geo,time,ne_gdi_totl_kd
jam,2016,3026476260.94773
jam,2017,3212839354.22938
jam,2018,3336921082.67723
jam,2019,3422224161.06344
jam,2020,3038353015.35181
jor,1976,2554056248.37126
jor,1977,4160294096.53591
jor,1978,3681860614.00611
jor,1979,3822625118.30131
jor,1980,4688756121.99145
jor,1981,7739602920.68571
jor,1982,6298804431.04077
jor,1983,4886687401.84098
jor,1984,5352274379.9656
jor,1985,4186997615.14878
jor,1986,4512854703.67394
jor,1987,7525944890.8407
jor,1988,4627916487.76784
jor,1989,2563384786.489
jor,1990,2818362881.81905
jor,1991,2288868551.67618
jor,1992,3734468834.93944
jor,1993,4069060032.46724
jor,1994,3892385359.03793
jor,1995,4059493160.48175
jor,1996,3537839014.48466
jor,1997,3085604848.5911
jor,1998,2802932602.70248
jor,1999,2825921517.33074
jor,2000,3034899712.31698
jor,2001,3018828325.98857
jor,2002,3097243377.28212
jor,2003,3459875517.64282
jor,2004,5058217387.65836
jor,2005,6903999605.13763
jor,2006,6554969736.78807
jor,2007,7186394920.05276
jor,2008,9034290137.67743
jor,2009,9350827565.97196
jor,2010,10116308923.0828
jor,2011,9576130393.37422
jor,2012,8402228405.58602
jor,2013,7997352939.84057
jor,2014,8321956963.76876
jor,2015,8423943661.97183
jor,2016,7954758125.1433
jor,2017,8707217840.31548
jor,2018,7201051519.85416
jor,2019,5198532678.00605
jor,2020,4896871460.25962
jpn,1970,529862132117.37097
jpn,1971,534443971261.15399
jpn,1972,587056124203.13306
jpn,1973,656745964832.03894
jpn,1974,614379920262.54297
jpn,1975,582437307637.50098
jpn,1976,603825386548.21399
jpn,1977,622177114611.18298
jpn,1978,668853550404.46399
jpn,1979,711682653185.07996
jpn,1980,705051088128.78003
jpn,1981,725778448614.53894
jpn,1982,725219727714.28992
jpn,1983,707201206563.203
jpn,1984,745567923613.10901
jpn,1985,819165958201.41797
jpn,1986,861596845706.82593
jpn,1987,918877131080.84302
jpn,1988,1061844968198.03003
jpn,1989,1159670344114.6499
jpn,1990,1244594097946.45996
jpn,1991,1281759519491.05005
jpn,1992,1235474095792.18994
jpn,1993,1197663365290.31006
jpn,1994,1170699841022.54004
jpn,1995,1220496789198.53003
jpn,1996,1307747569906.79004
jpn,1997,1285931984262.82007
jpn,1998,1223246035285.81006
jpn,1999,1167830847059.08008
jpn,2000,1201854935218.13989
jpn,2001,1188805720024.95996
jpn,2002,1115638941342.95996
jpn,2003,1121443822914.17993
jpn,2004,1141426027267.78003
jpn,2005,1166441771687.12988
jpn,2006,1165728239511.43994
jpn,2007,1155459652598.73999
jpn,2008,1121926943660.29004
jpn,2009,942794855723.92285
jpn,2010,970212990317.89197
jpn,2011,999830356600.45996
jpn,2012,1029498099586.58997
jpn,2013,1055186909657.38
jpn,2014,1082670286199.09998
jpn,2015,1118582261576.94995
jpn,2016,1126649965096.25
jpn,2017,1150431067614.38989
jpn,2018,1159271764327.44995
jpn,2019,1170810504575.93994
jpn,2020,1116562238766.09009
kaz,1990,65281482879.09329
kaz,1991,36622911897.2526
kaz,1992,35670716186.8944
kaz,1993,13804567164.9
kaz,1994,18387683463.21049
kaz,1995,10591305675.0702
kaz,1996,7456279194.85799
kaz,1997,7873830830.29197
kaz,1998,7653363566.87254
kaz,1999,8395739832.46059
kaz,2000,9294083994.41052
kaz,2001,13058188012.5342
kaz,2002,14494588693.8619
kaz,2003,15422242370.8644
kaz,2004,17751000968.0607
kaz,2005,23963851307.3406
kaz,2006,31560392171.7676
kaz,2007,38945523940.1896
kaz,2008,33960496875.6822
kaz,2009,34741588304.2357
kaz,2010,35436420069.3826
kaz,2011,37349986753.4942
kaz,2012,42093435071.1727
kaz,2013,44913695221.1288
kaz,2014,48776273010.0256
kaz,2015,51458968025.2814
kaz,2016,52745442226.0408
kaz,2017,54380550935.6302
kaz,2018,55957586912.4943
kaz,2019,62784412515.8187
kaz,2020,61528724265.5023
ken,1960,1376783258.10517
ken,1961,892322012.09141
ken,1962,825607210.04542
ken,1963,986399600.02434
ken,1964,830311102.50172
ken,1965,893736991.33335
ken,1966,1333626157.02266
ken,1967,1423669106.05024
ken,1968,1999148537.23229
ken,1969,2049323244.41179
ken,1970,2822920107.70846
ken,1971,2862654500.23937
ken,1972,2628913786.63925
ken,1973,3179382345.94869
ken,1974,3008207046.35886
ken,1975,2060566661.9285
ken,1976,2306468624.14831
ken,1977,3133089295.08609
ken,1978,3880700097.3842
ken,1979,2930172373.81027
ken,1980,3330231727.87515
ken,1981,3172938414.1106
ken,1982,2452021170.26781
ken,1983,2208107838.91214
ken,1984,2223940406.71995
ken,1985,2847261727.77142
ken,1986,2324519281.03133
ken,1987,2841525288.16624
ken,1988,2891661754.9225
ken,1989,3184678991.95527
ken,1990,2961913993.75499
ken,1991,2729550024.19744
ken,1992,2232124391.87011
ken,1993,2566252767.21764
ken,1994,2799458080.06653
ken,1995,3034728509.84992
ken,1996,3337688906.42718
ken,1997,3622972626.00312
ken,1998,4375944000.46866
ken,1999,4019992471.51744
ken,2000,4466780217.57036
ken,2001,5008218414.375
ken,2002,3987832740.49088
ken,2003,4386838075.58598
ken,2004,4721445575.00155
ken,2005,5346587896.61501
ken,2006,7029370237.96014
ken,2007,7602863402.947
ken,2008,8677621111.44311
ken,2009,9640222467.25422
ken,2010,11099940695.7344
ken,2011,11454733320.7122
ken,2012,12954999277.7612
ken,2013,13796364645.5657
ken,2014,16158269834.7037
ken,2015,15498994178.9699
ken,2016,14894524860.5563
ken,2017,16679970088.4829
ken,2018,16289732666.5766
ken,2019,17036763743.8655
ken,2020,17604746188.7265
kgz,1991,1101075039.46254
kgz,1992,1098707360.89089
kgz,1993,546852048.14128
kgz,1994,355006165.98857
kgz,1995,657396219.63466
kgz,1996,674730858.26979
kgz,1997,643810780.42371
kgz,1998,486405327.31381
kgz,1999,605138493.83207
kgz,2000,745180814.73045
kgz,2001,711133872.29435
kgz,2002,663296678.70858
kgz,2003,535420846.54634
kgz,2004,632584955.44316
kgz,2005,710689343.73214
kgz,2006,1078865358.38636
kgz,2007,1220445860.05749
kgz,2008,1388321121.18382
kgz,2009,1367224297.73154
kgz,2010,1296493152.11922
kgz,2011,1378581533.25711
kgz,2012,1991887454.9394
kgz,2013,2122882317.08535
kgz,2014,2438851229.21663
kgz,2015,2315422550.61501
kgz,2016,2505276332.21106
kgz,2017,2647696635.40147
kgz,2018,3190885619.69973
kgz,2019,3454348464.68212
kgz,2020,2639013459.00393
khm,1993,388510693.18918
khm,1994,390166200.43526
khm,1995,534002514.12056
khm,1996,555612832.53587
khm,1997,615116299.07741
khm,1998,470935915.59494
khm,1999,739636948.55419
khm,2000,833448231.19225
khm,2001,991379960.55509
khm,2002,1118073083.7169
khm,2003,1350928346.70609
khm,2004,1224343069.96139
khm,2005,1599740931.88863
khm,2006,1995636444.51771
khm,2007,2097162315.13934
khm,2008,2433007630.37013
khm,2009,2526389233.87724
khm,2010,2326464292.53998
khm,2011,2553990812.30278
khm,2012,2971117642.5895
khm,2013,3390586006.67581
khm,2014,3687396519.5763
khm,2015,4052755911.35148
khm,2016,4456311459.11432
khm,2017,4723498162.83052
khm,2018,5439457936.71941
khm,2019,6176023754.85239
khm,2020,6014755163.19201
kir,2008,16275617.70568
kir,2009,20070711.87207
kir,2010,18203950.95099
kir,2011,23769715.89609
kir,2012,38446318.99971
kir,2013,47197985.26688
kir,2014,45262188.70954
kir,2015,71264367.81609
kir,2016,60053540.2356
kir,2017,53590312.01911
kir,2018,60954735.16302
kor,1960,1981068065.23406
kor,1961,2529002371.46463
kor,1962,2426275739.67374
kor,1963,3810875143.38189
kor,1964,3314392558.06552
kor,1965,3513745875.35334
kor,1966,5776207115.27793
kor,1967,6886043720.70202
kor,1968,9662403334.6373
kor,1969,12388902517.9959
kor,1970,12555457573.3264
kor,1971,14474111695.3209
kor,1972,12614070100.7596
kor,1973,16631724583.0046
kor,1974,21782024165.5119
kor,1975,21679827963.8335
kor,1976,26536446074.0436
kor,1977,34823620936.9606
kor,1978,45920660915.9202
kor,1979,53686776598.3075
kor,1980,45237378525.9789
kor,1981,46308140113.1142
kor,1982,50770648649.7238
kor,1983,58819837202.158
kor,1984,64729712705.7903
kor,1985,69423135151.38251
kor,1986,79697212810.7713
kor,1987,91251306736.6834
kor,1988,108838866382.44501
kor,1989,127509829533.02299
kor,1990,147860664849.944
kor,1991,176826746054.37399
kor,1992,178525448489.711
kor,1993,187619584363.80399
kor,1994,215760051098.10101
kor,1995,235569140460.104
kor,1996,262107266229.504
kor,1997,259282460665.29199
kor,1998,187780216282.87799
kor,1999,236327125090.89096
kor,2000,270315760625.73096
kor,2001,274948625633.47699
kor,2002,296715709350.82001
kor,2003,312986211027.20001
kor,2004,325955757708.36499
kor,2005,333180746270.966
kor,2006,349843058990.45898
kor,2007,367455283636.45203
kor,2008,366494674702.68298
kor,2009,330257545920.88202
kor,2010,386572338511.65698
kor,2011,399028782463.97998
kor,2012,388521580770.14001
kor,2013,392439337581.19507
kor,2014,406378952533.13501
kor,2015,432832297889.55103
kor,2016,459968041585.72095
kor,2017,510094040838.698
kor,2018,503381359359.77094
kor,2019,493714535774.19598
kor,2020,496341490906.43903
kos,2008,1646607387.88085
kos,2009,1518181831.74304
kos,2010,1643717656.81454
kos,2011,1942107638.82258
kos,2012,1767973346.1296
kos,2013,1789881095.58788
kos,2014,1741374137.57333
kos,2015,1915973593.69799
kos,2016,2229677015.54951
kos,2017,2242505463.9524
kos,2018,2399720217.08409
kos,2019,2361588675.73087
kos,2020,2192958567.29429
kwt,2010,21576052734.4049
kwt,2011,21069276086.1998
kwt,2012,22150054856.3514
kwt,2013,24128773882.9073
kwt,2014,25226174336.1269
kwt,2015,29132269857.0954
kwt,2016,32498345363.7229
kwt,2017,32915364923.361
kwt,2018,34027897957.4485
kwt,2019,33157792024.0542
lao,2000,803211817.62386
lao,2001,861555691.96816
lao,2002,1135483253.4616
lao,2003,1150733352.78629
lao,2004,1424461005.83186
lao,2005,1593460753.32223
lao,2006,2029758966.26759
lao,2007,2751185452.94415
lao,2008,2796107109.95605
lao,2009,2833178717.72483
lao,2010,2469462587.03879
lao,2011,2901869989.1997
lao,2012,3742426548.32181
lao,2013,3750467517.59009
lao,2014,4161929548.5948
lao,2015,4552482850.25979
lao,2016,4871156649.77234
lbn,1990,1507966832.3088
lbn,1991,2377591159.10205
lbn,1992,3290328433.66726
lbn,1993,4240921262.48752
lbn,1994,5883861402.06476
lbn,1995,6294294287.05559
lbn,1996,6770935801.04432
lbn,1997,5902535327.03041
lbn,1998,6006152496.99843
lbn,1999,4842123096.30188
lbn,2000,4603693685.34088
lbn,2001,4822987713.52223
lbn,2002,4876814855.44902
lbn,2003,5082069441.59813
lbn,2004,5546902433.80733
lbn,2005,5641837551.06267
lbn,2006,5141543747.41429
lbn,2007,6556538229.55702
lbn,2008,8230774102.74764
lbn,2009,9882956586.67171
lbn,2010,10269081472.3395
lbn,2011,10615052113.8705
lbn,2012,10515640893.6707
lbn,2013,12097446969.6931
lbn,2014,11500445537.5329
lbn,2015,11095577273.138
lbn,2016,12328239755.2109
lbn,2017,12096682552.4763
lbn,2018,12061660260.0457
lbn,2019,7219443393.21193
lbn,2020,1912224329.17843
lka,1960,631067362.1955
lka,1961,769888152.43529
lka,1962,700321875.94677
lka,1963,840728310.64738
lka,1964,760900810.54739
lka,1965,693292336.41832
lka,1966,810735961.72383
lka,1967,878511631.60975
lka,1968,1070647744.37869
lka,1969,1222178290.65427
lka,1970,1493098779.62288
lka,1971,1399857240.87198
lka,1972,1585660027.89962
lka,1973,1111066626.11756
lka,1974,2026281462.26584
lka,1975,1718911793.37593
lka,1976,2153358422.9787
lka,1977,2045294990.51957
lka,1978,2945226902.68564
lka,1979,3948814892.11564
lka,1980,5049034522.27135
lka,1981,4246462306.71895
lka,1982,4452479269.10311
lka,1983,4995036954.21566
lka,1984,5115513298.30733
lka,1985,4887644511.31119
lka,1986,5332130856.75497
lka,1987,5305416960.81835
lka,1988,4977953132.48033
lka,1989,4633359765.27779
lka,1990,4503984542.55224
lka,1991,4892430813.46991
lka,1992,4985817305.33661
lka,1993,5514093315.16343
lka,1994,6027707765.56219
lka,1995,5978321007.23631
lka,1996,6211361235.58927
lka,1997,6347927021.8246
lka,1998,7310447507.64814
lka,1999,7773946591.84582
lka,2000,8544190423.30664
lka,2001,7051564025.54516
lka,2002,7908060278.1369
lka,2003,8856492130.23663
lka,2004,9631822975.655
lka,2005,10471569652.1119
lka,2006,11935130348.4013
lka,2007,12749713042.4836
lka,2008,13130485075.8363
lka,2009,13518853254.8338
lka,2010,16274178845.9574
lka,2011,19568462259.7282
lka,2012,23814597805.0271
lka,2013,21711498047.6857
lka,2014,24215119016.1826
lka,2015,25133471703.6823
lka,2016,26385046350.6675
lka,2017,28142168170.4343
lka,2018,29153128472.4663
lka,2019,26100330567.056
lka,2020,23465220191.7142
lso,1960,65506.3065
lso,1961,131022.62467
lso,1962,275150.5153
lso,1963,379962.60804
lso,1964,471679.44647
lso,1965,589596.80518
lso,1966,537185.75298
lso,1967,642007.85738
lso,1968,707514.16388
lso,1969,720619.42984
lso,1970,655113.12334
lso,1971,655113.12334
lso,1972,917158.37268
lso,1973,1572261.48436
lso,1974,1703284.10902
lso,1975,2620442.4817
lso,1976,5764965.45042
lso,1977,5240874.95174
lso,1978,7599272.18411
lso,1979,10481759.91515
lso,1980,16312331.78869
lso,1981,18769243.7782
lso,1982,19893193.03592
lso,1983,17106086.41172
lso,1984,21703201.46518
lso,1985,30216328.17341
lso,1986,33693468.59909
lso,1987,39068449.76749
lso,1988,57510972.95782
lso,1989,80251943.29155
lso,1990,102744594.36496
lso,1991,156006507.70958
lso,1992,192044847.78525
lso,1993,197740061.98434
lso,1994,228399205.98178
lso,1995,295506497.42828
lso,1996,343900790.61544
lso,1997,316110768.77986
lso,1998,283699944.29778
lso,1999,359131252.1631
lso,2000,289915384.4939
lso,2001,297442152.21955
lso,2002,292699807.9926
lso,2003,300832281.28808
lso,2004,277992595.96397
lso,2005,250579453.14443
lso,2006,261849231.0001
lso,2007,367408814.4688
lso,2008,464253936.7002
lso,2009,498291826.50612
lso,2010,555490956.20627
lso,2011,512865072.48136
lso,2012,727650680.35543
lso,2013,686784816.82986
lso,2014,758161141.15588
lso,2015,718210974.30029
lso,2016,732900786.05982
lso,2017,555682048.80481
lso,2018,586613980.56524
lso,2019,753434064.71395
ltu,1995,2048485883.3707
ltu,1996,2551175107.75195
ltu,1997,3582589386.00586
ltu,1998,4331816812.73554
ltu,1999,3796169507.93828
ltu,2000,3337758723.99609
ltu,2001,3876557045.40273
ltu,2002,4578968575.7125
ltu,2003,5318486655.13632
ltu,2004,6534685867.27226
ltu,2005,6773392018.12578
ltu,2006,7611300591.17734
ltu,2007,9897222233.14179
ltu,2008,10241760380.5805
ltu,2009,4677685266.13008
ltu,2010,6500356428.92343
ltu,2011,7726697698.39257
ltu,2012,6910451255.01757
ltu,2013,6761079753.57851
ltu,2014,7221143711.72773
ltu,2015,8813239234.13007
ltu,2016,8552630189.30273
ltu,2017,8732427862.7414
ltu,2018,9179686932.61992
ltu,2019,9045120771.19336
ltu,2020,7867926484.72734
lux,1970,2358005584.95547
lux,1971,2582403457.57148
lux,1972,2658669154.64726
lux,1973,2858958421.66289
lux,1974,2525961427.3125
lux,1975,2272542026.0164
lux,1976,2308932939.31601
lux,1977,1887101685.86484
lux,1978,2433471323.23711
lux,1979,2125781208.40898
lux,1980,2509793605.47031
lux,1981,2502081381.36758
lux,1982,2568064112.97304
lux,1983,2441983506.13398
lux,1984,2579203622.39492
lux,1985,2396975006.21289
lux,1986,3104029847.96992
lux,1987,3605508593.7875
lux,1988,4143636769.4082
lux,1989,4467779850.8914
lux,1990,4702286495.4539
lux,1991,5401408320.04297
lux,1992,4717333709.27656
lux,1993,5169014188.02422
lux,1994,5181820185.80781
lux,1995,4924462013.75
lux,1996,4940338033.70195
lux,1997,5676665154.05234
lux,1998,6143016721.75273
lux,1999,7254879560.68008
lux,2000,7482169933.40195
lux,2001,7416792995.83476
lux,2002,7050771350.29492
lux,2003,7603413064.03789
lux,2004,8013489028.41289
lux,2005,8416269945.53203
lux,2006,8225255096.76914
lux,2007,9141189054.34101
lux,2008,10069329872.7355
lux,2009,7690412188.81757
lux,2010,9320880214.54218
lux,2011,10211647091.216
lux,2012,10160623921.9148
lux,2013,10264047166.0144
lux,2014,11289680882.1082
lux,2015,11388662746.1066
lux,2016,11089165274.4629
lux,2017,11912535900.1086
lux,2018,11063239286.7477
lux,2019,12129141663.6937
lux,2020,11748047285.5348
lva,1995,1673716838.20117
lva,1996,2133015232.45586
lva,1997,2293406415.92461
lva,1998,3324678676.52851
lva,1999,3365291286.37695
lva,2000,3541291097.19101
lva,2001,4383632174.24062
lva,2002,4670606573.88789
lva,2003,5792071137.3707
lva,2004,7060636029.40546
lva,2005,7832850344.20312
lva,2006,9815154893.16093
lva,2007,11600936971.3668
lva,2008,9946791940.55624
lva,2009,5945655459.25547
lva,2010,4829404496.8457
lva,2011,6764389430.53125
lva,2012,7083525280.33906
lva,2013,6396795605.22539
lva,2014,6122670474.36445
lva,2015,6477341803.0332
lva,2016,6417363755.19179
lva,2017,7085106336.2082
lva,2018,8092495222.32851
lva,2019,8910086395.32695
lva,2020,8935829313.41523
mac,1982,1037113197.61915
mac,1983,1295786581.53816
mac,1984,1226999049.15524
mac,1985,1300280239.43252
mac,1986,1542592099.73616
mac,1987,1646407119.29564
mac,1988,1908421941.1361
mac,1989,1918791920.89232
mac,1990,2033668252.19176
mac,1991,2660245473.46195
mac,1992,3576836461.91438
mac,1993,3738723368.10868
mac,1994,3811313226.40221
mac,1995,3437533067.18918
mac,1996,2776619690.72618
mac,1997,2700573172.51391
mac,1998,2316538255.54194
mac,1999,2404452639.47522
mac,2000,1682586826.44511
mac,2001,1605848976.2491
mac,2002,1805183031.56308
mac,2003,2668311013.27234
mac,2004,3735266708.18994
mac,2005,5982556543.3598
mac,2006,8494280862.31324
mac,2007,10452248262.2846
mac,2008,8964617055.2564
mac,2009,5959281699.90696
mac,2010,5244329206.71433
mac,2011,6481237347.63663
mac,2012,7582990085.73621
mac,2013,8100452075.57152
mac,2014,11049904762.2347
mac,2015,11413775829.6807
mac,2016,9853785208.3535
mac,2017,9442097012.03162
mac,2018,8880620219.23103
mac,2019,7242624305.73765
mac,2020,5995000519.06727
mar,1966,1461459428.52103
mar,1967,2031367874.62301
mar,1968,1884026312.55135
mar,1969,2759368920.99521
mar,1970,3911826943.73181
mar,1971,3971878430.5224
mar,1972,3273461220.30321
mar,1973,3447607030.14387
mar,1974,4546038118.59625
mar,1975,5944999270.70253
mar,1976,7021808467.94206
mar,1977,8798957850.32845
mar,1978,6044516031.95323
mar,1979,5985598722.31091
mar,1980,6631614096.81744
mar,1981,6099384863.1579
mar,1982,6673436879.16011
mar,1983,5604909834.3319
mar,1984,6714992200.74476
mar,1985,7264340514.18289
mar,1986,7282849612.4258
mar,1987,6982604257.1391
mar,1988,7426599624.20754
mar,1989,8837451096.5258
mar,1990,8991238255.68077
mar,1991,9230783026.69199
mar,1992,9358899175.41842
mar,1993,8996084417.35343
mar,1994,9068763364.74494
mar,1995,9784395162.71105
mar,1996,10207753663.9442
mar,1997,10960053366.3955
mar,1998,12930706570.3056
mar,1999,12669684051.1038
mar,2000,12899302486.6259
mar,2001,14109885294.0331
mar,2002,14840382566.056
mar,2003,17606079949.907
mar,2004,19258421552.6774
mar,2005,19083340815.6231
mar,2006,20667846866.6493
mar,2007,23433038292.1521
mar,2008,28793468467.3995
mar,2009,28025068661.1042
mar,2010,27537355656.2421
mar,2011,30369308529.283
mar,2012,30086212615.9748
mar,2013,31590725900.3075
mar,2014,30896727495.5203
mar,2015,31164343578.1367
mar,2016,33883637332.1239
mar,2017,35285449732.9594
mar,2018,37315136088.5036
mar,2019,37150250525.3692
mar,2020,31856850315.7016
mda,1995,969232957.74499
mda,1996,974876010.28027
mda,1997,922129338.25628
mda,1998,989455326.10553
mda,1999,794007614.55472
mda,2000,888574084.01063
mda,2001,934791459.83925
mda,2002,944626729.97436
mda,2003,1072502575.51577
mda,2004,1184692603.20596
mda,2005,1399254176.06395
mda,2006,1570047122.37135
mda,2007,1915603745.33236
mda,2008,2046321476.43374
mda,2009,1252065834.96194
mda,2010,1478849192.33311
mda,2011,1639305137.35359
mda,2012,1658440112.5333
mda,2013,1858396986.92555
mda,2014,2006105506.86855
mda,2015,1827488110.10442
mda,2016,1848012648.30769
mda,2017,2062640724.8336
mda,2018,2433547994.08093
mda,2019,2548500241.38689
mda,2020,2455931443.38879
mdg,1960,320599864.55718
mdg,1961,277854409.36614
mdg,1962,239607421.31882
mdg,1963,319475817.65277
mdg,1964,346473290.48936
mdg,1965,313851061.17143
mdg,1966,322850223.27974
mdg,1967,362221270.59575
mdg,1968,443215963.01148
mdg,1969,475838201.32162
mdg,1970,437591206.53014
mdg,1971,516335548.0915
mdg,1972,398220160.33815
mdg,1973,415094429.78216
mdg,1974,440965611.03308
mdg,1975,422967290.18856
mdg,1976,354348410.18936
mdg,1977,332975684.8419
mdg,1978,335223788.76695
mdg,1979,581580023.58776
mdg,1980,522941035.44076
mdg,1981,361853857.27608
mdg,1982,262431565.29012
mdg,1983,261030270.00751
mdg,1984,273700901.68054
mdg,1985,280389306.32193
mdg,1986,302185517.79582
mdg,1987,344955521.36299
mdg,1988,480520200.50864
mdg,1989,480196898.24328
mdg,1990,560596938.80882
mdg,1991,357991029.05829
mdg,1992,392364603.10738
mdg,1993,425783190.36145
mdg,1994,374285066.22585
mdg,1995,384195370.36632
mdg,1996,428661090.40213
mdg,1997,460012183.83406
mdg,1998,542374297.42958
mdg,1999,557910954.49561
mdg,2000,649240398.64589
mdg,2001,799114196.41435
mdg,2002,508309905.08386
mdg,2003,730923764.49022
mdg,2004,929120397.28045
mdg,2005,928518411.68678
mdg,2006,1104669461.87634
mdg,2007,1489514651.78239
mdg,2008,2423727878.75838
mdg,2009,2109848813.47399
mdg,2010,1781417840.94087
mdg,2011,1727129641.31704
mdg,2012,1767440847.97548
mdg,2013,1691402216.19073
mdg,2014,1559154931.5226
mdg,2015,1810764800.97227
mdg,2016,2060967814.0092
mdg,2017,1908347949.07716
mdg,2018,2730316307.05221
mdg,2019,2887143971.22958
mdg,2020,2604631562.38729
mdv,2014,1211516969.38564
mdv,2015,1379254036.43037
mdv,2016,1380462609.29805
mdv,2017,1531227128.83262
mdv,2018,1671746388.5483
mdv,2019,1645538675.74987
mdv,2020,1141763805.31484
mex,1960,29846145420.7566
mex,1961,30903156538.4306
mex,1962,30774059868.1466
mex,1963,36056299601.2821
mex,1964,43093007064.8708
mex,1965,61294744430.9559
mex,1966,66187952228.7047
mex,1967,68950195261.70441
mex,1968,79981676405.899
mex,1969,73680776796.07118
mex,1970,78046851197.34341
mex,1971,75558055268.75139
mex,1972,84209291510.47699
mex,1973,96232418968.18221
mex,1974,112771696293.78101
mex,1975,115365304712.267
mex,1976,115680009219.56
mex,1977,109033028120.173
mex,1978,124347000709.41299
mex,1979,143766017878.289
mex,1980,162090044955.45599
mex,1981,186737852611.11401
mex,1982,141060631598.10999
mex,1983,102480003092.67999
mex,1984,108047790629.19701
mex,1985,120001176221.68201
mex,1986,97342817829.6712
mex,1987,102737029255.937
mex,1988,115064271085.886
mex,1989,120181428336.174
mex,1990,133523422810.668
mex,1991,143590837207.57199
mex,1992,163862524079.19901
mex,1993,159603233375.897
mex,1994,182658399716.90497
mex,1995,125554385081.912
mex,1996,145337786794.32999
mex,1997,165820229599.26001
mex,1998,182873371563.54599
mex,1999,188171482415.48697
mex,2000,198260926593.207
mex,2001,180913954586.62399
mex,2002,179798128088.56699
mex,2003,183009023131.72696
mex,2004,198688746238.11896
mex,2005,203683502433.561
mex,2006,225565744293.48697
mex,2007,236951989458.24399
mex,2008,249145711569.45001
mex,2009,219572000780.927
mex,2010,234472955197.34601
mex,2011,249614170810.26697
mex,2012,262944256339.45901
mex,2013,257389198412.64896
mex,2014,261347862948.40897
mex,2015,273198237287.28
mex,2016,274667402613.29095
mex,2017,271316534933.66696
mex,2018,272535165611.901
mex,2019,258114548839.72501
mex,2020,211279178214.74701
mhl,2004,26432900
mhl,2005,29077400
mhl,2006,46280700
mhl,2007,42124200
mhl,2008,31833600
mhl,2009,56957300
mhl,2010,67678900
mhl,2011,37333100
mhl,2012,21284600
mhl,2013,42310100
mhl,2014,36758300
mhl,2015,29250114.91776
mhl,2016,40189912.43839
mhl,2017,48691268.80169
mhl,2018,50310957.90863
mhl,2019,121279852.39029
mhl,2020,44662655.59196
mkd,1990,995802359.26026
mkd,1991,845445034.246
mkd,1992,669811289.69059
mkd,1993,728448155.8149
mkd,1994,698714447.53435
mkd,1995,703489643.823
mkd,1996,738940733.07747
mkd,1997,867424769.06916
mkd,1998,887594722.5913
mkd,1999,791587506.356
mkd,2000,1190677190.77039
mkd,2001,1117466097.86591
mkd,2002,1318791095.44676
mkd,2003,1252145427.06396
mkd,2004,1485680661.72768
mkd,2005,1348599885.30525
mkd,2006,1476537536.97433
mkd,2007,1671781805.80357
mkd,2008,2045173801.75458
mkd,2009,2033056407.50316
mkd,2010,1955703368.92728
mkd,2011,2306314663.68563
mkd,2012,2541127732.65223
mkd,2013,2553663727.79597
mkd,2014,2826216971.94926
mkd,2015,3059972522.8721
mkd,2016,3443410940.23883
mkd,2017,3367511988.97312
mkd,2018,3423846856.42927
mkd,2019,3749540382.28151
mkd,2020,3365595237.51881
mli,1985,269593949.72632
mli,1986,414655218.65039
mli,1987,584631169.53786
mli,1988,540383867.71588
mli,1989,633023672.19802
mli,1990,631691205.85233
mli,1991,583624149.01204
mli,1992,698747017.72455
mli,1993,561338016.67738
mli,1994,651221706.13823
mli,1995,755899929.78315
mli,1996,710774464.82446
mli,1997,773535702.245
mli,1998,867460396.77672
mli,1999,758425701.9385
mli,2000,717004118.02328
mli,2001,993811874.43664
mli,2002,825158847.93504
mli,2003,1304152990.29245
mli,2004,1239876025.17476
mli,2005,1264184589.43302
mli,2006,1400346016.01253
mli,2007,1545127265.75478
mli,2008,1756406469.88775
mli,2009,1823127104.43407
mli,2010,2176418760.30547
mli,2011,2233090370.93107
mli,2012,2000834306.71927
mli,2013,2310520253.83636
mli,2014,2447164706.17886
mli,2015,2720666725.64159
mli,2016,3214747309.13406
mli,2017,2538637306.18358
mli,2018,2264951019.99394
mli,2019,2547938498.69386
mli,2020,2066854520.02313
mlt,2000,1528122267.83535
mlt,2001,1173653167.64673
mlt,2002,1009692999.00144
mlt,2003,1388047930.76667
mlt,2004,1486238655.27571
mlt,2005,1795547209.58615
mlt,2006,1591464440.25297
mlt,2007,1664217019.8602
mlt,2008,1657832131.36581
mlt,2009,1500224231.66537
mlt,2010,1820172417.619
mlt,2011,1462431044.04749
mlt,2012,1477059136.8024
mlt,2013,1485498391.21269
mlt,2014,1555183956.50727
mlt,2015,2677483634.74981
mlt,2016,2885437924.05777
mlt,2017,2868337639.96885
mlt,2018,2963835110.58731
mlt,2019,3243767292.59194
mlt,2020,3187903716.52642
mmr,2011,11929540693.2846
mmr,2012,13981331156.4893
mmr,2013,16831257585.4018
mmr,2014,18895617089.0474
mmr,2015,20951607266.30709
mmr,2016,23558682406.3139
mmr,2017,25465773870.1122
mmr,2018,25075468406.2126
mmr,2019,25469680081.96429
mmr,2020,26024628094.8786
mne,2006,670703984.44279
mne,2007,1012275369.42587
mne,2008,1367823774.95337
mne,2009,910076929.973
mne,2010,786256522.81999
mne,2011,703787016.53346
mne,2012,714343168.81168
mne,2013,736094574.77054
mne,2014,754309542.58934
mne,2015,814439392.25907
mne,2016,1026314797.70218
mne,2017,1302116523.17125
mne,2018,1465343945.91246
