geo,time,bn_res_incl_cd
mex,1983,-524875700.95449
mex,1984,2149311947.49644
mex,1985,-2729005218.06011
mex,1986,-481221975.86716
mex,1987,4134345672.54165
mex,1988,-10061732897.4056
mex,1989,-211270180.87259
mex,1990,2218224584.1839
mex,1991,7973047827.36185
mex,1992,1745128139.04818
mex,1993,7231655303.95744
mex,1994,-17198837769.517
mex,1995,-16311468078.3128
mex,1996,10996789147.4929
mex,1997,19162196064.4931
mex,1998,4045478319.72033
mex,1999,3617591214.29593
mex,2000,8061149296.83016
mex,2001,9219387573.26502
mex,2002,5793118932.03938
mex,2003,8232095875.44175
mex,2004,5094837998.88765
mex,2005,9995557072.58261
mex,2006,2161512524.75565
mex,2007,10817061674.7281
mex,2008,8099625120.83752
mex,2009,4488067691.02741
mex,2010,20710589460.3948
mex,2011,28299040766.004
mex,2012,17525295809.0384
mex,2013,17789765164.8149
mex,2014,16329337777.4013
mex,2015,-15666594231.753
mex,2016,-137043593.97377
mex,2017,-4769675083.06265
mex,2018,478011107.90414
mex,2019,2640644364.18736
mex,2020,11997247147.8052
mhl,2005,0
mhl,2006,0
mhl,2007,0
mhl,2008,0
mhl,2009,5204490.48742
mhl,2010,-40.96361
mhl,2011,-73.54077
mhl,2012,15788.79169
mhl,2013,39569.0607
mhl,2014,12.00594
mhl,2015,-74.68372
mhl,2016,-156.49576
mhl,2017,89.57725
mhl,2018,370.34354
mkd,1996,-95060187.99709
mkd,1997,-118606598.58635
mkd,1998,43307690.05168
mkd,1999,141714950.83762
mkd,2000,279166959.07738
mkd,2001,85651152.15013
mkd,2002,-131203658.26452
mkd,2003,55362659.24688
mkd,2004,28033099.0236
mkd,2005,410554207.52581
mkd,2006,383719613.76952
mkd,2007,189192219.57167
mkd,2008,-79985765.10127
mkd,2009,146946456.15905
mkd,2010,78112161.58137
mkd,2011,132794167.69152
mkd,2012,184670735.32583
mkd,2013,-47543444.94599
mkd,2014,660100570.31311
mkd,2015,-45583315.90055
mkd,2016,373952458.49001
mkd,2017,-155378539.84898
mkd,2018,650599831.23448
mkd,2019,415099825.43136
mkd,2020,-74964270.65995
mkd,2021,367404733.91023
mli,1975,-62140965.99278
mli,1976,-42974996.69923
mli,1977,15046666.56516
mli,1978,-17698634.4818
mli,1979,-16420680.08697
mli,1980,-29108074.43601
mli,1981,-9120701.9087
mli,1982,-26017132.33848
mli,1983,-31893545.12908
mli,1984,486183.43174
mli,1985,-26646827.05625
mli,1986,-49548311.55538
mli,1987,-14297776.75516
mli,1988,18404587.1576
mli,1989,798624.8709
mli,1990,-65020734.86897
mli,1991,29822003.93478
mli,1992,-137899377.22482
mli,1993,-97153389.01061
mli,1994,-64997642.13026
mli,1995,-51962762.13054
mli,1996,29420343.86641
mli,1997,-9873307.9089
mli,1998,-45910881.36247
mli,1999,-13350845.63124
mli,2000,62708205.72293
mli,2001,-47065743.44016
mli,2002,138343153.86597
mli,2003,176913704.67676
mli,2004,-184418800.53203
mli,2005,15516772.87428
mli,2006,-2036873355.35414
mli,2007,-19681977.85255
mli,2008,-79929784.68478
mli,2009,447621894.08019
mli,2010,-177146924.21458
mli,2011,4598108.02465
mli,2012,-80598963.07514
mli,2013,-212920480.96282
mli,2014,-485938681.30623
mli,2015,-160782401.84673
mli,2016,-538401413.01504
mli,2017,379448276.66321
mli,2018,155389638.61946
mli,2019,235494039.84535
mli,2020,156924186.20475
mlt,1971,18904474.56497
mlt,1972,73936830.37471
mlt,1973,39317058.28682
mlt,1974,42025345.02382
mlt,1975,112794638.77937
mlt,1976,94224974.82353
mlt,1977,60060416.11073
mlt,1978,125185755.0887
mlt,1979,58064248.36307
mlt,1980,54150683.24
mlt,1981,150430287.05073
mlt,1982,52079478.09458
mlt,1983,104214009.07548
mlt,1984,31858382.79467
mlt,1985,-67113252.09169
mlt,1986,-4565993.341
mlt,1987,-4514681.85804
mlt,1988,34844067.71589
mlt,1989,14211507.23773
mlt,1990,-96326320.47866
mlt,1991,-78800053.75132
mlt,1992,44602543.81422
mlt,1993,134843288.10387
mlt,1994,382767327.06568
mlt,1995,-306776024.53294
mlt,1996,-85359079.46777
mlt,1997,6733968.95887
mlt,1998,190932939.7963
mlt,1999,238299826.34338
mlt,2000,-221860958.60037
mlt,2001,255000262.60687
mlt,2002,287899721.96689
mlt,2003,143951031.95683
mlt,2004,-207069226.80821
mlt,2005,219211011.88173
mlt,2006,114722344.40908
mlt,2007,500641539.93532
mlt,2008,-189452588.08504
mlt,2009,119449728.35238
mlt,2010,26826671.85366
mlt,2011,-60991823.05579
mlt,2012,163768692.31519
mlt,2013,-46838914.09842
mlt,2014,29984926.89263
mlt,2015,-98175196.11536
mlt,2016,101888336.61308
mlt,2017,263823581.9066
mlt,2018,431059666.36928
mlt,2019,-263241746.24627
mlt,2020,-26712794.46776
mmr,1976,-15364298.21505
mmr,1977,-51336687.85764
mmr,1978,-64123040.78682
mmr,1979,67952955.34372
mmr,1980,41644354.38676
mmr,1981,-19799307.14027
mmr,1982,-129404477.35621
mmr,1983,-24552595.92376
mmr,1984,-8947208.03136
mmr,1985,-15046716.51858
mmr,1986,49263375.98959
mmr,1987,37673829.08807
mmr,1988,80469346.71672
mmr,1989,150646595.09048
mmr,1990,8702850.30654
mmr,1991,-46299161.91726
mmr,1992,94339601.97528
mmr,1993,-77023655.54791
mmr,1994,44971334.78766
mmr,1995,-31842657.99432
mmr,1996,-24737070.60017
mmr,1997,31041492.78397
mmr,1998,59704994.35537
mmr,1999,-45400055.85418
mmr,2000,-23323935.75642
mmr,2001,178029928.26494
mmr,2002,44968978.43423
mmr,2003,38522979.55513
mmr,2004,93064274.73823
mmr,2005,142100842.93624
mmr,2006,418607460.60846
mmr,2007,1688329741.47347
mmr,2008,878468150.12546
mmr,2009,1199829516.14734
mmr,2010,558507909.32296
mmr,2011,1270660487.76499
mmr,2012,6916272598.49797
mmr,2013,2616658365.56959
mmr,2014,672923448.47758
mmr,2015,105683941.73189
mmr,2016,502878206.95232
mmr,2017,283380718.91716
mmr,2018,433805478.37385
mmr,2019,128902454.07027
mne,2007,157478422.06337
mne,2008,-186702336.73465
mne,2009,127809988.63313
mne,2010,13417254.32816
mne,2011,-149667528.43072
mne,2012,52674567.16263
mne,2013,105261648.07737
mne,2014,161118502.33562
mne,2015,93727996.10549
mne,2016,136569131.99349
mne,2017,123154149.98874
mne,2018,234192854.64889
mne,2019,345736645.84416
mne,2020,379425733.26026
mne,2021,-6655865.2914
mng,1981,-1200000
mng,1982,1900000
mng,1983,-4400000
mng,1984,13600000
mng,1985,24600000
mng,1986,14700000
mng,1987,76300000
mng,1988,700000
mng,1989,-100000
mng,1990,35900000
mng,1991,-18185331.5052
mng,1992,-30541041.66292
mng,1993,-32562538.60985
mng,1994,-12542383.84332
mng,1995,32554713.23815
mng,1996,-216507.26773
mng,1997,27436127.25201
mng,1998,-11609679.87275
mng,1999,36459990.86325
mng,2000,-25243678.77421
mng,2001,-20343520.95965
mng,2002,27495058.39966
mng,2003,-50254973.05819
mng,2004,-18528128.38894
mng,2005,54224822.27055
mng,2006,187076554.76443
mng,2007,289128682.70369
mng,2008,-232645007.43962
mng,2009,554838067.89814
mng,2010,874837794.96126
mng,2011,17811475.84588
mng,2012,1638991897.18022
mng,2013,-1866808360.97197
mng,2014,-470940885.40493
mng,2015,-268071058.0261
mng,2016,-10803220.04068
mng,2017,1459867002.77293
mng,2018,-141359627.52429
mng,2019,452863437.43514
mng,2020,687139959.04915
moz,2005,-121082563.97403
moz,2006,-1550598036.60099
moz,2007,115335909.91153
moz,2008,77842777.94385
moz,2009,209779968.57815
moz,2010,201062153.0809
moz,2011,243690817.67279
moz,2012,377426570.62034
moz,2013,396067232.03539
moz,2014,-107340768.47428
moz,2015,-679348652.9786
moz,2016,-427698431.47992
moz,2017,1358141162.59265
moz,2018,-223813433.74719
moz,2019,395738100.98438
moz,2020,-358318663.95889
mrt,1975,-55583012.91059
mrt,1976,15675786.11863
mrt,1977,-44669773.44635
mrt,1978,24894803.20377
mrt,1979,9512055.83508
mrt,1980,-11985388.55242
mrt,1981,1974099.47901
mrt,1982,-62115620.00683
mrt,1983,-34720487.12578
mrt,1984,-14099444.59581
mrt,1985,-30641478.7578
mrt,1986,-29203985.64985
mrt,1987,-131840996.19972
mrt,1988,-63165416.73967
mrt,1989,-5858516.31652
mrt,1990,-72456473.56081
mrt,1991,16284170.41727
mrt,1992,17032138.2645
mrt,1993,-282091369.29772
mrt,1994,-104730617.69937
mrt,1995,-6236322.90416
mrt,1996,4192231.20685
mrt,1997,27566426.38766
mrt,1998,43188901.88658
mrt,2012,210315130.91912
mrt,2013,-62721459.08987
mrt,2014,-385770025.04957
mrt,2015,78205615.23475
mrt,2016,-146547885.81375
mrt,2017,80760985.67857
mrt,2018,43119398.29447
mrt,2019,187307118.91475
mrt,2020,153635766.54853
mus,1976,-75751069.32121
mus,1977,-38026205.89605
mus,1978,-69682572.23959
mus,1979,-91013489.63153
mus,1980,-24173456.37739
mus,1981,-126237412.19986
mus,1982,-60121405.76642
mus,1983,-31384082.69354
mus,1984,-43563619.47711
mus,1985,-2621443.88751
mus,1986,121485834.67318
mus,1987,218781967.55225
mus,1988,184844766.77443
mus,1989,145588624.1929
mus,1990,231945123.72043
mus,1991,190820435.84127
mus,1992,43329358.78602
mus,1993,7004625.66689
mus,1994,-43499579.93837
mus,1995,108824608.66016
mus,1996,48315111.70867
mus,1997,-34595163.05803
mus,1998,-65383962.79059
mus,1999,189746929.81046
mus,2000,230591688.97407
mus,2001,-51776329.78386
mus,2002,341082615.39915
mus,2003,222386540.94725
mus,2004,-27464230.00244
mus,2005,-164953500.7894
mus,2006,-140118829.90216
mus,2007,436018767.05345
mus,2008,177881585.5518
mus,2009,384653052.18527
mus,2010,209045861.60406
mus,2011,195125099.48915
mus,2012,191544199.20225
mus,2013,541006404.36657
mus,2014,755847220.82385
mus,2015,567347569.58979
mus,2016,739570472.00028
mus,2017,832284285.10265
mus,2018,496578680.65413
mus,2019,939353626.7266
mus,2020,-536719704.88402
mwi,1977,49543795.52322
mwi,1978,-12686704.18173
mwi,1979,-80547484.51095
mwi,1980,-19404273.20606
mwi,1981,-24087067.53677
mwi,1982,-37886225.63857
mwi,1983,-98017296.4848
mwi,1984,3511252.18061
mwi,1985,-25625028.74133
mwi,1986,-635585.86587
mwi,1987,45441938.62453
mwi,1988,60223483.35458
mwi,1989,-51709032.96235
mwi,1990,28660992.42596
mwi,1991,15744960.15909
mwi,1992,-46526652.43581
mwi,1993,23986450.23752
mwi,1994,13883374.92824
mwi,1995,-74754236.66647
mwi,1996,-121583598.01231
mwi,1997,15542015.74995
mwi,1998,-174136445.00461
mwi,1999,33297215.47176
mwi,2000,91385761.63585
mwi,2001,-68034939.06634
mwi,2002,89963311.44243
mwi,2003,-38847031.66709
mwi,2004,19595631.48469
mwi,2005,41318388.13581
mwi,2006,33700729.78029
mwi,2007,107784848.07011
mwi,2008,-89477883.5135
mwi,2009,-93996069.34444
mwi,2010,114217780.0665
mwi,2011,-107976968.68363
mwi,2012,-10201086.20442
mwi,2013,177147215.24084
mwi,2014,180730481.18675
mwi,2015,101194571.4993
mwi,2016,-113942694.61546
mwi,2017,145749803.04763
mwi,2018,-6266927.1783
mwi,2019,46024346.80532
mwi,2020,-424346816.46641
mys,1974,195151934.20983
mys,1975,68001263.48816
mys,1976,802506331.70756
mys,1977,311418202.24522
mys,1978,282699427.07244
mys,1979,826446643.6188
mys,1980,498763236.14442
mys,1981,-419458606.28605
mys,1982,-263710654.93205
mys,1983,-12871199.01192
mys,1984,491888029.17017
mys,1985,1147863027.08541
mys,1986,1461391252.97604
mys,1987,1138860389.91551
mys,1988,-458179346.10655
mys,1989,1234886873.21879
mys,1990,1951248431.18071
mys,1991,1236494154.80586
mys,1992,6618173910.17772
mys,1993,11349560991.327
mys,1994,-3160065324.94517
mys,1995,-1762685658.91755
mys,1996,2513265195.45182
mys,1997,-3874655346.75989
mys,1998,10017742750.4453
mys,1999,4711880146.45284
mys,2000,-1008791429.12051
mys,2001,1000271185.22942
mys,2002,3656820800.42457
mys,2003,10180646844.6877
mys,2004,22050040409.6
mys,2005,3619608536.97655
mys,2006,6863781624.61246
mys,2007,13143710163.8081
mys,2008,-3450315429.08069
mys,2009,3917962622.81547
mys,2010,-36914995.24995
mys,2011,31156177598.2162
mys,2012,3846380315.84528
mys,2013,-1371611071.06433
mys,2014,-13193888119.2667
mys,2015,-14518135865.2133
mys,2016,1452012801.08239
mys,2017,3932049990.0989
mys,2018,-1770044456.74702
mys,2019,-1663456362.608
mys,2020,-4619186696.93016
mys,2021,11120427664.5831
nam,1990,36794818.32075
nam,1991,-12430737.50716
nam,1992,-6556769.67476
nam,1993,91316890.39364
nam,1994,74997755.48098
nam,1995,24166214.0475
nam,1996,22922814.638
nam,1997,67783672.78175
nam,1998,55810893.15128
nam,1999,-149307382.70571
nam,2000,-211825769.43347
nam,2001,-388164111.62864
nam,2002,-252154709.54324
nam,2003,-398054470.51401
nam,2004,-202105972.24064
nam,2005,-401191953.63305
nam,2006,-303265568.39907
nam,2007,-204578176.82637
nam,2008,-112541190.14053
nam,2009,312363768.58313
nam,2010,-522131526.0779
nam,2011,324983599.61529
nam,2012,2506034.23052
nam,2013,63020745.89755
nam,2014,-152815317.11506
nam,2015,699058103.43242
nam,2016,142360010.5834
nam,2017,375365160.63848
nam,2018,58602053.49053
nam,2019,-215860528.75074
nam,2020,29328360.40204
ncl,2002,0
ncl,2003,0
ncl,2004,0
ncl,2005,0
ncl,2006,0
ncl,2007,0
ncl,2008,0
ncl,2009,0
ncl,2010,0
ncl,2011,0
ncl,2012,0
ncl,2013,0
ncl,2014,0
ncl,2015,0
ncl,2016,0
ner,1974,-18636946.44572
ner,1975,-45694869.43813
ner,1976,18125093.28882
ner,1977,5515751.2358
ner,1978,-10672005.62173
ner,1979,-7318575.28329
ner,1980,-3213817.61756
ner,1981,-6379381.97716
ner,1982,-63650801.2544
ner,1983,-13638156.62025
ner,1984,-31315954.54142
ner,1985,-50163755.14196
ner,1986,-120236722.91128
ner,1987,-78081221.44682
ner,1988,-67044834.20086
ner,1989,-10844927.30074
ner,1990,-90343653.5405
ner,1991,-59837339.18621
ner,1992,-94850794.78918
ner,1993,-23894743.20374
ner,1994,-75796716.86505
ner,1995,-18054087.69485
ner,1996,-13043499.20036
ner,1997,-28105341.60282
ner,1998,-16284816.83925
ner,1999,-1992707.30063
ner,2000,35236202.75463
ner,2001,22255458.22612
ner,2002,-12455514.62856
ner,2003,-43885964.22996
ner,2004,-38731052.90661
ner,2005,32848383.13875
ner,2006,1445660428.60527
ner,2007,-3007408.38487
ner,2008,102296418.9346
ner,2009,137759200.12224
ner,2010,105954460.85856
ner,2011,-66302648.10125
ner,2012,310378766.91535
ner,2013,97710798.42159
ner,2014,234544698.64441
ner,2015,-164223903.20353
ner,2016,100926980.45652
ner,2017,-59559957.60354
ner,2018,-212106970.72791
ner,2019,479080523.26253
ner,2020,-123861305.94235
nga,1977,-823138787.89831
nga,1978,-2095934801.02166
nga,1979,3196765483.02093
nga,1980,4431405365.90304
nga,1981,-4989031633.73044
nga,1982,-5618961221.61323
nga,1983,-2887114230.15765
nga,1984,-970554954.90615
nga,1985,-1208835606.26072
nga,1986,-1058876534.32557
nga,1987,-4538633962.03074
nga,1988,-5129004532.90198
nga,1989,-2666892218.58419
nga,1990,1041075803.89829
nga,1991,-1522885104.24811
nga,1992,-5638074583.1387
nga,1993,-1911146038.83915
nga,1994,-1938033934.51803
nga,1995,-862650733.43364
nga,1996,-238487281.22377
nga,1997,4670720.68477
nga,1998,-818487343.88222
nga,1999,-3537662519.70069
nga,2000,3089271863.30211
nga,2001,222705573.68934
nga,2002,-4689238428.6519
nga,2003,-1260115727.72831
nga,2004,8491391422.58934
nga,2005,11335787995.9642
nga,2006,13894470557.0034
nga,2007,8960146890.53342
nga,2008,1656611618.07576
nga,2009,-10516390467.8312
nga,2010,-9692912667.36382
nga,2011,305848564.8767
nga,2012,11097745202.7306
nga,2013,-980099586.95391
nga,2014,-8452487761.41916
nga,2015,-5853533823.31499
nga,2016,-980917730.76156
nga,2017,12241890188.8645
nga,2018,3286180060.61288
nga,2019,-4490238392.72897
nga,2020,-5047487522.91238
nic,1977,6337690.63639
nic,1978,-139508169.25166
nic,1979,1887206.80833
nic,1980,-438754508.70033
nic,1981,-144743290.15135
nic,1982,-142222949.73421
nic,1983,-706314123.03655
nic,1984,-452262686.97018
nic,1985,-596030192.11176
nic,1986,-1068297969.79604
nic,1987,-657084156.74932
nic,1988,-420489762.72769
nic,1989,-505682751.87348
nic,1990,-695483942.93943
nic,1991,-1132672731.59427
nic,1992,-1312027129.49723
nic,1993,-1019034057.18713
nic,1994,-1518821258.64465
nic,1995,-964270764.71916
nic,1996,-748213014.73019
nic,1997,-293076423.91346
nic,1998,-401939473.06958
nic,1999,-395210865.5283
nic,2000,-532607443.81183
nic,2001,-511096724.56884
nic,2002,-440152686.716
nic,2003,-504444345.53164
nic,2004,-434827408.0608
nic,2005,33949985.37824
nic,2006,320252717.5515
nic,2007,148477018.6538
nic,2008,2907785.64494
nic,2009,384627978.52944
nic,2010,202046365.92821
nic,2011,72581287.82904
nic,2012,-2526028.8662
nic,2013,111674325.36603
nic,2014,313421718.90881
nic,2015,231189059.10277
nic,2016,-22943953.94873
nic,2017,313337781.86673
nic,2018,-491190900.58966
nic,2019,132957045.30967
nic,2020,723136329.51303
nld,1967,172145414.1957
nld,1968,-158244916.90755
nld,1969,67069392.17522
nld,1970,709033369.82906
nld,1971,259632286.6545
nld,1972,1010039911.34773
nld,1973,734888244.8585
nld,1974,305822061.92174
nld,1975,323050961.36308
nld,1976,294820427.13121
nld,1977,507046331.10881
nld,1978,-769607822.94252
nld,1979,-852655555.58358
nld,1980,1393759878.87959
nld,1981,-767964790.19938
nld,1982,1794756198.43103
nld,1983,-157391757.25411
nld,1984,-11760683.78199
nld,1985,771297456.41551
nld,1986,-330482271.06925
nld,1987,2693317420.25129
nld,1988,1567751630.96623
nld,1989,506849119.45383
nld,1990,267848126.63577
nld,1991,506191247.0996
nld,1992,6118201726.77512
nld,1993,6641293733.85426
nld,1994,500103851.24768
nld,1995,-1910985081.41004
nld,1996,-5694865757.42773
nld,1997,-2708966639.51004
nld,1998,-2339204949.40163
nld,1999,-4608344029.57889
nld,2000,220279030.31355
nld,2001,-350632826.39112
nld,2002,-134344218.0414
nld,2003,-435571768.92548
nld,2004,-912822883.13805
nld,2005,-1789503898.03514
nld,2006,777733690.36653
nld,2007,-1408886539.25463
nld,2008,845900648.79344
nld,2009,6956638299.19139
nld,2010,490697254.73345
nld,2011,3266949584.99886
nld,2012,2766293293.19018
nld,2013,-129318355.57144
nld,2014,-1596023750.51357
nld,2015,-435186775.68862
nld,2016,-3390264330.08113
nld,2017,-1746615168.5387
nld,2018,500926620.75375
nld,2019,867097330.05184
nld,2020,-90267849.32345
nld_curacao,2011,10446927.3743
nld_curacao,2012,-119424581.00559
nld_curacao,2013,-35167597.76536
nld_curacao,2014,186810055.86592
nld_curacao,2015,10927374.30168
nld_curacao,2016,76145251.39665
nld_curacao,2017,-41441340.78212
nld_curacao,2018,-144630985.5419
nld_curacao,2019,-108903899.96648
nld_curacao,2020,217886726.94413
nor,1975,340326544.13638
nor,1976,-28362255.3976
nor,1977,-121361648.71162
nor,1978,636898328.58945
nor,1979,1324525157.06122
nor,1980,1922615916.76265
nor,1981,465108328.3996
nor,1982,710024952.16355
nor,1983,-118191226.06914
nor,1984,3053037586.34926
nor,1985,3460457292.58383
nor,1986,-3161397873.78465
nor,1987,-173200731.5923
nor,1988,-152640074.49915
nor,1989,933045027.23673
nor,1990,392551638.13603
nor,1991,-2701312209.45532
nor,1992,-731506774.66441
nor,1993,8253018340.4284
nor,1994,252974182.93155
nor,1995,574760917.71586
nor,1996,6469905088.07407
nor,1997,-1197896944.68046
nor,1998,-6383919400.40016
nor,1999,5983591696.35244
nor,2000,3685755178.98146
nor,2001,-2480543117.17334
nor,2002,6730148592.4273
nor,2003,327989429.11945
nor,2004,5227030406.23437
nor,2005,4381988762.86625
nor,2006,5532311731.94028
nor,2007,792224881.67954
nor,2008,1949794236.24592
nor,2009,-9153021209.55858
nor,2010,4179030488.35171
nor,2011,-3544824725.66908
nor,2012,535425140.34362
nor,2013,3196581033.98654
nor,2014,7179169155.71675
nor,2015,-4923250712.03421
nor,2016,2745778811.35871
nor,2017,-145628764.38554
nor,2018,-297201856.0679
nor,2019,84831607.54789
nor,2020,3849718372.26146
npl,1976,28558594.11887
npl,1977,20387887.54649
npl,1978,-24206329.4834
npl,1979,30051710.36928
npl,1980,-10512398.5289
npl,1981,53496125.25277
npl,1982,1597284.10906
npl,1983,-7633481.71873
npl,1984,-20881953.76369
npl,1985,-93496227.10867
npl,1986,-32544917.55738
npl,1987,63760432.94065
npl,1988,-6322282.84794
npl,1989,-42056663.68842
npl,1990,20244327.64437
npl,1991,163391639.72666
npl,1992,155394774.71858
npl,1993,65612768.51952
npl,1994,62518713.17798
npl,1995,14958845.92727
npl,1996,30911582.30119
npl,1997,168846001.12069
npl,1998,279675011.58814
npl,1999,-222744579.40241
npl,2000,-76971373.60501
npl,2001,-299609036.18456
npl,2002,-313418023.43123
npl,2003,100571865.76558
npl,2004,-101943444.7129
npl,2005,170889380.22373
npl,2006,307726412.09343
npl,2007,-31991296.00987
npl,2008,831153763.87424
npl,2009,2849180.61275
npl,2010,162266520.55315
npl,2011,999649342.94948
npl,2012,717671084.27122
npl,2013,1456039680.96366
npl,2014,846439525.54268
npl,2015,2329037201.63789
npl,2016,668708747.11667
npl,2017,384507017.70566
npl,2018,-649091861.22464
npl,2019,346250023.22182
npl,2020,2720202607.35089
npl,2021,-2364230721.74046
nru,2008,-41587.73785
nru,2009,608055.84471
nru,2010,1306747.62343
nru,2011,-1336678.86261
nru,2012,4860272.68075
nru,2013,-882752.807
nru,2014,8993932.84036
nru,2015,1460481.97625
nru,2016,2176942.13129
nru,2017,-7399540.7532
nru,2018,14540364.21695
nzl,2000,322872031.1502
nzl,2001,-187280892.47561
nzl,2002,1086048594.54699
nzl,2003,782672022.40399
nzl,2004,629464471.53091
nzl,2005,2417468781.86881
nzl,2006,4255541207.60641
nzl,2007,3087402095.56553
nzl,2008,-4997732293.67376
nzl,2009,3651489807.70058
nzl,2010,847357520.82027
nzl,2011,413914913.22517
nzl,2012,515428946.9489
nzl,2013,-841723395.92019
nzl,2014,-138339169.11145
nzl,2015,-521194809.39557
nzl,2016,3102114976.01618
nzl,2017,1870124217.32461
nzl,2018,-2139649712.21834
nzl,2019,-330334874.16398
nzl,2020,-4593473933.19646
omn,1974,50485632.10583
omn,1975,65538475.72227
omn,1976,56579296.73038
omn,1977,72187540.93146
omn,1978,-48527757.75488
omn,1979,158091403.36267
omn,1980,798821272.67025
omn,1981,1249138327.04013
omn,1982,744482472.14996
omn,1983,351398406.05013
omn,1984,318641494.47485
omn,1985,121684728.80823
omn,1986,-612910667.42048
omn,1987,108033107.76515
omn,1988,-467159953.29418
omn,1989,323645449.49565
omn,1990,135323768.13516
omn,1991,542765327.31233
omn,1992,299887586.78992
omn,1993,-1058488772.70645
omn,1994,-660793762.39619
omn,1995,-431583534.10244
omn,1996,187243905.94517
omn,1997,532822701.17912
omn,1998,-770550409.59239
omn,1999,204832284.52817
omn,2000,2263348242.59932
omn,2001,1014675803.70787
omn,2002,307007251.68844
omn,2003,638179268.20955
omn,2004,861433197.14404
omn,2005,2809009467.50568
omn,2006,2205765174.29992
omn,2007,6250495284.20405
omn,2008,1827004190.00925
omn,2009,1049754709.27054
omn,2010,1510496896.44498
omn,2011,1523328857.28766
omn,2012,1036762069.73232
omn,2013,12298498834.0279
omn,2014,1117387854.98737
omn,2015,-407026684.31411
omn,2016,-13909658496.2178
omn,2017,-10222953027.5293
omn,2018,-6663567042.90611
omn,2019,-4363459984.86597
omn,2020,-4587560530.32241
pak,1976,-352147572.29639
pak,1977,-100368020.00291
pak,1978,-93663452.62383
pak,1979,-437808790.17701
pak,1980,-167010095.12048
pak,1981,-224558633.34727
pak,1982,-239066986.17481
pak,1983,545625890.24397
pak,1984,-963337160.2539
pak,1985,-418915938.53454
pak,1986,192964284.19768
pak,1987,80378322.12162
pak,1988,261002076.0702
pak,1989,-193840352.37976
pak,1990,-314305428.05963
pak,1991,-154577004.52037
pak,1992,391683791.6744
pak,1993,427773520.16158
pak,1994,1343071317.78918
pak,1995,-1203559645.89981
pak,1996,-780277998.24879
pak,1997,537666878.00682
pak,1998,-3109773603.45582
pak,1999,-2515882201.13695
pak,2000,-2627141283.41355
pak,2001,2196565319.40131
pak,2002,4083976643.30665
pak,2003,2916176536.05696
pak,2004,-1359593163.79603
pak,2005,259563468.7292
pak,2006,1429622829.82516
pak,2007,2561818274.98057
pak,2008,-9004663602.66478
pak,2009,1662894276.58239
pak,2010,693787298.45094
pak,2011,-275838925.7449
pak,2012,-2017052006.48643
pak,2013,-2555942681.60964
pak,2014,7099192891.27446
pak,2015,3851870781.98566
pak,2016,1415880321.65797
pak,2017,-4032857648.24813
pak,2018,-6303251639.96409
pak,2019,3432637063.1163
pak,2020,839413129.28123
pak,2021,4555689061.18014
pan,1977,-7252706.80341
pan,1978,86233073.59149
pan,1979,-21074806.75279
pan,1980,17047954.39823
pan,1981,-76008047.60885
pan,1982,-17898626.71271
pan,1983,-57093524.66767
pan,1984,-118055660.13886
pan,1985,-128482658.93658
pan,1986,-5901545.21238
pan,1987,-531138820.46385
pan,1988,-1004151289.13685
pan,1989,-832326125.39278
pan,1990,-135918188.28425
pan,1991,-328132843.75011
pan,1992,-187062238.75247
pan,1993,-308103651.60837
pan,1994,-361793911.34338
pan,1995,-331305887.40777
pan,1996,266772833.03931
pan,1997,343273026.92896
pan,1998,-105002064.44452
pan,1999,191042153.37114
pan,2000,-76513385.35905
pan,2001,633848701.63619
pan,2002,144006632.74816
pan,2003,-268629119.68896
pan,2004,-396125399.44728
pan,2005,497023791.18436
pan,2006,-349864162.73378
pan,2007,627015188.82108
pan,2008,562011554.15009
pan,2009,570425830.92109
pan,2010,-1275797934.13341
pan,2011,-1742762605.73581
pan,2012,36951864.63816
pan,2013,400872033.23682
pan,2014,1221664353.74566
pan,2015,-77421242.94949
pan,2016,608734732.23043
pan,2017,-971264009.65462
pan,2018,-632639066.3813
pan,2019,1226786791.12905
pan,2020,5031275444.65547
per,1977,-365034792.5393
per,1978,-314776536.069
per,1979,567595283.09775
per,1980,301844459.06858
per,1981,-752895181.37499
per,1982,-195716876.12728
per,1983,-1060684661.36664
per,1984,-1571059511.75013
per,1985,-1594122200.79727
per,1986,-2745629531.27702
per,1987,-3867019482.02267
per,1988,-3055972868.11189
per,1989,-2610432418.8464
per,1990,-2140735632.66006
per,1991,-504185354.59749
per,1992,-922212827.87373
per,1993,-358847730.2735
per,1994,1553072763.05408
per,1995,-590402146.93174
per,1996,879820407.0367
per,1997,2054603471.63328
per,1998,-1241082087.01187
per,1999,-862190652.52792
per,2000,-130177766.78596
per,2001,431510831.18217
per,2002,1009775434.43051
per,2003,561476778.36128
per,2004,2455674160.88839
per,2005,1411253453.60608
per,2006,3221476164.31828
per,2007,10343491440.3345
per,2008,3456707122.54304
per,2009,1902153875.31553
per,2010,10970197408.3925
per,2011,4684041159.05381
per,2012,15167113061.1798
per,2013,1654127948.62421
per,2014,-3297060467.96937
per,2015,-769178989.89369
per,2016,233587066.64785
per,2017,1938437622.41614
per,2018,-3573398059.72995
per,2019,6796599347.54126
per,2020,5450173413.64767
phl,1977,-46130980.59777
phl,1978,760414661.86763
phl,1979,344178108.72612
phl,1980,919973591.65395
phl,1981,-537410540.76189
phl,1982,-728900788.45004
