geo,time,ne_dab_totl_cn
pri,1989,27879300000
pri,1990,29447000000
pri,1991,30137400000
pri,1992,31677700000
pri,1993,33831600000
pri,1994,36268100000
pri,1995,39063600000
pri,1996,42238695000
pri,1997,45869976000
pri,1998,48229300000
pri,1999,53486300000
pri,2000,55526239000
pri,2001,57471558000
pri,2002,58799609000
pri,2003,61325955000
pri,2004,65659645000
pri,2005,69379112000
pri,2006,72689643000
pri,2007,74586775000
pri,2008,76445478000
pri,2009,76277700000
pri,2010,76637800000
pri,2011,78766500000
pri,2012,82187800000
pri,2013,82830000000
pri,2014,82091900000
pri,2015,79629600000
pri,2016,78008600000
pri,2017,79574000000
pri,2018,86720600000
pri,2019,90377400000
pri,2020,84929900000
prt,1970,1226094000
prt,1971,1373681000
prt,1972,1576439000
prt,1973,1968224000
prt,1974,2527108000
prt,1975,2685656000
prt,1976,3402571000
prt,1977,4649981000
prt,1978,5722574000
prt,1979,7119029000
prt,1980,9341908000
prt,1981,11603340000
prt,1982,14214893000
prt,1983,16786879000
prt,1984,19591602000
prt,1985,23615021000
prt,1986,29284508000
prt,1987,35405358000
prt,1988,43701428000
prt,1989,50344364000
prt,1990,59699945000
prt,1991,69043929000
prt,1992,77928599000
prt,1993,81651836000
prt,1994,88338281000
prt,1995,94704135000
prt,1996,101062702000
prt,1997,110514021000
prt,1998,121561863000
prt,1999,131982702000
prt,2000,142596224000
prt,2001,149647553000
prt,2002,154188879000
prt,2003,155422867000
prt,2004,164231083000
prt,2005,172467558000
prt,2006,179282395000
prt,2007,188745995000
prt,2008,196213517000
prt,2009,187529307000
prt,2010,193341444000
prt,2011,183474285000
prt,2012,169128311000
prt,2013,168619283000
prt,2014,172794754000
prt,2015,178384474000
prt,2016,184349994000
prt,2017,193969334000
prt,2018,204234784000
prt,2019,213405376000
prt,2020,204313890000
pry,1962,46378000000
pry,1963,49056000000
pry,1964,52522000000
pry,1965,56336000000
pry,1966,60402000000
pry,1967,64193000000
pry,1968,68105000000
pry,1969,73334000000
pry,1970,75823000000
pry,1971,85886000000
pry,1972,96969000000
pry,1973,124567000000
pry,1974,170790914853.854
pry,1975,199285000000
pry,1976,221301000000
pry,1977,271487000000
pry,1978,334458000000
pry,1979,454183000000
pry,1980,595232000000
pry,1981,756982000000
pry,1982,793207000000
pry,1983,883218902681.23206
pry,1984,1145296727043.41992
pry,1985,1447228078125.76001
pry,1986,1899105454629.46948
pry,1987,2645682910780.49023
pry,1988,3156797629178.18018
pry,1989,3979641591744.24951
pry,1990,6208617083810.08008
pry,1991,8094575434400
pry,1992,9646149949600
pry,1993,11856689077100
pry,1994,15208013580000
pry,1995,16813236274800
pry,1996,19640465451100
pry,1997,21484702782000
pry,1998,23311196089500
pry,1999,25349929801200
pry,2000,28398874251000
pry,2001,31855507688400
pry,2002,34756131417300
pry,2003,42908381567200
pry,2004,51020825670900
pry,2005,59592645133800
pry,2006,69738650382900
pry,2007,82902579502100
pry,2008,103000942636400
pry,2009,105087973739700
pry,2010,125191490152000
pry,2011,138677100836900
pry,2012,145420402225100
pry,2013,159601188096000
pry,2014,176849669997400
pry,2015,183592963625200
pry,2016,191258076665300
pry,2017,207291086760200
pry,2018,227436314875700
pry,2019,234111781286800
pry,2020,231561106897300
pse,1994,4463800000
pse,1995,5139400000
pse,1996,5376800000
pse,1997,5852800000
pse,1998,6207400000
pse,1999,6864200000
pse,2000,6324600000
pse,2001,6066000000
pse,2002,5314200000
pse,2003,5981100000
pse,2004,7006900000
pse,2005,7902800000
pse,2006,8152500000
pse,2007,8862900000
pse,2008,10581400000
pse,2009,11608700000
pse,2010,13447000000
pse,2011,14958500000
pse,2012,16343900000
pse,2013,18328700000
pse,2014,19150900000
pse,2015,19348200000
pse,2016,21049600000
pse,2017,22095400000
pse,2018,22658100000
pse,2019,23559700000
pse,2020,21156700000
pyf,2019,751400000000
qat,1994,23863000100
qat,1995,29322999800
qat,1996,31676000300
qat,1997,36141999700
qat,1998,33174001900
qat,1999,29616000000
qat,2000,35585000000
qat,2001,40336000000
qat,2002,47777000000
qat,2003,57195000000
qat,2004,71659000000
qat,2005,104653000000
qat,2006,161633000000
qat,2007,219237000000
qat,2008,279896000000
qat,2009,277221000000
qat,2010,279784000000
qat,2011,326617000000
qat,2012,359089000000
qat,2013,411940620400
qat,2014,473200538800
qat,2015,468541438300
qat,2016,519829141959.89294
qat,2017,502637804863.716
qat,2018,533569231880.08093
qat,2019,549985414388.25696
qat,2020,482455362576.784
rou,1990,93900000
rou,1991,229060000
rou,1992,653610000
rou,1993,2103180000
rou,1994,5080069900
rou,1995,7993500000
rou,1996,12283500000
rou,1997,27236900000
rou,1998,39897200000
rou,1999,57689800000
rou,2000,85194600000
rou,2001,126450100000
rou,2002,160926900000
rou,2003,206799000000
rou,2004,267049400000
rou,2005,316380300000
rou,2006,384378000000
rou,2007,485643300000
rou,2008,609279600000
rou,2009,565007600000
rou,2010,563558800000
rou,2011,591807400000
rou,2012,623087400000
rou,2013,640696000000
rou,2014,672524800000
rou,2015,717788400000
rou,2016,771624000000
rou,2017,879079900000
rou,2018,984213500000
rou,2019,1102617200000
rou,2020,1102668000000
rus,1988,528700000
rus,1989,567900000
rus,1990,642813000
rus,1991,1394620000
rus,1992,16335700000
rus,1993,158285300000
rus,1994,582881200000
rus,1995,1380000000000
rus,1996,1911100000000
rus,1997,2290900000000
rus,1998,2397300000000
rus,1999,4001000000000
rus,2000,5842500000000
rus,2001,7849900000000
rus,2002,9653400000000
rus,2003,11813800000000
rus,2004,15036800000000
rus,2005,18776900000000
rus,2006,23508500000000
rus,2007,30002700000000
rus,2008,38069600000000
rus,2009,36614400000000
rus,2010,42987300000000
rus,2011,55467900000000
rus,2012,63995300000000
rus,2013,69418600000000
rus,2014,74431400000000
rus,2015,76933900000000
rus,2016,81171900000000
rus,2017,86970700000000
rus,2018,93469700000000
rus,2019,100824600000000
rus,2020,100722100000000
rwa,1960,5809997800
rwa,1961,6000001500
rwa,1962,6470001400
rwa,1963,6829998800
rwa,1964,6540000500
rwa,1965,7799998700
rwa,1966,11845998900
rwa,1967,16738001800
rwa,1968,18322001700
rwa,1969,20130003800
rwa,1970,22809999200
rwa,1971,23709998500
rwa,1972,24510000600
rwa,1973,24849999400
rwa,1974,31310002200
rwa,1975,57269996600
rwa,1976,64850004500
rwa,1977,74060002300
rwa,1978,88360008700
rwa,1979,97810005100
rwa,1980,120889999400
rwa,1981,137269999600
rwa,1982,147456000000
rwa,1983,155237996600
rwa,1984,170301001700
rwa,1985,189513027600
rwa,1986,183233994700
rwa,1987,191473307600
rwa,1988,203244494800
rwa,1989,214251300900
rwa,1990,231509006400
rwa,1991,264958007200
rwa,1992,306264563700
rwa,1993,327956242400
rwa,1994,262777176100
rwa,1995,409244655600
rwa,1996,509663264800
rwa,1997,658083729400
rwa,1998,730800001000
rwa,1999,838779000000
rwa,2000,940593000000
rwa,2001,998400000000
rwa,2002,1076492000000
rwa,2003,1307177000000
rwa,2004,1545538000000
rwa,2005,1845798000000
rwa,2006,2040345000000
rwa,2007,2417304000000
rwa,2008,3257606000000
rwa,2009,3741143000000
rwa,2010,4133547000000
rwa,2011,4725824000000
rwa,2012,5477879000000
rwa,2013,5848170000000
rwa,2014,6528363000000
rwa,2015,7299385000000
rwa,2016,8117663000000
rwa,2017,8665132000000
rwa,2018,9428090000000
rwa,2019,10648069000000
rwa,2020,11333391000000
sau,1968,14506979900
sau,1969,15493121500
sau,1970,17123211793.2005
sau,1971,20610062918.5906
sau,1972,22705952000.3219
sau,1973,11752555463.8052
sau,1974,81037645391.3791
sau,1975,79630687978.9734
sau,1976,145780920804.51199
sau,1977,196508398187.13599
sau,1978,251808380127.76096
sau,1979,298448163760.30493
sau,1980,349472736876.32001
sau,1981,419367318246.26703
sau,1982,464324910192.83502
sau,1983,487381887980.38397
sau,1984,466667212602.58093
sau,1985,401047167761.36499
sau,1986,351270334178.08698
sau,1987,341056301891.36902
sau,1988,343340326948.302
sau,1989,372531601324.74493
sau,1990,401047698619.53906
sau,1991,485681513600
sau,1992,497367818700
sau,1993,493490203500
sau,1994,466082555400
sau,1995,485102678500
sau,1996,514617600000
sau,1997,539931660000
sau,1998,532924860000
sau,1999,536777900000
sau,2000,578180912900
sau,2001,582057692300
sau,2002,587981197900
sau,2003,632231703600
sau,2004,709395483300
sau,2005,835110340000
sau,2006,992007012800
sau,2007,1168940274600
sau,2008,1401104765700
sau,2009,1459165125400
sau,2010,1652171497400
sau,2011,1848718650400
sau,2012,2069104233600
sau,2013,2208389956300
sau,2014,2464469885600
sau,2015,2563374738600
sau,2016,2408196850300
sau,2017,2439631698900
sau,2018,2554480129900
sau,2019,2722679110500
sau,2020,2570757233411.33984
sdn,1960,379600
sdn,1961,424500
sdn,1962,458700
sdn,1963,474600
sdn,1964,495100
sdn,1976,2260200
sdn,1977,2800700
sdn,1978,3292000
sdn,1979,3952400
sdn,1980,5038300
sdn,1981,6853400
sdn,1982,9520500
sdn,1983,11837900
sdn,1984,14669900
sdn,1985,19747600
sdn,1986,26108500
sdn,1987,38315000
sdn,1988,60650000
sdn,1989,92600000
sdn,1990,153650000
sdn,1991,317100000
sdn,1992,730250000
sdn,1993,1555650100
sdn,1994,3898500100
sdn,1995,8422399800
sdn,1996,12204167600
sdn,1997,19661287100
sdn,1998,24721411100
sdn,1999,29436917800
sdn,2000,32699419600
sdn,2001,40587632700
sdn,2002,48851186300
sdn,2003,56520154700
sdn,2004,69874685800
sdn,2005,91533788100
sdn,2006,104007015500
sdn,2007,120293935000
sdn,2008,131551032400
sdn,2009,135305077000
sdn,2010,176036838200
sdn,2011,205110541900
sdn,2012,234792459000
sdn,2013,322775515600
sdn,2014,440865278700
sdn,2015,512300975300
sdn,2016,639647801100
sdn,2017,868114904900
sdn,2018,1316942034000
sdn,2019,1955625929900
sdn,2020,4055402678200
sen,1965,268951302087.29901
sen,1966,284697341345.89203
sen,1967,284616639480.86298
sen,1968,316533258442.36102
sen,1969,315649980747.78699
sen,1970,334728846563.42499
sen,1971,354874568879.97198
sen,1972,379491901314.586
sen,1973,403311380624.06299
sen,1974,463886759779.44293
sen,1975,571058179517.36401
sen,1976,664594669195.59692
sen,1977,695723310954.19995
sen,1978,754900763205.63696
sen,1979,891278085536.46497
sen,1980,1038343230481.55005
sen,1981,1187477302310.21997
sen,1982,1456188543480.18994
sen,1983,1540529431575.3501
sen,1984,1703569362785.20996
sen,1985,1870096432179.31006
sen,1986,2001183996768
sen,1987,2049637593561.59009
sen,1988,2100501015805.06006
sen,1989,2229309986141.3999
sen,1990,2242360234113.25
sen,1991,2275405901600
sen,1992,2307334574700
sen,1993,2353332132100
sen,1994,3142390070200
sen,1995,3392864838600
sen,1996,3685720095800
sen,1997,3767722305300
sen,1998,4197916481200
sen,1999,4523407801500
sen,2000,4832273895700
sen,2001,5448815047500
sen,2002,5536546542400
sen,2003,5816438892900
sen,2004,6135196786500
sen,2005,6692127212700
sen,2006,7066613641200
sen,2007,7914649940800
sen,2008,9100624101100
sen,2009,8619875235200
sen,2010,8973457712400
sen,2011,9651663305000
sen,2012,10552131552200
sen,2013,10832155797900
sen,2014,11230145000000
sen,2015,11849128000000
sen,2016,12523041000000
sen,2017,13879764000000
sen,2018,14880593000000
sen,2019,15595831000000
sen,2020,16297515411100
sgp,1960,2336200000
sgp,1961,2595100000
sgp,1962,2833500000
sgp,1963,3101000000
sgp,1964,3073900000
sgp,1965,3309300000
sgp,1966,3652400000
sgp,1967,4085400000
sgp,1968,4723700000
sgp,1969,5461600000
sgp,1970,6887900000
sgp,1971,8207100000
sgp,1972,9498800000
sgp,1973,11569300000
sgp,1974,14779500000
sgp,1975,15014200000
sgp,1976,16233700000
sgp,1977,16881000000
sgp,1978,19190700000
sgp,1979,22392500000
sgp,1980,27208600000
sgp,1981,30987900000
sgp,1982,34910800000
sgp,1983,38393200000
sgp,1984,42179400000
sgp,1985,40554500000
sgp,1986,39179700000
sgp,1987,43346100000
sgp,1988,47943200000
sgp,1989,54945000000
sgp,1990,63265400000
sgp,1991,67916200000
sgp,1992,74450300000
sgp,1993,87971500000
sgp,1994,94604000000
sgp,1995,103306100000
sgp,1996,114617200000
sgp,1997,128906600000
sgp,1998,115405600000
sgp,1999,122819800000
sgp,2000,144983700000
sgp,2001,137499800000
sgp,2002,137689200000
sgp,2003,126183200000
sgp,2004,146232200000
sgp,2005,151569300000
sgp,2006,166237600000
sgp,2007,188074200000
sgp,2008,219766400000
sgp,2009,215757900000
sgp,2010,240943900000
sgp,2011,254897900000
sgp,2012,278152000000
sgp,2013,296570200000
sgp,2014,305775300000
sgp,2015,307853100000
sgp,2016,322557300000
sgp,2017,344682100000
sgp,2018,352558300000
sgp,2019,360595500000
sgp,2020,319193200000
slb,1980,352000000
slb,1981,392000000
slb,1982,435000000
slb,1983,484000000
slb,1984,537000000
slb,1985,570000000
slb,1986,476000000
slb,1987,466000000
slb,1988,767000000
slb,1989,759000000
slb,1990,857000000
slb,1991,1034000000
slb,1992,1076000000
slb,1993,1432000000
slb,1994,1770000000
slb,1995,1905000000
slb,1996,2245000000
slb,1997,2333000000
slb,1998,2316000000
slb,1999,2369000000
slb,2000,2457000000
slb,2001,2810000000
slb,2002,2587000000
slb,2003,2551000000
slb,2004,2831000000
slb,2005,3851000000
slb,2006,4838000000
slb,2007,5775000000
slb,2008,6395000000
slb,2009,6829000000
slb,2010,8699000000
slb,2011,8579000000
slb,2012,8897000000
slb,2013,10397000000
slb,2014,10709000000
slb,2015,11083000000
slb,2016,11526000000
slb,2017,12359000000
slb,2018,13062000000
slb,2019,14147000000
slb,2020,13733000000
sle,1980,1332900000
sle,1981,1508300000
sle,1982,1767800000
sle,1983,2081800000
sle,1984,2778100000
sle,1985,4824400100
sle,1986,7574799800
sle,1987,20500000000
sle,1988,29388999700
sle,1989,52317998400
sle,1990,97708000000
sle,1991,225173000000
sle,1992,344059000000
sle,1993,455221100000
sle,1994,514350000000
sle,1995,709241000000
sle,1996,994572000000
sle,1997,850174000000
sle,1998,1127128000000
sle,1999,1280542000000
sle,2000,1613146000000
sle,2001,2571637000000
sle,2002,3160678000000
sle,2003,3807744000000
sle,2004,4360980000000
sle,2005,5263102000000
sle,2006,5973807000000
sle,2007,6935502000000
sle,2008,8271766000000
sle,2009,9507725717300
sle,2010,12070118418600
sle,2011,18963958481500
sle,2012,21051144564200
sle,2013,27755079951400
sle,2014,27605179532800
sle,2015,27595080235400
sle,2016,31126823664600
sle,2017,33535849000000
sle,2018,39452619000000
sle,2019,43965672500000
sle,2020,48475153400000
slv,1965,899000000
slv,1966,977080000
slv,1967,1005680000
slv,1968,1027480000
slv,1969,1076760000
slv,1970,1129680000
slv,1971,1209640000
slv,1972,1251480000
slv,1973,1485920100
slv,1974,1806040000
slv,1975,1981520000
slv,1976,2357920000
slv,1977,2921280100
slv,1978,3417720100
slv,1979,3469520000
slv,1980,3541199900
slv,1981,3674680000
slv,1982,3592702500
slv,1983,3696418800
slv,1984,3910033300
slv,1985,4087790600
slv,1986,3936779000
slv,1987,4239463400
slv,1988,4461147000
slv,1989,4829230800
slv,1990,5425595661.7415
slv,1991,5951002900
slv,1992,6767344100
slv,1993,7667792200
slv,1994,8854575800
slv,1995,10371919800
slv,1996,10832539100
slv,1997,11398573800
slv,1998,12259910500
slv,1999,12660608000
slv,2000,13559213200
slv,2001,14232036300
slv,2002,14550256900
slv,2003,15414584700
slv,2004,16191137900
slv,2005,17517480000
slv,2006,19452060000
slv,2007,21517650000
slv,2008,22876590000
slv,2009,20799620000
slv,2010,22071820000
slv,2011,24606890000
slv,2012,25771690000
slv,2013,26609370000
slv,2014,26885930000
slv,2015,27560550000
slv,2016,28038330000
slv,2017,29037090000
slv,2018,30643430000
slv,2019,31368270000
slv,2020,29163900000
smr,2015,926963896.36211
smr,2016,981763045.55256
smr,2017,1032353550.97717
smr,2018,1069405133.37779
smr,2019,1144458109.89952
som,1960,1346099384
som,1961,1465999664
som,1962,1667799536
som,1963,1699899472
som,1964,1876499152
som,1965,1801600000
som,1966,1978400032
som,1967,2108299968
som,1968,2183700000
som,1969,2308799936
som,1970,2376198976
som,1971,2517300192
som,1972,3050301216
som,1973,3597898976
som,1974,3606401088
som,1975,5120000000
som,1976,5783698944
som,1977,9560100992
som,1978,10657000192
som,1979,13606998272
som,1980,26979000320
som,1981,31654000640
som,1982,41352988160
som,1983,52254990848
som,1984,91296002048
som,1985,98696509440
som,1986,147603206144
som,1987,209300205568
som,1988,333191516160
som,1989,767683690496
som,1990,2224850042880
srb,1995,61408700000
srb,1996,125027000000
srb,1997,163204200000
srb,1998,204602900000
srb,1999,236440000000
srb,2000,455711800000
srb,2001,998819800000
srb,2002,1286436200000
srb,2003,1487274700000
srb,2004,1891826000000
srb,2005,2162422300000
srb,2006,2574142900000
srb,2007,3054070700000
srb,2008,3542283800000
srb,2009,3458867900000
srb,2010,3647797500000
srb,2011,4074827800000
srb,2012,4335126000000
srb,2013,4459846000000
srb,2014,4496565400000
srb,2015,4618848900000
srb,2016,4746710400000
srb,2017,5074156100000
srb,2018,5510505000000
srb,2019,5960384200000
srb,2020,5958028000000
ssd,2008,19852138900
ssd,2009,21351829800
ssd,2010,22902079000
ssd,2011,27207742300
ssd,2012,30242112000
ssd,2013,71361380400
ssd,2014,36184650200
ssd,2015,39890598200
sur,2006,6677000000
sur,2007,7507000000
sur,2008,9247000000
sur,2009,10648000000
sur,2010,10249000000
svk,1990,11120046000
svk,1991,12080503000
svk,1992,12735196000
svk,1993,15226478000
svk,1994,16623072000
svk,1995,19905929000
svk,1996,24948355000
svk,1997,26992221000
svk,1998,29633679000
svk,1999,29952259000
svk,2000,32413802000
svk,2001,36923327000
svk,2002,39730868000
svk,2003,41678177000
svk,2004,46894489000
svk,2005,52062891000
svk,2006,57571268000
svk,2007,62890379000
svk,2008,69807924000
svk,2009,64203491000
svk,2010,68703313000
svk,2011,70974854000
svk,2012,69305076000
svk,2013,70050899000
svk,2014,72418676000
svk,2015,77435639000
svk,2016,78624293000
svk,2017,82594005000
svk,2018,87749655000
svk,2019,93672896000
svk,2020,91226253000
svn,1990,754773000
svn,1991,1382067000
svn,1992,4129682000
svn,1993,6195316000
svn,1994,7932091000
svn,1995,10797520000
svn,1996,12298826000
svn,1997,13993949000
svn,1998,15611497000
svn,1999,17972425000
svn,2000,19546430000
svn,2001,21367809000
svn,2002,23315226000
svn,2003,25694589000
svn,2004,28027959000
svn,2005,29299912000
svn,2006,31485436000
svn,2007,35539585000
svn,2008,38724039000
svn,2009,35744927000
svn,2010,35979119000
svn,2011,36607795000
svn,2012,35021115000
svn,2013,34749512000
svn,2014,35092571000
svn,2015,35743847000
svn,2016,36989949000
svn,2017,39150394000
svn,2018,41990861000
svn,2019,44210092000
svn,2020,42589803000
swe,1960,85747139700
swe,1961,92286522700
swe,1962,100153626600
swe,1963,108462769700
swe,1964,121586526200
swe,1965,135354166000
swe,1966,146509934000
swe,1967,157740467500
swe,1968,167148518800
swe,1969,181843376600
swe,1970,205085113000
swe,1971,216825733000
swe,1972,235944530000
swe,1973,258743632000
swe,1974,303356796000
swe,1975,354989553000
swe,1976,406233991000
swe,1977,438299686000
swe,1978,472876018000
swe,1979,542967746000
swe,1980,622824763000
swe,1981,665145175000
swe,1982,729323640000
swe,1983,797816627000
swe,1984,884318481000
swe,1985,985356965000
swe,1986,1057155221000
swe,1987,1161773188000
swe,1988,1276319318000
swe,1989,1439189339000
swe,1990,1587807451000
swe,1991,1664975115000
swe,1992,1654238109000
swe,1993,1612988000000
swe,1994,1707933000000
swe,1995,1799086000000
swe,1996,1848454000000
swe,1997,1919207000000
swe,1998,2030155000000
swe,1999,2143921000000
swe,2000,2286795000000
swe,2001,2372205000000
swe,2002,2461260000000
swe,2003,2557402000000
swe,2004,2638020000000
swe,2005,2747028000000
swe,2006,2910036000000
swe,2007,3119121000000
swe,2008,3220836000000
swe,2009,3160774000000
swe,2010,3390995000000
swe,2011,3550779000000
swe,2012,3564436000000
swe,2013,3660668000000
swe,2014,3849040000000
swe,2015,4098158000000
swe,2016,4279829000000
swe,2017,4507862000000
swe,2018,4720397000000
swe,2019,4838313000000
swe,2020,4756499000000
swz,1960,24300000
swz,1961,31900000
swz,1962,35700000
swz,1963,40700000
swz,1964,47900000
swz,1965,49000000
swz,1966,61300000
swz,1967,65000000
swz,1968,55000000
swz,1969,68000000
swz,1970,73412900
swz,1971,85713400
swz,1972,99016700
swz,1973,111921500
swz,1974,119829600
swz,1975,179203600
swz,1976,216100000
swz,1977,272200000
swz,1978,365400000
swz,1979,472200000
swz,1980,572609400
swz,1981,684750000
swz,1982,772565000
swz,1983,816600000
swz,1984,934000000
swz,1985,1092770000
swz,1986,1139200000
swz,1987,1192500000
swz,1988,1626800000
swz,1989,1878600000
swz,1990,3168419900
swz,1991,3555670600
swz,1992,4350951400
swz,1993,5281633300
swz,1994,5502588800
swz,1995,7008575100
swz,1996,8356929000
swz,1997,9081396600
swz,1998,10252100000
swz,1999,10995100000
swz,2000,13302227000
swz,2001,14548089100
swz,2002,15942898500
swz,2003,17103512500
swz,2004,18729756000
swz,2005,20818321300
swz,2006,22628562000
swz,2007,24727805100
swz,2008,29478733600
swz,2009,33241937400
swz,2010,36021226900
swz,2011,38784417200
swz,2012,41388215000
swz,2013,45103739600
swz,2014,48739284300
swz,2015,52519593700
swz,2016,56344329300
swz,2017,60778651100
swz,2018,62978413300
swz,2019,64393431400
swz,2020,66392002600
sxm,2011,1569700000
sxm,2012,1603400000
sxm,2013,1734900000
sxm,2014,2322000000
sxm,2015,2090000000
sxm,2016,2195000000
sxm,2017,2305000000
sxm,2018,2901000000
syc,1976,424100000
syc,1977,512900000
syc,1978,602300000
syc,1979,854500000
syc,1980,1047200000
syc,1981,1123300000
syc,1982,1195800000
syc,1983,1075400000
syc,1984,1032800000
syc,1985,1142800000
syc,1986,1192500000
syc,1987,1238600000
syc,1988,1431100000
syc,1989,1695300000
syc,1990,2050900000
syc,1991,2051200000
syc,1992,2301100000
syc,1993,2705400000
syc,1994,2531500000
syc,1995,2593300000
syc,1996,2735400000
syc,1997,3139900000
syc,1998,3708900000
syc,1999,3914700000
syc,2000,3628300100
syc,2001,4427546700
syc,2002,3868596000
syc,2003,3386262700
syc,2006,6350307900
syc,2007,7009058600
syc,2008,10130872100
syc,2009,12578677200
syc,2010,13366000000
syc,2011,15257000000
syc,2012,18131000000
syc,2013,17015388900
syc,2014,19704774700
syc,2015,20369433100
syc,2016,21631303100
syc,2017,23867907900
syc,2018,25789432000
syc,2019,25865000000
syc,2020,19865000000
syr,1960,3272113400
syr,1961,3543855700
syr,1962,4083750200
syr,1963,4644175600
syr,1964,5234495100
syr,1965,5053996800
syr,1966,5307182400
syr,1967,5660453300
syr,1968,6116718500
syr,1969,7143509200
tcd,1960,72703358900
tcd,1961,78477242400
tcd,1962,85099405300
tcd,1963,89001941000
tcd,1964,95594825600
tcd,1965,97291039000
tcd,1966,100400031900
tcd,1967,103516144400
tcd,1968,104837145500
tcd,1969,114878333700
tcd,1970,123426845200
tcd,1971,130055151200
tcd,1972,138186850300
tcd,1973,141450573100
tcd,1974,154399131000
tcd,1975,190522296500
tcd,1976,210859165900
tcd,1977,242166415000
tcd,1978,259423857600
tcd,1982,280104364200
tcd,1983,324300264600
tcd,1984,425846477600
tcd,1985,540892903300
tcd,1986,440750461500
tcd,1987,409464249200
tcd,1988,487406434900
tcd,1989,516470094300
tcd,1990,541651015100
tcd,1991,572834888700
tcd,1992,546606499500
tcd,1993,465554635900
tcd,1994,777900000000
tcd,1995,804673961300
tcd,1996,913425907700
tcd,1997,1013521827100
tcd,1998,1161248489600
tcd,1999,1075969744000
tcd,2000,1161570516300
tcd,2001,1691452822400
tcd,2002,2784149274600
tcd,2003,2124975810900
tcd,2004,2326529553600
tcd,2005,3151533219000
tcd,2006,3909831659300
tcd,2007,3963212099000
tcd,2008,4399262512000
tcd,2009,4667916820300
tcd,2010,5632150500000
tcd,2011,5904056741500
tcd,2012,6544042749300
tcd,2013,6750756505300
tcd,2014,7454935936000
tcd,2015,6922285201600
tcd,2016,6222109709600
tcd,2017,6142546000000
tcd,2018,6356587050000
tcd,2019,6701555300000
tcd,2020,7176594000000
tgo,1960,29834586800
tgo,1961,28236080900
tgo,1962,30935554800
tgo,1963,36648559100
tgo,1964,40897888300
tgo,1965,45500590100
tgo,1966,49031299100
tgo,1967,51116298300
tgo,1968,52161498600
tgo,1969,60169080800
tgo,1970,62585141300
tgo,1971,73423770600
tgo,1972,83923329100
tgo,1973,90487187500
tgo,1974,84821999600
tgo,1975,145910001700
tgo,1976,146849001500
tgo,1977,211998003200
tgo,1978,209999978500
tgo,1979,239464808500
tgo,1980,252799995900
tgo,1981,279099994100
tgo,1982,293000007700
tgo,1983,295500001300
tgo,1984,320400007100
tgo,1985,372300001200
tgo,1986,410399997900
tgo,1987,410600013800
tgo,1988,447421927400
tgo,1989,471192150000
tgo,1990,495952486400
tgo,1991,488591835100
tgo,1992,489415376900
tgo,1993,376212158500
tgo,1994,565775638500
tgo,1995,686076346400
tgo,1996,831053594700
tgo,1997,1013391786000
tgo,1998,1063957643200
tgo,1999,1068800032800
tgo,2000,1105981000000
tgo,2001,1168102000000
tgo,2002,1242277000000
tgo,2003,1251852000000
tgo,2004,1223965000000
tgo,2005,1329889000000
tgo,2006,1416739000000
tgo,2007,1481084018400
tgo,2008,1743640737600
tgo,2009,1837908295000
tgo,2010,1967850785400
tgo,2011,2257963360700
tgo,2012,2299240949200
tgo,2013,2510465386700
tgo,2014,2666375000000
tgo,2015,3014754000000
tgo,2016,4041448000000
tgo,2017,3995625000000
tgo,2018,4298165300000
tgo,2019,4579479750000
tgo,2020,4764888680000
tha,1960,53128000000
tha,1961,57037000000
tha,1962,64769000000
tha,1963,71428000000
tha,1964,76079000000
tha,1965,83920000000
tha,1966,99859000000
tha,1967,111276000000
tha,1968,123054000000
tha,1969,134439000000
tha,1970,157499000000
tha,1971,159635000000
tha,1972,173049000000
tha,1973,230630000000
tha,1974,290585000000
tha,1975,323716000000
tha,1976,358783000000
tha,1977,423268000000
tha,1978,507062000000
tha,1979,582876000000
tha,1980,708078000000
tha,1981,819062000000
tha,1982,868313000000
tha,1983,994206000000
tha,1984,1050252000000
tha,1985,1098692000000
tha,1986,1133584000000
tha,1987,1290635000000
tha,1988,1550072000000
tha,1989,1858536000000
tha,1990,2343313000000
tha,1991,2683066000000
tha,1992,2962045000000
tha,1993,3348825000000
tha,1994,3840009000000
tha,1995,4445965000000
tha,1996,4908844000000
tha,1997,4680128000000
tha,1998,3987439000000
tha,1999,4163847000000
tha,2000,4562448000000
tha,2001,4948922000000
tha,2002,5283437000000
tha,2003,5836311000000
tha,2004,6583616000000
tha,2005,7607882000000
tha,2006,7977677000000
tha,2007,8347507000000
tha,2008,9338821000000
tha,2009,8662108000000
tha,2010,10087566000000
tha,2011,10842665000000
tha,2012,12066394000000
tha,2013,12446704000000
tha,2014,12361284000000
tha,2015,12482034000000
tha,2016,12836597000000
tha,2017,13655358000000
tha,2018,14772550000000
tha,2019,15150740000000
tha,2020,14832623000000
tjk,1993,5216500
tjk,1994,14625500
tjk,1995,69842700
tjk,1996,278635900
tjk,1997,468189500
tjk,1998,1092737300
tjk,1999,1431661500
tjk,2000,1660329500
tjk,2001,2745021800
tjk,2002,3467994600
tjk,2003,4808530700
tjk,2004,6617140800
tjk,2005,8272600000
tjk,2006,10553100000
tjk,2007,18696200000
tjk,2008,26100600000
tjk,2009,29150900000
tjk,2010,36100200000
tjk,2011,46202300000
tjk,2012,54603200000
tjk,2013,62315800000
tjk,2014,64667600000
tjk,2015,64988000000
tjk,2016,72311900000
tjk,2017,78452300000
