geo,time,ny_gdp_mktp_kn
gha,1965,23605838323.4144
gha,1966,22600633182.7496
gha,1967,23295684931.1558
gha,1968,23381613471.2106
gha,1969,24785954085.6146
gha,1970,27196009536.5209
gha,1971,28614587268.51649
gha,1972,27902754943.0634
gha,1973,28707633402.0341
gha,1974,30674828812.8829
gha,1975,26861447891.7821
gha,1976,25913189676.9508
gha,1977,26502483400.42789
gha,1978,28748816825.6962
gha,1979,28025800924.0774
gha,1980,28157997489.9057
gha,1981,27171603986.97309
gha,1982,25290337116.179
gha,1983,24136152515.8399
gha,1984,26223343069.2093
gha,1985,27558535334.4721
gha,1986,28991347867.2601
gha,1987,30381453680.87189
gha,1988,32091373167.3938
gha,1989,33723499554.46569
gha,1990,34846093438.4825
gha,1991,36686603600
gha,1992,38109830700
gha,1993,39958157700
gha,1994,41276776800
gha,1995,42974250800
gha,1996,44952124000
gha,1997,46838475800
gha,1998,49040067200
gha,1999,51197828600
gha,2000,53092148300
gha,2001,55215834300
gha,2002,57700546600
gha,2003,60700975100
gha,2004,64100229700
gha,2005,67882145700
gha,2006,72226543700
gha,2007,75366100900
gha,2008,82261947600
gha,2009,86247117000
gha,2010,93060390800
gha,2011,106132698900
gha,2012,115995387100
gha,2013,124477578800
gha,2014,128032957400
gha,2015,130748228300
gha,2016,135158975000
gha,2017,146145906000
gha,2018,155207065700
gha,2019,165307592000
gha,2020,165992698500
gin,1986,16542529755909
gin,1987,17088423121348.69922
gin,1988,18166380793543.30078
gin,1989,18893667491009.10156
gin,1990,19710641529799.19922
gin,1991,20225763969900
gin,1992,20887338050500
gin,1993,21940925572700
gin,1994,22812002062700
gin,1995,23863104568600
gin,1996,24927774896600
gin,1997,26219433342800
gin,1998,27174901282900
gin,1999,28210809616200
gin,2000,28916943265800
gin,2001,29974825239200
gin,2002,31522907900800
gin,2003,31916503326100
gin,2004,32663386946000
gin,2005,33642397680600
gin,2006,34042612274900
gin,2007,36363458252800
gin,2008,37866363354200
gin,2009,37441259850400
gin,2010,39243443548900
gin,2011,41445828052400
gin,2012,43897468511900
gin,2013,45629523817700
gin,2014,47316238258500
gin,2015,49126520469900
gin,2016,54442315275400
gin,2017,60049874017600
gin,2018,63868140409400
gin,2019,67474247749200
gin,2020,72189726018000
gmb,1966,9334413938.30866
gmb,1967,9334413938.30866
gmb,1968,10228290808.5687
gmb,1969,10477403171.645
gmb,1970,11122166487.7254
gmb,1971,11114839534.407
gmb,1972,11141704632.8735
gmb,1973,12172348995.6117
gmb,1974,12887936271.4214
gmb,1975,14485193513.6337
gmb,1976,15550032786.805
gmb,1977,16084887991.5777
gmb,1978,17100881306.327
gmb,1979,16873750279.6475
gmb,1980,17931747855.0165
gmb,1981,18527421512.9239
gmb,1982,18385764064.6384
gmb,1983,20386728644.8818
gmb,1984,21107451958.4568
gmb,1985,20936003585.3674
gmb,1986,21792510301.8096
gmb,1987,22327370985.6578
gmb,1988,23326928741.3377
gmb,1989,24702219581.1168
gmb,1990,25581341777.3942
gmb,1991,26376164100
gmb,1992,27267332600
gmb,1993,28088652300
gmb,1994,28132006000
gmb,1995,28380087600
gmb,1996,29011131800
gmb,1997,30432677000
gmb,1998,31497820300
gmb,1999,33513680500
gmb,2000,35356933000
gmb,2001,37407635200
gmb,2002,36191887000
gmb,2003,38678269500
gmb,2004,41405087500
gmb,2005,40431351900
gmb,2006,40206723000
gmb,2007,41430313900
gmb,2008,44022155200
gmb,2009,46956550700
gmb,2010,49730901400
gmb,2011,45687558200
gmb,2012,48082303200
gmb,2013,49463596600
gmb,2014,48767454600
gmb,2015,50746473900
gmb,2016,51732660400
gmb,2017,54227525500
gmb,2018,58150827500
gmb,2019,61729215400
gmb,2020,61596142000
gnb,1970,149150566000
gnb,1971,143317335900
gnb,1972,152453616700
gnb,1973,154145688400
gnb,1974,161173561900
gnb,1975,173818569600
gnb,1976,182411212900
gnb,1977,169332201300
gnb,1978,191558819500
gnb,1979,195378778900
gnb,1980,164210683200
gnb,1981,194043705300
gnb,1982,202193700300
gnb,1983,195322577200
gnb,1984,213114946300
gnb,1985,221994365400
gnb,1986,220232068400
gnb,1987,226618798400
gnb,1988,237043263100
gnb,1989,251502902200
gnb,1990,266844579200
gnb,1991,280453652800
gnb,1992,283538642900
gnb,1993,289492954400
gnb,1994,298756729000
gnb,1995,311902025100
gnb,1996,348082660000
gnb,1997,370708032900
gnb,1998,266539150800
gnb,1999,269272609500
gnb,2000,283886000000
gnb,2001,290100000000
gnb,2002,287242000000
gnb,2003,288875000000
gnb,2004,296852000000
gnb,2005,309516000000
gnb,2006,316663832500
gnb,2007,326996432300
gnb,2008,337471983100
gnb,2009,348841329700
gnb,2010,364926301900
gnb,2011,394429789600
gnb,2012,387674457600
gnb,2013,400296766800
gnb,2014,404157872300
gnb,2015,428949251400
gnb,2016,455813509300
gnb,2017,482793916000
gnb,2018,488991718700
gnb,2019,510996346000
gnb,2020,498732433700
gnq,1980,66853659322.7992
gnq,1981,70710728050.94521
gnq,1982,72267549141.96689
gnq,1983,75884097117.9384
gnq,1984,76651574967.1636
gnq,1985,86543597821.97031
gnq,1986,84526650501.42468
gnq,1987,88276875985.24261
gnq,1988,90620858488.58179
gnq,1989,89506966760.5999
gnq,1990,87932929390.42598
gnq,1991,87034044800
gnq,1992,117274302200
gnq,1993,130213425800
gnq,1994,151918487600
gnq,1995,178483355000
gnq,1996,297317567800
gnq,1997,743213535200
gnq,1998,919908705800
gnq,1999,1155994218100
gnq,2000,1366544461300
gnq,2001,2232658638500
gnq,2002,2667197283900
gnq,2003,3039411341300
gnq,2004,4194348954900
gnq,2005,4896847903700
gnq,2006,5274146000000
gnq,2007,6080147000000
gnq,2008,7162359000000
gnq,2009,7258575000000
gnq,2010,6610807000000
gnq,2011,7042091000000
gnq,2012,7627491000000
gnq,2013,7312231656300
gnq,2014,7342582265800
gnq,2015,6673670000000
gnq,2016,6085291408100
gnq,2017,5740407337600
gnq,2018,5382403907400
gnq,2019,5060593373800
gnq,2020,4812960500300
grc,1960,37777634000
grc,1961,42765732800
grc,1962,42921746700
grc,1963,48005770800
grc,1964,52522958600
grc,1965,58178636300
grc,1966,61957049200
grc,1967,65469695100
grc,1968,70185947900
grc,1969,78302017400
grc,1970,85009148000
grc,1971,91674866000
grc,1972,100989171000
grc,1973,109161597000
grc,1974,102133510000
grc,1975,108636156000
grc,1976,116079794000
grc,1977,119493703000
grc,1978,128153248000
grc,1979,132359341000
grc,1980,133255587000
grc,1981,131185167000
grc,1982,129699301000
grc,1983,128300335000
grc,1984,130879917000
grc,1985,134164422000
grc,1986,134858938000
grc,1987,131812659000
grc,1988,137464603000
grc,1989,142688258000
grc,1990,142688258000
grc,1991,147111594000
grc,1992,148141375000
grc,1993,145771113000
grc,1994,148686535000
grc,1995,151808536000
grc,1996,156153492000
grc,1997,163155725000
grc,1998,169510486000
grc,1999,174718859000
grc,2000,181567438000
grc,2001,189069100000
grc,2002,196486039000
grc,2003,207871483000
grc,2004,218391844000
grc,2005,219700321000
grc,2006,232118736000
grc,2007,239717716000
grc,2008,238914248000
grc,2009,228639183000
grc,2010,216112894000
grc,2011,194178916000
grc,2012,180418045000
grc,2013,175878732000
grc,2014,176715380000
grc,2015,176368863000
grc,2016,175509641000
grc,2017,177426468000
grc,2018,180386702000
grc,2019,183640148000
grc,2020,167077406000
grd,1977,646998949.23762
grd,1978,681557764.87025
grd,1979,719739200.1644
grd,1980,715890149.73047
grd,1981,726873246.91248
grd,1982,756851401.45996
grd,1983,784344595.31759
grd,1984,812333659.56565
grd,1985,860908841.74391
grd,1986,922844981.089
grd,1987,1006800111.49948
grd,1988,1036669773.65974
grd,1989,1075728699.87958
grd,1990,1118893517.72822
grd,1991,1134396300
grd,1992,1124740900
grd,1993,1102709300
grd,1994,1121384300
grd,1995,1145263900
grd,1996,1196093400
grd,1997,1256083400
grd,1998,1403717200
grd,1999,1500550700
grd,2000,1573896900
grd,2001,1542042800
grd,2002,1595047800
grd,2003,1746002700
grd,2004,1734698200
grd,2005,1965000000
grd,2006,1886491800
grd,2007,2002010200
grd,2008,2020980100
grd,2009,1887327000
grd,2010,1877677800
grd,2011,1892041600
grd,2012,1870185800
grd,2013,1914161700
grd,2014,2054739200
grd,2015,2187129000
grd,2016,2268920000
grd,2017,2369630000
grd,2018,2471510000
grd,2019,2489690000
grd,2020,2148410000
grl,1970,4085685613.01996
grl,1971,4619310937.56801
grl,1972,4904658410.866
grl,1973,5238469903.29391
grl,1974,5537390301.39993
grl,1975,5573175140.27447
grl,1976,5905292267.36689
grl,1977,6426275769.45095
grl,1978,6812926609.29362
grl,1979,7144075546.95922
grl,1980,7763895989.23046
grl,1981,7815547602.51685
grl,1982,7470126905.70648
grl,1983,7728385378.20139
grl,1984,7328084732.29885
grl,1985,7596027941.50247
grl,1986,8135142560.36118
grl,1987,8583866619.09864
grl,1988,9064873088.41371
grl,1989,9668552393.0733
grl,1990,8535443206.26372
grl,1991,8525758500
grl,1992,8089947300
grl,1993,7683190200
grl,1994,8138370800
grl,1995,8441824400
grl,1996,8570953700
grl,1997,8696854700
grl,1998,9371555100
grl,1999,9500684300
grl,2000,10175384600
grl,2001,10304513800
grl,2002,10204438700
grl,2003,10656500000
grl,2004,11392500000
grl,2005,11960700000
grl,2006,12625200000
grl,2007,12922200000
grl,2008,13719000000
grl,2009,13837800000
grl,2010,14078000000
grl,2011,14008100000
grl,2012,14203400000
grl,2013,14019000000
grl,2014,14683800000
grl,2015,14312400000
grl,2016,14982500000
grl,2017,14990400000
grl,2018,15267100000
grl,2019,15523400000
gtm,1960,55747903919.4467
gtm,1961,58144237797.937
gtm,1962,60200509502.3858
gtm,1963,65944266559.6408
gtm,1964,68999459438.972
gtm,1965,72009056688.4285
gtm,1966,75978270774.73129
gtm,1967,79102630699.90401
gtm,1968,86036795036.04558
gtm,1969,90112279736.5856
gtm,1970,95255783772.35201
gtm,1971,100574632932.638
gtm,1972,107949822682.87
gtm,1973,115271880316.86501
gtm,1974,122620497157.96899
gtm,1975,125011585602.91
gtm,1976,134246523490.422
gtm,1977,144730130771.78201
gtm,1978,151961846483.564
gtm,1979,159124501387.08499
gtm,1980,165107547892.71899
gtm,1981,166175560283.086
gtm,1982,160309415094.47198
gtm,1983,156186110344.35501
gtm,1984,156961883238.04199
gtm,1985,156005453340.87399
gtm,1986,156228618514.97101
gtm,1987,161765334672.41199
gtm,1988,168061867627.47501
gtm,1989,174687857205.44901
gtm,1990,180107658343.85001
gtm,1991,186696444500
gtm,1992,195729451100
gtm,1993,203416004900
gtm,1994,211621280700
gtm,1995,222093460300
gtm,1996,228662496000
gtm,1997,238641533000
gtm,1998,250558164300
gtm,1999,260197292700
gtm,2000,269587471400
gtm,2001,275875801000
gtm,2002,286467465000
gtm,2003,293802114000
gtm,2004,303021380000
gtm,2005,312948442000
gtm,2006,329695558000
gtm,2007,350590735000
gtm,2008,362137525000
gtm,2009,363864552000
gtm,2010,374359044000
gtm,2011,389947006000
gtm,2012,401546793000
gtm,2013,416383221000
gtm,2014,434887198000
gtm,2015,452683525000
gtm,2016,464805496000
gtm,2017,479120815000
gtm,2018,495037678000
gtm,2019,514180075000
gtm,2020,506367993000
gum,2002,4549000000
gum,2003,4589000000
gum,2004,4887000000
gum,2005,5065000000
gum,2006,4880000000
gum,2007,4915000000
gum,2008,5015000000
gum,2009,5037000000
gum,2010,5151000000
gum,2011,5155000000
gum,2012,5265000000
gum,2013,5354000000
gum,2014,5450000000
gum,2015,5495000000
gum,2016,5505000000
gum,2017,5554000000
gum,2018,5514000000
gum,2019,5654000000
gum,2020,4984000000
guy,1960,320339509123.65894
guy,1961,335361908276.20801
guy,1962,339067408560.48901
guy,1963,297434483580.81799
guy,1964,331223880809.68494
guy,1965,366138252228.38098
guy,1966,385299269800.01294
guy,1967,401919623212.01898
guy,1968,406038606250.30402
guy,1969,434438516349.30096
guy,1970,452925860138.92798
guy,1971,467024766603.65802
guy,1972,451530421658.79797
guy,1973,457150708201.888
guy,1974,492364295584.50201
guy,1975,534131664699.01501
guy,1976,542340805177.73199
guy,1977,528030168663.65894
guy,1978,518492947042.55695
guy,1979,508974991401.73297
guy,1980,517800056489.54303
guy,1981,525547204467.67401
guy,1982,456226821398.58093
guy,1983,425238131508.86401
guy,1984,403854020577.99298
guy,1985,413545174086.93402
guy,1986,409820777002.22198
guy,1987,413506691114.97498
guy,1988,398233684604.96497
guy,1989,378653861778.55493
guy,1990,367038712644.24402
guy,1991,389273426700
guy,1992,419472814500
guy,1993,453765159600
guy,1994,492482323200
guy,1995,517261308100
guy,1996,558412122200
guy,1997,592925708200
guy,1998,582969866000
guy,1999,600226659000
guy,2000,592040744400
guy,2001,605536441400
guy,2002,612394910400
guy,2003,608523194300
guy,2004,618036554500
guy,2005,605978923400
guy,2006,637063274900
guy,2007,682876000000
guy,2008,693843000000
guy,2009,720740000000
guy,2010,747971000000
guy,2011,787908000000
guy,2012,830326000000
guy,2013,860662000000
guy,2014,875173000000
guy,2015,881190000000
guy,2016,914745000000
guy,2017,948905000000
guy,2018,991046000000
guy,2019,1044093000000
guy,2020,1498060000000
hkg,1961,107463000000
hkg,1962,122821000000
hkg,1963,142182000000
hkg,1964,154450000000
hkg,1965,177065000000
hkg,1966,180243000000
hkg,1967,183133000000
hkg,1968,189355000000
hkg,1969,210834000000
hkg,1970,230245000000
hkg,1971,247037000000
hkg,1972,273252000000
hkg,1973,306806000000
hkg,1974,314216000000
hkg,1975,315762000000
hkg,1976,366802000000
hkg,1977,409812000000
hkg,1978,443666000000
hkg,1979,494939000000
hkg,1980,544968000000
hkg,1981,595436000000
hkg,1982,613000000000
hkg,1983,649639000000
hkg,1984,714433000000
hkg,1985,719842000000
hkg,1986,799429000000
hkg,1987,906541000000
hkg,1988,983702000000
hkg,1989,1006101000000
hkg,1990,1044640000000
hkg,1991,1104205000000
hkg,1992,1173052000000
hkg,1993,1245794000000
hkg,1994,1320991000000
hkg,1995,1352348000000
hkg,1996,1409937000000
hkg,1997,1481839000000
hkg,1998,1394668000000
hkg,1999,1429628000000
hkg,2000,1539187000000
hkg,2001,1547820000000
hkg,2002,1573462000000
hkg,2003,1621551000000
hkg,2004,1762627000000
hkg,2005,1892853000000
hkg,2006,2025970000000
hkg,2007,2156945000000
hkg,2008,2202843000000
hkg,2009,2148672000000
hkg,2010,2294087000000
hkg,2011,2404540000000
hkg,2012,2445425000000
hkg,2013,2521271000000
hkg,2014,2590918000000
hkg,2015,2652784000000
hkg,2016,2710336000000
hkg,2017,2813085000000
hkg,2018,2893158000000
hkg,2019,2844560000000
hkg,2020,2671569000000
hnd,1960,22545598500
hnd,1961,22963968000
hnd,1962,24287805400
hnd,1963,25157414900
hnd,1964,26520102900
hnd,1965,28916766100
hnd,1966,30470707500
hnd,1967,32292107100
hnd,1968,34422799500
hnd,1969,34648419900
hnd,1970,35905021400
hnd,1971,37339428300
hnd,1972,39491040000
hnd,1973,42598926600
hnd,1974,42075964400
hnd,1975,42972469300
hnd,1976,47484876400
hnd,1977,52415653300
hnd,1978,55542882196.4455
hnd,1979,58658797169.9614
hnd,1980,59010371047.5863
hnd,1981,58289243645.9062
hnd,1982,57079939501.6628
hnd,1983,57596909023.355
hnd,1984,61241235805.9183
hnd,1985,64686811556.5875
hnd,1986,68135119559.1422
hnd,1987,72658171342.95419
hnd,1988,73926807577.76051
hnd,1989,75943419207.4921
hnd,1990,78063568814.99229
hnd,1991,75472398200
hnd,1992,80056356100
hnd,1993,85256591400
hnd,1994,85437253100
hnd,1995,90725224900
hnd,1996,92422490900
hnd,1997,96672153800
hnd,1998,100142909400
hnd,1999,99406207000
hnd,2000,106654200000
hnd,2001,109558600000
hnd,2002,113671800000
hnd,2003,118840500000
hnd,2004,126247000000
hnd,2005,133885700000
hnd,2006,142678300000
hnd,2007,151507700000
hnd,2008,157918900000
hnd,2009,154078900000
hnd,2010,159827800000
hnd,2011,165958300000
hnd,2012,172810200000
hnd,2013,177634300000
hnd,2014,183066500000
hnd,2015,190096400000
hnd,2016,197496800000
hnd,2017,207061400000
hnd,2018,215022900000
hnd,2019,220727600000
hnd,2020,200939900000
hrv,1995,230150376972.26801
hrv,1996,243903429488.33301
hrv,1997,258859648733.233
hrv,1998,264569659605.93799
hrv,1999,262250841797.30399
hrv,2000,269844316249.46896
hrv,2001,278027340459.258
hrv,2002,293936271178.42902
hrv,2003,310179032937.703
hrv,2004,323049405723.57397
hrv,2005,336980592127.164
hrv,2006,353621895206.40302
hrv,2007,370994672242.90094
hrv,2008,378026666837.55695
hrv,2009,350499900749.70203
hrv,2010,346116196870.448
hrv,2011,345821155139.61902
hrv,2012,337951280128.21399
hrv,2013,336724120319.953
hrv,2014,335559233166.927
hrv,2015,344034413862.49103
hrv,2016,356187196387.198
hrv,2017,368347755888.93494
hrv,2018,379029876167.43103
hrv,2019,392227490276.20306
hrv,2020,360458000000
hti,1960,279682428438.79694
hti,1961,271482194761.93799
hti,1962,292895558912.80798
hti,1963,287351653591.52502
hti,1964,282617944949.57202
hti,1965,288727573637.966
hti,1966,287065118379.61102
hti,1967,280985979976.58698
hti,1968,289925878588.30402
hti,1969,300977688652.96094
hti,1970,302937516031.88599
hti,1971,322569019746.19897
hti,1972,325720866672.80902
hti,1973,341209942997.86401
hti,1974,360931499481.50897
hti,1975,364983874101.43695
hti,1976,395784262584.88495
hti,1977,410460522613.95001
hti,1978,435945456334.82599
hti,1979,468904769910.23401
hti,1980,503485033333.60999
hti,1981,489122066889.05103
hti,1982,471691002593.35602
hti,1983,475974812830.466
hti,1984,477407102126.68799
hti,1985,480288880798.07202
hti,1986,477899420616.62299
hti,1987,474106578077.91101
hti,1988,475056814899.89899
hti,1989,461216393754.31799
hti,1990,466004386299.97601
hti,1991,474767807197.84399
hti,1992,449557955134.81799
hti,1993,425163609803.53198
hti,1994,374353882949.34894
hti,1995,411406335202.198
hti,1996,428441739021.43402
hti,1997,440029862392.14899
hti,1998,449630611405.71698
hti,1999,461816716129.90094
hti,2000,465834795200
hti,2001,464238156300
hti,2002,469121106700
hti,2003,485450179100
hti,2004,479052641100
hti,2005,493769968800
hti,2006,502503528100
hti,2007,526154007100
hti,2008,540139350600
hti,2009,571955605200
hti,2010,539631468200
hti,2011,567143032800
hti,2012,569992497800
hti,2013,594643442800
hti,2014,604886566200
hti,2015,620386837900
hti,2016,631631151300
hti,2017,647486807100
hti,2018,658285663000
hti,2019,647196215100
hti,2020,625558034100
hun,1991,21999614578000
hun,1992,21325506712000
hun,1993,21202648651000
hun,1994,21827523477000
hun,1995,22152650000000
hun,1996,22170906000000
hun,1997,22867766000000
hun,1998,23759609000000
hun,1999,24489273000000
hun,2000,25586195000000
hun,2001,26628600000000
hun,2002,27891137000000
hun,2003,29030357000000
hun,2004,30482005000000
hun,2005,31791292000000
hun,2006,33046339000000
hun,2007,33137871000000
hun,2008,33471392000000
hun,2009,31263795000000
hun,2010,31602419000000
hun,2011,32190273000000
hun,2012,31785400000000
hun,2013,32359560000000
hun,2014,33726339000000
hun,2015,34975313000000
hun,2016,35741958000000
hun,2017,37267624000000
hun,2018,39264981000000
hun,2019,41053133000000
hun,2020,39133617000000
idn,1960,550703878732000
idn,1961,582317837941700
idn,1962,593044002673500
idn,1963,579777430505200
idn,1964,600241823743500
idn,1965,606733976081200
idn,1966,623670025657800
idn,1967,632279184192600
idn,1968,701293586217200
idn,1969,749137926271000
idn,1970,805732558606100
idn,1971,862327190941200
idn,1972,923014701924000
idn,1973,997815587553900
idn,1974,1073995543863800
idn,1975,1127451533376800
idn,1976,1205094215767800
idn,1977,1310676443810800
idn,1978,1399370834371000
idn,1979,1501865085131500
idn,1980,1650250519813300
idn,1981,1781068466509900
idn,1982,1821079196084500
