geo,time,sp_dyn_amrt_fe
rus,2008,145.778
rus,2009,138.365
rus,2010,136.446
rus,2011,129.735
rus,2012,124.077
rus,2013,120.12
rus,2014,120.336
rwa,1960,397.183
rwa,1961,393.946
rwa,1962,390.709
rwa,1963,388.333
rwa,1964,385.958
rwa,1965,383.582
rwa,1966,381.207
rwa,1967,378.832
rwa,1968,377.785
rwa,1969,376.739
rwa,1970,375.693
rwa,1971,374.647
rwa,1972,373.601
rwa,1973,371.364
rwa,1974,369.126
rwa,1975,366.889
rwa,1976,364.652
rwa,1977,362.415
rwa,1978,354.913
rwa,1979,347.412
rwa,1980,339.911
rwa,1981,332.41
rwa,1982,324.908
rwa,1983,330.242
rwa,1984,335.575
rwa,1985,340.908
rwa,1986,346.242
rwa,1987,351.575
rwa,1988,404.137
rwa,1989,456.698
rwa,1990,509.26
rwa,1991,561.821
rwa,1992,614.383
rwa,1993,583.059
rwa,1994,551.736
rwa,1995,520.413
rwa,1996,489.09
rwa,1997,457.767
rwa,1998,448.693
rwa,1999,439.619
rwa,2000,430.545
rwa,2001,421.47
rwa,2002,412.396
rwa,2003,382.677
rwa,2004,352.959
rwa,2005,323.24
rwa,2006,293.521
rwa,2007,263.802
rwa,2008,249.843
rwa,2009,235.885
rwa,2010,221.926
rwa,2011,207.968
rwa,2012,194.009
rwa,2013,188.159
rwa,2014,182.308
rwa,2015,176.457
rwa,2016,170.607
rwa,2017,164.756
rwa,2018,161.59
rwa,2019,158.318
rwa,2020,155.046
sau,1960,326.737
sau,1961,322.848
sau,1962,318.959
sau,1963,313.629
sau,1964,308.298
sau,1965,302.967
sau,1966,297.637
sau,1967,292.306
sau,1968,283.327
sau,1969,274.348
sau,1970,265.37
sau,1971,256.391
sau,1972,247.412
sau,1973,238.179
sau,1974,228.947
sau,1975,219.714
sau,1976,210.481
sau,1977,201.249
sau,1978,194.381
sau,1979,187.513
sau,1980,180.645
sau,1981,173.777
sau,1982,166.91
sau,1983,162.277
sau,1984,157.643
sau,1985,153.01
sau,1986,148.377
sau,1987,143.744
sau,1988,137.5
sau,1989,131.257
sau,1990,125.013
sau,1991,118.769
sau,1992,112.525
sau,1993,109.491
sau,1994,106.457
sau,1995,103.424
sau,1996,100.39
sau,1997,97.356
sau,1998,96.388
sau,1999,95.419
sau,2000,94.45
sau,2001,93.481
sau,2002,92.513
sau,2003,91.831
sau,2004,91.15
sau,2005,90.469
sau,2006,89.788
sau,2007,89.107
sau,2008,87.688
sau,2009,86.269
sau,2010,84.85
sau,2011,83.43
sau,2012,82.011
sau,2013,80.825
sau,2014,79.639
sau,2015,78.452
sau,2016,77.266
sau,2017,76.08
sau,2018,76.148
sau,2019,74.99
sau,2020,73.833
sdn,1960,338.729
sdn,1961,334.712
sdn,1962,330.695
sdn,1963,326.986
sdn,1964,323.276
sdn,1965,319.566
sdn,1966,315.857
sdn,1967,312.147
sdn,1968,308.689
sdn,1969,305.232
sdn,1970,301.774
sdn,1971,298.317
sdn,1972,294.859
sdn,1973,293.175
sdn,1974,291.491
sdn,1975,289.806
sdn,1976,288.122
sdn,1977,286.438
sdn,1978,285.661
sdn,1979,284.884
sdn,1980,284.107
sdn,1981,283.33
sdn,1982,282.552
sdn,1983,281.359
sdn,1984,280.165
sdn,1985,278.971
sdn,1986,277.777
sdn,1987,276.583
sdn,1988,275.019
sdn,1989,273.455
sdn,1990,271.891
sdn,1991,270.327
sdn,1992,268.763
sdn,1993,266.536
sdn,1994,264.309
sdn,1995,262.082
sdn,1996,259.855
sdn,1997,257.628
sdn,1998,254.45
sdn,1999,251.271
sdn,2000,248.092
sdn,2001,244.914
sdn,2002,241.735
sdn,2003,238.04
sdn,2004,234.345
sdn,2005,230.65
sdn,2006,226.956
sdn,2007,223.261
sdn,2008,218.981
sdn,2009,214.7
sdn,2010,210.42
sdn,2011,206.139
sdn,2012,201.859
sdn,2013,199.383
sdn,2014,196.906
sdn,2015,194.43
sdn,2016,191.953
sdn,2017,189.477
sdn,2018,187.141
sdn,2019,184.81
sdn,2020,182.48
sen,1960,444.358
sen,1961,440.715
sen,1962,437.072
sen,1963,436.461
sen,1964,435.85
sen,1965,435.239
sen,1966,434.628
sen,1967,434.017
sen,1968,427.243
sen,1969,420.469
sen,1970,413.695
sen,1971,406.921
sen,1972,400.147
sen,1973,387.04
sen,1974,373.933
sen,1975,360.825
sen,1976,347.718
sen,1977,334.611
sen,1978,323.945
sen,1979,313.278
sen,1980,302.612
sen,1981,291.945
sen,1982,281.278
sen,1983,271.024
sen,1984,260.77
sen,1985,250.515
sen,1986,240.261
sen,1987,230.006
sen,1988,227.22
sen,1989,224.434
sen,1990,221.648
sen,1991,218.862
sen,1992,216.076
sen,1993,217.46
sen,1994,218.844
sen,1995,220.228
sen,1996,221.612
sen,1997,222.996
sen,1998,222.451
sen,1999,221.907
sen,2000,221.363
sen,2001,220.818
sen,2002,220.274
sen,2003,216.819
sen,2004,213.365
sen,2005,209.91
sen,2006,206.456
sen,2007,203.001
sen,2008,196.001
sen,2009,189.001
sen,2010,182
sen,2011,175
sen,2012,168
sen,2013,163.875
sen,2014,159.749
sen,2015,155.623
sen,2016,151.498
sen,2017,147.372
sen,2018,144.704
sen,2019,142.078
sen,2020,139.451
sgp,1960,168.815
sgp,1961,166.03
sgp,1962,163.246
sgp,1963,160.413
sgp,1964,157.581
sgp,1965,154.748
sgp,1966,151.916
sgp,1967,149.083
sgp,1968,145.44
sgp,1969,141.797
sgp,1970,138.154
sgp,1971,134.511
sgp,1972,130.868
sgp,1973,128.568
sgp,1974,126.267
sgp,1975,123.967
sgp,1976,121.666
sgp,1977,119.366
sgp,1978,115.898
sgp,1979,112.43
sgp,1980,108.962
sgp,1981,105.494
sgp,1982,102.027
sgp,1983,100.126
sgp,1984,98.226
sgp,1985,96.326
sgp,1986,94.426
sgp,1987,92.526
sgp,1988,89.41
sgp,1989,86.295
sgp,1990,83.18
sgp,1991,80.065
sgp,1992,76.95
sgp,1993,75.156
sgp,1994,73.363
sgp,1995,71.569
sgp,1996,69.775
sgp,1997,67.982
sgp,1998,64.809
sgp,1999,61.637
sgp,2000,58.464
sgp,2001,55.292
sgp,2002,52.119
sgp,2003,50.977
sgp,2004,49.835
sgp,2005,48.693
sgp,2006,47.551
sgp,2007,46.409
sgp,2008,45.275
sgp,2009,44.141
sgp,2010,43.006
sgp,2011,41.872
sgp,2012,40.738
sgp,2013,39.676
sgp,2014,38.615
sgp,2015,37.554
sgp,2016,36.492
sgp,2017,35.431
sgp,2018,34.939
sgp,2019,34.447
sgp,2020,33.955
slb,1960,355.229
slb,1961,350.21
slb,1962,345.191
slb,1963,340.208
slb,1964,335.226
slb,1965,330.244
slb,1966,325.262
slb,1967,320.28
slb,1968,315.072
slb,1969,309.864
slb,1970,304.656
slb,1971,299.449
slb,1972,294.241
slb,1973,289.012
slb,1974,283.783
slb,1975,278.554
slb,1976,273.325
slb,1977,268.096
slb,1978,266.774
slb,1979,265.452
slb,1980,264.131
slb,1981,262.809
slb,1982,261.487
slb,1983,268.268
slb,1984,275.048
slb,1985,281.829
slb,1986,288.609
slb,1987,295.39
slb,1988,290.099
slb,1989,284.808
slb,1990,279.516
slb,1991,274.225
slb,1992,268.934
slb,1993,262.28
slb,1994,255.626
slb,1995,248.972
slb,1996,242.318
slb,1997,235.664
slb,1998,227.388
slb,1999,219.111
slb,2000,210.834
slb,2001,202.558
slb,2002,194.281
slb,2003,188.453
slb,2004,182.624
slb,2005,176.795
slb,2006,170.966
slb,2007,165.138
slb,2008,160.046
slb,2009,154.955
slb,2010,149.863
slb,2011,144.772
slb,2012,139.681
slb,2013,136.063
slb,2014,132.445
slb,2015,128.827
slb,2016,125.209
slb,2017,121.591
slb,2018,124.818
slb,2019,123.608
slb,2020,122.398
sle,1960,531.887
sle,1961,529.709
sle,1962,527.532
sle,1963,524.129
sle,1964,520.726
sle,1965,517.323
sle,1966,513.92
sle,1967,510.517
sle,1968,507.4
sle,1969,504.282
sle,1970,501.164
sle,1971,498.047
sle,1972,494.929
sle,1973,487.895
sle,1974,480.861
sle,1975,473.827
sle,1976,466.793
sle,1977,459.759
sle,1978,459.57
sle,1979,459.381
sle,1980,459.191
sle,1981,459.002
sle,1982,458.812
sle,1983,466.147
sle,1984,473.482
sle,1985,480.816
sle,1986,488.151
sle,1987,495.486
sle,1988,503.803
sle,1989,512.121
sle,1990,520.438
sle,1991,528.756
sle,1992,537.073
sle,1993,538.41
sle,1994,539.747
sle,1995,541.084
sle,1996,542.421
sle,1997,543.758
sle,1998,533.122
sle,1999,522.485
sle,2000,511.849
sle,2001,501.212
sle,2002,490.575
sle,2003,480.462
sle,2004,470.348
sle,2005,460.234
sle,2006,450.121
sle,2007,440.007
sle,2008,433.448
sle,2009,426.889
sle,2010,420.331
sle,2011,413.772
sle,2012,407.213
sle,2013,402.458
sle,2014,397.702
sle,2015,392.946
sle,2016,388.19
sle,2017,383.435
sle,2018,353.346
sle,2019,349.393
sle,2020,345.44
slv,1960,284.937
slv,1961,274.054
slv,1962,263.171
slv,1963,256.843
slv,1964,250.514
slv,1965,244.186
slv,1966,237.858
slv,1967,231.53
slv,1968,226.21
slv,1969,220.89
slv,1970,215.571
slv,1971,210.251
slv,1972,204.931
slv,1973,203.945
slv,1974,202.959
slv,1975,201.973
slv,1976,200.986
slv,1977,200
slv,1978,199.824
slv,1979,199.647
slv,1980,199.471
slv,1981,199.295
slv,1982,199.118
slv,1983,193.986
slv,1984,188.853
slv,1985,183.72
slv,1986,178.588
slv,1987,173.455
slv,1988,168.479
slv,1989,163.502
slv,1990,158.526
slv,1991,153.55
slv,1992,148.574
slv,1993,147.02
slv,1994,145.466
slv,1995,143.913
slv,1996,142.359
slv,1997,140.806
slv,1998,138.793
slv,1999,136.779
slv,2000,134.766
slv,2001,132.753
slv,2002,130.74
slv,2003,128.364
slv,2004,125.988
slv,2005,123.611
slv,2006,121.235
slv,2007,118.858
slv,2008,116.666
slv,2009,114.473
slv,2010,112.281
slv,2011,110.088
slv,2012,107.895
slv,2013,106.264
slv,2014,104.633
slv,2015,103.002
slv,2016,101.371
slv,2017,99.74
slv,2018,103.299
slv,2019,101.896
slv,2020,100.494
som,1960,454.997
som,1961,450.496
som,1962,445.994
som,1963,441.519
som,1964,437.043
som,1965,432.568
som,1966,428.093
som,1967,423.617
som,1968,419.367
som,1969,415.116
som,1970,410.866
som,1971,406.615
som,1972,402.365
som,1973,398.424
som,1974,394.484
som,1975,390.543
som,1976,386.603
som,1977,382.662
som,1978,379.273
som,1979,375.883
som,1980,372.493
som,1981,369.104
som,1982,365.714
som,1983,364.254
som,1984,362.794
som,1985,361.334
som,1986,359.873
som,1987,358.413
som,1988,361.989
som,1989,365.564
som,1990,369.14
som,1991,372.715
som,1992,376.291
som,1993,367.947
som,1994,359.603
som,1995,351.259
som,1996,342.916
som,1997,334.572
som,1998,331.985
som,1999,329.398
som,2000,326.811
som,2001,324.224
som,2002,321.637
som,2003,318.518
som,2004,315.399
som,2005,312.28
som,2006,309.161
som,2007,306.042
som,2008,303.089
som,2009,300.135
som,2010,297.182
som,2011,294.228
som,2012,291.275
som,2013,287.481
som,2014,283.687
som,2015,279.893
som,2016,276.099
som,2017,272.305
som,2018,269.466
som,2019,266.647
som,2020,263.829
srb,1960,174.962
srb,1961,169.294
srb,1962,163.626
srb,1963,157.538
srb,1964,151.45
srb,1965,145.361
srb,1966,139.273
srb,1967,133.185
srb,1968,131.309
srb,1969,129.432
srb,1970,127.555
srb,1971,125.678
srb,1972,123.801
srb,1973,122.301
srb,1974,120.8
srb,1975,119.299
srb,1976,117.798
srb,1977,116.298
srb,1978,115.599
srb,1979,114.901
srb,1980,114.202
srb,1981,113.504
srb,1982,112.805
srb,1983,111.162
srb,1984,109.519
srb,1985,107.875
srb,1986,106.232
srb,1987,104.589
srb,1988,104.61
srb,1989,104.631
srb,1990,104.653
srb,1991,104.674
srb,1992,104.696
srb,1993,104.381
srb,1994,104.065
srb,1995,103.75
srb,1996,103.435
srb,1997,103.12
srb,1998,102.757
srb,1999,102.395
srb,2000,102.032
srb,2001,101.67
srb,2002,101.307
srb,2003,99.341
srb,2004,97.375
srb,2005,95.41
srb,2006,93.444
srb,2007,91.478
srb,2008,89.546
srb,2009,87.614
srb,2010,85.682
srb,2011,83.75
srb,2012,81.818
srb,2013,80.609
srb,2014,79.4
srb,2015,78.192
srb,2016,76.983
srb,2017,75.775
srb,2018,74.794
srb,2019,73.814
srb,2020,72.834
ssd,1960,518.208
ssd,1961,513.085
ssd,1962,507.962
ssd,1963,502.912
ssd,1964,497.861
ssd,1965,492.81
ssd,1966,487.759
ssd,1967,482.708
ssd,1968,478.454
ssd,1969,474.199
ssd,1970,469.945
ssd,1971,465.691
ssd,1972,461.437
ssd,1973,456.836
ssd,1974,452.236
ssd,1975,447.636
ssd,1976,443.035
ssd,1977,438.435
ssd,1978,436.902
ssd,1979,435.369
ssd,1980,433.836
ssd,1981,432.303
ssd,1982,430.769
ssd,1983,425.633
ssd,1984,420.496
ssd,1985,415.359
ssd,1986,410.222
ssd,1987,405.086
ssd,1988,398.49
ssd,1989,391.894
ssd,1990,385.298
ssd,1991,378.702
ssd,1992,372.106
ssd,1993,369.35
ssd,1994,366.594
ssd,1995,363.838
ssd,1996,361.082
ssd,1997,358.326
ssd,1998,359.455
ssd,1999,360.584
ssd,2000,361.713
ssd,2001,362.842
ssd,2002,363.971
ssd,2003,363.58
ssd,2004,363.19
ssd,2005,362.799
ssd,2006,362.409
ssd,2007,362.019
ssd,2008,355.453
ssd,2009,348.888
ssd,2010,342.323
ssd,2011,335.758
ssd,2012,329.193
ssd,2013,324.157
ssd,2014,319.122
ssd,2015,314.086
ssd,2016,309.051
ssd,2017,304.015
ssd,2018,300.898
ssd,2019,297.774
ssd,2020,294.65
stp,1960,316.079
stp,1961,310.541
stp,1962,305.004
stp,1963,300.316
stp,1964,295.628
stp,1965,290.941
stp,1966,286.253
stp,1967,281.565
stp,1968,276.749
stp,1969,271.933
stp,1970,267.117
stp,1971,262.301
stp,1972,257.485
stp,1973,251.948
stp,1974,246.41
stp,1975,240.873
stp,1976,235.336
stp,1977,229.799
stp,1978,228.006
stp,1979,226.213
stp,1980,224.42
stp,1981,222.627
stp,1982,220.834
stp,1983,219.338
stp,1984,217.842
stp,1985,216.347
stp,1986,214.851
stp,1987,213.355
stp,1988,211.866
stp,1989,210.377
stp,1990,208.887
stp,1991,207.398
stp,1992,205.908
stp,1993,204.448
stp,1994,202.988
stp,1995,201.528
stp,1996,200.067
stp,1997,198.607
stp,1998,197.195
stp,1999,195.783
stp,2000,194.37
stp,2001,192.958
stp,2002,191.546
stp,2003,188.34
stp,2004,185.135
stp,2005,181.929
stp,2006,178.724
stp,2007,175.518
stp,2008,174.007
stp,2009,172.496
stp,2010,170.985
stp,2011,169.474
stp,2012,167.963
stp,2013,166.525
stp,2014,165.087
stp,2015,163.648
stp,2016,162.21
stp,2017,160.771
stp,2018,124.395
stp,2019,122.813
stp,2020,121.23
sur,1960,247.242
sur,1961,243.457
sur,1962,239.671
sur,1963,235.086
sur,1964,230.5
sur,1965,225.914
sur,1966,221.329
sur,1967,216.743
sur,1968,211.902
sur,1969,207.061
sur,1970,202.22
sur,1971,197.38
sur,1972,192.539
sur,1973,189.905
sur,1974,187.272
sur,1975,184.638
sur,1976,182.004
sur,1977,179.37
sur,1978,174.917
sur,1979,170.463
sur,1980,166.009
sur,1981,161.555
sur,1982,157.101
sur,1983,155.47
sur,1984,153.84
sur,1985,152.209
sur,1986,150.579
sur,1987,148.948
sur,1988,149.019
sur,1989,149.09
sur,1990,149.161
sur,1991,149.231
sur,1992,149.302
sur,1993,149.968
sur,1994,150.634
sur,1995,151.3
sur,1996,151.966
sur,1997,152.632
sur,1998,153.083
sur,1999,153.535
sur,2000,153.986
sur,2001,154.438
sur,2002,154.89
sur,2003,150.921
sur,2004,146.953
sur,2005,142.984
sur,2006,139.016
sur,2007,135.048
sur,2008,132.791
sur,2009,130.534
sur,2010,128.278
sur,2011,126.021
sur,2012,123.764
sur,2013,122.243
sur,2014,120.722
sur,2015,119.201
sur,2016,117.681
sur,2017,116.16
sur,2018,118.443
sur,2019,117.269
sur,2020,116.094
svk,1960,108.368
svk,1961,105.726
svk,1962,106.582
svk,1963,103.486
svk,1964,105.656
svk,1965,103.25
svk,1966,102.499
svk,1967,100.283
svk,1968,108.566
svk,1969,108.184
svk,1970,110.102
svk,1971,110.021
svk,1972,105.987
svk,1973,108.005
svk,1974,107.64
svk,1975,102.21
svk,1976,102.424
svk,1977,103.763
svk,1978,108.83
svk,1979,103.013
svk,1980,103.234
svk,1981,102.978
svk,1982,99.431
svk,1983,104.338
svk,1984,99.925
svk,1985,105.628
svk,1986,103.36
svk,1987,104.181
svk,1988,100.156
svk,1989,98.262
svk,1990,103.701
svk,1991,102.873
svk,1992,96.559
svk,1993,94.854
svk,1994,89.293
svk,1995,89.154
svk,1996,84.457
svk,1997,90.665
svk,1998,86.746
svk,1999,85.718
svk,2000,79.515
svk,2001,82.045
svk,2002,78.837
svk,2003,78.996
svk,2004,78.956
svk,2005,77.67
svk,2006,76.255
svk,2007,78.674
svk,2008,73.17
svk,2009,74.638
svk,2010,68.805
svk,2011,69.716
svk,2012,66.95
svk,2013,65.973
svk,2014,63.291
svk,2015,64.859
svk,2016,62.901
svk,2017,64.214
svk,2018,63.115
svk,2019,61.629
svn,1983,108.399
svn,1984,102.998
svn,1985,95.103
svn,1986,93.208
svn,1987,96.128
svn,1988,91.315
svn,1989,90.456
svn,1990,81.105
svn,1991,88.064
svn,1992,85.952
svn,1993,86.739
svn,1994,85.924
svn,1995,80.722
svn,1996,82.355
svn,1997,75.367
svn,1998,76.527
svn,1999,78.659
svn,2000,73.562
svn,2001,73.503
svn,2002,68.804
svn,2003,68.869
svn,2004,70.931
svn,2005,63.55
svn,2006,56.615
svn,2007,58.43
svn,2008,54.831
svn,2009,53.545
svn,2010,51.815
svn,2011,51.367
svn,2012,50.943
svn,2013,48.585
svn,2014,43.961
svn,2015,45.527
svn,2016,43.387
svn,2017,45.488
svn,2018,42.722
svn,2019,38.484
swe,1960,95.025
swe,1961,89.857
swe,1962,87.693
swe,1963,89.801
swe,1964,88.741
swe,1965,87.779
swe,1966,84.087
swe,1967,83.899
swe,1968,85.522
swe,1969,86.466
swe,1970,83.746
swe,1971,83.036
swe,1972,81.466
swe,1973,79.312
swe,1974,79.481
swe,1975,80.926
swe,1976,79.924
swe,1977,78.381
swe,1978,75.24
swe,1979,77.252
swe,1980,76.394
swe,1981,71.272
swe,1982,71.707
swe,1983,69.103
swe,1984,67.905
swe,1985,68.665
swe,1986,66.886
swe,1987,66.649
swe,1988,68.555
swe,1989,65.033
swe,1990,65.697
swe,1991,64.663
swe,1992,62.516
swe,1993,61.304
swe,1994,61.572
swe,1995,58.881
swe,1996,58.808
swe,1997,56.204
swe,1998,55.904
swe,1999,55.175
swe,2000,56.208
swe,2001,54.738
swe,2002,53.316
swe,2003,52.088
swe,2004,50.547
swe,2005,51.076
swe,2006,49.434
swe,2007,47.552
swe,2008,47.389
swe,2009,46.728
swe,2010,43.121
swe,2011,43.573
swe,2012,43.703
swe,2013,43.703
swe,2014,42.586
swe,2015,39.95
swe,2016,39.668
swe,2017,39.084
swe,2018,38.431
swe,2019,37.733
swe,2020,36.66
swz,1960,398.222
swz,1961,394.746
swz,1962,391.271
swz,1963,387.75
swz,1964,384.229
swz,1965,380.708
swz,1966,377.188
swz,1967,373.667
swz,1968,367.745
swz,1969,361.824
swz,1970,355.903
swz,1971,349.982
swz,1972,344.06
swz,1973,338.098
swz,1974,332.137
swz,1975,326.175
swz,1976,320.213
swz,1977,314.251
swz,1978,306.799
swz,1979,299.347
swz,1980,291.894
swz,1981,284.442
swz,1982,276.99
swz,1983,269.379
swz,1984,261.768
swz,1985,254.157
swz,1986,246.546
swz,1987,238.935
swz,1988,241.563
swz,1989,244.191
swz,1990,246.819
swz,1991,249.447
swz,1992,252.075
swz,1993,282.922
swz,1994,313.77
swz,1995,344.617
swz,1996,375.465
swz,1997,406.312
swz,1998,440.402
swz,1999,474.493
swz,2000,508.583
swz,2001,542.673
swz,2002,576.764
swz,2003,567.525
swz,2004,558.287
swz,2005,549.049
swz,2006,539.811
swz,2007,530.573
swz,2008,500.453
swz,2009,470.332
swz,2010,440.212
swz,2011,410.092
swz,2012,379.971
swz,2013,374.025
swz,2014,368.078
swz,2015,362.131
swz,2016,356.184
swz,2017,350.238
swz,2018,309.883
swz,2019,304.468
swz,2020,299.053
syc,1960,175.741
syc,1961,174.376
syc,1962,173.01
syc,1963,170.063
syc,1964,167.117
syc,1965,164.17
syc,1966,161.224
syc,1967,158.277
syc,1968,154.984
syc,1969,151.691
syc,1970,148.398
syc,1971,145.105
syc,1972,141.812
syc,1973,139.319
syc,1974,136.827
syc,1975,134.334
syc,1976,131.842
syc,1977,129.349
syc,1978,128.711
syc,1979,128.073
syc,1980,127.435
syc,1981,126.797
syc,1982,126.159
syc,1983,126.124
syc,1984,126.088
syc,1985,126.053
syc,1986,126.018
syc,1987,125.983
syc,1988,123.178
syc,1989,120.373
syc,1990,117.568
syc,1991,114.763
syc,1992,111.959
syc,1993,110.995
syc,1994,110.032
syc,1995,109.069
syc,1996,108.106
syc,1997,107.143
syc,1998,107.102
syc,1999,107.061
syc,2000,107.02
syc,2001,106.979
syc,2002,106.938
syc,2003,106.252
syc,2004,105.567
syc,2005,104.881
syc,2006,104.195
syc,2007,103.51
syc,2008,103.091
syc,2009,102.672
syc,2010,102.253
syc,2011,101.834
syc,2012,101.415
syc,2013,100.81
syc,2014,100.206
syc,2015,99.601
syc,2016,98.997
syc,2017,98.392
syc,2018,97.723
syc,2019,97.054
syc,2020,96.384
syr,1960,314.482
syr,1961,307.513
syr,1962,300.544
syr,1963,293.828
syr,1964,287.112
syr,1965,280.396
syr,1966,273.68
syr,1967,266.964
syr,1968,259.005
syr,1969,251.046
syr,1970,243.086
syr,1971,235.127
syr,1972,227.168
syr,1973,220.372
syr,1974,213.576
syr,1975,206.78
syr,1976,199.984
syr,1977,193.188
syr,1978,186.722
syr,1979,180.256
syr,1980,173.789
syr,1981,167.323
syr,1982,160.856
syr,1983,154.216
syr,1984,147.575
syr,1985,140.934
syr,1986,134.293
syr,1987,127.653
syr,1988,123.557
syr,1989,119.46
syr,1990,115.364
syr,1991,111.268
syr,1992,107.172
syr,1993,104.865
syr,1994,102.558
syr,1995,100.251
syr,1996,97.944
syr,1997,95.637
syr,1998,93.96
syr,1999,92.283
syr,2000,90.606
syr,2001,88.929
syr,2002,87.252
syr,2003,85.59
syr,2004,83.928
syr,2005,82.266
syr,2006,80.604
syr,2007,78.941
syr,2008,80.925
syr,2009,82.908
syr,2010,84.892
syr,2011,86.875
syr,2012,88.859
syr,2013,86.417
syr,2014,83.974
syr,2015,81.532
syr,2016,79.09
syr,2017,76.648
syr,2018,73.258
syr,2019,69.869
syr,2020,66.479
tcd,1960,437.719
tcd,1961,435.791
tcd,1962,433.862
tcd,1963,431.815
tcd,1964,429.768
tcd,1965,427.722
tcd,1966,425.675
tcd,1967,423.628
tcd,1968,418.594
tcd,1969,413.561
tcd,1970,408.528
tcd,1971,403.495
tcd,1972,398.461
tcd,1973,396.066
tcd,1974,393.671
tcd,1975,391.276
tcd,1976,388.88
tcd,1977,386.485
tcd,1978,383.418
tcd,1979,380.351
tcd,1980,377.284
tcd,1981,374.217
tcd,1982,371.15
tcd,1983,369.438
tcd,1984,367.725
tcd,1985,366.013
tcd,1986,364.3
tcd,1987,362.588
tcd,1988,363.011
tcd,1989,363.434
tcd,1990,363.857
tcd,1991,364.28
tcd,1992,364.703
tcd,1993,366.698
tcd,1994,368.694
tcd,1995,370.689
tcd,1996,372.685
tcd,1997,374.68
tcd,1998,378.765
tcd,1999,382.849
tcd,2000,386.934
tcd,2001,391.018
tcd,2002,395.103
tcd,2003,392.446
tcd,2004,389.789
tcd,2005,387.132
tcd,2006,384.475
tcd,2007,381.818
tcd,2008,375.61
tcd,2009,369.402
tcd,2010,363.194
tcd,2011,356.986
tcd,2012,350.778
tcd,2013,347.697
tcd,2014,344.617
tcd,2015,341.536
tcd,2016,338.456
tcd,2017,335.375
tcd,2018,335.378
tcd,2019,332.698
tcd,2020,330.018
tgo,1960,414.024
tgo,1961,405.565
tgo,1962,397.106
tgo,1963,389.165
tgo,1964,381.224
tgo,1965,373.283
tgo,1966,365.342
tgo,1967,357.401
tgo,1968,349.792
tgo,1969,342.183
tgo,1970,334.574
tgo,1971,326.966
tgo,1972,319.357
tgo,1973,312.629
tgo,1974,305.901
tgo,1975,299.173
tgo,1976,292.446
tgo,1977,285.718
tgo,1978,279.535
tgo,1979,273.352
tgo,1980,267.169
tgo,1981,260.987
tgo,1982,254.804
tgo,1983,251.97
tgo,1984,249.135
tgo,1985,246.301
tgo,1986,243.467
tgo,1987,240.633
tgo,1988,244.707
tgo,1989,248.78
tgo,1990,252.854
tgo,1991,256.927
tgo,1992,261.001
tgo,1993,271.081
tgo,1994,281.162
tgo,1995,291.243
tgo,1996,301.324
tgo,1997,311.404
tgo,1998,312.416
tgo,1999,313.428
tgo,2000,314.44
tgo,2001,315.453
tgo,2002,316.465
tgo,2003,315.464
tgo,2004,314.463
tgo,2005,313.462
tgo,2006,312.461
tgo,2007,311.461
tgo,2008,302.372
tgo,2009,293.284
tgo,2010,284.195
tgo,2011,275.107
tgo,2012,266.019
tgo,2013,262.484
tgo,2014,258.949
tgo,2015,255.415
tgo,2016,251.88
tgo,2017,248.346
tgo,2018,244.396
tgo,2019,240.473
tgo,2020,236.551
tha,1960,286.104
tha,1961,282.731
tha,1962,279.357
tha,1963,276.38
tha,1964,273.403
tha,1965,270.426
tha,1966,267.449
tha,1967,264.472
tha,1968,260.571
tha,1969,256.669
tha,1970,252.768
tha,1971,248.866
tha,1972,244.964
tha,1973,239.387
tha,1974,233.81
tha,1975,228.233
tha,1976,222.656
tha,1977,217.078
tha,1978,211.686
tha,1979,206.293
tha,1980,200.901
tha,1981,195.508
tha,1982,190.115
tha,1983,180.051
tha,1984,169.987
tha,1985,159.922
tha,1986,149.858
tha,1987,139.793
tha,1988,138.378
tha,1989,136.962
tha,1990,135.546
tha,1991,134.131
tha,1992,132.715
tha,1993,133.499
tha,1994,134.282
tha,1995,135.066
tha,1996,135.849
tha,1997,136.633
tha,1998,136.781
tha,1999,136.929
tha,2000,137.077
tha,2001,137.226
tha,2002,137.374
tha,2003,133.017
tha,2004,128.661
tha,2005,124.305
tha,2006,119.949
tha,2007,115.593
tha,2008,112.008
tha,2009,108.423
tha,2010,104.838
tha,2011,101.253
tha,2012,97.668
tha,2013,96.364
tha,2014,95.06
tha,2015,93.756
tha,2016,92.452
tha,2017,91.148
tha,2018,77.992
tha,2019,77.072
tha,2020,76.151
tjk,1960,173.372
tjk,1961,170.357
tjk,1962,167.342
tjk,1963,164.413
tjk,1964,161.485
tjk,1965,158.556
tjk,1966,155.627
tjk,1967,152.698
tjk,1968,150.749
tjk,1969,148.8
tjk,1970,146.851
tjk,1971,144.902
tjk,1972,142.953
tjk,1973,142.047
tjk,1974,141.141
tjk,1975,140.234
tjk,1976,139.328
tjk,1977,138.422
tjk,1978,137.162
tjk,1979,135.902
tjk,1980,134.643
tjk,1981,133.383
tjk,1982,132.123
tjk,1983,131.444
tjk,1984,130.764
tjk,1985,130.085
tjk,1986,129.405
tjk,1987,128.726
tjk,1988,132.638
tjk,1989,136.551
tjk,1990,140.463
tjk,1991,144.376
tjk,1992,148.288
tjk,1993,148.295
tjk,1994,148.303
tjk,1995,148.31
tjk,1996,148.317
tjk,1997,148.324
tjk,1998,146.041
tjk,1999,143.757
