geo,time,nv_agr_totl_cn
mwi,2007,170686000000
mwi,2008,224136000000
mwi,2009,265944100000
mwi,2010,310167100000
mwi,2011,360446046700
mwi,2012,424824003200
mwi,2013,576661478900
mwi,2014,737570531500
mwi,2015,875028000000
mwi,2016,1011401000000
mwi,2017,1497364000000
mwi,2018,1565093000000
mwi,2019,1890775000000
mwi,2020,2068648000000
mys,1960,2564376600
mys,1961,2642148900
mys,1962,2632689900
mys,1963,2698901500
mys,1964,2724124700
mys,1965,2806100700
mys,1966,3035213100
mys,1967,3084608800
mys,1968,3194961200
mys,1969,3717295100
mys,1970,3853921800
mys,1971,3682613000
mys,1972,4018924800
mys,1973,5417771000
mys,1974,7420927500
mys,1975,6859707400
mys,1976,8257502700
mys,1977,9124556800
mys,1978,9997916200
mys,1979,11548102700
mys,1980,12275376100
mys,1981,12571751400
mys,1982,13459824600
mys,1983,14245952500
mys,1984,16184999900
mys,1985,15712061400
mys,1986,14450892800
mys,1987,16185000000
mys,1988,18540000000
mys,1989,19028000000
mys,1990,18120000000
mys,1991,19398000000
mys,1992,21958000000
mys,1993,23741000000
mys,1994,26702000000
mys,1995,28809000000
mys,1996,29637000000
mys,1997,31283000000
mys,1998,37706000000
mys,1999,32610000000
mys,2000,30647000000
mys,2001,28245000000
mys,2002,34432000000
mys,2003,38971000000
mys,2004,43949000000
mys,2005,44912000000
mys,2006,51383000000
mys,2007,66446000000
mys,2008,76753000000
mys,2009,65719000000
mys,2010,82882000000
mys,2011,104424000000
mys,2012,95122000000
mys,2013,92830000000
mys,2014,98177000000
mys,2015,97539000000
mys,2016,105756000000
mys,2017,117995000000
mys,2018,108757000000
mys,2019,109549000000
mys,2020,116084000000
nam,1980,151348579.60317
nam,1981,172591086.65409
nam,1982,194589338.57931
nam,1983,206264594.14176
nam,1984,228370151.58141
nam,1985,264945128.70655
nam,1986,320277365.48175
nam,1987,427793182.02254
nam,1988,519888535.66449
nam,1989,562358425.51355
nam,1990,653655287.38864
nam,1991,825322700
nam,1992,692816100
nam,1993,788338700
nam,1994,1318716700
nam,1995,1363293600
nam,1996,1600146000
nam,1997,1629370500
nam,1998,1838953500
nam,1999,2071886700
nam,2000,2920943800
nam,2001,2963188300
nam,2002,3544093800
nam,2003,3806980300
nam,2004,3816699300
nam,2005,4792702700
nam,2006,5223452400
nam,2007,5263422700
nam,2008,5349478600
nam,2009,6207597600
nam,2010,7085186200
nam,2011,7417545900
nam,2012,8607302200
nam,2013,9184210400
nam,2014,10974213200
nam,2015,9710863400
nam,2016,10598141300
nam,2017,13169982200
nam,2018,14065827000
nam,2019,12838588700
nam,2020,15999373600
ncl,1990,9075999744
ncl,1991,9852000300
ncl,1992,10186000400
ncl,1993,10759999500
ncl,1994,11889999900
ncl,1995,11681000400
ncl,1996,11687000100
ncl,1997,12835000300
ncl,1998,8454946565.48698
ncl,1999,8837534240.06125
ncl,2000,9675107532.23881
ncl,2001,10370328434.0183
ncl,2002,8922423846.96684
ncl,2003,9040614810.75967
ncl,2004,10105194626.5888
ncl,2005,9267408732.44176
ncl,2006,11455967845.583
ncl,2007,9768681754.99737
ncl,2008,10209000000
ncl,2009,10550000000
ncl,2010,11335000000
ncl,2011,12142000000
ncl,2012,14753000000
ncl,2013,15627000000
ncl,2014,16932000000
ncl,2015,17982000000
ncl,2016,18122000000
ncl,2017,19497000000
ner,1960,83023536100
ner,1961,88031928300
ner,1962,99011838000
ner,1963,104791072800
ner,1964,106139082800
ner,1965,111725002800
ner,1966,115384999900
ner,1967,115770998800
ner,1968,109798998000
ner,1969,108064997400
ner,1970,116540997600
ner,1971,125016997900
ner,1972,116925997100
ner,1973,127135998000
ner,1974,157571006500
ner,1975,113074004000
ner,1976,119623000100
ner,1977,164313006100
ner,1978,210930008100
ner,1979,218442006500
ner,1980,228200005600
ner,1981,269300006900
ner,1982,293700010000
ner,1983,285699997700
ner,1984,228400005100
ner,1985,237799997400
ner,1986,229000003600
ner,1987,236299993100
ner,1988,240099999700
ner,1989,236900007900
ner,1990,281553571320.86401
ner,1991,292737443200
ner,1992,297210442600
ner,1993,294563410300
ner,1994,335387527400
ner,1995,353189025500
ner,1996,397848301300
ner,1997,404145065000
ner,1998,552262686300
ner,1999,546720225800
ner,2000,582323515200
ner,2001,720635952000
ner,2002,798400050300
ner,2003,810818999700
ner,2004,741090720200
ner,2005,907827812900
ner,2006,987603597800
ner,2007,1017606918100
ner,2008,1262021760400
ner,2009,1202740123100
ner,2010,1391562413300
ner,2011,1391038324100
ner,2012,1621056128300
ner,2013,1627891573400
ner,2014,1793019605400
ner,2015,1855943000000
ner,2016,2173053000000
ner,2017,2326200389700
ner,2018,2679448645000
ner,2019,2793678863100
ner,2020,3035980374800
nga,1981,17052175624.5564
nga,1982,20125923754.4175
nga,1983,23797815568.1268
nga,1984,30365184995.422
nga,1985,34237086699.9757
nga,1986,35702635243.57089
nga,1987,50286937893.9579
nga,1988,73764505839.7339
nga,1989,88264126107.79469
nga,1990,106626692000.929
nga,1991,123235646400
nga,1992,184115651600
nga,1993,295324585700
nga,1994,445272894200
nga,1995,790141617100
nga,1996,1070514728600
nga,1997,1211461962400
nga,1998,1341040897700
nga,1999,1426973811100
nga,2000,1508408787900
nga,2001,2015421532600
nga,2002,4251520647800
nga,2003,4585925698400
nga,2004,4935263754300
nga,2005,6032332406000
nga,2006,7513297800900
nga,2007,8551981398900
nga,2008,10100325190500
nga,2009,11625442332900
nga,2010,13048892800000
nga,2011,14037825837700
nga,2012,15815997512000
nga,2013,16816553012100
nga,2014,18018612872600
nga,2015,19636969043200
nga,2016,21523512498700
nga,2017,23952554203400
nga,2018,27371295757500
nga,2019,31904140862700
nga,2020,37241609159400
nic,1994,4937504800
nic,1995,6260610500
nic,1996,7778972500
nic,1997,8277436900
nic,1998,9413326700
nic,1999,9748949200
nic,2000,11514180100
nic,2001,12032176400
nic,2002,12231402700
nic,2003,12561719200
nic,2004,14742959900
nic,2005,17070153000
nic,2006,18894794890.1032
nic,2007,22543832182.8572
nic,2008,26768938009.2762
nic,2009,27120798557.0661
nic,2010,31766470796.9571
nic,2011,41392096548.492
nic,2012,43675647641.2938
nic,2013,44777742588.1806
nic,2014,51531131461.4279
nic,2015,56015398755.1216
nic,2016,56717184390.8858
nic,2017,62126980242.0876
nic,2018,62972387083.602
nic,2019,64442268171.3996
nic,2020,68369798961.8172
nld,1969,3145992900
nld,1970,3239887000
nld,1971,3416628000
nld,1972,3782261000
nld,1973,4261672000
nld,1974,4300334000
nld,1975,4977473000
nld,1976,5659031000
nld,1977,5176307000
nld,1978,5404966000
nld,1979,5720891000
nld,1980,6065536000
nld,1981,7186738000
nld,1982,7631905000
nld,1983,7555685000
nld,1984,7916900000
nld,1985,8237243000
nld,1986,8760839000
nld,1987,8732119000
nld,1988,8996126000
nld,1989,10302906000
nld,1990,10553657000
nld,1991,10837548000
nld,1992,10538192000
nld,1993,9493210000
nld,1994,10059887000
nld,1995,10230000000
nld,1996,9916000000
nld,1997,10953000000
nld,1998,10082000000
nld,1999,9772000000
nld,2000,10390000000
nld,2001,10720000000
nld,2002,10412000000
nld,2003,10563000000
nld,2004,9878000000
nld,2005,10235000000
nld,2006,11375000000
nld,2007,11251000000
nld,2008,10582000000
nld,2009,9705000000
nld,2010,11368000000
nld,2011,10269000000
nld,2012,10836000000
nld,2013,11828000000
nld,2014,11674000000
nld,2015,11898000000
nld,2016,12513000000
nld,2017,13697000000
nld,2018,12776000000
nld,2019,13300000000
nld,2020,12660000000
nld_curacao,2000,20779100
nld_curacao,2001,32768700
nld_curacao,2002,23878200
nld_curacao,2003,23183500
nld_curacao,2004,22415700
nld_curacao,2005,24714100
nld_curacao,2006,24526600
nld_curacao,2007,29582700
nld_curacao,2008,32631800
nld_curacao,2009,23540000
nld_curacao,2010,23297700
nld_curacao,2011,20484251.91283
nld_curacao,2012,13422500.54388
nld_curacao,2013,14891213.71279
nld_curacao,2014,13205537.47277
nld_curacao,2015,12597704.49031
nld_curacao,2016,10874260.0322
nld_curacao,2017,9474780
nld_curacao,2018,8678810
nld_curacao,2019,9385178.3459
nld_curacao,2020,9366032.58207
nor,1970,4669000000
nor,1971,5222000000
nor,1972,5246000000
nor,1973,5776000000
nor,1974,6607000000
nor,1975,7073000000
nor,1976,8637000000
nor,1977,9799000000
nor,1978,10314000000
nor,1979,10171000000
nor,1980,11541000000
nor,1981,13211000000
nor,1982,13823000000
nor,1983,13308000000
nor,1984,15554000000
nor,1985,16082000000
nor,1986,18206000000
nor,1987,20294000000
nor,1988,20493000000
nor,1989,20587000000
nor,1990,22376000000
nor,1991,22997000000
nor,1992,21366000000
nor,1993,22321000000
nor,1994,23361000000
nor,1995,24941000000
nor,1996,23489000000
nor,1997,23532000000
nor,1998,26337000000
nor,1999,25970000000
nor,2000,27478000000
nor,2001,24852000000
nor,2002,23739000000
nor,2003,21195000000
nor,2004,24721000000
nor,2005,27928000000
nor,2006,31127000000
nor,2007,29139000000
nor,2008,29408000000
nor,2009,31578000000
nor,2010,40650000000
nor,2011,37552000000
nor,2012,33433000000
nor,2013,40396000000
nor,2014,45317000000
nor,2015,47836000000
nor,2016,64823000000
nor,2017,65132000000
nor,2018,66209000000
nor,2019,65715000000
nor,2020,61571000000
npl,1965,3617999900
npl,1966,4745999900
npl,1967,4248999900
npl,1968,4833999900
npl,1969,5304000000
npl,1970,5863000100
npl,1971,5974000100
npl,1972,7034999800
npl,1973,6512999900
npl,1974,8762999800
npl,1975,11434999800
npl,1976,11495000100
npl,1977,10389000200
npl,1978,11616000000
npl,1979,13365000200
npl,1980,13520000000
npl,1981,15509999600
npl,1982,17714999300
npl,1983,19082000400
npl,1984,22570000400
npl,1985,22761000000
npl,1986,27136000000
npl,1987,30623000000
npl,1988,36755000000
npl,1989,42572000000
npl,1990,50470000000
npl,1991,55368000000
npl,1992,65156000000
npl,1993,70090000000
npl,1994,80589000000
npl,1995,85569000000
npl,1996,96896000000
npl,1997,108785000000
npl,1998,112495000000
npl,1999,132373000000
npl,2000,145131000000
npl,2001,155625000000
npl,2002,166090000000
npl,2003,172802000000
npl,2004,186125000000
npl,2005,199368000000
npl,2006,211704000000
npl,2007,226823000000
npl,2008,247191000000
npl,2009,309553000000
npl,2010,395755000000
npl,2011,480326082088.45294
npl,2012,528851123081.81097
npl,2013,557939980080.51794
npl,2014,613093757286.35291
npl,2015,642712775406.453
npl,2016,665553254258.14795
npl,2017,729269451262.44702
npl,2018,771874940102.95398
npl,2019,832887333282.24597
npl,2020,905344059889.34082
nru,2013,3570300
nru,2014,4020400
nru,2015,4376500
nzl,1971,782000000
nzl,1972,1036000000
nzl,1973,1095000000
nzl,1974,833000000
nzl,1975,1130000000
nzl,1976,1506000000
nzl,1977,1479000000
nzl,1978,1588000000
nzl,1979,2363000000
nzl,1980,2399000000
nzl,1981,2499000000
nzl,1982,2382000000
nzl,1983,2750000000
nzl,1984,3473000000
nzl,1985,3524000000
nzl,1986,3448000000
nzl,1987,3976000000
nzl,1988,4566000000
nzl,1989,5023000000
nzl,1990,4559000000
nzl,1991,5233000000
nzl,1992,5262000000
nzl,1993,6196000000
nzl,1994,5896000000
nzl,1995,6208000000
nzl,1996,6508000000
nzl,1997,6370000000
nzl,1998,6352000000
nzl,1999,7106000000
nzl,2000,9291000000
nzl,2001,10273000000
nzl,2002,7912000000
nzl,2003,8279000000
nzl,2004,8293000000
nzl,2005,7361000000
nzl,2006,8572000000
nzl,2007,11328000000
nzl,2008,9494000000
nzl,2009,11174000000
nzl,2010,13396000000
nzl,2011,13387000000
nzl,2012,12000000000
nzl,2013,16374000000
nzl,2014,11592000000
nzl,2015,11417000000
nzl,2016,15060000000
nzl,2017,17195000000
nzl,2018,17337000000
omn,1961,12100000
omn,1962,12300000
omn,1963,12900000
omn,1964,13300000
omn,1965,13700000
omn,1966,14200000
omn,1967,14300000
omn,1968,15100000
omn,1969,16100000
omn,1970,16600000
omn,1971,16800000
omn,1972,17000000
omn,1973,16700000
omn,1974,18400000
omn,1975,20200000
omn,1976,18300000
omn,1977,24100000
omn,1978,30700000
omn,1979,40300000
omn,1980,52600000
omn,1981,62100000
omn,1982,66100000
omn,1983,80500000
omn,1984,89000000
omn,1985,95800000
omn,1986,95900000
omn,1987,105400000
omn,1988,123600000
omn,1989,117100000
omn,1990,116200000
omn,1991,114800000
omn,1992,111800000
omn,1993,115100000
omn,1994,125800000
omn,1995,147300000
omn,1996,147100000
omn,1997,159500000
omn,1998,172594600
omn,1999,177046200
omn,2000,168168200
omn,2001,174595600
omn,2002,179710500
omn,2003,183545400
omn,2004,184422400
omn,2005,193186100
omn,2006,200600400
omn,2007,222883400
omn,2008,261403500
omn,2009,274719000
omn,2010,311700000
omn,2011,327900000
omn,2012,341300000
omn,2013,395000000
omn,2014,396600000
omn,2015,523500000
omn,2016,573500000
omn,2017,617000000
omn,2018,650700000
omn,2019,675400000
omn,2020,729400000
pak,1960,7711000000
pak,1961,8184000000
pak,1962,8216000000
pak,1963,8565000000
pak,1964,9499000000
pak,1965,10438000000
pak,1966,10572000000
pak,1967,12460000000
pak,1968,13994000000
pak,1969,14038000000
pak,1970,15964000000
pak,1971,16236000000
pak,1972,17934000000
pak,1973,21907000000
pak,1974,28084000000
pak,1975,33533000000
pak,1976,38338000000
pak,1977,43968000000
pak,1978,50567000000
pak,1979,54147000000
pak,1980,62164000000
pak,1981,76399000000
pak,1982,92216000000
pak,1983,99380000000
pak,1984,104550000000
pak,1985,121293000000
pak,1986,128801000000
pak,1987,135308000000
pak,1988,156375000000
pak,1989,184074000000
pak,1990,197441000000
pak,1991,233130000000
pak,1992,282374000000
pak,1993,297814000000
pak,1994,357924000000
pak,1995,437034000000
pak,1996,491791000000
pak,1997,594554000000
pak,1998,677531000000
pak,1999,739569000000
pak,2000,1087041000000
pak,2001,1119795000000
pak,2002,1134823000000
pak,2003,1228846000000
pak,2004,1432003000000
pak,2005,1636204000000
pak,2006,1775346000000
pak,2007,2014317000000
pak,2008,2393527000000
pak,2009,2998621000000
pak,2010,3461273000000
pak,2011,4592720000000
pak,2012,4753075000000
pak,2013,5334975800000
pak,2014,5976217000000
pak,2015,6536122000000
pak,2016,6749966000000
pak,2017,7318465000000
pak,2018,7911779000000
pak,2019,8368631000000
pak,2020,9612331000000
pan,1970,146280700
pan,1971,161095200
pan,1972,167668500
pan,1973,181403800
pan,1974,181011300
pan,1975,201712300
pan,1976,226730200
pan,1977,258517500
pan,1978,283044800
pan,1979,298447900
pan,1980,341615900
pan,1981,378736900
pan,1982,390079400
pan,1983,428540900
pan,1984,417817000
pan,1985,449060500
pan,1986,498761300
pan,1987,506598000
pan,1988,469889500
pan,1989,503298400
pan,1990,519487200
pan,1991,541656700
pan,1992,556505100
pan,1993,578777600
pan,1994,605071700
pan,1995,620951200
pan,1996,635180900
pan,1997,674323100
pan,1998,743996300
pan,1999,730374800
pan,2000,774331600
pan,2001,841656300
pan,2002,868370800
pan,2003,940490400
pan,2004,966617900
pan,2005,985014700
pan,2006,1043229100
pan,2007,1032200000
pan,2008,1130800000
pan,2009,1028600000
pan,2010,1063500000
pan,2011,1120100000
pan,2012,1232100000
pan,2013,1342700000
pan,2014,1422700000
pan,2015,1507000000
pan,2016,1505900000
pan,2017,1483351007.6731
pan,2018,1459913375.28181
pan,2019,1464896800.47458
pan,2020,1495006449.85072
per,1960,13.37877
per,1961,14.88655
per,1962,16.00352
per,1963,16.48671
per,1964,19.27499
per,1965,22.26113
per,1966,26.47204
per,1967,31.53876
per,1968,37.09338
per,1969,39.76089
per,1970,48.07864
per,1971,51.20256
per,1972,53.41776
per,1973,63.28716
per,1974,78.35688
per,1975,101.4207
per,1976,125.64413
per,1977,342.359
per,1978,227.70391
per,1979,350.44842
per,1991,2100378300
per,1992,3515954300
per,1993,5744820400
per,1994,8296000000
per,1995,9667000000
per,1996,11532000000
per,1997,12467000000
per,1998,13622000000
per,1999,14038000000
per,2000,14572000000
per,2001,14408000000
per,2002,14498000000
per,2003,14943000000
per,2004,15806000000
per,2005,17187000000
per,2006,19168000000
per,2007,21438000000
per,2008,25258000000
per,2009,26946000000
per,2010,28458000000
per,2011,33587000000
per,2012,34173000000
per,2013,36246000000
per,2014,38787000000
per,2015,42585000000
per,2016,44916000000
per,2017,46644000000
per,2018,50211000000
per,2019,51438000000
per,2020,53017000000
phl,1960,3590489379.05849
phl,1961,3902858553.43215
phl,1962,4396785399.85475
phl,1963,5253562530.53129
phl,1964,5531081309.96778
phl,1965,6182608722.62642
phl,1966,6798888862.5858
phl,1967,7360220913.9657
phl,1968,8796832554.70307
phl,1969,10001033124.4849
phl,1970,11764405902.5307
phl,1971,14572324069.399
phl,1972,15868436046.1045
phl,1973,20972081127.79729
phl,1974,29272428806.072
phl,1975,32956065955.9866
phl,1976,37371696084.8544
phl,1977,41868793548.2123
phl,1978,47270802588.686
phl,1979,55694046596.0719
phl,1980,60979433138.4128
phl,1981,69770750826.2907
phl,1982,73612700568.8334
phl,1983,81924006472.1759
phl,1984,129384876841.87
phl,1985,140480704740.10999
phl,1986,145702598259.86801
phl,1987,163846879456.90601
phl,1988,183061472574.98697
phl,1989,209483251696.28696
phl,1990,235260205026.99301
phl,1991,260948515447.483
phl,1992,294543981856.18701
phl,1993,318111355495.43103
phl,1994,372231475183.242
phl,1995,411921658861.966
phl,1996,446973240231.23602
phl,1997,456195300995.63202
phl,1998,449216422295.36798
phl,1999,508644295621.33801
phl,2000,515479800000
phl,2001,535358116629.50201
phl,2002,585081264030.37903
phl,2003,620436584577.56091
phl,2004,744516252251.88
phl,2005,799871416402.75012
phl,2006,875217548015.29883
phl,2007,979429738988.67285
phl,2008,1168573140246.87988
phl,2009,1219985177779.46997
phl,2010,1292317800406.98999
phl,2011,1429964592641.13989
phl,2012,1448473367535.90991
phl,2013,1503121565775.30005
phl,2014,1620699915263.25
phl,2015,1533369155916.91992
phl,2016,1544278525083.90991
phl,2017,1685956185543.23999
phl,2018,1762616496578.68994
phl,2019,1721538720258.69995
phl,2020,1827010192543.28003
plw,2000,5741200
plw,2001,5833100
plw,2002,6014300
plw,2003,5759900
plw,2004,6205000
plw,2005,7051300
plw,2006,7949300
plw,2007,7185000
plw,2008,7859600
plw,2009,7328700
plw,2010,7093400
plw,2011,7401100
plw,2012,7772600
plw,2013,8262800
plw,2014,8076700
plw,2015,8183800
plw,2016,9300000
plw,2017,10100000
plw,2018,10000000
plw,2019,9500000
plw,2020,8500000
png,1961,107200000
png,1962,110500000
png,1963,108500000
png,1964,116000000
png,1965,127800000
png,1966,144300000
png,1967,165500000
png,1968,185800000
png,1969,205800000
png,1970,214300000
png,1971,218500000
png,1972,232200000
png,1973,258000000
png,1974,286200100
png,1975,307800100
png,1976,380000000
png,1977,428300000
png,1978,497499900
png,1979,552800000
png,1980,565699800
png,1981,561399800
png,1982,567200000
png,1983,700100100
png,1984,857100000
png,1985,818500100
png,1986,828000000
png,1987,852399900
png,1988,924000000
png,1989,856300000
png,1990,891300000
png,1991,936700000
png,1992,1033500000
png,1993,1341700000
png,1994,1789800000
png,1995,2094600000
png,1996,2150200000
png,1997,2480200000
png,1998,2629200000
png,1999,3024300000
png,2000,3306900000
png,2001,3577500000
png,2002,4428000000
png,2003,4819400000
png,2004,4550800000
png,2006,5210731521.37401
png,2007,5550076952.93026
png,2008,6357594003.05768
png,2009,6928780480.7648
png,2010,7598657637.43115
png,2011,8187183726.02542
png,2012,8552167167.63825
png,2013,9191128882.81102
png,2014,10107544684.0683
png,2015,10498497214.3151
png,2016,11619939704.7652
png,2017,12799757910.8453
png,2018,13478018175.7239
png,2019,14233677947.5845
pol,1995,19246000000
pol,1996,22310000000
pol,1997,23527000000
pol,1998,23535000000
pol,1999,21941000000
pol,2000,23403000000
pol,2001,25427000000
pol,2002,22139000000
pol,2003,22109000000
pol,2004,30723000000
pol,2005,28913000000
pol,2006,28789000000
pol,2007,36166000000
pol,2008,33330000000
pol,2009,35109000000
pol,2010,41347000000
pol,2011,48289000000
pol,2012,47313000000
pol,2013,50903000000
pol,2014,48739000000
pol,2015,42770000000
pol,2016,47281000000
pol,2017,57154000000
pol,2018,49611000000
pol,2019,53127000000
pol,2020,58217000000
pri,1960,164000000
pri,1963,209900000
pri,1964,191600000
pri,1965,177300000
pri,1966,171000000
pri,1967,170000000
pri,1968,168700000
pri,1969,155700000
pri,1970,159700000
pri,1971,176500000
pri,1972,187600000
pri,1973,182100000
pri,1974,285900000
pri,1975,270800000
pri,1976,285500000
pri,1977,265400000
pri,1978,328600000
pri,1979,347200000
pri,1980,380300000
pri,1981,366700000
pri,1982,388000000
pri,1983,391400000
pri,1984,344600000
pri,1985,356900000
pri,1986,372800000
pri,1987,411200000
pri,1988,400200000
pri,1989,429300000
pri,1990,434100000
pri,1991,449300000
pri,1992,420000000
pri,1993,411300000
pri,1994,369200000
pri,1995,318400000
pri,1996,375700000
pri,1997,466000000
pri,1998,436700000
pri,1999,335900000
pri,2000,407300000
pri,2001,406800000
pri,2002,382200000
pri,2003,421400000
pri,2004,503300000
pri,2005,499267400
pri,2006,515646900
pri,2007,430227200
pri,2008,518709200
pri,2009,567100000
pri,2010,822000000
pri,2011,795000000
pri,2012,816400000
pri,2013,846700000
pri,2014,867100000
pri,2015,854900000
pri,2016,840600000
pri,2017,846883702.69005
pri,2018,714700000
pri,2019,719600000
pri,2020,637400000
prt,1995,4273764000
prt,1996,4331442000
prt,1997,3920364000
prt,1998,3943821000
prt,1999,3933959000
prt,2000,3993366000
prt,2001,4019958000
prt,2002,3881597000
prt,2003,3872523000
prt,2004,3961718000
prt,2005,3652251000
prt,2006,3746077000
prt,2007,3506432000
prt,2008,3517170000
prt,2009,3421719000
prt,2010,3479208000
prt,2011,3229632000
prt,2012,3238188000
prt,2013,3572636000
prt,2014,3592787000
prt,2015,3772977000
prt,2016,3852527000
prt,2017,4106796000
prt,2018,4178636000
prt,2019,4477318000
prt,2020,4212649000
pry,1962,16817000000
pry,1963,18477000000
pry,1964,19333000000
pry,1965,20517000000
pry,1966,20947000000
pry,1967,20421000000
pry,1968,21192000000
pry,1969,22818000000
pry,1970,24024000000
pry,1971,27799000000
pry,1972,33395000000
pry,1973,47292000000
pry,1974,59305617674.8186
pry,1975,70284000000
pry,1976,73961000000
pry,1977,89925000000
pry,1978,103431000000
pry,1979,135163000000
pry,1980,165137000000
pry,1981,196784000000
pry,1982,190645000000
pry,1983,205309626014.05301
pry,1984,289869229565.74298
pry,1985,369570935326.40698
pry,1986,437526548010.79498
pry,1987,573945675321.06396
pry,1988,807210689556.62402
pry,1989,1060820609124.44995
pry,1990,1329617722285.31006
pry,1991,1481024643000
pry,1992,1605261440000
pry,1993,2114166953000
pry,1994,2723173017000
pry,1995,3280991380000
pry,1996,3697402531000
pry,1997,3565341188000
pry,1998,3737030997200
pry,1999,3860138124400
pry,2000,3969375782300
pry,2001,3967375445600
pry,2002,4528893487700
pry,2003,6427973804600
pry,2004,8011954049100
pry,2005,8433905931000
pry,2006,8925588817400
pry,2007,11421736456000
pry,2008,14717333541700
pry,2009,11380450458200
pry,2010,17196176426300
pry,2011,19984989900100
pry,2012,15269219050300
pry,2013,21933662290000
pry,2014,21798477601000
pry,2015,18420219586700
pry,2016,22595898171600
pry,2017,23066439859900
pry,2018,23640317634400
pry,2019,23656342239300
pry,2020,26647878000000
pse,1994,377100000
pse,1995,388000000
pse,1996,443800000
pse,1997,429300000
pse,1998,476500000
pse,1999,454900000
pse,2000,417600000
pse,2001,339200000
pse,2002,285600000
pse,2003,277000000
pse,2004,512800000
pse,2005,460800000
pse,2006,609000000
pse,2007,519100000
pse,2008,740400000
pse,2009,810300000
pse,2010,871600000
pse,2011,933200000
pse,2012,989600000
pse,2013,1027000000
pse,2014,1096100000
pse,2015,1035200000
pse,2016,1171400000
pse,2017,1135500000
pse,2018,1197900000
pse,2019,1208600000
pyf,1990,3758000128
pyf,1991,4424000000
pyf,1992,4223000100
pyf,1993,7772000300
pyf,1994,11907999700
pyf,1995,9591000100
pyf,1996,14453000200
pyf,1997,14657999900
pyf,1998,16428999700
pyf,1999,19100000300
pyf,2000,20999999500
qat,2000,241000000
qat,2001,240000000
qat,2002,181000000
qat,2003,201000000
qat,2004,210000000
qat,2005,216000000
qat,2006,270000000
qat,2007,319000000
qat,2008,523000000
qat,2009,439000000
qat,2010,537000000
qat,2011,589975000
qat,2012,640605600
qat,2013,694599900
qat,2014,879533900
qat,2015,949735300
qat,2016,1015536000
qat,2017,1259246100
qat,2018,1456518900
qat,2019,1669211775
qat,2020,1780666385.70966
rou,1990,18710000
rou,1991,41590000
rou,1992,114790000
rou,1993,420580000
rou,1994,989760000
rou,1995,1382300000
rou,1996,1997300000
rou,1997,4465200000
rou,1998,5321500000
rou,1999,6973000000
rou,2000,8777900000
rou,2001,15436500000
rou,2002,17271300000
rou,2003,22865800000
rou,2004,31088900000
rou,2005,24343400000
rou,2006,26806800000
rou,2007,23419400000
rou,2008,34019800000
rou,2009,32471800000
rou,2010,26409800000
rou,2011,34949000000
rou,2012,27722200000
rou,2013,34175000000
rou,2014,31560800000
rou,2015,29807000000
rou,2016,31077700000
rou,2017,37003600000
rou,2018,41227300000
rou,2019,43668100000
rou,2020,40494300000
rus,1989,89400000
rus,1990,99600000
rus,1991,192600000
rus,1992,1380765500
rus,1993,12961360200
rus,1994,37314144000
rus,1995,95600000000
rus,1996,131500000000
rus,1997,137500000000
rus,1998,134200000000
rus,1999,317400000000
rus,2000,420200000000
rus,2001,525500000000
rus,2002,602794628000
rus,2003,726841979300
rus,2004,835088691100
rus,2005,919693468300
rus,2006,1039357253600
rus,2007,1256390844700
rus,2008,1549260981700
rus,2009,1585060933500
rus,2010,1548510498000
rus,2011,1894027260100
rus,2012,1992726512800
rus,2013,2184900271200
rus,2014,2655886517200
rus,2015,3218061817800
rus,2016,3287844270600
rus,2017,3263769427600
rus,2018,3525329263500
rus,2019,3818610602100
rus,2020,3958005783600
rwa,1965,5564502000
rwa,1966,8157498900
rwa,1967,10507200500
rwa,1968,11241799700
rwa,1969,12414699500
rwa,1970,13550000100
rwa,1971,13600000000
rwa,1972,13520000000
rwa,1973,14890000400
rwa,1974,16960000000
rwa,1975,25969999900
rwa,1976,30449999900
rwa,1977,33280000000
rwa,1978,34380001300
rwa,1979,47160000500
rwa,1980,49509998600
rwa,1981,49960001500
rwa,1982,52100001800
rwa,1983,54320001000
rwa,1984,64976998400
rwa,1985,72668020700
rwa,1986,63921999900
rwa,1987,64645099500
rwa,1988,71824998400
rwa,1989,77699498000
rwa,1990,69473001500
rwa,1991,76882001900
rwa,1992,90328203300
rwa,1993,95930900500
rwa,1994,82500001800
rwa,1995,149223997400
rwa,1996,200142995500
rwa,1997,256599998500
rwa,1998,282799996900
rwa,1999,227239000000
rwa,2000,251419000000
rwa,2001,276986000000
rwa,2002,282190000000
rwa,2003,379786000000
rwa,2004,465146000000
rwa,2005,552755000000
rwa,2006,549933000000
rwa,2007,580371000000
rwa,2008,701916000000
rwa,2009,817686000000
rwa,2010,868381000000
rwa,2011,985183000000
rwa,2012,1164515000000
rwa,2013,1260111000000
rwa,2014,1388092000000
rwa,2015,1474875000000
rwa,2016,1721760000000
rwa,2017,2027080000000
rwa,2018,2043548000000
rwa,2019,2193037000000
rwa,2020,2558615000000
sau,1968,930000000
sau,1969,993000000
sau,1970,1025000000
sau,1971,1064000000
sau,1972,1128000000
sau,1973,1218000000
sau,1974,1347000000
sau,1975,1528000000
sau,1976,1788000000
sau,1977,3066000000
sau,1978,4195000000
sau,1979,4601000000
sau,1980,5399000000
sau,1981,6255000000
sau,1982,8372000000
sau,1983,9643000000
sau,1984,11620000000
sau,1985,13789000000
sau,1986,15861000000
sau,1987,18312000000
