geo,time,fm_lbl_bmny_ir_zs
syr,1975,2.48793
syr,1976,5.99129
syr,1977,4.90206
syr,1978,6.81486
syr,1979,4.46508
syr,1980,7.30459
syr,1981,11.2492
syr,1982,14.57689
syr,1983,28.72814
syr,1984,25.35691
syr,1985,45.1531
syr,1986,38.20054
syr,1987,31.97562
syr,1988,15.97301
syr,1989,22.53421
syr,1990,29.26521
syr,1991,35.17659
syr,1992,43.79433
syr,1993,51.02962
syr,1994,58.06719
syr,1995,62.97494
syr,1996,71.72822
syr,1997,91.53628
syr,1998,101.68942
syr,1999,114.71105
syr,2000,141.54769
syr,2001,173.83227
syr,2002,178.57223
syr,2003,167.28181
syr,2004,160.18101
syr,2005,5.49708
syr,2006,6.16724
syr,2007,6.65578
syr,2008,8.29608
syr,2009,8.75632
syr,2010,8.81304
tcd,1960,1.78596
tcd,1961,3.00098
tcd,1962,2.3577
tcd,1963,2.37777
tcd,1964,1.80862
tcd,1965,2.03986
tcd,1966,3.61601
tcd,1967,27.70668
tcd,1968,-13.31852
tcd,1969,-6.41883
tcd,1970,14.25655
tcd,1971,3.16502
tcd,1972,3.98477
tcd,1973,32.52327
tcd,1974,4.11201
tcd,1975,25.45932
tcd,1976,3.74525
tcd,1977,4.8969
tcd,1978,9.50831
tcd,1979,9.13505
tcd,1980,11.31395
tcd,1981,10.30199
tcd,1982,5.98628
tcd,1983,3.43873
tcd,1984,3.25886
tcd,1985,4.31479
tcd,1986,10.36962
tcd,1987,4.36354
tcd,1988,3.25042
tcd,1989,1.90942
tcd,1990,1.94867
tcd,1991,2.07509
tcd,1992,2.98339
tcd,1993,3.88958
tcd,1994,1.40578
tcd,1995,1.27179
tcd,1996,1.38254
tcd,1997,1.40888
tcd,1998,1.45075
tcd,1999,1.68554
tcd,2000,1.50738
tcd,2001,1.64582
tcd,2002,1.18961
tcd,2003,1.66103
tcd,2004,1.59311
tcd,2005,2.07518
tcd,2006,1.14843
tcd,2007,0.86826
tcd,2008,0.83787
tcd,2009,1.66493
tcd,2010,1.93434
tcd,2011,1.54245
tcd,2012,1.32923
tcd,2013,1.45835
tcd,2014,2.02868
tcd,2015,4.7089
tcd,2016,195.46965
tcd,2017,182.29563
tcd,2018,11.15482
tcd,2019,6.18363
tha,1960,1.72569
tha,1961,1.61647
tha,1962,1.58459
tha,1963,1.47207
tha,1964,1.44927
tha,1965,1.49644
tha,1966,1.46511
tha,1967,1.52953
tha,1968,1.72501
tha,1969,2.04134
tha,1970,2.49242
tha,1971,2.97226
tha,1972,2.9246
tha,1973,2.76549
tha,1974,2.24057
tha,1975,2.83663
tha,1976,3.24308
tha,1977,3.70741
tha,1978,3.82515
tha,1979,3.59581
tha,1980,4.49139
tha,1981,5.42726
tha,1982,6.4606
tha,1983,8.36565
tha,1984,9.264
tha,1985,8.04223
tha,1986,7.50462
tha,1987,6.64787
tha,1988,5.83709
tha,1989,4.90581
tha,1990,4.55883
tha,1991,4.23089
tha,1992,4.26297
tha,1993,4.2373
tha,1994,3.96685
tha,1995,3.86483
tha,1996,4.01763
tha,1997,5.57594
tha,1998,4.23828
tha,1999,4.08634
tha,2000,4.30301
tha,2001,4.46951
tha,2002,3.97727
tha,2003,4.03777
tha,2004,3.72649
tha,2005,3.78465
tha,2006,3.37749
tha,2007,3.01699
tha,2008,2.68905
tha,2009,2.23713
tha,2010,2.16092
tha,2011,2.54277
tha,2012,2.65321
tha,2013,3.12602
tha,2014,3.29291
tha,2015,3.2761
tha,2016,3.01764
tha,2017,2.79496
tha,2018,3.02661
tha,2019,2.99195
tjk,1998,1.67252
tjk,1999,1.27207
tjk,2000,0.75421
tjk,2001,0.90162
tjk,2002,1.1846
tjk,2003,1.27838
tjk,2004,1.27546
tjk,2005,1.76833
tjk,2006,2.25103
tjk,2007,9.29703
tjk,2008,4.76177
tjk,2009,3.55958
tjk,2010,2.52564
tjk,2011,2.47983
tjk,2012,2.37371
tjk,2013,2.6953
tjk,2014,3.59191
tjk,2015,3.54828
tjk,2016,2.9271
tjk,2017,1.63117
tjk,2018,1.6122
tjk,2019,1.58537
tls,2002,1.0047
tls,2003,1.00526
tls,2004,0.36116
tls,2005,0.50844
tls,2006,1.19269
tls,2007,0.62411
tls,2008,0.91557
tls,2009,1.07373
tls,2010,0.72633
tls,2011,0.69848
tls,2012,0.46058
tls,2013,0.72803
tls,2014,1.92577
tls,2015,1.46717
tls,2016,2.6121
tls,2017,1.51147
tls,2018,1.25921
tls,2019,1.20122
ton,1989,1.30442
ton,1990,1.2125
ton,1991,1.31861
ton,1992,1.22874
ton,1993,1.27881
ton,1994,1.46076
ton,1995,1.96149
ton,1996,1.99132
ton,1997,2.31361
ton,1998,2.15845
ton,1999,2.6676
ton,2000,3.03591
ton,2001,3.01697
ton,2002,2.77566
ton,2003,1.99262
ton,2004,1.7527
ton,2005,2.66432
ton,2006,2.68088
ton,2007,2.21543
ton,2008,2.25879
ton,2009,1.46435
ton,2010,1.54168
ton,2011,1.16575
ton,2012,1.33573
ton,2013,1.31964
ton,2014,1.3465
ton,2015,1.48416
ton,2016,1.30851
ton,2017,1.27741
ton,2018,1.28232
ton,2019,1.21345
ton,2020,1.02447
tto,1960,4.91627
tto,1961,4.99711
tto,1962,5.63801
tto,1963,6.25471
tto,1964,4.97018
tto,1965,5.38771
tto,1966,5.79203
tto,1967,5.98696
tto,1968,3.66221
tto,1969,4.6411
tto,1970,5.67875
tto,1971,4.42184
tto,1972,6.45834
tto,1973,8.93295
tto,1974,1.33838
tto,1975,0.85202
tto,1976,0.75474
tto,1977,0.66161
tto,1978,0.6756
tto,1979,0.73347
tto,1980,0.63671
tto,1981,0.67926
tto,1982,0.99229
tto,1983,1.55557
tto,1984,2.53103
tto,1985,3.00705
tto,1986,4.60683
tto,1987,11.0346
tto,1988,14.90443
tto,1989,7.97931
tto,1990,4.43336
tto,1991,6.51658
tto,1992,11.40795
tto,1993,8.70487
tto,1994,5.60932
tto,1995,5.71704
tto,1996,4.69066
tto,1997,3.91
tto,1998,4.01692
tto,1999,3.47901
tto,2000,2.66639
tto,2001,2.23649
tto,2002,2.12552
tto,2003,1.75204
tto,2004,1.6178
tto,2005,1.31162
tto,2006,1.18423
tto,2007,1.29138
tto,2008,1.07668
tto,2009,1.34831
tto,2010,1.2988
tto,2011,1.19788
tto,2012,1.53668
tto,2013,1.4574
tto,2014,1.39056
tto,2015,1.63624
tto,2016,1.6869
tto,2017,1.86978
tto,2018,2.09287
tto,2019,2.35974
tto,2020,2.52005
tun,1965,8.44277
tun,1966,12.3143
tun,1967,9.11521
tun,1968,11.39745
tun,1969,11.8564
tun,1970,7.97773
tun,1971,3.91449
tun,1972,3.28618
tun,1973,3.19691
tun,1974,2.86423
tun,1975,4.17064
tun,1976,4.69885
tun,1977,5.43195
tun,1978,5.26284
tun,1979,4.50024
tun,1980,5.09863
tun,1981,5.88662
tun,1982,5.20458
tun,1983,5.71098
tun,1984,7.67166
tun,1985,12.9004
tun,1986,11.04666
tun,1987,7.47059
tun,1988,5.35269
tun,1989,5.25714
tun,1990,7.30291
tun,1991,7.39599
tun,1992,7.81383
tun,1993,7.19683
tun,1994,4.68661
tun,1995,4.88496
tun,1996,4.59444
tun,1997,4.5652
tun,1998,4.98897
tun,1999,4.6839
tun,2000,5.74691
tun,2001,5.91763
tun,2002,5.35113
tun,2003,4.81686
tun,2004,4.0594
tun,2005,3.83958
tun,2006,2.75281
tun,2007,2.78947
tun,2008,2.92172
tun,2009,2.40782
tun,2010,2.93617
tun,2011,4.10298
tun,2012,3.56897
tun,2013,4.20901
tun,2014,4.37829
tun,2015,3.96203
tun,2016,4.81497
tun,2017,4.78092
tun,2018,5.07991
tun,2019,3.63404
tun,2020,3.37623
tur,1960,10.02854
tur,1961,6.23818
tur,1962,7.00722
tur,1963,8.47639
tur,1964,12.5131
tur,1965,14.97066
tur,1966,19.79909
tur,1967,25.19861
tur,1968,24.41858
tur,1969,16.53051
tur,1970,8.80983
tur,1971,4.89979
tur,1972,3.40357
tur,1973,2.73575
tur,1974,3.74276
tur,1975,7.12465
tur,1976,7.76617
tur,1977,11.01793
tur,1978,8.46641
tur,1979,6.74384
tur,1980,3.76145
tur,1981,6.58528
tur,1982,5.89537
tur,1983,5.66286
tur,1984,6.17371
tur,1985,7.09198
tur,1986,7.25334
tur,1987,7.02009
tur,1988,6.4803
tur,1989,4.56177
tur,1990,4.69059
tur,1991,6.14286
tur,1992,5.86979
tur,1993,5.78579
tur,1994,4.78371
tur,1995,3.92344
tur,1996,3.72633
tur,1997,3.56434
tur,1998,3.77469
tur,1999,3.9954
tur,2000,3.91153
tur,2001,4.48588
tur,2002,3.2766
tur,2003,3.00269
tur,2004,3.63912
tur,2005,3.73058
tur,2006,3.55707
tur,2007,3.7165
tur,2008,4.82191
tur,2009,4.48481
tur,2010,4.78018
tur,2011,4.82969
tur,2012,3.6698
tur,2013,3.8144
tur,2014,3.79443
tur,2015,4.1023
tur,2016,4.58225
tur,2017,4.29704
tur,2018,4.44922
tur,2019,4.23468
tur,2020,5.19694
tza,1966,3.1083
tza,1967,3.51189
tza,1968,3.27736
tza,1969,3.4562
tza,1970,4.78286
tza,1971,6.09783
tza,1972,3.61706
tza,1973,3.59807
tza,1974,12.45009
tza,1975,11.51703
tza,1976,7.38654
tza,1977,3.57289
tza,1978,12.20107
tza,1979,24.69577
tza,1980,105.29297
tza,1981,132.65946
tza,1982,552.45523
tza,1983,134.63758
tza,1984,73.49952
tza,1985,140.90196
tza,1986,25.18557
tza,1987,32.51381
tza,1988,11.43742
tza,1989,14.99371
tza,1990,4.3964
tza,1991,4.81257
tza,1992,3.1027
tza,1993,5.10799
tza,1994,3.36667
tza,1995,4.4065
tza,1996,3.02798
tza,1997,2.35235
tza,1998,2.48911
tza,1999,2.0506
tza,2000,1.75531
tza,2001,1.8182
tza,2002,1.56767
tza,2003,1.3128
tza,2004,1.26112
tza,2005,1.83781
tza,2006,1.82588
tza,2007,1.73183
tza,2008,2.17622
tza,2009,1.91619
tza,2010,2.02087
tza,2011,2.2438
tza,2012,2.2998
tza,2013,2.15719
tza,2014,2.5645
tza,2015,2.72142
tza,2016,2.41536
tza,2017,1.88325
tza,2018,2.25901
uga,1966,3.45775
uga,1967,4.18043
uga,1968,3.57382
uga,1969,3.74081
uga,1970,4.12702
uga,1971,8.58349
uga,1972,8.28316
uga,1973,13.82073
uga,1974,32.74345
uga,1975,16.69029
uga,1976,13.8887
uga,1977,9.2017
uga,1978,7.64804
uga,1979,14.91599
uga,1980,61.23567
uga,1981,5.69313
uga,1982,2.43139
uga,1983,1.66938
uga,1984,7.13213
uga,1985,18.443
uga,1986,22.1289
uga,1987,16.40776
uga,1988,13.07978
uga,1989,27.27225
uga,1990,7.43387
uga,1991,4.88356
uga,1992,2.90883
uga,1993,2.35873
uga,1994,1.58994
uga,1995,1.50039
uga,1996,1.43178
uga,1997,1.36511
uga,1998,1.34885
uga,1999,1.22889
uga,2000,1.23518
uga,2001,0.95573
uga,2002,1.25899
uga,2003,1.19593
uga,2004,1.04568
uga,2005,1.32814
uga,2006,1.09724
uga,2007,0.97067
uga,2008,1.48247
uga,2009,1.17625
uga,2010,1.7097
uga,2011,1.74558
uga,2012,1.51404
uga,2013,1.55833
uga,2014,1.83498
uga,2015,2.09807
uga,2016,1.79822
uga,2017,1.64582
uga,2018,1.90366
ukr,1992,79.01519
ukr,1993,128.33175
ukr,1994,21.1242
ukr,1995,5.73452
ukr,1996,2.59607
ukr,1997,2.85564
ukr,1998,8.00898
ukr,1999,4.84171
ukr,2000,3.93342
ukr,2001,2.75733
ukr,2002,2.74005
ukr,2003,2.57372
ukr,2004,2.43179
ukr,2005,1.95323
ukr,2006,2.31202
ukr,2007,2.41495
ukr,2008,3.10408
ukr,2009,2.3601
ukr,2010,2.17928
ukr,2011,2.70655
ukr,2012,3.94084
ukr,2013,5.57098
ukr,2014,10.67639
ukr,2015,3.42127
ukr,2016,2.7776
ukr,2017,2.41624
ukr,2018,2.25628
ukr,2019,2.19813
ukr,2020,2.35527
ury,1960,1.7711
ury,1961,2.21365
ury,1962,2.22323
ury,1963,2.78006
ury,1964,3.43591
ury,1965,3.56628
ury,1966,2.36194
ury,1967,2.59079
ury,1968,1.53018
ury,1969,2.13885
ury,1970,2.51614
ury,1971,3.46308
ury,1972,1.86397
ury,1973,1.15625
ury,1974,1.011
ury,1975,1.31954
ury,1976,1.50992
ury,1977,1.39707
ury,1978,1.60207
ury,1979,1.33013
ury,1980,1.67253
ury,1981,2.82593
ury,1982,4.12337
ury,1983,2.23317
ury,1984,3.00935
ury,1985,2.39899
ury,1986,2.13105
ury,1987,1.87376
ury,1988,2.40083
ury,1989,2.9197
ury,1990,3.59217
ury,1991,4.8183
ury,1992,4.63647
ury,1993,4.04728
ury,1994,3.94424
ury,1995,3.83561
ury,1996,3.92615
ury,1997,3.90353
ury,1998,3.56236
ury,1999,3.69216
ury,2000,3.55567
ury,2001,3.31431
ury,2002,10.49821
ury,2003,3.3717
ury,2004,2.66847
ury,2005,2.55418
ury,2006,2.88779
ury,2007,2.30585
ury,2008,2.15225
ury,2009,1.53899
ury,2010,2.2206
ury,2011,2.02221
ury,2012,1.60108
ury,2013,1.58135
ury,2014,1.54202
ury,2015,1.82369
ury,2016,1.9931
ury,2017,1.80343
ury,2018,1.9312
ury,2019,2.09281
ury,2020,1.94875
usa,1960,16.59053
usa,1961,18.7497
usa,1962,22.28708
usa,1963,24.90318
usa,1964,27.40099
usa,1965,32.12006
usa,1966,34.86173
usa,1967,38.58516
usa,1968,35.01947
usa,1969,37.06926
usa,1970,46.07077
usa,1971,53.93527
usa,1972,44.16448
usa,1973,29.70283
usa,1974,19.38384
usa,1975,27.5653
usa,1976,29.68643
usa,1977,27.51873
usa,1978,23.53335
usa,1979,12.52543
usa,1980,11.58614
usa,1981,17.96192
usa,1982,17.07202
usa,1983,21.53718
usa,1984,28.45579
usa,1985,27.38727
usa,1986,25.26483
usa,1987,22.73912
usa,1988,27.24119
usa,1989,24.53614
usa,1990,24.53679
usa,1991,27.06607
usa,1992,29.17649
usa,1993,26.30272
usa,1994,26.57537
usa,1995,26.39909
usa,1996,31.19354
usa,1997,40.14253
usa,1998,40.63102
usa,1999,47.61051
usa,2000,54.69921
usa,2001,58.27717
usa,2002,50.18923
usa,2003,44.92169
usa,2004,45.89489
usa,2005,50.18133
usa,2006,46.57677
usa,2007,41.44785
usa,2008,42.32083
usa,2009,32.49268
usa,2010,26.11602
usa,2011,25.35472
usa,2012,24.88381
usa,2013,33.29518
usa,2014,36.15539
usa,2015,42.21774
usa,2016,41.44371
usa,2017,39.06981
usa,2018,40.769
usa,2019,38.47784
usa,2020,37.08175
uzb,2013,0.60193
uzb,2014,0.58478
uzb,2015,0.65164
uzb,2016,0.64444
uzb,2017,0.49331
uzb,2018,0.36688
uzb,2019,0.3526
uzb,2020,0.30663
vct,1976,4.58083
vct,1977,4.72103
vct,1978,5.51015
vct,1979,4.01194
vct,1980,5.15024
vct,1981,4.9346
vct,1982,10.45643
vct,1983,9.88523
vct,1984,4.37525
vct,1985,5.26653
vct,1986,3.25647
vct,1987,4.46769
vct,1988,5.21411
vct,1989,5.62415
vct,1990,5.48507
vct,1991,6.49921
vct,1992,4.76177
vct,1993,5.52615
vct,1994,5.9484
vct,1995,6.5949
vct,1996,6.96038
vct,1997,7.54933
vct,1998,6.87177
vct,1999,7.06177
vct,2000,5.70917
vct,2001,5.38498
vct,2002,6.50234
vct,2003,6.90972
vct,2004,4.94043
vct,2005,5.54197
vct,2006,5.12862
vct,2007,5.01015
vct,2008,5.41892
vct,2009,5.06042
vct,2010,4.04851
vct,2011,5.2009
vct,2012,4.40397
vct,2013,3.86332
vct,2014,3.60501
vct,2015,3.55977
vct,2016,3.13159
vct,2017,3.35336
vct,2018,3.64486
vct,2019,3.36896
vct,2020,2.9664
ven,1960,2.59219
ven,1961,2.77681
ven,1962,2.81001
ven,1963,2.55622
ven,1964,1.99447
ven,1965,2.14253
ven,1966,2.25513
ven,1967,2.28192
ven,1968,2.18222
ven,1969,2.58977
ven,1970,2.49323
ven,1971,1.96637
ven,1972,1.83505
ven,1973,1.42956
ven,1974,0.76267
ven,1975,0.95201
ven,1976,1.21559
ven,1977,1.53163
ven,1978,1.97048
ven,1979,1.38269
ven,1980,1.60103
ven,1981,1.90773
ven,1982,2.2294
ven,1983,2.70964
ven,1984,1.90197
ven,1985,1.72915
ven,1986,2.31825
ven,1987,1.45649
ven,1988,2.58969
ven,1989,1.37549
ven,1990,1.14677
ven,1991,1.20866
ven,1992,1.29984
ven,1993,1.20139
ven,1994,1.36346
ven,1995,1.81848
ven,1996,0.86992
ven,1997,1.04576
ven,1998,1.20429
ven,1999,1.29132
ven,2000,1.46193
ven,2001,1.97188
ven,2002,1.4276
ven,2003,0.97499
ven,2004,1.10369
ven,2005,1.1567
ven,2006,1.57867
ven,2007,2.29882
ven,2008,2.32366
ven,2009,3.59629
ven,2010,4.2624
ven,2011,4.07196
ven,2012,5.91695
ven,2013,9.67943
vnm,1995,3.06519
vnm,1996,2.94175
vnm,1997,3.04242
vnm,1998,3.28972
vnm,1999,3.13667
vnm,2000,4.06976
vnm,2001,4.63597
vnm,2002,4.51255
vnm,2003,3.91632
vnm,2004,4.46853
vnm,2005,4.51867
vnm,2006,3.92871
vnm,2007,3.31624
vnm,2008,3.88621
vnm,2009,6.80721
vnm,2010,10.68054
vnm,2011,9.99079
vnm,2012,6.48697
vnm,2013,7.73859
vnm,2014,6.94659
vnm,2015,9.41565
vnm,2016,8.49122
vnm,2017,7.08064
vnm,2018,6.98962
vnm,2019,5.51255
vnm,2020,5.13905
vut,1981,7.16063
vut,1982,14.83381
vut,1983,13.42543
vut,1984,13.88794
vut,1985,11.25453
vut,1986,6.94121
vut,1987,3.3815
vut,1988,3.69657
vut,1989,5.683
vut,1990,5.53877
vut,1991,5.47412
vut,1992,4.82675
vut,1993,4.41147
vut,1994,4.95858
vut,1995,5.26387
vut,1996,6.39229
vut,1997,7.23213
vut,1998,6.17997
vut,1999,5.98847
vut,2000,6.29682
vut,2001,6.50229
vut,2002,6.88599
vut,2003,6.48245
vut,2004,5.52012
vut,2005,5.79737
vut,2006,3.93374
vut,2007,4.3105
vut,2008,5.12751
vut,2009,3.79156
vut,2010,3.61531
vut,2011,3.68438
vut,2012,3.37241
vut,2013,3.17391
vut,2014,3.26919
vut,2015,2.21775
vut,2016,2.48166
vut,2017,1.84649
vut,2018,1.91985
vut,2019,1.62039
vut,2020,1.33572
wsm,1964,0.49497
wsm,1965,0.72014
wsm,1966,0.96465
wsm,1967,1.23736
wsm,1968,0.98705
wsm,1969,0.65246
wsm,1970,0.71225
wsm,1971,0.74935
wsm,1972,1.26782
wsm,1973,1.56209
wsm,1974,1.59544
wsm,1975,1.55385
wsm,1976,1.8321
wsm,1977,1.29406
wsm,1978,2.93434
wsm,1979,3.71194
wsm,1980,7.69578
wsm,1981,9.65746
wsm,1982,10.54311
wsm,1983,3.47206
wsm,1984,2.21303
wsm,1985,1.66448
wsm,1986,1.18944
wsm,1987,1.02182
wsm,1988,0.84982
wsm,1989,0.8121
wsm,1990,0.75869
wsm,1991,0.73021
wsm,1992,0.84105
wsm,1993,0.9314
wsm,1994,1.07222
wsm,1995,1.25509
wsm,1996,1.20306
wsm,1997,1.33149
wsm,1998,1.27407
wsm,1999,1.21795
wsm,2000,1.43404
wsm,2001,1.58494
wsm,2002,1.56242
wsm,2003,1.4543
wsm,2004,1.70024
wsm,2005,2.31153
wsm,2006,2.60971
wsm,2007,2.58764
wsm,2008,3.02844
wsm,2009,1.81158
wsm,2010,1.73197
wsm,2011,2.33586
wsm,2012,2.3776
wsm,2013,2.53597
wsm,2014,3.46781
wsm,2015,3.1916
wsm,2016,4.08111
wsm,2017,3.48306
wsm,2018,2.847
wsm,2019,2.67844
wsm,2020,1.75251
yem,1990,6.02661
yem,1991,3.74682
yem,1992,8.33152
yem,1993,15.33551
yem,1994,7.35993
yem,1995,3.15915
yem,1996,1.99738
yem,1997,1.87296
yem,1998,2.40329
yem,1999,1.6211
yem,2000,0.99701
yem,2001,0.90092
yem,2002,0.84314
yem,2003,0.85391
yem,2004,0.85536
yem,2005,0.87427
yem,2006,0.87142
yem,2007,0.98265
yem,2008,1.05432
yem,2009,1.3665
yem,2010,1.6607
yem,2011,2.24732
yem,2012,2.01265
yem,2013,2.62722
zaf,1965,11.11021
zaf,1966,8.71135
zaf,1967,9.97687
zaf,1968,5.16221
zaf,1969,7.04539
zaf,1970,10.24726
zaf,1971,15.08575
zaf,1972,7.24367
zaf,1973,6.7633
zaf,1974,5.50012
zaf,1975,7.66219
zaf,1976,9.90349
zaf,1977,11.50909
zaf,1978,10.22853
zaf,1979,5.84288
zaf,1980,5.47953
zaf,1981,10.31436
zaf,1982,10.45797
zaf,1983,12.05841
zaf,1984,16.48747
zaf,1985,16.55626
zaf,1986,14.78634
zaf,1987,12.91094
zaf,1988,23.07876
zaf,1989,24.21782
zaf,1990,23.33276
zaf,1991,20.75401
zaf,1992,20.53246
zaf,1993,21.22487
zaf,1994,20.19485
zaf,1995,16.93323
zaf,1996,31.12753
zaf,1997,13.44552
zaf,1998,13.77627
zaf,1999,10.15796
zaf,2000,9.33218
zaf,2001,9.13054
zaf,2002,8.60679
zaf,2003,13.03153
zaf,2004,9.4587
zaf,2005,8.37018
zaf,2006,7.7676
zaf,2007,7.19319
zaf,2008,6.80092
zaf,2009,5.80459
zaf,2010,6.49284
zaf,2011,6.37555
zaf,2012,5.70341
zaf,2013,5.24056
zaf,2014,5.06269
zaf,2015,5.08514
zaf,2016,4.54802
zaf,2017,4.97425
zaf,2018,5.1901
zaf,2019,4.73152
zaf,2020,4.54898
zmb,1965,0.75348
zmb,1966,0.95392
zmb,1967,1.29193
zmb,1968,1.55291
zmb,1969,1.08885
zmb,1970,0.98663
zmb,1971,1.59202
zmb,1972,2.84321
zmb,1973,2.82185
zmb,1974,3.75285
zmb,1975,4.97026
zmb,1976,7.72503
zmb,1977,9.28883
zmb,1978,8.28115
zmb,1979,5.44427
zmb,1980,5.501
zmb,1981,7.63537
zmb,1982,9.24559
zmb,1983,8.14657
zmb,1984,17.26409
zmb,1985,3.37161
zmb,1986,7.28338
zmb,1987,5.95438
zmb,1988,8.7541
zmb,1989,9.85131
zmb,1990,3.56337
zmb,1991,3.92666
zmb,1993,2.39489
zmb,1994,1.84974
zmb,1995,2.68228
zmb,1996,2.59051
zmb,1997,2.77305
zmb,1998,8.47342
zmb,1999,12.88568
zmb,2000,3.18941
zmb,2001,3.98652
zmb,2002,1.43786
zmb,2003,3.60732
zmb,2004,3.46468
zmb,2005,2.30658
zmb,2006,3.20139
zmb,2007,2.38381
zmb,2008,3.12273
zmb,2009,1.44506
zmb,2010,1.78381
zmb,2011,1.93025
zmb,2012,1.64114
zmb,2013,2.14293
zmb,2014,1.84507
zmb,2015,1.84558
zmb,2016,1.83718
zmb,2017,2.72932
zmb,2018,3.8386
zmb,2019,3.79698
zmb,2020,4.7032
zwe,1979,1.54298
zwe,1980,2.88573
zwe,1981,3.94516
zwe,1982,5.44956
zwe,1983,5.58361
zwe,1984,7.09801
zwe,1985,6.28915
zwe,1986,7.159
zwe,1987,7.77049
zwe,1988,10.20641
zwe,1989,15.75613
zwe,1990,6.88648
zwe,1991,4.98809
zwe,1992,2.75723
zwe,1993,2.3937
zwe,1994,2.75607
zwe,1995,2.14548
zwe,1996,2.63729
zwe,1997,6.69004
zwe,1998,4.71468
zwe,1999,2.55342
zwe,2000,5.56151
zwe,2001,27.57247
zwe,2002,72.98752
zwe,2003,29.54048
zwe,2004,7.77562
zwe,2005,26.8841
zwe,2009,1.6796
zwe,2010,3.03853
zwe,2011,4.41833
zwe,2012,6.46114
zwe,2013,8.18576
zwe,2014,12.03061
zwe,2015,10.89805
zwe,2016,13.8467
zwe,2017,21.31376
zwe,2018,56.48452
zwe,2019,23.82488
zwe,2020,95.75868
