geo,time,nv_ind_totl_kd
fra,1960,120380280213.105
fra,1961,129935394797.746
fra,1962,138563451226.67099
fra,1963,148752497984.11099
fra,1964,163298662997.194
fra,1965,174061203875.54501
fra,1966,184304053797.784
fra,1967,193362296445.08096
fra,1968,199663911932.228
fra,1969,213864926013.90399
fra,1970,233376851995.26001
fra,1971,251362064828.39401
fra,1972,257485538590.09201
fra,1973,273542545613.302
fra,1974,289077083016.31702
fra,1975,282588254426.328
fra,1976,291300513563.74298
fra,1977,300597870995.49103
fra,1978,304315313906.76202
fra,1979,307328608900.04999
fra,1980,309156558015.664
fra,1981,305664228612.82294
fra,1982,305449179495.82397
fra,1983,305710004895.66498
fra,1984,302596647372.82294
fra,1985,304508028529.27399
fra,1986,308727992018.96698
fra,1987,312386283469.5
fra,1988,328856052587.79401
fra,1989,341866125296.38599
fra,1990,355665123802.93402
fra,1991,358197991947.99103
fra,1992,363048965375.42999
fra,1993,348030560054.979
fra,1994,350723404425.68298
fra,1995,361430041831.33295
fra,1996,360242293858.25098
fra,1997,363840451929.138
fra,1998,378286468425.41907
fra,1999,392671480574.43494
fra,2000,413426532425.31799
fra,2001,423449615581.74707
fra,2002,425361097703.87
fra,2003,430258321176.15503
fra,2004,440344132862.88098
fra,2005,446126534595.40997
fra,2006,454684802219.71002
fra,2007,466705785238.28699
fra,2008,452954450296.00702
fra,2009,425967396570.51697
fra,2010,427963114020.80896
fra,2011,433852295273.93201
fra,2012,429618117814.59698
fra,2013,432478403213.67694
fra,2014,430623886811.89697
fra,2015,431241032276.56201
fra,2016,430989904019.38495
fra,2017,436895732403.91907
fra,2018,444960193564.03998
fra,2019,453562048402.24799
fra,2020,402627151946.65399
fro,2015,417366488.80037
fsm,1995,33497352.32735
fsm,1996,30356627.21121
fsm,1997,25296540.59094
fsm,1998,29209221.29728
fsm,1999,29425432.55816
fsm,2000,31352932.94773
fsm,2001,32305359.47582
fsm,2002,28359415.49857
fsm,2003,27065509.64683
fsm,2004,26008516.13414
fsm,2005,25377575.58069
fsm,2006,20082345.94429
fsm,2007,18534011.45658
fsm,2008,20456380.80968
fsm,2009,27716443.54927
fsm,2010,32716019.32566
fsm,2011,36618968.75594
fsm,2012,36146559.53618
fsm,2013,28898174.32786
fsm,2014,20626943.53921
fsm,2015,19347900
fsm,2016,20585364.45058
fsm,2017,21172956.59247
fsm,2018,19616837.08391
fsm,2019,19121603.59847
fsm,2020,17218696.7975
gab,1980,5355596458.58233
gab,1981,5003625082.56364
gab,1982,5247658569.94174
gab,1983,5084343851.45673
gab,1984,5770453387.24068
gab,1985,5777962117.35712
gab,1986,5879329863.53341
gab,1987,4831863065.19099
gab,1988,4809336882.93351
gab,1989,5960987225.47319
gab,1990,6943691307.43141
gab,1991,6382226568.58458
gab,1992,6449054200.22937
gab,1993,6853586635.42957
gab,1994,7473994847.52563
gab,1995,7865387017.83411
gab,1996,8146025528.45378
gab,1997,8443558664.97747
gab,1998,8557128095.71451
gab,1999,7400784801.4278
gab,2000,6707166542.84858
gab,2001,6763481963.0424
gab,2002,6722718434.93697
gab,2003,6948214458.02589
gab,2004,7045420387.08492
gab,2005,7197553136.13553
gab,2006,6175204245.4389
gab,2007,6367533345.05319
gab,2008,5570728932.0599
gab,2009,5370137688.3691
gab,2010,6079998660.03872
gab,2011,6582647685.90853
gab,2012,6574338309.4684
gab,2013,6733211633.29818
gab,2014,6774277743.22735
gab,2015,6930303014.63926
gab,2016,6917916379.48959
gab,2017,6460941017.6505
gab,2018,6406424453.14975
gab,2019,6840490404.31895
gab,2020,6690393966.31546
gbm,2012,599802902.97937
gbm,2013,609564553.09397
gbm,2014,587359816.65393
gbm,2015,616899923.60581
gbm,2016,599185637.89152
gbm,2017,589596638.65546
gbm,2018,650455309.39649
gbm,2019,617292589.76318
gbr,1990,464320090478.90802
gbr,1991,441849448677.19293
gbr,1992,437663600499.81
gbr,1993,442118673667.16302
gbr,1994,458216604734.08002
gbr,1995,465313002386.35999
gbr,1996,471963586860.80603
gbr,1997,479963127257.21698
gbr,1998,497084593008.22302
gbr,1999,522966236905.07898
gbr,2000,531960122264.44397
gbr,2001,540574747499.04999
gbr,2002,548103309163.00702
gbr,2003,555304600978.047
gbr,2004,548429860956.39697
gbr,2005,545001373445.24097
gbr,2006,557810853106.89502
gbr,2007,554750280443.14282
gbr,2008,538559495629.68597
gbr,2009,494376171581.35101
gbr,2010,503557703183.72498
gbr,2011,488713035681.22699
gbr,2012,489277471632.42096
gbr,2013,503705559983.77197
gbr,2014,514997394146.41296
gbr,2015,537067341101.94495
gbr,2016,535024890205.81696
gbr,2017,541758191621.62494
gbr,2018,551345305431.11096
gbr,2019,564817348679.19202
gbr,2020,503321094720.31799
geo,2003,1480202918.11148
geo,2004,1653643078.4055
geo,2005,1805556401.51584
geo,2006,2043479332.46609
geo,2007,2339277300.0962
geo,2008,2229431957.78429
geo,2009,2144957164.02311
geo,2010,2066968743.36163
geo,2011,2263552211.31038
geo,2012,2516585673.08167
geo,2013,2608818176.64965
geo,2014,2790947625.88349
geo,2015,2864054994.93236
geo,2016,3055438541.51416
geo,2017,3188947536.15454
geo,2018,3171998612.79462
geo,2019,3257798637.36316
geo,2020,3035058419.19328
gha,2006,6672762323.39994
gha,2007,7078768202.51021
gha,2008,8145543006.46066
gha,2009,8511019533.64658
gha,2010,9102313819.8308
gha,2011,12892496393.0076
gha,2012,14316288309.0472
gha,2013,15030037086.3198
gha,2014,15200019248.722
gha,2015,15375017363.9154
gha,2016,16039631303.5577
gha,2017,18544126762.8704
gha,2018,20491815298.9039
gha,2019,21796285732.9868
gha,2020,21019440438.493
gin,1986,1030490614.27317
gin,1987,1063809017.5129
gin,1988,1096406112.22199
gin,1989,1130464770.30408
gin,1990,1170424686.94114
gin,1991,1159570621.53771
gin,1992,1172459053.03032
gin,1993,1255341772.12402
gin,1994,1279269884.13017
gin,1995,1365784194.1917
gin,1996,1474607431.70421
gin,1997,1523428548.74684
gin,1998,1597148054.95263
gin,1999,1696774917.61292
gin,2000,1771538577.65404
gin,2001,1862776309.62699
gin,2002,1957346040.94015
gin,2003,1958995067.65418
gin,2004,2017645411.81316
gin,2005,2093473100.74132
gin,2006,2114398576.7773
gin,2007,2152667228.148
gin,2008,2309903282.56388
gin,2009,2209298705.49969
gin,2010,2236863020.43567
gin,2011,2252874170.73554
gin,2012,2342372704.09226
gin,2013,2237663078.96205
gin,2014,2386736446.85268
gin,2015,2315042114.47421
gin,2016,2752948618.58625
gin,2017,3378056528.59072
gin,2018,3762736785.69701
gin,2019,4038237313.75984
gin,2020,4906775220.17143
gmb,2004,145919683.2246
gmb,2005,143261837.95211
gmb,2006,148899387.31616
gmb,2007,152755245.86577
gmb,2008,151199888.32739
gmb,2009,150091413.62052
gmb,2010,154442827.92454
gmb,2011,161367202.80827
gmb,2012,169700644.46246
gmb,2013,175859317.51154
gmb,2014,192694508.58305
gmb,2015,236267104.56357
gmb,2016,281677668.30473
gmb,2017,271684418.40654
gmb,2018,277194316.42461
gmb,2019,318139743.26919
gmb,2020,349681862.70291
gnb,2000,80560897.98043
gnb,2001,82678353.23944
gnb,2002,96134166.11782
gnb,2003,102632929.10212
gnb,2004,88241447.11631
gnb,2005,94424077.00082
gnb,2006,98353462.91233
gnb,2007,92883723.77634
gnb,2008,97634207.06783
gnb,2009,102208589.37086
gnb,2010,109148665.67568
gnb,2011,108153589.00586
gnb,2012,113542703.59291
gnb,2013,118878775.71356
gnb,2014,122188625.61741
gnb,2015,128449758.35221
gnb,2016,133068696.32702
gnb,2017,148911420.19375
gnb,2018,149720750.84517
gnb,2019,155945705.43533
gnb,2020,154861524.21139
gnq,2006,7365771595.92934
gnq,2007,8339422833.55589
gnq,2008,9845983629.72036
gnq,2009,9922362369.87947
gnq,2010,8509485372.23416
gnq,2011,9064278064.72318
gnq,2012,9771664855.14178
gnq,2013,8870251899.95846
gnq,2014,8880595352.13791
gnq,2015,7792706091.1024
gnq,2016,6932883888.32029
gnq,2017,6475567740.3193
gnq,2018,5716769990.89451
gnq,2019,5219442421.63594
gnq,2020,4901320067.40159
grc,1995,34302244187.87889
grc,1996,33888199495.8941
grc,1997,34562508174.1973
grc,1998,36285127902.5656
grc,1999,39783453113.0672
grc,2000,41187112294.6645
grc,2001,44030919208.293
grc,2002,46251976507.6457
grc,2003,50132654283.9242
grc,2004,51055504944.8562
grc,2005,49445627259.3559
grc,2006,53780940147.2098
grc,2007,52740842821.0738
grc,2008,46074033939.76009
grc,2009,45860561440.57809
grc,2010,39379884441.79569
grc,2011,34704674498.9246
grc,2012,32670569012.1293
grc,2013,30548816445.0262
grc,2014,28596987996.148
grc,2015,28372790945.3652
grc,2016,28991562955.9281
grc,2017,28357720431.7719
grc,2018,29406025934.2726
grc,2019,29755987380.7207
grc,2020,30350562024.6519
grd,1977,31702897.8651
grd,1978,34777800.5868
grd,1979,39504359.90062
grd,1980,37417717.99349
grd,1981,39611693.9099
grd,1982,45037849.60662
grd,1983,43005246.60017
grd,1984,40711896.79354
grd,1985,46371354.81606
grd,1986,52096795.55053
grd,1987,60566098.86079
grd,1988,65549054.83556
grd,1989,66453986.87154
grd,1990,66796907.25676
grd,1991,71540491.59875
grd,1992,71859350.44666
grd,1993,71053257.84225
grd,1994,74920159.26218
grd,1995,78909436.72812
grd,1996,83119490.57095
grd,1997,90002200.93195
grd,1998,105033612.06691
grd,1999,113557523.70108
grd,2000,127248565.21588
grd,2001,115806064.34919
grd,2002,118607953.60463
grd,2003,134931374.25251
grd,2004,134059393.84002
grd,2005,211564253.2563
grd,2006,166379974.69399
grd,2007,163322162.84287
grd,2008,156152470.43704
grd,2009,125996424.41109
grd,2010,124580086.28445
grd,2011,117230666.83218
grd,2012,107042350.15509
grd,2013,118628478.26986
grd,2014,116661652.27462
grd,2015,122875222.22222
grd,2016,132901748.23069
grd,2017,152908120.25678
grd,2018,168210620.44359
grd,2019,167348675.32096
grd,2020,142626171.1467
grl,2003,227760580.30309
grl,2004,270693986.8614
grl,2005,291737667.83634
grl,2006,256445521.31296
grl,2007,286392814.59574
grl,2008,346139679.0868
grl,2009,331206320.28391
grl,2010,341896026.76512
grl,2011,352250001.25885
grl,2012,380075468.38078
grl,2013,371937325.00439
grl,2014,402072628.20015
grl,2015,426017033.54687
grl,2016,469313030.65166
grl,2017,412601183.32737
grl,2018,473422390.17835
grl,2019,513925097.14735
gtm,1960,1672477864.28756
gtm,1961,1855263586.07008
gtm,1962,1828410131.13714
gtm,1963,1927656326.58756
gtm,1964,2130609485.52783
gtm,1965,2254665643.51065
gtm,1966,2483001217.31681
gtm,1967,2694877395.6464
gtm,1968,2885912181.31248
gtm,1969,3075606177.52222
gtm,1970,3170632106.57121
gtm,1971,3354662935.10115
gtm,1972,3623208305.12324
gtm,1973,3996582512.82947
gtm,1974,4098787862.77974
gtm,1975,4183284935.52036
gtm,1976,5184878800.49007
gtm,1977,5793491184.05422
gtm,1978,6157923220.38957
gtm,1979,6603618940.37473
gtm,1980,7061592553.57805
gtm,1981,7169400435.25837
gtm,1982,6696046198.6934
gtm,1983,6038206637.81312
gtm,1984,5595419149.2834
gtm,1985,5456913368.21404
gtm,1986,5595555880.96274
gtm,1987,5848532518.39319
gtm,1988,6160037150.01025
gtm,1989,6398643893.55928
gtm,1990,6389073684.91653
gtm,1991,6546812934.22939
gtm,1992,7167555379.27347
gtm,1993,7327265923.83361
gtm,1994,7506894360.52685
gtm,1995,7910333238.8791
gtm,1996,8186417526.53273
gtm,1997,8720507499.73659
gtm,1998,9267533576.83418
gtm,1999,9654286507.42638
gtm,2000,9408833039.77622
gtm,2001,9689235216.91134
gtm,2002,10248997403.3694
gtm,2003,10310100439.5058
gtm,2004,10345130938.12
gtm,2005,10622960578.9771
gtm,2006,11312723167.4269
gtm,2007,11922769873.7258
gtm,2008,12036356685.758
gtm,2009,11693919277.5332
gtm,2010,11726612805.9699
gtm,2011,12223272520.4651
gtm,2012,12398379989.2912
gtm,2013,12814375657.6899
gtm,2014,13735879967.3811
gtm,2015,14139590975.597
gtm,2016,14345775068.8136
gtm,2017,14468451522.4362
gtm,2018,14704378031.4071
gtm,2019,15257465487.4702
gtm,2020,15079642780.4475
guy,1960,472520496.91147
guy,1961,503123436.48697
guy,1962,572207839.15564
guy,1963,467651188.72267
guy,1964,558972806.7455
guy,1965,611438525.87426
guy,1966,647832488.84262
guy,1967,693967180.33038
guy,1968,741608532.95373
guy,1969,805536845.51651
guy,1970,849244686.10032
guy,1971,841012730.85832
guy,1972,785643990.1957
guy,1973,723616487.89271
guy,1974,789557906.25318
guy,1975,901326934.155
guy,1976,926607276.4477
guy,1977,908482753.16066
guy,1978,850177079.35449
guy,1979,818473948.59461
guy,1980,872765731.63243
guy,1981,720960821.62939
guy,1982,607337450.58692
guy,1983,420511469.77179
guy,1984,441637933.23269
guy,1985,454466847.71523
guy,1986,500117272.02956
guy,1987,572010001.87568
guy,1988,545522453.12961
guy,1989,466400875.95814
guy,1990,484842747.32894
guy,1991,531839774.09539
guy,1992,516372397.99125
guy,1993,626428727.41799
guy,1994,687703332.63055
guy,1995,692462524.89119
guy,1996,770394304.15877
guy,1997,859629166.01673
guy,1998,859034266.35564
guy,1999,812037239.75344
guy,2000,825125019.04159
guy,2001,845946487.06748
guy,2002,812632138.50033
guy,2003,791810670.47445
guy,2004,781697386.74916
guy,2005,776343294.82741
guy,2006,770394304.15877
guy,2007,846732036.85347
guy,2008,842636398.75879
guy,2009,856756293.93119
guy,2010,884086450.3688
guy,2011,965244993.19366
guy,2012,1009126829.92239
guy,2013,1082615193.36904
guy,2014,1021601156.21746
guy,2015,1057922518.15981
guy,2016,1279032122.9767
guy,2017,1244822574.42692
guy,2018,1281998717.98055
guy,2019,1400685373.25779
guy,2020,3679194893.10121
hkg,2015,21836347686.9888
hnd,1960,620633680.44132
hnd,1961,605139356.48856
hnd,1962,687918971.22127
hnd,1963,699804752.62518
hnd,1964,716573248.56694
hnd,1965,738009477.32393
hnd,1966,751169262.66608
hnd,1967,889983820.2703
hnd,1968,949202876.71676
hnd,1969,955146002.68976
hnd,1970,995474384.71478
hnd,1971,1025190048.18994
hnd,1972,1101601727.06072
hnd,1973,1252302536.61094
hnd,1974,1315978937.53715
hnd,1975,1322346582.11112
hnd,1976,1386022983.03733
hnd,1977,1568561993.05066
hnd,1978,1671220222.6398
hnd,1979,1776425934.54308
hnd,1980,1712557041.1405
hnd,1981,1623933294.76157
hnd,1982,1643997985.60191
hnd,1983,1741095183.6137
hnd,1984,1923054691.86604
hnd,1985,2010729210.02457
hnd,1986,2208520911.608
hnd,1987,2368559679.38784
hnd,1988,2349520323.35314
hnd,1989,2424777126.51787
hnd,1990,2529523697.25016
hnd,1991,2444292488.13917
hnd,1992,2661084464.65421
hnd,1993,2918641811.16088
hnd,1994,2948302522.04083
hnd,1995,3200583153.42485
hnd,1996,3192013439.04471
hnd,1997,3300872972.88902
hnd,1998,3392653609.85314
hnd,1999,3501684510.6488
hnd,2000,3510692198.89328
hnd,2001,3527049138.54858
hnd,2002,3611365801.45665
hnd,2003,3768582879.66404
hnd,2004,3900525125.089
hnd,2005,4198355867.41534
hnd,2006,4464200950.34723
hnd,2007,4745271431.21854
hnd,2008,4927528071.15854
hnd,2009,4548439189.57202
hnd,2010,4683664026.31136
hnd,2011,4878479658.95929
hnd,2012,4973125841.29351
hnd,2013,5068063311.59419
hnd,2014,5128696022.15205
hnd,2015,5343901812.45248
hnd,2016,5542358544.68121
hnd,2017,5791857891.34113
hnd,2018,6027465042.67738
hnd,2019,6138165673.3171
hnd,2020,5258218336.7787
hrv,1995,7815842899.54317
hrv,1996,8170901861.95323
hrv,1997,9064088584.20291
hrv,1998,9213019098.0776
hrv,1999,9377740290.78282
hrv,2000,9808235711.44406
hrv,2001,9920076325.26633
hrv,2002,10290215522.0449
hrv,2003,11007814936.3566
hrv,2004,11649527290.1065
hrv,2005,12167505751.3265
hrv,2006,12777910366.8436
hrv,2007,13259439153.8669
hrv,2008,13504268944.6195
hrv,2009,12085323230.1556
hrv,2010,11116645958.7894
hrv,2011,10886141256.6022
hrv,2012,10068213392.5616
hrv,2013,9958116460.73789
hrv,2014,10098384864.6914
hrv,2015,10350309510.003
hrv,2016,10943312985.9517
hrv,2017,11184091319.2111
hrv,2018,11376293720.4693
hrv,2019,11931023069.6382
hrv,2020,11740852618.2141
hti,1988,3868003876.62829
hti,1989,3801729789.61321
hti,1990,3660829335.03552
hti,1991,3622056658.33057
hti,1992,3264529679.70198
hti,1993,2627690759.18058
hti,1994,1826574207.18123
hti,1995,2233120547.68065
hti,1996,2228386574.07462
hti,1997,2313332993.20971
hti,1998,2408899320.51994
hti,1999,2464486817.59691
hti,2000,2529929334.35821
hti,2001,2509920286.93452
hti,2002,2570647550.21999
hti,2003,2632843125.57209
hti,2004,2629710066.7751
hti,2005,2712316235.99246
hti,2006,2874218105.85961
hti,2007,2896702291.65619
hti,2008,3001643190.74324
hti,2009,3241677382.63623
hti,2010,2847641209.31958
hti,2011,3173117579.16391
hti,2012,3251968401.76644
hti,2013,3423198137.84125
hti,2014,3652890318.22409
hti,2015,3852696170.07606
hti,2016,3895060103.27797
hti,2017,4037013179.83579
hti,2018,3966386664.96318
hti,2019,3698401570.46083
hti,2020,3443115163.78381
hun,1995,18454411856.8373
hun,1996,18833093177.4856
hun,1997,20958026724.4234
hun,1998,22686629733.3823
hun,1999,23823464867.1386
hun,2000,24956458700.6524
hun,2001,25916651302.659
hun,2002,27795448077.1124
hun,2003,29072717997.36869
hun,2004,30550820259.0103
hun,2005,31935610786.4284
hun,2006,33343653173.1897
hun,2007,34536761744.5159
hun,2008,32729567808.9732
hun,2009,28584475490.6787
hun,2010,29798104409.6194
hun,2011,29786011294.7831
hun,2012,29123034376.5942
hun,2013,28771614473.7902
hun,2014,30664376683.7013
hun,2015,33024989931.3542
hun,2016,32875322420.413
hun,2017,34328665658.3104
hun,2018,35796411087.1453
hun,2019,37390482668.5044
hun,2020,34529956234.953
idn,1960,13113859216.3184
idn,1961,14659421195.3893
idn,1962,14612585983.8966
idn,1963,13886640205.8539
idn,1964,13980310628.8298
idn,1965,14214486686.2651
idn,1966,14472080349.4373
idn,1967,14917014858.5615
idn,1968,17586621913.316
idn,1969,20841669111.6539
idn,1970,23768869829.5807
idn,1971,26461894490.0721
idn,1972,29974535351.5917
idn,1973,33721352270.5371
idn,1974,37478733125.7633
idn,1975,39589407594.0379
idn,1976,43983793806.7994
idn,1977,50209332733.9296
idn,1978,53223223753.9361
idn,1979,58444766177.2479
idn,1980,65723740829.9782
idn,1981,71439675471.0782
idn,1982,70428072933.1295
idn,1983,72567270029.35539
idn,1984,79613465591.17198
idn,1985,79292117009.51918
idn,1986,84563501303.33249
idn,1987,88959568678.96419
idn,1988,93618771014.45239
idn,1989,100965658711.48599
idn,1990,110951407442.091
idn,1991,122345080783.922
idn,1992,129401135104.274
idn,1993,138725642816.23499
idn,1994,154218547777.77899
idn,1995,170288377687.14899
idn,1996,188491409323.86301
idn,1997,198238917823.14999
idn,1998,170581950007.16299
idn,1999,173939161301.33099
idn,2000,184184222512.427
idn,2001,189219716832.897
idn,2002,197285609357.77896
idn,2003,204693842592.116
idn,2004,212760975983.59
idn,2005,222769171003.82001
idn,2006,232768275954.87296
idn,2007,243754937564.16696
idn,2008,252866880620.99496
idn,2009,261940472243.12201
idn,2010,274825977159.88599
idn,2011,292276751164.90894
idn,2012,307782865674.23199
idn,2013,321147265777.65198
idn,2014,334738897252.13397
idn,2015,344753719560.026
idn,2016,357938764408.17297
idn,2017,372582509796.87402
idn,2018,388764749252.44
idn,2019,403576524363.64697
idn,2020,392275832889.20203
ind,1960,26828063073.2825
ind,1961,28628944184.28189
ind,1962,30653591111.6213
ind,1963,33549520035.8405
ind,1964,35723283946.4936
ind,1965,37339897159.5309
ind,1966,38672288908.444
ind,1967,39964499531.6242
ind,1968,41853271920.1009
ind,1969,44905941010.4104
ind,1970,45062217135.829
ind,1971,46193256818.6556
ind,1972,47921962537.20409
ind,1973,48206016691.082
ind,1974,48960412147.4089
ind,1975,52592676962.8278
ind,1976,57014754126.1592
ind,1977,60904680239.1484
ind,1978,64935886161.333
ind,1979,63014276782.8173
ind,1980,66574928911.3967
ind,1981,72097075042.85449
ind,1982,73509561412.2749
ind,1983,79058654627.0191
ind,1984,82160514075.96358
ind,1985,85829343257.6371
ind,1986,91087782158.9924
ind,1987,96069348564.77048
ind,1988,105209638109.59399
ind,1989,113894274385.181
ind,1990,122499560361.571
ind,1991,123218243601.63699
ind,1992,127012032012.814
ind,1993,133621789725.673
ind,1994,145843845930.22101
ind,1995,161731256034.314
ind,1996,171451464747.45001
ind,1997,178991268737.875
ind,1998,186319342983.505
ind,1999,197257202116.11096
ind,2000,208692888447.87799
ind,2001,214058507138.00101
ind,2002,229631377601.466
ind,2003,245881743823.28296
ind,2004,269846060159.66696
ind,2005,295679198304.92902
ind,2006,334829588911.07294
ind,2007,361695881484.91803
ind,2008,376160919715.31897
ind,2009,409430754768.43402
ind,2010,441763420520.09601
ind,2011,457783751817.87299
ind,2012,472749529160.46997
ind,2013,490647315314.17401
ind,2014,524995735578.35797
ind,2015,575276394525.61096
ind,2016,619688215296.94092
ind,2017,656005305386.19482
ind,2018,690842970444.91199
ind,2019,682344706181.89197
ind,2020,634873848505.10901
irl,1995,29847471156.6043
irl,1996,32139061299.9269
irl,1997,37115521744.809
irl,1998,41709593009.9887
irl,1999,46919770126.2551
irl,2000,52998011266.4273
irl,2001,55690735809.7394
irl,2002,61130129413.1059
irl,2003,61534243964.7195
irl,2004,62173328937.284
irl,2005,66031991758.7867
irl,2006,67718420286.1758
irl,2007,70970533491.1187
irl,2008,65246039455.3773
irl,2009,59563124415.2121
irl,2010,59796599212.7863
irl,2011,60580997088.6359
irl,2012,59668499292.4863
irl,2013,58325423952.7687
irl,2014,64253999570.5859
irl,2015,112053138547.589
irl,2016,110611170104.905
irl,2017,115256456485.116
irl,2018,127240488286.383
irl,2019,130679940523.882
irl,2020,157093764414.431
irn,1960,28081303409.8132
irn,1961,32791164695.8563
irn,1962,36316455113.9476
irn,1963,39253101234.89809
irn,1964,42918824530.3473
irn,1965,50079151438.5229
irn,1966,56264083038.1524
irn,1967,63088197743.5453
irn,1968,73241338478.8912
irn,1969,86887836518.07899
irn,1970,97537916843.34868
irn,1971,112273201062.34801
irn,1972,127108099518.2
irn,1973,142195222993.698
irn,1974,143525719533.29401
irn,1975,129545838075.32899
irn,1976,153253139925.44901
irn,1977,140073432575.16901
irn,1978,108916010522.39999
irn,1979,85387597089.97238
irn,1980,41718218927.0272
irn,1981,41320709800.1437
irn,1982,71764258620.647
irn,1983,76260837750.43329
irn,1984,63674827085.0591
irn,1985,63488392722.9652
irn,1986,58820457192.0256
irn,1987,64474174748.4256
irn,1988,63985177906.59129
irn,1989,67433371309.8572
irn,1990,79767209750.62498
irn,1991,92378067948.03059
irn,1992,93458573930.65181
irn,1993,96805306064.50461
irn,1994,93507744916.7086
irn,1995,94029698714.5811
irn,1996,99041825444.17059
irn,1997,96342434868.54019
irn,1998,96916820005.15529
irn,1999,96407087430.9245
irn,2000,105182508013.59399
irn,2001,102932133259.22501
irn,2002,110526932579.78
irn,2003,122426723462.836
irn,2004,126140219910.62
irn,2005,129813201139.403
irn,2006,134795994171.948
irn,2007,141705660885.91901
irn,2008,145736160315.63199
irn,2009,144527396613.17499
irn,2010,153462736505.69699
irn,2011,156283701493.36801
irn,2012,128260847630.871
irn,2013,122471386398.05901
irn,2014,128751795051.021
irn,2015,126916938857.86099
irn,2016,158272478673.21399
irn,2017,163079556019.396
irn,2018,145214095594.185
irn,2019,122163150973.571
irn,2020,132436032106.19
irq,1968,3688354505.71795
irq,1969,3805803424.60799
irq,1970,3847605146.38145
irq,1971,4195839038.57287
irq,1972,3691452395.5874
irq,1973,5064749945.9255
irq,1974,5459358798.52985
irq,1975,6697339618.70817
irq,1976,8293304671.26916
irq,1977,8011613478.74788
irq,1978,9820890499.40745
irq,1979,12919085152.649
irq,1980,13528035862.2691
irq,1981,11245737591.7325
irq,1982,11782268004.2065
irq,1983,10638352415.8573
irq,1984,9559919593.50265
irq,1985,9339142607.00465
irq,1986,9735480512.74938
irq,1987,12832384995.1755
irq,1988,12276794374.5498
irq,1989,11008516261.5832
irq,1990,32593457442.5657
irq,1991,6421961014.51229
irq,1992,9133366429.40579
irq,1993,8262918931.95161
irq,1994,9381871503.90289
irq,1995,10730116959.5427
irq,1996,11678587316.5273
irq,1997,24686142868.6696
irq,1998,39407546432.7567
irq,1999,47315384740.6177
irq,2000,48509992551.8515
irq,2001,49262437615.0687
irq,2002,43230751205.1978
irq,2003,26420692961.6925
irq,2004,37652217219.4763
irq,2005,36658298348.225
irq,2006,38717783915.8807
irq,2007,41469859101.6239
irq,2008,46585230792.504
irq,2009,47919019274.4271
irq,2010,50346319477.2403
irq,2011,53991486806.3316
irq,2012,62440082050.7197
irq,2013,66057965956.2327
irq,2014,67612333158.77
irq,2015,75615863010.1617
irq,2016,91606565422.84268
irq,2017,88328023790.9756
irq,2018,86897029187.1638
irq,2019,93421510159.61938
irq,2020,77645302252.39529
isl,1995,2020557168.64864
isl,1996,2155521861.76686
isl,1997,2284881072.47252
isl,1998,2375014823.33607
isl,1999,2455407491.86733
isl,2000,2637690939.65062
isl,2001,2723573807.47667
isl,2002,2637111014.32456
isl,2003,2682331802.72472
isl,2004,2970706798.60162
isl,2005,3158532993.19235
isl,2006,3402778425.72512
isl,2007,3535362008.50854
isl,2008,3520939368.81912
isl,2009,2952236961.91984
isl,2010,2882095182.10694
isl,2011,2959315108.84155
isl,2012,3049666167.77566
isl,2013,3250859086.62383
isl,2014,3383655406.48096
isl,2015,3544885540.19664
isl,2016,3740852771.13293
isl,2017,3915355828.91541
isl,2018,4074442839.76883
isl,2019,4169263401.22469
isl,2020,3912258618.48288
isr,1995,38712731958.32089
isr,1996,41688702113.9746
isr,1997,44185875562.7975
isr,1998,45094492860.512
isr,1999,45095083058.1879
isr,2000,48963010677.0722
isr,2001,46003679259.037
isr,2002,44272139359.37569
isr,2003,44277488186.613
isr,2004,44792110715.664
isr,2005,47373288023.66969
isr,2006,49593763989.5374
isr,2007,52022170661.6355
isr,2008,51148704343.7246
isr,2009,50043032803.0531
isr,2010,56614876977.8312
isr,2011,57510505810.214
isr,2012,56775934308.1343
isr,2013,58866346811.8863
isr,2014,59992119034.3468
isr,2015,59421939196.4324
isr,2016,59277805154.153
isr,2017,61861633206.1233
isr,2018,66397627288.7098
isr,2019,67517685605.2486
isr,2020,66780650915.484
ita,1990,414579946521.99902
ita,1991,417305696826.01398
ita,1992,416134392943.48401
ita,1993,402384059891.34399
ita,1994,417211144137.47498
ita,1995,433486797318.47601
ita,1996,434833080259.96094
ita,1997,433906415093.71094
ita,1998,437360994429.96094
ita,1999,439834098663.164
ita,2000,452089667101.71893
ita,2001,454584739690.15601
ita,2002,458682503649.10199
ita,2003,454625125959.37506
ita,2004,464268124394.37506
ita,2005,467923414612.53906
ita,2006,480864772968.78894
ita,2007,489150504284.68701
ita,2008,476762238104.414
ita,2009,407005609352.77295
ita,2010,421839020041.40601
ita,2011,422088882344.37506
ita,2012,401564669088.43695
ita,2013,389310210162.77295
ita,2014,381148078582.89093
ita,2015,383056218852.18701
ita,2016,393376574906.914
ita,2017,404892320150
ita,2018,412499473381.992
ita,2019,413696748742.26495
ita,2020,372033208283.828
jam,1966,2724495816.64746
jam,1967,2707615797.17119
jam,1968,2909190778.80796
jam,1969,2893167459.1811
jam,1970,3314011347.78559
jam,1971,3405737577.63549
jam,1972,3605555708.92002
jam,1973,3590860643.03939
jam,1974,3546304384.8633
jam,1975,3403981055.61259
