geo,time,ny_gdp_mktp_kd_zg
gum,2010,2.26325
gum,2011,0.07765
gum,2012,2.13385
gum,2013,1.69041
gum,2014,1.79305
gum,2015,0.82569
gum,2016,0.18198
gum,2017,0.8901
gum,2018,-0.7202
gum,2019,2.53899
gum,2020,-11.85002
guy,1961,4.68952
guy,1962,1.10493
guy,1963,-12.27866
guy,1964,11.36028
guy,1965,10.54102
guy,1966,5.23327
guy,1967,4.31362
guy,1968,1.02483
guy,1969,6.99439
guy,1970,4.25546
guy,1971,3.11285
guy,1972,-3.31767
guy,1973,1.24472
guy,1974,7.70284
guy,1975,8.48302
guy,1976,1.53691
guy,1977,-2.63868
guy,1978,-1.80619
guy,1979,-1.8357
guy,1980,1.73389
guy,1981,1.49617
guy,1982,-13.19013
guy,1983,-6.79239
guy,1984,-5.02874
guy,1985,2.39967
guy,1986,-0.9006
guy,1987,0.8994
guy,1988,-3.69353
guy,1989,-4.91667
guy,1990,-3.06748
guy,1991,6.05787
guy,1992,7.75789
guy,1993,8.17511
guy,1994,8.53242
guy,1995,5.03145
guy,1996,7.95552
guy,1997,6.18067
guy,1998,-1.6791
guy,1999,2.96015
guy,2000,-1.3638
guy,2001,2.27952
guy,2002,1.13263
guy,2003,-0.63223
guy,2004,1.56335
guy,2005,-1.95096
guy,2006,5.12961
guy,2007,7.19124
guy,2008,1.606
guy,2009,3.87653
guy,2010,3.7782
guy,2011,5.33938
guy,2012,5.38362
guy,2013,3.6535
guy,2014,1.68603
guy,2015,0.68752
guy,2016,3.80792
guy,2017,3.73437
guy,2018,4.44101
guy,2019,5.35263
guy,2020,43.47956
hkg,1962,14.29143
hkg,1963,15.76359
hkg,1964,8.62838
hkg,1965,14.64228
hkg,1966,1.79482
hkg,1967,1.60339
hkg,1968,3.39753
hkg,1969,11.34324
hkg,1970,9.20677
hkg,1971,7.2931
hkg,1972,10.61177
hkg,1973,12.27951
hkg,1974,2.41521
hkg,1975,0.49202
hkg,1976,16.16407
hkg,1977,11.72567
hkg,1978,8.26086
hkg,1979,11.55667
hkg,1980,10.10811
hkg,1981,9.26073
hkg,1982,2.94977
hkg,1983,5.977
hkg,1984,9.97385
hkg,1985,0.7571
hkg,1986,11.05618
hkg,1987,13.39856
hkg,1988,8.51158
hkg,1989,2.27701
hkg,1990,3.83053
hkg,1991,5.70196
hkg,1992,6.23498
hkg,1993,6.20109
hkg,1994,6.03607
hkg,1995,2.37375
hkg,1996,4.25845
hkg,1997,5.09966
hkg,1998,-5.88262
hkg,1999,2.50669
hkg,2000,7.66346
hkg,2001,0.56088
hkg,2002,1.65665
hkg,2003,3.05625
hkg,2004,8.70007
hkg,2005,7.38818
hkg,2006,7.03261
hkg,2007,6.4648
hkg,2008,2.12792
hkg,2009,-2.45914
hkg,2010,6.76767
hkg,2011,4.81468
hkg,2012,1.70033
hkg,2013,3.10155
hkg,2014,2.76238
hkg,2015,2.3878
hkg,2016,2.16949
hkg,2017,3.79101
hkg,2018,2.84645
hkg,2019,-1.67976
hkg,2020,-6.08147
hnd,1961,1.85566
hnd,1962,5.76485
hnd,1963,3.58044
hnd,1964,5.41665
hnd,1965,9.03716
hnd,1966,5.37384
hnd,1967,5.97754
hnd,1968,6.59818
hnd,1969,0.65544
hnd,1970,3.62672
hnd,1971,3.995
hnd,1972,5.7623
hnd,1973,7.86985
hnd,1974,-1.22764
hnd,1975,2.13068
hnd,1976,10.50069
hnd,1977,10.38389
hnd,1978,5.96621
hnd,1979,5.60993
hnd,1980,0.59935
hnd,1981,-1.22204
hnd,1982,-2.07466
hnd,1983,0.90569
hnd,1984,6.3273
hnd,1985,5.62623
hnd,1986,5.33077
hnd,1987,6.63836
hnd,1988,1.74603
hnd,1989,2.72785
hnd,1990,2.79175
hnd,1991,-3.31931
hnd,1992,6.07369
hnd,1993,6.49572
hnd,1994,0.2119
hnd,1995,6.1893
hnd,1996,1.87078
hnd,1997,4.59808
hnd,1998,3.59023
hnd,1999,-0.73565
hnd,2000,7.29129
hnd,2001,2.72319
hnd,2002,3.75434
hnd,2003,4.54704
hnd,2004,6.2323
hnd,2005,6.0506
hnd,2006,6.56724
hnd,2007,6.18833
hnd,2008,4.2316
hnd,2009,-2.43163
hnd,2010,3.73114
hnd,2011,3.83569
hnd,2012,4.12869
hnd,2013,2.79156
hnd,2014,3.05808
hnd,2015,3.84008
hnd,2016,3.89297
hnd,2017,4.84291
hnd,2018,3.84499
hnd,2019,2.65307
hnd,2020,-8.96476
hrv,1996,5.97568
hrv,1997,6.13202
hrv,1998,2.20583
hrv,1999,-0.87645
hrv,2000,2.8955
hrv,2001,3.0325
hrv,2002,5.72207
hrv,2003,5.52595
hrv,2004,4.14934
hrv,2005,4.3124
hrv,2006,4.93836
hrv,2007,4.91281
hrv,2008,1.89544
hrv,2009,-7.2817
hrv,2010,-1.2507
hrv,2011,-0.08524
hrv,2012,-2.27571
hrv,2013,-0.36312
hrv,2014,-0.34595
hrv,2015,2.52569
hrv,2016,3.53243
hrv,2017,3.41409
hrv,2018,2.90001
hrv,2019,3.48195
hrv,2020,-8.09976
hti,1961,-2.93198
hti,1962,7.88758
hti,1963,-1.89279
hti,1964,-1.64736
hti,1965,2.1618
hti,1966,-0.57579
hti,1967,-2.11769
hti,1968,3.18162
hti,1969,3.81194
hti,1970,0.65115
hti,1971,6.48038
hti,1972,0.97711
hti,1973,4.75532
hti,1974,5.77989
hti,1975,1.12275
hti,1976,8.43884
hti,1977,3.70815
hti,1978,6.20886
hti,1979,7.56042
hti,1980,7.37469
hti,1981,-2.85271
hti,1982,-3.56375
hti,1983,0.90818
hti,1984,0.30092
hti,1985,0.60363
hti,1986,-0.4975
hti,1987,-0.79365
hti,1988,0.20043
hti,1989,-2.91342
hti,1990,1.03812
hti,1991,1.88054
hti,1992,-5.30993
hti,1993,-5.4263
hti,1994,-11.95063
hti,1995,9.89771
hti,1996,4.14077
hti,1997,2.70471
hti,1998,2.18184
hti,1999,2.71025
hti,2000,0.87006
hti,2001,-0.34275
hti,2002,1.05182
hti,2003,3.48078
hti,2004,-1.31786
hti,2005,3.07217
hti,2006,1.76875
hti,2007,4.70653
hti,2008,2.65803
hti,2009,5.89038
hti,2010,-5.65151
hti,2011,5.09821
hti,2012,0.50242
hti,2013,4.32478
hti,2014,1.72257
hti,2015,2.56251
hti,2016,1.81247
hti,2017,2.51027
hti,2018,1.66781
hti,2019,-1.6846
hti,2020,-3.34337
hun,1992,-3.06418
hun,1993,-0.57611
hun,1994,2.94715
hun,1995,1.48953
hun,1996,0.08241
hun,1997,3.14313
hun,1998,3.9
hun,1999,3.07103
hun,2000,4.47919
hun,2001,4.07409
hun,2002,4.74128
hun,2003,4.08452
hun,2004,5.00045
hun,2005,4.29528
hun,2006,3.94777
hun,2007,0.27698
hun,2008,1.00646
hun,2009,-6.59547
hun,2010,1.08312
hun,2011,1.86016
hun,2012,-1.25775
hun,2013,1.80636
hun,2014,4.22373
hun,2015,3.70326
hun,2016,2.19196
hun,2017,4.26856
hun,2018,5.3595
hun,2019,4.55406
hun,2020,-4.67569
idn,1961,5.74065
idn,1962,1.84198
idn,1963,-2.23703
idn,1964,3.5297
idn,1965,1.08159
idn,1966,2.79135
idn,1967,1.3804
idn,1968,10.91518
idn,1969,6.8223
idn,1970,7.55463
idn,1971,7.024
idn,1972,7.03764
idn,1973,8.10398
idn,1974,7.63467
idn,1975,4.9773
idn,1976,6.88656
idn,1977,8.76133
idn,1978,6.76707
idn,1979,7.32431
idn,1980,9.88008
idn,1981,7.92716
idn,1982,2.24645
idn,1983,4.19297
idn,1984,6.97553
idn,1985,2.46214
idn,1986,5.87505
idn,1987,4.92593
idn,1988,5.7805
idn,1989,7.45659
idn,1990,7.24213
idn,1991,6.91198
idn,1992,6.49751
idn,1993,6.49641
idn,1994,7.53997
idn,1995,8.22001
idn,1996,7.81819
idn,1997,4.69988
idn,1998,-13.12673
idn,1999,0.79113
idn,2000,4.92007
idn,2001,3.64347
idn,2002,4.49948
idn,2003,4.78037
idn,2004,5.03087
idn,2005,5.69257
idn,2006,5.50095
idn,2007,6.34502
idn,2008,6.0137
idn,2009,4.62887
idn,2010,6.22385
idn,2011,6.16978
idn,2012,6.03005
idn,2013,5.55726
idn,2014,5.00667
idn,2015,4.87632
idn,2016,5.03307
idn,2017,5.06979
idn,2018,5.17429
idn,2019,5.01816
idn,2020,-2.06954
ind,1961,3.72274
ind,1962,2.93113
ind,1963,5.99435
ind,1964,7.45295
ind,1965,-2.63577
ind,1966,-0.05533
ind,1967,7.82596
ind,1968,3.38793
ind,1969,6.5397
ind,1970,5.15723
ind,1971,1.64293
ind,1972,-0.5533
ind,1973,3.29552
ind,1974,1.18534
ind,1975,9.14991
ind,1976,1.6631
ind,1977,7.25476
ind,1978,5.71253
ind,1979,-5.23818
ind,1980,6.73582
ind,1981,6.0062
ind,1982,3.47573
ind,1983,7.28889
ind,1984,3.82074
ind,1985,5.2543
ind,1986,4.77656
ind,1987,3.96536
ind,1988,9.62778
ind,1989,5.94734
ind,1990,5.53345
ind,1991,1.05683
ind,1992,5.4824
ind,1993,4.75078
ind,1994,6.65892
ind,1995,7.57449
ind,1996,7.54952
ind,1997,4.04982
ind,1998,6.18442
ind,1999,8.84576
ind,2000,3.84099
ind,2001,4.82397
ind,2002,3.80398
ind,2003,7.86038
ind,2004,7.92294
ind,2005,7.92343
ind,2006,8.06073
ind,2007,7.66082
ind,2008,3.0867
ind,2009,7.86189
ind,2010,8.49758
ind,2011,5.24132
ind,2012,5.45639
ind,2013,6.38611
ind,2014,7.41023
ind,2015,7.99625
ind,2016,8.25631
ind,2017,6.79538
ind,2018,6.53299
ind,2019,4.04155
ind,2020,-7.25175
irl,1971,3.46989
irl,1972,6.48981
irl,1973,4.72143
irl,1974,4.26023
irl,1975,5.65664
irl,1976,1.39481
irl,1977,8.2113
irl,1978,7.18673
irl,1979,3.07304
irl,1980,3.07933
irl,1981,3.32522
irl,1982,2.28347
irl,1983,-0.2443
irl,1984,4.35437
irl,1985,3.08561
irl,1986,-0.42833
irl,1987,4.66309
irl,1988,5.21741
irl,1989,5.81392
irl,1990,8.46653
irl,1991,1.92964
irl,1992,3.34327
irl,1993,2.69261
irl,1994,5.75583
irl,1995,9.63442
irl,1996,7.37323
irl,1997,11.01487
irl,1998,8.7572
irl,1999,10.52254
irl,2000,9.39942
irl,2001,5.30448
irl,2002,5.89623
irl,2003,3.00958
irl,2004,6.78587
irl,2005,5.73621
irl,2006,4.9805
irl,2007,5.30547
irl,2008,-4.4866
irl,2009,-5.10047
irl,2010,1.75508
irl,2011,1.06853
irl,2012,-0.05235
irl,2013,1.26701
irl,2014,8.7137
irl,2015,25.17625
irl,2016,2.04223
irl,2017,8.94001
irl,2018,9.03016
irl,2019,4.91701
irl,2020,5.86698
irn,1961,11.44501
irn,1962,8.58871
irn,1963,7.25938
irn,1964,9.21379
irn,1965,17.22022
irn,1966,11.23107
irn,1967,11.62761
irn,1968,14.8009
irn,1969,16.29781
irn,1970,11.12677
irn,1971,14.41127
irn,1972,14.42177
irn,1973,8.55432
irn,1974,6.54278
irn,1975,-2.32797
irn,1976,17.26633
irn,1977,-4.03079
irn,1978,-13.95116
irn,1979,-10.46676
irn,1980,-27.32956
irn,1981,-5.1678
irn,1982,26.97774
irn,1983,8.59611
irn,1984,-8.71921
irn,1985,2.13761
irn,1986,-10.22039
irn,1987,0.60707
irn,1988,-5.45382
irn,1989,6.02732
irn,1990,13.83816
irn,1991,12.39686
irn,1992,2.86238
irn,1993,1.02835
irn,1994,-1.47403
irn,1995,2.28408
irn,1996,5.19712
irn,1997,0.49833
irn,1998,2.1742
irn,1999,0.93452
irn,2000,5.8089
irn,2001,0.8537
irn,2002,7.28715
irn,2003,8.71198
irn,2004,4.38394
irn,2005,3.1898
irn,2006,4.9998
irn,2007,8.15577
irn,2008,0.25086
irn,2009,1.00739
irn,2010,5.79794
irn,2011,2.64572
irn,2012,-7.44456
irn,2013,-0.19407
irn,2014,4.60342
irn,2015,-1.32065
irn,2016,13.39624
irn,2017,3.7552
irn,2018,-6.02597
irn,2019,-6.78422
irn,2020,3.38826
irq,1969,3.24419
irq,1970,4.54436
irq,1971,5.37455
irq,1972,3.7353
irq,1973,4.41876
irq,1974,16.11337
irq,1975,12.49066
irq,1976,17.1751
irq,1977,1.89996
irq,1978,17.05696
irq,1979,20.86926
irq,1980,24.75373
irq,1981,-0.72873
irq,1982,3.43398
irq,1983,-13.07331
irq,1984,-1.48524
irq,1985,1.4539
irq,1986,4.64759
irq,1987,9.30528
irq,1988,-0.01904
irq,1989,-3.11854
irq,1990,57.81783
irq,1991,-64.04711
irq,1992,32.59221
irq,1993,30.28983
irq,1994,3.85453
irq,1995,2.12002
irq,1996,11.02079
irq,1997,21.23794
irq,1998,34.8571
irq,1999,17.58227
irq,2000,16.92167
irq,2001,1.76148
irq,2002,-8.19847
irq,2003,-36.65815
irq,2004,53.38179
irq,2005,1.67189
irq,2006,5.6463
irq,2007,1.88557
irq,2008,8.22811
irq,2009,3.3793
irq,2010,6.40256
irq,2011,7.54647
irq,2012,13.93643
irq,2013,7.62857
irq,2014,0.19702
irq,2015,4.72286
irq,2016,13.78737
irq,2017,-1.81975
irq,2018,2.63385
irq,2019,5.95733
irq,2020,-15.67309
isl,1961,-0.08466
isl,1962,8.31371
isl,1963,10.28338
isl,1964,9.91654
isl,1965,7.37173
isl,1966,8.73593
isl,1967,-1.26726
isl,1968,-5.47491
isl,1969,2.37459
isl,1996,4.56712
isl,1997,5.77153
isl,1998,7.36279
isl,1999,4.03492
isl,2000,4.98504
isl,2001,4.0135
isl,2002,0.55952
isl,2003,2.14269
isl,2004,7.8024
isl,2005,6.12444
isl,2006,6.31699
isl,2007,8.45486
isl,2008,2.2095
isl,2009,-7.66381
isl,2010,-2.83277
isl,2011,1.84578
isl,2012,1.06364
isl,2013,4.55246
isl,2014,1.68722
isl,2015,4.43666
isl,2016,6.30369
isl,2017,4.19495
isl,2018,4.89218
isl,2019,2.43482
isl,2020,-6.50391
isr,1961,11.20389
isr,1962,10.15612
isr,1963,10.69571
isr,1964,7.93719
isr,1965,9.09397
isr,1966,-0.07964
isr,1967,2.99502
isr,1968,16.24196
isr,1969,13.5657
isr,1996,6.0278
isr,1997,3.92491
isr,1998,4.19779
isr,1999,3.57058
isr,2000,8.89227
isr,2001,0.10227
isr,2002,-0.19587
isr,2003,1.14936
isr,2004,4.91502
isr,2005,4.15881
isr,2006,5.77682
isr,2007,6.10187
isr,2008,3.45886
isr,2009,1.14297
isr,2010,5.68471
isr,2011,5.54259
isr,2012,2.823
isr,2013,4.7772
isr,2014,4.12475
isr,2015,2.27968
isr,2016,4.46275
isr,2017,4.37704
isr,2018,3.98342
isr,2019,3.77359
isr,2020,-2.15343
ita,1961,8.20725
ita,1962,6.20365
ita,1963,5.60973
ita,1964,2.7977
ita,1965,3.26802
ita,1966,5.98479
ita,1967,7.17861
ita,1968,6.54455
ita,1969,6.09806
ita,1970,5.26869
ita,1971,1.81811
ita,1972,3.69049
ita,1973,7.12586
ita,1974,5.50014
ita,1975,-2.09016
ita,1976,7.12539
ita,1977,2.5605
ita,1978,3.24014
ita,1979,5.95916
ita,1980,3.43002
ita,1981,0.84423
ita,1982,0.41359
ita,1983,1.1692
ita,1984,3.22585
ita,1985,2.79809
ita,1986,2.85997
ita,1987,3.19196
ita,1988,4.19438
ita,1989,3.38838
ita,1990,1.98577
ita,1991,1.53845
ita,1992,0.83428
ita,1993,-0.85281
ita,1994,2.15102
ita,1995,2.88684
ita,1996,1.26678
ita,1997,1.83021
ita,1998,1.81062
ita,1999,1.62573
ita,2000,3.78696
ita,2001,1.95137
ita,2002,0.25394
ita,2003,0.13863
ita,2004,1.42359
ita,2005,0.81785
ita,2006,1.79064
ita,2007,1.48707
ita,2008,-0.96201
ita,2009,-5.28094
ita,2010,1.7133
ita,2011,0.70733
ita,2012,-2.98091
ita,2013,-1.84107
ita,2014,-0.00455
ita,2015,0.7783
ita,2016,1.29346
ita,2017,1.66786
ita,2018,0.92581
ita,2019,0.41028
ita,2020,-8.93859
jam,1967,1.80864
jam,1968,5.74413
jam,1969,5.57467
jam,1970,12.06441
jam,1971,2.45807
jam,1972,18.00856
jam,1973,-5.48551
jam,1974,-4.22926
jam,1975,-0.25609
jam,1976,-6.69425
jam,1977,-2.59755
jam,1978,-0.0537
jam,1979,-1.06004
jam,1980,-5.71416
jam,1981,2.63945
jam,1982,2.06923
jam,1983,1.90908
jam,1984,-1.54235
jam,1985,-2.94364
jam,1986,1.88259
jam,1987,7.85035
jam,1988,3.9743
jam,1989,7.1733
jam,1990,4.20054
jam,1991,4.83824
jam,1992,1.95554
jam,1993,9.4171
jam,1994,1.38339
jam,1995,2.34996
jam,1996,-0.11373
jam,1997,-1.14046
jam,1998,-2.33455
jam,1999,1.04767
jam,2000,0.8787
jam,2001,1.34493
jam,2002,1.99729
jam,2003,3.66632
jam,2004,1.32373
jam,2005,0.8938
jam,2006,2.89913
jam,2007,1.43195
jam,2008,-0.81174
jam,2009,-4.3453
jam,2010,-1.45715
jam,2011,1.73038
jam,2012,-0.61364
jam,2013,0.51769
jam,2014,0.68982
jam,2015,0.92149
jam,2016,1.37522
jam,2017,0.99712
jam,2018,1.88992
jam,2019,0.89229
jam,2020,-10
jor,1977,8.29841
jor,1978,14.67957
jor,1979,20.80291
jor,1980,11.18485
jor,1981,17.17872
jor,1982,7.02594
jor,1983,-2.21974
jor,1984,4.29169
jor,1985,-2.70695
jor,1986,5.50463
jor,1987,2.32327
jor,1988,1.46217
jor,1989,-10.72922
jor,1990,-0.2759
jor,1991,1.60853
jor,1992,14.34978
jor,1993,4.48699
jor,1994,4.97148
jor,1995,6.20087
jor,1996,2.08702
jor,1997,3.30848
jor,1998,3.01217
jor,1999,3.38953
jor,2000,4.24571
jor,2001,5.26996
jor,2002,5.78381
jor,2003,4.16167
jor,2004,8.56721
jor,2005,8.14659
jor,2006,8.09297
jor,2007,8.17617
jor,2008,7.23232
jor,2009,5.02371
jor,2010,2.31483
jor,2011,2.73718
jor,2012,2.42936
jor,2013,2.60995
jor,2014,3.38408
jor,2015,2.49653
jor,2016,1.99418
jor,2017,2.08711
jor,2018,1.93409
jor,2019,1.95547
jor,2020,-1.55138
jpn,1961,12.04354
jpn,1962,8.90897
jpn,1963,8.47364
jpn,1964,11.67671
jpn,1965,5.81971
jpn,1966,10.63856
jpn,1967,11.08214
jpn,1968,12.88247
jpn,1969,12.47789
jpn,1970,2.51295
jpn,1971,4.69899
jpn,1972,8.41355
jpn,1973,8.0326
jpn,1974,-1.22524
jpn,1975,3.09158
jpn,1976,3.97498
jpn,1977,4.39034
jpn,1978,5.27194
jpn,1979,5.48404
jpn,1980,2.81759
jpn,1981,4.20934
jpn,1982,3.31246
jpn,1983,3.52304
jpn,1984,4.50199
jpn,1985,5.23338
jpn,1986,3.32653
jpn,1987,4.73067
jpn,1988,6.78502
jpn,1989,4.85804
jpn,1990,4.89271
jpn,1991,3.4175
jpn,1992,0.84807
jpn,1993,-0.51792
jpn,1994,0.99307
jpn,1995,2.631
jpn,1996,3.13387
jpn,1997,0.98123
jpn,1998,-1.27033
jpn,1999,-0.33393
jpn,2000,2.76465
jpn,2001,0.3861
jpn,2002,0.04196
jpn,2003,1.53513
jpn,2004,2.18612
jpn,2005,1.8039
jpn,2006,1.37235
jpn,2007,1.48397
jpn,2008,-1.22429
jpn,2009,-5.69324
jpn,2010,4.09792
jpn,2011,0.02381
jpn,2012,1.37475
jpn,2013,2.0051
jpn,2014,0.29621
jpn,2015,1.56063
jpn,2016,0.75383
jpn,2017,1.67533
jpn,2018,0.55885
jpn,2019,0.2703
jpn,2020,-4.58551
kaz,1991,-11
kaz,1992,-5.3
kaz,1993,-9.2
kaz,1994,-12.6
kaz,1995,-8.2
kaz,1996,0.5
kaz,1997,1.7
kaz,1998,-1.9
kaz,1999,2.7
kaz,2000,9.8
kaz,2001,13.5
kaz,2002,9.8
kaz,2003,9.3
kaz,2004,9.6
kaz,2005,9.7
kaz,2006,10.7
kaz,2007,8.9
kaz,2008,3.3
kaz,2009,1.2
kaz,2010,7.3
kaz,2011,7.4
kaz,2012,4.8
kaz,2013,6
kaz,2014,4.2
kaz,2015,1.2
kaz,2016,1.1
kaz,2017,4.1
kaz,2018,4.1
kaz,2019,4.5
kaz,2020,-2.5
ken,1961,-7.77463
ken,1962,9.45736
ken,1963,8.77834
ken,1964,4.96447
ken,1965,2.00909
ken,1966,14.72857
ken,1967,3.36123
ken,1968,7.98269
ken,1969,7.95922
ken,1970,-4.65545
ken,1971,22.17389
ken,1972,17.08243
ken,1973,5.89658
ken,1974,4.06562
ken,1975,0.8822
ken,1976,2.15396
ken,1977,9.4538
ken,1978,6.91249
ken,1979,7.61523
ken,1980,5.59198
ken,1981,3.77354
ken,1982,1.50648
ken,1983,1.30905
ken,1984,1.75522
ken,1985,4.30056
ken,1986,7.17756
ken,1987,5.93711
ken,1988,6.20318
ken,1989,4.69035
ken,1990,4.19205
ken,1991,1.43835
ken,1992,-0.79949
ken,1993,0.3532
ken,1994,2.63278
ken,1995,4.40622
ken,1996,4.14684
ken,1997,0.4749
ken,1998,3.29021
ken,1999,2.30539
ken,2000,0.5997
ken,2001,3.77991
ken,2002,0.54686
ken,2003,2.93248
ken,2004,5.1043
ken,2005,5.90667
ken,2006,6.47249
ken,2007,6.85073
ken,2008,0.23228
ken,2009,3.30694
ken,2010,8.05847
ken,2011,5.12111
ken,2012,4.56868
ken,2013,3.79785
ken,2014,5.02011
ken,2015,4.96772
ken,2016,4.21352
ken,2017,3.81551
ken,2018,5.6291
ken,2019,4.98113
ken,2020,-0.31618
kgz,1987,3.29997
kgz,1988,13.20003
kgz,1989,2.78975
kgz,1990,5.7028
kgz,1991,-7.94393
kgz,1992,-13.83784
kgz,1993,-15.45933
kgz,1994,-20.08516
kgz,1995,-5.42382
kgz,1996,7.0845
kgz,1997,9.91525
kgz,1998,2.12184
kgz,1999,3.65579
kgz,2000,5.44334
kgz,2001,5.32162
kgz,2002,-0.01732
kgz,2003,7.03029
kgz,2004,7.02681
kgz,2005,-0.17552
kgz,2006,3.1029
kgz,2007,8.54287
kgz,2008,8.40162
kgz,2009,2.88629
kgz,2010,-0.47157
kgz,2011,5.95627
kgz,2012,-0.08815
kgz,2013,10.91547
kgz,2014,4.02404
kgz,2015,3.87583
kgz,2016,4.33586
kgz,2017,4.73994
kgz,2018,3.75791
kgz,2019,4.60063
kgz,2020,-8.61655
khm,1994,-34.80864
khm,1995,9.90347
khm,1996,5.89751
khm,1997,4.00662
khm,1998,4.68163
khm,1999,12.70538
khm,2000,9.99358
khm,2001,8.14839
khm,2002,6.57894
khm,2003,8.5059
khm,2004,10.34053
khm,2005,13.25009
khm,2006,10.77108
khm,2007,10.21257
khm,2008,6.69158
khm,2009,0.0867
khm,2010,5.96308
khm,2011,7.06957
khm,2012,7.31335
khm,2013,7.35667
khm,2014,7.14257
khm,2015,6.9658
khm,2016,6.93331
khm,2017,6.9969
khm,2018,7.46917
khm,2019,7.05411
khm,2020,-3.14759
kir,1971,-2.29006
kir,1972,12.07923
kir,1973,20.90988
kir,1974,45.30275
kir,1975,5.34442
kir,1976,-26.76823
kir,1977,-4.61263
kir,1978,1.05959
kir,1979,-11.58499
kir,1980,-16.50773
kir,1981,-3.30579
kir,1982,6.83761
kir,1983,-0.8
kir,1984,4.83871
kir,1985,-6.92308
kir,1986,-0.82645
kir,1987,-9.16667
kir,1988,9.17431
kir,1989,-3.36134
kir,1990,-0.86957
kir,1991,0
kir,1992,0.87719
kir,1993,0.86957
kir,1994,1.72414
kir,1995,0
kir,1996,1.69492
kir,1997,1.66667
kir,1998,6.55738
kir,1999,-1.53846
kir,2000,6.25
kir,2001,-1.47059
kir,2002,3.78746
kir,2003,2.00632
kir,2004,-1.62936
kir,2005,4.95163
kir,2006,-0.0493
kir,2007,2.03495
kir,2008,-2.09144
kir,2009,0.80281
kir,2010,-0.9239
kir,2011,1.59432
kir,2012,4.71365
kir,2013,4.21485
kir,2014,-0.69774
kir,2015,10.40486
kir,2016,5.13772
kir,2017,0.88976
kir,2018,3.77595
kir,2019,3.92645
kir,2020,-1.94756
kna,1978,3.9099
kna,1979,7.59768
kna,1980,8.44012
kna,1981,1.5469
kna,1982,0.54774
kna,1983,1.18672
kna,1984,8.86581
kna,1985,8.55007
kna,1986,10.85699
kna,1987,6.55035
kna,1988,9.22537
kna,1989,5.47979
kna,1990,4.87725
kna,1991,-1.86469
kna,1992,4.26897
kna,1993,6.80195
kna,1994,5.30172
kna,1995,5.38314
kna,1996,5.84284
kna,1997,6.82397
kna,1998,-0.48675
kna,1999,3.21989
kna,2000,10.04281
kna,2001,5.25345
kna,2002,1.36772
kna,2003,-3.93339
kna,2004,3.99635
kna,2005,9.73282
kna,2006,3.14979
kna,2007,0.60061
kna,2008,6.1216
kna,2009,-4.04789
kna,2010,-0.60932
kna,2011,1.82844
kna,2012,-2.22801
kna,2013,5.38369
kna,2014,6.2848
kna,2015,1.0337
kna,2016,13.39486
kna,2017,0.9
kna,2018,2.7
kna,2019,4.8
kna,2020,-14.4
kor,1961,6.93599
kor,1962,3.89527
kor,1963,9.02057
kor,1964,9.47382
kor,1965,7.31843
kor,1966,11.99396
kor,1967,9.07961
kor,1968,13.16577
kor,1969,14.56137
kor,1970,10.05273
kor,1971,10.54551
kor,1972,7.21436
kor,1973,14.89832
kor,1974,9.51184
kor,1975,7.83993
kor,1976,13.22145
kor,1977,12.33598
kor,1978,10.95299
kor,1979,8.67123
kor,1980,-1.64569
kor,1981,7.24618
kor,1982,8.33808
kor,1983,13.37617
kor,1984,10.55164
kor,1985,7.83886
kor,1986,11.32726
kor,1987,12.72369
kor,1988,11.98772
kor,1989,7.07289
kor,1990,9.87755
kor,1991,10.77806
kor,1992,6.19864
kor,1993,6.87747
kor,1994,9.26867
kor,1995,9.61457
kor,1996,7.8907
kor,1997,6.17055
kor,1998,-5.12945
kor,1999,11.46694
kor,2000,9.06083
kor,2001,4.8524
kor,2002,7.72514
kor,2003,3.14729
kor,2004,5.19739
kor,2005,4.30854
kor,2006,5.26433
kor,2007,5.79955
kor,2008,3.01298
kor,2009,0.7927
kor,2010,6.80482
kor,2011,3.68567
kor,2012,2.40253
kor,2013,3.16471
kor,2014,3.20245
kor,2015,2.8091
kor,2016,2.94688
kor,2017,3.15964
kor,2018,2.9074
kor,2019,2.24398
kor,2020,-0.85203
kos,2009,5.03488
kos,2010,4.93992
kos,2011,6.31989
kos,2012,1.7122
kos,2013,5.34091
kos,2014,3.3488
kos,2015,5.91627
kos,2016,5.57176
kos,2017,4.82569
kos,2018,3.40663
kos,2019,4.75683
kos,2020,-5.34028
kwt,1993,33.99047
kwt,1994,8.43617
kwt,1995,4.85829
kwt,1996,0.60513
kwt,1997,2.47333
kwt,1998,3.66205
kwt,1999,-1.78901
kwt,2000,4.69458
kwt,2001,0.21333
kwt,2002,3.01428
kwt,2003,17.32602
kwt,2004,10.2403
kwt,2005,10.60904
kwt,2006,7.51477
kwt,2007,5.99158
kwt,2008,2.47976
kwt,2009,-7.07606
kwt,2010,-2.37026
kwt,2011,9.62841
kwt,2012,6.62582
kwt,2013,1.1493
kwt,2014,0.50088
kwt,2015,0.59302
kwt,2016,2.92587
kwt,2017,-4.71211
kwt,2018,1.24613
kwt,2019,0.42746
kwt,2020,-8.68526
lao,1985,5.06996
lao,1986,4.88513
lao,1987,-1.42579
lao,1988,-2.0102
lao,1989,14.19064
lao,1990,6.70458
lao,1991,4.29656
lao,1992,5.55986
lao,1993,5.91256
lao,1994,8.15902
lao,1995,7.03125
lao,1996,6.92832
lao,1997,6.87209
lao,1998,3.96761
