geo,time,nv_srv_totl_cn
kgz,2002,27458547000
kgz,2003,31668199000
kgz,2004,37363733000
kgz,2005,42811800000
kgz,2006,49363600000
kgz,2007,64621200000
kgz,2008,86116800000
kgz,2009,100405700000
kgz,2010,108726900000
kgz,2011,136889700000
kgz,2012,158461700000
kgz,2013,176344400000
kgz,2014,202799000000
kgz,2015,224499500000
kgz,2016,238872100000
kgz,2017,264879500000
kgz,2018,283370100000
kgz,2019,308633200000
kgz,2020,296934700000
khm,1993,2686031213500
khm,1994,2575985585500
khm,1995,2883617793900
khm,1996,3310949435100
khm,1997,3559768917500
khm,1998,4079143262600
khm,1999,4740727445700
khm,2000,5230891415600
khm,2001,6001996314700
khm,2002,6597622721700
khm,2003,7080206874200
khm,2004,8422688780600
khm,2005,10064162422900
khm,2006,11556865071400
khm,2007,13493399921400
khm,2008,16301199745100
khm,2009,16701614636800
khm,2010,18021923849600
khm,2011,19527819484800
khm,2012,21408631866200
khm,2013,23615506466900
khm,2014,26775003531800
khm,2015,29246224931800
khm,2016,32404115094300
khm,2017,35682396949500
khm,2018,39312090958000
khm,2019,42738532878400
khm,2020,38659072000000
kir,1978,8700000
kir,1979,12273000
kir,1980,16456000
kir,1981,16135000
kir,1982,19179000
kir,1983,20632000
kir,1984,14634000
kir,1985,15335000
kir,1986,17083000
kir,1987,18325000
kir,1988,20724000
kir,1989,20834000
kir,1990,22529000
kir,1991,34566300
kir,1992,38731400
kir,1993,39991000
kir,1994,44268000
kir,1995,45076900
kir,1996,51829000
kir,1997,56371000
kir,1998,63297900
kir,1999,65707000
kir,2000,67613300
kir,2001,72554900
kir,2002,76790000
kir,2003,80164700
kir,2004,79225700
kir,2005,86850100
kir,2006,95381100
kir,2007,98985200
kir,2008,105970800
kir,2009,104797687.70027
kir,2010,108151446.43469
kir,2011,108559821.27746
kir,2012,112188747.30739
kir,2013,116556975.93189
kir,2014,122929628.27499
kir,2015,138276364.44499
kir,2016,148185111.88636
kir,2017,154694459.71834
kir,2018,167507589.6661
kir,2019,171374182.95813
kna,1977,72670000
kna,1978,83930000
kna,1979,100250000
kna,1980,110260000
kna,1981,141050000
kna,1982,152350000
kna,1983,156510000
kna,1984,179790000
kna,1985,209460000
kna,1986,233100000
kna,1987,258100000
kna,1988,288900000
kna,1989,326930000
kna,1990,365760000
kna,1991,401790000
kna,1992,439780000
kna,1993,482290000
kna,1994,561530000
kna,1995,570180000
kna,1996,609050000
kna,1997,686140000
kna,1998,695460000
kna,1999,724340000
kna,2000,761350000
kna,2001,784910000
kna,2002,828350000
kna,2003,835290000
kna,2004,929940000
kna,2005,1016820000
kna,2006,1163180000
kna,2007,1269080000
kna,2008,1366900000
kna,2009,1374060000
kna,2010,1383520000
kna,2011,1464930000
kna,2012,1504020000
kna,2013,1581020000
kna,2014,1662910000
kna,2015,1642020000
kna,2016,1709842100
kna,2017,1771135500
kna,2018,1840541600
kna,2019,1972830400
kna,2020,1698540200
kor,1960,97620000000
kor,1961,113090000000
kor,1962,140290000000
kor,1963,172420000000
kor,1964,220790000000
kor,1965,280960000000
kor,1966,384840000000
kor,1967,514710000000
kor,1968,664360000000
kor,1969,869610000000
kor,1970,1116700000000
kor,1971,1413300000000
kor,1972,1763700000000
kor,1973,2233200000000
kor,1974,3229800000000
kor,1975,4173400000000
kor,1976,5671300000000
kor,1977,7319500000000
kor,1978,9822200000000
kor,1979,12701700000000
kor,1980,17018800000000
kor,1981,21376100000000
kor,1982,24993700000000
kor,1983,29298600000000
kor,1984,33837800000000
kor,1985,38963700000000
kor,1986,46144000000000
kor,1987,54791800000000
kor,1988,65360500000000
kor,1989,76778600000000
kor,1990,93231600000000
kor,1991,114326500000000
kor,1992,134630700000000
kor,1993,154824200000000
kor,1994,183099800000000
kor,1995,215263100000000
kor,1996,246792400000000
kor,1997,275112200000000
kor,1998,280410800000000
kor,1999,305487600000000
kor,2000,336363500000000
kor,2001,375314800000000
kor,2002,420678100000000
kor,2003,451099200000000
kor,2004,482353800000000
kor,2005,515862500000000
kor,2006,550055800000000
kor,2007,600170600000000
kor,2008,648522400000000
kor,2009,674977500000000
kor,2010,723446600000000
kor,2011,759052100000000
kor,2012,793115500000000
kor,2013,828656300000000
kor,2014,869691700000000
kor,2015,921469800000000
kor,2016,963671900000000
kor,2017,1006839900000000
kor,2018,1057135600000000
kor,2019,1101624100000000
kor,2020,1104240700000000
kos,2008,1590538000
kos,2009,1690219000
kos,2010,1848535000
kos,2011,2066310000
kos,2012,2234092000
kos,2013,2373261000
kos,2014,2505129000
kos,2015,2646513000
kos,2016,2732343000
kos,2017,2885264000
kos,2018,3082152000
kos,2019,3276459000
kos,2020,3225848000
kwt,2010,15560800000
kwt,2011,16506700000
kwt,2012,17920200000
kwt,2013,18838000000
kwt,2014,19518600000
kwt,2015,20145300000
kwt,2016,20068100000
kwt,2017,20790827500
kwt,2018,21665717300
kwt,2019,22627540500
kwt,2020,22405902700.46849
lao,1989,184798878043
lao,1990,246570941934
lao,1991,306954125700
lao,1992,346651284700
lao,1993,390895458100
lao,1994,432752366400
lao,1995,579854120500
lao,1996,702887874000
lao,1997,1226110060400
lao,1998,1839856373900
lao,1999,4186128009000
lao,2000,5759719038300
lao,2001,6569071939500
lao,2002,7435793484300
lao,2003,8922367163800
lao,2004,11036737235400
lao,2005,12647365802800
lao,2006,13381280785300
lao,2007,16898726498800
lao,2008,20996690742400
lao,2009,22700194055200
lao,2010,25649134279500
lao,2011,29349247567900
lao,2012,32768254107800
lao,2013,39886348981800
lao,2014,47159205645400
lao,2015,51789000000000
lao,2016,54914000000000
lao,2017,58450000000000
lao,2018,63417000000000
lao,2019,69445000000000
lao,2020,70484886881400
lbn,1994,9981087342800
lbn,1995,11477660231000
lbn,1996,13173566843600
lbn,1997,14698000000000
lbn,1998,15252000000000
lbn,1999,15487000000000
lbn,2000,16008000000000
lbn,2001,16348000000000
lbn,2002,17370000000000
lbn,2003,18038000000000
lbn,2004,22033527255185.19922
lbn,2005,23055201062979.30078
lbn,2006,24167152721954.69531
lbn,2007,26480182053574.69531
lbn,2008,31797969118782.39844
lbn,2009,36921942416734.70312
lbn,2010,41646910530294
lbn,2011,44263830278954.49219
lbn,2012,48442351375437.29688
lbn,2013,50980515363768.20312
lbn,2014,53517388311897.20312
lbn,2015,55681244727587.60156
lbn,2016,57431825397593.89844
lbn,2017,60460750700201.69531
lbn,2018,63896224108850.20312
lbn,2019,63700377319641.10156
lbn,2020,102012116269100
lbr,2000,172004900
lbr,2001,175635300
lbr,2002,165596600
lbr,2003,178009600
lbr,2004,243760200
lbr,2005,253641700
lbr,2006,339054800
lbr,2007,390982900
lbr,2008,478547000
lbr,2009,653355800
lbr,2010,1002988000
lbr,2011,1136653000
lbr,2012,964700900
lbr,2013,1168466000
lbr,2014,1313722900
lbr,2015,1436445300
lbr,2016,1564615800
lbr,2017,1501695900
lbr,2018,1469640300
lbr,2019,1372694800
lbr,2020,1254895800
lca,2006,2387316600
lca,2007,2589025600
lca,2008,2708191600
lca,2009,2682010000
lca,2010,2965279200
lca,2011,3202020300
lca,2012,3278950700
lca,2013,3368457800
lca,2014,3549589900
lca,2015,3607954000
lca,2016,3722293723.87892
lca,2017,4036204911.00439
lca,2018,4194154535.8558
lca,2019,4301630901.09412
lca,2020,3191326353.60303
lie,2016,3359500000
lie,2017,3288000000
lie,2018,3678700000
lka,1960,3168172097.86932
lka,1961,3199315712.54929
lka,1962,3333141852.81261
lka,1963,3466402041.90008
lka,1964,3791003099.9624
lka,1965,4032508299.34975
lka,1966,4251788333.57503
lka,1967,4512088160.2549
lka,1968,5028341996.37655
lka,1969,5543572904.36455
lka,1970,6429040214.47721
lka,1971,6660208636.3156
lka,1972,7425505227.04026
lka,1973,8576574613.81441
lka,1974,9776894406.71764
lka,1975,11338546714.3185
lka,1976,13078485252.0029
lka,1977,14591446648.5746
lka,1978,17782736644.3832
lka,1979,23174906869.1507
lka,1980,28112382084.1307
lka,1981,37219820781.8028
lka,1982,46525896579.5112
lka,1983,54701132267.5279
lka,1984,68642342697.7034
lka,1985,73709957642.0246
lka,1986,81821354339.87502
lka,1987,88361775231.19331
lka,1988,102742760153.00301
lka,1989,118245220182.967
lka,1990,151197947818.35501
lka,1991,175063307600
lka,1992,204085219700
lka,1993,246134428600
lka,1994,287353000100
lka,1995,335060597800
lka,1996,390875061400
lka,1997,454552734300
lka,1998,521400157700
lka,1999,574107442600
lka,2000,663460832200
lka,2001,747508377400
lka,2002,912906846100
lka,2003,1063317000000
lka,2004,1230211000000
lka,2005,1422428000000
lka,2006,1705064000000
lka,2007,2089847000000
lka,2008,2525098000000
lka,2009,2786898000000
lka,2010,3504322852100
lka,2011,3980499843300
lka,2012,4858292329500
lka,2013,5406544267600
lka,2014,5895618423900
lka,2015,6283378783300
lka,2016,6771236048800
lka,2017,7477148209300
lka,2018,8191090383400
lka,2019,8723236102300
lka,2020,8933737165600
lso,1960,1618400
lso,1961,1399300
lso,1962,1432700
lso,1963,2454800
lso,1964,2621700
lso,1965,4276300
lso,1966,13556800
lso,1967,15645900
lso,1968,16768400
lso,1969,18213100
lso,1970,18132600
lso,1971,29451700
lso,1972,23438900
lso,1973,22124500
lso,1974,35292500
lso,1975,42376000
lso,1976,49977100
lso,1977,55890100
lso,1978,65802300
lso,1979,70507100
lso,1980,149705600
lso,1981,168002500
lso,1982,243735800
lso,1983,279058200
lso,1984,317878900
lso,1985,387249300
lso,1986,444501500
lso,1987,498048800
lso,1988,627080100
lso,1989,755720100
lso,1990,862948200
lso,1991,1086273200
lso,1992,1259639400
lso,1993,1459746400
lso,1994,1682584900
lso,1995,1933342800
lso,1996,2222060300
lso,1997,2594848900
lso,1998,2826159500
lso,1999,2972771400
lso,2000,3160033600
lso,2001,3431391400
lso,2002,4015540400
lso,2003,4312429300
lso,2004,4754193600
lso,2005,5229226600
lso,2006,5784277500
lso,2007,5780337100
lso,2008,7034861300
lso,2009,7949260300
lso,2010,8807668000
lso,2011,9717496900
lso,2012,10753758900
lso,2013,12536050100
lso,2014,14058858300
lso,2015,15515275300
lso,2016,16585607000
lso,2017,16747184200
lso,2018,17185328900
lso,2019,17773691700
lso,2020,16184000000
ltu,1995,3979450000
ltu,1996,5035860000
ltu,1997,6008756000
ltu,1998,6864926000
ltu,1999,7020792000
ltu,2000,7602164000
ltu,2001,8087455000
ltu,2002,8788831000
ltu,2003,9543864000
ltu,2004,10330915000
ltu,2005,11860718000
ltu,2006,13555124000
ltu,2007,16446454000
ltu,2008,18696713000
ltu,2009,16831359000
ltu,2010,17023910000
ltu,2011,18315411000
ltu,2012,19537117000
ltu,2013,20928803000
ltu,2014,21765773000
ltu,2015,22371947000
ltu,2016,23698162000
ltu,2017,25551002000
ltu,2018,27956469000
ltu,2019,30046288000
ltu,2020,30499251000
lux,1995,10584800000
lux,1996,11357597000
lux,1997,12267109000
lux,1998,12676775000
lux,1999,14682152000
lux,2000,16536663000
lux,2001,17394687000
lux,2002,18222377000
lux,2003,19095831000
lux,2004,20550112000
lux,2005,22405594000
lux,2006,25956670000
lux,2007,28072640000
lux,2008,30751890000
lux,2009,30727580000
lux,2010,33458681000
lux,2011,34943422000
lux,2012,36697549000
lux,2013,38763927000
lux,2014,40505928000
lux,2015,43168349000
lux,2016,44466955000
lux,2017,46582147000
lux,2018,48075852000
lux,2019,49440965000
lux,2020,51197850000
lva,1995,2201400000
lva,1996,2604515000
lva,1997,3017522000
lva,1998,3528095000
lva,1999,3814982000
lva,2000,4218379000
lva,2001,4689408000
lva,2002,5300776000
lva,2003,6167128000
lva,2004,7121025000
lva,2005,8879951000
lva,2006,11099630000
lva,2007,14536261000
lva,2008,16023684000
lva,2009,12513646000
lva,2010,11664628000
lva,2011,12674289000
lva,2012,14124114000
lva,2013,14740306000
lva,2014,15491957000
lva,2015,16060539000
lva,2016,16641246000
lva,2017,17476186000
lva,2018,18819717000
lva,2019,19682996000
lva,2020,18751020000
mac,1991,24556000000
mac,1992,32175000000
mac,1993,37622000000
mac,1994,41782000000
mac,1995,46986000000
mac,1996,46128000000
mac,1997,47387000000
mac,1998,42469000000
mac,1999,40103000000
mac,2000,43871000000
mac,2001,45145000000
mac,2002,50308000000
mac,2003,56261000000
mac,2004,70535000000
mac,2005,80308000000
mac,2006,92774000000
mac,2007,122219000000
mac,2008,143271000000
mac,2009,153845000000
mac,2010,212389000000
mac,2011,283958000000
mac,2012,329820000000
mac,2013,396113000000
mac,2014,413477000000
mac,2015,329931000000
mac,2016,334480000000
mac,2017,378651000000
mac,2018,420806000000
mac,2019,417363000000
mac,2020,181225000000
mar,1980,39968302035.1824
mar,1981,44842362011.7019
mar,1982,50528323174.0206
mar,1983,54193991070.02689
mar,1984,62077258035.5948
mar,1985,70496325970.9167
mar,1986,81105356154.47299
mar,1987,87160093882.9147
mar,1988,94994866063.6277
mar,1989,101421068806.147
mar,1990,111841893868.16
mar,1991,124302380400
mar,1992,133388101000
mar,1993,138662057500
mar,1994,149066937300
mar,1995,160008396600
mar,1996,169448018900
mar,1997,173861636300
mar,1998,189879500400
mar,1999,200740223800
mar,2000,208733482900
mar,2001,226167526100
mar,2002,236985037400
mar,2003,250026419100
mar,2004,267706636900
mar,2005,289098937200
mar,2006,310354232100
mar,2007,346557000000
mar,2008,367279000000
mar,2009,385516000000
mar,2010,400440000000
mar,2011,429475000000
mar,2012,453370000000
mar,2013,463212000000
mar,2014,477665000000
mar,2015,491424000000
mar,2016,510699000000
mar,2017,531382000000
mar,2018,555797000000
mar,2019,587701000000
mar,2020,553714000000
mco,2010,3525500000
mco,2011,3464300000
mco,2012,3542300000
mco,2013,3853400000
mco,2014,4239700000
mco,2015,4245900000
mco,2016,4374400000
mco,2017,4552800000
mco,2018,4869500000
mco,2019,5173900000
mco,2020,4578400000
mda,1995,2147704000
mda,1996,2924466000
mda,1997,3417444000
mda,1998,3949897000
mda,1999,6099127000
mda,2000,7263771000
mda,2001,8749162000
mda,2002,10812371000
mda,2003,13398365000
mda,2004,15977784000
mda,2005,18980957000
mda,2006,23562548000
mda,2007,29906694000
mda,2008,35506875000
mda,2009,36287959000
mda,2010,47051759000
mda,2011,52915016000
mda,2012,57435189000
mda,2013,63112403000
mda,2014,69787955000
mda,2015,77223040000
mda,2016,86789052000
mda,2017,95163371000
mda,2018,103093426000
mda,2019,114270244785.41
mda,2020,112455262024.476
mdg,1966,24509112800
mdg,1967,25939005200
mdg,1968,27978211200
mdg,1969,29866873700
mdg,1970,32747098800
mdg,1971,34846346000
mdg,1972,34988809300
mdg,1973,36323819400
mdg,1974,41079046700
mdg,1975,43725546400
mdg,1976,47018140700
mdg,1977,51994913000
mdg,1978,53823534200
mdg,1979,69281962900
mdg,1995,1427092074800
mdg,1996,1905921793300
mdg,1997,2066990867100
mdg,1998,2282031083200
mdg,1999,2489415780600
mdg,2000,3030678636300
mdg,2001,3649429662900
mdg,2002,3671094539800
mdg,2003,3937733376600
mdg,2004,4755782668200
mdg,2005,6033903444800
mdg,2006,7190217378100
mdg,2007,7674035867758.91992
mdg,2008,8748547243787.74121
mdg,2009,8844882087950.31055
mdg,2010,10171750903849.30078
mdg,2011,11494490144134.90039
mdg,2012,12950414875652.09961
mdg,2013,14120359976709.40039
mdg,2014,15365978713205.09961
mdg,2015,16863206308156.80078
mdg,2016,19199208458952.60156
mdg,2017,20960257968020.89453
mdg,2018,22364707176218.60156
mdg,2019,25417272468414.19922
mdg,2020,24543953845197.5
mdv,2003,9842516800
mdv,2004,11469124600
mdv,2005,10360440200
mdv,2006,14699763600
mdv,2007,17725888500
mdv,2008,20992173400
mdv,2009,23393344500
mdv,2010,25738978100
mdv,2011,30408960100
mdv,2012,33470615600
mdv,2013,38266850500
mdv,2014,42880423000
mdv,2015,45675694700
mdv,2016,47065183000
mdv,2017,50774193800
mdv,2018,55723110800
mdv,2019,60925600500
mdv,2020,40735109500
mex,1965,155304400
mex,1966,175318600
mex,1967,188810000
mex,1968,209367900
mex,1969,231691100
mex,1970,232929700
mex,1971,262287000
mex,1972,306700900
mex,1973,371419900
mex,1974,477210000
mex,1975,578744000
mex,1976,736586100
mex,1977,975168200
mex,1978,1239139300
mex,1979,1622382000
mex,1980,2825301500
mex,1981,3927693500
mex,1982,6377877000
mex,1983,11088819750
mex,1984,18185909250
mex,1985,29065800750
mex,1986,48130056500
mex,1987,113650767500
mex,1988,235318473000
mex,1989,319728863000
mex,1990,438632322750
mex,1991,570693382300
mex,1992,694678048500
mex,1993,905196919000
mex,1994,1041456914000
mex,1995,1357591712000
mex,1996,1785829247000
mex,1997,2253090161000
mex,1998,2739128137000
mex,1999,3271497384000
mex,2000,3869105378000
mex,2001,4127530542000
mex,2002,4387180472000
mex,2003,4754680278000
mex,2004,5243010387000
mex,2005,5738131364000
mex,2006,6268666947000
mex,2007,6808726290000
mex,2008,7353294853000
mex,2009,7385452379000
mex,2010,8068321854000
mex,2011,8786508829000
mex,2012,9490217455000
mex,2013,9946401745000
mex,2014,10526495865000
mex,2015,11337303375000
mex,2016,12230835039000
mex,2017,13192654248000
mex,2018,14097595321000
mex,2019,14653636609000
mex,2020,13880575515000
mhl,1997,76179200
mhl,1998,76614300
mhl,1999,75962300
mhl,2000,83738500
mhl,2001,87976000
mhl,2002,94022400
mhl,2003,97073400
mhl,2004,102730900
mhl,2005,106777700
mhl,2006,108388400
mhl,2007,112605200
mhl,2008,116902400
mhl,2009,113904900
mhl,2010,114615000
mhl,2011,118773000
mhl,2012,120880100
mhl,2013,125976800
mhl,2014,131002900
mhl,2015,138430900
mhl,2016,143781400
mhl,2017,153713100
mhl,2018,159710000
mhl,2019,162931100
mhl,2020,164200000
mkd,1990,210364000
mkd,1991,390723000
mkd,1992,4618811000
mkd,1993,28042426000
mkd,1994,69135504300
mkd,1995,81347563000
mkd,1996,85475909000
mkd,1997,84177538700
mkd,1998,89037630800
mkd,1999,97726186600
mkd,2000,131273000000
mkd,2001,137229000000
mkd,2002,136794000000
mkd,2003,140746000000
mkd,2004,152169000000
mkd,2005,172011000000
mkd,2006,188468000000
mkd,2007,211326000000
mkd,2008,228632000000
mkd,2009,236705000000
mkd,2010,240926000000
mkd,2011,255743000000
mkd,2012,262808000000
mkd,2013,275261000000
mkd,2014,284006000000
mkd,2015,300327000000
mkd,2016,318510000000
mkd,2017,337110000000
mkd,2018,359000000000
mkd,2019,380941000000
mkd,2020,378416000000
mli,1967,12763597800
mli,1968,17776601100
mli,1969,18782601200
mli,1970,19423097900
mli,1971,21023401900
mli,1972,28438799300
mli,1973,33311499300
mli,1974,40791701500
mli,1975,41382592600
mli,1976,56288503800
mli,1977,64567709700
mli,1978,76299296800
mli,1979,87274586000
mli,1980,162847005400
mli,1981,179970249400
mli,1982,198821436500
mli,1983,231227334400
mli,1984,244043747500
mli,1985,270610034800
mli,1986,277680156700
mli,1987,260571501900
mli,1988,263893335200
mli,1989,282806903200
mli,1990,299893428100
mli,1991,300638246200
mli,1992,312397322300
mli,1993,314425630100
mli,1994,470646617400
mli,1995,519946792000
mli,1996,538126600600
mli,1997,576791681100
mli,1998,646716965900
mli,1999,790622412100
mli,2000,783734078700
mli,2001,911227923900
mli,2002,956679397000
mli,2003,1018679264300
mli,2004,1051180000000
mli,2005,1146035000000
mli,2006,1247996000000
mli,2007,1403478000000
mli,2008,1611951000000
mli,2009,1646238000000
mli,2010,1875099000000
mli,2011,2249194000000
mli,2012,2173696000000
mli,2013,2503256000000
mli,2014,2646402000000
mli,2015,2887259000000
mli,2016,2962594000000
mli,2017,3112686000000
mli,2018,3218969193900
mli,2019,3391467565300
mli,2020,3460835899100
mlt,1970,86543600
mlt,1971,99580200
mlt,1972,88756500
mlt,1973,94384500
mlt,1974,99290600
mlt,1975,116638500
mlt,1976,134361800
mlt,1977,164552200
mlt,1978,199377300
mlt,1979,246284200
mlt,1980,306731700
mlt,1981,361754400
mlt,1982,398990000
mlt,1983,423453900
mlt,1984,411494100
mlt,1985,427581100
mlt,1986,439073500
mlt,1987,496947500
mlt,1988,555837800
mlt,1989,609620800
mlt,1990,697376800
mlt,1991,776969100
mlt,1992,923007800
mlt,1993,1036174900
mlt,1994,1107743700
mlt,1995,1849947200
mlt,1996,1997599200
mlt,1997,2112140600
mlt,1998,2254983600
mlt,1999,2389615800
mlt,2000,2506105700
mlt,2001,2684071200
mlt,2002,2781519400
mlt,2003,2972158900
mlt,2004,3104149900
mlt,2005,3305005800
mlt,2006,3519825700
mlt,2007,3888661200
mlt,2008,4199824400
mlt,2009,4289837700
mlt,2010,4723493700
mlt,2011,4842892100
mlt,2012,5300681100
mlt,2013,5775388200
mlt,2014,6491650600
mlt,2015,7567607300
mlt,2016,7998571661.23818
mlt,2017,8904895357.14632
mlt,2018,9464950346.08331
mlt,2019,10291056527.0015
mlt,2020,9764512552.09447
mmr,2009,11748180100000
mmr,2010,13626216950000
mmr,2011,15679377150000
mmr,2012,17876934750000
mmr,2013,20544780500000
mmr,2014,23347888550000
mmr,2015,26387256800000
mmr,2016,29206203750000
mmr,2017,32760138600000
mmr,2018,37351678600000
mmr,2019,42824608800000
mmr,2020,47653068024300
mne,2000,619991000
mne,2001,742825000
mne,2002,776504000
mne,2003,848509000
mne,2004,950028000
mne,2005,1046325000
mne,2006,1211645000
mne,2007,1488292000
mne,2008,1714271000
mne,2009,1718521000
mne,2010,1832618000
mne,2011,1979033000
mne,2012,1957398000
mne,2013,1969290000
mne,2014,2024760000
mne,2015,2202858000
mne,2016,2356649000
mne,2017,2585002000
mne,2018,2759175000
mne,2019,2907282000
mne,2020,2427455000
mng,1990,5548247976.706
mng,1991,9941555700
mng,1992,18937177000
mng,1993,83230344500
mng,1994,133502278900
mng,1995,190963547700
mng,1996,234344224300
mng,1997,299176340500
mng,1998,353397621100
mng,1999,401692148800
mng,2000,479806913600
mng,2001,588152742000
mng,2002,722496127800
mng,2003,825905237300
mng,2004,950007636400
mng,2005,1139181084700
mng,2006,1353328149000
mng,2007,1680992231200
mng,2008,2600630514400
mng,2009,2840570333600
mng,2010,4374902360000
mng,2011,6031739460000
mng,2012,7819922700000
mng,2013,8574158700000
mng,2014,10185373200000
mng,2015,10570203383900
mng,2016,10978638417800
mng,2017,11869901103900
mng,2018,12967140018800
mng,2019,15037542468700
mng,2020,15165001891300
moz,1991,2471144400
moz,1992,3315967300
moz,1993,5377209100
moz,1994,8842190300
moz,1995,13758199700
moz,1996,19785377000
moz,1997,24563412400
moz,1998,28868224200
moz,1999,33069121400
moz,2000,39565855800
moz,2001,53676341800
moz,2002,67137574900
moz,2003,70812564200
moz,2004,80417446100
moz,2005,94161627300
moz,2006,107597775800
moz,2007,128236312500
moz,2008,143178517800
moz,2009,152285208000
moz,2010,177088732100
moz,2011,198191798200
moz,2012,222886109900
moz,2013,248633049500
moz,2014,266369302400
moz,2015,302539066000
moz,2016,341205900300
moz,2017,344173037300
moz,2018,358236691200
moz,2019,394539947059.448
moz,2020,404239037233.98297
mrt,1961,252504454.10979
mrt,1962,295542613.38155
mrt,1963,327543099.47226
mrt,1964,421726186.88589
mrt,1965,421544150.83065
mrt,1966,414719006.95679
mrt,1967,448168721.65322
mrt,1968,464055597.58498
mrt,1969,467229873.30188
mrt,1970,561509959.90905
mrt,1971,605623355.77727
mrt,1972,726285239.59672
mrt,1973,746208201.93282
mrt,1974,913455734.6975
mrt,1975,1111694352.3075
mrt,1976,1314104904.37265
mrt,1977,1506621049.54055
mrt,1978,1636857629.25431
mrt,1979,1889490867.85656
mrt,1980,2159778498.20277
mrt,1981,2306867048.44951
mrt,1982,2578267742.0391
mrt,1983,2956882077.28117
mrt,1984,3152284511.64829
mrt,1985,3344562360.63449
mrt,1986,3683782753.68647
mrt,1987,4168408825.65802
mrt,1988,4384794023.25452
mrt,1989,4746254979.56638
mrt,1990,5088118686.3688
mrt,1991,7186482300
mrt,1992,7893304700
mrt,1993,8954478100
mrt,1994,9816973900
mrt,1995,10842528900
mrt,1996,11876600700
mrt,1997,13114036100
mrt,1998,13783089400
mrt,1999,15248037500
mrt,2000,17163077100
mrt,2001,18422091500
mrt,2002,20309635000
mrt,2003,23393009200
mrt,2004,26858262000
mrt,2005,31725462500
mrt,2006,35879820300
mrt,2007,43049781600
mrt,2008,48662955400
mrt,2009,52873624700
mrt,2010,62040215700
mrt,2011,68832295500
mrt,2012,77570807100
mrt,2013,82316683400
mrt,2014,88536600000
mrt,2015,93087600000
mrt,2016,98947200000
mrt,2017,106900900000
mrt,2018,113810017000
mrt,2019,123649027100
mrt,2020,124998904600
mus,1976,2186000000
mus,1977,2624000000
mus,1978,3081000000
mus,1979,3619000000
mus,1980,4563000000
mus,1981,5339000000
mus,1982,6028000000
mus,1983,6552000000
mus,1984,7126000000
mus,1985,7701000000
mus,1986,8746000000
mus,1987,11172000000
mus,1988,13594000000
mus,1989,16190000000
mus,1990,18163000000
mus,1991,21038263500
mus,1992,23852910500
mus,1993,27897177300
mus,1994,32202627200
mus,1995,35853859500
mus,1996,40918843400
mus,1997,46389927400
mus,1998,52584069600
mus,1999,61029723900
mus,2000,68532544700
mus,2001,75578185000
mus,2002,82795999800
mus,2003,93103663700
mus,2004,104030160900
mus,2005,113970647600
mus,2006,137839000000
mus,2007,157957000000
mus,2008,175132000000
mus,2009,181571000000
mus,2010,193582000000
mus,2011,208951000000
mus,2012,223072000000
mus,2013,239724000000
mus,2014,257478000000
mus,2015,271749000000
mus,2016,291285000000
mus,2017,308214000000
mus,2018,324913000000
mus,2019,337114000000
mus,2020,293217000000
mwi,1960,44600000
mwi,1961,47300000
mwi,1962,50100000
mwi,1963,52500000
mwi,1964,50300000
mwi,1965,57900000
mwi,1966,68800000
mwi,1967,70400000
mwi,1968,75200000
mwi,1969,81500000
mwi,1970,87000000
mwi,1971,112500000
mwi,1972,112000000
mwi,1973,141800000
mwi,1974,181000000
mwi,1975,209900000
mwi,1976,244500000
mwi,1977,270500000
mwi,1978,304300000
mwi,1979,142864200
mwi,1980,304047100
mwi,1981,384801700
mwi,1982,427895400
mwi,1983,470368500
mwi,1984,579433300
mwi,1985,608204300
mwi,1986,700718500
mwi,1987,598647600
mwi,1988,797922300
mwi,1989,910274200
mwi,1990,1145986300
mwi,1991,1645246100
mwi,1992,1730632100
mwi,1993,2252796500
mwi,1994,4896649600
mwi,1995,9428980000
mwi,1996,14538780700
mwi,1997,20091897900
mwi,1998,22704124900
mwi,1999,31264925700
mwi,2000,39834589200
mwi,2001,50205284300
mwi,2002,105306525500
mwi,2003,121626289700
mwi,2004,149127821700
mwi,2005,177156923100
mwi,2006,231312034600
mwi,2007,275807754000
mwi,2008,348867500000
mwi,2009,410548400000
mwi,2010,502090800000
mwi,2011,599957415900
mwi,2012,738761542000
mwi,2013,1000264215000
mwi,2014,1279611512300
mwi,2015,1598462000000
mwi,2016,2022717000000
mwi,2017,3469531000000
mwi,2018,3873626000000
mwi,2019,4307735000000
mwi,2020,4804034000000
mys,1987,34605000000
mys,1988,38930000000
mys,1989,46357000000
mys,1990,52625000000
mys,1991,60562000000
mys,1992,68808000000
mys,1993,82596000000
mys,1994,93712000000
mys,1995,106525000000
mys,1996,121539000000
mys,1997,135948000000
mys,1998,138707000000
mys,1999,144014000000
mys,2000,165019000000
mys,2001,173374000000
mys,2002,186611000000
mys,2003,195608000000
mys,2004,211177000000
mys,2005,240246000000
mys,2006,262145000000
mys,2007,296211000000
mys,2008,338378000000
mys,2009,348131000000
mys,2010,398209000000
mys,2011,435506000000
mys,2012,476131000000
mys,2013,508744000000
mys,2014,554578000000
mys,2015,612173000000
mys,2016,656485000000
mys,2017,711982000000
mys,2018,767183000000
mys,2019,819619000000
mys,2020,775843000000
nam,1980,722972828.06989
nam,1981,925602872.69118
nam,1982,1159870942.18903
nam,1983,1349764728.31732
