geo,time,ny_tax_nind_cd
mdg,2013,796262561.32848
mdg,2014,792593415.89463
mdg,2015,740206726.39651
mdg,2016,784220986.44336
mdg,2017,849898377.65676
mdg,2018,1031339967.64917
mdg,2019,938808372.60499
mdg,2020,1033839551.51682
mdv,2003,97089437.5
mdv,2004,126622812.5
mdv,2005,127563171.875
mdv,2006,172972585.9375
mdv,2007,204956203.125
mdv,2008,215354523.4375
mdv,2009,164963859.375
mdv,2010,187386984.375
mdv,2011,262913525.54445
mdv,2012,275386122.8262
mdv,2013,360867642.36954
mdv,2014,402042983.27742
mdv,2015,469384705.49189
mdv,2016,580055119.59605
mdv,2017,665178208.87762
mdv,2018,723948501.70232
mdv,2019,735696092.83578
mdv,2020,352300507.75942
mex,1960,544568000
mex,1961,566408000
mex,1962,627928000
mex,1963,679368000
mex,1964,780648000
mex,1965,931712000
mex,1966,989640000
mex,1967,1168112000
mex,1968,1361656000
mex,1969,1521248000
mex,1970,1731320000
mex,1971,1892672000
mex,1972,2229672000
mex,1973,2789584000
mex,1974,3324352000
mex,1975,5034032000
mex,1976,4700500000
mex,1977,4740026548.67257
mex,1978,6062991228.07018
mex,1979,9075951754.38597
mex,1980,14186597826.087
mex,1981,17744438775.5102
mex,1982,14471719858.156
mex,1983,10502980849.2923
mex,1984,13464295292.0143
mex,1985,16392960295.835
mex,1986,9825413942.46486
mex,1987,12914378537.2225
mex,1988,14888067836.8748
mex,1989,18501768129.1895
mex,1990,22328726000.85329
mex,1991,26799442022.2635
mex,1992,31111073152.6059
mex,1993,22007156566.9534
mex,1994,25218576042.1913
mex,1995,14942797457.7063
mex,1996,16456513672.132
mex,1997,22475800593.5468
mex,1998,26390739601.5762
mex,1999,31119914961.71709
mex,2000,33022919010.9565
mex,2001,37784901255.5795
mex,2002,39888192833.4714
mex,2003,36445263323.7557
mex,2004,34586989101.5417
mex,2005,36307479973.2058
mex,2006,36700297911.77329
mex,2007,39979373821.8554
mex,2008,28428078295.0124
mex,2009,37285101935.1019
mex,2010,42905664529.9145
mex,2011,40635630307.5672
mex,2012,36661595732.5639
mex,2013,49684249373.6298
mex,2014,68034237502.3509
mex,2015,67710426670.3684
mex,2016,67421787281.46549
mex,2017,64042684912.6886
mex,2018,67718764673.176
mex,2019,74273613914.3255
mex,2020,68280019594.5191
mhl,1997,15522500
mhl,1998,13972500
mhl,1999,15152800
mhl,2000,10994600
mhl,2001,16133600
mhl,2002,13266600
mhl,2003,12945100
mhl,2004,10719800
mhl,2005,13320700
mhl,2006,11897300
mhl,2007,10511300
mhl,2008,8351600
mhl,2009,6090000
mhl,2010,9946800
mhl,2011,10471000
mhl,2012,7632000
mhl,2013,9779900
mhl,2014,10297900
mhl,2015,6972700
mhl,2016,6935100
mhl,2017,6732000
mhl,2018,7633600
mhl,2019,4034400
mhl,2020,3700000
mkd,1990,745406360.42403
mkd,1991,1012382653.06122
mkd,1992,367938911.80515
mkd,1993,407894655.17241
mkd,1994,721091551.2491
mkd,1995,926848864.09833
mkd,1996,903321351.83874
mkd,1997,717735144.53988
mkd,1998,676695211.49725
mkd,1999,712298623.24215
mkd,2000,592438383.76788
mkd,2001,567499202.64091
mkd,2002,705192556.93102
mkd,2003,672210123.65088
mkd,2004,750881908.28154
mkd,2005,884673837.39451
mkd,2006,896196451.77022
mkd,2007,1151603628.90064
mkd,2008,1379106088.94207
mkd,2009,1275560876.72277
mkd,2010,1292771493.84538
mkd,2011,1465291154.58007
mkd,2012,1315903220.48515
mkd,2013,1404991453.87572
mkd,2014,1496691223.18146
mkd,2015,1270231971.06079
mkd,2016,1421004562.93277
mkd,2017,1506983380.74288
mkd,2018,1668793696.06061
mkd,2019,1660139188.16609
mkd,2020,1386018472.85864
mli,1967,29292986.32647
mli,1968,37382156.6645
mli,1969,40525001.86567
mli,1970,44653249.54749
mli,1971,50323843.45385
mli,1972,47232922.10853
mli,1973,57288560.86342
mli,1974,54381974.26141
mli,1975,75725760.79181
mli,1976,93613502.7966
mli,1977,104200713.36785
mli,1978,127122793.15542
mli,1979,166682685.72632
mli,1980,0
mli,1981,0
mli,1982,0
mli,1983,0
mli,1984,0
mli,1985,58903530.24974
mli,1986,111258698.85363
mli,1987,107390031.27703
mli,1988,88366627.49706
mli,1989,114639039.52854
mli,1990,138845221.47947
mli,1991,134794938.1447
mli,1992,143496165.32548
mli,1993,168452465.03743
mli,1994,120486311.23919
mli,1995,173208454.37243
mli,1996,228658000.19548
mli,1997,232249077.38962
mli,1998,247429443.17315
mli,1999,305657465.02673
mli,2000,246233195.67452
mli,2001,299795361.82414
mli,2002,367263657.72441
mli,2003,476124359.88964
mli,2004,590527932.64308
mli,2005,637160034.89739
mli,2006,674656891.8324
mli,2007,729112257.90276
mli,2008,796576233.18386
mli,2009,981139297.02949
mli,2010,940208890.84616
mli,2011,1047969161.07549
mli,2012,970476713.3419
mli,2013,1031582127.21776
mli,2014,983584445.23251
mli,2015,971418529.0988
mli,2016,1272627190.83316
mli,2017,1357332137.90524
mli,2018,1401557675.31166
mli,2019,1429403328.3212
mli,2020,1437072027.29045
mlt,1970,30717803.42056
mlt,1971,31637456.50111
mlt,1972,36052205.22052
mlt,1973,43413688.74403
mlt,1974,33971154.91703
mlt,1975,27205399.97769
mlt,1976,25462688.07432
mlt,1977,28293483.78571
mlt,1978,36142920.79759
mlt,1979,32731017.96407
mlt,1980,60082401.19314
mlt,1981,69569271.75844
mlt,1982,46615208.33333
mlt,1983,28290380.22436
mlt,1984,35246764.13074
mlt,1985,43394033.67496
mlt,1986,94331876.77518
mlt,1987,122838717.69384
mlt,1988,170300376.2813
mlt,1989,187224069.96797
mlt,1990,231453734.97231
mlt,1991,262594023.90438
mlt,1992,283515412.57235
mlt,1993,238859854.0146
mlt,1994,257865273.20232
mlt,1995,407188594.35798
mlt,1996,367309790.37637
mlt,1997,389613947.28061
mlt,1998,368673997.12675
mlt,1999,434239453.29316
mlt,2000,441544385.6555
mlt,2001,461283506.62978
mlt,2002,513215127.21513
mlt,2003,610384545.35109
mlt,2004,755391131.04136
mlt,2005,842823653.77441
mlt,2006,883906661.64848
mlt,2007,1010334108.95155
mlt,2008,1090134466.09052
mlt,2009,1086069741.59489
mlt,2010,1072207742.27761
mlt,2011,1227292873.05122
mlt,2012,1139496852.11358
mlt,2013,1228726789.74631
mlt,2014,1374929055.40056
mlt,2015,1229213025.62965
mlt,2016,1312155295.44462
mlt,2017,1477227025.85122
mlt,2018,1734838188.46481
mlt,2019,1674837923.30514
mlt,2020,1431040220.93073
mne,2000,91167451.74102
mne,2001,110400322.40731
mne,2002,133604684.10615
mne,2003,248773040.82325
mne,2004,308286565.68165
mne,2005,366832483.52195
mne,2006,497027976.4145
mne,2007,751717766.21955
mne,2008,892088765.19701
mne,2009,706335093.08141
mne,2010,684897255.73379
mne,2011,736904231.62583
mne,2012,659441089.55416
mne,2013,800957249.07063
mne,2014,873646013.00252
mne,2015,701460574.47044
mne,2016,755777654.86726
mne,2017,879570655.84855
mne,2018,999755665.72238
mne,2019,1039376399.46261
mne,2020,818239316.23932
mng,1981,0
mng,1982,0
mng,1983,0
mng,1984,0
mng,1985,0
mng,1986,0
mng,1987,0
mng,1988,0
mng,1989,0
mng,1990,76300000
mng,1991,234663157.89474
mng,1992,79234741.78404
mng,1993,59107323.65845
mng,1994,57000872.26207
mng,1995,76953416.33044
mng,1996,82289484.19319
mng,1997,84669932.53079
mng,1998,85271511.437
mng,1999,93290042.35381
mng,2000,127143681.05885
mng,2001,162724439.20115
mng,2002,167613625.05844
mng,2003,178453179.30469
mng,2004,227134394.06723
mng,2005,258650708.10814
mng,2006,343523063.76066
mng,2007,420254342.9567
mng,2008,577126903.98611
mng,2009,411580097.51042
mng,2010,735677796.23101
mng,2011,1308812738.64775
mng,2012,1365973219.03682
mng,2013,1429578053.94285
mng,2014,1141582350.05394
mng,2015,957049619.01411
mng,2016,930122958.42588
mng,2017,1041090272.66916
mng,2018,1423051780.95989
mng,2019,1507053203.19031
mng,2020,1263963368.15354
moz,1991,114927431.16068
moz,1992,101178892.15608
moz,1993,109385550.56528
moz,1994,86307985.2946
moz,1995,99566304.31169
moz,1996,619864650.20321
moz,1997,659001827.85266
moz,1998,695075657.2853
moz,1999,843601286.87838
moz,2000,859126792.84438
moz,2001,681218039.37479
moz,2002,554311757.74981
moz,2003,683704431.44692
moz,2004,838361732.93832
moz,2005,929459034.73397
moz,2006,942723197.69456
moz,2007,1005624412.25528
moz,2008,1247767960.46188
moz,2009,1121980623.80307
moz,2010,1067744105.58273
moz,2011,1482996074.66733
moz,2012,1697928530.64533
moz,2013,1950485947.09691
moz,2014,1910521310.7643
moz,2015,1841710435.81567
moz,2016,1360002037.86463
moz,2017,1321068454.00516
moz,2018,1497433180.327
moz,2019,1715523114.9113
moz,2020,1564467457.13653
mrt,1961,7254159.98547
mrt,1962,9067718.3487
mrt,1963,10201183.14229
mrt,1964,10881262.01844
mrt,1965,11334647.93588
mrt,1966,8725232.58373
mrt,1967,10879716.96988
mrt,1968,18139299.31881
mrt,1969,25860776.69356
mrt,1970,13352088.23377
mrt,1971,14371962.7368
mrt,1972,19994096.73011
mrt,1973,33272257.1811
mrt,1974,54147768.87644
mrt,1975,50164360.48693
mrt,1976,57910427.2333
mrt,1977,51522341.70936
mrt,1978,43949239.67033
mrt,1979,48478532.40536
mrt,1980,46056013.84026
mrt,1981,63066740.46454
mrt,1982,74429263.42486
mrt,1983,89742317.11931
mrt,1984,81312785.59483
mrt,1985,80221673.44365
mrt,1986,89041894.57332
mrt,1987,99148092.04719
mrt,1988,106504853.18591
mrt,1989,100150238.07019
mrt,1990,111713912.62627
mrt,1991,115178947.11151
mrt,1992,117316671.83748
mrt,1993,112988460.83804
mrt,1994,114991883.47158
mrt,1995,131819092.53437
mrt,1996,136521301.24907
mrt,1997,133016410.60763
mrt,1998,92212982.02424
mrt,1999,92682469.90655
mrt,2000,86338037.77786
mrt,2001,84189360.36209
mrt,2002,94036704.33762
mrt,2003,117472022.20279
mrt,2004,158371536.89892
mrt,2005,177797405.87349
mrt,2006,213333358.15339
mrt,2007,271958381.51183
mrt,2008,297454759.176
mrt,2009,250920172.58334
mrt,2010,288467422.27087
mrt,2011,350429613.18735
mrt,2012,509413158.24961
mrt,2013,520486696.90903
mrt,2014,552778924.7667
mrt,2015,624753597.47684
mrt,2016,585916548.18359
mrt,2017,653882681.56425
mrt,2018,762413683.85934
mrt,2019,742583972.00388
mrt,2020,673225806.45161
mus,1976,80670508.11943
mus,1977,100797602.65161
mus,1978,123959567.11502
mus,1979,174378973.06637
mus,1980,170217196.10114
mus,1981,161584512.9525
mus,1982,156817659.23201
mus,1983,183663357.87873
mus,1984,167387665.48553
mus,1985,177302897.84685
mus,1986,241341412.70124
mus,1987,301361991.58267
mus,1988,343957671.32768
mus,1989,340397906.8578
mus,1990,405355400.81407
mus,1991,423129578.40062
mus,1992,447535609.64326
mus,1993,458295172.25748
mus,1994,455327214.31594
mus,1995,459401689.83625
mus,1996,488526629.55967
mus,1997,496319513.89779
mus,1998,508737953.62756
mus,1999,561235096.76087
mus,2000,574680852.27965
mus,2001,501662566.5567
mus,2002,569370609.43862
mus,2003,709849506.29894
mus,2004,842682575.4132
mus,2005,785778808.79571
mus,2006,766964908.02035
mus,2007,911709571.21004
mus,2008,1096588033.51515
mus,2009,961802013.77981
mus,2010,1103058692.06481
mus,2011,1324810144.22072
mus,2012,1375207986.68885
mus,2013,1413225455.51669
mus,2014,1438559709.48611
mus,2015,1322029740.39199
mus,2016,1374828019.88639
mus,2017,1571948934.78803
mus,2018,1736762695.08228
mus,2019,1711897613.71164
mus,2020,1280482071.01449
mwi,1960,5459890.80218
mwi,1961,5879882.40235
mwi,1962,6159876.80246
mwi,1963,6439871.20258
mwi,1964,6579868.40263
mwi,1965,9099818.00364
mwi,1966,7699846.00308
mwi,1967,14084507.04225
mwi,1968,12480499.21997
mwi,1969,15360614.42458
mwi,1970,19800792.03168
mwi,1971,25755205.19918
mwi,1972,27694610.77844
mwi,1973,28316855.85256
mwi,1974,33523537.80314
mwi,1975,40518638.57374
mwi,1976,36911281.48959
mwi,1977,48842618.23015
mwi,1978,68981865.59204
mwi,1979,117150201.98311
mwi,1980,127447358.69967
mwi,1981,120406567.63096
mwi,1982,109995262.90857
mwi,1983,118828736.80626
mwi,1984,126008207.16004
mwi,1985,125647140.94584
mwi,1986,119123099.24238
mwi,1987,143749717.02812
mwi,1988,181899816.49943
mwi,1989,238267802.13807
mwi,1990,272394554.58243
mwi,1991,205329433.16805
mwi,1992,180057169.81656
mwi,1993,174502589.26138
mwi,1994,128908944.18754
mwi,1995,162453496.20838
mwi,1996,215161910.04997
mwi,1997,186266379.63537
mwi,1998,166851358.26626
mwi,1999,161487183.61644
mwi,2000,171032530.6749
mwi,2001,154886842.02872
mwi,2002,178050750.29374
mwi,2003,221553457.68017
mwi,2004,356078614.38869
mwi,2005,413064424.519
mwi,2006,411569364.8057
mwi,2007,441602160.0874
mwi,2008,388347220.76931
mwi,2009,449848370.97082
mwi,2010,503218556.85585
mwi,2011,634129541.80257
mwi,2012,451125410.0664
mwi,2013,375601140.53698
mwi,2014,414393096.37798
mwi,2015,478637357.6928
mwi,2016,411544487.85176
mwi,2017,554820289.68638
mwi,2018,638913335.13124
mwi,2019,667636253.7954
mwi,2020,760395048.8808
mys,1960,-178688259.50608
mys,1961,-225728603.16216
mys,1962,-238468509.08141
mys,1963,120214066.3792
mys,1964,103880765.71279
mys,1965,231608323.53326
mys,1966,234221645.10649
mys,1967,104860708.219
mys,1968,130667548.67372
mys,1969,97674049.3924
mys,1970,75133901.73788
mys,1971,422959636.99505
mys,1972,525606433.53667
mys,1973,825932018.17214
mys,1974,1126666985.16888
mys,1975,978514323.78414
mys,1976,1235441965.6909
mys,1977,1628814285.13387
mys,1978,2633419602.76339
mys,1979,3504843401.57192
mys,1980,4198172355.18398
mys,1981,3834034113.10273
mys,1982,3759099640.31857
mys,1983,4658165122.99143
mys,1984,7045389571.59925
mys,1985,6493761780.10471
mys,1986,5796679243.82118
mys,1987,919193522.78139
mys,1988,1121124179.01329
mys,1989,1313496751.329
mys,1990,1591556064.91922
mys,1991,1873363398.31248
mys,1992,2208740723.28896
mys,1993,2364321510.43083
mys,1994,2819692120.10364
mys,1995,3013955342.90271
mys,1996,3247078464.10684
mys,1997,3128327063.66669
mys,1998,1354463921.7285
mys,1999,1699736842.10526
mys,2000,1533157894.73684
mys,2001,1487631578.94737
mys,2002,1738157894.73684
mys,2003,1712368421.05263
mys,2004,1683157894.73684
mys,2005,1682553933.08864
mys,2006,1542718499.53656
mys,2007,1736385850.59344
mys,2008,2257629354.27783
mys,2009,1975883103.98638
mys,2010,2381795038.96185
mys,2011,2846732026.14379
mys,2012,3297720797.7208
mys,2013,3415849439.84258
mys,2014,3650279568.57833
mys,2015,3763666623.99181
mys,2016,3984509799.19485
mys,2017,4483329457.72486
mys,2018,4325295531.70925
mys,2019,4119493059.74653
mys,2020,3748067086.95135
nam,1980,122187662.59719
nam,1981,92362092.24345
nam,1982,90826815.20254
nam,1983,99812199.8559
nam,1984,94075665.9891
nam,1985,91938548.87798
nam,1986,114096034.41036
nam,1987,140570587.04546
nam,1988,175197689.54509
nam,1989,195804939.21674
nam,1990,223400327.29136
nam,1991,230655017.56419
nam,1992,294465217.3913
nam,1993,299964715.24314
nam,1994,341321307.87428
nam,1995,401210140.3325
nam,1996,373446351.73168
nam,1997,390751822.91667
nam,1998,368519490.62099
nam,1999,401507979.37638
nam,2000,348865241.07323
nam,2001,273332005.29666
nam,2002,288269403.36031
nam,2003,331261530.52996
nam,2004,542179079.52382
nam,2005,605874645.21491
nam,2006,610819612.53713
nam,2007,641003558.06305
nam,2008,622585939.86694
nam,2009,694615466.74802
nam,2010,846015906.57954
nam,2011,932193972.60274
nam,2012,945216639.41029
nam,2013,950398508.73324
nam,2014,936214601.25981
nam,2015,889016651.27039
nam,2016,859837559.82813
nam,2017,983706268.32018
nam,2018,1028392945.39025
nam,2019,866169721.21481
nam,2020,581617282.07589
ncl,1998,380499660.3087
ncl,1999,394987984.01742
ncl,2000,360463101.41745
ncl,2001,351763073.9386
ncl,2002,401789866.97592
ncl,2003,529802240.51672
ncl,2004,639455020.50806
ncl,2005,667389809.60308
ncl,2006,685971322.11493
ncl,2007,846592105.21208
ncl,2008,975111897.51784
ncl,2009,910727465.94266
ncl,2010,970926700.95237
ncl,2011,1095351579.42175
ncl,2012,1051685698.41442
ncl,2013,1068467037.68436
ncl,2014,1107561771.33349
ncl,2015,927605762.41686
ncl,2016,967564056.32715
ncl,2017,1008509851.88195
ncl,2019,975711045.11514
ner,1990,80083387.21124
ner,1991,62172914.59372
ner,1992,59642622.09861
ner,1993,54758572.2832
ner,1994,32504183.23188
ner,1995,65273750.85245
ner,1996,80211543.1381
ner,1997,82493855.93968
ner,1998,121441044.16666
ner,1999,120999808.60258
ner,2000,111257181.13567
ner,2001,128289115.46282
ner,2002,164924584.68428
ner,2003,187282552.05145
ner,2004,244099185.91112
ner,2005,283711472.21173
ner,2006,294151897.99275
ner,2007,336261329.27957
ner,2008,414964012.10762
ner,2009,438678038.64566
ner,2010,476623727.88046
ner,2011,605462013.68025
ner,2012,455011589.31934
ner,2013,586283863.56255
ner,2014,640482890.07575
ner,2015,630821413.04037
ner,2016,542765711.29264
ner,2017,592354783.29967
ner,2018,765410827.3254
ner,2019,758086125.70851
ner,2020,726987389.02614
nga,1981,1630628967.23654
nga,1982,1417129423.75495
nga,1983,958106757.1362
nga,1984,728482021.04304
nga,1985,728059863.8549
nga,1986,540519033.51103
nga,1987,520682148.89122
nga,1988,489771795.91742
nga,1989,434112982.21511
nga,1990,532793430.59427
nga,1991,483634196.28736
nga,1992,470125412.78499
nga,1993,273199220.75055
nga,1994,334957383.32058
nga,1995,437796050.31268
nga,1996,509294900
nga,1997,544888803.30293
nga,1998,550576263.63636
nga,1999,605207020.72059
nga,2000,709280493.1891
nga,2001,759477033.89244
nga,2002,976891652.05651
nga,2003,1075361461.32559
nga,2004,1397258109.83685
nga,2005,1805247559.49946
nga,2006,2419061028.34242
nga,2007,2839864870.38593
nga,2008,3498779684.04426
nga,2009,3047402057.79697
nga,2010,0
nga,2011,990037635.34322
nga,2012,4013603388.58631
nga,2013,5760717909.81795
nga,2014,6631231585.29322
nga,2015,5282310848.02354
nga,2016,4283871355.94578
nga,2017,3883769935.37707
nga,2018,4154091204.92308
nga,2019,4395837883.38461
nga,2020,5403936539.38691
nic,1994,420000625
nic,1995,460142456.83931
nic,1996,489230326.02252
nic,1997,531007620.5798
nic,1998,592651600.34398
nic,1999,611186731.5834
nic,2000,630412387.70686
nic,2001,605928078.3707
nic,2002,609238203.50877
nic,2003,623557527.8072
nic,2004,704180991.8393
nic,2005,824170342.96881
nic,2006,640154327.41211
nic,2007,704021694.98766
nic,2008,754243506.19477
nic,2009,718349796.06972
nic,2010,815868437.54893
nic,2011,929212890.413
nic,2012,1031842492.40165
nic,2013,1071527583.79839
nic,2014,1145601225.81066
nic,2015,1222254616.17647
nic,2016,1305331752.70227
nic,2017,1365938635.11199
nic,2018,1129333713.92821
nic,2019,1233877393.63362
nic,2020,1239335894.51306
nld,1969,2715587584.34666
nld,1970,2943001156.63237
nld,1971,3711515664.1604
nld,1972,4425015105.74018
nld,1973,5891798045.08908
nld,1974,6491168948.27445
nld,1975,7691279191.35587
nld,1976,8728506417.73629
nld,1977,10522769147.8854
nld,1978,12602657364.0253
nld,1979,14074935735.4718
nld,1980,15018185546.442
nld,1981,12186845359.0038
nld,1982,11480348271.0242
nld,1983,10933901629.2178
nld,1984,10427232142.8571
nld,1985,10193224522.293
nld,1986,14527253103.0761
nld,1987,17522151871.1923
nld,1988,19096795629.39009
nld,1989,18917950743.0115
nld,1990,24552549921.3361
nld,1991,24668253182.4611
nld,1992,28327324561.4035
nld,1993,28191536544.85049
nld,1994,31687137667.9985
nld,1995,41549547076.5852
nld,1996,43515032679.7386
nld,1997,40789473684.21049
nld,1998,43245945345.4788
nld,1999,46435879833.9769
nld,2000,42647809450.9805
nld,2001,46100738672.04729
nld,2002,49872395003.5295
nld,2003,61302106292.5489
nld,2004,70539212569.8844
nld,2005,74009686213.22951
nld,2006,80308100752.9411
nld,2007,91362918484.314
nld,2008,101204154560.15601
nld,2009,88787664629.2968
nld,2010,86048291683.33348
nld,2011,89650270019.4554
nld,2012,80492010292.96878
nld,2013,86000955511.3728
nld,2014,88672113349.8036
nld,2015,76748335183.20309
nld,2016,81371768534.24139
nld,2017,86510984494.1178
nld,2018,96076554145.09801
nld,2019,98620106941.1763
nld,2020,98644624753.30768
nld_curacao,2011,309999042
nld_curacao,2012,321768650.46927
nld_curacao,2013,349716045.85475
nld_curacao,2014,347559211.6257
nld_curacao,2015,352892334.88827
nld_curacao,2016,362886049.50838
nld_curacao,2017,365027932.96089
nld_curacao,2018,358457430.1676
nld_curacao,2019,381528825.74547
nld_curacao,2020,310788421.57753
nor,1970,1630430217.4187
nor,1971,1998611091.42703
nor,1972,2337208949.33366
nor,1973,2980158867.80672
nor,1974,3290611404.94973
nor,1975,3932349958.86663
nor,1976,4298359754.42133
nor,1977,5032215647.60026
nor,1978,5313316673.97898
nor,1979,5984478979.48303
nor,1980,6825194363.45967
nor,1981,7079188082.58559
nor,1982,6846451812.82925
nor,1983,6886683844.08749
nor,1984,6794461802.36476
nor,1985,7848369236.4956
nor,1986,10914303487.633
nor,1987,12493803339.5176
nor,1988,12671321160.043
nor,1989,11713520168.0064
nor,1990,13329712286.5313
nor,1991,13746008730.6607
nor,1992,15236463110.4675
nor,1993,14637515682.0456
nor,1994,16266577873.4981
nor,1995,20192101275.4136
nor,1996,21650748860.4298
nor,1997,21378544971.3009
nor,1998,20926959218.5657
nor,1999,21458867576.1617
nor,2000,20205980594.8783
nor,2001,20284818221.2485
nor,2002,22990681129.2868
nor,2003,26047569277.704
nor,2004,29607168288.6304
nor,2005,33276678308.1102
nor,2006,37230131133.73769
nor,2007,45149871197.7754
nor,2008,46178723404.25529
nor,2009,41519965650.4938
nor,2010,46895794843.513
nor,2011,52609395067.5523
nor,2012,53067640739.1491
nor,2013,54787063829.7872
nor,2014,52722401481.0896
nor,2015,42449767489.9245
nor,2016,42674047619.0476
nor,2017,45404150715.2932
nor,2018,48245434983.0925
nor,2019,45300113636.3636
nor,2020,42888397203.2923
npl,1960,7087544.29715
npl,1961,7350045.93779
npl,1962,8006300.03938
npl,1963,6890092.26264
npl,1964,6913580.24691
npl,1965,10237563.98477
npl,1966,23362646.01654
npl,1967,11943824.6489
npl,1968,11627030.69321
npl,1969,15901234.5679
npl,1970,5432098.76543
npl,1971,16098765.4321
npl,1972,23604938.2716
npl,1973,19892541.27215
npl,1974,36420692.27843
npl,1975,60384176.49296
npl,1976,67235734.33115
npl,1977,82000000
npl,1978,106174545.75017
npl,1979,119666666.66667
npl,1980,122083325
npl,1981,153416658.33333
npl,1982,150815928.82045
npl,1983,153455829.79957
npl,1984,156353407.20694
npl,1985,144588476.78767
npl,1986,153835134.98304
npl,1987,161698856.71685
npl,1988,212740875.08501
npl,1989,187893171.79312
npl,1990,198818593.81796
npl,1991,206905289.83212
npl,1992,166748329.62138
npl,1993,202125000
npl,1994,247938775.5102
npl,1995,286365461.84739
npl,1996,280781108.08356
npl,1997,314781693.84535
npl,1998,305778853.91445
npl,1999,315761589.40397
npl,2000,346677283.91487
npl,2001,382181432.65306
npl,2002,382536546.81944
npl,2003,410335949.21536
npl,2004,488543949.30526
npl,2005,564540713.22457
npl,2006,594070905.23708
npl,2007,737265472.60152
npl,2008,929013185.92414
npl,2009,1024265561.89312
npl,2010,1467183642.80348
npl,2011,1703933395.04845
npl,2012,1727421572.39178
npl,2013,1955546312.96185
npl,2014,2138934649.97173
npl,2015,2382471163.72285
npl,2016,2508487301.13898
npl,2017,3357251910.18215
npl,2018,4262858825.79577
npl,2019,4575217092.94138
npl,2020,3959738948.57292
nru,2013,8035395.50631
nru,2014,13463508.6753
nru,2015,9269739.579
nzl,1971,100403923.83151
nzl,1972,123966942.14876
nzl,1973,198970363.1557
nzl,1974,222007722.00772
nzl,1975,161508922.5209
nzl,1976,169524551.83165
nzl,1977,171817912.51111
nzl,1978,198578595.31773
nzl,1979,241410397.67605
nzl,1980,258637328.70102
nzl,1981,326367496.46158
nzl,1982,300801165.33139
nzl,1983,324658254.46898
nzl,1984,355179923.2604
nzl,1985,326342710.99744
nzl,1986,1182403886.77651
nzl,1987,2747137109.2541
nzl,1988,2657004830.91787
nzl,1989,3048470142.62887
nzl,1990,3248072670.77033
nzl,1991,3017668242.17871
nzl,1992,2945555082.94343
nzl,1993,3299596261.26873
nzl,1994,4085108981.01227
nzl,1995,4725690754.51647
nzl,1996,5232412931.87179
nzl,1997,4843346151.42155
nzl,1998,3922838044.10758
nzl,1999,4091546006.539
nzl,2000,3602511746.36631
nzl,2001,3658128243.7636
nzl,2002,4718813149.98275
nzl,2003,6272749480.88433
nzl,2004,7472268907.56302
nzl,2005,8297542772.65367
nzl,2006,8576616302.44472
nzl,2007,10368927757.7717
nzl,2008,9870668447.31848
nzl,2009,8861890186.76994
nzl,2010,11484083816.166
nzl,2011,14081884476.0791
nzl,2012,14902571159.627
nzl,2013,15744525548.6038
nzl,2014,16731742388.6293
nzl,2015,14980735368.4688
nzl,2016,16346391465.5157
nzl,2017,17540751617.9266
nzl,2018,17875696963.0574
nzl,2019,17992917730.3796
omn,1965,1960235.22823
omn,1966,1960235.22823
omn,1967,2209334.438
omn,1968,2399808.01536
omn,1969,2879769.61843
omn,1970,2639788.81689
omn,1971,2646775.74591
omn,1972,4168837.93643
omn,1973,4847447.96122
omn,1974,6658946.14939
omn,1975,1447596.989
omn,1976,13028372.90098
omn,1977,13317892.29878
omn,1978,13317892.29878
omn,1979,23451071.22177
omn,1980,34742327.73596
omn,1998,335607022.10663
omn,1999,355771651.49545
omn,2000,124327698.30949
omn,2001,198779713.91417
omn,2002,210489466.84005
omn,2003,177479063.71912
omn,2004,184665799.73992
omn,2005,-146711053.316
omn,2006,-11622886.86606
omn,2007,124711833.55006
omn,2008,361113914.17425
omn,2009,48240312.09363
omn,2010,-1680364109.23277
omn,2011,-3496488946.68401
omn,2012,-3738621586.47594
omn,2013,-3680884265.27958
omn,2014,-3445513654.09623
omn,2015,-2088686605.98179
omn,2016,-520156046.81404
omn,2017,-913133940.18205
omn,2018,-934980494.14824
omn,2019,-1418205461.63849
omn,2020,-1407022106.63199
pak,1960,215875682.48635
pak,1961,265224695.50609
pak,1962,291054178.91642
pak,1963,328223435.53129
pak,1964,386602267.95464
pak,1965,426921461.57077
pak,1966,477740445.1911
pak,1967,614027719.44561
pak,1968,578328433.43133
pak,1969,706425871.48257
pak,1970,924821503.56993
pak,1971,1004829903.40193
pak,1972,841914930.25659
pak,1973,574860493.71039
pak,1974,647676767.67677
pak,1975,770303030.30303
pak,1976,1073535353.53535
pak,1977,1390505050.50505
pak,1978,1666060606.06061
pak,1979,1724343434.34343
pak,1980,2416767676.76768
pak,1981,3067171717.17172
pak,1982,3033744075.82938
pak,1983,2832677165.35433
pak,1984,3372885129.11843
pak,1985,3106398416.88654
pak,1986,2989026658.4005
pak,1987,3323507136.61521
pak,1988,4236058103.10453
pak,1989,4519797303.99704
pak,1990,4491749637.73197
pak,1991,5016987643.72441
pak,1992,5384959948.34648
pak,1993,5464333158.26871
pak,1994,5326722535.99317
pak,1995,6302542854.82168
pak,1996,5682875693.62729
pak,1997,5186645926.80199
pak,1998,4570279202.96739
pak,1999,4338506181.91482
pak,2000,5337289200.28993
pak,2001,5145671590.51872
pak,2002,5183907112.69893
pak,2003,6199539013.14666
pak,2004,7178408893.52093
