geo,time,ne_con_totl_kn
svk,2000,37230109000
svk,2001,39020785000
svk,2002,40863994000
svk,2003,41788270000
svk,2004,43403126000
svk,2005,45518884000
svk,2006,48585736000
svk,2007,51458839000
svk,2008,54977689000
svk,2009,55692036000
svk,2010,56325244000
svk,2011,55183634000
svk,2012,55074153000
svk,2013,54778470000
svk,2014,56063256000
svk,2015,57969057000
svk,2016,59930949000
svk,2017,62155083000
svk,2018,64033942000
svk,2019,66047363000
svk,2020,65567822000
svn,1990,17149843000
svn,1991,15715575000
svn,1992,15223976000
svn,1993,16987246000
svn,1994,17587335000
svn,1995,18892837000
svn,1996,19412795000
svn,1997,20041173000
svn,1998,20667894000
svn,1999,21922761000
svn,2000,22098214000
svn,2001,22730946000
svn,2002,23322232000
svn,2003,24089860000
svn,2004,24765525000
svn,2005,25326514000
svn,2006,25778292000
svn,2007,27134356000
svn,2008,28072472000
svn,2009,28652514000
svn,2010,28860273000
svn,2011,29019436000
svn,2012,28371450000
svn,2013,27401491000
svn,2014,27713588000
svn,2015,28298252000
svn,2016,29408816000
svn,2017,29854245000
svn,2018,30875627000
svn,2019,32131633000
svn,2020,30925265000
swe,1970,1373485119000
swe,1971,1384367438000
swe,1972,1427283364000
swe,1973,1464203815000
swe,1974,1512069149000
swe,1975,1563720728000
swe,1976,1624732641000
swe,1977,1630034628000
swe,1978,1641378821000
swe,1979,1694604328000
swe,1980,1697211758000
swe,1981,1727380214000
swe,1982,1741669432000
swe,1983,1719599895000
swe,1984,1752013237000
swe,1985,1791660441000
swe,1986,1857765831000
swe,1987,1926163908000
swe,1988,1968347882000
swe,1989,1998784267000
swe,1990,2008707908000
swe,1991,2041225684000
swe,1992,2037525569000
swe,1993,2000573000000
swe,1994,2016617000000
swe,1995,2031608000000
swe,1996,2054574000000
swe,1997,2091785000000
swe,1998,2164811000000
swe,1999,2235971000000
swe,2000,2308949000000
swe,2001,2323132000000
swe,2002,2374564000000
swe,2003,2404427000000
swe,2004,2446533000000
swe,2005,2498718000000
swe,2006,2561493000000
swe,2007,2632793000000
swe,2008,2651775000000
swe,2009,2690659000000
swe,2010,2775712000000
swe,2011,2820112000000
swe,2012,2844357000000
swe,2013,2893329000000
swe,2014,2959739000000
swe,2015,3057381000000
swe,2016,3143411000000
swe,2017,3196833000000
swe,2018,3243994000000
swe,2019,3262018000000
swe,2020,3149780000000
swz,1980,10562040592.4063
swz,1981,10077040650.3947
swz,1982,11029978077.2191
swz,1983,11008471181.4724
swz,1984,11084079306.6552
swz,1985,10026287829.129
swz,1986,8754593778.46085
swz,1987,8812870552.8942
swz,1988,7771338962.26798
swz,1989,8313540582.45859
swz,1990,10270264707.2815
swz,1991,10792274840.2394
swz,1992,12050135450.4663
swz,1993,13371056903.5304
swz,1994,12238693300.9286
swz,1995,14433329430.422
swz,1996,16627072944.2114
swz,1997,16555922544.531
swz,1998,17549341594.2901
swz,1999,19212466653.50809
swz,2000,21320697334.3181
swz,2001,21768947089.101
swz,2002,22789166500
swz,2003,24076870400
swz,2004,24684764700
swz,2005,26870602300
swz,2006,28103140900
swz,2007,28689812800
swz,2008,29831151700
swz,2009,31578992600
swz,2010,33164054900
swz,2011,34270580800
swz,2012,34506399000
swz,2013,35300194500
swz,2014,36013408700
swz,2015,36862470500
swz,2016,36890171600
swz,2017,38608529200
swz,2018,38546912000
swz,2019,37912387800
swz,2020,38665286800
sxm,2011,1355300000
sxm,2012,1323200000
sxm,2013,1426700000
sxm,2014,1520000000
sxm,2015,1374080000
sxm,2016,1407057920
sxm,2017,1439420252.16
sxm,2018,1515709525.52448
syc,1985,2286393900
syc,1986,1961311000
syc,1987,2100705300
syc,1988,2167776600
syc,1989,2150294600
syc,1990,2722025500
syc,1991,2706555700
syc,1992,3254350200
syc,1993,3655056300
syc,1994,3273712300
syc,1995,3588427000
syc,1996,3662043500
syc,1997,3891610800
syc,1998,4232309400
syc,1999,3611108500
syc,2000,2944313700
syc,2001,3112970000
syc,2002,3054230100
syc,2003,3075613400
syc,2006,4642307900
syc,2012,5219000000
syc,2013,4497000000
syc,2014,6133407000
syc,2015,6264383400
syc,2016,6533972700
syc,2017,7098435500
syr,1970,170204000000
syr,1971,190459000000
syr,1972,229897000000
syr,1973,200496000000
syr,1974,282968000000
syr,1975,307621000000
syr,1976,322464000000
syr,1977,360176000000
syr,1978,390389000000
syr,1979,403191000000
syr,1980,435940000000
syr,1981,450381000000
syr,1982,430152000000
syr,1983,428473000000
syr,1984,389574000000
syr,1985,478657000000
syr,1986,440727000000
syr,1987,519245000000
syr,1988,591673000000
syr,1989,517527000000
syr,1990,501772000000
syr,1991,517828000000
syr,1992,589259000000
syr,1993,609028000000
syr,1994,593212000000
syr,1995,636862000000
syr,1996,670139000000
syr,1997,677203000000
syr,1998,713373000000
syr,1999,683954000000
syr,2000,685684000000
syr,2001,658085000000
syr,2002,694236000000
syr,2003,777354000000
syr,2004,870285000000
syr,2005,1019942000000
syr,2006,913740000000
syr,2007,1053925000000
syr,2008,1177527000000
syr,2009,1184836000000
syr,2010,1241792000000
syr,2011,1352295000000
syr,2012,1099522000000
syr,2013,771384477400
syr,2014,735315507500
syr,2015,590031370000
syr,2016,571558612700
syr,2017,548535387500
syr,2018,441640000000
syr,2019,410289000000
tcd,1985,1649652293700
tcd,1986,1564816109000
tcd,1987,1452199137900
tcd,1988,1675655505000
tcd,1989,1682701221600
tcd,1990,1591709195600
tcd,1991,1726680949300
tcd,1992,1826546367400
tcd,1993,1495805094200
tcd,1994,1598555976300
tcd,1995,1563006229000
tcd,1996,1478206493000
tcd,1997,1586890849600
tcd,1998,1722841345200
tcd,1999,1820832279600
tcd,2000,1702790995700
tcd,2001,1905788096800
tcd,2002,3073152720600
tcd,2003,2052809795000
tcd,2005,2425660308200
tcd,2007,2714679600000
tcd,2008,2864710700000
tcd,2009,3220532700000
tcd,2010,3412350000000
tcd,2011,3507953800000
tcd,2012,3833973800000
tcd,2013,4211028300000
tcd,2014,4490336900000
tcd,2015,4115642500000
tcd,2016,3891180975800
tcd,2017,3911956400000
tcd,2018,3920291400000
tcd,2019,3975528500000
tcd,2020,4000394000000
tgo,1960,427184259250.94
tgo,1961,461336504062.96399
tgo,1962,465693501576.28802
tgo,1963,510003929514.57898
tgo,1964,506190259491.42999
tgo,1965,536190436502.68799
tgo,1966,640672638748.23596
tgo,1967,705906670288.80798
tgo,1968,759707974056.927
tgo,1969,812918541254.2179
tgo,1970,850004571264.07812
tgo,1971,566284923193.64001
tgo,1972,621709736383.83606
tgo,1973,663237141272.995
tgo,1974,729319578875.41711
tgo,1975,639100218884.01196
tgo,1976,894659743417.73499
tgo,1977,919915751883.18274
tgo,1978,867691564400.30786
tgo,1979,951764677119.18811
tgo,1980,1003268341666.66003
tgo,1981,1032707928298.04004
tgo,1982,1086163916573.53003
tgo,1983,996295837864.87903
tgo,1984,1130323169909.90991
tgo,1985,1255690261631.15991
tgo,1986,1237449659645.12012
tgo,1987,1187958293967.23999
tgo,1988,1320443034894.78003
tgo,1989,1369601460715.19995
tgo,1990,1339579642041.31006
tgo,1991,1414641868300
tgo,1992,1432570854900
tgo,1993,1166894241200
tgo,1994,1215369017500
tgo,1995,1316663033400
tgo,1996,1618631470500
tgo,1997,1721974658400
tgo,1998,1860087006800
tgo,1999,1869035887600
tgo,2000,1831337797100
tgo,2001,1883214999500
tgo,2002,1909657049000
tgo,2003,2007954888900
tgo,2004,1977286925600
tgo,2005,1951197459500
tgo,2006,2049622432800
tgo,2007,2124032756800
tgo,2008,2188092727900
tgo,2009,2248359038800
tgo,2010,2402488777100
tgo,2011,2600237132900
tgo,2012,2620925972800
tgo,2013,2766366567800
tgo,2014,2956603883200
tgo,2015,3171374552000
tgo,2016,3276085000000
tgo,2017,3350376000000
tgo,2018,3539847560000
tgo,2019,3602995630000
tgo,2020,3599539950000
tha,2002,3971193000000
tha,2003,4246050000000
tjk,1993,2020532500
tjk,1994,1316164600
tjk,1995,1329451200
tjk,1996,935473000
tjk,1997,1249265900
tjk,1998,1381825500
tjk,1999,1277698600
tjk,2000,1492129500
tjk,2001,1575472400
tjk,2002,1699653500
tjk,2003,1808666800
tjk,2004,1917680100
tjk,2005,2026693400
tjk,2006,2135706700
tjk,2007,2244720000
tjk,2008,2353733300
tjk,2009,2462746700
tjk,2010,2571759900
tjk,2011,2680773300
tjk,2012,2789786600
tjk,2013,2898799800
tkm,2005,10937398500
tls,2000,1518230600
tls,2001,1877757400
tls,2002,1849114700
tls,2003,1528237700
tls,2004,1337719100
tls,2005,1172979500
tls,2006,1233081600
tls,2007,1497606600
tls,2008,1563813200
tls,2009,1827383700
tls,2010,1879159800
tls,2011,1802188300
tls,2012,1794077900
tls,2013,1699291300
tls,2014,1844709900
tls,2015,1865440800
tls,2016,1896694000
tls,2017,1873028000
tls,2018,1887288400
tls,2019,1952534300
tls,2020,1969407300
ton,2011,975261255.23771
ton,2012,984117578.79895
ton,2013,1027391106.27561
ton,2014,1043598909.79176
ton,2015,1113760200.74841
ton,2016,1169707379.55131
ton,2017,1184564804.63598
ton,2018,1228122793.94852
ton,2019,1255595252.05326
ton,2020,1248699362.86954
tun,1965,4716317681.92168
tun,1966,4800246384.14623
tun,1967,4814502742.3705
tun,1968,4943269694.31879
tun,1969,5333249400.54511
tun,1970,6074579001.2646
tun,1971,6428457912.8433
tun,1972,7253945794.49046
tun,1973,8187505910.85376
tun,1974,8543914752.35577
tun,1975,9894357273.74924
tun,1976,10383671645.5109
tun,1977,11322289567.8358
tun,1978,11925655147.7057
tun,1979,12536148050.9023
tun,1980,14070084203.3871
tun,1981,15103668291.9187
tun,1982,15621954651.6398
tun,1983,16340061316.7747
tun,1984,17282359116.4236
tun,1985,17723384711.6312
tun,1986,17992645500.2476
tun,1987,18233853984.9737
tun,1988,18471154268.8247
tun,1989,18486098678.53
tun,1990,19890347966.7878
tun,1991,20291365800
tun,1992,21519939200
tun,1993,22286332300
tun,1994,23004667900
tun,1995,23696560000
tun,1996,24677258000
tun,1997,25873870500
tun,1998,27270557800
tun,1999,28688959800
tun,2000,30259257400
tun,2001,33243103500
tun,2002,34606125300
tun,2003,36405595400
tun,2004,38225875200
tun,2005,39898229300
tun,2006,41893413100
tun,2007,44194430600
tun,2008,46274308500
tun,2009,48147562900
tun,2010,65613899120.1586
tun,2011,68617938610.256
tun,2012,71759441892.6761
tun,2013,74355307404.7058
tun,2014,77208260322.07318
tun,2015,79663430498.2971
tun,2016,82002919017.17091
tun,2017,83828999930.00198
tun,2018,85555362379.46118
tur,1987,361459226000
tur,1988,364754553500
tur,1989,361870197600
tur,1990,406858656400
tur,1991,415994573000
tur,1992,430018852100
tur,1993,464627338400
tur,1994,441016488500
tur,1995,466432313200
tur,1996,506076095400
tur,1997,545713486100
tur,1998,554337970400
tur,1999,557285535500
tur,2000,582530075200
tur,2001,550673341100
tur,2002,574267682300
tur,2003,612699133100
tur,2004,668078775800
tur,2005,707111398900
tur,2006,740793559000
tur,2007,782133549900
tur,2008,788897735600
tur,2009,777224733500
tur,2010,846953359300
tur,2011,932517002400
tur,2012,967728483700
tur,2013,1041535091900
tur,2014,1074105549500
tur,2015,1128392713500
tur,2016,1182570798300
tur,2017,1250654518600
tur,2018,1271455118100
tur,2019,1296818844000
tur,2020,1336033575300
tza,1990,22818940149381.60156
tza,1991,23792263485100
tza,1992,23761354648600
tza,1993,23599201875000
tza,1994,23598337647900
tza,1995,24151714277400
tza,1996,24503251458300
tza,1997,26333515514800
tza,1998,29725421434900
tza,1999,30994816556700
tza,2000,31396762134500
tza,2001,32398914572700
tza,2002,34645712792300
tza,2003,36250891506400
tza,2004,38822329000100
tza,2005,42314565161700
tza,2006,46222127762300
tza,2007,49010000242100
tza,2008,48656462238400
tza,2009,49776209598600
tza,2010,54814396373200
tza,2011,60552003643500
tza,2012,59920470508000
tza,2013,62370695672200
tza,2014,64692464410300
tza,2015,69619572441000
tza,2016,71226763109600
tza,2017,72731134655400
tza,2018,77381843971600
tza,2019,79728362095200
tza,2020,81145450008500
uga,1982,15162351216006.09961
uga,1983,16363423562649.5
uga,1984,15997272126100
uga,1985,15486090851484.5
uga,1986,15491562427393
uga,1987,16130319306999.09961
uga,1988,17262359076454.19922
uga,1989,18175271206402.60156
uga,1990,19355515654414.5
uga,1991,20239246045900
uga,1992,20839701893900
uga,1993,22318615008400
uga,1994,23512968373400
uga,1995,26969804219400
uga,1996,28891499184100
uga,1997,29770740804200
uga,1998,31859399161000
uga,1999,33964345903100
uga,2000,34270806148500
uga,2001,35597542580800
uga,2002,38631283069900
uga,2003,40120599702100
uga,2004,41189022126600
uga,2005,43348547932900
uga,2006,48152744822900
uga,2007,51842892587800
uga,2008,52279979555900
uga,2009,60916620002600
uga,2010,64105347876700
uga,2011,70527024765300
uga,2012,73052171018600
uga,2013,73142606989000
uga,2014,75307633021000
uga,2015,83860910824100
uga,2016,84660851879800
uga,2017,85621549693300
uga,2018,94015417449300
uga,2019,100589319119700
uga,2020,103833571074800
ukr,1990,1848343348649.64966
ukr,1991,1738137523857.71997
ukr,1992,1630103991848.27002
ukr,1993,1316217874673.52002
ukr,1994,1185748040660.78003
ukr,1995,1142722157013.02002
ukr,1996,1049848269129.65002
ukr,1997,1040545830679.14001
ukr,1998,1041736376173.88
ukr,1999,1002650318201.35999
ukr,2000,1022735000000
ukr,2001,1116630000000
ukr,2002,1163942000000
ukr,2003,1275553000000
ukr,2004,1394451000000
ukr,2005,1611886000000
ukr,2006,1812364000000
ukr,2007,2060419000000
ukr,2008,2262339000000
ukr,2009,1974593000000
ukr,2010,2099490000000
ukr,2011,2336385000000
ukr,2012,2507416000000
ukr,2013,2631992000000
ukr,2014,2349203000000
ukr,2015,1992843000000
ukr,2016,2032328000000
ukr,2017,2203385000000
ukr,2018,2359952000000
ukr,2019,2484556000000
ukr,2020,2496978780000
ury,1960,402118717935.99902
ury,1961,392632000698.12701
ury,1962,412573174232.08496
ury,1963,395887225422
ury,1964,419546616186.68402
ury,1965,394585135020.58197
ury,1966,420153496791.23499
ury,1967,411329726278.448
ury,1968,412811795927.74896
ury,1969,442039187108.72302
ury,1970,468322209446.71094
ury,1971,467513419751.57898
ury,1972,464128506860.29999
ury,1973,479623034031.45294
ury,1974,473296842586.94495
ury,1975,483120591264.97296
ury,1976,473260193267.42297
ury,1977,467574226239.79199
ury,1978,486924414082.24097
ury,1979,516796337053.54999
ury,1980,552633700275.42102
ury,1981,571858881453.26501
ury,1982,523276359408.77002
ury,1983,457332860798.55695
ury,1984,453173626625.53296
ury,1985,463811383763.854
ury,1986,513108381111.55298
ury,1987,585202695309.87805
ury,1988,581174350305.99695
ury,1989,586291285934.479
ury,1990,570192464684.33398
ury,1991,595319876400
ury,1992,669004602500
ury,1993,703172611500
ury,1994,761446512100
ury,1995,737319629100
ury,1996,795045191000
ury,1997,837825226400
ury,1998,881921306800
ury,1999,885521163100
ury,2000,864715937100
ury,2001,831085946100
ury,2002,757230652200
ury,2003,733582209100
ury,2004,755193922700
ury,2005,794770595900
ury,2006,841320639800
ury,2007,898300725300
ury,2008,980240543200
ury,2009,1006370182700
ury,2010,1092629934400
ury,2011,1166029319200
ury,2012,1224975824300
ury,2013,1291779214100
ury,2014,1329339366900
ury,2015,1327148422400
ury,2016,1332955094000
ury,2017,1374957041100
ury,2018,1405576386300
ury,2019,1414475746100
ury,2020,1326755960300
usa,1970,4454572640000
usa,1971,4585931214000
usa,1972,4805092831000
usa,1973,4979214622000
usa,1974,4970067847000
usa,1975,5084676124000
usa,1976,5304608333000
usa,1977,5500844571000
usa,1978,5711425204000
usa,1979,5828191139000
usa,1980,5831422455000
usa,1981,5914872945000
usa,1982,6012153756000
usa,1983,6319050149000
usa,1984,6602050941000
usa,1985,6938920788000
usa,1986,7231852394000
usa,1987,7456210596000
usa,1988,7734733678000
usa,1989,7962687287000
usa,1990,8134561432000
usa,1991,8174683948000
usa,1992,8425026108000
usa,1993,8658967582000
usa,1994,8937837171000
usa,1995,9155912719000
usa,1996,9421884973000
usa,1997,9743420551000
usa,1998,10200126290000
usa,1999,10701254347000
usa,2000,11173405031000
usa,2001,11471393584000
usa,2002,11789801282000
usa,2003,12131310198000
usa,2004,12538454958000
usa,2005,12919685062000
usa,2006,13254149006000
usa,2007,13556141536000
usa,2008,13634221670000
usa,2009,13599931865000
usa,2010,13807988678000
usa,2011,13913101603000
usa,2012,14028713201000
usa,2013,14149147983000
usa,2014,14442318525000
usa,2015,14872459000000
usa,2016,15224966182000
usa,2017,15530750646000
usa,2018,15934274140000
usa,2019,16278876803000
usa,2020,15825006223000
uzb,1995,33470350900839
uzb,1996,36323281733698.70312
uzb,1997,35226165515030.79688
uzb,1998,35388340994508.29688
uzb,1999,37348594914936
uzb,2000,37679147054606.79688
uzb,2001,40536925780258
uzb,2002,41926461139608.39844
uzb,2003,41947808332159
uzb,2004,45053752439201.29688
uzb,2005,47112507840732
uzb,2006,51663422543087
uzb,2007,55392817211431.89844
uzb,2008,55738757556190.20312
uzb,2009,58266424481395.60156
uzb,2010,58433537713445.10156
uzb,2011,65764625428653
uzb,2012,72253012727022.5
uzb,2013,78536815815479.5
uzb,2014,85351205011042
uzb,2015,94654126303018.26562
uzb,2016,101551169200682
uzb,2017,105299535028482
uzb,2018,112332610611467
uzb,2019,118354363492866
uzb,2020,117759820593642
ven,1961,6387367600
ven,1962,6526434700
ven,1963,6870364100
ven,1964,7455044100
ven,1965,8015424800
ven,1966,8376550700
ven,1967,8659918600
ven,1968,9251701500
ven,1969,9750870700
ven,1970,10355401900
ven,1971,10752135600
ven,1972,11390812000
ven,1973,12159565000
ven,1974,10528773800
ven,1975,13471252600
ven,1976,15570035400
ven,1977,17285318500
ven,1978,18393978400
ven,1979,18624077500
ven,1980,20178988900
ven,1981,21141220800
ven,1982,21699037500
ven,1983,21210947300
ven,1984,20892853700
ven,1985,20891738100
ven,1986,21582732500
ven,1987,22424895000
ven,1988,23748034200
ven,1989,22465824700
ven,1990,23185755800
ven,1991,25300017400
ven,1992,27041379100
ven,1993,26843703100
ven,1994,25591127600
ven,1995,25893882100
ven,1996,24630568700
ven,1997,27285903000
ven,1998,27509341000
ven,1999,26721567000
ven,2000,27947946000
ven,2001,29672023000
ven,2002,27825015000
ven,2003,27189978000
ven,2004,31318693000
ven,2005,35901726000
ven,2006,41020205000
ven,2007,47692996000
ven,2008,50563896000
ven,2009,49516377000
ven,2010,48984574000
ven,2011,51145481000
ven,2012,54656588000
ven,2013,57082433000
ven,2014,55629225000
vnm,1994,583872661395000
vnm,1995,626571322565500
vnm,1996,682662262957900
vnm,1997,721938311872300
vnm,1998,753443487738200
vnm,1999,767973562771600
vnm,2000,792704129486500
vnm,2001,829430052248300
vnm,2002,891262211162700
vnm,2003,962102682320300
vnm,2004,1030848106666800
vnm,2005,1106408000000000
vnm,2006,1189879000000000
vnm,2007,1305445000000000
vnm,2008,1405404000000000
vnm,2009,1442775000000000
vnm,2010,1565602000000000
vnm,2011,1633657000000000
vnm,2012,1716565000000000
vnm,2013,1808572000000000
vnm,2014,1920658000000000
vnm,2015,2095817000000000
vnm,2016,2249249000000000
vnm,2017,2414559000000000
vnm,2018,2587794000000000
vnm,2019,2774767000000000
vnm,2020,2802562000000000
vut,2002,34630000000
vut,2003,35250000000
vut,2004,35757000000
vut,2005,36494000000
vut,2006,37481000000
vut,2007,38633000000
vut,2008,39632000000
vut,2009,41588000000
vut,2010,42920000000
vut,2011,43837000000
vut,2012,44801000000
vut,2013,46214000000
vut,2014,47565000000
vut,2015,49257000000
vut,2016,52514000000
vut,2017,53662000000
vut,2018,55588000000
vut,2019,58081000000
vut,2020,57393000000
zaf,1960,501213271964.40002
zaf,1961,516355684944.82001
zaf,1962,545685705113.82202
zaf,1963,578329902507.07605
zaf,1964,625193085683.01001
zaf,1965,654917579606.38696
zaf,1966,685988364638.44299
zaf,1967,715913083876.54004
zaf,1968,767793853670.61584
zaf,1969,819825539560.11584
zaf,1970,876235286435.66492
zaf,1971,924190743529.96191
zaf,1972,953138243694.72192
zaf,1973,1018317560511.27002
zaf,1974,1077525979136.60999
zaf,1975,1137856556055.63989
zaf,1976,1166807044657.92993
zaf,1977,1170587418137.3501
zaf,1978,1186808657067.23999
zaf,1979,1223396097785.46997
zaf,1980,1330186418813.45996
zaf,1981,1408189121084.70996
zaf,1982,1452970857518.81006
zaf,1983,1492064103108.58008
zaf,1984,1569259927245.88989
zaf,1985,1543771543525.73999
zaf,1986,1555421967248.67993
zaf,1987,1614884403064.33008
zaf,1988,1683930758048.77002
zaf,1989,1736013247376.33008
zaf,1990,1782939187740.45996
zaf,1991,1787466670603.16992
zaf,1992,1778673193161.8999
zaf,1993,1808597912400
zaf,1994,1865125111800
zaf,1995,1915668757900
zaf,1996,1998183838500
zaf,1997,2057775295100
zaf,1998,2073781143500
zaf,1999,2103434535500
zaf,2000,2184528446800
zaf,2001,2258960421400
zaf,2002,2337931982400
zaf,2003,2419539276000
zaf,2004,2564743886200
zaf,2005,2691366266900
zaf,2006,2896831944000
zaf,2007,3083648014100
zaf,2008,3164679427000
zaf,2009,3114407577600
zaf,2010,3247297688200
zaf,2011,3379151204000
zaf,2012,3500197188600
zaf,2013,3567469130100
zaf,2014,3603186164600
zaf,2015,3654500983400
zaf,2016,3690648402800
zaf,2017,3736855633700
zaf,2018,3814341399300
zaf,2019,3869049923400
zaf,2020,3686892244500
zmb,2010,62190400000
zwe,2005,9707077500
zwe,2006,9462661900
zwe,2007,8644401100
zwe,2008,8279324700
zwe,2009,12907563700
zwe,2010,14269026700
zwe,2011,15170070900
zwe,2012,19507343400
zwe,2013,18394635600
zwe,2014,18485670300
zwe,2015,21916472400
zwe,2016,20437062800
zwe,2017,21238329000
zwe,2018,17385900400
