geo,time,bn_cab_xoka_cd
jam,1983,-335087537.57726
jam,1984,-312108595.77
jam,1985,-270616770.38652
jam,1986,-16053945.69167
jam,1987,-124791566.67944
jam,1988,47494105.52
jam,1989,-282414243.6407
jam,1990,-312099294.30894
jam,1991,-240100000
jam,1992,28500000
jam,1993,-184010000
jam,1994,81600000
jam,1995,-98900000
jam,1996,-142600000
jam,1997,-332200000
jam,1998,-333800000
jam,1999,-216300000
jam,2000,-367400000
jam,2001,-758800000
jam,2002,-1074035000
jam,2003,-773356367.27278
jam,2004,-501560989.4947
jam,2005,-1071321664.28855
jam,2006,-1182858296.42866
jam,2007,-2038139959.14826
jam,2008,-2793264220.31389
jam,2009,-1127502303.11628
jam,2010,-934005337.22266
jam,2011,-2063190118.18722
jam,2012,-1440188623.08856
jam,2013,-1356845226.21027
jam,2014,-1114354109.20479
jam,2015,-430100945.9935
jam,2016,-43463029.59425
jam,2017,-396407773.65503
jam,2018,-243920212.5806
jam,2019,-364221965.37386
jam,2020,-42848984.94517
jor,1972,6439992.89276
jor,1973,12478282.16042
jor,1974,3415176.84949
jor,1975,44716612.51768
jor,1976,36146393.00009
jor,1977,-16488056.41562
jor,1978,-288441286.43413
jor,1979,-6467727.71633
jor,1980,373904638.95355
jor,1981,-38922616.67465
jor,1982,-332711821.1029
jor,1983,-390679533.37933
jor,1984,-264744680.64501
jor,1985,-260474547.00274
jor,1986,-39758700.70459
jor,1987,-351817386.58036
jor,1988,-293726235.47504
jor,1989,384911700.48339
jor,1990,-227133951.3727
jor,1991,-393540845.37204
jor,1992,-835222713.00913
jor,1993,-629090658.82008
jor,1994,-397985562.17147
jor,1995,-258624042.05982
jor,1996,-221861777.15092
jor,1997,29337094.49929
jor,1998,14104372.35543
jor,1999,404936530.3244
jor,2000,27581390.0141
jor,2001,-24030934.39111
jor,2002,501306213.6274
jor,2003,1198530228.39464
jor,2004,39195475.2543
jor,2005,-2271235044.85495
jor,2006,-1725938857.0131
jor,2007,-2874692559.87622
jor,2008,-2054052822.6192
jor,2009,-1243195602.74394
jor,2010,-1881948409.49804
jor,2011,-2956017204.22535
jor,2012,-4711237323.94366
jor,2013,-3503873260.38013
jor,2014,-2608028169.01409
jor,2015,-3469788732.39437
jor,2016,-3851830985.91549
jor,2017,-4392816901.40845
jor,2018,-2962760563.38028
jor,2019,-946453521.12676
jor,2020,-3706873239.43662
jpn,1996,68994126647.2952
jpn,1997,95455879688.36099
jpn,1998,114685034700.84599
jpn,1999,114126431432.297
jpn,2000,130690474028.48801
jpn,2001,86219920754.3291
jpn,2002,108861295892.01801
jpn,2003,139380520054.08401
jpn,2004,181993749574.64001
jpn,2005,170122750083.948
jpn,2006,174672769353.091
jpn,2007,211735646402.30096
jpn,2008,142115935666.06699
jpn,2009,145677709652.33801
jpn,2010,220887986144.05399
jpn,2011,129596684408.633
jpn,2012,60116999697.1116
jpn,2013,46378535980.1121
jpn,2014,36351469239.9693
jpn,2015,136471801667.015
jpn,2016,197049392532.18097
jpn,2017,203168727082.39496
jpn,2018,177268535276.423
jpn,2019,176233817606.745
jpn,2020,148932280609.21301
kaz,1995,-213100000
kaz,1996,-751000000
kaz,1997,-799300000
kaz,1998,-1224900000
kaz,1999,-171000000
kaz,2000,366309483.56595
kaz,2001,-1389516439.9889
kaz,2002,-1024341043.79079
kaz,2003,-272631279.57309
kaz,2004,335427745.43606
kaz,2005,-1036013058.41367
kaz,2006,-1999920743.5525
kaz,2007,-8372284370.6009
kaz,2008,6250108639.4075
kaz,2009,-4120774908.31296
kaz,2010,1385714547.63768
kaz,2011,10198631340.3525
kaz,2012,2246742418.69834
kaz,2013,1954124004.73307
kaz,2014,6113706868.24467
kaz,2015,-6011602481.45333
kaz,2016,-8132081782.44126
kaz,2017,-5101859086.98766
kaz,2018,-138452915.70397
kaz,2019,-7298637410.29966
kaz,2020,-6485495466.9036
ken,1975,-214892884.95943
ken,1976,-118502396.71235
ken,1977,36730232.05597
ken,1978,-659234149.00723
ken,1979,-492791450.20694
ken,1980,-876258180.92552
ken,1981,-561591703.38849
ken,1982,-305337920.28511
ken,1983,-47252316.6057
ken,1984,-126891623.52761
ken,1985,-115018657.56912
ken,1986,-44990239.27561
ken,1987,-502051364.90087
ken,1988,-471288266.81542
ken,1989,-590420205.64703
ken,1990,-527083700.0304
ken,1991,-213320795.50577
ken,1992,-180154267.17917
ken,1993,-261869235.62217
ken,1994,-448915490.29291
ken,1995,-1578240551.83766
ken,1996,-961189672.74136
ken,1997,-1790669371.427
ken,1998,-2632734196.17107
ken,1999,-2365219129.99254
ken,2000,-199391622.20244
ken,2001,-320276833.92108
ken,2002,-117669073.52643
ken,2003,132419234.80085
ken,2004,-131773010.47556
ken,2005,-252316724.24456
ken,2006,-510433478.20982
ken,2007,-1032063134.43922
ken,2008,-1982580959.14999
ken,2009,-1688531646.93335
ken,2010,-2368666520.21066
ken,2011,-3819265449.35913
ken,2012,-4216125399.26653
ken,2013,-4842121337.6166
ken,2014,-6377902129.71651
ken,2015,-4420779165.07473
ken,2016,-4037787861.72711
ken,2017,-5776161292.94973
ken,2018,-5033049498.76993
ken,2019,-5287121861.27598
ken,2020,-4797091784.48198
kgz,1993,-87594000
kgz,1994,-83974000
kgz,1995,-234717000
kgz,1996,-424755000
kgz,1997,-138515000
kgz,1998,-363917362.40508
kgz,1999,-183754530.24666
kgz,2000,-76084940.65916
kgz,2001,-18993009.92841
kgz,2002,-29317597.93334
kgz,2003,-42167038.39507
kgz,2004,29275302.48506
kgz,2005,-37440749.1496
kgz,2006,-286120441.19298
kgz,2007,-227620109.86177
kgz,2008,-713239578.2414
kgz,2009,-202340394.28498
kgz,2010,-474562170.60121
kgz,2011,-477060803.44851
kgz,2012,-1025463795.85854
kgz,2013,-1010431639.03443
kgz,2014,-1301273206.34081
kgz,2015,-1052430545.33283
kgz,2016,-792242626.36778
kgz,2017,-535561906.0181
kgz,2018,-961727512.98234
kgz,2019,-1066833462.89017
kgz,2020,374257005.63252
khm,1992,-93000000
khm,1993,-103922000
khm,1994,-156600000
khm,1995,-185700000
khm,1996,-184900000
khm,1997,-209900000
khm,1998,-173578728.95122
khm,1999,-187558123.69506
khm,2000,-136092729.03303
khm,2001,-87877926.7863
khm,2002,-107306836.84428
khm,2003,-233437993.67333
khm,2004,-182913053.55125
khm,2005,-306993470.02624
khm,2006,-233868557.25949
khm,2007,-423329899.80566
khm,2008,-819975437.40798
khm,2009,-741414916.56002
khm,2010,-980977704.33884
khm,2011,-1025873249.21648
khm,2012,-1212670581.62299
khm,2013,-1295705055.03438
khm,2014,-1444104699.161
khm,2015,-1598447753.50058
khm,2016,-1733542017.09542
khm,2017,-1807323271.66879
khm,2018,-2895566486.60117
khm,2019,-4064575202.43647
khm,2020,-2197020727.03224
kir,1979,20828468.35382
kir,1980,2420738.65066
kir,1981,-3580726.02236
kir,1982,-2654527.50035
kir,1983,4854889.35199
kir,1984,12010328.92588
kir,1985,-1716606.31601
kir,1986,-2627050.71266
kir,1987,-3295803.05004
kir,1988,-1836068.98932
kir,1989,-1537249.03065
kir,1990,-9186947.23366
kir,1991,4286640.69686
kir,1992,-9094124.8903
kir,1993,-4105238.82059
kir,1994,1382561.76046
kir,2006,-9676457.3899
kir,2007,-2509439.82567
kir,2008,-5247202.17927
kir,2009,-16565244.54292
kir,2010,194588.00614
kir,2011,-17302046.91493
kir,2012,3619986.07687
kir,2013,-10131369.33691
kir,2014,56046361.62923
kir,2015,56247992.70395
kir,2016,19219652.96839
kir,2017,70501111.16924
kir,2018,76935282.22174
kir,2019,86818266.81807
kir,2020,71278573.01882
kna,1980,-2662962.96296
kna,1981,-4696296.2963
kna,1982,-8722222.22222
kna,1983,-14740740.74074
kna,1984,-4337037.03704
kna,1985,-6677777.77778
kna,1986,-8896296.2963
kna,1987,-16114814.81481
kna,1988,-27525925.92593
kna,1989,-38374074.07407
kna,1990,-46970370.37037
kna,1991,-35588888.88889
kna,1992,-14996296.2963
kna,1993,-29288888.88889
kna,1994,-24300000
kna,1995,-45462962.96296
kna,1996,-65077777.77778
kna,1997,-60414814.81481
kna,1998,-46307407.40741
kna,1999,-67196296.2963
kna,2000,-66207407.40741
kna,2001,-107408518.51852
kna,2002,-124597773.33333
kna,2003,-115791775.18519
kna,2004,-68379595.55556
kna,2005,-64720367.77778
kna,2006,-85109481.85185
kna,2007,-113034715.92593
kna,2008,-203331386.66667
kna,2009,-180115761.85185
kna,2010,-138581159.62963
kna,2011,-102198873.7037
kna,2012,-84747152.96296
kna,2013,-62703314.07407
kna,2014,2955059.90506
kna,2015,-79919646.27996
kna,2016,-123636980.53558
kna,2017,-111719406.82549
kna,2018,-59191037.83678
kna,2019,-24998831.5338
kna,2020,-78418991.03258
kor,1976,-310000000
kor,1977,12000000
kor,1978,-1085000000
kor,1979,-4151000000
kor,1980,-6845000000
kor,1981,-6421900000
kor,1982,-5542100000
kor,1983,-3505600000
kor,1984,-1755800000
kor,1985,-2079300000
kor,1986,2762200000
kor,1987,8827700000
kor,1988,12757700000
kor,1989,3766400000
kor,1990,-2804200000
kor,1991,-8033500000
kor,1992,-2901200000
kor,1993,1688100000
kor,1994,-4793500000
kor,1995,-10229700000
kor,1996,-24461100000
kor,1997,-10811500000
kor,1998,40112800000
kor,1999,21784600000
kor,2000,10180800000
kor,2001,2165200000
kor,2002,4066100000
kor,2003,11308300000
kor,2004,29289900000
kor,2005,12208600000
kor,2006,2094800000
kor,2007,10472500000
kor,2008,1753000000
kor,2009,33087600000
kor,2010,27950500000
kor,2011,16638200000
kor,2012,48790600000
kor,2013,77258900000
kor,2014,83029600000
kor,2015,105118600000
kor,2016,97923700000
kor,2017,75230900000
kor,2018,77466500000
kor,2019,59676100000
kor,2020,75902200000
kor,2021,88302200000
kos,2004,-259006651.171
kos,2005,-307856740.03373
kos,2006,-283840976.30501
kos,2007,-485256277.26225
kos,2008,-924665475.23148
kos,2009,-522387686.55669
kos,2010,-677508208.75954
kos,2011,-845469987.37753
kos,2012,-379707017.55278
kos,2013,-241164649.60896
kos,2014,-501611181.11665
kos,2015,-547387862.59783
kos,2016,-530232049.6077
kos,2017,-377958224.9857
kos,2018,-600498295.7784
kos,2019,-447233075.83275
kos,2020,-541106312.89961
kwt,1975,5930373300.66777
kwt,1976,6929162786.91597
kwt,1977,4560903961.25466
kwt,1978,6129733318.89877
kwt,1979,14032112650.2153
kwt,1980,15301663132.0684
kwt,1981,13698712080.8557
kwt,1982,4963339382.52911
kwt,1983,5310888253.98564
kwt,1984,6427709529.95087
kwt,1985,4797953140.65543
kwt,1986,5616070037.30743
kwt,1987,4561060706.78498
kwt,1988,4601668104.68795
kwt,1989,9136106370.05712
kwt,1990,3886221421.01888
kwt,1991,-26478480600
kwt,1992,-450169836.80207
kwt,1993,2498686384.04763
kwt,1994,3243108695.45849
kwt,1995,5015953868.97256
kwt,1996,7107345148.41143
kwt,1997,7934759334.0848
kwt,1998,2214889279.81776
kwt,1999,5009614079.0413
kwt,2000,14672132906.6761
kwt,2001,8323614605.80732
kwt,2002,4264689769.86825
kwt,2003,9424132294.58555
kwt,2004,15507974211.0621
kwt,2005,30070547945.2055
kwt,2006,45311775628.758
kwt,2007,41330130542.79089
kwt,2008,60239349741.24129
kwt,2009,28972202231.9967
kwt,2010,36989237365.998
kwt,2011,66145829373.5658
kwt,2012,79122068567.83949
kwt,2013,69492793731.2435
kwt,2014,53965916437.5612
kwt,2015,8584241437.15996
kwt,2016,641706076.70465
kwt,2017,7757168971.50941
kwt,2018,24049115228.234
kwt,2019,30254864181.8116
kwt,2020,22029709989.7956
lao,1984,-121500000
lao,1985,-114000000
lao,1986,-111100000
lao,1987,-138100000
lao,1988,-77700000
lao,1989,-81300000
lao,1990,-54900000
lao,1991,-29600000
lao,1992,-48400000
lao,1993,-35700000
lao,1994,-160300000
lao,1995,-236700000
lao,1996,-265100000
lao,1997,-206000000
lao,1998,-76500000
lao,1999,89700000
lao,2000,-8470000
lao,2001,-67328448.59143
lao,2002,8271369.05168
lao,2003,-29706046.22699
lao,2004,-178236964.93313
lao,2005,-173786566.81936
lao,2006,75308544.51163
lao,2007,139406173.61647
lao,2008,77543822.62105
lao,2009,-60905624.69919
lao,2010,29309198.00828
lao,2011,-206325894.91528
lao,2012,-745403272.35568
lao,2013,-936002554.17733
lao,2014,-1924464371.72909
lao,2015,-2267608962.93737
lao,2016,-1384744199.53442
lao,2017,-1259801184.32609
lao,2018,-1648936579.07613
lao,2019,-1319568557.30593
lao,2020,-115229623.20409
lbn,2002,-4540835503.39987
lbn,2003,-5138387089.29239
lbn,2004,-4405595914.46834
lbn,2005,-2748000878.08281
lbn,2006,-1116363496.34038
lbn,2007,-1604778255.85431
lbn,2008,-4102657996.04925
lbn,2009,-6740936422.36546
lbn,2010,-7552051024.23649
lbn,2011,-5523546174.7
lbn,2012,-10316751674
lbn,2013,-11959785597
lbn,2014,-12615309907
lbn,2015,-8541780207
lbn,2016,-10473958019
lbn,2017,-12133902089
lbn,2018,-13366895810.8718
lbn,2019,-11377842569.6678
lbn,2020,-2959325505.47241
lbr,1979,348846.76394
lbr,1980,990795.69438
lbr,1981,1624430.16626
lbr,1982,74377.56856
lbr,1983,-2209443.31056
lbr,1984,-18478.12686
lbr,1985,1217941.28407
lbr,1986,-381147.38984
lbr,1987,-3124519.91455
lbr,2004,-159726914.20873
lbr,2005,-183546381.84455
lbr,2006,-172814378.89253
lbr,2007,-223159911.37498
lbr,2008,-354304953.91969
lbr,2009,-277191423.28218
lbr,2010,-853418361.36208
lbr,2011,-1258598621.50796
lbr,2012,-1674844200.89493
lbr,2013,-1042787198.29084
lbr,2014,-642544587.94921
lbr,2015,171113280.67169
lbr,2016,-276040465.39158
lbr,2017,-565563643.56536
lbr,2018,-674092298.88253
lbr,2019,-653403371.78094
lby,1977,2159087461.81937
lby,1978,738048514.40477
lby,1979,3770971906.09383
lby,1980,8213794453.19359
lby,1981,-3963496260.24336
lby,1982,-1559518064.53413
lby,1983,-1643286848.90529
lby,1984,-1456495967.21739
lby,1985,1906415405.34973
lby,1986,-155360342.81877
lby,1987,-1035927025.22532
lby,1988,-1826318165.65984
lby,1989,-1026362817.89232
lby,1990,2201095365.98028
lby,1991,-219073018.99685
lby,1992,1407193323.14995
lby,1993,-1365770940.53066
lby,1994,26408839.0768
lby,1995,1672147484.38961
lby,1996,1237638016.59079
lby,1997,1566615500.75127
lby,1998,-209164556.81989
lby,1999,2136000427.48123
lby,2000,6270000000
lby,2001,3332000000
lby,2002,694000000
lby,2003,3402000000
lby,2004,4616000000
lby,2005,14945000000
lby,2006,22170000000
lby,2007,28510300000
lby,2008,35701700000
lby,2009,9380600000
lby,2010,16800700000
lby,2011,3192400000
lby,2012,23836300000
lby,2013,9600000
lby,2014,-19033300000
lby,2015,-9346000000
lby,2016,-4705200000
lby,2017,4426400000
lby,2018,11276000000
lby,2019,4124800000
lca,1976,-5396472.7884
lca,1977,-10900000
lca,1978,-23000000
lca,1979,-28100000
lca,1980,-33300000
lca,1981,-39800000
lca,1982,-30800000
lca,1983,-4911111.11111
lca,1984,-13400000
lca,1985,-12500000
lca,1986,-6681481.48148
lca,1987,-14314814.81481
lca,1988,-17914814.81481
lca,1989,-63259259.25926
lca,1990,-57044444.44444
lca,1991,-71848148.14815
lca,1992,-56037037.03704
lca,1993,-50170370.37037
lca,1994,-48377777.77778
lca,1995,-36218518.51852
lca,1996,-57844444.44444
lca,1997,-78692592.59259
lca,1998,-60159259.25926
lca,1999,-110988888.88889
lca,2000,-94803703.7037
lca,2001,-107575925.92593
lca,2002,-106003341.11111
lca,2003,-147549312.22222
lca,2004,-91144132.59259
lca,2005,-129471038.14815
lca,2006,-308990836.2963
lca,2007,-344664305.18519
lca,2008,-339860354.07407
lca,2009,-136742930.37037
lca,2010,-202755071.11111
lca,2011,-242683181.48148
lca,2012,-182930383.33333
lca,2013,-100327087.77778
lca,2014,-43529853.5589
lca,2015,215836.78946
lca,2016,-121590460.42414
lca,2017,-39444378.29349
lca,2018,30774248.83471
lca,2019,119783435.7697
lca,2020,-237448632.06474
lka,1975,-110030207.1844
lka,1976,-5943889.6821
lka,1977,142192809.0781
lka,1978,-65570665.4298
lka,1979,-226308882.9497
lka,1980,-655303058.8584
lka,1981,-444426398.9507
lka,1982,-548318353.3986
lka,1983,-466000705.7448
lka,1984,878908.563
lka,1985,-418450274.1444
lka,1986,-417074091.5057
lka,1987,-326054896.7764
lka,1988,-394468796.4479
lka,1989,-413707865.303
lka,1990,-298300713.0604
lka,1991,-594774953.4545
lka,1992,-450662935.888
lka,1993,-382223696.1504
lka,1994,-757411776.4429
lka,1995,-769939154.8305
lka,1996,-682656885.028
lka,1997,-394678986.3033
lka,1998,-227660153.7911
lka,1999,-561348399.2749
lka,2000,-1043587519.4065
lka,2001,-215490000
lka,2002,-236350000
lka,2003,-70720000
lka,2004,-647570000
lka,2005,-650126930
lka,2006,-1498011000
lka,2007,-1400900000
lka,2008,-3885400000
lka,2009,-214700000
lka,2010,-1075030000
lka,2011,-4615420000
lka,2012,-4009149851.06102
lka,2013,-2540575153.51739
lka,2014,-1987684224.225
lka,2015,-1882774083.92544
lka,2016,-1742399715.22894
lka,2017,-2308995623.00696
lka,2018,-2799053065.55055
lka,2019,-1843400223.16081
lka,2020,-1082999206.27562
lso,1975,-1081800.69008
lso,1976,-34154999.9703
lso,1977,-9199999.992
lso,1978,8509999.9926
lso,1979,0
lso,1980,56327811.57303
lso,1981,4273119.84972
lso,1982,132541466.8627
lso,1983,169448943.40424
lso,1984,159442343.02362
lso,1985,142151435.70673
lso,1986,137653411.91877
lso,1987,250934735.47633
lso,1988,109729030.18503
lso,1989,70934079.27297
lso,1990,101686601.56211
lso,1991,-119075681.22294
lso,1992,-163476904.21026
lso,1993,-111904463.90521
lso,1994,-27227337.81493
lso,1995,-164901566.71085
lso,1996,-250408963.57929
lso,1997,-252956269.9499
lso,1998,-240934449.77356
lso,1999,-201708993.48299
lso,2000,-76176203.06017
lso,2001,20832633.78296
lso,2002,51241059.74055
lso,2003,44455843.99819
lso,2004,100744817.94584
lso,2005,165736270.65453
lso,2006,283300471.03939
lso,2007,373218833.03252
lso,2008,344735038.98146
lso,2009,55187815.94377
lso,2010,-158319246.89274
lso,2011,-210838128.86847
lso,2012,-377094095.0006
lso,2013,-167685028.40816
lso,2014,-122512645.74057
lso,2015,-77639214.66467
lso,2016,-170900597.82858
lso,2017,-143203000.80749
lso,2018,-55610918.59925
lso,2019,-83839619.70295
lso,2020,-41293603.10452
lso,2021,-100197241.57765
ltu,1993,-85706585.79472
ltu,1994,-93994052.67195
ltu,1995,-614365000
ltu,1996,-722610000
ltu,1997,-981337500
ltu,1998,-1298212500
ltu,1999,-1194080000
ltu,2000,-674897500
ltu,2001,-573575000
ltu,2002,-720695986.24663
ltu,2003,-1278352880.78805
ltu,2004,-1769593568.09885
ltu,2005,-1915412215.30868
ltu,2006,-3217554911.89668
ltu,2007,-6096360249.84749
ltu,2008,-6498619921.20665
ltu,2009,841595544.1794
ltu,2010,72529005.58009
ltu,2011,-1592245406.21374
ltu,2012,-686270648.33204
ltu,2013,790622492.44644
ltu,2014,1652669235.43275
ltu,2015,-1014069961.22815
ltu,2016,-474135418.09744
ltu,2017,304263512.90439
ltu,2018,125461193.38324
ltu,2019,1894825072.75
ltu,2020,4162015957.89281
lux,1999,1649502208.37838
lux,2000,2504744871.68628
lux,2001,1654765115.11811
lux,2002,1689256199.55812
lux,2003,2147825362.73345
lux,2004,2526364153.93285
lux,2005,2609122300.3774
lux,2006,2852083098.10065
lux,2007,3377506569.87228
lux,2008,3659318722.84631
lux,2009,3004526403.62679
lux,2010,3268451960.5486
lux,2011,3473214202.62431
lux,2012,3141502982.56414
lux,2013,3392884122.86512
lux,2014,3391095714.44123
lux,2015,2920924850.18876
lux,2016,2936199800.18904
lux,2017,2983773939.58523
lux,2018,3255585895.73446
lux,2019,3305533249.61992
lux,2020,3090719943.73174
lux,2021,4321654722.44475
lva,1992,191424010
lva,1993,416796000
lva,1994,201218000
lva,1995,-16164000
lva,1996,-279783000
lva,1997,-345041000
lva,1998,-649503000
lva,1999,-654300000
lva,2000,-290706944.73985
lva,2001,-500858721.4993
lva,2002,-522806938.289
lva,2003,-849262842.48446
lva,2004,-1679792106.92641
lva,2005,-1985616844.08391
lva,2006,-4520558736.67533
lva,2007,-6426791354.30909
lva,2008,-4483621315.02016
lva,2009,2059020546.0826
lva,2010,412690878.21068
lva,2011,-943496960.61959
lva,2012,-1049324807.33871
lva,2013,-841193109.02909
lva,2014,-530305486.77232
lva,2015,-165925609.60298
lva,2016,438929408.337
lva,2017,397821910.81177
lva,2018,-70436848.38828
lva,2019,-228224014.50217
lva,2020,982001025.71956
lva,2021,-1133263411.83261
mac,2002,2324191735.47545
mac,2003,2524835291.27999
mac,2004,3507498448.53013
mac,2005,2876302374.9776
mac,2006,2215148786.22818
mac,2007,3998678846.06026
mac,2008,3272183735.95384
mac,2009,5946716531.13634
mac,2010,10991668766.2143
mac,2011,14878561933.1337
mac,2012,16772190964.2071
mac,2013,20271917015.6601
mac,2014,17956377877.2335
mac,2015,10515352419.5491
mac,2016,11954320300.1627
mac,2017,15510694790.7881
mac,2018,18237958123.53469
mac,2019,18680647492.3068
mac,2020,3878556874.25671
mar,1975,-503888044.19604
mar,1976,-1368086099.67457
mar,1977,-1824865401.408
mar,1978,-1311358688.95604
mar,1979,-1502384824.70849
mar,1980,-1406658306.27024
mar,1981,-1827685478.23636
mar,1982,-1867120081.71871
mar,1983,-885744515.09886
mar,1984,-984196954.37066
mar,1985,-890567062.39783
mar,1986,-208627743.09819
mar,1987,181711298.30602
mar,1988,472778010.61467
mar,1989,-787331073.71789
mar,1990,-195575488.76179
mar,1991,-413252091.81593
mar,1992,-432660351.6683
mar,1993,-521362687.34791
mar,1994,-722938828.37836
mar,1995,-1185915728.51765
mar,1996,34993614.62144
mar,1997,-87224802.77328
mar,1998,-143788026.67072
mar,1999,-166863530.84149
mar,2000,-474860979.69632
mar,2001,1611062574.23377
mar,2002,1476900043.10117
mar,2003,1581783222.10705
mar,2004,969563446.3671
mar,2005,1040567278.23625
mar,2006,1411234501.54419
mar,2007,-122036473.79151
mar,2008,-4528477179.97653
mar,2009,-4971330652.31464
mar,2010,-3925169124.53725
mar,2011,-7999598422.12861
mar,2012,-9571267651.86583
mar,2013,-7844020644.72759
mar,2014,-6597266905.28947
mar,2015,-2160696677.40238
mar,2016,-4179669586.72829
mar,2017,-3677255013.68366
mar,2018,-6205208861.72044
mar,2019,-4406759940.68629
mar,2020,-1633348614.14024
mda,1994,-82026000
mda,1995,-84610000
mda,1996,-191830000
mda,1997,-274890000
mda,1998,-334710000
mda,1999,-67880000
mda,2000,-98190000
mda,2001,-26780000
mda,2002,-19800000
mda,2003,-130130000
mda,2004,-46130000
mda,2005,-225810000
mda,2006,-386420000
mda,2007,-671100000
mda,2008,-975570000
mda,2009,-485190000
mda,2010,-481468750.35666
mda,2011,-851953937.83667
mda,2012,-643620000
mda,2013,-490310000
mda,2014,-568300000
mda,2015,-462840000
mda,2016,-288420000
mda,2017,-555390000
mda,2018,-1211870000
mda,2019,-1111560000
mda,2020,-892508905.54723
mdg,1974,-39633782.19076
mdg,1975,-55619822.34285
mdg,1976,-28123087.33384
mdg,1977,-15141724.71395
mdg,1978,-79368948.18482
mdg,1979,-426098368.42071
mdg,1980,-556326653.8897
mdg,1981,-362827571.88208
mdg,1982,-299335933.95708
mdg,1983,-247090732.74235
mdg,1984,-193299620.52943
mdg,1985,-183550479.12664
mdg,1986,-142656012.03116
mdg,1987,-140823159.7062
mdg,1988,-149995735.93094
mdg,1989,-83851101.14987
mdg,1990,-264980680.16527
mdg,1991,-229753290.90751
mdg,1992,-197653749.17291
mdg,1993,-258185034.08825
mdg,1994,-277035201.28624
mdg,1995,-275980228.01625
mdg,1996,-152645058.93298
mdg,1997,-201825386.31538
mdg,1998,-289361282.43996
mdg,1999,-224500399.83927
mdg,2000,-260476541.18464
mdg,2001,-140063580.98662
mdg,2002,-477029187.835
mdg,2003,-327949592.4
mdg,2004,-398999255.4
mdg,2005,-734214649.79654
mdg,2006,-585538628.38626
mdg,2007,-842718615.77834
mdg,2008,-1677032018.65037
mdg,2009,-1747565455.35836
mdg,2010,-893306534.96719
mdg,2011,-777177676.50585
mdg,2012,-864105350.48401
mdg,2013,-808214219.12616
mdg,2014,-81289492.7581
mdg,2015,-255834414.67742
mdg,2016,44804653.58386
mdg,2017,-30119708.80958
mdg,2018,98048614.28015
mdg,2019,-326304458.25197
mdg,2020,-717717200.64085
mdv,1977,0
mdv,1978,1600000
mdv,1979,-4800000
mdv,1980,-22200000
mdv,1981,-20200000
mdv,1982,-19100000
mdv,1983,-24200000
mdv,1984,-16300000
mdv,1985,-5500000
mdv,1986,-295173.46793
mdv,1987,8055941.59662
mdv,1988,9042357.72563
mdv,1989,10619618.79517
mdv,1990,9853912
mdv,1991,-8984014.92657
mdv,1992,-19638629.2453
mdv,1993,-53805798.06
mdv,1994,-11109494.95161
mdv,1995,-18162206.01345
mdv,1996,-7445961.4329
mdv,1997,-34706490.05395
mdv,1998,-21862662.25093
mdv,1999,-78930519.09067
mdv,2000,-51479290.23447
mdv,2001,-58723617.87892
mdv,2002,-35585588.62862
mdv,2003,-31296378.24397
mdv,2004,-122325301.42815
mdv,2005,-273009395.21318
mdv,2006,-301975113.02995
mdv,2007,-268951457.13965
mdv,2008,-611703269.16737
mdv,2009,-220831374.841
mdv,2010,-196081418.93914
mdv,2011,-383438933.1996
mdv,2012,-184492004.25917
mdv,2013,-127393868.82882
mdv,2014,-117822005.74131
mdv,2015,-301696716.38692
mdv,2016,-1032409715.28897
mdv,2017,-1026691469.9275
mdv,2018,-1502527635.04822
mdv,2019,-1489651328.99154
mdv,2020,-1327423550.58242
mex,1979,-5409000000
mex,1980,-10422000000
mex,1981,-16240000000
mex,1982,-5889000000
mex,1983,5866000000
mex,1984,4183000000
mex,1985,800000000
mex,1986,-1377000000
mex,1987,4247000000
mex,1988,-2374000000
mex,1989,-5825000000
mex,1990,-7451000000
mex,1991,-14888000000
mex,1992,-24442000000
mex,1993,-23400000000
mex,1994,-29662110000
mex,1995,-1576440000
mex,1996,-2507747000
mex,1997,-7664937000
mex,1998,-15992658000
mex,1999,-13999734930
mex,2000,-18752421871
mex,2001,-17752510948
mex,2002,-14876376870.1008
mex,2003,-8345010848.2778
mex,2004,-7016644513.681
mex,2005,-9053204873.1377
mex,2006,-3549390733.99997
mex,2007,-9896789782.00001
mex,2008,-16808012756.9999
mex,2009,-7756292612.00002
mex,2010,-4829959268.00004
mex,2011,-11891465689
mex,2012,-18632807438.9999
mex,2013,-31513030446
mex,2014,-25432821123
mex,2015,-31078676173
mex,2016,-24385452796.9999
mex,2017,-20416774745
mex,2018,-25124577703.0001
mex,2019,-3970885180.00003
mex,2020,26178920313
mhl,2005,-2541299.3619
mhl,2006,-6182935.88754
mhl,2007,-8222529.68118
mhl,2008,-5516075.89874
mhl,2009,-26400463.89438
mhl,2010,-14340438.83394
mhl,2011,-5779247.33221
mhl,2012,-19611539.48798
mhl,2013,-28917492.15376
mhl,2014,-4879368.57204
mhl,2015,-7032235.6628
mhl,2016,-16213012.14211
mhl,2017,12920481.32953
mhl,2018,53031256.53061
mkd,1996,-288140000
mkd,1997,-275490000
mkd,1998,-280099750.13805
mkd,1999,-65564114.06913
mkd,2000,-103114776.91412
mkd,2001,-235352063.80565
mkd,2002,-378756588.65776
mkd,2003,-185503858.63298
mkd,2004,-451606092.69158
mkd,2005,-159302403.7807
mkd,2006,-28548236.14184
mkd,2007,-605747645.96669
mkd,2008,-1235795872.95254
mkd,2009,-609565439.99104
