geo,time,ny_adj_nnat_gn_zs
syr,1982,16.32788
syr,1983,13.36211
syr,1984,14.75467
syr,1985,16.29357
syr,1986,14.46669
syr,1987,6.88785
syr,1988,6.04731
syr,1989,6.7012
syr,1990,11.22508
syr,1991,4.51036
syr,1992,7.82988
syr,1993,10.2663
syr,1994,20.06338
syr,1995,22.52927
syr,1996,16.91054
syr,1997,14.66842
syr,1998,18.39369
syr,1999,14.5506
syr,2000,18.66842
syr,2001,22.09744
syr,2002,22.99965
syr,2003,22.37322
syr,2004,16.57214
syr,2005,16.24448
syr,2006,17.95646
syr,2007,25.3246
tcd,1977,16.63266
tcd,1978,16.2135
tcd,1982,-0.80807
tcd,1983,6.41121
tcd,1984,1.26522
tcd,1985,-1.53878
tcd,1986,-0.01006
tcd,1987,5.61583
tcd,1988,8.59902
tcd,1989,4.54355
tcd,1990,-2.23638
tcd,1991,2.90257
tcd,1992,2.50515
tcd,1993,0.15531
tcd,1994,9.08525
tgo,1974,55.89423
tgo,1975,18.56798
tgo,1976,26.44056
tgo,1977,22.34512
tgo,1978,38.24745
tgo,1979,23.0192
tgo,1980,20.29237
tgo,1981,10.82305
tgo,1982,6.78481
tgo,1983,12.32624
tgo,1984,7.61417
tgo,1985,4.03408
tgo,1986,5.28152
tgo,1987,4.48913
tgo,1988,6.21721
tgo,1989,6.45315
tgo,1990,15.24689
tgo,1991,7.18988
tgo,1992,3.72795
tgo,1993,-5.41767
tgo,1994,8.53659
tgo,1995,11.55923
tgo,1996,8.08615
tgo,1997,1.99684
tgo,1998,2.91307
tgo,1999,1.87028
tgo,2000,9.90501
tgo,2001,8.35923
tgo,2002,12.80592
tgo,2003,14.29131
tgo,2004,14.01012
tgo,2005,8.8995
tgo,2006,11.49649
tgo,2007,7.2545
tgo,2008,8.16278
tgo,2009,9.93227
tgo,2010,7.78149
tgo,2011,7.29333
tgo,2012,5.03466
tgo,2013,6.92943
tgo,2014,9.03198
tgo,2015,13.16281
tgo,2016,14.81473
tgo,2017,14.3486
tgo,2018,14.93121
tha,1975,13.41499
tha,1976,13.25905
tha,1977,14.73771
tha,1978,16.86727
tha,1979,14.9826
tha,1980,13.38323
tha,1981,12.02687
tha,1982,13.17088
tha,1983,12.43772
tha,1984,12.41627
tha,1985,12.56222
tha,1986,13.57853
tha,1987,16.73771
tha,1988,22.00449
tha,1989,24.05813
tha,1990,21.48633
tha,1991,22.98568
tha,1992,22.42964
tha,1993,24.26561
tha,1994,23.7756
tha,1995,23.35278
tha,1996,21.48812
tha,1997,16.67872
tha,1998,13.07345
tha,1999,12.94878
tha,2000,12.66493
tha,2001,9.41469
tha,2002,11.26246
tha,2003,12.3357
tha,2004,13.13164
tha,2005,13.97339
tha,2006,16.45935
tha,2007,18.67625
tha,2008,16.17935
tha,2009,14.38534
tha,2010,15.56103
tha,2011,16.45499
tha,2012,13.71351
tha,2013,11.83726
tha,2014,11.33243
tha,2015,11.57776
tha,2016,13.62878
tha,2017,15.67454
tha,2018,15.41692
tha,2019,14.89892
tjk,2002,2.93096
tjk,2003,5.69758
tjk,2004,-5.48579
tjk,2005,0.69519
tjk,2006,19.72256
tjk,2007,6.45331
tjk,2008,10.31522
tjk,2009,5.32633
tjk,2010,-5.50859
tjk,2011,-4.12361
tjk,2012,-5.18826
tjk,2013,-7.55424
tjk,2014,1.43528
tjk,2015,2.25652
tjk,2016,11.65255
tjk,2017,17.54287
tls,2006,53.774
tls,2007,60.18418
tls,2008,72.93236
tls,2009,61.15363
tls,2010,66.78251
tls,2011,74.12588
tls,2012,67.15245
tls,2013,59.59977
tls,2014,43.46124
tls,2015,35.46648
tls,2016,10.75647
tls,2017,10.26813
tls,2018,5.80026
tls,2019,17.22565
ton,1981,10.46155
ton,1982,32.22698
ton,1983,25.55813
ton,1984,17.90392
ton,1985,12.24659
ton,1986,15.86632
ton,1987,19.21599
ton,1988,4.37986
ton,1989,12.1269
ton,1990,18.81549
ton,1991,2.48868
ton,1992,13.82054
ton,1993,14.17372
ton,1994,5.94515
ton,2001,10.83298
ton,2002,11.05817
ton,2003,7.21854
ton,2004,8.48704
ton,2005,4.13922
ton,2006,7.28313
ton,2007,3.00354
ton,2008,0.43617
ton,2009,-0.2826
ton,2010,2.4698
ton,2011,5.20042
ton,2012,6.96526
tun,1976,19.02347
tun,1977,14.84893
tun,1978,15.48587
tun,1979,19.24196
tun,1980,16.76861
tun,1981,16.48894
tun,1982,13.55118
tun,1983,17.09002
tun,1984,15.50184
tun,1985,12.74294
tun,1986,7.24754
tun,1987,11.55339
tun,1988,12.23155
tun,1989,12.81991
tun,1990,13.43253
tun,1991,12.3933
tun,1992,4.758
tun,1993,2.24061
tun,1994,3.83854
tun,1995,3.06457
tun,1996,5.80827
tun,1997,5.7396
tun,1998,5.76172
tun,1999,7.0686
tun,2000,7.0938
tun,2001,7.79949
tun,2002,5.438
tun,2003,5.64976
tun,2004,6.76266
tun,2005,5.89189
tun,2006,6.66035
tun,2007,6.19677
tun,2008,6.89585
tun,2009,6.65873
tun,2010,6.06116
tun,2011,-0.13776
tun,2012,-0.31776
tun,2013,-0.16748
tun,2014,2.63398
tun,2015,2.27266
tun,2016,3.41524
tun,2017,5.46754
tun,2018,7.00532
tun,2019,7.44138
tur,1974,18.30633
tur,1975,18.26149
tur,1976,19.49789
tur,1977,17.42475
tur,1978,16.4618
tur,1979,19.2715
tur,1980,14.43709
tur,1981,18.25952
tur,1982,17.6313
tur,1983,14.52393
tur,1984,15.1459
tur,1985,20.66757
tur,1986,24.37351
tur,1987,8.22003
tur,1988,12.12445
tur,1989,10.65737
tur,1990,6.81599
tur,1991,3.28245
tur,1992,3.17462
tur,1993,3.7386
tur,1994,2.12499
tur,1995,4.10649
tur,1996,6.5007
tur,1997,5.44078
tur,1998,10.54232
tur,1999,5.90374
tur,2000,5.7967
tur,2001,4.07933
tur,2002,4.62116
tur,2003,3.87939
tur,2004,6.16548
tur,2005,8.0138
tur,2006,9.28996
tur,2007,8.5555
tur,2008,9.28169
tur,2009,5.79017
tur,2010,6.85868
tur,2011,8.75697
tur,2012,8.94388
tur,2013,9.90534
tur,2014,10.44971
tur,2015,10.66124
tur,2016,10.04974
tur,2017,10.98046
tur,2018,14.06965
tur,2019,11.1317
tza,1990,-2.18642
tza,1991,-5.15395
tza,1992,-3.07475
tza,1993,-5.68529
tza,1994,-7.10394
tza,1995,-0.86756
tza,1996,0.45433
tza,1997,0.76868
tza,1998,8.47263
tza,1999,5.08194
tza,2000,7.14651
tza,2001,7.28403
tza,2002,10.55999
tza,2003,12.45535
tza,2004,15.13139
tza,2005,15.41367
tza,2006,17.48452
tza,2007,16.50564
tza,2008,19.24774
tza,2009,19.32698
tza,2010,14.89903
tza,2011,12.24535
tza,2012,15.83128
tza,2013,16.66774
tza,2014,17.29148
tza,2015,15.03483
tza,2016,17.90576
tza,2017,20.53461
uga,1982,-5.86271
uga,1983,-3.86199
uga,1984,-1.74324
uga,1985,-3.73969
uga,1986,-4.19136
uga,1987,-5.65221
uga,1988,-4.1905
uga,1989,-2.79681
uga,1990,-3.74961
uga,1991,-0.93953
uga,1992,5.04749
uga,1993,8.14284
uga,1994,12.95855
uga,1995,8.75103
uga,1996,15.10429
uga,1997,17.47187
uga,1998,12.33244
uga,1999,11.00678
uga,2000,7.90417
uga,2001,8.37316
uga,2002,10.45087
uga,2003,11.59755
uga,2004,14.78326
uga,2005,14.85278
uga,2006,11.07641
uga,2007,9.71905
uga,2008,14.38628
uga,2009,8.41856
uga,2010,7.67946
uga,2011,3.60022
uga,2012,2.48072
uga,2013,7.82992
uga,2014,12.30345
uga,2015,5.41816
uga,2016,13.91589
uga,2017,15.20863
uga,2018,14.38506
uga,2019,15.50845
ukr,1994,13.69828
ukr,1995,3.65107
ukr,1996,0.45879
ukr,1997,-0.3215
ukr,1998,-0.91869
ukr,1999,2.99533
ukr,2000,7.43773
ukr,2001,9.76112
ukr,2002,11.69679
ukr,2003,11.23001
ukr,2004,16.41376
ukr,2005,11.93621
ukr,2006,10.33896
ukr,2007,12.23465
ukr,2008,9.31069
ukr,2009,1.29289
ukr,2010,3.28514
ukr,2011,2.33452
ukr,2012,0.30767
ukr,2013,-4.49848
ukr,2014,-2.487
ukr,2015,5.25251
ukr,2016,7.02244
ukr,2017,5.58739
ukr,2018,3.0248
ukr,2019,-0.22414
ury,1978,11.96884
ury,1979,11.41674
ury,1980,-0.20715
ury,1981,9.19156
ury,1982,8.06528
ury,1983,3.99198
ury,1984,3.10494
ury,1985,1.90215
ury,1986,4.31368
ury,1987,4.33468
ury,1988,7.12312
ury,1989,5.68459
ury,1990,6.3016
ury,1991,8.00908
ury,1992,6.12631
ury,1993,5.97214
ury,1994,5.70781
ury,1995,5.50228
ury,1996,5.35441
ury,1997,4.6482
ury,1998,4.98458
ury,1999,2.95024
ury,2000,2.49208
ury,2001,3.11103
ury,2002,7.23737
ury,2003,6.76621
ury,2004,8.43817
ury,2005,9.26133
ury,2006,8.01571
ury,2007,8.46348
ury,2008,7.20114
ury,2009,9.01122
ury,2010,8.26158
ury,2011,8.76101
ury,2012,3.95472
ury,2013,5.89379
ury,2014,4.52681
ury,2015,6.33939
ury,2016,6.05263
ury,2017,3.86017
ury,2018,3.25999
ury,2019,4.48096
usa,1970,8.86564
usa,1971,8.75761
usa,1972,9.52026
usa,1973,11.37306
usa,1974,9.42916
usa,1975,6.83389
usa,1976,7.62985
usa,1977,8.42485
usa,1978,9.66444
usa,1979,9.40667
usa,1980,7.27576
usa,1981,8.25891
usa,1982,5.88961
usa,1983,4.31895
usa,1984,7.21291
usa,1985,5.6534
usa,1986,3.95586
usa,1987,4.63166
usa,1988,5.79902
usa,1989,4.90874
usa,1990,3.81185
usa,1991,3.6339
usa,1992,2.85798
usa,1993,2.29218
usa,1994,3.18087
usa,1995,4.09126
usa,1996,5.097
usa,1997,6.37493
usa,1998,6.87081
usa,1999,6.38515
usa,2000,6.02512
usa,2001,4.50704
usa,2002,3.21754
usa,2003,2.47865
usa,2004,2.88441
usa,2005,3.12825
usa,2006,3.88025
usa,2007,2.03014
usa,2008,-0.67523
usa,2009,-2.40349
usa,2010,-0.39013
usa,2011,0.64211
usa,2012,2.88966
usa,2013,3.25998
usa,2014,4.26595
usa,2015,4.21575
usa,2016,2.73991
usa,2017,2.66683
usa,2018,2.74431
usa,2019,2.71885
uzb,2014,22.76562
uzb,2015,18.22476
uzb,2016,16.17381
uzb,2017,24.83358
uzb,2018,29.39127
uzb,2019,27.21212
ven,1970,15.74054
ven,1971,15.05522
ven,1972,14.64214
ven,1973,18.51322
ven,1974,34.10136
ven,1975,24.40125
ven,1976,20.65623
ven,1977,18.14257
ven,1978,12.14701
ven,1979,16.38376
ven,1980,17.29764
ven,1981,12.76844
ven,1982,4.65146
ven,1983,-4.38417
ven,1984,21.59179
ven,1985,20.46266
ven,1986,12.53974
ven,1987,17.91501
ven,1988,13.99508
ven,1989,17.41427
ven,1990,24.57889
ven,1991,18.79508
ven,1992,14.53825
ven,1993,11.68108
ven,1994,16.56184
ven,1995,18.58958
ven,1996,27.37387
ven,1997,27.23923
ven,1998,20.43911
ven,1999,23.07907
ven,2000,29.16468
ven,2001,23.43524
ven,2002,24.44938
ven,2003,24.21768
ven,2004,31.22852
ven,2005,36.33784
ven,2006,35.78203
ven,2007,30.04109
ven,2008,30.91085
ven,2009,16.3653
ven,2010,25.87042
ven,2011,25.14652
ven,2012,20.20663
ven,2013,13.44204
ven,2014,3.00197
vnm,1996,17.47439
vnm,1997,18.25932
vnm,1998,19.87369
vnm,1999,22.35703
vnm,2000,30.9258
vnm,2001,29.74131
vnm,2002,29.91639
vnm,2003,27.16265
vnm,2004,27.87782
vnm,2005,19.56272
vnm,2006,18.67451
vnm,2007,17.2347
vnm,2008,12.44308
vnm,2009,2.41621
vnm,2010,14.6955
vnm,2011,14.53685
vnm,2012,16.15379
vnm,2013,15.56428
vnm,2014,15.05058
vnm,2015,11.54448
vnm,2016,11.63119
vnm,2017,9.7756
vnm,2018,10.72142
vnm,2019,10.00592
vut,1983,9.63984
vut,1984,18.29534
vut,1985,9.02876
vut,1986,7.01541
vut,1987,13.39616
vut,1988,7.65791
vut,1989,12.34094
vut,1990,18.52437
vut,1991,14.35913
vut,1992,7.54464
vut,1993,8.74289
vut,1994,7.03002
vut,1995,5.97173
vut,1996,-3.5445
vut,1997,7.48519
vut,1998,-8.80973
vut,1999,-8.66432
vut,2000,-2.99094
vut,2001,-0.22686
vut,2002,4.39296
vut,2003,4.3161
vut,2004,7.71342
vut,2005,10.20287
vut,2006,16.3573
vut,2007,16.07788
vut,2008,25.6636
vut,2009,17.29042
vut,2010,11.47953
vut,2011,12.21477
vut,2012,10.69166
vut,2013,16.60511
vut,2014,23.02402
zaf,1970,14.96496
zaf,1971,12.85182
zaf,1972,13.72951
zaf,1973,18.69376
zaf,1974,21.03942
zaf,1975,13.58084
zaf,1976,11.13507
zaf,1977,10.97669
zaf,1978,11.59408
zaf,1979,13.47572
zaf,1980,19.13626
zaf,1981,13.92522
zaf,1982,8.93805
zaf,1983,7.42298
zaf,1984,6.50442
zaf,1985,5.85229
zaf,1986,3.43202
zaf,1987,2.38337
zaf,1988,2.99561
zaf,1989,3.92379
zaf,1990,0.01134
zaf,1991,1.12973
zaf,1992,1.17061
zaf,1993,2.46908
zaf,1994,2.22872
zaf,1995,3.35062
zaf,1996,2.43951
zaf,1997,1.59526
zaf,1998,1.17933
zaf,1999,1.23252
zaf,2000,2.11052
zaf,2001,1.5529
zaf,2002,4.45101
zaf,2003,4.42534
zaf,2004,4.2016
zaf,2005,3.72247
zaf,2006,5.00906
zaf,2007,4.29505
zaf,2008,4.25118
zaf,2009,3.83145
zaf,2010,4.92997
zaf,2011,4.76682
zaf,2012,2.01942
zaf,2013,1.7646
zaf,2014,1.90799
zaf,2015,2.7053
zaf,2016,2.42078
zaf,2017,2.49284
zaf,2018,1.0352
zaf,2019,0.92964
zmb,2010,16.56084
zmb,2011,15.52207
zmb,2012,19.94248
zmb,2013,18.24165
zmb,2014,16.90385
zmb,2015,17.76413
zmb,2016,14.70673
zmb,2017,20.79092
zmb,2018,25.40948
zmb,2019,23.42127
zwe,1977,13.65328
zwe,1978,7.96772
zwe,1979,4.66382
zwe,1980,8.46542
zwe,1981,9.30339
zwe,1982,7.29868
zwe,1983,4.58538
zwe,1984,14.56503
zwe,1985,14.82208
zwe,1986,16.91922
zwe,1987,13.7918
zwe,1988,18.52156
zwe,1989,13.41239
zwe,1990,14.20003
zwe,1991,12.04184
zwe,1992,8.94157
zwe,1993,18.19327
zwe,1994,15.5647
zwe,2009,-22.99047
zwe,2010,-16.23366
zwe,2011,-14.47488
zwe,2012,-26.96913
zwe,2013,-13.44832
zwe,2014,-12.11966
zwe,2015,-17.56717
zwe,2016,-10.18422
zwe,2017,-11.2076
