geo,time,ne_gdi_totl_kd_zg
zaf,1972,-12.19525
zaf,1973,13.89855
zaf,1974,16.47189
zaf,1975,1.74428
zaf,1976,-11.17591
zaf,1977,-5.45845
zaf,1978,-2.65826
zaf,1979,9.80447
zaf,1980,32.21749
zaf,1981,10.02816
zaf,1982,-20.72639
zaf,1983,3.65867
zaf,1984,0.15883
zaf,1985,-18.5486
zaf,1986,-12.70512
zaf,1987,-3.92693
zaf,1988,21.90087
zaf,1989,2.82853
zaf,1990,-11.79931
zaf,1991,-0.33277
zaf,1992,-6.17079
zaf,1993,-0.22658
zaf,1994,20.97294
zaf,1995,14.22941
zaf,1996,1.02763
zaf,1997,2.94451
zaf,1998,3.34004
zaf,1999,-3.12986
zaf,2000,3.5128
zaf,2001,0.47859
zaf,2002,8.89594
zaf,2003,11.44103
zaf,2004,15.97665
zaf,2005,6.48312
zaf,2006,12.76722
zaf,2007,8.6295
zaf,2008,8.79826
zaf,2009,-8.42164
zaf,2010,0.764
zaf,2011,11.73236
zaf,2012,-0.71553
zaf,2013,5.00444
zaf,2014,-3.22086
zaf,2015,4.00533
zaf,2016,-8.38581
zaf,2017,2.97641
zaf,2018,-0.69658
zaf,2019,-0.40803
zaf,2020,-24.73053
zwe,2010,61.11448
zwe,2011,2.8428
zwe,2012,-17.36393
zwe,2013,-5.47126
zwe,2014,12.73016
zwe,2015,5.65384
zwe,2016,0.63614
zwe,2017,4.29431
zwe,2018,160.47866
