geo,time,tm_qty_mrch_xd_wd
syc,1995,63.5955
syc,1996,103.43959
syc,1997,92.97576
syc,1998,119.30803
syc,1999,116.36743
syc,2000,100
syc,2001,137.6508
syc,2002,123.10743
syc,2003,112.17558
syc,2004,120.37272
syc,2005,144.61064
syc,2006,149.94307
syc,2007,156.39369
syc,2008,174.46382
syc,2009,139.24117
syc,2010,158.81524
syc,2011,148.42462
syc,2012,152.1732
syc,2013,159.78943
syc,2014,166.69354
syc,2015,162.04945
syc,2016,178.41114
syc,2017,214.81274
syc,2018,196.81105
syc,2019,185.39702
syc,2020,161.6682
syr,2000,100
syr,2001,129.85165
syr,2002,123.45833
syr,2003,130.15305
syr,2004,189.96097
syr,2005,225.90559
syr,2006,220.40951
syr,2007,259.04336
syr,2008,273.59475
syr,2009,252.73068
syr,2010,265.86976
syr,2011,256.96884
syr,2012,165.05115
syr,2013,118.78264
syr,2014,91.22853
syr,2015,86.34982
syr,2016,73.13516
syr,2017,94.5283
syr,2018,106.37558
syr,2019,97.81356
syr,2020,79.18103
tca,2000,100
tca,2001,106.83091
tca,2002,121.30216
tca,2003,111.67783
tca,2004,139.32731
tca,2005,179.22629
tca,2006,277.91359
tca,2007,301.21475
tca,2008,280.6875
tca,2009,193.71666
tca,2010,147.32343
tca,2011,108.2607
tca,2012,111.80942
tca,2013,145.10844
tca,2014,170.7862
tca,2015,190.87262
tca,2016,187.18408
tca,2017,170.89791
tca,2018,156.81258
tca,2019,153.6862
tca,2020,139.79456
tcd,1980,24.29954
tcd,1981,41.79385
tcd,1982,66.29377
tcd,1983,78.91456
tcd,1984,84.65335
tcd,1985,90.97269
tcd,1986,98.95052
tcd,1987,89.6016
tcd,1988,91.69774
tcd,1989,91.09533
tcd,1990,97.42104
tcd,1991,83.46865
tcd,1992,78.67749
tcd,1993,67.84147
tcd,1994,52.50873
tcd,1995,95.03972
tcd,1996,77.98533
tcd,1997,87.48936
tcd,1998,95.0066
tcd,1999,87.93612
tcd,2000,100
tcd,2001,215.65483
tcd,2002,519.23286
tcd,2003,235.21947
tcd,2004,263.23141
tcd,2005,249.05393
tcd,2006,337.36053
tcd,2007,408.94127
tcd,2008,412.27656
tcd,2009,432.03004
tcd,2010,490.5737
tcd,2011,588.81134
tcd,2012,510.17251
tcd,2013,552.66431
tcd,2014,816.53424
tcd,2015,749.94093
tcd,2016,512.72326
tcd,2017,375.45415
tcd,2018,490.3855
tcd,2019,512.648
tcd,2020,507.37651
tgo,1980,94.23611
tgo,1981,87.72559
tgo,1982,87.46329
tgo,1983,66.0731
tgo,1984,65.14153
tgo,1985,72.21127
tgo,1986,67.68498
tgo,1987,81.95599
tgo,1988,90.36937
tgo,1989,86.59016
tgo,1990,98.55408
tgo,1991,75.24557
tgo,1992,64.44619
tgo,1993,30.41818
tgo,1994,39.1269
tgo,1995,92.66743
tgo,1996,100.21845
tgo,1997,108.36991
tgo,1998,103.56819
tgo,1999,107.28671
tgo,2000,100
tgo,2001,63.92932
tgo,2002,54.87017
tgo,2003,52.98036
tgo,2004,55.61928
tgo,2005,57.1826
tgo,2006,132.06323
tgo,2007,140.25106
tgo,2008,145.39416
tgo,2009,157.85917
tgo,2010,159.71932
tgo,2011,184.42269
tgo,2012,205.19922
tgo,2013,243.03193
tgo,2014,226.63097
tgo,2015,258.67289
tgo,2016,272.69835
tgo,2017,203.03276
tgo,2018,203.05209
tgo,2019,209.66848
tgo,2020,244.32614
tha,1980,23.24827
tha,1981,22.64263
tha,1982,20.00698
tha,1983,25.55817
tha,1984,26.23583
tha,1985,24.46686
tha,1986,25.12198
tha,1987,32.29796
tha,1988,44.87435
tha,1989,54.04707
tha,1990,65.88174
tha,1991,71.37546
tha,1992,77.29791
tha,1993,86.52124
tha,1994,99.9381
tha,1995,114.31144
tha,1996,105.23248
tha,1997,95.75615
tha,1998,70.80877
tha,1999,85.57533
tha,2000,100
tha,2001,99.58902
tha,2002,103.13257
tha,2003,116.94119
tha,2004,139.52161
tha,2005,164.33659
tha,2006,168.18306
tha,2007,173.49316
tha,2008,197.24263
tha,2009,153.9722
tha,2010,193.56308
tha,2011,218.17982
tha,2012,232.84082
tha,2013,239.00294
tha,2014,220.05524
tha,2015,217.50145
tha,2016,214.30177
tha,2017,231.95918
tha,2018,245.85464
tha,2019,233.43658
tha,2020,212.66437
tjk,2000,100
tjk,2001,98.71734
tjk,2002,105.01374
tjk,2003,119.21869
tjk,2004,145.65384
tjk,2005,141.58652
tjk,2006,161.49617
tjk,2007,211.93454
tjk,2008,238.25207
tjk,2009,209.45017
tjk,2010,198.05237
tjk,2011,206.07873
tjk,2012,247.08771
tjk,2013,277.01159
tjk,2014,290.48405
tjk,2015,265.81853
tjk,2016,243.9522
tjk,2017,212.27416
tjk,2018,224.15601
tjk,2019,244.73295
tjk,2020,234.59046
tkm,2000,100
tkm,2001,127.00864
tkm,2002,119.72794
tkm,2003,135.67258
tkm,2004,165.7934
tkm,2005,143.12394
tkm,2006,119.08922
tkm,2007,156.32126
tkm,2008,221.83892
tkm,2009,273.18238
tkm,2010,226.10916
tkm,2011,269.72126
tkm,2012,353.88229
tkm,2013,368.10335
tkm,2014,369.65191
tkm,2015,278.02941
tkm,2016,203.36377
tkm,2017,183.44218
tkm,2018,90.60863
tkm,2019,111.65924
tkm,2020,116.8225
ton,2000,100
ton,2001,107.49491
ton,2002,133.96787
ton,2003,131.75791
ton,2004,133.43291
ton,2005,136.15605
ton,2006,121.96684
ton,2007,135.72954
ton,2008,138.62029
ton,2009,135.52992
ton,2010,135.2993
ton,2011,139.46038
ton,2012,143.92264
ton,2013,144.10139
ton,2014,159.57453
ton,2015,177.44736
ton,2016,206.58324
ton,2017,197.03888
ton,2018,181.32723
ton,2019,191.20623
ton,2020,192.30084
tto,1980,139.15026
tto,1981,121.07778
tto,1982,126.6135
tto,1983,87.75763
tto,1984,65.14718
tto,1985,53.70541
tto,1986,51.11083
tto,1987,40.31695
tto,1988,35.95109
tto,1989,37.43714
tto,1990,33.51459
tto,2000,100
tto,2001,112.67634
tto,2002,114.35683
tto,2003,113.59672
tto,2004,125.86589
tto,2005,124.59579
tto,2006,128.18703
tto,2007,139.55012
tto,2008,147.02877
tto,2009,123.86529
tto,2010,101.70525
tto,2011,124.54446
tto,2012,119.50042
tto,2013,169.69761
tto,2014,159.23085
tto,2015,159.76621
tto,2016,149.37405
tto,2017,116.38024
tto,2018,116.85283
tto,2019,97.60808
tto,2020,78.10843
tun,1980,46.24092
tun,1981,53.32135
tun,1982,52.52142
tun,1983,50.36386
tun,1984,53.71367
tun,1985,45.96623
tun,1986,44.98005
tun,1987,44.33674
tun,1988,51.25942
tun,1989,60.96902
tun,1990,65.6608
tun,1991,61.18713
tun,1992,70.1599
tun,1993,70.41631
tun,1994,73.15905
tun,1995,77.52133
tun,1996,74.91253
tun,1997,82.09874
tun,1998,87.02691
tun,1999,89.92974
tun,2000,100
tun,2001,114.73797
tun,2002,115.85715
tun,2003,122.58391
tun,2004,132.31024
tun,2005,126.34074
tun,2006,133.19997
tun,2007,156.57785
tun,2008,177.5123
tun,2009,150.28772
tun,2010,162.34921
tun,2011,152.25892
tun,2012,156.51423
tun,2013,157.52433
tun,2014,161.34328
tun,2015,146.34868
tun,2016,144.7589
tun,2017,142.51103
tun,2018,145.0306
tun,2019,142.76155
tun,2020,125.858
tur,1980,13.19298
tur,1981,10.64332
tur,1982,7.27547
tur,1983,6.09499
tur,1984,4.88525
tur,1985,14.86621
tur,1986,17.26672
tur,1987,20.6161
tur,1988,21.04171
tur,1989,27.86042
tur,1990,37.19926
tur,1991,36.09006
tur,1992,40.3492
tur,1993,55.09621
tur,1994,41.05294
tur,1995,53.70306
tur,1996,69.60408
tur,1997,84.85139
tur,1998,83.42091
tur,1999,77.73167
tur,2000,100
tur,2001,76.16736
tur,2002,96.06301
tur,2003,116.01835
tur,2004,140.71603
tur,2005,157.4626
tur,2006,173.25945
tur,2007,192.50143
tur,2008,190.43208
tur,2009,165.1631
tur,2010,200.67395
tur,2011,226.71839
tur,2012,228.6065
tur,2013,247.12633
tur,2014,253.09968
tur,2015,259.58279
tur,2016,268.40035
tur,2017,295.11198
tur,2018,267.81582
tur,2019,254.03499
tur,2020,282.732
tza,1987,115.04515
tza,1988,75.04077
tza,1989,72.17832
tza,1990,95.21832
tza,1991,105.73513
tza,1992,99.09945
tza,1993,97.30853
tza,1994,96.83844
tza,1995,111.0228
tza,1996,85.97766
tza,1997,57.72168
tza,1998,76.27389
tza,1999,93.72188
tza,2000,100
tza,2001,115.95804
tza,2002,111.67513
tza,2003,132.64183
tza,2004,153.55647
tza,2005,167.38113
tza,2006,202.98992
tza,2007,233.34124
tza,2008,291.54932
tza,2009,273.06918
tza,2010,309.6967
tza,2011,360.25531
tza,2012,381.10167
tza,2013,416.61521
tza,2014,419.33393
tza,2015,463.03658
tza,2016,418.03964
tza,2017,356.28946
tza,2018,368.64625
tza,2019,392.71681
tza,2020,324.71897
uga,1982,35.6008
uga,1983,46.34822
uga,1984,24.0829
uga,1985,22.20142
uga,1986,19.03962
uga,1987,32.66593
uga,1988,37.2356
uga,1989,21.19791
uga,1990,16.14272
uga,1991,12.03697
uga,1992,31.92042
uga,1993,38.35414
uga,1994,54.21286
uga,1995,64.84882
uga,1996,69.85975
uga,1997,85.68565
uga,1998,92.13466
uga,1999,90.05017
uga,2000,100
uga,2001,106.86776
uga,2002,71.22435
uga,2003,86.25044
uga,2004,98.21264
uga,2005,105.07923
uga,2006,120.64538
uga,2007,152.67039
uga,2008,175.49274
uga,2009,182.17914
uga,2010,188.02574
uga,2011,198.29702
uga,2012,215.72824
uga,2013,212.75677
uga,2014,224.88292
uga,2015,233.38057
uga,2016,212.52316
uga,2017,237.03417
uga,2018,268.61387
uga,2019,305.99267
uga,2020,316.91292
ukr,2000,100
ukr,2001,113.81171
ukr,2002,130.5956
ukr,2003,159.4361
ukr,2004,177.41773
ukr,2005,188.76545
ukr,2006,212.4668
ukr,2007,267.89972
ukr,2008,307.83478
ukr,2009,192.59307
ukr,2010,218.37313
ukr,2011,245.53006
ukr,2012,228.3206
ukr,2013,204.48094
ukr,2014,147.45175
ukr,2015,113.17835
ukr,2016,122.83441
ukr,2017,136.18017
ukr,2018,139.44368
ukr,2019,147.85251
ukr,2020,132.08969
ury,1980,56.37478
ury,1981,39.79098
ury,1982,30.50213
ury,1983,22.49706
ury,1984,22.86777
ury,1985,21.49424
ury,1986,29.88384
ury,1987,37.44052
ury,1988,36.69134
ury,1989,35.77818
ury,1990,38.36355
ury,1991,46.29268
ury,1992,57.28934
ury,1993,67.7821
ury,1994,79.59244
ury,1995,78.78068
ury,1996,90.44714
ury,1997,102.41022
ury,1998,112.18955
ury,1999,104.14514
ury,2000,100
ury,2001,93.95787
ury,2002,64.20199
ury,2003,67.66477
ury,2004,86.91377
ury,2005,95.51215
ury,2006,108.51496
ury,2007,117.24326
ury,2008,154.71702
ury,2009,143.9924
ury,2010,164.76273
ury,2011,179.62456
ury,2012,196.07446
ury,2013,201.04434
ury,2014,207.17362
ury,2015,196.36341
ury,2016,184.06815
ury,2017,187.2514
ury,2018,185.47326
ury,2019,183.06422
ury,2020,181.7176
usa,1980,23.34514
usa,1981,25.08635
usa,1982,23.92043
usa,1983,25.28469
usa,1984,32.79065
usa,1985,33.87657
usa,1986,35.74844
usa,1987,35.80774
usa,1988,37.66993
usa,1989,39.93788
usa,1990,38.34785
usa,1991,38.61927
usa,1992,40.92066
usa,1993,47.46513
usa,1994,52.46065
usa,1995,53.35284
usa,1996,57.14228
usa,1997,67.71013
usa,1998,74.2585
usa,1999,84.23411
usa,2000,100
usa,2001,97.03392
usa,2002,101.28512
usa,2003,106.78447
usa,2004,118.42915
usa,2005,125.08435
usa,2006,131.98696
usa,2007,133.47635
usa,2008,128.46922
usa,2009,107.48334
usa,2010,123.32122
usa,2011,127.98232
usa,2012,131.58971
usa,2013,132.57977
usa,2014,138.82494
usa,2015,148.3908
usa,2016,149.15101
usa,2017,155.11364
usa,2018,163.33062
usa,2019,162.45316
usa,2020,156.19261
uzb,2000,100
uzb,2001,105.00035
uzb,2002,90.19119
uzb,2003,93.79857
uzb,2004,111.32793
uzb,2005,114.75481
uzb,2006,131.45392
uzb,2007,178.06129
uzb,2008,238.19166
uzb,2009,234.50971
uzb,2010,219.06283
uzb,2011,241.3399
uzb,2012,279.71461
uzb,2013,313.47619
uzb,2014,335.91768
uzb,2015,299.88515
uzb,2016,303.15133
uzb,2017,310.6749
uzb,2018,426.21692
uzb,2019,545.30295
uzb,2020,498.46575
vct,2000,100
vct,2001,119.50332
vct,2002,112.79564
vct,2003,124.52652
vct,2004,131.10797
vct,2005,130.63485
vct,2006,136.5493
vct,2007,148.83307
vct,2008,146.21871
vct,2009,139.50227
vct,2010,129.74919
vct,2011,109.43709
vct,2012,117.70584
vct,2013,127.47488
vct,2014,125.69833
vct,2015,130.59715
vct,2016,137.12451
vct,2017,130.42084
vct,2018,131.32608
vct,2019,126.9966
vct,2020,116.38527
ven,1980,85.82075
ven,1981,91.85951
ven,1982,87.73315
ven,1983,51.41777
ven,1984,60.69516
ven,1985,69.44016
ven,1986,69.01544
ven,1987,71.77789
ven,1988,85.31801
ven,1989,51.75059
ven,1990,47.12653
ven,1991,70.87987
ven,1992,86.75754
ven,1993,77.16647
ven,1994,56.10337
ven,1995,69.66411
ven,1996,55.90711
ven,1997,87.47026
ven,1998,95.65067
ven,1999,86.7452
ven,2000,100
ven,2001,112.60332
ven,2002,79.26555
ven,2003,57.72989
ven,2004,111.3116
ven,2005,166.76337
ven,2006,240.31376
ven,2007,342.71666
ven,2008,416.34238
ven,2009,314.01553
ven,2010,312.50369
ven,2011,352.30855
ven,2012,373.61527
ven,2013,366.5497
ven,2014,322.64562
ven,2015,271.7707
ven,2016,128.75238
ven,2017,77.92105
ven,2018,60.7753
ven,2019,30.07453
ven,2020,34.80772
vgb,2000,100
vgb,2001,89.79465
vgb,2002,92.849
vgb,2003,79.65173
vgb,2004,93.22326
vgb,2005,74.25384
vgb,2006,67.14571
vgb,2007,64.87668
vgb,2008,57.57435
vgb,2009,49.90355
vgb,2010,46.22619
vgb,2011,44.92249
vgb,2012,42.49315
vgb,2013,51.94507
vgb,2014,47.18373
vgb,2015,33.22388
vgb,2016,36.57624
vgb,2017,51.19335
vgb,2018,48.37771
vgb,2019,48.99597
vgb,2020,33.21468
vnm,2000,100
vnm,2001,105.50246
vnm,2002,128.58163
vnm,2003,159.05245
vnm,2004,183.69402
vnm,2005,195.94638
vnm,2006,231.15599
vnm,2007,306.26283
vnm,2008,333.64055
vnm,2009,327.08487
vnm,2010,375.67254
vnm,2011,393.32477
vnm,2012,420.61729
vnm,2013,499.88811
vnm,2014,565.71098
vnm,2015,672.8257
vnm,2016,750.32176
vnm,2017,891.0283
vnm,2018,966.67237
vnm,2019,1028.07218
vnm,2020,1071.83071
vut,2000,100
vut,2001,106.9925
vut,2002,107.35544
vut,2003,120.08703
vut,2004,136.42759
vut,2005,145.42419
vut,2006,200.72066
vut,2007,194.36557
vut,2008,218.28522
vut,2009,214.32973
vut,2010,189.0844
vut,2011,180.43361
vut,2012,175.34564
vut,2013,195.50095
vut,2014,198.05015
vut,2015,259.11734
vut,2016,313.04571
vut,2017,264.29168
vut,2018,263.04021
vut,2019,245.54961
vut,2020,210.182
wsm,2000,100
wsm,2001,152.37439
wsm,2002,151.04123
wsm,2003,162.32254
wsm,2004,205.17111
wsm,2005,210.88925
wsm,2006,228.69569
wsm,2007,201.53812
wsm,2008,191.35667
wsm,2009,170.65808
wsm,2010,213.02099
wsm,2011,205.97183
wsm,2012,207.17015
wsm,2013,221.83455
wsm,2014,237.35752
wsm,2015,259.61084
wsm,2016,256.4112
wsm,2017,245.77165
wsm,2018,233.48532
wsm,2019,256.45703
wsm,2020,212.81324
yem,1985,83.58428
yem,1986,68.03834
yem,1987,54.49201
yem,1988,61.91717
yem,1989,63.86263
yem,1990,50.07999
yem,1991,64.53656
yem,1992,80.68938
yem,1993,83.15895
yem,1994,60.29059
yem,1995,42.27561
yem,1996,54.46707
yem,1997,49.23815
yem,1998,105.99325
yem,1999,96.03643
yem,2000,100
yem,2001,108.13585
yem,2002,128.68738
yem,2003,151.33217
yem,2004,149.20377
yem,2005,182.82695
yem,2006,188.37715
yem,2007,237.10076
yem,2008,250.18441
yem,2009,247.76838
yem,2010,230.69331
yem,2011,232.9924
yem,2012,278.52
yem,2013,282.44024
yem,2014,262.8827
yem,2015,166.58444
yem,2016,199.27508
yem,2017,177.32454
yem,2018,193.96724
yem,2019,251.35252
yem,2020,179.58875
zaf,1980,58.19191
zaf,1981,67.70048
zaf,1982,55.62057
zaf,1983,45.76685
zaf,1984,56.38922
zaf,1985,46.98042
zaf,1986,46.98003
zaf,1987,46.82284
zaf,1988,58.21628
zaf,1989,58.7419
zaf,1990,53.87765
zaf,1991,56.1112
zaf,1992,57.30008
zaf,1993,61.20099
zaf,1994,71.5228
zaf,1995,88.67536
zaf,1996,94.98876
zaf,1997,104.83204
zaf,1998,99.4675
zaf,1999,91.73272
zaf,2000,100
zaf,2001,101.09153
zaf,2002,106.33323
zaf,2003,116.46205
zaf,2004,132.75876
zaf,2005,147.19818
zaf,2006,180.20216
zaf,2007,190.66723
zaf,2008,204.95907
zaf,2009,163.0244
zaf,2010,185.37174
zaf,2011,218.72905
zaf,2012,237.07855
zaf,2013,242.13278
zaf,2014,246.46425
zaf,2015,260.91568
zaf,2016,249.34399
zaf,2017,251.39148
zaf,2018,264.25099
zaf,2019,262.87519
zaf,2020,229.04429
zmb,1980,123.1068
zmb,1981,108.20901
zmb,1982,92.45217
zmb,1983,57.68685
zmb,1984,70.59351
zmb,1985,111.76499
zmb,1986,120.2715
zmb,1987,137.17181
zmb,1988,129.9405
zmb,1989,85.26189
zmb,1990,120.3691
zmb,1991,62.85034
zmb,1992,53.0236
zmb,1993,57.35228
zmb,1994,51.11587
zmb,1995,60.73754
zmb,1996,75.76135
zmb,1997,71.72158
zmb,1998,108.38756
zmb,1999,81.94091
zmb,2000,100
zmb,2001,124.54537
zmb,2002,125.78303
zmb,2003,169.0445
zmb,2004,210.51356
zmb,2005,232.2653
zmb,2006,263.45957
zmb,2007,318.67508
zmb,2008,351.73118
zmb,2009,298.29645
zmb,2010,374.04528
zmb,2011,443.60817
zmb,2012,551.66261
zmb,2013,648.72466
zmb,2014,628.74722
zmb,2015,595.34609
zmb,2016,577.2586
zmb,2017,584.55087
zmb,2018,644.72843
zmb,2019,500.21072
zmb,2020,369.56077
zwe,1980,28.18777
zwe,1981,31.59974
zwe,1982,34.54091
zwe,1983,32.43281
zwe,1984,33.12746
zwe,1985,30.55977
zwe,1986,31.27896
zwe,1987,30.77732
zwe,1988,31.10044
zwe,1989,43.29703
zwe,1990,50.55353
zwe,1991,61.48432
zwe,1992,79.48883
zwe,1993,67.38439
zwe,1994,83.65915
zwe,1995,95.47405
zwe,1996,92.73709
zwe,1997,111.10439
zwe,1998,129.28997
zwe,1999,114.06743
zwe,2000,100
zwe,2001,94.58149
zwe,2002,95.26146
zwe,2003,84.86589
zwe,2004,97.00586
zwe,2005,90.48708
zwe,2006,72.758
zwe,2007,96.00799
zwe,2008,51.22914
zwe,2009,169.90003
zwe,2010,147.84405
zwe,2011,191.37481
zwe,2012,168.63749
zwe,2013,178.71295
zwe,2014,153.80986
zwe,2015,179.35799
zwe,2016,166.34616
zwe,2017,150.52307
zwe,2018,175.06015
zwe,2019,135.43729
zwe,2020,139.93004
