geo,time,ne_exp_gnfs_cn
pan,2002,7489896100
pan,2003,7441313900
pan,2004,8672878000
pan,2005,10561613900
pan,2006,12004967500
pan,2007,15217800000
pan,2008,19644000000
pan,2009,18931200000
pan,2010,20620800000
pan,2011,27135200000
pan,2012,30399600000
pan,2013,29713600000
pan,2014,27635200000
pan,2015,25793600000
pan,2016,24305600000
pan,2017,26003029598.6889
pan,2018,27783920110.7172
pan,2019,27602938291.9729
pan,2020,21379165169.7733
per,1960,14.19057
per,1961,16.17006
per,1962,17.58742
per,1963,17.80247
per,1964,21.61643
per,1965,21.69945
per,1966,25.49936
per,1967,28.89927
per,1968,40.19899
per,1969,43.39891
per,1970,50.09873
per,1971,44.39888
per,1972,48.89877
per,1973,56.69857
per,1974,75.69808
per,1975,72.19817
per,1976,105.49734
per,1977,189.59522
per,1978,394.19006
per,1979,968.17556
per,1980,1337
per,1981,1697
per,1982,2861
per,1983,6140
per,1984,13312
per,1985,43267
per,1986,50131
per,1987,78661
per,1988,582818
per,1989,10247455.06613
per,1990,858157624.53339
per,1991,3259773200
per,1992,5627606900
per,1993,8626386100
per,1994,12590000000
per,1995,15153000000
per,1996,18058000000
per,1997,22426000000
per,1998,22279000000
per,1999,26153000000
per,2000,30281000000
per,2001,30302000000
per,2002,33287000000
per,2003,38854000000
per,2004,52225000000
per,2005,67323000000
per,2006,88639000000
per,2007,100774000000
per,2008,104855000000
per,2009,96234000000
per,2010,115975000000
per,2011,144293000000
per,2012,139480000000
per,2013,134847000000
per,2014,128869000000
per,2015,128664000000
per,2016,146375000000
per,2017,170070000000
per,2018,184303000000
per,2019,182201000000
per,2020,157686000000
phl,1981,51690242410
phl,1982,49996948310
phl,1983,61726604110
phl,1984,101086893820
phl,1985,110735777440
phl,1986,128635836550
phl,1987,144120191460
phl,1988,182050235250
phl,1989,208162765560
phl,1990,238125715700
phl,1991,298325051740
phl,1992,320323550490
phl,1993,375232519720
phl,1994,465301346580
phl,1995,564737338980.00098
phl,1996,716767270700.00098
phl,1997,973070429600
phl,1998,1151681182640
phl,1999,1285847029380
phl,2000,1602676867576.42993
phl,2001,1656261566493.62012
phl,2002,1740471018196.05005
phl,2003,1995869938963.81006
phl,2004,2226820934722.37988
phl,2005,2439697813314.5
phl,2006,2701749628930.10938
phl,2007,2736354224654.75
phl,2008,2685291996800.37988
phl,2009,2535545559862.6001
phl,2010,3090053431327.49023
phl,2011,2952647187364.3999
phl,2012,3038020103158.74023
phl,2013,3154534053165.93018
phl,2014,3612662387646.79053
phl,2015,3793934339867.52979
phl,2016,4036260615458.72949
phl,2017,4892869683927.34961
phl,2018,5518572505292.25977
phl,2019,5539739492234.25977
phl,2020,4518389677440.08984
png,1961,35200000
png,1962,37800000
png,1963,42900000
png,1964,49900000
png,1965,55400000
png,1966,58600000
png,1967,68500000
png,1968,81700000
png,1969,93100000
png,1970,106500000
png,1971,135400000
png,1972,223800000
png,1973,410500100
png,1974,479300100
png,1975,414300200
png,1976,500699900
png,1977,584000000
png,1978,579100200
png,1979,742500100
png,1980,737600000
png,1981,642900000
png,1982,644300000
png,1983,775500000
png,1984,904699900
png,1985,1020900000
png,1986,1120999900
png,1987,1232100000
png,1988,1371100000
png,1989,1238000000
png,1990,1249700000
png,1991,1523900000
png,1992,2020700000
png,1993,2562200100
png,1994,2960624400
png,1995,3781182100
png,1996,4036358100
png,1997,3480156000
png,1998,4217181700
png,1999,5572215400
png,2000,6442992700
png,2001,6791899400
png,2002,7100042300
png,2003,8723996500
png,2004,9130285400
pol,1995,79161000000
pol,1996,95316000000
pol,1997,121936000000
pol,1998,157535000000
pol,1999,162507000000
pol,2000,203500000000
pol,2001,212482000000
pol,2002,233212000000
pol,2003,282529000000
pol,2004,319448000000
pol,2005,342838000000
pol,2006,404469000000
pol,2007,457384000000
pol,2008,486137000000
pol,2009,509601000000
pol,2010,576990000000
pol,2011,663576000000
pol,2012,718397000000
pol,2013,757536000000
pol,2014,808044000000
pol,2015,884188000000
pol,2016,967613000000
pol,2017,1077715000000
pol,2018,1171978000000
pol,2019,1270337000000
pol,2020,1307216000000
pri,1971,1796800000
pri,1972,1974300000
pri,1973,2465700000
pri,1974,3338700000
pri,1975,3138400000
pri,1976,3346200000
pri,1977,4479900000
pri,1978,4767900000
pri,1979,6033300000
pri,1980,7013300000
pri,1981,8092800000
pri,1982,8881600000
pri,1983,8521200000
pri,1984,9146000000
pri,1985,10543700000
pri,1986,11571400000
pri,1987,12068100000
pri,1988,13952800000
pri,1989,16354900000
pri,1990,19305400000
pri,1991,21323000000
pri,1992,21051200000
pri,1993,19790700000
pri,1994,21752600000
pri,1995,23811300000
pri,1996,22944400000
pri,1997,23946800000
pri,1998,30272900000
pri,1999,34901800000
pri,2000,38465700000
pri,2001,46900800000
pri,2002,47172300000
pri,2003,55175300000
pri,2004,55080200000
pri,2005,56543200000
pri,2006,60118700000
pri,2007,60010800000
pri,2008,63953600000
pri,2009,60806600000
pri,2010,61657200000
pri,2011,64278000000
pri,2012,58351500000
pri,2013,62357900000
pri,2014,62306200000
pri,2015,69467058800
pri,2016,71742200000
pri,2017,71090900000
pri,2018,60573800000
prt,1970,222199000
prt,1971,255852000
prt,1972,323514000
prt,1973,386471000
prt,1974,467079000
prt,1975,394269000
prt,1976,418820000
prt,1977,590784000
prt,1978,811479000
prt,1979,1376930000
prt,1980,1762391000
prt,1981,1995865000
prt,1982,2502970000
prt,1983,3695631000
prt,1984,5373170000
prt,1985,6739103000
prt,1986,7514684000
prt,1987,9256330000
prt,1988,11181058000
prt,1989,14022661000
prt,1990,16326988000
prt,1991,17072909000
prt,1992,17720923000
prt,1993,17985041000
prt,1994,20745797000
prt,1995,23832706000
prt,1996,25048899000
prt,1997,27787097000
prt,1998,30434691000
prt,1999,31673317000
prt,2000,36218807000
prt,2001,37253032000
prt,2002,38594232000
prt,2003,39974671000
prt,2004,42122640000
prt,2005,42942680000
prt,2006,50472363000
prt,2007,54740616000
prt,2008,55989462000
prt,2009,47877711000
prt,2010,54007720000
prt,2011,60673692000
prt,2012,63578725000
prt,2013,67526029000
prt,2014,69595217000
prt,2015,72990707000
prt,2016,74989089000
prt,2017,83717008000
prt,2018,89143718000
prt,2019,93271014000
prt,2020,74096868000
pry,1962,5740000000
pry,1963,5592000000
pry,1964,6306000000
pry,1965,8360000000
pry,1966,7776000000
pry,1967,7585000000
pry,1968,8058000000
pry,1969,9517000000
pry,1970,11176000000
pry,1971,11200000000
pry,1972,13340000000
pry,1973,18770000000
pry,1974,26057139576.9476
pry,1975,25155000000
pry,1976,31383000000
pry,1977,51283000000
pry,1978,59413000000
pry,1979,69133000000
pry,1980,77599000000
pry,1981,79107000000
pry,1982,89461000000
pry,1983,76663447263.2211
pry,1984,201605678312.14999
pry,1985,391757950872.32495
pry,1986,660626584160.97083
pry,1987,964881875891.31201
pry,1988,1729643115001.40991
pry,1989,2607036105089.27979
pry,1990,3732801365672.14941
pry,1991,4705781286900
pry,1992,5351317289000
pry,1993,7577139494100
pry,1994,9118389705500
pry,1995,10989249396200
pry,1996,10618172453000
pry,1997,10519325707300
pry,1998,13795799114400
pry,1999,11795206625800
pry,2000,13378028066000
pry,2001,14177430107300
pry,2002,19529203608100
pry,2003,23295099212100
pry,2004,26271409165200
pry,2005,31571603596800
pry,2006,35035374308500
pry,2007,38979335002200
pry,2008,45580331797900
pry,2009,42299736843000
pry,2010,54399536648400
pry,2011,56932533821200
pry,2012,55939095432900
pry,2013,64400494382700
pry,2014,63897671026100
pry,2015,65525675936100
pry,2016,76058141937600
pry,2017,84232321376200
pry,2018,85187010755300
pry,2019,85637142368800
pry,2020,80800088186500
pse,1994,413500000
pse,1995,562100000
pse,1996,546000000
pse,1997,650300000
pse,1998,734400000
pse,1999,751600000
pse,2000,885000000
pse,2001,615900000
pse,2002,477800000
pse,2003,515100000
pse,2004,596800000
pse,2005,723300000
pse,2006,736300000
pse,2007,1066300000
pse,2008,1165000000
pse,2009,1133300000
pse,2010,1367300000
pse,2011,1799400000
pse,2012,1871100000
pse,2013,2111100000
pse,2014,2213600000
pse,2015,2244300000
pse,2016,2207100000
pse,2017,2536000000
pse,2018,2598000000
pse,2019,2659300000
pse,2020,2495800000
pyf,1991,4424000000
pyf,1992,4873999900
pyf,1993,8578999800
pyf,1994,13032999900
pyf,1995,10599000100
pyf,1996,15457000400
pyf,1997,16481000400
pyf,1998,16554999800
pyf,1999,21318000600
pyf,2000,21851000800
pyf,2019,129200000000
qat,1994,12046000100
qat,1995,13134000100
qat,1996,14419000300
qat,1997,19855000000
qat,1998,19074000000
qat,1999,27085000000
qat,2000,43496000000
qat,2001,42066000000
qat,2002,42532000000
qat,2003,52852000000
qat,2004,74122000000
qat,2005,105497000000
qat,2006,139211000000
qat,2007,174896000000
qat,2008,257466000000
qat,2009,182033000000
qat,2010,283832000000
qat,2011,443490000000
qat,2012,520069000000
qat,2013,526018000000
qat,2014,510433000000
qat,2015,335940000000
qat,2016,263526000000
qat,2017,310144000000
qat,2018,373322000000
qat,2019,335048000000
qat,2020,258197000000
rou,1990,14350000
rou,1991,38790000
rou,1992,167560000
rou,1993,461150000
rou,1994,1239420000
rou,1995,1950600000
rou,1996,3012900000
rou,1997,7190300000
rou,1998,8517500000
rou,1999,14697700000
rou,2000,17459600000
rou,2001,25950500000
rou,2002,36565000000
rou,2003,46468500000
rou,2004,62992400000
rou,2005,70382200000
rou,2006,84906500000
rou,2007,105191800000
rou,2008,141195600000
rou,2009,138157900000
rou,2010,171145000000
rou,2011,207097200000
rou,2012,222113000000
rou,2013,254203400000
rou,2014,277439800000
rou,2015,294633100000
rou,2016,319025600000
rou,2017,360527400000
rou,2018,398409700000
rou,2019,427647500000
rou,2020,393272200000
rus,1989,125500000
rus,1990,117000000
rus,1991,185600000
rus,1992,11847500000
rus,1993,65524700000
rus,1994,169534300000
rus,1995,418400000000
rus,1996,523500000000
rus,1997,579300000000
rus,1998,821000000000
rus,1999,2084600000000
rus,2000,3218900000000
rus,2001,3299600000000
rus,2002,3813700000000
rus,2003,4655900000000
rus,2004,5860400000000
rus,2005,7607300000000
rus,2006,9079300000000
rus,2007,10028800000000
rus,2008,12923600000000
rus,2009,10842000000000
rus,2010,13529300000000
rus,2011,16865200000000
rus,2012,18324800000000
rus,2013,18863400000000
rus,2014,21425900000000
rus,2015,23848900000000
rus,2016,22135600000000
rus,2017,23962700000000
rus,2018,31982400000000
rus,2019,31173600000000
rus,2020,27301500000000
rwa,1960,740000000
rwa,1961,700000000
rwa,1962,580000000
rwa,1963,380000000
rwa,1964,780000000
rwa,1965,900000000
rwa,1966,1228999900
rwa,1967,1677300000
rwa,1968,1504999900
rwa,1969,1448999900
rwa,1970,2529999900
rwa,1971,2270000100
rwa,1972,1880000000
rwa,1973,2830000100
rwa,1974,3489999900
rwa,1975,4840002000
rwa,1976,9019998200
rwa,1977,10220000300
rwa,1978,11980000300
rwa,1979,20239999000
rwa,1980,15589999600
rwa,1981,12049999900
rwa,1982,15128999900
rwa,1983,16467999700
rwa,1984,20098000900
rwa,1985,18729001000
rwa,1986,21436000300
rwa,1987,12771699700
rwa,1988,12122399700
rwa,1989,11834099700
rwa,1990,11985000400
rwa,1991,17506000900
rwa,1992,15132984300
rwa,1993,14716691500
rwa,1994,10449687600
rwa,1995,17468497900
rwa,1996,25580728300
rwa,1997,43532546000
rwa,1998,34700001300
rwa,1999,38991000000
rwa,2000,43352000000
rwa,2001,63327000000
rwa,2002,57763000000
rwa,2003,89403000000
rwa,2004,142631000000
rwa,2005,174914000000
rwa,2006,199336000000
rwa,2007,304298000000
rwa,2008,319312000000
rwa,2009,334320000000
rwa,2010,383682000000
rwa,2011,523199000000
rwa,2012,564005000000
rwa,2013,682273000000
rwa,2014,779777000000
rwa,2015,813796000000
rwa,2016,1055679000000
rwa,2017,1579502000000
rwa,2018,1751783000000
rwa,2019,2031436000000
rwa,2020,1854764000000
sau,1968,8995413000
sau,1969,9727670300
sau,1970,12292716000
sau,1971,17402888000
sau,1972,24668358000
sau,1973,55240150000
sau,1974,101462866000
sau,1975,120655902000
sau,1976,134952686000
sau,1977,150167000000
sau,1978,134571000000
sau,1979,206226000000
sau,1980,347345000000
sau,1981,391591000000
sau,1982,266511000000
sau,1983,171681000000
sau,1984,145530000000
sau,1985,113163000000
sau,1986,85989000000
sau,1987,99045000000
sau,1988,103531000000
sau,1989,120494000000
sau,1990,177685000000
sau,1991,189694000000
sau,1992,200772000000
sau,1993,171065000000
sau,1994,172123000000
sau,1995,200437000000
sau,1996,237812000000
sau,1997,243384000000
sau,1998,163099000000
sau,1999,210231000000
sau,2000,308473000000
sau,2001,273677000000
sau,2002,291155000000
sau,2003,371088000000
sau,2004,494702000000
sau,2005,702164000000
sau,2006,844522000000
sau,2007,934321000000
sau,2008,1210701000000
sau,2009,757711000000
sau,2010,981867000000
sau,2011,1410841000000
sau,2012,1497824000000
sau,2013,1453664771500
sau,2014,1329530363100
sau,2015,817538980200
sau,2016,753225283000
sau,2017,899975030500
sau,2018,1180937183200
sau,2019,1071974709700
sau,2020,691610591400
sdn,1960,57100
sdn,1961,56700
sdn,1962,67600
sdn,1963,78600
sdn,1964,75100
sdn,1965,71700
sdn,1966,74000
sdn,1967,84600
sdn,1968,88300
sdn,1969,101000
sdn,1970,119500
sdn,1971,124600
sdn,1972,138500
sdn,1973,159100
sdn,1974,175200
sdn,1975,203100
sdn,1976,235000
sdn,1977,244800
sdn,1978,243000
sdn,1979,359700
sdn,1980,473600
sdn,1981,578100
sdn,1982,826200
sdn,1983,1133900
sdn,1984,1148800
sdn,1985,1069200
sdn,1986,1196000
sdn,1987,2003500
sdn,1988,2454800
sdn,1989,5145700
sdn,1990,6087800
sdn,1991,10246500
sdn,1992,35942600
sdn,1993,59854300
sdn,1994,173794400
sdn,1995,399231900
sdn,1996,694883000
sdn,1997,983576900
sdn,1998,1514047100
sdn,1999,2098690600
sdn,2000,5037736800
sdn,2001,4435223500
sdn,2002,5693939900
sdn,2003,7121410600
sdn,2004,9932943600
sdn,2005,12525295100
sdn,2006,15031606700
sdn,2007,20518660600
sdn,2008,27822066000
sdn,2009,29213169300
sdn,2010,34804569900
sdn,2011,32910241900
sdn,2012,27253958600
sdn,2013,36702906100
sdn,2014,2952748800
sdn,2015,3740171300
sdn,2016,4559268900
sdn,2017,5759724300
sdn,2018,8042879100
sdn,2019,12336891800
sdn,2020,17687401700
sen,1960,28329797768.4024
sen,1961,37696907217.1962
sen,1962,37011509625.2298
sen,1963,33203742766.6136
sen,1964,34879160375.3236
sen,1965,35640713486.7029
sen,1966,38987684073.3968
sen,1967,35912089482.5641
sen,1968,43872451912.1164
sen,1969,47581257131.0315
sen,1970,57712627440.6917
sen,1971,56536664820.8871
sen,1972,74085645568.37718
sen,1973,70015005717.2415
sen,1974,127818091881.075
sen,1975,130712769112.40601
sen,1976,147266704599.59299
sen,1977,184897508693.68399
sen,1978,132431483723.933
sen,1979,163730181363.638
sen,1980,153507405547.07599
sen,1981,237606275828.95496
sen,1982,258764419616.86401
sen,1983,322765613347.979
sen,1984,348623831240.94202
sen,1985,321429181641.59399
sen,1986,309245089980.78198
sen,1987,279340261018.41998
sen,1988,287237357465.242
sen,1989,332728104250.12402
sen,1990,343219960958.04498
sen,1991,317567414700
sen,1992,308266300300
sen,1993,282782388400
sen,1994,593187396900
sen,1995,652298995000
sen,1996,606838890600
sen,1997,646460653600
sen,1998,713290049800
sen,1999,771138450800
sen,2000,758637896800
sen,2001,843670328700
sen,2002,953465500500
sen,2003,926379199100
sen,2004,1015041099300
sen,2005,1149697064600
sen,2006,1176551156700
sen,2007,1376754462300
sen,2008,1566991463800
sen,2009,1472633555800
sen,2010,1593850392600
sen,2011,1788423702000
sen,2012,2026484972800
sen,2013,2088342684400
sen,2014,2128837000000
sen,2015,2383067000000
sen,2016,2432797000000
sen,2017,2673671000000
sen,2018,2946684000000
sen,2019,3319656000000
sen,2020,2922024347400
sgp,1960,3512800000
sgp,1961,3333700000
sgp,1962,3493500000
sgp,1963,3965000000
sgp,1964,3341700000
sgp,1965,3676900000
sgp,1966,4137700000
sgp,1967,4331600000
sgp,1968,5484300000
sgp,1969,6713700000
sgp,1970,7409500000
sgp,1971,8278700000
sgp,1972,8861800000
sgp,1973,12301800000
sgp,1974,19179300000
sgp,1975,18825000000
sgp,1976,22427200000
sgp,1977,26616300000
sgp,1978,30337100000
sgp,1979,39043000000
sgp,1980,52258200000
sgp,1981,60152400000
sgp,1982,62985000000
sgp,1983,63505700000
sgp,1984,65293100000
sgp,1985,62202300000
sgp,1986,60820100000
sgp,1987,74702700000
sgp,1988,98697000000
sgp,1989,109923500000
sgp,1990,124907100000
sgp,1991,132380900000
sgp,1992,137338000000
sgp,1993,158293200000
sgp,1994,187059600000
sgp,1995,225429100000
sgp,1996,238483300000
sgp,1997,251684200000
sgp,1998,239298300000
sgp,1999,258494000000
sgp,2000,311970100000
sgp,2001,294250400000
sgp,2002,305027200000
sgp,2003,344635400000
sgp,2004,415992700000
sgp,2005,478966400000
sgp,2006,538530900000
sgp,2007,580244300000
sgp,2008,627309200000
sgp,2009,538935600000
sgp,2010,647417200000
sgp,2011,714428300000
sgp,2012,725443900000
sgp,2013,750796500000
sgp,2014,765794600000
sgp,2015,755359100000
sgp,2016,725489000000
sgp,2017,811159800000
sgp,2018,897920400000
sgp,2019,898348300000
sgp,2020,826738700000
slb,1980,72000000
slb,1981,80000000
slb,1982,89000000
slb,1983,99000000
slb,1984,129000000
slb,1985,117000000
slb,1986,151000000
slb,1987,178000000
slb,1988,229000000
slb,1989,246000000
slb,1990,252000000
slb,1991,326000000
slb,1992,422000000
slb,1993,565000000
slb,1994,658000000
slb,1995,720000000
slb,1996,822000000
slb,1997,887000000
slb,1998,893000000
slb,1999,861000000
slb,2000,579000000
slb,2001,379000000
slb,2002,503000000
slb,2003,716000000
slb,2004,952000000
slb,2005,1045000000
slb,2006,1265000000
slb,2007,1709000000
slb,2008,2079000000
slb,2009,1871000000
slb,2010,2547000000
slb,2011,4105000000
slb,2012,4552000000
slb,2013,4188000000
slb,2014,4176000000
slb,2015,4155000000
slb,2016,4401000000
slb,2017,4803000000
slb,2018,5442000000
slb,2019,4807000000
slb,2020,3486000000
sle,1964,66200000
sle,1965,74100000
sle,1966,74500000
sle,1967,68400000
sle,1968,65100000
sle,1969,94100000
sle,1970,112300000
sle,1971,109000000
sle,1972,103500000
sle,1973,115700000
sle,1974,133700000
sle,1975,154200000
sle,1976,142600000
sle,1977,156400000
sle,1978,199400000
sle,1979,233400000
sle,1980,264200000
sle,1981,297400000
sle,1982,252800000
sle,1983,207700000
sle,1984,290000000
sle,1985,647000000
sle,1986,940000000
sle,1987,7183000100
sle,1988,9854000100
sle,1989,13347000300
sle,1990,34130000000
sle,1991,71987000000
sle,1992,107280000000
sle,1993,105945000000
sle,1994,157893000000
sle,1995,122237000000
sle,1996,151261000000
sle,1997,110150000000
sle,1998,147833000000
sle,1999,167000000000
sle,2000,241250000000
sle,2001,169800000000
sle,2002,224915000000
sle,2003,452965000000
sle,2004,644487000000
sle,2005,838103000000
sle,2006,941684000000
sle,2007,1005419000000
sle,2008,1009892000000
sle,2009,1121567000000
sle,2010,1722427000000
sle,2011,2081748457300
sle,2012,5434457616400
sle,2013,6102475287500
sle,2014,6979257871100
sle,2015,4146342217800
sle,2016,5758702680200
sle,2017,7193991000000
sle,2018,5659689000000
sle,2019,6702259100000
sle,2020,6027082400000
slv,1965,231600000
slv,1966,229240000
slv,1967,250280000
slv,1968,255960000
slv,1969,243320000
slv,1970,281360000
slv,1971,292160000
slv,1972,367680000
slv,1973,432120000
slv,1974,540040000
slv,1975,622640000
slv,1976,827560000
slv,1977,1122680000
slv,1978,946719900
slv,1979,1280560000
slv,1980,1220920000
slv,1981,917000000
slv,1982,774247000
slv,1983,858652600
slv,1984,796567700
slv,1985,848385400
slv,1986,930400000
slv,1987,751724100
slv,1988,662448600
slv,1989,578784600
slv,1990,891100175.39537
slv,1991,904756600
slv,1992,937870800
slv,1993,1294122000
slv,1994,1529942400
slv,1995,1923081200
slv,1996,2026644400
slv,1997,2659875600
slv,1998,2667080400
slv,1999,2752938000
slv,2000,3161574400
slv,2001,3071774700
slv,2002,3231026200
slv,2003,3433269900
slv,2004,3555578400
slv,2005,3713680000
slv,2006,4150320000
slv,2007,4349400000
slv,2008,4809800000
slv,2009,4215800000
slv,2010,4971100000
slv,2011,5878600000
slv,2012,6110250000
slv,2013,6536790000
slv,2014,6677020000
slv,2015,6911040000
slv,2016,6884540000
slv,2017,7251400000
slv,2018,7528970000
slv,2019,7981810000
slv,2020,6290370000
smr,2015,2231774032.4384
smr,2016,2295804694.37831
smr,2017,2283818434.84001
smr,2018,2335211750.19058
smr,2019,2367695983.87022
som,1960,163899664
som,1961,218999616
som,1962,185999632
som,1963,244999520
som,1964,261999520
som,1965,298600192
som,1966,275000096
som,1967,265000000
som,1968,304999904
som,1969,342900000
som,1970,260000000
som,1971,312999904
som,1972,458000096
som,1973,443000096
som,1974,514000096
som,1975,557699776
som,1976,509899808
som,1977,1394000000
som,1978,2114000000
som,1979,2187001088
som,1980,5764001792
som,1981,5473000960
som,1982,7558001152
som,1983,8283000832
som,1984,9092001792
som,1985,5530000896
som,1986,8395197952
som,1987,11245700096
som,1988,13691199488
som,1989,42985299968
som,1990,170170007552
som,2013,18184623400000
som,2014,21262732829166.69531
som,2015,23099914095000
som,2016,24606924595000
som,2017,22960068040000
som,2018,26804732372079.80078
som,2019,28347101250000
som,2020,30346458000000
srb,1995,3078100000
srb,1996,13142000000
srb,1997,20531800000
srb,1998,36547800000
srb,1999,24288200000
srb,2000,38146400000
srb,2001,179409100000
srb,2002,221550000000
srb,2003,299661200000
srb,2004,383636000000
srb,2005,516472100000
srb,2006,642139000000
srb,2007,688657500000
srb,2008,827253000000
srb,2009,804169900000
srb,2010,1048494900000
srb,2011,1192113900000
srb,2012,1365707900000
srb,2013,1642360300000
srb,2014,1750656000000
srb,2015,1949407200000
srb,2016,2196947100000
srb,2017,2402791200000
srb,2018,2558511100000
srb,2019,2765736400000
srb,2020,2654180000000
ssd,2008,20141047400
ssd,2009,17039864200
ssd,2010,20676584100
ssd,2011,29442162300
ssd,2012,15075958500
ssd,2013,5294889300
ssd,2014,15812942000
ssd,2015,15848950000
sur,2006,3801000000
sur,2007,4363000000
sur,2008,5519000000
sur,2009,4694000000
sur,2010,6302000000
svk,1990,2390835000
svk,1991,4800389000
svk,1992,7573834000
svk,1993,7398836000
svk,1994,9402557000
svk,1995,10659998000
svk,1996,10860601000
svk,1997,13110672000
svk,1998,12147683000
svk,1999,13247818000
svk,2000,16845419000
svk,2001,19628966000
svk,2002,21266801000
svk,2003,25855975000
svk,2004,31882282000
svk,2005,36502091000
svk,2006,45787939000
svk,2007,52666147000
svk,2008,54973938000
svk,2009,43608103000
svk,2010,52647420000
svk,2011,60542901000
svk,2012,66896642000
svk,2013,69607553000
svk,2014,69788075000
svk,2015,73395801000
svk,2016,75955132000
svk,2017,80498848000
svk,2018,86111087000
svk,2019,86773216000
svk,2020,78669544000
svn,1990,696067000
svn,1991,1137675000
svn,1992,2505389000
svn,1993,3286412000
svn,1994,4331693000
svn,1995,4798587000
svn,1996,5603652000
svn,1997,6580904000
svn,1998,7291498000
svn,1999,7597981000
svn,2000,9452046000
svn,2001,10943224000
svn,2002,12320915000
svn,2003,13063695000
svn,2004,15210641000
svn,2005,17413192000
svn,2006,20414878000
svn,2007,23814551000
svn,2008,25149764000
svn,2009,20761126000
svn,2010,23372838000
svn,2011,26032587000
svn,2012,26425586000
svn,2013,27055121000
svn,2014,28659169000
svn,2015,29974299000
svn,2016,31383195000
svn,2017,35753393000
svn,2018,38899856000
svn,2019,40635552000
svn,2020,36541187000
swe,1960,17128485100
swe,1961,18094607500
swe,1962,19238776700
swe,1963,20860656000
swe,1964,23657838300
swe,1965,25496681700
swe,1966,27189585000
swe,1967,29079020900
swe,1968,31523028500
swe,1969,36272887300
swe,1970,43261003000
swe,1971,47237068000
swe,1972,51390305000
swe,1973,64790683000
swe,1974,86013985000
swe,1975,88276094000
swe,1976,98052791000
swe,1977,105664285000
swe,1978,121375715000
swe,1979,146527119000
swe,1980,163217393000
swe,1981,182760998000
swe,1982,216371575000
swe,1983,266134062000
swe,1984,304233619000
swe,1985,320656668000
swe,1986,326686349000
swe,1987,349098947000
swe,1988,378057077000
swe,1989,415658402000
swe,1990,432742171000
swe,1991,432754896000
swe,1992,429813469000
swe,1993,504050000000
swe,1994,593757000000
swe,1995,707871000000
swe,1996,704881000000
swe,1997,801137000000
swe,1998,861614000000
swe,1999,908321000000
swe,2000,1041729000000
swe,2001,1074620000000
swe,2002,1071738000000
swe,2003,1090226000000
swe,2004,1208228000000
swe,2005,1319442000000
swe,2006,1482400000000
swe,2007,1580793000000
swe,2008,1674970000000
swe,2009,1451870000000
swe,2010,1596635000000
swe,2011,1687667000000
swe,2012,1685419000000
swe,2013,1625660000000
swe,2014,1727501000000
swe,2015,1864670000000
swe,2016,1884842000000
swe,2017,2022772000000
swe,2018,2205718000000
swe,2019,2414183000000
swe,2020,2221063000000
swz,1960,12100000
swz,1961,12900000
swz,1962,15700000
swz,1963,22900000
swz,1964,25000000
swz,1965,33100000
swz,1966,40200000
swz,1967,39300000
swz,1968,43100000
swz,1969,48900000
swz,1970,56000000
swz,1971,66200000
swz,1972,75600000
swz,1973,108400000
swz,1974,146400000
swz,1975,155500000
swz,1976,179400000
swz,1977,172900000
swz,1978,186400000
swz,1979,218200000
swz,1980,314900000
swz,1981,376600000
swz,1982,387500000
swz,1983,384400000
swz,1984,404900000
swz,1985,454800000
swz,1986,705800000
swz,1987,973400000
swz,1988,1209400100
swz,1989,1537400100
swz,1990,1702215000
swz,1991,1891823000
swz,1992,2101361300
swz,1993,2540584000
swz,1994,3209168000
swz,1995,3698396000
swz,1996,4089991000
swz,1997,4853185000
swz,1998,5855941000
swz,1999,6146911000
swz,2000,8596525400
swz,2001,9823091800
swz,2002,12234023400
swz,2003,13926583000
swz,2004,12801233400
swz,2005,11476408200
swz,2006,12445203100
swz,2007,14928369100
swz,2008,14409664100
swz,2009,15044610400
swz,2010,15102400400
swz,2011,12190453100
swz,2012,14720666000
swz,2013,17993322300
swz,2014,21050625000
swz,2015,22325627000
swz,2016,24731287100
swz,2017,25537380900
swz,2018,24981304700
swz,2019,29654998000
swz,2020,29460056600
sxm,2011,1842300000
sxm,2012,1999300000
sxm,2013,2221900000
sxm,2014,2240800000
sxm,2015,2184700000
sxm,2016,2092300000
sxm,2017,1669600000
sxm,2018,1432000000
syc,1976,64344000
syc,1977,84758000
syc,1978,105431000
syc,1979,138623000
syc,1980,135209000
syc,1981,108339000
syc,1982,100084000
syc,1983,137247000
syc,1984,181469000
syc,1985,199690000
syc,1986,113652000
syc,1987,124074200
syc,1988,171326000
syc,1989,193519400
syc,1990,301505000
syc,1991,258270000
syc,1992,245661000
syc,1993,265022000
syc,1994,255675000
syc,1995,253504000
syc,1996,693423000
syc,1997,569230000
syc,1998,643666000
syc,1999,775124000
syc,2000,2651600000
syc,2001,3054114000
syc,2002,2976365300
syc,2003,3387619100
syc,2004,3416495000
syc,2005,3958186000
syc,2006,4733280700
syc,2007,6276726300
syc,2008,9274379800
syc,2009,12454988900
syc,2010,10979147300
syc,2011,12637689900
syc,2012,14422000000
syc,2013,14543000000
syc,2014,15067000000
syc,2015,14872000000
syc,2016,15341000000
syc,2017,18441815900
syc,2018,18556371700
syc,2019,18549000000
syc,2020,13920000000
syr,1960,655784300
syr,1961,595549300
syr,1962,857863000
syr,1963,890895200
syr,1964,854948500
syr,1965,865635300
syr,1966,891185200
syr,1967,868701300
syr,1968,1036309400
