geo,time,ny_gdy_totl_kn
bwa,2011,127534729849.106
bwa,2012,129954597194.45799
bwa,2013,142201055727.271
bwa,2014,151975749186.88599
bwa,2015,140244745125.672
bwa,2016,164418200000
bwa,2017,158328164177.33899
bwa,2018,160666167630.453
bwa,2019,163536641169.591
bwa,2020,155713292835.75299
caf,2009,832415402939.34595
caf,2010,847263735475.38501
caf,2011,834474994491.6499
caf,2012,857097801857.39392
caf,2013,528425177747.34802
caf,2014,515918391954.35693
caf,2015,535754321520.00201
caf,2016,576831047470.71399
caf,2017,581655748109.62402
caf,2018,588122781555.72717
caf,2019,646889300633.18701
caf,2020,774487025227.70801
can,1961,330326837963.216
can,1962,354695611276.56598
can,1963,372717718985.64001
can,1964,397638796082.41498
can,1965,423563701905.18701
can,1966,452000218031.53003
can,1967,465306462055.78699
can,1968,486917874882.43799
can,1969,510635498734.62
can,1997,1158666042912.40991
can,1998,1172019268697.02002
can,1999,1221100148795
can,2000,1299934738350.97998
can,2001,1314413215547.27002
can,2002,1348570757648.88989
can,2003,1429494832988.71997
can,2004,1508805831682.80005
can,2005,1604459921889.72998
can,2006,1677147687104.11011
can,2007,1809465250945.91992
can,2008,1851542061946.12964
can,2009,1741376919851.28003
can,2010,1823339156561.41992
can,2011,1900822844199.96948
can,2012,1925566213447.4895
can,2013,1974402420462.31006
can,2014,2023530153655.8999
can,2015,1990442000000
can,2016,2003268462111.04004
can,2017,2087727279590.76001
can,2018,2150972832683.29004
can,2019,2190461767184.42969
can,2020,2048023454439.75
che,1980,345402840392.12799
che,1981,347237682253.43494
che,1982,347143266383.23102
che,1983,350193624174.74701
che,1984,358066132878.12201
che,1985,367378551683.39001
che,1986,381502555378.992
che,1987,391255637471.27094
che,1988,400665882549.73297
che,1989,419261112946.02802
che,1990,437335003292.77502
che,1991,435607187208.25507
che,1992,435363996663.77698
che,1993,439486340986.82001
che,1994,450614204193.61499
che,1995,456946526320.93298
che,1996,458020161867.97699
che,1997,463911984192.41498
che,1998,480168617811.10797
che,1999,489420452223.99695
che,2000,503982148514.38098
che,2001,512430132850.06598
che,2002,518898949953.99695
che,2003,522370396037.74097
che,2004,534553353148.34003
che,2005,546582863932.90601
che,2006,565449591098.47205
che,2007,584633512283.06799
che,2008,597856148312.96204
che,2009,590832475095.172
che,2010,611237314373.23804
che,2011,624079251927.33801
che,2012,631045630566.04492
che,2013,640529326081.90698
che,2014,657649394266.94092
che,2015,675735646000
che,2016,679032930586.40698
che,2017,682602129645.51697
che,2018,701140683295.70996
che,2019,709453973465.401
che,2020,680274889144.54297
chl,1960,15625716785730.40039
chl,1961,16375517981759.09961
chl,1962,17159046279711.59961
chl,1963,18030725640838.19922
chl,1964,18657850377868.30078
chl,1965,19044850106630.39844
chl,1966,21862335931513.69531
chl,1967,22359680085098.19922
chl,1968,23226306800920
chl,1969,24687888721138.5
chl,1970,24776385050672.69531
chl,1971,26887203087380.60156
chl,1972,26504421880970.10156
chl,1973,25426073299064.5
chl,1974,25629174085601.5
chl,1975,20853529559022.10156
chl,1976,21577100639008
chl,1977,23598777625745.5
chl,1978,25319747205190.60156
chl,1979,27675623790544.69531
chl,1980,29696343319122.5
chl,1981,31718561654060.30078
chl,1982,27563148823535.69531
chl,1983,26099287169705.19922
chl,1984,27028873229533.10156
chl,1985,27624640164959.60156
chl,1986,28952041750689.19922
chl,1987,31193724377009.10156
chl,1988,34018733279997.30078
chl,1989,37121961647196.39844
chl,1990,37740869052636
chl,1991,40457668832191.69531
chl,1992,44592158571714.79688
chl,1993,47493546637147.50781
chl,1994,50511693756414.79688
chl,1995,56477050435130
chl,1996,58251630663037.79688
chl,1997,62238795194395
chl,1998,64375686365629.89844
chl,1999,63864202912507.60156
chl,2000,67698411045714.70312
chl,2001,69161925351918.60156
chl,2002,71601759494250.09375
chl,2003,75661725480339.5
chl,2004,84766806307338.70312
chl,2005,92907435244486
chl,2006,106949211178535
chl,2007,113195178549865
chl,2008,109061150156243
chl,2009,109107878313836
chl,2010,122036427560471
chl,2011,129172092385896
chl,2012,133800675100763
chl,2013,137876215768077
chl,2014,139261772108332
chl,2015,141234477151895
chl,2016,145076593625285
chl,2017,150439690617604
chl,2018,154728741828411
chl,2019,155394420635411
chl,2020,150451445237283
civ,1996,13812435081378.90039
civ,1997,15100499210293.80078
civ,1998,15794826303205.09961
civ,1999,15574087222746.40039
civ,2000,15803286363592.40039
civ,2001,15729269416221.5
civ,2002,15778657236207.30078
civ,2003,15150668973755
civ,2004,15105811925189.5
civ,2005,15060252061873.80078
civ,2006,15276530521449.30078
civ,2007,15726176494413.80078
civ,2008,17004571270864.90039
civ,2009,17955462774515.69922
civ,2010,19911936280765.39844
civ,2011,18588544326953.60156
civ,2012,19669070950225.30078
civ,2013,22319384694589
civ,2014,24630897453190.60156
civ,2015,27086150000000
civ,2016,29532084750785.60156
civ,2017,31651859569900.39844
civ,2018,34121303830437.80078
civ,2019,35690224231958.79688
civ,2020,37712197701602.79688
cmr,1965,3081484481971.41992
cmr,1966,3220669520091.9502
cmr,1967,2836081992441.68945
cmr,1968,3036114629655.37012
cmr,1969,3176117395743.9502
cmr,1970,3271401752107.4502
cmr,1971,3394861095314.72949
cmr,1972,3448636820207.58008
cmr,1973,3636275507370.52002
cmr,1974,4051701664906.44971
cmr,1975,4558114307875.13965
cmr,1976,4214585304789.80957
cmr,1977,4965252342361.94043
cmr,1978,5946861043865.44922
cmr,1979,6196462234328.66992
cmr,1980,5911683856986.38965
cmr,1981,6790356898761.16016
cmr,1982,7752720440654.15039
cmr,1983,8046177678345.58105
cmr,1984,8265542250276.44922
cmr,1985,8892682552202.30078
cmr,1986,9997001908646.0293
cmr,1987,9791462964433.49023
cmr,1988,8861889925473.88867
cmr,1989,8257997276341.21875
cmr,1990,7937337478338.4209
cmr,1991,7815997847230.05078
cmr,1992,7156299844064.5
cmr,1993,7419517982844.00977
cmr,1994,7656038919751.87793
cmr,1995,7750221458082.11035
cmr,1996,7850008443602.13086
cmr,1997,8546300858215.83008
cmr,1998,8787626591598.96973
cmr,1999,9310779744696.13086
cmr,2000,9855341799244.66992
cmr,2001,10125549333403.19922
cmr,2002,10453299740896.69922
cmr,2003,11157735536410.19922
cmr,2004,11997349833018
cmr,2005,12552984479981.90039
cmr,2006,13061212874767
cmr,2007,13543275381276.19922
cmr,2008,13963524779834.30078
cmr,2009,14414426932939
cmr,2010,14928479129806.90039
cmr,2011,15462199343730.80078
cmr,2012,16319136803667.69922
cmr,2013,17382176434938.19922
cmr,2014,18348822351567.69531
cmr,2015,19151324667815.60156
cmr,2016,20038566000000
cmr,2017,20789952143928.30078
cmr,2018,21745015091624.5
cmr,2019,22448184261130
cmr,2020,22368318025244.39844
cod,1994,5588642004416.13965
cod,1995,5659444379712.08984
cod,1996,5464224530630.51953
cod,1997,5243723521325
cod,1998,5119083397609.79004
cod,1999,5079855886717.75
cod,2000,4482220051600
cod,2001,4495956485098.51953
cod,2002,4515807307331.94043
cod,2003,4984774116707.16016
cod,2004,5342649641680.40039
cod,2005,5670065044773.83008
cod,2006,6007019714850.17969
cod,2007,6669844999457.08008
cod,2008,6728463286439.46973
cod,2009,7131697225693.91992
cod,2010,8066376322868
cod,2011,8963342526574.35938
cod,2012,9913192894153.52734
cod,2013,11014477582845.19922
cod,2014,11694188897496.80078
cod,2015,11690021261092.90039
cod,2016,11943029026284
cod,2017,12760044775605
cod,2018,13248516456335.09961
cod,2019,14752397699319.5
cod,2020,15969389482536.80078
cog,1960,512567025239.77893
cog,1961,556201795493.48303
cog,1962,550245396306.10901
cog,1963,511860929074.90601
cog,1964,527416741875.49103
cog,1965,546692984418.60498
cog,1966,568101813826.48401
cog,1967,572244519430.09497
cog,1968,563101757800.04602
cog,1969,552408005261.052
cog,1970,512848757942.61102
cog,1971,566036456843.64001
cog,1972,599250764097.03796
cog,1973,725881821196.26892
cog,1974,849103600909.28613
cog,1975,827947664321.84497
cog,1976,827034946574.42493
cog,1977,663881874512.02698
cog,1978,671786960615.70996
cog,1979,776883734579.49792
cog,1980,950966313487.04602
cog,1981,1182848256414.51001
cog,1982,1746500450287.6499
cog,1983,1735910726582.91992
cog,1984,1888851512622.51001
cog,1985,1750398937169.17993
cog,1986,1356636225290.84009
cog,1987,1395618760458.5
cog,1988,1233933122362.55005
cog,1989,1310664973327.03003
cog,1990,1751238444598.34009
cog,1991,1770208083260.61011
cog,1992,1794147544801.65991
cog,1993,1663729266083.33008
cog,1994,1575178290054.77002
cog,1995,1493423358262.62988
cog,1996,1684490007226.36011
cog,1997,1591953675271.41992
cog,1998,1252938499885.55005
cog,1999,1385249357367.79004
cog,2000,2405633582386.43018
cog,2001,2315114753660.06006
cog,2002,2582109624347.10938
cog,2003,2141525873067.87988
cog,2004,2965515926772.43018
cog,2005,3506269000000
cog,2006,3591763164741.22021
cog,2007,3353343446082.66943
cog,2008,4060880680606.41992
cog,2009,3461692992692.6001
cog,2010,4750747289670.25977
cog,2011,5084940230782.45996
cog,2012,5868910011814.32031
cog,2013,5535641301460.79004
cog,2014,5455638422039.91016
cog,2015,4408964770333.5498
cog,2016,3528124738705.2998
cog,2017,3407727127660.52002
cog,2018,3733444528163.97998
cog,2019,3440158124977.18018
cog,2020,2369977281093.41016
col,1960,81402777517018.89062
col,1961,85763105855283.79688
col,1962,90448781742482.70312
col,1963,93523938316418.5
col,1964,100201402086308
col,1965,103897587017474
col,1966,107796087512270
col,1967,113276116195710
col,1968,119629139489485
col,1969,126797868254793
col,1970,136863495623207
col,1971,144408218734922
col,1972,156264811054401
col,1973,168036428080427
col,1974,176289828457157
col,1975,179386888494728
col,1976,191495666884972
col,1977,202491137707844
col,1978,218159244886010
col,1979,227034900203521
col,1980,237129318539031
col,1981,240042349257448
col,1982,242782204543781
col,1983,246783949161194
col,1984,255962771787660
col,1985,262620928745283
col,1986,283701860863845
col,1987,292666998616954
col,1988,303258732057403
col,1989,313271058211643
col,1990,320538202392241
col,1991,326967715475920
col,1992,339273555004597
col,1993,356213531501029
col,1994,385778799733522
col,1995,406001696470108
col,1996,413047365657708.9375
col,1997,427709108846440
col,1998,424253519740458
col,1999,406218695037507.0625
col,2000,413287537373856.9375
col,2001,416107844460602
col,2002,427982477381687.0625
col,2003,445420935092831.0625
col,2004,471781309230228.9375
col,2005,492040904597934
col,2006,527860520987802
col,2007,567802228594982
col,2008,603151291829841
col,2009,608502208221132
col,2010,648472520447927
col,2011,708894246118155
col,2012,741134200485535
col,2013,779515131028950.125
col,2014,805084440686169.875
col,2015,804692000000000
col,2016,816563524602884
col,2017,837682278332551
col,2018,869454112210606.125
col,2019,896274314411961.875
col,2020,825199405859660
com,1980,150707647626.07199
com,1981,156530420048.07901
com,1982,166523577175.93301
com,1983,174551332009.51599
com,1984,181726485495.64401
com,1985,185870936677.90601
com,1986,189340430956.94296
com,1987,192441825158.41696
com,1988,197613217394.897
com,1989,191329987559.05301
com,1990,201071072598.923
com,1991,190221483331.76096
com,1992,206449727198.785
com,1993,212654374282.83801
com,1994,201433219305.056
com,1995,208706360015.59601
com,1996,206010285679.01801
com,1997,214312918151.034
com,1998,217061249401.05496
com,1999,221237565170.64896
com,2000,245238049795.776
com,2001,250959253119.116
com,2002,256793727830.186
com,2003,262196310323.785
com,2004,267229138913.58301
com,2005,274812501194.18701
com,2006,282086413562.71002
com,2007,285627000000
com,2008,294489007342.04401
com,2009,305262520996.51001
com,2010,311307061276.73798
com,2011,325435774809.02399
com,2012,336014932985.43597
com,2013,350544799870.21301
com,2014,360228171535.27698
com,2015,367267612875.82495
com,2016,382350658206.11798
com,2017,398934753418.06
com,2018,411148244514.56097
com,2019,413541153545.94098
com,2020,397530781031.97198
cpv,2007,121973724800
cpv,2008,129764008286.683
cpv,2009,129860309252.731
cpv,2010,131054267909.312
cpv,2011,135605115411.616
cpv,2012,136761586675.57899
cpv,2013,138779080457.51999
cpv,2014,140297049182.06201
cpv,2015,142706904280.021
cpv,2016,149339628699.23801
cpv,2017,154961583483.00699
cpv,2018,162158327429.58499
cpv,2019,171421637498.38101
cpv,2020,144612813647.39999
cri,1960,2726784866570.54004
cri,1961,2783832912514.70947
cri,1962,2921316690582.85986
cri,1963,3057015941239.89014
cri,1964,3258266909958.04004
cri,1965,3521957857783.33984
cri,1966,3793636456668.39062
cri,1967,3995298155481.92969
cri,1968,4303607732663.20947
cri,1969,4540731533117.37988
cri,1970,4920722057019.37988
cri,1971,5167106558371.70996
cri,1972,5574033774477.40918
cri,1973,6004980051369.70996
cri,1974,6179701265369.55957
cri,1975,6372698107355.51953
cri,1976,6881661856721.48047
cri,1977,7711891518136.72949
cri,1978,8054122420507.80957
cri,1979,8338912821009.15039
cri,1980,8401432489056.58887
cri,1981,7981639196706.96973
cri,1982,7431269692603.55859
cri,1983,7732326790347.54883
cri,1984,8388304281570.91992
cri,1985,8490409592842.49902
cri,1986,9285729235192.2207
cri,1987,9447338867718.2207
cri,1988,9759953490143.56055
cri,1989,10218089405321.90039
cri,1990,10469200817252.30078
cri,1991,10563401009268.19922
cri,1992,11603582055036.5
cri,1993,12472370450296.30078
cri,1994,13130989709023
cri,1995,13671902263577.90039
cri,1996,13718543025100.40039
cri,1997,14665062350727.59961
cri,1998,15837706970074.09961
cri,1999,16278067462149.59961
cri,2000,16805660609533.40039
cri,2001,17409583722185.30078
cri,2002,17908844555548.60156
cri,2003,18628987156636.30078
cri,2004,19296361976662.60156
cri,2005,19920390145110.89453
cri,2006,21243444483858
cri,2007,22817333709117.10156
cri,2008,23687089972249.89453
cri,2009,24005341628784.60156
cri,2010,25537117477332.89453
cri,2011,26499342862057.69531
cri,2012,27918479442362.39844
cri,2013,28655378068871.5
cri,2014,29788193654636.89453
cri,2015,31486781876670.5
cri,2016,33135825536485.39844
cri,2017,34343647497605.30078
cri,2018,35035638929504.19922
cri,2019,35954820329270.79688
cri,2020,34674691707935.39844
cub,1970,15387295078.7448
cub,1971,16708419416.8552
cub,1972,17514537735.511
cub,1973,18115027711.819
cub,1974,18291673166.7218
cub,1975,20032022424.0058
cub,1976,21117512808.22309
cub,1977,22951967547.2025
cub,1978,24459819132.10189
cub,1979,24719374049.1357
cub,1980,23580578315.7916
cub,1981,28159539528.0631
cub,1982,30645913994.0631
cub,1983,32289877066.8149
cub,1984,34837957336.5293
cub,1985,35987401443.1233
cub,1986,35087755629.4157
cub,1987,34461720955.8214
cub,1988,35790590297.986
cub,1989,36043291899.121
cub,1990,35219829419.2585
cub,1991,29561060803.882
cub,1992,25054495529.4092
cub,1993,21713237251.0768
cub,1994,22303243716.0574
cub,1995,22814691770.6798
cub,1996,24774602129.462
cub,1997,25365982100
cub,1998,24983158212.5559
cub,1999,26401250700.895
cub,2000,27329288836.9758
cub,2001,28218724441.7043
cub,2002,28776590901.3011
cub,2003,30437177845.6447
cub,2004,32362621929.0887
cub,2005,35264391472.4851
cub,2006,40045945689.6552
cub,2007,42801005298.7631
cub,2008,41467803866.6496
cub,2009,42766433083.177
cub,2010,46585000701.7544
cub,2011,46070556734.5315
cub,2012,48258004030.09129
cub,2013,49497449365.466
cub,2014,51205714821.493
cub,2015,53746211582.7053
cub,2016,55722026723.6772
cub,2017,56785805024.77
cub,2018,57183169730.2459
cub,2019,57230095980.3117
cub,2020,51773559315.7308
cyp,1975,2807189063.45914
cyp,1976,3476801465.68618
cyp,1977,3929884909.65047
cyp,1978,4150360728.82386
cyp,1979,4569687339.3045
cyp,1980,4783085194.43425
cyp,1981,4876788818.6875
cyp,1982,5279234150.46416
cyp,1983,5486676482.49236
cyp,1984,6103481347.51573
cyp,1985,6339946127.57994
cyp,1986,6631263676.07167
cyp,1987,7158503415.54043
cyp,1988,7580557682.36949
cyp,1989,8097241759.27387
cyp,1990,8895062362.72452
cyp,1991,9053377686.36094
cyp,1992,9778295674.72001
cyp,1993,9961152197.03884
cyp,1994,10493976991.207
cyp,1995,11328247863.6807
cyp,1996,11479085947.2398
cyp,1997,11759835607.0585
cyp,1998,12561690092.3236
cyp,1999,13255899059.9721
cyp,2000,14053675074.2168
cyp,2001,14786948320.3438
cyp,2002,15098312427.7598
cyp,2003,15770569149.8296
cyp,2004,16659352928.2185
cyp,2005,17201039259.1487
cyp,2006,17902321661.4584
cyp,2007,18888149605.5994
cyp,2008,19436831219.2627
cyp,2009,19083519414.9303
cyp,2010,19409974000
cyp,2011,19390580557.5721
cyp,2012,18754799921.0364
cyp,2013,17541414204.2262
cyp,2014,17239574848.3704
cyp,2015,18018666355.4704
cyp,2016,19381865848.5675
cyp,2017,20489928847.4141
cyp,2018,21600725093.7164
cyp,2019,22635014864.792
cyp,2020,21307654565.8706
cze,1990,2974653400910.8999
cze,1991,2520359637628.87012
cze,1992,2516501120577.81006
cze,1993,2538556533787.83984
cze,1994,2636690888258.06006
cze,1995,2771105226702.06006
cze,1996,2920220455239.47998
cze,1997,2904945983859.56006
cze,1998,2936714323400.16016
cze,1999,2973338317548.87988
cze,2000,3057446360075.97021
cze,2001,3182245219814.7002
cze,2002,3278012567234.22021
cze,2003,3401054703430.06982
cze,2004,3592940360182.33984
cze,2005,3790980041084.08008
cze,2006,4001203134173.02002
cze,2007,4252020395752.83057
cze,2008,4332513207292.2998
cze,2009,4181844891481.92969
cze,2010,4230620537271.83057
cze,2011,4256067326070.8999
cze,2012,4201062565780.97998
cze,2013,4232943228694.60938
cze,2014,4375381677824.50977
cze,2015,4625378000000
cze,2016,4782487610234.7002
cze,2017,4987515583624.45996
cze,2018,5147618610128.08984
cze,2019,5324933414974.36035
cze,2020,5087669142648.15039
deu,1970,1255519135578.45996
deu,1971,1298721165492.18994
deu,1972,1355841186796.62012
deu,1973,1416871557129.3999
deu,1974,1416717904867.88989
deu,1975,1409200241340.56006
deu,1976,1475303706431.51001
deu,1977,1524633090334.93994
deu,1978,1577410446487.08008
deu,1979,1635398020952.73999
deu,1980,1645309841802.01001
deu,1981,1640422093568.09009
deu,1982,1634985224341.92993
deu,1983,1664444541146.05005
deu,1984,1705130237835.1499
deu,1985,1743150374517.83008
deu,1986,1813230551881.56006
deu,1987,1849610308808.8999
deu,1988,1917191540627.55005
deu,1989,1982516871685.84009
deu,1990,2090205479860.26001
deu,1991,2190533649808.36011
deu,1992,2245867268562.00977
deu,1993,2231161988694.77002
deu,1994,2287552378242.12012
deu,1995,2329034052816.5
deu,1996,2345890463840.81006
deu,1997,2379412658391.58008
deu,1998,2438475716609.64941
deu,1999,2488663897338.79004
deu,2000,2532543146034.97998
deu,2001,2574400291419.33984
deu,2002,2582957042016.99023
deu,2003,2579065188100.58008
deu,2004,2611041144131.62012
deu,2005,2614414789891.56982
deu,2006,2695831136941.8501
deu,2007,2779848252853.06006
deu,2008,2786954282434.33984
deu,2009,2675085176454.3501
deu,2010,2761763408732.7998
deu,2011,2837932680621.4502
deu,2012,2846383068009.29004
