geo,time,sp_pop_65up_fe_zs
rou,2000,15.57007
rou,2001,15.99655
rou,2002,16.4801
rou,2003,16.96839
rou,2004,17.37019
rou,2005,17.63762
rou,2006,17.88834
rou,2007,18.00854
rou,2008,18.05544
rou,2009,18.12609
rou,2010,18.28069
rou,2011,18.47204
rou,2012,18.74101
rou,2013,19.08037
rou,2014,19.46685
rou,2015,19.88616
rou,2016,20.38169
rou,2017,20.89076
rou,2018,21.4068
rou,2019,21.92716
rou,2020,22.4463
rus,1960,7.74694
rus,1961,7.90398
rus,1962,8.07183
rus,1963,8.2616
rus,1964,8.481
rus,1965,8.73551
rus,1966,9.02188
rus,1967,9.33401
rus,1968,9.6653
rus,1969,10.00584
rus,1970,10.3521
rus,1971,10.71791
rus,1972,11.05835
rus,1973,11.39706
rus,1974,11.76667
rus,1975,12.17898
rus,1976,12.57671
rus,1977,13.02055
rus,1978,13.452
rus,1979,13.78269
rus,1980,13.96902
rus,1981,14.01868
rus,1982,13.93033
rus,1983,13.77072
rus,1984,13.63563
rus,1985,13.5802
rus,1986,13.61061
rus,1987,13.68491
rus,1988,13.81524
rus,1989,14.01623
rus,1990,14.29559
rus,1991,14.61087
rus,1992,15.02049
rus,1993,15.45725
rus,1994,15.81658
rus,1995,16.04144
rus,1996,16.17155
rus,1997,16.1247
rus,1998,16.00069
rus,1999,15.94535
rus,2000,16.03237
rus,2001,16.30027
rus,2002,16.70126
rus,2003,17.13105
rus,2004,17.4198
rus,2005,17.47209
rus,2006,17.45824
rus,2007,17.27095
rus,2008,17.00804
rus,2009,16.79307
rus,2010,16.67812
rus,2011,16.64514
rus,2012,16.66388
rus,2013,16.74683
rus,2014,16.90294
rus,2015,17.13554
rus,2016,17.4817
rus,2017,17.89836
rus,2018,18.36524
rus,2019,18.85219
rus,2020,19.34264
rwa,1960,3.33707
rwa,1961,3.36264
rwa,1962,3.3888
rwa,1963,3.4094
rwa,1964,3.41411
rwa,1965,3.39838
rwa,1966,3.36746
rwa,1967,3.31967
rwa,1968,3.26355
rwa,1969,3.20854
rwa,1970,3.1588
rwa,1971,3.13047
rwa,1972,3.10031
rwa,1973,3.06621
rwa,1974,3.02598
rwa,1975,2.9789
rwa,1976,2.94621
rwa,1977,2.90902
rwa,1978,2.86407
rwa,1979,2.80689
rwa,1980,2.73693
rwa,1981,2.68121
rwa,1982,2.61693
rwa,1983,2.55205
rwa,1984,2.49474
rwa,1985,2.44856
rwa,1986,2.42733
rwa,1987,2.40921
rwa,1988,2.39751
rwa,1989,2.40106
rwa,1990,2.43003
rwa,1991,2.5457
rwa,1992,2.67326
rwa,1993,2.81375
rwa,1994,2.95252
rwa,1995,3.06406
rwa,1996,3.23265
rwa,1997,3.40772
rwa,1998,3.58215
rwa,1999,3.73334
rwa,2000,3.84534
rwa,2001,3.71788
rwa,2002,3.54413
rwa,2003,3.35759
rwa,2004,3.19054
rwa,2005,3.05497
rwa,2006,3.00638
rwa,2007,2.98007
rwa,2008,2.9661
rwa,2009,2.95287
rwa,2010,2.93602
rwa,2011,2.96767
rwa,2012,2.9989
rwa,2013,3.03407
rwa,2014,3.07827
rwa,2015,3.13412
rwa,2016,3.21812
rwa,2017,3.30726
rwa,2018,3.39994
rwa,2019,3.49405
rwa,2020,3.58926
sau,1960,3.87349
sau,1961,3.87803
sau,1962,3.87641
sau,1963,3.86955
sau,1964,3.85945
sau,1965,3.8471
sau,1966,3.83511
sau,1967,3.81976
sau,1968,3.80147
sau,1969,3.77976
sau,1970,3.75446
sau,1971,3.72735
sau,1972,3.69844
sau,1973,3.67014
sau,1974,3.64383
sau,1975,3.61981
sau,1976,3.5901
sau,1977,3.56076
sau,1978,3.53154
sau,1979,3.50127
sau,1980,3.47038
sau,1981,3.39076
sau,1982,3.30997
sau,1983,3.23196
sau,1984,3.15937
sau,1985,3.09172
sau,1986,3.10072
sau,1987,3.13274
sau,1988,3.18554
sau,1989,3.25348
sau,1990,3.33316
sau,1991,3.33898
sau,1992,3.33863
sau,1993,3.33684
sau,1994,3.33662
sau,1995,3.3383
sau,1996,3.32985
sau,1997,3.32039
sau,1998,3.31101
sau,1999,3.30287
sau,2000,3.29856
sau,2001,3.29751
sau,2002,3.29458
sau,2003,3.29428
sau,2004,3.30104
sau,2005,3.31638
sau,2006,3.31397
sau,2007,3.31851
sau,2008,3.32486
sau,2009,3.32583
sau,2010,3.31932
sau,2011,3.30156
sau,2012,3.2811
sau,2013,3.26831
sau,2014,3.27704
sau,2015,3.31466
sau,2016,3.4047
sau,2017,3.52015
sau,2018,3.65008
sau,2019,3.77725
sau,2020,3.8917
sdn,1960,3.46601
sdn,1961,3.44855
sdn,1962,3.42146
sdn,1963,3.38884
sdn,1964,3.35505
sdn,1965,3.3229
sdn,1966,3.30636
sdn,1967,3.28827
sdn,1968,3.26937
sdn,1969,3.25058
sdn,1970,3.23254
sdn,1971,3.23003
sdn,1972,3.22625
sdn,1973,3.22047
sdn,1974,3.21159
sdn,1975,3.19937
sdn,1976,3.19216
sdn,1977,3.18153
sdn,1978,3.16915
sdn,1979,3.15715
sdn,1980,3.1471
sdn,1981,3.13985
sdn,1982,3.13212
sdn,1983,3.12502
sdn,1984,3.11965
sdn,1985,3.11739
sdn,1986,3.12023
sdn,1987,3.12261
sdn,1988,3.12495
sdn,1989,3.12685
sdn,1990,3.12824
sdn,1991,3.14504
sdn,1992,3.16163
sdn,1993,3.18004
sdn,1994,3.20316
sdn,1995,3.23342
sdn,1996,3.24794
sdn,1997,3.26173
sdn,1998,3.27464
sdn,1999,3.28526
sdn,2000,3.29337
sdn,2001,3.31168
sdn,2002,3.32588
sdn,2003,3.33767
sdn,2004,3.34889
sdn,2005,3.36107
sdn,2006,3.38864
sdn,2007,3.41515
sdn,2008,3.44183
sdn,2009,3.46937
sdn,2010,3.49856
sdn,2011,3.53384
sdn,2012,3.56867
sdn,2013,3.60442
sdn,2014,3.64224
sdn,2015,3.68289
sdn,2016,3.73032
sdn,2017,3.77875
sdn,2018,3.82853
sdn,2019,3.87954
sdn,2020,3.93224
sen,1960,2.85284
sen,1961,2.84706
sen,1962,2.83141
sen,1963,2.80863
sen,1964,2.78123
sen,1965,2.75181
sen,1966,2.7548
sen,1967,2.75171
sen,1968,2.7431
sen,1969,2.72934
sen,1970,2.71112
sen,1971,2.73013
sen,1972,2.74307
sen,1973,2.75032
sen,1974,2.75295
sen,1975,2.75195
sen,1976,2.79218
sen,1977,2.82765
sen,1978,2.8586
sen,1979,2.88435
sen,1980,2.90529
sen,1981,2.94278
sen,1982,2.97547
sen,1983,3.00417
sen,1984,3.03109
sen,1985,3.05713
sen,1986,3.09226
sen,1987,3.12782
sen,1988,3.16346
sen,1989,3.19799
sen,1990,3.23158
sen,1991,3.2642
sen,1992,3.2921
sen,1993,3.31729
sen,1994,3.34247
sen,1995,3.36903
sen,1996,3.38918
sen,1997,3.40681
sen,1998,3.423
sen,1999,3.4375
sen,2000,3.45078
sen,2001,3.46321
sen,2002,3.47191
sen,2003,3.47701
sen,2004,3.47798
sen,2005,3.4748
sen,2006,3.47904
sen,2007,3.47736
sen,2008,3.47023
sen,2009,3.45795
sen,2010,3.44122
sen,2011,3.43552
sen,2012,3.42544
sen,2013,3.4157
sen,2014,3.41194
sen,2015,3.41746
sen,2016,3.43337
sen,2017,3.45603
sen,2018,3.48325
sen,2019,3.5118
sen,2020,3.54029
sgp,1960,2.61073
sgp,1961,2.71449
sgp,1962,2.83716
sgp,1963,2.96941
sgp,1964,3.10214
sgp,1965,3.23738
sgp,1966,3.33762
sgp,1967,3.44328
sgp,1968,3.55675
sgp,1969,3.67851
sgp,1970,3.80839
sgp,1971,3.94974
sgp,1972,4.08807
sgp,1973,4.23298
sgp,1974,4.39332
sgp,1975,4.57102
sgp,1976,4.7222
sgp,1977,4.88754
sgp,1978,5.05533
sgp,1979,5.20864
sgp,1980,5.3404
sgp,1981,5.47144
sgp,1982,5.58478
sgp,1983,5.68805
sgp,1984,5.7913
sgp,1985,5.90413
sgp,1986,5.96221
sgp,1987,6.02051
sgp,1988,6.08486
sgp,1989,6.15831
sgp,1990,6.24273
sgp,1991,6.29541
sgp,1992,6.35987
sgp,1993,6.43559
sgp,1994,6.53276
sgp,1995,6.66727
sgp,1996,6.80175
sgp,1997,6.93499
sgp,1998,7.05665
sgp,1999,7.17214
sgp,2000,7.2995
sgp,2001,7.52141
sgp,2002,7.73432
sgp,2003,7.9131
sgp,2004,8.04637
sgp,2005,8.14767
sgp,2006,8.23265
sgp,2007,8.27592
sgp,2008,8.3008
sgp,2009,8.36814
sgp,2010,8.53426
sgp,2011,8.91184
sgp,2012,9.32258
sgp,2013,9.72216
sgp,2014,10.0985
sgp,2015,10.48514
sgp,2016,11.17646
sgp,2017,11.93515
sgp,2018,12.75344
sgp,2019,13.61963
sgp,2020,14.52437
slb,1960,1.54514
slb,1961,1.70737
slb,1962,1.87006
slb,1963,2.04575
slb,1964,2.18303
slb,1965,2.27389
slb,1966,2.37409
slb,1967,2.44122
slb,1968,2.49782
slb,1969,2.55505
slb,1970,2.61735
slb,1971,2.59778
slb,1972,2.57236
slb,1973,2.53337
slb,1974,2.49558
slb,1975,2.45794
slb,1976,2.4789
slb,1977,2.49918
slb,1978,2.52077
slb,1979,2.52303
slb,1980,2.5169
slb,1981,2.50753
slb,1982,2.48962
slb,1983,2.47117
slb,1984,2.46684
slb,1985,2.47533
slb,1986,2.50567
slb,1987,2.54582
slb,1988,2.58375
slb,1989,2.60873
slb,1990,2.62349
slb,1991,2.63566
slb,1992,2.63564
slb,1993,2.63136
slb,1994,2.63737
slb,1995,2.66165
slb,1996,2.70789
slb,1997,2.76869
slb,1998,2.8297
slb,1999,2.87456
slb,2000,2.90252
slb,2001,2.93007
slb,2002,2.93707
slb,2003,2.93763
slb,2004,2.95137
slb,2005,2.97883
slb,2006,3.03326
slb,2007,3.1009
slb,2008,3.16794
slb,2009,3.22806
slb,2010,3.27525
slb,2011,3.3568
slb,2012,3.4329
slb,2013,3.50098
slb,2014,3.56396
slb,2015,3.62528
slb,2016,3.66668
slb,2017,3.70857
slb,2018,3.7534
slb,2019,3.80362
slb,2020,3.86297
sle,1960,4.02144
sle,1961,4.06896
sle,1962,4.10716
sle,1963,4.13572
sle,1964,4.15489
sle,1965,4.16499
sle,1966,4.19444
sle,1967,4.21505
sle,1968,4.22615
sle,1969,4.22785
sle,1970,4.22018
sle,1971,4.23824
sle,1972,4.24511
sle,1973,4.24225
sle,1974,4.22994
sle,1975,4.21024
sle,1976,4.21717
sle,1977,4.21502
sle,1978,4.20382
sle,1979,4.18326
sle,1980,4.15397
sle,1981,4.15323
sle,1982,4.1406
sle,1983,4.11836
sle,1984,4.08706
sle,1985,4.04774
sle,1986,4.03674
sle,1987,4.01673
sle,1988,3.98868
sle,1989,3.95525
sle,1990,3.92075
sle,1991,3.93445
sle,1992,3.92779
sle,1993,3.90168
sle,1994,3.85459
sle,1995,3.78301
sle,1996,3.78245
sle,1997,3.77113
sle,1998,3.74668
sle,1999,3.70564
sle,2000,3.64478
sle,2001,3.61594
sle,2002,3.58582
sle,2003,3.55574
sle,2004,3.52985
sle,2005,3.51222
sle,2006,3.50498
sle,2007,3.49185
sle,2008,3.47438
sle,2009,3.45273
sle,2010,3.42715
sle,2011,3.42984
sle,2012,3.42684
sle,2013,3.41796
sle,2014,3.40247
sle,2015,3.3804
sle,2016,3.38828
sle,2017,3.38711
sle,2018,3.38
sle,2019,3.36985
sle,2020,3.35882
slv,1960,3.71203
slv,1961,3.6947
slv,1962,3.67017
slv,1963,3.64175
slv,1964,3.61312
slv,1965,3.58585
slv,1966,3.57803
slv,1967,3.56997
slv,1968,3.56106
slv,1969,3.54954
slv,1970,3.53536
slv,1971,3.55088
slv,1972,3.56326
slv,1973,3.57387
slv,1974,3.58328
slv,1975,3.59334
slv,1976,3.63675
slv,1977,3.67921
slv,1978,3.72201
slv,1979,3.76712
slv,1980,3.81647
slv,1981,3.88575
slv,1982,3.95777
slv,1983,4.03291
slv,1984,4.1114
slv,1985,4.19398
slv,1986,4.28957
slv,1987,4.38833
slv,1988,4.48909
slv,1989,4.58903
slv,1990,4.6866
slv,1991,4.77103
slv,1992,4.85166
slv,1993,4.93382
slv,1994,5.02539
slv,1995,5.13107
slv,1996,5.24731
slv,1997,5.37443
slv,1998,5.51081
slv,1999,5.65457
slv,2000,5.80561
slv,2001,5.96681
slv,2002,6.13154
slv,2003,6.29831
slv,2004,6.46499
slv,2005,6.62972
slv,2006,6.8129
slv,2007,6.98762
slv,2008,7.15728
slv,2009,7.32502
slv,2010,7.4934
slv,2011,7.65411
slv,2012,7.81657
slv,2013,7.98486
slv,2014,8.16439
slv,2015,8.35912
slv,2016,8.57498
slv,2017,8.80441
slv,2018,9.04193
slv,2019,9.28145
slv,2020,9.52073
som,1960,3.31541
som,1961,3.35503
som,1962,3.38451
som,1963,3.40511
som,1964,3.41732
som,1965,3.42241
som,1966,3.45139
som,1967,3.47079
som,1968,3.4821
som,1969,3.48775
som,1970,3.49108
som,1971,3.51799
som,1972,3.54346
som,1973,3.56479
som,1974,3.57198
som,1975,3.55196
som,1976,3.46977
som,1977,3.41017
som,1978,3.36967
som,1979,3.35475
som,1980,3.3742
som,1981,3.38527
som,1982,3.37895
som,1983,3.36152
som,1984,3.33241
som,1985,3.28757
som,1986,3.28973
som,1987,3.27748
som,1988,3.24992
som,1989,3.20957
som,1990,3.15955
som,1991,3.15784
som,1992,3.14525
som,1993,3.11843
som,1994,3.06996
som,1995,2.99401
som,1996,2.96621
som,1997,2.92891
som,1998,2.88778
som,1999,2.85236
som,2000,2.82789
som,2001,2.82233
som,2002,2.82563
som,2003,2.83221
som,2004,2.83512
som,2005,2.83144
som,2006,2.84192
som,2007,2.84308
som,2008,2.84
som,2009,2.83863
som,2010,2.84208
som,2011,2.85544
som,2012,2.87063
som,2013,2.88652
som,2014,2.90083
som,2015,2.9127
som,2016,2.93828
som,2017,2.95922
som,2018,2.97652
som,2019,2.99124
som,2020,3.0041
srb,1960,7.56327
srb,1961,7.68375
srb,1962,7.82348
srb,1963,7.97566
srb,1964,8.12804
srb,1965,8.27208
srb,1966,8.45987
srb,1967,8.64084
srb,1968,8.81967
srb,1969,9.00072
srb,1970,9.18611
srb,1971,9.40402
srb,1972,9.6154
srb,1973,9.81094
srb,1974,9.97965
srb,1975,10.11458
srb,1976,10.22477
srb,1977,10.31323
srb,1978,10.36691
srb,1979,10.36324
srb,1980,10.29558
srb,1981,10.17574
srb,1982,9.99466
srb,1983,9.81025
srb,1984,9.70254
srb,1985,9.71674
srb,1986,9.87495
srb,1987,10.12789
srb,1988,10.45129
srb,1989,10.80791
srb,1990,11.17481
srb,1991,11.5641
srb,1992,11.96509
srb,1993,12.37243
srb,1994,12.77826
srb,1995,13.1777
srb,1996,13.68305
srb,1997,14.16324
srb,1998,14.61969
srb,1999,15.05335
srb,2000,15.46405
srb,2001,15.73194
srb,2002,15.96839
srb,2003,16.16385
srb,2004,16.29616
srb,2005,16.3547
srb,2006,16.43466
srb,2007,16.44907
srb,2008,16.44745
srb,2009,16.50491
srb,2010,16.66871
srb,2011,16.96878
srb,2012,17.3655
srb,2013,17.84383
srb,2014,18.37782
srb,2015,18.94922
srb,2016,19.45007
srb,2017,19.96814
srb,2018,20.47672
srb,2019,20.93708
srb,2020,21.32631
ssd,1960,2.79177
ssd,1961,2.78144
ssd,1962,2.76456
ssd,1963,2.74052
ssd,1964,2.70897
ssd,1965,2.67069
ssd,1966,2.68301
ssd,1967,2.6865
ssd,1968,2.68349
ssd,1969,2.67485
ssd,1970,2.66208
ssd,1971,2.68342
ssd,1972,2.69994
ssd,1973,2.71198
ssd,1974,2.71966
ssd,1975,2.72404
ssd,1976,2.75586
ssd,1977,2.78257
ssd,1978,2.80433
ssd,1979,2.82032
ssd,1980,2.83108
ssd,1981,2.85217
ssd,1982,2.86879
ssd,1983,2.88185
ssd,1984,2.89286
ssd,1985,2.90422
ssd,1986,2.9433
ssd,1987,2.9678
ssd,1988,2.98112
ssd,1989,2.98828
ssd,1990,2.99261
ssd,1991,3.05484
ssd,1992,3.10758
ssd,1993,3.14723
ssd,1994,3.16438
ssd,1995,3.14758
ssd,1996,3.18686
ssd,1997,3.22571
ssd,1998,3.26018
ssd,1999,3.29196
ssd,2000,3.32337
ssd,2001,3.34657
ssd,2002,3.37054
ssd,2003,3.39685
ssd,2004,3.42554
ssd,2005,3.45533
ssd,2006,3.47497
ssd,2007,3.49509
ssd,2008,3.5178
ssd,2009,3.54681
ssd,2010,3.58513
ssd,2011,3.61176
ssd,2012,3.63529
ssd,2013,3.65419
ssd,2014,3.66479
ssd,2015,3.66687
ssd,2016,3.67984
ssd,2017,3.67715
ssd,2018,3.6646
ssd,2019,3.6483
ssd,2020,3.62984
stp,1960,4.87189
stp,1961,4.54766
stp,1962,4.18552
stp,1963,3.79343
stp,1964,3.32665
stp,1965,2.78701
stp,1966,3.1705
stp,1967,3.5912
stp,1968,4.06756
stp,1969,4.58593
stp,1970,5.15081
stp,1971,4.8665
stp,1972,4.6131
stp,1973,4.39414
stp,1974,4.19539
stp,1975,3.99321
stp,1976,4.19407
stp,1977,4.3757
stp,1978,4.54189
stp,1979,4.71018
stp,1980,4.89277
stp,1981,4.76873
stp,1982,4.68697
stp,1983,4.61448
stp,1984,4.54074
stp,1985,4.45936
stp,1986,4.41417
stp,1987,4.33574
stp,1988,4.23609
stp,1989,4.13312
stp,1990,4.01976
stp,1991,4.0378
stp,1992,4.04794
stp,1993,4.04229
stp,1994,4.0238
stp,1995,4.00337
stp,1996,3.96775
stp,1997,3.9126
stp,1998,3.82772
stp,1999,3.72897
stp,2000,3.62462
stp,2001,3.64758
stp,2002,3.68519
stp,2003,3.7095
stp,2004,3.71623
stp,2005,3.6827
stp,2006,3.68903
stp,2007,3.66749
stp,2008,3.62724
stp,2009,3.57816
stp,2010,3.52491
stp,2011,3.4605
stp,2012,3.40512
stp,2013,3.34914
stp,2014,3.30856
stp,2015,3.28193
stp,2016,3.28393
stp,2017,3.30028
stp,2018,3.32704
stp,2019,3.36942
stp,2020,3.42692
sur,1960,4.1638
sur,1961,4.12944
sur,1962,4.12347
sur,1963,4.14251
sur,1964,4.16016
sur,1965,4.17618
sur,1966,4.17354
sur,1967,4.16712
sur,1968,4.14766
sur,1969,4.13049
sur,1970,4.11824
sur,1971,4.14127
sur,1972,4.14917
sur,1973,4.12699
sur,1974,4.0822
sur,1975,4.02516
sur,1976,4.19885
sur,1977,4.36244
sur,1978,4.50241
sur,1979,4.61452
sur,1980,4.69813
sur,1981,4.74333
sur,1982,4.77812
sur,1983,4.8125
sur,1984,4.86539
sur,1985,4.94569
sur,1986,4.96617
sur,1987,5.01782
sur,1988,5.08997
sur,1989,5.165
sur,1990,5.23996
sur,1991,5.33196
sur,1992,5.42116
sur,1993,5.50358
sur,1994,5.59382
sur,1995,5.7031
sur,1996,5.77184
sur,1997,5.82318
sur,1998,5.85002
sur,1999,5.85599
sur,2000,5.85345
sur,2001,5.98592
sur,2002,6.12713
sur,2003,6.26843
sur,2004,6.40332
sur,2005,6.52985
sur,2006,6.64327
sur,2007,6.74849
sur,2008,6.84977
sur,2009,6.95388
sur,2010,7.06349
sur,2011,7.18052
sur,2012,7.29624
sur,2013,7.41622
sur,2014,7.53676
sur,2015,7.66033
sur,2016,7.78213
sur,2017,7.90915
sur,2018,8.04221
sur,2019,8.17999
sur,2020,8.32557
svk,1960,7.7474
svk,1961,7.95796
svk,1962,8.19392
svk,1963,8.44875
svk,1964,8.71482
svk,1965,8.98867
svk,1966,9.25636
svk,1967,9.52959
svk,1968,9.80723
svk,1969,10.07792
svk,1970,10.33187
svk,1971,10.55777
svk,1972,10.74018
svk,1973,10.89755
svk,1974,11.06145
svk,1975,11.24656
svk,1976,11.43257
svk,1977,11.65163
svk,1978,11.84949
svk,1979,11.94597
svk,1980,11.90709
svk,1981,11.74
svk,1982,11.44682
svk,1983,11.11727
svk,1984,10.88002
svk,1985,10.80609
svk,1986,10.92711
svk,1987,11.17157
svk,1988,11.48478
svk,1989,11.78469
svk,1990,12.02407
svk,1991,12.24689
svk,1992,12.41846
svk,1993,12.55664
svk,1994,12.68723
svk,1995,12.8265
svk,1996,13.008
svk,1997,13.18985
svk,1998,13.36366
svk,1999,13.51432
svk,2000,13.63446
svk,2001,13.77851
svk,2002,13.88692
svk,2003,13.97749
svk,2004,14.07347
svk,2005,14.18868
svk,2006,14.34737
svk,2007,14.52345
svk,2008,14.71784
svk,2009,14.93066
svk,2010,15.16547
svk,2011,15.42953
svk,2012,15.71396
svk,2013,16.03091
svk,2014,16.39594
svk,2015,16.81724
svk,2016,17.33214
svk,2017,17.88767
svk,2018,18.46688
svk,2019,19.04814
svk,2020,19.61881
svn,1960,8.98889
svn,1961,9.26281
svn,1962,9.55617
svn,1963,9.86506
svn,1964,10.18039
svn,1965,10.49364
svn,1966,10.73736
svn,1967,10.97296
svn,1968,11.19813
svn,1969,11.41382
svn,1970,11.62516
svn,1971,11.9407
svn,1972,12.2389
svn,1973,12.51849
svn,1974,12.77927
svn,1975,13.01658
svn,1976,13.21274
svn,1977,13.40036
svn,1978,13.55407
svn,1979,13.63488
svn,1980,13.62651
svn,1981,13.44913
svn,1982,13.14527
svn,1983,12.76575
svn,1984,12.42638
svn,1985,12.21864
svn,1986,12.30703
svn,1987,12.53772
svn,1988,12.8623
svn,1989,13.20326
svn,1990,13.51589
svn,1991,13.92688
svn,1992,14.31717
svn,1993,14.69266
svn,1994,15.06895
svn,1995,15.45726
svn,1996,15.89555
svn,1997,16.32762
svn,1998,16.74476
svn,1999,17.13673
svn,2000,17.4967
svn,2001,17.80278
svn,2002,18.07887
svn,2003,18.33379
svn,2004,18.57677
svn,2005,18.81587
svn,2006,19.07794
svn,2007,19.32775
svn,2008,19.56349
svn,2009,19.78604
svn,2010,20.00213
svn,2011,20.15295
svn,2012,20.30018
svn,2013,20.47557
svn,2014,20.71716
svn,2015,21.04337
svn,2016,21.4389
svn,2017,21.91074
svn,2018,22.42625
svn,2019,22.94443
svn,2020,23.44558
swe,1960,12.74135
swe,1961,12.96265
swe,1962,13.19135
swe,1963,13.42677
swe,1964,13.66534
swe,1965,13.9074
swe,1966,14.15676
swe,1967,14.40534
swe,1968,14.65537
swe,1969,14.91243
swe,1970,15.18073
swe,1971,15.51995
swe,1972,15.85985
swe,1973,16.20067
swe,1974,16.54041
swe,1975,16.87809
swe,1976,17.18902
swe,1977,17.49121
swe,1978,17.78192
swe,1979,18.05573
swe,1980,18.31074
swe,1981,18.58386
swe,1982,18.82025
swe,1983,19.03749
swe,1984,19.25802
swe,1985,19.49168
swe,1986,19.67341
swe,1987,19.85311
swe,1988,20.01667
swe,1989,20.14277
swe,1990,20.22111
swe,1991,20.2227
swe,1992,20.18502
swe,1993,20.11651
swe,1994,20.03422
swe,1995,19.95484
swe,1996,19.89613
swe,1997,19.84873
swe,1998,19.80783
swe,1999,19.76077
swe,2000,19.70352
swe,2001,19.6584
swe,2002,19.56715
swe,2003,19.47196
swe,2004,19.42788
swe,2005,19.4625
swe,2006,19.47531
swe,2007,19.5542
swe,2008,19.68465
swe,2009,19.8478
swe,2010,20.03922
swe,2011,20.25859
swe,2012,20.51218
swe,2013,20.77621
swe,2014,21.01201
swe,2015,21.19354
swe,2016,21.38872
swe,2017,21.50711
swe,2018,21.58169
swe,2019,21.65964
swe,2020,21.77105
swz,1960,3.30086
swz,1961,3.31718
swz,1962,3.32361
swz,1963,3.32095
swz,1964,3.31813
swz,1965,3.30896
swz,1966,3.29394
swz,1967,3.27445
swz,1968,3.24746
swz,1969,3.2145
swz,1970,3.17303
swz,1971,3.14978
swz,1972,3.11987
swz,1973,3.08105
swz,1974,3.0395
swz,1975,2.99332
swz,1976,2.96227
swz,1977,2.92731
swz,1978,2.88925
swz,1979,2.84967
swz,1980,2.8031
swz,1981,2.77239
swz,1982,2.73434
swz,1983,2.69205
swz,1984,2.64984
swz,1985,2.61278
swz,1986,2.59557
swz,1987,2.5869
swz,1988,2.58469
swz,1989,2.58353
swz,1990,2.58449
swz,1991,2.61886
swz,1992,2.65081
swz,1993,2.68443
swz,1994,2.72695
swz,1995,2.78222
swz,1996,2.85856
swz,1997,2.9433
swz,1998,3.03995
swz,1999,3.1415
swz,2000,3.2484
swz,2001,3.38491
swz,2002,3.52168
swz,2003,3.65611
swz,2004,3.78768
swz,2005,3.91341
swz,2006,4.02603
swz,2007,4.13269
swz,2008,4.23472
swz,2009,4.33865
swz,2010,4.44784
swz,2011,4.55161
swz,2012,4.6618
swz,2013,4.77086
swz,2014,4.86773
swz,2015,4.94834
swz,2016,4.99062
swz,2017,5.01446
swz,2018,5.02381
swz,2019,5.02628
swz,2020,5.02468
syc,1960,7.28119
syc,1961,7.28037
syc,1962,7.2678
syc,1963,7.2205
syc,1964,7.21934
syc,1965,7.22433
syc,1966,7.1745
syc,1967,7.15301
syc,1968,7.15196
syc,1969,7.16044
syc,1970,7.16389
syc,1971,7.13805
syc,1972,7.12015
syc,1973,7.13598
syc,1974,7.17817
syc,1975,7.24795
syc,1976,7.31157
syc,1977,7.40357
syc,1978,7.50206
syc,1979,7.59014
syc,1980,7.65595
syc,1981,7.70963
syc,1982,7.72676
syc,1983,7.73794
syc,1984,7.77296
syc,1985,7.82566
syc,1986,7.83771
syc,1987,7.85807
syc,1988,7.88275
syc,1989,7.88333
syc,1990,7.88893
syc,1991,7.96962
syc,1992,8.05969
syc,1993,8.15087
syc,1994,8.24709
syc,1995,8.36142
syc,1996,8.45975
syc,1997,8.57668
syc,1998,8.70433
syc,1999,8.85415
syc,2000,9.00591
syc,2001,8.98065
syc,2002,8.93537
syc,2003,8.87379
syc,2004,8.79409
syc,2005,8.69614
syc,2006,8.72904
syc,2007,8.81672
syc,2008,8.95408
syc,2009,9.12364
syc,2010,9.3298
syc,2011,9.20993
syc,2012,9.06124
syc,2013,8.89391
syc,2014,8.76678
syc,2015,8.70423
syc,2016,8.72361
syc,2017,8.8049
syc,2018,8.93927
syc,2019,9.13524
syc,2020,9.39229
syr,1960,3.7751
syr,1961,3.74777
syr,1962,3.6987
syr,1963,3.63705
syr,1964,3.57413
syr,1965,3.51386
syr,1966,3.47347
syr,1967,3.43231
syr,1968,3.39046
syr,1969,3.34613
syr,1970,3.29865
syr,1971,3.27963
syr,1972,3.2551
syr,1973,3.22714
syr,1974,3.19746
syr,1975,3.16749
syr,1976,3.15371
syr,1977,3.13832
syr,1978,3.1229
syr,1979,3.10806
syr,1980,3.09488
syr,1981,3.08818
syr,1982,3.08203
syr,1983,3.07727
syr,1984,3.0746
syr,1985,3.07513
syr,1986,3.08558
syr,1987,3.09735
syr,1988,3.11228
syr,1989,3.13237
syr,1990,3.15895
syr,1991,3.18707
syr,1992,3.21777
syr,1993,3.25255
syr,1994,3.29264
syr,1995,3.33765
syr,1996,3.3995
syr,1997,3.45926
syr,1998,3.51458
syr,1999,3.5622
syr,2000,3.60072
syr,2001,3.56413
syr,2002,3.52547
syr,2003,3.48709
syr,2004,3.4508
syr,2005,3.41971
syr,2006,3.45779
syr,2007,3.49325
syr,2008,3.52665
syr,2009,3.56242
syr,2010,3.60828
syr,2011,3.71308
syr,2012,3.82119
syr,2013,3.9449
syr,2014,4.09502
syr,2015,4.27464
syr,2016,4.45088
syr,2017,4.65458
syr,2018,4.87766
syr,2019,5.10902
syr,2020,5.33646
tcd,1960,4.22538
tcd,1961,4.24573
tcd,1962,4.25767
tcd,1963,4.25831
tcd,1964,4.24482
tcd,1965,4.21609
tcd,1966,4.2228
tcd,1967,4.21275
tcd,1968,4.18931
tcd,1969,4.15479
tcd,1970,4.11021
tcd,1971,4.11632
