geo,time,ny_exp_capm_kn
can,1961,40306352503.69489
can,1962,41851441159.3446
can,1963,44808823147.4442
can,1964,51594985212.8482
can,1965,54578529052.0668
can,1966,62284724037.436
can,1967,68939372535.9894
can,1968,76455928884.2545
can,1969,82047964593.93028
can,1970,90666847472.661
can,1971,92704025855.39743
can,1972,102181340569.185
can,1973,119457198595.896
can,1974,124680001267.05499
can,1975,111694962760.614
can,1976,123851564717.49899
can,1977,126546011562.319
can,1978,133745564549.071
can,1979,144356903269.63599
can,1980,146748139458.36401
can,1981,144121994707.39099
can,1982,138969134181.84
can,1983,148880703309.23199
can,1984,173875747314.504
can,1985,180074904387.423
can,1986,182370562702.065
can,1987,194257226450.724
can,1988,217023793896.41101
can,1989,223342675698.36496
can,1990,228844806264.436
can,1991,228305993939.67896
can,1992,241969307114.53101
can,1993,263759950279.39401
can,1994,295880897035.68701
can,1995,330503177555.80701
can,1996,355738888334.73602
can,1997,383029558912.40802
can,1998,402811738697.01599
can,1999,452778223795.00293
can,2000,514691443350.97998
can,2001,494290645547.27502
can,2002,488592081648.88495
can,2003,506697185988.72498
can,2004,558537774682.80396
can,2005,591340284889.73401
can,2006,602859758104.10803
can,2007,628008513945.92102
can,2008,625477694946.13306
can,2009,494778677851.27502
can,2010,555787913561.422
can,2011,602158413199.97205
can,2012,609776489447.49402
can,2013,628707136462.31482
can,2014,659119407655.896
can,2015,633955000000
can,2016,635766906111.04492
can,2017,668402725590.755
can,2018,698144111683.29102
can,2019,706289897184.42798
can,2020,617824897439.75098
che,1970,57194776770.9002
che,1971,60893280804.272
che,1972,66606993535.5057
che,1973,70486180420.2361
che,1974,68217945090.7843
che,1975,67314301699.9932
che,1976,76732744604.14009
che,1977,81309466296.00681
che,1978,90112060060.388
che,1979,88309369441.8214
che,1980,87627813392.1277
che,1981,99762348253.4352
che,1982,102053907383.231
che,1983,99424583174.7466
che,1984,114610445878.12199
che,1985,120832671683.39
che,1986,129872697378.992
che,1987,129863964471.271
che,1988,137008657549.733
che,1989,146514778946.02802
che,1990,151834772292.77499
che,1991,151548025208.255
che,1992,157914755663.77701
che,1993,161490060986.82001
che,1994,169321064193.61401
che,1995,178416152320.93301
che,1996,182596734867.97696
che,1997,205244996192.41501
che,1998,212530337811.108
che,1999,220467749223.99701
che,2000,242570703514.38101
che,2001,243225874850.06601
che,2002,245323711953.99701
che,2003,246117288037.74097
che,2004,267661373148.34
che,2005,281735537932.90601
che,2006,296905417098.47198
che,2007,327515760283.06799
che,2008,338589568312.96198
che,2009,313633262095.172
che,2010,354888464373.23798
che,2011,370205712927.33801
che,2012,373184517566.04498
che,2013,423424456081.90698
che,2014,397837353266.94098
che,2015,421637216000
che,2016,438567872586.40698
che,2017,429710974645.51697
che,2018,442734018295.71002
che,2019,438700410465.40094
che,2020,399426856144.54303
chl,1960,1321894559630.41992
chl,1961,1316504058859.12012
chl,1962,1469328072111.56006
chl,1963,1414653050438.17993
chl,1964,1740539772768.28003
chl,1965,1930436785330.43994
chl,1966,2679823193613.74023
chl,1967,2476314794298.16943
chl,1968,2595079430620.02002
chl,1969,3236008979838.47998
chl,1970,2937721939072.72021
chl,1971,2790558728580.58008
chl,1972,2323482643870.08008
chl,1973,2617093913164.54004
chl,1974,3167932715101.49023
chl,1975,1748422842622.09009
chl,1976,2366695411807.95996
chl,1977,2436972187645.49023
chl,1978,2676286836690.56982
chl,1979,3397671912444.68018
chl,1980,3821290616322.45996
chl,1981,3202446882560.31982
chl,1982,3071120244635.68018
chl,1983,3133158266905.14941
chl,1984,3011877971333.08008
chl,1985,3144927930459.64941
chl,1986,3474800960089.20947
chl,1987,4091364909009.08008
chl,1988,5260273042397.29004
chl,1989,6058211561596.37988
chl,1990,6185434605036.04004
chl,1991,6957047631691.67969
chl,1992,7697569084014.75
chl,1993,7730615755747.48047
chl,1994,9726794548414.8418
chl,1995,12388061245930
chl,1996,12078443463903.69922
chl,1997,13418749563027.30078
chl,1998,13661614520796.19922
chl,1999,15062458112704.09961
chl,2000,16289211936751.5
chl,2001,17037581453512.30078
chl,2002,17655870104584.39844
chl,2003,20238848138774.19922
chl,2004,27611830591248.69531
chl,2005,31403410552935.5
chl,2006,41104115845463.29688
chl,2007,45010221127934.60156
chl,2008,36733319417744.79688
chl,2009,36802303250903.50781
chl,2010,44081565661161.50781
chl,2011,46187483539888.29688
chl,2012,44275754428933.29688
chl,2013,44395415398674.49219
chl,2014,43488786894408.29688
chl,2015,41468122715281.69531
chl,2016,43074451118363.10156
chl,2017,46040383338521.69531
chl,2018,47124972922219.69531
chl,2019,45157879508093.89844
chl,2020,48688766304343.89844
civ,1996,4707872736519.21973
civ,1997,5048748276858.50977
civ,1998,5247270306576.7002
civ,1999,5314603664681.5498
civ,2000,5048142275572.44922
civ,2001,4904277390684.33008
civ,2002,5673600491026.16016
civ,2003,4939642667787.59961
civ,2004,5127712745408.19043
civ,2005,5299218895650.56934
civ,2006,5450703906041.30957
civ,2007,5064467016984.44043
civ,2008,5104767893066.16992
civ,2009,6631827761305.62012
civ,2010,6565244904638.21973
civ,2011,6365076578164.08008
civ,2012,6717743581614.08984
civ,2013,6108481026964.83008
civ,2014,6650960362051.98047
civ,2015,7409581000000
civ,2016,7406676750785.58105
civ,2017,8080769569900.38086
civ,2018,8396302830437.83008
civ,2019,9242448231958.75977
civ,2020,9963511161602.8418
cmr,1965,182375449266.92001
cmr,1966,168760294036.12399
cmr,1967,160990136325.45999
cmr,1968,183498522197.06
cmr,1969,208078790083.492
cmr,1970,237641510276.505
cmr,1971,230171940978.68301
cmr,1972,210413904543.436
cmr,1973,210882436340.37296
cmr,1974,273679880823.53799
cmr,1975,229582390110.75696
cmr,1976,236879879106.95599
cmr,1977,285069344012.72699
cmr,1978,289169309722.16693
cmr,1979,285752625887.31799
cmr,1980,390151022886.16998
cmr,1981,438335647102.77002
cmr,1982,598683539448.37805
cmr,1983,549938003314.573
cmr,1984,724873646055.06006
cmr,1985,761172483634.75696
cmr,1986,860572473849.91101
cmr,1987,663549104369.97205
cmr,1988,655498447533.70203
cmr,1989,637269219588.48499
cmr,1990,701882598418.87598
cmr,1991,850461001850.09485
cmr,1992,562924667652.85498
cmr,1993,1137581032844.01001
cmr,1994,1399638234451.87988
cmr,1995,1533525802682.11011
cmr,1996,1634653751002.12988
cmr,1997,2102327255515.83008
cmr,1998,1738587527098.96997
cmr,1999,1746633293196.12988
cmr,2000,2138079872644.66968
cmr,2001,2124207077703.21997
cmr,2002,1967741906996.72949
cmr,2003,1751730582310.21997
cmr,2004,1972547442917.97998
cmr,2005,2090668756381.88965
cmr,2006,2340004486266.97021
cmr,2007,2619194426076.22021
cmr,2008,2546348502534.33008
cmr,2009,2280536429539.02979
cmr,2010,2705134543806.93994
cmr,2011,2875342539730.77002
cmr,2012,3046868799267.72949
cmr,2013,3393465692638.22021
cmr,2014,3734993342767.7002
cmr,2015,3677657593215.64014
cmr,2016,3797304000000
cmr,2017,3779437143928.2998
cmr,2018,3993391578624.44971
cmr,2019,4375436938529.95996
cmr,2020,3542093791244.3999
cod,1994,228542127616.142
cod,1995,329484180212.086
cod,1996,256711769830.52399
cod,1997,250004303125
cod,1998,302276771409.78802
cod,1999,716801162017.75098
cod,2000,443352000000
cod,2001,426273601098.52399
cod,2002,751783288931.94495
cod,2003,1100326514107.15991
cod,2004,1151643216080.3999
cod,2005,1300950144773.83008
cod,2006,1214343714850.17993
cod,2007,1818538800957.08008
cod,2008,1552094875939.46997
cod,2009,1320495224493.91992
cod,2010,2197124108268
cod,2011,2973020134474.35986
cod,2012,3582647976453.52979
cod,2013,4191312868245.20947
cod,2014,4510437084996.75977
cod,2015,3927443355192.87988
cod,2016,3895018999084.00977
cod,2017,4520672902104.95996
cod,2018,4800945010635.11035
cod,2019,5826145627219.54004
cod,2020,7122036580836.75977
cog,1960,55642576275.5912
cog,1961,60254783707.1524
cog,1962,103397253723.11501
cog,1963,127153333540.63699
cog,1964,141437260623.108
cog,1965,139081368758.25601
cog,1966,127465785600.194
cog,1967,140533986960.302
cog,1968,151678686478.14999
cog,1969,178856131817.76599
cog,1970,211691909910.84799
cog,1971,218731172338.39001
cog,1972,193996325412.328
cog,1973,259760714463.07697
cog,1974,320185854075.91901
cog,1975,211498287428.83401
cog,1976,218125019101.789
cog,1977,235600932608.36896
cog,1978,239446310754.05399
cog,1979,260733860772.57001
cog,1980,377132325560.36707
cog,1981,425577511251.03296
cog,1982,655048971390.82898
cog,1983,714463771313.12402
cog,1984,834907922071.54785
cog,1985,628689216204.75598
cog,1986,359748551064.86902
cog,1987,399615701470.53601
cog,1988,374661377331.47998
cog,1989,507522844599.21802
cog,1990,1040046012554.32996
cog,1991,892443399060.60706
cog,1992,861584998101.66003
cog,1993,891130122383.32996
cog,1994,897041509754.76501
cog,1995,991077294762.62598
cog,1996,1157824493026.36011
cog,1997,1336111740371.41992
cog,1998,1112420000085.55005
cog,1999,1372809281167.79004
cog,2000,2158656843786.42969
cog,2001,1809759673960.06006
cog,2002,1971743522547.11011
cog,2003,1442929328967.87988
cog,2004,2104254499972.42969
cog,2005,2629880000000
cog,2006,2541944164741.22021
cog,2007,2087871882295.20972
cog,2008,2674105052912.31006
cog,2009,2016153712517.09009
cog,2010,2966037509060.16943
cog,2011,3364141101259.27002
cog,2012,3426913149376.33008
cog,2013,2941972326652.52002
cog,2014,2686599185242.27002
cog,2015,1711475799692.34009
cog,2016,1528575068454.8999
cog,2017,2008803045504.81006
cog,2018,2906253308415.08984
cog,2019,2872961034717.14014
cog,2020,1801366075223.40991
col,1960,5862886268023.95996
col,1961,5393746753736.15039
col,1962,5940140144580.67969
col,1963,5755809955609.09961
col,1964,6992291522263.83984
col,1965,7578280001256.44043
col,1966,5878239295567.12012
col,1967,7273989619075.23047
col,1968,7626338541422.30078
col,1969,9000410181823.11914
col,1970,10314133079872
col,1971,10153952773797.09961
col,1972,12226144845821.30078
col,1973,14427123677473.59961
col,1974,12526923164173.30078
col,1975,13530467866620
col,1976,16517413015734
col,1977,18882012980156.10156
col,1978,21493531053896.89453
col,1979,20346425177342.10156
col,1980,22199276531072.19922
col,1981,17213645426018.90039
col,1982,17369529944750.19922
col,1983,17367514681416
col,1984,20133342063059.19922
col,1985,21736282951713.39844
col,1986,32226553322587.19922
col,1987,28364973321950.89453
col,1988,27068560081718.19922
col,1989,29155684152695.69531
col,1990,28606249167232.10156
col,1991,33018184333819.89453
col,1992,34096823750897
col,1993,34980770028628.60156
col,1994,43082919262521.60156
col,1995,44684971474107.89844
col,1996,48074779976209.39844
col,1997,50064105114239.50781
col,1998,48302591467757.50781
col,1999,52218112970807.50781
col,2000,51003486801857.39844
col,2001,48517974134502.39844
col,2002,47764446576186.70312
col,2003,52661747484631
col,2004,61366264055028.79688
col,2005,65312904597934
col,2006,74938520987802
col,2007,83861228594981.57812
col,2008,102042291829841
col,2009,95044208221131.8125
col,2010,109524520447927
col,2011,137874246118155
col,2012,148409200485535
col,2013,155817131028950
col,2014,147377440686170
col,2015,125936000000000
col,2016,120747524602884
col,2017,133928278332551
col,2018,145176112210606
col,2019,147959314411962
col,2020,112338795476529
com,1980,13128548203.5222
com,1981,13633985442.1563
com,1982,14505653764.0505
com,1983,15203956757.6691
com,1984,15829448904.8447
com,1985,16191581495.6901
com,1986,16492055571.6525
com,1987,16762601932.0811
com,1988,17212851721.2547
com,1989,16666740176.5967
com,1990,17515333616.6866
com,1991,16569753031.7613
com,1992,17983789198.785
com,1993,18523011282.8375
com,1994,17545766705.0558
com,1995,18180176615.59629
com,1996,17945111779.0183
com,1997,18668462851.0338
com,1998,18907653101.0548
com,1999,19270627070.6489
com,2000,21362024495.7757
com,2001,21860412819.1164
com,2002,22368429130.1862
com,2003,22839058823.785
com,2004,23277028513.5832
com,2005,23938096794.1874
com,2006,24571462362.7104
com,2007,25636000000
com,2008,22816647342.04449
com,2009,28880912996.5097
com,2010,27712382876.7376
com,2011,30179589209.0243
com,2012,29581798385.4358
com,2013,32554118770.2128
com,2014,37482732735.2771
com,2015,42382612875.8248
com,2016,49026655406.1178
com,2017,56699955818.0598
com,2018,64769474714.5609
com,2019,65721096945.9409
com,2020,28434972031.9718
cpv,2007,43931780500
cpv,2008,47070379286.6825
cpv,2009,40843428252.731
cpv,2010,42863382109.312
cpv,2011,46842240611.6157
cpv,2012,52827916375.579
cpv,2013,54059042857.5198
cpv,2014,54079997182.0619
cpv,2015,62863568080.0211
cpv,2016,65583163899.2378
cpv,2017,70519008683.00661
cpv,2018,78745225529.58508
cpv,2019,85588183198.3813
cpv,2020,35491487547.3997
cri,1960,275107781082.09399
cri,1961,279224363440.72198
cri,1962,294233252650.22699
cri,1963,305701882461.28101
cri,1964,359810492945.427
cri,1965,368185891297.76398
cri,1966,465102785759.30493
cri,1967,485404173508.69507
cri,1968,585418436504.62891
cri,1969,641310246309.37805
cri,1970,768766273848.46204
cri,1971,740389381426.875
cri,1972,850312871231.505
cri,1973,917299175589.27808
cri,1974,835317370410.31604
cri,1975,876534076179.88098
cri,1976,1081315685276.47998
cri,1977,1387534610027.28003
cri,1978,1373233152468.92993
cri,1979,1307997555832.18994
cri,1980,1254860695685.18994
cri,1981,1154424284507.20996
cri,1982,1125397543659.37988
cri,1983,1194221815101.22998
cri,1984,1365303209638.71997
cri,1985,1352621385039.28003
cri,1986,1727860861684.54004
cri,1987,1748331619102.55005
cri,1988,1861143253611.8501
cri,1989,2054590116567.4895
cri,1990,2104326356450.93994
cri,1991,2155052611852.66968
cri,1992,2610089848970.91016
cri,1993,2868580078795.60938
cri,1994,3075680912424.35986
cri,1995,3415268247617.79004
cri,1996,3495076923890.12012
cri,1997,4001443514655.87988
cri,1998,4706251320403.08008
cri,1999,4719247022983.46973
cri,2000,4720484542147.11035
cri,2001,4813543168713.92969
cri,2002,4845159272631.60938
cri,2003,5071608033711.36035
cri,2004,5466032528686.44043
cri,2005,5663325543493.09961
cri,2006,5987698031290.87012
cri,2007,6260295445659.94043
cri,2008,6154169244937.79004
cri,2009,6047335207234.5498
cri,2010,6893214495396.83008
cri,2011,7236217932324.99023
cri,2012,7770462221196.51855
cri,2013,8075100084293.56934
cri,2014,8605558958884.38086
cri,2015,9459167003620.78125
cri,2016,10683311912353.30078
cri,2017,11251900411085.5
cri,2018,11595820893406.59961
cri,2019,12084422425690.80078
cri,2020,11115217530171.69922
cub,1970,2875547446.89908
cub,1971,3122658074.70329
cub,1972,3273259494.53661
cub,1973,3384870739.38458
cub,1974,3415987784.75936
cub,1975,3746096913.2292
cub,1976,3948079038.07119
cub,1977,4289089354.04063
cub,1978,4566279960.95257
cub,1979,4603597128.86881
cub,1980,4439666026.45249
cub,1981,5257901314.2404
cub,1982,5713789009.94465
cub,1983,5997690019.65605
cub,1984,6409664966.54612
cub,1985,7140718741.76752
cub,1986,6277377379.76042
cub,1987,6376308784.09891
cub,1988,6522144457.96278
cub,1989,6318164662.17744
cub,1990,6344164252.99869
cub,1991,4068089503.88197
cub,1992,2738803929.4092
cub,1993,2342179651.07683
cub,1994,3029102916.05735
cub,1995,3124351970.67976
cub,1996,4076640429.46202
cub,1997,3785600000
cub,1998,3580407312.55588
cub,1999,3939469100.89504
cub,2000,3907488836.97583
cub,2001,3701424441.70434
cub,2002,3650490901.3011
cub,2003,4453177845.64471
cub,2004,5550121929.0887
cub,2005,7632610072.48507
cub,2006,8126745689.65517
cub,2007,9151405298.76314
cub,2008,7195903866.64956
cub,2009,8187433083.17699
cub,2010,12522000701.7544
cub,2011,11408556734.5315
cub,2012,12187004030.0913
cub,2013,12292449365.466
cub,2014,13049714821.493
cub,2015,13260211582.7053
cub,2016,12190026723.6772
cub,2017,12262805024.77
cub,2018,11141169730.2459
cub,2019,10777095980.3117
cub,2020,9400559315.73075
cyp,1975,775061019.66046
cyp,1976,1371780368.00261
cyp,1977,1554527831.68572
cyp,1978,1565323801.77224
cyp,1979,1903949263.69372
cyp,1980,2062774949.73945
cyp,1981,2338189444.96974
cyp,1982,2634374865.43228
cyp,1983,2762978918.85095
cyp,1984,3323893256.53408
cyp,1985,3226895563.04827
cyp,1986,3226042724.10309
cyp,1987,3726629637.30899
cyp,1988,4031162270.19207
cyp,1989,4630037974.01316
cyp,1990,5136119558.61256
cyp,1991,4789756986.36094
cyp,1992,5610061274.72001
cyp,1993,5562773897.03884
cyp,1994,5962798991.207
cyp,1995,7026903863.68067
cyp,1996,7489977947.23977
cyp,1997,7464562607.05851
cyp,1998,7982255092.32358
cyp,1999,8242839059.9721
cyp,2000,8970806074.21678
cyp,2001,9308413320.34378
cyp,2002,8762522427.75978
cyp,2003,8786627149.82959
cyp,2004,9168843928.21849
cyp,2005,9192972259.14873
cyp,2006,9299412661.45843
cyp,2007,9871107605.59936
cyp,2008,9681690219.26271
cyp,2009,9269942414.93028
cyp,2010,9778696000
cyp,2011,10361207557.5721
cyp,2012,10341187921.0364
cyp,2013,10481542204.2262
cyp,2014,11158411848.3704
cyp,2015,12347445355.4704
cyp,2016,13417218848.5675
cyp,2017,14870481847.4141
cyp,2018,15890050093.7164
cyp,2019,16964681864.792
cyp,2020,15954314565.8706
cze,1990,523637312910.90094
cze,1991,382095655628.87299
cze,1992,436717156577.81403
cze,1993,539296775787.83801
cze,1994,584564079258.06006
cze,1995,691411226702.06396
cze,1996,738191455239.48193
cze,1997,798265983859.55701
cze,1998,922578323400.16101
cze,1999,966839317548.875
cze,2000,1076309360075.96997
cze,2001,1212651219814.69995
cze,2002,1269528567234.21997
cze,2003,1385683703430.07007
cze,2004,1816685360182.34009
cze,2005,2100064041084.08008
cze,2006,2351681134173.02002
cze,2007,2639898395752.83008
cze,2008,2717232207292.2998
cze,2009,2500153891481.93018
cze,2010,2809993537271.83008
cze,2011,3020108326070.8999
cze,2012,3131386565780.97998
cze,2013,3173611228694.60938
cze,2014,3500655677824.50977
cze,2015,3726148000000
cze,2016,3927708610234.7002
cze,2017,4167460583624.45996
cze,2018,4322514610128.08984
cze,2019,4407819414974.36035
cze,2020,4174429142648.14941
deu,1970,133113300578.457
deu,1971,140076700492.18799
deu,1972,150036040796.61801
deu,1973,162388103129.405
deu,1974,169207462867.89099
deu,1975,162698156340.565
deu,1976,176436855431.50699
deu,1977,183539184334.94
deu,1978,195483023487.08301
deu,1979,197805305952.73901
deu,1980,196217235802.01096
deu,1981,198903092568.09
deu,1982,209171563341.93497
deu,1983,210958673146.04501
deu,1984,225822885835.14896
deu,1985,243483032517.82901
deu,1986,269005864881.55896
deu,1987,281804123808.89899
deu,1988,296998748627.54694
deu,1989,318989662685.84497
deu,1990,360102951860.263
deu,1991,394586479808.35999
deu,1992,405689068562.00598
deu,1993,388084548694.77002
deu,1994,422291478242.11499
deu,1995,456622982816.5
deu,1996,481553293840.81403
deu,1997,532079678391.58398
deu,1998,584629726609.64697
deu,1999,619631927338.79004
deu,2000,676095846034.98401
deu,2001,714596611419.34302
deu,2002,759393812016.98901
deu,2003,788284078100.58398
deu,2004,880446244131.61902
deu,2005,923255079891.57104
