geo,time,ny_gdp_fcst_cn
kaz,2012,28528090100000
kaz,2013,32896601000000
kaz,2014,36651572200000
kaz,2015,38783900400000
kaz,2016,44337585500000
kaz,2017,51195859300000
kaz,2018,57706553300000
kaz,2019,64681604800000
kaz,2020,66828235100000
ken,1960,5230998500
ken,1961,5242098200
ken,1962,5738998300
ken,1963,6125498400
ken,1964,6601997800
ken,1965,6549598000
ken,1966,7622201000
ken,1967,8116199000
ken,1968,8858001000
ken,1969,9526600000
ken,1970,10378800000
ken,1971,11401200000
ken,1972,13776000000
ken,1973,15790000000
ken,1974,18776000000
ken,1975,21144000000
ken,1976,25562000000
ken,1977,32814000000
ken,1978,35600600000
ken,1979,40664000000
ken,1980,45968001000
ken,1981,53188000000
ken,1982,60988000000
ken,1983,69472600000
ken,1984,77524000000
ken,1985,88478200000
ken,1986,102299200000
ken,1987,112964600000
ken,1988,126703980000
ken,1989,146572500000
ken,1990,168454810000
ken,1991,193788069300
ken,1992,228050472700
ken,1993,283708212400
ken,1994,338064737200
ken,1995,393766400000
ken,1996,615332000000
ken,1997,690269000000
ken,1998,755827000000
ken,1999,804994000000
ken,2000,858918000000
ken,2001,906873000000
ken,2002,918913000000
ken,2003,1006061000000
ken,2004,1132851000000
ken,2005,1261528000000
ken,2006,1649996000000
ken,2007,1903472000000
ken,2008,2211447000000
ken,2009,2977225000000
ken,2010,3264942000000
ken,2011,3794872000000
ken,2012,4335471000000
ken,2013,4831931000000
ken,2014,5482978000000
ken,2015,6289237000000
ken,2016,6926656000000
ken,2017,7754323000000
ken,2018,8531502000000
ken,2019,9389864000000
ken,2020,9892187000000
kgz,1987,30000000
kgz,1988,33300000
kgz,1989,36600000
kgz,1990,41686000
kgz,1991,88245000
kgz,1992,707452000
kgz,1993,5106100000
kgz,1994,11279200000
kgz,1995,14960800000
kgz,1996,21786500000
kgz,1997,28329900000
kgz,1998,31174400000
kgz,1999,45125325000
kgz,2000,60802523000
kgz,2001,68527000000
kgz,2002,68810397000
kgz,2003,76082565000
kgz,2004,84797163000
kgz,2005,89963000000
kgz,2006,99598100000
kgz,2007,122739900000
kgz,2008,163298600000
kgz,2009,179070100000
kgz,2010,197786900000
kgz,2011,254421500000
kgz,2012,269723300000
kgz,2013,305879300000
kgz,2014,344762900000
kgz,2015,379762200000
kgz,2016,413799200000
kgz,2017,461145600000
kgz,2018,488819400000
kgz,2019,536777600000
kgz,2020,533674200000
khm,1993,6618693495000
khm,1994,6770666198500
khm,1995,8038421912200
khm,1996,8718450588400
khm,1997,9608408867100
khm,1998,11126218187700
khm,1999,12510772140900
khm,2000,13212406234500
khm,2001,14712516028800
khm,2002,15740102566100
khm,2003,17470004345900
khm,2004,20015157046300
khm,2005,24156755615700
khm,2006,28054295784400
khm,2007,32254562452700
khm,2008,39014438023000
khm,2009,39976513496100
khm,2010,43719818152700
khm,2011,48481796251800
khm,2012,52770225544500
khm,2013,57023076938100
khm,2014,62664819446300
khm,2015,68158597888000
khm,2016,75395372252100
khm,2017,83230611761600
khm,2018,92093910739900
khm,2019,101787039996400
khm,2020,97642654746582.20312
kir,1972,15202000
kir,1973,21280000
kir,1974,35706000
kir,1975,40493000
kir,1976,35466000
kir,1977,35051000
kir,1978,37200000
kir,1979,36179000
kir,1980,23429000
kir,1981,25329000
kir,1982,29300000
kir,1983,31684000
kir,1984,29290000
kir,1985,26789000
kir,1986,26508000
kir,1987,28777000
kir,1988,34276000
kir,1989,32040000
kir,1990,30523000
kir,1991,57759200
kir,1992,64420600
kir,1993,66882700
kir,1994,72780700
kir,1995,73336700
kir,1996,80988500
kir,1997,85066000
kir,1998,99468600
kir,1999,105041000
kir,2000,102938900
kir,2001,110195000
kir,2002,117788000
kir,2003,125071000
kir,2004,124252000
kir,2005,126820000
kir,2006,136593000
kir,2007,146567500
kir,2008,159315900
kir,2009,160000798.35781
kir,2010,162555202.87562
kir,2011,169540146.42495
kir,2012,176025107.41129
kir,2013,183119142.95341
kir,2014,193282691.7085
kir,2015,215052925.76428
kir,2016,239683149.40713
kir,2017,251380887.62676
kir,2018,270215156.42792
kir,2019,260774895.39432
kna,1977,108620000
kna,1978,117450000
kna,1979,139010000
kna,1980,158710000
kna,1981,189520000
kna,1982,211920000
kna,1983,212750000
kna,1984,239580000
kna,1985,270100000
kna,1986,311540000
kna,1987,350480000
kna,1988,412890000
kna,1989,454610000
kna,1990,517070000
kna,1991,548010000
kna,1992,600100000
kna,1993,648510000
kna,1994,727480000
kna,1995,751690000
kna,1996,796480000
kna,1997,891680000
kna,1998,910390000
kna,1999,967780000
kna,2000,1018790000
kna,2001,1110240000
kna,2002,1157500000
kna,2003,1111330000
kna,2004,1192130000
kna,2005,1279890000
kna,2006,1489980000
kna,2007,1622740000
kna,2008,1760640000
kna,2009,1792960000
kna,2010,1821220000
kna,2011,1904200000
kna,2012,1862380000
kna,2013,1951200000
kna,2014,2113900000
kna,2015,2142550000
kna,2016,2375307900
kna,2017,2528414800
kna,2018,2559173900
kna,2019,2768901200
kna,2020,2320890700
kor,1960,232260000000
kor,1961,283750000000
kor,1962,339740000000
kor,1963,489630000000
kor,1964,708010000000
kor,1965,786540000000
kor,1966,997340000000
kor,1967,1218200000000
kor,1968,1548570000000
kor,1969,2020310000000
kor,1970,2550900000000
kor,1971,3148500000000
kor,1972,3956600000000
kor,1973,5120300000000
kor,1974,7244200000000
kor,1975,9568600000000
kor,1976,13007200000000
kor,1977,16670900000000
kor,1978,22431700000000
kor,1979,28933500000000
kor,1980,35431300000000
kor,1981,44372200000000
kor,1982,51165600000000
kor,1983,60346500000000
kor,1984,70292700000000
kor,1985,79238600000000
kor,1986,92799700000000
kor,1987,109868500000000
kor,1988,132242500000000
kor,1989,150917000000000
kor,1990,181332400000000
kor,1991,220950900000000
kor,1992,252554800000000
kor,1993,287606900000000
kor,1994,339177900000000
kor,1995,398011500000000
kor,1996,445138900000000
kor,1997,491217200000000
kor,1998,492794700000000
kor,1999,535655200000000
kor,2000,587980000000000
kor,2001,635405100000000
kor,2002,703338300000000
kor,2003,753185800000000
kor,2004,824770400000000
kor,2005,867919000000000
kor,2006,912220600000000
kor,2007,989584200000000
kor,2008,1048487000000000
kor,2009,1098608000000000
kor,2010,1203035900000000
kor,2011,1268238800000000
kor,2012,1316176600000000
kor,2013,1377158700000000
kor,2014,1434664600000000
kor,2015,1520907900000000
kor,2016,1593082800000000
kor,2017,1679018700000000
kor,2018,1736540600000000
kor,2019,1762633000000000
kor,2020,1769533500000000
kos,2008,2945599000
kos,2009,2999606000
kos,2010,3319767000
kos,2011,3690371000
kos,2012,3910928000
kos,2013,4179610000
kos,2014,4359102000
kos,2015,4611021000
kos,2016,4847196000
kos,2017,5105974000
kos,2018,5379792000
kos,2019,5698635000
kos,2020,5590523000
kwt,1995,8210700000
kwt,1996,9549300000
kwt,1997,9425600000
kwt,1998,8207800000
kwt,1999,9531400000
kwt,2000,11493300000
kwt,2001,10616100000
kwt,2002,11493100000
kwt,2003,14132100000
kwt,2004,17355200000
kwt,2005,23419600000
kwt,2006,29282700000
kwt,2007,32364900000
kwt,2008,39402700000
kwt,2009,30299400000
kwt,2010,35799100000
kwt,2011,45861200000
kwt,2012,52762800000
kwt,2013,53162300000
kwt,2014,50371100000
kwt,2015,37368200000
kwt,2016,35153700000
kwt,2017,38824353900
kwt,2018,44282023000
kwt,2019,44157792400
kwt,2020,34426116114.5524
lao,1989,416499990500
lao,1990,607235997700
lao,1991,711823982600
lao,1992,797449977900
lao,1993,935000014800
lao,1994,1084300001300
lao,1995,1383680049200
lao,1996,1681989959700
lao,1997,2156999999500
lao,1998,4177999953900
lao,1999,10254402715600
lao,2000,13532678020900
lao,2001,15560935004700
lao,2002,16687844600000
lao,2003,20081002300000
lao,2004,23640920000000
lao,2005,27509049144900
lao,2006,33108705325800
lao,2007,38273725819400
lao,2008,44926430316400
lao,2009,46880614944100
lao,2010,55534717592700
lao,2011,62583666929200
lao,2012,74377148520500
lao,2013,85279023696000
lao,2014,96994872918900
lao,2015,104882000000000
lao,2016,114369000000000
lao,2017,124760000000000
lao,2018,135421000000000
lao,2019,145837000000000
lao,2020,154198352855300
lbn,1991,4028001291700
lbn,1992,9190952146600
lbn,1993,12588464663200
lbn,1994,14671421093900
lbn,1995,16993439069900
lbn,1996,19302458356100
lbn,1997,21725000000000
lbn,1998,23037000000000
lbn,1999,22679000000000
lbn,2000,22826000000000
lbn,2001,23344000000000
lbn,2002,24524000000000
lbn,2003,25243000000000
lbn,2004,27901588863070.69531
lbn,2005,28998582043088.69531
lbn,2006,30633661965773.89453
lbn,2007,34116328106067.30078
lbn,2008,40899476303417.89844
lbn,2009,47269598477350.39844
lbn,2010,51888189900719.39844
lbn,2011,55285142386519.89844
lbn,2012,61219552617022.79688
lbn,2013,65332080614468
lbn,2014,68194446041944.29688
lbn,2015,70052367537062.29688
lbn,2016,71982317188521.79688
lbn,2017,74902164833950.40625
lbn,2018,78445744050631.29688
lbn,2019,76551601626163.90625
lbn,2020,113559802097900
lbr,2000,0
lby,2002,25914000000
lby,2003,31731600000
lby,2004,48105600000
lby,2005,66450700000
lby,2006,80729900000
lby,2007,89260300000
lby,2008,105728400000
lca,2006,3022631600
lca,2007,3175352200
lca,2008,3349590900
lca,2009,3319351300
lca,2010,3553184900
lca,2011,3794968600
lca,2012,3871754900
lca,2013,3959842700
lca,2014,4143812500
lca,2015,4247568300
lca,2016,4390589039.68202
lca,2017,4727894417.80459
lca,2018,4870202030.10805
lca,2019,4999906962.54031
lca,2020,3785168978.5231
lie,2013,5728000000
lie,2014,5898300000
lie,2015,5784000000
lie,2016,5945100000
lie,2017,6106600000
lie,2018,6420600000
lka,2010,5758104303900
lka,2011,6639103995600
lka,2012,8139567935600
lka,2013,8939254307100
lka,2014,9657193771500
lka,2015,10154839006700
lka,2016,10999588629100
lka,2017,12089701925200
lka,2018,13090130792600
lka,2019,13969402618600
lka,2020,14115700839900
lso,1960,23400000
lso,1961,24200000
lso,1962,27800000
lso,1963,31400000
lso,1964,34300000
lso,1965,37400000
lso,1966,38700000
lso,1967,40130000
lso,1968,41690000
lso,1969,43420000
lso,1970,44400000
lso,1971,50300000
lso,1972,57000000
lso,1973,73200000
lso,1974,88500000
lso,1975,97400000
lso,1976,114100000
lso,1977,144500000
lso,1978,185500000
lso,1979,215500000
lso,1980,306400000
lso,1981,346003000
lso,1982,365126000
lso,1983,402160800
lso,1984,459142300
lso,1985,560160400
lso,1986,661948300
lso,1987,734354100
lso,1988,964680400
lso,1989,1162737000
lso,1990,1380123800
lso,1991,1770329800
lso,1992,2176984400
lso,1993,2525643300
lso,1994,2911335400
lso,1995,3374835400
lso,1996,3855977500
lso,1997,4280216200
lso,1998,4808953300
lso,1999,5260893300
lso,2000,5807296900
lso,2001,6722025400
lso,2002,7703117700
lso,2003,8062639500
lso,2004,8722373300
lso,2005,9448876700
lso,2006,10699547500
lso,2007,10997000000
lso,2008,13671000000
lso,2009,13674000000
lso,2010,14750000000
lso,2011,16785460300
lso,2012,18020294500
lso,2013,20321914200
lso,2014,23628195800
lso,2015,26811593100
lso,2016,27630000000
lso,2017,27054505400
lso,2018,29154716600
lso,2019,29962521700
lso,2020,27377000000
ltu,1995,6932250000
ltu,1996,8730813000
ltu,1997,10273249000
ltu,1998,11412184000
ltu,1999,11172213000
ltu,2000,11864163000
ltu,2001,12617004000
ltu,2002,13504141000
ltu,2003,14918572000
ltu,2004,16481546000
ltu,2005,18987281000
ltu,2006,21707791000
ltu,2007,26047055000
ltu,2008,29312997000
ltu,2009,24262555000
ltu,2010,25215926000
ltu,2011,28201910000
ltu,2012,30226851000
ltu,2013,31769972000
ltu,2014,33080707000
ltu,2015,33627468000
ltu,2016,34997019000
ltu,2017,37981863000
ltu,2018,40903987000
ltu,2019,43849623000
lux,1970,1549257000
lux,1971,1567236000
lux,1972,1801156000
lux,1973,2156047000
lux,1974,2663883000
lux,1975,2584087000
lux,1976,3020653000
lux,1977,3163193000
lux,1978,3434698000
lux,1979,3643066000
lux,1980,3836513000
lux,1981,4198696000
lux,1982,5151345000
lux,1983,5839418000
lux,1984,6241878000
lux,1985,6598856000
lux,1986,7090183000
lux,1987,7263576000
lux,1988,7911608000
lux,1989,8659046000
lux,1990,9286884000
lux,1991,10260487000
lux,1992,10941821000
lux,1993,11474233000
lux,1994,13459366000
lux,1995,14270147000
lux,1996,15160872000
lux,1997,15764786000
lux,1998,16306421000
lux,1999,18704885000
lux,2000,20619420000
lux,2001,21343096000
lux,2002,22538249000
lux,2003,23455966000
lux,2004,24841004000
lux,2005,26668193000
lux,2006,30338936000
lux,2007,33275520000
lux,2008,34202839000
lux,2009,33135112000
lux,2010,36137157000
lux,2011,38739035000
lux,2012,39386359000
lux,2013,41527390000
lux,2014,44396109000
lux,2015,47056770000
lux,2016,49770580000
lux,2017,51598950000
lux,2018,54377697000
lux,2019,57610518000
lva,1995,3604105000
lva,1996,4160222000
lva,1997,4788259000
lva,1998,5302201000
lva,1999,5588497000
lva,2000,6139134000
lva,2001,6710803000
lva,2002,7568819000
lva,2003,8565962000
lva,2004,9939182000
lva,2005,12114287000
lva,2006,15187139000
lva,2007,20145475000
lva,2008,22021276000
lva,2009,17036593000
lva,2010,16031497000
lva,2011,18146548000
lva,2012,19523217000
lva,2013,20209698000
lva,2014,20790978000
lva,2015,21602160000
lva,2016,22155863000
lva,2017,23552234000
lva,2018,25296358000
lva,2019,26506825000
mac,1991,30187000000
mac,1992,38956000000
mac,1993,44503000000
mac,1994,48861000000
mac,1995,54209000000
mac,1996,52866000000
mac,1997,54295000000
mac,1998,49173000000
mac,1999,46559000000
mac,2000,50101000000
mac,2001,50558000000
mac,2002,55776000000
mac,2003,62578000000
mac,2004,77724000000
mac,2005,90995000000
mac,2006,109557000000
mac,2007,142645000000
mac,2008,163175000000
mac,2009,166456000000
mac,2010,223255000000
mac,2011,296251000000
mac,2012,343744000000
mac,2013,411426000000
mac,2014,435574000000
mac,2015,357614000000
mac,2016,358338000000
mac,2017,398856000000
mac,2018,439030000000
mac,2019,436199000000
mac,2020,198466000000
mar,1980,77503820000
mar,1981,83823403000
mar,1982,96593060000
mar,1983,104460810000
mar,1984,118185490000
mar,1985,136118040000
mar,1986,157483090000
mar,1987,158794300000
mar,1988,183487280000
mar,1989,194560410000
mar,1990,218041969400
mar,1991,246621808900
mar,1992,249711363600
mar,1993,255063938700
mar,1994,288072453300
mar,1995,292747106200
mar,1996,335199753300
mar,1997,330341833700
mar,1998,357916889300
mar,1999,363876159200
mar,2000,369089375300
mar,2001,398305946700
mar,2002,415875407100
mar,2003,449020272700
mar,2004,478024704500
mar,2005,498946077600
mar,2006,544339271500
mar,2007,576619000000
mar,2008,644910000000
mar,2009,664452000000
mar,2010,703312000000
mar,2011,755309000000
mar,2012,781813000000
mar,2013,818413000000
mar,2014,830708000000
mar,2015,873979000000
mar,2016,894601000000
mar,2017,940888000000
mar,2018,978016000000
mar,2019,1019658000000
mar,2020,965711000000
mda,1995,5744092000
mda,1996,6825932000
mda,1997,7664740000
mda,1998,7718699000
mda,1999,10998577000
mda,2000,14022058000
mda,2001,16773048000
mda,2002,19689291000
mda,2003,23523035000
mda,2004,27517598000
mda,2005,31615927000
mda,2006,37338747000
mda,2007,44412893000
mda,2008,51773550000
mda,2009,50809192000
mda,2010,74310591000
mda,2011,84813668000
mda,2012,90938526000
mda,2013,102741876000
mda,2014,115935615000
mda,2015,127063529000
mda,2016,140887273000
mda,2017,154814579000
mda,2018,166472067000
mda,2019,183074108716.79901
mda,2020,179853929807.78699
mdg,1960,30610386900
mdg,1961,31797979100
mdg,1962,33538969600
mdg,1963,34209286100
mdg,1964,36018946000
mdg,1965,37213438600
mdg,1966,40286508800
mdg,1967,42899767800
mdg,1968,45874034900
mdg,1969,49090907400
mdg,1970,55254646500
mdg,1971,58844127400
mdg,1972,60303160400
mdg,1973,65709482300
mdg,1974,82310056800
mdg,1975,87256768400
mdg,1976,92889895500
mdg,1977,103567536400
mdg,1978,106468401800
mdg,1979,130574345600
mdg,1995,3111482677300
mdg,1996,3815146731600
mdg,1997,4108268754900
mdg,1998,4510654085200
mdg,1999,5003286817000
mdg,2000,5837607249400
mdg,2001,6770979861300
mdg,2002,7008896210000
mdg,2003,7417698859400
mdg,2004,8831634874500
mdg,2005,10940901579300
mdg,2006,12836680357100
mdg,2007,14924161500800
mdg,2008,17045691473900
mdg,2009,17725510615200
mdg,2010,19553780838700
mdg,2011,21936594414000
mdg,2012,23860111887000
mdg,2013,25660437385000
mdg,2014,28326619779100
mdg,2015,31044773006100
mdg,2016,35146477290600
mdg,2017,38410465718400
mdg,2018,42447038687519
mdg,2019,47638305611760.39844
mdg,2020,45537290483220.79688
mdv,2003,12224404700
mdv,2004,14082646400
mdv,2005,13258230600
mdv,2006,17948515900
mdv,2007,21291868900
mdv,2008,26320533300
mdv,2009,27908237100
mdv,2010,30730100100
mdv,2011,36672021100
mdv,2012,40114180900
mdv,2013,45088106500
mdv,2014,50683164500
mdv,2015,55933948100
mdv,2016,58385801700
mdv,2017,62917407000
mdv,2018,70443909600
mdv,2019,74942127400
mdv,2020,52149827900
mex,1960,156396400
mex,1961,169848700
mex,1962,182416600
mex,1963,203217200
mex,1964,241127400
mex,1965,261225000
mex,1966,291844900
mex,1967,317353300
mex,1968,350024700
mex,1969,387431300
mex,1970,422629900
mex,1971,466352600
mex,1972,536855600
mex,1973,656021500
mex,1974,858152400
mex,1975,1037124400
mex,1976,1298580600
mex,1977,1742138100
mex,1978,2199161700
mex,1979,2860587700
mex,1980,4391907000
mex,1981,6032265500
mex,1982,9595751500
mex,1983,17493311750
mex,1984,28659770250
mex,1985,45940612500
mex,1986,76306560750
mex,1987,185542049000
mex,1988,378979147250
mex,1989,499435646250
mex,1990,672000052250
mex,1991,864298696500
mex,1992,1027650790500
mex,1993,1491527789000
mex,1994,1696307244000
mex,1995,2215534659000
mex,1996,2998108309000
mex,1997,3784549539000
mex,1998,4569017657000
mex,1999,5440947534000
mex,2000,6381431501000
mex,2001,6716379389000
mex,2002,7070298805000
mex,2003,7475601607000
mex,2004,8438018675000
mex,2005,9166972827000
mex,2006,10230935539000
mex,2007,11067172919000
mex,2008,12037449298000
mex,2009,11658910621000
mex,2010,12824221194000
mex,2011,14160747846000
mex,2012,15334939699000
mex,2013,15642619845000
mex,2014,16579960505000
mex,2015,17499014260000
mex,2016,18870690391000
mex,2017,20722063696000
mex,2018,22221189960000
mex,2019,23023090319000
mex,2020,21606689859000
mhl,1997,95183100
mhl,1998,98306900
mhl,1999,99173400
mhl,2000,104352900
mhl,2001,106690500
mhl,2002,118471600
mhl,2003,118453400
mhl,2004,121720400
mhl,2005,123238800
mhl,2006,129618500
mhl,2007,137835400
mhl,2008,143547300
mhl,2009,143679500
mhl,2010,150460300
mhl,2011,161717500
mhl,2012,172804300
mhl,2013,175060500
mhl,2014,171844900
mhl,2015,176841600
mhl,2016,194575800
mhl,2017,206472100
mhl,2018,213955300
mhl,2019,235427900
mkd,1990,447620000
mkd,1991,769573000
mkd,1992,10532823000
mkd,1993,52769844000
mkd,1994,122803272000
mkd,1995,143200296700
mkd,1996,149477218700
mkd,1997,159773730700
mkd,1998,168235028400
mkd,1999,179315926200
mkd,2000,209601000000
mkd,2001,213782000000
mkd,2002,213202000000
mkd,2003,232177000000
mkd,2004,243686000000
mkd,2005,264847000000
mkd,2006,291106000000
mkd,2007,321379000000
mkd,2008,357150000000
mkd,2009,358369000000
mkd,2010,377201000000
mkd,2011,399376000000
mkd,2012,403684000000
mkd,2013,436706000000
mkd,2014,458127000000
mkd,2015,488408000000
mkd,2016,515600000000
mkd,2017,535726000000
mkd,2018,573922000000
mkd,2019,601462000000
mkd,2020,588966000000
mli,1967,60565798900
mli,1968,75851300900
mli,1969,77829300200
mli,1970,87099899900
mli,1971,94969004000
mli,1972,110736998400
mli,1973,112869998600
mli,1974,116589002800
mli,1975,161802993700
mli,1976,202060005400
mli,1977,232324005900
mli,1978,247223992300
mli,1979,303923986400
mli,1980,371786770800
mli,1981,418187213000
mli,1982,438279978300
mli,1983,494534288400
mli,1984,538737901600
mli,1985,598999121600
mli,1986,602885139000
mli,1987,596035748700
mli,1988,619724880600
mli,1989,659448296000
mli,1990,692388242600
mli,1991,730469305400
mli,1992,711274034500
mli,1993,750332740400
mli,1994,1088956951900
mli,1995,1264450857400
mli,1996,1305361655700
mli,1997,1438661243200
mli,1998,1576899804900
mli,1999,1929551360000
mli,2000,1928392960200
mli,2001,2320632584500
mli,2002,2456340971400
mli,2003,2457573690700
mli,2004,2564824000000
mli,2005,2958106000000
mli,2006,3255376000000
mli,2007,3554986000000
mli,2008,4011197000000
mli,2009,4345919000000
mli,2010,4823729000000
mli,2011,5630075000000
mli,2012,5856877000000
mli,2013,6031062000000
mli,2014,6607141000000
mli,2015,7173376000000
mli,2016,7557749000000
mli,2017,8134061000000
mli,2018,8703462632500
mli,2019,9287186123800
mli,2020,9225677107000
mlt,1970,213535900
mlt,1971,220899300
mlt,1972,230257900
mlt,1973,259610000
mlt,1974,307192200
mlt,1975,401018100
mlt,1976,497600300
mlt,1977,587544200
mlt,1978,680036700
mlt,1979,808755800
mlt,1980,957602500
mlt,1981,1057449200
mlt,1982,1140386800
mlt,1983,1145784600
mlt,1984,1145402200
mlt,1985,1174149400
mlt,1986,1227320100
mlt,1987,1310543600
mlt,1988,1425158300
mlt,1989,1567870500
mlt,1990,1714320000
mlt,1991,1873047900
mlt,1992,2034353500
mlt,1993,2199818600
mlt,1994,2412642500
mlt,1995,2724785500
mlt,1996,2901299200
mlt,1997,3060360700
mlt,1998,3295552900
mlt,1999,3426063800
mlt,2000,3702707400
mlt,2001,3802273700
mlt,2002,3997199200
mlt,2003,4251177800
mlt,2004,4289120700
mlt,2005,4481539200
mlt,2006,4698440100
mlt,2007,5052126300
mlt,2008,5461785800
mlt,2009,5477891900
mlt,2010,6007037400
mlt,2011,6042910400
mlt,2012,6477589600
mlt,2013,7019237300
mlt,2014,7716193000
mlt,2015,8888820100
mlt,2016,9403821802.04672
mlt,2017,10395851898.8602
mlt,2018,11118377982.0781
mlt,2019,12096064875.4282
mlt,2020,11570909510.5325
mne,2000,966992000
mne,2001,1171837000
mne,2002,1218879000
mne,2003,1290138000
mne,2004,1421489000
mne,2005,1520024000
mne,2006,1773448000
mne,2007,2139923000
mne,2008,2494303000
mne,2009,2485466000
mne,2010,2608472000
mne,2011,2735389000
mne,2012,2668234000
mne,2013,2759200000
mne,2014,2799455000
mne,2015,3022005000
mne,2016,3270988000
mne,2017,3518560000
mne,2018,3816137000
mne,2019,4022346100
mne,2020,3467548000
mng,1981,6930297300
mng,1982,7657205800
mng,1983,8177209900
mng,1984,8394938400
mng,1985,8746021900
mng,1986,8688536600
mng,1987,9061834800
mng,1988,9613384700
mng,1989,10730900400
mng,1990,12422428300
mng,1991,20371374100
mng,1992,52754865400
mng,1993,210163904200
mng,1994,358577830300
mng,1995,616933670900
mng,1996,692868795800
mng,1997,866037810900
mng,1998,873762483000
mng,1999,985201890700
mng,2000,1087170263300
mng,2001,1213255952400
mng,2002,1364506820300
mng,2003,1624468522100
mng,2004,2091939091700
mng,2005,2729667824100
mng,2006,3622304736600
mng,2007,4464781162000
mng,2008,5882752385000
mng,2009,5998869333400
mng,2010,8758226400000
mng,2011,11517440200000
mng,2012,14834001630800
mng,2013,16995669335100
mng,2014,20151727546000
mng,2015,21009097221800
mng,2016,21940608938500
mng,2017,25470682255200
mng,2018,29064156117400
mng,2019,33825126759200
mng,2020,33897380076300
moz,1991,5121534700
moz,1992,6503798300
moz,1993,10341972700
moz,1994,16600878000
moz,1995,25676072400
moz,1996,39814863200
moz,1997,49595416500
moz,1998,58089783000
moz,1999,64259693900
moz,2000,71432691500
moz,2001,95930226100
moz,2002,119966817500
moz,2003,132462940300
moz,2004,152423825100
moz,2005,174847859800
moz,2006,208440753200
moz,2007,243338497400
moz,2008,275240336400
moz,2009,296580247700
moz,2010,340299176400
moz,2011,374930076800
moz,2012,415746051100
moz,2013,452279019200
moz,2014,495547068700
moz,2015,564123431300
moz,2016,666945253600
moz,2017,756527006500
moz,2018,805235110300
moz,2019,855280510300
moz,2020,865763037800
mrt,1961,750221484.34794
mrt,1962,766239966.42892
mrt,1963,779971096.46126
mrt,1964,1054612784.87333
mrt,1965,1204654583.62334
mrt,1966,1272797623.93371
mrt,1967,1341556189.13732
mrt,1968,1447805400.2812
mrt,1969,1398274943.19582
mrt,1970,1644335877.45439
mrt,1971,1780276826.37623
mrt,1972,1876837877.37664
mrt,1973,2050419458.19597
mrt,1974,2533511261.81133
mrt,1975,2815627952.24297
mrt,1976,3228703818.42283
mrt,1977,3407669117.01274
mrt,1978,3511491991.01469
mrt,1979,4146031307.91908
mrt,1980,4599989670.69962
mrt,1981,5034492452.81498
mrt,1982,5354730360.60373
mrt,1983,5894605381.92171
mrt,1984,6336056570.20803
mrt,1985,7165063491.17826
mrt,1986,8163302449.29663
mrt,1987,9201669177.88278
mrt,1988,9847476804.31166
mrt,1989,11216010817.0035
mrt,1990,11246571671.7338
mrt,1991,16540876600
mrt,1992,17814214000
mrt,1993,20952135400
mrt,1994,22612802300
mrt,1995,25433390300
mrt,1996,27383481400
mrt,1997,29444063700
mrt,1998,36566847900
mrt,1999,39666068600
mrt,2000,40454091200
mrt,2001,42482353500
mrt,2002,45734268500
mrt,2003,50861468900
mrt,2004,58482828900
mrt,2005,73258379500
mrt,2006,99549711900
mrt,2007,105354767800
mrt,2008,116933606100
mrt,2009,117111585200
mrt,2010,147338841300
mrt,2011,180314878300
mrt,2012,184461917400
mrt,2013,201534409900
mrt,2014,182838600000
mrt,2015,179936600000
mrt,2016,204827200000
mrt,2017,219997900000
mrt,2018,235126017000
mrt,2019,262232027100
mrt,2020,269344904600
mus,1976,4165000000
mus,1977,4776000000
mus,1978,5494000000
mus,1979,6540000000
mus,1980,7389000000
mus,1981,8765000000
mus,1982,10020000000
mus,1983,10613000000
mus,1984,12050000000
mus,1985,13880000000
mus,1986,16450000000
mus,1987,20341000000
mus,1988,24061000000
mus,1989,28083000000
mus,1990,33415000000
mus,1991,38093958900
mus,1992,43214834600
mus,1993,49503932500
mus,1994,55727705600
mus,1995,62259370900
mus,1996,70597366600
mus,1997,77723506900
mus,1998,87835507200
mus,1999,95264664800
mus,2000,107324974600
mus,2001,119778751200
mus,2002,127995855200
mus,2003,142484710500
mus,2004,157734848400
mus,2005,168216992300
mus,2006,198551000000
mus,2007,226662000000
mus,2008,253053000000
mus,2009,261017000000
mus,2010,274000000000
mus,2011,292617000000
mus,2012,309319000000
mus,2013,329009000000
mus,2014,348011000000
mus,2015,363547000000
mus,2016,385902000000
mus,2017,402998000000
mus,2018,422319000000
mus,2019,437528000000
mus,2020,379309000000
mwi,1960,112500000
mwi,1961,120500000
mwi,1962,126400000
mwi,1963,131700000
mwi,1964,134400000
mwi,1965,157400000
mwi,1966,180500000
mwi,1967,185200000
mwi,1968,193900000
mwi,1969,208700000
mwi,1970,225600000
mwi,1971,282200000
mwi,1972,303300000
mwi,1973,340800000
mwi,1974,433300000
mwi,1975,494700000
mwi,1976,578300000
mwi,1977,683900000
mwi,1978,742500000
mwi,1979,768800000
mwi,1980,901600000
mwi,1981,1000300000
mwi,1982,1129500000
mwi,1983,1297400100
mwi,1984,1529300000
mwi,1985,1728900000
mwi,1986,1981200000
mwi,1987,2295600100
mwi,1988,3068500000
mwi,1989,3730700000
mwi,1990,4389100000
mwi,1991,5601600000
mwi,1992,5835400200
mwi,1993,8348299800
mwi,1994,9198499800
mwi,1995,18875437100
mwi,1996,31625404400
mwi,1997,40731766800
mwi,1998,49210855400
mwi,1999,71177355300
mwi,2000,93631078400
