geo,time,ne_imp_gnfs_kn
kgz,2010,179994400000
kgz,2011,206862000000
kgz,2012,232436703400
kgz,2013,241953133600
kgz,2014,245804763800
kgz,2015,213376065200
kgz,2016,211127831000
kgz,2017,226845696600
kgz,2018,243693325200
kgz,2019,258616068100
kgz,2020,196580510300
khm,1993,2722358483200
khm,1994,3626476344500
khm,1995,4914829536500
khm,1996,4910367791500
khm,1997,5194643772900
khm,1998,5110401799800
khm,1999,7030291468400
khm,2000,8697901941000
khm,2001,9589377727500
khm,2002,10982601648700
khm,2003,12404501599000
khm,2004,14863592369300
khm,2005,17438084907700
khm,2006,20219815739800
khm,2007,22658526124400
khm,2008,27780214004800
khm,2009,24957717596600
khm,2010,29155867793000
khm,2011,33922759796200
khm,2012,39643416871800
khm,2013,45633438951100
khm,2014,50258442471400
khm,2015,53525687429500
khm,2016,58136304681200
khm,2017,60496653195200
khm,2018,70724654007600
khm,2019,78543902529400
khm,2020,71592479290900
kir,2008,120609000
kir,2009,116731000
kir,2010,107203000
kir,2011,120451000
kir,2012,135786000
kir,2013,148933000
kir,2014,165852000
kir,2015,197002000
kir,2016,207742000
kir,2017,199912000
kir,2018,183077000
kor,1960,1422500000000
kor,1961,1299600000000
kor,1962,1756600000000
kor,1963,2195700000000
kor,1964,1649900000000
kor,1965,1872000000000
kor,1966,2799200000000
kor,1967,3643300000000
kor,1968,5183100000000
kor,1969,6535100000000
kor,1970,7132300000000
kor,1971,8568700000000
kor,1972,8583300000000
kor,1973,11501000000000
kor,1974,13756600000000
kor,1975,14333000000000
kor,1976,17845800000000
kor,1977,21785100000000
kor,1978,28423400000000
kor,1979,32282500000000
kor,1980,31205600000000
kor,1981,32663700000000
kor,1982,33158100000000
kor,1983,35440800000000
kor,1984,36971900000000
kor,1985,36217000000000
kor,1986,48241800000000
kor,1987,56970500000000
kor,1988,64503700000000
kor,1989,74706600000000
kor,1990,84743000000000
kor,1991,101678100000000
kor,1992,106575900000000
kor,1993,113763000000000
kor,1994,140993400000000
kor,1995,172054700000000
kor,1996,196376300000000
kor,1997,201015500000000
kor,1998,152332000000000
kor,1999,189859700000000
kor,2000,231804900000000
kor,2001,223779400000000
kor,2002,257102800000000
kor,2003,284045300000000
kor,2004,318369900000000
kor,2005,343052100000000
kor,2006,385837200000000
kor,2007,429757600000000
kor,2008,443780800000000
kor,2009,413126100000000
kor,2010,485463500000000
kor,2011,555914100000000
kor,2012,570187700000000
kor,2013,579538300000000
kor,2014,586858900000000
kor,2015,599257200000000
kor,2016,630266600000000
kor,2017,686089200000000
kor,2018,697841100000000
kor,2019,684516800000000
kor,2020,661725200000000
kos,2008,2106288000
kos,2009,2164188000
kos,2010,2419358000
kos,2011,2789393900
kos,2012,2733703100
kos,2013,2676021800
kos,2014,2813692600
kos,2015,2732845200
kos,2016,2942049100
kos,2017,3102632800
kos,2018,3440849400
kos,2019,3595807500
kos,2020,3379086300
kwt,2010,10041000000
kwt,2011,10559900000
kwt,2012,12034500000
kwt,2013,12024300000
kwt,2014,12980500000
kwt,2015,13867900000
kwt,2016,14450900000
kwt,2017,15782400000
kwt,2018,16025004839.7959
kwt,2019,14355386782.4459
lao,2000,9753897788300
lao,2001,10474515756900
lao,2002,10255074651800
lao,2003,10534525436000
lao,2004,13814133894800
lao,2005,16056305967200
lao,2006,19016446535300
lao,2007,22017812292000
lao,2008,26828924455900
lao,2009,29363452949300
lao,2010,32076929636300
lao,2011,37562084604100
lao,2012,49217599456800
lao,2013,55806359496100
lao,2014,57197612038300
lao,2015,59512971373600
lao,2016,62222001830600
lbn,1989,4248142616111.35059
lbn,1990,4583850006852.36035
lbn,1991,5929099409900
lbn,1992,12277578356500
lbn,1993,15829203107700
lbn,1994,17147389590700
lbn,1995,18588719015400
lbn,1996,19135170095200
lbn,1997,18250321635300
lbn,1998,18487575816600
lbn,1999,17341346116000
lbn,2000,16439596117900
lbn,2001,19891911302700
lbn,2002,19513964988000
lbn,2003,20704316852200
lbn,2004,23371307066394.5
lbn,2005,22091064804955.30078
lbn,2006,21355182078477
lbn,2007,24255786971919.5
lbn,2008,27728285952641.60156
lbn,2009,32878339025072.69531
lbn,2010,34815127678808.19922
lbn,2011,33759002790269.69531
lbn,2012,34286390419224.19922
lbn,2013,37288155330271.29688
lbn,2014,37373740903400.49219
lbn,2015,40563510842262.70312
lbn,2016,42952833156877.60156
lbn,2017,43846244880568.49219
lbn,2018,44366599109228.60156
lbn,2019,38566333069034.49219
lbn,2020,19176764114200
lby,2003,11194000000
lby,2004,11739471400
lby,2005,13080061200
lby,2006,12453200700
lby,2007,16464846000
lby,2008,17640981300
lby,2009,22510437300
lby,2010,23043529300
lby,2011,9802523500
lby,2012,21886412100
lby,2013,30124424500
lby,2014,27467606400
lby,2015,17158234500
lby,2016,10028191100
lby,2017,12774181400
lby,2018,15813613100
lby,2019,16035003683.4
lby,2020,16500424861.54
lka,1960,223254372461.66101
lka,1961,201187314501.43399
lka,1962,224623690776.58301
lka,1963,199460971188.358
lka,1964,200328304379.60001
lka,1965,195809918074.64496
lka,1966,205147188169.647
lka,1967,196185323184.40897
lka,1968,217785248874.10199
lka,1969,233251072409.98001
lka,1970,219457665633.30399
lka,1971,197895020358.668
lka,1972,182544159218.98999
lka,1973,177883413747.69901
lka,1974,173639688733.21301
lka,1975,172192896513.883
lka,1976,195606696463.26199
lka,1977,184481353623.73999
lka,1978,252589203988.00601
lka,1979,300446679687.65601
lka,1980,358281608237.61902
lka,1981,333295233682.479
lka,1982,382128242475.67798
lka,1983,423343908787.61499
lka,1984,468914447770.09296
lka,1985,438493975877.82098
lka,1986,472172582648.82898
lka,1987,470890656562.69293
lka,1988,461467381417.14001
lka,1989,452235710265.25403
lka,1990,487962485699.78802
lka,1991,526511475300
lka,1992,568105841200
lka,1993,650481166500
lka,1994,742849550400
lka,1995,750278063300
lka,1996,771285837300
lka,1997,852028280400
lka,1998,949925783300
lka,1999,1016486930000
lka,2000,1167823220200
lka,2001,1056554012700
lka,2002,1175071746700
lka,2003,1307231685100
lka,2004,1425025658900
lka,2005,1463332585800
lka,2006,1564846289000
lka,2007,1623265566400
lka,2008,1688388382600
lka,2009,1526541096000
lka,2010,1719605094800
lka,2011,2125431897200
lka,2012,2135749527700
lka,2013,2103077030900
lka,2014,2304270827000
lka,2015,2548454750500
lka,2016,2749648546600
lka,2017,2945752311600
lka,2018,2997546817100
lka,2019,2823842731900
lka,2020,2501419632500
lso,1960,12299000
lso,1961,15017700
lso,1962,18513300
lso,1963,22138200
lso,1964,23821300
lso,1965,27057800
lso,1966,29647100
lso,1967,31071200
lso,1968,31330100
lso,1969,31459600
lso,1970,31071200
lso,1971,38839000
lso,1972,55669200
lso,1973,73794100
lso,1974,102276000
lso,1975,148882900
lso,1976,230444800
lso,1977,244685700
lso,1978,271873000
lso,1979,390979300
lso,1980,479014400
lso,1981,577147600
lso,1982,693897700
lso,1983,768429700
lso,1984,913571100
lso,1985,1037317300
lso,1986,1141128800
lso,1987,1289403600
lso,1988,1780969400
lso,1989,2136779200
lso,1990,2231991800
lso,1991,3161497800
lso,1992,3572026100
lso,1993,3850937200
lso,1994,4229258500
lso,1995,4891237800
lso,1996,5865106000
lso,1997,6419597200
lso,1998,8824221900
lso,1999,8778909700
lso,2000,9335602100
lso,2001,10750636500
lso,2002,12880308600
lso,2003,13228565100
lso,2004,13395572800
lso,2005,13617150500
lso,2006,14918650300
lso,2007,17193894500
lso,2008,18588029300
lso,2009,19044888700
lso,2010,19782095700
lso,2011,20338119100
lso,2012,22058601600
lso,2013,20392300800
lso,2014,20194009800
lso,2015,21693111300
lso,2016,21998841800
lso,2017,22043023400
lso,2018,22186890600
lso,2019,21856828100
ltu,1995,4504845000
ltu,1996,5833811000
ltu,1997,7537021000
ltu,1998,8021201000
ltu,1999,6854873000
ltu,2000,7306698000
ltu,2001,8747393000
ltu,2002,10508067000
ltu,2003,11516528000
ltu,2004,13641361000
ltu,2005,16323163000
ltu,2006,18657767000
ltu,2007,20644371000
ltu,2008,22878155000
ltu,2009,16322704000
ltu,2010,19066668000
ltu,2011,21777458000
ltu,2012,22903287000
ltu,2013,24234286000
ltu,2014,23829081000
ltu,2015,26057840000
ltu,2016,27110988000
ltu,2017,30131321000
ltu,2018,31944939000
ltu,2019,33879668000
ltu,2020,32395677000
lux,1970,7617555000
lux,1971,8225067000
lux,1972,8443584000
lux,1973,9394055000
lux,1974,9943993000
lux,1975,9047877000
lux,1976,9152156000
lux,1977,9115838000
lux,1978,9752684000
lux,1979,10377808000
lux,1980,10781318000
lux,1981,10472491000
lux,1982,10441881000
lux,1983,10572336000
lux,1984,12042803000
lux,1985,12829757000
lux,1986,13049749000
lux,1987,14003158000
lux,1988,15466636000
lux,1989,16881450000
lux,1990,17725288000
lux,1991,19343560000
lux,1992,18744874000
lux,1993,19723657000
lux,1994,21047260000
lux,1995,21938659000
lux,1996,23652708000
lux,1997,27442158000
lux,1998,32214053000
lux,1999,36454879000
lux,2000,42607861000
lux,2001,45517993000
lux,2002,44840258000
lux,2003,46473998000
lux,2004,50700975000
lux,2005,53817908000
lux,2006,60002469000
lux,2007,61540694000
lux,2008,62882637000
lux,2009,57177017000
lux,2010,65326524000
lux,2011,69733386000
lux,2012,70960944000
lux,2013,75381403000
lux,2014,81589941000
lux,2015,86246809000
lux,2016,89482783000
lux,2017,90157059000
lux,2018,93063162000
lux,2019,99444396000
lux,2020,101021379000
lva,1995,4025789000
lva,1996,5101872000
lva,1997,5333225000
lva,1998,6227477000
lva,1999,5903349000
lva,2000,6061236000
lva,2001,7009171000
lva,2002,7199184000
lva,2003,8053380000
lva,2004,9716867000
lva,2005,11374099000
lva,2006,13862595000
lva,2007,16281080000
lva,2008,14467416000
lva,2009,9997791000
lva,2010,11278103000
lva,2011,13847296000
lva,2012,14573868000
lva,2013,14555308000
lva,2014,14981585000
lva,2015,15228710000
lva,2016,15771773000
lva,2017,17120514000
lva,2018,18222100000
lva,2019,18770713000
lva,2020,18308026000
mac,1982,14762000000
mac,1983,16675000000
mac,1984,17540000000
mac,1985,17357000000
mac,1986,20867000000
mac,1987,23604000000
mac,1988,25980000000
mac,1989,27869000000
mac,1990,29579000000
mac,1991,32815000000
mac,1992,36281000000
mac,1993,36902000000
mac,1994,38934000000
mac,1995,38630000000
mac,1996,35595000000
mac,1997,35188000000
mac,1998,34847000000
mac,1999,38034000000
mac,2000,40061000000
mac,2001,41930000000
mac,2002,46735000000
mac,2003,51652000000
mac,2004,60856000000
mac,2005,64820000000
mac,2006,74428000000
mac,2007,92668000000
mac,2008,89038000000
mac,2009,69603000000
mac,2010,81226000000
mac,2011,99087000000
mac,2012,113245000000
mac,2013,126815000000
mac,2014,146009000000
mac,2015,146343000000
mac,2016,130950000000
mac,2017,141178000000
mac,2018,148121000000
mac,2019,141989000000
mac,2020,121099000000
mar,1960,27613167200
mar,1961,28705324500
mar,1962,29214306600
mar,1963,30433794300
mar,1964,27263263100
mar,1965,22894267600
mar,1966,24962912900
mar,1967,29000580100
mar,1968,29665251600
mar,1969,31386141000
mar,1970,37554231600
mar,1971,35279436900
mar,1972,34741181700
mar,1973,40385019500
mar,1974,47747482900
mar,1975,62396956900
mar,1976,78794613200
mar,1977,96941001500
mar,1978,78511164600
mar,1979,81336670400
mar,1980,71285300000
mar,1981,76430750000
mar,1982,77552180000
mar,1983,73650790000
mar,1984,79328080000
mar,1985,81864070000
mar,1986,80162140000
mar,1987,87146990000
mar,1988,90956500000
mar,1989,98241360000
mar,1990,107256350900
mar,1991,112490086700
mar,1992,123957460500
mar,1993,117389027100
mar,1994,116834935700
mar,1995,127526755200
mar,1996,120170545900
mar,1997,131704969100
mar,1998,142346486100
mar,1999,152514061600
mar,2000,164079338000
mar,2001,166317548800
mar,2002,177204506600
mar,2003,189786164400
mar,2004,208340497000
mar,2005,228416459200
mar,2006,247238118500
mar,2007,284366000000
mar,2008,323745000000
mar,2009,296666543900
mar,2010,319889702700
mar,2011,348920264600
mar,2012,360607784100
mar,2013,360350205300
mar,2014,374146477600
mar,2015,370166730300
mar,2016,423684000000
mar,2017,457209730900
mar,2018,491132458000
mar,2019,507634876000
mar,2020,445852088500
mda,1995,18644224000
mda,1996,21274410000
mda,1997,23890158300
mda,1998,21410368500
mda,1999,16566657600
mda,2000,21915118100
mda,2001,24239804600
mda,2002,28051767100
mda,2003,36115739000
mda,2004,37416393800
mda,2005,46182536600
mda,2006,50382163200
mda,2007,57726488800
mda,2008,59375296000
mda,2009,45387744500
mda,2010,51858610000
mda,2011,63455993000
mda,2012,65190842700
mda,2013,68834906300
mda,2014,70962451500
mda,2015,66865335600
mda,2016,68743666400
mda,2017,76305595000
mda,2018,83730119200
mda,2019,88914414974.15269
mda,2020,80985268124.94321
mdg,1960,2663789824330.27002
mdg,1961,3272231834292.9502
mdg,1962,3257387604275.58008
mdg,1963,3650652677039.5498
mdg,1964,3769370894385.00977
mdg,1965,3865829703481.16943
mdg,1966,3962288512577.32959
mdg,1967,3710007996607.20947
mdg,1968,4385235062118.60938
mdg,1969,4600411999317.33008
mdg,1970,4422331200262.68945
mdg,1971,4452012572923.26953
mdg,1972,3865829629112.08008
mdg,1973,3940029342309.10938
mdg,1974,3502253261800.85986
mdg,1975,3739689372986.24951
mdg,1976,2708308142555.97998
mdg,1977,2960588658526.10938
mdg,1978,3353846398497.91992
mdg,1979,4630093371977.91992
mdg,1980,3613939042974.27979
mdg,1981,2505386584063.66943
mdg,1982,2221818136703.08984
mdg,1983,1901831138725.41992
mdg,1984,2210529097687.39014
mdg,1985,2470537511879.75
mdg,1986,2151899957615.08008
mdg,1987,2000650145440.09009
mdg,1988,1954245749581.92969
mdg,1989,1745417161316.71997
mdg,1990,2524062904575.79004
mdg,1991,2018872390400
mdg,1992,2031519563700
mdg,1993,2315173303800
mdg,1994,2312491141200
mdg,1995,2380890251400
mdg,1996,2476218926300
mdg,1997,2665449704000
mdg,1998,2803680335000
mdg,1999,2971248966700
mdg,2000,3466109990900
mdg,2001,3874367248400
mdg,2002,2904914317000
mdg,2003,4556700842400
mdg,2004,4961018797700
mdg,2005,4613891062200
mdg,2006,4767281838700
mdg,2007,6214963124800
mdg,2008,8516104718800
mdg,2009,6998244253300
mdg,2010,6585959294100
mdg,2011,6752627730300
mdg,2012,6519654122800
mdg,2013,7232950117400
mdg,2014,7737208555200
mdg,2015,8243669759200
mdg,2016,8642735436600
mdg,2017,10688868667800
mdg,2018,11879397152500
mdg,2019,12420095342000
mdg,2020,10360040541600
mdv,2014,42471000000
mdv,2015,42906452100
mdv,2016,47053905100
mdv,2017,50922440400
mdv,2018,57444324600
mdv,2019,57296957500
mdv,2020,33752569100
mex,1960,178209627056.776
mex,1961,176116721439.14401
mex,1962,179177137228.017
mex,1963,197791897777.30896
mex,1964,228034828847.871
mex,1965,300657493418.18201
mex,1966,323994474533.27399
mex,1967,322758226280.06097
mex,1968,342712295347.31
mex,1969,342182018298.41199
mex,1970,368448300754.36499
mex,1971,352642211987.034
mex,1972,407083454756.01599
mex,1973,491734516247.23297
mex,1974,579372378987.479
mex,1975,556731785783.96204
mex,1976,522988916609.23499
mex,1977,427503912102.16803
mex,1978,521616904662.88293
mex,1979,675240716266.24194
mex,1980,926325293282.91809
mex,1981,1090482689639.76001
mex,1982,677713288973.08801
mex,1983,448707531710.49902
mex,1984,528609976397.93402
mex,1985,586670023662.06702
mex,1986,542186603681.15601
mex,1987,570058620868.47803
mex,1988,779378268570.39392
mex,1989,945053052682.42224
mex,1990,1131651815313.30005
mex,1991,1321524941000
mex,1992,1597210337400
mex,1993,1577244709000
mex,1994,1857120147000
mex,1995,1561053684000
mex,1996,1833893978000
mex,1997,2257764392000
mex,1998,2592010057000
mex,1999,2890438634000
mex,2000,3477097426000
mex,2001,3447854285000
mex,2002,3489497583000
mex,2003,3577106183000
mex,2004,3809017766000
mex,2005,4013910236000
mex,2006,4362542393000
mex,2007,4573097144000
mex,2008,4723162255000
mex,2009,3969865797000
mex,2010,4646938748000
mex,2011,4908005152000
mex,2012,5173850440000
mex,2013,5283448560000
mex,2014,5596268935000
mex,2015,5927667270000
mex,2016,6096797508000
mex,2017,6484579207000
mex,2018,6901528415000
mex,2019,6851436946000
mex,2020,5854091502000
mhl,2004,141670700
mhl,2005,145196600
mhl,2006,133620500
mhl,2007,139464700
mhl,2008,151541900
mhl,2009,158743200
mhl,2010,173745100
mhl,2011,161037700
mhl,2012,162022400
mhl,2013,181790600
mhl,2014,170133900
mhl,2015,168548700
mhl,2016,169395800
mhl,2017,188009400
mhl,2018,192879000
mhl,2019,265971700
mhl,2020,182334300
mkd,1990,75805822900
mkd,1991,51396163900
mkd,1992,52259545900
mkd,1993,62504864100
mkd,1994,73762079200
mkd,1995,80354000000
mkd,1996,73414000000
mkd,1997,92795000000
mkd,1998,99619000000
mkd,1999,99732000000
mkd,2000,128256000000
mkd,2001,115833000000
mkd,2002,125705000000
mkd,2003,118270000000
mkd,2004,143536000000
mkd,2005,157411000000
mkd,2006,172209000000
mkd,2007,198008000000
mkd,2008,208162000000
mkd,2009,182644000000
mkd,2010,201578000000
mkd,2011,217670000000
mkd,2012,235604000000
mkd,2013,240712000000
mkd,2014,274765000000
mkd,2015,302091000000
mkd,2016,335702000000
mkd,2017,353287000000
mkd,2018,391206000000
mkd,2019,430650000000
mkd,2020,381169000000
mli,1967,153882874000
mli,1968,145213698400
mli,1969,156052550200
mli,1970,130042238600
mli,1971,143048439100
mli,1972,161108062800
mli,1973,155327070200
mli,1974,214570564600
mli,1975,203733811500
mli,1976,182781587900
mli,1977,177723738200
mli,1978,262974739600
mli,1979,280314025200
mli,1980,307768075600
mli,1981,298801915900
mli,1982,291538421300
mli,1983,336476878200
mli,1984,372170028800
mli,1985,485711471100
mli,1986,434553445600
mli,1987,417362376600
mli,1988,424168065900
mli,1989,404535385900
mli,1990,433706227100
mli,1991,475198710900
mli,1992,495193590000
mli,1993,469162583700
mli,1994,421095606900
mli,1995,514559210000
mli,1996,495452281200
mli,1997,527930949900
mli,1998,609496327100
mli,1999,630547000000
mli,2000,634020940700
mli,2001,789003446500
mli,2002,745741695700
mli,2003,818870405100
mli,2004,809700623000
mli,2005,856263659200
mli,2006,947598549700
mli,2007,978151198800
mli,2008,1150564615700
mli,2009,1096134237500
mli,2010,1388595700000
mli,2011,1465155233000
mli,2012,1387699413000
mli,2013,1728624582000
mli,2014,1843797204500
mli,2015,2070584260600
mli,2016,2295069835900
mli,2017,1969169919200
mli,2018,1730900359000
mli,2019,1833023480200
mli,2020,1779865799200
mlt,2000,7056768100
mlt,2001,6261092300
mlt,2002,6401796500
mlt,2003,6686319800
mlt,2004,6620894400
mlt,2005,7130537600
mlt,2006,8330397200
mlt,2007,8991160700
mlt,2008,10567936500
mlt,2009,10453926400
mlt,2010,11312975300
mlt,2011,11742037800
mlt,2012,12185032500
mlt,2013,12033157900
mlt,2014,12141275000
mlt,2015,14480434400
mlt,2016,14624306851.3977
mlt,2017,15289673668.4305
mlt,2018,15354189141.9679
mlt,2019,16562600869.4755
mlt,2020,15881776482.5634
mmr,2011,10461372505857.5
mmr,2012,10523417397915.40039
mmr,2013,10782222629069.19922
mmr,2014,13963182068992.40039
mmr,2015,18834029577345.89453
mmr,2016,22962260100000
mmr,2017,25267412700000
mmr,2018,24703769200000
mmr,2019,22795157400000
mmr,2020,24048891057000
mne,2006,1658886000
mne,2007,2385588000
mne,2008,2800102000
mne,2009,2022565000
mne,2010,1960554000
mne,2011,1967353000
mne,2012,1979947000
mne,2013,1918223000
mne,2014,1948273000
mne,2015,2033878000
mne,2016,2345433000
mne,2017,2543091000
mne,2018,2778011000
mne,2019,2853556000
mne,2020,2280622000
mng,2010,5928404649046.7002
mng,2011,8865205975355.36914
mng,2012,10232637020703.30078
mng,2013,11006046672452.19922
mng,2014,11755441462639.30078
mng,2015,10410168323700
mng,2016,12236675525500
mng,2017,13645816619400
mng,2018,18108585362700
mng,2019,19672539281800
mng,2020,16623859761600
mnp,2002,1246000000
mnp,2003,1198000000
mnp,2004,1372000000
mnp,2005,1170000000
mnp,2006,1010000000
mnp,2007,746000000
mnp,2008,532000000
mnp,2009,447000000
mnp,2010,467000000
mnp,2011,456000000
mnp,2012,478000000
mnp,2013,523000000
mnp,2014,556000000
mnp,2015,701000000
mnp,2016,1124000000
mnp,2017,1067000000
mnp,2018,801000000
mnp,2019,782000000
moz,1980,57107847187.578
moz,1981,52128711107.3865
moz,1982,55207960161.7476
moz,1983,44872834797.0148
moz,1984,41785225303.4254
moz,1985,33906974117.3178
moz,1986,37439563974.3129
moz,1987,38988450856.8424
moz,1988,38094007130.6356
moz,1989,42147453513.19309
moz,1990,39419133673.35529
moz,1991,39804388800
moz,1992,36746353500
moz,1993,37101184700
moz,1994,46106557900
moz,1995,45326478100
moz,1996,41576219800
moz,1997,41777756900
moz,1998,45028930500
moz,1999,63641312200
moz,2000,61946968400
moz,2001,48776135200
moz,2002,99789076600
moz,2003,104435692600
moz,2004,106087468500
moz,2005,111977237600
moz,2006,113248617000
moz,2007,127950389400
moz,2008,148558990300
moz,2009,167477529000
moz,2010,170646759300
moz,2011,216215117200
moz,2012,360848421900
moz,2013,398439281300
moz,2014,445364312500
moz,2015,368482015600
moz,2016,397808796900
moz,2017,346502015600
moz,2018,497000875000
moz,2019,489631531300
moz,2020,487646687500
mrt,1961,6404100229.29394
mrt,1962,7487599979.8774
mrt,1963,7152860073.71544
mrt,1964,7170478473.32851
mrt,1965,7654970080.61823
mrt,1966,7675263210.50028
mrt,1967,9480792434.47862
mrt,1968,9862783080.21934
mrt,1969,9749474697.13428
mrt,1970,10576512199.5058
mrt,1971,10758711287.1048
mrt,1972,15209589835.9175
mrt,1973,14175788710.2712
mrt,1974,23512934450.0969
mrt,1975,25986382347.6792
mrt,1976,39679837784.891
mrt,1977,34633796903.5054
mrt,1978,27518484545.0947
mrt,1979,25737105582.308
mrt,1980,26064468165.9479
mrt,1981,32188239117.1248
mrt,1982,38328320280.36729
mrt,1983,37297206091.5379
mrt,1984,35215169951.7786
mrt,1985,35565868757.6834
mrt,1986,40355452726.2998
mrt,1987,35567854684.2692
mrt,1988,32355432596.9933
mrt,1989,29989424371.1623
mrt,1990,31431568071.21609
mrt,1991,26641860800
mrt,1992,22582034400
mrt,1993,21491615600
mrt,1994,20453850000
mrt,1995,24005995900
mrt,1996,24385071500
mrt,1997,22885971900
mrt,1998,24333556300
mrt,1999,25754309700
mrt,2000,31754749300
mrt,2001,34814891500
mrt,2002,32930292300
mrt,2003,41472490700
mrt,2004,62372320600
mrt,2005,78837760400
mrt,2006,63661001700
mrt,2007,71683295400
mrt,2008,80271129400
mrt,2009,75316293000
mrt,2010,89412125700
mrt,2011,102106081200
mrt,2012,133494290900
mrt,2013,127239663400
mrt,2014,108210600000
mrt,2015,100576600000
mrt,2016,97633257400
mrt,2017,112032824200
mrt,2018,126693858400
mrt,2019,141564581200
mrt,2020,144368606400
mus,1976,34953373993.5378
mus,1977,38239919140.4927
mus,1978,38794120886.3857
mus,1979,38794120886.3857
mus,1980,35224030724.0196
mus,1981,31731270934.2902
mus,1982,29192253701.6274
mus,1983,30069167349.20589
mus,1984,32774645056.2526
mus,1985,35031700946.0363
mus,1986,44842171685.6606
mus,1987,60761142551.6612
mus,1988,72852373213.39569
mus,1989,73943914793.67641
mus,1990,82303036376.4713
mus,1991,80967231758.00259
mus,1992,83224668495.84641
mus,1993,89325398305.62849
mus,1994,94643680162.4666
mus,1995,92096381734.5546
mus,1996,102398369897.991
mus,1997,112336810872.2
mus,1998,120485111137.408
mus,1999,126204687734.27
mus,2000,123632303072.599
mus,2001,127142789196.67799
mus,2002,123120971984.498
mus,2003,116871842775.015
mus,2004,123436414708.991
mus,2005,135830623587.939
mus,2006,152931000000
mus,2007,157010046500
mus,2008,159196613900
mus,2009,141805950200
mus,2010,154894667200
mus,2011,164542958800
mus,2012,166812791800
mus,2013,165932551300
mus,2014,171841521900
mus,2015,186484158800
mus,2016,191357779500
mus,2017,195572691000
mus,2018,195137609000
mus,2019,199267756900
mus,2020,141636156200
mys,1960,14087255383.6186
mys,1961,14733288931.4135
mys,1962,15811561071.1528
mys,1963,15955640280.5303
mys,1964,15546640913.2849
mys,1965,16580759854.0149
mys,1966,16741107141.8051
mys,1967,17040885494.1803
mys,1968,17614879008.9255
mys,1969,17898390460.8805
mys,1970,20958917406.8259
mys,1971,20907792418.9888
mys,1972,20275701913.3983
mys,1973,23654596899.4524
mys,1974,32366757413.8919
mys,1975,26833642649.1164
mys,1976,29299260178.3821
mys,1977,33923748308.4178
mys,1978,38290283036.172
mys,1979,46114729283.8283
mys,1980,55572851605.3259
mys,1981,58679854430.50369
mys,1982,66750629541.9409
mys,1983,72760142201.8139
mys,1984,77493845242.5761
mys,1985,69871580014.2034
mys,1986,65351668395.3136
mys,1987,70889428627.6257
mys,1988,84865088591.5648
mys,1989,106676535017.073
mys,1990,134717026739.202
mys,1991,168678042000
mys,1992,179429511600
mys,1993,206407145200
mys,1994,259320985300
mys,1995,320775030100
mys,1996,336446602900
mys,1997,356043190700
mys,1998,289271393100
mys,1999,319828092300
mys,2000,397784712900
mys,2001,365026990000
mys,2002,387607351500
mys,2003,405180580100
mys,2004,484743292000
mys,2005,527937997300
mys,2006,571070846000
mys,2007,605483371700
mys,2008,619646918000
mys,2009,540756907600
mys,2010,624696995400
mys,2011,664116912900
mys,2012,683456339400
mys,2013,695238407600
mys,2014,722971567200
mys,2015,728778243000
mys,2016,739229999000
mys,2017,814570841000
mys,2018,826693815000
mys,2019,806952000000
mys,2020,739280000000
nam,1980,16640773126.7554
nam,1981,19160984982.4168
nam,1982,17021112619.2798
nam,1983,14784153909.9759
nam,1984,14964547378.2337
nam,1985,15430889075.6093
nam,1986,16381179965.1331
nam,1987,18515531107.9493
nam,1988,17842357845.7939
nam,1989,17573323057.5958
nam,1990,17288742761.6368
nam,1991,17899887400
nam,1992,18864247300
nam,1993,18679060400
nam,1994,19378150900
nam,1995,21147683200
nam,1996,24471318800
nam,1997,25310648200
nam,1998,27247043700
nam,1999,27626952800
nam,2000,26188325900
nam,2001,29925629800
nam,2002,31766369300
nam,2003,35103744000
nam,2004,31611233800
nam,2005,31903867300
nam,2006,37110777800
nam,2007,49065220900
nam,2008,58225750900
nam,2009,67028006900
nam,2010,60160385000
nam,2011,59721890000
nam,2012,71429526900
nam,2013,76353531300
nam,2014,90000265600
nam,2015,90338828100
nam,2016,93894132800
nam,2017,84409500000
nam,2018,85458234400
nam,2019,82533648400
nam,2020,70382960900
ner,1990,446410898979.62402
ner,1991,451028666900
ner,1992,262553465500
ner,1993,354092558900
ner,1994,508540779500
ner,1995,555016053900
ner,1996,563232815700
ner,1997,575798701500
ner,1998,590238565500
ner,1999,537125194300
ner,2000,577185748300
ner,2001,632920078000
ner,2002,637766303400
ner,2003,637777966100
ner,2004,679950250300
ner,2005,725450525000
ner,2006,719832152400
ner,2007,755182323100
ner,2008,1006049333400
ner,2009,1330218328100
ner,2010,1483238543000
ner,2011,1529661631900
ner,2012,1463702380400
ner,2013,1547034083200
ner,2014,1624224689900
ner,2015,1743847000000
ner,2016,1493142000000
ner,2017,1665846818400
ner,2018,1821848061600
ner,2019,1935550627600
ner,2020,1987747902600
nga,1981,13374841943922.5
nga,1982,9888438634704.59961
nga,1983,6401165247296.24023
nga,1984,4423477520355.32031
nga,1985,4770856237900.91992
nga,1986,3336340923707.33008
nga,1987,2097123360146.88965
nga,1988,1958685219261.03003
nga,1989,2678553110929.24023
nga,1990,3202392386284.2998
nga,1991,4180586492700
nga,1992,3554634840900
nga,1993,4295315002900
nga,1994,3367524526100
nga,1995,2967662692100
nga,1996,4416134060400
nga,1997,5954136474600
