geo,time,sp_rur_totl_zs
pry,1961,64.33
pry,1962,64.229
pry,1963,64.084
pry,1964,63.921
pry,1965,63.757
pry,1966,63.593
pry,1967,63.429
pry,1968,63.265
pry,1969,63.1
pry,1970,62.935
pry,1971,62.77
pry,1972,62.604
pry,1973,62.084
pry,1974,61.553
pry,1975,61.019
pry,1976,60.482
pry,1977,59.944
pry,1978,59.402
pry,1979,58.859
pry,1980,58.312
pry,1981,57.765
pry,1982,57.215
pry,1983,56.488
pry,1984,55.753
pry,1985,55.017
pry,1986,54.278
pry,1987,53.537
pry,1988,52.793
pry,1989,52.051
pry,1990,51.306
pry,1991,50.561
pry,1992,49.814
pry,1993,49.156
pry,1994,48.512
pry,1995,47.869
pry,1996,47.226
pry,1997,46.586
pry,1998,45.946
pry,1999,45.307
pry,2000,44.669
pry,2001,44.034
pry,2002,43.4
pry,2003,43.023
pry,2004,42.695
pry,2005,42.367
pry,2006,42.04
pry,2007,41.714
pry,2008,41.388
pry,2009,41.063
pry,2010,40.739
pry,2011,40.416
pry,2012,40.093
pry,2013,39.803
pry,2014,39.526
pry,2015,39.25
pry,2016,38.974
pry,2017,38.7
pry,2018,38.415
pry,2019,38.121
pry,2020,37.817
pse,1960,55.956
pse,1961,55.266
pse,1962,54.339
pse,1963,53.263
pse,1964,52.182
pse,1965,51.102
pse,1966,50.02
pse,1967,48.938
pse,1968,47.855
pse,1969,46.778
pse,1970,45.702
pse,1971,44.629
pse,1972,43.561
pse,1973,42.501
pse,1974,41.447
pse,1975,40.4
pse,1976,39.836
pse,1977,39.277
pse,1978,38.719
pse,1979,38.164
pse,1980,37.612
pse,1981,37.064
pse,1982,36.519
pse,1983,35.978
pse,1984,35.439
pse,1985,34.905
pse,1986,34.374
pse,1987,33.848
pse,1988,33.324
pse,1989,32.806
pse,1990,32.291
pse,1991,31.781
pse,1992,31.274
pse,1993,30.773
pse,1994,30.276
pse,1995,29.784
pse,1996,29.295
pse,1997,28.813
pse,1998,28.476
pse,1999,28.253
pse,2000,28.031
pse,2001,27.811
pse,2002,27.591
pse,2003,27.373
pse,2004,27.155
pse,2005,26.939
pse,2006,26.724
pse,2007,26.509
pse,2008,26.296
pse,2009,26.077
pse,2010,25.851
pse,2011,25.619
pse,2012,25.381
pse,2013,25.137
pse,2014,24.887
pse,2015,24.632
pse,2016,24.372
pse,2017,24.106
pse,2018,23.836
pse,2019,23.56
pse,2020,23.281
pyf,1960,57.719
pyf,1961,56.783
pyf,1962,55.84
pyf,1963,54.611
pyf,1964,53.217
pyf,1965,51.822
pyf,1966,50.422
pyf,1967,49.021
pyf,1968,47.62
pyf,1969,46.227
pyf,1970,44.838
pyf,1971,43.797
pyf,1972,43.282
pyf,1973,42.769
pyf,1974,42.258
pyf,1975,41.748
pyf,1976,41.24
pyf,1977,40.829
pyf,1978,40.885
pyf,1979,40.941
pyf,1980,40.997
pyf,1981,41.052
pyf,1982,41.108
pyf,1983,41.164
pyf,1984,41.257
pyf,1985,41.365
pyf,1986,41.473
pyf,1987,41.581
pyf,1988,41.69
pyf,1989,41.906
pyf,1990,42.148
pyf,1991,42.39
pyf,1992,42.633
pyf,1993,42.876
pyf,1994,43.119
pyf,1995,43.363
pyf,1996,43.607
pyf,1997,43.715
pyf,1998,43.795
pyf,1999,43.874
pyf,2000,43.953
pyf,2001,44.033
pyf,2002,44.112
pyf,2003,43.758
pyf,2004,43.169
pyf,2005,42.583
pyf,2006,41.998
pyf,2007,41.415
pyf,2008,40.834
pyf,2009,40.258
pyf,2010,39.683
pyf,2011,39.111
pyf,2012,38.541
pyf,2013,38.417
pyf,2014,38.367
pyf,2015,38.317
pyf,2016,38.266
pyf,2017,38.216
pyf,2018,38.166
pyf,2019,38.103
pyf,2020,38.025
qat,1960,14.725
qat,1961,14.307
qat,1962,13.899
qat,1963,13.5
qat,1964,13.22
qat,1965,12.946
qat,1966,12.677
qat,1967,12.412
qat,1968,12.152
qat,1969,11.897
qat,1970,11.646
qat,1971,11.4
qat,1972,11.322
qat,1973,11.245
qat,1974,11.168
qat,1975,11.091
qat,1976,11.015
qat,1977,10.94
qat,1978,10.865
qat,1979,10.79
qat,1980,10.637
qat,1981,10.486
qat,1982,10.337
qat,1983,10.189
qat,1984,10.044
qat,1985,9.9
qat,1986,9.6
qat,1987,8.944
qat,1988,8.329
qat,1989,7.753
qat,1990,7.214
qat,1991,6.709
qat,1992,6.237
qat,1993,5.797
qat,1994,5.386
qat,1995,5.002
qat,1996,4.644
qat,1997,4.341
qat,1998,4.112
qat,1999,3.895
qat,2000,3.689
qat,2001,3.494
qat,2002,3.308
qat,2003,3.132
qat,2004,2.91
qat,2005,2.604
qat,2006,2.329
qat,2007,2.083
qat,2008,1.861
qat,2009,1.664
qat,2010,1.499
qat,2011,1.398
qat,2012,1.303
qat,2013,1.215
qat,2014,1.132
qat,2015,1.055
qat,2016,0.985
qat,2017,0.922
qat,2018,0.865
qat,2019,0.812
qat,2020,0.765
rou,1960,65.791
rou,1961,65.106
rou,1962,64.414
rou,1963,63.716
rou,1964,63.011
rou,1965,62.303
rou,1966,61.655
rou,1967,61.165
rou,1968,60.672
rou,1969,60.178
rou,1970,59.681
rou,1971,59.182
rou,1972,58.681
rou,1973,58.179
rou,1974,57.675
rou,1975,57.169
rou,1976,56.661
rou,1977,56.058
rou,1978,55.351
rou,1979,54.642
rou,1980,53.93
rou,1981,53.219
rou,1982,52.505
rou,1983,51.79
rou,1984,51.074
rou,1985,50.359
rou,1986,49.643
rou,1987,48.927
rou,1988,48.21
rou,1989,47.496
rou,1990,46.783
rou,1991,46.07
rou,1992,45.773
rou,1993,45.926
rou,1994,46.078
rou,1995,46.231
rou,1996,46.384
rou,1997,46.537
rou,1998,46.689
rou,1999,46.842
rou,2000,46.996
rou,2001,47.148
rou,2002,47.22
rou,2003,47.088
rou,2004,46.957
rou,2005,46.826
rou,2006,46.695
rou,2007,46.564
rou,2008,46.433
rou,2009,46.302
rou,2010,46.171
rou,2011,46.04
rou,2012,46.026
rou,2013,46.063
rou,2014,46.1
rou,2015,46.113
rou,2016,46.1
rou,2017,46.064
rou,2018,46.002
rou,2019,45.916
rou,2020,45.806
rus,1960,46.269
rus,1961,45.374
rus,1962,44.482
rus,1963,43.592
rus,1964,42.706
rus,1965,41.827
rus,1966,40.952
rus,1967,40.082
rus,1968,39.217
rus,1969,38.362
rus,1970,37.529
rus,1971,36.722
rus,1972,35.922
rus,1973,35.131
rus,1974,34.348
rus,1975,33.573
rus,1976,32.806
rus,1977,32.05
rus,1978,31.302
rus,1979,30.695
rus,1980,30.249
rus,1981,29.807
rus,1982,29.369
rus,1983,28.934
rus,1984,28.503
rus,1985,28.077
rus,1986,27.654
rus,1987,27.235
rus,1988,26.819
rus,1989,26.602
rus,1990,26.606
rus,1991,26.611
rus,1992,26.615
rus,1993,26.619
rus,1994,26.624
rus,1995,26.628
rus,1996,26.633
rus,1997,26.637
rus,1998,26.641
rus,1999,26.646
rus,2000,26.65
rus,2001,26.654
rus,2002,26.659
rus,2003,26.627
rus,2004,26.582
rus,2005,26.537
rus,2006,26.492
rus,2007,26.447
rus,2008,26.402
rus,2009,26.358
rus,2010,26.313
rus,2011,26.268
rus,2012,26.209
rus,2013,26.137
rus,2014,26.05
rus,2015,25.95
rus,2016,25.836
rus,2017,25.708
rus,2018,25.567
rus,2019,25.413
rus,2020,25.246
rwa,1960,97.4
rwa,1961,97.346
rwa,1962,97.29
rwa,1963,97.234
rwa,1964,97.176
rwa,1965,97.118
rwa,1966,97.058
rwa,1967,96.997
rwa,1968,96.934
rwa,1969,96.871
rwa,1970,96.806
rwa,1971,96.664
rwa,1972,96.509
rwa,1973,96.348
rwa,1974,96.179
rwa,1975,96.002
rwa,1976,95.818
rwa,1977,95.626
rwa,1978,95.425
rwa,1979,95.344
rwa,1980,95.279
rwa,1981,95.214
rwa,1982,95.147
rwa,1983,95.08
rwa,1984,95.012
rwa,1985,94.943
rwa,1986,94.873
rwa,1987,94.802
rwa,1988,94.73
rwa,1989,94.658
rwa,1990,94.584
rwa,1991,94.509
rwa,1992,93.712
rwa,1993,92.687
rwa,1994,91.51
rwa,1995,90.163
rwa,1996,88.626
rwa,1997,87.534
rwa,1998,86.756
rwa,1999,85.936
rwa,2000,85.074
rwa,2001,84.171
rwa,2002,83.223
rwa,2003,83.096
rwa,2004,83.092
rwa,2005,83.088
rwa,2006,83.083
rwa,2007,83.079
rwa,2008,83.075
rwa,2009,83.07
rwa,2010,83.066
rwa,2011,83.062
rwa,2012,83.057
rwa,2013,83.053
rwa,2014,83.033
rwa,2015,82.996
rwa,2016,82.944
rwa,2017,82.875
rwa,2018,82.789
rwa,2019,82.687
rwa,2020,82.568
sau,1960,68.75
sau,1961,67.627
sau,1962,66.482
sau,1963,64.989
sau,1964,63.128
sau,1965,61.231
sau,1966,59.298
sau,1967,57.335
sau,1968,55.346
sau,1969,53.345
sau,1970,51.331
sau,1971,49.312
sau,1972,47.293
sau,1973,45.288
sau,1974,43.296
sau,1975,41.651
sau,1976,40.103
sau,1977,38.579
sau,1978,37.075
sau,1979,35.595
sau,1980,34.14
sau,1981,32.719
sau,1982,31.327
sau,1983,29.967
sau,1984,28.64
sau,1985,27.353
sau,1986,26.1
sau,1987,25.411
sau,1988,24.733
sau,1989,24.07
sau,1990,23.417
sau,1991,22.777
sau,1992,22.149
sau,1993,21.814
sau,1994,21.571
sau,1995,21.33
sau,1996,21.09
sau,1997,20.853
sau,1998,20.617
sau,1999,20.384
sau,2000,20.152
sau,2001,19.923
sau,2002,19.696
sau,2003,19.47
sau,2004,19.246
sau,2005,19.021
sau,2006,18.796
sau,2007,18.573
sau,2008,18.351
sau,2009,18.133
sau,2010,17.916
sau,2011,17.698
sau,2012,17.48
sau,2013,17.26
sau,2014,17.04
sau,2015,16.82
sau,2016,16.599
sau,2017,16.378
sau,2018,16.156
sau,2019,15.935
sau,2020,15.713
sdn,1960,89.254
sdn,1961,88.768
sdn,1962,88.263
sdn,1963,87.738
sdn,1964,87.192
sdn,1965,86.627
sdn,1966,86.041
sdn,1967,85.433
sdn,1968,84.803
sdn,1969,84.152
sdn,1970,83.477
sdn,1971,82.78
sdn,1972,82.059
sdn,1973,81.452
sdn,1974,81.256
sdn,1975,81.057
sdn,1976,80.857
sdn,1977,80.656
sdn,1978,80.453
sdn,1979,80.248
sdn,1980,80.041
sdn,1981,79.834
sdn,1982,79.624
sdn,1983,79.099
sdn,1984,78.097
sdn,1985,77.063
sdn,1986,75.995
sdn,1987,74.893
sdn,1988,73.756
sdn,1989,72.59
sdn,1990,71.39
sdn,1991,70.16
sdn,1992,68.897
sdn,1993,67.873
sdn,1994,67.821
sdn,1995,67.768
sdn,1996,67.716
sdn,1997,67.663
sdn,1998,67.61
sdn,1999,67.558
sdn,2000,67.505
sdn,2001,67.452
sdn,2002,67.399
sdn,2003,67.346
sdn,2004,67.293
sdn,2005,67.24
sdn,2006,67.187
sdn,2007,67.134
sdn,2008,67.081
sdn,2009,67.007
sdn,2010,66.911
sdn,2011,66.793
sdn,2012,66.654
sdn,2013,66.493
sdn,2014,66.311
sdn,2015,66.106
sdn,2016,65.879
sdn,2017,65.63
sdn,2018,65.358
sdn,2019,65.064
sdn,2020,64.747
sen,1960,77
sen,1961,76.355
sen,1962,75.697
sen,1963,75.027
sen,1964,74.343
sen,1965,73.649
sen,1966,72.943
sen,1967,72.224
sen,1968,71.493
sen,1969,70.753
sen,1970,70
sen,1971,69.28
sen,1972,68.549
sen,1973,67.811
sen,1974,67.063
sen,1975,66.307
sen,1976,65.628
sen,1977,65.282
sen,1978,64.933
sen,1979,64.583
sen,1980,64.231
sen,1981,63.878
sen,1982,63.524
sen,1983,63.168
sen,1984,62.809
sen,1985,62.451
sen,1986,62.091
sen,1987,61.729
sen,1988,61.387
sen,1989,61.245
sen,1990,61.104
sen,1991,60.962
sen,1992,60.82
sen,1993,60.679
sen,1994,60.536
sen,1995,60.394
sen,1996,60.251
sen,1997,60.109
sen,1998,59.966
sen,1999,59.823
sen,2000,59.68
sen,2001,59.536
sen,2002,59.393
sen,2003,59.102
sen,2004,58.694
sen,2005,58.286
sen,2006,57.876
sen,2007,57.465
sen,2008,57.053
sen,2009,56.641
sen,2010,56.227
sen,2011,55.812
sen,2012,55.397
sen,2013,54.981
sen,2014,54.564
sen,2015,54.138
sen,2016,53.704
sen,2017,53.26
sen,2018,52.808
sen,2019,52.347
sen,2020,51.878
sgp,1960,0
sgp,1961,0
sgp,1962,0
sgp,1963,0
sgp,1964,0
sgp,1965,0
sgp,1966,0
sgp,1967,0
sgp,1968,0
sgp,1969,0
sgp,1970,0
sgp,1971,0
sgp,1972,0
sgp,1973,0
sgp,1974,0
sgp,1975,0
sgp,1976,0
sgp,1977,0
sgp,1978,0
sgp,1979,0
sgp,1980,0
sgp,1981,0
sgp,1982,0
sgp,1983,0
sgp,1984,0
sgp,1985,0
sgp,1986,0
sgp,1987,0
sgp,1988,0
sgp,1989,0
sgp,1990,0
sgp,1991,0
sgp,1992,0
sgp,1993,0
sgp,1994,0
sgp,1995,0
sgp,1996,0
sgp,1997,0
sgp,1998,0
sgp,1999,0
sgp,2000,0
sgp,2001,0
sgp,2002,0
sgp,2003,0
sgp,2004,0
sgp,2005,0
sgp,2006,0
sgp,2007,0
sgp,2008,0
sgp,2009,0
sgp,2010,0
sgp,2011,0
sgp,2012,0
sgp,2013,0
sgp,2014,0
sgp,2015,0
sgp,2016,0
sgp,2017,0
sgp,2018,0
sgp,2019,0
sgp,2020,0
slb,1960,94.232
slb,1961,93.962
slb,1962,93.679
slb,1963,93.384
slb,1964,93.076
slb,1965,92.755
slb,1966,92.421
slb,1967,92.072
slb,1968,91.708
slb,1969,91.33
slb,1970,91.083
slb,1971,91.042
slb,1972,91.001
slb,1973,90.959
slb,1974,90.917
slb,1975,90.875
slb,1976,90.729
slb,1977,90.417
slb,1978,90.096
slb,1979,89.765
slb,1980,89.424
slb,1981,89.073
slb,1982,88.712
slb,1983,88.341
slb,1984,87.959
slb,1985,87.567
slb,1986,87.163
slb,1987,86.889
slb,1988,86.702
slb,1989,86.514
slb,1990,86.323
slb,1991,86.13
slb,1992,85.935
slb,1993,85.738
slb,1994,85.538
slb,1995,85.336
slb,1996,85.131
slb,1997,84.924
slb,1998,84.715
slb,1999,84.504
slb,2000,84.187
slb,2001,83.799
slb,2002,83.403
slb,2003,82.999
slb,2004,82.587
slb,2005,82.168
slb,2006,81.741
slb,2007,81.306
slb,2008,80.862
slb,2009,80.411
slb,2010,79.952
slb,2011,79.492
slb,2012,79.03
slb,2013,78.567
slb,2014,78.104
slb,2015,77.64
slb,2016,77.177
slb,2017,76.714
slb,2018,76.251
slb,2019,75.79
slb,2020,75.33
sle,1960,82.648
sle,1961,82.097
sle,1962,81.533
sle,1963,80.94
sle,1964,80.288
sle,1965,79.621
sle,1966,78.936
sle,1967,78.235
sle,1968,77.516
sle,1969,76.782
sle,1970,76.031
sle,1971,75.263
sle,1972,74.478
sle,1973,73.679
sle,1974,72.863
sle,1975,72.271
sle,1976,71.86
sle,1977,71.446
sle,1978,71.028
sle,1979,70.606
sle,1980,70.181
sle,1981,69.752
sle,1982,69.32
sle,1983,68.885
sle,1984,68.445
sle,1985,68.003
sle,1986,67.675
sle,1987,67.445
sle,1988,67.213
sle,1989,66.981
sle,1990,66.748
sle,1991,66.515
sle,1992,66.28
sle,1993,66.045
sle,1994,65.808
sle,1995,65.571
sle,1996,65.333
sle,1997,65.095
sle,1998,64.856
sle,1999,64.616
sle,2000,64.374
sle,2001,64.133
sle,2002,63.891
sle,2003,63.648
sle,2004,63.404
sle,2005,63.081
sle,2006,62.697
sle,2007,62.311
sle,2008,61.923
sle,2009,61.534
sle,2010,61.144
sle,2011,60.752
sle,2012,60.358
sle,2013,59.964
sle,2014,59.568
sle,2015,59.171
sle,2016,58.772
sle,2017,58.364
sle,2018,57.945
sle,2019,57.516
sle,2020,57.077
slv,1960,61.646
slv,1961,61.473
slv,1962,61.372
slv,1963,61.271
slv,1964,61.17
slv,1965,61.069
slv,1966,60.967
slv,1967,60.866
slv,1968,60.764
slv,1969,60.663
slv,1970,60.561
slv,1971,60.456
slv,1972,59.957
slv,1973,59.457
slv,1974,58.954
slv,1975,58.449
slv,1976,57.942
slv,1977,57.435
slv,1978,56.925
slv,1979,56.414
slv,1980,55.901
slv,1981,55.388
slv,1982,54.873
slv,1983,54.358
slv,1984,53.84
slv,1985,53.323
slv,1986,52.805
slv,1987,52.286
slv,1988,51.766
slv,1989,51.246
slv,1990,50.726
slv,1991,50.206
slv,1992,49.685
slv,1993,48.583
slv,1994,47.296
slv,1995,46.012
slv,1996,44.732
slv,1997,43.463
slv,1998,42.2
slv,1999,41.643
slv,2000,41.088
slv,2001,40.536
slv,2002,39.986
slv,2003,39.439
slv,2004,38.893
slv,2005,38.352
slv,2006,37.813
slv,2007,37.226
slv,2008,36.322
slv,2009,35.43
slv,2010,34.548
slv,2011,33.675
slv,2012,32.813
slv,2013,31.964
slv,2014,31.126
slv,2015,30.3
slv,2016,29.499
slv,2017,28.725
slv,2018,27.977
slv,2019,27.254
slv,2020,26.556
smr,1960,51.1
smr,1961,49.999
smr,1962,48.896
smr,1963,47.794
smr,1964,46.693
smr,1965,45.598
smr,1966,44.506
smr,1967,43.419
smr,1968,42.337
smr,1969,41.265
smr,1970,40.2
smr,1971,37.719
smr,1972,35.297
smr,1973,32.954
smr,1974,30.691
smr,1975,28.516
smr,1976,26.434
smr,1977,24.385
smr,1978,22.396
smr,1979,20.525
smr,1980,18.769
smr,1981,17.136
smr,1982,15.616
smr,1983,14.208
smr,1984,12.905
smr,1985,11.709
smr,1986,10.608
smr,1987,9.6
smr,1988,9.6
smr,1989,9.6
smr,1990,9.6
smr,1991,9.6
smr,1992,9.6
smr,1993,9.161
smr,1994,8.739
smr,1995,8.336
smr,1996,7.948
smr,1997,7.578
smr,1998,7.224
smr,1999,6.885
smr,2000,6.56
smr,2001,6.25
smr,2002,6.075
smr,2003,6.025
smr,2004,5.845
smr,2005,5.547
smr,2006,5.264
smr,2007,4.993
smr,2008,4.736
smr,2009,4.492
smr,2010,4.26
smr,2011,4.039
smr,2012,3.829
smr,2013,3.63
smr,2014,3.441
smr,2015,3.261
smr,2016,3.09
smr,2017,2.928
smr,2018,2.774
smr,2019,2.632
smr,2020,2.501
som,1960,82.688
som,1961,82.165
som,1962,81.628
som,1963,81.08
som,1964,80.547
som,1965,80.036
som,1966,79.513
som,1967,78.98
som,1968,78.437
som,1969,77.885
som,1970,77.322
som,1971,76.749
som,1972,76.165
som,1973,75.573
som,1974,74.97
som,1975,74.502
som,1976,74.252
som,1977,74.001
som,1978,73.748
som,1979,73.493
som,1980,73.237
som,1981,72.979
som,1982,72.72
som,1983,72.459
som,1984,72.196
som,1985,71.933
som,1986,71.667
som,1987,71.373
som,1988,71.031
som,1989,70.688
som,1990,70.342
som,1991,69.993
som,1992,69.641
som,1993,69.289
som,1994,68.933
som,1995,68.575
som,1996,68.215
som,1997,67.853
som,1998,67.489
som,1999,67.122
som,2000,66.753
som,2001,66.383
som,2002,66.01
som,2003,65.244
som,2004,64.469
som,2005,63.689
som,2006,62.9
som,2007,65.596
som,2008,63.989
som,2009,62.355
som,2010,60.69
som,2011,59
som,2012,58.442
som,2013,57.883
som,2014,57.321
som,2015,56.755
som,2016,56.184
som,2017,55.609
som,2018,55.029
som,2019,54.446
som,2020,53.859
srb,1960,70.936
srb,1961,69.948
srb,1962,68.938
srb,1963,67.909
srb,1964,66.86
srb,1965,65.798
srb,1966,64.718
srb,1967,63.623
srb,1968,62.512
srb,1969,61.391
srb,1970,60.256
srb,1971,59.251
srb,1972,58.659
srb,1973,58.067
srb,1974,57.47
srb,1975,56.872
srb,1976,56.271
srb,1977,55.67
srb,1978,55.066
srb,1979,54.461
srb,1980,53.854
srb,1981,53.297
srb,1982,52.888
srb,1983,52.479
srb,1984,52.068
srb,1985,51.659
srb,1986,51.249
srb,1987,50.839
srb,1988,50.427
srb,1989,50.018
srb,1990,49.607
srb,1991,49.244
srb,1992,49.019
srb,1993,48.796
srb,1994,48.572
srb,1995,48.349
srb,1996,48.125
srb,1997,47.902
srb,1998,47.678
srb,1999,47.455
srb,2000,47.231
srb,2001,47.008
srb,2002,46.785
srb,2003,46.563
srb,2004,46.339
srb,2005,46.117
srb,2006,45.895
srb,2007,45.672
srb,2008,45.45
srb,2009,45.228
srb,2010,45.007
srb,2011,44.785
srb,2012,44.644
srb,2013,44.531
srb,2014,44.417
srb,2015,44.304
srb,2016,44.19
srb,2017,44.058
srb,2018,43.908
srb,2019,43.74
srb,2020,43.554
ssd,1960,91.252
ssd,1961,91.263
ssd,1962,91.275
ssd,1963,91.286
ssd,1964,91.298
ssd,1965,91.31
ssd,1966,91.321
ssd,1967,91.333
ssd,1968,91.344
ssd,1969,91.355
ssd,1970,91.367
ssd,1971,91.378
ssd,1972,91.39
ssd,1973,91.401
ssd,1974,91.413
ssd,1975,91.424
ssd,1976,91.435
ssd,1977,91.447
ssd,1978,91.458
ssd,1979,91.469
ssd,1980,91.481
ssd,1981,91.492
ssd,1982,91.503
ssd,1983,91.292
ssd,1984,90.739
ssd,1985,90.156
ssd,1986,89.539
ssd,1987,88.889
ssd,1988,88.203
ssd,1989,87.483
ssd,1990,86.724
ssd,1991,85.926
ssd,1992,85.088
ssd,1993,84.374
ssd,1994,84.251
ssd,1995,84.127
ssd,1996,84.003
ssd,1997,83.877
ssd,1998,83.751
ssd,1999,83.624
ssd,2000,83.496
ssd,2001,83.368
ssd,2002,83.239
ssd,2003,83.109
ssd,2004,82.977
ssd,2005,82.846
ssd,2006,82.713
ssd,2007,82.58
ssd,2008,82.445
ssd,2009,82.299
ssd,2010,82.14
ssd,2011,81.968
ssd,2012,81.783
ssd,2013,81.585
ssd,2014,81.374
ssd,2015,81.148
ssd,2016,80.908
ssd,2017,80.654
ssd,2018,80.385
ssd,2019,80.101
ssd,2020,79.801
stp,1960,83.927
stp,1961,83.195
stp,1962,82.031
stp,1963,80.806
stp,1964,79.516
stp,1965,78.167
stp,1966,76.753
stp,1967,75.276
stp,1968,73.736
stp,1969,72.139
stp,1970,70.482
stp,1971,69.795
stp,1972,69.439
stp,1973,69.083
stp,1974,68.723
stp,1975,68.361
stp,1976,67.996
stp,1977,67.63
stp,1978,67.262
stp,1979,66.891
stp,1980,66.518
stp,1981,66.143
stp,1982,65.174
stp,1983,64.113
stp,1984,63.037
stp,1985,61.951
stp,1986,60.851
stp,1987,59.74
stp,1988,58.618
stp,1989,57.489
stp,1990,56.352
stp,1991,55.207
stp,1992,54.236
stp,1993,53.283
stp,1994,52.327
stp,1995,51.369
stp,1996,50.408
stp,1997,49.45
stp,1998,48.491
stp,1999,47.533
stp,2000,46.576
stp,2001,45.623
stp,2002,44.445
stp,2003,43.234
stp,2004,42.028
stp,2005,40.835
stp,2006,39.652
stp,2007,38.48
stp,2008,37.32
stp,2009,36.177
stp,2010,35.048
stp,2011,33.936
stp,2012,32.84
stp,2013,31.792
stp,2014,30.787
stp,2015,29.826
stp,2016,28.908
stp,2017,28.032
stp,2018,27.197
stp,2019,26.402
stp,2020,25.646
sur,1960,52.74
sur,1961,52.703
sur,1962,52.665
sur,1963,52.628
sur,1964,52.659
sur,1965,52.891
sur,1966,53.123
sur,1967,53.356
sur,1968,53.588
sur,1969,53.82
sur,1970,54.052
sur,1971,54.284
sur,1972,53.24
sur,1973,50.913
sur,1974,48.579
sur,1975,46.251
sur,1976,43.936
sur,1977,41.654
sur,1978,39.403
sur,1979,37.197
sur,1980,35.04
sur,1981,34.965
sur,1982,34.89
sur,1983,34.816
sur,1984,34.741
sur,1985,34.666
sur,1986,34.592
sur,1987,34.517
sur,1988,34.443
sur,1989,34.368
sur,1990,34.294
sur,1991,34.22
sur,1992,34.146
sur,1993,34.072
sur,1994,33.998
sur,1995,33.924
sur,1996,33.85
sur,1997,33.777
sur,1998,33.703
sur,1999,33.629
sur,2000,33.556
sur,2001,33.483
sur,2002,33.409
sur,2003,33.336
sur,2004,33.263
sur,2005,33.318
sur,2006,33.385
sur,2007,33.453
sur,2008,33.521
sur,2009,33.588
sur,2010,33.656
sur,2011,33.724
sur,2012,33.792
sur,2013,33.86
sur,2014,33.911
sur,2015,33.944
sur,2016,33.96
sur,2017,33.959
sur,2018,33.94
sur,2019,33.905
sur,2020,33.851
svk,1960,66.536
svk,1961,66.047
svk,1962,65.286
svk,1963,64.517
svk,1964,63.74
svk,1965,62.957
svk,1966,62.167
svk,1967,61.37
svk,1968,60.565
svk,1969,59.757
svk,1970,58.943
svk,1971,57.991
svk,1972,56.936
svk,1973,55.878
svk,1974,54.813
svk,1975,53.743
svk,1976,52.669
svk,1977,51.595
svk,1978,50.518
svk,1979,49.44
svk,1980,48.362
svk,1981,47.69
svk,1982,47.223
svk,1983,46.756
svk,1984,46.289
svk,1985,45.824
svk,1986,45.359
svk,1987,44.895
svk,1988,44.432
svk,1989,43.97
svk,1990,43.509
svk,1991,43.22
svk,1992,43.281
svk,1993,43.341
svk,1994,43.402
svk,1995,43.463
svk,1996,43.524
svk,1997,43.584
svk,1998,43.645
svk,1999,43.706
svk,2000,43.767
svk,2001,43.837
svk,2002,43.987
svk,2003,44.137
svk,2004,44.287
svk,2005,44.437
svk,2006,44.588
svk,2007,44.739
svk,2008,44.889
svk,2009,45.04
svk,2010,45.315
svk,2011,45.58
svk,2012,45.72
svk,2013,45.86
svk,2014,46
svk,2015,46.111
svk,2016,46.194
svk,2017,46.249
svk,2018,46.274
svk,2019,46.271
svk,2020,46.24
svn,1960,71.796
svn,1961,70.893
svn,1962,70.066
svn,1963,69.224
svn,1964,68.369
svn,1965,67.503
svn,1966,66.624
svn,1967,65.734
svn,1968,64.831
svn,1969,63.919
svn,1970,62.996
svn,1971,62.028
svn,1972,60.942
svn,1973,59.847
svn,1974,58.741
svn,1975,57.626
svn,1976,56.501
svn,1977,55.373
svn,1978,54.238
svn,1979,53.099
svn,1980,51.955
svn,1981,51.059
svn,1982,50.898
svn,1983,50.737
svn,1984,50.576
svn,1985,50.416
svn,1986,50.254
svn,1987,50.093
svn,1988,49.932
svn,1989,49.771
svn,1990,49.61
svn,1991,49.483
svn,1992,49.457
svn,1993,49.431
svn,1994,49.404
svn,1995,49.378
svn,1996,49.351
svn,1997,49.325
svn,1998,49.299
svn,1999,49.272
svn,2000,49.246
svn,2001,49.22
svn,2002,49.143
svn,2003,48.918
svn,2004,48.692
svn,2005,48.467
svn,2006,48.242
svn,2007,48.017
svn,2008,47.791
svn,2009,47.567
svn,2010,47.342
svn,2011,47.117
svn,2012,46.892
svn,2013,46.668
svn,2014,46.443
svn,2015,46.219
svn,2016,45.98
svn,2017,45.727
svn,2018,45.459
svn,2019,45.178
svn,2020,44.882
swe,1960,27.51
swe,1961,26.705
swe,1962,25.729
swe,1963,24.777
swe,1964,23.847
swe,1965,22.944
swe,1966,22.086
swe,1967,21.273
swe,1968,20.481
swe,1969,19.713
swe,1970,18.966
swe,1971,18.437
swe,1972,18.114
swe,1973,17.797
swe,1974,17.483
swe,1975,17.27
swe,1976,17.198
swe,1977,17.127
swe,1978,17.056
swe,1979,16.984
swe,1980,16.913
swe,1981,16.9
swe,1982,16.9
swe,1983,16.9
swe,1984,16.9
swe,1985,16.9
swe,1986,16.9
swe,1987,16.9
swe,1988,16.9
swe,1989,16.9
swe,1990,16.9
swe,1991,16.796
swe,1992,16.639
swe,1993,16.484
swe,1994,16.329
swe,1995,16.176
swe,1996,16.086
swe,1997,16.058
swe,1998,16.03
swe,1999,16.002
swe,2000,15.974
swe,2001,15.929
swe,2002,15.867
swe,2003,15.804
swe,2004,15.742
