geo,time,sp_pop_1564_fe_in
bra,1969,25145798
bra,1970,25938237
bra,1971,26741131
bra,1972,27559294
bra,1973,28401939
bra,1974,29282992
bra,1975,30207139
bra,1976,31145207
bra,1977,32110930
bra,1978,33105282
bra,1979,34126836
bra,1980,35170980
bra,1981,36166733
bra,1982,37199747
bra,1983,38252137
bra,1984,39307501
bra,1985,40360200
bra,1986,41361997
bra,1987,42389219
bra,1988,43433861
bra,1989,44488266
bra,1990,45551562
bra,1991,46657163
bra,1992,47744241
bra,1993,48840562
bra,1994,49981000
bra,1995,51177143
bra,1996,52367417
bra,1997,53604421
bra,1998,54864868
bra,1999,56113106
bra,2000,57327831
bra,2001,58453321
bra,2002,59572578
bra,2003,60673860
bra,2004,61750681
bra,2005,62803064
bra,2006,63856389
bra,2007,64870563
bra,2008,65854417
bra,2009,66820001
bra,2010,67769111
bra,2011,68694081
bra,2012,69586143
bra,2013,70444564
bra,2014,71263040
bra,2015,72033452
bra,2016,72715847
bra,2017,73366430
bra,2018,73969876
bra,2019,74511196
bra,2020,74983663
brb,1960,71073
brb,1961,70628
brb,1962,70224
brb,1963,69834
brb,1964,69436
brb,1965,69040
brb,1966,68950
brb,1967,68966
brb,1968,69107
brb,1969,69373
brb,1970,69756
brb,1971,71029
brb,1972,72271
brb,1973,73509
brb,1974,74815
brb,1975,76202
brb,1976,77031
brb,1977,77970
brb,1978,78778
brb,1979,79236
brb,1980,79334
brb,1981,80552
brb,1982,81369
brb,1983,82011
brb,1984,82743
brb,1985,83678
brb,1986,84396
brb,1987,85349
brb,1988,86417
brb,1989,87375
brb,1990,88123
brb,1991,88808
brb,1992,89293
brb,1993,89652
brb,1994,90036
brb,1995,90507
brb,1996,90915
brb,1997,91382
brb,1998,91860
brb,1999,92258
brb,2000,92537
brb,2001,93268
brb,2002,93867
brb,2003,94393
brb,2004,94932
brb,2005,95515
brb,2006,96060
brb,2007,96635
brb,2008,97164
brb,2009,97552
brb,2010,97757
brb,2011,98096
brb,2012,98305
brb,2013,98423
brb,2014,98485
brb,2015,98507
brb,2016,98531
brb,2017,98480
brb,2018,98358
brb,2019,98156
brb,2020,97873
brn,1960,20593
brn,1961,21305
brn,1962,21930
brn,1963,22557
brn,1964,23347
brn,1965,24389
brn,1966,25808
brn,1967,27475
brn,1968,29336
brn,1969,31290
brn,1970,33278
brn,1971,35331
brn,1972,37392
brn,1973,39442
brn,1974,41469
brn,1975,43467
brn,1976,44865
brn,1977,46345
brn,1978,47881
brn,1979,49500
brn,1980,51262
brn,1981,53097
brn,1982,55055
brn,1983,57091
brn,1984,59196
brn,1985,61347
brn,1986,64231
brn,1987,67102
brn,1988,69931
brn,1989,72702
brn,1990,75456
brn,1991,78064
brn,1992,80817
brn,1993,83734
brn,1994,86863
brn,1995,90249
brn,1996,94014
brn,1997,98097
brn,1998,102346
brn,1999,106592
brn,2000,110679
brn,2001,113634
brn,2002,116493
brn,2003,119119
brn,2004,121499
brn,2005,123695
brn,2006,125415
brn,2007,127124
brn,2008,128839
brn,2009,130570
brn,2010,132346
brn,2011,134475
brn,2012,136393
brn,2013,138203
brn,2014,140042
brn,2015,141950
brn,2016,143538
brn,2017,145443
brn,2018,147440
brn,2019,149227
brn,2020,150653
btn,1960,60456
btn,1961,61798
btn,1962,63428
btn,1963,65264
btn,1964,67194
btn,1965,69157
btn,1966,71101
btn,1967,73148
btn,1968,75274
btn,1969,77504
btn,1970,79845
btn,1971,81676
btn,1972,83658
btn,1973,85792
btn,1974,88064
btn,1975,90483
btn,1976,92717
btn,1977,95163
btn,1978,97804
btn,1979,100599
btn,1980,103550
btn,1981,106026
btn,1982,108665
btn,1983,111522
btn,1984,114696
btn,1985,118213
btn,1986,121922
btn,1987,126020
btn,1988,130137
btn,1989,133824
btn,1990,136841
btn,1991,137815
btn,1992,137916
btn,1993,137686
btn,1994,137849
btn,1995,138878
btn,1996,141914
btn,1997,146152
btn,1998,151222
btn,1999,156594
btn,2000,161865
btn,2001,166225
btn,2002,170466
btn,2003,174661
btn,2004,178893
btn,2005,183224
btn,2006,187387
btn,2007,191514
btn,2008,195637
btn,2009,199826
btn,2010,204102
btn,2011,208635
btn,2012,213283
btn,2013,217968
btn,2014,222543
btn,2015,226892
btn,2016,231096
btn,2017,234918
btn,2018,238480
btn,2019,241935
btn,2020,245369
bwa,1960,135962
bwa,1961,137328
bwa,1962,138553
bwa,1963,139860
bwa,1964,141592
bwa,1965,143929
bwa,1966,146313
bwa,1967,149331
bwa,1968,152951
bwa,1969,157069
bwa,1970,161633
bwa,1971,166473
bwa,1972,171957
bwa,1973,178125
bwa,1974,185042
bwa,1975,192724
bwa,1976,201246
bwa,1977,210520
bwa,1978,220196
bwa,1979,229931
bwa,1980,239528
bwa,1981,248510
bwa,1982,257374
bwa,1983,266495
bwa,1984,276391
bwa,1985,287429
bwa,1986,299590
bwa,1987,313426
bwa,1988,328521
bwa,1989,344130
bwa,1990,359655
bwa,1991,373536
bwa,1992,386885
bwa,1993,400062
bwa,1994,413704
bwa,1995,428223
bwa,1996,441910
bwa,1997,456640
bwa,1998,471983
bwa,1999,487190
bwa,2000,501818
bwa,2001,515221
bwa,2002,527687
bwa,2003,539659
bwa,2004,551861
bwa,2005,564676
bwa,2006,577513
bwa,2007,591272
bwa,2008,605391
bwa,2009,619046
bwa,2010,631786
bwa,2011,643347
bwa,2012,653723
bwa,2013,663581
bwa,2014,673919
bwa,2015,685403
bwa,2016,698426
bwa,2017,713135
bwa,2018,728924
bwa,2019,744931
bwa,2020,760631
caf,1960,435050
caf,1961,439202
caf,1962,444056
caf,1963,449713
caf,1964,456418
caf,1965,464271
caf,1966,470937
caf,1967,479061
caf,1968,488107
caf,1969,497414
caf,1970,506575
caf,1971,510979
caf,1972,515590
caf,1973,520800
caf,1974,527171
caf,1975,535104
caf,1976,544446
caf,1977,555645
caf,1978,568646
caf,1979,583353
caf,1980,599607
caf,1981,617535
caf,1982,637195
caf,1983,657591
caf,1984,677570
caf,1985,696367
caf,1986,706653
caf,1987,716004
caf,1988,725549
caf,1989,736735
caf,1990,750600
caf,1991,769580
caf,1992,791840
caf,1993,816532
caf,1994,842537
caf,1995,869038
caf,1996,891623
caf,1997,914576
caf,1998,938016
caf,1999,962174
caf,2000,987116
caf,2001,1006128
caf,2002,1025976
caf,2003,1046574
caf,2004,1067804
caf,2005,1089625
caf,2006,1106891
caf,2007,1125026
caf,2008,1143032
caf,2009,1159689
caf,2010,1174341
caf,2011,1174961
caf,2012,1173443
caf,2013,1172088
caf,2014,1173561
caf,2015,1179700
caf,2016,1196985
caf,2017,1219481
caf,2018,1246463
caf,2019,1276545
caf,2020,1308627
can,1960,5190906
can,1961,5290454
can,1962,5395803
can,1963,5513054
can,1964,5641169
can,1965,5773881
can,1966,5924992
can,1967,6086704
can,1968,6247631
can,1969,6397976
can,1970,6552996
can,1971,6831778
can,1972,6986312
can,1973,7143214
can,1974,7317525
can,1975,7504097
can,1976,7665631
can,1977,7826059
can,1978,7975547
can,1979,8117123
can,1980,8270793
can,1981,8410056
can,1982,8535569
can,1983,8633251
can,1984,8718725
can,1985,8794704
can,1986,8876812
can,1987,8984188
can,1988,9086981
can,1989,9234471
can,1990,9357094
can,1991,9459802
can,1992,9559046
can,1993,9654406
can,1994,9756329
can,1995,9860246
can,1996,9965629
can,1997,10078762
can,1998,10184628
can,1999,10292393
can,2000,10412933
can,2001,10561666
can,2002,10708737
can,2003,10834564
can,2004,10963488
can,2005,11091746
can,2006,11226895
can,2007,11354432
can,2008,11487968
can,2009,11618288
can,2010,11733357
can,2011,11814723
can,2012,11908497
can,2013,11993473
can,2014,12063083
can,2015,12091328
can,2016,12171637
can,2017,12249249
can,2018,12346623
can,2019,12446900
can,2020,12513524
chanisl,1960,36275
chanisl,1961,36480
chanisl,1962,36800
chanisl,1963,37125
chanisl,1964,37406
chanisl,1965,37654
chanisl,1966,37998
chanisl,1967,38394
chanisl,1968,38738
chanisl,1969,39003
chanisl,1970,39249
chanisl,1971,39620
chanisl,1972,40092
chanisl,1973,40612
chanisl,1974,41139
chanisl,1975,41633
chanisl,1976,41923
chanisl,1977,42183
chanisl,1978,42453
chanisl,1979,42794
chanisl,1980,43239
chanisl,1981,43690
chanisl,1982,44262
chanisl,1983,44889
chanisl,1984,45525
chanisl,1985,46141
chanisl,1986,46757
chanisl,1987,47383
chanisl,1988,47966
chanisl,1989,48488
chanisl,1990,48958
chanisl,1991,49161
chanisl,1992,49337
chanisl,1993,49479
chanisl,1994,49620
chanisl,1995,49797
chanisl,1996,50058
chanisl,1997,50366
chanisl,1998,50688
chanisl,1999,51011
chanisl,2000,51307
chanisl,2001,51506
chanisl,2002,51678
chanisl,2003,51861
chanisl,2004,52088
chanisl,2005,52379
chanisl,2006,52723
chanisl,2007,53239
chanisl,2008,53880
chanisl,2009,54551
chanisl,2010,55142
chanisl,2011,55317
chanisl,2012,55425
chanisl,2013,55546
chanisl,2014,55744
chanisl,2015,56074
chanisl,2016,56395
chanisl,2017,56858
chanisl,2018,57365
chanisl,2019,57808
chanisl,2020,58135
che,1960,1801798
che,1961,1827662
che,1962,1867482
che,1963,1903135
che,1964,1931629
che,1965,1951747
che,1966,1965164
che,1967,1983185
che,1968,2002210
che,1969,2019539
che,1970,2030222
che,1971,2035305
che,1972,2047777
che,1973,2062070
che,1974,2074651
che,1975,2077738
che,1976,2069269
che,1977,2066819
che,1978,2073456
che,1979,2086324
che,1980,2104967
che,1981,2128876
che,1982,2154974
che,1983,2177323
che,1984,2195682
che,1985,2212422
che,1986,2225667
che,1987,2239884
che,1988,2254930
che,1989,2270140
che,1990,2288930
che,1991,2313667
che,1992,2333752
che,1993,2348780
che,1994,2362023
che,1995,2374154
che,1996,2379023
che,1997,2381244
che,1998,2386753
che,1999,2397862
che,2000,2411917
che,2001,2431402
che,2002,2455214
che,2003,2479256
che,2004,2501576
che,2005,2521530
che,2006,2539687
che,2007,2563218
che,2008,2594730
che,2009,2623865
che,2010,2645471
che,2011,2669147
che,2012,2690449
che,2013,2712641
che,2014,2735864
che,2015,2757020
che,2016,2775453
che,2017,2790916
che,2018,2801611
che,2019,2811358
che,2020,2819864
chl,1960,2313922
chl,1961,2359792
chl,1962,2404918
chl,1963,2450874
chl,1964,2500339
chl,1965,2554508
chl,1966,2606364
chl,1967,2663670
chl,1968,2725217
chl,1969,2788816
chl,1970,2853446
chl,1971,2920549
chl,1972,2988715
chl,1973,3058245
chl,1974,3129883
chl,1975,3203782
chl,1976,3278636
chl,1977,3354759
chl,1978,3431844
chl,1979,3509399
chl,1980,3587002
chl,1981,3661569
chl,1982,3736915
chl,1983,3812442
chl,1984,3887215
chl,1985,3960772
chl,1986,4036645
chl,1987,4110384
chl,1988,4182635
chl,1989,4254563
chl,1990,4326520
chl,1991,4395639
chl,1992,4466477
chl,1993,4538052
chl,1994,4609469
chl,1995,4680688
chl,1996,4750946
chl,1997,4823014
chl,1998,4896515
chl,1999,4971161
chl,2000,5046968
chl,2001,5129300
chl,2002,5210266
chl,2003,5291541
chl,2004,5374831
chl,2005,5460274
chl,2006,5546872
chl,2007,5634847
chl,2008,5722321
chl,2009,5806443
chl,2010,5885306
chl,2011,5955782
chl,2012,6022131
chl,2013,6085481
chl,2014,6148558
chl,2015,6213216
chl,2016,6291312
chl,2017,6373512
chl,2018,6451163
chl,2019,6513717
chl,2020,6554730
chn,1960,180293041
chn,1961,178347124
chn,1962,178803598
chn,1963,181991201
chn,1964,185645080
chn,1965,190443134
chn,1966,194997098
chn,1967,200379260
chn,1968,206620629
chn,1969,213205256
chn,1970,219622356
chn,1971,225377007
chn,1972,230829099
chn,1973,236210190
chn,1974,241627448
chn,1975,247071988
chn,1976,253013550
chn,1977,259044292
chn,1978,265654946
chn,1979,272923779
chn,1980,280552202
chn,1981,289102524
chn,1982,298302574
chn,1983,307527219
chn,1984,316270556
chn,1985,324829136
chn,1986,332549263
chn,1987,340225733
chn,1988,347545390
chn,1989,354545789
chn,1990,361579719
chn,1991,366620448
chn,1992,372815986
chn,1993,379561152
chn,1994,385889399
chn,1995,391205053
chn,1996,398840572
chn,1997,404231506
chn,1998,408564634
chn,1999,413704468
chn,2000,420537353
chn,2001,426535052
chn,2002,434515777
chn,2003,443537698
chn,2004,451912909
chn,2005,458795658
chn,2006,464685782
chn,2007,469131965
chn,2008,472434985
chn,2009,475208034
chn,2010,477787969
chn,2011,480091947
chn,2012,482847931
chn,2013,485228165
chn,2014,486837131
chn,2015,487484569
chn,2016,487256431
chn,2017,486636714
chn,2018,485079055
chn,2019,483156615
chn,2020,481075153
civ,1960,916473
civ,1961,939617
civ,1962,964283
civ,1963,990826
civ,1964,1020606
civ,1965,1054199
civ,1966,1082830
civ,1967,1116389
civ,1968,1154803
civ,1969,1197653
civ,1970,1244753
civ,1971,1295272
civ,1972,1351855
civ,1973,1413586
civ,1974,1479510
civ,1975,1548766
civ,1976,1613493
civ,1977,1682666
civ,1978,1756025
civ,1979,1833742
civ,1980,1915887
civ,1981,1994043
civ,1982,2079146
civ,1983,2169893
civ,1984,2264857
civ,1985,2363323
civ,1986,2456352
civ,1987,2553057
civ,1988,2654739
civ,1989,2763401
civ,1990,2879976
civ,1991,2995592
civ,1992,3119786
civ,1993,3251100
civ,1994,3387301
civ,1995,3526613
civ,1996,3651703
civ,1997,3780417
civ,1998,3911013
civ,1999,4041642
civ,2000,4171058
civ,2001,4268780
civ,2002,4365600
civ,2003,4463701
civ,2004,4566224
civ,2005,4676017
civ,2006,4792519
civ,2007,4918576
civ,2008,5054246
civ,2009,5199044
civ,2010,5352477
civ,2011,5515460
civ,2012,5686371
civ,2013,5865175
civ,2014,6051847
civ,2015,6245789
civ,2016,6436191
civ,2017,6636006
civ,2018,6843214
civ,2019,7055118
civ,2020,7270410
cmr,1960,1486536
cmr,1961,1509982
cmr,1962,1535431
cmr,1963,1562961
cmr,1964,1592856
cmr,1965,1625205
cmr,1966,1652689
cmr,1967,1684016
cmr,1968,1718479
cmr,1969,1755173
cmr,1970,1793663
cmr,1971,1828096
cmr,1972,1865538
cmr,1973,1905939
cmr,1974,1949537
cmr,1975,1996479
cmr,1976,2040703
cmr,1977,2089278
cmr,1978,2141866
cmr,1979,2198007
cmr,1980,2257410
cmr,1981,2313744
cmr,1982,2373895
cmr,1983,2438054
cmr,1984,2506672
cmr,1985,2579971
cmr,1986,2650206
cmr,1987,2726817
cmr,1988,2808708
cmr,1989,2894702
cmr,1990,2984355
cmr,1991,3069841
cmr,1992,3160248
cmr,1993,3255751
cmr,1994,3356904
cmr,1995,3464162
cmr,1996,3567955
cmr,1997,3678707
cmr,1998,3796313
cmr,1999,3920001
cmr,2000,4048946
cmr,2001,4170516
cmr,2002,4297275
cmr,2003,4429310
cmr,2004,4567028
cmr,2005,4710456
cmr,2006,4845708
cmr,2007,4989363
cmr,2008,5139759
cmr,2009,5294993
cmr,2010,5454397
cmr,2011,5611520
cmr,2012,5774942
cmr,2013,5945000
cmr,2014,6122866
cmr,2015,6309287
cmr,2016,6496323
cmr,2017,6692734
cmr,2018,6898368
cmr,2019,7112838
cmr,2020,7335743
cod,1960,4371328
cod,1961,4465227
cod,1962,4571748
cod,1963,4688295
cod,1964,4811330
cod,1965,4939169
cod,1966,5052079
cod,1967,5173799
cod,1968,5302707
cod,1969,5438227
cod,1970,5580140
cod,1971,5700952
cod,1972,5830389
cod,1973,5969289
cod,1974,6118757
cod,1975,6279483
cod,1976,6428662
cod,1977,6593253
cod,1978,6768612
cod,1979,6949446
cod,1980,7132972
cod,1981,7286024
cod,1982,7445692
cod,1983,7614547
cod,1984,7796147
cod,1985,7993238
cod,1986,8176305
cod,1987,8380953
cod,1988,8611060
cod,1989,8871112
cod,1990,9162227
cod,1991,9470586
cod,1992,9817028
cod,1993,10181924
cod,1994,10543830
cod,1995,10891570
cod,1996,11164787
cod,1997,11424261
cod,1998,11685601
cod,1999,11966947
cod,2000,12279629
cod,2001,12592944
cod,2002,12944751
cod,2003,13329729
cod,2004,13741744
cod,2005,14176291
cod,2006,14591917
cod,2007,15040767
cod,2008,15518627
cod,2009,16021213
cod,2010,16546669
cod,2011,17058513
cod,2012,17601501
cod,2013,18175661
cod,2014,18783405
cod,2015,19426722
cod,2016,20070043
cod,2017,20757239
cod,2018,21484546
cod,2019,22247675
cod,2020,23044586
cog,1960,285230
cog,1961,290735
cog,1962,296712
cog,1963,303140
cog,1964,310012
cog,1965,317317
cog,1966,324143
cog,1967,331558
cog,1968,339518
cog,1969,347986
cog,1970,356946
cog,1971,365549
cog,1972,374807
cog,1973,384654
cog,1974,395041
cog,1975,405933
cog,1976,416190
cog,1977,427041
cog,1978,438570
cog,1979,450913
cog,1980,464165
cog,1981,477565
cog,1982,492201
cog,1983,507870
cog,1984,524282
cog,1985,541288
cog,1986,558338
cog,1987,575942
cog,1988,594279
cog,1989,613620
cog,1990,634090
cog,1991,654978
cog,1992,677075
cog,1993,700214
cog,1994,724117
cog,1995,748609
cog,1996,773011
cog,1997,798197
cog,1998,824065
cog,1999,850532
cog,2000,877586
cog,2001,903032
cog,2002,929302
cog,2003,956756
cog,2004,985919
cog,2005,1017082
cog,2006,1051563
cog,2007,1088147
cog,2008,1125790
cog,2009,1163346
cog,2010,1200046
cog,2011,1228262
cog,2012,1256034
cog,2013,1284167
cog,2014,1313742
cog,2015,1345679
cog,2016,1380920
cog,2017,1418911
cog,2018,1459413
cog,2019,1501974
cog,2020,1546225
col,1960,4113595
col,1961,4225163
col,1962,4340858
col,1963,4462355
col,1964,4592824
col,1965,4734052
col,1966,4878318
col,1967,5035835
col,1968,5203927
col,1969,5379221
col,1970,5560678
col,1971,5740799
col,1972,5929901
col,1973,6129869
col,1974,6340656
col,1975,6560357
col,1976,6797521
col,1977,7032585
col,1978,7267910
col,1979,7507893
col,1980,7754471
col,1981,7983875
col,1982,8228711
col,1983,8482259
col,1984,8733886
col,1985,8978036
col,1986,9217479
col,1987,9450063
col,1988,9680098
col,1989,9914624
col,1990,10156786
col,1991,10404280
col,1992,10654549
col,1993,10908447
col,1994,11166891
col,1995,11429866
col,1996,11681246
col,1997,11944070
col,1998,12212641
col,1999,12479016
col,2000,12739675
col,2001,13008169
col,2002,13265151
col,2003,13516452
col,2004,13772107
col,2005,14036509
col,2006,14298427
col,2007,14572764
col,2008,14851115
col,2009,15119239
col,2010,15369290
col,2011,15612784
col,2012,15832115
col,2013,16040859
col,2014,16258734
col,2015,16495745
col,2016,16764845
col,2017,17056554
col,2018,17347616
col,2019,17607445
col,2020,17816302
com,1960,53569
com,1961,53860
com,1962,54129
com,1963,54440
com,1964,54895
com,1965,55549
com,1966,56214
com,1967,57117
com,1968,58193
com,1969,59371
com,1970,60603
com,1971,61646
com,1972,62781
com,1973,64085
com,1974,65653
com,1975,67523
com,1976,69652
com,1977,72148
com,1978,74851
com,1979,77589
com,1980,80238
com,1981,82470
com,1982,84578
com,1983,86668
com,1984,88852
com,1985,91214
com,1986,93492
com,1987,96001
com,1988,98724
com,1989,101611
com,1990,104645
com,1991,107709
com,1992,110978
com,1993,114438
com,1994,118094
com,1995,121945
com,1996,125841
com,1997,129902
com,1998,134125
com,1999,138508
com,2000,143033
com,2001,147426
com,2002,151978
com,2003,156675
com,2004,161493
com,2005,166410
com,2006,171209
com,2007,176139
com,2008,181205
com,2009,186422
com,2010,191804
com,2011,197101
com,2012,202589
com,2013,208224
com,2014,213967
com,2015,219800
com,2016,225455
com,2017,231288
com,2018,237278
com,2019,243399
com,2020,249637
cpv,1960,58341
cpv,1961,58526
cpv,1962,58422
cpv,1963,58347
cpv,1964,58810
cpv,1965,59994
cpv,1966,61032
cpv,1967,62855
cpv,1968,64999
cpv,1969,66818
cpv,1970,68053
cpv,1971,68774
cpv,1972,68772
cpv,1973,68504
cpv,1974,68555
cpv,1975,69218
cpv,1976,70010
cpv,1977,71480
cpv,1978,73452
cpv,1979,75580
cpv,1980,77645
cpv,1981,79939
cpv,1982,82085
cpv,1983,84051
cpv,1984,85838
cpv,1985,87438
cpv,1986,88582
cpv,1987,89522
cpv,1988,90381
cpv,1989,91305
cpv,1990,92406
cpv,1991,94071
cpv,1992,96049
cpv,1993,98303
cpv,1994,100806
cpv,1995,103521
cpv,1996,106202
cpv,1997,109152
cpv,1998,112298
cpv,1999,115499
cpv,2000,118698
cpv,2001,122279
cpv,2002,125683
cpv,2003,129013
cpv,2004,132418
cpv,2005,135908
cpv,2006,138778
cpv,2007,141744
cpv,2008,144812
cpv,2009,147908
cpv,2010,150993
cpv,2011,154853
cpv,2012,158531
cpv,2013,162021
cpv,2014,165330
cpv,2015,168455
cpv,2016,171496
cpv,2017,174475
cpv,2018,177356
cpv,2019,180099
cpv,2020,182706
cri,1960,337715
cri,1961,348503
cri,1962,361054
cri,1963,374778
cri,1964,388865
cri,1965,402959
cri,1966,416617
cri,1967,430810
cri,1968,445609
cri,1969,461305
cri,1970,478121
cri,1971,496424
cri,1972,515546
cri,1973,535695
cri,1974,556960
cri,1975,579232
cri,1976,602576
cri,1977,626291
cri,1978,650435
cri,1979,675083
cri,1980,700110
cri,1981,723214
cri,1982,747502
cri,1983,772128
cri,1984,796011
cri,1985,818685
cri,1986,840634
cri,1987,861446
cri,1988,881889
cri,1989,903331
cri,1990,926628
cri,1991,952169
cri,1992,980095
cri,1993,1010073
cri,1994,1041419
cri,1995,1073711
cri,1996,1107709
cri,1997,1142502
cri,1998,1177929
cri,1999,1213881
cri,2000,1250066
cri,2001,1283625
cri,2002,1317241
cri,2003,1350696
cri,2004,1383592
cri,2005,1415685
cri,2006,1447324
cri,2007,1477647
cri,2008,1506729
cri,2009,1534806
cri,2010,1561834
cri,2011,1586159
cri,2012,1609671
cri,2013,1632101
cri,2014,1653145
cri,2015,1672696
cri,2016,1690902
cri,2017,1708049
cri,2018,1723862
cri,2019,1738142
cri,2020,1750780
cub,1960,2112610
cub,1961,2159011
cub,1962,2191337
cub,1963,2216658
cub,1964,2246154
cub,1965,2284424
cub,1966,2305573
cub,1967,2345098
cub,1968,2393974
cub,1969,2438252
cub,1970,2471770
cub,1971,2514840
cub,1972,2541988
cub,1973,2562420
cub,1974,2591486
cub,1975,2636638
cub,1976,2684404
cub,1977,2750808
cub,1978,2829264
cub,1979,2906425
cub,1980,2974673
cub,1981,3049635
cub,1982,3109024
cub,1983,3159927
cub,1984,3214113
cub,1985,3276705
cub,1986,3335724
cub,1987,3405048
cub,1988,3477227
cub,1989,3541484
cub,1990,3592452
cub,1991,3627550
cub,1992,3655907
cub,1993,3677982
cub,1994,3696236
cub,1995,3713042
cub,1996,3741989
cub,1997,3762544
cub,1998,3779602
cub,1999,3799386
cub,2000,3824019
cub,2001,3845167
cub,2002,3874255
cub,2003,3905728
cub,2004,3930619
cub,2005,3944534
cub,2006,3950260
cub,2007,3945638
cub,2008,3934861
cub,2009,3924730
cub,2010,3918617
cub,2011,3918542
cub,2012,3921033
cub,2013,3924142
cub,2014,3924711
cub,2015,3920679
cub,2016,3908680
cub,2017,3894875
cub,2018,3879356
cub,2019,3862794
cub,2020,3845857
cyp,1960,171193
cyp,1961,171599
cyp,1962,172145
cyp,1963,173240
cyp,1964,175003
cyp,1965,177358
cyp,1966,178385
cyp,1967,179786
cyp,1968,181472
cyp,1969,183274
cyp,1970,184985
cyp,1971,189328
cyp,1972,193583
cyp,1973,197405
cyp,1974,200782
cyp,1975,203964
cyp,1976,207801
cyp,1977,211756
cyp,1978,215628
cyp,1979,219203
cyp,1980,222379
cyp,1981,222907
cyp,1982,223245
cyp,1983,223567
cyp,1984,224252
cyp,1985,225614
cyp,1986,227634
cyp,1987,230620
cyp,1988,234161
cyp,1989,237987
cyp,1990,242088
cyp,1991,247840
cyp,1992,254110
cyp,1993,260729
cyp,1994,267641
cyp,1995,274772
cyp,1996,281517
cyp,1997,288864
cyp,1998,296507
cyp,1999,304134
cyp,2000,311636
cyp,2001,318541
cyp,2002,325192
cyp,2003,331807
cyp,2004,338808
cyp,2005,346453
cyp,2006,355201
cyp,2007,364750
cyp,2008,374433
cyp,2009,383408
cyp,2010,391078
cyp,2011,395197
cyp,2012,398036
cyp,2013,399892
cyp,2014,401400
cyp,2015,403054
cyp,2016,404744
cyp,2017,406695
cyp,2018,408703
cyp,2019,410575
cyp,2020,412156
cze,1960,3187003
cze,1961,3187763
cze,1962,3206332
cze,1963,3228509
cze,1964,3256437
cze,1965,3284780
cze,1966,3303749
cze,1967,3324044
cze,1968,3342218
cze,1969,3354214
cze,1970,3337684
cze,1971,3320238
cze,1972,3317803
cze,1973,3313127
cze,1974,3309998
cze,1975,3308607
cze,1976,3297189
cze,1977,3286516
cze,1978,3278997
