geo,time,dt_dod_dlxf_cd
srb,1974,4960517040.8
srb,1975,5845030036.8
srb,1976,7193651494.7
srb,1977,8975493399.9
srb,1978,11132523594.4
srb,1979,13736648108.6
srb,1980,15594370860.1
srb,1981,16908967920
srb,1982,16341465859.1
srb,1983,17271995431.6
srb,1984,16675374298
srb,1985,19131443529.2
srb,1986,18069193400.5
srb,1987,19319924805.7
srb,1988,18746574829.9
srb,1989,17591663456.7
srb,1990,16802266825.9
srb,1991,15871899242.3
srb,1992,15194854812.3
srb,1993,10990138848.4
srb,1994,9333208369.2
srb,1995,8561575630.2
srb,1996,7691619820.2
srb,1997,7084940562.4
srb,1998,7204110996.7
srb,1999,6805632044.4
srb,2000,6788948825.3
srb,2001,6833511862.1
srb,2002,8485201087.2
srb,2003,10453966913.3
srb,2004,11821662455.2
srb,2005,12969940633.6
srb,2006,17559684525
srb,2007,23873292790.6
srb,2008,26718792173.7
srb,2009,27910431880.3
srb,2010,27389099246.2
srb,2011,27712087121.8
srb,2012,30826390451.7
srb,2013,33440604322.2
srb,2014,30752116370.4
srb,2015,28739847178.6
srb,2016,26604503838.7
srb,2017,29294381633.2
srb,2018,28801583538.2
srb,2019,29333296627.3
srb,2020,35472993774.9
stp,1977,2183745.2
stp,1978,10315766.6
stp,1979,14719040.6
stp,1980,23460544.5
stp,1981,29421443.2
stp,1982,36835228.9
stp,1983,42774839.4
stp,1984,53884975.6
stp,1985,61873070.4
stp,1986,76751882.9
stp,1987,91128488.8
stp,1988,100798565.7
stp,1989,113347627.7
stp,1990,132866555.3
stp,1991,150401298.9
stp,1992,169131840.5
stp,1993,181898197.1
stp,1994,201237330.6
stp,1995,231840412.8
stp,1996,226526919
stp,1997,226848348.7
stp,1998,243630765.6
stp,1999,291077548.1
stp,2000,278284987.9
stp,2001,283158377.4
stp,2002,301183797
stp,2003,320825223.6
stp,2004,340412287.6
stp,2005,317134347.8
stp,2006,331430370.5
stp,2007,143464681.1
stp,2008,108747368.5
stp,2009,124976251.3
stp,2010,145303682.8
stp,2011,188229647.6
stp,2012,171416012.2
stp,2013,185554398
stp,2014,201459847.6
stp,2015,219225376.2
stp,2016,224523971.5
stp,2017,245460792.6
stp,2018,226285951.1
stp,2019,225209570.2
stp,2020,240879318
swz,1970,37033600
swz,1971,34636158.6
swz,1972,32579541.5
swz,1973,36932052.2
swz,1974,36186536.7
swz,1975,33746594.9
swz,1976,40783709.8
swz,1977,52099341.7
swz,1978,131244663.9
swz,1979,171935456.9
swz,1980,186931530.3
swz,1981,174606366.1
swz,1982,186694164.9
swz,1983,184842757.5
swz,1984,170182597.1
swz,1985,207418427.8
swz,1986,245853419.5
swz,1987,279622338.6
swz,1988,249961045.7
swz,1989,249514351.4
swz,1990,251439050.2
swz,1991,255668849.4
swz,1992,231807035.7
swz,1993,221094052.4
swz,1994,232090213.8
swz,1995,238522620.1
swz,1996,232796204
swz,1997,250946483.1
swz,1998,272585989
swz,1999,278646289.5
swz,2000,262335436.1
swz,2001,268448495.6
swz,2002,334387864.8
swz,2003,392330707.1
swz,2004,412172946.9
swz,2005,415695489.7
swz,2006,414911674.5
swz,2007,457322479.5
swz,2008,427372149.1
swz,2009,437833085
swz,2010,438455131.6
swz,2011,391507607.4
swz,2012,370990350.8
swz,2013,335408242.1
swz,2014,310493001.1
swz,2015,301537237.7
swz,2016,374415061.6
swz,2017,402964320.9
swz,2018,423538148.3
swz,2019,536063134.6
swz,2020,557095896.5
syr,2008,4747170822.6
syr,2009,4490647537.9
syr,2010,4284407470.4
syr,2011,4005638608.3
syr,2012,3955791401.2
syr,2013,3906412799.5
syr,2014,3671617520.3
syr,2015,3528277984.4
syr,2016,3497197361.4
syr,2017,3653664156.6
syr,2018,3647090821.1
syr,2019,3634865796.6
syr,2020,3751184304.3
tcd,1970,32501359.3
tcd,1971,44076325.3
tcd,1972,33526139.9
tcd,1973,45620625.7
tcd,1974,70778681.3
tcd,1975,137874861.7
tcd,1976,142146757.8
tcd,1977,188624269.1
tcd,1978,245879271.1
tcd,1979,273132860.5
tcd,1980,259010194.2
tcd,1981,232984507.5
tcd,1982,198543720.2
tcd,1983,200557235.7
tcd,1984,182155133.4
tcd,1985,184255801.3
tcd,1986,221251543.1
tcd,1987,290062370.8
tcd,1988,341464805.4
tcd,1989,346875713.8
tcd,1990,453951550.6
tcd,1991,547617071
tcd,1992,590203290.1
tcd,1993,638619649.9
tcd,1994,714938703.1
tcd,1995,775765793.9
tcd,1996,864124904.8
tcd,1997,870465297.3
tcd,1998,944194131.1
tcd,1999,1002149951
tcd,2000,985530460
tcd,2001,976526736.7
tcd,2002,1137776000.3
tcd,2003,1404318285.6
tcd,2004,1526484256.8
tcd,2005,1525817574.3
tcd,2006,1662378994.4
tcd,2007,1752328635.5
tcd,2008,1743142886
tcd,2009,1749857939.6
tcd,2010,2048862245.3
tcd,2011,2221928735.3
tcd,2012,2252379337.8
tcd,2013,2819084434.3
tcd,2014,3622117186.4
tcd,2015,2668750984.4
tcd,2016,2657647032.9
tcd,2017,2841946385.2
tcd,2018,2816942296.9
tcd,2019,2816998336.8
tcd,2020,2945250129.6
tgo,1970,39762347.3
tgo,1971,46894651.9
tgo,1972,47046592.5
tgo,1973,69512425.4
tgo,1974,126498168.2
tgo,1975,167680508
tgo,1976,233035784.3
tgo,1977,384619638.7
tgo,1978,709759026.7
tgo,1979,982114495.8
tgo,1980,969514299.5
tgo,1981,846420784.8
tgo,1982,787658451.6
tgo,1983,790972653.6
tgo,1984,676794114.8
tgo,1985,786492031.1
tgo,1986,885341379.6
tgo,1987,1047504685.1
tgo,1988,1057686435.4
tgo,1989,936926500.1
tgo,1990,1080511815.9
tgo,1991,1139263626.6
tgo,1992,1134850187.1
tgo,1993,1126673421.6
tgo,1994,1227914967.9
tgo,1995,1285413462.8
tgo,1996,1309367385.7
tgo,1997,1213053369.8
tgo,1998,1325151414
tgo,1999,1286573465.6
tgo,2000,1229633542.9
tgo,2001,1203790026.6
tgo,2002,1335739734.6
tgo,2003,1497663898.3
tgo,2004,1598486796.3
tgo,2005,1439529599.4
tgo,2006,1538154767.3
tgo,2007,1637822930.1
tgo,2008,1465904617.8
tgo,2009,1475220958.9
tgo,2010,998854062
tgo,2011,364891918.4
tgo,2012,445481226.4
tgo,2013,585003288.4
tgo,2014,707264754.8
tgo,2015,833390843.1
tgo,2016,987005270
tgo,2017,1151919607.6
tgo,2018,1175299707
tgo,2019,1367019167.9
tgo,2020,1766858202.5
tha,1970,725572108.9
tha,1971,782128839.7
tha,1972,891411687.8
tha,1973,902690376.2
tha,1974,1160893354.9
tha,1975,1352317539
tha,1976,1607833646.1
tha,1977,1981638218.2
tha,1978,2685980871.9
tha,1979,3938323459.9
tha,1980,5645806277.6
tha,1981,7115605799.5
tha,1982,8350653228.4
tha,1983,9557043100.3
tha,1984,10558417597.7
tha,1985,13223867520.6
tha,1986,14627917415.2
tha,1987,16748922228.4
tha,1988,16301257636.6
tha,1989,17152127594.3
tha,1990,19842016572.7
tha,1991,25280149224.6
tha,1992,27137582860.1
tha,1993,30082989061.2
tha,1994,36417452733.3
tha,1995,55997679586
tha,1996,65164376380.9
tha,1997,69466056125.7
tha,1998,72045602780.3
tha,1999,69937640370.3
tha,2000,61777923755.9
tha,2001,52286447575.9
tha,2002,50497162816.3
tha,2003,47371194377.1
tha,2004,46797243157.9
tha,2005,42331730733.5
tha,2006,44554110376.5
tha,2007,44350235715
tha,2008,46032965321.6
tha,2009,46018576111.1
tha,2010,54206580168.2
tha,2011,66662062676.6
tha,2012,88571712896.60001
tha,2013,88262187046.19998
tha,2014,88579637450.89998
tha,2015,78265565168.10001
tha,2016,83453518451.10001
tha,2017,91527506003.8
tha,2018,107740096169.8
tha,2019,118648770349.3
tha,2020,127935338418.2
tjk,1992,9731000
tjk,1993,382514000
tjk,1994,559618000
tjk,1995,586995000
tjk,1996,653471000
tjk,1997,948870000
tjk,1998,985213447.9
tjk,1999,1064689738.9
tjk,2000,846299275.5
tjk,2001,869509230.7
tjk,2002,988742467.3
tjk,2003,969455930.5
tjk,2004,833626588.8
tjk,2005,845273009.5
tjk,2006,863791978.4
tjk,2007,1099915172.1
tjk,2008,2265419877.9
tjk,2009,2422331064.5
tjk,2010,2733182324
tjk,2011,2944856663.2
tjk,2012,3339008125
tjk,2013,3445511948.5
tjk,2014,3692762111.1
tjk,2015,3939609628.8
tjk,2016,4149886877.3
tjk,2017,4672395893.5
tjk,2018,5037422918.1
tjk,2019,5139344079.9
tjk,2020,5351109108.9
tkm,1993,276435325
tkm,1994,346320365.8
tkm,1995,384852891
tkm,1996,469589255.3
tkm,1997,1338197230.3
tkm,1998,1886149484.4
tkm,1999,2325242773
tkm,2000,2288054528.2
tkm,2001,1880596305.1
tkm,2002,1629374370.7
tkm,2003,1490161809.4
tkm,2004,1267481366.6
tkm,2005,910969676
tkm,2006,734330059
tkm,2007,676023130.9
tkm,2008,666814872.2
tkm,2009,609951072.7
tkm,2010,1520498546.6
tkm,2011,4142459114
tkm,2012,6354546044.8
tkm,2013,8101424108.6
tkm,2014,7259772254.7
tkm,2015,6906997756.6
tkm,2016,7920369054.2
tkm,2017,8134674386.9
tkm,2018,7756834505.8
tkm,2019,6419303075
tkm,2020,5393613871.8
tls,2012,10000
tls,2013,7314580.4
tls,2014,21841087.5
tls,2015,45718755.2
tls,2016,70518575.3
tls,2017,110538690
tls,2018,144718419.8
tls,2019,191217193.5
tls,2020,220237139.9
ton,1985,23828074.2
ton,1986,28438950
ton,1987,35556245.2
ton,1988,36969875
ton,1989,38080012.4
ton,1990,44453028
ton,1991,44235161.5
ton,1992,42632995.3
ton,1993,43671811.7
ton,1994,57640380.3
ton,1995,62794187.2
ton,1996,62485061.3
ton,1997,57649497.8
ton,1998,64194097.4
ton,1999,68673450.9
ton,2000,65000615.6
ton,2001,62558642.1
ton,2002,71779705.5
ton,2003,82864458.8
ton,2004,83389013.3
ton,2005,79506330.5
ton,2006,81568995
ton,2007,86468615.1
ton,2008,88823303.6
ton,2009,104575697.8
ton,2010,143506405.5
ton,2011,181062254.8
ton,2012,187845819.7
ton,2013,189424775.6
ton,2014,186388150.9
ton,2015,175219326.9
ton,2016,165564622.2
ton,2017,183700121.5
ton,2018,177680753.8
ton,2019,177383472
ton,2020,184825796.3
tun,1970,545930003.2
tun,1971,624676154.3
tun,1972,699125154.8
tun,1973,817759673.9
tun,1974,935302314.5
tun,1975,1034781671.1
tun,1976,1197716372.2
tun,1977,2018053863.2
tun,1978,2642089136.6
tun,1979,3188923275.7
tun,1980,3397079839.2
tun,1981,3477672894
tun,1982,3641034492.5
tun,1983,3931810519.8
tun,1984,3928039758.7
tun,1985,4703309727.2
tun,1986,5532927557
tun,1987,6292518566.4
tun,1988,6188819022
tun,1989,6328787281.6
tun,1990,6879573070
tun,1991,7323457220.4
tun,1992,7409892103.7
tun,1993,7620017190.7
tun,1994,8205114356.2
tun,1995,9216471073.6
tun,1996,9565816627
tun,1997,9517017038
tun,1998,9676066455.4
tun,1999,10251744438
tun,2000,9688330085.3
tun,2001,10230725678.2
tun,2002,12364918010
tun,2003,14796120776.6
tun,2004,16268613036.8
tun,2005,14842878630.9
tun,2006,15424430738.7
tun,2007,16649261330.3
tun,2008,17181868714.2
tun,2009,17649008314.2
tun,2010,17267157120.7
tun,2011,17467957293.6
tun,2012,18750943999.3
tun,2013,18618475855.9
tun,2014,18554335704.5
tun,2015,19144911684.6
tun,2016,20146246877.7
tun,2017,23936969252.6
tun,2018,24659280452.3
tun,2019,25817676572.2
tun,2020,27582196460.9
tur,1970,1888323200.2
tur,1971,2280225317.4
tur,1972,2539569347.9
tur,1973,3003209180
tur,1974,3309821915.4
tur,1975,3370839386.7
tur,1976,3895984289.8
tur,1977,4950164698.7
tur,1978,7046662075.5
tur,1979,11671362760.8
tur,1980,15575434135
tur,1981,15712311774.6
tur,1982,16489927709.2
tur,1983,16469391416.4
tur,1984,16996790063.2
tur,1985,19927287741
tur,1986,25499523354
tur,1987,32550291463.8
tur,1988,34277055799.5
tur,1989,35784490329.7
tur,1990,39924152195.2
tur,1991,41756488639.5
tur,1992,43893858153.6
tur,1993,50071763966
tur,1994,54595390455.6
tur,1995,57395573773.5
tur,1996,62617636165.8
tur,1997,66131656111.2
tur,1998,75348512178.39998
tur,1999,77267572287.5
tur,2000,83564736677.60001
tur,2001,82343477817.5
tur,2002,90838142719.89999
tur,2003,96804483344.2
tur,2004,107079531874.7
tur,2005,119879238296.7
tur,2006,157253528003.29999
tur,2007,209550308716.20001
tur,2008,229362283475.29999
tur,2009,220215343955.5
tur,2010,216360691218.10001
tur,2011,219492107622.79999
tur,2012,236161810718.39999
tur,2013,258409180203.29999
tur,2014,269434050964.20001
tur,2015,293333017153
tur,2016,306738039774.70001
tur,2017,335173604955.70001
tur,2018,327989023429.70001
tur,2019,316189427289
tur,2020,295908445105.29999
tza,1970,173359339.6
tza,1971,1143689697.2
tza,1972,1282103632.7
tza,1973,1537057800.2
tza,1974,1667753125.2
tza,1975,1867951712.8
tza,1976,2070620491.8
tza,1977,2564194294.9
tza,1978,3016681649.2
tza,1979,2793016062.5
tza,1980,3300013469
tza,1981,3659567364
tza,1982,3723451439
tza,1983,3969820602.5
tza,1984,3995432130.7
tza,1985,4634577895.4
tza,1986,4425241300.2
tza,1987,4835387667.7
tza,1988,5251949643.9
tza,1989,5278905985.2
tza,1990,5773563497.5
tza,1991,5803274409.2
tza,1992,5861406655.7
tza,1993,5805604411.7
tza,1994,6130774373
tza,1995,6210766831.3
tza,1996,6106405672.6
tza,1997,6016238947.2
tza,1998,6328374919.4
tza,1999,6567038492.8
tza,2000,5986243859
tza,2001,5543276875.8
tza,2002,6011955020.8
tza,2003,6022217197
tza,2004,7039560093.8
tza,2005,7044734179.2
tza,2006,3057341533.4
tza,2007,3953774285.6
tza,2008,4649294239.6
tza,2009,5744610281.3
tza,2010,6921853703.1
tza,2011,7897653003.3
tza,2012,9349194058.5
tza,2013,11697488500.8
tza,2014,13668757235.9
tza,2015,15375728929.9
tza,2016,16442717312.1
tza,2017,18341445330
tza,2018,19405245294.9
tza,2019,21071317908.7
tza,2020,22110292000.6
uga,1970,151654789.3
uga,1971,161489392.7
uga,1972,166691069.2
uga,1973,163281201.4
uga,1974,183403327.1
uga,1975,179799272.9
uga,1976,203474247.1
uga,1977,257285821
uga,1978,380215002.2
uga,1979,509886582.9
uga,1980,538280580.1
uga,1981,463977366.8
uga,1982,541614048.3
uga,1983,604004664.5
uga,1984,698106973.6
uga,1985,893049965.4
uga,1986,1111898777.3
uga,1987,1601092094.7
uga,1988,1606751000.1
uga,1989,1861493665.7
uga,1990,2177461373.5
uga,1991,2299826400.5
uga,1992,2448612469.6
uga,1993,2614499753.3
uga,1994,2885717198
uga,1995,3089137116
uga,1996,3177347145.3
uga,1997,3391080208.7
uga,1998,3401017242.6
uga,1999,2994177472.7
uga,2000,3051302316.5
uga,2001,3304841244.1
uga,2002,3564532076.7
uga,2003,4150224637.9
uga,2004,4417544312.8
uga,2005,4208684834.6
uga,2006,1099379621.1
uga,2007,1570675716.4
uga,2008,1780109736
uga,2009,2247244064.6
uga,2010,2672930594.2
uga,2011,2963297088
uga,2012,3478408116
uga,2013,7820267062.1
uga,2014,7866012558.2
uga,2015,8776273974.6
uga,2016,9351617582.5
uga,2017,10953116105.4
uga,2018,11565580042.8
uga,2019,12780235854
uga,2020,15246376326.4
ukr,1992,457741959.6
ukr,1993,3694081092.6
ukr,1994,4854825466.1
ukr,1995,6664059107.4
ukr,1996,6831908186.1
ukr,1997,7641818682.5
ukr,1998,9798045874.2
ukr,1999,10833592615.7
ukr,2000,9688479475.3
ukr,2001,10095070918.4
ukr,2002,11014609500.4
ukr,2003,13068735481.2
ukr,2004,18030008281.4
ukr,2005,19978097132.3
ukr,2006,36108509447.8
ukr,2007,55397304108.3
ukr,2008,72161062415
ukr,2009,72405679410.5
ukr,2010,81001225184.60001
ukr,2011,88195817278
ukr,2012,86201679896.3
ukr,2013,104623098708.8
ukr,2014,96520080392.8
ukr,2015,84956566598.39998
ukr,2016,81705890391
ukr,2017,86439131212.8
ukr,2018,87403427657.89998
ukr,2019,90567528331.60001
ukr,2020,92997116412.89999
uzb,1992,59702042.9
uzb,1993,939699376.2
uzb,1994,956180534.1
uzb,1995,1431715093.1
uzb,1996,2061037819
uzb,1997,2287487742.2
uzb,1998,2992585179.6
uzb,1999,4121660212.6
uzb,2000,4232245046.8
uzb,2001,4297940990.1
uzb,2002,4401841773.6
uzb,2003,4640880718.8
uzb,2004,4610328547.1
uzb,2005,4167720140.9
uzb,2006,3935484045.4
uzb,2007,4042039808.7
uzb,2008,4494947002.4
uzb,2009,6386219124.3
uzb,2010,7153573328.6
uzb,2011,7665785079.8
uzb,2012,8095671329.6
uzb,2013,9757890777.3
uzb,2014,11575140907.3
uzb,2015,12919493131.9
uzb,2016,14751355444.6
uzb,2017,15578050090
uzb,2018,16473189132
uzb,2019,21368919769.1
uzb,2020,29010471549.5
vct,1970,1455000
vct,1971,739739.9
vct,1972,775370.6
vct,1973,2787896.7
vct,1974,3191053.4
vct,1975,3447069.1
vct,1976,3738360.1
vct,1977,4743825.9
vct,1978,5687595.1
vct,1979,7234320.1
vct,1980,10327041.1
vct,1981,17016945.8
vct,1982,19623599.3
vct,1983,22612419.7
vct,1984,22775931.2
vct,1985,24791525.4
vct,1986,28359091.2
vct,1987,38461042.6
vct,1988,45197889.8
vct,1989,50980311.1
vct,1990,60590524.3
vct,1991,66767111.7
vct,1992,74686086.8
vct,1993,77978778.3
vct,1994,91431393.9
vct,1995,91327242.2
vct,1996,93072508.5
vct,1997,92160017.1
vct,1998,107902400.8
vct,1999,161446178.8
vct,2000,163254612.9
vct,2001,162366731.7
vct,2002,172779463.8
vct,2003,195528873.1
vct,2004,224527581.4
vct,2005,247838294.1
vct,2006,242460047.8
vct,2007,199822690.8
vct,2008,231461550.9
vct,2009,227268733
vct,2010,277974923.8
vct,2011,281058427.7
vct,2012,265035413.1
vct,2013,288664827.5
vct,2014,313683612.2
vct,2015,318873693.3
vct,2016,306523628.4
vct,2017,313204604.9
vct,2018,305372670.5
vct,2019,336316818.4
vct,2020,375001611.3
ven,1970,1025948522.8
ven,1971,1363462296.6
ven,1972,1777792345.7
ven,1973,1957229891.5
ven,1974,1849901169.7
ven,1975,1558475076.8
ven,1976,3374741537.7
ven,1977,5364569214.3
ven,1978,8629066662.8
ven,1979,12327989922.5
ven,1980,13832620329.3
ven,1981,15170480646
ven,1982,17473435709.2
ven,1983,23805579511.5
ven,1984,27495010867.4
ven,1985,26393148708.2
ven,1986,32771868862.2
ven,1987,30491479171.1
ven,1988,29469097422.3
ven,1989,29092775804.4
ven,1990,28160835234.1
ven,1991,28590031666
ven,1992,29628706266.5
ven,1993,30178355539.9
ven,1994,30568860156.6
ven,1995,30442363206.7
ven,1996,30833686610.2
ven,1997,34194905678.2
ven,1998,39611449348.1
ven,1999,40328413540.3
ven,2000,40656731259.7
ven,2001,38438429289.3
ven,2002,37046717591.7
ven,2003,39212036346.9
ven,2004,37994343035.9
ven,2005,39925074707.1
ven,2006,36153495540.1
ven,2007,44996239129.3
ven,2008,52390556350.2
ven,2009,69532000341.60001
ven,2010,88557095436.5
ven,2011,106987595925.2
ven,2012,119465596465.8
ven,2013,120132645564.2
ven,2014,126634996220.8
ven,2015,122583570948.3
ven,2016,128634940288.2
ven,2017,128288471548.5
ven,2018,128318365735.60001
ven,2019,127629309756.2
ven,2020,127070976907.10001
vnm,1981,25579000
vnm,1982,42766000
vnm,1983,52564000
vnm,1984,54570000
vnm,1985,61267000
vnm,1986,65794000
vnm,1987,65197000
vnm,1988,493237000
vnm,1989,19185383025.4
vnm,1990,21378096806.3
vnm,1991,21360489003.2
vnm,1992,21705799222.6
vnm,1993,21655723398.8
vnm,1994,21909884125.8
vnm,1995,21833945554.2
vnm,1996,22017237691.5
vnm,1997,19036691511.4
vnm,1998,19928031614.4
vnm,1999,20532481793.6
vnm,2000,11639842786.4
vnm,2001,11487881697.1
vnm,2002,12218370035.4
vnm,2003,14361148270.9
vnm,2004,15591900897.5
vnm,2005,16281590959.5
vnm,2006,16057033391.3
vnm,2007,18501921674.2
vnm,2008,22098606301.2
vnm,2009,27381214458.3
vnm,2010,37478255716
vnm,2011,42647622150.9
vnm,2012,48778500094.7
vnm,2013,52829903469.9
vnm,2014,58393119138.4
vnm,2015,65404892904.7
vnm,2016,72521137396.60001
vnm,2017,81743582217.8
vnm,2018,86831741203
vnm,2019,92504625827.2
vnm,2020,97988280632.7
vut,1981,3008900
vut,1982,4077203.2
vut,1983,3619149
vut,1984,4939707.6
vut,1985,6762868.4
vut,1986,8237361.2
vut,1987,13649703.4
vut,1988,15278350.6
vut,1989,20815049.9
vut,1990,28617710.6
vut,1991,33629375.1
vut,1992,35397064.6
vut,1993,37189501.8
vut,1994,40581300.9
vut,1995,43945486.7
vut,1996,42879676.1
vut,1997,39734564
vut,1998,55167377.7
vut,1999,64510938.2
vut,2000,73069673.3
vut,2001,70221022.7
vut,2002,76469297
vut,2003,81974338.5
vut,2004,83559229
vut,2005,71887916
vut,2006,72005342
vut,2007,78074135.7
vut,2008,89712945.9
vut,2009,98807675.1
vut,2010,102604923.8
vut,2011,106470691.8
vut,2012,105211262.4
vut,2013,109735868.5
vut,2014,98934912.8
vut,2015,171979037.2
vut,2016,210859016
vut,2017,287597526.2
vut,2018,313804791.3
vut,2019,362010580
vut,2020,382816527.5
wsm,1970,2682000
wsm,1971,2610000
wsm,1972,4379777.5
wsm,1973,9456791.6
wsm,1974,13599580.8
wsm,1975,15916126.3
wsm,1976,20428900.5
wsm,1977,28992336.2
wsm,1978,36661558.9
wsm,1979,46226902.8
wsm,1980,53411343.1
wsm,1981,54707731.9
wsm,1982,58454979.8
wsm,1983,58699655.3
wsm,1984,63021012.2
wsm,1985,63757839.8
wsm,1986,64638072.8
wsm,1987,71403262.3
wsm,1988,71115023.2
wsm,1989,71866714.8
wsm,1990,90971518
wsm,1991,113416052.1
wsm,1992,117763888.7
wsm,1993,140423299.7
wsm,1994,154590275
wsm,1995,160047723.2
wsm,1996,153444538.2
wsm,1997,138772310.4
wsm,1998,143914846.6
wsm,1999,146434372
wsm,2000,137684256.2
wsm,2001,134027017.3
wsm,2002,146733156.9
wsm,2003,166913880.1
wsm,2004,174722785.3
wsm,2005,167465803.6
wsm,2006,163722732.5
wsm,2007,185889495.6
wsm,2008,205606279.8
wsm,2009,226396415.3
wsm,2010,299085556.7
wsm,2011,342376174.9
wsm,2012,396943902.2
wsm,2013,412288142.5
wsm,2014,417309114.1
wsm,2015,407588456
wsm,2016,390071498.3
wsm,2017,415716498.8
wsm,2018,403181671.1
wsm,2019,387604109.7
wsm,2020,393810253.8
yem,1971,41815506.2
yem,1972,85158610.5
yem,1973,222062210.8
yem,1974,311995628.1
yem,1975,351635332.8
yem,1976,418670139.2
yem,1977,542895908.1
yem,1978,737667306.6
yem,1979,947453119.4
yem,1980,1454893287.5
yem,1981,1813874808
yem,1982,2146213611.6
yem,1983,2492726305.3
yem,1984,2585040023.8
yem,1985,2968422310.1
yem,1986,3440850696.5
yem,1987,4060665975.3
yem,1988,4395725505
yem,1989,4645197520.5
yem,1990,5162318822.8
yem,1991,5257507398.1
yem,1992,5255368393.5
yem,1993,5363175373.6
yem,1994,5487967242.9
yem,1995,5561789325.7
yem,1996,5659907260.4
yem,1997,3477028747.8
yem,1998,5277601398.5
yem,1999,4271506364
yem,2000,4109003207.7
yem,2001,4351977023.2
yem,2002,4571726624.8
yem,2003,4816297928.6
yem,2004,4882648206.6
yem,2005,4814002394.9
yem,2006,5098748866.4
yem,2007,5524345612.8
yem,2008,5695551276.9
yem,2009,5875380196
yem,2010,5944744525.7
yem,2011,5887842504.5
yem,2012,6942428055.2
yem,2013,6924477603.6
yem,2014,6861844490.7
yem,2015,6476660913.3
yem,2016,6322415766.8
yem,2017,6316885577.2
yem,2018,6205138005.7
yem,2019,6188033657.6
yem,2020,6251311659.2
zaf,1994,13035024059
zaf,1995,14771655821.1
zaf,1996,14334474379
zaf,1997,19291392969.6
zaf,1998,14570665566.3
zaf,1999,14602364777.1
zaf,2000,16829233094
zaf,2001,17051417221.9
zaf,2002,26744502304.5
zaf,2003,29384686738.9
zaf,2004,31075618255.9
zaf,2005,27761240182.1
zaf,2006,35717764270.2
zaf,2007,46563830688.1
zaf,2008,46386899609.5
zaf,2009,55933290588.8
zaf,2010,83949284869.3
zaf,2011,95792904971.39999
zaf,2012,117275726185.89999
zaf,2013,111547206148.7
zaf,2014,111801752958.39999
zaf,2015,93187832166.5
zaf,2016,111775829532.7
zaf,2017,139480119123.5
zaf,2018,134856860634.60001
zaf,2019,148348081933.60001
zaf,2020,136012616994.3
zmb,1970,653521836.3
zmb,1971,668825763
zmb,1972,717269149.4
zmb,1973,760907624.2
zmb,1974,892554084
zmb,1975,1261219401.5
zmb,1976,1409590442.1
zmb,1977,1573608449.5
zmb,1978,1610303801.5
zmb,1979,1936342334.4
zmb,1980,2218906996.4
zmb,1981,2218767680.2
zmb,1982,2333209720.3
zmb,1983,2525114905.4
zmb,1984,2567307151.1
zmb,1985,3016525693.4
zmb,1986,3735388719.6
zmb,1987,4341683368.2
zmb,1988,4315185045
zmb,1989,4103445455.8
zmb,1990,4543084917.5
zmb,1991,4698679001.8
zmb,1992,4520348878.5
zmb,1993,4404415795.3
zmb,1994,5193916915.9
zmb,1995,5304217817.7
zmb,1996,5385128780.2
zmb,1997,5263929347.6
zmb,1998,5354765136.3
zmb,1999,4578198570.8
zmb,2000,4508221851
zmb,2001,4980702975.2
zmb,2002,5475111478.1
zmb,2003,5824943114.7
zmb,2004,6406989795.7
zmb,2005,4446966406
zmb,2006,1688179139.9
zmb,2007,1986054518.4
zmb,2008,2105959416.1
zmb,2009,2119947648.3
zmb,2010,1985803868.6
zmb,2011,3303255242.7
zmb,2012,3773463622.3
zmb,2013,4432276098.4
zmb,2014,7361621195.4
zmb,2015,10131988054.9
zmb,2016,13646071275
zmb,2017,21259900653.3
zmb,2018,22188935169.2
zmb,2019,26224479091.5
zmb,2020,28690070737.1
zwe,1970,229163360
zwe,1971,233702350.7
zwe,1972,213774088.6
zwe,1973,217482194.3
zwe,1974,217428044
zwe,1975,186854615.4
zwe,1976,143900096.4
zwe,1977,153462732
zwe,1978,418075279.6
zwe,1979,524236734.4
zwe,1980,695615492.4
zwe,1981,818251748
zwe,1982,1250892580.4
zwe,1983,1518742233.1
zwe,1984,1590520422.1
zwe,1985,1859048458.4
zwe,1986,2122361659.6
zwe,1987,2502295012.2
zwe,1988,2360133236
zwe,1989,2414847436.7
zwe,1990,2719816726.7
zwe,1991,2954956197.8
zwe,1992,3248364994.9
zwe,1993,3433374242.3
zwe,1994,3693127648.6
zwe,1995,3934292927.5
zwe,1996,3838997949.7
zwe,1997,3602478228.2
zwe,1998,3509812598.7
zwe,1999,3291141860.3
zwe,2000,3059549009
zwe,2001,2889521140
zwe,2002,3172713446.5
zwe,2003,3498353154.5
zwe,2004,3660174595.8
zwe,2005,3297967197.5
zwe,2006,3487787083.1
zwe,2007,3868822487.9
zwe,2008,3841317688.3
zwe,2009,3968040418.8
zwe,2010,4404662493.4
zwe,2011,4794462521.6
zwe,2012,5929211053.3
zwe,2013,5149160190.4
zwe,2014,5230766751.7
zwe,2015,6108864674
zwe,2016,7868501284.2
zwe,2017,8302364434.8
zwe,2018,8765478166.7
zwe,2019,8254968103.7
zwe,2020,8401459689.2
