geo,time,ne_con_govt_cd
pri,1987,3438000000
pri,1988,3678300000
pri,1989,3978400000
pri,1990,4431100000
pri,1991,4640700000
pri,1992,4805200000
pri,1993,5087400000
pri,1994,5357400000
pri,1995,5946000000
pri,1996,6493353000
pri,1997,6912848000
pri,1998,7098900000
pri,1999,7505100000
pri,2000,7229400000
pri,2001,7722012000
pri,2002,8356114000
pri,2003,8733492000
pri,2004,9100846000
pri,2005,10065445000
pri,2006,10329602000
pri,2007,10512406000
pri,2008,10518100000
pri,2009,11101700000
pri,2010,10841900000
pri,2011,10506600000
pri,2012,10794600000
pri,2013,10589400000
pri,2014,11032600000
pri,2015,9100300000
pri,2016,8603700000
pri,2017,9057500000
pri,2018,8052600000
pri,2019,8408100000
pri,2020,7872800000
prt,1970,975704323.57043
prt,1971,1083003533.5689
prt,1972,1308176426.98295
prt,1973,1681545380.21259
prt,1974,2149392265.19337
prt,1975,2520470588.23529
prt,1976,2430165782.49337
prt,1977,2618737558.93138
prt,1978,2847203467.15328
prt,1979,3208663934.42623
prt,1980,4161718061.67401
prt,1981,4187296416.93811
prt,1982,3964664480.32291
prt,1983,3587423090.84329
prt,1984,3297235004.10846
prt,1985,3661935521.8261
prt,1986,5177765715.0516
prt,1987,6357425643.94478
prt,1988,7719988857.93872
prt,1989,8733701298.7013
prt,1990,11959774996.4843
prt,1991,15053561814.9022
prt,1992,18181281556.2816
prt,1993,16612121929.9339
prt,1994,17487278985.5072
prt,1995,20626269072.57529
prt,1996,21679166883.2857
prt,1997,20593303602.0583
prt,1998,22103289180.7658
prt,1999,22981269335.8672
prt,2000,22376056432.9569
prt,2001,23408390970.2587
prt,2002,26355356154.2244
prt,2003,33221029196.3678
prt,2004,38678684778.6966
prt,2005,41394017225.2638
prt,2006,42420904725.6741
prt,2007,47153767911.1205
prt,2008,52074924163.1047
prt,2009,52128606603.8507
prt,2010,49034978351.2501
prt,2011,48301349772.111
prt,2012,39645780144.3352
prt,2013,42678471552.7244
prt,2014,42298431398.9387
prt,2015,35593202378.5851
prt,2016,36305978233.0192
prt,2017,38039772330.193
prt,2018,41137807528.6329
prt,2019,40791246506.0078
prt,2020,43756703699.4772
pry,1965,30111111.11111
pry,1966,36452380.95238
pry,1967,38349206.34921
pry,1968,43063492.06349
pry,1969,50246031.74603
pry,1970,53555555.55556
pry,1971,56420634.92063
pry,1972,61658730.15873
pry,1973,64841269.84127
pry,1974,73230550.99489
pry,1975,95015873.01587
pry,1976,106452380.95238
pry,1977,129785714.28571
pry,1978,170634920.63492
pry,1979,196111111.11111
pry,1980,275650793.65079
pry,1981,385912698.4127
pry,1982,384352941.17647
pry,1983,410693166.36122
pry,1984,300637883.38357
pry,1985,219212234.74098
pry,1986,254555523.7987
pry,1987,291434981.11843
pry,1988,267221675.25186
pry,1989,308072127.00127
pry,1990,358313782.01892
pry,1991,463735757.62149
pry,1992,574970987.13591
pry,1993,628535641.23144
pry,1994,699199577.89958
pry,1995,803934030.21875
pry,1996,942251995.56595
pry,1997,1014854277.13443
pry,1998,952981406.09355
pry,1999,874043905.97197
pry,2000,921442494.04105
pry,2001,805499608.76099
pry,2002,604260241.92392
pry,2003,610415711.07694
pry,2004,730229810.29629
pry,2005,871769497.87764
pry,2006,1115244964.42007
pry,2007,1369830180.85201
pry,2008,1829025349.28129
pry,2009,2042649514.95921
pry,2010,2468117718.37593
pry,2011,3396088253.77236
pry,2012,3904156708.68174
pry,2013,4367504300.6517
pry,2014,4663191464.19132
pry,2015,4274091707.62022
pry,2016,4100852274.76271
pry,2017,4331675874.82571
pry,2018,4634065895.77936
pry,2019,4530662824.41899
pry,2020,4473334996.71708
pse,1994,513700000
pse,1995,604400000
pse,1996,743900000
pse,1997,832700000
pse,1998,907100000
pse,1999,1000900000
pse,2000,1098900000
pse,2001,1116400000
pse,2002,985800000
pse,2003,906000000
pse,2004,1242500000
pse,2005,1385200000
pse,2006,1399200000
pse,2007,1640400000
pse,2008,1832800000
pse,2009,2342700000
pse,2010,2500800000
pse,2011,2892300000
pse,2012,3126900000
pse,2013,3381700000
pse,2014,3523200000
pse,2015,3494500000
pse,2016,3625300000
pse,2017,3346700000
pse,2018,3579400000
pse,2019,3539800000
pse,2020,3646600000
pyf,1991,624932973.82238
pyf,1992,644392481.42954
pyf,1993,681351876.85546
pyf,1994,673972851.87555
pyf,1995,794950338.33182
pyf,1996,804155283.22944
pyf,1997,726425426.44426
pyf,1998,830927736.13054
pyf,1999,851433942.64272
pyf,2000,699173339.77132
qat,1994,2541208763.73626
qat,1995,2592307774.72527
qat,1996,2990659230.76923
qat,1997,3361538461.53846
qat,1998,3238736263.73626
qat,1999,3179395604.3956
qat,2000,3493131868.13187
qat,2001,3266758241.75824
qat,2002,3237087912.08791
qat,2003,3625549450.54945
qat,2004,4146703296.7033
qat,2005,6365934065.93407
qat,2006,8960439560.43956
qat,2007,9887362637.36264
qat,2008,11729670329.6703
qat,2009,15289010989.011
qat,2010,17496978021.978
qat,2011,18520879120.8791
qat,2012,22884065934.0659
qat,2013,28926280494.5055
qat,2014,31897074258.2418
qat,2015,32715592829.6703
qat,2016,29654129313.1868
qat,2017,28371859203.2967
qat,2018,29848743379.1209
qat,2019,32564466510.989
qat,2020,31706023359.2904
rou,1990,5195454545.45455
rou,1991,4393421052.63158
rou,1992,3587916666.66667
rou,1993,3254210526.31579
rou,1994,4140060422.96072
rou,1995,4585341859.3212
rou,1996,4311709373.98638
rou,1997,4515066964.28571
rou,1998,4958539882.8301
rou,1999,6010761103.50225
rou,2000,6280528812.93473
rou,2001,6381060527.8552
rou,2002,6828981999.69747
rou,2003,9274939759.03614
rou,2004,11041670496.6756
rou,2005,15988708514.9466
rou,2006,19430046279.8149
rou,2007,26869622277.8165
rou,2008,34035372583.2705
rou,2009,28038631817.1384
rou,2010,25723716919.9786
rou,2011,26164796955.9798
rou,2012,24860388674.2402
rou,2013,27257339463.3252
rou,2014,29000328436.6416
rou,2015,24910976857.9774
rou,2016,28380419787.1502
rou,2017,33255249845.7742
rou,2018,40630505378.5265
rou,2019,44166308785.0114
rou,2020,46896371347.7851
rus,1988,95203488372.09299
rus,1989,101918795912.075
rus,1990,107422277695.653
rus,1991,85518518518.51849
rus,1992,63784503631.9613
rus,1993,87187216387.62051
rus,1994,75457662203.24731
rus,1995,75451323513.1244
rus,1996,76361791790.2294
rus,1997,85306828003.4572
rus,1998,50757341576.507
rus,1999,28562144597.8879
rus,2000,39193032349.8045
rus,2001,50390812478.5739
rus,2002,61958532695.3748
rus,2003,77101524827.3166
rus,2004,100305449496.703
rus,2005,128901443905.474
rus,2006,172130484351.44
rus,2007,224817050287.716
rus,2008,296138478809.31403
rus,2009,254146135524.44199
rus,2010,285541641009.09198
rus,2011,360604853942.67999
rus,2012,396769758558.74493
rus,2013,428126305473.80298
rus,2014,371226373305.67902
rus,2015,242227717816.72101
rus,2016,235770454203.13501
rus,2017,286768890077.26703
rus,2018,293519350355.284
rus,2019,309977030385.69501
rus,2020,307171912033.71802
rwa,1960,11999998
rwa,1961,12399998
rwa,1962,13199998
rwa,1963,13999998
rwa,1964,13999998
rwa,1965,21000000
rwa,1966,17120000
rwa,1967,18030001
rwa,1968,14820000
rwa,1969,16600000
rwa,1970,19200000
rwa,1971,22064583.03454
rwa,1972,26382933.60838
rwa,1973,33125997.95048
rwa,1974,37105351.23711
rwa,1975,95148008.23171
rwa,1976,106481347.21061
rwa,1977,129358289.09336
rwa,1978,143036097.61767
rwa,1979,145575019.00434
rwa,1980,156743999.51664
rwa,1981,281780802.72785
rwa,1982,181667745.54051
rwa,1983,173913219.25741
rwa,1984,162082505.84389
rwa,1985,193353336.02648
rwa,1986,232330060.54282
rwa,1987,291440029.39822
rwa,1988,323162101.67212
rwa,1989,305131685.98485
rwa,1990,258613372.5827
rwa,1991,230641027.54621
rwa,1992,293642018.80563
rwa,1993,281654501.96552
rwa,1994,84709087.27273
rwa,1995,133407180.80511
rwa,1996,158835796.55824
rwa,1997,177428559.96323
rwa,1998,199798856.34366
rwa,1999,352255886.42815
rwa,2000,332484638.03342
rwa,2001,321407682.62354
rwa,2002,336943049.25981
rwa,2003,363991779.11486
rwa,2004,393447733.04655
rwa,2005,481516883.68309
rwa,2006,533774700.2367
rwa,2007,576301523.89136
rwa,2008,636055274.52109
rwa,2009,723486766.14909
rwa,2010,801015689.61617
rwa,2011,827483960.27696
rwa,2012,991101833.63012
rwa,2013,1005669341.0203
rwa,2014,1177172731.65511
rwa,2015,1182825095.33804
rwa,2016,1310713285.39863
rwa,2017,1388657421.4656
rwa,2018,1420286654.22101
rwa,2019,1636102347.81286
rwa,2020,1667513308.49921
sau,1968,678877977.77778
sau,1969,754854111.11111
sau,1970,852665178.1377
sau,1971,958422767.25678
sau,1972,1230007492.10317
sau,1973,2116130796.75515
sau,1974,3829099876.78606
sau,1975,6796809438.21731
sau,1976,10786532746.9906
sau,1977,13594120066.9759
sau,1978,19477804090.8524
sau,1979,24221674575.7206
sau,1980,26146421606.3881
sau,1981,36027751376.3562
sau,1982,40124582877.5815
sau,1983,38447003891.4972
sau,1984,36052340829.98689
sau,1985,33145048324.6182
sau,1986,30146703823.7402
sau,1987,30184135603.9535
sau,1988,27300434866.168
sau,1989,32031497631.5028
sau,1990,34131924945.216
sau,1991,45161082376.502
sau,1992,40772246275.0334
sau,1993,34973563311.0814
sau,1994,32724267690.2537
sau,1995,33624204886.5154
sau,1996,38660347129.506
sau,1997,43202937249.6662
sau,1998,41384533333.3333
sau,1999,41092000000
sau,2000,49014400000
sau,2001,50318666666.6667
sau,2002,49204533333.3333
sau,2003,52839466666.6667
sau,2004,59146133333.3333
sau,2005,70094206186.11729
sau,2006,83065954606.14149
sau,2007,85946897931.95459
sau,2008,92026133333.33328
sau,2009,95203929306.6667
sau,2010,106712736800
sau,2011,130149866666.66701
sau,2012,146980941226.66699
sau,2013,167605866666.66699
sau,2014,197108217813.33301
sau,2015,196303783013.33301
sau,2016,166568578933.33301
sau,2017,168260836986.66699
sau,2018,193626832746.66696
sau,2019,189112161120
sau,2020,199763241200
sdn,1960,127000000
sdn,1961,149000000
sdn,1962,173666666.66667
sdn,1963,198000000
sdn,1964,231000000
sdn,1965,261333333.33333
sdn,1966,331333333.33333
sdn,1967,362333333.33333
sdn,1968,408000000
sdn,1969,467333333.33333
sdn,1970,512333333.33333
sdn,1971,510000000
sdn,1972,519666666.66667
sdn,1973,576666666.66667
sdn,1974,647333333.33333
sdn,1975,729666666.66667
sdn,1976,847333333.33333
sdn,1977,1015666666.66667
sdn,1978,922500000
sdn,1979,1303750000
sdn,1980,1191166666.66667
sdn,1981,1293333333.33333
sdn,1982,910333333.33333
sdn,1983,779923076.92308
sdn,1984,936357142.85714
sdn,1985,1531000000
sdn,1986,2176875000
sdn,1987,2572777777.77778
sdn,1988,1071428571.42857
sdn,1989,1063492063.49206
sdn,1990,717213114.7541
sdn,1991,988888888.88889
sdn,1992,511293634.49692
sdn,1993,496547394.85248
sdn,1994,618611878.45304
sdn,1995,759855396.79807
sdn,1996,501279181.32395
sdn,1997,632734657.61249
sdn,1998,700323207.17131
sdn,1999,692064541.67492
sdn,2000,1112711224.33105
sdn,2001,1367175918.0518
sdn,2002,1540068094.6413
sdn,2003,1833504827.95617
sdn,2004,2779567446.0083
sdn,2005,3686308608.02102
sdn,2006,4755813446.92609
sdn,2007,6372361589.20689
sdn,2008,6319430102.38255
sdn,2009,5283549153.84615
sdn,2010,6489655862.06897
sdn,2011,6036128131.57895
sdn,2012,5581406483.33333
sdn,2013,6789436917.80822
sdn,2014,7806276876.40449
sdn,2015,9746043777.77778
sdn,2016,8839270186.66667
sdn,2017,7421830076.19048
sdn,2018,7130336084.70588
sdn,2019,6610836998.6631
sdn,2020,5990978614.29322
sen,1960,52048567.23206
sen,1961,51307015.24517
sen,1962,54454652.0351
sen,1963,59189238.05791
sen,1964,62646767.80699
sen,1965,65733644.82592
sen,1966,66963499.57384
sen,1967,68268956.35782
sen,1968,220818699.44677
sen,1969,202378665.5703
sen,1970,202119666.80685
sen,1971,220313856.43526
sen,1972,252946526.41511
sen,1973,307542294.17071
sen,1974,324649064.43608
sen,1975,450987676.09587
sen,1976,469750488.24338
sen,1977,495945793.59831
sen,1978,631844947.0449
sen,1979,816373050.1045
sen,1980,1038908684.2019
sen,1981,879987688.75842
sen,1982,741217585.62705
sen,1983,628140240.58928
sen,1984,583499682.9432
sen,1985,618146634.93274
sen,1986,881610635.70805
sen,1987,1057873015.58099
sen,1988,1081693219.75658
sen,1989,1045293067.09968
sen,1990,1262961347.11867
sen,1991,1167754449.82026
sen,1992,1246343558.05507
sen,1993,1099401315.00417
sen,1994,671870180.13356
sen,1995,779057017.91291
sen,1996,839848732.21199
sen,1997,750935129.54422
sen,1998,769751716.66567
sen,1999,821870220.36537
sen,2000,726761367.93728
sen,2001,742150205.41435
sen,2002,853138685.84308
sen,2003,1055605015.47343
sen,2004,1277646078.03724
sen,2005,1370478532.34771
sen,2006,1505508251.31847
sen,2007,1901437217.22896
sen,2008,2155321603.13901
sen,2009,2190615729.4574
sen,2010,2283233416.79563
sen,2011,2641986299.58795
sen,2012,2573975912.94045
sen,2013,2762072135.71341
sen,2014,2917050542.84767
sen,2015,2541663163.97324
sen,2016,2671599795.88448
sen,2017,2862665668.02725
sen,2018,3186551720.10266
sen,2019,3207907002.94072
sen,2020,3753342647.49316
sgp,1960,53051091.0754
sgp,1961,68012544.10035
sgp,1962,77616620.93297
sgp,1963,90454723.63779
sgp,1964,92316738.53391
sgp,1965,101006141.38246
sgp,1966,115314255.84738
sgp,1967,125865673.59205
sgp,1968,147295178.36143
sgp,1969,183751470.01176
sgp,1970,227296485.03855
sgp,1971,282470926.43408
sgp,1972,326121873.66834
sgp,1973,399857777.77778
sgp,1974,533165133.88134
sgp,1975,590176043.33374
sgp,1976,656728376.83971
sgp,1977,700501861.74518
sgp,1978,811593014.67574
sgp,1979,904397537.37907
sgp,1980,1147889266.99163
sgp,1981,1330842518.21409
sgp,1982,1724381123.6806
sgp,1983,1905093457.94393
sgp,1984,2095693327.02319
sgp,1985,2565843139.09334
sgp,1986,2355302031.72583
sgp,1987,2408468816.01911
sgp,1988,2500759734.09307
sgp,1989,2965215662.89008
sgp,1990,3439111931.49772
sgp,1991,4204978292.32996
sgp,1992,4601104972.37569
sgp,1993,5461876469.86013
sgp,1994,6020950635.06612
sgp,1995,7245449414.42077
sgp,1996,8622198581.56028
sgp,1997,8770743534.48276
sgp,1998,8138742829.82792
sgp,1999,8099351032.44838
sgp,2000,10091821345.7077
sgp,2001,10425126974.3819
sgp,2002,10956774265.6093
sgp,2003,11145333486.3965
sgp,2004,11870133711.9867
sgp,2005,12649303052.1509
sgp,2006,14724715211.7817
sgp,2007,16531086192.0244
sgp,2008,19580394374.1607
sgp,2009,19279271227.22589
sgp,2010,23241290795.7462
sgp,2011,25803227858.1651
sgp,2012,26138433223.9738
sgp,2013,29970910253.33649
sgp,2014,30323415673.5854
sgp,2015,31388420133.8377
sgp,2016,32775027144.40829
sgp,2017,34940039104.9316
sgp,2018,37598383748.5172
sgp,2019,38562894003.8118
sgp,2020,42213017322.6064
sle,1964,30215433.83507
sle,1965,27719988.912
sle,1966,27719988.912
sle,1967,27202167.33613
sle,1968,25560010.224
sle,1969,27000010.8
sle,1970,29640011.856
sle,1971,37910973.00017
sle,1972,39711182.31928
sle,1973,51081532.00497
sle,1974,57629745.83295
sle,1975,70241653.41109
sle,1976,53017504.76259
sle,1977,62102049.71653
sle,1978,73349633.25183
sle,1979,90352611.71083
sle,1980,92684320.82301
sle,1981,77732723.66491
sle,1982,111088685.26218
sle,1983,88366492.86862
sle,1984,75379987.64916
sle,1985,67805261.09148
sle,1986,30922197.36515
sle,1987,65724183.12892
sle,1988,70738758.68856
sle,1989,67945095.54779
sle,1990,50671583.36416
sle,1991,75996075.08798
sle,1992,57801361.63396
sle,1993,77649339.20705
sle,1994,97574569.62673
sle,1995,76627383.47458
sle,1996,102373194.30868
sle,1997,76578706.06215
sle,1998,60051163.98056
sle,1999,76745926.17226
sle,2000,91140480.85656
sle,2001,141986758.30124
sle,2002,174516436.39829
sle,2003,163894118.14813
sle,2004,150118091.28938
sle,2005,163170694.7791
sle,2006,190376531.46153
sle,2007,186633609.20449
sle,2008,241868336.25204
sle,2009,257981686.41177
sle,2010,268107380.72001
sle,2011,296410114.30685
sle,2012,387827392.30894
sle,2013,428354739.27738
sle,2014,358363371.77798
sle,2015,432240839.4405
sle,2016,457066689.50631
sle,2017,389245905.73125
sle,2018,377487648.60073
sle,2019,349214649.12776
sle,2020,328708474.92115
slv,1965,76040000
slv,1966,81000000
slv,1967,89320000
slv,1968,95080000
slv,1969,109640000
slv,1970,121480000
slv,1971,120600000
slv,1972,134840000
slv,1973,151080000
slv,1974,181120000
slv,1975,210880000
slv,1976,279880000
slv,1977,330320000
slv,1978,394040000
slv,1979,455920000
slv,1980,499960000
slv,1981,544080000
slv,1982,536332000
slv,1983,555035500
slv,1984,587194800
slv,1985,588696900
slv,1986,534863200
slv,1987,544061300
slv,1988,533441800
slv,1989,533153800
slv,1990,476010767.00607
slv,1991,534498500
slv,1992,571447900
slv,1993,618925000
slv,1994,711544700
slv,1995,871680700
slv,1996,1047553800
slv,1997,1112449500
slv,1998,1293488500
slv,1999,1411813500
slv,2000,1542145200
slv,2001,1695807500
slv,2002,1774974200
slv,2003,1828674800
slv,2004,1889985700
slv,2005,2056960000
slv,2006,2293480000
slv,2007,2440200000
slv,2008,2646000000
slv,2009,2834160000
slv,2010,2898460000
slv,2011,3195890000
slv,2012,3369910000
slv,2013,3585820000
slv,2014,3604600000
slv,2015,3866710000
slv,2016,3947180000
slv,2017,4029920000
slv,2018,4191870000
slv,2019,4366000000
slv,2020,4775690000
smr,2015,283744613.97981
smr,2016,289220836.15231
smr,2017,303694726.61545
smr,2018,321315008.26641
smr,2019,315520099.64174
som,1960,15161980.49521
som,1961,16575972.08961
som,1962,15875983.56961
som,1963,18101979.31921
som,1964,20019969.59201
som,1965,20215878.70473
som,1966,23967856.19286
som,1967,25283848.29691
som,1968,28167830.99301
som,1969,30957142.85714
som,1970,33285714.28571
som,1971,32124119.74301
som,1972,85385596.1949
som,1973,99020954.86747
som,1974,115011914.21763
som,1975,144400297.37887
som,1976,136775198.09372
som,1977,70297117.68116
som,1978,106353591.16022
som,1979,234908069.29134
som,1980,94263574.44147
som,1981,154216867.46988
som,1982,102865681.18564
som,1983,145536803.88545
som,1984,133825795.54251
som,2013,269000000
som,2014,315999999.47935
som,2015,324000000
som,2016,387000000
som,2017,481000000
som,2018,490000000.52062
som,2019,592000000
som,2020,661000000
srb,1995,3092853107.34463
srb,1996,3982234636.87151
srb,1997,5447084890.82083
srb,1998,3870468955.6167
srb,1999,3668996269.77662
srb,2000,1329939096.88614
srb,2001,2787355952.51794
srb,2002,4117052779.34355
srb,2003,5437708169.08453
srb,2004,5916845091.07353
srb,2005,5401606564.15914
srb,2006,6622911634.08583
srb,2007,8951854037.82494
srb,2008,10504218148.537
srb,2009,8813032142.36038
srb,2010,8003721910.3834
srb,2011,9330238336.14697
srb,2012,8217625120.34902
srb,2013,8661721793.02457
srb,2014,8496355987.70662
srb,2015,6508141610.16217
srb,2016,6509873029.59527
srb,2017,7130720525.1724
srb,2018,8375777014.4477
srb,2019,8561782657.6063
srb,2020,9327159949.32306
ssd,2008,2139496581.07397
ssd,2009,1889326002.25128
ssd,2010,2380641329.34184
ssd,2011,1881458849.11342
ssd,2012,1739979525.42373
ssd,2013,5087005830.50847
ssd,2014,2563998881.35593
ssd,2015,9498508490.09489
sur,2006,332762328.24288
sur,2007,297267759.56284
sur,2008,385063752.27687
sur,2009,510746812.38616
sur,2010,582064544.3287
svk,1990,3347324784.15439
svk,1991,3521782667.8205
svk,1992,4698840729.71924
svk,1993,4644561958.30405
svk,1994,4844475026.69356
svk,1995,6146454901.96078
svk,1996,7065190114.06844
svk,1997,6369728106.9446
svk,1998,6922391766.41683
svk,1999,6420466463.94403
svk,2000,6065691491.86668
svk,2001,6431184254.47639
svk,2002,7193336756.67217
svk,2003,9717688075.30116
svk,2004,10815851301.3819
svk,2005,11608607575.6078
svk,2006,13282446324.6176
svk,2007,14839236073.9369
svk,2008,17687453813.4898
svk,2009,17873907992.0109
svk,2010,17499442765.6834
svk,2011,18301953824.4553
svk,2012,16864048741.4016
svk,2013,17883425490.1326
svk,2014,18621833295.3658
svk,2015,16490554732.7867
svk,2016,16983295264.2386
svk,2017,18075025347.8212
svk,2018,19673209406.8329
svk,2019,20582349362.2902
svk,2020,22571896753.681
svn,1990,2975233050.84746
svn,1991,2369356521.73913
svn,1992,2503977004.71698
svn,1993,2627743915.34392
svn,1994,2857160930.23256
svn,1995,3805602507.07643
svn,1996,3811009206.79887
svn,1997,3664545318.12725
svn,1998,3906286785.92037
svn,1999,4042464073.82993
svn,2000,3745604821.3517
svn,2001,3930526159.92103
svn,2002,4382094763.09227
svn,2003,5563490686.10436
svn,2004,6478692077.72795
svn,2005,6845985573.93359
svn,2006,7364518880.94342
svn,2007,8389708861.31022
svn,2008,10129704747.5562
svn,2009,10193312631.2039
svn,2010,9843899645.10002
svn,2011,10607158372.4708
svn,2012,9481095434.52422
svn,2013,9509241489.34787
svn,2014,9443473791.69134
svn,2015,8114187308.85312
svn,2016,8521596556.19185
svn,2017,8965991428.94707
svn,2018,9897056583.81882
svn,2019,9941563911.20783
svn,2020,11016327274.3424
swe,1960,2385265213.76898
swe,1961,2589324157.94784
swe,1962,2968042061.42839
swe,1963,3314265286.49442
swe,1964,3675381894.55773
swe,1965,4175761490.19474
swe,1966,4833198769.04657
swe,1967,5421584822.43941
swe,1968,6057165537.02018
swe,1969,6644197653.5334
swe,1970,7708800742.28717
swe,1971,8816283579.46897
swe,1972,10492458214.3457
swe,1973,12710517253.2228
swe,1974,14452377123.0346
swe,1975,18609611531.2365
swe,1976,20966125714.5481
swe,1977,24493601615.4945
swe,1978,27509866769.9458
swe,1979,32922847379.3473
swe,1980,38663018961.6039
swe,1981,35686595765.691
swe,1982,31297259733.23149
swe,1983,28084868855.2386
swe,1984,28217855484.9005
swe,1985,29138755448.11069
swe,1986,37971661940.5918
swe,1987,44836964071.6674
swe,1988,49361910334.2473
swe,1989,52561907738.6031
swe,1990,65886216124.8902
swe,1991,71262865646.9615
swe,1992,76915324873.7937
swe,1993,58299200863.3759
swe,1994,60443364437.5324
swe,1995,68113916420.1702
swe,1996,75374291679.09329
swe,1997,67872401734.1419
swe,1998,68713946087.3722
swe,1999,69602052672.347
swe,2000,64478509528.2792
swe,2001,59961855340.7364
swe,2002,67917347054.051
swe,2003,85967129589.5527
swe,2004,96361632353.14128
swe,2005,97649168350.4837
swe,2006,104204819603.69701
swe,2007,118620613126.591
swe,2008,127550029585.35001
swe,2009,113495387911.88699
swe,2010,124113631715.19
swe,2011,143162977788.70599
swe,2012,142265497780.51001
swe,2013,153732477088.35101
swe,2014,151801433800.94299
swe,2015,129903577512.67599
swe,2016,135954348627.996
swe,2017,140786126182.69901
swe,2018,144748271070.65799
swe,2019,137491223582.974
swe,2020,144750626269.54901
swz,1960,8259834.8033
swz,1961,10919781.60437
swz,1962,12319753.60493
swz,1963,12319753.60493
swz,1964,12319753.60493
swz,1965,12319753.60493
swz,1966,12879742.40515
swz,1967,16519669.60661
swz,1968,12039759.20482
swz,1969,14559708.80582
swz,1970,15259694.8061
swz,1971,18176733.78076
swz,1972,23025887.86263
swz,1973,29106628.24207
swz,1974,38852097.13024
swz,1975,49763353.61731
swz,1976,49793008.27967
swz,1977,62327506.89972
swz,1978,80726770.92916
swz,1979,88976003.80138
swz,1980,146519517.20596
swz,1981,152461257.9763
swz,1982,129858169.09191
swz,1983,119823175.65748
swz,1984,101940283.3322
swz,1985,74780140.88931
swz,1986,90119256.01751
swz,1987,113468811.39489
swz,1988,121417418.07785
swz,1989,121501696.72475
swz,1990,159355312.48792
swz,1991,171911780.68301
swz,1992,171844319.7756
swz,1993,239006028.70521
swz,1994,246141714.5432
swz,1995,262192936.50575
swz,1996,275812341.54397
swz,1997,355729166.66667
swz,1998,325760179.44033
swz,1999,305147720.76275
swz,2000,257570938.64377
swz,2001,226770440.58032
swz,2002,195412676.57746
swz,2003,340465715.75872
swz,2004,492972629.8842
swz,2005,543397386.5048
swz,2006,568190637.22956
swz,2007,626790842.25168
swz,2008,687895196.82371
swz,2009,794472202.22571
swz,2010,967455485.43954
swz,2011,953422883.58513
swz,2012,894576686.96711
swz,2013,853246336.13323
swz,2014,852559298.60772
swz,2015,892204992.82145
swz,2016,935089662.53331
swz,2017,1107540594.47537
swz,2018,1076418652.4271
swz,2019,974934380.62284
swz,2020,909295289.09613
syc,1976,10985480.74534
syc,1977,15320440.55741
syc,1978,21503159.55308
syc,1979,33382549.17505
syc,1980,42240630.80003
syc,1981,48852520.02975
syc,1982,51583037.12425
syc,1983,48170399.09962
syc,1984,46423882.96757
syc,1985,58505816.94182
syc,1986,65114710.30637
syc,1987,85642729.69883
syc,1988,90274724.93396
syc,1989,101563722.34938
syc,1990,102006782.96389
syc,1991,105571625.73497
syc,1992,131708936.13698
syc,1993,139747177.45827
syc,1994,142608489.25986
syc,1995,139650139.65014
syc,1996,148091510.89559
syc,1997,166325129.81716
syc,1998,190038197.67773
syc,1999,167711745.43753
syc,2000,220643512.19854
syc,2001,243882338.88177
syc,2002,184127135.0365
syc,2003,237348695.53947
syc,2006,400983368.66134
syc,2007,364716240.61721
syc,2008,264877553.60995
syc,2009,244527880.43997
syc,2010,264671273.96874
syc,2011,292383490.83273
syc,2012,291355716.8519
syc,2013,238537996.46699
syc,2014,265305156.54787
syc,2015,279986818.28765
syc,2016,309471530.6766
syc,2017,316256665.763
syc,2018,362717830.57183
syc,2019,360280756.76061
syc,2020,289602272.72727
syr,1960,129691871.50838
syr,1961,130812318.43575
syr,1962,145120813.00813
syr,1963,150420183.24607
syr,1964,173783848.16754
syr,1965,187434554.97382
syr,1966,193193691.09948
syr,1967,218324581.15183
syr,1968,278795811.51832
syr,1969,292146596.85864
syr,1970,312041884.81675
syr,1971,374869109.94764
syr,1972,428795811.51832
syr,1973,555809847.64271
syr,1974,754102019.64139
syr,1975,1173783783.78378
syr,1976,1287419967.73886
syr,1977,1348535031.84713
syr,1978,1648407643.3121
syr,1979,2146242038.21656
syr,1980,3024203821.65605
syr,1981,3479235668.78981
syr,1982,3847898089.17197
syr,1983,4115668789.80892
syr,1984,4351337579.61784
syr,1985,5063694267.51592
syr,1986,5462420382.16561
syr,1987,5845859872.61147
syr,1988,2185211581.29176
syr,1989,2978440979.95546
syr,1990,3430022271.71492
syr,1991,4238930957.68374
syr,1992,4773986636.97105
syr,1993,5010155902.00445
syr,1994,6059599109.1314
syr,1995,6833763919.82183
syr,1996,7244187082.40535
syr,1997,7571848552.33853
syr,1998,7886057906.4588
syr,1999,7737817371.93764
syr,2000,9999465478.84187
syr,2001,10843919821.8263
syr,2002,11116703786.1915
syr,2003,12834922048.9978
syr,2004,17631091314.0312
syr,2005,18408106904.2316
syr,2006,17366325167.0379
syr,2007,22120267260.5791
syr,2008,24488106904.2316
syr,2009,26887750556.7929
syr,2010,33645523385.3007
syr,2011,8222486483.94628
syr,2012,6234386896.45608
syr,2013,3888911590.68069
syr,2014,4167927933.52197
syr,2015,2787781352.11376
syr,2016,2070907352.43467
syr,2017,2667120411.34639
syr,2018,3427897681.96201
syr,2019,3345708653.71847
tcd,1960,39590953.08185
tcd,1961,42309816.39492
tcd,1962,47134111.67427
tcd,1963,49866098.99824
tcd,1964,53279432.84771
tcd,1965,57369813.12609
tcd,1966,63356801.75313
tcd,1967,70757819.69078
tcd,1968,74367227.89752
