geo,time,ag_lnd_frst_zs
mex,1993,35.97241
mex,1994,35.85871
mex,1995,35.745
mex,1996,35.6313
mex,1997,35.5176
mex,1998,35.4039
mex,1999,35.2902
mex,2000,35.1765
mex,2001,35.10252
mex,2002,35.02855
mex,2003,34.95457
mex,2004,34.8806
mex,2005,34.80662
mex,2006,34.73265
mex,2007,34.65867
mex,2008,34.5847
mex,2009,34.51072
mex,2010,34.43674
mex,2011,34.37374
mex,2012,34.31073
mex,2013,34.24773
mex,2014,34.18472
mex,2015,34.12172
mex,2016,34.05599
mex,2017,33.99027
mex,2018,33.92454
mex,2019,33.85882
mex,2020,33.79309
mhl,1991,52.22222
mhl,1992,52.22222
mhl,1993,52.22222
mhl,1994,52.22222
mhl,1995,52.22222
mhl,1996,52.22222
mhl,1997,52.22222
mhl,1998,52.22222
mhl,1999,52.22222
mhl,2000,52.22222
mhl,2001,52.22222
mhl,2002,52.22222
mhl,2003,52.22222
mhl,2004,52.22222
mhl,2005,52.22222
mhl,2006,52.22222
mhl,2007,52.22222
mhl,2008,52.22222
mhl,2009,52.22222
mhl,2010,52.22222
mhl,2011,52.22222
mhl,2012,52.22222
mhl,2013,52.22222
mhl,2014,52.22222
mhl,2015,52.22222
mhl,2016,52.22222
mhl,2017,52.22222
mhl,2018,52.22222
mhl,2019,52.22222
mhl,2020,52.22222
mkd,1990,35.86315
mkd,1991,35.86315
mkd,1992,36.22139
mkd,1993,36.40051
mkd,1994,36.57963
mkd,1995,36.75875
mkd,1996,36.93787
mkd,1997,37.11699
mkd,1998,37.29611
mkd,1999,37.47523
mkd,2000,37.65435
mkd,2001,37.66567
mkd,2002,37.677
mkd,2003,37.68832
mkd,2004,37.69965
mkd,2005,37.71097
mkd,2006,37.7223
mkd,2007,38.03274
mkd,2008,38.04415
mkd,2009,38.07066
mkd,2010,38.08208
mkd,2011,38.35147
mkd,2012,38.62086
mkd,2013,38.89025
mkd,2014,39.15964
mkd,2015,39.42902
mkd,2016,39.71729
mkd,2017,39.71015
mkd,2018,39.71015
mkd,2019,39.71015
mkd,2020,39.71015
mli,1990,10.89666
mli,1991,10.89666
mli,1992,10.89666
mli,1993,10.89666
mli,1994,10.89666
mli,1995,10.89666
mli,1996,10.89666
mli,1997,10.89666
mli,1998,10.89666
mli,1999,10.89666
mli,2000,10.89666
mli,2001,10.89666
mli,2002,10.89666
mli,2003,10.89666
mli,2004,10.89666
mli,2005,10.89666
mli,2006,10.89666
mli,2007,10.89666
mli,2008,10.89666
mli,2009,10.89666
mli,2010,10.89666
mli,2011,10.89666
mli,2012,10.89666
mli,2013,10.89666
mli,2014,10.89666
mli,2015,10.89666
mli,2016,10.89666
mli,2017,10.89666
mli,2018,10.89666
mli,2019,10.89666
mli,2020,10.89666
mlt,1990,1.09375
mlt,1991,1.09375
mlt,1992,1.09375
mlt,1993,1.09375
mlt,1994,1.09375
mlt,1995,1.09375
mlt,1996,1.09375
mlt,1997,1.09375
mlt,1998,1.09375
mlt,1999,1.09375
mlt,2000,1.09375
mlt,2001,1.09375
mlt,2002,1.09375
mlt,2003,1.09375
mlt,2004,1.09375
mlt,2005,1.09375
mlt,2006,1.09375
mlt,2007,1.09375
mlt,2008,1.09375
mlt,2009,1.09375
mlt,2010,1.09375
mlt,2011,1.09375
mlt,2012,1.09375
mlt,2013,1.09375
mlt,2014,1.09375
mlt,2015,1.09375
mlt,2016,1.1875
mlt,2017,1.3125
mlt,2018,1.4375
mlt,2019,1.4375
mlt,2020,1.4375
mmr,1990,60.0093
mmr,1991,59.34364
mmr,1992,58.67798
mmr,1993,58.01232
mmr,1994,57.34665
mmr,1995,56.68099
mmr,1996,56.01533
mmr,1997,55.34967
mmr,1998,54.684
mmr,1999,54.01834
mmr,2000,53.35268
mmr,2001,52.82829
mmr,2002,52.3039
mmr,2003,51.7795
mmr,2004,51.26453
mmr,2005,50.7447
mmr,2006,50.21171
mmr,2007,49.68346
mmr,2008,49.17485
mmr,2009,48.65102
mmr,2010,48.12938
mmr,2011,47.68371
mmr,2012,47.25037
mmr,2013,46.81182
mmr,2014,46.36821
mmr,2015,45.9246
mmr,2016,45.481
mmr,2017,45.0574
mmr,2018,44.6136
mmr,2019,44.16979
mmr,2020,43.72599
mne,1990,46.54275
mne,1991,46.54275
mne,1992,46.54275
mne,1993,46.54275
mne,1994,46.54275
mne,1995,46.54275
mne,1996,46.54275
mne,1997,46.54275
mne,1998,46.54275
mne,1999,46.54275
mne,2000,46.54275
mne,2001,46.54275
mne,2002,46.54275
mne,2003,46.54275
mne,2004,46.54275
mne,2005,46.54275
mne,2006,55.50929
mne,2007,57.00372
mne,2008,58.49814
mne,2009,59.99257
mne,2010,61.48699
mne,2011,61.48699
mne,2012,61.48699
mne,2013,61.48699
mne,2014,61.48699
mne,2015,61.48699
mne,2016,61.48699
mne,2017,61.48699
mne,2018,61.48699
mne,2019,61.48699
mne,2020,61.48699
mng,1990,9.23814
mng,1991,9.23247
mng,1992,9.2268
mng,1993,9.22112
mng,1994,9.21545
mng,1995,9.20978
mng,1996,9.20411
mng,1997,9.19844
mng,1998,9.19277
mng,1999,9.1871
mng,2000,9.18143
mng,2001,9.17628
mng,2002,9.17113
mng,2003,9.16598
mng,2004,9.16083
mng,2005,9.15568
mng,2006,9.15053
mng,2007,9.14538
mng,2008,9.14023
mng,2009,9.13508
mng,2010,9.12993
mng,2011,9.12922
mng,2012,9.1285
mng,2013,9.12778
mng,2014,9.12707
mng,2015,9.10469
mng,2016,9.10398
mng,2017,9.10327
mng,2018,9.10256
mng,2019,9.10184
mng,2020,9.10113
mnp,1991,72.70652
mnp,1992,72.34783
mnp,1993,71.98913
mnp,1994,71.63043
mnp,1995,71.27174
mnp,1996,70.91304
mnp,1997,70.55435
mnp,1998,70.19565
mnp,1999,69.83696
mnp,2000,69.47826
mnp,2001,69.12174
mnp,2002,68.76522
mnp,2003,68.4087
mnp,2004,68.05217
mnp,2005,67.69565
mnp,2006,67.33913
mnp,2007,66.98261
mnp,2008,66.62609
mnp,2009,66.26957
mnp,2010,65.91304
mnp,2011,65.55217
mnp,2012,65.1913
mnp,2013,64.83043
mnp,2014,64.46957
mnp,2015,64.1087
mnp,2016,52.95652
mnp,2017,52.95652
mnp,2018,52.95652
mnp,2019,52.95652
mnp,2020,52.95652
moz,1990,55.16163
moz,1991,54.88314
moz,1992,54.60464
moz,1993,54.32615
moz,1994,54.04766
moz,1995,53.76917
moz,1996,53.49068
moz,1997,53.21219
moz,1998,52.9337
moz,1999,52.6552
moz,2000,52.37671
moz,2001,52.09493
moz,2002,51.81315
moz,2003,51.53137
moz,2004,51.24959
moz,2005,50.96781
moz,2006,50.68603
moz,2007,50.40425
moz,2008,50.12248
moz,2009,49.8407
moz,2010,49.55892
moz,2011,49.29641
moz,2012,49.03391
moz,2013,48.7714
moz,2014,48.5089
moz,2015,48.24639
moz,2016,47.85001
moz,2017,47.5681
moz,2018,47.33611
moz,2019,47.00795
moz,2020,46.7252
mrt,1990,0.46186
mrt,1991,0.45658
mrt,1992,0.4513
mrt,1993,0.44603
mrt,1994,0.44075
mrt,1995,0.43547
mrt,1996,0.43019
mrt,1997,0.42492
mrt,1998,0.41964
mrt,1999,0.41436
mrt,2000,0.40908
mrt,2001,0.4038
mrt,2002,0.39853
mrt,2003,0.39325
mrt,2004,0.38797
mrt,2005,0.38269
mrt,2006,0.37741
mrt,2007,0.37214
mrt,2008,0.36686
mrt,2009,0.36158
mrt,2010,0.3563
mrt,2011,0.35102
mrt,2012,0.34575
mrt,2013,0.34047
mrt,2014,0.33519
mrt,2015,0.32991
mrt,2016,0.32463
mrt,2017,0.31939
mrt,2018,0.31406
mrt,2019,0.30882
mrt,2020,0.30348
mus,1990,20.23153
mus,1991,20.27389
mus,1992,20.31626
mus,1993,20.35862
mus,1994,20.40099
mus,1995,20.44335
mus,1996,20.48571
mus,1997,20.52808
mus,1998,20.57044
mus,1999,20.61281
mus,2000,20.65517
mus,2001,20.48079
mus,2002,20.3064
mus,2003,20.13202
mus,2004,19.95764
mus,2005,19.78325
mus,2006,19.60887
mus,2007,19.43448
mus,2008,19.2601
mus,2009,19.08571
mus,2010,18.91133
mus,2011,18.90246
mus,2012,18.8936
mus,2013,18.88473
mus,2014,18.87586
mus,2015,18.867
mus,2016,18.86207
mus,2017,19.03941
mus,2018,19.05911
mus,2019,19.07882
mus,2020,19.09852
mwi,1990,37.14149
mwi,1991,36.69601
mwi,1992,36.25053
mwi,1993,35.80505
mwi,1994,35.35957
mwi,1995,34.91409
mwi,1996,34.4686
mwi,1997,34.02312
mwi,1998,33.57764
mwi,1999,33.13216
mwi,2000,32.68668
mwi,2001,32.2412
mwi,2002,31.79571
mwi,2003,31.35023
mwi,2004,30.90475
mwi,2005,30.45927
mwi,2006,30.01379
mwi,2007,29.56831
mwi,2008,29.12283
mwi,2009,28.67734
mwi,2010,28.23186
mwi,2011,27.78638
mwi,2012,27.3409
mwi,2013,26.89542
mwi,2014,26.44994
mwi,2015,26.00445
mwi,2016,25.55897
mwi,2017,25.11349
mwi,2018,24.66801
mwi,2019,24.22253
mwi,2020,23.77705
mys,1990,62.75605
mys,1991,62.47385
mys,1992,62.19166
mys,1993,61.90947
mys,1994,61.62727
mys,1995,61.34508
mys,1996,61.06288
mys,1997,60.78069
mys,1998,60.49849
mys,1999,60.2163
mys,2000,59.9341
mys,2001,59.70775
mys,2002,59.48139
mys,2003,59.25503
mys,2004,59.02867
mys,2005,58.80231
mys,2006,58.57595
mys,2007,58.3496
mys,2008,58.12324
mys,2009,57.89688
mys,2010,57.67052
mys,2011,57.98498
mys,2012,58.29943
mys,2013,58.61389
mys,2014,58.92834
mys,2015,59.24279
mys,2016,58.78752
mys,2017,58.63488
mys,2018,58.48224
mys,2019,58.3296
mys,2020,58.17696
nam,1990,10.65137
nam,1991,10.56512
nam,1992,10.47887
nam,1993,10.39262
nam,1994,10.30638
nam,1995,10.22013
nam,1996,10.13388
nam,1997,10.04763
nam,1998,9.96138
nam,1999,9.87513
nam,2000,9.78888
nam,2001,9.70263
nam,2002,9.61637
nam,2003,9.53012
nam,2004,9.44387
nam,2005,9.35762
nam,2006,9.27137
nam,2007,9.18512
nam,2008,9.09887
nam,2009,9.01262
nam,2010,8.92637
nam,2011,8.84012
nam,2012,8.75387
nam,2013,8.66762
nam,2014,8.58137
nam,2015,8.49512
nam,2016,8.40887
nam,2017,8.32262
nam,2018,8.23637
nam,2019,8.15012
nam,2020,8.06387
ncl,1990,45.46663
ncl,1991,45.50339
ncl,1992,45.54015
ncl,1993,45.57691
ncl,1994,45.61368
ncl,1995,45.65044
ncl,1996,45.6872
ncl,1997,45.72396
ncl,1998,45.76072
ncl,1999,45.79748
ncl,2000,45.83425
ncl,2001,45.84065
ncl,2002,45.84705
ncl,2003,45.85345
ncl,2004,45.85985
ncl,2005,45.86625
ncl,2006,45.87265
ncl,2007,45.87905
ncl,2008,45.88545
ncl,2009,45.89185
ncl,2010,45.89825
ncl,2011,45.89278
ncl,2012,45.88731
ncl,2013,45.88184
ncl,2014,45.87637
ncl,2015,45.8709
ncl,2016,45.86543
ncl,2017,45.85996
ncl,2018,45.85449
ncl,2019,45.84902
ncl,2020,45.84354
ner,1990,1.53549
ner,1991,1.48678
ner,1992,1.43808
ner,1993,1.38938
ner,1994,1.34068
ner,1995,1.29198
ner,1996,1.24328
ner,1997,1.19458
ner,1998,1.14588
ner,1999,1.09717
ner,2000,1.04847
ner,2001,1.03867
ner,2002,1.02886
ner,2003,1.01906
ner,2004,1.00925
ner,2005,0.99945
ner,2006,0.98964
ner,2007,0.97984
ner,2008,0.97003
ner,2009,0.96023
ner,2010,0.95042
ner,2011,0.94062
ner,2012,0.93081
ner,2013,0.92101
ner,2014,0.9112
ner,2015,0.9014
ner,2016,0.89159
ner,2017,0.88179
ner,2018,0.87198
ner,2019,0.86218
ner,2020,0.85237
nga,1990,29.12491
nga,1991,28.9456
nga,1992,28.7663
nga,1993,28.58699
nga,1994,28.40769
nga,1995,28.22838
nga,1996,28.04908
nga,1997,27.86978
nga,1998,27.69047
nga,1999,27.51117
nga,2000,27.33186
nga,2001,27.15256
nga,2002,26.97325
nga,2003,26.79395
nga,2004,26.61464
nga,2005,26.43533
nga,2006,26.25603
nga,2007,26.07672
nga,2008,25.89742
nga,2009,25.71811
nga,2010,25.53881
nga,2011,25.3595
nga,2012,25.1802
nga,2013,25.00089
nga,2014,24.82159
nga,2015,24.64228
nga,2016,24.46298
nga,2017,24.28368
nga,2018,24.10438
nga,2019,23.92509
nga,2020,23.74579
nic,1990,53.177
nic,1991,52.34602
nic,1992,51.51504
nic,1993,50.68406
nic,1994,49.85308
nic,1995,49.0221
nic,1996,48.19113
nic,1997,47.36015
nic,1998,46.52917
nic,1999,45.69819
nic,2000,44.86721
nic,2001,43.86075
nic,2002,42.8543
nic,2003,41.84784
nic,2004,40.84138
nic,2005,39.83493
nic,2006,38.82847
nic,2007,37.82201
nic,2008,36.81556
nic,2009,35.8091
nic,2010,34.80264
nic,2011,34.33626
nic,2012,33.86989
nic,2013,33.40351
nic,2014,32.93713
nic,2015,32.47075
nic,2016,31.63977
nic,2017,30.80879
nic,2018,29.97781
nic,2019,29.14683
nic,2020,28.31586
nld,1990,10.22897
nld,1991,10.27094
nld,1992,10.31291
nld,1993,10.35489
nld,1994,10.39686
nld,1995,10.43883
nld,1996,10.48081
nld,1997,10.52278
nld,1998,10.56475
nld,1999,10.60672
nld,2000,10.6487
nld,2001,10.69011
nld,2002,10.73152
nld,2003,10.77293
nld,2004,10.81434
nld,2005,10.85575
nld,2006,10.89716
nld,2007,10.93857
nld,2008,10.97998
nld,2009,11.03119
nld,2010,11.07264
nld,2011,11.02461
nld,2012,10.97331
nld,2013,10.93173
nld,2014,10.88038
nld,2015,10.83546
nld,2016,10.86308
nld,2017,10.891
nld,2018,10.91862
nld,2019,10.94654
nld,2020,10.97416
nld_curacao,2000,0.15766
nld_curacao,2010,0.15766
nld_curacao,2011,0.15766
nld_curacao,2012,0.15766
nld_curacao,2013,0.15766
nld_curacao,2014,0.15766
nld_curacao,2015,0.15766
nld_curacao,2016,0.15766
nld_curacao,2017,0.15766
nld_curacao,2018,0.15766
nld_curacao,2019,0.15766
nld_curacao,2020,0.15766
nor,1990,33.21615
nor,1991,33.21095
nor,1992,33.20575
nor,1993,33.20055
nor,1994,33.19534
nor,1995,33.19014
nor,1996,33.18494
nor,1997,33.17974
nor,1998,33.17454
nor,1999,33.16933
nor,2000,33.16413
nor,2001,33.16112
nor,2002,33.15811
nor,2003,33.1551
nor,2004,33.15208
nor,2005,33.14907
nor,2006,33.14606
nor,2007,33.14305
nor,2008,33.14004
nor,2009,33.13703
nor,2010,33.13401
nor,2011,33.15537
nor,2012,33.17673
nor,2013,33.20909
nor,2014,33.23181
nor,2015,33.24564
nor,2016,33.2711
nor,2017,33.29454
nor,2018,33.31728
nor,2019,33.33864
nor,2020,33.36001
npl,1990,39.66434
npl,1991,39.74039
npl,1992,39.81645
npl,1993,39.8925
npl,1994,39.96856
npl,1995,40.04462
npl,1996,40.12067
npl,1997,40.19673
npl,1998,40.27278
npl,1999,40.34884
npl,2000,41.65162
npl,2001,40.45265
npl,2002,40.5791
npl,2003,40.70555
npl,2004,40.83201
npl,2005,40.95846
npl,2006,41.08491
npl,2007,41.21136
npl,2008,41.33782
npl,2009,41.46427
npl,2010,41.59072
npl,2011,41.59072
npl,2012,41.59072
npl,2013,41.59072
npl,2014,41.59072
npl,2015,41.59072
npl,2016,41.59072
npl,2017,41.59072
npl,2018,41.59072
npl,2019,41.59072
npl,2020,41.59072
nru,1990,0
nru,1991,0
nru,1992,0
nru,1993,0
nru,1994,0
nru,1995,0
nru,1996,0
nru,1997,0
nru,1998,0
nru,1999,0
nru,2000,0
nru,2001,0
nru,2002,0
nru,2003,0
nru,2004,0
nru,2005,0
nru,2006,0
nru,2007,0
nru,2008,0
nru,2009,0
nru,2010,0
nru,2011,0
nru,2012,0
nru,2013,0
nru,2014,0
nru,2015,0
nru,2016,0
nru,2017,0
nru,2018,0
nzl,1990,35.59405
nzl,1991,35.77565
nzl,1992,35.95725
nzl,1993,36.13885
nzl,1994,36.32045
nzl,1995,36.50205
nzl,1996,36.68365
nzl,1997,36.86525
nzl,1998,37.04685
nzl,1999,37.22845
nzl,2000,37.41005
nzl,2001,37.40917
nzl,2002,37.40829
nzl,2003,37.40741
nzl,2004,37.40652
nzl,2005,37.40564
nzl,2006,37.40476
nzl,2007,37.40388
nzl,2008,37.403
nzl,2009,37.40212
nzl,2010,37.40124
nzl,2011,37.40009
nzl,2012,37.39894
nzl,2013,37.3978
nzl,2014,37.39665
nzl,2015,37.3955
nzl,2016,37.39604
nzl,2017,37.41161
nzl,2018,37.42794
nzl,2019,37.46732
nzl,2020,37.57013
omn,1990,0.00969
omn,1991,0.00969
omn,1992,0.00969
omn,1993,0.00969
omn,1994,0.00969
omn,1995,0.00969
omn,1996,0.00969
omn,1997,0.00969
omn,1998,0.00969
omn,1999,0.00969
omn,2000,0.00969
omn,2001,0.00969
omn,2002,0.00969
omn,2003,0.00969
omn,2004,0.00969
omn,2005,0.00969
omn,2006,0.00969
omn,2007,0.00969
omn,2008,0.00969
omn,2009,0.00969
omn,2010,0.00969
omn,2011,0.00969
omn,2012,0.00969
omn,2013,0.00969
omn,2014,0.00969
omn,2015,0.00969
omn,2016,0.00905
omn,2017,0.00872
omn,2018,0.0084
omn,2019,0.00808
omn,2020,0.00808
pak,1990,0.18776
pak,1991,6.40727
pak,1992,6.34558
pak,1993,6.2839
pak,1994,6.22221
pak,1995,6.16052
pak,1996,6.09884
pak,1997,6.03715
pak,1998,5.97546
pak,1999,5.91378
pak,2000,5.85209
pak,2001,5.79793
pak,2002,5.74377
pak,2003,5.6896
pak,2004,5.63544
pak,2005,5.58128
pak,2006,5.52711
pak,2007,5.47295
pak,2008,5.41879
pak,2009,5.36463
pak,2010,5.31046
pak,2011,5.26866
pak,2012,5.22686
pak,2013,5.18505
pak,2014,5.14325
pak,2015,5.10144
pak,2016,5.01795
pak,2017,4.99419
pak,2018,4.94056
pak,2019,4.88693
pak,2020,4.83331
pan,1990,61.9774
pan,1991,61.7551
pan,1992,61.5328
pan,1993,61.31049
pan,1994,61.08819
pan,1995,60.86589
pan,1996,60.64358
pan,1997,60.42128
pan,1998,60.19898
pan,1999,59.97667
pan,2000,59.75437
pan,2001,59.60082
pan,2002,59.44727
pan,2003,59.29372
pan,2004,59.14017
pan,2005,58.98662
pan,2006,58.83306
pan,2007,58.67951
pan,2008,58.52596
pan,2009,58.37241
pan,2010,58.21886
pan,2011,58.06529
pan,2012,57.91173
pan,2013,57.75817
pan,2014,57.77558
pan,2015,57.62156
pan,2016,57.46762
pan,2017,57.31355
pan,2018,57.11568
pan,2019,56.96173
pan,2020,56.80791
per,1990,59.72542
per,1991,59.63552
per,1992,59.54562
per,1993,59.45572
per,1994,59.36583
per,1995,59.27593
per,1996,59.18603
per,1997,59.09613
per,1998,59.00623
per,1999,58.91633
per,2000,58.82643
per,2001,58.72893
per,2002,58.63143
per,2003,58.53392
per,2004,58.43642
per,2005,58.33892
per,2006,58.24142
per,2007,58.14391
per,2008,58.04641
per,2009,57.94891
per,2010,57.85141
per,2011,57.71777
per,2012,57.58413
per,2013,57.4505
per,2014,57.31686
per,2015,57.18323
per,2016,57.03928
per,2017,56.90217
per,2018,56.77816
per,2019,56.64312
per,2020,56.5081
phl,1990,26.08851
phl,1991,25.93103
phl,1992,25.77355
phl,1993,25.61607
phl,1994,25.4586
phl,1995,25.30112
phl,1996,25.14364
phl,1997,24.98617
phl,1998,24.82869
phl,1999,24.67121
phl,2000,24.51373
phl,2001,24.35626
phl,2002,24.19879
phl,2003,24.04131
phl,2004,23.88384
phl,2005,23.72636
phl,2006,23.56889
phl,2007,23.41142
phl,2008,23.25394
phl,2009,23.09647
phl,2010,22.93899
phl,2011,23.05599
phl,2012,23.173
phl,2013,23.29
phl,2014,23.407
phl,2015,23.524
phl,2016,23.64101
phl,2017,23.75802
phl,2018,23.875
phl,2019,23.99202
phl,2020,24.10903
plw,1991,83.24565
plw,1992,83.55652
plw,1993,83.86739
plw,1994,84.17826
plw,1995,84.48913
plw,1996,84.8
plw,1997,85.11087
plw,1998,85.42174
plw,1999,85.73261
plw,2000,86.04348
plw,2001,86.25652
plw,2002,86.46957
plw,2003,86.68261
plw,2004,86.89565
plw,2005,87.1087
plw,2006,87.32174
plw,2007,87.53478
plw,2008,87.74783
plw,2009,87.96087
plw,2010,88.17391
plw,2011,88.36087
plw,2012,88.54783
plw,2013,88.73478
plw,2014,88.92174
plw,2015,89.1087
plw,2016,89.30435
plw,2017,89.47826
plw,2018,89.67391
plw,2019,89.84783
plw,2020,90.02174
png,1990,80.37734
png,1991,80.35046
png,1992,80.32358
png,1993,80.29671
png,1994,80.26983
png,1995,80.24295
png,1996,80.21608
png,1997,80.1892
png,1998,80.16232
png,1999,80.13544
png,2000,80.10857
png,2001,80.08669
png,2002,80.06481
png,2003,80.04293
png,2004,80.02105
png,2005,79.99917
png,2006,79.97729
png,2007,79.95542
png,2008,79.93354
png,2009,79.91166
png,2010,79.88978
png,2011,79.82156
png,2012,79.75334
png,2013,79.68513
png,2014,79.61691
png,2015,79.54869
png,2016,79.47242
png,2017,79.39838
png,2018,79.32434
png,2019,79.2503
png,2020,79.17626
pol,1990,28.99866
pol,1991,29.05645
pol,1992,29.11424
pol,1993,29.17203
pol,1994,29.22981
pol,1995,29.2876
pol,1996,29.34539
pol,1997,29.40318
pol,1998,29.46097
pol,1999,29.51876
pol,2000,29.57655
pol,2001,29.6647
pol,2002,29.75285
pol,2003,29.84587
pol,2004,29.92524
pol,2005,30.01338
pol,2006,30.10251
pol,2007,30.19065
pol,2008,30.28077
pol,2009,30.3709
pol,2010,30.45906
pol,2011,30.52346
pol,2012,30.58389
pol,2013,30.64433
pol,2014,30.70577
pol,2015,30.76521
pol,2016,30.8142
pol,2017,30.85339
pol,2018,30.8946
pol,2019,30.93379
pol,2020,30.97299
pri,1990,36.11387
pri,1991,37.3407
pri,1992,38.56753
pri,1993,39.79436
pri,1994,41.0212
pri,1995,42.24803
pri,1996,43.47486
pri,1997,44.70169
pri,1998,45.92852
pri,1999,47.15536
pri,2000,48.38219
pri,2001,49.08455
pri,2002,49.78692
pri,2003,50.48929
pri,2004,51.19166
pri,2005,51.89402
pri,2006,52.59639
pri,2007,53.29876
pri,2008,54.00113
pri,2009,54.70349
pri,2010,55.40586
pri,2011,55.46065
pri,2012,55.51545
pri,2013,55.57024
pri,2014,55.62503
pri,2015,55.67982
pri,2016,55.73506
pri,2017,55.7903
pri,2018,55.84555
pri,2019,55.90079
pri,2020,55.95603
prk,1990,57.40412
prk,1991,57.0243
prk,1992,56.64448
prk,1993,56.26466
prk,1994,55.88484
prk,1995,55.50502
prk,1996,55.12521
prk,1997,54.74539
prk,1998,54.36557
prk,1999,53.98575
prk,2000,53.60593
prk,2001,53.42962
prk,2002,53.2533
prk,2003,53.07699
prk,2004,52.90067
prk,2005,52.72436
prk,2006,52.54804
prk,2007,52.37173
prk,2008,52.19542
prk,2009,52.0191
prk,2010,51.84279
prk,2011,51.66647
prk,2012,51.49016
prk,2013,51.31384
prk,2014,51.13753
prk,2015,50.96122
prk,2016,50.7849
prk,2017,50.60859
prk,2018,50.43227
prk,2019,50.25596
prk,2020,50.07964
prt,1990,37.14754
prt,1991,37.01858
prt,1992,36.88962
prt,1993,36.76066
prt,1994,36.63169
prt,1995,36.50273
prt,1996,36.37377
prt,1997,36.24481
prt,1998,36.11585
prt,1999,35.98689
prt,2000,35.85792
prt,2001,35.82623
prt,2002,35.79454
prt,2003,35.76284
prt,2004,35.73115
prt,2005,35.71116
prt,2006,35.67946
prt,2007,35.64775
prt,2008,35.61605
prt,2009,35.53772
prt,2010,35.50606
prt,2011,35.63708
prt,2012,35.7681
prt,2013,35.89316
prt,2014,36.024
prt,2015,36.15499
prt,2016,36.15499
prt,2017,36.15499
prt,2018,36.15499
prt,2019,36.15499
prt,2020,36.15499
pry,1990,64.29867
pry,1991,63.65577
pry,1992,63.01288
pry,1993,62.36999
pry,1994,61.7271
pry,1995,61.08421
pry,1996,60.44131
pry,1997,59.79842
pry,1998,59.15553
pry,1999,58.51264
pry,2000,57.86975
pry,2001,57.00857
pry,2002,56.1474
pry,2003,55.28623
pry,2004,54.42505
pry,2005,53.56388
pry,2006,52.70271
pry,2007,51.84154
pry,2008,50.98036
pry,2009,50.11919
pry,2010,49.25802
pry,2011,48.21534
pry,2012,47.17267
pry,2013,46.13
pry,2014,45.08732
pry,2015,44.04465
pry,2016,43.62731
pry,2017,42.63848
pry,2018,41.93539
pry,2019,41.23232
pry,2020,40.52922
pse,1990,1.50831
pse,1991,1.50831
pse,1992,1.50831
pse,1993,1.50831
pse,1994,1.50831
pse,1995,1.50831
pse,1996,1.50831
pse,1997,1.50831
pse,1998,1.50831
pse,1999,1.50831
pse,2000,1.50831
pse,2001,1.51163
pse,2002,1.51495
pse,2003,1.51661
pse,2004,1.51993
pse,2005,1.52326
pse,2006,1.52326
pse,2007,1.52326
pse,2008,1.52326
pse,2009,1.52326
pse,2010,1.65282
pse,2011,1.52326
pse,2012,1.52326
pse,2013,1.52326
pse,2014,1.52326
pse,2015,1.68439
pse,2016,1.68439
pse,2017,1.68439
pse,2018,1.68439
pse,2019,1.68439
pse,2020,1.68439
pyf,1990,39.46175
pyf,1991,39.57432
pyf,1992,39.68689
pyf,1993,39.79945
pyf,1994,39.91202
pyf,1995,40.02459
pyf,1996,40.13716
pyf,1997,40.24973
pyf,1998,40.3623
pyf,1999,40.47486
pyf,2000,40.58743
pyf,2001,40.6123
pyf,2002,40.63716
pyf,2003,40.66202
pyf,2004,40.68689
pyf,2005,40.71175
pyf,2006,40.73661
pyf,2007,40.76148
pyf,2008,40.78634
pyf,2009,40.8112
pyf,2010,40.83607
pyf,2011,40.83607
pyf,2012,40.83607
pyf,2013,40.83607
pyf,2014,40.83607
pyf,2015,40.83607
pyf,2016,40.83607
pyf,2017,40.83607
pyf,2018,42.46023
pyf,2019,42.46023
pyf,2020,42.46023
qat,1990,0
qat,1991,0
qat,1992,0
qat,1993,0
qat,1994,0
qat,1995,0
qat,1996,0
qat,1997,0
qat,1998,0
qat,1999,0
qat,2000,0
qat,2001,0
qat,2002,0
qat,2003,0
qat,2004,0
qat,2005,0
qat,2006,0
qat,2007,0
qat,2008,0
qat,2009,0
qat,2010,0
qat,2011,0
qat,2012,0
qat,2013,0
qat,2014,0
qat,2015,0
qat,2016,0
qat,2017,0
qat,2018,0
qat,2019,0
qat,2020,0
rou,1990,27.7785
rou,1991,27.76301
rou,1992,27.76083
rou,1993,27.75865
rou,1994,27.75042
rou,1995,27.75066
rou,1996,27.74486
rou,1997,27.74147
rou,1998,27.73204
rou,1999,27.72866
rou,2000,27.7132
rou,2001,27.77807
rou,2002,27.82355
rou,2003,27.87867
rou,2004,27.93739
rou,2005,28.00461
rou,2006,28.0694
rou,2007,28.1452
rou,2008,28.20879
rou,2009,28.25393
rou,2010,28.31993
rou,2011,28.64054
rou,2012,28.9948
rou,2013,29.32911
rou,2014,29.65824
rou,2015,29.99374
rou,2016,30.11583
rou,2017,30.11583
rou,2018,30.11583
rou,2019,30.11583
rou,2020,30.11583
rus,1990,49.35647
rus,1991,49.35647
rus,1992,49.36035
rus,1993,49.37365
rus,1994,49.39021
rus,1995,49.40105
rus,1996,49.40426
rus,1997,49.40413
rus,1998,49.39808
rus,1999,49.37829
rus,2000,49.40185
rus,2001,49.44038
rus,2002,49.47469
rus,2003,49.51039
rus,2004,49.54545
rus,2005,49.58078
rus,2006,49.62765
rus,2007,49.66347
