geo,time,sh_dyn_nmrt
tur,1966,58.1
tur,1967,57.7
tur,1968,57.3
tur,1969,57
tur,1970,56.6
tur,1971,56.1
tur,1972,55.4
tur,1973,54.6
tur,1974,53.5
tur,1975,52.2
tur,1976,50.6
tur,1977,48.8
tur,1978,47.2
tur,1979,45.7
tur,1980,44.3
tur,1981,43
tur,1982,41.8
tur,1983,40.5
tur,1984,39.3
tur,1985,38.1
tur,1986,37.1
tur,1987,36.2
tur,1988,35.4
tur,1989,34.3
tur,1990,33.1
tur,1991,31.5
tur,1992,29.7
tur,1993,27.8
tur,1994,26
tur,1995,24.2
tur,1996,22.7
tur,1997,21.4
tur,1998,20.3
tur,1999,19.2
tur,2000,18.2
tur,2001,17.1
tur,2002,15.9
tur,2003,14.9
tur,2004,14
tur,2005,13
tur,2006,12.1
tur,2007,11.3
tur,2008,10.4
tur,2009,9.7
tur,2010,9
tur,2011,8.3
tur,2012,7.7
tur,2013,7.2
tur,2014,6.7
tur,2015,6.3
tur,2016,6
tur,2017,5.8
tur,2018,5.5
tur,2019,5.3
tur,2020,5
tuv,1989,28.3
tuv,1990,28.2
tuv,1991,28
tuv,1992,27.7
tuv,1993,27.4
tuv,1994,27
tuv,1995,26.7
tuv,1996,26.2
tuv,1997,25.7
tuv,1998,25.1
tuv,1999,24.7
tuv,2000,24.3
tuv,2001,24.1
tuv,2002,23.8
tuv,2003,23.5
tuv,2004,23
tuv,2005,22.3
tuv,2006,21.4
tuv,2007,20.2
tuv,2008,18.8
tuv,2009,17.5
tuv,2010,16.4
tuv,2011,15.3
tuv,2012,14.4
tuv,2013,13.6
tuv,2014,13
tuv,2015,12.3
tuv,2016,11.8
tuv,2017,11.3
tuv,2018,10.8
tuv,2019,10.4
tuv,2020,10.1
tza,1968,47.1
tza,1969,46.6
tza,1970,46
tza,1971,45.4
tza,1972,44.9
tza,1973,44.4
tza,1974,44.1
tza,1975,43.8
tza,1976,43.5
tza,1977,43.3
tza,1978,43.1
tza,1979,42.9
tza,1980,42.8
tza,1981,42.8
tza,1982,42.9
tza,1983,42.9
tza,1984,42.8
tza,1985,42.5
tza,1986,42.1
tza,1987,41.6
tza,1988,41.1
tza,1989,40.5
tza,1990,39.9
tza,1991,39.3
tza,1992,38.8
tza,1993,38.4
tza,1994,37.9
tza,1995,37.5
tza,1996,37
tza,1997,36.4
tza,1998,35.7
tza,1999,34.8
tza,2000,33.7
tza,2001,32.5
tza,2002,31.3
tza,2003,30.2
tza,2004,29.1
tza,2005,28.1
tza,2006,27.4
tza,2007,26.6
tza,2008,26
tza,2009,25.4
tza,2010,24.9
tza,2011,24.3
tza,2012,23.8
tza,2013,23.3
tza,2014,22.8
tza,2015,22.3
tza,2016,21.9
tza,2017,21.5
tza,2018,21
tza,2019,20.6
tza,2020,20.1
uga,1965,59.5
uga,1966,58.5
uga,1967,57.3
uga,1968,56.1
uga,1969,55
uga,1970,53.8
uga,1971,52.9
uga,1972,52.2
uga,1973,51.8
uga,1974,51.8
uga,1975,51.9
uga,1976,52.2
uga,1977,52.6
uga,1978,53
uga,1979,53.2
uga,1980,52.9
uga,1981,52.2
uga,1982,51
uga,1983,49.5
uga,1984,47.9
uga,1985,46.2
uga,1986,44.6
uga,1987,43.1
uga,1988,41.8
uga,1989,40.5
uga,1990,39.3
uga,1991,38
uga,1992,37
uga,1993,36
uga,1994,35.4
uga,1995,35
uga,1996,34.6
uga,1997,34.2
uga,1998,33.7
uga,1999,33.1
uga,2000,32.3
uga,2001,31.4
uga,2002,30.5
uga,2003,29.5
uga,2004,28.7
uga,2005,27.9
uga,2006,27.3
uga,2007,26.7
uga,2008,26.1
uga,2009,25.5
uga,2010,25
uga,2011,24.5
uga,2012,24
uga,2013,23.4
uga,2014,22.7
uga,2015,22.1
uga,2016,21.5
uga,2017,20.8
uga,2018,20.3
uga,2019,19.8
uga,2020,19.2
ukr,1984,14.1
ukr,1985,13.6
ukr,1986,13.1
ukr,1987,12.6
ukr,1988,12.3
ukr,1989,12
ukr,1990,11.8
ukr,1991,11.8
ukr,1992,11.9
ukr,1993,12
ukr,1994,12.2
ukr,1995,12.3
ukr,1996,12.3
ukr,1997,12.1
ukr,1998,11.9
ukr,1999,11.5
ukr,2000,11
ukr,2001,10.5
ukr,2002,9.9
ukr,2003,9.4
ukr,2004,9
ukr,2005,8.6
ukr,2006,8.3
ukr,2007,8
ukr,2008,7.6
ukr,2009,7.3
ukr,2010,7
ukr,2011,6.6
ukr,2012,6.3
ukr,2013,6
ukr,2014,5.8
ukr,2015,5.6
ukr,2016,5.4
ukr,2017,5.3
ukr,2018,5.1
ukr,2019,5
ukr,2020,4.8
ury,1970,22.7
ury,1971,23.8
ury,1972,25.6
ury,1973,27.4
ury,1974,27.7
ury,1975,25.8
ury,1976,23.1
ury,1977,20.9
ury,1978,19.5
ury,1979,18.4
ury,1980,17.4
ury,1981,16.3
ury,1982,15.2
ury,1983,14.5
ury,1984,13.9
ury,1985,13.5
ury,1986,13.2
ury,1987,12.7
ury,1988,12.2
ury,1989,11.7
ury,1990,11.3
ury,1991,11.1
ury,1992,11.2
ury,1993,11.2
ury,1994,10.9
ury,1995,10.2
ury,1996,9.4
ury,1997,9
ury,1998,8.8
ury,1999,8.7
ury,2000,8.5
ury,2001,8.4
ury,2002,8.2
ury,2003,8
ury,2004,7.8
ury,2005,7.3
ury,2006,6.8
ury,2007,6.1
ury,2008,5.4
ury,2009,5
ury,2010,4.8
ury,2011,4.8
ury,2012,5
ury,2013,5.1
ury,2014,5.2
ury,2015,5
ury,2016,4.8
ury,2017,4.4
ury,2018,4
ury,2019,4
ury,2020,4.1
usa,1968,15.8
usa,1969,15.5
usa,1970,15
usa,1971,14.4
usa,1972,13.6
usa,1973,12.9
usa,1974,12.2
usa,1975,11.5
usa,1976,10.8
usa,1977,10.1
usa,1978,9.5
usa,1979,8.9
usa,1980,8.4
usa,1981,8
usa,1982,7.7
usa,1983,7.5
usa,1984,7.2
usa,1985,7
usa,1986,6.7
usa,1987,6.5
usa,1988,6.2
usa,1989,6
usa,1990,5.8
usa,1991,5.6
usa,1992,5.4
usa,1993,5.3
usa,1994,5.1
usa,1995,5
usa,1996,4.9
usa,1997,4.8
usa,1998,4.8
usa,1999,4.7
usa,2000,4.6
usa,2001,4.6
usa,2002,4.6
usa,2003,4.6
usa,2004,4.6
usa,2005,4.5
usa,2006,4.4
usa,2007,4.3
usa,2008,4.3
usa,2009,4.2
usa,2010,4.1
usa,2011,4.1
usa,2012,4.1
usa,2013,4
usa,2014,4
usa,2015,3.9
usa,2016,3.8
usa,2017,3.8
usa,2018,3.7
usa,2019,3.5
usa,2020,3.4
uzb,1989,30.7
uzb,1990,30.5
uzb,1991,30.5
uzb,1992,30.5
uzb,1993,30.6
uzb,1994,30.5
uzb,1995,30.4
uzb,1996,30.1
uzb,1997,29.8
uzb,1998,29.3
uzb,1999,28.6
uzb,2000,27.8
uzb,2001,26.9
uzb,2002,25.8
uzb,2003,24.7
uzb,2004,23.6
uzb,2005,22.4
uzb,2006,21.2
uzb,2007,20
uzb,2008,18.4
uzb,2009,16.9
uzb,2010,15.5
uzb,2011,14.3
uzb,2012,13.1
uzb,2013,12.1
uzb,2014,11.2
uzb,2015,10.4
uzb,2016,9.8
uzb,2017,9.2
uzb,2018,8.6
uzb,2019,8.1
uzb,2020,7.6
vct,1970,24.5
vct,1971,24
vct,1972,23.4
vct,1973,22.9
vct,1974,22.4
vct,1975,22.2
vct,1976,22.2
vct,1977,22.3
vct,1978,22
vct,1979,21.3
vct,1980,20.3
vct,1981,19
vct,1982,17.8
vct,1983,17
vct,1984,16.2
vct,1985,15.2
vct,1986,14.4
vct,1987,13.8
vct,1988,13.3
vct,1989,12.9
vct,1990,12.7
vct,1991,12.5
vct,1992,12.6
vct,1993,12.6
vct,1994,12.8
vct,1995,12.9
vct,1996,13.1
vct,1997,13.1
vct,1998,13.2
vct,1999,13.2
vct,2000,13.1
vct,2001,13.1
vct,2002,13.1
vct,2003,13.1
vct,2004,13
vct,2005,12.9
vct,2006,12.9
vct,2007,12.9
vct,2008,12.8
vct,2009,12.7
vct,2010,12.6
vct,2011,12.3
vct,2012,11.9
vct,2013,11.5
vct,2014,11
vct,2015,10.6
vct,2016,10.2
vct,2017,9.8
vct,2018,9.4
vct,2019,9.1
vct,2020,8.8
ven,1989,12.2
ven,1990,12.8
ven,1991,13.6
ven,1992,14.3
ven,1993,14.4
ven,1994,13.8
ven,1995,12.9
ven,1996,12.1
ven,1997,11.5
ven,1998,11.3
ven,1999,11.6
ven,2000,11.1
ven,2001,10.6
ven,2002,10.1
ven,2003,9.9
ven,2004,10.2
ven,2005,10.6
ven,2006,10.5
ven,2007,10.2
ven,2008,10.1
ven,2009,10.2
ven,2010,10.5
ven,2011,10.9
ven,2012,11.3
ven,2013,11.5
ven,2014,11.3
ven,2015,14.5
ven,2016,14.6
ven,2017,14.7
ven,2018,14.6
ven,2019,14.6
ven,2020,14.6
vnm,1974,28.1
vnm,1975,27.8
vnm,1976,27.5
vnm,1977,27.1
vnm,1978,26.7
vnm,1979,26.4
vnm,1980,26
vnm,1981,25.7
vnm,1982,25.5
vnm,1983,25.3
vnm,1984,25.2
vnm,1985,25.1
vnm,1986,25
vnm,1987,24.8
vnm,1988,24.6
vnm,1989,24.2
vnm,1990,23.7
vnm,1991,23.1
vnm,1992,22.4
vnm,1993,21.5
vnm,1994,20.7
vnm,1995,19.8
vnm,1996,18.9
vnm,1997,17.9
vnm,1998,16.8
vnm,1999,15.9
vnm,2000,15
vnm,2001,14.4
vnm,2002,13.8
vnm,2003,13.3
vnm,2004,12.9
vnm,2005,12.6
vnm,2006,12.3
vnm,2007,12.1
vnm,2008,12
vnm,2009,11.8
vnm,2010,11.7
vnm,2011,11.6
vnm,2012,11.5
vnm,2013,11.3
vnm,2014,11.2
vnm,2015,11.1
vnm,2016,10.9
vnm,2017,10.7
vnm,2018,10.5
vnm,2019,10.2
vnm,2020,10
vut,1989,17.1
vut,1990,16.3
vut,1991,15.5
vut,1992,14.9
vut,1993,14.3
vut,1994,13.8
vut,1995,13.4
vut,1996,13.1
vut,1997,12.8
vut,1998,12.5
vut,1999,12.2
vut,2000,12
vut,2001,11.9
vut,2002,11.8
vut,2003,11.9
vut,2004,12
vut,2005,12.1
vut,2006,12.2
vut,2007,12.3
vut,2008,12.3
vut,2009,12.4
vut,2010,12.4
vut,2011,12.5
vut,2012,12.5
vut,2013,12.4
vut,2014,12.2
vut,2015,12
vut,2016,11.7
vut,2017,11.5
vut,2018,11.1
vut,2019,10.9
vut,2020,10.5
wsm,1989,13.4
wsm,1990,12.9
wsm,1991,12.5
wsm,1992,12
wsm,1993,11.6
wsm,1994,11.1
wsm,1995,10.6
wsm,1996,10.2
wsm,1997,9.8
wsm,1998,9.4
wsm,1999,9.1
wsm,2000,8.7
wsm,2001,8.4
wsm,2002,8.2
wsm,2003,8
wsm,2004,7.8
wsm,2005,7.8
wsm,2006,7.7
wsm,2007,7.7
wsm,2008,7.8
wsm,2009,7.9
wsm,2010,7.8
wsm,2011,7.8
wsm,2012,7.7
wsm,2013,7.6
wsm,2014,7.5
wsm,2015,7.4
wsm,2016,7.3
wsm,2017,7.2
wsm,2018,7
wsm,2019,6.9
wsm,2020,6.7
yem,1961,85
yem,1962,84.4
yem,1963,83.8
yem,1964,83.1
yem,1965,82.3
yem,1966,81.4
yem,1967,80.3
yem,1968,78.9
yem,1969,77.3
yem,1970,75.7
yem,1971,74.1
yem,1972,72.6
yem,1973,71.1
yem,1974,69.6
yem,1975,67.9
yem,1976,66.2
yem,1977,64.4
yem,1978,62.6
yem,1979,60.8
yem,1980,58.9
yem,1981,56.9
yem,1982,54.9
yem,1983,53
yem,1984,51.1
yem,1985,49.5
yem,1986,48.1
yem,1987,46.8
yem,1988,45.7
yem,1989,44.6
yem,1990,43.6
yem,1991,42.7
yem,1992,42
yem,1993,41.3
yem,1994,40.8
yem,1995,40.4
yem,1996,40
yem,1997,39.5
yem,1998,38.8
yem,1999,38
yem,2000,37
yem,2001,36
yem,2002,35
yem,2003,34
yem,2004,32.9
yem,2005,32
yem,2006,31
yem,2007,30
yem,2008,29.1
yem,2009,28.5
yem,2010,28.1
yem,2011,28
yem,2012,28
yem,2013,28.1
yem,2014,28.1
yem,2015,28.2
yem,2016,28.2
yem,2017,28.2
yem,2018,28.2
yem,2019,28.2
yem,2020,28.1
zaf,1975,28.5
zaf,1976,28.1
zaf,1977,27.8
zaf,1978,27.5
zaf,1979,27.1
zaf,1980,26.7
zaf,1981,26.2
zaf,1982,25.6
zaf,1983,25
zaf,1984,24.3
zaf,1985,23.7
zaf,1986,23.1
zaf,1987,22.6
zaf,1988,22.1
zaf,1989,21.7
zaf,1990,21.2
zaf,1991,20.9
zaf,1992,20.7
zaf,1993,20.3
zaf,1994,20
zaf,1995,19.6
zaf,1996,19.2
zaf,1997,18.6
zaf,1998,18
zaf,1999,17.5
zaf,2000,16.9
zaf,2001,16.4
zaf,2002,15.9
zaf,2003,15.4
zaf,2004,14.8
zaf,2005,14.4
zaf,2006,13.9
zaf,2007,13.4
zaf,2008,13
zaf,2009,12.5
zaf,2010,12
zaf,2011,11.6
zaf,2012,11.3
zaf,2013,11.1
zaf,2014,11
zaf,2015,11.1
zaf,2016,11.1
zaf,2017,11.1
zaf,2018,11
zaf,2019,10.8
zaf,2020,10.6
zmb,1969,36.4
zmb,1970,36.1
zmb,1971,35.7
zmb,1972,35.2
zmb,1973,34.7
zmb,1974,34.3
zmb,1975,34.1
zmb,1976,34.1
zmb,1977,34.2
zmb,1978,34.3
zmb,1979,34.6
zmb,1980,34.8
zmb,1981,35
zmb,1982,35.2
zmb,1983,35.5
zmb,1984,35.9
zmb,1985,36.2
zmb,1986,36.5
zmb,1987,36.7
zmb,1988,36.8
zmb,1989,36.6
zmb,1990,36.2
zmb,1991,35.7
zmb,1992,35.4
zmb,1993,35
zmb,1994,34.8
zmb,1995,34.8
zmb,1996,34.9
zmb,1997,34.9
zmb,1998,35
zmb,1999,34.8
zmb,2000,34.3
zmb,2001,33.3
zmb,2002,31.9
zmb,2003,30.5
zmb,2004,29.1
zmb,2005,27.9
zmb,2006,27.1
zmb,2007,26.6
zmb,2008,26.3
zmb,2009,26.1
zmb,2010,26
zmb,2011,25.8
zmb,2012,25.6
zmb,2013,25.5
zmb,2014,25.4
zmb,2015,25.3
zmb,2016,25.2
zmb,2017,25
zmb,2018,24.7
zmb,2019,24.4
zmb,2020,24
zwe,1965,32.3
zwe,1966,32.1
zwe,1967,32
zwe,1968,31.9
zwe,1969,32
zwe,1970,32.1
zwe,1971,32.4
zwe,1972,32.8
zwe,1973,33.2
zwe,1974,33.6
zwe,1975,34
zwe,1976,34.1
zwe,1977,33.9
zwe,1978,33.6
zwe,1979,33.1
zwe,1980,32.5
zwe,1981,31.7
zwe,1982,30.8
zwe,1983,29.9
zwe,1984,29
zwe,1985,28
zwe,1986,27.2
zwe,1987,26.5
zwe,1988,25.8
zwe,1989,25.1
zwe,1990,24.4
zwe,1991,23.9
zwe,1992,23.7
zwe,1993,23.7
zwe,1994,24
zwe,1995,24.4
zwe,1996,24.7
zwe,1997,24.7
zwe,1998,24.6
zwe,1999,24.5
zwe,2000,24.6
zwe,2001,25.2
zwe,2002,26.1
zwe,2003,27.2
zwe,2004,28.2
zwe,2005,29.1
zwe,2006,30
zwe,2007,30.7
zwe,2008,31.2
zwe,2009,31.2
zwe,2010,30.8
zwe,2011,30.1
zwe,2012,29.4
zwe,2013,28.7
zwe,2014,28.2
zwe,2015,27.8
zwe,2016,27.4
zwe,2017,27
zwe,2018,26.6
zwe,2019,26.2
zwe,2020,25.7
