geo,time,bx_gsr_fcty_cd
sen,1986,47761241.8103
sen,1987,53105019.4774
sen,1988,50529091.82958
sen,1989,56989112.91394
sen,1990,84256213.12383
sen,1991,85286815.91526
sen,1992,96451797.62881
sen,1993,82779299.58608
sen,1994,63327994.65695
sen,1995,87244590.46698
sen,1996,80263522.50565
sen,1997,67529669.82159
sen,1998,76443536.47902
sen,1999,79907602.91149
sen,2000,85445393.40949
sen,2001,67190271.69644
sen,2002,67682146.17607
sen,2003,119657368.47289
sen,2004,157039687.88318
sen,2005,207014260.43105
sen,2006,175489094.77477
sen,2007,201845369.99929
sen,2008,291793694.86586
sen,2009,171999003.14421
sen,2010,205721868.20173
sen,2011,267820409.67749
sen,2012,242457081.96431
sen,2013,284804833.22272
sen,2014,295580442.39435
sen,2015,286071639.95083
sen,2016,305223230.09168
sen,2017,334793146.10221
sen,2018,444139117.76737
sgp,1972,113066666.70687
sgp,1973,167252207.70447
sgp,1974,225289306.01636
sgp,1975,379538649.83254
sgp,1976,369509715.08783
sgp,1977,391489710.70494
sgp,1978,527698684.24478
sgp,1979,805680847.37731
sgp,1980,953200101.52285
sgp,1981,1092445261.7214
sgp,1982,1242508849.67952
sgp,1983,1300489813.9185
sgp,1984,1602844083.54148
sgp,1985,1854419017.16616
sgp,1986,2229706456.59839
sgp,1987,2920725868.3592
sgp,1988,3882380709.84012
sgp,1989,4751883297.51188
sgp,1990,6508238928.93925
sgp,1991,7558160400.56728
sgp,1992,8214409953.14001
sgp,1993,8074993205.08174
sgp,1994,9783008980.68831
sgp,1995,11158655966.1346
sgp,1996,10259561041.081
sgp,1997,11124215455.7807
sgp,1998,10709836370.8608
sgp,1999,15388829999.587
sgp,2000,15325441956.4222
sgp,2001,14503808485.9681
sgp,2002,14667302087.8613
sgp,2003,17827343084.8265
sgp,2004,22422355165.032
sgp,2005,30393100205.9304
sgp,2006,42194092472.9379
sgp,2007,59301241566.3176
sgp,2008,49503101895.1806
sgp,2009,49042542740.1528
sgp,2010,63518937055.7571
sgp,2011,65756786641.9736
sgp,2012,64835354758.192
sgp,2013,67658994645.5686
sgp,2014,71133499072.64909
sgp,2015,71677995381.2303
sgp,2016,78281918614.25391
sgp,2017,99008925176.96471
sgp,2018,109047491366.048
sgp,2019,108619869394.438
sgp,2020,104174428787.998
sgp,2021,125280973588.55701
slb,1975,0
slb,1976,0
slb,1977,0
slb,1978,0
slb,1979,0
slb,1980,0
slb,1981,0
slb,1982,2368437.46534
slb,1983,1828379.08905
slb,1984,5024671.37765
slb,1985,3579226.97742
slb,1986,3330462.24551
slb,1987,3294577.67424
slb,1988,3553392.93003
slb,1989,3880969.07943
slb,1990,2333137.80672
slb,1991,1362924.76287
slb,1992,990403.33322
slb,1993,690145.55797
slb,1994,1519129.63999
slb,1995,1203793.41731
slb,1996,2355343.80309
slb,1997,2690383.89536
slb,1998,2118094.49712
slb,1999,5456640.54897
slb,2000,7251031.93746
slb,2001,7114225.66247
slb,2002,2719318.67311
slb,2003,3527807.14683
slb,2004,10514162.67457
slb,2005,8692001.97455
slb,2006,12572489.67125
slb,2007,14265013.01953
slb,2008,20373282.83628
slb,2009,13241037.52631
slb,2010,19119092.19525
slb,2011,28930495.92534
slb,2012,33451874.50556
slb,2013,31323520.50211
slb,2014,45605582.57777
slb,2015,51633985.9388
slb,2016,41548323.15324
slb,2017,41455423.17944
slb,2018,42518119.56585
slb,2019,49888461.53286
slb,2020,56645224.72633
sle,1977,1831666.90557
sle,1978,382028.12394
sle,1979,283829.51059
sle,1980,571538.71557
sle,1981,517643.68166
sle,1982,161466.05668
sle,1983,265205.53783
sle,1984,239048.58666
sle,1985,235563.74576
sle,1986,142926.97881
sle,1987,158625.13136
sle,1988,159930.6967
sle,1989,198954.20863
sle,1990,688034.77591
sle,1991,7943613.80649
sle,1992,6819813.18479
sle,1993,2304309.13974
sle,1994,1460443.17068
sle,1995,719926.64349
sle,1996,795562.22899
sle,1997,1500892.78209
sle,1998,6841888.49195
sle,1999,6185085.31506
sle,2000,7424890.96015
sle,2001,4293473.35827
sle,2002,18265457.40045
sle,2003,1679834.32297
sle,2004,4091423.46947
sle,2005,5384135.97096
sle,2006,12336089.10053
sle,2007,43322650.65575
sle,2008,17653929.69499
sle,2009,11254318.17762
sle,2010,9658511.98031
sle,2011,9402356.0642
sle,2012,11304408.0676
sle,2013,11102022.15835
sle,2014,7282445.60016
sle,2015,6354828.55143
sle,2016,7828828.05839
sle,2017,13554831.1006
sle,2018,18492456.57589
sle,2019,19810026.28654
sle,2020,15232066.2818
slv,1976,38880000
slv,1977,39920000
slv,1978,37000000
slv,1979,90360000
slv,1980,56600000
slv,1981,47480000
slv,1982,50880000
slv,1983,37040000
slv,1984,62920000
slv,1985,48480000
slv,1986,36870253.39283
slv,1987,42920000
slv,1988,24180000
slv,1989,26060000
slv,1990,29467023.60672
slv,1991,30261954.26195
slv,1992,31695405.16296
slv,1993,30795718.85883
slv,1994,35514821.70987
slv,1995,54028842.03512
slv,1996,44089091.94746
slv,1997,75146324.05425
slv,1998,111364934.32324
slv,1999,112900000
slv,2000,141300000
slv,2001,168900000
slv,2002,159100000
slv,2003,140400000
slv,2004,143700000
slv,2005,174700000
slv,2006,234400000
slv,2007,308020000
slv,2008,179250000
slv,2009,76973778.3875
slv,2010,56506953.71382
slv,2011,61742049.32073
slv,2012,78633573.65373
slv,2013,74811226.95794
slv,2014,112445582.88856
slv,2015,124516042.91739
slv,2016,132952479.01219
slv,2017,163560573.53492
slv,2018,224417342.72545
slv,2019,246869863.27914
slv,2020,159486423.78195
srb,2007,705841337.36813
srb,2008,836004656.67401
srb,2009,671606332.79803
srb,2010,572656489.26182
srb,2011,703623199.34116
srb,2012,853265819.38737
srb,2013,806515310.32606
srb,2014,851847500.68574
srb,2015,756291124.75477
srb,2016,698053769.30891
srb,2017,644643186.98785
srb,2018,658913262.40205
srb,2019,680775558.01099
srb,2020,650542446.14836
ssd,2014,2215562.47
ssd,2015,15460000
ssd,2016,17212400
ssd,2017,246280000
ssd,2018,86060000
ssd,2019,80690000
ssd,2020,86510000
stp,1974,39357.42445
stp,1975,50894.07182
stp,1976,0
stp,1977,564459.23506
stp,1978,1427199.37273
stp,1979,2109946.57259
stp,1980,2571078.62239
stp,1981,1593772.22896
stp,1982,819540.13934
stp,1983,510213.74169
stp,1984,274011.89212
stp,1985,183838.41173
stp,1986,62193.86974
stp,1987,68251.55983
stp,1988,428521.79284
stp,1989,109888.12667
stp,1990,260000
stp,1997,0
stp,1998,0
stp,1999,0
stp,2000,560798
stp,2001,1301852.29
stp,2002,1136839.7
stp,2003,1212982.6
stp,2004,1193835.85
stp,2005,1969900
stp,2006,6153172.92029
stp,2007,6764471.44321
stp,2008,1939272.8432
stp,2009,1643300
stp,2010,1894719.67335
stp,2011,1866890.99467
stp,2012,1020943.03473
stp,2013,5365653.02191
stp,2014,12502612.25282
stp,2015,6932255.83023
stp,2016,6280068.23929
stp,2017,2630784.1507
stp,2018,25332.21868
stp,2019,3271521.70737
stp,2020,6410284.02157
sur,2005,24000000
sur,2006,25000000
sur,2007,43600000
sur,2008,42200000
sur,2009,29800000
sur,2010,26100000
sur,2011,16163008.04399
sur,2012,27104520.9345
sur,2013,27120616.01497
sur,2014,21646622.53721
sur,2015,14515173.08996
sur,2016,20647845.06101
sur,2017,27488437.61024
sur,2018,35465824.25388
sur,2019,21096059.51804
sur,2020,7664370.54134
svk,1993,185170877.4106
svk,1994,155408748.9891
svk,1995,249677921.36298
svk,1996,223537451.38593
svk,1997,315163263.52964
svk,1998,437378963.92563
svk,1999,268377204.59257
svk,2000,268023433.03758
svk,2001,321183274.97193
svk,2002,341795867.30505
svk,2003,907332416.91308
svk,2004,1741955336.5408
svk,2005,2499459010.92572
svk,2006,3071411162.38596
svk,2007,3162329909.64326
svk,2008,3962541839.49105
svk,2009,3768680311.49891
svk,2010,3664570410.02416
svk,2011,4532296873.32689
svk,2012,4274659773.89817
svk,2013,4329439816.53498
svk,2014,4920915993.91093
svk,2015,4399030663.8064
svk,2016,3193592388.45389
svk,2017,3832720262.71091
svk,2018,4370070500.91984
svk,2019,4515567759.6246
svk,2020,4387934893.54514
svn,1992,111700000
svn,1993,114500000
svn,1994,324600000
svn,1995,405800000
svn,1996,413100000
svn,1997,391800000
svn,1998,413200000
svn,1999,426900000
svn,2000,434100000
svn,2001,462700000
svn,2002,468100000
svn,2003,589400000
svn,2004,667400000
svn,2005,780600000
svn,2006,1097893647.51773
svn,2007,1609069603.25671
svn,2008,2281868483.54881
svn,2009,1057620406.50044
svn,2010,835818688.87605
svn,2011,1335508543.63567
svn,2012,876739997.06383
svn,2013,783765490.54413
svn,2014,1183676155.56156
svn,2015,1188521197.43348
svn,2016,1393331065.24365
svn,2017,1556903864.3472
svn,2018,1930607693.96474
svn,2019,1968998757.0832
svn,2020,1880176637.50304
svn,2021,2071350245.52135
swe,1970,152709826.07756
swe,1971,132659494.69731
swe,1972,153283522.05357
swe,1973,261033831.41818
swe,1974,306345979.55959
swe,1975,350936376.33752
swe,1976,492405766.3544
swe,1977,510936461.25438
swe,1978,830908094.81232
swe,1979,1007570504.81125
swe,1980,1237709440.31315
swe,1981,1681720218.84951
swe,1982,2431039493.35454
swe,1983,2124943749.86032
swe,1984,2312009082.07119
swe,1985,2583878709.10922
swe,1986,3142205862.66839
swe,1987,4371836771.56828
swe,1988,5276842292.44537
swe,1989,6968109549.30052
swe,1990,9690657301.69133
swe,1991,9434897546.02057
swe,1992,8142386191.67101
swe,1993,7127143538.53074
swe,1994,9611379644.52507
swe,1995,14905709081.6404
swe,1996,14338136817.5413
swe,1997,14403791966.8173
swe,1998,15601294778.33
swe,1999,18024849974.0173
swe,2000,21198237157.33229
swe,2001,18729347324.9707
swe,2002,17803433930.4614
swe,2003,26721215843.9971
swe,2004,32882054979.989
swe,2005,41274782091.0866
swe,2006,54909541987.1701
swe,2007,71789764234.99289
swe,2008,76263841272.05438
swe,2009,51211436440.1456
swe,2010,60305272173.4211
swe,2011,65097561409.5559
swe,2012,62213829813.6373
swe,2013,61641713550.0067
swe,2014,61680090440.9222
swe,2015,46580174089.1489
swe,2016,45265340179.2579
swe,2017,50388002510.4713
swe,2018,58016005327.2968
swe,2019,59033232030.1681
swe,2020,52977048774.4362
swz,1974,4415160.46053
swz,1975,13252058.4535
swz,1976,15754999.9863
swz,1977,20699999.982
swz,1978,25414999.9779
swz,1979,27433942.92139
swz,1980,46351356.22946
swz,1981,68483867.45825
swz,1982,54613313.04371
swz,1983,66870119.39388
swz,1984,70901915.07545
swz,1985,71612056.50971
swz,1986,72953037.12855
swz,1987,95135966.99465
swz,1988,120828646.10996
swz,1989,146072096.1689
swz,1990,161634380.48045
swz,1991,173468075.89862
swz,1992,196808279.06126
swz,1993,155201991.05912
swz,1994,138487166.50106
swz,1995,162582073.48325
swz,1996,200759921.22063
swz,1997,182692057.98515
swz,1998,167847196.71158
swz,1999,164023176.53386
swz,2000,136249047.46683
swz,2001,135724643.56607
swz,2002,126812743.18328
swz,2003,61401370.45743
swz,2004,127533301.31426
swz,2005,271269528.72644
swz,2006,241673738.12418
swz,2007,280821548.63517
swz,2008,298010662.35247
swz,2009,290764546.41908
swz,2010,212519168.0099
swz,2011,107023983.42467
swz,2012,131072294.75511
swz,2013,222305896.945
swz,2014,202397863.55438
swz,2015,255471101.90798
swz,2016,133421242.77605
swz,2017,183356915.96794
swz,2018,144670744.3763
swz,2019,124279477.56697
swz,2020,103218825.43714
sxm,2011,31916759.77654
sxm,2012,41388826.81564
sxm,2013,59150279.32961
sxm,2014,52955307.26257
sxm,2015,62078212.2905
sxm,2016,72726256.98324
sxm,2017,28718130.72067
sxm,2018,26059459.93855
sxm,2019,19972845.98324
sxm,2020,15093393.02235
syc,1976,795267.93126
syc,1977,1583068.58022
syc,1978,2286958.10632
syc,1979,4911985.37161
syc,1980,5902073.29374
syc,1981,4287374.334
syc,1982,2785022.27957
syc,1983,2365336.94171
syc,1984,2094783.45075
syc,1985,2161960.00976
syc,1986,2059370.01952
syc,1987,2698083.07478
syc,1988,3085273.91216
syc,1989,3914138.15244
syc,1990,4504520.03699
syc,1991,5032897.34922
syc,1992,5235528.15134
syc,1993,1987828.57069
syc,1994,8089625.40156
syc,1995,12557814.77223
syc,1996,10482932.53834
syc,1997,9649164.98248
syc,1998,5434997.77501
syc,1999,8460326.62102
syc,2000,10112592.57531
syc,2001,8250278.48714
syc,2002,7436481.59074
syc,2003,11984813.8673
syc,2004,9436900.73636
syc,2005,9808288.61949
syc,2006,10268549.91359
syc,2007,3575347.0982
syc,2008,4883422.42837
syc,2009,3649215.97463
syc,2010,9573029.8507
syc,2011,9973846.35729
syc,2012,120398437.99438
syc,2013,35131071.41183
syc,2014,12648574.50573
syc,2015,17393775.01548
syc,2016,14255578.61401
syc,2017,15450947.96315
syc,2018,23428475.59115
syc,2019,24142058.72164
syc,2020,12495296.97533
syr,1977,146250000
syr,1978,638200000
syr,1979,905000000
syr,1980,864200000
syr,1981,529700000
syr,1982,436300000
syr,1983,402300000
syr,1984,351300000
syr,1985,378600000
syr,1986,332600000
syr,1987,358600000
syr,1988,382400000
syr,1989,451700000
syr,1990,430300000
syr,1991,414700000
syr,1992,618800000
syr,1993,432000000
syr,1994,638000000
syr,1995,444000000
syr,1996,534000000
syr,1997,421000000
syr,1998,369000000
syr,1999,356000000
syr,2000,345000000
syr,2001,379000000
syr,2002,250000000
syr,2003,282000000
syr,2004,385000000
syr,2005,395000000
syr,2006,428000000
syr,2007,593976000
syr,2008,540013920
syr,2009,344380000
syr,2010,312819868.2392
tca,2014,7810784
tca,2015,7810784
tca,2016,6228900
tca,2017,11289500
tca,2018,18298312.11
tcd,1977,1640347.25716
tcd,1978,0
tcd,1979,0
tcd,1980,0
tcd,1981,0
tcd,1982,1911101.79688
tcd,1983,4379818.30501
tcd,1984,1325074.19004
tcd,1985,5043816.62428
tcd,1986,3543110.26005
tcd,1987,2884840.34379
tcd,1988,2138673.18907
tcd,1989,1316580.16633
tcd,1990,3048502.91599
tcd,1991,8897336.15741
tcd,1992,17510931.5319
tcd,1993,4262568.88227
tcd,1994,5046787.28751
tgo,1974,6352182.59374
tgo,1975,6476511.66957
tgo,1976,6457404.51273
tgo,1977,6964352.74691
tgo,1978,7263272.48183
tgo,1979,10191722.65012
tgo,1980,20697695.95746
tgo,1981,15611001.08282
tgo,1982,16661277.60818
tgo,1983,16096947.56319
tgo,1984,17150442.10731
tgo,1985,23547456.34082
tgo,1986,27507472.15749
tgo,1987,18899530.74133
tgo,1988,20846188.1176
tgo,1989,24005645.03273
tgo,1990,32802625.95505
tgo,1991,29690871.57549
tgo,1992,31357223.67094
tgo,1993,26846767.72412
tgo,1994,9104750.08507
tgo,1995,8764927.97127
tgo,1996,45598454.07747
tgo,1997,35035245.92621
tgo,1998,44390069.03438
tgo,1999,40190204.86811
tgo,2000,33022721.17251
tgo,2001,25935362.95212
tgo,2002,26368244.54448
tgo,2003,26896135.93036
tgo,2004,39945914.59383
tgo,2005,46352720.4712
tgo,2006,47787969.78041
tgo,2007,61339180.39343
tgo,2008,81417032.79521
tgo,2009,68678400.32828
tgo,2010,99552488.29827
tgo,2011,391963583.38065
tgo,2012,253798631.49346
tgo,2013,310282884.61675
tgo,2014,327022466.76677
tgo,2015,360133858.52569
tgo,2016,277933647.29169
tgo,2017,265730141.10233
tgo,2018,251627781.37618
tgo,2019,258588755.95731
tgo,2020,283828183.31173
tha,1975,209134091.04292
tha,1976,154214908.22054
tha,1977,193528435.36385
tha,1978,269425660.63541
tha,1979,393791499.58796
tha,1980,635796969.10973
tha,1981,740408842.91564
tha,1982,863604338.50328
tha,1983,1073211976.6206
tha,1984,1113300141.20989
tha,1985,1121681165.20335
tha,1986,1030801254.65126
tha,1987,1098039478.37213
tha,1988,1296587297.09034
tha,1989,1588588324.29587
tha,1990,2059276399.41021
tha,1991,2254088230.4323
tha,1992,1531935299.88963
tha,1993,2139668820.50241
tha,1994,2561688082.98637
tha,1995,3800896833.52075
tha,1996,3968883744.65468
tha,1997,3742279399.24652
tha,1998,3323672525.97741
tha,1999,3091837258.84917
tha,2000,4234922657.53321
tha,2001,3917402755.83284
tha,2002,3421071278.84254
tha,2003,3150182888.94863
tha,2004,3243958978.12886
tha,2005,2452540000
tha,2006,3333220000
tha,2007,5599000000
tha,2008,4988160000
tha,2009,4334039721.17796
tha,2010,5663170835.02288
tha,2011,6644979667.23021
tha,2012,8057464370.72007
tha,2013,6529625301.50428
tha,2014,7359390772.36191
tha,2015,4895891598.70701
tha,2016,6463287379.54618
tha,2017,8529438008.25702
tha,2018,8729647900.78818
tha,2019,11117287217.5867
tha,2020,12322842160.1943
tjk,2002,1230300
tjk,2003,932400
tjk,2004,1697200
tjk,2005,390114045.49357
tjk,2006,674621448.57186
tjk,2007,1043391231.09831
tjk,2008,1556659334.1282
tjk,2009,1063132211.07034
tjk,2010,1406648334.1924
tjk,2011,1881844582.33381
tjk,2012,2216495709.7246
tjk,2013,2796272343.94772
tjk,2014,2349892347.75444
tjk,2015,1739299683.831
tjk,2016,1350680116.96343
tjk,2017,1576315958.10202
tjk,2018,1544508705.85552
tjk,2019,1640421153.3602
tjk,2020,1540535793.61839
tls,2006,647515447.49833
tls,2007,1336268792.20973
tls,2008,2416736055.42584
tls,2009,1947433099.53362
tls,2010,2443084273.21251
tls,2011,3586937207.37659
tls,2012,3882171471.30873
tls,2013,3341256413.73607
tls,2014,2153715141.54
tls,2015,1307630119.65422
tls,2016,563334400
tls,2017,768120126.89
tls,2018,886217455.18692
tls,2019,1195092264.93815
tls,2020,687155671.46295
ton,1971,264320.04232
ton,1972,441229.47057
ton,1973,242950.74227
ton,1974,340426.37982
ton,1975,369073.29043
ton,1976,675595.99425
ton,1977,699625.76111
ton,1978,965115.02195
ton,1979,1899289.09279
ton,1980,2956793.46162
ton,1981,4475628.14742
ton,1982,4226639.34807
ton,1983,3158405.09085
ton,1984,3227474.20153
ton,1985,2943040.86565
ton,1986,2998060.91696
ton,1987,4069930.64447
ton,1988,6307065.86895
ton,1989,3597800.88267
ton,1990,5199491.71192
ton,1991,4585705.50265
ton,1992,3775034.82461
ton,1993,5103247.17731
ton,1994,5907161.08796
ton,2001,4722939.56438
ton,2002,6429129.3199
ton,2003,6241534.21806
ton,2004,6625486.76926
ton,2005,6432160.96581
ton,2006,8159045.70405
ton,2007,10286038.53589
ton,2008,11837989.75621
ton,2009,10195711.62012
ton,2010,9075850.23151
ton,2011,24408496.87084
ton,2012,23370798.99138
ton,2013,24625607.41852
ton,2014,22537557.80974
ton,2015,18156349.13606
ton,2016,18965449.5571
ton,2017,37559955.30533
ton,2018,50871440.26496
ton,2019,55434062.04099
ton,2020,52664005.11985
tto,1975,43275925.92402
tto,1976,60268009.57978
tto,1977,77000000.03208
tto,1978,124958333.3854
tto,1979,159875000.06661
tto,1980,232291666.76346
tto,1981,344708333.47696
tto,1982,357000000.14875
tto,1983,230250000.09594
tto,1984,141500000
tto,1985,195795918.36735
tto,1986,96777777.77778
tto,1987,16833333.33333
tto,1988,20292682.92683
tto,1989,32447058.82353
tto,1990,39623529.41176
tto,1991,48611764.70588
tto,1992,29788235.29412
tto,1993,40216055.40048
tto,1994,56675783.04382
tto,1995,76616617.78068
tto,1996,39100320.71533
tto,1997,63790870.02504
tto,1998,64017198.27112
tto,1999,68300000
tto,2000,80900004.28056
tto,2001,108700005.81294
tto,2002,63700000
tto,2003,78200000
tto,2004,66200000
tto,2005,83800000
tto,2006,261900000
tto,2007,267100000
tto,2008,309900000
tto,2009,297600000
tto,2010,299700000
tto,2011,303707796.61449
tto,2012,500263304.58894
tto,2013,386607156.89074
tto,2014,344348182.07034
tto,2015,538282019.16861
tto,2016,441316731.58523
tto,2017,428820194.43016
tto,2018,563667974.66418
tto,2019,618351603.15105
tto,2020,465899316.07007
tun,1976,25654480.84812
tun,1977,16318918.32689
tun,1978,19222875.2677
tun,1979,51665282.90227
tun,1980,93837780.2274
tun,1981,99229620.58015
tun,1982,104962438.01496
tun,1983,88395619.62534
tun,1984,99120360.49084
tun,1985,39544834.95919
tun,1986,20150393.29999
tun,1987,20514986.49933
tun,1988,47796457.03905
tun,1989,69523387.33393
tun,1990,96774193.54839
tun,1991,56239269.25001
tun,1992,100629404.89202
tun,1993,72727876.52865
tun,1994,71177602.12215
tun,1995,119481892.67777
tun,1996,65748358.43129
tun,1997,76859896.4652
tun,1998,90452040.65951
tun,1999,89359101.35092
tun,2000,94113641.61428
tun,2001,195452531.34313
tun,2002,176826409.07812
tun,2003,223678168.35365
tun,2004,277084894.5509
tun,2005,315854379.15885
tun,2006,366559606.31844
tun,2007,562684130.77268
tun,2008,521530938.67723
tun,2009,317638999.46307
tun,2010,430487634.48372
tun,2011,455396782.17529
tun,2012,452464159.37938
tun,2013,536728235.16739
tun,2014,527545024.81335
tun,2015,477155419.61384
tun,2016,458745208.79564
tun,2017,472756956.71492
tun,2018,523562451.20016
tun,2019,547465155.11229
tun,2020,594732179.10236
tur,1974,1000000
tur,1975,1000000
tur,1976,1000000
tur,1977,6000000
tur,1978,66000000
tur,1979,34000000
tur,1980,51000000
tur,1981,52000000
tur,1982,120000000
tur,1983,102000000
tur,1984,146000000
tur,1985,298000000
tur,1986,341000000
tur,1987,382000000
tur,1988,374000000
tur,1989,684000000
tur,1990,917000000
tur,1991,935000000
tur,1992,1012000000
tur,1993,1135000000
tur,1994,890000000
tur,1995,1489000000
tur,1996,1577000000
tur,1997,1900000000
tur,1998,2481000000
tur,1999,2350000000
tur,2000,2836000000
tur,2001,2753000000
tur,2002,2486000000
tur,2003,2246000000
tur,2004,2651000000
tur,2005,4125000000
tur,2006,5105000000
tur,2007,7271000000
tur,2008,7670000000
tur,2009,5833000000
tur,2010,5197000000
tur,2011,4625000000
tur,2012,5762000000
tur,2013,5289000000
tur,2014,4910000000
tur,2015,4508000000
tur,2016,5362000000
tur,2017,4959000000
tur,2018,6131000000
tur,2019,6331000000
tur,2020,6221000000
tur,2021,6726000000
tuv,2001,12744884.32752
tuv,2002,12191545.90165
tuv,2003,6690604.2003
tuv,2004,8767511.28606
tuv,2005,7817926.0466
tuv,2006,12796765.47469
tuv,2007,13635252.28507
tuv,2008,18313412.3918
tuv,2009,15286680.97204
tuv,2010,13281207.82214
tuv,2011,14591212.23988
tuv,2012,14173326.4318
tuv,2013,31371620.66192
tuv,2014,26839866.58409
tuv,2015,31376440.79821
tuv,2016,37184222.72716
tuv,2017,35520000.8546
tuv,2018,51040495.39632
tuv,2019,33254125.39304
tza,1976,7401416.4167
tza,1977,11098767.9776
tza,1978,19061079.7413
tza,1979,11561924.7576
tza,1980,14030221.9128
tza,1981,10864961.6064
tza,1982,2800941.9067
tza,1983,1705139.5
tza,1984,1634815.0207
tza,1985,2518266.9745
tza,1986,9511280.2459
tza,1987,5944567.6844
tza,1988,3172457.5627
tza,1989,5398358.5224
tza,1990,5859858.1347
tza,1991,7916683.9361
tza,1992,8172435.1343
tza,1993,21888894.0203
tza,1994,30900796.5814
tza,1995,31767946.0485
tza,1996,50262366.8768
tza,1997,44857034.3354
tza,1998,35009790.8684
tza,1999,43100053.5307
tza,2000,50300093.217
tza,2001,55303000
tza,2002,67930720
tza,2003,87092900
tza,2004,81757381.42333
tza,2005,80921587.11111
tza,2006,80312333.6993
tza,2007,107317985.46556
tza,2008,122677555.15074
tza,2009,161136296.79567
tza,2010,160064998.58556
tza,2011,184200000
tza,2012,131053357.48424
tza,2013,130096088.15204
tza,2014,118366094.41381
tza,2015,110280131.71882
tza,2016,98532390.09785
tza,2017,125347042.85358
tza,2018,155941070.12067
tza,2019,212449882.25055
tza,2020,111189493.35488
uga,1980,1400000
uga,1981,800000
uga,1982,0
uga,1983,0
uga,1984,0
uga,1985,1500000
uga,1986,2900000
uga,1987,0
uga,1988,0
uga,1989,0
uga,1990,0
uga,1991,2830000
uga,1992,4100000
uga,1993,6350000
uga,1994,13800000
uga,1995,17700000
uga,1996,29700000
uga,1997,40510000
uga,1998,50720000
uga,1999,35100000
uga,2000,53100000
uga,2001,37468493.39279
uga,2002,24157440.57138
uga,2003,27563119.10249
uga,2004,35669326.21091
uga,2005,49816978.42998
uga,2006,71850860.10635
uga,2007,97056930.87573
uga,2008,130244058.73868
uga,2009,44654350.55882
uga,2010,60011151.20497
uga,2011,17138551.81951
uga,2012,75149603.14512
uga,2013,79288951.67779
uga,2014,28096250.96563
uga,2015,32213972.65756
uga,2016,23900074.21745
uga,2017,41119346.87645
uga,2018,43508705.26163
uga,2019,57952738.89286
uga,2020,41462432.85634
ukr,1994,56000000
ukr,1995,247000000
ukr,1996,102000000
ukr,1997,158000000
ukr,1998,122000000
ukr,1999,98000000
ukr,2000,143000000
ukr,2001,167000000
ukr,2002,163000000
ukr,2003,254000000
ukr,2004,389000000
ukr,2005,758000000
ukr,2006,1332000000
ukr,2007,3656000000
ukr,2008,5419000000
ukr,2009,4624000000
ukr,2010,4715000000
ukr,2011,5485000000
ukr,2012,7082000000
ukr,2013,7767000000
ukr,2014,5503000000
ukr,2015,5786000000
ukr,2016,6889000000
ukr,2017,9339000000
ukr,2018,11875000000
ukr,2019,13295000000
ukr,2020,12178000000
ukr,2021,14048000000
ury,1978,18400000
ury,1979,54200000
ury,1980,67700000
ury,1981,145800000
ury,1982,147200000
ury,1983,62500000
ury,1984,87200000
ury,1985,77400000
ury,1986,92700000
ury,1987,103500000
ury,1988,114700000
ury,1989,203200000
ury,1990,258300000
ury,1991,234700000
ury,1992,225000000
ury,1993,250100000
ury,1994,282500000
ury,1995,404300000
ury,1996,460500000
ury,1997,547300000
ury,1998,608000000
ury,1999,735500000
ury,2000,781524400
ury,2001,832842028.05302
ury,2002,453068676.35
ury,2003,241865986.86047
ury,2004,372364729.22709
ury,2005,563131396.4518
ury,2006,741526567.34521
ury,2007,885045314.3593
ury,2008,757484412.9497
ury,2009,531581712.82516
ury,2010,454554638.64348
ury,2011,504837974.89363
ury,2012,1341811266.52533
ury,2013,1558242141.81253
ury,2014,966705721.73125
ury,2015,966047385.81562
ury,2016,1015447738.6321
ury,2017,1566598678.87178
ury,2018,1666493275.42308
ury,2019,1593704760.83277
ury,2020,635046952.77286
usa,1970,11750000000
usa,1971,12710000000
usa,1972,14770000000
usa,1973,21780000000
usa,1974,27630000000
usa,1975,25370000000
usa,1976,29290000000
usa,1977,32400000000
usa,1978,42470000000
usa,1979,64370000000
usa,1980,72670000000
usa,1981,86650000000
usa,1982,86320000000
usa,1983,85263000000
usa,1984,104857000000
usa,1985,93731000000
usa,1986,97064000000
usa,1987,108184000000
usa,1988,136712000000
usa,1989,161290000000
usa,1990,171750000000
usa,1991,149240000000
usa,1992,133757000000
usa,1993,136081000000
usa,1994,166517000000
usa,1995,210264000000
usa,1996,226133700000
usa,1997,256820100000
usa,1998,261826200000
usa,1999,302539000000
usa,2000,365609000000
usa,2001,311365000000
usa,2002,306393000000
usa,2003,346933000000
usa,2004,432837000000
usa,2005,536293000000
usa,2006,669919000000
usa,2007,816938000000
usa,2008,820244000000
usa,2009,653222000000
usa,2010,723220000000
usa,2011,791469000000
usa,2012,791682000000
usa,2013,811560000000
usa,2014,845930000000
usa,2015,825102000000
usa,2016,857818000000
usa,2017,997041000000
usa,2018,1106417000000
usa,2019,1124928000000
usa,2020,957859000000
uzb,2010,1129893974.27529
uzb,2011,1496498025.98154
uzb,2012,1354995294.46491
uzb,2013,1756629533.09565
uzb,2014,1625508445.02033
uzb,2015,2025214696.46395
uzb,2016,2210414205.4335
uzb,2017,2597539363.5465
uzb,2018,3205160279.40567
uzb,2019,2956913680.95428
uzb,2020,1583033975.24821
vct,1978,200000
vct,1979,600000
vct,1980,800000
