geo,time,ag_prd_lvsk_xd
zmb,2012,96.73
zmb,2013,107.08
zmb,2014,111.27
zmb,2015,94.49
zmb,2016,94.24
zmb,2017,112.07
zmb,2018,118.2
zmb,2019,108.39
zwe,1961,39.01
zwe,1962,39.24
zwe,1963,39.73
zwe,1964,38.88
zwe,1965,39.98
zwe,1966,46.04
zwe,1967,41.52
zwe,1968,44.5
zwe,1969,47.46
zwe,1970,52.8
zwe,1971,62.74
zwe,1972,72.5
zwe,1973,78
zwe,1974,64.97
zwe,1975,64.38
zwe,1976,71.8
zwe,1977,77.33
zwe,1978,75.28
zwe,1979,68.68
zwe,1980,59.47
zwe,1981,55.45
zwe,1982,59.88
zwe,1983,61.3
zwe,1984,65.89
zwe,1985,64.55
zwe,1986,61.48
zwe,1987,68.41
zwe,1988,67.53
zwe,1989,65.82
zwe,1990,71.3
zwe,1991,69.69
zwe,1992,74.46
zwe,1993,64.81
zwe,1994,62.59
zwe,1995,65.05
zwe,1996,66.35
zwe,1997,68.85
zwe,1998,75.6
zwe,1999,82.09
zwe,2000,87.65
zwe,2001,95.18
zwe,2002,87.54
zwe,2003,90.26
zwe,2004,92.64
zwe,2005,93.35
zwe,2006,94.27
zwe,2007,95.99
zwe,2008,96.89
zwe,2009,99.42
zwe,2010,104.92
zwe,2011,106.26
zwe,2012,108.62
zwe,2013,109.54
zwe,2014,98.04
zwe,2015,101.26
zwe,2016,100.7
zwe,2017,101.2
zwe,2018,100.73
zwe,2019,100.4
