geo,time,ny_gns_ictr_cn
ton,1981,9720127.98956
ton,1982,24385907.57993
ton,1983,22049949.3599
ton,1984,18072018.89269
ton,1985,16856094.94364
ton,1986,23942703.68504
ton,1987,31160893.39973
ton,1988,14241685.80799
ton,1989,26235251.58536
ton,1990,38612306.3048
ton,1991,15645177.83688
ton,1992,38143956.66873
ton,1993,39857236.49497
ton,1994,35317803.87236
ton,2001,68395160.4299
ton,2002,76887345.46141
ton,2003,67713481.32258
ton,2004,79969982.902
ton,2005,63852782.79644
ton,2006,90049806.76487
ton,2007,66332044.39447
ton,2008,55948543.13029
ton,2009,51583942.73915
ton,2010,79942163.44413
ton,2011,124343198.4425
ton,2012,164732538.08818
ton,2013,120993637.97762
ton,2014,120238357.59066
ton,2015,75542690.12407
ton,2016,127855525.81086
ton,2017,211784830.31894
ton,2018,198484369.78595
ton,2019,298152606.58722
ton,2020,176389159.10899
tun,1976,499104897.86952
tun,1977,491310724.07509
tun,1978,586107359.00924
tun,1979,801312639.87948
tun,1980,896777796.25096
tun,1981,1038798355.00578
tun,1982,1086505121.5609
tun,1983,1511513161.48752
tun,1984,1648688285.92201
tun,1985,1661201303.20813
tun,1986,1381088208.87142
tun,1987,1838719640.08266
tun,1988,1970797216.7307
tun,1989,2192885252.61481
tun,1990,2534579506.64137
tun,1991,2674601620.93471
tun,1992,2996277838.91757
tun,1993,2872474470.52279
tun,1994,3341836610.33146
tun,1995,3467161300.55512
tun,1996,4309792834.45625
tun,1997,4972393406.62653
tun,1998,5433879209.20328
tun,1999,6194877449.47206
tun,2000,6525913752.26469
tun,2001,6996388855.48711
tun,2002,6667865628.8099
tun,2003,7171948769.52432
tun,2004,8196045883.73835
tun,2005,8460656259.79498
tun,2006,9683063933.81041
tun,2007,10342867454.4591
tun,2008,11725119905.7197
tun,2009,12297548775.2495
tun,2010,14172567388.7088
tun,2011,11176270313.9583
tun,2012,12480615648.3838
tun,2013,11775581643.359
tun,2014,12691331013.0484
tun,2015,11312304499.0998
tun,2016,10627026811.2976
tun,2017,10610170130.1346
tun,2018,12526580370.8163
tur,1974,159286.13625
tur,1975,211984.65233
tur,1976,280763.435
tur,1977,337289.44675
tur,1978,489601.76467
tur,1979,936517.73
tur,1980,1507767.92083
tur,1981,2569400.50217
tur,1982,3342253.697
tur,1983,4006484.23583
tur,1984,6467043.0565
tur,1985,12221179.69958
tur,1986,19615039.84525
tur,1987,18061914.3725
tur,1988,36733834.07083
tur,1989,59277749.93917
tur,1990,85258540.3
tur,1991,117044600
tur,1992,200802000
tur,1993,367007900
tur,1994,703662900
tur,1995,1521851000
tur,1996,3220389300
tur,1997,5909335100
tur,1998,18512069000
tur,1999,23429147700
tur,2000,36706468600
tur,2001,53211951500
tur,2002,81302965900
tur,2003,97521017200
tur,2004,130015385200
tur,2005,160819687600
tur,2006,195969296100
tur,2007,212272483600
tur,2008,246882358600
tur,2009,220895852800
tur,2010,254523236800
tur,2011,323516563600
tur,2012,369756594700
tur,2013,436013182300
tur,2014,511668453900
tur,2015,592759855200
tur,2016,656119424900
tur,2017,815184250600
tur,2018,1040832906600
tur,2019,1124904014700
tur,2020,1356431663400
tza,1990,68541799437.3979
tza,1991,56177326936.764
tza,1992,94943841943.66319
tza,1993,86803530260.1582
tza,1994,78512759401.8334
tza,1995,292077805053.32898
tza,1996,413749855355.20496
tza,1997,517553705499.99597
tza,1998,1526224680134.93994
tza,1999,1452825746914.95996
tza,2000,1824678334086.64966
tza,2001,2031365750019.13989
tza,2002,2808843297008
tza,2003,3555902679195.97021
tza,2004,4563093869551.58008
tza,2005,5227714939374.88965
tza,2006,6401665169236.91992
tza,2007,7165471158826.72949
tza,2008,9784828646757.83984
tza,2009,11232012868631.09961
tza,2010,11201740922543.5
tza,2011,12186881200438.80078
tza,2012,16090285498687.40039
tza,2013,19716113201937.80078
tza,2014,22914988036779.5
tza,2015,23892837326069.30078
tza,2016,30334537752016.10156
tza,2017,36290039384294.29688
tza,2018,40571027582420.09375
tza,2019,49836693660478.89844
tza,2020,48566283779809.39844
uga,1982,160000000
uga,1983,336400000
uga,1984,617947980
uga,1985,1012239940
uga,1986,2180912900
uga,1987,3831475360
uga,1988,16726899100
uga,1989,50045380860
uga,1990,62473670900
uga,1991,135167487500
uga,1992,359279504750
uga,1993,619713741080
uga,1994,830075832240
uga,1995,806916584477
uga,1996,1336715380540
uga,1997,1607272583440
uga,1998,1427851872975
uga,1999,1436598115500
uga,2000,1344387578200
uga,2001,1499528435216.30005
uga,2002,1801267042266.67993
uga,2003,2215437035271.75977
uga,2004,3217704817659.56982
uga,2005,3345581593358.60938
uga,2006,3190453978814.33008
uga,2007,3560379709702.33008
uga,2008,5481581012923.88965
uga,2009,8583424864851.25879
uga,2010,10115219109079.40039
uga,2011,10742314235459.59961
uga,2012,12947109318046
uga,2013,16836198908565.69922
uga,2014,20808612678062.30078
uga,2015,15183619434984.30078
uga,2016,24327350500714.30078
uga,2017,25607254637864.10156
uga,2018,25696184099636.89453
uga,2019,29963817653105.30078
uga,2020,31029776472142.89453
ukr,1994,3884598695.05115
ukr,1995,12760265688.2561
ukr,1996,16286589979.6124
ukr,1997,17541230148.996
ukr,1998,18805961365.6281
ukr,1999,29287743352.5955
ukr,2000,36864317779.541
ukr,2001,46217777600
ukr,2002,55892725200
ukr,2003,66320616800
ukr,2004,99771744000
ukr,2005,100306771500
ukr,2006,109632650000
ukr,2007,151776950000
ukr,2008,160599534400
ukr,2009,114313383200
ukr,2010,156255410000
ukr,2011,158155860800
ukr,2012,179441216000
ukr,2013,120083957000
ukr,2014,157130404700
ukr,2015,426683454100
ukr,2016,470682526800
ukr,2017,502742481800
ukr,2018,484990226000
ukr,2019,488599112800
ukr,2020,488170920000
ury,1978,5612065.643
ury,1979,10694652.143
ury,1980,7450030.75
ury,1981,20250495.01
ury,1982,18945874.32
ury,1983,19162133.8
ury,1984,27148933
ury,1985,47063484.8
ury,1986,112012280.2
ury,1987,211759176
ury,1988,448995220.4
ury,1989,713365424
ury,1990,1532020788
ury,1991,3610199770
ury,1992,5700053280
ury,1993,8244264740
ury,1994,12037607680
ury,1995,17303627000
ury,1996,23009143500
ury,1997,30698559860
ury,1998,37065758300
ury,1999,32643184450
ury,2000,30293203831.4306
ury,2001,31854592296.5331
ury,2002,44497319703
ury,2003,50716199412.2193
ury,2004,65697743148.2376
ury,2005,74712065473.02299
ury,2006,77767469282.836
ury,2007,92700050947.41
ury,2008,101202364033.80499
ury,2009,125654687090.29401
ury,2010,137473622875.67599
ury,2011,161237586994.35001
ury,2012,129329725292.047
ury,2013,167604201861.32901
ury,2014,170227620895.43399
ury,2015,216419726336.02802
ury,2016,315307796383.92603
ury,2017,292967296768.78601
ury,2018,285642342575.565
ury,2019,345519074395.14697
ury,2020,368652904090.82202
usa,1970,231399000000
usa,1971,250189000000
usa,1972,282796000000
usa,1973,339038000000
usa,1974,350514000000
usa,1975,352402000000
usa,1976,402120000000
usa,1977,462336000000
usa,1978,550944000000
usa,1979,617947000000
usa,1980,634238000000
usa,1981,748994000000
usa,1982,728412000000
usa,1983,719270000000
usa,1984,884494000000
usa,1985,883464000000
usa,1986,868140000000
usa,1987,952441000000
usa,1988,1080353000000
usa,1989,1114015000000
usa,1990,1118450000000
usa,1991,1158345000000
usa,1992,1152893050000
usa,1993,1168933200000
usa,1994,1300919600000
usa,1995,1432284700000
usa,1996,1585406100000
usa,1997,1786888700000
usa,1998,1937420900000
usa,1999,2014425000000
usa,2000,2132035000000
usa,2001,2077163000000
usa,2002,2004515000000
usa,2003,1992418000000
usa,2004,2162129000000
usa,2005,2358546000000
usa,2006,2647105000000
usa,2007,2515067000000
usa,2008,2218395000000
usa,2009,2001125000000
usa,2010,2301936000000
usa,2011,2536599000000
usa,2012,3022659000000
usa,2013,3204043000000
usa,2014,3542777000000
usa,2015,3685609000000
usa,2016,3550989000000
usa,2017,3814763000000
usa,2018,4047412000000
usa,2019,4178330000000
usa,2020,4033211000000
uzb,2010,25034200357316.89453
uzb,2011,34738632202634.60156
uzb,2012,41694440402992.60156
uzb,2013,45208460251893.79688
uzb,2014,56611092259239.89844
uzb,2015,57094553676816.89844
uzb,2016,62269198197792.49219
uzb,2017,102083789268222
uzb,2018,151233852661981
uzb,2019,184076626247258
uzb,2020,200829186486862
ven,1970,12696000
ven,1971,13466300
ven,1972,14216000
ven,1973,19013700
ven,1974,43997600
ven,1975,36595100
ven,1976,36780500
ven,1977,39035200
ven,1978,33255000
ven,1979,49208500
ven,1980,61641900
ven,1981,56962500
ven,1982,35277600
ven,1983,12062100
ven,1984,114443533.33333
ven,1985,121695500
ven,1986,96084800
ven,1987,167012500
ven,1988,178075000
ven,1989,336452733.33333
ven,1990,673533850
ven,1991,743183400
ven,1992,834713100
ven,1993,964873800
ven,1994,1895565400
ven,1995,3217519200
ven,1996,9330930300
ven,1997,13406106800
ven,1998,12977832400
ven,1999,17035601100
ven,2000,27454920000
ven,2001,25867311400
ven,2002,32698907700
ven,2003,39939408000
ven,2004,75844823400
ven,2005,123578905400
ven,2006,160344911000
ven,2007,183674197000
ven,2008,247729616200
ven,2009,158523774400
ven,2010,319621210000
ven,2011,414615682700
ven,2012,419149376100
ven,2013,427331786800
ven,2014,270973524600
vnm,1996,57662119520000
vnm,1997,68355720323000
vnm,1998,84278696000000
vnm,1999,107469919436200
vnm,2000,138004629253600
vnm,2001,150654458375000
vnm,2002,174270919500000
vnm,2003,193192957008700
vnm,2004,239387378000000
vnm,2005,302306138446000
vnm,2006,353827718250000
vnm,2007,396973953750000
vnm,2008,450884749750000
vnm,2009,497565657118400
vnm,2010,656738848179500
vnm,2011,829503178750000
vnm,2012,1000643536000000
vnm,2013,1062250990065900
vnm,2014,1115943836000000
vnm,2015,977090453817500
vnm,2016,988255981388000
vnm,2017,1084957099377600
vnm,2018,1281287639094200
vnm,2019,1357923283549700
vnm,2020,1457520747381400
vut,1983,1766995147.15458
vut,1984,3272939662.88919
vut,1985,2162054824.7882
vut,1986,1882512551.55995
vut,1987,2984884458.94722
vut,1988,2447302951.38704
vut,1989,3614691858.58994
vut,1990,5298699157.30115
vut,1991,4787735357.53051
vut,1992,3573514320.73586
vut,1993,3850940266.09248
vut,1994,3883277294.64754
vut,1995,3866301453.58186
vut,1996,1642119255.70642
vut,1997,4867866965.18737
vut,1998,99224880.80511
vut,1999,107093644.50172
vut,2000,2279481439.66652
vut,2001,3094435349.93257
vut,2002,4544703994.13642
vut,2003,4849095212.9332
vut,2004,6512975982.97745
vut,2005,7792563236.64656
vut,2006,11702153566.9784
vut,2007,11880623699.5825
vut,2008,19249408829.7554
vut,2009,14398899456.654
vut,2010,11566973313.1207
vut,2011,12991661014.0882
vut,2012,10132627404.2775
vut,2013,13795366063.4727
vut,2014,22039274061.7476
vut,2015,30994783635.9249
vut,2016,30551706642.187
vut,2017,24901115753.6682
vut,2018,39720164980.1271
vut,2019,51159651712.289
vut,2020,45351989901.9163
zaf,1960,1324999999.99998
zaf,1961,1418999999.99996
zaf,1962,1567999999.99986
zaf,1963,1891999999.9999
zaf,1964,1982999999.99978
zaf,1965,2211999999.9997
zaf,1966,2441999999.99968
zaf,1967,2924999999.99962
zaf,1968,2985999999.99932
zaf,1969,3341999999.99958
zaf,1970,3384999999.9999
zaf,1971,3528012971.99682
zaf,1972,4207929289.32983
zaf,1973,6060153232.77996
zaf,1974,7983966106.25465
zaf,1975,7398371421.38968
zaf,1976,8062999999.99891
zaf,1977,9106999999.99989
zaf,1978,10891999999.9997
zaf,1979,13855967963.0393
zaf,1980,20912738001.4635
zaf,1981,20920405206.5292
zaf,1982,20782431265.437
zaf,1983,22877564824.8327
zaf,1984,25211231910.0339
zaf,1985,29362974224.975
zaf,1986,32647894604.7618
zaf,1987,35377317540.3636
zaf,1988,42423976084.1474
zaf,1989,52760188479.3353
zaf,1990,48197184939.9074
zaf,1991,56397659633.588
zaf,1992,61222356061.0964
zaf,1993,76084552247.41029
zaf,1994,83788062265.1566
zaf,1995,104167225017.161
zaf,1996,109956105751.467
zaf,1997,115800760683.073
zaf,1998,124920957179.69
zaf,1999,133424305530.66299
zaf,2000,159098969747.224
zaf,2001,172091310304.36401
zaf,2002,244191266222.60599
zaf,2003,274018883859.70599
zaf,2004,280603810273.49103
zaf,2005,325114364921.89093
zaf,2006,372560916629.35797
zaf,2007,399095518799.13202
zaf,2008,426313433103.75293
zaf,2009,485565190202.12598
zaf,2010,523805668211.40601
zaf,2011,535723065015.45697
zaf,2012,481368440734.95697
zaf,2013,535335000943.60999
zaf,2014,565587140384.93005
zaf,2015,631685980068.95898
zaf,2016,680040813815.34399
zaf,2017,723322473402.91003
zaf,2018,726776425888.39099
zaf,2019,754759128024.97412
zaf,2020,808786984979.66211
zmb,2010,30558294342.4546
zmb,2011,34973196759.5695
zmb,2012,46568213203.3036
zmb,2013,49864134415.7893
zmb,2014,53963155568.7514
zmb,2015,61799791396.2645
zmb,2016,65780566335.226
zmb,2017,89272420898.3728
zmb,2018,115094014973.996
zmb,2019,119321389210.02699
zmb,2020,150224269035.772
zwe,1977,711771733.60348
zwe,1978,454682779.30847
zwe,1979,362503915.1884
zwe,1980,702559792.20933
zwe,1981,882086015.19589
zwe,1982,763347741.35098
zwe,1983,476791940.05653
zwe,1984,1026885101.97665
zwe,1985,921219061.06586
zwe,1986,1137791121.14166
zwe,1987,1036282944.91514
zwe,1988,1547455215.76353
zwe,1989,1234211561.70709
zwe,1990,1372644288.38692
zwe,1991,1163918269.02636
zwe,1992,743412631.9112
zwe,1993,1339338614.49478
zwe,1994,1246376695.70488
zwe,2009,83938881.93266
zwe,2010,639792191.01478
zwe,2011,1304932419.05482
zwe,2012,-588548146.65538
zwe,2013,533328947.52815
zwe,2014,920308574.66818
zwe,2015,-21525430.24155
zwe,2016,1129983627.41889
zwe,2017,1517003608.9615
zwe,2018,870755607.43663
zwe,2019,22171261467.0923
zwe,2020,144131489131.24399
