geo,time,ag_con_fert_zs
mlt,1989,42.66667
mlt,1990,64.83333
mlt,1991,58.33333
mlt,1992,100
mlt,1993,83.33333
mlt,1994,83.33333
mlt,1995,100
mlt,1996,100
mlt,1997,111.11111
mlt,1998,187.375
mlt,1999,89.125
mlt,2000,93.75
mlt,2001,77.77778
mlt,2002,103.22222
mlt,2003,94.19355
mlt,2004,130
mlt,2005,105.60976
mlt,2006,148
mlt,2007,110.75
mlt,2008,74
mlt,2009,54.25
mlt,2010,63.76652
mlt,2011,91.85022
mlt,2012,235.01667
mlt,2013,395.98105
mlt,2014,446.65329
mlt,2015,479.068
mlt,2016,264.50496
mlt,2017,97.61301
mlt,2018,167.84675
mmr,1961,0.60606
mmr,1962,0.6559
mmr,1963,0.70565
mmr,1964,0.90634
mmr,1965,0.91641
mmr,1966,1.2006
mmr,1967,3.04316
mmr,1968,1.78149
mmr,1969,4.12985
mmr,1970,2.2013
mmr,1971,4.41555
mmr,1972,4.81735
mmr,1973,4.3709
mmr,1974,4.70676
mmr,1975,5.75739
mmr,1976,5.3756
mmr,1977,6.48838
mmr,1978,8.9479
mmr,1979,9.73137
mmr,1980,10.46694
mmr,1981,13.07652
mmr,1982,17.5052
mmr,1983,16.61292
mmr,1984,19.62256
mmr,1985,20.23215
mmr,1986,18.62568
mmr,1987,13.10309
mmr,1988,9.14028
mmr,1989,8.71304
mmr,1990,7.89506
mmr,1991,8.69364
mmr,1992,7.04342
mmr,1993,9.0094
mmr,1994,15.1825
mmr,1995,18.87285
mmr,1996,18.22205
mmr,1997,18.60278
mmr,1998,17.97876
mmr,1999,16.82921
mmr,2000,20.75891
mmr,2001,9.57958
mmr,2002,4.2901
mmr,2003,10.309
mmr,2004,19.91162
mmr,2005,6.52113
mmr,2006,9.01625
mmr,2007,15.7729
mmr,2008,7.60969
mmr,2009,6.23643
mmr,2010,6.63722
mmr,2011,14.99518
mmr,2012,15.63544
mmr,2013,19.53137
mmr,2014,24.34088
mmr,2015,13.32072
mmr,2016,18.74324
mmr,2017,38.73504
mmr,2018,49.34833
mne,2006,18.70115
mne,2007,15.63218
mne,2008,14.79191
mne,2009,11.32948
mne,2010,14.35465
mne,2011,12.54913
mne,2012,12.49087
mne,2013,324.90256
mne,2014,276.91638
mne,2015,262.46782
mne,2016,285.20778
mne,2017,233.64348
mne,2018,246.79674
mng,1969,0.53619
mng,1970,2.15054
mng,1971,2.19355
mng,1972,3.99485
mng,1973,6.97085
mng,1974,4.36954
mng,1975,4.23216
mng,1976,7.36842
mng,1977,5.63636
mng,1978,6.06586
mng,1979,7.15517
mng,1980,6.93739
mng,1981,10.80858
mng,1982,10.8713
mng,1983,12.19512
mng,1984,12.66867
mng,1985,13.74723
mng,1986,15.00766
mng,1987,18.44078
mng,1988,14.50549
mng,1989,12.44541
mng,1990,10.65693
mng,1991,11.69591
mng,1992,11.08664
mng,1993,0.73964
mng,1994,0.3785
mng,1995,1.514
mng,1996,1.514
mng,1997,4.88998
mng,1998,3.12036
mng,1999,2.35294
mng,2000,2.89608
mng,2001,2.71993
mng,2002,3.77269
mng,2003,3.40588
mng,2004,4.99872
mng,2005,3.11658
mng,2006,5.54241
mng,2007,5.1217
mng,2008,5.79866
mng,2009,6.22504
mng,2010,8.96418
mng,2011,10.8105
mng,2012,12.84268
mng,2013,19.72332
mng,2014,14.67192
mng,2015,17.46467
mng,2016,19.51309
mng,2017,27.77388
mng,2018,31.76547
moz,1961,1.45254
moz,1962,1.46939
moz,1963,1.75153
moz,1964,2.76423
moz,1965,2.75304
moz,1966,2.02102
moz,1967,2.0564
moz,1968,2.305
moz,1969,2.70111
moz,1970,2.35727
moz,1971,3.57163
moz,1972,5.53571
moz,1973,4.45614
moz,1974,2.44316
moz,1975,2.05575
moz,1976,3.90244
moz,1977,5.05226
moz,1978,7.21254
moz,1979,8.32753
moz,1980,9.61672
moz,1981,14.17808
moz,1982,11.93333
moz,1983,4.9
moz,1984,1.25806
moz,1985,1.2073
moz,1986,1.84375
moz,1987,1.9697
moz,1988,0.47761
moz,1989,0.70588
moz,1990,0.75362
moz,1991,1.45714
moz,1992,1.39205
moz,1993,0.90909
moz,1994,1.76471
moz,1995,2.13699
moz,1996,2.16
moz,1997,1.66667
moz,1998,2
moz,1999,2.02532
moz,2000,3.66667
moz,2001,6.225
moz,2002,5.97753
moz,2003,0.73622
moz,2004,2.25978
moz,2005,1.4274
moz,2006,4.64306
moz,2007,2.66077
moz,2008,11.41722
moz,2009,4.03345
moz,2010,8.19947
moz,2011,7.35593
moz,2012,5.61952
moz,2013,5.91101
moz,2014,7.53408
moz,2015,4.18318
moz,2016,4.56766
moz,2017,5.13866
moz,2018,6.71119
mus,1961,223.25556
mus,1962,250.38462
mus,1963,273.94505
mus,1964,291.64835
mus,1965,247.82609
mus,1966,212.2809
mus,1967,234.08511
mus,1968,217.69
mus,1969,218.2
mus,1970,219.96
mus,1971,215.38
mus,1972,319.58
mus,1973,261.64
mus,1974,269.14
mus,1975,243.85859
mus,1976,214.77
mus,1977,261.89
mus,1978,254.73
mus,1979,274.32
mus,1980,266.61
mus,1981,223.25
mus,1982,256.25
mus,1983,271.54
mus,1984,270.43
mus,1985,279.73
mus,1986,253.06
mus,1987,328.42
mus,1988,282.09
mus,1989,310.10101
mus,1990,282.9898
mus,1991,284.27835
mus,1992,277.47917
mus,1993,276.64894
mus,1994,314.06452
mus,1995,346.6413
mus,1996,414.58242
mus,1997,371.73333
mus,1998,363.74725
mus,1999,396.62921
mus,2000,416.66667
mus,2001,313.73626
mus,2002,318.37079
mus,2003,299.45455
mus,2004,307.68966
mus,2005,352.15294
mus,2006,257.86747
mus,2007,282.22222
mus,2008,228.775
mus,2009,227.9625
mus,2010,163.2
mus,2011,243.23077
mus,2012,274.84539
mus,2013,248.14827
mus,2014,313.29053
mus,2015,183.83613
mus,2016,273.258
mus,2017,257.61347
mus,2018,187.1136
mwi,1961,3.43846
mwi,1962,2.77143
mwi,1963,2.86207
mwi,1964,3.23333
mwi,1965,2.94118
mwi,1966,2.85714
mwi,1967,3.52941
mwi,1968,3.88889
mwi,1969,3.83135
mwi,1970,6.11056
mwi,1971,7.7241
mwi,1972,6.6715
mwi,1973,7.9961
mwi,1974,5.18537
mwi,1975,7.5105
mwi,1976,13.449
mwi,1977,11.746
mwi,1978,14.08293
mwi,1979,12.31415
mwi,1980,17.50737
mwi,1981,17.078
mwi,1982,15.38095
mwi,1983,21.5005
mwi,1984,21.84098
mwi,1985,14.27659
mwi,1986,17.43209
mwi,1987,22.51302
mwi,1988,23.82605
mwi,1989,24.90909
mwi,1990,21.33333
mwi,1991,29.78723
mwi,1992,32.08696
mwi,1993,32.17391
mwi,1994,10.13476
mwi,1995,18.9213
mwi,1996,24.25
mwi,1997,23.18367
mwi,1998,19.30769
mwi,1999,18.55556
mwi,2000,18.10582
mwi,2001,9.64281
mwi,2002,29.71368
mwi,2003,31.07733
mwi,2004,34.406
mwi,2005,30.49188
mwi,2006,36.82455
mwi,2007,41.71867
mwi,2008,34.87043
mwi,2009,30.84571
mwi,2010,35.37649
mwi,2011,29.52278
mwi,2012,25.66392
mwi,2013,28.81099
mwi,2014,39.77604
mwi,2015,42.65496
mwi,2016,24.50847
mwi,2017,35.57067
mwi,2018,35.91796
mys,1961,98.74526
mys,1962,99.76091
mys,1963,98.19446
mys,1964,102.44014
mys,1965,126.20581
mys,1966,148.10907
mys,1967,148.34914
mys,1968,140.76043
mys,1969,175.07308
mys,1970,202.91374
mys,1971,176.95964
mys,1972,212.32337
mys,1973,263.26374
mys,1974,225.12967
mys,1975,235.05885
mys,1976,287.73372
mys,1977,299.79208
mys,1978,392.70837
mys,1979,401.43793
mys,1980,441.03043
mys,1981,387.02251
mys,1982,445.11907
mys,1983,496.74892
mys,1984,680.25065
mys,1985,657.7684
mys,1986,735.61292
mys,1987,829.37653
mys,1988,972.91073
mys,1989,983.69505
mys,1990,977.32646
mys,1991,1004.80513
mys,1992,1041.4463
mys,1993,1126.28359
mys,1994,1247.22492
mys,1995,1211.98668
mys,1996,1267.79509
mys,1997,1408.79937
mys,1998,1607.40825
mys,1999,1509.29198
mys,2000,1367.87729
mys,2001,1289.30103
mys,2002,1105.27474
mys,2003,1141.95253
mys,2004,1707.22843
mys,2005,1596.03394
mys,2006,1877.8093
mys,2007,2171.75727
mys,2008,2066.39227
mys,2009,1147.9872
mys,2010,2166.75006
mys,2011,2183.64499
mys,2012,1916.8405
mys,2013,2170.24313
mys,2014,2491.68812
mys,2015,2105.05531
mys,2016,2143.02495
mys,2017,2169.44335
mys,2018,2106.45038
nam,1998,0.12255
nam,1999,0.36765
nam,2000,0.36765
nam,2001,0.36765
nam,2002,3.90319
nam,2003,1.41104
nam,2004,3.20491
nam,2005,1.91155
nam,2006,2.84625
nam,2007,2.465
nam,2008,0.28625
nam,2009,1.59
nam,2010,4.43375
nam,2011,6.605
nam,2012,15.03396
nam,2013,10.86121
nam,2014,6.13866
nam,2015,14.51986
nam,2016,26.10671
nam,2017,25.03686
nam,2018,27.26431
ncl,1975,89.42857
ncl,1976,34.85714
ncl,1977,59.28571
ncl,1978,62.42857
ncl,1979,108.14286
ncl,1980,193.14286
ncl,1981,77.85714
ncl,1982,100
ncl,1983,120.85714
ncl,1984,50
ncl,1985,40
ncl,1986,66.66667
ncl,1987,133.33333
ncl,1988,133.33333
ncl,1989,133.33333
ncl,1990,200
ncl,1991,133.33333
ncl,1992,122.22222
ncl,1993,200
ncl,1994,228.57143
ncl,1995,228.57143
ncl,1996,228.57143
ncl,1997,228.57143
ncl,1998,128.57143
ncl,1999,128.57143
ncl,2000,128.57143
ncl,2001,128.57143
ncl,2002,260.58824
ncl,2003,536.47059
ncl,2004,231.32353
ncl,2005,282.5
ncl,2006,240
ncl,2007,267.64706
ncl,2008,199.41176
ncl,2009,99.41176
ncl,2010,150
ncl,2011,209.38462
ncl,2012,249.90673
ncl,2013,226.16667
ncl,2014,254.33333
ncl,2015,257.62144
ncl,2016,248.91122
ncl,2017,248.91122
ncl,2018,248.91122
ner,1964,0.0087
ner,1965,0.0087
ner,1966,0.0087
ner,1967,0.02566
ner,1968,0.02094
ner,1969,0.02842
ner,1970,0.01563
ner,1971,0.02245
ner,1972,0.03607
ner,1973,0.03608
ner,1974,0.01606
ner,1975,0.06455
ner,1976,0.11786
ner,1977,0.21301
ner,1978,0.17199
ner,1979,0.18127
ner,1980,0.26371
ner,1981,0.56948
ner,1982,0.28553
ner,1983,0.17996
ner,1984,0.23926
ner,1985,0.36551
ner,1986,0.20317
ner,1987,0.30036
ner,1988,0.18232
ner,1989,0.28685
ner,1990,0.20832
ner,1991,0.04383
ner,1992,0.1078
ner,1993,0.11551
ner,1994,0.47093
ner,1995,0.71355
ner,1996,0.64355
ner,1997,0.05005
ner,1998,0.03576
ner,1999,0.29949
ner,2000,0.32372
ner,2001,0.35662
ner,2002,0.61182
ner,2003,0.29367
ner,2004,0.23999
ner,2005,0.38767
ner,2006,0.52762
ner,2007,0.35491
ner,2008,0.15342
ner,2009,0.35349
ner,2010,0.49603
ner,2011,0.48564
ner,2012,0.92329
ner,2013,0.63715
ner,2014,0.99924
ner,2015,0.40373
ner,2016,0.38601
ner,2017,0.38165
ner,2018,0.38165
nga,1961,0.05888
nga,1962,0.06906
nga,1963,0.07893
nga,1964,0.10196
nga,1965,0.1234
nga,1966,0.27042
nga,1967,0.24855
nga,1968,0.34622
nga,1969,0.29973
nga,1970,0.21625
nga,1971,0.30484
nga,1972,0.75223
nga,1973,0.48796
nga,1974,1.07037
nga,1975,2.08846
nga,1976,3.03846
nga,1977,3.59032
nga,1978,3.78679
nga,1979,6.11312
nga,1980,8.87109
nga,1981,12.94789
nga,1982,12.21891
nga,1983,14.82434
nga,1984,12.67619
nga,1985,9.67826
nga,1986,9.21393
nga,1987,8.43196
nga,1988,11.56801
nga,1989,12.95571
nga,1990,14.21097
nga,1991,14.30667
nga,1992,14.61794
nga,1993,15.31561
nga,1994,9.54839
nga,1995,5.56231
nga,1996,5.24169
nga,1997,4.14759
nga,1998,4.8
nga,1999,4.79143
nga,2000,5.35714
nga,2001,6.69697
nga,2002,4.52888
nga,2003,6.141
nga,2004,4.54511
nga,2005,7.19733
nga,2006,10.03889
nga,2007,4.20505
nga,2008,5.87683
nga,2009,5.26103
nga,2010,12.21367
nga,2011,6.56129
nga,2012,8.6687
nga,2013,9.01817
nga,2014,9.50187
nga,2015,8.45716
nga,2016,11.40717
nga,2017,21.06002
nga,2018,19.73733
nic,1961,3.9466
nic,1962,3.35534
nic,1963,9.71262
nic,1964,10.09709
nic,1965,28.37379
nic,1966,21.24135
nic,1967,23.92692
nic,1968,26.55673
nic,1969,26.10192
nic,1970,24.875
nic,1971,25.07885
nic,1972,28.07692
nic,1973,51.90476
nic,1974,33.39623
nic,1975,18.20755
nic,1976,45.18302
nic,1977,45.62075
nic,1978,45.53897
nic,1979,21.42189
nic,1980,50.65421
nic,1981,52.43478
nic,1982,38.95652
nic,1983,61.13217
nic,1984,40.49
nic,1985,51.62705
nic,1986,55.64262
nic,1987,40.32
nic,1988,59.84375
nic,1989,27.14385
nic,1990,30.77692
nic,1991,26.48615
nic,1992,23.71212
nic,1993,20
nic,1994,16.14815
nic,1995,18.78788
nic,1996,24.65455
nic,1997,20.38457
nic,1998,21.44444
nic,1999,19.42811
nic,2000,15.07564
nic,2001,10.10146
nic,2002,28.4085
nic,2003,31.89561
nic,2004,32.97538
nic,2005,28.1135
nic,2006,32.62742
nic,2007,31.47
nic,2008,27.10824
nic,2009,34.69152
nic,2010,34.73612
nic,2011,51.57285
nic,2012,50.20496
nic,2013,34.41955
nic,2014,50.94215
nic,2015,57.89324
nic,2016,59.17761
nic,2017,85.41695
nic,2018,58.23965
nld,1961,473.89113
nld,1962,538.15942
nld,1963,587.03899
nld,1964,580.54749
nld,1965,605.84267
nld,1966,643.51505
nld,1967,661.33104
nld,1968,657.66551
nld,1969,729.06627
nld,1970,788.35073
nld,1971,780.74805
nld,1972,790.98562
nld,1973,831.78581
nld,1974,837.40945
nld,1975,836.28195
nld,1976,826.49545
nld,1977,830.85161
nld,1978,808.57051
nld,1979,883.9172
nld,1980,859.65063
nld,1981,842.35279
nld,1982,805.3481
nld,1983,851.79775
nld,1984,877.46022
nld,1985,848.91404
nld,1986,827.68009
nld,1987,738.15215
nld,1988,737.41312
nld,1989,677.4395
nld,1990,637.77019
nld,1991,636.50284
nld,1992,615.05637
nld,1993,585.19053
nld,1994,603.38983
nld,1995,606.57596
nld,1996,588.85363
nld,1997,563.81798
nld,1998,535.32009
nld,1999,515.31729
nld,2000,459.34066
nld,2001,459.66851
nld,2002,428.82314
nld,2003,438.29139
nld,2004,357.31353
nld,2005,337.80648
nld,2006,353.14638
nld,2007,302.13908
nld,2008,267.70861
nld,2009,238.17104
nld,2010,293.32584
nld,2011,246.81113
nld,2012,289.81207
nld,2013,231.1277
nld,2014,247.85326
nld,2015,266.80455
nld,2016,291.6858
nld,2017,290.55834
nld,2018,265.94809
nor,1961,172.66355
nor,1962,176.44614
nor,1963,185.12089
nor,1964,192.11765
nor,1965,200
nor,1966,196.80851
nor,1967,211.8624
nor,1968,215.6956
nor,1969,238.54545
nor,1970,244.95074
nor,1971,259.70149
nor,1972,248.67591
nor,1973,263.32487
nor,1974,293.80531
nor,1975,290.63291
nor,1976,280.95839
nor,1977,300.50125
nor,1978,319.15423
nor,1979,322.82609
nor,1980,318.15951
nor,1981,305.45455
nor,1982,303.81862
nor,1983,302.95508
nor,1984,291.07981
nor,1985,274.00468
nor,1986,271.6763
nor,1987,265.20231
nor,1988,250
nor,1989,241.79954
nor,1990,243.7093
nor,1991,234.34724
nor,1992,234.30979
nor,1993,232.54237
nor,1994,231.02679
nor,1995,212.76596
nor,1996,210.05025
nor,1997,228.53958
nor,1998,223.83073
nor,1999,224.4898
nor,2000,219.56769
nor,2001,200.08513
nor,2002,205.57973
nor,2003,213.50746
nor,2004,215.23015
nor,2005,218.86543
nor,2006,216.41841
nor,2007,220.41755
nor,2008,213.55698
nor,2009,179.12514
nor,2010,170.00363
nor,2011,192.15892
nor,2012,187.3211
nor,2013,190.81675
nor,2014,194.5334
nor,2015,204.29268
nor,2016,203.89829
nor,2017,198.83342
nor,2018,203.81967
npl,1961,0.0825
npl,1962,0.23865
npl,1963,0.34747
npl,1964,0.56589
npl,1965,0.61406
npl,1966,1.88261
npl,1967,1.45684
npl,1968,1.68719
npl,1969,2.47664
npl,1970,2.74398
npl,1971,4.07988
npl,1972,5.16594
npl,1973,5.71501
npl,1974,5.82385
npl,1975,5.58542
npl,1976,6.73167
npl,1977,7.85034
npl,1978,8.27812
npl,1979,9.29224
npl,1980,9.89383
npl,1981,10.41259
npl,1982,13.64942
npl,1983,16.25131
npl,1984,18.91378
npl,1985,18.8538
npl,1986,19.53643
npl,1987,23.45904
npl,1988,24.33469
npl,1989,29.08408
npl,1990,31.24978
npl,1991,34.89673
npl,1992,35.23525
npl,1993,31.55239
npl,1994,39.84747
npl,1995,40.09028
npl,1996,44.00769
npl,1997,45.86569
npl,1998,51.76601
npl,1999,40.16338
npl,2000,31.01699
npl,2001,30.7966
npl,2002,16.68094
npl,2003,5.05875
npl,2004,8.02522
npl,2005,3.56886
npl,2006,5.64204
npl,2007,1.60893
npl,2008,1.36486
npl,2009,18.20273
npl,2010,25.0867
npl,2011,35.80987
npl,2012,26.695
npl,2013,54.44513
npl,2014,67.37035
npl,2015,74.11414
npl,2016,74.68117
npl,2017,65.51327
npl,2018,86.88414
nzl,1961,97.18767
nzl,1962,95.90033
nzl,1963,116.24791
nzl,1964,155.04497
nzl,1965,153.22718
nzl,1966,137.28202
nzl,1967,120.56706
nzl,1968,140.58923
nzl,1969,149.44747
nzl,1970,151.25126
nzl,1971,159.86588
nzl,1972,181.53711
nzl,1973,226.27198
nzl,1974,159.16961
nzl,1975,182.8989
nzl,1976,191.11011
nzl,1977,204.21053
nzl,1978,215.80866
nzl,1979,205.29876
nzl,1980,177.44648
nzl,1981,180.82031
nzl,1982,182.8885
nzl,1983,197.67776
nzl,1984,201.40515
nzl,1985,169.31007
nzl,1986,136.17021
nzl,1987,140.32875
nzl,1988,117.54665
nzl,1989,147.55328
nzl,1990,129.71645
nzl,1991,186.12054
nzl,1992,257.59036
nzl,1993,324.16114
nzl,1994,379.02753
nzl,1995,432.29892
nzl,1996,423.62003
nzl,1997,416.52733
nzl,1998,425.40193
nzl,1999,460.45016
nzl,2000,541.82
nzl,2001,600.71
nzl,2002,1805.30162
nzl,2003,2192.42027
nzl,2004,1980.10264
nzl,2005,2133.27576
nzl,2006,1904.83444
nzl,2007,1782.5839
nzl,2008,1645.56905
nzl,2009,1172.75473
nzl,2010,1244.38792
nzl,2011,1483.32671
nzl,2012,1359.33491
nzl,2013,1245.31691
nzl,2014,1364.15305
nzl,2015,1766.16138
nzl,2016,1552.86148
nzl,2017,1863.30299
nzl,2018,1895.29418
omn,1973,5.69565
omn,1974,7.69565
omn,1975,18.52174
omn,1976,18.69565
omn,1977,21.73913
omn,1978,12.08696
omn,1979,54.6087
omn,1980,46.13043
omn,1981,41.69565
omn,1982,72.86957
omn,1983,51.2963
omn,1984,34.07407
omn,1985,101.65517
omn,1986,59
omn,1987,59.9697
omn,1988,160.9697
omn,1989,151.94286
omn,1990,270.82857
omn,1991,232.77143
omn,1992,228.57143
omn,1993,310.34483
omn,1994,262.06897
omn,1995,278.57143
omn,1996,239.53571
omn,1997,187.24138
omn,1998,263.03226
omn,1999,236.25806
omn,2000,185.67742
omn,2001,335.6129
omn,2002,388.19452
omn,2003,205.1571
omn,2004,492.36379
omn,2005,597.77429
omn,2006,795.28077
omn,2007,602.13893
omn,2008,808.67167
omn,2009,432.26865
omn,2010,542.29621
omn,2011,440.36043
omn,2012,525.31573
omn,2013,491.72626
omn,2014,497.28293
omn,2015,396.96185
omn,2016,512.74247
omn,2017,332.69509
omn,2018,316.75163
pak,1961,1.37865
pak,1962,1.348
pak,1963,2.22096
pak,1964,2.73
pak,1965,2.19723
pak,1966,3.46665
pak,1967,5.89384
pak,1968,7.64289
pak,1969,10.07567
pak,1970,9.22495
pak,1971,12.59723
pak,1972,14.38233
pak,1973,12.90227
pak,1974,13.93711
pak,1975,17.98218
pak,1976,20.72554
pak,1977,23.40731
pak,1978,28.24398
pak,1979,31.77159
pak,1980,33.62516
pak,1981,34.65488
pak,1982,37.54725
pak,1983,38.79826
pak,1984,39.02224
pak,1985,47.65434
pak,1986,59.23026
pak,1987,55.0464
pak,1988,58.13476
pak,1989,62.15472
pak,1990,63.62686
pak,1991,63.20473
pak,1992,71.7886
pak,1993,71.01489
pak,1994,72.1842
pak,1995,82.57137
pak,1996,78.98458
pak,1997,85.67442
pak,1998,82.84229
pak,1999,91.06397
pak,2000,95.44137
pak,2001,94.07188
pak,2002,97.78475
pak,2003,100.97018
pak,2004,110.77895
pak,2005,123.48346
pak,2006,125.73024
pak,2007,118.42349
pak,2008,119.15465
pak,2009,144.32743
pak,2010,138.30473
pak,2011,128.52269
pak,2012,117.36237
pak,2013,135.70259
pak,2014,134.85414
pak,2015,137.47158
pak,2016,144.56296
pak,2017,152.47895
pak,2018,155.99266
pan,1961,11.41553
pan,1962,22.83105
pan,1963,22.83105
pan,1964,25.11416
pan,1965,18.26484
pan,1966,22.83105
pan,1967,18.43318
pan,1968,39.17051
pan,1969,44.67593
pan,1970,48.61111
pan,1971,54.4537
pan,1972,60.40278
pan,1973,51.62963
pan,1974,64.01617
pan,1975,58.83372
pan,1976,52.42494
pan,1977,52.30415
pan,1978,52.99539
pan,1979,68.66359
pan,1980,70.34483
pan,1981,68.63636
pan,1982,60.66667
pan,1983,50.76923
pan,1984,61.30435
pan,1985,55.26882
pan,1986,75.10638
pan,1987,79.57895
pan,1988,80.20833
pan,1989,67.94694
pan,1990,77.47896
pan,1991,51.4008
pan,1992,70.988
pan,1993,64.362
pan,1994,59.9
pan,1995,55.4
pan,1996,88.6
pan,1997,71.34706
pan,1998,76.68462
pan,1999,64.1566
pan,2000,56.90328
pan,2001,53.28467
pan,2002,40.40328
pan,2003,51.15693
pan,2004,42.16058
pan,2005,34.41971
pan,2006,38.3963
pan,2007,34.08889
pan,2008,35.80926
pan,2009,47.5463
pan,2010,63.75925
pan,2011,37.43186
pan,2012,76.7314
pan,2013,88.63563
pan,2014,58.99136
pan,2015,74.51816
pan,2016,45.69982
pan,2017,58.68419
pan,2018,57.10469
per,1961,50.9137
per,1962,58.65215
per,1963,44.54545
per,1964,34.38487
per,1965,33.64038
per,1966,26.56185
per,1967,32.27535
per,1968,27.64163
per,1969,33.15197
per,1970,32.95543
per,1971,32.03362
per,1972,42.75263
per,1973,33.64517
per,1974,48.98828
per,1975,35.87423
per,1976,42.96967
per,1977,44.85627
per,1978,43.4496
per,1979,37.00662
per,1980,36.68634
per,1981,40.59753
per,1982,29.87823
per,1983,23.52625
per,1984,25.41583
per,1985,22.36463
per,1986,52.91728
per,1987,68.19971
per,1988,66.33088
per,1989,44.73882
per,1990,30.07314
per,1991,21.31042
per,1992,22.38111
per,1993,38.52694
per,1994,48.55636
per,1995,40.9893
per,1996,48.00518
per,1997,54.26768
per,1998,57.86756
per,1999,56.52663
per,2000,57.6576
per,2001,73.47804
per,2002,80.35413
per,2003,82.29831
per,2004,88.21176
per,2005,76.72087
per,2006,85.4206
per,2007,100.56259
per,2008,74.06526
per,2009,93.15816
per,2010,89.52093
per,2011,101.24467
per,2012,94.25006
per,2013,94.90953
per,2014,112.67303
per,2015,141.2981
per,2016,127.69987
per,2017,154.66708
per,2018,125.41481
phl,1961,14.53193
phl,1962,18.09611
phl,1963,19.1358
phl,1964,18.22314
phl,1965,23.48548
phl,1966,22.1875
phl,1967,24.81176
phl,1968,31.40888
phl,1969,43.22596
phl,1970,43.07323
phl,1971,44.98277
phl,1972,41.10638
phl,1973,54.42968
phl,1974,59.41854
phl,1975,46.78351
phl,1976,53.74
phl,1977,51.09824
phl,1978,60.53437
phl,1979,65.82692
phl,1980,63.88676
phl,1981,61.22778
phl,1982,65.9542
phl,1983,69.10209
phl,1984,50.09072
phl,1985,53.02374
phl,1986,72.18519
phl,1987,89.61716
phl,1988,92.73566
phl,1989,97.76136
phl,1990,107.13358
phl,1991,81.61436
phl,1992,92.98988
phl,1993,105.01207
phl,1994,112.50197
phl,1995,113.22744
phl,1996,140.74499
phl,1997,156.06461
phl,1998,122.38247
phl,1999,146.26627
phl,2000,145.91776
phl,2001,156.78471
phl,2002,139.34043
phl,2003,166.99638
phl,2004,171.75957
phl,2005,156.53247
phl,2006,143.57924
phl,2007,159.30813
phl,2008,104.97303
phl,2009,121.44527
phl,2010,151.43547
phl,2011,144.86128
phl,2012,118.35125
phl,2013,155.87504
phl,2014,157.34359
phl,2015,139.42343
phl,2016,169.62519
phl,2017,212.59871
phl,2018,169.00107
png,1961,1.33333
png,1962,1.33333
png,1963,1.33333
png,1964,1.33333
png,1965,1.33333
png,1966,6.25
png,1967,8.23529
png,1968,10.58824
png,1969,20.87912
png,1970,19.60784
png,1971,37.03704
png,1972,35.08772
png,1973,51.66667
png,1974,57.93651
png,1975,41.66667
png,1976,50
png,1977,59.72222
png,1978,60.625
png,1979,33.33333
png,1980,32.33533
png,1981,69.91279
png,1982,32
png,1983,37.98883
png,1984,37.75556
png,1985,46.99454
png,1986,65.40541
png,1987,79.03226
png,1988,74.46809
png,1989,81.57895
png,1990,64.0625
png,1991,55.72917
png,1992,66.66667
png,1993,67.35751
png,1994,67.35751
png,1995,67.01031
png,1996,66.66667
png,1997,66.49746
png,1998,41.20603
png,1999,45.81281
png,2000,57.07317
png,2001,56.19048
png,2002,31.16364
png,2003,37.86222
png,2004,76.82609
png,2005,71.40833
png,2006,58.888
png,2007,75.848
png,2008,70.70333
png,2009,103.85333
png,2010,109.48333
png,2011,85.47667
png,2012,107.4688
png,2013,98.76533
png,2014,108.67153
png,2015,104.66367
png,2016,112.05363
png,2017,123.27203
png,2018,145.33023
pol,1961,55.98971
pol,1962,58.02034
pol,1963,62.72643
pol,1964,70.48653
pol,1965,84.396
pol,1966,102.47072
pol,1967,119.61383
pol,1968,140.27245
pol,1969,159.98007
pol,1970,170.44618
pol,1971,192.80374
pol,1972,205.2436
pol,1973,225.87635
pol,1974,234.36968
pol,1975,248.38313
pol,1976,242.91634
pol,1977,244.62365
pol,1978,242.50996
pol,1979,248.06907
pol,1980,239.30005
pol,1981,230.54644
pol,1982,219.05634
pol,1983,236.56266
pol,1984,225.67726
pol,1985,235.17697
pol,1986,243.67067
pol,1987,226.29475
pol,1988,236.09652
pol,1989,229.64479
pol,1990,107.13094
pol,1991,78.16156
pol,1992,83.15547
pol,1993,89.62929
pol,1994,99.87056
pol,1995,106.37706
pol,1996,113.97336
pol,1997,121.39083
pol,1998,110.7747
pol,1999,108.46362
pol,2000,113.2066
pol,2001,115.88788
pol,2002,116.19523
pol,2003,128.87106
pol,2004,129.13561
pol,2005,161.93888
pol,2006,159.33862
pol,2007,181.17229
pol,2008,157.71818
pol,2009,146.80093
pol,2010,180.47835
pol,2011,169.7423
pol,2012,177.88558
pol,2013,179.32728
pol,2014,164.00073
pol,2015,174.09755
pol,2016,189.69091
pol,2017,179.26451
pol,2018,177.6036
prt,1961,55.11488
prt,1962,51.5849
prt,1963,62.13405
prt,1964,79.76433
prt,1965,66.59936
prt,1966,53.38762
prt,1967,71.96456
prt,1968,73.08633
prt,1969,81.83192
prt,1970,52.24201
prt,1971,54.10944
prt,1972,93.12992
prt,1973,96.34947
prt,1974,86.58867
prt,1975,99.95915
prt,1976,101.59722
prt,1977,110.76046
prt,1978,101.80806
prt,1979,113.34967
prt,1980,106.88155
prt,1981,113.66212
