geo,time,ny_ttf_gnfs_kn
bwa,2014,-10948650813.1137
bwa,2015,-13364154874.328
bwa,2016,0
bwa,2017,-12672435822.6613
bwa,2018,-17140932369.5473
bwa,2019,-19591758830.4093
bwa,2020,-11862207164.2467
caf,2009,-24344597060.6537
caf,2010,-49171264524.6151
caf,2011,-99562005508.3502
caf,2012,-124143198142.606
caf,2013,-95722822252.65181
caf,2014,-108735608045.64301
caf,2015,-115991678479.998
caf,2016,-105874952529.286
caf,2017,-131958251890.37601
caf,2018,-152533218444.27301
caf,2019,-115986379366.813
caf,2020,5287029527.70792
can,1961,-5877163796.30509
can,1962,-6472831240.65542
can,1963,-7771597152.55578
can,1964,-8126023587.15176
can,1965,-7832121647.9332
can,1966,-8320659962.56398
can,1967,-9243882364.01056
can,1968,-11339422615.7455
can,1969,-12761153306.0697
can,1970,-12839219527.339
can,1971,-15839412144.6026
can,1972,-15736783430.815
can,1973,-10356833404.1036
can,1974,723119267.05518
can,1975,-1978173239.38579
can,1976,1347555717.4987
can,1977,-3816906437.68126
can,1978,-9610018450.92947
can,1979,-4405356730.36395
can,1980,-3604976541.63602
can,1981,-8805608292.60876
can,1982,-11848403818.16
can,1983,-10659654690.768
can,1984,-15372928685.4955
can,1985,-17659434612.5773
can,1986,-24260343297.93489
can,1987,-18971723549.2762
can,1988,-15622879103.5889
can,1989,-11301698301.6348
can,1990,-16465808735.5643
can,1991,-20984044060.3213
can,1992,-25853489885.4693
can,1993,-32974975720.6058
can,1994,-38882126964.3128
can,1995,-33940770444.1931
can,1996,-29563735665.2639
can,1997,-35394417087.592
can,1998,-55433599302.9836
can,1999,-55088522204.9968
can,2000,-39013863649.0204
can,2001,-43354678452.725
can,2002,-55661938351.1151
can,2003,-28254437011.2752
can,2004,-6000164317.19592
can,2005,13976325889.7339
can,2006,20407445104.108
can,2007,38930001945.92071
can,2008,63166497946.1334
can,2009,5372148851.27533
can,2010,33700611561.4219
can,2011,54866497199.9724
can,2012,47080007447.4935
can,2013,52163969462.3147
can,2014,46122765655.8965
can,2015,0
can,2016,-7105712888.95532
can,2017,16240137590.7555
can,2018,21959652683.2906
can,2019,21431825184.4281
can,2020,-7500623560.24927
che,1970,-13455207229.0998
che,1971,-12503278195.728
che,1972,-11462308464.4943
che,1973,-13718327579.7639
che,1974,-16854527909.2157
che,1975,-12169902300.0068
che,1976,-10146998395.8599
che,1977,-14012129703.9932
che,1978,-8752735939.61198
che,1979,-12992862558.1786
che,1980,-18810869607.8723
che,1981,-22808312746.5648
che,1982,-18057281616.769
che,1983,-17340845825.2534
che,1984,-20525451121.8782
che,1985,-25120957316.6102
che,1986,-18292078621.0078
che,1987,-14877652528.7291
che,1988,-18778817450.2674
che,1989,-18348873053.972
che,1990,-16355511707.2247
che,1991,-13928354791.7452
che,1992,-13974950336.2231
che,1993,-9286512013.17984
che,1994,-3856976806.38553
che,1995,289945320.93314
che,1996,-891891132.02252
che,1997,-5413554807.58453
che,1998,-3543304188.89233
che,1999,-2734827776.00348
che,2000,-7743239485.61942
che,2001,-7359112149.93417
che,2002,-861673046.00266
che,2003,2853262037.74081
che,2004,377897148.34048
che,2005,-2990939067.09424
che,2006,-6189641901.5282
che,2007,-9846836716.93201
che,2008,-13005174687.038
che,2009,-7325172904.828
che,2010,-6468733626.76178
che,2011,-5489507072.66193
che,2012,-6186199433.95471
che,2013,-8310750918.09283
che,2014,-7066794733.05945
che,2015,0
che,2016,-10522769413.5927
che,2017,-17881784354.4828
che,2018,-19775681704.29
che,2019,-20192632534.59909
che,2020,-31912542855.457
chl,1960,-313423461069.58301
chl,1961,-399673507240.87695
chl,1962,-291629433488.43799
chl,1963,-439093988861.82001
chl,1964,-284283273531.71893
chl,1965,-77285432769.56468
chl,1966,591590880713.73804
chl,1967,319784924098.17401
chl,1968,394735668020.01898
chl,1969,957214134638.48474
chl,1970,611684263972.71899
chl,1971,445538371480.58307
chl,1972,332448341270.07599
chl,1973,570353308064.54004
chl,1974,181353726801.49496
chl,1975,-1308442519477.90991
chl,1976,-1434247637392.04004
chl,1977,-1816033808854.51001
chl,1978,-2052285189009.42969
chl,1979,-2000669689355.32007
chl,1980,-2350083175877.54004
chl,1981,-2419012858639.68018
chl,1982,-2814409091964.31982
chl,1983,-2754100919994.8501
chl,1984,-3008566511866.91992
chl,1985,-3617275739240.35059
chl,1986,-3969968266410.79053
chl,1987,-3855201736190.91992
chl,1988,-3604575169402.70947
chl,1989,-4234851758203.62939
chl,1990,-4994600805063.95996
chl,1991,-5613044695908.32031
chl,1992,-6623136886985.25
chl,1993,-7096213925452.51953
chl,1994,-6824039837885.16016
chl,1995,-5980653880069.96973
chl,1996,-8455019184343.38867
chl,1997,-9422751098218.38086
chl,1998,-10384920465108.69922
chl,1999,-10588318322967.40039
chl,2000,-10720150147514.19922
chl,2001,-11846838019318
chl,2002,-11923922283477.5
chl,2003,-11281031767854.80078
chl,2004,-8444123549145.71875
chl,2005,-5656440311320.91016
chl,2006,2158881793205.83008
chl,2007,3264543459821.10938
chl,2008,-4749520286671.5498
chl,2009,-2922520731647.02979
chl,2010,3458773369585.83984
chl,2011,3348253997912.50977
chl,2012,1284734813054.38989
chl,2013,0.09375
chl,2014,-1050357615895.75
chl,2015,-2310117164602.66016
chl,2016,-924176869028.01611
chl,2017,2709475724834.79004
chl,2018,1512034792498.1499
chl,2019,734404088707.39795
chl,2020,4717634126520.84961
civ,1996,-1771706448774.6499
civ,1997,-1987331209104.9895
civ,1998,-2021613132348.14966
civ,1999,-2450245115090.16016
civ,2000,-2173139197946.38965
civ,2001,-1859941693350.95996
civ,2002,-1330275807466.75
civ,2003,-1149718720088.76001
civ,2004,-1713749348073.51001
civ,2005,-1926843068971.42969
civ,2006,-2188849623915.4895
civ,2007,-1931572546376.05005
civ,2008,-1497688926299.79004
civ,2009,-1213493354561
civ,2010,-569719433587.57605
civ,2011,-793154873180.47485
civ,2012,-1189593535559.36011
civ,2013,-783716546305.00806
civ,2014,-637426422643.68896
civ,2015,0
civ,2016,501363750785.58307
civ,2017,484582569900.37598
civ,2018,806512830437.82495
civ,2019,299352231958.76398
civ,2020,1628254760702.84009
cmr,1965,-201310634709.01697
cmr,1966,-213625134341.505
cmr,1967,-223460176732.35199
cmr,1968,-217595994070.81201
cmr,1969,-237073187930.134
cmr,1970,-247327013437.46399
cmr,1971,-246309150132.121
cmr,1972,-289892611612.46698
cmr,1973,-302477626607.55798
cmr,1974,-309847560223.65002
cmr,1975,-293893691108.50897
cmr,1976,-370798139628.27094
cmr,1977,-250156896157.87201
cmr,1978,-416094946160.354
cmr,1979,-550505707185.90491
cmr,1980,-702686485674.48999
cmr,1981,-953925312292.31006
cmr,1982,-573637711726.70203
cmr,1983,-851937380687.09692
cmr,1984,-1297668873804.78003
cmr,1985,-1441625745836
cmr,1986,-1037110929035.37
cmr,1987,-1005786066634.41003
cmr,1988,-1090622077972.05005
cmr,1989,-1513466539738.72998
cmr,1990,-1237510301535.30005
cmr,1991,-1009416737676.03003
cmr,1992,-1395526605343.90991
cmr,1993,-453971899255.99298
cmr,1994,-365221346848.12402
cmr,1995,-503174191117.89203
cmr,1996,-751273786997.875
cmr,1997,-444388406884.17297
cmr,1998,-627920827801.026
cmr,1999,-529531662903.86707
cmr,2000,-362091453855.33197
cmr,2001,-533712420696.78198
cmr,2002,-683180021703.26892
cmr,2003,-586033583389.78296
cmr,2004,-574221462282.01501
cmr,2005,-298715392918.11401
cmr,2006,-280083206733.03302
cmr,2007,-375377163623.78094
cmr,2008,-351486156065.66498
cmr,2009,-269804176660.97296
cmr,2010,-181451470193.061
cmr,2011,-158327736669.233
cmr,2012,-23992535332.2739
cmr,2013,222621304238.22501
cmr,2014,207771873067.698
cmr,2015,-17770613384.356
cmr,2016,0
cmr,2017,41785143928.3008
cmr,2018,176151391324.45401
cmr,2019,129789610529.964
cmr,2020,-59864098855.6016
cod,1994,-114911287483.858
cod,1995,-84033718487.9136
cod,1996,-220487870969.47601
cod,1997,-121675935675
cod,1998,-159173707090.21201
cod,1999,26987793817.751
cod,2000,-221448000000
cod,2001,-108926398901.476
cod,2002,-224816711068.05496
cod,2003,-20273485892.8406
cod,2004,343216080.4021
cod,2005,44773.8269
cod,2006,35251714850.1775
cod,2007,324275509357.08002
cod,2008,-12174650860.5259
cod,2009,198609760593.92001
cod,2010,640486624767.99597
cod,2011,1026947351074.35999
cod,2012,1414353412553.53003
cod,2013,1794770221845.20996
cod,2014,1601348687696.76001
cod,2015,899143355192.88098
cod,2016,893234913084.01294
cod,2017,1298430620004.95996
cod,2018,1119707860735.11011
cod,2019,2091797987919.54004
cod,2020,3089074841736.75977
cog,1960,-46158840666.7638
cog,1961,-49181740613.0686
cog,1962,-86632060704.48219
cog,1963,-99354822025.7583
cog,1964,-107127869201.619
cog,1965,-111180454557.435
cog,1966,-98712009809.774
cog,1967,-108680898833.953
cog,1968,-169787300571.71201
cog,1969,-235803368325.59799
cog,1970,-325480800848.56403
cog,1971,-337289093206.39899
cog,1972,-381919324517.98694
cog,1973,-336050231277.57098
cog,1974,-296567324544.58502
cog,1975,-406301918192.12494
cog,1976,-418523901368.40497
cog,1977,-470156759025.10303
cog,1978,-534373661012.53003
cog,1979,-547640139563.40198
cog,1980,-607158610819.92395
cog,1981,-649813955258.59692
cog,1982,-518627891371.11102
cog,1983,-661817386471.59595
cog,1984,-676145255971.34204
cog,1985,-784185668809.13403
cog,1986,-1004037187886.43994
cog,1987,-969525216722.5741
cog,1988,-1172985527940.58008
cog,1989,-1158830589752.77002
cog,1990,-742952162197.77698
cog,1991,-783727553539.39294
cog,1992,-826495564198.33984
cog,1993,-931239842416.67004
cog,1994,-877247199745.23486
cog,1995,-1056739242437.37
cog,1996,-975086849573.64001
cog,1997,-1051005822128.57996
cog,1998,-1488803003414.44995
cog,1999,-1285694914432.20996
cog,2000,-467660903813.56897
cog,2001,-667439683239.94397
cog,2002,-537101581352.88702
cog,2003,-1003052756832.12
cog,2004,-288388118127.56799
cog,2005,0
cog,2006,-194524835258.77701
cog,2007,-182519662274.845
cog,2008,302032751291.57501
cog,2009,-734582927964.34302
cog,2010,137728069026.189
cog,2011,370161525940.17499
cog,2012,685145048948.49902
cog,2013,388807266024.91907
cog,2014,-36891951344.1406
cog,2015,-888548821154.98706
cog,2016,-1198145339898.80005
cog,2017,-1111412702118.92993
cog,2018,-568534745427.25806
cog,2019,-858083332767.65186
cog,2020,-1586792718906.59009
col,1960,-2515898855097.2998
col,1961,-2426374047226.04004
col,1962,-2513415463579.87012
col,1963,-2493654447290.56006
col,1964,-1737539283953.12012
col,1965,-1711167855450.17993
col,1966,-3343118895559.33984
col,1967,-2458545431795.62939
col,1968,-2972196182049.5
col,1969,-3285235144357.18018
col,1970,-1294902717598.70996
col,1971,-1985425863359.1001
col,1972,-1355978149794.46997
col,1973,-181135796829.91199
col,1974,-1593108189525.81006
col,1975,-2628722879231.58008
col,1976,873686256718.94702
col,1977,3942131616082.52979
col,1978,2793334862172.31006
col,1979,84201620419.26558
col,1980,902342241277.59009
col,1981,-1563214685470
col,1982,-1114796788690.55005
col,1983,-951883750952.76794
col,1984,-73905393506.1875
col,1985,-1371079890673.73999
col,1986,4334756645434.16016
col,1987,-1699135871155.82007
col,1988,-3070952111419.89014
col,1989,-3517015783970.9502
col,1990,-9814731648079.58008
col,1991,-9997587988380.11914
col,1992,-11321757214503
col,1993,-13262775506471.40039
col,1994,-5181305356178.44043
col,1995,-5297864098492.0498
col,1996,-6707916307990.55957
col,1997,-6445012020760.48047
col,1998,-12374342232942.5
col,1999,-12053265060292.5
col,2000,-17218298179642.59961
col,2001,-21621441222197.60156
col,2002,-20707464106413.30078
col,2003,-20849898306869
col,2004,-19355850608771.19922
col,2005,-22812095402066
col,2006,-21574479012198
col,2007,-18654771405018.39844
col,2008,-2561708170159.33984
col,2009,-4113791778868.16016
col,2010,8321520447926.49902
col,2011,24266246118155.30078
col,2012,29719200485535.10156
col,2013,31576131028950.19922
col,2014,23495440686169.80078
col,2015,0
col,2016,-4925475397116.19043
col,2017,5026278332551.08008
col,2018,15446112210605.80078
col,2019,14245314411961.69922
col,2020,3110963132689.47021
com,1980,-679352373.9285
com,1981,-707579951.92091
com,1982,-751422824.06687
com,1983,-788667990.48417
com,1984,-820514504.35606
com,1985,-838063322.09437
com,1986,-855569043.05695
com,1987,-869174841.58263
com,1988,-892782605.10319
com,1989,-863012440.94734
com,1990,-906927401.0775
com,1991,-858516668.23869
com,1992,-931272801.21502
com,1993,-960625717.16247
com,1994,-909780694.94424
com,1995,-941639984.40372
com,1996,-929714320.98174
com,1997,-967081848.96619
com,1998,-979750598.94522
com,1999,-999434829.35114
com,2000,-1106950204.22426
com,2001,-1132746880.88364
com,2002,-1159272169.81379
com,2003,-1183689676.21502
com,2004,-1206861086.41679
com,2005,-1240498805.81263
com,2006,-1273586437.28961
com,2007,0
com,2008,-2562992657.9555
com,2009,-1295479003.49032
com,2010,-6899938723.26239
com,2011,-5817225190.9757
com,2012,-5839067014.56417
com,2013,-6692200129.78718
com,2014,-4510828464.72289
com,2015,-1542387124.17523
com,2016,1293658206.11777
com,2017,3337753418.0598
com,2018,1141524814.56088
com,2019,-3662530054.05913
com,2020,-19135396168.0282
cpv,2007,0
cpv,2008,-321604113.31748
cpv,2009,1427338252.73099
cpv,2010,737454809.31205
cpv,2011,116176111.61565
cpv,2012,-193232224.42102
cpv,2013,724791557.51977
cpv,2014,1398954982.06189
cpv,2015,2410295580.02111
cpv,2016,2440954099.23778
cpv,2017,2624662383.00657
cpv,2018,2918774129.58508
cpv,2019,3156780498.38133
cpv,2020,1223231947.39965
cri,1960,40594048720.0398
cri,1961,47161140298.7513
cri,1962,35704529931.3473
cri,1963,-27672393293.8829
cri,1964,60708338996.8677
cri,1965,62502369729.5499
cri,1966,93080478875.9556
cri,1967,85656105163.8222
cri,1968,62689812586.1042
cri,1969,66910885121.6488
cri,1970,111224635550.735
cri,1971,31597093154.81689
cri,1972,18540027385.7944
cri,1973,21217968353.6437
cri,1974,-135854440783.61099
cri,1975,-75488755822.81689
cri,1976,77692130553.72409
cri,1977,302064047353.71399
cri,1978,179870169562.51999
cri,1979,75741490875.57809
cri,1980,76130753550.13699
cri,1981,-155372893627.77802
cri,1982,-112914779798.29601
cri,1983,-27847132954.7495
cri,1984,5445628864.86768
cri,1985,47060087127.5776
cri,1986,374934721276.07098
cri,1987,111986583754.065
cri,1988,104198157360.653
cri,1989,15241336338.8787
cri,1990,-96160908635.4971
cri,1991,-241335361720.43896
cri,1992,-195309317435.89896
cri,1993,-163910807081.13
cri,1994,-76328684146.87601
cri,1995,-84041933892.1987
cri,1996,-223169633044.12399
cri,1997,-40121604295.67529
cri,1998,80321726296.1973
cri,1999,-143461814947.61301
cri,2000,-251171341095.591
cri,2001,-242731206681.54501
cri,2002,-346628154476.66901
cri,2003,-414607145701.54694
cri,2004,-589835122408.83801
cri,2005,-756614665901.90198
cri,2006,-948501494148.53503
cri,2007,-1197709920682.44995
cri,2008,-1465828421740.3999
cri,2009,-927877104692.85413
cri,2010,-732607432382.15503
cri,2011,-927079867290.67505
cri,2012,-847063710167.58997
cri,2013,-827798104955.87292
cri,2014,-739309014651.51184
cri,2015,-155609907591.48001
cri,2016,163085317017.25
cri,2017,0.10156
cri,2018,-206405555635.19901
cri,2019,-82395719792.6387
cri,2020,101911551341.938
cub,1970,925714601.8479
cub,1971,1005477260.96647
cub,1972,1053663893.40101
cub,1973,1088807045.09008
cub,1974,1097830750.95457
cub,1975,1208818243.32566
cub,1976,1272592546.72411
cub,1977,1378653388.59945
cub,1978,1463529480.73977
cub,1979,1472842613.73661
cub,1980,1461374160.71425
cub,1981,1685432507.20057
cub,1982,1810783904.18311
cub,1983,1894342353.96363
cub,1984,2032142887.82794
cub,1985,2657784887.98857
cub,1986,1726374821.2408
cub,1987,1901738075.63611
cub,1988,2024084258.36086
cub,1989,2047145513.55216
cub,1990,2226081488.74094
cub,1991,95234403.88197
cub,1992,-999010470.5908
cub,1993,-463981048.92317
cub,1994,-32969783.94265
cub,1995,-70367429.32024
cub,1996,95640429.46202
cub,1997,100000
cub,1998,-423092687.44412
cub,1999,-577330899.10496
cub,2000,-1245011163.02417
cub,2001,-1265675558.29566
cub,2002,-1127909098.6989
cub,2003,-601522154.35529
cub,2004,-467178070.9113
cub,2005,-1242889927.51493
cub,2006,-866254310.34483
cub,2007,-1082294701.23686
cub,2008,-4222096133.35044
cub,2009,-3586566916.82301
cub,2010,-875999298.24561
cub,2011,-2720443265.46853
cub,2012,-2003995969.90865
cub,2013,-2145550634.53403
cub,2014,-978285178.50703
cub,2015,-753788417.29472
cub,2016,942026723.67718
cub,2017,1014805024.76999
cub,2018,158169730.24588
cub,2019,299095980.31173
cub,2020,1075559315.73075
cyp,1975,21428327.99436
cyp,1976,126470319.91123
cyp,1977,31372549.91822
cyp,1978,-51354662.1272
cyp,1979,-48231884.9978
cyp,1980,-100514222.95519
cyp,1981,-129730719.8863
cyp,1982,-28763424.9916
cyp,1983,-117623162.37386
cyp,1984,8363058.77321
cyp,1985,-52768796.70979
cyp,1986,1765768.83491
cyp,1987,60614853.57382
cyp,1988,-131069535.27322
cyp,1989,-227261288.72287
cyp,1990,-45786849.82606
cyp,1991,46410786.36094
cyp,1992,-75326025.27999
cyp,1993,38555097.03884
cyp,1994,-14053208.793
cyp,1995,-58513136.31933
cyp,1996,-49848052.76023
cyp,1997,-73565392.94149
cyp,1998,5168092.32358
cyp,1999,71807059.9721
cyp,2000,83111074.21678
cyp,2001,264189320.34378
cyp,2002,34877427.75978
cyp,2003,311977149.82959
cyp,2004,423758928.21849
cyp,2005,177531259.14873
cyp,2006,76354661.45843
cyp,2007,153402605.59936
cyp,2008,18863219.26271
cyp,2009,56874414.93028
cyp,2010,0
cyp,2011,-97312442.42791
cyp,2012,-61380078.96359
cyp,2013,-41726795.77376
cyp,2014,-21916151.62961
cyp,2015,173205355.47043
cyp,2016,384559848.56755
cyp,2017,380797847.41412
cyp,2018,346813093.71643
cyp,2019,258218864.79205
cyp,2020,100938565.87057
cze,1990,19309084910.901
cze,1991,-91723140371.1274
cze,1992,-82350351422.1864
cze,1993,-61903738212.1619
cze,1994,-39424819741.9404
cze,1995,-78979773297.936
cze,1996,-51432544760.5184
cze,1997,-51304016140.44309
cze,1998,-8994676599.83875
cze,1999,-13143682451.1249
cze,2000,-48525639924.0319
cze,2001,-18240780185.2991
cze,2002,27283567234.22409
cze,2003,33829703430.0698
cze,2004,63608360182.3401
cze,2005,28655041084.0801
cze,2006,-15715865826.979
cze,2007,11345395752.8291
cze,2008,-22083792707.7021
cze,2009,30055891481.9297
cze,2010,-22260462728.1733
cze,2011,-71679673929.104
cze,2012,-92711434219.01559
cze,2013,-58859771305.3882
cze,2014,-13506322175.4927
cze,2015,0
cze,2016,39750610234.7026
cze,2017,-360416375.53857
cze,2018,197610128.09277
cze,2019,21572414974.3633
cze,2020,91787142648.14751
deu,1970,-5200285421.54338
deu,1971,-1492809507.81168
deu,1972,-286427203.38162
deu,1973,-4044875870.59534
deu,1974,-16845661132.1089
deu,1975,-11938071659.4353
deu,1976,-16170413568.493
deu,1977,-16763921665.0598
deu,1978,-10359384512.9171
deu,1979,-18270027047.2608
deu,1980,-31655555197.989
deu,1981,-45418484431.9103
deu,1982,-44198967658.0654
deu,1983,-41143313853.9548
deu,1984,-48605472164.8512
deu,1985,-51411167482.1711
deu,1986,-22378700118.4414
deu,1987,-11736968191.1008
deu,1988,-13160266372.4529
deu,1989,-23052091314.1553
deu,1990,-20756254139.7365
deu,1991,-28261530191.6399
deu,1992,-15597041437.9941
deu,1993,-8211211305.23016
deu,1994,-5384211757.88477
deu,1995,691162816.49988
deu,1996,-1214746159.18646
deu,1997,-9756451608.41559
deu,1998,1190346609.64685
deu,1999,5380587338.78967
deu,2000,-23065863965.0157
deu,2001,-24180478580.6571
deu,2002,-10479217983.0112
deu,2003,3786008100.58447
deu,2004,5500164131.61853
deu,2005,-10191120108.4293
deu,2006,-28941333058.147
deu,2007,-26025847146.9429
deu,2008,-45852817565.6594
deu,2009,3573476454.34644
deu,2010,-21414341267.2041
deu,2011,-54490159378.5491
deu,2012,-58144491990.7051
deu,2013,-45501713233.8313
deu,2014,-30908212810.6316
deu,2015,0
deu,2016,25569260772.437
deu,2017,13674659198.2659
deu,2018,1642528771.85986
deu,2019,12581391830.8481
deu,2020,40997362742.5591
dji,2013,-52654.12976
dji,2014,-3341616913.20178
dji,2015,-18417682061.3285
dji,2016,48585596019.7195
dji,2018,-121492.90723
dji,2019,-148643.02515
dji,2020,-43930502901.9128
dnk,1966,-19951589278.5047
dnk,1967,-19414166440.0633
dnk,1968,-22222538998.47169
dnk,1969,-18478053872.2025
dnk,1970,-15514145021.6541
dnk,1971,-19662768973.60789
dnk,1972,-17838697399.4969
dnk,1973,-13299693220.602
dnk,1974,-30460055666.535
dnk,1975,-25383067660.8026
dnk,1976,-25389728086.6586
dnk,1977,-25601101668.6336
dnk,1978,-18753601600.7495
dnk,1979,-29404465556.21189
dnk,1980,-41418048328.7438
