geo,time,sp_dyn_imrt_in
tuv,1977,54.1
tuv,1978,52
tuv,1979,50.1
tuv,1980,48.4
tuv,1981,47
tuv,1982,45.7
tuv,1983,44.7
tuv,1984,43.8
tuv,1985,43.1
tuv,1986,42.7
tuv,1987,42.3
tuv,1988,42
tuv,1989,41.7
tuv,1990,41.4
tuv,1991,41
tuv,1992,40.5
tuv,1993,40
tuv,1994,39.3
tuv,1995,38.5
tuv,1996,37.6
tuv,1997,36.7
tuv,1998,35.7
tuv,1999,34.8
tuv,2000,33.9
tuv,2001,33.3
tuv,2002,32.7
tuv,2003,32.1
tuv,2004,31.5
tuv,2005,30.8
tuv,2006,30
tuv,2007,29
tuv,2008,28
tuv,2009,27
tuv,2010,26
tuv,2011,25.1
tuv,2012,24.2
tuv,2013,23.4
tuv,2014,22.6
tuv,2015,21.9
tuv,2016,21.2
tuv,2017,20.6
tuv,2018,20
tuv,2019,19.3
tuv,2020,18.7
tza,1960,142.8
tza,1961,141.7
tza,1962,140.6
tza,1963,139.4
tza,1964,137.9
tza,1965,136.3
tza,1966,134.6
tza,1967,132.8
tza,1968,131
tza,1969,129.2
tza,1970,127.3
tza,1971,125.4
tza,1972,123.4
tza,1973,121.2
tza,1974,119
tza,1975,116.7
tza,1976,114.4
tza,1977,112.1
tza,1978,110
tza,1979,108.3
tza,1980,107.3
tza,1981,106.9
tza,1982,107
tza,1983,107.2
tza,1984,107.3
tza,1985,107
tza,1986,106.1
tza,1987,104.8
tza,1988,103.2
tza,1989,101.7
tza,1990,100.2
tza,1991,98.9
tza,1992,97.7
tza,1993,96.6
tza,1994,95.3
tza,1995,93.9
tza,1996,92
tza,1997,89.6
tza,1998,86.7
tza,1999,83
tza,2000,78.9
tza,2001,74.4
tza,2002,69.9
tza,2003,65.6
tza,2004,61.9
tza,2005,58.5
tza,2006,55.8
tza,2007,52.9
tza,2008,51
tza,2009,48.7
tza,2010,47.1
tza,2011,45.5
tza,2012,44
tza,2013,43
tza,2014,41.9
tza,2015,40.9
tza,2016,39.7
tza,2017,38.2
tza,2018,36.8
tza,2019,35.8
tza,2020,34.7
uga,1960,131.7
uga,1961,129.6
uga,1962,127.7
uga,1963,125.7
uga,1964,123.9
uga,1965,122
uga,1966,120.3
uga,1967,118.4
uga,1968,116.8
uga,1969,115.5
uga,1970,114.8
uga,1971,114.6
uga,1972,115
uga,1973,116.1
uga,1974,117.8
uga,1975,120.1
uga,1976,122.6
uga,1977,125.2
uga,1978,127.4
uga,1979,128.9
uga,1980,130.1
uga,1981,129.3
uga,1982,126.8
uga,1983,123.5
uga,1984,120.1
uga,1985,117.4
uga,1986,115
uga,1987,113
uga,1988,111.2
uga,1989,109.4
uga,1990,107.1
uga,1991,104.8
uga,1992,102.3
uga,1993,100.2
uga,1994,98.5
uga,1995,97.3
uga,1996,96.2
uga,1997,94.8
uga,1998,92.9
uga,1999,90.3
uga,2000,87.1
uga,2001,83.4
uga,2002,79.2
uga,2003,74.7
uga,2004,70
uga,2005,65.6
uga,2006,61.6
uga,2007,57.9
uga,2008,54.5
uga,2009,52.1
uga,2010,49.5
uga,2011,47
uga,2012,44.3
uga,2013,42.4
uga,2014,40.6
uga,2015,38.9
uga,2016,37.3
uga,2017,35.7
uga,2018,34.1
uga,2019,33
uga,2020,31.9
ukr,1971,27.2
ukr,1972,26.4
ukr,1973,25.7
ukr,1974,25.1
ukr,1975,24.5
ukr,1976,24
ukr,1977,23.6
ukr,1978,23.1
ukr,1979,22.7
ukr,1980,22.2
ukr,1981,21.7
ukr,1982,21
ukr,1983,20.3
ukr,1984,19.5
ukr,1985,18.8
ukr,1986,18.1
ukr,1987,17.5
ukr,1988,17.1
ukr,1989,16.7
ukr,1990,16.5
ukr,1991,16.5
ukr,1992,16.7
ukr,1993,16.9
ukr,1994,17.1
ukr,1995,17.3
ukr,1996,17.3
ukr,1997,17.1
ukr,1998,16.8
ukr,1999,16.3
ukr,2000,15.7
ukr,2001,15
ukr,2002,14.3
ukr,2003,13.6
ukr,2004,13
ukr,2005,12.5
ukr,2006,12
ukr,2007,11.5
ukr,2008,11.1
ukr,2009,10.6
ukr,2010,10.1
ukr,2011,9.6
ukr,2012,9.2
ukr,2013,8.8
ukr,2014,8.4
ukr,2015,8.1
ukr,2016,7.9
ukr,2017,7.6
ukr,2018,7.4
ukr,2019,7.2
ukr,2020,6.9
ury,1960,56.6
ury,1961,55.4
ury,1962,54.1
ury,1963,52.9
ury,1964,51.9
ury,1965,51.4
ury,1966,51
ury,1967,50.6
ury,1968,50
ury,1969,49
ury,1970,47.9
ury,1971,47.2
ury,1972,47.2
ury,1973,47.9
ury,1974,48.7
ury,1975,48.9
ury,1976,48.2
ury,1977,46.1
ury,1978,42.9
ury,1979,39
ury,1980,35
ury,1981,31.6
ury,1982,29
ury,1983,27.3
ury,1984,26
ury,1985,25.1
ury,1986,24.2
ury,1987,23.1
ury,1988,22
ury,1989,20.9
ury,1990,20.1
ury,1991,19.5
ury,1992,19
ury,1993,18.7
ury,1994,18.4
ury,1995,17.9
ury,1996,17.4
ury,1997,16.7
ury,1998,16
ury,1999,15.3
ury,2000,14.8
ury,2001,14.4
ury,2002,14.1
ury,2003,13.7
ury,2004,13.2
ury,2005,12.5
ury,2006,11.7
ury,2007,11
ury,2008,10.3
ury,2009,9.7
ury,2010,9.3
ury,2011,8.9
ury,2012,8.6
ury,2013,8.3
ury,2014,8
ury,2015,7.6
ury,2016,7.2
ury,2017,6.8
ury,2018,6.3
ury,2019,5.8
ury,2020,5.3
usa,1960,25.9
usa,1961,25.4
usa,1962,24.9
usa,1963,24.4
usa,1964,23.8
usa,1965,23.3
usa,1966,22.7
usa,1967,22
usa,1968,21.3
usa,1969,20.6
usa,1970,19.9
usa,1971,19.1
usa,1972,18.3
usa,1973,17.5
usa,1974,16.7
usa,1975,15.9
usa,1976,15.2
usa,1977,14.5
usa,1978,13.8
usa,1979,13.2
usa,1980,12.6
usa,1981,12.1
usa,1982,11.7
usa,1983,11.3
usa,1984,10.9
usa,1985,10.6
usa,1986,10.4
usa,1987,10.2
usa,1988,9.9
usa,1989,9.7
usa,1990,9.4
usa,1991,9.1
usa,1992,8.8
usa,1993,8.5
usa,1994,8.2
usa,1995,7.9
usa,1996,7.7
usa,1997,7.5
usa,1998,7.4
usa,1999,7.2
usa,2000,7.1
usa,2001,7
usa,2002,6.9
usa,2003,6.9
usa,2004,6.8
usa,2005,6.7
usa,2006,6.7
usa,2007,6.6
usa,2008,6.5
usa,2009,6.4
usa,2010,6.2
usa,2011,6.1
usa,2012,6
usa,2013,6
usa,2014,5.9
usa,2015,5.8
usa,2016,5.7
usa,2017,5.7
usa,2018,5.6
usa,2019,5.5
usa,2020,5.4
uzb,1979,97.8
uzb,1980,91.6
uzb,1981,85.9
uzb,1982,80.9
uzb,1983,76.1
uzb,1984,71.9
uzb,1985,68.1
uzb,1986,64.8
uzb,1987,62.1
uzb,1988,60
uzb,1989,58.7
uzb,1990,58.1
uzb,1991,58
uzb,1992,57.9
uzb,1993,57.9
uzb,1994,57.7
uzb,1995,57.3
uzb,1996,56.6
uzb,1997,55.7
uzb,1998,54.5
uzb,1999,52.9
uzb,2000,50.8
uzb,2001,48.4
uzb,2002,45.7
uzb,2003,43
uzb,2004,40.1
uzb,2005,37.4
uzb,2006,34.8
uzb,2007,32.2
uzb,2008,29.8
uzb,2009,27.5
uzb,2010,25.4
uzb,2011,23.4
uzb,2012,21.7
uzb,2013,20
uzb,2014,18.6
uzb,2015,17.3
uzb,2016,16.1
uzb,2017,15
uzb,2018,14.1
uzb,2019,13.3
uzb,2020,12.5
vct,1960,115
vct,1961,108.8
vct,1962,100.7
vct,1963,91.8
vct,1964,82.9
vct,1965,74.9
vct,1966,68.1
vct,1967,62.5
vct,1968,58.4
vct,1969,55.5
vct,1970,54
vct,1971,53.7
vct,1972,54.3
vct,1973,55.4
vct,1974,56.3
vct,1975,56.2
vct,1976,54.8
vct,1977,52.3
vct,1978,48.8
vct,1979,44.9
vct,1980,41.1
vct,1981,37.5
vct,1982,34.1
vct,1983,31
vct,1984,28.2
vct,1985,25.9
vct,1986,23.9
vct,1987,22.4
vct,1988,21.2
vct,1989,20.3
vct,1990,19.6
vct,1991,19.1
vct,1992,18.8
vct,1993,18.7
vct,1994,18.7
vct,1995,18.8
vct,1996,18.9
vct,1997,19
vct,1998,19.1
vct,1999,19.2
vct,2000,19.2
vct,2001,19.1
vct,2002,19.1
vct,2003,19
vct,2004,19
vct,2005,18.9
vct,2006,18.8
vct,2007,18.7
vct,2008,18.5
vct,2009,18.2
vct,2010,17.8
vct,2011,17.3
vct,2012,16.8
vct,2013,16.2
vct,2014,15.7
vct,2015,15.2
vct,2016,14.7
vct,2017,14.3
vct,2018,13.8
vct,2019,13.4
vct,2020,12.9
ven,1960,59
ven,1961,57.4
ven,1962,56
ven,1963,54.7
ven,1964,53.7
ven,1965,52.8
ven,1966,51.9
ven,1967,51.1
ven,1968,50.2
ven,1969,49.3
ven,1970,48.2
ven,1971,47
ven,1972,45.7
ven,1973,44.4
ven,1974,43.2
ven,1975,42
ven,1976,40.7
ven,1977,39.4
ven,1978,38.1
ven,1979,36.7
ven,1980,35.3
ven,1981,34
ven,1982,32.8
ven,1983,31.7
ven,1984,30.7
ven,1985,29.7
ven,1986,28.7
ven,1987,27.7
ven,1988,26.7
ven,1989,25.6
ven,1990,24.7
ven,1991,23.9
ven,1992,23.3
ven,1993,22.9
ven,1994,22.5
ven,1995,22.1
ven,1996,21.5
ven,1997,20.7
ven,1998,19.9
ven,1999,33
ven,2000,18.4
ven,2001,17.8
ven,2002,17.4
ven,2003,16.9
ven,2004,16.4
ven,2005,15.8
ven,2006,15.4
ven,2007,15
ven,2008,14.7
ven,2009,14.6
ven,2010,14.7
ven,2011,14.7
ven,2012,14.9
ven,2013,15.1
ven,2014,15.4
ven,2015,16.4
ven,2016,21.1
ven,2017,21.1
ven,2018,21.1
ven,2019,21.1
ven,2020,21.1
vnm,1964,56.9
vnm,1965,56.6
vnm,1966,56.3
vnm,1967,55.9
vnm,1968,55.6
vnm,1969,55.2
vnm,1970,54.7
vnm,1971,54.3
vnm,1972,53.7
vnm,1973,53.1
vnm,1974,52.4
vnm,1975,51.6
vnm,1976,50.8
vnm,1977,49.9
vnm,1978,49
vnm,1979,48
vnm,1980,47.1
vnm,1981,46.2
vnm,1982,45.4
vnm,1983,44.6
vnm,1984,43.8
vnm,1985,43
vnm,1986,42.1
vnm,1987,41
vnm,1988,39.8
vnm,1989,38.5
vnm,1990,37.1
vnm,1991,35.6
vnm,1992,34.1
vnm,1993,32.6
vnm,1994,31.1
vnm,1995,29.6
vnm,1996,28.2
vnm,1997,26.8
vnm,1998,25.6
vnm,1999,24.5
vnm,2000,23.5
vnm,2001,22.6
vnm,2002,21.7
vnm,2003,21
vnm,2004,20.4
vnm,2005,19.9
vnm,2006,19.4
vnm,2007,19.1
vnm,2008,18.8
vnm,2009,18.5
vnm,2010,18.3
vnm,2011,18.1
vnm,2012,17.9
vnm,2013,17.8
vnm,2014,17.6
vnm,2015,17.4
vnm,2016,17.3
vnm,2017,17.1
vnm,2018,17
vnm,2019,16.9
vnm,2020,16.7
vut,1960,104.8
vut,1961,102.4
vut,1962,99.9
vut,1963,97.3
vut,1964,94.4
vut,1965,91.4
vut,1966,88.5
vut,1967,85.5
vut,1968,82.4
vut,1969,79.5
vut,1970,76.6
vut,1971,73.8
vut,1972,71.1
vut,1973,68.5
vut,1974,66.2
vut,1975,63.8
vut,1976,61.5
vut,1977,59.1
vut,1978,56.6
vut,1979,54
vut,1980,51.3
vut,1981,48.6
vut,1982,45.7
vut,1983,42.8
vut,1984,40.1
vut,1985,37.6
vut,1986,35.3
vut,1987,33.4
vut,1988,31.7
vut,1989,30.2
vut,1990,29
vut,1991,28
vut,1992,27
vut,1993,26.3
vut,1994,25.7
vut,1995,25.2
vut,1996,24.8
vut,1997,24.5
vut,1998,24.3
vut,1999,24.1
vut,2000,23.9
vut,2001,23.7
vut,2002,23.6
vut,2003,23.5
vut,2004,23.6
vut,2005,23.6
vut,2006,23.8
vut,2007,23.9
vut,2008,24.1
vut,2009,24.2
vut,2010,24.3
vut,2011,24.5
vut,2012,24.5
vut,2013,24.3
vut,2014,24.1
vut,2015,23.6
vut,2016,23.2
vut,2017,22.7
vut,2018,22.2
vut,2019,21.6
vut,2020,21.1
wsm,1960,76.4
wsm,1961,73.7
wsm,1962,71.2
wsm,1963,68.8
wsm,1964,73.9
wsm,1965,64.7
wsm,1966,62.7
wsm,1967,60.6
wsm,1968,58.5
wsm,1969,56.3
wsm,1970,54.1
wsm,1971,52
wsm,1972,49.9
wsm,1973,47.8
wsm,1974,45.7
wsm,1975,43.7
wsm,1976,41.8
wsm,1977,40
wsm,1978,38.2
wsm,1979,36.6
wsm,1980,35.1
wsm,1981,33.7
wsm,1982,32.5
wsm,1983,31.3
wsm,1984,30.2
wsm,1985,29.2
wsm,1986,28.2
wsm,1987,27.3
wsm,1988,26.4
wsm,1989,25.7
wsm,1990,24.9
wsm,1991,24.2
wsm,1992,23.5
wsm,1993,22.8
wsm,1994,22.1
wsm,1995,21.4
wsm,1996,20.7
wsm,1997,20
wsm,1998,19.3
wsm,1999,18.7
wsm,2000,18.1
wsm,2001,17.6
wsm,2002,17.1
wsm,2003,16.8
wsm,2004,16.6
wsm,2005,16.5
wsm,2006,16.5
wsm,2007,16.5
wsm,2008,16.5
wsm,2009,18.8
wsm,2010,16.6
wsm,2011,16.5
wsm,2012,16.4
wsm,2013,16.2
wsm,2014,16.1
wsm,2015,15.9
wsm,2016,15.7
wsm,2017,15.5
wsm,2018,15.3
wsm,2019,15
wsm,2020,14.6
yem,1963,278.2
yem,1964,272.1
yem,1965,265.1
yem,1966,257.4
yem,1967,249
yem,1968,240.2
yem,1969,231.1
yem,1970,222.2
yem,1971,213.6
yem,1972,205.3
yem,1973,197.7
yem,1974,189.8
yem,1975,181.8
yem,1976,173.7
yem,1977,165.3
yem,1978,156.7
yem,1979,148.2
yem,1980,140.2
yem,1981,132.3
yem,1982,124.8
yem,1983,117.8
yem,1984,111.7
yem,1985,106.4
yem,1986,101.8
yem,1987,97.8
yem,1988,94.3
yem,1989,91.3
yem,1990,88.7
yem,1991,86.4
yem,1992,84.4
yem,1993,82.6
yem,1994,81
yem,1995,79.6
yem,1996,78.1
yem,1997,76.3
yem,1998,74.2
yem,1999,71.6
yem,2000,68.8
yem,2001,65.8
yem,2002,62.8
yem,2003,60
yem,2004,57.3
yem,2005,54.8
yem,2006,52.3
yem,2007,50
yem,2008,48
yem,2009,46.4
yem,2010,45.5
yem,2011,45.3
yem,2012,45.4
yem,2013,45.2
yem,2014,45.4
yem,2015,46.1
yem,2016,46
yem,2017,45.9
yem,2018,46.5
yem,2019,46.4
yem,2020,45.7
zaf,1974,91.3
zaf,1975,87
zaf,1976,82.9
zaf,1977,79
zaf,1978,75.4
zaf,1979,72
zaf,1980,68.8
zaf,1981,65.7
zaf,1982,62.9
zaf,1983,60.3
zaf,1984,57.9
zaf,1985,55.6
zaf,1986,53.5
zaf,1987,51.6
zaf,1988,49.8
zaf,1989,48.2
zaf,1990,46.9
zaf,1991,45.9
zaf,1992,45.3
zaf,1993,45.2
zaf,1994,45.4
zaf,1995,45.8
zaf,1996,46.3
zaf,1997,46.6
zaf,1998,46.9
zaf,1999,47.5
zaf,2000,47.7
zaf,2001,47.8
zaf,2002,47.9
zaf,2003,48.4
zaf,2004,49.4
zaf,2005,49.4
zaf,2006,48.7
zaf,2007,46.6
zaf,2008,43
zaf,2009,38.4
zaf,2010,34.4
zaf,2011,32.1
zaf,2012,31
zaf,2013,30.1
zaf,2014,29.4
zaf,2015,28.6
zaf,2016,28
zaf,2017,27.6
zaf,2018,26.9
zaf,2019,26.3
zaf,2020,25.8
zmb,1960,121.5
zmb,1961,119.5
zmb,1962,117.6
zmb,1963,116
zmb,1964,114.7
zmb,1965,113.8
zmb,1966,113.3
zmb,1967,112.9
zmb,1968,112.2
zmb,1969,111
zmb,1970,109.1
zmb,1971,106.4
zmb,1972,103.4
zmb,1973,100.3
zmb,1974,97.6
zmb,1975,95.7
zmb,1976,94.7
zmb,1977,94.6
zmb,1978,94.8
zmb,1979,95.2
zmb,1980,95.7
zmb,1981,96.1
zmb,1982,96.6
zmb,1983,97.7
zmb,1984,99.5
zmb,1985,101.6
zmb,1986,103.9
zmb,1987,105.9
zmb,1988,107.2
zmb,1989,107.9
zmb,1990,108.1
zmb,1991,107.9
zmb,1992,107.1
zmb,1993,105.8
zmb,1994,103.6
zmb,1995,101.3
zmb,1996,99.2
zmb,1997,97.5
zmb,1998,95.7
zmb,1999,93.5
zmb,2000,90.2
zmb,2001,85.3
zmb,2002,79.2
zmb,2003,73.2
zmb,2004,67.1
zmb,2005,61.9
zmb,2006,58.4
zmb,2007,56.7
zmb,2008,54.5
zmb,2009,52.9
zmb,2010,51.2
zmb,2011,50.1
zmb,2012,49.1
zmb,2013,46.6
zmb,2014,46
zmb,2015,46.9
zmb,2016,45.6
zmb,2017,44.3
zmb,2018,43.9
zmb,2019,42.9
zmb,2020,41.7
zwe,1960,92.7
zwe,1961,90.6
zwe,1962,88.3
zwe,1963,86
zwe,1964,83.6
zwe,1965,81.3
zwe,1966,79.2
zwe,1967,77.3
zwe,1968,75.6
zwe,1969,74.4
zwe,1970,73.5
zwe,1971,72.9
zwe,1972,72.5
zwe,1973,72.3
zwe,1974,72.3
zwe,1975,72.4
zwe,1976,72.5
zwe,1977,72.5
zwe,1978,72.2
zwe,1979,71.4
zwe,1980,69.9
zwe,1981,67.5
zwe,1982,64.5
zwe,1983,61.1
zwe,1984,57.7
zwe,1985,54.8
zwe,1986,52.5
zwe,1987,51.1
zwe,1988,50.2
zwe,1989,50
zwe,1990,50.4
zwe,1991,51.2
zwe,1992,52.4
zwe,1993,53.7
zwe,1994,55
zwe,1995,56.3
zwe,1996,56.5
zwe,1997,55.8
zwe,1998,54.6
zwe,1999,53.2
zwe,2000,51.9
zwe,2001,51.1
zwe,2002,50.7
zwe,2003,50.4
zwe,2004,51.2
zwe,2005,51.7
zwe,2006,53.4
zwe,2007,54.6
zwe,2008,54.5
zwe,2009,54
zwe,2010,52.1
zwe,2011,50.8
zwe,2012,46.5
zwe,2013,44.8
zwe,2014,42.9
zwe,2015,42.1
zwe,2016,40.8
zwe,2017,39.9
zwe,2018,38.8
zwe,2019,38.1
zwe,2020,37.9
