geo,time,dc_dac_jpnl_cd
sdn,1991,51020000.45776
sdn,1992,27440000.53406
sdn,1993,15220000.26703
sdn,1994,20600000.38147
sdn,1995,21190000.53406
sdn,1996,18639999.38965
sdn,1997,469999.99881
sdn,1998,170000.00179
sdn,1999,600000.02384
sdn,2000,670000.01669
sdn,2001,689999.99762
sdn,2002,1169999.95708
sdn,2003,1470000.02861
sdn,2004,1549999.95232
sdn,2005,2109999.8951
sdn,2006,42720001.2207
sdn,2007,51580001.83105
sdn,2008,109639999.38965
sdn,2009,111029998.7793
sdn,2010,119080001.83106
sdn,2011,97260002.13623
sdn,2012,94599998.47412
sdn,2013,76309997.55859
sdn,2014,52509998.32153
sdn,2015,40819999.69482
sdn,2016,36819999.69482
sdn,2017,23680000.30518
sdn,2018,29649999.61853
sdn,2019,28129999.16077
sen,1969,39999.99911
sen,1970,9999.99978
sen,1971,9999.99978
sen,1972,29999.99933
sen,1973,29999.99933
sen,1974,39999.99911
sen,1975,1950000.04768
sen,1976,230000.00417
sen,1977,1169999.95708
sen,1978,1490000.00954
sen,1979,3390000.1049
sen,1980,4550000.19073
sen,1981,8199999.80927
sen,1982,5869999.88556
sen,1983,14909999.84741
sen,1984,12680000.30518
sen,1985,11420000.07629
sen,1986,12750000
sen,1987,25309999.46594
sen,1988,36299999.23706
sen,1989,79400001.52588
sen,1990,82059997.55859
sen,1991,25750000
sen,1992,65019996.64307
sen,1993,35599998.47412
sen,1994,76870002.74658
sen,1995,72760002.13623
sen,1996,58000000
sen,1997,25389999.38965
sen,1998,33590000.15259
sen,1999,59099998.47412
sen,2000,48490001.67847
sen,2001,22409999.84741
sen,2002,37819999.69482
sen,2003,28680000.30518
sen,2004,50419998.16895
sen,2005,27950000.76294
sen,2006,34490001.67847
sen,2007,31950000.76294
sen,2008,25129999.16077
sen,2009,46740001.67847
sen,2010,55209999.08447
sen,2011,83220001.2207
sen,2012,80500000
sen,2013,42090000.15259
sen,2014,45060001.37329
sen,2015,37619998.93188
sen,2016,27760000.22888
sen,2017,104790000.91553
sen,2018,25430000.30518
sen,2019,28500000
sgp,1960,9999.99978
sgp,1961,19999.99955
sgp,1962,50000.00075
sgp,1963,90000.00358
sgp,1964,150000.00596
sgp,1965,70000.0003
sgp,1966,140000.0006
sgp,1967,409999.99642
sgp,1968,389999.98569
sgp,1969,469999.99881
sgp,1970,5750000
sgp,1971,6809999.94278
sgp,1972,6289999.96185
sgp,1973,3509999.99046
sgp,1974,12909999.84741
sgp,1975,7630000.11444
sgp,1976,5739999.77112
sgp,1977,8829999.92371
sgp,1978,3599999.90463
sgp,1979,1519999.98093
sgp,1980,3769999.98093
sgp,1981,10640000.34332
sgp,1982,7550000.19073
sgp,1983,3849999.90463
sgp,1984,28379999.16077
sgp,1985,7940000.05722
sgp,1986,15319999.69482
sgp,1987,11229999.54224
sgp,1988,11229999.54224
sgp,1989,10649999.61853
sgp,1990,-10439999.58038
sgp,1991,15979999.54224
sgp,1992,15460000.03815
sgp,1993,18159999.84741
sgp,1994,13560000.41962
sgp,1995,13529999.73297
sgp,1996,8539999.96185
sgp,1997,3079999.92371
sgp,1998,2269999.98093
sgp,1999,1269999.98093
sgp,2000,2920000.07629
sgp,2001,2400000.09537
sgp,2002,1990000.00954
sgp,2003,1950000.04768
sgp,2004,2700000.04768
slb,1972,79999.99821
slb,1974,9999.99978
slb,1975,1509999.99046
slb,1976,90000.00358
slb,1977,-129999.99523
slb,1978,639999.98569
slb,1979,3529999.97139
slb,1980,959999.97854
slb,1981,2700000.04768
slb,1982,3160000.08583
slb,1983,1590000.03338
slb,1984,899999.97616
slb,1985,810000.00238
slb,1986,970000.02861
slb,1987,4670000.07629
slb,1988,13840000.15259
slb,1989,14260000.22888
slb,1990,8659999.84741
slb,1991,10760000.22888
slb,1992,7960000.03815
slb,1993,26350000.38147
slb,1994,15979999.54224
slb,1995,17120000.83923
slb,1996,18200000.76294
slb,1997,21040000.91553
slb,1998,10050000.19073
slb,1999,7010000.22888
slb,2000,2150000.09537
slb,2001,-1460000.03815
slb,2002,-2089999.91417
slb,2003,-18889999.38965
slb,2004,2859999.8951
slb,2005,14159999.84741
slb,2006,14300000.19073
slb,2007,15409999.84741
slb,2008,9479999.54224
slb,2009,5980000.01907
slb,2010,16329999.92371
slb,2011,24329999.92371
slb,2012,15590000.15259
slb,2013,22430000.30518
slb,2014,11100000.38147
slb,2015,16819999.69482
slb,2016,19129999.16077
slb,2017,12689999.58038
slb,2018,24180000.30518
slb,2019,8149999.61853
sle,1965,9999.99978
sle,1976,19999.99955
sle,1977,29999.99933
sle,1978,29999.99933
sle,1979,230000.00417
sle,1980,18000000
sle,1981,3000000
sle,1982,10119999.88556
sle,1983,1590000.03338
sle,1984,140000.0006
sle,1985,2269999.98093
sle,1986,3910000.08583
sle,1987,3420000.07629
sle,1988,4039999.96185
sle,1989,11119999.88556
sle,1990,5969999.79019
sle,1991,879999.99523
sle,1992,3839999.91417
sle,1993,4099999.90463
sle,1994,10289999.96185
sle,1995,3460000.03815
sle,1996,-90000.00358
sle,1997,1220000.02861
sle,1998,1200000.04768
sle,1999,1169999.95708
sle,2000,19999.99955
sle,2001,19999.99955
sle,2002,90000.00358
sle,2003,3730000.01907
sle,2004,189999.99762
sle,2005,2089999.91417
sle,2006,43139999.38965
sle,2007,30110000.61035
sle,2008,14130000.11444
sle,2009,37439998.62671
sle,2010,12210000.03815
sle,2011,26659999.84741
sle,2012,20600000.38147
sle,2013,42909999.84741
sle,2014,13279999.73297
sle,2015,29180000.30518
sle,2016,13390000.34332
sle,2017,10649999.61853
sle,2018,9199999.80927
sle,2019,18629999.16077
slv,1960,9999.99978
slv,1961,9999.99978
slv,1962,29999.99933
slv,1963,39999.99911
slv,1964,39999.99911
slv,1965,29999.99933
slv,1966,29999.99933
slv,1967,9999.99978
slv,1968,59999.99866
slv,1969,109999.9994
slv,1970,150000.00596
slv,1971,200000.00298
slv,1972,230000.00417
slv,1973,250000
slv,1974,439999.99762
slv,1975,1129999.99523
slv,1976,1289999.96185
slv,1977,7500000
slv,1978,12729999.54224
slv,1979,4349999.90463
slv,1980,50000.00075
slv,1981,170000.00179
slv,1982,-529999.97139
slv,1983,469999.99881
slv,1984,-800000.01192
slv,1985,-3539999.96185
slv,1986,-970000.02861
slv,1987,3440000.05722
slv,1988,2059999.94278
slv,1989,3470000.02861
slv,1990,8239999.77112
slv,1991,7449999.80927
slv,1992,7860000.13351
slv,1993,14909999.84741
slv,1994,21000000
slv,1995,48779998.7793
slv,1996,70400001.52588
slv,1997,68250000
slv,1998,40720001.2207
slv,1999,53029998.7793
slv,2000,66879997.25342
slv,2001,58240001.67847
slv,2002,32909999.84741
slv,2003,21370000.83923
slv,2004,2339999.91417
slv,2005,22649999.61853
slv,2006,29829999.92371
slv,2007,26799999.23706
slv,2008,30569999.69482
slv,2009,-3819999.93324
slv,2010,8750000
slv,2011,-8350000.38147
slv,2012,-4599999.90463
slv,2013,4340000.15259
slv,2014,-6789999.96185
slv,2015,-2089999.91417
slv,2016,-4769999.98093
slv,2017,-6969999.79019
slv,2018,-680000.00715
slv,2019,-3619999.88556
som,1964,9999.99978
som,1967,9999.99978
som,1969,9999.99978
som,1970,9999.99978
som,1971,19999.99955
som,1972,9999.99978
som,1973,9999.99978
som,1974,19999.99955
som,1975,19999.99955
som,1976,9999.99978
som,1977,19999.99955
som,1978,119999.99732
som,1979,159999.99642
som,1980,370000.00477
som,1981,2029999.97139
som,1982,3819999.93324
som,1983,2759999.99046
som,1984,3210000.03815
som,1985,12770000.45776
som,1986,30260000.22888
som,1987,22659999.84741
som,1988,15369999.88556
som,1989,17549999.23706
som,1990,10199999.80927
som,1991,1529999.97139
som,1992,150000.00596
som,1993,180000.00715
som,1995,19999.99955
som,1996,9999.99978
som,1997,400000.00596
som,1998,9999.99978
som,2006,239999.99464
som,2007,3859999.8951
som,2008,23270000.45776
som,2009,22639999.38965
som,2010,29069999.69482
som,2011,51970001.2207
som,2012,55490001.67847
som,2013,58349998.47412
som,2014,32580001.83105
som,2015,26459999.08447
som,2016,21549999.23706
som,2017,21489999.77112
som,2018,10170000.07629
som,2019,14380000.11444
srb,1995,50000.00075
srb,1996,50000.00075
srb,1997,100000.00149
srb,1998,39999.99911
srb,1999,79999.99821
srb,2000,4750000
srb,2001,129999.99523
srb,2002,319999.99285
srb,2003,12069999.69482
srb,2004,11380000.11444
srb,2005,121580001.83106
srb,2006,8420000.07629
srb,2007,7230000.01907
srb,2008,5880000.11444
srb,2009,13399999.61853
srb,2010,5179999.82834
srb,2011,9699999.80927
srb,2012,6619999.88556
srb,2013,6389999.86649
srb,2014,10779999.73297
srb,2015,5460000.03815
srb,2016,7849999.90463
srb,2017,33939998.62671
srb,2018,5519999.98093
srb,2019,27090000.15259
ssd,2011,25559999.46594
ssd,2012,75029998.7793
ssd,2013,80360000.61035
ssd,2014,43279998.7793
ssd,2015,91230003.35693
ssd,2016,55150001.52588
ssd,2017,42220001.2207
ssd,2018,32369998.93188
ssd,2019,42740001.67847
stp,1981,109999.9994
stp,1982,800000.01192
stp,1984,340000.00358
stp,1985,340000.00358
stp,1986,3349999.90463
stp,1987,589999.97377
stp,1988,759999.99046
stp,1989,370000.00477
stp,1990,2539999.96185
stp,1991,1100000.02384
stp,1992,1029999.97139
stp,1993,6260000.22888
stp,1994,3170000.07629
stp,1995,2329999.92371
stp,1996,2220000.02861
stp,1997,899999.97616
stp,1998,1379999.99523
stp,1999,79999.99821
stp,2000,1230000.01907
stp,2001,1049999.95232
stp,2002,1289999.96185
stp,2003,1370000.00477
stp,2004,1460000.03815
stp,2005,1529999.97139
stp,2006,29999.99933
stp,2007,3109999.8951
stp,2008,7219999.79019
stp,2009,419999.98689
stp,2010,3599999.90463
stp,2011,3539999.96185
stp,2012,3700000.04768
stp,2013,2720000.02861
stp,2014,2460000.03815
stp,2015,1529999.97139
stp,2016,2369999.88556
stp,2017,2539999.96185
stp,2018,2859999.8951
stp,2019,2099999.90463
sur,1974,9999.99978
sur,1976,709999.97854
sur,1977,469999.99881
sur,1978,180000.00715
sur,1979,1549999.95232
sur,1980,-70000.0003
sur,1981,-370000.00477
sur,1982,-59999.99866
sur,1983,-1679999.94755
sur,1984,-59999.99866
sur,1985,-59999.99866
sur,1986,-389999.98569
sur,1987,-129999.99523
sur,1988,-379999.99523
sur,1989,209999.99344
sur,1990,620000.00477
sur,1991,3980000.01907
sur,1992,2609999.8951
sur,1993,1379999.99523
sur,1994,769999.98093
sur,1995,579999.98331
sur,1996,569999.99285
sur,1997,2910000.08583
sur,1998,7679999.82834
sur,1999,759999.99046
sur,2000,9699999.80927
sur,2001,1169999.95708
sur,2002,379999.99523
sur,2003,649999.97616
sur,2004,2589999.91417
sur,2005,200000.00298
sur,2006,449999.98808
sur,2007,2910000.08583
sur,2008,3930000.06676
sur,2009,259999.99046
sur,2010,9999.99978
sur,2011,29999.99933
sur,2012,9999.99978
sur,2013,70000.0003
sur,2014,129999.99523
sur,2015,90000.00358
sur,2016,270000.01073
sur,2017,109999.9994
sur,2018,1970000.02861
sur,2019,3759999.99046
svk,1990,150000.00596
svk,1991,500000
svk,1992,899999.97616
svk,1993,1200000.04768
svk,1994,1889999.98569
svk,1995,1240000.00954
svk,1996,1220000.02861
svk,1997,1649999.97616
svk,1998,2109999.8951
svk,1999,2519999.98093
svk,2000,3039999.96185
svk,2001,2380000.11444
svk,2002,3630000.11444
svk,2003,11060000.41962
svk,2004,22840000.15259
svn,1995,140000.0006
svn,1996,1139999.98569
svn,1997,980000.01907
svn,1998,779999.97139
svn,1999,-3849999.90463
svn,2000,600000.02384
svn,2001,370000.00477
svn,2002,280000.00119
svn,2003,230000.00417
svn,2004,90000.00358
swz,1971,9999.99978
swz,1972,19999.99955
swz,1973,19999.99955
swz,1974,29999.99933
swz,1975,19999.99955
swz,1976,59999.99866
swz,1977,119999.99732
swz,1978,180000.00715
swz,1979,340000.00358
swz,1980,439999.99762
swz,1981,949999.98808
swz,1982,959999.97854
swz,1983,449999.98808
swz,1984,939999.99762
swz,1985,750000
swz,1986,509999.99046
swz,1987,170000.00179
swz,1988,39999.99911
swz,1989,19999.99955
swz,1990,90000.00358
swz,1991,2420000.07629
swz,1992,3289999.96185
swz,1993,3329999.92371
swz,1994,7130000.11444
swz,1995,5590000.15259
swz,1996,10220000.26703
swz,1997,9340000.15259
swz,1998,6239999.77112
swz,1999,4610000.13351
swz,2000,5989999.77112
swz,2001,6539999.96185
swz,2002,4519999.98093
swz,2003,5019999.98093
swz,2004,4860000.13351
swz,2005,25909999.84741
swz,2006,11619999.88556
swz,2007,7260000.22888
swz,2008,3180000.06676
swz,2009,1190000.05722
swz,2010,4360000.13351
swz,2011,12579999.92371
swz,2012,-1529999.97139
swz,2013,-259999.99046
swz,2014,-1399999.97616
swz,2015,-730000.01907
swz,2016,-670000.01669
swz,2017,1940000.05722
swz,2018,5550000.19073
swz,2019,4760000.22888
syc,1978,9999.99978
syc,1979,9999.99978
syc,1981,109999.9994
syc,1982,330000.01311
syc,1983,59999.99866
syc,1984,1440000.05722
syc,1985,70000.0003
syc,1986,360000.01431
syc,1987,1090000.03338
syc,1988,2299999.95232
syc,1989,330000.01311
syc,1990,810000.00238
syc,1991,3660000.08583
syc,1992,2250000
syc,1993,879999.99523
syc,1994,860000.01431
syc,1995,5449999.80927
syc,1996,959999.97854
syc,1997,639999.98569
syc,1998,3079999.92371
syc,1999,1970000.02861
syc,2000,639999.98569
syc,2001,5070000.17166
syc,2002,509999.99046
syc,2003,680000.00715
syc,2004,670000.01669
syc,2005,1259999.99046
syc,2006,1909999.96662
syc,2007,759999.99046
syc,2008,1620000.00477
syc,2009,9060000.41962
syc,2010,9569999.69482
syc,2011,1240000.00954
syc,2012,1750000
syc,2013,550000.01192
syc,2014,660000.02623
syc,2015,839999.97377
syc,2016,980000.01907
syc,2017,5489999.77112
syr,1963,19999.99955
syr,1964,19999.99955
syr,1965,19999.99955
syr,1966,19999.99955
syr,1967,29999.99933
syr,1968,39999.99911
syr,1969,70000.0003
syr,1970,59999.99866
syr,1971,70000.0003
syr,1972,79999.99821
syr,1973,319999.99285
syr,1974,629999.99523
syr,1975,1220000.02861
syr,1976,1029999.97139
syr,1977,839999.97377
syr,1978,1519999.98093
syr,1979,1149999.97616
syr,1980,1409999.96662
syr,1981,1230000.01907
syr,1982,1450000.04768
syr,1983,16229999.54224
syr,1984,1549999.95232
syr,1985,-1029999.97139
syr,1986,7730000.01907
syr,1987,45080001.83105
syr,1988,107059997.55859
syr,1989,42200000.76294
syr,1990,5539999.96185
syr,1991,115330001.83106
syr,1992,9310000.41962
syr,1993,76239997.86377
syr,1994,330029998.7793
syr,1995,122260002.13623
syr,1996,34869998.93188
syr,1997,66330001.83105
syr,1998,50020000.45776
syr,1999,136169998.16895
syr,2000,64360000.61035
syr,2001,-19510000.22888
syr,2002,15779999.73297
syr,2003,-6619999.88556
syr,2004,-26479999.54224
syr,2005,-45319999.69482
syr,2006,-41459999.08447
syr,2007,-45580001.83105
syr,2008,-56680000.30518
syr,2009,-54450000.76294
syr,2010,-54689998.62671
syr,2011,-33549999.23706
syr,2012,6320000.17166
syr,2013,-15289999.96185
syr,2014,32759998.32153
syr,2015,25760000.22888
syr,2016,43520000.45776
syr,2017,54950000.76294
syr,2018,57700000.76294
syr,2019,69069999.69482
tcd,1978,19999.99955
tcd,1987,50000.00075
tcd,1988,39999.99911
tcd,1989,39999.99911
tcd,1990,9999.99978
tcd,1992,59999.99866
tcd,1993,109999.9994
tcd,1994,170000.00179
tcd,1995,170000.00179
tcd,1996,289999.99166
tcd,1997,370000.00477
tcd,1998,300000.01192
tcd,1999,310000.00238
tcd,2000,209999.99344
tcd,2001,109999.9994
tcd,2002,129999.99523
tcd,2003,259999.99046
tcd,2004,660000.02623
tcd,2005,2049999.95232
tcd,2006,8739999.77112
tcd,2007,9899999.61853
tcd,2008,14390000.34332
tcd,2009,13979999.54224
tcd,2010,13760000.22888
tcd,2011,20819999.69482
tcd,2012,20180000.30518
tcd,2013,6639999.86649
tcd,2014,11189999.58038
tcd,2015,11529999.73297
tcd,2016,5079999.92371
tcd,2017,11210000.03815
tcd,2018,5579999.92371
tcd,2019,5760000.22888
tgo,1972,9999.99978
tgo,1974,39999.99911
tgo,1976,109999.9994
tgo,1977,140000.0006
tgo,1978,189999.99762
tgo,1979,9999.99978
tgo,1980,1340000.03338
tgo,1981,1169999.95708
tgo,1982,920000.01669
tgo,1983,2210000.03815
tgo,1984,2630000.11444
tgo,1985,1730000.01907
tgo,1986,19209999.08447
tgo,1987,3759999.99046
tgo,1988,9680000.30518
tgo,1989,15590000.15259
tgo,1990,9329999.92371
tgo,1991,8800000.19073
tgo,1992,1909999.96662
tgo,1993,3480000.01907
tgo,1994,1740000.00954
tgo,1995,680000.00715
tgo,1996,26680000.30518
tgo,1997,27520000.45776
tgo,1998,11000000
tgo,1999,9390000.34332
tgo,2000,8500000
tgo,2001,2869999.88556
tgo,2002,340000.00358
tgo,2003,340000.00358
tgo,2004,769999.98093
tgo,2005,759999.99046
tgo,2006,439999.99762
tgo,2007,460000.00834
tgo,2008,330000.01311
tgo,2009,34090000.15259
tgo,2010,7539999.96185
tgo,2011,9270000.45776
tgo,2012,15630000.11444
tgo,2013,23750000
tgo,2014,10170000.07629
tgo,2015,4239999.77112
tgo,2016,3339999.91417
tgo,2017,16659999.84741
tgo,2018,27120000.83923
tgo,2019,18309999.46594
tha,1960,319999.99285
tha,1961,280000.00119
tha,1962,3200000.04768
tha,1963,3230000.01907
tha,1964,3480000.01907
tha,1965,3859999.8951
tha,1966,3660000.08583
tha,1967,4110000.13351
tha,1968,4909999.84741
tha,1969,14859999.65668
tha,1970,16899999.61853
tha,1971,15520000.45776
tha,1972,15460000.03815
tha,1973,17629999.16077
tha,1974,17370000.83923
tha,1975,41209999.08447
tha,1976,43080001.83105
tha,1977,51830001.83105
tha,1978,103750000
tha,1979,179860000.61035
tha,1980,189550003.05176
tha,1981,214470001.2207
tha,1982,170320007.32422
tha,1983,248130004.88281
tha,1984,232020004.27246
tha,1985,264100006.10352
tha,1986,260420013.42773
tha,1987,302440002.44141
tha,1988,360619995.11719
tha,1989,488880004.88281
tha,1990,418570007.32422
tha,1991,406170013.42773
tha,1992,413970001.2207
tha,1993,350160003.66211
tha,1994,382549987.79297
tha,1995,667369995.11719
tha,1996,664010009.76562
tha,1997,468260009.76562
tha,1998,558419982.91016
tha,1999,880270019.53125
tha,2000,635250000
tha,2001,209589996.33789
tha,2002,222429992.67578
tha,2003,-1002219970.70313
tha,2004,-55590000.15259
tha,2005,-313890014.64844
tha,2006,-453510009.76562
tha,2007,-477350006.10352
tha,2008,-748479980.46875
tha,2009,-150309997.55859
tha,2010,-143539993.28613
tha,2011,-167639999.38965
tha,2012,-242509994.50684
tha,2013,-193050003.05176
tha,2014,157100006.10352
tha,2015,-83250000
tha,2016,111660003.66211
tha,2017,91669998.16895
tha,2018,-540520019.53125
tha,2019,-505010009.76562
tjk,1992,360000.01431
tjk,1993,90000.00358
tjk,1994,200000.00298
tjk,1995,300000.01192
tjk,1996,310000.00238
tjk,1997,310000.00238
tjk,1998,409999.99642
tjk,1999,1549999.95232
tjk,2000,2059999.94278
tjk,2001,4610000.13351
tjk,2002,26959999.08447
tjk,2003,4769999.98093
tjk,2004,6579999.92371
tjk,2005,9930000.30518
tjk,2006,8039999.96185
tjk,2007,9430000.30518
tjk,2008,8060000.41962
tjk,2009,26239999.77112
tjk,2010,43419998.16895
tjk,2011,35590000.15259
tjk,2012,32979999.54224
tjk,2013,26659999.84741
tjk,2014,23549999.23706
tjk,2015,17819999.69482
tjk,2016,31040000.91553
tjk,2017,24090000.15259
tjk,2018,37889999.38965
tjk,2019,22350000.38147
tkm,1992,389999.98569
tkm,1993,90000.00358
tkm,1994,209999.99344
tkm,1995,519999.98093
tkm,1996,709999.97854
tkm,1997,779999.97139
tkm,1998,4360000.13351
tkm,1999,1690000.05722
tkm,2000,1070000.05245
tkm,2001,16420000.07629
tkm,2002,11369999.88556
tkm,2003,6800000.19073
tkm,2004,2220000.02861
tkm,2005,129999.99523
tkm,2006,620000.00477
tkm,2007,-540000.02146
tkm,2008,-1539999.96185
tkm,2009,-1190000.05722
tkm,2010,-939999.99762
tkm,2011,-1470000.02861
tkm,2012,-2210000.03815
tkm,2013,-1679999.94755
tkm,2014,-1600000.02384
tkm,2015,-1289999.96185
tkm,2016,-1509999.99046
tkm,2017,-19999.99955
tkm,2018,-1429999.94755
tkm,2019,-479999.98927
tls,1974,9999.99978
tls,1991,340000.00358
tls,1994,70000.0003
tls,2000,29069999.69482
tls,2001,8930000.30518
tls,2002,5739999.77112
tls,2003,8930000.30518
tls,2004,9880000.11444
tls,2005,33409999.84741
tls,2006,21829999.92371
tls,2007,13069999.69482
tls,2008,26450000.76294
tls,2009,11880000.11444
tls,2010,27670000.07629
tls,2011,26860000.61035
tls,2012,18840000.15259
tls,2013,22170000.07629
tls,2014,19170000.07629
tls,2015,19260000.22888
tls,2016,36709999.08447
tls,2017,24129999.16077
tls,2018,31559999.46594
tls,2019,49099998.47412
ton,1973,9999.99978
ton,1974,79999.99821
ton,1975,79999.99821
ton,1976,230000.00417
ton,1977,680000.00715
ton,1978,1500000
ton,1979,1139999.98569
ton,1980,479999.98927
ton,1981,3400000.09537
ton,1982,759999.99046
ton,1983,2009999.99046
ton,1984,3259999.99046
ton,1985,1330000.04292
ton,1986,3569999.93324
ton,1987,5139999.86649
ton,1988,3539999.96185
ton,1989,5360000.13351
ton,1990,10100000.38147
ton,1991,3430000.06676
ton,1992,5849999.90463
ton,1993,12100000.38147
ton,1994,8699999.80927
ton,1995,14359999.65668
ton,1996,11539999.96185
ton,1997,7949999.80927
ton,1998,5030000.20981
ton,1999,5530000.20981
ton,2000,6840000.15259
ton,2001,11140000.34332
ton,2002,5460000.03815
ton,2003,4889999.86649
ton,2004,2980000.01907
ton,2005,11239999.77112
ton,2006,4409999.84741
ton,2007,4550000.19073
ton,2008,3750000
ton,2009,11720000.26703
ton,2010,23770000.45776
ton,2011,18700000.76294
ton,2012,13300000.19073
ton,2013,4500000
ton,2014,17120000.83923
ton,2015,9250000
ton,2016,12909999.84741
ton,2017,22920000.07629
ton,2018,13539999.96185
ton,2019,16780000.68665
tto,1966,9999.99978
tto,1967,19999.99955
tto,1968,9999.99978
tto,1969,59999.99866
tto,1970,29999.99933
tto,1971,19999.99955
tto,1972,9999.99978
tto,1973,19999.99955
tto,1974,50000.00075
tto,1975,79999.99821
tto,1976,70000.0003
tto,1977,119999.99732
tto,1978,109999.9994
tto,1979,189999.99762
tto,1980,90000.00358
tto,1981,140000.0006
tto,1982,209999.99344
tto,1983,29999.99933
tto,1984,19999.99955
tto,1985,59999.99866
tto,1986,90000.00358
tto,1987,219999.99881
tto,1988,300000.01192
tto,1989,839999.97377
tto,1990,1559999.94278
tto,1991,899999.97616
tto,1992,180000.00715
tto,1993,1120000.00477
tto,1994,2240000.00954
tto,1995,1250000
tto,1996,1750000
tto,1997,2039999.96185
tto,1998,1500000
tto,1999,2319999.93324
tto,2000,1820000.05245
tto,2001,1169999.95708
tto,2002,2650000.09537
tto,2003,2230000.01907
tto,2004,1899999.97616
tto,2005,1970000.02861
tto,2006,1330000.04292
tto,2007,79999.99821
tto,2008,19999.99955
tto,2009,79999.99821
tto,2010,70000.0003
tun,1974,9999.99978
tun,1975,100000.00149
tun,1976,270000.01073
tun,1977,839999.97377
tun,1978,16549999.23706
tun,1979,7369999.88556
tun,1980,5460000.03815
tun,1981,22290000.91553
tun,1982,10380000.11444
tun,1983,13890000.34332
tun,1984,19450000.76294
tun,1985,10510000.22888
tun,1986,5219999.79019
tun,1987,959999.97854
tun,1988,36650001.52588
tun,1989,28829999.92371
tun,1990,27030000.68665
tun,1991,21010000.22888
tun,1992,-2480000.01907
tun,1993,620000.00477
tun,1994,-5860000.13351
tun,1995,-8699999.80927
tun,1996,-3369999.88556
tun,1997,11479999.54224
tun,1998,29159999.84741
tun,1999,29850000.38147
tun,2000,72120002.74658
tun,2001,88449996.94824
tun,2002,63270000.45776
tun,2003,85519996.64307
tun,2004,59729999.54224
tun,2005,51099998.47412
tun,2006,18549999.23706
tun,2007,20559999.46594
tun,2008,53979999.54224
tun,2009,14409999.84741
tun,2010,35869998.93188
tun,2011,25870000.83923
tun,2012,-53319999.69482
tun,2013,-36430000.30518
tun,2014,23870000.83923
tun,2015,-17290000.91553
tun,2016,-5730000.01907
tun,2017,42779998.7793
tun,2018,70790000.91553
tun,2019,102190002.44141
tur,1960,9999.99978
tur,1961,29999.99933
tur,1962,29999.99933
tur,1963,39999.99911
tur,1964,29999.99933
tur,1965,100000.00149
tur,1966,100000.00149
tur,1967,100000.00149
tur,1968,100000.00149
tur,1969,170000.00179
tur,1970,159999.99642
tur,1971,180000.00715
tur,1972,1240000.00954
tur,1973,7440000.05722
tur,1974,9560000.41962
tur,1975,4849999.90463
tur,1976,12800000.19073
tur,1977,5650000.09537
tur,1978,5090000.15259
tur,1979,4059999.94278
tur,1980,5369999.88556
tur,1981,51419998.16895
tur,1982,27280000.68665
tur,1983,25489999.77112
tur,1984,36919998.16895
tur,1985,26030000.68665
tur,1986,71150001.52588
tur,1987,162389999.38965
tur,1988,134449996.94824
tur,1989,66309997.55859
tur,1990,324209991.45508
tur,1991,424540008.54492
tur,1992,21100000.38147
tur,1993,12720000.26703
tur,1994,9090000.15259
tur,1995,33669998.16895
tur,1996,2690000.05722
tur,1997,-21690000.53406
tur,1998,-30360000.61035
tur,1999,-45590000.15259
tur,2000,144479995.72754
tur,2001,-64639999.38965
tur,2002,-15909999.84741
tur,2003,1000000
tur,2004,-25930000.30518
tur,2005,-62259998.32153
tur,2006,62279998.7793
tur,2007,86550003.05176
tur,2008,285920013.42773
tur,2009,210750000
tur,2010,543489990.23438
tur,2011,27790000.91553
tur,2012,33500000
tur,2013,-10329999.92371
tur,2014,28760000.22888
tur,2015,-72739997.86377
tur,2016,-75569999.69482
tur,2017,-27909999.84741
tur,2018,-64790000.91553
tur,2019,-84489997.86377
tuv,1981,910000.02623
tuv,1982,879999.99523
tuv,1983,9999.99978
tuv,1984,29999.99933
tuv,1985,70000.0003
tuv,1986,59999.99866
tuv,1987,200000.00298
tuv,1988,340000.00358
tuv,1989,2950000.04768
tuv,1990,1029999.97139
tuv,1991,460000.00834
tuv,1992,3519999.98093
tuv,1993,230000.00417
tuv,1994,1309999.94278
tuv,1995,1450000.04768
tuv,1996,4619999.88556
tuv,1997,6739999.77112
tuv,1998,1039999.96185
tuv,1999,560000.00238
tuv,2000,709999.97854
tuv,2001,4539999.96185
tuv,2002,8039999.96185
tuv,2003,2279999.97139
tuv,2004,709999.97854
tuv,2005,1039999.96185
tuv,2006,8279999.73297
tuv,2007,2940000.05722
tuv,2008,5760000.22888
tuv,2009,8579999.92371
tuv,2010,4539999.96185
tuv,2011,14210000.03815
tuv,2012,3950000.04768
tuv,2013,7579999.92371
tuv,2014,6699999.80927
tuv,2015,13180000.30518
tuv,2016,1850000.02384
tuv,2017,1500000
tuv,2018,2059999.94278
tuv,2019,3500000
tza,1963,9999.99978
tza,1964,19999.99955
tza,1965,19999.99955
tza,1966,19999.99955
tza,1967,180000.00715
tza,1968,870000.00477
tza,1969,1519999.98093
tza,1970,800000.01192
tza,1971,980000.01907
tza,1972,1110000.01431
tza,1973,2720000.02861
tza,1974,3410000.08583
tza,1975,2900000.09537
tza,1976,2619999.88556
tza,1977,2410000.08583
tza,1978,9979999.54224
tza,1979,23569999.69482
tza,1980,39270000.45776
tza,1981,38389999.38965
tza,1982,49970001.2207
tza,1983,30040000.91553
tza,1984,26059999.46594
