geo,time,ne_con_totl_kd_zg
usa,2007,2.27848
usa,2008,0.57598
usa,2009,-0.2515
usa,2010,1.52984
usa,2011,0.76125
usa,2012,0.83095
usa,2013,0.85849
usa,2014,2.072
usa,2015,2.97833
usa,2016,2.3702
usa,2017,2.00844
usa,2018,2.59822
usa,2019,2.16265
usa,2020,-2.7881
uzb,1996,8.52376
uzb,1997,-3.02042
uzb,1998,0.46038
uzb,1999,5.53926
uzb,2000,0.88505
uzb,2001,7.58451
uzb,2002,3.42783
uzb,2003,0.05092
uzb,2004,7.40431
uzb,2005,4.56955
uzb,2006,9.65967
uzb,2007,7.21864
uzb,2008,0.62452
uzb,2009,4.53485
uzb,2010,0.28681
uzb,2011,12.54603
uzb,2012,9.86608
uzb,2013,8.69694
uzb,2014,8.67668
uzb,2015,10.89958
uzb,2016,7.28657
uzb,2017,3.69111
uzb,2018,6.67911
uzb,2019,5.36065
uzb,2020,-0.50234
ven,1962,2.17722
ven,1963,5.26979
ven,1964,8.51017
ven,1965,7.5168
ven,1966,4.50539
ven,1967,3.38287
ven,1968,6.83359
ven,1969,5.39543
ven,1970,6.19977
ven,1971,3.83118
ven,1972,5.94
ven,1973,6.74889
ven,1974,-13.41159
ven,1975,27.94702
ven,1976,15.57972
ven,1977,11.01657
ven,1978,6.41388
ven,1979,1.25095
ven,1980,8.34893
ven,1981,4.76848
ven,1982,2.63853
ven,1983,-2.24936
ven,1984,-1.49967
ven,1985,-0.00534
ven,1986,3.3075
ven,1987,3.90202
ven,1988,5.90031
ven,1989,-5.39922
ven,1990,3.20456
ven,1991,9.1188
ven,1992,6.88285
ven,1993,-0.73101
ven,1994,-4.66618
ven,1995,1.18304
ven,1996,-4.87881
ven,1997,10.78065
ven,1998,0.81888
ven,1999,-2.86366
ven,2000,4.58947
ven,2001,6.16889
ven,2002,-6.22475
ven,2003,-2.28225
ven,2004,15.18469
ven,2005,14.63354
ven,2006,14.25692
ven,2007,16.26708
ven,2008,6.01954
ven,2009,-2.07167
ven,2010,-1.07399
ven,2011,4.4114
ven,2012,6.86494
ven,2013,4.43834
ven,2014,-2.54581
vnm,1995,7.31301
vnm,1996,8.95204
vnm,1997,5.75336
vnm,1998,4.36397
vnm,1999,1.92849
vnm,2000,3.22024
vnm,2001,4.63299
vnm,2002,7.45478
vnm,2003,7.94833
vnm,2004,7.14533
vnm,2005,7.32988
vnm,2006,7.54432
vnm,2007,9.71242
vnm,2008,7.65708
vnm,2009,2.65909
vnm,2010,8.51325
vnm,2011,4.34689
vnm,2012,5.07499
vnm,2013,5.35995
vnm,2014,6.19749
vnm,2015,9.11974
vnm,2016,7.32087
vnm,2017,7.34956
vnm,2018,7.1746
vnm,2019,7.22519
vnm,2020,1.00171
vut,2003,1.79036
vut,2004,1.4383
vut,2005,2.06113
vut,2006,2.70455
vut,2007,3.07356
vut,2008,2.58587
vut,2009,4.93541
vut,2010,3.20285
vut,2011,2.13653
vut,2012,2.19906
vut,2013,3.15395
vut,2014,2.92336
vut,2015,3.55724
vut,2016,6.61226
vut,2017,2.18608
vut,2018,3.58913
vut,2019,4.48478
vut,2020,-1.18455
zaf,1961,3.02115
zaf,1962,5.6802
zaf,1963,5.98223
zaf,1964,8.10319
zaf,1965,4.75445
zaf,1966,4.74423
zaf,1967,4.36228
zaf,1968,7.2468
zaf,1969,6.77678
zaf,1970,6.8807
zaf,1971,5.4729
zaf,1972,3.1322
zaf,1973,6.83839
zaf,1974,5.81434
zaf,1975,5.59899
zaf,1976,2.5443
zaf,1977,0.32399
zaf,1978,1.38573
zaf,1979,3.08284
zaf,1980,8.72901
zaf,1981,5.86404
zaf,1982,3.18009
zaf,1983,2.69057
zaf,1984,5.17376
zaf,1985,-1.62423
zaf,1986,0.75467
zaf,1987,3.82291
zaf,1988,4.27562
zaf,1989,3.09291
zaf,1990,2.70309
zaf,1991,0.25393
zaf,1992,-0.49195
zaf,1993,1.68242
zaf,1994,3.12547
zaf,1995,2.70993
zaf,1996,4.30738
zaf,1997,2.98228
zaf,1998,0.77782
zaf,1999,1.42992
zaf,2000,3.85531
zaf,2001,3.40723
zaf,2002,3.49592
zaf,2003,3.49058
zaf,2004,6.00133
zaf,2005,4.93704
zaf,2006,7.63425
zaf,2007,6.44898
zaf,2008,2.62778
zaf,2009,-1.58853
zaf,2010,4.26695
zaf,2011,4.06041
zaf,2012,3.58214
zaf,2013,1.92195
zaf,2014,1.00119
zaf,2015,1.42415
zaf,2016,0.98912
zaf,2017,1.25201
zaf,2018,2.07356
zaf,2019,1.43428
zaf,2020,-4.70807
zwe,2006,-2.51791
zwe,2007,-8.64726
zwe,2008,-4.22327
zwe,2009,55.90117
zwe,2010,10.54779
zwe,2011,6.31469
zwe,2012,28.59098
zwe,2013,-5.70405
zwe,2014,0.4949
zwe,2015,18.55925
zwe,2016,-6.75022
zwe,2017,3.92065
zwe,2018,-18.13904
