geo,time,ny_gnp_mktp_cd
pry,2018,38877225540.7551
pry,2019,36774393698.0145
pry,2020,34595478133.6479
pse,1994,3206000000
pse,1995,3722600000
pse,1996,3834000000
pse,1997,4280100000
pse,1998,4786500000
pse,1999,5025000000
pse,2000,4819100000
pse,2001,4322700000
pse,2002,3774700000
pse,2003,4212700000
pse,2004,4831300000
pse,2005,5474700000
pse,2006,5770900000
pse,2007,6368300000
pse,2008,7981700000
pse,2009,8617800000
pse,2010,10280600000
pse,2011,11935600000
pse,2012,13065900000
pse,2013,14675800000
pse,2014,15472300000
pse,2015,15684800000
pse,2016,17301100000
pse,2017,18257000000
pse,2018,19063900000
pse,2019,20164700000
pse,2020,18107200000
pyf,1960,57242963.59317
pyf,1961,63899100.5292
pyf,1962,67080767.16923
pyf,1963,79873888.49501
pyf,1964,122872654.36419
pyf,1965,176534589.60348
pyf,1966,215659455.01742
pyf,1967,220984369.12927
pyf,1968,259590076.29314
pyf,1969,242943776.86231
pyf,1970,254035999.21708
pyf,1971,296613496.87321
pyf,1972,325843254.66698
pyf,1973,431254103.04625
pyf,1974,555337985.68308
pyf,1975,690319754.91157
pyf,1976,732286143.34318
pyf,1977,793193187.41578
pyf,1978,1005573294.20713
pyf,1979,1215031775.26751
pyf,1980,1362151523.68942
pyf,1981,1279972866.38142
pyf,1982,1286462642.63703
pyf,1983,1335895286.39156
pyf,1984,1378991403.3784
pyf,1985,1507230778.8995
pyf,1986,2301514717.29796
pyf,1987,2543199148.39002
pyf,1988,2687472829.62973
pyf,1989,2636461517.10408
pyf,1990,3181206304.81514
pyf,1991,3267367650.64269
pyf,1992,3558215009.09044
pyf,1993,3694600395.12747
pyf,1994,3522272234.12075
pyf,1995,3982376722.37398
pyf,1996,3954697173.61901
pyf,1997,3567062532.27782
pyf,1998,3775160797.2028
pyf,1999,3797016078.79925
pyf,2000,3447543203.02843
qat,1970,287784287.78429
qat,1971,355707666.38585
qat,1972,447332421.34063
qat,1973,689137427.12009
qat,1974,2359350585.19532
qat,1975,2402879690.64034
qat,1976,3017358858.55579
qat,1977,3169487168.47689
qat,1978,3635946168.33037
qat,1979,5167095380.70124
qat,1980,8370084714.24665
qat,1981,9196263818.68132
qat,1982,8144697939.56044
qat,1983,6926593681.31868
qat,1984,7073076895.60439
qat,1985,6721703104.3956
qat,1986,5676923214.28571
qat,1987,5925000164.83517
qat,1988,6339176098.9011
qat,1989,6685906428.57143
qat,1990,7581428736.26374
qat,1991,7083516620.87912
qat,1992,7868956126.37363
qat,1993,7365109862.63736
qat,1994,7589314670.32967
qat,1995,8375020302.1978
qat,1996,9323296071.42857
qat,1997,11626977609.8901
qat,1998,10174725796.7033
qat,1999,12274175824.1758
qat,2000,16360439560.4396
qat,2001,16834615384.6154
qat,2002,18466483516.4835
qat,2003,23117307692.3077
qat,2004,29492307692.3077
qat,2005,38814835164.8352
qat,2006,57601648351.64831
qat,2007,75473076923.07689
qat,2008,108507967032.967
qat,2009,88385714285.71429
qat,2010,112178571428.571
qat,2011,154504256813.18701
qat,2012,174708777087.91199
qat,2013,188363906703.29697
qat,2014,196924049120.87897
qat,2015,158174570961.53799
qat,2016,150622841208.79099
qat,2017,160679616730.76901
qat,2018,179589624148.35199
qat,2019,171961652304.466
qat,2020,141358890817.798
rou,1989,42186526315.7895
rou,1990,38852909090.9091
rou,1991,29013763157.8947
rou,1992,25031554166.66669
rou,1993,26217885526.3158
rou,1994,29945432628.3988
rou,1995,37194294146.5814
rou,1996,36628932857.6062
rou,1997,35252650669.6429
rou,1998,41196682176.6562
rou,1999,35511728820.1917
rou,2000,37018920724.1236
rou,2001,40169142424.5552
rou,2002,45604749659.6581
rou,2003,56454932228.9157
rou,2004,71824444035.9102
rou,2005,95560240107.08041
rou,2006,117948931470.274
rou,2007,165800889390.14899
rou,2008,209604439755.44901
rou,2009,171895625323.845
rou,2010,164339462758.42499
rou,2011,180991349471.88901
rou,2012,167674303673.375
rou,2013,188015486643.228
rou,2014,199018475635.97296
rou,2015,175860528746.53601
rou,2016,185631839869.92496
rou,2017,208687972658.85297
rou,2018,237010037928.76001
rou,2019,246310851412.25601
rou,2020,244825583812.44101
rus,1988,556478405315.61499
rus,1989,506588568405.98694
rus,1990,515780725699.66095
rus,1991,516545185185.18494
rus,1992,455789723970.94397
rus,1993,430624472095.38293
rus,1994,393237301248.46399
rus,1995,392165585723.77893
rus,1996,386290390744.49799
rus,1997,396237354191.87598
rus,1998,259165786862.44199
rus,1999,188191228350.93399
rus,2000,252973642196.94296
rus,2001,302363970620.5
rus,2002,338887494417.86298
rus,2003,417177070731.78699
rus,2004,578245490742.79797
rus,2005,745490707990.97693
rus,2006,961127142278.6947
rus,2007,1270877264823.62012
rus,2008,1614363887626.80005
rus,2009,1182904882200.6001
rus,2010,1477812768442.98999
rus,2011,1985526208275.05005
rus,2012,2140634973644.44971
rus,2013,2212868846622.33984
rus,2014,1991279765491.87012
rus,2015,1325732263446.11011
rus,2016,1241290379222.40991
rus,2017,1532146087071.58008
rus,2018,1616936975710.12988
rus,2019,1633927975465.61011
rus,2020,1448704617346.38989
rwa,1960,119000024
rwa,1961,122000016
rwa,1962,125000008
rwa,1963,128000000
rwa,1964,129999994
rwa,1965,148799980
rwa,1966,124525702.85714
rwa,1967,159560018
rwa,1968,172200018
rwa,1969,188700037
rwa,1970,220000006
rwa,1971,222952280.32451
rwa,1972,246557838.33668
rwa,1973,288126157.62255
rwa,1974,305608423.45273
rwa,1975,568583297.30064
rwa,1976,634175011.8284
rwa,1977,742886059.42976
rwa,1978,901082081.48811
rwa,1979,1106636758.03748
rwa,1980,1256566834.64263
rwa,1981,1416137792.09112
rwa,1982,1418216635.50398
rwa,1983,1483713378.26855
rwa,1984,1588512288.8792
rwa,1985,1707024369.67071
rwa,1986,1934005063.31137
rwa,1987,2143095800.93782
rwa,1988,2381694364.90568
rwa,1989,2395143178.33036
rwa,1990,2538245657.02277
rwa,1991,1900603096.57234
rwa,1992,2018771967.90171
rwa,1993,1956325996.79694
rwa,1994,749636370.45454
rwa,1995,1298975010.13608
rwa,1996,1368386728.04902
rwa,1997,1835058300.70527
rwa,1998,1970083495.74995
rwa,1999,2144286176.72715
rwa,2000,2052175515.18337
rwa,2001,1942954261.69192
rwa,2002,1945729304.54312
rwa,2003,2106547879.21623
rwa,2004,2341791223.121
rwa,2005,2905032890.38486
rwa,2006,3288506667.35785
rwa,2007,4050845133.5119
rwa,2008,5140001247.14569
rwa,2009,5634540499.57301
rwa,2010,6069968166.66721
rwa,2011,6823807504.99953
rwa,2012,7547605377.28528
rwa,2013,7683814387.07403
rwa,2014,8052354311.73213
rwa,2015,8376704290.67001
rwa,2016,8452129973.71234
rwa,2017,8961653240.62076
rwa,2018,9292588958.06111
rwa,2019,10007994811.0997
rwa,2020,10097233925.1768
sau,1960,1412253244.44444
sau,1961,1559127155.55556
sau,1962,1721265266.66667
sau,1963,1783274488.88889
sau,1964,2005571577.77778
sau,1965,2232222155.55556
sau,1966,2584444466.66667
sau,1967,2697022133.33333
sau,1968,3542777866.66667
sau,1969,3812755000
sau,1970,4362891070.75167
sau,1971,5718116374.52164
sau,1972,7481863721.97418
sau,1973,11279493430.604
sau,1974,40866014162.9006
sau,1975,44738336697.923
sau,1976,64532989309.4162
sau,1977,74268701652.28868
sau,1978,79200018679.217
sau,1979,109005048970.989
sau,1980,160300518430.258
sau,1981,180575702514.42001
sau,1982,155996998986.31299
sau,1983,136765813313.13499
sau,1984,125568165267.22
sau,1985,114560466444.33
sau,1986,97583026108.0437
sau,1987,95557089744.0238
sau,1988,97994449385.39439
sau,1989,104759565774.298
sau,1990,122126279813.161
sau,1991,134821813217.623
sau,1992,138625980801.06799
sau,1993,135573775914.55299
sau,1994,135927409853.138
sau,1995,145533944218.95901
sau,1996,158692425447.263
sau,1997,165902248998.66501
sau,1998,148074844746.66699
sau,1999,163841640000
sau,2000,190406939546.66696
sau,2001,185910843066.66696
sau,2002,190907080240
sau,2003,216548575253.33301
sau,2004,260462316373.33301
sau,2005,331174439513.224
sau,2006,380735062296.39502
sau,2007,422361149112.742
sau,2008,528961628133.33295
sau,2009,437737489280
sau,2010,535251242480
sau,2011,680922945786.66699
sau,2012,746963457946.66699
sau,2013,760208520746.66699
sau,2014,772876297173.33301
sau,2015,671549918800
sau,2016,660662318666.66699
sau,2017,699284138560
sau,2018,794232734533.33301
sau,2019,800866306506.66699
sau,2020,715551421493.33301
sdn,1960,1314000000
sdn,1961,1419000000
sdn,1962,1536000000
sdn,1963,1568666666.66667
sdn,1964,1609333333.33333
sdn,1965,1679333333.33333
sdn,1966,1723000000
sdn,1967,1854666666.66667
sdn,1968,1932666666.66667
sdn,1969,2127000000
sdn,1970,2421333333.33333
sdn,1971,2635000000
sdn,1972,2856333333.33333
sdn,1973,3543000000
sdn,1974,4547000000
sdn,1975,5536333333.33333
sdn,1976,6919666666.66667
sdn,1977,8643000000
sdn,1978,7618750000
sdn,1979,8948750000
sdn,1980,7413666666.66667
sdn,1981,9647500000
sdn,1982,9079666666.66667
sdn,1983,8049000000
sdn,1984,9321785714.28572
sdn,1985,11999933333.3333
sdn,1986,15254187500
sdn,1987,19541055555.5556
sdn,1988,14814190476.1905
sdn,1989,14517412698.4127
sdn,1990,11408647540.9836
sdn,1991,9779222222.22222
sdn,1992,6193345995.89322
sdn,1993,8025110483.36472
sdn,1994,11894463743.0939
sdn,1995,12919091926.3212
sdn,1996,8660885913.01567
sdn,1997,11336473757.695
sdn,1998,10882644372.51
sdn,1999,10224524965.3534
sdn,2000,11640538308.9608
sdn,2001,15131769385.3885
sdn,2002,17355069082.0706
sdn,2003,20486356655.6824
sdn,2004,25532810670.3889
sdn,2005,33836325397.1512
sdn,2006,43250509509.5556
sdn,2007,57187003174.44569
sdn,2008,61818885943.9288
sdn,2009,50087995307.6923
sdn,2010,54796022310.3448
sdn,2011,51237402657.8947
sdn,2012,35608466700
sdn,2013,40223884726.0274
sdn,2014,48568747977.5281
sdn,2015,50563738020.202
sdn,2016,41763874766.6667
sdn,2017,39632308795.2381
sdn,2018,29152007752.9412
sdn,2019,24535685745.9893
sdn,2020,19857202368.3657
sen,1968,1296023514.94665
sen,1969,1234844832.41471
sen,1970,1282437377.844
sen,1971,1323094972.75165
sen,1972,1598995318.42378
sen,1973,1823256785.11389
sen,1974,2049389059.93613
sen,1975,2754472119.3912
sen,1976,2808760857.01556
sen,1977,2883706978.82696
sen,1978,3204307672.76515
sen,1979,4005479265.06866
sen,1980,4410207140.98747
sen,1981,3986592675.64383
sen,1982,3898346048.95357
sen,1983,3466555383.00079
sen,1984,3358564204.4623
sen,1985,3691845451.73026
sen,1986,5226996320.45045
sen,1987,6289050039.2841
sen,1988,6200218479.47347
sen,1989,6161338261.77331
sen,1990,7194170504.23709
sen,1991,7060308559.2731
sen,1992,7637218771.03862
sen,1993,7176887449.47249
sen,1994,4892478411.29587
sen,1995,6171479198.97169
sen,1996,6486797244.23148
sen,1997,5969413553.11757
sen,1998,6449709710.86112
sen,1999,6500061327.59943
sen,2000,5922366344.78913
sen,2001,6429937341.14676
sen,2002,6904222528.8491
sen,2003,8674435755.87682
sen,2004,9986498502.09922
sen,2005,10919437127.4123
sen,2006,11634426508.387
sen,2007,13920279306.4926
sen,2008,16805897006.5022
sen,2009,15975442758.7119
sen,2010,15971191680.462
sen,2011,17532439753.0306
sen,2012,17359553340.5425
sen,2013,18595821652.6193
sen,2014,19419513858.3268
sen,2015,17383163425.2164
sen,2016,18541836256.6942
sen,2017,20409362881.7165
sen,2018,22515741840.1232
sen,2019,22651165450.0428
sen,2020,24045962914.31689
sgp,1960,717627074.34993
sgp,1961,779204233.63387
sgp,1962,842284071.60591
sgp,1963,939664183.98014
sgp,1964,922448712.92304
sgp,1965,1006043381.68039
sgp,1966,1131125049.00039
sgp,1967,1269992159.93728
sgp,1968,1454200966.94107
sgp,1969,1687573500.588
sgp,1970,1938945511.56409
sgp,1971,2260518750.81667
sgp,1972,2714688432.16311
sgp,1973,3616604444.44444
sgp,1974,5078863839.83072
sgp,1975,5684353071.5253
sgp,1976,6292792982.75208
sgp,1977,6542779666.50478
sgp,1978,7499549069.44331
sgp,1979,9262225153.91381
sgp,1980,11286075600.1104
sgp,1981,13359844946.7588
sgp,1982,15273772897.2405
sgp,1983,17289626168.2243
sgp,1984,19624088973.0241
sgp,1985,19314940696.63869
sgp,1986,18592791236.762
sgp,1987,20371544043.3545
sgp,1988,25025641025.641
sgp,1989,30280113297.5552
sgp,1990,35780956775.8806
sgp,1991,44779334298.1187
sgp,1992,52161387354.205
sgp,1993,59323926228.4936
sgp,1994,73786565405.26379
sgp,1995,88446027938.4789
sgp,1996,95604113475.17729
sgp,1997,102085937500
sgp,1998,86992889579.3499
sgp,1999,87262005899.70499
sgp,2000,95487180974.478
sgp,2001,89194508009.15329
sgp,2002,90696247068.02188
sgp,2003,95050166456.2048
sgp,2004,108077268962.25301
sgp,2005,120576303773.131
sgp,2006,144599219585.87701
sgp,2007,176182204233.29599
sgp,2008,186489999293.23599
sgp,2009,184081677552.42401
sgp,2010,237218335166.85001
sgp,2011,269752265861.02701
sgp,2012,281965351684.40399
sgp,2013,291009669943.25897
sgp,2014,303898666245.758
sgp,2015,286988143729.99701
sgp,2016,298598190372.78302
sgp,2017,317188138170.758
sgp,2018,332420002965.59894
sgp,2019,329651444069.784
sgp,2020,298439225918.67798
slb,1972,27708109.39926
slb,1973,37840136.05442
slb,1974,57171514.54363
slb,1975,49482916.61212
slb,1976,52914579.00525
slb,1977,59991128.8534
slb,1978,68215634.65721
slb,1979,97344110.8545
slb,1980,168227787.37398
slb,1981,190308452.81602
slb,1982,183708366.88476
slb,1983,172738291.0771
slb,1984,172566057.6207
slb,1985,160389888.13907
slb,1986,141659488.96258
slb,1987,147507227.68531
slb,1988,168161919.46974
slb,1989,164788563.49396
slb,1990,209468321.39579
slb,1991,218616472.66834
slb,1992,259212458.59089
slb,1993,296922546.03633
slb,1994,399951388.46691
slb,1995,462726445.28612
slb,1996,503532974.428
slb,1997,518039226.23692
slb,1998,449788188.38774
slb,1999,471073355.24276
slb,2000,415728349.9381
slb,2001,409542686.62372
slb,2002,338927068.51588
slb,2003,349092087.55779
slb,2004,399808475.95762
slb,2005,478519010.87664
slb,2006,524842489.87716
slb,2007,586615620.47058
slb,2008,643298211.44651
slb,2009,680080162.60809
slb,2010,802889749.58017
slb,2011,976104526.36656
slb,2012,1133826776.60594
slb,2013,1288509840.15744
slb,2014,1320261534.35806
slb,2015,1282860953.61323
slb,2016,1335704972.44302
slb,2017,1454139973.87389
slb,2018,1554011672.41969
slb,2019,1553502893.41351
slb,2020,1581793499.59362
sle,1964,373411640.95392
sle,1965,360464715.81411
sle,1966,376606849.35726
sle,1967,350045359.95924
sle,1968,332110092.84404
sle,1969,411790124.71605
sle,1970,425645330.25813
sle,1971,410617238.78136
sle,1972,457443474.00416
sle,1973,564776282.48945
sle,1974,635301200.1716
sle,1975,666269404.94811
sle,1976,580211800.43852
sle,1977,668004448.32098
sle,1978,923528327.47555
sle,1979,1080024693.22687
sle,1980,1070606877.50048
sle,1981,1086624708.82581
sle,1982,1271553707.6656
sle,1983,963374422.51489
sle,1984,1057685611.26716
sle,1985,828277247.74244
sle,1986,450594854.58613
sle,1987,670298991.97953
sle,1988,998083957.67977
sle,1989,884574408.57339
sle,1990,579840579.96183
sle,1991,719590265.18889
sle,1992,605307997.59712
sle,1993,724812334.80176
sle,1994,798475970.68348
sle,1995,818478665.38665
sle,1996,909237714.67362
sle,1997,832918925.62405
sle,1998,637317815.36198
sle,1999,644969853.89646
sle,2000,616098892.21356
sle,2001,1063299285.55245
sle,2002,1223305969.50929
sle,2003,1358820072.19217
sle,2004,1416436670.49199
sle,2005,1612494366.99875
sle,2006,1847768962.70149
sle,2007,2264325461.48384
sle,2008,2700598779.30503
sle,2009,2664969380.00089
sle,2010,2606465306.93455
sle,2011,2901403971.42245
sle,2012,3924034071.22903
sle,2013,4893437931.72398
sle,2014,4896148548.81612
sle,2015,4162054005.53585
sle,2016,3276983580.95652
sle,2017,3629620900.30429
sle,2018,3798493994.47027
sle,2019,4025178583.02057
sle,2020,3985252721.5383
slv,1965,869920000
slv,1966,922120000
slv,1967,967120000
slv,1968,1000760100
slv,1969,1040000000
slv,1970,1123320000
slv,1971,1175480000
slv,1972,1251040000
slv,1973,1426240000
slv,1974,1631120000
slv,1975,1843800100
slv,1976,2313040100
slv,1977,2913960100
slv,1978,3075680000
slv,1979,3423199900
slv,1980,3490159900
slv,1981,3337200200
slv,1982,3280000000
slv,1983,3375638500
slv,1984,3527888000
slv,1985,3683654700
slv,1986,3654968500
slv,1987,3835248900
slv,1988,4069280700
slv,1989,4250907600
slv,1990,4689782204.02673
slv,1991,5109572400
slv,1992,5705749300
slv,1993,6567739200
slv,1994,7587384000
slv,1995,8826057100
slv,1996,9464957800
slv,1997,10058405900
slv,1998,10773659900
slv,1999,11002097000
slv,2000,11531827700
slv,2001,12016833600
slv,2002,12340790300
slv,2003,12820792200
slv,2004,13266960900
slv,2005,14207700000
slv,2006,15562390000
slv,2007,16555500000
slv,2008,17597840000
slv,2009,17045650000
slv,2010,17909710000
slv,2011,19665540000
slv,2012,20515590000
slv,2013,21000760000
slv,2014,21558030000
slv,2015,22346390000
slv,2016,22945050000
slv,2017,23591570000
slv,2018,24550760000
slv,2019,25559270000
slv,2020,23324950000
som,1960,180179811.44807
som,1961,191365775.61369
som,1962,203335811.14568
som,1963,216145935.94163
som,1964,229235720.14571
som,1965,243528543.30874
som,1966,256576321.66207
som,1967,271374228.39463
som,1968,285920432.31741
som,1969,305542857.14286
som,1970,322900004.57143
som,1971,330696078.33235
som,1972,417315098.63756
som,1973,508636319.35047
som,1974,469658291.34233
som,1975,711151570.45274
som,1976,808498996.66402
som,1977,497536371.01449
som,1978,563950214.36464
som,1979,592585306.03674
som,1980,602724030.43675
som,1981,694610043.37349
som,1982,762206606.17832
som,1983,727809243.34282
som,1984,744326945.78664
som,1985,827405806.74157
som,1986,873161504.93094
som,1987,957837185.26885
som,1988,977731063.89204
som,1989,1014833264.60481
som,1990,834948071.95093
som,2013,4542495666.99486
som,2014,4991306321.16907
som,2015,5302522144.25499
som,2016,5499553701.48343
som,2017,5575933264.63548
som,2018,5816586095.828
som,2019,6440983145.16778
som,2020,6929252418.78879
srb,1997,25704171388.4613
srb,1998,19469265691.6697
srb,1999,19403780517.0861
srb,2000,6875616224.89349
srb,2001,12966573029.1405
srb,2002,17051505004.0141
srb,2003,22347136409.576
srb,2004,25925776041.6845
srb,2005,27360301086.1321
srb,2006,32068439125.0086
srb,2007,41825574793.6394
srb,2008,50749288264.3768
srb,2009,44495789025.2528
srb,2010,40943415032.2467
srb,2011,47354630373.06329
srb,2012,41894590517.8048
srb,2013,46509043466.9776
srb,2014,45280702030.3081
srb,2015,37816311180.63
srb,2016,38455319915.2752
srb,2017,41326457037.8874
srb,2018,48064081953.4994
srb,2019,48738891690.7998
srb,2020,51710908191.1881
ssd,2011,8550148979.59184
ssd,2012,11486155559.322
ssd,2013,17413371593.2203
ssd,2014,11954212847.4576
ssd,2015,10522802563.6757
stp,2001,72802185.0013
stp,2002,81829363.02719
stp,2003,99567707.21897
stp,2004,111486412.24766
stp,2005,133522759.99242
stp,2006,145807857.91173
stp,2007,153620922.22682
stp,2008,187949255.53922
stp,2009,187536255.66832
stp,2010,197242887.90783
stp,2011,232290167.96026
stp,2012,245986799.50446
stp,2013,303142986.20634
stp,2014,352225165.24236
stp,2015,315036266.28544
stp,2016,346448959.62371
stp,2017,374514126.19388
stp,2018,412353809.7288
stp,2019,425925039.68434
stp,2020,470314469.91933
sur,1960,78650000
sur,1961,82450000
sur,1962,83900000
sur,1963,74200000
sur,1964,81150000
sur,1965,121050000
sur,1966,152800000
sur,1967,176050000
sur,1968,181200000
sur,1969,189250000
sur,1970,206950000
sur,1971,224750000
sur,1972,245900000
sur,1973,269800000
sur,1974,347300000
sur,1975,452900000
sur,1976,470200000
sur,1977,600700000
sur,1978,698100000
sur,1979,737700000
sur,1980,779500000
sur,1981,900500000
sur,1982,921500000
sur,1983,873500000
sur,1984,865500000
sur,1985,873000000
sur,1986,888500000
sur,1987,976000000
sur,1988,1153000000
sur,1989,540200000
sur,1990,386900000
sur,1991,446100000
sur,1992,403666666.66667
sur,1993,421294117.64706
sur,1994,599992537.31343
sur,1995,688733031.67421
sur,1996,854112219.45137
sur,1997,899810000
sur,1998,1082072500
sur,1999,849453488.37209
sur,2000,899657575.75758
sur,2001,727764220.18349
sur,2002,1050229787.23404
sur,2003,1224978469.8193
sur,2004,1420629114.85004
sur,2005,1752988724.9698
sur,2006,2571880453.40234
sur,2007,2934012021.85792
sur,2008,3553369034.60838
sur,2009,3880209836.06557
sur,2010,4264098054.92824
sur,2011,4160160036.71971
sur,2012,4787510969.69697
sur,2013,5014507666.66667
sur,2014,5170283939.39394
sur,2015,5112886703.54436
sur,2016,3151037151.20573
sur,2017,3197660162.66677
sur,2018,3608704857.62144
sur,2019,3572422608.65163
sur,2020,2418469024.01973
svk,1995,25983596078.4314
svk,1996,28166168567.8074
svk,1997,27768722102.6396
svk,1998,29912564045.1952
svk,1999,30333654988.9402
svk,2000,29126157754.2228
svk,2001,30799218081.5174
svk,2002,35211259260.6244
svk,2003,44659473526.19009
svk,2004,55238384392.8306
svk,2005,61209809950.0327
svk,2006,68804090879.9646
svk,2007,84168962676.04379
svk,2008,99157939540.6593
svk,2009,88925939174.2542
svk,2010,88896714581.8835
svk,2011,96039188731.36209
svk,2012,92673781622.53239
svk,2013,97840895410.32381
svk,2014,99944696248.3553
svk,2015,86463812547.7832
svk,2016,87289543766.74921
svk,2017,93663916712.5119
svk,2018,104169264581.06799
svk,2019,103454568806.50999
svk,2020,103993121367.507
svn,1995,21458491710.47309
svn,1996,21563792492.9178
svn,1997,20753631452.581
svn,1998,22112579342.1812
svn,1999,22692089650.6262
svn,2000,20240378820.4907
svn,2001,20859259624.8766
svn,2002,23284718204.4888
svn,2003,29319206294.1108
svn,2004,33933993522.6707
svn,2005,35866160925.258
svn,2006,38985723246.7695
svn,2007,46962582113.2158
svn,2008,54319397019.789
svn,2009,49729126139.1562
svn,2010,47569630576.6668
svn,2011,50883606328.502
svn,2012,45851550969.7617
svn,2013,47767744176.2707
svn,2014,49538346181.2038
svn,2015,41777964522.8476
svn,2016,43632050799.3503
svn,2017,47713349731.153
svn,2018,53357839423.7804
svn,2019,53358666619.5293
svn,2020,53183791871.9846
swe,1960,15076659811.0189
swe,1961,16395233197.0066
swe,1962,17784188729.0632
swe,1963,19242916743.1865
swe,1964,21475069260.9792
swe,1965,23620961448.4201
swe,1966,25685693897.06969
swe,1967,27864840484.6242
swe,1968,29558464912.8068
swe,1969,32089083589.3327
swe,1970,37515552655.9963
swe,1971,40990818197.7799
swe,1972,48314218251.3019
swe,1973,58721710209.9695
swe,1974,65215350272.5594
swe,1975,81875637011.70468
swe,1976,88156396611.49249
swe,1977,92894736254.909
swe,1978,102550754896.536
swe,1979,121224129364.839
swe,1980,140098077123.13199
swe,1981,127310131927.164
swe,1982,111727759844.64999
swe,1983,102305416911.218
swe,1984,106434177808.94099
swe,1985,111204212624.507
swe,1986,147442169127.96899
swe,1987,180029993848.96899
swe,1988,203470249706.228
swe,1989,213859899331.46201
swe,1990,255424756031.62799
swe,1991,265721616039.686
swe,1992,272062878017.789
swe,1993,202589613793.45801
swe,1994,221472265422.49896
swe,1995,259831214164.552
swe,1996,283992543990.45599
swe,1997,261156924124.74301
swe,1998,265022201537.12601
swe,1999,273635626452.36301
swe,2000,262994913885.311
swe,2001,242580960587.07901
swe,2002,267612328105.90399
swe,2003,339970691169.01398
swe,2004,387293608567.26898
swe,2005,397558978201.81696
swe,2006,434074299964.76099
swe,2007,505966887613.18597
swe,2008,535559769992.86896
swe,2009,446774804672.18896
swe,2010,509281261515.02094
swe,2011,585817912459.70996
swe,2012,565134029822.07104
swe,2013,600021645780.36499
swe,2014,594247305519.70398
swe,2015,509135748362.76801
swe,2016,518630030590.62402
swe,2017,550406901192.39099
swe,2018,565955895788.54297
swe,2019,549428014173.36896
swe,2020,557959780083.63306
swz,1960,29757384.8523
swz,1961,36576788.46423
swz,1962,38932661.34677
swz,1963,46000000
swz,1964,55175136.49727
swz,1965,59638807.22386
swz,1966,67898642.02716
swz,1967,65798684.02632
swz,1968,70278594.42811
swz,1969,91838163.23674
swz,1970,97438051.23898
swz,1971,123881431.76734
swz,1972,131650839.07896
swz,1973,191786743.51585
swz,1974,230413097.86608
swz,1990,1173722142.77432
swz,1991,1225891753.88404
swz,1992,1368041129.03226
swz,1993,1405127245.46317
swz,1994,1402771262.81401
swz,1995,1779525847.09548
swz,1996,1734837299.0952
swz,1997,1854807356.77083
swz,1998,1633798111.53519
swz,1999,1635603371.79802
swz,2000,1772303683.10326
swz,2001,1644811327.54876
swz,2002,1435491475.89819
swz,2003,2155655372.98241
swz,2004,2772685197.22583
swz,2005,3356415108.58113
swz,2006,3305353939.30444
swz,2007,3510463791.97774
swz,2008,3288893465.84031
swz,2009,3504865654.90872
swz,2010,4212626973.72016
swz,2011,4528166007.90514
swz,2012,4571205992.69184
swz,2013,4400158993.69245
swz,2014,4235837856.0174
swz,2015,3903725441.89294
swz,2016,3610868072.55126
swz,2017,4107866513.12137
swz,2018,4345143352.3916
swz,2019,4042783038.06228
swz,2020,3574279788.46773
sxm,2011,917689385.47486
sxm,2012,975606703.91061
sxm,2013,1026524581.00559
sxm,2014,1230067039.10615
sxm,2015,1243648044.69274
sxm,2016,1263340782.12291
sxm,2017,1165420502.7933
sxm,2018,1159301620.11173
syc,1960,11970011.97001
syc,1961,11550011.55001
syc,1962,12600026.48362
syc,1963,13860029.13198
syc,1964,15330032.22173
syc,1965,15540032.66313
syc,1966,16380034.4287
syc,1967,16569895.70512
syc,1968,16020027.25772
syc,1969,16380027.87026
syc,1970,18360031.23919
syc,1971,21874806.69342
syc,1972,30532730.59359
syc,1973,36749281.09917
syc,1974,42959155.20234
syc,1975,47620627.87012
syc,1976,47149278.98547
syc,1977,60653768.08211
syc,1978,80043533.72099
syc,1979,118370666.32743
syc,1980,142022387.55654
syc,1981,152590885.90167
syc,1982,143883098.81877
syc,1983,141895810.59929
syc,1984,145476610.98382
syc,1985,162972480.49415
syc,1986,199367255.11384
syc,1987,235302774.84846
syc,1988,266442525.70931
syc,1989,289918906.07162
syc,1990,355431055.48165
syc,1991,363564176.73416
syc,1992,424373767.5472
syc,1993,463070539.41909
syc,1994,482594248.1902
syc,1995,488586488.58649
syc,1996,488037988.69192
syc,1997,550703300.63864
syc,1998,587408069.02187
syc,1999,598128217.12681
syc,2000,583245913.40264
syc,2001,604826410.58472
syc,2002,629509051.09489
syc,2003,662710852.29692
syc,2004,848756836.36364
syc,2005,928911545.45454
syc,2006,1026768791.78216
syc,2007,962297966.00558
syc,2008,888546187.0321
syc,2009,792026524.80915
syc,2010,917765251.32999
syc,2011,947918140.69946
syc,2012,1000312415.11253
syc,2013,1258976239.24961
syc,2014,1260705661.76874
syc,2015,1294187893.85529
syc,2016,1317488325.47524
syc,2017,1411550054.58635
syc,2018,1511273270.31593
syc,2019,1523487369.50868
syc,2020,993181818.18182
syr,2000,73232516703.78619
syr,2001,79547438752.78398
syr,2002,82881069042.3163
syr,2003,87374610244.98889
syr,2004,104292472160.356
syr,2005,122682583518.931
syr,2006,143221380846.32501
syr,2007,169723296213.80801
syr,2008,204748418708.24097
syr,2009,211406057906.45901
syr,2010,236137193763.92001
syr,2011,59970776590.0779
syr,2012,41132139288.8378
syr,2013,19468092400.756
syr,2014,20426236525.756
syr,2015,15866677353.201
syr,2016,11898989246.0303
