geo,time,sp_dyn_to65_fe_zs
rou,2001,82.01278
rou,2002,82.44344
rou,2003,82.89373
rou,2004,83.34402
rou,2005,83.79431
rou,2006,84.2446
rou,2007,84.69489
rou,2008,85.07691
rou,2009,85.45893
rou,2010,85.84095
rou,2011,86.22297
rou,2012,86.60498
rou,2013,86.80108
rou,2014,86.99717
rou,2015,87.19327
rou,2016,87.38936
rou,2017,87.58545
rou,2018,87.73083
rou,2019,87.8762
rou,2020,88.02157
rus,1960,76.14827
rus,1961,77.03498
rus,1962,77.92169
rus,1963,78.22915
rus,1964,78.53661
rus,1965,78.84407
rus,1966,79.15153
rus,1967,79.45899
rus,1968,79.50154
rus,1969,79.54409
rus,1970,79.58664
rus,1971,79.62918
rus,1972,79.67173
rus,1973,79.43012
rus,1974,79.18852
rus,1975,78.94691
rus,1976,78.7053
rus,1977,78.4637
rus,1978,78.41982
rus,1979,78.37593
rus,1980,78.33205
rus,1981,78.28817
rus,1982,78.24429
rus,1983,78.66909
rus,1984,79.09389
rus,1985,79.51868
rus,1986,79.94348
rus,1987,80.36828
rus,1988,79.80579
rus,1989,79.24329
rus,1990,78.6808
rus,1991,78.1183
rus,1992,77.55581
rus,1993,77.33921
rus,1994,77.12261
rus,1995,76.90602
rus,1996,76.68942
rus,1997,76.47283
rus,1998,76.18791
rus,1999,75.90299
rus,2000,75.61807
rus,2001,75.33314
rus,2002,75.04822
rus,2003,75.6006
rus,2004,76.15297
rus,2005,76.70535
rus,2006,77.25772
rus,2007,77.8101
rus,2008,78.55451
rus,2009,79.29892
rus,2010,80.04334
rus,2011,80.78775
rus,2012,81.53216
rus,2013,81.97089
rus,2014,82.40961
rus,2015,82.84833
rus,2016,83.28706
rus,2017,83.72578
rus,2018,83.89643
rus,2019,84.06708
rus,2020,84.23773
rwa,1960,36.86839
rwa,1961,37.28715
rwa,1962,37.70591
rwa,1963,38.02001
rwa,1964,38.33411
rwa,1965,38.64821
rwa,1966,38.96231
rwa,1967,39.27641
rwa,1968,39.40903
rwa,1969,39.54166
rwa,1970,39.67428
rwa,1971,39.8069
rwa,1972,39.93952
rwa,1973,40.2506
rwa,1974,40.56168
rwa,1975,40.87276
rwa,1976,41.18384
rwa,1977,41.49493
rwa,1978,42.61324
rwa,1979,43.73156
rwa,1980,44.84988
rwa,1981,45.9682
rwa,1982,47.08652
rwa,1983,46.54765
rwa,1984,46.00877
rwa,1985,45.46989
rwa,1986,44.93101
rwa,1987,44.39213
rwa,1988,38.20785
rwa,1989,32.02357
rwa,1990,25.83928
rwa,1991,19.655
rwa,1992,13.47072
rwa,1993,17.91079
rwa,1994,22.35087
rwa,1995,26.79094
rwa,1996,31.23102
rwa,1997,35.6711
rwa,1998,37.00344
rwa,1999,38.33579
rwa,2000,39.66814
rwa,2001,41.00048
rwa,2002,42.33283
rwa,2003,45.83533
rwa,2004,49.33783
rwa,2005,52.84033
rwa,2006,56.34283
rwa,2007,59.84533
rwa,2008,61.87849
rwa,2009,63.91166
rwa,2010,65.94482
rwa,2011,67.97799
rwa,2012,70.01115
rwa,2013,70.9233
rwa,2014,71.83545
rwa,2015,72.7476
rwa,2016,73.65975
rwa,2017,74.57191
rwa,2018,75.09147
rwa,2019,75.61103
rwa,2020,76.1306
sau,1960,43.24241
sau,1961,43.89178
sau,1962,44.54116
sau,1963,45.40833
sau,1964,46.27549
sau,1965,47.14265
sau,1966,48.00982
sau,1967,48.87698
sau,1968,50.35194
sau,1969,51.82689
sau,1970,53.30185
sau,1971,54.7768
sau,1972,56.25176
sau,1973,57.74594
sau,1974,59.24013
sau,1975,60.73432
sau,1976,62.22851
sau,1977,63.72269
sau,1978,64.96498
sau,1979,66.20726
sau,1980,67.44954
sau,1981,68.69182
sau,1982,69.9341
sau,1983,70.86111
sau,1984,71.78812
sau,1985,72.71512
sau,1986,73.64213
sau,1987,74.56913
sau,1988,75.67901
sau,1989,76.78889
sau,1990,77.89876
sau,1991,79.00864
sau,1992,80.11852
sau,1993,80.57631
sau,1994,81.0341
sau,1995,81.49189
sau,1996,81.94969
sau,1997,82.40748
sau,1998,82.52498
sau,1999,82.64249
sau,2000,82.75999
sau,2001,82.87749
sau,2002,82.995
sau,2003,83.0262
sau,2004,83.05741
sau,2005,83.08862
sau,2006,83.11983
sau,2007,83.15103
sau,2008,83.43334
sau,2009,83.71564
sau,2010,83.99794
sau,2011,84.28024
sau,2012,84.56255
sau,2013,84.679
sau,2014,84.79546
sau,2015,84.91192
sau,2016,85.02837
sau,2017,85.14483
sau,2018,85.3786
sau,2019,85.61238
sau,2020,85.84616
sdn,1960,44.54147
sdn,1961,45.14256
sdn,1962,45.74365
sdn,1963,46.30773
sdn,1964,46.87182
sdn,1965,47.43591
sdn,1966,48
sdn,1967,48.56409
sdn,1968,49.07754
sdn,1969,49.591
sdn,1970,50.10446
sdn,1971,50.61792
sdn,1972,51.13137
sdn,1973,51.40886
sdn,1974,51.68635
sdn,1975,51.96384
sdn,1976,52.24133
sdn,1977,52.51881
sdn,1978,52.65213
sdn,1979,52.78544
sdn,1980,52.91875
sdn,1981,53.05206
sdn,1982,53.18537
sdn,1983,53.39065
sdn,1984,53.59593
sdn,1985,53.8012
sdn,1986,54.00648
sdn,1987,54.21176
sdn,1988,54.49733
sdn,1989,54.78291
sdn,1990,55.06848
sdn,1991,55.35406
sdn,1992,55.63963
sdn,1993,56.13882
sdn,1994,56.63802
sdn,1995,57.13721
sdn,1996,57.6364
sdn,1997,58.13559
sdn,1998,58.72576
sdn,1999,59.31594
sdn,2000,59.90611
sdn,2001,60.49628
sdn,2002,61.08646
sdn,2003,61.67827
sdn,2004,62.27009
sdn,2005,62.86191
sdn,2006,63.45373
sdn,2007,64.04555
sdn,2008,64.67385
sdn,2009,65.30216
sdn,2010,65.93046
sdn,2011,66.55877
sdn,2012,67.18708
sdn,2013,67.58912
sdn,2014,67.99117
sdn,2015,68.39322
sdn,2016,68.79527
sdn,2017,69.19731
sdn,2018,69.57587
sdn,2019,69.95443
sdn,2020,70.33299
sen,1960,29.93868
sen,1961,30.29894
sen,1962,30.6592
sen,1963,30.66429
sen,1964,30.66938
sen,1965,30.67448
sen,1966,30.67957
sen,1967,30.68466
sen,1968,31.44606
sen,1969,32.20746
sen,1970,32.96885
sen,1971,33.73025
sen,1972,34.49165
sen,1973,36.17306
sen,1974,37.85448
sen,1975,39.53589
sen,1976,41.21731
sen,1977,42.89872
sen,1978,44.38968
sen,1979,45.88064
sen,1980,47.3716
sen,1981,48.86256
sen,1982,50.35352
sen,1983,51.89179
sen,1984,53.43005
sen,1985,54.96832
sen,1986,56.50659
sen,1987,58.04485
sen,1988,58.52171
sen,1989,58.99856
sen,1990,59.47542
sen,1991,59.95227
sen,1992,60.42913
sen,1993,60.26194
sen,1994,60.09476
sen,1995,59.92757
sen,1996,59.76039
sen,1997,59.5932
sen,1998,59.99838
sen,1999,60.40355
sen,2000,60.80873
sen,2001,61.21391
sen,2002,61.61908
sen,2003,62.51781
sen,2004,63.41654
sen,2005,64.31527
sen,2006,65.214
sen,2007,66.11272
sen,2008,67.27247
sen,2009,68.43221
sen,2010,69.59195
sen,2011,70.75169
sen,2012,71.91143
sen,2013,72.54718
sen,2014,73.18292
sen,2015,73.81866
sen,2016,74.45441
sen,2017,75.09015
sen,2018,75.54828
sen,2019,76.00641
sen,2020,76.46454
sgp,1960,71.3014
sgp,1961,71.9202
sgp,1962,72.539
sgp,1963,73.13254
sgp,1964,73.72609
sgp,1965,74.31964
sgp,1966,74.91318
sgp,1967,75.50673
sgp,1968,75.90975
sgp,1969,76.31277
sgp,1970,76.7158
sgp,1971,77.11882
sgp,1972,77.52185
sgp,1973,78.07828
sgp,1974,78.63471
sgp,1975,79.19114
sgp,1976,79.74757
sgp,1977,80.304
sgp,1978,80.80591
sgp,1979,81.30781
sgp,1980,81.80972
sgp,1981,82.31162
sgp,1982,82.81353
sgp,1983,83.17935
sgp,1984,83.54517
sgp,1985,83.91099
sgp,1986,84.27681
sgp,1987,84.64263
sgp,1988,85.09542
sgp,1989,85.54821
sgp,1990,86.001
sgp,1991,86.45379
sgp,1992,86.90658
sgp,1993,87.17597
sgp,1994,87.44537
sgp,1995,87.71477
sgp,1996,87.98417
sgp,1997,88.25356
sgp,1998,88.82516
sgp,1999,89.39676
sgp,2000,89.96835
sgp,2001,90.53995
sgp,2002,91.11155
sgp,2003,91.35058
sgp,2004,91.58961
sgp,2005,91.82864
sgp,2006,92.06767
sgp,2007,92.3067
sgp,2008,92.49416
sgp,2009,92.68162
sgp,2010,92.86908
sgp,2011,93.05654
sgp,2012,93.244
sgp,2013,93.41998
sgp,2014,93.59596
sgp,2015,93.77193
sgp,2016,93.94791
sgp,2017,94.12389
sgp,2018,94.20884
sgp,2019,94.2938
sgp,2020,94.37875
slb,1960,43.80254
slb,1961,44.78115
slb,1962,45.75975
slb,1963,46.71746
slb,1964,47.67517
slb,1965,48.63288
slb,1966,49.59059
slb,1967,50.5483
slb,1968,51.52406
slb,1969,52.49983
slb,1970,53.47559
slb,1971,54.45135
slb,1972,55.42712
slb,1973,56.36742
slb,1974,57.30772
slb,1975,58.24802
slb,1976,59.18831
slb,1977,60.12861
slb,1978,60.56812
slb,1979,61.00762
slb,1980,61.44712
slb,1981,61.88663
slb,1982,62.32613
slb,1983,62.44091
slb,1984,62.55569
slb,1985,62.67047
slb,1986,62.78525
slb,1987,62.90003
slb,1988,63.02935
slb,1989,63.15868
slb,1990,63.288
slb,1991,63.41733
slb,1992,63.54665
slb,1993,64.17214
slb,1994,64.79764
slb,1995,65.42313
slb,1996,66.04862
slb,1997,66.67412
slb,1998,67.51696
slb,1999,68.3598
slb,2000,69.20265
slb,2001,70.04549
slb,2002,70.88833
slb,2003,71.61111
slb,2004,72.33389
slb,2005,73.05667
slb,2006,73.77945
slb,2007,74.50223
slb,2008,75.14782
slb,2009,75.79341
slb,2010,76.43899
slb,2011,77.08458
slb,2012,77.73017
slb,2013,78.21032
slb,2014,78.69048
slb,2015,79.17063
slb,2016,79.65078
slb,2017,80.13094
slb,2018,80.33488
slb,2019,80.53883
slb,2020,80.74277
sle,1960,23.9695
sle,1961,24.31843
sle,1962,24.66737
sle,1963,25.16307
sle,1964,25.65877
sle,1965,26.15448
sle,1966,26.65019
sle,1967,27.14589
sle,1968,27.70924
sle,1969,28.27259
sle,1970,28.83594
sle,1971,29.39929
sle,1972,29.96263
sle,1973,30.40887
sle,1974,30.85512
sle,1975,31.30136
sle,1976,31.7476
sle,1977,32.19384
sle,1978,32.38212
sle,1979,32.57039
sle,1980,32.75867
sle,1981,32.94695
sle,1982,33.13523
sle,1983,32.67947
sle,1984,32.22372
sle,1985,31.76797
sle,1986,31.31222
sle,1987,30.85646
sle,1988,30.03629
sle,1989,29.21611
sle,1990,28.39594
sle,1991,27.57576
sle,1992,26.75558
sle,1993,26.66163
sle,1994,26.56767
sle,1995,26.47372
sle,1996,26.37976
sle,1997,26.2858
sle,1998,27.53726
sle,1999,28.78871
sle,2000,30.04017
sle,2001,31.29162
sle,2002,32.54308
sle,2003,33.91731
sle,2004,35.29155
sle,2005,36.66579
sle,2006,38.04003
sle,2007,39.41426
sle,2008,40.57801
sle,2009,41.74175
sle,2010,42.9055
sle,2011,44.06924
sle,2012,45.23298
sle,2013,45.88499
sle,2014,46.537
sle,2015,47.18901
sle,2016,47.84101
sle,2017,48.49302
sle,2018,49.04484
sle,2019,49.59665
sle,2020,50.14846
slv,1960,49.2229
slv,1961,50.3489
slv,1962,51.47491
slv,1963,52.34057
slv,1964,53.20622
slv,1965,54.07188
slv,1966,54.93754
slv,1967,55.80319
slv,1968,56.59112
slv,1969,57.37904
slv,1970,58.16697
slv,1971,58.95489
slv,1972,59.74282
slv,1973,60.17251
slv,1974,60.6022
slv,1975,61.03189
slv,1976,61.46158
slv,1977,61.89127
slv,1978,62.32179
slv,1979,62.75232
slv,1980,63.18284
slv,1981,63.61337
slv,1982,64.0439
slv,1983,65.1265
slv,1984,66.2091
slv,1985,67.2917
slv,1986,68.37431
slv,1987,69.45691
slv,1988,70.55528
slv,1989,71.65365
slv,1990,72.75202
slv,1991,73.85039
slv,1992,74.94876
slv,1993,75.4105
slv,1994,75.87224
slv,1995,76.33398
slv,1996,76.79572
slv,1997,77.25746
slv,1998,77.64515
slv,1999,78.03284
slv,2000,78.42053
slv,2001,78.80822
slv,2002,79.19591
slv,2003,79.47241
slv,2004,79.74891
slv,2005,80.02541
slv,2006,80.30191
slv,2007,80.57841
slv,2008,80.8798
slv,2009,81.18118
slv,2010,81.48256
slv,2011,81.78395
slv,2012,82.08533
slv,2013,82.38241
slv,2014,82.67948
slv,2015,82.97656
slv,2016,83.27363
slv,2017,83.57071
slv,2018,83.81334
slv,2019,84.05597
slv,2020,84.2986
som,1960,29.3918
som,1961,29.91067
som,1962,30.42953
som,1963,30.96684
som,1964,31.50414
som,1965,32.04145
som,1966,32.57876
som,1967,33.11606
som,1968,33.6347
som,1969,34.15333
som,1970,34.67196
som,1971,35.19059
som,1972,35.70922
som,1973,36.22643
som,1974,36.74364
som,1975,37.26084
som,1976,37.77805
som,1977,38.29526
som,1978,38.7673
som,1979,39.23934
som,1980,39.71139
som,1981,40.18343
som,1982,40.65548
som,1983,40.88948
som,1984,41.12349
som,1985,41.3575
som,1986,41.5915
som,1987,41.82551
som,1988,41.39964
som,1989,40.97377
som,1990,40.5479
som,1991,40.12202
som,1992,39.69615
som,1993,41.01509
som,1994,42.33402
som,1995,43.65296
som,1996,44.97189
som,1997,46.29083
som,1998,46.74016
som,1999,47.18949
som,2000,47.63881
som,2001,48.08814
som,2002,48.53747
som,2003,49.02679
som,2004,49.5161
som,2005,50.00541
som,2006,50.49472
som,2007,50.98403
som,2008,51.46091
som,2009,51.93778
som,2010,52.41466
som,2011,52.89153
som,2012,53.36841
som,2013,53.98126
som,2014,54.59412
som,2015,55.20697
som,2016,55.81982
som,2017,56.43267
som,2018,56.86924
som,2019,57.30582
som,2020,57.74239
srb,1960,67.38852
srb,1961,68.27151
srb,1962,69.15451
srb,1963,70.14819
srb,1964,71.14187
srb,1965,72.13556
srb,1966,73.12924
srb,1967,74.12292
srb,1968,74.67237
srb,1969,75.22181
srb,1970,75.77125
srb,1971,76.3207
srb,1972,76.87014
srb,1973,77.27501
srb,1974,77.67988
srb,1975,78.08475
srb,1976,78.48962
srb,1977,78.89448
srb,1978,79.07189
srb,1979,79.24929
srb,1980,79.4267
srb,1981,79.6041
srb,1982,79.7815
srb,1983,80.11048
srb,1984,80.43946
srb,1985,80.76844
srb,1986,81.09742
srb,1987,81.42639
srb,1988,81.59826
srb,1989,81.77012
srb,1990,81.94198
srb,1991,82.11384
srb,1992,82.2857
srb,1993,82.333
srb,1994,82.3803
srb,1995,82.4276
srb,1996,82.4749
srb,1997,82.5222
srb,1998,82.65802
srb,1999,82.79385
srb,2000,82.92967
srb,2001,83.0655
srb,2002,83.20132
srb,2003,83.55087
srb,2004,83.90041
srb,2005,84.24996
srb,2006,84.5995
srb,2007,84.94904
srb,2008,85.2636
srb,2009,85.57816
srb,2010,85.89272
srb,2011,86.20728
srb,2012,86.52183
srb,2013,86.73187
srb,2014,86.94191
srb,2015,87.15195
srb,2016,87.36199
srb,2017,87.57203
srb,2018,87.74038
srb,2019,87.90872
srb,2020,88.07707
ssd,1960,22.57297
ssd,1961,23.08862
ssd,1962,23.60427
ssd,1963,24.14175
ssd,1964,24.67922
ssd,1965,25.21669
ssd,1966,25.75416
ssd,1967,26.29163
ssd,1968,26.76119
ssd,1969,27.23076
ssd,1970,27.70032
ssd,1971,28.16988
ssd,1972,28.63944
ssd,1973,29.17092
ssd,1974,29.70239
ssd,1975,30.23386
ssd,1976,30.76534
ssd,1977,31.29681
ssd,1978,31.4867
ssd,1979,31.67659
ssd,1980,31.86647
ssd,1981,32.05636
ssd,1982,32.24625
ssd,1983,32.88272
ssd,1984,33.51919
ssd,1985,34.15566
ssd,1986,34.79214
ssd,1987,35.42861
ssd,1988,36.36615
ssd,1989,37.30368
ssd,1990,38.24122
ssd,1991,39.17875
ssd,1992,40.11629
ssd,1993,40.7781
ssd,1994,41.4399
ssd,1995,42.10171
ssd,1996,42.76351
ssd,1997,43.42532
ssd,1998,43.73838
ssd,1999,44.05144
ssd,2000,44.3645
ssd,2001,44.67756
ssd,2002,44.99062
ssd,2003,45.57988
ssd,2004,46.16913
ssd,2005,46.75838
ssd,2006,47.34763
ssd,2007,47.93689
ssd,2008,48.87294
ssd,2009,49.809
ssd,2010,50.74505
ssd,2011,51.68111
ssd,2012,52.61717
ssd,2013,53.14933
ssd,2014,53.68149
ssd,2015,54.21365
ssd,2016,54.74581
ssd,2017,55.27797
ssd,2018,55.70752
ssd,2019,56.13707
ssd,2020,56.56663
stp,1960,47.49508
stp,1961,48.26586
stp,1962,49.03665
stp,1963,49.69961
stp,1964,50.36257
stp,1965,51.02553
stp,1966,51.6885
stp,1967,52.35146
stp,1968,53.04732
stp,1969,53.74319
stp,1970,54.43905
stp,1971,55.13492
stp,1972,55.83078
stp,1973,56.65093
stp,1974,57.47108
stp,1975,58.29124
stp,1976,59.11139
stp,1977,59.93154
stp,1978,60.2977
stp,1979,60.66385
stp,1980,61.03001
stp,1981,61.39616
stp,1982,61.76232
stp,1983,61.34122
stp,1984,60.92012
stp,1985,60.49902
stp,1986,60.07791
stp,1987,59.65681
stp,1988,59.51311
stp,1989,59.3694
stp,1990,59.22569
stp,1991,59.08199
stp,1992,58.93828
stp,1993,59.45652
stp,1994,59.97477
stp,1995,60.49301
stp,1996,61.01125
stp,1997,61.5295
stp,1998,62.5709
stp,1999,63.6123
stp,2000,64.6537
stp,2001,65.69511
stp,2002,66.73651
stp,2003,67.76534
stp,2004,68.79418
stp,2005,69.82301
stp,2006,70.85185
stp,2007,71.88068
stp,2008,72.70017
stp,2009,73.51966
stp,2010,74.33914
stp,2011,75.15863
stp,2012,75.97812
stp,2013,76.53402
stp,2014,77.08993
stp,2015,77.64583
stp,2016,78.20174
stp,2017,78.75764
stp,2018,79.04306
stp,2019,79.32849
stp,2020,79.61391
sur,1960,59.82577
sur,1961,60.43225
sur,1962,61.03873
sur,1963,61.64449
sur,1964,62.25025
sur,1965,62.85601
sur,1966,63.46177
sur,1967,64.06753
sur,1968,64.72265
sur,1969,65.37776
sur,1970,66.03288
sur,1971,66.688
sur,1972,67.34312
sur,1973,67.75612
sur,1974,68.16913
sur,1975,68.58213
sur,1976,68.99513
sur,1977,69.40813
sur,1978,70.06206
sur,1979,70.71599
sur,1980,71.36991
sur,1981,72.02384
sur,1982,72.67777
sur,1983,72.99117
sur,1984,73.30458
sur,1985,73.61799
sur,1986,73.93139
sur,1987,74.2448
sur,1988,74.3417
sur,1989,74.4386
sur,1990,74.5355
sur,1991,74.6324
sur,1992,74.7293
sur,1993,74.7702
sur,1994,74.81111
sur,1995,74.85201
sur,1996,74.89292
sur,1997,74.93382
sur,1998,74.99434
sur,1999,75.05485
sur,2000,75.11537
sur,2001,75.17589
sur,2002,75.2364
sur,2003,75.77659
sur,2004,76.31677
sur,2005,76.85695
sur,2006,77.39714
sur,2007,77.93732
sur,2008,78.27586
sur,2009,78.6144
sur,2010,78.95294
sur,2011,79.29148
sur,2012,79.63002
sur,2013,79.79927
sur,2014,79.96852
sur,2015,80.13777
sur,2016,80.30702
sur,2017,80.47628
sur,2018,80.67714
sur,2019,80.878
sur,2020,81.07886
svk,1960,79.50636
svk,1961,80.23025
svk,1962,80.95415
svk,1963,80.99986
svk,1964,81.04557
svk,1965,81.09128
svk,1966,81.13699
svk,1967,81.1827
svk,1968,81.18841
svk,1969,81.19411
svk,1970,81.19981
svk,1971,81.20551
svk,1972,81.21121
svk,1973,81.35196
svk,1974,81.4927
svk,1975,81.63344
svk,1976,81.77419
svk,1977,81.91493
svk,1978,81.99067
svk,1979,82.06641
svk,1980,82.14215
svk,1981,82.21788
svk,1982,82.29362
svk,1983,82.39008
svk,1984,82.48654
svk,1985,82.583
svk,1986,82.67946
svk,1987,82.77592
svk,1988,82.98981
svk,1989,83.20371
svk,1990,83.41761
svk,1991,83.6315
svk,1992,83.8454
svk,1993,84.14757
svk,1994,84.44975
svk,1995,84.75192
svk,1996,85.05409
svk,1997,85.35626
svk,1998,85.63451
svk,1999,85.91276
svk,2000,86.19101
svk,2001,86.46926
svk,2002,86.74751
svk,2003,86.91816
svk,2004,87.08881
svk,2005,87.25946
svk,2006,87.4301
svk,2007,87.60075
svk,2008,87.84479
svk,2009,88.08883
svk,2010,88.33286
svk,2011,88.5769
svk,2012,88.82094
svk,2013,89.00259
svk,2014,89.18425
svk,2015,89.36591
svk,2016,89.54756
svk,2017,89.72922
svk,2018,89.85905
svk,2019,89.98888
svk,2020,90.11872
svn,1960,75.93384
svn,1961,76.52379
svn,1962,77.11374
svn,1963,77.34592
svn,1964,77.5781
svn,1965,77.81028
svn,1966,78.04246
svn,1967,78.27465
svn,1968,78.61775
svn,1969,78.96084
svn,1970,79.30394
svn,1971,79.64704
svn,1972,79.99014
svn,1973,80.47237
svn,1974,80.9546
svn,1975,81.43683
svn,1976,81.91906
svn,1977,82.40129
svn,1978,82.54279
svn,1979,82.68428
svn,1980,82.82578
svn,1981,82.96727
svn,1982,83.10877
svn,1983,83.49055
svn,1984,83.87234
svn,1985,84.25413
svn,1986,84.63591
svn,1987,85.0177
svn,1988,85.24045
svn,1989,85.4632
svn,1990,85.68595
svn,1991,85.90869
svn,1992,86.13144
svn,1993,86.45658
svn,1994,86.78171
svn,1995,87.10684
svn,1996,87.43198
svn,1997,87.75711
svn,1998,88.04277
svn,1999,88.32843
svn,2000,88.6141
svn,2001,88.89976
svn,2002,89.18542
svn,2003,89.55515
svn,2004,89.92489
svn,2005,90.29463
svn,2006,90.66436
svn,2007,91.0341
svn,2008,91.23047
svn,2009,91.42684
svn,2010,91.62321
svn,2011,91.81958
svn,2012,92.01595
svn,2013,92.13039
svn,2014,92.24483
svn,2015,92.35928
svn,2016,92.47372
svn,2017,92.58816
svn,2018,92.71711
svn,2019,92.84605
svn,2020,92.97499
swe,1960,83.93969
swe,1961,84.23569
swe,1962,84.53169
swe,1963,84.75688
swe,1964,84.98206
swe,1965,85.20725
swe,1966,85.43243
swe,1967,85.65762
swe,1968,85.8481
swe,1969,86.03858
swe,1970,86.22907
swe,1971,86.41955
swe,1972,86.61003
swe,1973,86.76956
swe,1974,86.92909
swe,1975,87.08862
swe,1976,87.24814
swe,1977,87.40767
swe,1978,87.61751
swe,1979,87.82735
swe,1980,88.03719
swe,1981,88.24703
swe,1982,88.45687
swe,1983,88.59054
swe,1984,88.7242
swe,1985,88.85787
swe,1986,88.99153
swe,1987,89.1252
swe,1988,89.2514
swe,1989,89.3776
swe,1990,89.5038
swe,1991,89.63
swe,1992,89.7562
swe,1993,89.94971
swe,1994,90.14321
swe,1995,90.33672
swe,1996,90.53023
swe,1997,90.72374
swe,1998,90.84333
swe,1999,90.96292
swe,2000,91.08252
swe,2001,91.20211
swe,2002,91.3217
swe,2003,91.46564
swe,2004,91.60958
swe,2005,91.75352
swe,2006,91.89746
swe,2007,92.04139
swe,2008,92.19631
swe,2009,92.35123
swe,2010,92.50614
swe,2011,92.66106
swe,2012,92.81597
swe,2013,92.91711
swe,2014,93.01824
swe,2015,93.11937
swe,2016,93.2205
swe,2017,93.32163
swe,2018,93.42212
swe,2019,93.5226
swe,2020,93.62309
swz,1960,38.2587
swz,1961,38.73981
swz,1962,39.22092
swz,1963,39.74466
swz,1964,40.2684
swz,1965,40.79214
swz,1966,41.31589
swz,1967,41.83963
swz,1968,42.71288
swz,1969,43.58614
swz,1970,44.45939
swz,1971,45.33265
swz,1972,46.2059
swz,1973,47.1967
swz,1974,48.18749
swz,1975,49.17829
swz,1976,50.16908
swz,1977,51.15987
swz,1978,52.34809
swz,1979,53.53631
swz,1980,54.72453
swz,1981,55.91275
swz,1982,57.10096
swz,1983,58.24065
swz,1984,59.38034
swz,1985,60.52003
swz,1986,61.65972
swz,1987,62.79941
swz,1988,62.66821
swz,1989,62.53701
swz,1990,62.40582
swz,1991,62.27462
swz,1992,62.14343
swz,1993,59.42628
swz,1994,56.70913
swz,1995,53.99198
swz,1996,51.27483
swz,1997,48.55768
swz,1998,44.26718
swz,1999,39.97668
swz,2000,35.68618
swz,2001,31.39568
swz,2002,27.10517
swz,2003,26.72528
swz,2004,26.34538
swz,2005,25.96548
swz,2006,25.58558
swz,2007,25.20568
swz,2008,27.72784
swz,2009,30.25
swz,2010,32.77216
swz,2011,35.29431
swz,2012,37.81647
swz,2013,42.07314
swz,2014,46.32981
swz,2015,50.58648
swz,2016,54.84315
swz,2017,59.09982
swz,2018,59.74256
swz,2019,60.3853
swz,2020,61.02804
syc,1960,68.23688
syc,1961,68.5349
syc,1962,68.83293
syc,1963,69.37589
syc,1964,69.91885
syc,1965,70.46182
syc,1966,71.00478
syc,1967,71.54774
syc,1968,72.22611
syc,1969,72.90447
syc,1970,73.58284
syc,1971,74.26121
syc,1972,74.93957
syc,1973,75.54216
syc,1974,76.14474
syc,1975,76.74733
syc,1976,77.34992
syc,1977,77.9525
syc,1978,78.2792
syc,1979,78.60589
syc,1980,78.93258
syc,1981,79.25927
syc,1982,79.58596
syc,1983,79.72892
syc,1984,79.87187
syc,1985,80.01483
syc,1986,80.15779
syc,1987,80.30075
syc,1988,80.69145
syc,1989,81.08216
syc,1990,81.47287
syc,1991,81.86358
syc,1992,82.25429
syc,1993,82.39835
syc,1994,82.5424
syc,1995,82.68646
syc,1996,82.83052
syc,1997,82.97457
syc,1998,82.97551
syc,1999,82.97645
syc,2000,82.97739
syc,2001,82.97833
syc,2002,82.97927
syc,2003,83.06888
syc,2004,83.1585
syc,2005,83.24812
syc,2006,83.33774
syc,2007,83.42736
syc,2008,83.49656
syc,2009,83.56575
syc,2010,83.63495
syc,2011,83.70415
syc,2012,83.77335
syc,2013,83.8597
syc,2014,83.94605
syc,2015,84.03241
syc,2016,84.11876
syc,2017,84.20511
syc,2018,84.32277
syc,2019,84.44043
syc,2020,84.55809
syr,1960,49.27443
syr,1961,50.23075
syr,1962,51.18706
syr,1963,52.18832
syr,1964,53.18958
syr,1965,54.19084
syr,1966,55.1921
syr,1967,56.19335
syr,1968,57.41386
syr,1969,58.63437
syr,1970,59.85488
syr,1971,61.07539
syr,1972,62.2959
syr,1973,63.37717
syr,1974,64.45843
syr,1975,65.5397
syr,1976,66.62097
syr,1977,67.70223
syr,1978,68.72338
syr,1979,69.74452
syr,1980,70.76567
syr,1981,71.78682
syr,1982,72.80796
syr,1983,73.83261
syr,1984,74.85725
syr,1985,75.8819
syr,1986,76.90654
syr,1987,77.93119
syr,1988,78.60051
syr,1989,79.26984
syr,1990,79.93916
syr,1991,80.60849
syr,1992,81.27781
syr,1993,81.68966
syr,1994,82.10151
syr,1995,82.51336
syr,1996,82.92521
syr,1997,83.33705
syr,1998,83.63399
syr,1999,83.93092
syr,2000,84.22785
syr,2001,84.52478
syr,2002,84.82171
syr,2003,85.11239
syr,2004,85.40306
syr,2005,85.69373
syr,2006,85.9844
syr,2007,86.27508
syr,2008,85.99309
syr,2009,85.7111
syr,2010,85.42911
syr,2011,85.14712
syr,2012,84.86513
syr,2013,85.25023
syr,2014,85.63532
syr,2015,86.02041
syr,2016,86.40551
syr,2017,86.7906
syr,2018,87.38516
syr,2019,87.97972
syr,2020,88.57428
tcd,1960,31.41434
tcd,1961,31.64434
tcd,1962,31.87434
tcd,1963,32.12232
tcd,1964,32.3703
tcd,1965,32.61829
tcd,1966,32.86627
tcd,1967,33.11426
tcd,1968,33.75037
tcd,1969,34.38648
tcd,1970,35.0226
tcd,1971,35.65871
tcd,1972,36.29482
tcd,1973,36.63599
