geo,time,ne_rsb_gnfs_cn
srb,2005,-315571300000
srb,2006,-393111000000
srb,2007,-530578700000
srb,2008,-633843400000
srb,2009,-406735600000
srb,2010,-397219200000
srb,2011,-462564800000
srb,2012,-525072200000
srb,2013,-338649800000
srb,2014,-336020900000
srb,2015,-303832800000
srb,2016,-218523200000
srb,2017,-313475100000
srb,2018,-437578100000
srb,2019,-538539000000
srb,2020,-455818200000
ssd,2008,10611758100
ssd,2009,7286941900
ssd,2010,10744953200
ssd,2011,17344350400
ssd,2012,4943288300
ssd,2013,-17030241300
ssd,2014,5003877600
ssd,2015,3351875200
sur,2006,528000000
sur,2007,554000000
sur,2008,451000000
sur,2009,35000000
sur,2010,1695000000
svk,1990,-957857000
svk,1991,-540461000
svk,1992,-788327000
svk,1993,-1027929000
svk,1994,386909000
svk,1995,-138217000
svk,1996,-2915501000
svk,1997,-2536110000
svk,1998,-2945400000
svk,1999,-1368713000
svk,2000,-752735000
svk,2001,-2557799000
svk,2002,-2401368000
svk,2003,-198679000
svk,2004,-719284000
svk,2005,-1577227000
svk,2006,-1209843000
svk,2007,272973000
svk,2008,-1217390000
svk,2009,-107972000
svk,2010,-211168000
svk,2011,502241000
svk,2012,4055768000
svk,2013,4166390000
svk,2014,3673999000
svk,2015,2452508000
svk,2016,2389959000
svk,2017,1848860000
svk,2018,1680371000
svk,2019,375137000
svk,2020,853000000
svn,1990,85625000
svn,1991,112751000
svn,1992,245806000
svn,1993,17096000
svn,1994,101434000
svn,1995,-236710000
svn,1996,-151541000
svn,1997,-157418000
svn,1998,-259729000
svn,1999,-745841000
svn,2000,-693308000
svn,2001,-220107000
svn,2002,233389000
svn,2003,-81306000
svn,2004,-399770000
svn,2005,-186349000
svn,2006,-15094000
svn,2007,-466128000
svn,2008,-798342000
svn,2009,510000000
svn,2010,384790000
svn,2011,450775000
svn,2012,1232157000
svn,2013,1704822000
svn,2014,2541720000
svn,2015,3108794000
svn,2016,3453268000
svn,2017,3860944000
svn,2018,3873388000
svn,2019,4186612000
svn,2020,4328242000
swe,1960,-523121700
swe,1961,319788900
swe,1962,227800300
swe,1963,161071800
swe,1964,174879100
swe,1965,-1115049600
swe,1966,-979462800
swe,1967,-178734500
swe,1968,-399939800
swe,1969,-732063200
swe,1970,-770443000
swe,1971,2487822000
swe,1972,3489988000
swe,1973,6870360000
swe,1974,-1527419000
swe,1975,-105931000
swe,1976,-5365786000
swe,1977,-5776941000
swe,1978,5099154000
swe,1979,-3981356000
swe,1980,-9394894000
swe,1981,-512583000
swe,1982,-3140338000
swe,1983,14624174000
swe,1984,28856124000
swe,1985,13002333000
swe,1986,29084234000
swe,1987,17338409000
swe,1988,16131823000
swe,1989,1778720000
swe,1990,327543000
swe,1991,18238959000
swe,1992,18927809000
swe,1993,44513000000
swe,1994,59290000000
swe,1995,107687000000
swe,1996,107980000000
swe,1997,128062000000
swe,1998,122750000000
swe,1999,120573000000
swe,2000,121356000000
swe,2001,131526000000
swe,2002,137076000000
swe,2003,146149000000
swe,2004,192174000000
swe,2005,184057000000
swe,2006,211632000000
swe,2007,201157000000
swe,2008,191417000000
swe,2009,180393000000
swe,2010,182586000000
swe,2011,177126000000
swe,2012,178650000000
swe,2013,162003000000
swe,2014,143690000000
swe,2015,162312000000
swe,2016,135202000000
swe,2017,117232000000
swe,2018,107909000000
swe,2019,211306000000
swe,2020,228305000000
swz,1960,3500000
swz,1961,2200000
swz,1962,700000
swz,1963,2200000
swz,1964,3600000
swz,1965,6700000
swz,1966,-300000
swz,1967,-5700000
swz,1968,2000000
swz,1969,8100000
swz,1970,7600000
swz,1971,12600000
swz,1972,9500000
swz,1973,21900000
swz,1974,40000000
swz,1975,34200000
swz,1976,19200000
swz,1977,-8600000
swz,1978,-70300000
swz,1979,-126000000
swz,1980,-166500000
swz,1981,-153500000
swz,1982,-205800000
swz,1983,-237000000
swz,1984,-271700000
swz,1985,-290270000
swz,1986,-112900000
swz,1987,-3100000
swz,1988,-53499900
swz,1989,-50799800
swz,1990,-284348600
swz,1991,-363215700
swz,1992,-686798100
swz,1993,-846688000
swz,1994,-462961600
swz,1995,-846195900
swz,1996,-1466182600
swz,1997,-1170843400
swz,1998,-1534554100
swz,1999,-1538312600
swz,2000,-1672274400
swz,2001,-1065859400
swz,2002,-2071626000
swz,2003,-755896500
swz,2004,-1269181600
swz,2005,-2217142600
swz,2006,1059691400
swz,2007,1783562500
swz,2008,-1928541000
swz,2009,-2481393500
swz,2010,-4459115200
swz,2011,-3887270500
swz,2012,-2519769500
swz,2013,-2544130800
swz,2014,-303455100
swz,2015,1100058600
swz,2016,823140600
swz,2017,-453167900
swz,2018,-2399664100
swz,2019,1743386700
swz,2020,1782404300
sxm,2011,105900000
sxm,2012,161200000
sxm,2013,96100000
sxm,2014,-92700000
sxm,2015,153400000
sxm,2016,66300000
sxm,2017,-172000000
sxm,2018,-780000000
syc,1976,-226276000
syc,1977,-264985000
syc,1978,-296623000
syc,1979,-396156000
syc,1980,-496233000
syc,1981,-480672000
syc,1982,-541238000
syc,1983,-456835000
syc,1984,-437259000
syc,1985,-505028000
syc,1986,-538313000
syc,1987,-509823800
syc,1988,-685308000
syc,1989,-736636700
syc,1990,-692274000
syc,1991,-652155000
syc,1992,-735206000
syc,1993,-969836000
syc,1994,-786691000
syc,1995,-855701000
syc,1996,-1188453000
syc,1997,-1141905000
syc,1998,-1371853000
syc,1999,-1541919000
syc,2000,-225949700
syc,2001,-722002800
syc,2002,-287366600
syc,2003,90173000
syc,2004,-348675300
syc,2005,-1097240700
syc,2006,-906792700
syc,2007,-82246800
syc,2008,-981847700
syc,2009,-1041937100
syc,2010,-1671830100
syc,2011,-2061066300
syc,2012,-2588000000
syc,2013,-190300000
syc,2014,-1922900700
syc,2015,-921691100
syc,2016,-2322162600
syc,2017,-2512875800
syc,2018,-3121526400
syc,2019,-2587000000
syc,2020,-4823000000
syr,1960,-197824800
syr,1961,-161878500
syr,1962,-25802700
syr,1963,-79934800
syr,1964,-127904200
syr,1965,3600
syr,1966,-269108200
syr,1967,-187593900
syr,1968,-188218100
syr,1969,-314321800
syr,1970,-242000000
syr,1971,-400000000
syr,1972,-513000000
syr,1973,-366000000
syr,1974,-1531000000
syr,1975,-2587000000
syr,1976,-3651000000
syr,1977,-6076000000
syr,1978,-5306000000
syr,1979,-6575000000
syr,1980,-8823000000
syr,1981,-11397000000
syr,1982,-7577000000
syr,1983,-9835000000
syr,1984,-8723000000
syr,1985,-11226000000
syr,1986,-10976000000
syr,1987,-16952000000
syr,1988,-17157000000
syr,1989,-66000000
syr,1990,1042000000
syr,1991,-23893000000
syr,1992,-42273000000
syr,1993,-53948000000
syr,1994,-62405000000
syr,1995,-39381000000
syr,1996,-43263000000
syr,1997,-10300000000
syr,1998,-2897000000
syr,1999,2663000000
syr,2000,62847000000
syr,2001,62385000000
syr,2002,79926000000
syr,2003,30813000000
syr,2004,35259000000
syr,2005,29402000000
syr,2006,65908000000
syr,2007,16357000000
syr,2008,21939000000
syr,2009,-46003000000
syr,2010,9167000000
syr,2011,-388942000000
syr,2012,-603137000000
syr,2013,-856276000000
syr,2014,-1453217000000
syr,2015,-1411770000000
syr,2016,-2215189000000
syr,2017,-2735353000000
syr,2018,-1995191000000
syr,2019,-1855782000000
tcd,1960,-2804849600
tcd,1961,-3805366300
tcd,1962,-4905787400
tcd,1963,-5705559000
tcd,1964,-7306218500
tcd,1965,-4406472300
tcd,1966,-4306941300
tcd,1967,-4207467200
tcd,1968,-4207879300
tcd,1969,-5507597900
tcd,1970,-7509886100
tcd,1971,-7110328200
tcd,1972,-7110083700
tcd,1973,-11210646500
tcd,1974,-13213564400
tcd,1975,-21212512500
tcd,1976,-21315628000
tcd,1977,-29916556000
tcd,1978,-29019380100
tcd,1979,-36017602300
tcd,1980,-26017353300
tcd,1981,-18016884300
tcd,1982,-19008442200
tcd,1983,-22593438200
tcd,1984,-24237973900
tcd,1985,-90133930100
tcd,1986,-81287241300
tcd,1987,-73368347100
tcd,1988,-66614120600
tcd,1989,-80619575700
tcd,1990,-68289941500
tcd,1991,-65909697600
tcd,1992,-68355922100
tcd,1993,-66295903400
tcd,1994,-123000000000
tcd,1995,-85442000000
tcd,1996,-94747000000
tcd,1997,-110223000000
tcd,1998,-114007440000
tcd,1999,-131072600000
tcd,2000,-175441931000
tcd,2001,-438435080000
tcd,2002,-1398800000000
tcd,2003,-542584499200
tcd,2004,5810446500
tcd,2005,354369780900
tcd,2006,-28887659300
tcd,2007,177035490300
tcd,2008,236387773400
tcd,2009,-298548397000
tcd,2010,-353634075000
tcd,2011,-167872920300
tcd,2012,-229807309300
tcd,2013,-353010505300
tcd,2014,-571579936000
tcd,2015,-424736000000
tcd,2016,-640698000000
tcd,2017,-338483000000
tcd,2018,-113829715900
tcd,2019,-71998200000
tcd,2020,-943528170000
tgo,1960,-124073000
tgo,1961,2795722700
tgo,1962,1497891900
tgo,1963,-1543701500
tgo,1964,-206450700
tgo,1965,399401000
tgo,1966,4068709400
tgo,1967,5883700200
tgo,1968,7738499100
tgo,1969,9430810600
tgo,1970,7614789700
tgo,1971,5476200400
tgo,1972,676690000
tgo,1973,112789500
tgo,1974,50078007300
tgo,1975,-13610057700
tgo,1976,1150804000
tgo,1977,-20998111200
tgo,1978,-23999995900
tgo,1979,-49764393000
tgo,1980,-12700000300
tgo,1981,-17599995900
tgo,1982,-23000006700
tgo,1983,-3700006900
tgo,1984,-6599999400
tgo,1985,-29800005700
tgo,1986,-43000004600
tgo,1987,-35199991800
tgo,1988,-36699996200
tgo,1989,-39590002700
tgo,1990,-52588986300
tgo,1991,-36572004400
tgo,1992,-41302990900
tgo,1993,-26932002800
tgo,1994,-20218003500
tgo,1995,-32500006900
tgo,1996,-81400021000
tgo,1997,-138500014100
tgo,1998,-127499993100
tgo,1999,-98400010200
tgo,2000,-129595000000
tgo,2001,-159490000000
tgo,2002,-145999000000
tgo,2003,-154747000000
tgo,2004,-180439000000
tgo,2005,-188369000000
tgo,2006,-199815000000
tgo,2007,-222630000000
tgo,2008,-237665000000
tgo,2009,-232933000000
tgo,2010,-263473000000
tgo,2011,-380224000000
tgo,2012,-276858000000
tgo,2013,-422815000000
tgo,2014,-407328000000
tgo,2015,-542977000000
tgo,2016,-467069000000
tgo,2017,-282051000000
tgo,2018,-347717700000
tgo,2019,-348970700000
tgo,2020,-405034100000
tha,1960,-743000000
tha,1961,144000000
tha,1962,-1356000000
tha,1963,-2390000000
tha,1964,-1149000000
tha,1965,-1101000000
tha,1966,-364000000
tha,1967,-2404000000
tha,1968,-4734000000
tha,1969,-5569000000
tha,1970,-6429000000
tha,1971,-4332000000
tha,1972,-1692000000
tha,1973,-3206000000
tha,1974,-6607000000
tha,1975,-13988000000
tha,1976,-8558000000
tha,1977,-21867000000
tha,1978,-20639000000
tha,1979,-37590000000
tha,1980,-41446000000
tha,1981,-47704000000
tha,1982,-14412000000
tha,1983,-65962000000
tha,1984,-42156000000
tha,1985,-28821000000
tha,1986,23039000000
tha,1987,7280000000
tha,1988,-21674000000
tha,1989,-47611000000
tha,1990,-164170000000
tha,1991,-163997000000
tha,1992,-113511000000
tha,1993,-134177000000
tha,1994,-175775000000
tha,1995,-282221000000
tha,1996,-289324000000
tha,1997,66996000000
tha,1998,735047000000
tha,1999,582960000000
tha,2000,424980000000
tha,2001,333176000000
tha,2002,364739000000
tha,2003,401293000000
tha,2004,315157000000
tha,2005,-79832000000
tha,2006,274175000000
tha,2007,714425000000
tha,2008,232561000000
tha,2009,927986000000
tha,2010,618423000000
tha,2011,230029000000
tha,2012,28117000000
tha,2013,242806000000
tha,2014,778309000000
tha,2015,1433956000000
tha,2016,1979404000000
tha,2017,1928995000000
tha,2018,1446475000000
tha,2019,1578845000000
tha,2020,773840000000
tjk,1993,-925300
tjk,1994,-2069100
tjk,1995,-4432100
tjk,1996,-10667500
tjk,1997,-35000000
tjk,1998,-94000000
tjk,1999,-19000000
tjk,2000,-33000000
tjk,2001,-266000000
tjk,2002,-441000000
tjk,2003,-467000000
tjk,2004,-669000000
tjk,2005,-1334000000
tjk,2006,-2319000000
tjk,2007,-6890000000
tjk,2008,-8225000000
tjk,2009,-7640000000
tjk,2010,-10776000000
tjk,2011,-14100000000
tjk,2012,-17583000000
tjk,2013,-19951000000
tjk,2014,-16318000000
tjk,2017,-15418600000
tjk,2018,-19253600000
tjk,2019,-20635900000
tjk,2020,-17907800000
tkm,1991,700
tkm,1992,46300
tkm,1993,467400
tkm,1994,-60600
tkm,1995,-304700
tkm,1996,-52000000
tkm,1997,-570000000
tkm,1998,-1032000000
tkm,1999,-767000000
tkm,2000,360000000
tkm,2001,72000000
tkm,2002,644000000
tkm,2003,239000000
tkm,2004,10000000
tkm,2005,1322000000
tkm,2006,3957000000
tkm,2007,4665000000
tkm,2008,9906000000
tkm,2009,-6214000000
tkm,2010,-3253000000
tkm,2011,7108000000
tkm,2012,8350000000
tkm,2013,1213000000
tkm,2014,3060000000
tkm,2015,-12466000000
tkm,2016,-22464000000
tkm,2017,-11467000000
tkm,2018,14507500000
tls,2000,-566475200
tls,2001,-710223200
tls,2002,-773587300
tls,2003,-532518000
tls,2004,-407231400
tls,2005,-279235300
tls,2006,-364926700
tls,2007,-590382200
tls,2008,-755905700
tls,2009,-1013015400
tls,2010,-1034226100
tls,2011,-1333972700
tls,2012,-1325990300
tls,2013,-955583800
tls,2014,-1065276100
tls,2015,-858412500
tls,2016,-885815300
tls,2017,-833044300
tls,2018,-897362200
tls,2019,-550721800
tls,2020,-484718100
ton,1975,-7322500
ton,1976,-7298600
ton,1977,-7176800
ton,1978,-14194000
ton,1979,-17472100
ton,1980,-17613000
ton,1981,-22678000
ton,1982,-22664000
ton,1983,-34126000
ton,1984,-26610000
ton,1985,-36207000
ton,1986,-45056000
ton,1987,-39282000
ton,1988,-54937000
ton,1989,-50459000
ton,1990,-45950000
ton,1991,-64546000
ton,1992,-46801000
ton,1993,-53007000
ton,1994,-73975000
ton,1995,-98752000
ton,1996,-102860000
ton,1997,-81845000
ton,1998,-111763200
ton,1999,-61981400
ton,2000,-81527400
ton,2001,-113917800
ton,2002,-147411700
ton,2003,-165609700
ton,2004,-174817300
ton,2005,-198020000
ton,2006,-219328600
ton,2007,-275012600
ton,2008,-240594100
ton,2009,-331582600
ton,2010,-340954000
ton,2011,-351689149.09707
ton,2012,-350228600.92867
ton,2013,-329959220.1611
ton,2014,-326692962.14559
ton,2015,-403605367.54297
ton,2016,-387905870.32303
ton,2017,-444247739.21003
ton,2018,-480191084.71231
ton,2019,-502818047.36838
ton,2020,-489081423.51414
tun,1965,24200000
tun,1966,41300000
tun,1967,38100000
tun,1968,64300000
tun,1969,64100000
tun,1970,-20800000
tun,1971,-2900000
tun,1972,6500000
tun,1973,-4100000
tun,1974,48900000
tun,1975,-32600000
tun,1976,-95300000
tun,1977,-184800000
tun,1978,-193100000
tun,1979,-87300000
tun,1980,-189900000
tun,1981,-352400000
tun,1982,-505900000
tun,1983,-473600000
tun,1984,-728800000
tun,1985,-423200000
tun,1986,-509800000
tun,1987,-79500000
tun,1988,31200000
tun,1989,-318000000
tun,1990,-762200000
tun,1991,-596000000
tun,1992,-949800000
tun,1993,-1102700000
tun,1994,-464900000
tun,1995,-666000000
tun,1996,-286300000
tun,1997,-521400000
tun,1998,-729900000
tun,1999,-529900000
tun,2000,-935700000
tun,2001,-1244000000
tun,2002,-1241200000
tun,2003,-1210900000
tun,2004,-982300000
tun,2005,-161900000
tun,2006,-862000000
tun,2007,-948900000
tun,2008,-1679200000
tun,2009,-1723500000
tun,2010,-2798723338.303
tun,2011,-5417792257.4952
tun,2012,-7186338891.0858
tun,2013,-7257605820.167
tun,2014,-8715666386.1458
tun,2015,-9383324111.4187
tun,2016,-10007150712.9805
tun,2017,-12616371159.8797
tun,2018,-14582415280.8356
tur,1960,-1100
tur,1961,-1200
tur,1962,-1900
tur,1963,-2600
tur,1964,-1000
tur,1965,-900
tur,1966,-2000
tur,1967,-1200
tur,1968,-2200
tur,1969,-2000
tur,1970,-3800
tur,1971,-7100
tur,1972,-7300
tur,1973,-7500
tur,1974,-27500
tur,1975,-43900
tur,1976,-47800
tur,1977,-72800
tur,1978,-49700
tur,1979,-74000
tur,1980,-353900
tur,1981,-368800
tur,1982,-330800
tur,1983,-568000
tur,1984,-894600
tur,1985,-1089900
tur,1986,-1424900
tur,1987,-1626400
tur,1988,1422900
tur,1989,-3586800
tur,1990,-16558800
tur,1991,-17603900
tur,1992,-32286000
tur,1993,-112361600
tur,1994,37849100
tur,1995,-346160500
tur,1996,-928279200
tur,1997,-1674467500
tur,1998,674157200
tur,1999,-46275100
tur,2000,-4445197200
tur,2001,11108208400
tur,2002,8067238000
tur,2003,-1004506900
tur,2004,-9187693600
tur,2005,-16257381400
tur,2006,-31617046800
tur,2007,-36145648000
tur,2008,-34250873300
tur,2009,-469660500
tur,2010,-50281951400
tur,2011,-102795366200
tur,2012,-64983798700
tur,2013,-90100645400
tur,2014,-68946297100
tur,2015,-47629811200
tur,2016,-56764367200
tur,2017,-115424483300
tur,2018,-9344813000
tur,2019,111521028000
tur,2020,-192331251000
tza,1990,-206290000000
tza,1991,-253939000000
tza,1992,-368658000000
tza,1993,-512907000000
tza,1994,-528992000000
tza,1995,-526563000000
tza,1996,-452356000000
tza,1997,-445484000000
tza,1998,-480010157500
tza,1999,-443684771400
tza,2000,-252955618200
tza,2001,-42368040400
tza,2002,145401938200
tza,2003,-41499044700
tza,2004,-275772993900
tza,2005,-621589658200
tza,2006,-1386412779900
tza,2007,-2283684578700
tza,2008,-3377622280700
tza,2009,-2743114380300
tza,2010,-3764450904400
tza,2011,-6961610797400
tza,2012,-5998449276200
tza,2013,-7740113125600
tza,2014,-7614052518500
tza,2015,-6177858767600
tza,2016,-2948019478700
tza,2017,-2327425304000
tza,2018,-4083366001600
tza,2019,-1319750912300
tza,2020,-1450776276700
uga,1960,2224800
uga,1961,1168600
uga,1962,1139300
uga,1963,2171700
uga,1964,3822300
uga,1965,770000
uga,1966,160000
uga,1967,630000
uga,1968,980000
uga,1969,990000
uga,1970,2910000
uga,1971,-4190000
uga,1972,2780000
uga,1973,4130000
uga,1974,-480000
uga,1975,-4810000
uga,1976,4360000
uga,1977,6760000
uga,1978,-29000000
uga,1979,16000000
uga,1980,-82000000
uga,1981,-160000000
uga,1982,-398000000
uga,1983,-335000000
uga,1984,-137000000
uga,1985,-227000000
uga,1986,-1034000000
uga,1987,-12186000000
uga,1988,-39853000000
uga,1989,-90735000000
uga,1990,-166852000000
uga,1991,-264862000000
uga,1992,-426374000000
uga,1993,-546297000000
uga,1994,-455793000000
uga,1995,-485173000000
uga,1996,-701791000000
uga,1997,-493500000000
uga,1998,-815000000000
uga,1999,-941392296000
uga,2000,-1071859881700
uga,2001,-1265815780200
uga,2002,-1501566311300
uga,2003,-1718730281500
uga,2004,-1546411663800
uga,2005,-1706965764400
uga,2006,-2382237883200
uga,2007,-2823592547300
uga,2008,-1885809394100
uga,2009,-4770346644200
uga,2010,-5747404373100
uga,2011,-9094691837500
uga,2012,-8741191651400
uga,2013,-7554664886700
uga,2014,-5063926541500
uga,2015,-10930001916500
uga,2016,-6389892293600
uga,2017,-3814185689500
uga,2018,-7788496840200
uga,2019,-6793295130700
uga,2020,-8620344114300
ukr,1989,-1000
ukr,1990,-18000
ukr,1991,65000
ukr,1992,1002000
ukr,1993,-4640000
ukr,1994,-381150000
ukr,1995,-1680848900
ukr,1996,-2081001500
ukr,1997,-2856001600
ukr,1998,-2332999700
ukr,1999,7116751800
ukr,2000,8557000000
ukr,2001,2897000000
ukr,2002,9934000000
ukr,2003,6923000000
ukr,2004,26501000000
ukr,2005,3713000000
ukr,2006,-15503000000
ukr,2007,-41061000000
ukr,2008,-75819000000
ukr,2009,-15328000000
ukr,2010,-31563000000
ukr,2011,-80853000000
ukr,2012,-114643000000
ukr,2013,-124963000000
ukr,2014,-55635000000
ukr,2015,-51926000000
ukr,2016,-165162000000
ukr,2017,-232093000000
ukr,2018,-310791000000
ukr,2019,-320079000000
ukr,2020,-44127000000
ury,1960,-700
ury,1961,-100
ury,1962,-600
ury,1963,0
ury,1964,200
ury,1965,3800
ury,1966,5500
ury,1967,2400
ury,1968,11000
ury,1969,6300
ury,1970,-7000
ury,1971,-8000
ury,1972,6300
ury,1973,31000
ury,1974,-112700
ury,1975,-276700
ury,1976,-62900
ury,1977,-528100
ury,1978,-682500
ury,1979,-2439500
ury,1980,-5162000
ury,1981,-4563900
ury,1982,-3770100
ury,1983,3657000
ury,1984,14111000
ury,1985,27076000
ury,1986,52950000
ury,1987,40587000
ury,1988,127265000
ury,1989,303736000
ury,1990,591130000
ury,1991,640421000
ury,1992,320243000
ury,1993,-255972000
ury,1994,-542251000
ury,1995,-127482000
ury,1996,-308246000
ury,1997,-6315867800
ury,1998,-7444005600
ury,1999,-8678668600
ury,2000,-9161462600
ury,2001,-7516072700
ury,2002,3512094800
ury,2003,10552706000
ury,2004,10795128500
ury,2005,8204315200
ury,2006,-6488361600
ury,2007,-5656642500
ury,2008,-30548266000
ury,2009,5744856000
ury,2010,7975346000
ury,2011,-3730761900
ury,2012,-33546713000
ury,2013,-35486327000
ury,2014,-26640780000
ury,2015,-5423592300
ury,2016,92111334700
ury,2017,101113199100
ury,2018,98468407300
ury,2019,127221156800
ury,2020,98647045500
usa,1970,3949000000
usa,1971,621000000
usa,1972,-3373000000
usa,1973,4110000000
usa,1974,-815000000
usa,1975,15976000000
usa,1976,-1631000000
usa,1977,-23094000000
usa,1978,-25367000000
usa,1979,-22545000000
usa,1980,-13056000000
usa,1981,-12519000000
usa,1982,-19974000000
usa,1983,-51642000000
usa,1984,-102727000000
usa,1985,-114018000000
usa,1986,-131869000000
usa,1987,-144770000000
usa,1988,-109392000000
usa,1989,-86742000000
usa,1990,-77854000000
usa,1991,-28613000000
usa,1992,-34738000000
usa,1993,-65174000000
usa,1994,-92487000000
usa,1995,-89762000000
usa,1996,-96377000000
usa,1997,-101971000000
usa,1998,-162711000000
usa,1999,-259550000000
usa,2000,-381073000000
usa,2001,-376747000000
usa,2002,-439745000000
usa,2003,-521955000000
usa,2004,-634141000000
usa,2005,-739902000000
usa,2006,-786453000000
usa,2007,-735933000000
usa,2008,-740871000000
usa,2009,-419153000000
usa,2010,-532308000000
usa,2011,-579616000000
usa,2012,-551617000000
usa,2013,-479394000000
usa,2014,-510037000000
usa,2015,-526199000000
usa,2016,-506249000000
usa,2017,-539933000000
usa,2018,-596186000000
usa,2019,-596263000000
usa,2020,-651187000000
uzb,1997,-29113000000
uzb,1998,-4100000000
uzb,1999,-5549000000
uzb,2000,171615000000
uzb,2001,126774000000
uzb,2002,215040000000
uzb,2003,592205000000
uzb,2004,856321000000
uzb,2005,970181000000
uzb,2006,1173717000000
uzb,2007,1389109000000
uzb,2008,1008949000000
uzb,2009,321988000000
uzb,2010,-556551007478.8009
uzb,2011,-2379185317263.8999
uzb,2012,-7263997344216.30078
uzb,2013,-7829674637585.69922
uzb,2014,-7977961521237.69922
uzb,2015,-7122908251378.7998
uzb,2016,-11560816499332.19922
uzb,2017,-19964591557442.39844
uzb,2018,-74762231728434
uzb,2019,-84779400000000
uzb,2020,-81013900000000
ven,1960,3153700
ven,1961,3992900
ven,1962,4656500
ven,1963,5426300
ven,1964,4342400
ven,1965,3773900
ven,1966,4161100
ven,1967,4064300
ven,1968,2612700
ven,1969,2129000
ven,1970,2322500
ven,1971,3580500
ven,1972,2032200
ven,1973,6967300
ven,1974,27385600
ven,1975,9289800
ven,1976,1161300
ven,1977,-12386400
ven,1978,-22256800
ven,1979,3096600
ven,1980,20031200
ven,1981,15966900
ven,1982,-8612400
ven,1983,28063000
ven,1984,31539900
ven,1985,26298800
ven,1986,-2035100
ven,1987,-12719300
ven,1988,-56438500
ven,1989,190522200
ven,1990,424932100
ven,1991,150681600
ven,1992,-102178200
ven,1993,-11761300
ven,1994,718940900
ven,1995,700732000
ven,1996,4326215900
ven,1997,3050519000
ven,1998,-879438000
ven,1999,2227314000
ven,2000,9264927000
ven,2001,2961884000
ven,2002,13255099000
ven,2003,22992921000
ven,2004,36218337000
ven,2005,58354186000
ven,2006,56613707000
ven,2007,29982051000
ven,2008,66501246000
ven,2009,-16817939000
ven,2010,111078219000
ven,2011,139114020000
ven,2012,31702583000
ven,2013,-106628284500
ven,2014,-445688389000
vir,2002,381000000
vir,2003,543000000
vir,2004,685000000
vir,2005,982000000
vir,2006,703000000
vir,2007,1474000000
vir,2008,190000000
vir,2009,76000000
vir,2010,534000000
vir,2011,58000000
vir,2012,129000000
vir,2013,-267000000
vir,2014,-269000000
vir,2015,-55000000
vir,2016,-731000000
vir,2017,-1177000000
vir,2018,-2064000000
vir,2019,-1909000000
vnm,1986,-59741958200
vnm,1987,-252438020100
vnm,1988,-1705435136000
vnm,1989,-2867100385200
vnm,1990,-3876000366500
vnm,1991,-3925000323100
vnm,1992,-4515998728200
vnm,1993,-12296000634900
vnm,1994,-16866001027000
vnm,1995,-20818998329300
vnm,1996,-29839008464900
vnm,1997,-25525997273100
vnm,1998,-26370998534200
vnm,1999,-11418002784200
vnm,2000,-15784871463800
vnm,2001,-8817668209100
vnm,2002,-38674522565200
vnm,2003,-67364866445900
vnm,2004,-96955679589000
vnm,2005,-30307000000000
vnm,2006,-30573000000000
vnm,2007,-169182000000000
vnm,2008,-220495000000000
vnm,2009,-171662000000000
vnm,2010,-177215000000000
vnm,2011,-114887000000000
vnm,2012,113697000000000
vnm,2013,77350000000000
vnm,2014,128965000000000
vnm,2015,33169000000000
vnm,2016,115342000000000
vnm,2017,140282000000000
vnm,2018,186053000000000
vnm,2019,126258000000000
vnm,2020,179059000000000
vut,1980,-668000000
vut,1981,-204999900
vut,1982,-238999800
vut,1983,-1392001000
vut,1984,-614000000
vut,1985,-2669000000
vut,1986,-3819000000
vut,1987,-4092000000
vut,1988,-3816000000
vut,1989,-4276000000
vut,1990,-4795000000
vut,1991,-3192000000
vut,1992,-2150000000
vut,1993,-2112000000
vut,1994,-2133000000
vut,1995,-2290000000
vut,1996,-1961000000
vut,1997,514000000
vut,1998,-3398000000
vut,1999,-5700000000
vut,2000,-3294000000
vut,2001,-4445000000
vut,2002,-2587000000
vut,2003,-1927000000
vut,2004,-3063000000
vut,2005,-4059000000
vut,2006,-3401000000
vut,2007,-3701000000
vut,2008,-7674000000
vut,2009,-4667000000
vut,2010,-4151000000
vut,2011,-3987000000
vut,2012,-1268000000
vut,2013,-2184000000
vut,2014,-1901000000
vut,2015,-16712000000
vut,2016,-10005000000
vut,2017,-9683000000
vut,2018,-3439000000
vut,2019,-9435000000
vut,2020,-26532000000
wsm,2002,-191412100
wsm,2003,-148640600
wsm,2004,-167776800
wsm,2005,-247517800
wsm,2006,-322928400
wsm,2007,-371899700
wsm,2008,-307993000
wsm,2009,-342749300
wsm,2010,-399456800
wsm,2011,-440816649.89032
wsm,2012,-508062024.47055
wsm,2013,-395103072.54496
wsm,2014,-468454929.08128
wsm,2015,-406610972.97258
wsm,2016,-389447407.41644
wsm,2017,-329509700.42253
wsm,2018,-338243859.4722
wsm,2019,-312919452.94133
wsm,2020,-423977964.03396
yem,2010,-298313125968.10999
yem,2011,-166429129825.81
yem,2012,-882634601956.69983
yem,2013,-676781073101.98999
yem,2014,-638087977430.90002
yem,2015,-1252968796417.77002
yem,2016,-1652973737534.78003
yem,2017,-2542113760440.87012
yem,2018,-4306171040400.83984
zaf,1960,270000000
zaf,1961,457000000
zaf,1962,531000000
zaf,1963,365000000
zaf,1964,142000000
zaf,1965,-87000000
zaf,1966,189000000
zaf,1967,34000000
zaf,1968,321000000
zaf,1969,64000000
zaf,1970,-452000000
