geo,time,nv_srv_totl_cd
grd,1985,105121061.85185
grd,1986,118191428.51852
grd,1987,128620998.51852
grd,1988,140788138.51852
grd,1989,164425489.62963
grd,1990,175431494.07407
grd,1991,185201518.51852
grd,1992,197063111.11111
grd,1993,202190518.51852
grd,1994,212599518.51852
grd,1995,223253148.14815
grd,1996,239598037.03704
grd,1997,252723000
grd,1998,288838111.11111
grd,1999,309311555.55556
grd,2000,336498148.14815
grd,2001,347335481.48148
grd,2002,353918518.51852
grd,2003,381929518.51852
grd,2004,397799074.07407
grd,2005,428186370.37037
grd,2006,446038111.11111
grd,2007,493045148.14815
grd,2008,550787518.51852
grd,2009,536831222.22222
grd,2010,527111481.48148
grd,2011,538399814.81482
grd,2012,563646037.03704
grd,2013,587641074.07407
grd,2014,622332740.74074
grd,2015,665630148.14815
grd,2016,710581481.48148
grd,2017,754461740.74074
grd,2018,770204518.51852
grd,2019,810867518.51852
grd,2020,696251555.55555
grl,2003,1016545987.2186
grl,2004,1190365709.13522
grl,2005,1178842401.90765
grl,2006,1286322055.55929
grl,2007,1471793081.9112
grl,2008,1588846825.28785
grl,2009,1702400716.29764
grl,2010,1642573922.93878
grl,2011,1730400283.12254
grl,2012,1608804488.5628
grl,2013,1715791535.35246
grl,2014,1806271714.92205
grl,2015,1572838478.5743
grl,2016,1635976053.59716
grl,2017,1726559542.01942
grl,2018,1810043391.5054
grl,2019,1764626503.13372
gtm,1965,721895400
gtm,1966,746167600
gtm,1967,785282500
gtm,1968,860252900
gtm,1969,920160000
gtm,1970,1028523200
gtm,1971,1061607900
gtm,1972,1112605000
gtm,1973,1359328800
gtm,1974,1687539800
gtm,1975,1949015300
gtm,1976,2296253400
gtm,1977,2894375500
gtm,1978,3214983200
gtm,1979,3664852800
gtm,1980,4188974600
gtm,1981,4585033800
gtm,1982,4675744100
gtm,1983,4900928900
gtm,1984,5172274100
gtm,1985,5296247304.34783
gtm,1986,3926885707.76256
gtm,1987,3837959880
gtm,1988,4231373778.62595
gtm,1989,4563671803.97727
gtm,1990,4156548709.26033
gtm,1991,5143682614.48826
gtm,1992,5711737999.45848
gtm,1993,6298955424.63712
gtm,1994,7248175476.42231
gtm,1995,8234532320.24232
gtm,1996,8818421296.2963
gtm,1997,10015607995.1185
gtm,1998,10971202176.9048
gtm,1999,10411043749.0691
gtm,2000,11069421166.5293
gtm,2001,10085005688.036
gtm,2002,11109420394.5434
gtm,2003,11833544648.5915
gtm,2004,12959521374.1899
gtm,2005,15063560905.9589
gtm,2006,16872468852.7609
gtm,2007,19138248120.1048
gtm,2008,22347451494.709
gtm,2009,21881031660.45869
gtm,2010,24190110650.5498
gtm,2011,27646093367.0717
gtm,2012,29522230124.08089
gtm,2013,32242703263.4151
gtm,2014,35231294715.6049
gtm,2015,38212784788.6294
gtm,2016,40878570507.5067
gtm,2017,44765305869.70429
gtm,2018,46142337083.7323
gtm,2019,48251776085.855
gtm,2020,48012606761.5082
guy,1960,65507787.4351
guy,1961,71341072.15773
guy,1962,70291080.90766
guy,1963,64224464.79613
guy,1964,70757743.68547
guy,1965,78294117.64706
guy,1966,85117647.05882
guy,1967,92058823.52941
guy,1968,83500000
guy,1969,87300000
guy,1970,95300000
guy,1971,103050000
guy,1972,109619047.61905
guy,1973,132523809.52381
guy,1974,144500000
guy,1975,158000000
guy,1976,174960000
guy,1977,177840000
guy,1978,195240000
guy,1979,206040000
guy,1980,218400000
guy,1981,227857142.85714
guy,1982,198666666.66667
guy,1983,212000000
guy,1984,188157894.73684
guy,1985,184651162.7907
guy,1986,197441837.2093
guy,1987,122346918.36735
guy,1988,159800000
guy,1989,102205882.35294
guy,1990,129544303.79747
guy,1991,89051878.3542
guy,1992,97601918.46523
guy,1993,106920122.88787
guy,1994,120303687.63557
guy,1995,136007042.25352
guy,1996,159971509.97151
guy,1997,194205096.87432
guy,1998,208012277.51978
guy,1999,208918077.73121
guy,2000,236262676.09494
guy,2001,244270791.07072
guy,2002,250719481.81365
guy,2003,263025825.99497
guy,2004,274652244.6201
guy,2005,312818511.56973
guy,2006,958262886.9919
guy,2007,1108384767.3325
guy,2008,1195629594.9631
guy,2009,1297278744.79039
guy,2010,1426875824.38844
guy,2011,1579903684.73293
guy,2012,1747195978.82738
guy,2013,1790444910.32366
guy,2014,1848503166.88076
guy,2015,1887622276.02906
guy,2016,1985922518.15981
guy,2017,2104532687.65133
guy,2018,2200121607.94005
guy,2019,2313357314.14868
guy,2020,2129414868.10552
hkg,2000,143785937981.31201
hkg,2001,143468738780.32501
hkg,2002,142410596366.15399
hkg,2003,141549930651.87201
hkg,2004,149403954802.26001
hkg,2005,161703547503.63199
hkg,2006,174101161203.944
hkg,2007,191052247032.58401
hkg,2008,192573200801.35599
hkg,2009,189210763951.59799
hkg,2010,207862070740.87399
hkg,2011,227410842754.36801
hkg,2012,241413284513.43399
hkg,2013,251198040226.92096
hkg,2014,263699204291.923
hkg,2015,277940736345.10693
hkg,2016,287255066153.07294
hkg,2017,302489221372.479
hkg,2018,320845442367.79999
hkg,2019,326645056726.09399
hkg,2020,308418372608.67297
hnd,1960,132600000
hnd,1961,138750000
hnd,1962,147650000
hnd,1963,160450000
hnd,1964,177300000
hnd,1965,189000000
hnd,1966,209350000
hnd,1967,222950000
hnd,1968,239450000
hnd,1969,256750000
hnd,1970,296500050
hnd,1971,303500050
hnd,1972,338000050
hnd,1973,373500050
hnd,1974,423000000
hnd,1975,484000050
hnd,1976,580999950
hnd,1977,677500000
hnd,1978,1132797273.86466
hnd,1979,1383582783.03854
hnd,1980,1651275917.06222
hnd,1981,1827177394.04491
hnd,1982,1984709734.55209
hnd,1983,2182172391.45347
hnd,1984,2389794461.04602
hnd,1985,2629186047.76223
hnd,1986,2831219894.62209
hnd,1987,3032290439.61413
hnd,1988,2853954949.92673
hnd,1989,2546993210.65076
hnd,1990,2178198516.73603
hnd,1991,2158791900.99122
hnd,1992,2253055548.48215
hnd,1993,2343584429.33657
hnd,1994,2131453798.40167
hnd,1995,2465725422.31491
hnd,1996,2387725768.58108
hnd,1997,2716889231.93916
hnd,1998,3045740982.27474
hnd,1999,3251830543.55401
hnd,2000,3604459052.15001
hnd,2001,4011339239.22978
hnd,2002,4263986245.94396
hnd,2003,4531147560.53907
hnd,2004,4914658358.61339
hnd,2005,5454724461.16268
hnd,2006,6174608513.7032
hnd,2007,7161815593.41131
hnd,2008,8224006354.72538
hnd,2009,8845889120.88101
hnd,2010,9537742873.42595
hnd,2011,10237387386.9666
hnd,2012,10786090821.7512
hnd,2013,11202179041.1082
hnd,2014,11801341796.2195
hnd,2015,12257251065.5928
hnd,2016,12590676819.6826
hnd,2017,13061409516.2233
hnd,2018,13704272101.999
hnd,2019,14367455550.1306
hnd,2020,13804974867.2459
hrv,1995,11519189414.0563
hrv,1996,12719426765.4025
hrv,1997,12407556576.1932
hrv,1998,13578348462.6303
hrv,1999,12780427437.4146
hrv,2000,11732968280.5707
hrv,2001,12661128182.3218
hrv,2002,14946443172.0915
hrv,2003,19701055404.0086
hrv,2004,23284922624.4662
hrv,2005,25929594616.3816
hrv,2006,28840826309.5331
hrv,2007,35049349336.8754
hrv,2008,40940236832.232
hrv,2009,37080294957.3989
hrv,2010,36160984551.6063
hrv,2011,38028285677.6504
hrv,2012,34207031409.5874
hrv,2013,34965635202.2571
hrv,2014,34766916366.6694
hrv,2015,29813039571.5846
hrv,2016,31052938419.3145
hrv,2017,33572435093.3772
hrv,2018,37093369138.7847
hrv,2019,37043715123.3873
hrv,2020,33950273060.9441
hti,1988,1114023000
hti,1989,1093186200
hti,1990,1347970800
hti,1991,1396031474.57823
hti,1992,924284452.29682
hti,1993,806953623.58799
hti,1994,931905155.92572
hti,1995,1205247699.83146
hti,1996,1194379752.67396
hti,1997,1407205309.55943
hti,1998,1540084944.64116
hti,1999,1690855050.47173
hti,2000,3895461817.19959
hti,2001,3633835545.6144
hti,2002,3525160954.6423
hti,2003,2699471681.83593
hti,2004,3345457718.56392
hti,2005,3902935424.78966
hti,2006,3956238866.93399
hti,2007,4967124110.28936
hti,2008,5365300165.15708
hti,2009,5990046990.72083
hti,2010,6226193633.77458
hti,2011,6664907515.74208
hti,2012,6993071511.03222
hti,2013,7612037641.47728
hti,2014,7847991791.3759
hti,2015,7787256143.79771
hti,2016,7484452765.309
hti,2017,8078316022.48663
hti,2018,8774638069.9346
hti,2019,8040076868.86035
hti,2020,7822894503.05997
hun,1995,24003501523.66389
hun,1996,24560334419.2832
hun,1997,24713141873.2989
hun,1998,25397377912.5818
hun,1999,25992275638.0252
hun,2000,25148292290.8563
hun,2001,29223721802.871
hun,2002,37687290126.2025
hun,2003,47486236478.89249
hun,2004,56663876637.6418
hun,2005,62609802963.6867
hun,2006,64963097105.37569
hun,2007,78304699012.8838
hun,2008,89439688856.1198
hun,2009,74590462569.01068
hun,2010,74944261480.4454
hun,2011,79542070577.70259
hun,2012,71239885238.31551
hun,2013,75330905921.00851
hun,2014,77429797722.85939
hun,2015,67732480108.83089
hun,2016,71337930544.53751
hun,2017,80004195311.55118
hun,2018,89752101747.39539
hun,2019,92411917704.5345
hun,2020,88247994025.9093
idn,1983,31831521994.9696
idn,1984,33436528412.1585
idn,1985,35757884683.1304
idn,1986,33653987359.722
idn,1987,30689789670.1424
idn,1988,33442784382.12469
idn,1989,37276989376.5181
idn,1990,41465304383.19209
idn,1991,45638164282.6902
idn,1992,51849176322.2196
idn,1993,67057516790.88129
idn,1994,74421552701.60818
idn,1995,82997061149.29021
idn,1996,90656619561.96899
idn,1997,85391082821.4631
idn,1998,35015939722.6148
idn,1999,51838679743.0817
idn,2000,55065261681.08209
idn,2001,61639297393.0736
idn,2002,78469265490.55798
idn,2003,96409513444.86591
idn,2004,105397130744.87801
idn,2005,115297452996.61099
idn,2006,146129481471.03601
idn,2007,170657214746.745
idn,2008,191118967621.53696
idn,2009,199956130631.20001
idn,2010,307066517940.34894
idn,2011,362407978178.22699
idn,2012,375164409392.03198
idn,2013,378848425234.48499
idn,2014,376299619712.63
idn,2015,372828057307.87506
idn,2016,406687578486.57599
idn,2017,442952520320.87506
idn,2018,452396262320.09894
idn,2019,494893095976.20398
idn,2020,469931145865.57501
ind,1960,14361100552.057
ind,1961,15036174375.0079
ind,1962,16837544032.7726
ind,1963,18446419046.2
ind,1964,20525401326.7414
ind,1965,22303732669.5086
ind,1966,16722454192.7157
ind,1967,17351480650.328
ind,1968,18608645435.47869
ind,1969,20051083023.9173
ind,1970,21877127025.9813
ind,1971,24114111404.9035
ind,1972,25384909106.072
ind,1973,28175319278.3696
ind,1974,33451247819.4782
ind,1975,34602593655.1332
ind,1976,36776569259.97449
ind,1977,42109267064.5454
ind,1978,47971850954.2882
ind,1979,54344799845.45709
ind,1980,62991491503.7743
ind,1981,65538401525.3332
ind,1982,70043237668.791
ind,1983,75347630352.39958
ind,1984,75148177933.1797
ind,1985,83971664150.7175
ind,1986,92096104321.8121
ind,1987,104504437790.048
ind,1988,109134207849.002
ind,1989,110214786526.92799
ind,1990,118905990856.215
ind,1991,102061167219.98801
ind,1992,109267217675.76801
ind,1993,107502952194.05499
ind,1994,122716242288.448
ind,1995,136365523393.56
ind,1996,148158844716.17499
ind,1997,162519253141.29001
ind,1998,169099171291.56299
ind,1999,192547373252.535
ind,2000,200158864939.642
ind,2001,212666666013.88901
ind,2002,230325707160.87399
ind,2003,271669812190.84897
ind,2004,312839867209.85999
ind,2005,364601642204.38397
ind,2006,414120879121.31598
ind,2007,535462854622.49799
ind,2008,550083863807.13794
ind,2009,617064981765.75598
ind,2010,754592413867.1969
ind,2011,828432996170.82092
ind,2012,846217297233.36682
ind,2013,867065367530.60596
ind,2014,975159964378.93787
ind,2015,1005173102444.68994
ind,2016,1095752296506.73999
ind,2017,1263980750808.70996
ind,2018,1310301671073.42993
ind,2019,1431220681213.59009
ind,2020,1300674763636.23999
irl,1995,38572117424.2424
irl,1996,42436620463.70969
irl,1997,45994175023.87769
irl,1998,50233369967.4779
irl,1999,54540747356.0851
irl,2000,55256578205.70049
irl,2001,58007892316.602
irl,2002,66665060058.7617
irl,2003,90346598350.532
irl,2004,108088177801.229
irl,2005,120194318118.05099
irl,2006,132153306751.436
irl,2007,160062125143.48499
irl,2008,172356143484.77899
irl,2009,150598905202.31799
irl,2010,147953148462.83401
irl,2011,154218841266.41101
irl,2012,146351861757.71399
irl,2013,157269494721.01999
irl,2014,169593037061.99799
irl,2015,156164120206.07001
irl,2016,163655303124.65799
irl,2017,184231422507.565
irl,2018,215690159938.38696
irl,2019,228666543394.52496
irl,2020,233328720044.52496
irn,1960,1827098011.05302
irn,1961,1900068944.67422
irn,1962,1995453036.89611
irn,1963,2102890966.15673
irn,1964,2368970669.7814
irn,1965,2763355373.84463
irn,1966,3006081734.38436
irn,1967,3314510052.32569
irn,1968,3748125160.94137
irn,1969,4169127575.26807
irn,1970,4675871148.58158
irn,1971,5597095186.57172
irn,1972,7212214007.20778
irn,1973,9572902697.23208
irn,1974,15083895339.6424
irn,1975,19801680505.1801
irn,1976,25470119602.79309
irn,1977,33391128075.6558
irn,1978,37697748422.6058
irn,1979,43957857104.06
irn,1980,52021495204.6972
irn,1981,52822578199.2259
irn,1982,58515076192.6068
irn,1983,76087677277.1902
irn,1984,82267020057.80721
irn,1985,97046972973.72639
irn,1986,119212242403.03999
irn,1987,75126167940.27878
irn,1988,71389609839.8421
irn,1989,67587204408.6765
irn,1990,66398329299.3005
irn,1993,31038948982.3423
irn,1994,34631283735.6812
irn,1995,48117151979.7753
irn,1996,58768828721.8611
irn,1997,59780759901.0254
irn,1998,63043580867.1553
irn,1999,60841696029.0029
irn,2000,56348378541.58089
irn,2001,66384357505.6883
irn,2002,61352960712.1387
irn,2003,74884536261.582
irn,2004,91065189112.6333
irn,2005,108654493240.314
irn,2006,130820226338.63499
irn,2007,166570819983.50699
irn,2008,200569958009.08801
irn,2009,214364179377.32501
irn,2010,248940341375.94101
irn,2011,282656578333.53198
irn,2012,304400788550.97998
irn,2013,222493771424.71097
irn,2014,215930167546.10501
irn,2015,215211888764.90897
irn,2016,230892314384.29697
irn,2017,242058166512.19199
irn,2018,157492594759.315
irn,2019,144181968309.931
irn,2020,111085273211.85001
irq,1968,1074488938.67264
irq,1969,1168300196.02352
irq,1970,1301316157.93895
irq,1971,1397171145.686
irq,1972,1599879843.79694
irq,1973,1923076923.07692
irq,1974,2881476464.61226
irq,1975,3684727395.86861
irq,1976,4204537758.21199
irq,1977,4955299695.22519
irq,1978,6220453775.8212
irq,1979,8909244835.76024
irq,1980,11703666666.6667
irq,1981,15229000000
irq,1982,17815000000
irq,1983,18276774193.5484
irq,1984,21929354838.7097
irq,1985,22078387096.7742
irq,1986,24884838709.6774
irq,1987,27965806451.6129
irq,1988,30928064516.129
irq,1989,32898709677.4194
irq,1990,40179032258.0645
irq,1991,153919308.35735
irq,1992,167903799.9038
irq,1993,289988450.06256
irq,1994,985793540.00192
irq,1995,1940721397.34627
irq,1996,2498977161.47463
irq,1997,3536451999.00944
irq,1998,3999449708.05995
irq,1999,5004151747.01696
irq,2000,5251929900.60102
irq,2001,5818855284.0118
irq,2002,5866242394.56743
irq,2003,4778797439.27921
irq,2004,11619126192.8843
irq,2005,14995488722.8261
irq,2006,21646787218.3833
irq,2007,31462761919.147
irq,2008,45099123333.5202
irq,2009,48612702379.7507
irq,2010,54971813076.9231
irq,2011,62192902820.5128
irq,2012,78239756647.187
irq,2013,89076497341.33791
irq,2014,91622620325.90048
irq,2015,85471157808.99939
irq,2016,84600530203.0457
irq,2017,88055435641.89191
irq,2018,100476367617.84
irq,2019,104625148984.772
irq,2020,90476962416.10739
isl,1995,3651855848.58645
isl,1996,3840056796.99248
isl,1997,3995798491.76989
isl,1998,4620026043.46496
isl,1999,4988957549.08046
isl,2000,5135717538.41457
isl,2001,4675698447.82529
isl,2002,5497136666.67758
isl,2003,6886808457.93844
isl,2004,8320820723.81777
isl,2005,10190576246.751
isl,2006,10294949045.3121
isl,2007,13578796081.4925
isl,2008,11111305113.5957
isl,2009,8538539482.87911
isl,2010,8510103856.80579
isl,2011,9299272696.41132
isl,2012,9147568329.0783
isl,2013,10144932436.9339
isl,2014,11393716749.0493
isl,2015,11275138186.8866
isl,2016,13624527268.7935
isl,2017,16221191243.3803
isl,2018,17267224641.4948
isl,2019,16415148020.5715
isl,2020,14384665055.2886
isr,1995,62226747584.0999
isr,1996,68082769370.55489
isr,1997,71173947932.97391
isr,1998,73111770216.57318
isr,1999,74899308887.1174
isr,2000,85732208569.39638
isr,2001,86557716670.2332
isr,2002,79782704841.9097
isr,2003,84161640938.9341
isr,2004,90379834672.02141
isr,2005,94425245671.50209
isr,2006,101969497733.291
isr,2007,118133816119.37399
isr,2008,144308377090.30099
isr,2009,139504528393.052
isr,2010,156795857688.26999
isr,2011,176775533209.61301
isr,2012,175292876672.996
isr,2013,200044218781.37296
isr,2014,211317705373.92496
isr,2015,205648318940.01096
isr,2016,221366797087.23495
isr,2017,250451064567.89096
isr,2018,262886823897.51801
isr,2019,282431636541.42798
isr,2020,290667406175.29901
ita,1990,710067388493.85901
ita,1991,753177365381.61414
ita,1992,802634952081.6969
ita,1993,655580349452.44299
ita,1994,676072714937.56006
ita,1995,716865089742.06604
ita,1996,809978918308.44495
ita,1997,766840040927.69397
ita,1998,783250808520.12891
ita,1999,777953180095.87012
ita,2000,719332635851.453
ita,2001,741975594499.88306
ita,2002,813968301589.60901
ita,2003,1019318944471.06006
ita,2004,1164402778085.02002
ita,2005,1204451192524.19995
ita,2006,1252622426518.22998
ita,2007,1418741204988.12012
ita,2008,1559073010968.52002
ita,2009,1466674808071.63989
ita,2010,1416532765770
ita,2011,1518932473391.05005
ita,2012,1386639137528.09009
ita,2013,1428348849834.62988
ita,2014,1450399366529.6001
ita,2015,1230022411337.65991
ita,2016,1251067945301.79004
ita,2017,1303242003380
ita,2018,1387797629337.02002
ita,2019,1331218411540.38989
ita,2020,1259487998938.20996
jam,1993,3109192499.77955
jam,1994,3188125455.25435
jam,1995,3765853491.96548
jam,1996,4477418937.70407
jam,1997,5186628818.37055
jam,1998,5493953488.37209
jam,1999,5630642744.63099
jam,2000,5752238535.14076
jam,2001,5873428949.71987
jam,2002,6389801697.37628
jam,2003,6187884151.44205
jam,2004,6536377481.32267
jam,2005,7248537668.97289
jam,2006,7713856342.56562
jam,2007,8287841693.13882
jam,2008,9112130650.03395
jam,2009,8258768222.21287
jam,2010,8797170974.38991
jam,2011,9514049375.09823
jam,2012,9690771134.13213
jam,2013,9167851120.39196
jam,2014,8845048204.12045
jam,2015,8774965845.88501
jam,2016,8621599584.31592
jam,2017,8852337953.10418
jam,2018,9320369515.36996
jam,2019,9468517861.46944
jam,2020,8251488032.53868
jor,1965,358723046.76561
jor,1966,412489498.73985
jor,1967,391486978.43741
jor,1968,338560627.27527
jor,1969,423410809.29712
jor,1970,410529263.51162
jor,1971,434612153.45841
jor,1972,488098571.82862
jor,1973,580645161.29032
jor,1974,706612853.1512
jor,1975,817698561.601
jor,1976,1088298192.77108
jor,1977,1288017005.76981
jor,1978,1588481675.39267
jor,1979,2104615384.61538
jor,1980,2418489425.98187
jor,1981,2657496973.36562
jor,1982,2838456737.58865
jor,1983,2977592949.60066
jor,1984,3068650195.05852
jor,1985,3200557526.60922
jor,1986,3818748571.42857
jor,1987,4044451994.09158
jor,1988,3920200374.03153
jor,1989,2698364079.35955
jor,1990,2487010697.60434
jor,1991,2657998237.62667
jor,1992,3036488673.13916
jor,1993,3300287198.72998
jor,1994,3572551882.0667
jor,1995,3935472317.3516
jor,1996,4200970380.81805
jor,1997,4561400564.17489
jor,1998,4844473906.91114
jor,1999,5051651622.00282
jor,2000,5398729196.05078
jor,2001,5725709449.92948
jor,2002,6087056417.48942
jor,2003,6521922425.95205
jor,2004,7270558533.14528
jor,2005,8111840620.59238
jor,2006,9520808180.53597
jor,2007,10698267983.0748
jor,2008,13320566577.4271
jor,2009,14656148873.2394
jor,2010,16040224647.8873
jor,2011,17391300422.5352
jor,2012,19067438169.0141
jor,2013,20815429859.1549
jor,2014,22141128873.2394
jor,2015,23206526619.7183
jor,2016,24212286338.0282
jor,2017,25096993098.5915
jor,2018,26066072253.5211
jor,2019,27119801126.7606
jor,2020,26912470000
jpn,1994,3145830357369.99023
