geo,time,ny_gdp_fcst_kd
per,1988,72005141688.35249
per,1989,63139838799.6182
per,1990,59993856214.6049
per,1991,61325275329.7628
per,1992,60993806620.8434
per,1993,64192063840.955
per,1994,66023656169.2136
per,1995,70657089734.7542
per,1996,72788073154.94
per,1997,77379132584.4539
per,1998,77032615116.9455
per,1999,78565608393.20259
per,2000,80658177876.9903
per,2001,81256960060.8448
per,2002,85785448336.22569
per,2003,89288244907.78181
per,2004,93653572958.46159
per,2005,99389922120.58609
per,2006,106902816836.131
per,2007,116109092912.89301
per,2008,126247599982.244
per,2009,127725942503.625
per,2010,137582879379.37799
per,2011,146500060883.24799
per,2012,155015282124.80801
per,2013,163767719324.125
per,2014,167593272165.418
per,2015,173531591508.604
per,2016,180475009517.54697
per,2017,185241901810.57297
per,2018,192606685060.00601
per,2019,196818357365.09296
per,2020,175101414641.40799
plw,2000,196516400
plw,2001,208580500
plw,2002,217570500
plw,2003,212455400
plw,2004,220058000
plw,2005,226991700
plw,2006,227881100
plw,2007,231567600
plw,2008,214893700
plw,2009,203571000
plw,2010,203133400
plw,2011,212819800
plw,2012,215283000
plw,2013,212809900
plw,2014,223724500
plw,2015,248112300
plw,2016,246724400
plw,2017,239062753.93082
plw,2018,239547668.23899
plw,2019,235765336.63522
plw,2020,212004535.53459
png,2006,12463595574.9783
png,2007,13379894968.1925
png,2008,13372844017.4324
png,2009,14314870023.8692
png,2010,15786086874.549
png,2011,16068451572.9775
png,2012,16637244704.0183
png,2013,17253105903.6688
png,2014,19313473758.449
png,2015,20755285412.532
png,2016,22055589489.50249
png,2017,22705050451.9215
png,2018,22600474445.0279
png,2019,23607968949.2491
pol,1995,196422602467.17096
pol,1996,207349781138.082
pol,1997,219371269399.125
pol,1998,229137020825.04297
pol,1999,239253481894.14999
pol,2000,249583499137.81696
pol,2001,252956890834.328
pol,2002,257893885130.65399
pol,2003,266439050271.91901
pol,2004,280575938453.37598
pol,2005,290038466640.138
pol,2006,307753813503.117
pol,2007,329650616792.67798
pol,2008,342707255604.19202
pol,2009,353394084096.034
pol,2010,366738294203.47498
pol,2011,384093911659.37097
pol,2012,389384533757.79297
pol,2013,394055975593.58002
pol,2014,407327231728.34601
pol,2015,423936331078.39203
pol,2016,437122164743.33502
pol,2017,457575009948.26898
pol,2018,481831807932.086
pol,2019,504061546624.22095
pol,2020,491081575805.81
pri,2015,103004300000
prt,1970,55850411357.3937
prt,1971,59962673321.2808
prt,1972,65188505664.434
prt,1973,72830793841.13361
prt,1974,74464090015.2164
prt,1975,70978713929.6613
prt,1976,75215548672.3692
prt,1977,79429572939.55859
prt,1978,83644656791.55859
prt,1979,86829240603.92659
prt,1980,90879752627.88589
prt,1981,92416728659.39488
prt,1982,94772244497.42381
prt,1983,94950177079.69341
prt,1984,92339810568.7395
prt,1985,94907623931.79919
prt,1986,98800557387.46761
prt,1987,104375588941.713
prt,1988,111774393405.052
prt,1989,119815714564.326
prt,1990,126752230496.17
prt,1991,132206350664.134
prt,1992,134710506834.60699
prt,1993,133656620482.26601
prt,1994,132693868409.24899
prt,1995,137589445364.40399
prt,1996,141903647550.48801
prt,1997,148041235425.66699
prt,1998,153985891213.80801
prt,1999,159129335567.755
prt,2000,165028573445.71799
prt,2001,168709686466.89899
prt,2002,169843820558.07999
prt,2003,168443618618.64999
prt,2004,171260292394.53799
prt,2005,172109600103.02802
prt,2006,174915134369.49399
prt,2007,179874078934.37201
prt,2008,181052924176.01901
prt,2009,176352503881.24701
prt,2010,179137309118.37799
prt,2011,177333550712.31799
prt,2012,171544790361.41299
prt,2013,170486169717.56799
prt,2014,171017741781.51801
prt,2015,173657977489.00101
prt,2016,176512707557.03699
prt,2017,182312558598.79697
prt,2018,187239631296.37897
prt,2019,191142710137.91901
pry,1962,2968180467.99817
pry,1963,3115103611.7932
pry,1964,3258496469.3072
pry,1965,3445074086.33654
pry,1966,3504327661.3554
pry,1967,3792468564.86204
pry,1968,3946670118.74004
pry,1969,4141030490.83247
pry,1970,4374143244.01326
pry,1971,4623278083.20271
pry,1972,4974129455.25067
pry,1973,5374244899.67922
pry,1974,5887441200.05168
pry,1975,6285708731.2624
pry,1976,6758520522.59055
pry,1977,7554773166.82191
pry,1978,8379187697.63334
pry,1979,9289657755.16784
pry,1980,10432504010.562
pry,1981,11403294347.4093
pry,1982,11187766776.6483
pry,1983,10939598597.3844
pry,1984,11291780138.1105
pry,1985,11800670373.0638
pry,1986,12392237598.0155
pry,1987,13151059666.2684
pry,1988,14005784324.7949
pry,1989,14763242949.6068
pry,1990,15487470640.7726
pry,1991,16087863187.1724
pry,1992,16330544655.3255
pry,1993,17046137990.8479
pry,1994,17782269569.2833
pry,1995,18871913449.3176
pry,1996,19259959900.1339
pry,1997,20125923462.85089
pry,1998,20153282805.739
pry,1999,19931825747.0516
pry,2000,19502110615.0751
pry,2001,19301721835.76369
pry,2002,19329401384.7745
pry,2003,20153228520.38589
pry,2004,20953927652.6341
pry,2005,21381330005.3807
pry,2006,22401776382.6042
pry,2007,23587039210.563
pry,2008,25151320174.1687
pry,2009,25108809443.2124
pry,2010,27653965114.8005
pry,2011,28826897626.0225
pry,2012,28609192980.1467
pry,2013,31044942729.9562
pry,2014,32550382604.1974
pry,2015,33555259623.6431
pry,2016,34980736422.1357
pry,2017,36571502985.3776
pry,2018,37741276033.2165
pry,2019,37660585206.2971
pry,2020,37547872010.8912
pse,1994,5019223697.97
pse,1995,4969466586.23
pse,1996,4843391703.07
pse,1997,5413731617.77
pse,1998,6140606776.47
pse,1999,6624113433.65
pse,2000,6004066861.62
pse,2001,5686032656.13
pse,2002,5098161977.7
pse,2003,5744305272.1
pse,2004,6875500000
pse,2005,7583700000
pse,2006,7507600000
pse,2007,7650400000
pse,2008,8054500000
pse,2009,8824400000
pse,2010,9463500000
pse,2011,10703000000
pse,2012,11385000000
pse,2013,11980200000
pse,2014,11710500000
pse,2015,11948800000
pse,2016,13047100000
pse,2017,13072800000
pse,2018,13317500000
pse,2019,13494000000
pse,2020,11856800000
qat,2013,291353006499.828
qat,2014,209944189906.74896
qat,2015,161246747967.03299
qat,2016,100259439281.315
qat,2017,62280978868.4769
qat,2018,65145534280.1508
qat,2019,65441204282.721
qat,2020,63132327829.3411
rou,1990,103457890546.138
rou,1991,91286613379.71448
rou,1992,83095245181.81758
rou,1993,85827732241.9173
rou,1994,89477994889.6011
rou,1995,95182017201.9805
rou,1996,98594098488.98711
rou,1997,92420895176.53751
rou,1998,87398546242.5049
rou,1999,87904755042.11189
rou,2000,90325263167.81929
rou,2001,95529919691.3656
rou,2002,100359701301.41
rou,2003,102646972151.358
rou,2004,113537007146.354
rou,2005,118098735784.192
rou,2006,128130991983.302
rou,2007,137125483003.90601
rou,2008,150141372121.38901
rou,2009,143472312592.08301
rou,2010,136048675125.43201
rou,2011,137928991982.59299
rou,2012,140889644952.70801
rou,2013,147096412916.85599
rou,2014,152379572657.58301
rou,2015,156097960406.42099
rou,2016,163771916824.60199
rou,2017,175922924253.10101
rou,2018,182837335351.18301
rou,2019,190226386835.10199
rou,2020,183711455443.608
rus,1990,1128349737763.31006
rus,1991,1075442181912.43994
rus,1992,924496182619.96484
rus,1993,775191539708.38684
rus,1994,697083172006.89502
rus,1995,641321635432.30298
rus,1996,623548509449.01904
rus,1997,632339001488.37903
rus,1998,600059161854.77002
rus,1999,634068278618.29602
rus,2000,693103878190.26794
rus,2001,727120139515.76001
rus,2002,761147014340.43396
rus,2003,818157555901.33411
rus,2004,872188623068.21985
rus,2005,924451988355.98303
rus,2006,997830455213.33411
rus,2007,1082060159170.08997
rus,2008,1138509208649.47998
rus,2009,1061717436511.32996
rus,2010,1105099740773.97998
rus,2011,1160488548727.43994
rus,2012,1208205534786.56006
rus,2013,1229228082407.63989
rus,2014,1242726383149
rus,2015,1224537645119.52002
rus,2016,1228372260165.44995
rus,2017,1251035364293.30005
rus,2018,1285847480839.65991
rus,2019,1311723088985.31006
rus,2020,1276745853021.52002
rwa,1983,2065713242.99892
rwa,1984,1984116675.7148
rwa,1985,2074090362.87674
rwa,1986,2193370158.85686
rwa,1987,2202024340.67622
rwa,1988,2315127568.85915
rwa,1989,2316397533.78098
rwa,1990,2252788682.50343
rwa,1991,2220824538.09696
rwa,1992,2340434290.13951
rwa,1993,2173482899.39206
rwa,1994,1075612130.88412
rwa,1995,1453725046.88296
rwa,1996,1626710478.43826
rwa,1997,1863517123.29254
rwa,1998,2024668765.16312
rwa,1999,2228336909.32525
rwa,2000,2414868481.71139
rwa,2001,2619759794.19443
rwa,2002,2976626705.4396
rwa,2003,3052993701.37772
rwa,2004,3292108423.51401
rwa,2005,3613440076.82283
rwa,2006,3948990987.43415
rwa,2007,4265748965.76527
rwa,2008,4740199943.37398
rwa,2009,5017782867.69044
rwa,2010,5400584859.96014
rwa,2011,5871223010.0519
rwa,2012,6422466812.74207
rwa,2013,6777859888.8254
rwa,2014,7184497268.56266
rwa,2015,7784693015.13795
rwa,2016,8261426535.12887
rwa,2017,8640155539.13698
rwa,2018,9375007787.35607
rwa,2019,10212313054.8566
rwa,2020,9852477611.34125
sau,1970,123166754024.60899
sau,1971,148369734553.73099
sau,1972,182566028645.258
sau,1973,227072816999.13199
sau,1974,264318837743.93201
sau,1975,240588433000.90601
sau,1976,283697740650.24902
sau,1977,303567874201.01001
sau,1978,287768645975.50598
sau,1979,322382238928.34497
sau,1980,340691121437.85101
sau,1981,347489079025.552
sau,1982,275145440632.341
sau,1983,230626444699.78101
sau,1984,219704676925.11301
sau,1985,198054455420.23096
sau,1986,232245924063.44601
sau,1987,216652636048.07599
sau,1988,243275085061.07999
sau,1989,242665130485.298
sau,1990,279866092016.55701
sau,1991,322540671993.47601
sau,1992,334533490607.87
sau,1993,329943691365.28003
sau,1994,332232423608.59302
sau,1995,333316914554.755
sau,1996,341722555991.20001
sau,1997,345509205406.94702
sau,1998,355224682498.49902
sau,1999,341848360889.84998
sau,2000,361911797362.27502
sau,2001,358139312915.72302
sau,2002,347948367949.42603
sau,2003,387217689823.14697
sau,2004,418056251222.43799
sau,2005,441238886500.19598
sau,2006,453418603753.64801
sau,2007,461676352861.49298
sau,2008,490037328422.216
sau,2009,480281895342.55603
sau,2010,504231439178.45099
sau,2011,554528626156.896
sau,2012,584001249879.78198
sau,2013,599994424438.50891
sau,2014,621887007080.21204
sau,2015,647337902880
sau,2016,658318685028.73999
sau,2017,653931229189.54297
sau,2018,670921839465.02197
sau,2019,672820569462.13196
sau,2020,644994324508.3009
sdn,1960,9212471027.31534
sdn,1961,9042334890.40026
sdn,1962,9387691089.44397
sdn,1963,9076890509.78238
sdn,1964,9074592743.6974
sdn,1965,9749425604.75918
sdn,1966,9442478547.65826
sdn,1967,9497786765.22074
sdn,1968,9426620024.57663
sdn,1969,9404864312.49415
sdn,1970,10014694764.6951
sdn,1971,10195297294.9661
sdn,1972,9691888942.97301
sdn,1973,9913777110.12065
sdn,1974,11110895124.9282
sdn,1975,12727935749.1016
sdn,1976,14884558176.7995
sdn,1977,15947207480.7901
sdn,1978,14997926230.8922
sdn,1979,14402643949.5169
sdn,1980,14762801935.9519
sdn,1981,15968700880.8818
sdn,1982,17445636467.9906
sdn,1983,17742359879.0199
sdn,1984,17202123744.7559
sdn,1985,16210509542.3348
sdn,1986,17191376923.9403
sdn,1987,19794001714.7613
sdn,1988,19113267316.9862
sdn,1989,21499377230.2976
sdn,1990,20447475954.8206
sdn,1991,21816022343.3302
sdn,1992,23065304454.9047
sdn,1993,24083393569.8465
sdn,1994,24553379847.7363
sdn,1995,26025989460.85329
sdn,1996,26388244252.4375
sdn,1997,29166461521.35369
sdn,1998,30414386058.3174
sdn,1999,31342561535.35329
sdn,2000,33225600052.938
sdn,2001,35376126579.3589
sdn,2002,37649847128.7687
sdn,2003,40561909234.6344
sdn,2004,42137052723.0592
sdn,2005,45293007696.23569
sdn,2006,49419318158.6644
sdn,2007,54431166130.1885
sdn,2008,56524994035.8495
sdn,2009,54960549389.39249
sdn,2010,57081060444.4704
sdn,2011,55246742330.0796
sdn,2012,45852205760.5858
sdn,2013,46748682786.3044
sdn,2014,48927816513.15649
sdn,2015,49862424242.4242
sdn,2016,51591474484.422
sdn,2017,51957390363.6876
sdn,2018,50564448889.7047
sdn,2019,49463028138.3128
sdn,2020,47667616368.2682
sen,1965,1859270446.63302
sen,1966,1755455474.19238
sen,1967,1879859531.78082
sen,1968,1914611425.28755
sen,1969,1954601378.22966
sen,1970,2090889686.02962
sen,1971,1917970990.63251
sen,1972,2172681520.19396
sen,1973,1956546332.36287
sen,1974,2300655829.58766
sen,1975,2380296637.43825
sen,1976,2687130833.68924
sen,1977,2642992175.30611
sen,1978,2199245960.3074
sen,1979,2615818195.90558
sen,1980,5086452675.7683
sen,1981,5393907157.06367
sen,1982,5690359050.00848
sen,1983,5347465679.80292
sen,1984,5561826791.82648
sen,1985,5777610853.56689
sen,1986,5994365273.9103
sen,1987,6345547303.33613
sen,1988,6258255353.45961
sen,1989,6528738046.83635
sen,1990,6468848305.23733
sen,1991,6641741397.65309
sen,1992,6713292825.239
sen,1993,6807271455.27681
sen,1994,6864867096.44336
sen,1995,7229655616.15392
sen,1996,7351689104.33678
sen,1997,7591301982.23238
sen,1998,8001187164.83262
sen,1999,8514365885.64083
sen,2000,8901250242.72359
sen,2001,9156083534.23122
sen,2002,9129061096.54495
sen,2003,9672842030.52852
sen,2004,10161561951.3159
sen,2005,10606924558.8124
sen,2006,10818716443.5741
sen,2007,11185325198.6282
sen,2008,11753761482.0068
sen,2009,12250536212.561
sen,2010,12696546479.243
sen,2011,12809756025.0634
sen,2012,13568922088.1052
sen,2013,14046808743.9267
sen,2014,14963338628.714
sen,2015,15873953441.7198
sen,2016,16852539412.8715
sen,2017,18032931290.7584
sen,2018,19202830987.8286
sen,2019,20120691165.0282
sen,2020,20472358155.6575
sgp,1960,5318882746.58133
sgp,1961,5774294442.82806
sgp,1962,6217122490.54409
sgp,1963,6871254000.58191
sgp,1964,6633692173.40705
sgp,1965,7105688100.0873
sgp,1966,7819319173.698
sgp,1967,8855833575.79285
sgp,1968,10114416642.4207
sgp,1969,11500872854.2334
sgp,1970,13078629618.8537
sgp,1971,14774221704.9753
sgp,1972,16728760546.9887
sgp,1973,18515347686.93629
sgp,1974,19758655804.4807
sgp,1975,20577611288.9148
sgp,1976,22136747163.2238
sgp,1977,23642857142.8572
sgp,1978,25491780622.636
sgp,1979,27892420715.7405
sgp,1980,30710867035.2051
sgp,1981,34081175443.7009
sgp,1982,36501600232.7612
sgp,1983,39639583939.48209
sgp,1984,43183008437.591
sgp,1985,42905222577.8295
sgp,1986,43488507419.261
sgp,1987,48138129182.4266
sgp,1988,53565827756.7646
sgp,1989,58814372999.7091
sgp,1990,64669915624.0908
sgp,1991,69213703811.4635
sgp,1992,73732324701.77478
sgp,1993,82123217922.6069
sgp,1994,91456357288.3329
sgp,1995,98152749490.83501
sgp,1996,105691591504.21899
sgp,1997,114557462903.69501
sgp,1998,112491998836.194
sgp,1999,118786732615.653
sgp,2000,129480069828.339
sgp,2001,128392929880.71001
sgp,2002,133629109688.68201
sgp,2003,139634128600.52399
sgp,2004,153249199883.61899
sgp,2005,164722432353.797
sgp,2006,179637110852.48801
sgp,2007,195071501309.28101
sgp,2008,200732542915.33301
sgp,2009,200835685190.57297
sgp,2010,230992580739.01697
sgp,2011,246777931335.46701
sgp,2012,257986034332.26599
sgp,2013,271871399476.28696
sgp,2014,283224396275.82202
sgp,2015,290360343322.66498
sgp,2016,298196683153.91302
sgp,2017,311325574629.03699
sgp,2018,323187663660.16901
sgp,2019,327438463776.54901
sgp,2020,311906022694.21002
sle,1964,1191131536.6976
sle,1965,1264545640.13723
sle,1966,1279720187.81287
sle,1967,1273828059.88025
sle,1968,1289302607.34362
sle,1969,1384861606.98203
sle,1970,1497159281.47654
sle,1971,1548292607.30923
sle,1972,1564562323.18275
sle,1973,1602219174.37294
sle,1974,1655065126.56017
sle,1975,1687013257.84731
sle,1976,1695433536.17878
sle,1977,1709847928.58627
sle,1978,1748422185.47751
sle,1979,1819495058.86118
sle,1980,1906756174.08894
sle,1981,2020823470.31334
sle,1982,2111537886.76527
sle,1983,2103083913.23499
sle,1984,2284158588.7796
sle,1985,1998717908.34071
sle,1986,1982591220.05281
sle,1987,2028066559.41379
sle,1988,2068748239.97802
sle,1989,2143758500.01521
sle,1990,2233497809.25502
sle,1991,2284177714.89394
sle,1992,1834351198.02979
sle,1993,1829075066.49135
sle,1994,1801339072.30216
sle,1995,1627323541.43351
sle,1996,1640271845.88013
sle,1997,1685239976.1316
sle,1998,1715807655.58959
sle,1999,1681052954.31577
sle,2000,1787930921.53155
sle,2001,1653855496.07043
sle,2002,2090759738.52883
sle,2003,2285474722.20923
sle,2004,2436269084.10421
sle,2005,2546025337.19209
sle,2006,2653567264.93636
sle,2007,2867395566.89385
sle,2008,3022185757.66782
sle,2009,3118534587.43848
sle,2010,3285265980.50843
sle,2011,3493064608.39432
sle,2012,4041521097.54491
sle,2013,4908155297.38141
sle,2014,5139382071.87056
sle,2015,4034193311.09141
sle,2016,4283453730.7123
sle,2017,4460388712.64793
sle,2018,4609504398.09846
sle,2019,4852239737.27814
sle,2020,4756171052.17618
slv,1965,6167878552.69944
slv,1966,6565236147.63082
slv,1967,6905151698.5093
slv,1968,7167754123.11136
slv,1969,7440627034.58382
slv,1970,7602485463.78215
slv,1971,7889239131.2273
slv,1972,8398331783.48335
slv,1973,8870149672.66428
slv,1974,9330191966.53254
slv,1975,9602042256.82203
slv,1976,10241039024.0154
slv,1977,10855599483.6108
slv,1978,11348506342.6662
slv,1979,10954742034.768
slv,1980,9821814029.44407
slv,1981,8882520054.21531
slv,1982,8343448710.04953
slv,1983,8479608155.60354
slv,1984,8622343568.10192
slv,1985,8727043376.80159
slv,1986,8780247358.92453
slv,1987,8983030958.60235
slv,1988,9146782607.33268
slv,1989,9217085163.75641
slv,1990,12342862855.8788
slv,1991,12524422676.5515
slv,1992,13156401806.2086
slv,1993,13684504791.9363
slv,1994,14256473186.0651
slv,1995,14906745425.9274
slv,1996,15001465864.7109
slv,1997,15462681933.2441
slv,1998,15887195206.7829
slv,1999,16231124706.6867
slv,2000,16412047348.9712
slv,2001,16546687555.9628
slv,2002,16795686115.5359
slv,2003,17060967707.8592
slv,2004,17192178114.6646
slv,2005,17625369370.0971
slv,2006,18335989026.6368
slv,2007,18638213438.2934
slv,2008,18922420858.7292
slv,2009,18472208399.6546
slv,2010,18842972195.9834
slv,2011,19600666550.1235
slv,2012,20221767441.0802
slv,2013,20551836293.7144
slv,2014,20855324523.4981
slv,2015,21289350000
slv,2016,21891159971.0637
slv,2017,22335498203.4832
slv,2018,22873409530.0376
slv,2019,23539603451.7714
slv,2020,21695207498.08369
smr,2015,1296207506.14871
smr,2016,1334558457.3135
smr,2017,1345504813.57649
smr,2018,1369024637.07664
smr,2019,1406287766.52594
srb,1995,18334998906.3646
srb,1996,19307018382.26509
srb,1997,20597414425.3268
srb,1998,21387769112.4276
srb,1999,19571021970.1244
srb,2000,20625814942.1844
srb,2001,21602137276.0575
srb,2002,22738770937.604
srb,2003,23687384777.6979
srb,2004,25548319385.6526
srb,2005,27191347597.7701
srb,2006,28276773389.55289
srb,2007,29960488514.9902
srb,2008,31677117471.1473
srb,2009,30989700527.7021
srb,2010,31291814093.0086
srb,2011,31942682476.28469
srb,2012,31750069386.11209
srb,2013,32946545123.0294
srb,2014,32304607789.2574
srb,2015,33064249701.7776
srb,2016,34036160733.1585
srb,2017,34741988431.3592
srb,2018,36232791784.6843
srb,2019,37811028072.4262
srb,2020,37519779177.5494
stp,2001,165748254.93848
stp,2002,169730927.15537
stp,2003,177969236.03029
stp,2004,183295666.21024
stp,2005,194562503.07074
stp,2006,206154045.89215
stp,2007,209065001.10258
stp,2008,219997325.47581
stp,2009,233716787.76978
stp,2010,252565265.63338
stp,2011,263714538.51382
stp,2012,271524711.15885
stp,2013,283375049.52998
stp,2014,298941005.97792
stp,2015,308775667.82654
stp,2016,322415851.17115
stp,2017,345810564.29119
stp,2018,352952600.26587
stp,2019,362093320.64744
stp,2020,370151699.55274
sur,1975,2446760712.95943
sur,1976,2482935420.18671
sur,1977,2794016484.16327
sur,1978,2940765991.95923
sur,1979,2820027925.58561
sur,1980,2563806298.37779
sur,1981,2745297802.36132
sur,1982,2630671589.31909
sur,1983,2527507997.58109
sur,1984,2479747075.48016
sur,1985,2529418434.46512
sur,1986,2548522803.3055
sur,1987,2389956541.93042
sur,1988,2577179356.56606
sur,1989,2686074258.95617
sur,1990,2565716735.26183
sur,1991,2636117511.04867
sur,1992,2646073170.01785
sur,1993,2468293470.30761
sur,1994,2552205461.41013
sur,1995,2552205461.41013
sur,1996,2579227997.77563
sur,1997,2727140720.57834
sur,1998,2790430268.97299
sur,1999,2751318757.86578
sur,2000,2807497117.1013
sur,2001,2920565048.14587
sur,2002,3003054818.97738
sur,2003,3190079052.88729
sur,2004,3459593116.16472
sur,2005,3610350308.77748
sur,2006,3753498492.69763
sur,2007,3941731729.44654
sur,2008,4106037024.02903
sur,2009,4228867181.78359
sur,2010,4447409166.73984
sur,2011,4660633827.96265
sur,2012,4733481166.0374
sur,2013,4868541165.45204
sur,2014,4870136359.64527
sur,2015,4724441712.76378
sur,2016,4492346416.13253
sur,2017,4562882313.34328
sur,2018,4788538648.40343
sur,2019,4841221061.25794
sur,2020,4071179793.36787
svk,1993,32750142167.132
svk,1994,33698575976.2961
svk,1995,35514036414.8133
svk,1996,38449404770.2277
svk,1997,40764329079.1531
svk,1998,42196380695.6215
svk,1999,42315168474.2304
svk,2000,42756826723.0371
svk,2001,44681372249.93471
svk,2002,46556251541.7964
svk,2003,48803726343.075
svk,2004,51014342016.614
svk,2005,54136709893.6402
svk,2006,59460075076.9566
svk,2007,66064754564.9339
svk,2008,70179522918.4409
svk,2009,66619747336.4921
svk,2010,70598082218.3777
svk,2011,72101532098.87068
svk,2012,74136863597.4101
svk,2013,74289947528.9812
svk,2014,76204745985.1347
svk,2015,79647685421.6492
svk,2016,81465262810.7617
svk,2017,83495698028.91478
svk,2018,86544877997.62379
svk,2019,88225612504.85822
svn,1995,22459772917.3004
svn,1996,23121582932.8906
svn,1997,24238117930.6004
svn,1998,24960186700.7933
svn,1999,26134168947.441
svn,2000,27200773646.0469
svn,2001,28252929158.2781
svn,2002,29345408807.0062
svn,2003,30260457373.2914
svn,2004,31575081473.9547
svn,2005,32720484887.5656
svn,2006,34672861435.8117
svn,2007,37156056688.7551
svn,2008,38328932751.0508
svn,2009,35621719078.9
svn,2010,36137187672.7555
svn,2011,36346266500.8906
svn,2012,35516766926.0371
svn,2013,35268964988.5062
svn,2014,36484284356.9199
svn,2015,37270454124.8558
svn,2016,38477484322.4637
svn,2017,40444604078.0004
svn,2018,42207673317.8223
svn,2019,43663586118.5164
swe,1970,162724107913.91101
swe,1971,166596345534.677
swe,1972,170839662949.577
swe,1973,178155157126.55701
swe,1974,184906187540.19199
swe,1975,187980360783.33401
swe,1976,192085628527.47
swe,1977,190198283607.20901
swe,1978,191323217578.992
swe,1979,199199182201.52097
swe,1980,209536638677.92801
swe,1981,209863633585.65601
swe,1982,212442717581.41296
swe,1983,217227569222.06296
swe,1984,226616099552.95496
swe,1985,231158828663.927
swe,1986,236098492354.479
swe,1987,242959593487.686
swe,1988,249444483016.82001
swe,1989,255634833259.54901
swe,1990,258743874499.11401
swe,1991,256101250478.052
swe,1992,252099296953.73599
swe,1993,246509453003.90497
swe,1994,256838160056.172
swe,1995,268812778427.255
swe,1996,273668708824.677
swe,1997,282553523782.16199
swe,1998,294793825886.26202
swe,1999,307451326141.40399
swe,2000,324126329591.87402
swe,2001,328570278297.091
swe,2002,335252087843.19098
swe,2003,343076776098.02802
swe,2004,358994207458.37
swe,2005,368571981549.93799
swe,2006,386230761714.63
swe,2007,399363078279.78198
swe,2008,397387344495.43597
swe,2009,378567783683.72699
swe,2010,401526486026.362
swe,2011,416165529304.09998
swe,2012,414039110992.90698
swe,2013,418883185802.06403
swe,2014,430347895321.87402
swe,2015,449094781377.51898
swe,2016,456570441113.83698
swe,2017,469234699054.28998
swe,2018,478641871230.72601
swe,2019,485407025562.328
swz,1971,614129491.42415
swz,1972,637780450.54329
swz,1973,699151325.52442
swz,1974,710260122.20814
swz,1975,715791123.00953
swz,1976,734643288.49396
swz,1977,761597265.22087
swz,1978,838268040.8927
swz,1979,846182863.71869
swz,1980,903072097.13544
swz,1981,907397909.96922
swz,1982,910513979.56204
swz,1983,930768391.51382
swz,1984,993267418.8307
swz,1985,1072781765.82448
swz,1986,1157083321.31206
swz,1987,1325865360.59695
swz,1988,1406218978.83211
swz,1989,1561888173.86231
swz,1990,1888937530.05793
swz,1991,1905010635.37561
swz,1992,1996254881.99134
swz,1993,2062563198.58391
swz,1994,2083232039.40821
swz,1995,2226290944.91018
swz,1996,2309432077.33384
swz,1997,2370296034.22246
swz,1998,2429921249.66648
swz,1999,2485908498.55508
swz,2000,2314044872.38973
swz,2001,2330227273.96705
swz,2002,2437187243.99905
swz,2003,2537899691.95996
swz,2004,2637260910.49516
swz,2005,2793712673.20868
swz,2006,2965802861.09663
swz,2007,3104972411.57573
swz,2008,3134112172.09021
swz,2009,3170308051.04971
swz,2010,3280872020.04436
swz,2011,3368039852.51803
swz,2012,3539590629.37682
swz,2013,3679025203.84233
swz,2014,3718173839.2792
swz,2015,3811643261.18168
swz,2016,3858132946.90763
swz,2017,3927977024.26582
swz,2018,4003794388.15811
swz,2019,4114984914.29857
swz,2020,4041742562.60729
sxm,2015,962346368.71508
syc,1978,344397229.28809
syc,1979,419045681.07831
syc,1980,401242398.20189
syc,1981,368279608.16492
syc,1982,322639941.91241
syc,1983,323730904.07499
syc,1984,335265124.88179
syc,1985,367676443.17196
syc,1986,363546453.57736
syc,1987,384424476.51526
syc,1988,384337169.7955
syc,1989,423396061.05995
syc,1990,454451357.09324
syc,1991,483565694.02582
syc,1992,490861002.54448
syc,1993,490526351.57437
syc,1994,512345379.98829
syc,1995,538442189.7808
syc,1996,569664827.82512
syc,1997,648943526.96384
syc,1998,699647610.94938
syc,1999,713234291.60234
syc,2000,758980583.43801
syc,2001,740441101.47929
syc,2002,735359331.47372
syc,2003,706563400.47898
syc,2004,658703221.75241
syc,2005,720271513.98765
syc,2006,789129462.85851
syc,2007,868803132.77184
syc,2008,855218666.59938
syc,2009,849334378.77851
syc,2010,893682672.38377
syc,2011,940268995.99534
syc,2012,974263502.5787
syc,2013,1044308809.61751
syc,2014,1090426704.50079
syc,2015,1141639887.63623
syc,2016,1192098428.70257
syc,2017,1250222972.40661
syc,2018,1269574887.76494
syc,2019,1295157095.25827
syc,2020,1156818168.30306
syr,1995,15546541710.3814
syr,1996,17433684266.92
syr,1997,18240108229.3384
syr,1998,20154646427.2677
syr,1999,19623216079.9942
syr,2000,19828311350.85
syr,2001,20848443863.9687
syr,2002,22030582700.8671
syr,2003,22072859925.2355
syr,2004,25174632774.8403
syr,2005,26873252732.4756
syr,2006,31284875458.3507
syr,2007,34134698598.5731
syr,2008,34435419313.9869
syr,2009,32494184458.1098
syr,2010,34396388980.45
syr,2011,37140372498.70709
syr,2012,28303891457.24789
syr,2013,21528712588.87189
syr,2014,17616013741.7419
syr,2015,16255949474.4142
syr,2016,15340762317.3726
syr,2017,15217249918.2167
syr,2018,15346993211.3627
syr,2019,15305257135.4663
tca,2012,664989392.89749
tca,2013,672546795.10268
tca,2014,707469622.129
tca,2015,769522000
tca,2016,833430369.10277
tca,2017,819334540.27061
tca,2018,865257181.70688
tca,2019,908880388.83566
tca,2020,668934553.63489
tcd,2007,6906013602.31039
tcd,2008,7104350042.9769
tcd,2009,7399670480.94212
