geo,time,sp_pop_80up_fe_5y
blr,1983,2.83738
blr,1984,2.9049
blr,1985,2.95053
blr,1986,3.09497
blr,1987,3.18931
blr,1988,3.2382
blr,1989,3.25722
blr,1990,3.26014
blr,1991,3.38637
blr,1992,3.49523
blr,1993,3.55099
blr,1994,3.51187
blr,1995,3.36875
blr,1996,3.30207
blr,1997,3.16857
blr,1998,3.01669
blr,1999,2.89513
blr,2000,2.81964
blr,2001,2.95298
blr,2002,3.089
blr,2003,3.22502
blr,2004,3.36029
blr,2005,3.49266
blr,2006,3.79339
blr,2007,4.08752
blr,2008,4.34824
blr,2009,4.53975
blr,2010,4.64626
blr,2011,4.82492
blr,2012,4.91489
blr,2013,4.95378
blr,2014,4.9898
blr,2015,5.04532
blr,2016,5.26042
blr,2017,5.47018
blr,2018,5.62395
blr,2019,5.68307
blr,2020,5.66506
blz,1960,0.47849
blz,1961,0.51144
blz,1962,0.53829
blz,1963,0.55339
blz,1964,0.56686
blz,1965,0.5733
blz,1966,0.60019
blz,1967,0.62482
blz,1968,0.64122
blz,1969,0.64597
blz,1970,0.64553
blz,1971,0.68642
blz,1972,0.72254
blz,1973,0.74642
blz,1974,0.76152
blz,1975,0.77247
blz,1976,0.81229
blz,1977,0.85619
blz,1978,0.90426
blz,1979,0.9427
blz,1980,0.97313
blz,1981,0.98655
blz,1982,0.98082
blz,1983,0.9645
blz,1984,0.93662
blz,1985,0.90172
blz,1986,0.89957
blz,1987,0.90642
blz,1988,0.92466
blz,1989,0.95311
blz,1990,0.98406
blz,1991,1.00771
blz,1992,1.03143
blz,1993,1.06587
blz,1994,1.10515
blz,1995,1.13122
blz,1996,1.08148
blz,1997,1.01365
blz,1998,0.93958
blz,1999,0.8656
blz,2000,0.79483
blz,2001,0.77923
blz,2002,0.74968
blz,2003,0.70976
blz,2004,0.66507
blz,2005,0.61572
blz,2006,0.64064
blz,2007,0.67251
blz,2008,0.7155
blz,2009,0.76381
blz,2010,0.81359
blz,2011,0.85452
blz,2012,0.88418
blz,2013,0.90227
blz,2014,0.91906
blz,2015,0.93091
blz,2016,0.96725
blz,2017,1.00117
blz,2018,1.03135
blz,2019,1.05677
blz,2020,1.07725
bol,1960,0.5111
bol,1961,0.53679
bol,1962,0.54809
bol,1963,0.54352
bol,1964,0.52214
bol,1965,0.48434
bol,1966,0.51499
bol,1967,0.53345
bol,1968,0.53653
bol,1969,0.52336
bol,1970,0.49357
bol,1971,0.52194
bol,1972,0.53865
bol,1973,0.54153
bol,1974,0.52951
bol,1975,0.5028
bol,1976,0.52711
bol,1977,0.54119
bol,1978,0.54493
bol,1979,0.53879
bol,1980,0.52361
bol,1981,0.55511
bol,1982,0.58163
bol,1983,0.60316
bol,1984,0.61959
bol,1985,0.63
bol,1986,0.66946
bol,1987,0.69984
bol,1988,0.7221
bol,1989,0.73765
bol,1990,0.74726
bol,1991,0.79008
bol,1992,0.82437
bol,1993,0.848
bol,1994,0.85972
bol,1995,0.85989
bol,1996,0.89695
bol,1997,0.92441
bol,1998,0.94342
bol,1999,0.9556
bol,2000,0.96287
bol,2001,1.00779
bol,2002,1.04728
bol,2003,1.08356
bol,2004,1.11833
bol,2005,1.15247
bol,2006,1.21676
bol,2007,1.27473
bol,2008,1.32555
bol,2009,1.36853
bol,2010,1.40481
bol,2011,1.47193
bol,2012,1.53267
bol,2013,1.5878
bol,2014,1.63734
bol,2015,1.68212
bol,2016,1.75208
bol,2017,1.81733
bol,2018,1.88077
bol,2019,1.94585
bol,2020,2.01522
bra,1960,0.38192
bra,1961,0.40171
bra,1962,0.41493
bra,1963,0.42156
bra,1964,0.42236
bra,1965,0.41803
bra,1966,0.44033
bra,1967,0.45692
bra,1968,0.46637
bra,1969,0.46792
bra,1970,0.46217
bra,1971,0.48449
bra,1972,0.49825
bra,1973,0.50481
bra,1974,0.50642
bra,1975,0.50424
bra,1976,0.5349
bra,1977,0.55876
bra,1978,0.57303
bra,1979,0.5758
bra,1980,0.56781
bra,1981,0.59217
bra,1982,0.60799
bra,1983,0.6164
bra,1984,0.61916
bra,1985,0.61752
bra,1986,0.64986
bra,1987,0.67655
bra,1988,0.69704
bra,1989,0.71131
bra,1990,0.71986
bra,1991,0.76119
bra,1992,0.79633
bra,1993,0.82423
bra,1994,0.84425
bra,1995,0.85702
bra,1996,0.89596
bra,1997,0.92806
bra,1998,0.95452
bra,1999,0.97709
bra,2000,0.9976
bra,2001,1.04693
bra,2002,1.09218
bra,2003,1.13497
bra,2004,1.17787
bra,2005,1.22283
bra,2006,1.29879
bra,2007,1.37315
bra,2008,1.44308
bra,2009,1.50542
bra,2010,1.56008
bra,2011,1.6394
bra,2012,1.70938
bra,2013,1.7753
bra,2014,1.84354
bra,2015,1.91772
bra,2016,2.02314
bra,2017,2.12898
bra,2018,2.23163
bra,2019,2.32661
bra,2020,2.41401
brb,1960,1.47265
brb,1961,1.5174
brb,1962,1.55344
brb,1963,1.57626
brb,1964,1.57091
brb,1965,1.5304
brb,1966,1.57934
brb,1967,1.63679
brb,1968,1.71586
brb,1969,1.80973
brb,1970,1.8859
brb,1971,1.9343
brb,1972,1.92579
brb,1973,1.86312
brb,1974,1.77936
brb,1975,1.6991
brb,1976,1.81264
brb,1977,1.97589
brb,1978,2.17602
brb,1979,2.38548
brb,1980,2.58059
brb,1981,2.72168
brb,1982,2.80811
brb,1983,2.86003
brb,1984,2.88815
brb,1985,2.9046
brb,1986,2.98322
brb,1987,3.03655
brb,1988,3.07803
brb,1989,3.10565
brb,1990,3.12569
brb,1991,3.25915
brb,1992,3.3948
brb,1993,3.52962
brb,1994,3.65626
brb,1995,3.75945
brb,1996,3.87296
brb,1997,3.96047
brb,1998,4.03755
brb,1999,4.10951
brb,2000,4.17414
brb,2001,4.25018
brb,2002,4.30958
brb,2003,4.36902
brb,2004,4.44334
brb,2005,4.52204
brb,2006,4.59371
brb,2007,4.65509
brb,2008,4.71538
brb,2009,4.77118
brb,2010,4.82674
brb,2011,4.87934
brb,2012,4.90031
brb,2013,4.90696
brb,2014,4.90735
brb,2015,4.91477
brb,2016,4.9643
brb,2017,5.00453
brb,2018,5.03595
brb,2019,5.0645
brb,2020,5.08743
brn,1960,0.45017
brn,1961,0.46363
brn,1962,0.45939
brn,1963,0.43503
brn,1964,0.40333
brn,1965,0.37318
brn,1966,0.41014
brn,1967,0.43729
brn,1968,0.45572
brn,1969,0.46137
brn,1970,0.4463
brn,1971,0.45741
brn,1972,0.4579
brn,1973,0.45949
brn,1974,0.45634
brn,1975,0.45206
brn,1976,0.46556
brn,1977,0.47458
brn,1978,0.47668
brn,1979,0.46592
brn,1980,0.44388
brn,1981,0.45315
brn,1982,0.45583
brn,1983,0.45277
brn,1984,0.44379
brn,1985,0.42591
brn,1986,0.42826
brn,1987,0.43752
brn,1988,0.44864
brn,1989,0.46466
brn,1990,0.48334
brn,1991,0.48621
brn,1992,0.48159
brn,1993,0.47068
brn,1994,0.45898
brn,1995,0.43874
brn,1996,0.43397
brn,1997,0.42961
brn,1998,0.42358
brn,1999,0.42162
brn,2000,0.40994
brn,2001,0.41423
brn,2002,0.41944
brn,2003,0.42713
brn,2004,0.44154
brn,2005,0.46619
brn,2006,0.49079
brn,2007,0.50995
brn,2008,0.52144
brn,2009,0.52729
brn,2010,0.53641
brn,2011,0.57175
brn,2012,0.60481
brn,2013,0.63369
brn,2014,0.66173
brn,2015,0.68814
brn,2016,0.73728
brn,2017,0.78772
brn,2018,0.83084
brn,2019,0.8612
brn,2020,0.87413
btn,1960,0.18909
btn,1961,0.20222
btn,1962,0.21112
btn,1963,0.2151
btn,1964,0.21018
btn,1965,0.19941
btn,1966,0.212
btn,1967,0.2203
btn,1968,0.22336
btn,1969,0.22185
btn,1970,0.21157
btn,1971,0.22578
btn,1972,0.23404
btn,1973,0.23863
btn,1974,0.23671
btn,1975,0.22991
btn,1976,0.24324
btn,1977,0.25277
btn,1978,0.25833
btn,1979,0.25717
btn,1980,0.25044
btn,1981,0.26598
btn,1982,0.27645
btn,1983,0.28154
btn,1984,0.28219
btn,1985,0.27772
btn,1986,0.29198
btn,1987,0.30302
btn,1988,0.30798
btn,1989,0.30986
btn,1990,0.30815
btn,1991,0.33156
btn,1992,0.353
btn,1993,0.37183
btn,1994,0.38708
btn,1995,0.397
btn,1996,0.42129
btn,1997,0.44206
btn,1998,0.45806
btn,1999,0.4708
btn,2000,0.48003
btn,2001,0.51491
btn,2002,0.54684
btn,2003,0.57324
btn,2004,0.59749
btn,2005,0.61896
btn,2006,0.66344
btn,2007,0.70556
btn,2008,0.7444
btn,2009,0.78046
btn,2010,0.81403
btn,2011,0.86784
btn,2012,0.91867
btn,2013,0.96697
btn,2014,1.01069
btn,2015,1.05186
btn,2016,1.10994
btn,2017,1.16304
btn,2018,1.21071
btn,2019,1.25649
btn,2020,1.30143
bwa,1960,0.55484
bwa,1961,0.58864
bwa,1962,0.60403
bwa,1963,0.60436
bwa,1964,0.58993
bwa,1965,0.56432
bwa,1966,0.59554
bwa,1967,0.61248
bwa,1968,0.61252
bwa,1969,0.5967
bwa,1970,0.56356
bwa,1971,0.58391
bwa,1972,0.59123
bwa,1973,0.58124
bwa,1974,0.55119
bwa,1975,0.50193
bwa,1976,0.50122
bwa,1977,0.4854
bwa,1978,0.46075
bwa,1979,0.43236
bwa,1980,0.40074
bwa,1981,0.42
bwa,1982,0.43028
bwa,1983,0.43113
bwa,1984,0.42224
bwa,1985,0.40391
bwa,1986,0.42009
bwa,1987,0.42774
bwa,1988,0.42572
bwa,1989,0.41334
bwa,1990,0.38989
bwa,1991,0.40156
bwa,1992,0.40474
bwa,1993,0.40116
bwa,1994,0.38993
bwa,1995,0.37228
bwa,1996,0.39213
bwa,1997,0.40474
bwa,1998,0.41496
bwa,1999,0.4268
bwa,2000,0.44168
bwa,2001,0.49103
bwa,2002,0.53626
bwa,2003,0.57312
bwa,2004,0.59809
bwa,2005,0.61025
bwa,2006,0.63788
bwa,2007,0.65411
bwa,2008,0.65712
bwa,2009,0.64515
bwa,2010,0.61877
bwa,2011,0.63335
bwa,2012,0.63859
bwa,2013,0.63608
bwa,2014,0.6275
bwa,2015,0.6141
bwa,2016,0.63274
bwa,2017,0.64642
bwa,2018,0.65821
bwa,2019,0.67275
bwa,2020,0.69219
caf,1960,0.64167
caf,1961,0.67537
caf,1962,0.69364
caf,1963,0.69361
caf,1964,0.67251
caf,1965,0.63125
caf,1966,0.65255
caf,1967,0.65887
caf,1968,0.64788
caf,1969,0.61894
caf,1970,0.57199
caf,1971,0.58997
caf,1972,0.59329
caf,1973,0.58266
caf,1974,0.56014
caf,1975,0.52464
caf,1976,0.55147
caf,1977,0.56653
caf,1978,0.5672
caf,1979,0.55157
caf,1980,0.51948
caf,1981,0.54147
caf,1982,0.54959
caf,1983,0.54403
caf,1984,0.52504
caf,1985,0.49423
caf,1986,0.51897
caf,1987,0.53157
caf,1988,0.53051
caf,1989,0.51517
caf,1990,0.48586
caf,1991,0.50854
caf,1992,0.51982
caf,1993,0.51836
caf,1994,0.50343
caf,1995,0.47541
caf,1996,0.49741
caf,1997,0.50791
caf,1998,0.50774
caf,1999,0.49762
caf,2000,0.47805
caf,2001,0.50251
caf,2002,0.51749
caf,2003,0.5213
caf,2004,0.51345
caf,2005,0.4941
caf,2006,0.51542
caf,2007,0.52521
caf,2008,0.52222
caf,2009,0.50582
caf,2010,0.47645
caf,2011,0.49752
caf,2012,0.50658
caf,2013,0.50225
caf,2014,0.48316
caf,2015,0.44922
caf,2016,0.46914
caf,2017,0.47905
caf,2018,0.47762
caf,2019,0.46415
caf,2020,0.43888
can,1960,1.43596
can,1961,1.48512
can,1962,1.52665
can,1963,1.56549
can,1964,1.60205
can,1965,1.63266
can,1966,1.6887
can,1967,1.73686
can,1968,1.78034
can,1969,1.81972
can,1970,1.85392
can,1971,1.91801
can,1972,1.96578
can,1973,2.00108
can,1974,2.02743
can,1975,2.04747
can,1976,2.11567
can,1977,2.17462
can,1978,2.22652
can,1979,2.27292
can,1980,2.31637
can,1981,2.39923
can,1982,2.47084
can,1983,2.53371
can,1984,2.59183
can,1985,2.6498
can,1986,2.73121
can,1987,2.80122
can,1988,2.86371
can,1989,2.92473
can,1990,2.9902
can,1991,3.10114
can,1992,3.2049
can,1993,3.29845
can,1994,3.37875
can,1995,3.44775
can,1996,3.53516
can,1997,3.60788
can,1998,3.67652
can,1999,3.75227
can,2000,3.84106
can,2001,3.9712
can,2002,4.10008
can,2003,4.22542
can,2004,4.341
can,2005,4.44385
can,2006,4.55649
can,2007,4.65091
can,2008,4.73444
can,2009,4.81179
can,2010,4.88602
can,2011,4.94839
can,2012,4.99423
can,2013,5.02915
can,2014,5.05651
can,2015,5.08155
can,2016,5.12148
can,2017,5.14718
can,2018,5.17042
can,2019,5.20544
can,2020,5.26446
chanisl,1960,2.93487
chanisl,1961,3.03509
chanisl,1962,3.1139
chanisl,1963,3.16891
chanisl,1964,3.20229
chanisl,1965,3.19561
chanisl,1966,3.29575
chanisl,1967,3.37043
chanisl,1968,3.42198
chanisl,1969,3.45746
chanisl,1970,3.4541
chanisl,1971,3.52539
chanisl,1972,3.55702
chanisl,1973,3.56485
chanisl,1974,3.55184
chanisl,1975,3.52157
chanisl,1976,3.63249
chanisl,1977,3.705
chanisl,1978,3.74918
chanisl,1979,3.77009
chanisl,1980,3.78566
chanisl,1981,3.91585
chanisl,1982,4.02574
chanisl,1983,4.12186
chanisl,1984,4.18654
chanisl,1985,4.21829
chanisl,1986,4.34207
chanisl,1987,4.43182
chanisl,1988,4.49904
chanisl,1989,4.54913
chanisl,1990,4.58652
chanisl,1991,4.72164
chanisl,1992,4.8392
chanisl,1993,4.92753
chanisl,1994,4.98574
chanisl,1995,4.99872
chanisl,1996,5.08584
chanisl,1997,5.10967
chanisl,1998,5.09305
chanisl,1999,5.05813
chanisl,2000,5.01957
chanisl,2001,5.09602
chanisl,2002,5.15185
chanisl,2003,5.18673
chanisl,2004,5.19648
chanisl,2005,5.18784
chanisl,2006,5.25161
chanisl,2007,5.29794
chanisl,2008,5.3271
chanisl,2009,5.34938
chanisl,2010,5.37169
chanisl,2011,5.43964
chanisl,2012,5.48694
chanisl,2013,5.53537
chanisl,2014,5.58258
chanisl,2015,5.63158
chanisl,2016,5.68548
chanisl,2017,5.73919
chanisl,2018,5.78526
chanisl,2019,5.82347
chanisl,2020,5.85836
che,1960,1.8556
che,1961,1.9353
che,1962,1.98761
che,1963,2.01349
che,1964,2.01486
che,1965,1.99572
che,1966,2.08056
che,1967,2.14336
che,1968,2.18435
che,1969,2.20516
che,1970,2.20937
che,1971,2.32143
che,1972,2.41371
che,1973,2.48817
che,1974,2.54872
che,1975,2.60049
che,1976,2.77614
che,1977,2.93864
che,1978,3.08923
che,1979,3.23061
che,1980,3.36593
che,1981,3.55545
che,1982,3.72384
che,1983,3.87169
che,1984,4.0015
che,1985,4.11836
che,1986,4.31182
che,1987,4.4832
che,1988,4.63374
che,1989,4.76336
che,1990,4.87408
che,1991,5.02379
che,1992,5.14889
che,1993,5.24246
che,1994,5.29066
che,1995,5.29019
che,1996,5.32708
che,1997,5.31027
che,1998,5.27228
che,1999,5.24925
che,2000,5.25988
che,2001,5.35025
che,2002,5.44544
che,2003,5.53816
che,2004,5.61852
che,2005,5.68495
che,2006,5.80186
che,2007,5.90283
che,2008,5.99697
che,2009,6.08853
che,2010,6.17946
che,2011,6.22697
che,2012,6.24525
che,2013,6.24695
che,2014,6.24052
che,2015,6.2329
che,2016,6.269
che,2017,6.29357
che,2018,6.31847
che,2019,6.35895
che,2020,6.4285
chl,1960,0.56394
chl,1961,0.57927
chl,1962,0.58872
chl,1963,0.59363
chl,1964,0.59576
chl,1965,0.59589
chl,1966,0.62294
chl,1967,0.64535
chl,1968,0.66224
chl,1969,0.67295
chl,1970,0.67756
chl,1971,0.71397
chl,1972,0.74364
chl,1973,0.76603
chl,1974,0.78122
chl,1975,0.78976
chl,1976,0.83132
chl,1977,0.86655
chl,1978,0.89488
chl,1979,0.91593
chl,1980,0.93014
chl,1981,0.97343
chl,1982,1.00999
chl,1983,1.04072
chl,1984,1.06657
chl,1985,1.08841
chl,1986,1.1382
chl,1987,1.18096
chl,1988,1.21747
chl,1989,1.24925
chl,1990,1.27781
chl,1991,1.32284
chl,1992,1.36209
chl,1993,1.39506
chl,1994,1.42116
chl,1995,1.44154
chl,1996,1.49667
chl,1997,1.54633
chl,1998,1.5924
chl,1999,1.63721
chl,2000,1.68338
chl,2001,1.76411
chl,2002,1.83927
chl,2003,1.91474
chl,2004,1.99899
chl,2005,2.09672
chl,2006,2.23025
chl,2007,2.36729
chl,2008,2.50149
chl,2009,2.62525
chl,2010,2.7365
chl,2011,2.85434
chl,2012,2.95816
chl,2013,3.0512
chl,2014,3.13643
chl,2015,3.21711
chl,2016,3.29177
chl,2017,3.35659
chl,2018,3.4164
chl,2019,3.47531
chl,2020,3.5376
chn,1960,0.28998
chn,1961,0.32827
chn,1962,0.35598
chn,1963,0.36721
chn,1964,0.35873
chn,1965,0.32935
chn,1966,0.35617
chn,1967,0.37522
chn,1968,0.3863
chn,1969,0.39013
chn,1970,0.38708
chn,1971,0.41909
chn,1972,0.44583
chn,1973,0.46388
chn,1974,0.4708
chn,1975,0.46651
chn,1976,0.49901
chn,1977,0.5224
chn,1978,0.53831
chn,1979,0.54934
chn,1980,0.55612
chn,1981,0.6067
chn,1982,0.64973
chn,1983,0.68199
chn,1984,0.70138
chn,1985,0.7078
chn,1986,0.75459
chn,1987,0.7891
chn,1988,0.81252
chn,1989,0.82811
chn,1990,0.83829
chn,1991,0.89268
chn,1992,0.94246
chn,1993,0.98493
chn,1994,1.0169
chn,1995,1.03723
chn,1996,1.1122
chn,1997,1.1699
chn,1998,1.20951
chn,1999,1.2329
chn,2000,1.24229
chn,2001,1.29431
chn,2002,1.33307
chn,2003,1.35847
chn,2004,1.36952
chn,2005,1.36712
chn,2006,1.43033
chn,2007,1.4785
chn,2008,1.51354
chn,2009,1.53984
chn,2010,1.56024
chn,2011,1.65369
chn,2012,1.73756
chn,2013,1.80878
chn,2014,1.86481
chn,2015,1.90622
chn,2016,2.00917
chn,2017,2.1012
chn,2018,2.17991
chn,2019,2.24157
chn,2020,2.28663
civ,1960,0.25968
civ,1961,0.27234
civ,1962,0.27886
civ,1963,0.27958
civ,1964,0.27413
civ,1965,0.26303
civ,1966,0.27457
civ,1967,0.2805
civ,1968,0.28031
civ,1969,0.27358
civ,1970,0.2605
civ,1971,0.27103
civ,1972,0.2757
civ,1973,0.27422
civ,1974,0.26686
civ,1975,0.25383
civ,1976,0.26377
civ,1977,0.26795
civ,1978,0.26612
civ,1979,0.25878
civ,1980,0.24648
civ,1981,0.2567
civ,1982,0.26174
civ,1983,0.26121
civ,1984,0.25523
civ,1985,0.2443
civ,1986,0.256
civ,1987,0.26229
civ,1988,0.26282
civ,1989,0.25803
civ,1990,0.24838
civ,1991,0.26085
civ,1992,0.26812
civ,1993,0.26967
civ,1994,0.26584
civ,1995,0.25697
civ,1996,0.2708
civ,1997,0.279
civ,1998,0.28111
civ,1999,0.27735
civ,2000,0.26805
civ,2001,0.28329
civ,2002,0.29241
civ,2003,0.29491
civ,2004,0.2905
civ,2005,0.27955
civ,2006,0.29406
civ,2007,0.30154
civ,2008,0.30128
civ,2009,0.29308
civ,2010,0.27712
civ,2011,0.29228
civ,2012,0.30015
civ,2013,0.30012
civ,2014,0.29229
civ,2015,0.27703
civ,2016,0.29309
civ,2017,0.30237
civ,2018,0.30408
civ,2019,0.29818
civ,2020,0.28495
cmr,1960,0.39847
cmr,1961,0.42318
cmr,1962,0.43796
cmr,1963,0.44148
cmr,1964,0.43356
cmr,1965,0.41393
cmr,1966,0.43667
cmr,1967,0.44957
cmr,1968,0.45084
cmr,1969,0.44022
cmr,1970,0.41764
cmr,1971,0.43894
cmr,1972,0.44993
cmr,1973,0.4494
cmr,1974,0.43719
cmr,1975,0.41365
cmr,1976,0.43396
cmr,1977,0.4441
cmr,1978,0.44279
cmr,1979,0.43026
cmr,1980,0.40687
cmr,1981,0.42624
cmr,1982,0.43541
cmr,1983,0.43351
cmr,1984,0.42088
cmr,1985,0.39821
cmr,1986,0.41658
cmr,1987,0.42551
cmr,1988,0.42419
cmr,1989,0.41287
cmr,1990,0.39225
cmr,1991,0.41078
cmr,1992,0.41983
cmr,1993,0.41872
cmr,1994,0.40759
cmr,1995,0.3871
cmr,1996,0.40586
cmr,1997,0.41542
cmr,1998,0.41483
cmr,1999,0.40416
cmr,2000,0.3837
cmr,2001,0.4018
cmr,2002,0.41061
cmr,2003,0.40943
cmr,2004,0.3983
cmr,2005,0.37799
cmr,2006,0.3939
cmr,2007,0.40079
cmr,2008,0.39796
cmr,2009,0.38536
cmr,2010,0.36365
cmr,2011,0.37865
cmr,2012,0.38472
cmr,2013,0.38131
cmr,2014,0.36869
cmr,2015,0.34755
cmr,2016,0.36375
cmr,2017,0.37197
cmr,2018,0.3713
cmr,2019,0.36138
cmr,2020,0.34278
cod,1960,0.41017
cod,1961,0.41508
cod,1962,0.41194
cod,1963,0.39988
cod,1964,0.37826
cod,1965,0.34702
cod,1966,0.35776
cod,1967,0.36129
cod,1968,0.35757
cod,1969,0.34702
cod,1970,0.32951
cod,1971,0.34725
cod,1972,0.35875
cod,1973,0.36249
cod,1974,0.35748
cod,1975,0.34345
cod,1976,0.36027
cod,1977,0.36987
cod,1978,0.37174
cod,1979,0.36583
cod,1980,0.35229
cod,1981,0.37025
cod,1982,0.38129
cod,1983,0.38431
cod,1984,0.37873
cod,1985,0.3643
cod,1986,0.38075
cod,1987,0.39023
cod,1988,0.39216
cod,1989,0.38642
cod,1990,0.37303
cod,1991,0.38821
cod,1992,0.39675
cod,1993,0.3983
cod,1994,0.39327
cod,1995,0.38244
cod,1996,0.39885
cod,1997,0.40789
cod,1998,0.40873
cod,1999,0.40087
cod,2000,0.38412
cod,2001,0.39969
cod,2002,0.40825
cod,2003,0.40932
cod,2004,0.403
cod,2005,0.38966
cod,2006,0.40535
cod,2007,0.41475
cod,2008,0.41741
cod,2009,0.41342
cod,2010,0.40322
cod,2011,0.41879
cod,2012,0.42823
cod,2013,0.43132
cod,2014,0.4284
cod,2015,0.42007
cod,2016,0.43614
cod,2017,0.44627
cod,2018,0.4504
cod,2019,0.44888
cod,2020,0.4424
cog,1960,0.37244
cog,1961,0.39419
cog,1962,0.40579
cog,1963,0.40668
cog,1964,0.39745
cog,1965,0.37702
cog,1966,0.39712
cog,1967,0.40782
cog,1968,0.40793
cog,1969,0.39704
cog,1970,0.3752
cog,1971,0.39412
cog,1972,0.40301
cog,1973,0.4015
cog,1974,0.39039
cog,1975,0.36989
cog,1976,0.38968
cog,1977,0.39999
cog,1978,0.39994
cog,1979,0.38954
cog,1980,0.36944
cog,1981,0.38807
cog,1982,0.39709
cog,1983,0.39641
cog,1984,0.38551
cog,1985,0.36521
cog,1986,0.38378
cog,1987,0.39321
cog,1988,0.39258
cog,1989,0.38202
cog,1990,0.36262
cog,1991,0.38092
cog,1992,0.39034
cog,1993,0.39016
cog,1994,0.38009
cog,1995,0.36099
cog,1996,0.37926
cog,1997,0.38881
cog,1998,0.3888
cog,1999,0.37951
cog,2000,0.36172
cog,2001,0.37792
cog,2002,0.38542
cog,2003,0.38395
cog,2004,0.37369
cog,2005,0.35465
cog,2006,0.36735
cog,2007,0.37157
cog,2008,0.36693
cog,2009,0.35394
cog,2010,0.33362
cog,2011,0.3486
cog,2012,0.3561
cog,2013,0.35538
cog,2014,0.34664
cog,2015,0.33047
cog,2016,0.34903
cog,2017,0.36173
cog,2018,0.36784
cog,2019,0.36741
cog,2020,0.36134
col,1960,0.37066
col,1961,0.38526
col,1962,0.3938
col,1963,0.39643
col,1964,0.3942
col,1965,0.38772
col,1966,0.40961
col,1967,0.42721
col,1968,0.43876
col,1969,0.44319
col,1970,0.44065
col,1971,0.4627
col,1972,0.47899
col,1973,0.48972
col,1974,0.4957
col,1975,0.49746
col,1976,0.52331
col,1977,0.54387
col,1978,0.55829
col,1979,0.56671
col,1980,0.56979
col,1981,0.59349
col,1982,0.61288
col,1983,0.62758
col,1984,0.63756
col,1985,0.64346
col,1986,0.67116
col,1987,0.6936
col,1988,0.71214
col,1989,0.72882
col,1990,0.74483
col,1991,0.78372
col,1992,0.81906
col,1993,0.8494
col,1994,0.87337
col,1995,0.89132
col,1996,0.92664
col,1997,0.9564
col,1998,0.98231
col,1999,1.00595
col,2000,1.02877
col,2001,1.07387
col,2002,1.11471
col,2003,1.15301
col,2004,1.191
col,2005,1.23051
col,2006,1.29011
col,2007,1.34714
col,2008,1.40241
col,2009,1.45651
col,2010,1.51073
col,2011,1.58488
col,2012,1.65435
col,2013,1.72044
col,2014,1.78381
col,2015,1.84545
col,2016,1.91328
col,2017,1.9758
col,2018,2.03518
col,2019,2.09284
col,2020,2.15105
com,1960,0.3894
com,1961,0.40899
com,1962,0.41787
com,1963,0.41332
com,1964,0.39578
com,1965,0.36388
com,1966,0.37868
com,1967,0.38394
com,1968,0.38042
com,1969,0.36453
com,1970,0.3415
com,1971,0.35612
com,1972,0.36519
com,1973,0.36598
com,1974,0.3558
com,1975,0.33663
com,1976,0.35422
com,1977,0.36036
com,1978,0.3602
com,1979,0.35525
com,1980,0.34207
com,1981,0.36121
com,1982,0.36999
com,1983,0.37196
com,1984,0.36956
com,1985,0.3583
com,1986,0.38051
com,1987,0.39573
com,1988,0.40294
com,1989,0.40186
com,1990,0.39276
com,1991,0.41467
com,1992,0.42907
com,1993,0.43531
com,1994,0.4332
com,1995,0.4214
com,1996,0.44139
com,1997,0.45344
com,1998,0.45738
com,1999,0.45156
com,2000,0.43636
com,2001,0.45479
com,2002,0.46314
com,2003,0.46302
com,2004,0.45393
com,2005,0.43641
com,2006,0.45288
com,2007,0.46139
com,2008,0.46002
com,2009,0.45154
com,2010,0.43529
com,2011,0.45178
com,2012,0.45972
com,2013,0.46053
com,2014,0.4532
com,2015,0.43857
com,2016,0.45445
com,2017,0.46409
com,2018,0.46547
com,2019,0.45888
com,2020,0.4453
cpv,1960,1.12836
cpv,1961,1.1411
cpv,1962,1.11659
cpv,1963,1.05949
cpv,1964,0.98776
cpv,1965,0.891
cpv,1966,0.88661
cpv,1967,0.87389
cpv,1968,0.84008
cpv,1969,0.77657
cpv,1970,0.68745
cpv,1971,0.68138
cpv,1972,0.65507
cpv,1973,0.61476
cpv,1974,0.57983
cpv,1975,0.54228
cpv,1976,0.57553
cpv,1977,0.60617
cpv,1978,0.62956
cpv,1979,0.62867
cpv,1980,0.6057
cpv,1981,0.62547
cpv,1982,0.62869
cpv,1983,0.62776
cpv,1984,0.63393
cpv,1985,0.64788
cpv,1986,0.72196
cpv,1987,0.79153
cpv,1988,0.84584
cpv,1989,0.87273
cpv,1990,0.87477
cpv,1991,0.90356
cpv,1992,0.91194
cpv,1993,0.89966
cpv,1994,0.87221
cpv,1995,0.82924
cpv,1996,0.83919
cpv,1997,0.84227
cpv,1998,0.8324
cpv,1999,0.8081
cpv,2000,0.76653
cpv,2001,0.77262
cpv,2002,0.76271
cpv,2003,0.74885
cpv,2004,0.7475
cpv,2005,0.7651
cpv,2006,0.84796
cpv,2007,0.94121
cpv,2008,1.03917
cpv,2009,1.14089
cpv,2010,1.24991
cpv,2011,1.36737
cpv,2012,1.46908
cpv,2013,1.54479
cpv,2014,1.59175
cpv,2015,1.61004
cpv,2016,1.66433
cpv,2017,1.69371
cpv,2018,1.69769
cpv,2019,1.6736
cpv,2020,1.61664
cri,1960,0.35414
cri,1961,0.37027
cri,1962,0.38307
cri,1963,0.39086
cri,1964,0.39474
cri,1965,0.39477
cri,1966,0.41455
cri,1967,0.43024
