geo,time,sh_dyn_mort_fe
lca,2007,17.1
lca,2008,17.4
lca,2009,17.6
lca,2010,17.9
lca,2011,18.2
lca,2012,18.6
lca,2013,19
lca,2014,19.4
lca,2015,19.9
lca,2016,20.4
lca,2017,20.9
lca,2018,21.4
lca,2019,21.8
lca,2020,22.2
lka,1960,90.6
lka,1961,86.7
lka,1962,83.7
lka,1963,81.2
lka,1964,79.1
lka,1965,77.1
lka,1966,74.3
lka,1967,71.4
lka,1968,69.1
lka,1969,67.4
lka,1970,66.2
lka,1971,65.4
lka,1972,64.6
lka,1973,63.6
lka,1974,62.2
lka,1975,60.2
lka,1976,57.4
lka,1977,54.1
lka,1978,50.3
lka,1979,46.5
lka,1980,43
lka,1981,40
lka,1982,37
lka,1983,34.2
lka,1984,30.9
lka,1985,27.9
lka,1986,25.3
lka,1987,23.2
lka,1988,21.9
lka,1989,25.1
lka,1990,20.7
lka,1991,20.3
lka,1992,19.9
lka,1993,19.5
lka,1994,18.9
lka,1995,18.2
lka,1996,17.6
lka,1997,17
lka,1998,16.3
lka,1999,15.7
lka,2000,15.1
lka,2001,14.5
lka,2002,14.1
lka,2003,13.8
lka,2004,27.6
lka,2005,12.9
lka,2006,12.3
lka,2007,11.6
lka,2008,11.1
lka,2009,20.1
lka,2010,10.3
lka,2011,9.8
lka,2012,9.3
lka,2013,8.8
lka,2014,8.3
lka,2015,7.8
lka,2016,7.4
lka,2017,7
lka,2018,6.8
lka,2019,6.5
lka,2020,6.3
lso,1960,177.4
lso,1961,176.6
lso,1962,176.9
lso,1963,177.7
lso,1964,178.6
lso,1965,179
lso,1966,178.8
lso,1967,177.6
lso,1968,175.5
lso,1969,172.7
lso,1970,169.3
lso,1971,165.6
lso,1972,161.7
lso,1973,157.4
lso,1974,152.6
lso,1975,147.2
lso,1976,141.5
lso,1977,135.2
lso,1978,128.9
lso,1979,122.5
lso,1980,116.3
lso,1981,110.2
lso,1982,104.4
lso,1983,99.1
lso,1984,94.4
lso,1985,90.2
lso,1986,86.4
lso,1987,83.1
lso,1988,80.4
lso,1989,78.2
lso,1990,76.7
lso,1991,76.1
lso,1992,76.6
lso,1993,78.6
lso,1994,81.8
lso,1995,85.7
lso,1996,89.4
lso,1997,92.4
lso,1998,94.9
lso,1999,97
lso,2000,99
lso,2001,100.9
lso,2002,102.7
lso,2003,104.5
lso,2004,106.2
lso,2005,107.6
lso,2006,107.9
lso,2007,105.9
lso,2008,104.5
lso,2009,96
lso,2010,88.6
lso,2011,86.1
lso,2012,84.8
lso,2013,84.8
lso,2014,86.5
lso,2015,86.7
lso,2016,83.4
lso,2017,82.9
lso,2018,82.7
lso,2019,83.2
lso,2020,81.9
ltu,1967,22.8
ltu,1968,23.1
ltu,1969,21.8
ltu,1970,19.7
ltu,1971,18.4
ltu,1972,18.3
ltu,1973,18.8
ltu,1974,19.2
ltu,1975,19.4
ltu,1976,19.4
ltu,1977,19.3
ltu,1978,18.9
ltu,1979,18.3
ltu,1980,17.7
ltu,1981,17.1
ltu,1982,16.7
ltu,1983,16.3
ltu,1984,15.8
ltu,1985,15.2
ltu,1986,14.3
ltu,1987,13.2
ltu,1988,12.6
ltu,1989,12.6
ltu,1990,13.4
ltu,1991,14.6
ltu,1992,15.7
ltu,1993,16
ltu,1994,15
ltu,1995,13.3
ltu,1996,11.8
ltu,1997,10.9
ltu,1998,10.4
ltu,1999,10
ltu,2000,9.6
ltu,2001,9.2
ltu,2002,8.9
ltu,2003,8.5
ltu,2004,8.3
ltu,2005,8.1
ltu,2006,7.8
ltu,2007,7.3
ltu,2008,6.6
ltu,2009,6
ltu,2010,5.5
ltu,2011,5
ltu,2012,4.7
ltu,2013,4.6
ltu,2014,4.5
ltu,2015,4.5
ltu,2016,4.3
ltu,2017,4
ltu,2018,3.6
ltu,2019,3.3
ltu,2020,3
lux,1960,33.2
lux,1961,31.4
lux,1962,29.6
lux,1963,28.1
lux,1964,26.6
lux,1965,25.3
lux,1966,24
lux,1967,22.9
lux,1968,21.7
lux,1969,20.6
lux,1970,19.5
lux,1971,18.5
lux,1972,17.4
lux,1973,16.4
lux,1974,15.5
lux,1975,14.6
lux,1976,13.9
lux,1977,13.2
lux,1978,12.6
lux,1979,12.2
lux,1980,11.7
lux,1981,11.3
lux,1982,11
lux,1983,10.6
lux,1984,10.3
lux,1985,9.9
lux,1986,9.5
lux,1987,9.1
lux,1988,8.7
lux,1989,8.3
lux,1990,7.9
lux,1991,7.4
lux,1992,7
lux,1993,6.5
lux,1994,6.1
lux,1995,5.7
lux,1996,5.3
lux,1997,4.9
lux,1998,4.6
lux,1999,4.3
lux,2000,4.1
lux,2001,3.8
lux,2002,3.6
lux,2003,3.4
lux,2004,3.2
lux,2005,3
lux,2006,2.9
lux,2007,2.8
lux,2008,2.7
lux,2009,2.6
lux,2010,2.6
lux,2011,2.5
lux,2012,2.5
lux,2013,2.5
lux,2014,2.5
lux,2015,2.5
lux,2016,2.5
lux,2017,2.5
lux,2018,2.5
lux,2019,2.5
lux,2020,2.5
lva,1979,18.1
lva,1980,17.9
lva,1981,17.7
lva,1982,17.5
lva,1983,17
lva,1984,16.2
lva,1985,15.2
lva,1986,14.2
lva,1987,13.4
lva,1988,13.2
lva,1989,13.8
lva,1990,14.9
lva,1991,16.1
lva,1992,17
lva,1993,17.5
lva,1994,17.7
lva,1995,17.5
lva,1996,17
lva,1997,16
lva,1998,14.9
lva,1999,13.8
lva,2000,12.8
lva,2001,12
lva,2002,11.3
lva,2003,10.8
lva,2004,10.1
lva,2005,9.5
lva,2006,8.9
lva,2007,8.5
lva,2008,8
lva,2009,7.6
lva,2010,7.1
lva,2011,6.6
lva,2012,6
lva,2013,5.5
lva,2014,5
lva,2015,4.6
lva,2016,4.3
lva,2017,4.1
lva,2018,3.9
lva,2019,3.8
lva,2020,3.7
mar,1960,235.1
mar,1961,230.4
mar,1962,225.8
mar,1963,220.9
mar,1964,215.8
mar,1965,210.5
mar,1966,205
mar,1967,199.5
mar,1968,194.1
mar,1969,189.1
mar,1970,184.5
mar,1971,180.3
mar,1972,176.4
mar,1973,172.5
mar,1974,168
mar,1975,162.9
mar,1976,157.1
mar,1977,150.8
mar,1978,143.7
mar,1979,136.6
mar,1980,129.5
mar,1981,122.7
mar,1982,116.1
mar,1983,109.8
mar,1984,103.7
mar,1985,98
mar,1986,92.6
mar,1987,87.8
mar,1988,83.3
mar,1989,79.4
mar,1990,75.7
mar,1991,72.3
mar,1992,69.1
mar,1993,66.1
mar,1994,63.1
mar,1995,60.1
mar,1996,57.4
mar,1997,54.8
mar,1998,52.4
mar,1999,50.1
mar,2000,47.9
mar,2001,45.8
mar,2002,43.8
mar,2003,41.8
mar,2004,39.8
mar,2005,37.6
mar,2006,35.6
mar,2007,33.5
mar,2008,31.6
mar,2009,29.8
mar,2010,28.1
mar,2011,26.5
mar,2012,25
mar,2013,23.6
mar,2014,22.3
mar,2015,21.1
mar,2016,20
mar,2017,19.1
mar,2018,18.2
mar,2019,17.5
mar,2020,16.8
mco,1985,8.5
mco,1986,8.2
mco,1987,7.8
mco,1988,7.5
mco,1989,7.2
mco,1990,6.9
mco,1991,6.6
mco,1992,6.3
mco,1993,6
mco,1994,5.8
mco,1995,5.5
mco,1996,5.3
mco,1997,5.1
mco,1998,4.9
mco,1999,4.7
mco,2000,4.6
mco,2001,4.4
mco,2002,4.3
mco,2003,4.2
mco,2004,4.1
mco,2005,4
mco,2006,3.9
mco,2007,3.8
mco,2008,3.7
mco,2009,3.6
mco,2010,3.6
mco,2011,3.5
mco,2012,3.4
mco,2013,3.3
mco,2014,3.2
mco,2015,3.1
mco,2016,3.1
mco,2017,3
mco,2018,2.9
mco,2019,2.8
mco,2020,2.7
mda,1971,59.1
mda,1972,57.3
mda,1973,55.6
mda,1974,53.8
mda,1975,52.2
mda,1976,50.6
mda,1977,49.1
mda,1978,47.6
mda,1979,46.3
mda,1980,45
mda,1981,43.6
mda,1982,41.9
mda,1983,40
mda,1984,38.1
mda,1985,36.1
mda,1986,34.1
mda,1987,32.4
mda,1988,31
mda,1989,30
mda,1990,29.7
mda,1991,30
mda,1992,30.9
mda,1993,32.2
mda,1994,33.5
mda,1995,34.4
mda,1996,34.7
mda,1997,34
mda,1998,32.6
mda,1999,30.5
mda,2000,27.9
mda,2001,25.3
mda,2002,22.8
mda,2003,20.6
mda,2004,19
mda,2005,17.7
mda,2006,16.8
mda,2007,16.2
mda,2008,15.8
mda,2009,15.4
mda,2010,15.1
mda,2011,14.9
mda,2012,14.6
mda,2013,14.4
mda,2014,14.1
mda,2015,13.9
mda,2016,13.7
mda,2017,13.5
mda,2018,13.3
mda,2019,13.1
mda,2020,12.8
mdg,1968,137.4
mdg,1969,139
mdg,1970,140.8
mdg,1971,142.7
mdg,1972,144.8
mdg,1973,147.2
mdg,1974,149.9
mdg,1975,152.4
mdg,1976,154.8
mdg,1977,157.1
mdg,1978,159.3
mdg,1979,161.5
mdg,1980,163.7
mdg,1981,165.9
mdg,1982,167.9
mdg,1983,169.3
mdg,1984,169.6
mdg,1985,168.7
mdg,1986,166.4
mdg,1987,163.1
mdg,1988,158.6
mdg,1989,153.6
mdg,1990,148.1
mdg,1991,142.9
mdg,1992,138
mdg,1993,133.1
mdg,1994,128.4
mdg,1995,123.7
mdg,1996,118.8
mdg,1997,113.6
mdg,1998,108.4
mdg,1999,103.5
mdg,2000,98.8
mdg,2001,94.3
mdg,2002,90
mdg,2003,86.1
mdg,2004,82.3
mdg,2005,78.7
mdg,2006,75.3
mdg,2007,72
mdg,2008,69
mdg,2009,66.3
mdg,2010,63.8
mdg,2011,61.4
mdg,2012,59.4
mdg,2013,57.4
mdg,2014,55.6
mdg,2015,53.8
mdg,2016,52.2
mdg,2017,50.5
mdg,2018,48.8
mdg,2019,47.1
mdg,2020,45.6
mdv,1965,292.8
mdv,1966,284.1
mdv,1967,275
mdv,1968,265.9
mdv,1969,257.1
mdv,1970,247.6
mdv,1971,237.2
mdv,1972,226.1
mdv,1973,214.8
mdv,1974,203.3
mdv,1975,191.9
mdv,1976,180.9
mdv,1977,170.3
mdv,1978,160.4
mdv,1979,151.1
mdv,1980,142.4
mdv,1981,134.2
mdv,1982,126.7
mdv,1983,119.6
mdv,1984,113
mdv,1985,106.7
mdv,1986,100.8
mdv,1987,95.1
mdv,1988,89.7
mdv,1989,84.6
mdv,1990,79.8
mdv,1991,75.2
mdv,1992,70.6
mdv,1993,66.2
mdv,1994,61.7
mdv,1995,57.2
mdv,1996,52.7
mdv,1997,48.2
mdv,1998,43.7
mdv,1999,39.4
mdv,2000,35.2
mdv,2001,31.1
mdv,2002,27.4
mdv,2003,24.1
mdv,2004,24.2
mdv,2005,19.1
mdv,2006,17.2
mdv,2007,15.6
mdv,2008,14.3
mdv,2009,13.3
mdv,2010,12.4
mdv,2011,11.6
mdv,2012,10.8
mdv,2013,10.1
mdv,2014,9.5
mdv,2015,8.8
mdv,2016,8.2
mdv,2017,7.5
mdv,2018,6.9
mdv,2019,6.4
mdv,2020,5.9
mex,1960,148.7
mex,1961,142.3
mex,1962,136.5
mex,1963,131.2
mex,1964,126.3
mex,1965,121.7
mex,1966,117.3
mex,1967,113.1
mex,1968,109.1
mex,1969,105.1
mex,1970,101.2
mex,1971,97.4
mex,1972,93.7
mex,1973,90.1
mex,1974,86.6
mex,1975,83.2
mex,1976,79.9
mex,1977,76.6
mex,1978,73.3
mex,1979,70.1
mex,1980,67
mex,1981,63.9
mex,1982,60.9
mex,1983,58.1
mex,1984,55.4
mex,1985,52.9
mex,1986,50.5
mex,1987,48.2
mex,1988,45.9
mex,1989,43.8
mex,1990,41.6
mex,1991,39.7
mex,1992,37.8
mex,1993,36
mex,1994,34.2
mex,1995,32.6
mex,1996,31
mex,1997,29.6
mex,1998,28.1
mex,1999,26.8
mex,2000,25.6
mex,2001,24.4
mex,2002,23.3
mex,2003,22.4
mex,2004,21.5
mex,2005,20.6
mex,2006,19.9
mex,2007,19.1
mex,2008,18.5
mex,2009,17.9
mex,2010,17.3
mex,2011,16.8
mex,2012,16.2
mex,2013,15.6
mex,2014,15.1
mex,2015,14.6
mex,2016,14.1
mex,2017,13.7
mex,2018,13.2
mex,2019,12.8
mex,2020,12.3
mhl,1960,114
mhl,1961,108.5
mhl,1962,103.4
mhl,1963,98.6
mhl,1964,94.2
mhl,1965,90.2
mhl,1966,86.3
mhl,1967,82.8
mhl,1968,79.4
mhl,1969,76.2
mhl,1970,73.1
mhl,1971,70.2
mhl,1972,67.7
mhl,1973,65.8
mhl,1974,64.3
mhl,1975,63.2
mhl,1976,62.3
mhl,1977,61.6
mhl,1978,60.8
mhl,1979,59.9
mhl,1980,58.9
mhl,1981,57.6
mhl,1982,56.3
mhl,1983,54.8
mhl,1984,53.2
mhl,1985,51.5
mhl,1986,49.8
mhl,1987,48.1
mhl,1988,46.2
mhl,1989,44.5
mhl,1990,42.8
mhl,1991,41.2
mhl,1992,39.6
mhl,1993,38.4
mhl,1994,37.5
mhl,1995,37
mhl,1996,36.9
mhl,1997,37
mhl,1998,37.3
mhl,1999,37.6
mhl,2000,37.7
mhl,2001,37.7
mhl,2002,37.6
mhl,2003,37.3
mhl,2004,36.9
mhl,2005,36.6
mhl,2006,36.3
mhl,2007,35.9
mhl,2008,35.5
mhl,2009,35.1
mhl,2010,34.7
mhl,2011,34.2
mhl,2012,33.7
mhl,2013,33
mhl,2014,32.2
mhl,2015,31.4
mhl,2016,30.5
mhl,2017,29.6
mhl,2018,28.7
mhl,2019,27.9
mhl,2020,27
mkd,1981,54.6
mkd,1982,52.3
mkd,1983,49.6
mkd,1984,47.8
mkd,1985,47.2
mkd,1986,46.4
mkd,1987,44.3
mkd,1988,41
mkd,1989,37.6
mkd,1990,34.6
mkd,1991,32.3
mkd,1992,30.8
mkd,1993,29.2
mkd,1994,26.5
mkd,1995,22.7
mkd,1996,19.5
mkd,1997,17.8
mkd,1998,17
mkd,1999,16
mkd,2000,14.7
mkd,2001,13.6
mkd,2002,13.2
mkd,2003,13.2
mkd,2004,13.1
mkd,2005,12.7
mkd,2006,12
mkd,2007,11.3
mkd,2008,10.8
mkd,2009,10.2
mkd,2010,9.6
mkd,2011,9.3
mkd,2012,9.4
mkd,2013,9.9
mkd,2014,10.3
mkd,2015,10.5
mkd,2016,10.1
mkd,2017,8.9
mkd,2018,7.5
mkd,2019,6.3
mkd,2020,5.6
mli,1963,415.7
mli,1964,408.3
mli,1965,401.3
mli,1966,394.4
mli,1967,388.2
mli,1968,381.8
mli,1969,375.8
mli,1970,369.7
mli,1971,363.7
mli,1972,357.3
mli,1973,350.5
mli,1974,343.3
mli,1975,335.3
mli,1976,327
mli,1977,318.5
mli,1978,310.1
mli,1979,301.7
mli,1980,293.4
mli,1981,285.2
mli,1982,276.9
mli,1983,268.7
mli,1984,260.7
mli,1985,253.3
mli,1986,246.3
mli,1987,239.4
mli,1988,232.8
mli,1989,227
mli,1990,221.7
mli,1991,217.2
mli,1992,213.2
mli,1993,209.4
mli,1994,206.1
mli,1995,202.7
mli,1996,199.1
mli,1997,195.1
mli,1998,190.6
mli,1999,185.4
mli,2000,179.5
mli,2001,173.4
mli,2002,167.1
mli,2003,161
mli,2004,155.1
mli,2005,149.3
mli,2006,143.8
mli,2007,138.4
mli,2008,133.4
mli,2009,128.4
mli,2010,123.7
mli,2011,119.1
mli,2012,114.6
mli,2013,110.3
mli,2014,106.3
mli,2015,102.3
mli,2016,98.6
mli,2017,95
mli,2018,91.7
mli,2019,88.5
mli,2020,85.4
mlt,1960,36.4
mlt,1961,34.5
mlt,1962,33.2
mlt,1963,32.2
mlt,1964,31.4
mlt,1965,30.6
mlt,1966,29.6
mlt,1967,28.6
mlt,1968,27.5
mlt,1969,26.3
mlt,1970,25.1
mlt,1971,23.9
mlt,1972,22.7
mlt,1973,21.5
mlt,1974,20.4
mlt,1975,19.3
mlt,1976,18.2
mlt,1977,17.3
mlt,1978,16.5
mlt,1979,15.8
mlt,1980,15.2
mlt,1981,14.6
mlt,1982,14.1
mlt,1983,13.6
mlt,1984,13
mlt,1985,12.5
mlt,1986,12
mlt,1987,11.5
mlt,1988,11
mlt,1989,10.6
mlt,1990,10.2
mlt,1991,9.8
mlt,1992,9.5
mlt,1993,9.2
mlt,1994,8.9
mlt,1995,8.6
mlt,1996,8.3
mlt,1997,7.9
mlt,1998,7.6
mlt,1999,7.4
mlt,2000,7.1
mlt,2001,6.9
mlt,2002,6.7
mlt,2003,6.6
mlt,2004,6.5
mlt,2005,6.4
mlt,2006,6.3
mlt,2007,6.2
mlt,2008,6.2
mlt,2009,6.2
mlt,2010,6.1
mlt,2011,6.1
mlt,2012,6.1
mlt,2013,6
mlt,2014,6
mlt,2015,6
mlt,2016,6
mlt,2017,6
mlt,2018,6
mlt,2019,6
mlt,2020,5.9
mmr,1968,172
mmr,1969,168.7
mmr,1970,165.6
mmr,1971,162.2
mmr,1972,158.8
mmr,1973,155.3
mmr,1974,151.8
mmr,1975,148.5
mmr,1976,145.1
mmr,1977,141.8
mmr,1978,138.5
mmr,1979,135.3
mmr,1980,132.3
mmr,1981,129.4
mmr,1982,126.7
mmr,1983,124.2
mmr,1984,121.7
mmr,1985,119.4
mmr,1986,117.2
mmr,1987,114.9
mmr,1988,112.6
mmr,1989,110.1
mmr,1990,107.7
mmr,1991,105.2
mmr,1992,102.6
mmr,1993,100.1
mmr,1994,97.5
mmr,1995,94.9
mmr,1996,92.4
mmr,1997,89.9
mmr,1998,87.5
mmr,1999,85.2
mmr,2000,82.8
mmr,2001,80.6
mmr,2002,78.3
mmr,2003,75.9
mmr,2004,73.5
mmr,2005,71
mmr,2006,68.5
mmr,2007,65.9
mmr,2008,92.7
mmr,2009,60.7
mmr,2010,58.2
mmr,2011,55.7
mmr,2012,53.3
mmr,2013,51.2
mmr,2014,49.1
mmr,2015,47.4
mmr,2016,45.6
mmr,2017,43.9
mmr,2018,42.3
mmr,2019,40.7
mmr,2020,39.4
mne,1984,25.5
mne,1985,23.1
mne,1986,21
mne,1987,19.2
mne,1988,17.6
mne,1989,16.3
mne,1990,15.4
mne,1991,14.8
mne,1992,14.4
mne,1993,14.2
mne,1994,14.1
mne,1995,14.1
mne,1996,14
mne,1997,14
mne,1998,13.8
mne,1999,13.5
mne,2000,13.1
mne,2001,12.6
mne,2002,12
mne,2003,11.3
mne,2004,10.5
mne,2005,9.8
mne,2006,9
mne,2007,8.3
mne,2008,7.6
mne,2009,6.9
mne,2010,6.2
mne,2011,5.7
mne,2012,5.1
mne,2013,4.6
mne,2014,4.1
mne,2015,3.7
mne,2016,3.3
mne,2017,3
mne,2018,2.7
mne,2019,2.4
mne,2020,2.2
mng,1978,159.5
mng,1979,153.4
mng,1980,147.5
mng,1981,142.1
mng,1982,136.7
mng,1983,131.4
mng,1984,126.2
mng,1985,120.8
mng,1986,115.3
mng,1987,109.8
mng,1988,104.6
mng,1989,99.5
mng,1990,94.9
mng,1991,90.7
mng,1992,86.8
mng,1993,83.2
mng,1994,79.7
mng,1995,76.1
mng,1996,72.4
mng,1997,68.4
mng,1998,64.1
mng,1999,59.7
mng,2000,55.4
mng,2001,51
mng,2002,46.7
mng,2003,42.7
mng,2004,39
mng,2005,35.6
mng,2006,32.5
mng,2007,29.6
mng,2008,27.1
mng,2009,24.9
mng,2010,22.9
mng,2011,21.3
mng,2012,19.9
mng,2013,18.8
mng,2014,17.9
mng,2015,17
mng,2016,16.3
mng,2017,15.5
mng,2018,14.8
mng,2019,14.1
mng,2020,13.6
moz,1967,260.8
moz,1968,261.8
moz,1969,262.3
moz,1970,262.3
moz,1971,262.1
moz,1972,261.5
moz,1973,260.9
moz,1974,260.2
moz,1975,259.1
moz,1976,258.3
moz,1977,257.7
moz,1978,257.6
moz,1979,257.6
moz,1980,257.7
moz,1981,257.6
moz,1982,256.7
moz,1983,255.4
moz,1984,253.3
moz,1985,250.5
moz,1986,247.7
moz,1987,244.5
moz,1988,241.6
moz,1989,238.8
moz,1990,235.8
moz,1991,232.5
moz,1992,228.9
moz,1993,224.2
moz,1994,218.5
moz,1995,211.7
moz,1996,203.5
moz,1997,194.1
moz,1998,184
moz,1999,173.8
moz,2000,164.1
moz,2001,154.9
moz,2002,146.6
moz,2003,139.1
moz,2004,132.3
moz,2005,126.1
moz,2006,120.2
moz,2007,113.1
moz,2008,107.3
moz,2009,101.9
moz,2010,99.5
moz,2011,95.3
moz,2012,91.1
moz,2013,87.2
moz,2014,83.4
moz,2015,79
moz,2016,75.4
moz,2017,73.2
moz,2018,70.8
moz,2019,68.2
moz,2020,65.7
mrt,1960,242
mrt,1961,235.4
mrt,1962,229
mrt,1963,222.6
mrt,1964,216.4
mrt,1965,210.2
mrt,1966,203.9
mrt,1967,197.6
mrt,1968,191.7
mrt,1969,187
mrt,1970,183.9
mrt,1971,181.8
mrt,1972,180.8
mrt,1973,180.1
mrt,1974,179
mrt,1975,176.9
mrt,1976,173.9
mrt,1977,169.9
mrt,1978,165.2
mrt,1979,160.3
mrt,1980,155.6
mrt,1981,151
mrt,1982,146.4
mrt,1983,141.5
mrt,1984,136.2
mrt,1985,130.6
mrt,1986,125
mrt,1987,120
mrt,1988,115.7
mrt,1989,112.2
mrt,1990,109.6
mrt,1991,107.9
mrt,1992,106.7
mrt,1993,106
mrt,1994,105.6
mrt,1995,105.4
mrt,1996,105.3
mrt,1997,105.2
mrt,1998,105.1
mrt,1999,104.8
mrt,2000,104.4
mrt,2001,103.9
mrt,2002,103.4
mrt,2003,102.7
mrt,2004,101.6
mrt,2005,100.2
mrt,2006,98.2
mrt,2007,96.2
mrt,2008,93.7
mrt,2009,91.1
mrt,2010,88.5
mrt,2011,85.9
mrt,2012,83.6
mrt,2013,81
mrt,2014,78.7
mrt,2015,76.1
mrt,2016,73.8
mrt,2017,71.4
mrt,2018,69.3
mrt,2019,67
mrt,2020,64.8
mus,1960,100.2
mus,1961,94.3
mus,1962,88
mus,1963,82.6
mus,1964,79.4
mus,1965,80.1
mus,1966,85.9
mus,1967,92.8
mus,1968,92.3
mus,1969,82.4
mus,1970,73.6
mus,1971,72.9
mus,1972,76.9
mus,1973,76.7
mus,1974,68.6
mus,1975,58.4
mus,1976,50.8
mus,1977,45.8
mus,1978,42.4
mus,1979,39.7
mus,1980,36.9
mus,1981,33.5
mus,1982,30.1
mus,1983,27.6
mus,1984,26.1
mus,1985,25.4
mus,1986,25.2
mus,1987,24.9
mus,1988,23.9
mus,1989,22
mus,1990,20
mus,1991,18.8
mus,1992,18.4
mus,1993,18.4
mus,1994,18.8
mus,1995,19.4
mus,1996,19.7
mus,1997,19.7
mus,1998,19
mus,1999,17.8
mus,2000,16.5
mus,2001,15.4
mus,2002,14.6
mus,2003,14.2
mus,2004,14
mus,2005,13.9
mus,2006,13.8
mus,2007,13.6
mus,2008,13.3
mus,2009,13.1
mus,2010,13
mus,2011,13.2
mus,2012,13.4
mus,2013,13.5
mus,2014,13.3
mus,2015,13
mus,2016,13.1
mus,2017,13.4
mus,2018,13.8
mus,2019,14.3
mus,2020,14.8
mwi,1965,337.8
mwi,1966,336.7
mwi,1967,335
mwi,1968,333.3
mwi,1969,331.6
mwi,1970,328.6
mwi,1971,323.5
mwi,1972,317
mwi,1973,309.4
mwi,1974,301.4
mwi,1975,292.6
mwi,1976,283.6
mwi,1977,274.3
mwi,1978,264.2
mwi,1979,253.9
mwi,1980,245.5
mwi,1981,238.1
mwi,1982,234
mwi,1983,233.9
mwi,1984,237.3
mwi,1985,241.6
mwi,1986,244.6
mwi,1987,245.2
mwi,1988,243.5
mwi,1989,239.4
mwi,1990,233.8
mwi,1991,226.6
mwi,1992,219.5
mwi,1993,212.4
mwi,1994,205.7
mwi,1995,199.8
mwi,1996,194.9
mwi,1997,189.8
mwi,1998,183.6
mwi,1999,175.5
mwi,2000,164.7
mwi,2001,150.9
mwi,2002,136.3
mwi,2003,122.8
mwi,2004,111.4
mwi,2005,102.5
mwi,2006,96.5
mwi,2007,92.3
mwi,2008,87.1
mwi,2009,82.2
mwi,2010,77.2
mwi,2011,71
mwi,2012,64.3
mwi,2013,57.5
mwi,2014,52
mwi,2015,48
mwi,2016,44.4
mwi,2017,41.3
mwi,2018,38.4
mwi,2019,36.1
mwi,2020,34.3
mys,1960,88.4
mys,1961,82.3
mys,1962,76.7
mys,1963,71.7
mys,1964,67.3
mys,1965,63.6
mys,1966,60.3
mys,1967,57.6
mys,1968,55.2
mys,1969,53
mys,1970,50.9
mys,1971,48.6
mys,1972,46.1
mys,1973,43.5
mys,1974,40.8
mys,1975,38.3
mys,1976,35.8
mys,1977,33.4
mys,1978,31.2
mys,1979,29.1
mys,1980,27.1
mys,1981,25.3
mys,1982,23.6
mys,1983,22
mys,1984,20.6
mys,1985,19.3
mys,1986,18.2
mys,1987,17.2
mys,1988,16.3
mys,1989,15.5
mys,1990,14.8
mys,1991,14.1
mys,1992,13.5
mys,1993,12.9
mys,1994,12.4
mys,1995,11.9
mys,1996,11.5
mys,1997,11.1
mys,1998,10.5
mys,1999,9.9
mys,2000,9.1
mys,2001,8.5
mys,2002,8
mys,2003,7.7
mys,2004,7.5
mys,2005,7.4
mys,2006,7.3
mys,2007,7.3
mys,2008,7.3
mys,2009,7.3
mys,2010,7.3
mys,2011,7.2
mys,2012,7.2
mys,2013,7.2
mys,2014,7.3
mys,2015,7.4
mys,2016,7.5
mys,2017,7.6
mys,2018,7.8
mys,2019,7.9
mys,2020,7.9
nam,1967,90
nam,1968,90.3
nam,1969,90.6
nam,1970,90.9
nam,1971,91.2
nam,1972,91.6
nam,1973,92.2
nam,1974,93
nam,1975,93.8
nam,1976,94.7
nam,1977,95.6
nam,1978,96.3
nam,1979,96.3
nam,1980,95.7
nam,1981,94.2
nam,1982,92
nam,1983,89.1
nam,1984,85.7
nam,1985,82
nam,1986,78.4
nam,1987,75.1
nam,1988,72.2
nam,1989,69.7
nam,1990,67.5
nam,1991,65.9
nam,1992,64.7
nam,1993,64.3
nam,1994,64.8
nam,1995,66.1
nam,1996,67.6
nam,1997,69.1
nam,1998,70.1
nam,1999,70.7
nam,2000,70.6
nam,2001,70.1
nam,2002,69.5
nam,2003,69.2
nam,2004,69.2
nam,2005,65.7
nam,2006,60.7
nam,2007,56.1
nam,2008,50.4
nam,2009,46.9
nam,2010,44.6
nam,2011,44.3
nam,2012,45.9
nam,2013,44.6
nam,2014,43.6
nam,2015,43.4
nam,2016,42.1
nam,2017,40.7
nam,2018,39.9
nam,2019,38
nam,2020,36.2
ner,1967,312.8
ner,1968,316.6
ner,1969,321
ner,1970,325.7
ner,1971,330.1
ner,1972,333.8
ner,1973,336.5
ner,1974,338
ner,1975,337.2
ner,1976,334.5
ner,1977,330.7
ner,1978,326.1
ner,1979,322.2
ner,1980,319.5
ner,1981,318.8
ner,1982,320.7
ner,1983,324.4
ner,1984,329
ner,1985,333.2
ner,1986,336
ner,1987,336.9
ner,1988,335.6
ner,1989,332.4
ner,1990,327.3
ner,1991,319.9
ner,1992,310.8
ner,1993,300.2
ner,1994,288.1
ner,1995,275
ner,1996,261.8
ner,1997,249.9
ner,1998,239.4
ner,1999,229.8
ner,2000,220.6
ner,2001,210.7
ner,2002,200
ner,2003,188.5
ner,2004,176.8
ner,2005,165.5
ner,2006,154.6
ner,2007,144.3
ner,2008,134.7
ner,2009,125.7
ner,2010,117.4
ner,2011,110
ner,2012,103.8
ner,2013,98.4
ner,2014,93.8
ner,2015,89.7
ner,2016,85.9
ner,2017,82.5
ner,2018,79.4
ner,2019,76.3
ner,2020,73.5
nga,1964,311.9
nga,1965,305.5
nga,1966,299
nga,1967,292.9
nga,1968,286.3
nga,1969,279.4
nga,1970,272.1
nga,1971,264.5
nga,1972,256.5
nga,1973,248.3
