geo,time,ny_gdp_pcap_kn
bmu,1996,86052.5437
bmu,1997,89463.42959
bmu,1998,92272.24784
bmu,1999,94861.15036
bmu,2000,102780.46674
bmu,2001,109020.64828
bmu,2002,106712.97368
bmu,2003,109632.93012
bmu,2004,111447.43332
bmu,2005,112582.05724
bmu,2006,118143.91767
bmu,2007,121409.19739
bmu,2008,118441.0093
bmu,2009,111158.51057
bmu,2010,109228.39506
bmu,2011,106052.19627
bmu,2012,100063.1501
bmu,2013,99471.6389
bmu,2014,95588.65793
bmu,2015,96183.79141
bmu,2016,96562.62974
bmu,2017,101116.62205
bmu,2018,100606.53327
bmu,2019,101078.70073
bmu,2020,94681.00089
bol,1960,1667.30175
bol,1961,1669.27434
bol,1962,1728.0889
bol,1963,1809.3075
bol,1964,1843.55566
bol,1965,1895.29754
bol,1966,1989.98545
bol,1967,2072.38171
bol,1968,2202.64969
bol,1969,2253.1082
bol,1970,2320.86562
bol,1971,2386.358
bol,1972,2521.11346
bol,1973,2608.14031
bol,1974,2626.42991
bol,1975,2756.95678
bol,1976,2820.98091
bol,1977,2896.19949
bol,1978,2891.12069
bol,1979,2832.72054
bol,1980,2735.02043
bol,1981,2686.15548
bol,1982,2528.32203
bol,1983,2377.67875
bol,1984,2325.35844
bol,1985,2240.00333
bol,1986,2137.49552
bol,1987,2144.7044
bol,1988,2160.98781
bol,1989,2195.90628
bol,1990,2249.59915
bol,1991,2318.55595
bol,1992,2307.54176
bol,1993,2356.06658
bol,1994,2415.19102
bol,1995,2476.58998
bol,1996,2532.46244
bol,1997,2604.95628
bol,1998,2682.13709
bol,1999,2641.2928
bol,2000,2655.68401
bol,2001,2649.42349
bol,2002,2664.78444
bol,2003,2686.94146
bol,2004,2748.69788
bol,2005,2819.4748
bol,2006,2903.41771
bol,2007,2984.17241
bol,2008,3114.53581
bol,2009,3165.89963
bol,2010,3242.8089
bol,2011,3356.66632
bol,2012,3472.59411
bol,2013,3650.65461
bol,2014,3790.97664
bol,2015,3915.42299
bol,2016,4022.39142
bol,2017,4130.84133
bol,2018,4244.52884
bol,2019,4278.3372
bol,2020,3847.14154
bra,1960,5957.28736
bra,1961,6283.99121
bra,1962,6505.8655
bra,1963,6357.26618
bra,1964,6387.56422
bra,1965,6359.7219
bra,1966,6601.88044
bra,1967,6696.36441
bra,1968,7161.3427
bra,1969,7642.17358
bra,1970,8227.02679
bra,1971,8937.54108
bra,1972,9766.62177
bra,1973,10869.64335
bra,1974,11481.24322
bra,1975,11791.76663
bra,1976,12696.36763
bra,1977,13010.65557
bra,1978,13337.46261
bra,1979,13905.9564
bra,1980,14831.05531
bra,1981,13870.18856
bra,1982,13661.59994
bra,1983,12959.05338
bra,1984,13356.0453
bra,1985,14096.70202
bra,1986,14841.52294
bra,1987,15061.95256
bra,1988,14766.17883
bra,1989,14951.63656
bra,1990,14044.50315
bra,1991,13942.00089
bra,1992,13631.41375
bra,1993,14066.56928
bra,1994,14648.57482
bra,1995,15023.50852
bra,1996,15113.31353
bra,1997,15383.93304
bra,1998,15201.73116
bra,1999,15048.32482
bra,2000,15486.50592
bra,2001,15488.5766
bra,2002,15753.34932
bra,2003,15733.98314
bra,2004,16441.55249
bra,2005,16774.70836
bra,2006,17250.23083
bra,2007,18108.37839
bra,2008,18842.56641
bra,2009,18638.7007
bra,2010,19854.75851
bra,2011,20455.64331
bra,2012,20663.17417
bra,2013,21098.93692
bra,2014,21024.56672
bra,2015,20109.68795
bra,2016,19291.34211
bra,2017,19389.40733
bra,2018,19581.16082
bra,2019,19708.80129
bra,2020,18774.49508
brb,1974,22320.88451
brb,1975,21762.02209
brb,1976,22580.08513
brb,1977,23275.86414
brb,1978,24287.20266
brb,1979,26084.613
brb,1980,27113.01647
brb,1981,26502.58986
brb,1982,25126.14237
brb,1983,25181.42321
brb,1984,26016.36835
brb,1985,26223.36689
brb,1986,27469.98448
brb,1987,28083.96509
brb,1988,28960.8835
brb,1989,29889.09875
brb,1990,28792.83188
brb,1991,27566.51089
brb,1992,25900.56678
brb,1993,26009.11816
brb,1994,26429.53947
brb,1995,26854.16706
brb,1996,27807.83907
brb,1997,29002.58406
brb,1998,29955.3714
brb,1999,29931.04213
brb,2000,31140.54311
brb,2001,30294.24501
brb,2002,30429.04218
brb,2003,30988.1129
brb,2004,31316.86301
brb,2005,32433.41054
brb,2006,34204.88332
brb,2007,34804.32435
brb,2008,34892.44354
brb,2009,32983.88158
brb,2010,32112.74195
brb,2011,31800.04735
brb,2012,31575.83064
brb,2013,31066.43123
brb,2014,30969.89379
brb,2015,31672.43198
brb,2016,32404.00563
brb,2017,32508.93515
brb,2018,32273.93246
brb,2019,32200.10557
brb,2020,26056.90901
brn,1974,62220.77204
brn,1975,59905.40291
brn,1976,69181.24967
brn,1977,73859.51281
brn,1978,76042.07979
brn,1979,90021.93863
brn,1980,81009.74572
brn,1981,62952.26094
brn,1982,63525.79733
brn,1983,62035.35434
brn,1984,60661.77581
brn,1985,58089.66227
brn,1986,54927.14049
brn,1987,54462.73946
brn,1988,53519.45705
brn,1989,51459.96039
brn,1990,50561.18301
brn,1991,50683.68682
brn,1992,51606.67791
brn,1993,50331.22045
brn,1994,50521.11645
brn,1995,51422.96238
brn,1996,51599.1711
brn,1997,49643.54216
brn,1998,48256.70328
brn,1999,48650.41813
brn,2000,48992.58478
brn,2001,49319.82108
brn,2002,50233.82894
brn,2003,50738.91139
brn,2004,50123.82468
brn,2005,49535.54224
brn,2006,50994.68322
brn,2007,50432.65301
brn,2008,48874.24766
brn,2009,47451.06277
brn,2010,48091.52056
brn,2011,49252.32482
brn,2012,49040.46898
brn,2013,47354.93826
brn,2014,45562.78131
brn,2015,44822.21593
brn,2016,43203.73114
brn,2017,43294.04614
brn,2018,42864.36964
brn,2019,44077.29843
brn,2020,44150.31624
btn,1980,11697.90316
btn,1981,13105.37843
btn,1982,13213.87045
btn,1983,14231.0747
btn,1984,14495.64262
btn,1985,14664.0792
btn,1986,15842.60427
btn,1987,19799.08435
btn,1988,20123.41707
btn,1989,21080.61864
btn,1990,22891.20678
btn,1991,22634.26549
btn,1992,23680.60427
btn,1993,24238.73298
btn,1994,25471.67558
btn,1995,27134.60961
btn,1996,28282.7446
btn,1997,29249.35791
btn,1998,30283.98166
btn,1999,31937.44545
btn,2000,32275.75117
btn,2001,34238.81168
btn,2002,37238.59567
btn,2003,39396.28584
btn,2004,41046.38523
btn,2005,43363.13769
btn,2006,45787.23585
btn,2007,53585.36111
btn,2008,55593.76737
btn,2009,58757.67821
btn,2010,65088.52972
btn,2011,69494.06488
btn,2012,72188.38796
btn,2013,72820.62486
btn,2014,76082.49461
btn,2015,80151.58287
btn,2016,85627.83322
btn,2017,88546.55328
btn,2018,90183.32547
btn,2019,94286.42985
btn,2020,83849.83777
bwa,1960,4044.91435
bwa,1961,4217.97147
bwa,1962,4403.91669
bwa,1963,4560.92168
bwa,1964,4764.23129
bwa,1965,4932.06033
bwa,1966,5135.2666
bwa,1967,5326.44349
bwa,1968,5762.53724
bwa,1969,6478.28652
bwa,1970,7388.94881
bwa,1971,9028.80393
bwa,1972,11054.16459
bwa,1973,12965.71712
bwa,1974,13617.02294
bwa,1975,14236.39898
bwa,1976,15166.37005
bwa,1977,16339.85625
bwa,1978,17965.14584
bwa,1979,19388.25977
bwa,1980,20919.44659
bwa,1981,22017.51741
bwa,1982,23863.84268
bwa,1983,26099.46898
bwa,1984,27359.79786
bwa,1985,28263.96353
bwa,1986,29435.62129
bwa,1987,31679.69523
bwa,1988,36417.09163
bwa,1989,39703.63825
bwa,1990,41000.0269
bwa,1991,42743.81848
bwa,1992,42789.89064
bwa,1993,42501.11695
bwa,1994,42969.60325
bwa,1995,44891.40733
bwa,1996,46386.03879
bwa,1997,49083.56831
bwa,1998,48193.71568
bwa,1999,51722.54192
bwa,2000,51688.9927
bwa,2001,50848.74457
bwa,2002,52986.99005
bwa,2003,54487.1806
bwa,2004,54974.28228
bwa,2005,56407.55793
bwa,2006,59899.05027
bwa,2007,63489.14589
bwa,2008,66039.55315
bwa,2009,59804.08464
bwa,2010,63827.3004
bwa,2011,66737.34518
bwa,2012,68885.98865
bwa,2013,75844.69974
bwa,2014,78005.80192
bwa,2015,72432.56523
bwa,2016,76122.18017
bwa,2017,77548.61964
bwa,2018,78882.79275
bwa,2019,79493.05965
bwa,2020,71259.44825
caf,1960,250907.65735
caf,1961,259127.93559
caf,1962,245348.30673
caf,1963,239376.96874
caf,1964,239914.6348
caf,1965,237596.25201
caf,1966,234366.73463
caf,1967,240259.64903
caf,1968,238619.69799
caf,1969,250560.74924
caf,1970,251835.15289
caf,1971,250618.71202
caf,1972,246957.62791
caf,1973,248028.60385
caf,1974,259703.09491
caf,1975,256230.31842
caf,1976,264921.63061
caf,1977,269222.13387
caf,1978,266245.68536
caf,1979,253239.24293
caf,1980,235454.51197
caf,1981,225155.34739
caf,1982,235165.00174
caf,1983,209506.86827
caf,1984,222887.75499
caf,1985,225828.72113
caf,1986,228902.92232
caf,1987,213563.28839
caf,1988,213414.8288
caf,1989,213531.89583
caf,1990,204404.75427
caf,1991,198207.26509
caf,1992,180414.47184
caf,1993,175854.55467
caf,1994,179242.09023
caf,1995,186921.8677
caf,1996,174803.18055
caf,1997,179499.2501
caf,1998,183444.9005
caf,1999,185640.38022
caf,2000,176921.57033
caf,2001,180768.97036
caf,2002,183359.90178
caf,2003,169929.80237
caf,2004,176537.28658
caf,2005,174677.96493
caf,2006,179470.2622
caf,2007,184164.90313
caf,2008,184633.29159
caf,2009,197518.31821
caf,2010,204349.90249
caf,2011,211385.67781
caf,2012,221179.01159
caf,2013,140322.77827
caf,2014,139926.09154
caf,2015,145052.56978
caf,2016,150452.55475
caf,2017,155267.71733
caf,2018,158721.92012
caf,2019,160768.57796
caf,2020,159262.43926
can,1960,18197.26555
can,1961,18400.96337
can,1962,19403.05375
can,1963,20063.76904
can,1964,20996.88588
can,1965,21922.74741
can,1966,22960.93765
can,1967,23248.59614
can,1968,24019.34523
can,1969,24890.46281
can,1997,39927.18973
can,1998,40704.55401
can,1999,41978.11471
can,2000,43634.24308
can,2001,43769.45242
can,2002,44777.71552
can,2003,46067.1211
can,2004,47425.63971
can,2005,49326.87569
can,2006,50865.22954
can,2007,53833.61924
can,2008,53790.39362
can,2009,51622.41492
can,2010,52628.86007
can,2011,53756.33288
can,2012,54112.87068
can,2013,54791.23711
can,2014,55799.9581
can,2015,55750.13666
can,2016,55674.40421
can,2017,56682.82295
can,2018,57439.85849
can,2019,57685.0795
can,2020,54039.83106
chanisl,1998,33801.4712
chanisl,1999,34825.55966
chanisl,2000,36634.74237
chanisl,2001,35921.24133
chanisl,2002,35218.24458
chanisl,2003,33981.68956
chanisl,2004,33910.54654
chanisl,2005,34161.9677
chanisl,2006,35519.56396
chanisl,2007,37214.50557
che,1980,57634.15022
che,1981,58237.59607
che,1982,57140.1802
che,1983,57259.3033
che,1984,58770.49333
che,1985,60661.10784
che,1986,61467.86777
che,1987,62051.44577
che,1988,63615.97819
che,1989,65836.58487
che,1990,67558.51856
che,1991,66108.38182
che,1992,65354.93204
che,1993,64680.84644
che,1994,64982.05638
che,1995,64859.66227
che,1996,64892.78661
che,1997,66205.63723
che,1998,68032.60956
che,1999,68890.80347
che,2000,71228.78352
che,2001,71894.8467
che,2002,71349.10724
che,2003,70788.53566
che,2004,72287.22107
che,2005,73896.10124
che,2006,76382.18523
che,2007,78727.47158
che,2008,79875.4292
che,2009,77243.11752
che,2010,78940.98807
che,2011,79567.37755
che,2012,79685.24525
che,2013,80209.21308
che,2014,81175.3183
che,2015,81586.97628
che,2016,82351.3514
che,2017,82879.45749
che,2018,84670.95469
che,2019,85087.20485
che,2020,82461.92344
chl,1960,1959813.56997
chl,1961,2020181.53234
chl,1962,2058616.4761
chl,1963,2135142.99699
chl,1964,2147182.61085
chl,1965,2127138.09841
chl,1966,2323948.24549
chl,1967,2366804.10028
chl,1968,2411229.31736
chl,1969,2465446.76267
chl,1970,2470036.77827
chl,1971,2659400.58188
chl,1972,2590341.98346
chl,1973,2421209.7078
chl,1974,2440147.76756
chl,1975,2092269.96552
chl,1976,2139222.2311
chl,1977,2326771.977
chl,1978,2468358.29336
chl,1979,2636749.69348
chl,1980,2806326.67315
chl,1981,2947462.92207
chl,1982,2586664.961
chl,1983,2423034.69317
chl,1984,2486926.56338
chl,1985,2548854.4731
chl,1986,2645223.5071
chl,1987,2772218.31902
chl,1988,2928405.3417
chl,1989,3166979.08066
chl,1990,3219337.31555
chl,1991,3413845.34995
chl,1992,3732942.77364
chl,1993,3914666.11191
chl,1994,4047319.86599
chl,1995,4343112.09085
chl,1996,4572905.43574
chl,1997,4846506.56943
chl,1998,4991449.0969
chl,1999,4910208.95384
chl,2000,5111248.3546
chl,2001,5220944.74255
chl,2002,5325394.18451
chl,2003,5485468.93677
chl,2004,5820236.82942
chl,2005,6090689.21607
chl,2006,6407428.20223
chl,2007,6650290.28322
chl,2008,6811643.13346
chl,2009,6634441.44903
chl,2010,6949593.48006
chl,2011,7301083.65085
chl,2012,7615701.50867
chl,2013,7846577.09676
chl,2014,7900916.41718
chl,2015,7988299.32005
chl,2016,8018023.68041
chl,2017,7998199.00792
chl,2018,8180647.6079
chl,2019,8160602.09612
chl,2020,7623572.80728
chn,1960,1483.49407
chn,1961,1089.95805
chn,1962,1020.72931
chn,1963,1098.5319
chn,1964,1268.46375
chn,1965,1448.55882
chn,1966,1558.77103
chn,1967,1431.55197
chn,1968,1337.47822
chn,1969,1521.7739
chn,1970,1766.02469
chn,1971,1839.47677
chn,1972,1863.20797
chn,1973,1962.46651
chn,1974,1966.7448
chn,1975,2100.80679
chn,1976,2036.07417
chn,1977,2160.55978
chn,1978,2373.29188
chn,1979,2519.62108
chn,1980,2683.14733
chn,1981,2784.43355
chn,1982,2991.13348
chn,1983,3265.75354
chn,1984,3712.83585
chn,1985,4154.53566
chn,1986,4459.53813
chn,1987,4900.19239
chn,1988,5363.07296
chn,1989,5503.63155
chn,1990,5636.07967
chn,1991,6074.68458
chn,1992,6854.26158
chn,1993,7716.66454
chn,1994,8624.63732
chn,1995,9465.9668
chn,1996,10296.74073
chn,1997,11133.29918
chn,1998,11892.15204
chn,1999,12692.9084
chn,2000,13662.4686
chn,2001,14694.21107
chn,2002,15929.24188
chn,2003,17419.38688
chn,2004,19067.5324
chn,2005,21115.64759
chn,2006,23669.22719
chn,2007,26896.72052
chn,2008,29341.70775
chn,2009,31940.19404
chn,2010,35167.05838
chn,2011,38315.8521
chn,2012,41049.50567
chn,2013,43943.79718
chn,2014,46910.3376
chn,2015,49922.32676
chn,2016,53036.58906
chn,2017,56378.8823
chn,2018,59903.52119
chn,2019,63242.86283
chn,2020,64581.4125
civ,1960,926879.10329
civ,1961,983030.92298
civ,1962,958355.76678
civ,1963,1055819.88603
civ,1964,1195184.08928
civ,1965,1115434.6655
civ,1966,1200033.11475
civ,1967,1210893.55096
civ,1968,1313981.64673
civ,1969,1385150.43105
civ,1970,1467550.83866
civ,1971,1538004.29315
civ,1972,1532065.1087
civ,1973,1549292.23277
civ,1974,1542459.20262
civ,1975,1593952.09743
civ,1976,1718998.33573
civ,1977,1762677.53752
civ,1978,1868861.28723
civ,1979,1830038.739
civ,1980,1558977.71124
civ,1981,1544338.47224
civ,1982,1481887.29907
civ,1983,1364922.80804
civ,1984,1274378.88408
civ,1985,1279630.25076
civ,1986,1271461.89308
civ,1987,1220726.77563
civ,1988,1190472.6383
civ,1989,1182126.66744
civ,1990,1127755.56264
civ,1991,1088287.16616
civ,1992,1047494.10563
civ,1993,1009303.4103
civ,1994,983133.66617
civ,1995,1018750.79738
civ,1996,1062666.8051
civ,1997,1129350.24701
civ,1998,1142855.49383
civ,1999,1124232.04546
civ,2000,1092482.34613
civ,2001,1043682.60429
civ,2002,992884.79361
civ,2003,926178.7571
civ,2004,935954.35992
civ,2005,925499.63766
civ,2006,931242.88095
civ,2007,921053.61105
civ,2008,943724.77233
civ,2009,955621.69862
civ,2010,997502.14652
civ,2011,921680.53378
civ,2012,968045.78332
civ,2013,1045980.53039
civ,2014,1115713.96282
civ,2015,1166192.08661
civ,2016,1218614.56997
civ,2017,1275388.59886
civ,2018,1328911.82999
civ,2019,1376190.29361
civ,2020,1367941.72253
cmr,1960,554936.42281
cmr,1961,550020.57248
cmr,1962,554812.1598
cmr,1963,563124.75301
cmr,1964,570190.05483
cmr,1965,568593.31604
cmr,1966,581111.31548
cmr,1967,505507.33007
cmr,1968,524672.71535
cmr,1969,536910.3414
cmr,1970,539702.68902
cmr,1971,544298.33351
cmr,1972,544406.12826
cmr,1973,558462.86386
cmr,1974,601818.45021
cmr,1975,651183.85203
cmr,1976,598270.5288
cmr,1977,661218.6741
cmr,1978,783510.9624
cmr,1979,806517.18971
cmr,1980,767202.94127
cmr,1981,871266.53406
cmr,1982,908315.48024
cmr,1983,940952.65932
cmr,1984,980053.19862
cmr,1985,1026164.96614
cmr,1986,1061433.60155
cmr,1987,1006168.17382
cmr,1988,898612.36031
cmr,1989,855209.9485
cmr,1990,778843.87091
cmr,1991,727094.95545
cmr,1992,684173.53763
cmr,1993,612051.7868
cmr,1994,606248.47737
cmr,1995,606868.04111
cmr,1996,615660.86714
cmr,1997,626771.54061
cmr,1998,639479.30051
cmr,1999,651133.00887
cmr,2000,658596.75999
cmr,2001,669177.09712
cmr,2002,680813.5887
cmr,2003,698997.71969
cmr,2004,728393.1139
cmr,2005,724716.86621
cmr,2006,732085.85081
cmr,2007,743109.56994
cmr,2008,743533.64815
cmr,2009,742005.50713
cmr,2010,742822.6387
cmr,2011,747165.12923
cmr,2012,760666.802
cmr,2013,777248.80899
cmr,2014,799804.60496
cmr,2015,822765.29837
cmr,2016,837503.39424
cmr,2017,844586.33392
cmr,2018,855355.3479
cmr,2019,862500.41981
cmr,2020,844884.23975
cod,1960,357743.45092
cod,1961,310980.84074
cod,1962,367430.436
cod,1963,376709.92384
cod,1964,357907.50139
cod,1965,351778.28131
cod,1966,365263.34799
cod,1967,351497.54695
cod,1968,356348.6726
cod,1969,378661.88522
cod,1970,367329.05829
cod,1971,378915.44975
cod,1972,369475.13524
cod,1973,389057.68518
cod,1974,390583.02116
cod,1975,361055.58989
cod,1976,332355.07953
cod,1977,325373.17246
cod,1978,299252.89496
cod,1979,292257.97625
cod,1980,290794.25989
cod,1981,290129.10201
cod,1982,281747.5974
cod,1983,278818.62433
cod,1984,287034.61761
cod,1985,281027.86293
cod,1986,286586.39075
cod,1987,286369.74541
cod,1988,279601.67862
cod,1989,267639.35796
cod,1990,241771.44299
cod,1991,213419.21574
cod,1992,183716.03974
cod,1993,152902.00087
cod,1994,141692.72148
cod,1995,138143.28175
cod,1996,132953.21528
cod,1997,122421.70521
cod,1998,117686.97593
cod,1999,110037.24863
cod,2000,99853.20398
cod,2001,95086.15074
cod,2002,95056.45226
cod,2003,97326.0255
cod,2004,100667.42567
cod,2005,103494.97993
cod,2006,105549.20896
cod,2007,108557.21539
cod,2008,111579.28489
cod,2009,111020.75265
cod,2010,115016.21036
cod,2011,118888.13158
cod,2012,123134.55888
cod,2013,129202.10043
cod,2014,136819.70698
cod,2015,141529.85956
cod,2016,140245.15962
cod,2017,140808.20705
cod,2018,144273.62757
cod,2019,145875.29501
cod,2020,143815.46141
cog,1960,548709.7187
cog,1961,580359.03488
cog,1962,595637.87322
cog,1963,557354.15981
cog,1964,563862.22564
cog,1965,569395.62258
cog,1966,561867.15305
cog,1967,558342.90787
cog,1968,584552.4453
cog,1969,611244.48231
cog,1970,631798.43966
cog,1971,661345.26844
cog,1972,697591.9749
cog,1973,733058.53555
cog,1974,767847.65002
cog,1975,803203.82448
cog,1976,787152.14034
cog,1977,696063.16253
cog,1978,719097.31419
cog,1979,767010.66623
cog,1980,876369.24489
cog,1981,1001110.66288
cog,1982,1201740.56377
cog,1983,1235653.158
cog,1984,1284428.8809
cog,1985,1233789.97014
cog,1986,1117553.13049
cog,1987,1089266.00706
cog,1988,1078628.56293
cog,1989,1076895.84948
cog,1990,1058322.34646
cog,1991,1054338.01954
cog,1992,1052490.35983
cog,1993,1013707.32554
cog,1994,931650.48267
cog,1995,941877.17844
cog,1996,954685.38176
cog,1997,921764.43602
cog,1998,928884.03924
cog,1999,879053.49595
cog,2000,918742.76119
cog,2001,926854.97724
cog,2002,942252.84551
cog,2003,922998.85084
cog,2004,926914.60082
cog,2005,967840.67462
cog,2006,1010986.22936
cog,2007,912216.43595
cog,2008,937021.09201
cog,2009,1012272.86164
cog,2010,1079387.46377
cog,2011,1072798.22684
cog,2012,1149343.35748
cog,2013,1113368.93448
cog,2014,1159504.10725
cog,2015,1090900.35786
cog,2016,948860.4445
cog,2017,884250.4834
cog,2018,820305.39716
cog,2019,798854.80203
cog,2020,717054.0107
col,1960,5226066.19922
col,1961,5322939.03913
col,1962,5438637.9065
col,1963,5446268.43912
col,1964,5608687.34777
col,1965,5639914.01942
col,1966,5764561.19197
col,1967,5834133.07899
col,1968,6011724.77896
col,1969,6211454.95225
col,1970,6431936.06596
col,1971,6653052.06781
col,1972,7000256.97699
col,1973,7306020.81283
col,1974,7557141.19133
col,1975,7563341.5573
col,1976,7746309.75718
col,1977,7890029.96008
col,1978,8369032.41523
col,1979,8625042.11163
col,1980,8781506.14471
col,1981,8786740.67517
col,1982,8679045.22256
col,1983,8627646.93365
col,1984,8729149.00538
col,1985,8814072.94267
col,1986,9137862.33097
col,1987,9436198.09564
col,1988,9626189.77961
col,1989,9760089.44854
col,1990,9979676.6239
col,1991,9981694.10121
col,1992,10185042.33092
col,1993,10529008.66653
col,1994,10933201.30932
col,1995,11292787.5217
col,1996,11321364.24096
col,1997,11508758.03447
col,1998,11381096.02692
col,1999,10725068.35472
col,2000,10863139.43385
col,2001,10873652.72564
col,2002,10977026.46673
col,2003,11239809.8567
col,2004,11672633.05573
col,2005,12072224.8975
col,2006,12718137.52218
col,2007,13408558.76759
col,2008,13686891.49775
col,2009,13689726.49731
col,2010,14155523.97702
col,2011,14993140.90762
col,2012,15440127.35037
col,2013,16086269.18068
col,2014,16640987.3201
col,2015,16933516.52661
col,2016,17052167.7529
col,2017,17024302.91947
col,2018,17196734.60025
col,2019,17521628.11972
col,2020,16156482.85044
com,1980,491786.07743
com,1981,495055.36542
com,1982,511631.96144
com,1983,521708.60013
com,1984,528424.83102
com,1985,525442.04516
com,1986,519995.07881
com,1987,513241.84183
com,1988,511660.87575
com,1989,480917.73055
com,1990,490716.67015
com,1991,450795.40334
com,1992,475149.72941
com,1993,475471.32014
com,1994,437706.58475
com,1995,440998.41395
com,1996,423514.96546
com,1997,428883.06721
com,1998,423066.77377
com,1999,420224.52364
com,2000,454211.05617
com,2001,453488.51852
com,2002,452962.35162
com,2003,451601.73041
com,2004,449468.37902
com,2005,451343.55201
com,2006,452343.20998
com,2007,445162.58743
com,2008,451977.77937
com,2009,455339.83611
com,2010,461372.83673
com,2011,468813.06805
com,2012,472262.09307
com,2013,481768.98252
com,2014,480305.245
com,2015,474393.35764
com,2016,478957.3113
com,2017,486057.08388
com,2018,492605.89015
com,2019,490313.89872
com,2020,479149.6929
cpv,1980,53282.95954
cpv,1981,56819.35548
cpv,1982,57319.34517
cpv,1983,61525.75393
cpv,1984,62619.9216
cpv,1985,66824.92524
cpv,1986,67670.10293
cpv,1987,69591.67365
cpv,1988,72721.72657
cpv,1989,75603.70282
cpv,1990,74601.33007
cpv,1991,73840.58874
cpv,1992,79721.73919
cpv,1993,84227.04743
cpv,1994,97623.25901
cpv,1995,108645.67369
cpv,1996,118145.61238
cpv,1997,128451.30539
cpv,1998,141634.15941
cpv,1999,154553.31592
cpv,2000,173445.59179
cpv,2001,174254.67901
