geo,time,ne_con_prvt_cd
brb,1983,656838860.43852
brb,1984,711977328.09626
brb,1985,694575647.59111
brb,1986,869189081.68846
brb,1987,968229503.30632
brb,1988,951325013.67275
brb,1989,1043156167.65276
brb,1990,1401034157.01288
brb,1991,1454233580.27147
brb,1992,1432900000
brb,1993,1490627952.0708
brb,1994,1514890866.60369
brb,1995,1680157112.31542
brb,1996,1745637150.10192
brb,1997,1888629244.76707
brb,1998,2048128076.36852
brb,1999,2192711181.8227
brb,2000,2276950000
brb,2001,2328650000
brb,2002,2299650000
brb,2003,2147500000
brb,2004,2470650000
brb,2005,2808500000
brb,2006,2901646050
brb,2007,3351080300
brb,2008,3615130600
brb,2009,3140800400
brb,2010,3522718700
brb,2011,3642588050
brb,2012,3561557800
brb,2013,3696621900
brb,2014,3703119050
brb,2015,3616222550
brb,2016,3658986450
brb,2017,3841177250
brb,2018,3995055950
brb,2019,4081664150
brn,1974,77967910.04965
brn,1975,128621431.28242
brn,1976,145297069.77497
brn,1977,171763548.41354
brn,1978,211521547.93316
brn,1979,297525981.78975
brn,1980,343732486.45619
brn,1981,407535381.26568
brn,1982,427102803.73832
brn,1983,436346426.88121
brn,1989,795262267.34349
brn,1990,932413793.10345
brn,1991,992706645.05673
brn,1992,1293431553.10006
brn,1993,1582497833.89033
brn,1994,1587010606.259
brn,1995,1734866657.25977
brn,1996,1978014184.39716
brn,1997,2042025862.06897
brn,1998,1631214149.13958
brn,1999,1587020648.96755
brn,2000,1490119547.56381
brn,2001,1475665680.6385
brn,2002,1495955154.69675
brn,2003,1791419756.62955
brn,2004,2091100698.14223
brn,2005,2140854361.93223
brn,2006,2272263830.32287
brn,2007,2469643686.55033
brn,2008,2545865086.08524
brn,2009,2614464457.58284
brn,2010,2016868353.50202
brn,2011,2366642817.39407
brn,2012,2621638924.45583
brn,2013,2761349104.85933
brn,2014,2667719021.31018
brn,2015,2558356753.21842
brn,2016,2411280750.0181
brn,2017,2483297994.06184
brn,2018,2651269552.96909
brn,2019,2754682084.73831
brn,2020,2852503984.31322
btn,1990,186130546.82617
btn,1991,159790527.70449
btn,1992,178647503.85803
btn,1993,133197546.73663
btn,1994,130660114.75932
btn,1995,133225149.55288
btn,1996,169119475.02117
btn,1997,227246827.3203
btn,1998,251011073.67911
btn,1999,278565220.62239
btn,2000,212142107.25412
btn,2001,187289203.22102
btn,2002,239326004.93726
btn,2003,285698458.56591
btn,2004,331794199.02913
btn,2005,427790571.42857
btn,2006,331916099.05754
btn,2007,644370359.26333
btn,2008,564719792.1168
btn,2009,606664129.75439
btn,2010,701325179.65787
btn,2011,713411079.80416
btn,2012,637182885.70509
btn,2013,1010892504.49676
btn,2014,971882941.85599
btn,2015,1107832815.55184
btn,2016,1077191410.70878
btn,2017,1281213913.66305
btn,2018,1415426198.46614
btn,2019,1473561316.8362
btn,2020,1435615408.75273
bwa,1960,27948408.80415
bwa,1961,29786903.59591
bwa,1962,31615729.707
bwa,1963,33292884.10457
bwa,1964,34960685.90548
bwa,1965,36646656.42887
bwa,1966,37866108.78661
bwa,1967,43932357.04324
bwa,1968,56624825.66248
bwa,1969,54797381.98023
bwa,1970,69444444.44444
bwa,1971,78537338.57383
bwa,1972,96855590.06211
bwa,1973,140901887.33612
bwa,1974,179838116.26196
bwa,1975,210682893.84719
bwa,1976,226080956.76173
bwa,1977,279038004.75059
bwa,1978,348164694.51823
bwa,1979,446809815.95092
bwa,1980,551595470.92126
bwa,1981,575714114.9755
bwa,1982,517626493.15335
bwa,1983,530403865.43896
bwa,1984,529767406.0382
bwa,1985,434352990.64438
bwa,1986,492230323.02698
bwa,1987,607570433.02162
bwa,1988,685825221.48091
bwa,1989,867760186.60976
bwa,1990,1259715130.34131
bwa,1991,1421794618.12426
bwa,1992,1518249040.14789
bwa,1993,1470265362.5521
bwa,1994,1628622513.59607
bwa,1995,1865341605.94474
bwa,1996,1714247036.88105
bwa,1997,1779774296.0447
bwa,1998,1768309709.17438
bwa,1999,1793746215.72528
bwa,2000,1928789838.8804
bwa,2001,1891426419.22893
bwa,2002,2032791807.57925
bwa,2003,2897717610.45678
bwa,2004,3563842826.39732
bwa,2005,3779772177.37995
bwa,2006,3926499082.37998
bwa,2007,4336718332.57314
bwa,2008,4823432641.46245
bwa,2009,5202379086.24617
bwa,2010,6284159473.62223
bwa,2011,7111384691.87798
bwa,2012,7473371088.27956
bwa,2013,7752147185.94102
bwa,2014,6788193090.54043
bwa,2015,6289130220.15994
bwa,2016,6138415954.20688
bwa,2017,6748216943.38674
bwa,2018,7315235294.11765
bwa,2019,7341738022.85257
bwa,2020,6853555280.11033
caf,1960,80752040.31402
caf,1961,84807957.75587
caf,1962,86525715.88796
caf,1963,93055024.88813
caf,1964,96315875.1355
caf,1965,100791280.86121
caf,1966,113156069.07241
caf,1967,125609255.9011
caf,1968,132490616.3924
caf,1969,138867234.11163
caf,1970,135309582.99672
caf,1971,140908234.23453
caf,1972,164664503.01475
caf,1973,183050598.68311
caf,1974,225587625.83365
caf,1975,332690326.62056
caf,1976,368276988.33022
caf,1977,432270140.75644
caf,1978,522033789.49985
caf,1979,611597497.38626
caf,1980,746910464.14325
caf,1981,597166104.77622
caf,1982,669564486.74295
caf,1983,551592620.17603
caf,1984,545692754.91141
caf,1985,684225053.0313
caf,1986,921035419.84124
caf,1987,968141650.63423
caf,1988,1020365407.61368
caf,1989,969899529.2599
caf,1990,1162945044.67709
caf,1991,1091678367.31395
caf,1992,1129090512.05969
caf,1993,1018994033.81661
caf,1994,625012720.53353
caf,1995,858868825.38339
caf,1996,846161684.51169
caf,1997,751278035.13427
caf,1998,805431901.38584
caf,1999,747807354.59902
caf,2000,709271975.34525
caf,2001,756323290.52294
caf,2002,800336429.51201
caf,2003,945957703.22211
caf,2004,1117713467.8113
caf,2005,1197603798.22021
caf,2006,1324314803.43575
caf,2007,1566787643.12487
caf,2008,1839314184.60557
caf,2009,1788264504.92104
caf,2010,1763142784.78956
caf,2011,2034792251.90271
caf,2012,2214065324.43141
caf,2013,1413773163.61463
caf,2014,1557949624.23847
caf,2015,1397827546.37637
caf,2016,1533296344.14525
caf,2017,1719132540.94329
caf,2018,1954285426.22917
caf,2019,2031956234.82065
caf,2020,2178182276.84482
can,1961,25959783326.9523
can,1962,26248004729.1911
can,1963,27726265787.6534
can,1964,29759652189.35189
can,1965,32270452595.0142
can,1966,35274668478.4189
can,1967,38106696154.6478
can,1968,41668718079.3977
can,1969,45513688613.8875
can,1970,49576035984.3047
can,1971,55855614973.262
can,1972,63767047176.4825
can,1973,72138786121.38789
can,1974,85981595092.02449
can,1975,95548564687.37711
can,1976,112087221095.33501
can,1977,115774330042.313
can,1978,120564565617.603
can,1979,131088441181.492
can,1980,147312692439.27499
can,1981,162030194344.81601
can,1982,168749290751.39801
can,1983,185361895488.478
can,1984,191700254806.57901
can,1985,198180886122.29999
can,1986,210254048218.784
can,1987,238202111613.87601
can,1988,277451044121.23199
can,1989,311162162162.16199
can,1990,332858244772.026
can,1991,350859736405.69098
can,1992,342975924547.034
can,1993,333825284861.63898
can,1994,328171499707.08899
can,1995,338286942582.33801
can,1996,355815914924.82599
can,1997,372533583706.48602
can,1998,361908324907.31403
can,1999,381592515312.64697
can,2000,406159181199.91907
can,2001,407135847107.43799
can,2002,426051742815.26801
can,2003,498597530511.74097
can,2004,561787855495.77197
can,2005,637068823238.15796
can,2006,717931064880.11292
can,2007,803858113769.66785
can,2008,845778819119.0249
can,2009,791411949960.63293
can,2010,921859295174.88306
can,2011,1002518898976.85999
can,2012,1024256665609.16003
can,2013,1033371895322.15002
can,2014,1007541877572.65002
can,2015,899801700032.21301
can,2016,893637182491.53796
can,2017,956182082022.39905
can,2018,997690641153.20996
can,2019,1005964483666.09998
can,2020,940443266543.68604
che,1970,13590456437.2284
che,1971,16107180870.3645
che,1972,19781664441.128
che,1973,26748029259.3529
che,1974,31102156546.8399
che,1975,37157501646.4572
che,1976,39650773323.7318
che,1977,42973108799.6672
che,1978,59407723154.3624
che,1979,67535584892.0431
che,1980,71878284895.8644
che,1981,65601410752.4692
che,1982,67316430084.224
che,1983,68073927397.45609
che,1984,63713419585.479
che,1985,63887973627.447
che,1986,90846017010.3952
che,1987,113728159871.245
che,1988,120448260097.041
che,1989,113934005134.78799
che,1990,143490041750.64801
che,1991,149003352161.785
che,1992,158487178921.91699
che,1993,154125718056.30801
che,1994,168300370695.328
che,1995,198767950951.37399
che,1996,194500923139.15897
che,1997,170267663474.12701
che,1998,174424525451.78601
che,1999,172239732392.491
che,2000,158226496920.89099
che,2001,162706206447.02499
che,2002,176007171179.263
che,2003,207019884903.83896
che,2004,229646042621.63199
che,2005,234725024092.51501
che,2006,240096973201.46799
che,2007,260159695101.63297
che,2008,298025352229.71094
che,2009,299450154397.57397
che,2010,319257239964.23297
che,2011,378554656554.47107
che,2012,362827067098.97699
che,2013,374153679569.73102
che,2014,381329436926.19098
che,2015,366861510844.27802
che,2016,363461139105.09296
che,2017,370950955882.97498
che,2018,380643932984.508
che,2019,378281065633.56897
che,2020,383472146350.55603
chl,1960,3230180539.27315
chl,1961,3615811958.02736
chl,1962,4219152812.85694
chl,1963,4422561546.79376
chl,1964,4619119745.68696
chl,1965,4431270769.93097
chl,1966,5041813431.29221
chl,1967,5004434547.81982
chl,1968,5144333984.90655
chl,1969,5982695857.03374
chl,1970,6398533769.48242
chl,1971,7756685723.17173
chl,1972,8919265668.06072
chl,1973,13602169558.4356
chl,1974,10119402370.7752
chl,1975,5578224500.24713
chl,1976,7126512979.62952
chl,1977,10165493623.6556
chl,1978,11369176354.2652
chl,1979,15425007098.135
chl,1980,20526428638.8584
chl,1981,25952050612.0059
chl,1982,19037615479.5302
chl,1983,14585743523.066
chl,1984,13681103194.5028
chl,1985,11965264131.7012
chl,1986,12369018676.1805
chl,1987,14244535124.7915
chl,1988,15600493497.3795
chl,1989,17970923904.6673
chl,1990,20485279737.3313
chl,1991,23953371367.6193
chl,1992,29947009934.35929
chl,1993,32490733945.3695
chl,1994,36848168874.768
chl,1995,45946425469.1635
chl,1996,48880522762.3761
chl,1997,53609792635.023
chl,1998,52980017252.2579
chl,1999,48682838280.0491
chl,2000,49872347778.87209
chl,2001,45326020197.4259
chl,2002,44096717260.6066
chl,2003,47078554107.5357
chl,2004,58919325537.0441
chl,2005,72402146424.8714
chl,2006,84773235850.98711
chl,2007,95780536190.81581
chl,2008,107877261850.19299
chl,2009,101331240519.088
chl,2010,127461510867.58
chl,2011,151667766482.96399
chl,2012,164691144454.71301
chl,2013,174402610256.66299
chl,2014,164424812064.55499
chl,2015,154742149904.16
chl,2016,158776639313.25
chl,2017,175674795905.75101
chl,2018,189643796674.668
chl,2019,176594175135.36401
chl,2020,149393128982.79401
chn,1960,30128361361.6053
chn,1961,33174912665.5293
chn,1962,34068567714.6803
chn,1963,34291981476.9681
chn,1964,36136160532.9434
chn,1965,38650580875.7819
chn,1966,41477780485.8234
chn,1967,43931269802.5835
chn,1968,43732228450.7271
chn,1969,45807945405.8006
chn,1970,49021041514.3391
chn,1971,51263303274.0271
chn,1972,59427197006.8148
chn,1973,72006635166.38181
chn,1974,74801142157.8625
chn,1975,82186256586.7298
chn,1976,81822396208.9214
chn,1977,88696307460.4371
chn,1978,71508130081.3008
chn,1979,87563661930.4348
chn,1980,97370124175
chn,1981,104267103924.603
chn,1982,109432031839.69501
chn,1983,123407560586.207
chn,1984,131769541357.14301
chn,1985,157396017176.871
chn,1986,153435351014.49301
chn,1987,135596414426.009
chn,1988,154982373588.47699
chn,1989,177691703627.53
chn,1990,180402259323.13599
chn,1991,183701598188.15302
chn,1992,193284465839.87399
chn,1993,195664691683.39301
chn,1994,248798431584.81
chn,1995,336086262480.98999
chn,1996,404658791850.08801
chn,1997,441335421131.99402
chn,1998,468269396214.56403
chn,1999,505488183322.66302
chn,2000,566090960849.92297
chn,2001,609690381860.797
chn,2002,660468405231.36401
chn,2003,709072214679.23206
chn,2004,794084126353.18005
chn,2005,904942537068.44995
chn,2006,1038984223530.73999
chn,2007,1291242818350.31006
chn,2008,1621233559485.94995
chn,2009,1802293740858.38965
chn,2010,2089500634211.1897
chn,2011,2637016189754.7002
chn,2012,3019260543130.08008
chn,2013,3429376215129.6001
chn,2014,3845403038887.25977
chn,2015,4178280849169.00977
chn,2016,4344467672962.6001
chn,2017,4744769842087.34961
chn,2018,5352545014631.2002
chn,2019,5604598742472.92969
chn,2020,5610597322049.62012
civ,1960,343952403.61655
civ,1961,395059155.9736
civ,1962,427805035.1429
civ,1963,465964710.11736
civ,1964,521915599.57425
civ,1965,557820534.814
civ,1966,611775395.39496
civ,1967,669509730.24895
civ,1968,746471536.53166
civ,1969,797428540.32496
civ,1970,833565180.7089
civ,1971,926435345.089
civ,1972,1091547149.5979
civ,1973,1468442569.22273
civ,1974,1672173387.55745
civ,1975,2352635032.23558
civ,1976,2579613884.88411
civ,1977,3304709385.83855
civ,1978,4334475754.45623
civ,1979,5202574061.12026
civ,1980,6388690788.41497
civ,1981,5359334366.82902
civ,1982,4715977869.87042
civ,1983,4341505038.49727
civ,1984,4082097829.60188
civ,1985,4087806012.51383
civ,1986,5814971714.02509
civ,1987,6817093288.47135
civ,1988,6937513682.47315
civ,1989,6816882283.31363
civ,1990,7765800134.28104
civ,1991,7686387491.05392
civ,1992,8183857388.85753
civ,1993,7864155212.5881
civ,1994,5241034808.96325
civ,1995,7312574303.9545
civ,2015,30135670522.082
civ,2016,32167438174.7321
civ,2017,35293180979.398
civ,2018,40220926372.0268
civ,2019,40202825399.9328
civ,2020,40570934835.4547
cmr,1965,610052449.41155
cmr,1966,633348291.50629
cmr,1967,695932429.922
cmr,1968,794135854.5867
cmr,1969,827817777.38627
cmr,1970,811134171.43295
cmr,1971,931519709.54018
cmr,1972,1127658212.03709
cmr,1973,1366149706.22175
cmr,1974,1493946719.36194
cmr,1975,2056805659.85529
cmr,1976,2213429131.55654
cmr,1977,2187400847.93331
cmr,1978,2958486915.69775
cmr,1979,4108186548.05154
cmr,1980,4575785038.40409
cmr,1981,4728012944.02747
cmr,1982,4072502473.93309
cmr,1983,4352080820.1204
cmr,1984,4519875796.38898
cmr,1985,5497225551.18049
cmr,1986,7428634708.21606
cmr,1987,8723962127.07537
cmr,1988,8357445019.97998
cmr,1989,7616416294.18419
cmr,1990,8197534331.65066
cmr,1991,7659862437.96235
cmr,1992,8528786988.49001
cmr,1993,10671621965.2595
cmr,1994,5872104474.80002
cmr,1995,7071828552.99146
cmr,1996,7510090717.78375
cmr,1997,7189544089.17103
cmr,1998,7832461567.02971
cmr,1999,8055260328.10847
cmr,2000,7420895193.23916
cmr,2001,7733665059.57078
cmr,2002,8928905527.6734
cmr,2003,11511468654.8
cmr,2004,13343898584.9683
cmr,2005,13880417796.0939
cmr,2006,14856753697.7514
cmr,2007,16943447275.6515
cmr,2008,19986094805.6054
cmr,2009,20444399719.1966
cmr,2010,20041772657.8499
cmr,2011,22138647658.1575
cmr,2012,21718845335.7641
cmr,2013,24109343662.1532
cmr,2014,26134881427.9809
cmr,2015,23532186266.104
cmr,2016,23939291157.5591
cmr,2017,25763991012.2453
cmr,2018,28644072831.4968
cmr,2019,28819907801.6968
cmr,2020,29831008745.8694
cod,1994,4964579831.93277
cod,1995,4571649572.64957
cod,1996,3824432044.6393
cod,1997,5235191030.91214
cod,1998,5774335490.29368
cod,1999,4001048927.27273
cod,2000,16725727465.2174
cod,2001,6736189100.33333
cod,2002,7389082074.68446
cod,2003,8183245497.87443
cod,2004,8790508213.3907
cod,2005,10677884602.7077
cod,2006,12134405179.9911
cod,2007,13614306057.0125
cod,2008,17138399144.276
cod,2009,16348269784.5529
cod,2010,15624114746.6066
cod,2011,18917369836.5607
cod,2012,24791962460.6553
cod,2013,24361691055.8558
cod,2014,26386214021.5859
cod,2015,26931183895.5275
cod,2016,29148101013.7753
cod,2017,27852299225.2416
cod,2018,36033913677.8604
cod,2019,38016100339.7885
cod,2020,33665490392.6386
cog,1960,127610032.26227
cog,1961,130359302.58799
cog,1962,137228057.53958
cog,1963,143595969.82015
cog,1964,154919849.57784
cog,1965,159552195.97286
cog,1966,166070765.80135
cog,1967,184552162.71784
cog,1968,199139971.66491
cog,1969,213109107.94172
cog,1970,225033647.4798
cog,1971,245863219.31566
cog,1972,316235191.76217
cog,1973,337387311.80172
cog,1974,312415911.73943
cog,1975,542664448.17294
cog,1976,584639903.45985
cog,1977,564150127.09009
cog,1978,589394811.02809
cog,1979,657667462.96596
cog,1980,797521604.34675
cog,1981,1125743770.65671
cog,1982,864561729.0193
cog,1983,835550715.36064
cog,1984,851571858.57083
cog,1985,1134079664.44603
cog,1986,1099048546.6561
cog,1987,1300084744.69078
cog,1988,1330543461.26641
cog,1989,1258901377.62774
cog,1990,890150069.79379
cog,1991,1039446103.58697
cog,1992,798572375.49482
cog,1993,841434381.87105
cog,1994,697166630.6139
cog,1995,986044999.84373
cog,1996,1165078298.91913
cog,1997,961203996.64605
cog,1998,886421534.77623
cog,1999,868968927.19187
cog,2000,758708691.96066
cog,2001,944165088.03892
cog,2002,902196764.31125
cog,2003,881094631.91247
cog,2004,1654681226.6516
cog,2005,2067254872.85392
cog,2006,2390467901.38119
cog,2007,2961227441.58369
cog,2008,3723390500.29109
cog,2009,3765810232.10542
cog,2010,3841714838.36318
cog,2011,4329524837.66051
cog,2012,4194592216.55422
cog,2013,4667344888.19096
cog,2014,4938010616.1436
cog,2015,4474380291.88046
cog,2016,4492582122.20599
cog,2017,4494587917.54138
cog,2018,5221362137.95368
cog,2019,5359924604.89167
cog,2020,5854146904.1985
col,1960,2943982245.66692
col,1961,3363767970.14925
col,1962,3708680301.97647
col,1963,3637088744.44444
col,1964,4582541088.88889
col,1965,4293904761.90476
col,1966,4158592592.59259
col,1967,4284158354.41555
col,1968,4379898966.95864
col,1969,4759405831.99109
col,1970,5168399822.16632
col,1971,5761163480.20649
col,1972,6230158185.73447
col,1973,7221710780.30011
col,1974,8768460998.32321
col,1975,9466623555.08851
col,1976,10904568381.6112
col,1977,13604293227.317
col,1978,16361657500.9592
col,1979,19771765264.4171
col,1980,23453381361.0049
col,1981,26384971700.81409
col,1982,28395432373.4743
col,1983,27859556795.4855
col,1984,26998179879.4852
col,1985,24069595121.132
col,1986,22833597926.087
col,1987,24052950722.3007
col,1988,25685005981.483
col,1989,25814217494.6225
col,1990,30617001154.7804
col,1991,31706489218.8611
col,1992,39074794883.1054
col,1993,44396284743.1393
col,1994,53849888973.6041
col,1995,60761209066.6855
col,1996,63639591035.96269
col,1997,69402186201.1259
col,1998,64834265880.2472
col,1999,55517154181.0706
col,2000,69389535617.53951
col,2001,69267133558.51711
col,2002,68631964499.5872
col,2003,65372035018.1268
col,2004,78677997813.9801
col,2005,98829119288.2283
col,2006,108873707329.605
col,2007,138241415377.76401
col,2008,160045835992.302
col,2009,154580372049.487
col,2010,188942243676.50296
col,2011,216281833703.57101
col,2012,243445377108.37897
col,2013,250415604189.52399
col,2014,251423107722.57297
col,2015,200961682908.98401
col,2016,195318018925.048
col,2017,213678767052.41199
col,2018,227650333050.94101
col,2019,221710251754.46399
col,2020,189688253341.202
com,1980,188865086.63002
com,1981,174747570.28231
com,1982,163762710.98756
com,1983,170538819.32322
com,1984,164374658.14401
com,1985,175081556.48232
com,1986,248478933.18857
com,1987,300388641.55137
com,1988,317278376.01819
com,1989,303906890.66273
com,1990,382351590.83605
com,1991,377448782.27749
com,1992,407065483.49463
com,1993,403054525.31818
com,1994,284071423.83696
com,1995,354621296.08334
com,1996,352478757.23297
com,1997,324347094.47533
com,1998,329384340.41768
com,1999,340373853.39081
com,2000,312501877.38428
com,2001,336866143.58719
com,2002,379098067.23201
com,2003,486713628.22531
com,2004,563982366.78057
com,2005,581905696.83985
com,2006,621587711.88344
com,2007,696961601.53637
com,2008,820364723.46786
