geo,time,ne_con_govt_kd
isr,1991,39324847991.081
isr,1992,39957216242.8713
isr,1993,41633538184.469
isr,1994,41495723939.7968
isr,1995,41029547274.9882
isr,1996,43138416705.9732
isr,1997,44268410359.7616
isr,1998,45382066292.183
isr,1999,46404192959.1356
isr,2000,47290281120.0206
isr,2001,49017539642.3824
isr,2002,51555442390.9781
isr,2003,50109600874.74809
isr,2004,49285969469.5768
isr,2005,50268771064.7057
isr,2006,51989712362.2486
isr,2007,53170617126.1953
isr,2008,54265458513.7859
isr,2009,55787599416.8346
isr,2010,57280218858.5395
isr,2011,58694003430.3847
isr,2012,60847169589.6403
isr,2013,63038848076.8407
isr,2014,65405483898.6322
isr,2015,67209315037.94869
isr,2016,70031320269.2852
isr,2017,72377684833.412
isr,2018,75466959821.6201
isr,2019,77500001972.47121
isr,2020,79399581235.7961
ita,1970,169958392187.70401
ita,1971,177808895991.51001
ita,1972,187404581468.315
ita,1973,193437608848.68201
ita,1974,199602679358.16101
ita,1975,207178583159.58896
ita,1976,216152032726.58701
ita,1977,223666641488.37201
ita,1978,233101710550.591
ita,1979,238730170698.08496
ita,1980,244997989867.82599
ita,1981,253227952627.79095
ita,1982,260675833065.30801
ita,1983,270243731901.28
ita,1984,274544111775.77301
ita,1985,282353307305.14801
ita,1986,289300254877.18903
ita,1987,303030858571.10797
ita,1988,314952924077.43402
ita,1989,316581115382.70697
ita,1990,324010971783.31598
ita,1991,330169236540.72498
ita,1992,333319611851.64899
ita,1993,328166954102.65802
ita,1994,322456638532.146
ita,1995,312193294797.30493
ita,1996,313450594804.96094
ita,1997,313794987606.21094
ita,1998,319403464317.03101
ita,1999,323030351005.19501
ita,2000,333939303648.39801
ita,2001,352318384681.60101
ita,2002,357048127183.04694
ita,2003,362048923683.672
ita,2004,364351939590.742
ita,2005,366408754587.38293
ita,2006,364683462042.46094
ita,2007,366538234741.71893
ita,2008,371392020784.336
ita,2009,371075365805.35101
ita,2010,373623805963.828
ita,2011,366015432267.65601
ita,2012,359284572316.67999
ita,2013,355172495641.44501
ita,2014,352943817098.04694
ita,2015,350987745871.875
ita,2016,353324712873.39801
ita,2017,353140311830.97601
ita,2018,353400936408.98401
ita,2019,351634591887.10901
ita,2020,358234307414.414
jam,2007,2165895828.94353
jam,2008,2194150429.47734
jam,2009,2051169009.10158
jam,2010,2054947240.56831
jam,2011,2025049930.70113
jam,2012,2028647464.1412
jam,2013,1972006846.3269
jam,2014,1963267632.67342
jam,2015,1960343610.06003
jam,2016,1986216282.06047
jam,2017,2000294301.04738
jam,2018,1995596152.35397
jam,2019,2030651569.5279
jam,2020,1823525109.43605
jor,1976,1810820034.18767
jor,1977,1637323079.67263
jor,1978,1937143635.01622
jor,1979,2491857615.40864
jor,1980,2451977759.26665
jor,1981,3054516597.31568
jor,1982,2879322364.22482
jor,1983,2644061895.91509
jor,1984,2868924169.99697
jor,1985,2712528652.5963
jor,1986,2817696518.67627
jor,1987,2946980429.94333
jor,1988,2890690455.23675
jor,1989,2527912716.68867
jor,1990,2460826269.7613
jor,1991,2601205829.60653
jor,1992,2596849571.83499
jor,1993,2705872999.13647
jor,1994,3005915185.54031
jor,1995,3193364359.28886
jor,1996,3236615447.07499
jor,1997,3412763420.39787
jor,1998,3434773098.02203
jor,1999,3419123308.55629
jor,2000,3501647922.26034
jor,2001,3554006953.27065
jor,2002,3676042823.56831
jor,2003,3855478033.49528
jor,2004,3846680325.31709
jor,2005,3815108715.5655
jor,2006,4350416568.49759
jor,2007,4581100237.68599
jor,2008,5600454238.298
jor,2009,6452542050.94857
jor,2010,6319335348.6603
jor,2011,6787893726.2558
jor,2012,6589485935.23124
jor,2013,6544488049.84686
jor,2014,6766382934.47187
jor,2015,6877464788.7324
jor,2016,6812639886.13277
jor,2017,6931155250.95803
jor,2018,6868978012.7576
jor,2019,7013099969.13119
jor,2020,7377833064.48109
jpn,1970,224381845807.923
jpn,1971,242422738414.22696
jpn,1972,254459772450.121
jpn,1973,268214288714.69296
jpn,1974,267084366199.086
jpn,1975,300714524928.49597
jpn,1976,313431955551.78497
jpn,1977,326515847541.08698
jpn,1978,343524540653.90997
jpn,1979,357960675044.89301
jpn,1980,369099878755.11902
jpn,1981,389137612259.88293
jpn,1982,405447764403.64801
jpn,1983,424090682558.82397
jpn,1984,436824427923.70203
jpn,1985,442344388774.51099
jpn,1986,456325950982.44702
jpn,1987,472884163093.07294
jpn,1988,490953285965.02399
jpn,1989,503237683626.10095
jpn,1990,520868316637.02802
jpn,1991,541773007229.57001
jpn,1992,556393511793.91699
jpn,1993,575601037847.86206
jpn,1994,597604876335.13196
jpn,1995,620462675258.82996
jpn,1996,634994577928.62305
jpn,1997,644996723785.54102
jpn,1998,653394494714.39001
jpn,1999,676479483702.56702
jpn,2000,702697217143.49292
jpn,2001,719444016405.53796
jpn,2002,733164644008.71692
jpn,2003,746848095055.89099
jpn,2004,754980673218.56604
jpn,2005,760971881755.31006
jpn,2006,762677046457.43982
jpn,2007,774024983641.76501
jpn,2008,773343413448.32703
jpn,2009,788575061516.71582
jpn,2010,803336632688.05603
jpn,2011,821207816232.85205
jpn,2012,835030059755.78101
jpn,2013,847366893329.85791
jpn,2014,855519298989.06897
jpn,2015,871995122465.11694
jpn,2016,886070166568.88501
jpn,2017,886828568311.40198
jpn,2018,895831077884.60986
jpn,2019,912696015980.18494
jpn,2020,938294966300.03809
kaz,1990,12353096334.1268
kaz,1991,12946044955.2456
kaz,1992,13153181673.1795
kaz,1993,10022724435.1409
kaz,1994,10092883507.9687
kaz,1995,9547867798.852
kaz,1996,8144331233.04927
kaz,1997,7313609447.07361
kaz,1998,6231195248.78447
kaz,1999,6704766087.33598
kaz,2000,7710481000.50281
kaz,2001,9190893352.3336
kaz,2002,8501576351.93838
kaz,2003,9258216647.04297
kaz,2004,10239587611.3292
kaz,2005,11345463073.2571
kaz,2006,12173681877.6049
kaz,2007,13877997340.1772
kaz,2008,14238825270.6577
kaz,2009,14381213523.5902
kaz,2010,14769506289.2294
kaz,2011,16527077537.6504
kaz,2012,18758233005.3661
kaz,2013,19077122966.6221
kaz,2014,20946681016.7797
kaz,2015,21449401361.9371
kaz,2016,21942737592.56409
kaz,2017,22403535081.96009
kaz,2018,19244636635.7292
kaz,2019,22227555314.2673
kaz,2020,25072682394.4935
ken,1960,353258410.41104
ken,1961,377223992.88077
ken,1962,387533696.23471
ken,1963,404701471.34698
ken,1964,520384327.61727
ken,1965,478241097.08378
ken,1966,500397937.8523
ken,1967,534160742.76405
ken,1968,761788370.80807
ken,1969,861946337.52294
ken,1970,891443573.45893
ken,1971,1025379416.6077
ken,1972,1112032259.91204
ken,1973,1152080372.4733
ken,1974,1250399471.79286
ken,1975,1399754669.14166
ken,1976,1503319058.66908
ken,1977,1686889241.29446
ken,1978,1936899801.73527
ken,1979,2047774441.94
ken,1980,2094198299.95879
ken,1981,1981454646.42272
ken,1982,1951610739.45203
ken,1983,2118555753.57118
ken,1984,2118796915.27575
ken,1985,2140290558.46502
ken,1986,2293338562.12662
ken,1987,2367677026.25031
ken,1988,2411598819.29452
ken,1989,2446024821.78552
ken,1990,2558467021.74503
ken,1991,2707264529.39886
ken,1992,2954275627.04211
ken,1993,3175844037.61902
ken,1994,4109355462.31297
ken,1995,4513303314.17704
ken,1996,4635603048.69244
ken,1997,4614577621.77094
ken,1998,4778754271.69327
ken,1999,4665142189.64823
ken,2000,4560849173.57073
ken,2001,4687116779.7991
ken,2002,4764056606.86343
ken,2003,5050359054.31095
ken,2004,5079754382.52479
ken,2005,5039975771.73961
ken,2006,4938309153.46518
ken,2007,5340601970.30957
ken,2008,5797229764.35713
ken,2009,6299488529.14796
ken,2010,6652730876.57682
ken,2011,6829352050.29124
ken,2012,7751707068.57771
ken,2013,7565273607.4347
ken,2014,7849829942.8635
ken,2015,8924000672.24494
ken,2016,9396186586.65429
ken,2017,9981982108.59797
ken,2018,10679036214.0081
ken,2019,11422826244.4405
ken,2020,11917014250.951
kgz,1991,2155823486.48267
kgz,1992,1780105083.47832
kgz,1993,1468996094.32599
kgz,1994,1066022758.80026
kgz,1995,907569339.76415
kgz,1996,975158234.90742
kgz,1997,931951567.84685
kgz,1998,971701205.92267
kgz,1999,1010956076.63144
kgz,2000,1069536175.85041
kgz,2001,1053341194.46902
kgz,2002,1051005712.94738
kgz,2003,1065227255.08448
kgz,2004,1113973784.93748
kgz,2005,1083962488.7723
kgz,2006,1100781449.44225
kgz,2007,1120236044.36181
kgz,2008,1137701656.84282
kgz,2009,1155533179.51921
kgz,2010,1142823873.17528
kgz,2011,1168371586.21011
kgz,2012,1192120508.5155
kgz,2013,1184197501.83871
kgz,2014,1175886696.32683
kgz,2015,1185735494.18961
kgz,2016,1203268949.72402
kgz,2017,1218160900.4705
kgz,2018,1240424822.61856
kgz,2019,1247135631.7947
kgz,2020,1262804782.30757
khm,1993,124173280.02461
khm,1994,213075937.23471
khm,1995,163640724.25363
khm,1996,204819216.92427
khm,1997,208855162.24651
khm,1998,193393630.43933
khm,1999,225802436.06995
khm,2000,253713645.8981
khm,2001,276168615.75688
khm,2002,303472157.99819
khm,2003,318023932.43187
khm,2004,296827826.54379
khm,2005,305433486.47022
khm,2006,290426556.50529
khm,2007,528849472.42974
khm,2008,555291946.05466
khm,2009,675742475.72313
khm,2010,760210285.18852
khm,2011,819347616.7021
khm,2012,866424358.87383
khm,2013,911803213.16699
khm,2014,933390976.6969
khm,2015,974332893.12273
khm,2016,1029537620.53609
khm,2017,1096821351.22064
khm,2018,1180896529.32001
khm,2019,1261054407.64539
khm,2020,1424407990.75141
kir,2008,88336320.59341
kir,2009,89198441.57087
kir,2010,83297822.55063
kir,2011,85637350.42782
kir,2012,92043350.71071
kir,2013,92908174.26177
kir,2014,106354378.76499
kir,2015,107094883.93058
kir,2016,122197766.0488
kir,2017,123831021.35929
kir,2018,137050209.68036
kor,1960,10549194077.7478
kor,1961,10624780368.7815
kor,1962,11055489620.1457
kor,1963,11677684142.1287
kor,1964,11687320289.1728
kor,1965,12451581676.2918
kor,1966,13889666116.3454
kor,1967,15204071935.1638
kor,1968,16832669190.6299
kor,1969,18624196895.6578
kor,1970,19975556012.3148
kor,1971,21699453877.9966
kor,1972,23470383213.655
kor,1973,24000548111.11629
kor,1974,25731960403.3921
kor,1975,27506779559.8756
kor,1976,27666173808.6871
kor,1977,29582175780.119
kor,1978,31228630849.37329
kor,1979,33043409074.3331
kor,1980,36998030778.2073
kor,1981,39468243812.2012
kor,1982,40333905755.8297
kor,1983,41795947955.9654
kor,1984,43813880914.0195
kor,1985,45287680981.6493
kor,1986,47673113602.6592
kor,1987,51104908025.6286
kor,1988,55486260755.023
kor,1989,61780256065.1368
kor,1990,68225777577.393
kor,1991,71539109275.23351
kor,1992,76012049604.056
kor,1993,79210366372.4989
kor,1994,81838382364.96678
kor,1995,85002751606.20869
kor,1996,90891851930.43408
kor,1997,93069974782.46841
kor,1998,96826304029.27968
kor,1999,101622629916.7
kor,2000,102315460048.66701
kor,2001,108915071508.61
kor,2002,116042372525.48801
kor,2003,121919626577.201
kor,2004,127532107597.748
kor,2005,134343007052.50999
kor,2006,144600641378.41101
kor,2007,154041413331.035
kor,2008,161463633490.47299
kor,2009,172201307068.202
kor,2010,181883424722.02097
kor,2011,186545728601.013
kor,2012,194923783823.20801
kor,2013,204247419125.98401
kor,2014,212968220605.884
kor,2015,221090343298.789
kor,2016,230880580290.54297
kor,2017,239956593135.79199
kor,2018,252743406643.19501
kor,2019,268919138139.47198
kor,2020,282296055147.05103
kos,2008,641490115.5929
kos,2009,659877556.34846
kos,2010,714134565.34914
kos,2011,730891188.57747
kos,2012,764101410.29703
kos,2013,818450652.00434
kos,2014,840167424.83008
kos,2015,856741373.57151
kos,2016,794975189.51054
kos,2017,806425835.26478
kos,2018,862808673.83368
kos,2019,949818681.05875
kos,2020,969749900.3213
kwt,2010,21790447374.4912
kwt,2011,23423981071.0083
kwt,2012,26614524639.7471
kwt,2013,28373418973.0496
kwt,2014,28141155707.349
kwt,2015,27715852442.672
kwt,2016,27890049891.94749
kwt,2017,28454941841.1432
kwt,2018,30237471339.7526
kwt,2019,32562566318.5491
lao,2000,250873759.09897
lao,2001,286945481.70393
lao,2002,425369906.79372
lao,2003,389510494.52978
lao,2004,436207065.05059
lao,2005,510060699.74539
lao,2006,561726540.34624
lao,2007,610942187.3707
lao,2008,647132688.36598
lao,2009,1199521537.70407
lao,2010,1167499999.6725
lao,2011,1317249983.70623
lao,2012,1562779403.17514
lao,2013,2141643370.32509
lao,2014,2075013970.12173
lao,2015,2179343564.73797
lao,2016,2171805954.1623
lbn,1990,869840389.79294
lbn,1991,987682345.8961
lbn,1992,1366845302.12586
lbn,1993,1388063035.68737
lbn,1994,1619563614.764
lbn,1995,1709735728.47107
lbn,1996,2251552469.06103
lbn,1997,2766700186.06836
lbn,1998,2932702197.21302
lbn,1999,2991356241.18887
lbn,2000,3006313022.38813
lbn,2001,3144603421.45019
lbn,2002,3304978195.91985
lbn,2003,3354552868.8231
lbn,2004,3399990975.2258
lbn,2005,3460039354.4333
lbn,2006,3529411929.17653
lbn,2007,3741611392.72276
lbn,2008,3842283922.53719
lbn,2009,4433700488.40409
lbn,2010,4302923261.28401
lbn,2011,4287485181.21819
lbn,2012,4478648910.26358
lbn,2013,4961314575.61396
lbn,2014,5642977587.53552
lbn,2015,6257016957.66418
lbn,2016,7150199155.58296
lbn,2017,7847990433.40619
lbn,2018,8362457992.85545
lbn,2019,8882289114.01722
lbn,2020,3720766261.61725
lka,1960,900758182.11672
lka,1961,912352675.02159
lka,1962,962912324.86252
lka,1963,988572101.91664
lka,1964,1057569057.65365
lka,1965,1121243596.86773
lka,1966,1123714388.11212
lka,1967,1164199941.51648
lka,1968,1164770237.17549
lka,1969,1168191717.16281
lka,1970,1211148061.81155
lka,1971,1305994991.14464
lka,1972,1390577480.51577
lka,1973,1255815440.42078
lka,1974,1336216839.50413
lka,1975,1130557054.11993
lka,1976,1300862918.14708
lka,1977,1181116556.97744
lka,1978,1389056937.06407
lka,1979,1350091927.11142
lka,1980,1308085977.23878
lka,1981,1472047743.00954
lka,1982,1443445504.92501
lka,1983,1715120099.49314
lka,1984,1572968027.14441
lka,1985,1587251875.63515
lka,1986,1636685338.53293
lka,1987,1617245311.76419
lka,1988,1622386791.70046
lka,1989,1759009347.89131
lka,1990,1713090258.50058
lka,1991,1816722386.76576
lka,1992,1909557112.96956
lka,1993,1967127577.466
lka,1994,2206892807.20337
lka,1995,1799210782.45354
lka,1996,2733477067.80608
lka,1997,2944229241.05067
lka,1998,3047809924.61611
lka,1999,2971396185.40748
lka,2000,3542310645.54461
lka,2001,3397693660.62494
lka,2002,3058504438.5748
lka,2003,3204429574.61399
lka,2004,3500998016.04007
lka,2005,3921399986.12245
lka,2006,4297177790.43595
lka,2007,4615455682.58965
lka,2008,5066709471.45683
lka,2009,5877381811.48738
lka,2010,5970701583.35421
lka,2011,5845397503.51393
lka,2012,6198839754.1037
lka,2013,6204642466.90849
lka,2014,6575425346.56111
lka,2015,7248471117.77171
lka,2016,7413700385.53703
lka,2017,6969197573.65778
lka,2018,6615094590.15259
lka,2019,7476746741.39216
lka,2020,7803448097.46917
lso,1960,655582.95499
lso,1961,863452.31387
lso,1962,911414.63138
lso,1963,911414.63138
lso,1964,911414.63138
lso,1965,1103296.55109
lso,1966,815479.11314
lso,1967,1087309.11192
lso,1968,991373.59367
lso,1969,975375.27129
lso,1970,639595.51581
lso,1971,959387.83211
lso,1972,1279191.03163
lso,1973,1279191.03163
lso,1974,1758879.50608
lso,1975,2558371.18004
lso,1976,3038070.53771
lso,1977,3517759.01216
lso,1978,4956846.20193
lso,1979,6395933.39171
lso,1980,11709716.31423
lso,1981,12732618.57454
lso,1982,7532804.65339
lso,1983,8204375.04755
lso,1984,9190949.1445
lso,1985,15090390.38165
lso,1986,17780676.98049
lso,1987,37252278.68817
lso,1988,51759045.91593
lso,1989,54197494.97736
lso,1990,57743234.72888
lso,1991,80234917.02399
lso,1992,101653286.01846
lso,1993,118696429.45379
lso,1994,141721770.07418
lso,1995,163995592.22133
lso,1996,175768104.67172
lso,1997,210430037.30151
lso,1998,278382770.15019
lso,1999,283979211.86794
lso,2000,303326897.31801
lso,2001,332428368.1306
lso,2002,407420624.02579
lso,2003,435722603.16441
lso,2004,454110900.78237
lso,2005,510612186.83282
lso,2006,547753935.61477
lso,2007,1033749384.0784
lso,2008,939483013.24967
lso,2009,862097049.17966
lso,2010,812986443.91047
lso,2011,822134883.22693
lso,2012,874829928.9513
lso,2013,876008004.05552
lso,2014,892909132.45085
lso,2015,871763866.79102
lso,2016,898897772.49771
lso,2017,858795996.69494
lso,2018,847903696.70567
lso,2019,856042413.33216
ltu,1995,5769371613.14141
ltu,1996,5772297398.63398
ltu,1997,6031294321.23125
ltu,1998,6340269251.98672
ltu,1999,6063212788.06875
ltu,2000,6072281946.43672
ltu,2001,6160632457.91719
ltu,2002,6289664369.04531
ltu,2003,6501649011.44102
ltu,2004,6772107202.19844
ltu,2005,7013016845.65273
ltu,2006,7160559869.84805
ltu,2007,7293075651.45273
ltu,2008,7310283086.87344
ltu,2009,7214193722.98086
ltu,2010,6986027944.58828
ltu,2011,6961057247.47187
ltu,2012,7051857563.41484
ltu,2013,7100879171.46133
ltu,2014,7120813789.56718
ltu,2015,7132162996.92539
ltu,2016,7142799897.00781
ltu,2017,7117935713.1289
ltu,2018,7132591268.90117
ltu,2019,7111942124.49375
ltu,2020,7080324335.6496
lux,1970,2077407555.89062
lux,1971,2139124210.43164
lux,1972,2228048340.07656
lux,1973,2304649110.04531
lux,1974,2391109011.56016
lux,1975,2470174009.65898
lux,1976,2539285567.61601
lux,1977,2613420999.9418
lux,1978,2660347847.65078
lux,1979,2719694582.65742
lux,1980,2803594837.93359
lux,1981,2842842746.92656
lux,1982,2884935446.97109
lux,1983,2939636651.50469
lux,1984,3003533498.87578
lux,1985,3063108793.53789
lux,1986,3259341681.42539
lux,1987,3573775415.60273
lux,1988,3728585749.23164
lux,1989,4032715437.19375
lux,1990,4301960930.36172
lux,1991,4475495403.53281
lux,1992,4619114080.63398
lux,1993,4860848092.16601
lux,1994,4908651455.05859
lux,1995,5138305090.2375
lux,1996,5273882017.90742
lux,1997,5461587189.71757
lux,1998,5626078023.31718
lux,1999,5975332710.0539
lux,2000,6196907981.87617
lux,2001,6620169397.44335
lux,2002,6837537396.38437
lux,2003,6999156810.62304
lux,2004,7222720329.54531
lux,2005,7438989910.72461
lux,2006,7445759048.87031
lux,2007,7475988837.08828
lux,2008,7715891042.83788
lux,2009,8071638599.01054
lux,2010,8376838966.9121
lux,2011,8611943638.92265
lux,2012,8942574042.27734
lux,2013,9304955376.02304
lux,2014,9410507775.35976
lux,2015,9592329200.31093
lux,2016,9698586140.3332
lux,2017,10090709076.625
lux,2018,10561272355.2582
lux,2019,10978040901.3894
lux,2020,11821604661.6445
lva,1995,3767922419.25586
lva,1996,3568083614.47383
lva,1997,3698251666.80195
lva,1998,4141058261.45039
lva,1999,4165157990.94766
lva,2000,4032111862.18125
lva,2001,4226207828.24141
lva,2002,4400581093.15781
lva,2003,4579750782.30039
lva,2004,4692408502.18867
lva,2005,4864461775.65078
lva,2006,5154411888.8707
lva,2007,5318243671.81328
lva,2008,5425807618.0207
lva,2009,4881077840.70078
lva,2010,4483219832.27734
lva,2011,4596253677.03554
lva,2012,4631775841.74179
lva,2013,4710557914.05351
lva,2014,4873998038.9457
lva,2015,5007259413.21289
lva,2016,5123132501.4582
lva,2017,5292628347.70742
lva,2018,5383151285.42773
lva,2019,5567523480.51445
lva,2020,5712089681.62421
mac,1982,395379831.57292
mac,1983,414413433.96811
mac,1984,479841442.2016
mac,1985,574468726.8368
mac,1986,601937675.74805
mac,1987,722844309.1448
mac,1988,883656620.29057
mac,1989,1014188200.35307
mac,1990,1200955423.85592
mac,1991,1356252316.12581
mac,1992,1305748382.49765
mac,1993,1391940320.6168
mac,1994,1492407460.53235
mac,1995,1596010819.02437
mac,1996,1667494973.47451
mac,1997,1735518472.9437
mac,1998,1778668514.73735
mac,1999,2010207962.05618
mac,2000,1748387783.65409
mac,2001,1750226256.61272
mac,2002,1832741248.81461
mac,2003,1957649264.53308
mac,2004,2057575677.10786
mac,2005,2239476354.54375
mac,2006,2353894259.85123
mac,2007,2717371178.31857
mac,2008,2787557587.15085
mac,2009,3164011961.79673
mac,2010,3338883183.80258
mac,2011,3526948152.92329
mac,2012,3723448468.56005
mac,2013,3930114458.20333
mac,2014,4180146780.57658
mac,2015,4355666875.39136
mac,2016,4516911768.40974
mac,2017,4549030972.45164
mac,2018,4705084882.9986
mac,2019,4906343599.23416
mac,2020,5510660475.28161
mar,1960,2864586262.62611
mar,1961,3019108338.33688
mar,1962,3220667298.71931
mar,1963,3541567591.98491
mar,1964,3684427558.23943
mar,1965,3449631904.10024
mar,1966,3600235686.11776
mar,1967,3766115563.64411
mar,1968,4138710880.01718
mar,1969,4188105178.80175
mar,1970,4506766810.4084
mar,1971,4872874477.00767
mar,1972,5014136574.42966
mar,1973,4935847962.4921
mar,1974,5739131756.03956
mar,1975,7722922315.8385
mar,1976,11147688499.6113
mar,1977,11139129415.8952
mar,1978,11273322936.4725
mar,1979,12003861765.8433
mar,1980,11270417393.6992
mar,1981,11109419822.8494
mar,1982,11451987101.9077
mar,1983,10126144489.3881
mar,1984,9763843241.30681
mar,1985,10857380693.9179
mar,1986,11795027193.8734
mar,1987,11899159460.8352
mar,1988,12547093433.7115
mar,1989,11693186159.1572
mar,1990,10628926225.0087
mar,1991,10465742372.0512
mar,1992,10006196857.5293
mar,1993,10222342084.1646
mar,1994,10448150149.9808
mar,1995,10547869699.449
mar,1996,9961862194.14105
mar,1997,9995011047.37864
mar,1998,9770731074.67194
mar,1999,10435595582.2825
mar,2000,10670482623.0376
mar,2001,11189932064.3386
mar,2002,11301166064.7472
mar,2003,11466938186.3016
mar,2004,12007323926.4179
mar,2005,12483609561.0212
mar,2006,12905907722.4201
mar,2007,13541075113.9921
mar,2008,14114659257.1835
mar,2009,15835108644.7272
mar,2010,15980675369.3587
mar,2011,16518005902.3129
mar,2012,20081414871.6391
mar,2013,18666929904.1703
mar,2014,19053166195.2936
mar,2015,19504726401.2781
mar,2016,19805607342.336
mar,2017,20212939399.1734
mar,2018,20759926670.11169
mar,2019,21743166160.5339
mar,2020,22112172074.7377
mda,1995,1576233892.7786
mda,1996,1440604644.80842
mda,1997,1695795554.19739
mda,1998,1380324177.47839
mda,1999,852258240.13776
mda,2000,841615257.60157
mda,2001,789153113.38552
mda,2002,1028167685.85328
mda,2003,1050560589.10057
mda,2004,865715684.90301
mda,2005,991638024.60929
mda,2006,1082699217.87779
mda,2007,1140158171.33543
mda,2008,1197595076.40874
mda,2009,1173206617.16638
mda,2010,1160301762.80213
mda,2011,1163725464.86437
mda,2012,1171715471.49606
mda,2013,1163054724.36373
mda,2014,1139129022.75491
mda,2015,1123434811.48869
mda,2016,1130676088.65953
mda,2017,1143113526.13689
mda,2018,1140418801.55022
mda,2019,1146407973.32959
mda,2020,1140981758.49954
mdg,1960,723073786.20089
mdg,1961,843191071.03226
mdg,1962,975094273.0148
mdg,1963,958600395.86152
mdg,1964,918566658.64835
mdg,1965,909142676.02682
mdg,1966,920920590.60998
mdg,1967,963316342.4185
mdg,1968,1052815818.04751
mdg,1969,1071655704.66014
mdg,1970,1085787619.26079
mdg,1971,1276564501.11513
mdg,1972,1163509160.29021
mdg,1973,1074009688.66448
mdg,1974,1029259952.85162
mdg,1975,1050461830.03989
mdg,1976,1102273521.86907
mdg,1977,1109343484.45668
mdg,1978,1172933110.88546
mdg,1979,1340162130.11191
mdg,1980,1926106628.62664
mdg,1981,1505466810.86222
mdg,1982,1510597984.77095
mdg,1983,1619452415.23935
mdg,1984,1335993302.81321
mdg,1985,1368832466.73128
mdg,1986,1360822914.55614
mdg,1987,1456937540.65781
mdg,1988,1396064944.12675
mdg,1989,1475359510.66063
mdg,1990,1435311749.78493
mdg,1991,1335993302.78398
mdg,1992,1314367511.90816
mdg,1993,1294343631.48727
mdg,1994,1230267214.12523
mdg,1995,1265509243.67814
mdg,1996,1217451930.63764
mdg,1997,1393662078.47811
mdg,1998,1361623869.75915
mdg,1999,1313566556.71865
mdg,2000,1377642974.15657
mdg,2001,1657977300.27676
mdg,2002,1433709839.3199
mdg,2003,1854804547.34443
mdg,2004,1643103008.74978
mdg,2005,1844332338.30464
mdg,2006,1630595477.24007
mdg,2007,2306751026.47531
mdg,2008,1937933635.09031
mdg,2009,1668873460.26258
mdg,2010,1582892542.71243
mdg,2011,1620457979.28826
mdg,2012,1617563556.57455
mdg,2013,1657533966.3306
mdg,2014,1705510329.72038
mdg,2015,1714341609.60104
mdg,2016,1709389799.41636
mdg,2017,1947267012.60282
mdg,2018,1234506662.49646
mdg,2019,1234793925.87545
mdg,2020,1535456664.35415
mdv,2014,719899376.34636
mdv,2015,746702316.10733
mdv,2016,771315821.30048
mdv,2017,692437195.7715
mdv,2018,754372141.30925
mdv,2019,721810040.22174
mdv,2020,760560668.78638
mex,1960,10090283318.3323
mex,1961,10847502043.3928
mex,1962,12506827602.4603
mex,1963,14054699314.96
mex,1964,15772654268.3504
mex,1965,21143561360.777
mex,1966,23131917760.0315
mex,1967,24659245179.1983
mex,1968,27120398786.4124
mex,1969,28655200641.619
mex,1970,31255664831.3274
mex,1971,34523261313.2762
mex,1972,38713551859.9777
mex,1973,42317974612.4686
mex,1974,45119612187.5899
mex,1975,50834685664.3786
mex,1976,54323493361.759
mex,1977,54317768268.91231
mex,1978,59448564263.4839
mex,1979,65145985378.2443
mex,1980,71363912808.02089
mex,1981,78691137950.37059
mex,1982,80289371540.8345
mex,1983,82476009537.73779
mex,1984,87910798886.4039
mex,1985,88705939976.1873
mex,1986,90017922774.32861
mex,1987,88932555186.77478
mex,1988,88487276176.4969
mex,1989,88360053602.131
mex,1990,90411517613.7713
mex,1991,93957846872.23801
mex,1992,96132557753.14688
mex,1993,98080653424.728
mex,1994,101026357079.00301
mex,1995,99932651255.23869
mex,1996,99912322554.8922
mex,1997,104748950873.479
mex,1998,106220412779.519
mex,1999,111775360334.731
mex,2000,115263312061.198
mex,2001,112117835821.84
mex,2002,112504101579.69099
mex,2003,112329240518.22701
mex,2004,111238434113.974
mex,2005,113747740385.511
mex,2006,116827541131.36099
mex,2007,118957108730.101
mex,2008,122438183960.88901
mex,2009,126037170216.964
mex,2010,128914866585.272
mex,2011,132827893552.063
mex,2012,137295219883.8
mex,2013,138040146082.056
mex,2014,141647328427.58301
mex,2015,144341228964.621
mex,2016,148091443241.091
mex,2017,149076540375.71701
mex,2018,153335229262.51501
mex,2019,151394116488.85901
mex,2020,154920754920.62399
mhl,2004,89798482.92299
mhl,2005,91396459.13819
mhl,2006,94880725.31966
mhl,2007,100169877.58485
mhl,2008,97129532.57613
mhl,2009,96281292.11945
mhl,2010,95654462.2229
mhl,2011,96090383.01407
mhl,2012,101471239.65309
mhl,2013,101726951.84924
mhl,2014,95817169.98322
mhl,2015,100364200
mhl,2016,108797219.39889
mhl,2017,110350722.14284
mhl,2018,116736257.71791
mhl,2019,124251920.74158
mhl,2020,108924682.14324
mkd,1990,1449886738.1606
mkd,1991,1449886738.1606
mkd,1992,1296553213.45778
mkd,1993,1246186377.24469
mkd,1994,1231919906.14376
mkd,1995,1302207809.29164
mkd,1996,1304455046.40036
mkd,1997,1273152355.38013
mkd,1998,1321375419.9248
mkd,1999,1379089756.49335
mkd,2000,1343239715.08843
mkd,2001,1819548229.80162
mkd,2002,1532800774.7295
mkd,2003,1313999194.59149
mkd,2004,1304983808.073
mkd,2005,1319842011.07415
mkd,2006,1388686780.85175
