geo,time,sp_pop_65up_to
guy,1997,30120
guy,1998,30243
guy,1999,30313
guy,2000,30439
guy,2001,31331
guy,2002,32339
guy,2003,33323
guy,2004,34084
guy,2005,34494
guy,2006,34535
guy,2007,34360
guy,2008,34165
guy,2009,34203
guy,2010,34603
guy,2011,36110
guy,2012,37913
guy,2013,39918
guy,2014,41996
guy,2015,44072
guy,2016,46073
guy,2017,48119
guy,2018,50248
guy,2019,52537
guy,2020,55055
hkg,1960,83915
hkg,1961,88586
hkg,1962,94897
hkg,1963,100958
hkg,1964,106263
hkg,1965,112043
hkg,1966,118929
hkg,1967,128423
hkg,1968,138115
hkg,1969,148013
hkg,1970,160611
hkg,1971,174897
hkg,1972,189651
hkg,1973,206970
hkg,1974,226397
hkg,1975,244708
hkg,1976,254533
hkg,1977,266260
hkg,1978,280246
hkg,1979,306092
hkg,1980,324957
hkg,1981,344330
hkg,1982,360824
hkg,1983,376591
hkg,1984,390051
hkg,1985,404415
hkg,1986,424403
hkg,1987,444419
hkg,1988,464491
hkg,1989,486087
hkg,1990,504762
hkg,1991,521626
hkg,1992,538945
hkg,1993,562166
hkg,1994,590218
hkg,1995,618418
hkg,1996,659502
hkg,1997,678279
hkg,1998,696930
hkg,1999,715923
hkg,2000,734045
hkg,2001,759031
hkg,2002,781840
hkg,2003,798404
hkg,2004,819718
hkg,2005,834372
hkg,2006,850324
hkg,2007,863397
hkg,2008,873278
hkg,2009,884724
hkg,2010,909435
hkg,2011,936244
hkg,2012,976055
hkg,2013,1015483
hkg,2014,1060322
hkg,2015,1107285
hkg,2016,1155660
hkg,2017,1205325
hkg,2018,1257360
hkg,2019,1313664
hkg,2020,1361446
hnd,1960,65958
hnd,1961,68030
hnd,1962,70135
hnd,1963,72191
hnd,1964,74104
hnd,1965,75799
hnd,1966,78278
hnd,1967,80595
hnd,1968,82809
hnd,1969,84977
hnd,1970,87150
hnd,1971,89946
hnd,1972,92767
hnd,1973,95633
hnd,1974,98584
hnd,1975,101645
hnd,1976,105509
hnd,1977,109483
hnd,1978,113403
hnd,1979,117034
hnd,1980,120278
hnd,1981,123684
hnd,1982,126801
hnd,1983,129894
hnd,1984,133349
hnd,1985,137404
hnd,1986,142620
hnd,1987,148391
hnd,1988,154531
hnd,1989,160762
hnd,1990,166946
hnd,1991,173452
hnd,1992,179863
hnd,1993,186359
hnd,1994,193173
hnd,1995,200439
hnd,1996,208266
hnd,1997,216371
hnd,1998,224724
hnd,1999,233255
hnd,2000,241936
hnd,2001,250093
hnd,2002,258568
hnd,2003,267254
hnd,2004,275958
hnd,2005,284645
hnd,2006,293539
hnd,2007,302326
hnd,2008,311283
hnd,2009,320799
hnd,2010,331149
hnd,2011,341740
hnd,2012,353025
hnd,2013,365380
hnd,2014,379191
hnd,2015,394703
hnd,2016,411671
hnd,2017,430041
hnd,2018,449714
hnd,2019,470561
hnd,2020,492576
hrv,1960,286945
hrv,1961,295723
hrv,1962,305775
hrv,1963,316642
hrv,1964,327692
hrv,1965,338913
hrv,1966,353642
hrv,1967,367954
hrv,1968,382251
hrv,1969,396998
hrv,1970,412030
hrv,1971,429407
hrv,1972,446723
hrv,1973,463516
hrv,1974,479215
hrv,1975,493426
hrv,1976,506742
hrv,1977,519069
hrv,1978,529120
hrv,1979,534356
hrv,1980,533810
hrv,1981,529452
hrv,1982,521391
hrv,1983,511574
hrv,1984,503895
hrv,1985,500926
hrv,1986,506166
hrv,1987,515259
hrv,1988,527102
hrv,1989,539950
hrv,1990,553014
hrv,1991,562216
hrv,1992,567731
hrv,1993,590170
hrv,1994,616635
hrv,1995,632268
hrv,1996,643344
hrv,1997,658144
hrv,1998,674316
hrv,1999,687138
hrv,2000,695523
hrv,2001,686824
hrv,2002,705461
hrv,2003,722691
hrv,2004,735609
hrv,2005,743394
hrv,2006,750683
hrv,2007,751718
hrv,2008,750212
hrv,2009,750248
hrv,2010,754287
hrv,2011,764290
hrv,2012,776747
hrv,2013,789917
hrv,2014,801330
hrv,2015,809021
hrv,2016,818827
hrv,2017,825830
hrv,2018,835777
hrv,2019,848017
hrv,2020,860222
hti,1960,124588
hti,1961,128364
hti,1962,132134
hti,1963,135935
hti,1964,139893
hti,1965,144053
hti,1966,149841
hti,1967,155711
hti,1968,161528
hti,1969,167091
hti,1970,172296
hti,1971,178877
hti,1972,184996
hti,1973,190711
hti,1974,196075
hti,1975,201085
hti,1976,208145
hti,1977,214679
hti,1978,220754
hti,1979,226441
hti,1980,231752
hti,1981,238460
hti,1982,244737
hti,1983,250509
hti,1984,255742
hti,1985,260477
hti,1986,266177
hti,1987,271700
hti,1988,276878
hti,1989,281474
hti,1990,285449
hti,1991,291842
hti,1992,297262
hti,1993,302103
hti,1994,306910
hti,1995,311967
hti,1996,319295
hti,1997,326630
hti,1998,333980
hti,1999,341285
hti,2000,348550
hti,2001,357912
hti,2002,366942
hti,2003,375682
hti,2004,384234
hti,2005,392644
hti,2006,404395
hti,2007,416091
hti,2008,427280
hti,2009,437249
hti,2010,445712
hti,2011,456298
hti,2012,465411
hti,2013,474158
hti,2014,484067
hti,2015,496018
hti,2016,512696
hti,2017,531045
hti,2018,550531
hti,2019,570325
hti,2020,590043
hun,1960,897477
hun,1961,926941
hun,1962,956537
hun,1963,986520
hun,1964,1017351
hun,1965,1047403
hun,1966,1080789
hun,1967,1111716
hun,1968,1140642
hun,1969,1169202
hun,1970,1197423
hun,1971,1224213
hun,1972,1250299
hun,1973,1276674
hun,1974,1305621
hun,1975,1337789
hun,1976,1377518
hun,1977,1416586
hun,1978,1447976
hun,1979,1462393
hun,1980,1456776
hun,1981,1434210
hun,1982,1394819
hun,1983,1348774
hun,1984,1310984
hun,1985,1290478
hun,1986,1309423
hun,1987,1338153
hun,1988,1371110
hun,1989,1387388
hun,1990,1396050
hun,1991,1420496
hun,1992,1439610
hun,1993,1453622
hun,1994,1464261
hun,1995,1472954
hun,1996,1492630
hun,1997,1510340
hun,1998,1525122
hun,1999,1535390
hun,2000,1541570
hun,2001,1554889
hun,2002,1561006
hun,2003,1563722
hun,2004,1568023
hun,2005,1575472
hun,2006,1583233
hun,2007,1592637
hun,2008,1601333
hun,2009,1607493
hun,2010,1609244
hun,2011,1630510
hun,2012,1645030
hun,2013,1663942
hun,2014,1687922
hun,2015,1719459
hun,2016,1766754
hun,2017,1818395
hun,2018,1872776
hun,2019,1924373
hun,2020,1965933
idn,1960,3119016
idn,1961,3173044
idn,1962,3218581
idn,1963,3258698
idn,1964,3297789
idn,1965,3339003
idn,1966,3428086
idn,1967,3514801
idn,1968,3601852
idn,1969,3692915
idn,1970,3789935
idn,1971,3929417
idn,1972,4070811
idn,1973,4212306
idn,1974,4351197
idn,1975,4486245
idn,1976,4658671
idn,1977,4825116
idn,1978,4982910
idn,1979,5128059
idn,1980,5259156
idn,1981,5419735
idn,1982,5566447
idn,1983,5703657
idn,1984,5836714
idn,1985,5969828
idn,1986,6139575
idn,1987,6307090
idn,1988,6477218
idn,1989,6655630
idn,1990,6846473
idn,1991,7101786
idn,1992,7359953
idn,1993,7621988
idn,1994,7889306
idn,1995,8163299
idn,1996,8509974
idn,1997,8859643
idn,1998,9214584
idn,1999,9575079
idn,2000,9939275
idn,2001,10209302
idn,2002,10440070
idn,2003,10624761
idn,2004,10763044
idn,2005,10863626
idn,2006,11163724
idn,2007,11430145
idn,2008,11661484
idn,2009,11853195
idn,2010,12001058
idn,2011,12363974
idn,2012,12714683
idn,2013,13073939
idn,2014,13467145
idn,2015,13909895
idn,2016,14449254
idn,2017,15037331
idn,2018,15677907
idn,2019,16373666
idn,2020,17129453
ind,1960,13728951
ind,1961,14249848
ind,1962,14777367
ind,1963,15277763
ind,1964,15713538
ind,1965,16068393
ind,1966,16596072
ind,1967,17058937
ind,1968,17484809
ind,1969,17907617
ind,1970,18346443
ind,1971,19039755
ind,1972,19738662
ind,1973,20422931
ind,1974,21069780
ind,1975,21670031
ind,1976,22449068
ind,1977,23186104
ind,1978,23888893
ind,1979,24566761
ind,1980,25227716
ind,1981,26076571
ind,1982,26880358
ind,1983,27641386
ind,1984,28368416
ind,1985,29072004
ind,1986,29968508
ind,1987,30829620
ind,1988,31656498
ind,1989,32451230
ind,1990,33223200
ind,1991,34406617
ind,1992,35553608
ind,1993,36671954
ind,1994,37776260
ind,1995,38880963
ind,1996,40359487
ind,1997,41810980
ind,1998,43246815
ind,1999,44680977
ind,2000,46125193
ind,2001,47843454
ind,2002,49552486
ind,2003,51229192
ind,2004,52838578
ind,2005,54372877
ind,2006,56132999
ind,2007,57824836
ind,2008,59469249
ind,2009,61090405
ind,2010,62720364
ind,2011,64691813
ind,2012,66652045
ind,2013,68704153
ind,2014,70980727
ind,2015,73560283
ind,2016,76733326
ind,2017,80094549
ind,2018,83592693
ind,2019,87149088
ind,2020,90719952
irl,1960,318180
irl,1961,318312
irl,1962,320089
irl,1963,322094
irl,1964,323214
irl,1965,323323
irl,1966,325282
irl,1967,327286
irl,1968,328726
irl,1969,329695
irl,1970,330434
irl,1971,332331
irl,1972,333942
irl,1973,335439
irl,1974,337740
irl,1975,341165
irl,1976,346204
irl,1977,351771
irl,1978,357879
irl,1979,362818
irl,1980,365627
irl,1981,371781
irl,1982,375550
irl,1983,377567
irl,1984,379388
irl,1985,380082
irl,1986,383384
irl,1987,387052
irl,1988,388988
irl,1989,390039
irl,1990,391453
irl,1991,393440
irl,1992,394256
irl,1993,393444
irl,1994,392196
irl,1995,391854
irl,1996,391683
irl,1997,392615
irl,1998,394152
irl,1999,396559
irl,2000,400441
irl,2001,405722
irl,2002,412124
irl,2003,418959
irl,2004,427145
irl,2005,437343
irl,2006,452316
irl,2007,468623
irl,2008,481930
irl,2009,492062
irl,2010,502068
irl,2011,518166
irl,2012,536091
irl,2013,556050
irl,2014,577905
irl,2015,601431
irl,2016,625212
irl,2017,649317
irl,2018,674892
irl,2019,701803
irl,2020,726809
irn,1960,879244
irn,1961,884407
irn,1962,885135
irn,1963,883139
irn,1964,880707
irn,1965,878834
irn,1966,893294
irn,1967,907671
irn,1968,921251
irn,1969,933017
irn,1970,942594
irn,1971,967028
irn,1972,989902
irn,1973,1010452
irn,1974,1027586
irn,1975,1040971
irn,1976,1065127
irn,1977,1086083
irn,1978,1105308
irn,1979,1124408
irn,1980,1144661
irn,1981,1181582
irn,1982,1217092
irn,1983,1254478
irn,1984,1300457
irn,1985,1360516
irn,1986,1447035
irn,1987,1546476
irn,1988,1652291
irn,1989,1756206
irn,1990,1854851
irn,1991,1955799
irn,1992,2051847
irn,1993,2145584
irn,1994,2240702
irn,1995,2339603
irn,1996,2449618
irn,1997,2557763
irn,1998,2664918
irn,1999,2770898
irn,2000,2874640
irn,2001,2973578
irn,2002,3070416
irn,2003,3163333
irn,2004,3248049
irn,2005,3322685
irn,2006,3408676
irn,2007,3493787
irn,2008,3582865
irn,2009,3682611
irn,2010,3797043
irn,2011,3921964
irn,2012,4057088
irn,2013,4205139
irn,2014,4370899
irn,2015,4558586
irn,2016,4705867
irn,2017,4871658
irn,2018,5058994
irn,2019,5272098
irn,2020,5513595
irq,1960,226920
irq,1961,243785
irq,1962,258916
irq,1963,273191
irq,1964,288224
irq,1965,304728
irq,1966,322366
irq,1967,341026
irq,1968,360294
irq,1969,379416
irq,1970,398071
irq,1971,416473
irq,1972,434961
irq,1973,453079
irq,1974,470326
irq,1975,486522
irq,1976,504122
irq,1977,519525
irq,1978,533307
irq,1979,546279
irq,1980,558750
irq,1981,574836
irq,1982,590300
irq,1983,604529
irq,1984,616426
irq,1985,625526
irq,1986,637350
irq,1987,646171
irq,1988,653118
irq,1989,659692
irq,1990,666839
irq,1991,676691
irq,1992,687456
irq,1993,699179
irq,1994,711781
irq,1995,725266
irq,1996,742711
irq,1997,760486
irq,1998,778674
irq,1999,797427
irq,2000,816841
irq,2001,836889
irq,2002,856618
irq,2003,875635
irq,2004,893487
irq,2005,910047
irq,2006,931107
irq,2007,950368
irq,2008,968150
irq,2009,984228
irq,2010,998957
irq,2011,1013386
irq,2012,1026655
irq,2013,1042602
irq,2014,1067372
irq,2015,1104031
irq,2016,1153572
irq,2017,1213458
irq,2018,1277379
irq,2019,1335956
irq,2020,1384752
isl,1960,14129
isl,1961,14543
isl,1962,14950
isl,1963,15348
isl,1964,15763
isl,1965,16191
isl,1966,16618
isl,1967,17034
isl,1968,17409
isl,1969,17708
isl,1970,17927
isl,1971,18270
isl,1972,18704
isl,1973,19137
isl,1974,19545
isl,1975,19971
isl,1976,20458
isl,1977,20930
isl,1978,21429
isl,1979,21966
isl,1980,22508
isl,1981,22927
isl,1982,23362
isl,1983,23786
isl,1984,24169
isl,1985,24531
isl,1986,24924
isl,1987,25439
isl,1988,26101
isl,1989,26697
isl,1990,27181
isl,1991,27819
isl,1992,28468
isl,1993,29056
isl,1994,29612
isl,1995,30087
isl,1996,30433
isl,1997,30912
isl,1998,31496
isl,1999,32085
isl,2000,32647
isl,2001,33278
isl,2002,33653
isl,2003,33921
isl,2004,34309
isl,2005,35040
isl,2006,35807
isl,2007,36727
isl,2008,37513
isl,2009,37863
isl,2010,38181
isl,2011,39125
isl,2012,40339
isl,2013,41875
isl,2014,43596
isl,2015,45368
isl,2016,47189
isl,2017,49537
isl,2018,52185
isl,2019,54777
isl,2020,57249
isr,1960,98384
isr,1961,104842
isr,1962,113685
isr,1963,122156
isr,1964,131938
isr,1965,142173
isr,1966,150225
isr,1967,161662
isr,1968,170309
isr,1969,180503
isr,1970,192778
isr,1971,205935
isr,1972,218337
isr,1973,234845
isr,1974,250147
isr,1975,264988
isr,1976,278299
isr,1977,292886
isr,1978,307519
isr,1979,322730
isr,1980,335942
isr,1981,344390
isr,1982,350298
isr,1983,354950
isr,1984,358332
isr,1985,364767
isr,1986,372401
isr,1987,381215
isr,1988,390812
isr,1989,400619
isr,1990,415945
isr,1991,448175
isr,1992,471685
isr,1993,493327
isr,1994,516396
isr,1995,541822
isr,1996,558907
isr,1997,575868
isr,1998,592118
isr,1999,610600
isr,2000,630737
isr,2001,645679
isr,2002,659043
isr,2003,671379
isr,2004,683200
isr,2005,694645
isr,2006,709749
isr,2007,724771
isr,2008,741645
isr,2009,767922
isr,2010,796566
isr,2011,818069
isr,2012,843745
isr,2013,873323
isr,2014,905925
isr,2015,940774
isr,2016,980274
isr,2017,1021673
isr,2018,1063892
isr,2019,1105373
isr,2020,1143994
ita,1960,4779726
ita,1961,4878386
ita,1962,4978144
ita,1963,5082241
ita,1964,5192586
ita,1965,5307356
ita,1966,5437863
ita,1967,5570664
ita,1968,5705453
ita,1969,5844659
ita,1970,5989892
ita,1971,6135684
ita,1972,6279590
ita,1973,6429382
ita,1974,6587281
ita,1975,6756176
ita,1976,6941413
ita,1977,7140405
ita,1978,7329495
ita,1979,7469442
ita,1980,7538588
ita,1981,7567475
ita,1982,7524587
ita,1983,7452113
ita,1984,7412077
ita,1985,7439750
ita,1986,7576249
ita,1987,7767424
ita,1988,7994614
ita,1989,8223700
ita,1990,8434422
ita,1991,8652236
ita,1992,8856609
ita,1993,9049666
ita,1994,9233643
ita,1995,9414464
ita,1996,9615975
ita,1997,9812225
ita,1998,10004490
ita,1999,10201589
ita,2000,10411672
ita,2001,10585519
ita,2002,10774557
ita,2003,10992058
ita,2004,11214743
ita,2005,11396665
ita,2006,11538993
ita,2007,11673629
ita,2008,11814499
ita,2009,11950013
ita,2010,12108503
ita,2011,12270034
ita,2012,12480810
ita,2013,12829406
ita,2014,13151936
ita,2015,13329540
ita,2016,13480440
ita,2017,13620571
ita,2018,13746965
ita,2019,13744938
ita,2020,13852865
jam,1960,70593
jam,1961,74853
jam,1962,79715
jam,1963,84839
jam,1964,90044
jam,1965,95423
jam,1966,97297
jam,1967,99157
jam,1968,101091
jam,1969,103216
jam,1970,105616
jam,1971,108234
jam,1972,111039
jam,1973,113888
jam,1974,116548
jam,1975,118869
jam,1976,124409
jam,1977,129777
jam,1978,135117
jam,1979,140552
jam,1980,146037
jam,1981,149799
jam,1982,153286
jam,1983,156510
jam,1984,159441
jam,1985,162012
jam,1986,164385
jam,1987,166906
jam,1988,169650
jam,1989,172650
jam,1990,175953
jam,1991,178310
jam,1992,180568
jam,1993,182724
jam,1994,184794
jam,1995,186779
jam,1996,190467
jam,1997,194405
jam,1998,198608
jam,1999,202985
jam,2000,207402
jam,2001,209184
jam,2002,210909
jam,2003,212720
jam,2004,214772
jam,2005,217180
jam,2006,219886
jam,2007,222502
jam,2008,225135
jam,2009,228039
jam,2010,231553
jam,2011,233945
jam,2012,236761
jam,2013,239839
jam,2014,242961
jam,2015,246047
jam,2016,249957
jam,2017,253919
jam,2018,258169
jam,2019,263057
jam,2020,268807
jor,1960,39789
jor,1961,40481
jor,1962,40875
jor,1963,41324
jor,1964,42182
jor,1965,43623
jor,1966,45143
jor,1967,47466
jor,1968,50263
jor,1969,53153
jor,1970,55933
jor,1971,58030
jor,1972,59588
jor,1973,60743
jor,1974,61719
jor,1975,62700
jor,1976,65281
jor,1977,67872
jor,1978,70467
jor,1979,73065
jor,1980,75712
jor,1981,80528
jor,1982,85635
jor,1983,90908
jor,1984,96438
jor,1985,102340
jor,1986,103694
jor,1987,105491
jor,1988,107752
jor,1989,110537
jor,1990,113959
jor,1991,117044
jor,1992,120739
jor,1993,124913
jor,1994,129371
jor,1995,133979
jor,1996,139322
jor,1997,143965
jor,1998,148139
jor,1999,152223
jor,2000,156575
jor,2001,162497
jor,2002,168783
jor,2003,175764
jor,2004,183794
jor,2005,193072
jor,2006,203849
jor,2007,216401
jor,2008,230653
jor,2009,246450
jor,2010,263636
jor,2011,278960
jor,2012,295768
jor,2013,313391
jor,2014,330965
jor,2015,348018
jor,2016,361294
jor,2017,372866
jor,2018,383315
jor,2019,393301
jor,2020,403401
jpn,1960,5239482
jpn,1961,5388526
jpn,1962,5540948
jpn,1963,5701675
jpn,1964,5867805
jpn,1965,6040718
jpn,1966,6235347
jpn,1967,6444761
jpn,1968,6664693
jpn,1969,6888929
jpn,1970,7109343
jpn,1971,7446472
jpn,1972,7719659
jpn,1973,7995299
jpn,1974,8282501
jpn,1975,8592965
jpn,1976,8931662
jpn,1977,9299260
jpn,1978,9684812
jpn,1979,10060396
jpn,1980,10412458
jpn,1981,10790338
jpn,1982,11133612
jpn,1983,11468576
jpn,1984,11822737
jpn,1985,12217577
jpn,1986,12632021
jpn,1987,13078738
jpn,1988,13561126
jpn,1989,14088051
jpn,1990,14654900
jpn,1991,15257246
jpn,1992,15898953
jpn,1993,16566584
jpn,1994,17249120
jpn,1995,17938997
jpn,1996,18652253
jpn,1997,19374031
jpn,1998,20107548
jpn,1999,20825752
jpn,2000,21543580
jpn,2001,22260296
jpn,2002,22978947
jpn,2003,23703098
jpn,2004,24399197
jpn,2005,25110400
jpn,2006,25797976
jpn,2007,26493151
jpn,2008,27195327
jpn,2009,27951519
jpn,2010,28813280
jpn,2011,29603888
jpn,2012,30475171
jpn,2013,31384095
jpn,2014,32264097
jpn,2015,33081239
jpn,2016,33770147
jpn,2017,34370970
jpn,2018,34892133
jpn,2019,35356768
jpn,2020,35733999
kaz,1960,566277
kaz,1961,577031
kaz,1962,586351
kaz,1963,595278
kaz,1964,605193
kaz,1965,617061
kaz,1966,634122
kaz,1967,652156
kaz,1968,670385
kaz,1969,687286
kaz,1970,702105
kaz,1971,726184
kaz,1972,745434
kaz,1973,761863
kaz,1974,778499
kaz,1975,796612
kaz,1976,823115
kaz,1977,850919
kaz,1978,876638
kaz,1979,895110
kaz,1980,904144
kaz,1981,908714
kaz,1982,905822
kaz,1983,898891
kaz,1984,892665
kaz,1985,889844
kaz,1986,897234
kaz,1987,905547
kaz,1988,917030
kaz,1989,930598
kaz,1990,958731
kaz,1991,1005778
kaz,1992,1057261
kaz,1993,1108087
kaz,1994,1135471
kaz,1995,1137326
kaz,1996,1126524
kaz,1997,1094348
kaz,1998,1051801
kaz,1999,1024570
kaz,2000,1018027
kaz,2001,1050047
kaz,2002,1093209
kaz,2003,1135597
kaz,2004,1161911
kaz,2005,1164900
kaz,2006,1165119
kaz,2007,1150567
kaz,2008,1136216
kaz,2009,1124336
kaz,2010,1111672
kaz,2011,1128088
kaz,2012,1143318
kaz,2013,1155707
kaz,2014,1168004
kaz,2015,1185686
kaz,2016,1231069
kaz,2017,1287324
kaz,2018,1350967
kaz,2019,1416730
kaz,2020,1482126
ken,1960,303813
ken,1961,312388
ken,1962,320504
ken,1963,328235
ken,1964,335636
ken,1965,342730
ken,1966,351558
ken,1967,359970
ken,1968,368005
ken,1969,375656
ken,1970,382921
ken,1971,392554
ken,1972,401600
ken,1973,410110
ken,1974,418134
ken,1975,425736
ken,1976,435493
ken,1977,444833
ken,1978,453827
ken,1979,462511
ken,1980,470960
ken,1981,482513
ken,1982,493637
ken,1983,504494
ken,1984,515257
ken,1985,526114
ken,1986,538549
ken,1987,550661
ken,1988,562770
ken,1989,575325
ken,1990,588717
ken,1991,603366
ken,1992,617982
ken,1993,632533
ken,1994,646830
ken,1995,660736
ken,1996,679658
ken,1997,695531
ken,1998,708529
ken,1999,718913
ken,2000,726783
ken,2001,738791
ken,2002,749412
ken,2003,757701
ken,2004,762077
ken,2005,762121
ken,2006,773266
ken,2007,781258
ken,2008,788463
ken,2009,798141
ken,2010,812178
ken,2011,842532
ken,2012,877263
ken,2013,916259
ken,2014,959148
ken,2015,1005943
ken,2016,1067533
ken,2017,1133042
ken,2018,1202168
ken,2019,1274302
ken,2020,1349222
kgz,1960,153846
kgz,1961,155842
kgz,1962,156981
kgz,1963,158255
kgz,1964,160085
kgz,1965,162449
kgz,1966,166691
kgz,1967,171619
kgz,1968,176857
kgz,1969,181267
kgz,1970,184071
kgz,1971,188052
kgz,1972,190601
kgz,1973,192161
kgz,1974,193897
kgz,1975,195820
kgz,1976,199361
kgz,1977,203245
kgz,1978,206787
kgz,1979,209136
kgz,1980,209713
kgz,1981,210399
kgz,1982,209831
kgz,1983,208831
kgz,1984,208174
kgz,1985,208350
kgz,1986,208856
kgz,1987,209812
kgz,1988,211360
kgz,1989,215237
kgz,1990,220863
kgz,1991,228961
kgz,1992,237497
kgz,1993,243336
kgz,1994,246886
kgz,1995,249848
kgz,1996,256054
kgz,1997,259517
kgz,1998,261941
kgz,1999,265192
kgz,2000,269751
kgz,2001,276615
kgz,2002,284214
kgz,2003,291003
kgz,2004,294105
kgz,2005,291319
kgz,2006,285769
kgz,2007,276310
kgz,2008,265190
kgz,2009,255201
kgz,2010,246430
kgz,2011,244122
kgz,2012,244117
kgz,2013,246737
kgz,2014,251488
kgz,2015,258245
kgz,2016,264977
kgz,2017,273515
kgz,2018,284193
kgz,2019,297004
kgz,2020,311091
khm,1960,144471
khm,1961,149494
khm,1962,153754
khm,1963,157293
khm,1964,160260
khm,1965,162743
khm,1966,167317
khm,1967,171113
khm,1968,174285
khm,1969,176951
khm,1970,179161
khm,1971,184956
khm,1972,190244
khm,1973,194303
khm,1974,196484
khm,1975,196531
khm,1976,196884
khm,1977,194695
khm,1978,190860
khm,1979,186252
khm,1980,181397
khm,1981,188083
khm,1982,194908
khm,1983,201903
khm,1984,209369
khm,1985,217207
khm,1986,224218
khm,1987,232913
khm,1988,242491
khm,1989,251762
khm,1990,260359
khm,1991,273197
khm,1992,285342
khm,1993,297198
khm,1994,309654
khm,1995,323108
khm,1996,333529
khm,1997,344135
khm,1998,354887
khm,1999,365137
khm,2000,374389
khm,2001,391241
khm,2002,406702
khm,2003,421188
khm,2004,435324
khm,2005,449550
khm,2006,466150
khm,2007,482659
khm,2008,499363
khm,2009,516480
khm,2010,534326
khm,2011,552092
khm,2012,570677
khm,2013,590744
khm,2014,613388
khm,2015,639356
khm,2016,671273
khm,2017,706149
khm,2018,742401
khm,2019,777797
khm,2020,811346
kir,1960,1551
kir,1961,1581
kir,1962,1612
kir,1963,1635
kir,1964,1658
kir,1965,1676
kir,1966,1695
kir,1967,1713
kir,1968,1728
kir,1969,1746
kir,1970,1772
kir,1971,1806
kir,1972,1849
kir,1973,1894
kir,1974,1935
kir,1975,1972
kir,1976,1984
kir,1977,1984
kir,1978,1976
kir,1979,1961
kir,1980,1949
kir,1981,2001
kir,1982,2059
kir,1983,2133
kir,1984,2217
kir,1985,2303
kir,1986,2365
kir,1987,2412
kir,1988,2444
kir,1989,2456
kir,1990,2468
kir,1991,2552
kir,1992,2624
kir,1993,2672
kir,1994,2689
kir,1995,2683
kir,1996,2723
kir,1997,2750
kir,1998,2765
kir,1999,2775
kir,2000,2782
kir,2001,2899
kir,2002,3019
kir,2003,3125
kir,2004,3210
kir,2005,3268
kir,2006,3366
kir,2007,3450
kir,2008,3521
kir,2009,3595
kir,2010,3671
kir,2011,3699
kir,2012,3746
kir,2013,3804
kir,2014,3876
kir,2015,3939
kir,2016,4157
kir,2017,4366
kir,2018,4579
kir,2019,4801
kir,2020,5035
kor,1960,842033
kor,1961,874284
kor,1962,909252
kor,1963,944202
kor,1964,973383
kor,1965,995552
kor,1966,1024094
kor,1967,1044127
kor,1968,1061646
kor,1969,1082298
kor,1970,1108752
kor,1971,1151217
kor,1972,1196296
kor,1973,1242018
kor,1974,1286747
kor,1975,1330074
kor,1976,1378408
kor,1977,1427987
kor,1978,1477405
kor,1979,1524784
kor,1980,1569815
kor,1981,1626032
kor,1982,1675941
kor,1983,1723392
kor,1984,1773013
kor,1985,1828690
kor,1986,1899996
kor,1987,1984324
kor,1988,2075833
kor,1989,2164167
kor,1990,2243354
kor,1991,2338621
kor,1992,2422319
kor,1993,2501350
kor,1994,2589800
kor,1995,2695680
kor,1996,2805244
