geo,time,dt_oda_odat_mp_zs
zaf,2017,0.87121
zaf,2018,0.7155
zaf,2019,0.79492
zmb,1978,15.49129
zmb,1979,19.87003
zmb,1980,15.96909
zmb,1981,12.96775
zmb,1982,19.52894
zmb,1983,16.71643
zmb,1984,21.62859
zmb,1985,25.77414
zmb,1986,42.17062
zmb,1987,37.14122
zmb,1988,30.04556
zmb,1989,21.24189
zmb,1990,20.3249
zmb,1991,48.47449
zmb,1997,37.33101
zmb,1998,23.10066
zmb,1999,46.04773
zmb,2000,50.69807
zmb,2001,31.29165
zmb,2002,43.00057
zmb,2003,38.64736
zmb,2004,43.71059
zmb,2005,36.75449
zmb,2006,33.90429
zmb,2007,17.13602
zmb,2008,16.34976
zmb,2009,28.18196
zmb,2010,13.19082
zmb,2011,11.85805
zmb,2012,9.96705
zmb,2013,9.4103
zmb,2014,8.48288
zmb,2015,8.64019
zmb,2016,11.16528
zmb,2017,10.45984
zmb,2018,9.41289
zmb,2019,11.50626
zwe,1977,0.66726
zwe,1978,0.94285
zwe,1979,0.97414
zwe,1980,8.48833
zwe,1981,7.66367
zwe,1982,9.7085
zwe,1983,11.83192
zwe,1984,19.57721
zwe,1985,15.21609
zwe,1986,14.37119
zwe,1987,17.67564
zwe,1988,14.95522
zwe,1989,12.98568
zwe,1990,14.63224
zwe,1991,15.25267
zwe,1992,28.81549
zwe,1993,21.38188
zwe,1994,19.81477
zwe,2009,19.51792
zwe,2010,10.80646
zwe,2011,7.58367
zwe,2012,11.53457
zwe,2013,9.52804
zwe,2014,9.20537
zwe,2015,10.39364
zwe,2016,9.93103
zwe,2017,10.97615
zwe,2018,9.97959
zwe,2019,16.94629
