geo,time,eg_elc_loss_zs
swe,1998,6.76865
swe,1999,6.6773
swe,2000,7.44676
swe,2001,7.3053
swe,2002,8.10157
swe,2003,7.87936
swe,2004,7.20959
swe,2005,7.39368
swe,2006,7.58413
swe,2007,7.16354
swe,2008,7.32851
swe,2009,7.25089
swe,2010,7.12987
swe,2011,7.03409
swe,2012,6.58571
swe,2013,6.53658
swe,2014,4.77617
syr,1971,8.62454
syr,1972,9.26539
syr,1973,9.83837
syr,1974,8.95611
syr,1975,10.49724
syr,1976,13.47826
syr,1977,17.97906
syr,1978,16.19645
syr,1979,16.76284
syr,1980,17.90404
syr,1981,17.56326
syr,1982,15.20768
syr,1983,14.20742
syr,1984,15.14364
syr,1985,14.87718
syr,1986,14.32888
syr,1987,14.39479
syr,1988,23.44498
syr,1989,21.76949
syr,1990,26.16484
syr,1991,26.28295
syr,1992,26.2697
syr,1993,26.23042
syr,1994,30.95113
syr,1995,28.15283
syr,1996,28.15005
syr,1997,28.90016
syr,1998,29.34921
syr,1999,28.90574
syr,2000,30.69755
syr,2001,28.18209
syr,2002,24.76707
syr,2003,22.83886
syr,2004,20.61602
syr,2005,19.37026
syr,2006,19.28493
syr,2007,21.81047
syr,2008,21.3685
syr,2009,25.6373
syr,2010,15.3039
syr,2011,15.43239
syr,2012,15.20896
syr,2013,13.94481
syr,2014,15.91589
tgo,1971,8.49673
tgo,1972,8.60927
tgo,1973,11.88119
tgo,1974,12.03008
tgo,1975,12.5
tgo,1976,13.44538
tgo,1977,12.01923
tgo,1978,12.28814
tgo,1979,17.92453
tgo,1980,31.37255
tgo,1981,33.96226
tgo,1982,25.64103
tgo,1983,34.54545
tgo,1984,14.86486
tgo,1985,20.72072
tgo,1986,22.42991
tgo,1987,23.42342
tgo,1988,22.68908
tgo,1989,23.4375
tgo,1990,20.88608
tgo,1991,14.48763
tgo,1992,17.36527
tgo,1993,10.38062
tgo,1994,15.78947
tgo,1995,10.35599
tgo,1996,13.44538
tgo,1997,21.52778
tgo,1998,9.96678
tgo,1999,8.8785
tgo,2000,47.42857
tgo,2001,35.77236
tgo,2002,51.31579
tgo,2003,48.29545
tgo,2004,47.31183
tgo,2005,45.50265
tgo,2006,45.70136
tgo,2007,53.06122
tgo,2009,66.44737
tgo,2010,49.16201
tgo,2011,71.875
tgo,2012,82.88288
tgo,2014,71.03448
tha,1971,9.3252
tha,1972,10.84519
tha,1973,9.20958
tha,1974,9.65517
tha,1975,9.57346
tha,1976,10.24832
tha,1977,8.69799
tha,1978,7.65213
tha,1979,9.61095
tha,1980,9.82947
tha,1981,10.71638
tha,1982,9.85983
tha,1983,10.70747
tha,1984,10.73059
tha,1985,11.52813
tha,1986,9.75442
tha,1987,10.34832
tha,1988,10.20823
tha,1989,9.96899
tha,1990,10.5623
tha,1991,10.77414
tha,1992,10.31735
tha,1993,8.15052
tha,1994,9.64778
tha,1995,8.12282
tha,1996,8.43147
tha,1997,8.65317
tha,1998,8.6872
tha,1999,8.32084
tha,2000,7.90814
tha,2001,9.20035
tha,2002,7.26152
tha,2003,7.31046
tha,2004,7.93863
tha,2005,8.10533
tha,2006,8.05812
tha,2007,6.46403
tha,2008,6.07356
tha,2009,5.91399
tha,2010,6.34458
tha,2011,6.94463
tha,2012,5.695
tha,2013,6.06747
tha,2014,6.1112
tjk,1990,8.81737
tjk,1991,10.23716
tjk,1992,7.13352
tjk,1993,12.37811
tjk,1994,12.68991
tjk,1995,10.94098
tjk,1996,11.71823
tjk,1997,13.93074
tjk,1998,14.51255
tjk,1999,14.04697
tjk,2000,15.04176
tjk,2001,15.22041
tjk,2002,15.2333
tjk,2003,15.3068
tjk,2004,14.88691
tjk,2005,16.06788
tjk,2006,16.20903
tjk,2007,16.88579
tjk,2008,18.48641
tjk,2009,13.02352
tjk,2010,14.17706
tjk,2011,13.98571
tjk,2012,14.40438
tjk,2013,14.77067
tjk,2014,17.02283
tkm,1990,8.48734
tkm,1991,9.39597
tkm,1992,8.30615
tkm,1993,9.31392
tkm,1994,9.31784
tkm,1995,12.30612
tkm,1996,11.19802
tkm,1997,9.84418
tkm,1998,13.34962
tkm,1999,13.0474
tkm,2000,14.25089
tkm,2001,14.07163
tkm,2002,14.02804
tkm,2003,13.61111
tkm,2004,13.66611
tkm,2005,13.84555
tkm,2006,13.36264
tkm,2007,13.11156
tkm,2008,13.80319
tkm,2009,13.10388
tkm,2010,12.79712
tkm,2011,12.71777
tkm,2012,12.59155
tkm,2013,12.63911
tkm,2014,12.48529
tto,1971,0
tto,1972,0
tto,1973,0
tto,1974,0
tto,1975,0
tto,1976,0
tto,1977,0
tto,1978,0
tto,1979,0
tto,1980,0
tto,1981,0
tto,1982,0
tto,1983,0
tto,1984,0
tto,1985,0
tto,1986,0
tto,1987,0
tto,1988,9.41176
tto,1989,10.85181
tto,1990,8.35896
tto,1991,12.44624
tto,1992,11.41851
tto,1993,8.25255
tto,1994,11.25584
tto,1995,9.63548
tto,1996,9.90971
tto,1997,8.03929
tto,1998,8.08667
tto,1999,8.15704
tto,2000,7.30903
tto,2001,7.58327
tto,2002,7.58327
tto,2003,4.84698
tto,2004,5.72317
tto,2005,5.51148
tto,2006,3.81085
tto,2007,3.30902
tto,2008,2.89743
tto,2009,3.71031
tto,2010,3.12316
tto,2011,2.77018
tto,2012,2.61717
tto,2013,2.46186
tto,2014,2.30419
tun,1971,13.28294
tun,1972,12.39357
tun,1973,12.12892
tun,1974,14.71471
tun,1975,13.70739
tun,1976,13.1744
tun,1977,10.36585
tun,1978,11.95965
tun,1979,11.07071
tun,1980,12.2093
tun,1981,12.56329
tun,1982,12.84317
tun,1983,12.86961
tun,1984,13.32474
tun,1985,12.95288
tun,1986,11.79613
tun,1987,10.8459
tun,1988,10.86121
tun,1989,10.57976
tun,1990,10.34245
tun,1991,10.36484
tun,1992,10.00154
tun,1993,10.43019
tun,1994,10.13053
tun,1995,9.89699
tun,1996,10.06686
tun,1997,10.33832
tun,1998,10.59989
tun,1999,10.40312
tun,2000,10.54171
tun,2001,11.07795
tun,2002,10.6241
tun,2003,12.30292
tun,2004,12.92295
tun,2005,13.48235
tun,2006,13.54414
tun,2007,13.61089
tun,2008,13.74365
tun,2009,12.33937
tun,2010,11.44637
tun,2011,13.66915
tun,2012,15.1542
tun,2013,14.72716
tun,2014,14.79977
tur,1960,9.91119
tur,1961,9.39887
tur,1962,9.24157
tur,1963,10.59503
tur,1964,10.26736
tur,1965,10.05451
tur,1966,10.50261
tur,1967,10.96442
tur,1968,11.49077
tur,1969,10.6915
tur,1970,10.05451
tur,1971,10.0501
tur,1972,10.0507
tur,1973,10.32596
tur,1974,11.04103
tur,1975,10.46534
tur,1976,9.36389
tur,1977,10.10455
tur,1978,10.07088
tur,1979,11.37554
tur,1980,12.13319
tur,1981,11.87938
tur,1982,12.49247
tur,1983,12.51326
tur,1984,12.21703
tur,1985,11.52868
tur,1986,13.72213
tur,1987,12.4411
tur,1988,13.12854
tur,1989,12.0033
tur,1990,11.61045
tur,1991,12.55021
tur,1992,13.35719
tur,1993,13.89009
tur,1994,15.11983
tur,1995,15.96461
tur,1996,16.7127
tur,1997,17.98908
tur,1998,18.73052
tur,1999,18.50309
tur,2000,19.01667
tur,2001,19.00917
tur,2002,18.49459
tur,2003,17.109
tur,2004,15.42356
tur,2005,14.84601
tur,2006,14.07268
tur,2007,13.91067
tur,2008,13.85005
tur,2009,14.88153
tur,2010,14.30912
tur,2011,14.11072
tur,2012,14.88835
tur,2013,15.46258
tur,2014,14.81606
tza,1971,13.64562
tza,1972,13.59404
tza,1973,13.57388
tza,1974,13.55372
tza,1975,13.5861
tza,1976,13.66366
tza,1977,13.53712
tza,1978,13.52518
tza,1979,13.54167
tza,1980,13.63636
tza,1981,12.13592
tza,1982,14.81928
tza,1983,18.49234
tza,1984,21.14967
tza,1985,22.46305
tza,1986,20.68063
tza,1987,25.62893
tza,1988,23.00435
tza,1989,23.72432
tza,1990,19.96314
tza,1991,21.62459
tza,1992,20.64978
tza,1993,28.84817
tza,1994,19.70803
tza,1995,12.78586
tza,1996,9.52616
tza,1997,11.56853
tza,1998,11.76744
tza,1999,22.36671
tza,2000,22.12783
tza,2001,24.23698
tza,2002,16.41897
tza,2003,8.72508
tza,2004,12.01318
tza,2005,15.30239
tza,2006,26.79814
tza,2007,21.91683
tza,2008,18.84256
tza,2009,35.56212
tza,2010,19.83314
tza,2011,22.75672
tza,2012,18.75112
tza,2013,19.18869
tza,2014,17.65557
ukr,1990,7.3443
ukr,1991,8.05338
ukr,1992,8.9122
ukr,1993,9.61394
ukr,1994,10.57949
ukr,1995,9.57327
ukr,1996,13.52135
ukr,1997,15.83627
ukr,1998,17.24164
ukr,1999,17.43824
ukr,2000,18.07916
ukr,2001,19.70973
ukr,2002,19.29574
ukr,2003,17.8011
ukr,2004,15.00412
ukr,2005,13.33796
ukr,2006,12.36228
ukr,2007,11.69523
ukr,2008,11.61196
ukr,2009,11.91805
ukr,2010,11.48929
ukr,2011,10.90599
ukr,2012,10.79889
ukr,2013,10.69353
ukr,2014,10.77895
ury,1971,15.88552
ury,1972,20.55189
ury,1973,23.04978
ury,1974,18.09087
ury,1975,15.08758
ury,1976,16.17321
ury,1977,17.86328
ury,1978,15.29984
ury,1979,11.55779
ury,1980,11.95652
ury,1981,8.72414
ury,1982,10.18519
ury,1983,9.00925
ury,1984,10.79137
ury,1985,10.62509
ury,1986,12.28425
ury,1987,14.07201
ury,1988,14.83288
ury,1989,14.73004
ury,1990,13.91725
ury,1991,14.46075
ury,1992,13.54085
ury,1993,13.9634
ury,1994,15.73697
ury,1995,18.59838
ury,1996,19.82009
ury,1997,18.7465
ury,1998,15.301
ury,1999,18.72394
ury,2000,18.52926
ury,2001,15.97838
ury,2002,16.73087
ury,2003,20.88822
ury,2004,30.72607
ury,2005,23.32726
ury,2006,18.42621
ury,2007,12.2003
ury,2008,11.79154
ury,2009,12.76644
ury,2010,11.02319
ury,2011,12.442
ury,2012,12.19213
ury,2013,10.99297
ury,2014,9.62735
usa,1960,9.07051
usa,1961,8.83736
usa,1962,8.57665
usa,1963,8.65529
usa,1964,8.63479
usa,1965,9.02027
usa,1966,9.43214
usa,1967,8.92556
usa,1968,8.90658
usa,1969,8.45016
usa,1970,8.74197
usa,1971,8.56292
usa,1972,8.83897
usa,1973,8.29556
usa,1974,8.32653
usa,1975,8.78786
usa,1976,8.96482
usa,1977,8.65371
usa,1978,8.97575
usa,1979,8.71891
usa,1980,8.77775
usa,1981,7.40727
usa,1982,8.19827
usa,1983,8.44278
usa,1984,6.92972
usa,1985,7.05854
usa,1986,6.52993
usa,1987,5.19302
usa,1988,5.04317
usa,1989,9.912
usa,1990,9.26323
usa,1991,7.01704
usa,1992,7.26023
usa,1993,7.45105
usa,1994,6.97589
usa,1995,6.99064
usa,1996,6.90614
usa,1997,5.91694
usa,1998,6.00546
usa,1999,5.68817
usa,2000,5.69127
usa,2001,4.41421
usa,2002,6.19946
usa,2003,5.61264
usa,2004,6.41063
usa,2005,6.3052
usa,2006,6.22869
usa,2007,6.17595
usa,2008,5.66698
usa,2009,6.2589
usa,2010,5.99397
usa,2011,5.99838
usa,2012,6.29268
usa,2013,5.95557
usa,2014,5.91139
uzb,1990,9.38837
uzb,1991,9.36398
uzb,1992,9.36929
uzb,1993,9.07038
uzb,1994,9.07113
uzb,1995,8.73074
uzb,1996,8.94119
uzb,1997,8.70283
uzb,1998,9.04575
uzb,1999,9.07167
uzb,2000,9.0816
uzb,2001,8.93017
uzb,2002,8.81971
uzb,2003,8.84615
uzb,2004,8.846
uzb,2005,8.84146
uzb,2006,8.83739
uzb,2007,8.8335
uzb,2008,8.82996
uzb,2009,8.82683
uzb,2010,8.82205
uzb,2011,8.8187
uzb,2012,8.81524
uzb,2013,8.8155
uzb,2014,8.81588
ven,1971,9.16918
ven,1972,10.69266
ven,1973,12.01581
ven,1974,12.4432
ven,1975,14.19201
ven,1976,14.56679
ven,1977,14.4719
ven,1978,13.0474
ven,1979,12.2857
ven,1980,14.3703
ven,1981,9.28258
ven,1982,15.52784
ven,1983,15.29667
ven,1984,11.93177
ven,1985,14.41742
ven,1986,17.17154
ven,1987,17.47949
ven,1988,16.09237
ven,1989,16.94551
ven,1990,18.00037
ven,1991,19.10574
ven,1992,18.02195
ven,1993,18.28284
ven,1994,19.62202
ven,1995,20.82346
ven,1996,20.84193
ven,1997,21.00429
ven,1998,23.22439
ven,1999,23.33577
ven,2000,24.26382
ven,2001,25.23996
ven,2002,24.76375
ven,2003,25.49487
ven,2004,26.61539
ven,2005,27.0468
ven,2006,26.5717
ven,2007,27.50013
ven,2008,27.21024
ven,2009,27.23198
ven,2010,20.11163
ven,2011,20.45846
ven,2012,20.64314
ven,2013,20.80789
ven,2014,36.04472
vnm,1971,22
vnm,1972,22
vnm,1973,22
vnm,1974,21.98068
vnm,1975,21.99341
vnm,1976,22.01556
vnm,1977,21.99827
vnm,1978,22
vnm,1979,22
vnm,1980,17.6735
vnm,1981,18.35409
vnm,1982,18.14024
vnm,1983,18.21375
vnm,1984,19.08748
vnm,1985,18.30736
vnm,1986,19.97467
vnm,1987,18.21187
vnm,1988,18.71776
vnm,1989,21.64697
vnm,1990,25.4003
vnm,1991,25.5266
vnm,1992,25.61566
vnm,1993,24.0105
vnm,1994,22.49349
vnm,1995,21.70262
vnm,1996,19.26346
vnm,1997,18.19987
vnm,1998,16.09185
vnm,1999,15.02186
vnm,2000,13.76831
vnm,2001,13.86239
vnm,2002,14.00156
vnm,2003,12.8821
vnm,2004,13.00612
vnm,2005,11.66319
vnm,2006,11.34511
vnm,2007,11.11061
vnm,2008,10.08366
vnm,2009,9.60024
vnm,2010,10.11243
vnm,2011,9.5482
vnm,2012,9.11201
vnm,2013,9.19763
vnm,2014,9.28671
yem,1971,0
yem,1972,0
yem,1973,0
yem,1974,0
yem,1975,0
yem,1976,0
yem,1977,0
yem,1978,0
yem,1979,0
yem,1980,0
yem,1981,5.89255
yem,1982,5.7554
yem,1983,7.84574
yem,1984,9.34579
yem,1985,8.04469
yem,1986,12.9812
yem,1987,10.64378
yem,1988,10.09105
yem,1989,9.88848
yem,1990,11.5454
yem,1991,16.75127
yem,1992,19.34137
yem,1993,20.76596
yem,1994,18.93519
yem,1995,21.18084
yem,1996,22.30362
yem,1997,23.27375
yem,1998,24.38187
yem,1999,28.60332
yem,2000,27.61433
yem,2001,28.05775
yem,2002,24.59189
yem,2003,23.72059
yem,2004,22.38259
yem,2005,22.54614
yem,2006,25.54297
yem,2007,25.41895
yem,2008,23.03697
yem,2009,24.28148
yem,2010,23.90716
yem,2011,25.62863
yem,2012,32.94217
yem,2013,25.76168
yem,2014,25.76511
zaf,1971,7.07267
zaf,1972,6.36614
zaf,1973,6.71843
zaf,1974,6.9527
zaf,1975,7.17013
zaf,1976,7.17634
zaf,1977,7.27313
zaf,1978,8.00985
zaf,1979,7.66257
zaf,1980,7.63408
zaf,1981,7.07398
zaf,1982,7.26733
zaf,1983,7.73848
zaf,1984,6.18734
zaf,1985,6.09121
zaf,1986,4.19512
zaf,1987,5.30482
zaf,1988,4.96625
zaf,1989,5.40291
zaf,1990,6.03138
zaf,1991,6.59112
zaf,1992,7.21589
zaf,1993,7.35979
zaf,1994,7.78752
zaf,1995,6.2207
zaf,1996,7.66632
zaf,1997,7.74666
zaf,1998,8.14667
zaf,1999,8.3883
zaf,2000,8.20499
zaf,2001,7.80649
zaf,2002,6.32309
zaf,2003,8.27294
zaf,2004,10.00498
zaf,2005,8.49394
zaf,2006,8.71792
zaf,2007,8.45182
zaf,2008,8.79191
zaf,2009,9.83733
zaf,2010,9.53368
zaf,2011,8.47459
zaf,2012,8.71709
zaf,2013,8.48684
zaf,2014,8.39376
zmb,1971,19.32566
zmb,1972,7.12589
zmb,1973,6.62114
zmb,1974,5.9322
zmb,1975,5.2342
zmb,1976,4.76981
zmb,1977,4.99327
zmb,1978,6.46317
zmb,1979,6.95401
zmb,1980,6.91398
zmb,1981,5.4513
zmb,1982,6.20103
zmb,1983,6.0416
zmb,1984,5.61198
zmb,1985,5.31281
zmb,1986,4.99489
zmb,1987,4.57404
zmb,1988,3.06954
zmb,1989,3.1384
zmb,1990,3.23225
zmb,1991,3.73605
zmb,1992,3.83153
zmb,1993,3.1837
zmb,1994,3.4398
zmb,1995,2.82686
zmb,1996,1.92603
zmb,1997,2.06523
zmb,1998,2.23596
zmb,1999,2.89799
zmb,2000,3.1803
zmb,2001,3.47476
zmb,2002,3.77775
zmb,2003,4.05584
zmb,2004,4.26657
zmb,2005,5.37153
zmb,2006,6.18674
zmb,2007,12.41315
zmb,2008,22.30963
zmb,2009,18.2149
zmb,2010,17.6876
zmb,2011,23.74326
zmb,2012,7.64069
zmb,2013,8.56391
zmb,2014,14.95987
zwe,1971,6.05219
zwe,1972,6.60356
zwe,1973,5.85847
zwe,1974,5.98824
zwe,1975,6.00132
zwe,1976,6.16143
zwe,1977,5.80804
zwe,1978,5.80521
zwe,1979,5.84105
zwe,1980,9.40322
zwe,1981,10.25701
zwe,1982,11.07829
zwe,1983,10.30259
zwe,1984,10.7767
zwe,1985,9.86622
zwe,1986,9.47348
zwe,1987,8.0063
zwe,1988,6.45241
zwe,1989,5.02976
zwe,1990,7.11386
zwe,1991,10.3541
zwe,1992,20.4322
zwe,1993,6.74879
zwe,1994,10.44459
zwe,1995,9.44821
zwe,1996,6.34986
zwe,1997,11.05782
zwe,1998,18.41106
zwe,1999,19.85616
zwe,2000,20.32881
zwe,2001,19.90893
zwe,2002,24.42064
zwe,2003,16.41096
zwe,2004,15.15588
zwe,2005,16.85513
zwe,2006,15.97693
zwe,2007,16.0205
zwe,2008,12.68197
zwe,2009,16.92498
zwe,2010,19.53837
zwe,2011,17.50217
zwe,2012,19.20026
zwe,2013,17.78474
zwe,2014,16.43726
