geo,time,en_atm_noxe_ag_zs
nic,1998,88.94737
nic,1999,89.67136
nic,2000,89.90826
nic,2001,89.44954
nic,2002,89.91597
nic,2003,90.66148
nic,2004,90.04149
nic,2005,90.42146
nic,2006,90
nic,2007,90.34749
nic,2008,89.88327
nld,1970,35.35145
nld,1971,33.80463
nld,1972,32.96491
nld,1973,32.99146
nld,1974,33.22653
nld,1975,34.76375
nld,1976,33.84889
nld,1977,33.68768
nld,1978,34.25601
nld,1979,35.13489
nld,1980,41.33458
nld,1981,42.49845
nld,1982,44.76082
nld,1983,47.07534
nld,1984,47.98886
nld,1985,49.05148
nld,1986,50.4151
nld,1987,41.6076
nld,1988,48.48842
nld,1989,51.29534
nld,1990,55.79288
nld,1991,55.57692
nld,1992,55.1372
nld,1993,52.58567
nld,1994,53.87056
nld,1995,54.90578
nld,1996,54.66406
nld,1997,54.08096
nld,1998,53.28814
nld,1999,54.41379
nld,2000,53.4188
nld,2001,55.41449
nld,2002,55.88465
nld,2003,55.16969
nld,2004,53.23308
nld,2005,52.86576
nld,2006,53.18665
nld,2007,57.98463
nld,2008,83.7181
nor,1970,19.21782
nor,1971,18.52894
nor,1972,18.02303
nor,1973,17.5853
nor,1974,16.8265
nor,1975,17.25205
nor,1976,17.48874
nor,1977,17.9577
nor,1978,18.01076
nor,1979,18.49297
nor,1980,18.96739
nor,1981,20.23015
nor,1982,22.10369
nor,1983,23.00765
nor,1984,23.40339
nor,1985,24.23167
nor,1986,26.09064
nor,1987,27.76694
nor,1988,28.7443
nor,1989,31.25962
nor,1990,53.97149
nor,1991,55.85774
nor,1992,62.64775
nor,1993,59.45946
nor,1994,58.71965
nor,1995,58.77193
nor,1996,59.08096
nor,1997,59.08096
nor,1998,57.82609
nor,1999,54.97925
nor,2000,57.17391
nor,2001,57.26872
nor,2002,54.73684
nor,2003,57.3913
nor,2004,55.90717
nor,2005,55.09356
nor,2006,58.61298
nor,2007,61.88235
nor,2008,68.83117
npl,1970,75.60052
npl,1971,75.40841
npl,1972,75.71204
npl,1973,75.65085
npl,1974,75.83218
npl,1975,76.03043
npl,1976,76.2018
npl,1977,76.42504
npl,1978,76.49669
npl,1979,76.61532
npl,1980,76.63689
npl,1981,76.68825
npl,1982,76.59663
npl,1983,76.65303
npl,1984,76.92311
npl,1985,76.98514
npl,1986,77.01902
npl,1987,76.98706
npl,1988,76.96573
npl,1989,77.05899
npl,1990,84.689
npl,1991,83.96226
npl,1992,83.29412
npl,1993,82.48848
npl,1994,82.52212
npl,1995,82.34043
npl,1996,81.4433
npl,1997,80.36072
npl,1998,79.53668
npl,1999,78.03468
npl,2000,76.9962
npl,2001,76.93762
npl,2002,76.30058
npl,2003,76.01547
npl,2004,76.32576
npl,2005,76.27119
npl,2006,75.09091
npl,2007,73.88988
npl,2008,73.25383
nru,1970,87.11398
nru,1971,87.61169
nru,1972,88.13148
nru,1973,88.64633
nru,1974,89.09053
nru,1975,89.20727
nru,1976,88.2193
nru,1977,87.57873
nru,1978,88.24472
nru,1979,88.9075
nru,1980,89.6189
nru,1981,90.21993
nru,1982,90.75561
nru,1983,91.08326
nru,1984,90.21049
nru,1985,90.57735
nru,1986,90.98222
nru,1987,91.11543
nru,1988,91.24943
nru,1989,91.12041
nzl,1970,95.93984
nzl,1971,95.75504
nzl,1972,95.69752
nzl,1973,95.49947
nzl,1974,95.27681
nzl,1975,95.20223
nzl,1976,95.11126
nzl,1977,95.14686
nzl,1978,95.20838
nzl,1979,95.52949
nzl,1980,95.65726
nzl,1981,95.71435
nzl,1982,95.47237
nzl,1983,95.45923
nzl,1984,94.84413
nzl,1985,94.64018
nzl,1986,94.752
nzl,1987,94.71264
nzl,1988,94.4102
nzl,1989,94.03966
nzl,1990,97.33155
nzl,1991,97.35414
nzl,1992,97.186
nzl,1993,97.16459
nzl,1994,97.18121
nzl,1995,97.1877
nzl,1996,97.1679
nzl,1997,97.08672
nzl,1998,97.0201
nzl,1999,97.03304
nzl,2000,96.74797
nzl,2001,96.97581
nzl,2002,96.99681
nzl,2003,96.92597
nzl,2004,96.71485
nzl,2005,96.74267
nzl,2006,96.77207
nzl,2007,96.81698
nzl,2008,96.63923
omn,1970,48.39658
omn,1971,49.02232
omn,1972,51.3769
omn,1973,53.59762
omn,1974,55.50862
omn,1975,38.59516
omn,1976,38.04168
omn,1977,38.75189
omn,1978,43.87697
omn,1979,48.02682
omn,1980,56.56572
omn,1981,55.03484
omn,1982,57.17123
omn,1983,54.42565
omn,1984,55.28322
omn,1985,58.26886
omn,1986,57.52413
omn,1987,58.16295
omn,1988,58.10001
omn,1989,57.92736
omn,1990,88.88889
omn,1991,89.28571
omn,1992,90
omn,1993,90.625
omn,1994,91.17647
omn,1995,91.42857
omn,1996,91.66667
omn,1997,89.18919
omn,1998,90
omn,1999,90.2439
omn,2000,90
omn,2001,90.69767
omn,2002,88.37209
omn,2003,88.37209
omn,2004,91.30435
omn,2005,90.19608
omn,2006,90.38462
omn,2007,88.67925
omn,2008,87.7193
pak,1970,71.83515
pak,1971,72.02742
pak,1972,72.30053
pak,1973,71.20802
pak,1974,71.44023
pak,1975,72.88492
pak,1976,73.91914
pak,1977,74.53044
pak,1978,75.48129
pak,1979,76.28958
pak,1980,76.2925
pak,1981,75.34054
pak,1982,75.69689
pak,1983,79.93113
pak,1984,79.7691
pak,1985,80.87626
pak,1986,67.7188
pak,1987,74.48781
pak,1988,74.19897
pak,1989,74.18903
pak,1990,94.04097
pak,1991,93.89706
pak,1992,94.0257
pak,1993,93.97631
pak,1994,88.43663
pak,1995,89.03282
pak,1996,88.90482
pak,1997,89.05859
pak,1998,89.01069
pak,1999,89.2092
pak,2000,89.31061
pak,2001,89.36877
pak,2002,89.62006
pak,2003,89.87434
pak,2004,90.1359
pak,2005,90.61388
pak,2006,90.76824
pak,2007,90.6075
pak,2008,90.86786
pan,1970,89.38448
pan,1971,89.35299
pan,1972,89.55308
pan,1973,88.81445
pan,1974,88.4208
pan,1975,88.02343
pan,1976,87.29775
pan,1977,87.01143
pan,1978,87.2569
pan,1979,87.58947
pan,1980,87.46192
pan,1981,88.02828
pan,1982,87.49442
pan,1983,86.76269
pan,1984,87.40146
pan,1985,87.92524
pan,1986,88.44774
pan,1987,88.5816
pan,1988,89.31154
pan,1989,88.90356
pan,1990,91.15044
pan,1991,91.07143
pan,1992,90.7563
pan,1993,90.90909
pan,1994,89.83051
pan,1995,90.59829
pan,1996,90.90909
pan,1997,91.07143
pan,1998,90.43478
pan,1999,90.99099
pan,2000,90.90909
pan,2001,91.73554
pan,2002,91.73554
pan,2003,91.2
pan,2004,90.16393
pan,2005,90.2439
pan,2006,89.68254
pan,2007,88.61789
pan,2008,89.84375
per,1970,71.47409
per,1971,73.93483
per,1972,71.14694
per,1973,72.10079
per,1974,72.58078
per,1975,70.08434
per,1976,69.16493
per,1977,71.3434
per,1978,69.65567
per,1979,68.76375
per,1980,67.63006
per,1981,69.02246
per,1982,67.87156
per,1983,67.80513
per,1984,70.71798
per,1985,70.68305
per,1986,70.4281
per,1987,70.25024
per,1988,71.92317
per,1989,72.44443
per,1990,86.71096
per,1991,86.20102
per,1992,85.91065
per,1993,86.40133
per,1994,82.27273
per,1995,83.33333
per,1996,83.61345
per,1997,83.8843
per,1998,84.15446
per,1999,84.76312
per,2000,85.16687
per,2001,85.29048
per,2002,85.76598
per,2003,85.78256
per,2004,85.93564
per,2005,86.07143
per,2006,86.14668
per,2007,86.5406
per,2008,86.07022
phl,1970,74.84708
phl,1971,75.84509
phl,1972,75.6783
phl,1973,76.51859
phl,1974,75.72421
phl,1975,73.06824
phl,1976,70.54083
phl,1977,70.51539
phl,1978,71.44764
phl,1979,71.27189
phl,1980,71.45598
phl,1981,71.91836
phl,1982,72.24977
phl,1983,71.66528
phl,1984,71.71112
phl,1985,71.94021
phl,1986,73.50543
phl,1987,74.25115
phl,1988,72.71844
phl,1989,72.03898
phl,1990,82.86986
phl,1991,80.97503
phl,1992,81.04427
phl,1993,81.31042
phl,1994,81.11228
phl,1995,81.11455
phl,1996,82.20742
phl,1997,83.03571
phl,1998,81.13392
phl,1999,81.97621
phl,2000,81.92446
phl,2001,81.9701
phl,2002,81.23324
phl,2003,82.28995
phl,2004,82.74232
phl,2005,81.74409
phl,2006,80.62872
phl,2007,81.03025
phl,2008,79.6727
plw,1970,0
plw,1971,0
plw,1972,0
plw,1973,0
plw,1974,0
plw,1975,0
plw,1976,0
plw,1977,0
plw,1978,0
plw,1979,0
plw,1980,0
plw,1981,0
plw,1982,0
plw,1983,0
plw,1984,0
plw,1985,0
plw,1986,0
plw,1987,0
plw,1988,0
plw,1989,0
png,1970,40.06585
png,1971,37.98113
png,1972,45.80112
png,1973,40.76308
png,1974,37.3044
png,1975,37.44137
png,1976,41.8829
png,1977,44.71849
png,1978,38.60049
png,1979,42.0706
png,1980,41.17829
png,1981,39.21261
png,1982,47.21925
png,1983,41.39153
png,1984,32.69214
png,1985,32.39369
png,1986,39.45334
png,1987,43.03244
png,1988,28.08361
png,1989,29.88245
png,1990,95.0495
png,1991,95.06579
png,1992,95.08197
png,1993,95.09804
png,1994,95.11401
png,1995,95.16616
png,1996,95.07692
png,1997,95.2381
png,1998,95.16616
png,1999,95.36232
png,2000,95.27778
png,2001,95.38043
png,2002,95.26316
png,2003,95.02618
png,2004,95.22613
png,2005,95.01312
png,2006,95.05208
png,2007,94.65241
png,2008,94.59459
pol,1970,56.66735
pol,1971,54.87076
pol,1972,55.43309
pol,1973,52.57968
pol,1974,52.18788
pol,1975,51.59424
pol,1976,51.78416
pol,1977,53.00063
pol,1978,54.15998
pol,1979,55.66341
pol,1980,56.66248
pol,1981,58.94416
pol,1982,60.29299
pol,1983,60.25073
pol,1984,60.69013
pol,1985,64.0224
pol,1986,63.90362
pol,1987,63.79979
pol,1988,65.53263
pol,1989,66.99532
pol,1990,74.11717
pol,1991,74.76052
pol,1992,73.9074
pol,1993,71.82506
pol,1994,72.12978
pol,1995,71.07943
pol,1996,70.52846
pol,1997,71.84389
pol,1998,71.96617
pol,1999,71.8092
pol,2000,69.3086
pol,2001,68.80851
pol,2002,71.44097
pol,2003,69.15927
pol,2004,68.68687
pol,2005,68.76779
pol,2006,69.67977
pol,2007,70.19945
pol,2008,71.62218
pri,1970,95.49402
pri,1971,95.78642
pri,1972,95.83814
pri,1973,96.14824
pri,1974,95.92031
pri,1975,95.94418
pri,1976,96.14767
pri,1977,96.25623
pri,1978,96.15665
pri,1979,95.66326
pri,1980,95.5382
pri,1981,95.93185
pri,1982,95.65862
pri,1983,96.37997
pri,1984,96.36868
pri,1985,96.26622
pri,1986,96.14445
pri,1987,95.65489
pri,1988,95.8023
pri,1989,96.16586
prk,1970,46.06393
prk,1971,56.59059
prk,1972,51.46707
prk,1973,44.52046
prk,1974,57.77499
prk,1975,57.97091
prk,1976,61.75002
prk,1977,55.39218
prk,1978,54.52406
prk,1979,57.01084
prk,1980,54.41096
prk,1981,56.93984
prk,1982,57.05523
prk,1983,46.48463
prk,1984,57.78032
prk,1985,61.00649
prk,1986,58.09688
prk,1987,53.36295
prk,1988,59.22533
prk,1989,65.59567
prk,1990,31.55738
prk,1991,31.63065
prk,1992,29.45736
prk,1993,28.13688
prk,1994,25.93985
prk,1995,24.34211
prk,1996,23.77261
prk,1997,26.34731
prk,1998,34.88372
prk,1999,43.02326
prk,2000,54.02844
prk,2001,56.1086
prk,2002,56.88889
prk,2003,56.70996
prk,2004,56.17021
prk,2005,55.60166
prk,2006,55.41667
prk,2007,54.66102
prk,2008,55.41667
prt,1970,51.56737
prt,1971,53.91883
prt,1972,51.03735
prt,1973,50.01497
prt,1974,48.71585
prt,1975,52.99009
prt,1976,51.1609
prt,1977,50.12705
prt,1978,45.74169
prt,1979,46.8176
prt,1980,55.25786
prt,1981,56.98493
prt,1982,56.75267
prt,1983,53.23887
prt,1984,56.81331
prt,1985,57.85072
prt,1986,57.03525
prt,1987,58.12837
prt,1988,61.31099
prt,1989,58.14619
prt,1990,69.53317
prt,1991,69.01763
prt,1992,67.95866
prt,1993,68.86544
prt,1994,69.86667
prt,1995,66.24041
prt,1996,65.92593
prt,1997,64.66165
prt,1998,64.23358
prt,1999,63.04348
prt,2000,61.5942
prt,2001,59.84456
prt,2002,65.13317
prt,2003,62.53298
prt,2004,61.77215
prt,2005,60.57441
prt,2006,59.56284
prt,2007,60.62992
prt,2008,61.02151
pry,1970,65.01105
pry,1971,68.10184
pry,1972,66.73543
pry,1973,69.01099
pry,1974,68.84058
pry,1975,68.444
pry,1976,68.26682
pry,1977,71.45121
pry,1978,69.36085
pry,1979,69.0582
pry,1980,68.37752
pry,1981,70.54078
pry,1982,70.48915
pry,1983,70.70285
pry,1984,74.00251
pry,1985,74.19686
pry,1986,73.14955
pry,1987,71.83783
pry,1988,74.14498
pry,1989,74.50573
pry,1990,42.7673
pry,1991,47.78928
pry,1992,57.76053
pry,1993,73.08192
pry,1994,94.51613
pry,1995,94.96183
pry,1996,94.7541
pry,1997,94.9429
pry,1998,95.16908
pry,1999,95.51084
pry,2000,88.15166
pry,2001,89.74008
pry,2002,89.59778
pry,2003,90.31847
pry,2004,89.31083
pry,2005,89.96037
pry,2006,89.82827
pry,2007,90.89848
pry,2008,90.10152
pyf,1970,76.30838
pyf,1971,75.50946
pyf,1972,71.82682
pyf,1973,68.40557
pyf,1974,66.3041
pyf,1975,66.00806
pyf,1976,66.41991
pyf,1977,59.52713
pyf,1978,66.61441
pyf,1979,63.65732
pyf,1980,60.09649
pyf,1981,54.34797
pyf,1982,46.96255
pyf,1983,40.76231
pyf,1984,41.40313
pyf,1985,34.69981
pyf,1986,30.52625
pyf,1987,29.49108
pyf,1988,28.66611
pyf,1989,29.79559
qat,1970,17.63479
qat,1971,15.54879
qat,1972,13.92799
qat,1973,12.88698
qat,1974,11.1808
qat,1975,5.50961
qat,1976,5.52862
qat,1977,6.7911
qat,1978,5.06665
qat,1979,3.4449
qat,1980,3.12504
qat,1981,3.23228
qat,1982,0.85953
qat,1983,0.9633
qat,1984,1.04848
qat,1985,1.80514
qat,1986,1.95233
qat,1987,2.35909
qat,1988,2.33404
qat,1989,2.49859
qat,1990,35.71429
qat,1991,40
qat,1992,37.5
qat,1993,38.88889
qat,1994,45.45455
qat,1995,43.47826
qat,1996,40
qat,1997,40
qat,1998,40
qat,1999,40
qat,2000,38.09524
qat,2001,28.57143
qat,2002,29.16667
qat,2003,25.92593
qat,2004,24.13793
qat,2005,19.35484
qat,2006,16.21622
qat,2007,13.46154
qat,2008,12.06897
rou,1970,49.77605
rou,1971,50.51815
rou,1972,49.43085
rou,1973,48.43359
rou,1974,47.93116
rou,1975,51.35404
rou,1976,49.33397
rou,1977,49.14139
rou,1978,50.76538
rou,1979,50.82571
rou,1980,50.12418
rou,1981,53.22462
rou,1982,53.02861
rou,1983,52.91017
rou,1984,53.9521
rou,1985,55.15296
rou,1986,53.45874
rou,1987,54.69427
rou,1988,54.70485
rou,1989,55.22793
rou,1990,71.71271
rou,1991,72.93755
rou,1992,67.77358
rou,1993,66.61574
rou,1994,66.1512
rou,1995,62.78675
rou,1996,61.23834
rou,1997,64.34245
rou,1998,66.95652
rou,1999,65.3965
rou,2000,59.04762
rou,2001,64.74609
rou,2002,65.26429
rou,2003,62.24696
rou,2004,63.13406
rou,2005,63.46328
rou,2006,65.66567
rou,2007,62.41276
rou,2008,75.49451
rus,1970,50.49375
rus,1971,52.26167
rus,1972,45.55827
rus,1973,50.45563
rus,1974,51.97632
rus,1975,51.87929
rus,1976,49.45545
rus,1977,50.39109
rus,1978,51.29528
rus,1979,51.18098
rus,1980,51.92958
rus,1981,51.38397
rus,1982,52.65963
rus,1983,54.89979
rus,1984,54.23493
rus,1985,54.26
rus,1986,53.27463
rus,1987,53.7543
rus,1988,53.57092
rus,1989,53.0398
rus,1990,84.4197
rus,1991,83.84146
rus,1992,85.27517
rus,1993,85.34578
rus,1994,84.90925
rus,1995,83.40412
rus,1996,82.51702
rus,1997,82.1908
rus,1998,81.5933
rus,1999,80.2439
rus,2000,79.79798
rus,2001,80.24413
rus,2002,79.22932
rus,2003,79.76654
rus,2004,77.33307
rus,2005,76.40923
rus,2006,75.94632
rus,2007,76.183
rus,2008,78.69652
rwa,1970,80.2408
rwa,1971,79.34101
rwa,1972,78.71193
rwa,1973,78.83539
rwa,1974,77.15715
rwa,1975,77.6394
rwa,1976,76.47772
rwa,1977,76.1904
rwa,1978,76.47196
rwa,1979,78.84565
rwa,1980,78.49708
rwa,1981,77.54048
rwa,1982,77.92014
rwa,1983,77.82139
rwa,1984,75.46299
rwa,1985,76.44023
rwa,1986,75.24278
rwa,1987,75.16678
rwa,1988,74.45577
rwa,1989,73.60464
rwa,1990,81.25
rwa,1991,82.65306
rwa,1992,82.10526
rwa,1993,82.41758
rwa,1994,81.6092
rwa,1995,81.81818
rwa,1996,81.70732
rwa,1997,81.39535
rwa,1998,83.33333
rwa,1999,83.50515
rwa,2000,83.83838
rwa,2001,83.80952
rwa,2002,84.54545
rwa,2003,84.87395
rwa,2004,85.03937
rwa,2005,85.8209
rwa,2006,86.30137
rwa,2007,86.36364
rwa,2008,87.03704
sau,1970,46.57771
sau,1971,43.88118
sau,1972,37.79323
sau,1973,36.51008
sau,1974,38.26997
sau,1975,41.73894
sau,1976,41.14997
sau,1977,38.21682
sau,1978,35.64307
sau,1979,33.54334
sau,1980,31.76949
sau,1981,34.77741
sau,1982,38.16559
sau,1983,41.04518
sau,1984,43.54625
sau,1985,45.66989
sau,1986,46.93347
sau,1987,49.72184
sau,1988,49.10293
sau,1989,50.62451
sau,1990,78.29099
sau,1991,78.5872
sau,1992,78.46482
sau,1993,76.99115
sau,1994,74.70726
sau,1995,71.61125
sau,1996,71.60494
sau,1997,72.55814
sau,1998,72.58427
sau,1999,71.81208
sau,2000,72.37687
sau,2001,72.14137
sau,2002,71.89409
sau,2003,72.02381
sau,2004,72.08413
sau,2005,70.2381
sau,2006,69.41176
sau,2007,69.12879
sau,2008,63.65591
sdn,1970,91.09962
sdn,1971,91.21116
sdn,1972,91.33683
sdn,1973,91.20062
sdn,1974,91.84982
sdn,1975,91.95577
sdn,1976,91.85294
sdn,1977,91.35298
sdn,1978,91.72092
sdn,1979,91.74362
sdn,1980,91.41987
sdn,1981,91.94716
sdn,1982,91.75557
sdn,1983,91.80054
sdn,1984,92.03209
sdn,1985,92.11497
sdn,1986,91.73052
sdn,1987,91.51296
sdn,1988,91.62131
sdn,1989,91.44663
sdn,1990,96.37097
sdn,1991,96.5305
sdn,1992,96.77083
sdn,1993,96.9802
sdn,1994,97.13346
sdn,1995,97.21965
sdn,1996,97.38475
sdn,1997,97.41602
sdn,1998,97.54802
sdn,1999,97.59036
sdn,2000,97.76346
sdn,2001,97.30753
sdn,2002,97.22992
sdn,2003,97.09415
sdn,2004,96.9084
sdn,2005,96.88759
sdn,2006,96.46602
sdn,2007,96.49507
sdn,2008,96.27031
sen,1970,89.40964
sen,1971,89.3724
sen,1972,88.85156
sen,1973,87.84155
sen,1974,87.49777
sen,1975,87.91447
sen,1976,87.73148
sen,1977,87.94201
sen,1978,87.65628
sen,1979,87.28656
sen,1980,87.05038
sen,1981,86.5069
sen,1982,86.88058
sen,1983,86.50206
sen,1984,86.08981
sen,1985,85.57086
sen,1986,86.26327
sen,1987,87.07597
sen,1988,86.30302
sen,1989,86.66026
sen,1990,77.87419
sen,1991,76.875
sen,1992,75.86207
sen,1993,75.04873
sen,1994,73.86364
sen,1995,72.6257
sen,1996,72.66314
sen,1997,71.35231
sen,1998,69.94633
sen,1999,70.71547
sen,2000,71.95122
sen,2001,69.50241
sen,2002,66.72269
sen,2003,63.65248
sen,2004,66.40127
sen,2005,66.35802
sen,2006,66.46617
sen,2007,64.03785
sen,2008,65.06024
sgp,1970,19.54806
sgp,1971,16.0227
sgp,1972,16.07828
sgp,1973,19.37867
sgp,1974,14.00961
sgp,1975,12.84492
sgp,1976,12.57795
sgp,1977,15.67608
sgp,1978,16.20875
sgp,1979,15.33252
sgp,1980,15.60482
sgp,1981,13.28024
sgp,1982,11.54671
sgp,1983,16.37252
sgp,1984,11.03162
sgp,1985,9.36125
sgp,1986,9.52453
sgp,1987,11.76495
sgp,1988,8.58258
sgp,1989,6.39732
sgp,1990,25
sgp,1991,1.64835
sgp,1992,0.86705
sgp,1993,0.58939
sgp,1994,0.4451
sgp,1995,0.358
sgp,1996,0.34924
sgp,1997,0.22727
sgp,1998,0.33259
sgp,1999,0.32468
sgp,2000,0.21008
sgp,2001,0.21716
sgp,2002,0.3367
sgp,2003,0.69525
sgp,2004,0.95923
sgp,2005,0.87173
sgp,2006,1.02433
sgp,2007,0.9247
sgp,2008,0.81633
slb,1970,99.54006
slb,1971,99.53527
slb,1972,99.55339
slb,1973,99.5677
slb,1974,99.56171
slb,1975,99.56834
slb,1976,99.56204
slb,1977,99.54536
slb,1978,99.57745
slb,1979,99.55333
slb,1980,99.55606
slb,1981,99.51191
slb,1982,99.52992
slb,1983,99.52614
slb,1984,99.5157
slb,1985,99.54395
slb,1986,99.51232
slb,1987,99.54037
slb,1988,99.5207
slb,1989,99.48297
slb,1990,50
slb,1991,50
slb,1992,50
slb,1993,50
slb,1994,50
slb,1995,50
slb,1996,50
slb,1997,50
slb,1998,50
slb,1999,50
slb,2000,50
slb,2001,50
slb,2002,50
slb,2003,50
slb,2004,50
slb,2005,100
slb,2006,66.66667
slb,2007,66.66667
slb,2008,66.66667
sle,1970,64.05744
sle,1971,63.90892
sle,1972,63.70985
sle,1973,64.47735
sle,1974,61.66148
sle,1975,63.21974
sle,1976,63.28448
sle,1977,64.98783
sle,1978,63.05921
sle,1979,64.18774
sle,1980,66.13719
sle,1981,64.71499
sle,1982,65.85399
sle,1983,64.78667
sle,1984,64.43763
sle,1985,63.14531
sle,1986,63.20897
sle,1987,63.17213
sle,1988,62.28544
sle,1989,63.82365
sle,1990,89.89899
sle,1991,88.88889
sle,1992,89
sle,1993,90.09901
sle,1994,90.19608
sle,1995,89.10891
sle,1996,81.35593
sle,1997,81.03448
sle,1998,80.35714
sle,1999,79.62963
sle,2000,76.92308
sle,2001,83.09859
sle,2002,83.11688
sle,2003,88.69565
sle,2004,89.68254
sle,2005,89.16667
sle,2006,92.52874
sle,2007,91.61677
sle,2008,88.42975
slv,1970,85.38276
slv,1971,86.12516
slv,1972,86.36921
slv,1973,85.04451
slv,1974,84.18212
slv,1975,83.72479
slv,1976,84.50957
slv,1977,83.92803
slv,1978,83.08289
slv,1979,81.70684
slv,1980,83.23111
slv,1981,84.26989
slv,1982,81.46151
slv,1983,82.39784
slv,1984,80.01845
slv,1985,81.93469
slv,1986,82.61624
slv,1987,83.73397
slv,1988,83.23991
slv,1989,82.31403
slv,1990,83.72093
slv,1991,82.08955
slv,1992,81.75182
slv,1993,79.41176
slv,1994,77.61194
slv,1995,76
slv,1996,79.72028
slv,1997,80.55556
slv,1998,78.29457
slv,1999,79.85075
slv,2000,79.2
slv,2001,80.30303
slv,2002,80.31496
slv,2003,80.95238
slv,2004,82.08955
slv,2005,84.24658
slv,2006,83.68794
slv,2007,84.21053
slv,2008,85
som,1970,95.91439
som,1971,95.69109
som,1972,95.6957
som,1973,95.44112
som,1974,94.92152
som,1975,95.22318
som,1976,94.90007
som,1977,95.16015
som,1978,95.31375
som,1979,95.02198
som,1980,94.69119
som,1981,94.70333
som,1982,94.61726
som,1983,94.25835
som,1984,94.15546
som,1985,94.19856
som,1986,94.20423
som,1987,94.30494
som,1988,94.50097
som,1989,94.35203
som,1990,97.51098
som,1991,97.07401
som,1992,96.67969
som,1993,97.07401
som,1994,97.38462
som,1995,97.30942
som,1996,97.22628
som,1997,97.14286
som,1998,97.08879
som,1999,96.92082
som,2000,96.80697
som,2001,96.87943
som,2002,96.64336
som,2003,96.5374
som,2004,96.44809
som,2005,96.51941
som,2006,96.15385
som,2007,95.73171
som,2008,95.57927
srb,1990,81.55894
srb,1991,80.33126
srb,1992,76.57431
srb,1993,76.68394
srb,1994,77.00258
srb,1995,80.27523
srb,1996,80.76923
srb,1997,82.22698
srb,1998,81.42202
srb,1999,81.37255
srb,2000,80.32787
srb,2001,80.33573
srb,2002,77.9661
srb,2003,74.68031
srb,2004,78.48606
srb,2005,75.52301
srb,2006,74.61369
srb,2007,74.7012
srb,2008,70
ssd,1990,99.55947
ssd,1991,99.57265
ssd,1992,99.60317
ssd,1993,99.62359
ssd,1994,99.64328
ssd,1995,99.64851
ssd,1996,99.66424
ssd,1997,99.61977
ssd,1998,99.69104
ssd,1999,99.64611
ssd,2000,99.66635
ssd,2001,99.57515
ssd,2002,99.6
ssd,2003,99.60784
ssd,2004,99.5648
ssd,2005,99.53596
ssd,2006,99.50593
ssd,2007,99.48908
ssd,2008,99.48211
stp,1970,71.40947
stp,1971,70.48357
stp,1972,67.57589
stp,1973,69.95703
stp,1974,68.9554
stp,1975,71.09624
stp,1976,71.62272
stp,1977,67.28474
stp,1978,65.26853
stp,1979,63.66977
stp,1980,58.50929
stp,1981,60.67768
stp,1982,60.51429
stp,1983,59.71112
stp,1984,57.99452
stp,1985,58.77375
stp,1986,58.73688
stp,1987,58.53055
stp,1988,59.69935
stp,1989,59.89235
stp,1990,0
stp,1991,0
stp,1992,0
stp,1993,0
stp,1994,0
stp,1995,0
stp,1996,0
stp,1997,0
stp,1998,0
stp,1999,0
stp,2000,100
stp,2001,100
stp,2002,100
stp,2003,100
stp,2004,100
stp,2005,50
stp,2006,50
stp,2007,50
stp,2008,50
sur,1970,19.98533
sur,1971,26.87314
sur,1972,23.89987
sur,1973,26.83402
sur,1974,26.80392
sur,1975,22.01545
sur,1976,21.00048
sur,1977,25.33401
sur,1978,22.44998
sur,1979,21.02647
sur,1980,19.6657
sur,1981,26.87324
sur,1982,28.3509
sur,1983,28.84716
sur,1984,37.51034
sur,1985,33.53336
sur,1986,32.68885
sur,1987,28.56673
sur,1988,27.73438
sur,1989,27.32342
sur,1990,88.88889
sur,1991,88.88889
sur,1992,89.47368
sur,1993,94.44444
sur,1994,94.44444
sur,1995,89.47368
sur,1996,90.47619
sur,1997,90.47619
sur,1998,95
sur,1999,90.47619
sur,2000,90.47619
sur,2001,90.47619
sur,2002,90
sur,2003,90
sur,2004,92
sur,2005,90
sur,2006,91.66667
sur,2007,86.36364
sur,2008,89.28571
svk,1970,47.15154
svk,1971,47.49066
svk,1972,48.57931
svk,1973,46.27173
svk,1974,45.6399
svk,1975,46.35669
svk,1976,45.49264
svk,1977,47.24563
svk,1978,44.61601
svk,1979,44.52861
svk,1980,45.21365
svk,1981,45.13045
svk,1982,46.54502
svk,1983,47.48407
svk,1984,48.26529
svk,1985,47.99642
svk,1986,54.08421
svk,1987,53.27073
svk,1988,57.90328
svk,1989,59.04003
svk,1990,61.34663
svk,1991,61.12957
svk,1992,61.67883
svk,1993,64.63415
svk,1994,54.4484
svk,1995,50.17182
svk,1996,48.40764
svk,1997,48.84488
svk,1998,51.94346
svk,1999,53.01724
svk,2000,49.6124
svk,2001,47.48201
svk,2002,47.46377
svk,2003,44.64286
svk,2004,43.66667
svk,2005,42.50871
svk,2006,38.99371
svk,2007,40.74074
svk,2008,41.95804
svn,1970,86.51332
svn,1971,86.65187
svn,1972,86.84808
svn,1973,86.68875
svn,1974,86.41818
svn,1975,86.14658
svn,1976,86.30682
svn,1977,86.45011
svn,1978,85.8508
svn,1979,86.13818
svn,1980,86.52721
svn,1981,85.6334
svn,1982,86.25673
svn,1983,86.28507
svn,1984,87.58598
svn,1985,86.39363
svn,1986,84.69224
svn,1987,84.67985
svn,1988,82.34264
svn,1989,80.92805
svn,1990,80.86957
svn,1991,80
svn,1992,79.78723
svn,1993,78.02198
svn,1994,74.4898
