geo,time,sp_pop_totl_fe_in
tha,1994,29635567
tha,1995,29929610
tha,1996,30278911
tha,1997,30671290
tha,1998,31085399
tha,1999,31488907
tha,2000,31858179
tha,2001,32187719
tha,2002,32484850
tha,2003,32754202
tha,2004,33004501
tha,2005,33242497
tha,2006,33468091
tha,2007,33679474
tha,2008,33880021
tha,2009,34073804
tha,2010,34263753
tha,2011,34451327
tha,2012,34636105
tha,2013,34816557
tha,2014,34990213
tha,2015,35155051
tha,2016,35310912
tha,2017,35457991
tha,2018,35595069
tha,2019,35720735
tha,2020,35833918
tjk,1960,1071959
tjk,1961,1108219
tjk,1962,1147168
tjk,1963,1188243
tjk,1964,1230548
tjk,1965,1273453
tjk,1966,1316815
tjk,1967,1360742
tjk,1968,1405077
tjk,1969,1449681
tjk,1970,1494479
tjk,1971,1539437
tjk,1972,1584600
tjk,1973,1630169
tjk,1974,1676397
tjk,1975,1723562
tjk,1976,1771749
tjk,1977,1821067
tjk,1978,1871855
tjk,1979,1924510
tjk,1980,1979321
tjk,1981,2035911
tjk,1982,2094203
tjk,1983,2155194
tjk,1984,2220195
tjk,1985,2289812
tjk,1986,2364856
tjk,1987,2444105
tjk,1988,2523710
tjk,1989,2598442
tjk,1990,2664660
tjk,1991,2720977
tjk,1992,2768678
tjk,1993,2810183
tjk,1994,2849180
tjk,1995,2888535
tjk,1996,2928940
tjk,1997,2970040
tjk,1998,3012413
tjk,1999,3056484
tjk,2000,3102606
tjk,2001,3151363
tjk,2002,3203159
tjk,2003,3258005
tjk,2004,3315715
tjk,2005,3376232
tjk,2006,3439626
tjk,2007,3506200
tjk,2008,3576388
tjk,2009,3650719
tjk,2010,3729559
tjk,2011,3812811
tjk,2012,3900294
tjk,2013,3992093
tjk,2014,4088264
tjk,2015,4188683
tjk,2016,4293442
tjk,2017,4401952
tjk,2018,4512549
tjk,2019,4623070
tjk,2020,4731904
tkm,1960,821500
tkm,1961,849622
tkm,1962,878673
tkm,1963,908382
tkm,1964,938431
tkm,1965,968593
tkm,1966,998724
tkm,1967,1028852
tkm,1968,1059165
tkm,1969,1089971
tkm,1970,1121460
tkm,1971,1153684
tkm,1972,1186548
tkm,1973,1220033
tkm,1974,1254085
tkm,1975,1288656
tkm,1976,1323812
tkm,1977,1359559
tkm,1978,1395708
tkm,1979,1432022
tkm,1980,1468347
tkm,1981,1504654
tkm,1982,1541095
tkm,1983,1578014
tkm,1984,1615865
tkm,1985,1655019
tkm,1986,1695190
tkm,1987,1736315
tkm,1988,1779165
tkm,1989,1824734
tkm,1990,1873505
tkm,1991,1926000
tkm,1992,1981361
tkm,1993,2037015
tkm,1994,2089454
tkm,1995,2136195
tkm,1996,2176400
tkm,1997,2210848
tkm,1998,2240648
tkm,1999,2267633
tkm,2000,2293296
tkm,2001,2317935
tkm,2002,2341554
tkm,2003,2365064
tkm,2004,2389522
tkm,2005,2415764
tkm,2006,2444100
tkm,2007,2474709
tkm,2008,2508075
tkm,2009,2544660
tkm,2010,2584697
tkm,2011,2628449
tkm,2012,2675610
tkm,2013,2725077
tkm,2014,2775337
tkm,2015,2825213
tkm,2016,2874284
tkm,2017,2922583
tkm,2018,2969961
tkm,2019,3016406
tkm,2020,3061877
tls,1960,233740
tls,1961,237807
tls,1962,242076
tls,1963,246516
tls,1964,251112
tls,1965,255836
tls,1966,260571
tls,1967,265268
tls,1968,270135
tls,1969,275446
tls,1970,281319
tls,1971,288042
tls,1972,295386
tls,1973,302322
tls,1974,307432
tls,1975,309817
tls,1976,308978
tls,1977,305499
tls,1978,300891
tls,1979,297286
tls,1980,296205
tls,1981,298203
tls,1982,302841
tls,1983,309448
tls,1984,316930
tls,1985,324478
tls,1986,331828
tls,1987,339247
tls,1988,346997
tls,1989,355540
tls,1990,365133
tls,1991,376023
tls,1992,387872
tls,1993,399691
tls,1994,410130
tls,1995,418304
tls,1996,423705
tls,1997,426808
tls,1998,428970
tls,1999,432115
tls,2000,437591
tls,2001,445912
tls,2002,456577
tls,2003,468719
tls,2004,481020
tls,2005,492521
tls,2006,503018
tls,2007,512801
tls,2008,522113
tls,2009,531343
tls,2010,540775
tls,2011,550445
tls,2012,560232
tls,2013,570259
tls,2014,580675
tls,2015,591555
tls,2016,602951
tls,2017,614851
tls,2018,627121
tls,2019,639613
tls,2020,652200
ton,1960,30314
ton,1961,31341
ton,1962,32541
ton,1963,33853
ton,1964,35178
ton,1965,36418
ton,1966,37569
ton,1967,38641
ton,1968,39606
ton,1969,40450
ton,1970,41148
ton,1971,41695
ton,1972,42088
ton,1973,42397
ton,1974,42709
ton,1975,43088
ton,1976,43564
ton,1977,44108
ton,1978,44681
ton,1979,45196
ton,1980,45609
ton,1981,45912
ton,1982,46111
ton,1983,46243
ton,1984,46339
ton,1985,46427
ton,1986,46517
ton,1987,46604
ton,1988,46689
ton,1989,46761
ton,1990,46840
ton,1991,46917
ton,1992,46998
ton,1993,47094
ton,1994,47188
ton,1995,47288
ton,1996,47385
ton,1997,47497
ton,1998,47640
ton,1999,47830
ton,2000,48100
ton,2001,48447
ton,2002,48871
ton,2003,49327
ton,2004,49791
ton,2005,50256
ton,2006,50722
ton,2007,51170
ton,2008,51561
ton,2009,51807
ton,2010,51851
ton,2011,51659
ton,2012,51287
ton,2013,50843
ton,2014,50505
ton,2015,50407
ton,2016,50589
ton,2017,51005
ton,2018,51586
ton,2019,52211
ton,2020,52793
tto,1960,422447
tto,1961,431228
tto,1962,439023
tto,1963,445847
tto,1964,451781
tto,1965,456923
tto,1966,461210
tto,1967,464741
tto,1968,467998
tto,1969,471608
tto,1970,476035
tto,1971,481493
tto,1972,487855
tto,1973,494888
tto,1974,502154
tto,1975,509356
tto,1976,516355
tto,1977,523270
tto,1978,530283
tto,1979,537671
tto,1980,545612
tto,1981,554183
tto,1982,563202
tto,1983,572244
tto,1984,580735
tto,1985,588242
tto,1986,594607
tto,1987,599935
tto,1988,604472
tto,1989,608586
tto,1990,612551
tto,1991,616475
tto,1992,620278
tto,1993,623805
tto,1994,626855
tto,1995,629283
tto,1996,631030
tto,1997,632243
tto,1998,633273
tto,1999,634547
tto,2000,636416
tto,2001,639007
tto,2002,642242
tto,2003,645905
tto,2004,649650
tto,2005,653253
tto,2006,656627
tto,2007,659859
tto,2008,663099
tto,2009,666555
tto,2010,670386
tto,2011,674629
tto,2012,679168
tto,2013,683835
tto,2014,688380
tto,2015,692615
tto,2016,696476
tto,2017,699979
tto,2018,703139
tto,2019,705987
tto,2020,708544
tun,1960,2096113
tun,1961,2123351
tun,1962,2153454
tun,1963,2186958
tun,1964,2224289
tun,1965,2265697
tun,1966,2311691
tun,1967,2362140
tun,1968,2415774
tun,1969,2470876
tun,1970,2526207
tun,1971,2581458
tun,1972,2637140
tun,1973,2693811
tun,1974,2752373
tun,1975,2813577
tun,1976,2877140
tun,1977,2943064
tun,1978,3012731
tun,1979,3087893
tun,1980,3169609
tun,1981,3258540
tun,1982,3353735
tun,1983,3452603
tun,1984,3551565
tun,1985,3647970
tun,1986,3740551
tun,1987,3829755
tun,1988,3916719
tun,1989,4003393
tun,1990,4090996
tun,1991,4179847
tun,1992,4268864
tun,1993,4356208
tun,1994,4439365
tun,1995,4516535
tun,1996,4587331
tun,1997,4652371
tun,1998,4712126
tun,1999,4767441
tun,2000,4819179
tun,2001,4867308
tun,2002,4912232
tun,2003,4955877
tun,2004,5000690
tun,2005,5048475
tun,2006,5100084
tun,2007,5155243
tun,2008,5213159
tun,2009,5272483
tun,2010,5332212
tun,2011,5392038
tun,2012,5452270
tun,2013,5513159
tun,2014,5575111
tun,2015,5638325
tun,2016,5702821
tun,2017,5768086
tun,2018,5833159
tun,2019,5896741
tun,2020,5957866
tur,1960,13779710
tur,1961,14125805
tur,1962,14477157
tur,1963,14834447
tur,1964,15198604
tur,1965,15570400
tur,1966,15949971
tur,1967,16337383
tur,1968,16733204
tur,1969,17138091
tur,1970,17552480
tur,1971,17976936
tur,1972,18411340
tur,1973,18854619
tur,1974,19305249
tur,1975,19762233
tur,1976,20223857
tur,1977,20690535
tur,1978,21165891
tur,1979,21654975
tur,1980,22160656
tur,1981,22684621
tur,1982,23223534
tur,1983,23769079
tur,1984,24309912
tur,1985,24837749
tur,1986,25349794
tur,1987,25847986
tur,1988,26334827
tur,1989,26814801
tur,1990,27291494
tur,1991,27764716
tur,1992,28233978
tur,1993,28702307
tur,1994,29173456
tur,1995,29650015
tur,1996,30133315
tur,1997,30622457
tur,1998,31114976
tur,1999,31607152
tur,2000,32096148
tur,2001,32583788
tur,2002,33071044
tur,2003,33553500
tur,2004,34025331
tur,2005,34483857
tur,2006,34924109
tur,2007,35351055
tur,2008,35783887
tur,2009,36248632
tur,2010,36762746
tur,2011,37330533
tur,2012,37942454
tur,2013,38584479
tur,2014,39235978
tur,2015,39879351
tur,2016,40514350
tur,2017,41138240
tur,2018,41728157
tur,2019,42255898
tur,2020,42702942
tza,1960,5109812
tza,1961,5256672
tza,1962,5409046
tza,1963,5566961
tza,1964,5730390
tza,1965,5899442
tza,1966,6073944
tza,1967,6254294
tza,1968,6441770
tza,1969,6638055
tza,1970,6844289
tza,1971,7061220
tza,1972,7288388
tza,1973,7524184
tza,1974,7766266
tza,1975,8013056
tza,1976,8264072
tza,1977,8520088
tza,1978,8782281
tza,1979,9052371
tza,1980,9331702
tza,1981,9621157
tza,1982,9920717
tza,1983,10229751
tza,1984,10547193
tza,1985,10872591
tza,1986,11203857
tza,1987,11541938
tza,1988,11892862
tza,1989,12264823
tza,1990,12662616
tza,1991,13090913
tza,1992,13545312
tza,1993,14010646
tza,1994,14466026
tza,1995,14897275
tza,1996,15298294
tza,1997,15675960
tza,1998,16045052
tza,1999,16427122
tza,2000,16838006
tza,2001,17283163
tza,2002,17758831
tza,2003,18260492
tza,2004,18780108
tza,2005,19312186
tza,2006,19856009
tza,2007,20415193
tza,2008,20993496
tza,2009,21596200
tza,2010,22227068
tza,2011,22887321
tza,2012,23575682
tza,2013,24290238
tza,2014,25027953
tza,2015,25786500
tza,2016,26565525
tza,2017,27365425
tza,2018,28185448
tza,2019,29024840
tza,2020,29883105
uga,1960,3401117
uga,1961,3510401
uga,1962,3627293
uga,1963,3751077
uga,1964,3880623
uga,1965,4014828
uga,1966,4154154
uga,1967,4298228
uga,1968,4444072
uga,1969,4587817
uga,1970,4727011
uga,1971,4860376
uga,1972,4989444
uga,1973,5117974
uga,1974,5251360
uga,1975,5393640
uga,1976,5546581
uga,1977,5709657
uga,1978,5881894
uga,1979,6061388
uga,1980,6247056
uga,1981,6438395
uga,1982,6636851
uga,1983,6845561
uga,1984,7068712
uga,1985,7309102
uga,1986,7567824
uga,1987,7843377
uga,1988,8132707
uga,1989,8431341
uga,1990,8735854
uga,1991,9045934
uga,1992,9361983
uga,1993,9682214
uga,1994,10004599
uga,1995,10328095
uga,1996,10651837
uga,1997,10977176
uga,1998,11308099
uga,1999,11650079
uga,2000,12007349
uga,2001,12381575
uga,2002,12772573
uga,2003,13180488
uga,2004,13604894
uga,2005,14045554
uga,2006,14503938
uga,2007,14981114
uga,2008,15476024
uga,2009,15986976
uga,2010,16513345
uga,2011,17051388
uga,2012,17602608
uga,2013,18177539
uga,2014,18790443
uga,2015,19449739
uga,2016,20161759
uga,2017,20918416
uga,2018,21696127
uga,2019,22462421
uga,2020,23194411
ukr,1960,23631635
ukr,1961,23881848
ukr,1962,24142089
ukr,1963,24402080
ukr,1964,24647537
ukr,1965,24868575
ukr,1966,25060626
ukr,1967,25227515
ukr,1968,25377910
ukr,1969,25524682
ukr,1970,25676975
ukr,1971,25837690
ukr,1972,26003317
ukr,1973,26168857
ukr,1974,26326635
ukr,1975,26471132
ukr,1976,26600688
ukr,1977,26717293
ukr,1978,26823413
ukr,1979,26922936
ukr,1980,27018518
ukr,1981,27134306
ukr,1982,27200142
ukr,1983,27273854
ukr,1984,27350129
ukr,1985,27408176
ukr,1986,27471158
ukr,1987,27539518
ukr,1988,27624357
ukr,1989,27724830
ukr,1990,27759183
ukr,1991,27794921
ukr,1992,27858317
ukr,1993,27862476
ukr,1994,27718141
ukr,1995,27497083
ukr,1996,27255040
ukr,1997,27012511
ukr,1998,26780145
ukr,1999,26539164
ukr,2000,26285302
ukr,2001,26023292
ukr,2002,25790793
ukr,2003,25597212
ukr,2004,25421045
ukr,2005,25255618
ukr,2006,25109112
ukr,2007,24985661
ukr,2008,24875673
ukr,2009,24784957
ukr,2010,24697619
ukr,2011,24609941
ukr,2012,24541510
ukr,2013,24472263
ukr,2014,24340622
ukr,2015,24264557
ukr,2016,24174765
ukr,2017,24074287
ukr,2018,23956826
ukr,2019,23825336
ukr,2020,23685780
ury,1960,1268383
ury,1961,1285931
ury,1962,1302989
ury,1963,1319519
ury,1964,1335538
ury,1965,1351006
ury,1966,1366089
ury,1967,1380653
ury,1968,1393943
ury,1969,1404989
ury,1970,1413213
ury,1971,1418188
ury,1972,1420446
ury,1973,1421572
ury,1974,1423741
ury,1975,1428495
ury,1976,1436442
ury,1977,1447121
ury,1978,1459670
ury,1979,1472743
ury,1980,1485354
ury,1981,1497285
ury,1982,1508854
ury,1983,1520166
ury,1984,1531451
ury,1985,1542900
ury,1986,1554432
ury,1987,1565956
ury,1988,1577544
ury,1989,1589314
ury,1990,1601316
ury,1991,1613502
ury,1992,1625759
ury,1993,1638039
ury,1994,1650286
ury,1995,1662370
ury,1996,1674435
ury,1997,1686321
ury,1998,1697309
ury,1999,1706429
ury,2000,1713076
ury,2001,1716910
ury,2002,1718306
ury,2003,1718279
ury,2004,1718302
ury,2005,1719395
ury,2006,1721948
ury,2007,1725707
ury,2008,1730363
ury,2009,1735393
ury,2010,1740387
ury,2011,1745315
ury,2012,1750324
ury,2013,1755455
ury,2014,1760783
ury,2015,1766341
ury,2016,1772136
ury,2017,1778065
ury,2018,1784026
ury,2019,1789842
ury,2020,1795391
usa,1960,91157654
usa,1961,92714569
usa,1962,94180305
usa,1963,95575715
usa,1964,96951949
usa,1965,98225088
usa,1966,99437061
usa,1967,100611313
usa,1968,101711678
usa,1969,102793272
usa,1970,104063613
usa,1971,105431729
usa,1972,106592521
usa,1973,107632675
usa,1974,108644597
usa,1975,109760877
usa,1976,110868770
usa,1977,112064477
usa,1978,113336721
usa,1979,114660067
usa,1980,115807153
usa,1981,116961245
usa,1982,118069136
usa,1983,119129099
usa,1984,120145925
usa,1985,121213526
usa,1986,122359414
usa,1987,123494563
usa,1988,124661002
usa,1989,125869265
usa,1990,127297431
usa,1991,128977075
usa,1992,130719657
usa,1993,132378008
usa,1994,133928126
usa,1995,135451850
usa,1996,136961367
usa,1997,138548214
usa,1998,140104345
usa,1999,141656845
usa,2000,143178430
usa,2001,144541124
usa,2002,145830133
usa,2003,147035365
usa,2004,148355637
usa,2005,149690393
usa,2006,151111214
usa,2007,152533798
usa,2008,153964934
usa,2009,155298019
usa,2010,156560332
usa,2011,157660006
usa,2012,158770009
usa,2013,159819809
usa,2014,160946434
usa,2015,162095782
usa,2016,163245938
usa,2017,164262696
usa,2018,165118706
usa,2019,165867325
usa,2020,167468430
uzb,1960,4431891
uzb,1961,4576215
uzb,1962,4726248
uzb,1963,4883468
uzb,1964,5049832
uzb,1965,5226276
uzb,1966,5414073
uzb,1967,5611644
uzb,1968,5813671
uzb,1969,6012901
uzb,1970,6204348
uzb,1971,6385657
uzb,1972,6558760
uzb,1973,6728175
uzb,1974,6900620
uzb,1975,7080944
uzb,1976,7270669
uzb,1977,7468220
uzb,1978,7671740
uzb,1979,7878213
uzb,1980,8085487
uzb,1981,8292894
uzb,1982,8501365
uzb,1983,8712153
uzb,1984,8927130
uzb,1985,9147494
uzb,1986,9373246
uzb,1987,9603346
uzb,1988,9836732
uzb,1989,10071884
uzb,1990,10363833
uzb,1991,10576819
uzb,1992,10815044
uzb,1993,11050363
uzb,1994,11257943
uzb,1995,11455076
uzb,1996,11671907
uzb,1997,11892777
uzb,1998,12086834
uzb,1999,12220083
uzb,2000,12392841
uzb,2001,12553356
uzb,2002,12710787
uzb,2003,12862154
uzb,2004,13013224
uzb,2005,13166133
uzb,2006,13327015
uzb,2007,13515988
uzb,2008,13731555
uzb,2009,13961440
uzb,2010,14357068
uzb,2011,14743327
uzb,2012,14957457
uzb,2013,15188192
uzb,2014,15441602
uzb,2015,15708087
uzb,2016,15978186
uzb,2017,16243957
uzb,2018,16523318
uzb,2019,16831656
uzb,2020,17154565
vct,1960,43015
vct,1961,43678
vct,1962,44272
vct,1963,44804
vct,1964,45292
vct,1965,45744
vct,1966,46168
vct,1967,46550
vct,1968,46920
vct,1969,47302
vct,1970,47705
vct,1971,48149
vct,1972,48625
vct,1973,49109
vct,1974,49586
vct,1975,50038
vct,1976,50448
vct,1977,50833
vct,1978,51191
vct,1979,51536
vct,1980,51871
vct,1981,52196
vct,1982,52508
vct,1983,52802
vct,1984,53062
vct,1985,53304
vct,1986,53514
vct,1987,53704
vct,1988,53853
vct,1989,53970
vct,1990,54040
vct,1991,54078
vct,1992,54072
vct,1993,54049
vct,1994,53995
vct,1995,53925
vct,1996,53828
vct,1997,53711
vct,1998,53598
vct,1999,53522
vct,2000,53487
vct,2001,53506
vct,2002,53589
vct,2003,53679
vct,2004,53747
vct,2005,53745
vct,2006,53664
vct,2007,53536
vct,2008,53387
vct,2009,53240
vct,2010,53158
vct,2011,53138
vct,2012,53176
vct,2013,53265
vct,2014,53399
vct,2015,53554
vct,2016,53758
vct,2017,53985
vct,2018,54233
vct,2019,54496
vct,2020,54729
ven,1960,3995146
ven,1961,4142543
ven,1962,4293020
ven,1963,4446737
ven,1964,4603865
ven,1965,4764500
ven,1966,4928833
ven,1967,5096715
ven,1968,5267425
ven,1969,5440004
ven,1970,5613832
ven,1971,5788525
ven,1972,5964469
ven,1973,6142677
ven,1974,6324601
ven,1975,6511260
ven,1976,6703052
ven,1977,6899632
ven,1978,7100368
ven,1979,7304278
ven,1980,7510657
ven,1981,7719075
ven,1982,7929777
ven,1983,8143443
ven,1984,8361101
ven,1985,8583319
ven,1986,8810320
ven,1987,9041427
ven,1988,9275254
ven,1989,9509940
ven,1990,9744073
ven,1991,9977135
ven,1992,10209259
ven,1993,10440591
ven,1994,10671530
ven,1995,10902367
ven,1996,11132726
ven,1997,11362359
ven,1998,11591811
ven,1999,11821836
ven,2000,12052838
ven,2001,12284824
ven,2002,12517096
ven,2003,12748443
ven,2004,12977216
ven,2005,13202089
ven,2006,13418808
ven,2007,13626270
ven,2008,13829691
ven,2009,14036614
ven,2010,14250186
ven,2011,14482251
ven,2012,14726158
ven,2013,14945203
ven,2014,15089558
ven,2015,15128613
ven,2016,15040542
ven,2017,14849444
ven,2018,14626489
ven,2019,14470601
ven,2020,14451011
vir,1960,16388
vir,1961,17266
vir,1962,17584
vir,1963,19953
vir,1964,20424
vir,1965,21744
vir,1966,23066
vir,1967,24492
vir,1968,27778
vir,1969,30096
vir,1970,31749
vir,1971,35583
vir,1972,38431
vir,1973,42530
vir,1974,45659
vir,1975,48155
vir,1976,49211
vir,1977,47886
vir,1978,49458
vir,1979,49712
vir,1980,51547
vir,1981,51632
vir,1982,51653
vir,1983,51668
vir,1984,51666
vir,1985,51651
vir,1986,51621
vir,1987,51608
vir,1988,51617
vir,1989,51670
vir,1990,53200
vir,1991,53690
vir,1992,54243
vir,1993,54788
vir,1994,55263
vir,1995,55597
vir,1996,55804
vir,1997,55989
vir,1998,56106
vir,1999,56157
vir,2000,56183
vir,2001,56125
vir,2002,56079
vir,2003,56054
vir,2004,56029
vir,2005,56052
vir,2006,56074
vir,2007,56162
vir,2008,56309
vir,2009,56431
vir,2010,56503
vir,2011,56537
vir,2012,56534
vir,2013,56491
vir,2014,56434
vir,2015,56384
vir,2016,56309
vir,2017,56224
vir,2018,56108
vir,2019,55972
vir,2020,55802
vnm,1960,16521033
vnm,1961,17020396
vnm,1962,17530386
vnm,1963,18050893
vnm,1964,18582471
vnm,1965,19124982
vnm,1966,19678200
vnm,1967,20240050
vnm,1968,20806483
vnm,1969,21372376
vnm,1970,21934038
vnm,1971,22490787
vnm,1972,23043655
vnm,1973,23593033
vnm,1974,24139957
vnm,1975,24685955
vnm,1976,25230096
vnm,1977,25774200
vnm,1978,26325901
vnm,1979,26895209
vnm,1980,27489190
vnm,1981,28110367
vnm,1982,28756437
vnm,1983,29423400
vnm,1984,30104921
vnm,1985,30795806
vnm,1986,31492683
vnm,1987,32194830
vnm,1988,32902338
vnm,1989,33616211
vnm,1990,34335572
vnm,1991,35060834
vnm,1992,35786391
vnm,1993,36498107
vnm,1994,37177749
vnm,1995,37812270
vnm,1996,38396704
vnm,1997,38934408
vnm,1998,39431257
vnm,1999,39897047
vnm,2000,40339929
vnm,2001,40761946
vnm,2002,41163645
vnm,2003,41550237
vnm,2004,41927658
vnm,2005,42301134
vnm,2006,42672673
vnm,2007,43044661
vnm,2008,43422822
vnm,2009,43813576
vnm,2010,44221289
vnm,2011,44648193
vnm,2012,45092770
vnm,2013,45550533
vnm,2014,46014709
vnm,2015,46479616
vnm,2016,46944163
vnm,2017,47407628
vnm,2018,47865095
vnm,2019,48310756
vnm,2020,48740329
vut,1960,30815
vut,1961,31858
vut,1962,32951
vut,1963,34060
vut,1964,35123
vut,1965,36079
vut,1966,36926
vut,1967,37681
vut,1968,38408
vut,1969,39217
vut,1970,40185
vut,1971,41320
vut,1972,42605
vut,1973,44014
vut,1974,45472
vut,1975,46957
vut,1976,48451
vut,1977,49977
vut,1978,51497
vut,1979,53034
vut,1980,54565
vut,1981,56096
vut,1982,57615
vut,1983,59151
vut,1984,60711
vut,1985,62320
vut,1986,63958
vut,1987,65645
vut,1988,67396
vut,1989,69238
vut,1990,71194
vut,1991,73283
vut,1992,75496
vut,1993,77738
vut,1994,79895
vut,1995,81888
vut,1996,83661
vut,1997,85272
vut,1998,86836
vut,1999,88496
vut,2000,90360
vut,2001,92483
vut,2002,94826
vut,2003,97334
vut,2004,99915
vut,2005,102520
vut,2006,105118
vut,2007,107736
vut,2008,110427
vut,2009,113262
vut,2010,116283
vut,2011,119503
vut,2012,122893
vut,2013,126409
vut,2014,129980
vut,2015,133555
vut,2016,137121
vut,2017,140686
vut,2018,144256
vut,2019,147844
vut,2020,151460
wsm,1960,53494
wsm,1961,55259
wsm,1962,57092
wsm,1963,58977
wsm,1964,60838
wsm,1965,62632
wsm,1966,64351
wsm,1967,65985
wsm,1968,67510
wsm,1969,68922
wsm,1970,70208
wsm,1971,71350
wsm,1972,72360
wsm,1973,73225
wsm,1974,73953
wsm,1975,74552
wsm,1976,75016
wsm,1977,75359
wsm,1978,75611
wsm,1979,75809
wsm,1980,75986
wsm,1981,76175
wsm,1982,76363
wsm,1983,76549
wsm,1984,76716
wsm,1985,76862
wsm,1986,76961
wsm,1987,77039
wsm,1988,77161
wsm,1989,77401
wsm,1990,77816
wsm,1991,78433
wsm,1992,79220
wsm,1993,80088
wsm,1994,80917
wsm,1995,81607
wsm,1996,82136
wsm,1997,82523
wsm,1998,82833
wsm,1999,83163
wsm,2000,83572
wsm,2001,84075
wsm,2002,84648
wsm,2003,85279
wsm,2004,85938
wsm,2005,86593
wsm,2006,87249
wsm,2007,87907
wsm,2008,88580
wsm,2009,89259
wsm,2010,89965
wsm,2011,90703
wsm,2012,91465
wsm,2013,92210
wsm,2014,92891
wsm,2015,93473
wsm,2016,93934
wsm,2017,94297
wsm,2018,94644
wsm,2019,95089
wsm,2020,95707
yem,1960,2658371
yem,1961,2699308
yem,1962,2741623
yem,1963,2785470
yem,1964,2831030
yem,1965,2878472
yem,1966,2928313
yem,1967,2980792
yem,1968,3035490
yem,1969,3091759
yem,1970,3149425
yem,1971,3208375
yem,1972,3269616
yem,1973,3335511
yem,1974,3409148
yem,1975,3492845
yem,1976,3587669
yem,1977,3693415
yem,1978,3809547
yem,1979,3934923
yem,1980,4068774
yem,1981,4211545
yem,1982,4363869
yem,1983,4525402
yem,1984,4695655
yem,1985,4874504
yem,1986,5060231
yem,1987,5253377
yem,1988,5458617
yem,1989,5682329
yem,1990,5928214
yem,1991,6198968
yem,1992,6490826
yem,1993,6793275
yem,1994,7091803
yem,1995,7376120
yem,1996,7642286
yem,1997,7893548
yem,1998,8135624
yem,1999,8377577
yem,2000,8626157
yem,2001,8882752
yem,2002,9145682
yem,2003,9415229
yem,2004,9691050
yem,2005,9972934
yem,2006,10261091
yem,2007,10556029
yem,2008,10857975
yem,2009,11167099
yem,2010,11483269
yem,2011,11806655
yem,2012,12136525
yem,2013,12470750
yem,2014,12806509
yem,2015,13141685
yem,2016,13475302
yem,2017,13807512
yem,2018,14138669
yem,2019,14469638
yem,2020,14800983
zaf,1960,8574106
zaf,1961,8793188
zaf,1962,9020208
zaf,1963,9254686
zaf,1964,9495930
zaf,1965,9743491
zaf,1966,9997049
zaf,1967,10256911
zaf,1968,10524045
zaf,1969,10799785
zaf,1970,11084997
zaf,1971,11380628
zaf,1972,11686265
zaf,1973,11999762
zaf,1974,12318137
zaf,1975,12639531
zaf,1976,12962403
zaf,1977,13288166
zaf,1978,13621526
zaf,1979,13968991
zaf,1980,14334902
zaf,1981,14721777
zaf,1982,15127434
zaf,1983,15545816
zaf,1984,15968273
zaf,1985,16388853
zaf,1986,16802774
zaf,1987,17212169
zaf,1988,17626103
zaf,1989,18057604
zaf,1990,18514600
