geo,time,ny_adj_aedu_gn_zs
abw,1970,4.7444
abw,1971,4.7444
abw,1972,4.7444
abw,1973,4.7444
abw,1974,4.7444
abw,1975,4.7444
abw,1976,4.7444
abw,1977,4.7444
abw,1978,4.7444
abw,1979,4.7444
abw,1980,4.7444
abw,1981,4.7444
abw,1982,4.7444
abw,1983,4.7444
abw,1984,4.7444
abw,1985,4.7444
abw,1986,4.7444
abw,1987,4.7444
abw,1988,4.7444
abw,1989,4.7444
abw,1990,4.7444
abw,1991,4.7444
abw,1992,4.7444
abw,1993,4.7444
abw,1994,4.7444
abw,1995,4.7444
abw,1996,4.7444
abw,1997,4.7444
abw,1998,4.7444
abw,1999,4.45035
abw,2000,4.09519
abw,2001,4.69284
abw,2002,4.70648
abw,2003,5.03843
abw,2004,5.37037
abw,2005,5.70231
abw,2006,5.01616
abw,2007,4.33
abw,2008,4.53
abw,2009,5.53
abw,2010,6.58
abw,2011,5.77
abw,2012,6.86341
abw,2013,6.92738
abw,2014,6.13332
abw,2015,6.24244
abw,2016,5.78798
abw,2017,5.78798
abw,2018,5.78798
abw,2019,5.78798
afg,1970,1.01778
afg,1971,1
afg,1972,1
afg,1973,1.3
afg,1974,1.51689
afg,1975,1.2
afg,1976,1.51689
afg,1977,1.4
afg,1978,1.51689
afg,1979,1.4
afg,1980,1.6
afg,1981,1.7
afg,1982,1.6
afg,1983,1.64446
afg,1984,1.68892
afg,1985,1.73338
afg,1986,1.77783
afg,1987,1.82229
afg,1988,1.86675
afg,1989,1.91121
afg,1990,1.95567
afg,1991,2.00013
afg,1992,2.04458
afg,1993,2.08904
afg,1994,2.1335
afg,1995,2.17796
afg,1996,2.22242
afg,1997,2.26688
afg,1998,2.31134
afg,1999,2.35579
afg,2000,2.40025
afg,2001,2.44471
afg,2002,2.48917
afg,2003,2.53363
afg,2004,2.57809
afg,2005,2.62254
afg,2006,2.667
afg,2007,2.71146
afg,2008,2.75592
afg,2009,2.80038
afg,2010,2.84484
afg,2011,2.86292
afg,2012,2.20789
afg,2013,2.79877
afg,2014,2.98447
afg,2015,2.59352
afg,2016,2.59352
afg,2017,2.59352
afg,2018,2.59352
afg,2019,2.59352
ago,1970,5.01811
ago,1971,5.01811
ago,1972,5.01811
ago,1973,5.01811
ago,1974,5.01811
ago,1975,5.01811
ago,1976,5.01811
ago,1977,5.01811
ago,1978,5.01811
ago,1979,5.01811
ago,1980,5.01811
ago,1981,5.01811
ago,1982,5.01811
ago,1983,5.01811
ago,1984,5.01811
ago,1985,4.8
ago,1986,6.7
ago,1987,5.3
ago,1988,5.0011
ago,1989,5.0011
ago,1990,4.4
ago,1991,4.41823
ago,1992,4.41823
ago,1993,4.41823
ago,1994,4.41823
ago,1995,4.41823
ago,1996,4.41823
ago,1997,4.41823
ago,1998,2.8
ago,1999,2.99979
ago,2000,2.99
ago,2001,2.915
ago,2002,2.84
ago,2003,2.765
ago,2004,2.69
ago,2005,2.615
ago,2006,2.54
ago,2007,2.7975
ago,2008,3.055
ago,2009,3.3125
ago,2010,3.57
ago,2011,3.57
ago,2012,3.57
ago,2013,3.57
ago,2014,3.57
ago,2015,3.57
ago,2016,3.57
ago,2017,3.57
ago,2018,3.57
ago,2019,3.57
alb,1970,2.8
alb,1971,2.8
alb,1972,2.8
alb,1973,2.8
alb,1974,2.8
alb,1975,2.8
alb,1976,2.8
alb,1977,2.8
alb,1978,2.8
alb,1979,2.8
alb,1980,2.8
alb,1981,2.8
alb,1982,2.8
alb,1983,2.8
alb,1984,2.8
alb,1985,2.8
alb,1986,2.8
alb,1987,2.8
alb,1988,2.8
alb,1989,2.8
alb,1990,2.8
alb,1991,2.8
alb,1992,2.8
alb,1993,2.8
alb,1994,2.8
alb,1995,2.8428
alb,1996,2.8428
alb,1997,2.8428
alb,1998,2.8428
alb,1999,2.86532
alb,2000,2.88784
alb,2001,2.91035
alb,2002,2.93287
alb,2003,2.95538
alb,2004,2.9779
alb,2005,3.00042
alb,2006,3.02293
alb,2007,3.04545
alb,2008,3.06796
alb,2009,3.09048
alb,2010,3.113
alb,2011,3.13551
alb,2012,3.15803
alb,2013,3.18054
alb,2014,3.15239
alb,2015,3.12424
alb,2016,3.57259
alb,2017,3.30333
alb,2018,3.30333
alb,2019,3.30333
and,1970,3.3
and,1971,3.3
and,1972,3.3
and,1973,3.3
and,1974,3.3
and,1975,3.3
and,1976,3.3
and,1977,3.3
and,1978,3.3
and,1979,3.3
and,1980,3.3
and,1981,3.3
and,1982,3.3
and,1983,3.3
and,1984,3.3
and,1985,3.3
and,1986,3.3
and,1987,3.3
and,1988,3.3
and,1989,3.3
and,1990,3.3
and,1991,3.3
and,1992,3.3
and,1993,3.3
and,1994,3.3
and,1995,3.3
and,1996,3.3
and,1997,3.3
and,1998,3.04143
and,1999,2.78286
and,2000,2.52429
and,2001,2.26571
and,2002,2.00714
and,2003,1.74857
and,2004,1.49
and,2005,1.54
and,2006,2.05
and,2007,2.45733
and,2008,2.86467
and,2009,3.14
and,2010,3.01
and,2011,3.12
and,2012,2.78
and,2013,2.44
and,2014,2.44
and,2015,2.44
and,2016,2.44
and,2017,2.44
and,2018,2.44
and,2019,2.44
arg,1970,1.4
arg,1971,2.25871
arg,1972,1.8
arg,1973,1.7
arg,1974,1.8
arg,1975,1.7
arg,1976,1
arg,1977,1.5
arg,1978,1.6
arg,1979,2
arg,1980,2.2
arg,1981,1.89739
arg,1982,1.5
arg,1983,1.5
arg,1984,2.4
arg,1985,1.3
arg,1986,1.2
arg,1987,1.2
arg,1988,1.16153
arg,1989,1.1
arg,1990,1
arg,1991,2.10109
arg,1992,3.1
arg,1993,3.6
arg,1994,4.1
arg,1995,3.47137
arg,1996,3.5
arg,1997,3.17655
arg,1998,3.9496
arg,1999,4.44
arg,2000,4.6
arg,2001,4.92
arg,2002,4.3
arg,2003,3.74
arg,2004,3.3
arg,2005,3.49
arg,2006,3.68
arg,2007,3.86
arg,2008,4.25
arg,2009,4.81
arg,2010,4.52
arg,2011,4.86696
arg,2012,5.21391
arg,2013,5.24341
arg,2014,5.10013
arg,2015,5.26092
arg,2016,5.05679
arg,2017,4.9936
arg,2018,4.9936
arg,2019,4.9936
arm,1970,3.5
arm,1971,3.5
arm,1972,3.5
arm,1973,3.5
arm,1974,3.5
arm,1975,3.5
arm,1976,3.5
arm,1977,3.5
arm,1978,3.5
arm,1979,3.5
arm,1980,3.5
arm,1981,3.5
arm,1982,3.5
arm,1983,3.5
arm,1984,3.5
arm,1985,3.5
arm,1986,3.5
arm,1987,3.5
arm,1988,3.5
arm,1989,3.5
arm,1990,3.5
arm,1991,3.5
arm,1992,3.5
arm,1993,3.5
arm,1994,2.67432
arm,1995,2.67432
arm,1996,1.7
arm,1997,1.83852
arm,1998,2.21969
arm,1999,2.27257
arm,2000,2.32545
arm,2001,2.37833
arm,2002,2.43121
arm,2003,2.48409
arm,2004,2.53697
arm,2005,2.58985
arm,2006,2.64272
arm,2007,2.6956
arm,2008,2.74848
arm,2009,2.80136
arm,2010,2.85424
arm,2011,2.90712
arm,2012,2.96
arm,2013,2.55
arm,2014,2.1
arm,2015,2.69645
arm,2016,2.44487
arm,2017,2.2906
arm,2018,2.2906
arm,2019,2.2906
asm,1970,11.76071
asm,1971,11.76071
asm,1972,11.76071
asm,1973,11.76071
asm,1974,11.76071
asm,1975,11.76071
asm,1976,11.76071
asm,1977,11.76071
asm,1978,11.76071
asm,1979,11.76071
asm,1980,11.76071
asm,1981,11.76071
asm,1982,11.76071
asm,1983,11.76071
asm,1984,11.76071
asm,1985,11.76071
asm,1986,11.76071
asm,1987,11.76071
asm,1988,11.76071
asm,1989,11.76071
asm,1990,11.76071
asm,1991,11.76071
asm,1992,11.76071
asm,1993,11.76071
asm,1994,11.76071
asm,1995,11.76071
asm,1996,11.76071
asm,1997,11.76071
asm,1998,11.76071
asm,1999,11.76071
asm,2000,11.76071
asm,2001,11.76071
asm,2002,11.76071
asm,2003,11.76071
asm,2004,11.76071
asm,2005,11.76071
asm,2006,11.76071
asm,2007,11.76071
asm,2008,11.76071
asm,2009,11.76071
asm,2010,11.76071
asm,2011,11.76071
asm,2012,11.76071
asm,2013,11.76071
asm,2014,11.76071
asm,2015,11.76071
asm,2016,11.76071
asm,2017,11.76071
asm,2018,11.76071
asm,2019,11.76071
atg,1970,3.01059
atg,1971,3.01059
atg,1972,3.01059
atg,1973,3.01059
atg,1974,3.01059
atg,1975,3.01059
atg,1976,3.01059
atg,1977,3.9
atg,1978,3
atg,1979,3.5
atg,1980,2.9
atg,1981,3.2
atg,1982,3
atg,1983,2.6
atg,1984,2.4
atg,1985,2.65812
atg,1986,2.65812
atg,1987,2.9
atg,1988,3.7
atg,1989,3.69472
atg,1990,3.69472
atg,1991,3.69472
atg,1992,3.69472
atg,1993,3.69472
atg,1994,3.69472
atg,1995,3.69472
atg,1996,3.69472
atg,1997,3.69472
atg,1998,3.57765
atg,1999,3.4
atg,2000,3.43
atg,2001,3.46
atg,2002,3.49
atg,2003,3.31286
atg,2004,3.13571
atg,2005,2.95857
atg,2006,2.78143
atg,2007,2.60429
atg,2008,2.42714
atg,2009,2.25
atg,2010,2.25
atg,2011,2.25
atg,2012,2.25
atg,2013,2.25
atg,2014,2.25
atg,2015,2.25
atg,2016,2.25
atg,2017,2.25
atg,2018,2.25
atg,2019,2.25
aus,1970,4.98123
aus,1971,4.98123
aus,1972,4.98123
aus,1973,4.98123
aus,1974,4.98123
aus,1975,4.98123
aus,1976,4.98123
aus,1977,4.98123
aus,1978,5.1
aus,1979,5
aus,1980,5
aus,1981,5
aus,1982,5
aus,1983,5
aus,1984,5.1
aus,1985,5
aus,1986,4.9
aus,1987,4.7
aus,1988,4.6
aus,1989,4.5
aus,1990,4.4
aus,1991,4.4
aus,1992,4.5
aus,1993,5.2
aus,1994,5.2
aus,1995,4.88871
aus,1996,5.2
aus,1997,4.86749
aus,1998,4.74634
aus,1999,4.78817
aus,2000,4.83
aus,2001,4.844
aus,2002,4.858
aus,2003,4.872
aus,2004,4.886
aus,2005,4.9
aus,2006,4.79
aus,2007,4.66
aus,2008,4.6
aus,2009,4.8
aus,2010,5.08
aus,2011,4.85
aus,2012,5.05
aus,2013,4.95323
aus,2014,4.85647
aus,2015,5.02208
aus,2016,5.02208
aus,2017,5.02208
aus,2018,5.02208
aus,2019,5.02208
aut,1970,3.2
aut,1971,3.4
aut,1972,3.5
aut,1973,3.5
aut,1974,3.6
aut,1975,4
aut,1976,4.2
aut,1977,4.1
aut,1978,4.3
aut,1979,4.3
aut,1980,4.3
aut,1981,4.8
aut,1982,4.9
aut,1983,4.8
aut,1984,4.8
aut,1985,4.9
aut,1986,5.1
aut,1987,5
aut,1988,4.8
aut,1989,4.7
aut,1990,4.6
aut,1991,4.8
aut,1992,4.7
aut,1993,4.7
aut,1994,4.99336
aut,1995,5.1
aut,1996,4.9
aut,1997,5.29227
aut,1998,5.67836
aut,1999,5.82
aut,2000,5.36185
aut,2001,5.47
aut,2002,5.35
aut,2003,5.27
aut,2004,5.14
aut,2005,5.09
aut,2006,5.07
aut,2007,5.01
aut,2008,5.07
aut,2009,5.55
aut,2010,5.4
aut,2011,5.4
aut,2012,5.21
aut,2013,5.28052
aut,2014,5.16944
aut,2015,5.20831
aut,2016,5.14217
aut,2017,5.04668
aut,2018,5.04668
aut,2019,5.04668
aze,1970,5.65155
aze,1971,5.65155
aze,1972,5.65155
aze,1973,5.65155
aze,1974,5.65155
aze,1975,5.65155
aze,1976,5.65155
aze,1977,5.65155
aze,1978,5.65155
aze,1979,5.65155
aze,1980,5.65155
aze,1981,5.65155
aze,1982,5.65155
aze,1983,5.65155
aze,1984,5.65155
aze,1985,5.65155
aze,1986,5.65155
aze,1987,5.65155
aze,1988,5.65155
aze,1989,5.65155
aze,1990,5.65155
aze,1991,5.65155
aze,1992,5.65155
aze,1993,4.15664
aze,1994,4.15664
aze,1995,3
aze,1996,3.3
aze,1997,3.02396
aze,1998,3.36164
aze,1999,4.22
aze,2000,4.04
aze,2001,3.68
aze,2002,3.29
aze,2003,3.43
aze,2004,3.66
aze,2005,3.34
aze,2006,2.83
aze,2007,2.85
aze,2008,2.65
aze,2009,3.42
aze,2010,2.9
aze,2011,2.56
aze,2012,2.16504
aze,2013,2.47335
aze,2014,2.62065
aze,2015,3.00192
aze,2016,3.04555
aze,2017,2.55165
aze,2018,2.55588
aze,2019,2.55588
bdi,1970,2.22307
bdi,1971,2.22307
bdi,1972,2.7
bdi,1973,2.4
bdi,1974,2.3
bdi,1975,2.2
bdi,1976,2.3
bdi,1977,2.44613
bdi,1978,2.6
bdi,1979,2.5
bdi,1980,2.44613
bdi,1981,3
bdi,1982,2.66918
bdi,1983,2.66918
bdi,1984,2.3
bdi,1985,2.3
bdi,1986,2.8
bdi,1987,3
bdi,1988,3.2
bdi,1989,3.2779
bdi,1990,3.3
bdi,1991,3.4
bdi,1992,3.6
bdi,1993,4.06209
bdi,1994,4.5
bdi,1995,4.7
bdi,1996,4
bdi,1997,3.98024
bdi,1998,3.83388
bdi,1999,3.25
bdi,2000,3.015
bdi,2001,2.78
bdi,2002,2.78
bdi,2003,2.80209
bdi,2004,2.83492
bdi,2005,3.6
bdi,2006,3.95
bdi,2007,4.3
bdi,2008,4.65
bdi,2009,5.46
bdi,2010,6.36
bdi,2011,5.77
bdi,2012,5.69
bdi,2013,5.17552
bdi,2014,5.17552
bdi,2015,5.17552
bdi,2016,5.17552
bdi,2017,5.17552
bdi,2018,5.17552
bdi,2019,5.17552
bel,1970,4.1
bel,1971,4.2
bel,1972,4.2
bel,1973,4.8
bel,1974,4.97223
bel,1975,5.3
bel,1976,5.3
bel,1977,5.5
bel,1978,5.4
bel,1979,5.3
bel,1980,5.3
bel,1981,5.5
bel,1982,5.4
bel,1983,5.2
bel,1984,4.9
bel,1985,5.1
bel,1986,4.9
bel,1987,4.6
bel,1988,4.3
bel,1989,4.3
bel,1990,4.3
bel,1991,4.3
bel,1992,5.20119
bel,1993,5.3
bel,1994,5.3
bel,1995,2.9
bel,1996,3
bel,1997,3.03749
bel,1998,3.03749
bel,1999,3.89296
bel,2000,4.74842
bel,2001,5.60389
bel,2002,5.70839
bel,2003,5.56427
bel,2004,5.62
bel,2005,5.6
bel,2006,5.63
bel,2007,5.63
bel,2008,5.95
bel,2009,6.25
bel,2010,6.1
bel,2011,6.12
bel,2012,6.11464
bel,2013,6.10928
bel,2014,6.14361
bel,2015,6.04095
bel,2016,6.04244
bel,2017,6.02816
bel,2018,6.02816
bel,2019,6.02816
ben,1970,3.1
ben,1971,3.4
ben,1972,3.5
ben,1973,3.9
ben,1974,3.6
ben,1975,3.7
ben,1976,3.7
ben,1977,3.6
ben,1978,3.8
ben,1979,3.29957
ben,1980,3.29957
ben,1981,3.29957
ben,1982,3.29957
ben,1983,3.29957
ben,1984,3.29957
ben,1985,3.29957
ben,1986,3.29957
ben,1987,3.29957
ben,1988,3.29957
ben,1989,3.29957
ben,1990,3.29957
ben,1991,3.29957
ben,1992,3.29957
ben,1993,3.29957
ben,1994,3.29957
ben,1995,2.5
ben,1996,2.71309
ben,1997,2.71309
ben,1998,2.7196
ben,1999,2.52
ben,2000,2.69
ben,2001,2.71
ben,2002,2.65
ben,2003,2.82
ben,2004,3.33
ben,2005,3.62
ben,2006,3.48
ben,2007,3.23
ben,2008,3.91
ben,2009,4.3
ben,2010,4.79
ben,2011,4.775
ben,2012,4.76
ben,2013,4.69
ben,2014,4.55
ben,2015,2.93314
ben,2016,2.93314
ben,2017,2.93314
ben,2018,2.93314
ben,2019,2.93314
bfa,1970,1.73658
bfa,1971,1.73658
bfa,1972,1.73658
bfa,1973,1.5
bfa,1974,1.5
bfa,1975,1.6
bfa,1976,1.90481
bfa,1977,1.6
bfa,1978,1.6
bfa,1979,1.8
bfa,1980,1.7
bfa,1981,1.6
bfa,1982,1.6
bfa,1983,1.7
bfa,1984,1.6
bfa,1985,1.7
bfa,1986,1.9
bfa,1987,1.80926
bfa,1988,1.4
bfa,1989,2.2
bfa,1990,2.71736
bfa,1991,2.71736
bfa,1992,2.71736
bfa,1993,2.71736
bfa,1994,2.9
bfa,1995,2.15856
bfa,1996,1.3
bfa,1997,2.3
bfa,1998,2.37921
bfa,1999,2.64932
bfa,2000,2.91944
bfa,2001,3.18955
bfa,2002,3.45966
bfa,2003,3.72977
bfa,2004,3.99989
bfa,2005,4.27
bfa,2006,4.22
bfa,2007,2.64616
bfa,2008,2.84077
bfa,2009,3.03539
bfa,2010,3.23
bfa,2011,4.13
bfa,2012,3.62
bfa,2013,4.31
bfa,2014,4.31
bfa,2015,4.31
bfa,2016,4.31
bfa,2017,4.31
bfa,2018,4.31
bfa,2019,4.31
bgd,1970,0.54251
bgd,1971,0.54251
bgd,1972,0.54251
bgd,1973,0.54251
bgd,1974,0.9
bgd,1975,0.8
bgd,1976,0.5
bgd,1977,0.6
bgd,1978,0.64486
bgd,1979,0.7
bgd,1980,0.7
bgd,1981,0.7
bgd,1982,0.7
bgd,1983,0.8
bgd,1984,0.9
bgd,1985,0.9
bgd,1986,1.1
bgd,1987,1.1
bgd,1988,1.1
bgd,1989,1.2
bgd,1990,1.2
bgd,1991,1.1
bgd,1992,1.2
bgd,1993,1.3
bgd,1994,1.3369
bgd,1995,1.3369
bgd,1996,1.30504
bgd,1997,1.3
bgd,1998,1.49279
bgd,1999,1.32
bgd,2000,1.28
bgd,2001,1.3
bgd,2002,1.25
bgd,2003,1.68
bgd,2004,1.48
bgd,2005,1.545
bgd,2006,1.61
bgd,2007,1.79
bgd,2008,1.71
bgd,2009,1.59
bgd,2010,1.77803
bgd,2011,1.96606
bgd,2012,1.99495
bgd,2013,1.80771
bgd,2014,1.62047
bgd,2015,1.43323
bgd,2016,1.24599
bgd,2017,1.13053
bgd,2018,1.01506
bgd,2019,0.89959
bgr,1970,4.32624
bgr,1971,4.32624
bgr,1972,4.32624
bgr,1973,4.32624
bgr,1974,4.32624
bgr,1975,4.32624
bgr,1976,4.32624
bgr,1977,4.32624
bgr,1978,4.32624
bgr,1979,4.32624
bgr,1980,3.4
bgr,1981,3.8
bgr,1982,3.6
bgr,1983,3.6
bgr,1984,3.7
bgr,1985,3.8
bgr,1986,4
bgr,1987,3.9
bgr,1988,3.8
bgr,1989,4
bgr,1990,4.4
bgr,1991,4.8
bgr,1992,5.1
bgr,1993,4.7
bgr,1994,4
bgr,1995,3.4
bgr,1996,3.1
bgr,1997,3.03631
bgr,1998,3
bgr,1999,3.10333
bgr,2000,3.20667
bgr,2001,3.31
bgr,2002,3.19
bgr,2003,3.81
bgr,2004,2.22
bgr,2005,3.81
bgr,2006,3.81
bgr,2007,3.6
bgr,2008,4
bgr,2009,4.22
bgr,2010,3.98
bgr,2011,3.69
bgr,2012,3.57
bgr,2013,3.86089
bgr,2014,3.89762
bgr,2015,3.93436
bgr,2016,3.97109
bgr,2017,4.00783
bgr,2018,4.00783
bgr,2019,4.00783
bhr,1970,4.92887
bhr,1971,4.92887
bhr,1972,4.92887
bhr,1973,4.92887
bhr,1974,4.92887
bhr,1975,4.92887
bhr,1976,4.92887
bhr,1977,4.92887
bhr,1978,4.92887
bhr,1979,4.92887
bhr,1980,4.92887
bhr,1981,4.92887
bhr,1982,4.92887
bhr,1983,4.92887
bhr,1984,4.92887
bhr,1985,4.92887
bhr,1986,4.92887
bhr,1987,4.6
bhr,1988,4.6
bhr,1989,4.5
bhr,1990,4.5
bhr,1991,3.5
bhr,1992,3.7
bhr,1993,3.7
bhr,1994,3.9
bhr,1995,3.6
bhr,1996,3.5
bhr,1997,3.7
bhr,1998,4.36119
bhr,1999,4.16729
bhr,2000,3.9734
bhr,2001,3.7795
bhr,2002,3.5856
bhr,2003,3.3917
bhr,2004,3.1978
bhr,2005,3.0039
bhr,2006,2.81
bhr,2007,2.53
bhr,2008,2.56
bhr,2009,2.6475
bhr,2010,2.735
bhr,2011,2.8225
bhr,2012,2.91
bhr,2013,2.91
bhr,2014,2.91
bhr,2015,2.91
bhr,2016,2.91
bhr,2017,2.91
bhr,2018,2.91
bhr,2019,2.91
bhs,1970,3.3
bhs,1971,3.3
bhs,1972,3.3
bhs,1973,3.3
bhs,1974,3.3
bhs,1975,3.3
bhs,1976,3.3
bhs,1977,3.3
bhs,1978,3.3
bhs,1979,3.3412
bhs,1980,3.3824
bhs,1981,3.4236
bhs,1982,3.4648
bhs,1983,3.506
bhs,1984,3.5472
bhs,1985,3.5884
bhs,1986,3.6296
bhs,1987,3.6708
bhs,1988,3.712
bhs,1989,3.7532
bhs,1990,3.7944
bhs,1991,3.8356
bhs,1992,3.8356
bhs,1993,3.8356
bhs,1994,3.8356
bhs,1995,3.8356
bhs,1996,3.8356
bhs,1997,3.8356
bhs,1998,3.8356
bhs,1999,3.8356
bhs,2000,3.8356
bhs,2001,3.8356
bhs,2002,3.8356
bhs,2003,3.8356
bhs,2004,3.8356
bhs,2005,3.8356
bhs,2006,3.8356
bhs,2007,3.8356
bhs,2008,3.8356
bhs,2009,3.8356
bhs,2010,3.8356
bhs,2011,3.8356
bhs,2012,3.8356
bhs,2013,3.8356
bhs,2014,3.8356
bhs,2015,3.8356
bhs,2016,3.8356
bhs,2017,3.8356
bhs,2018,3.8356
bhs,2019,3.8356
blr,1970,4.04198
blr,1971,4.04198
blr,1972,4.04198
blr,1973,4.04198
blr,1974,4.04198
blr,1975,4.04198
blr,1976,4.04198
blr,1977,4.04198
blr,1978,4.04198
blr,1979,4.04198
blr,1980,4.04198
blr,1981,4.04198
blr,1982,4.04198
blr,1983,4.04198
blr,1984,4.04198
blr,1985,4.04198
blr,1986,4.04198
blr,1987,4.04198
blr,1988,4.09807
blr,1989,3.9068
blr,1990,3.6
blr,1991,4.3
blr,1992,5.1
blr,1993,5.1
blr,1994,5.5
blr,1995,5.2
blr,1996,4.6
blr,1997,5.38608
blr,1998,5.38608
blr,1999,5.3934
blr,2000,5.40072
blr,2001,5.40804
blr,2002,5.41536
blr,2003,5.42268
blr,2004,5.43
blr,2005,5.58
blr,2006,5.71
blr,2007,4.87
blr,2008,4.635
blr,2009,4.4
blr,2010,4.95
blr,2011,4.51
blr,2012,4.77
blr,2013,4.88
blr,2014,4.69
blr,2015,4.77035
blr,2016,4.98148
blr,2017,4.70388
blr,2018,4.70388
blr,2019,4.70388
blz,1970,4.2
blz,1971,4.18259
blz,1972,4.18259
blz,1973,4.18259
blz,1974,4.18259
blz,1975,4.18259
blz,1976,4.18259
blz,1977,4.18259
blz,1978,4.18259
blz,1979,4.18259
blz,1980,4.18259
blz,1981,4.18259
blz,1982,4.18259
blz,1983,4.18259
blz,1984,4.18259
blz,1985,4.6
blz,1986,3.96197
blz,1987,4.24945
blz,1988,4.24945
blz,1989,4.24945
blz,1990,4.53693
blz,1991,4.4
blz,1992,4.2
blz,1993,4.4
blz,1994,5.2
blz,1995,5.4
blz,1996,4.9
blz,1997,4.8
blz,1998,5.16502
blz,1999,5.14251
blz,2000,5.12
blz,2001,5.01
blz,2002,5.055
blz,2003,5.1
blz,2004,5.1
blz,2005,5.32857
blz,2006,5.55714
blz,2007,5.78571
blz,2008,6.01429
blz,2009,6.24286
blz,2010,6.47143
blz,2011,6.7
blz,2012,6.545
blz,2013,6.39
blz,2014,6.39
blz,2015,6.39
blz,2016,6.39
blz,2017,6.39
blz,2018,6.39
blz,2019,6.39
bmu,1970,3
bmu,1971,3
bmu,1972,3
bmu,1973,3
bmu,1974,2.8
bmu,1975,2.8
bmu,1976,2.75
bmu,1977,2.7
bmu,1978,2.65
bmu,1979,2.6
bmu,1980,2.67547
bmu,1981,2.75094
bmu,1982,2.82641
bmu,1983,2.90188
bmu,1984,2.97735
bmu,1985,2.7
bmu,1986,2.9354
bmu,1987,2.9354
bmu,1988,2.9354
bmu,1989,2.89344
bmu,1990,2.6
bmu,1991,2.9
bmu,1992,3.1
bmu,1993,3.25864
bmu,1994,3.25864
bmu,1995,3.25864
bmu,1996,3.25864
bmu,1997,3.25864
bmu,1998,3.25864
bmu,1999,3.13604
bmu,2000,3.01343
bmu,2001,2.89083
bmu,2002,2.76823
bmu,2003,2.64562
bmu,2004,2.52302
bmu,2005,2.40042
bmu,2006,2.27781
bmu,2007,2.15521
bmu,2008,2.0326
bmu,2009,1.91
bmu,2010,2.1
bmu,2011,2.00312
bmu,2012,1.90624
bmu,2013,1.80936
bmu,2014,1.71248
bmu,2015,1.6156
bmu,2016,1.6156
bmu,2017,1.6156
bmu,2018,1.6156
bmu,2019,1.6156
bol,1970,3.1
bol,1971,3
bol,1972,3
bol,1973,2.9
bol,1974,2.9
bol,1975,3.2
bol,1976,3.8
bol,1977,3.8
bol,1978,2.9248
bol,1979,3.5
bol,1980,4.3
bol,1981,2.9
bol,1982,3
bol,1983,2.9248
bol,1984,2.9248
bol,1985,2.9248
bol,1986,2.9248
bol,1987,2.9248
bol,1988,2.8
bol,1989,2.1
bol,1990,3.52833
bol,1991,3.52833
bol,1992,3.52833
bol,1993,3.52833
bol,1994,4.7
bol,1995,5
bol,1996,4.7
bol,1997,4.80707
bol,1998,4.9
bol,1999,4.89
bol,2000,4.81
bol,2001,5.44
bol,2002,6.19
bol,2003,6.33
bol,2004,5.96
bol,2005,5.59
bol,2006,5.22
bol,2007,5.79
bol,2008,6.36
bol,2009,7.37
bol,2010,7.21
bol,2011,6.55
bol,2012,6.05825
bol,2013,6.06912
bol,2014,6.08
bol,2015,6.08
bol,2016,6.08
bol,2017,6.08
bol,2018,6.08
bol,2019,6.08
bra,1970,3.59928
bra,1971,3.59928
bra,1972,3.59928
bra,1973,3
bra,1974,3.59928
bra,1975,3.59928
bra,1976,2.9
bra,1977,3
bra,1978,3.2
bra,1979,3.2
bra,1980,3.5
bra,1981,4
bra,1982,4.3
bra,1983,3.1
bra,1984,2.8
bra,1985,3.4
bra,1986,4.1
bra,1987,4.22861
bra,1988,4.2
bra,1989,4.54988
bra,1990,4.63426
bra,1991,4.63426
bra,1992,4.63426
bra,1993,4.63426
bra,1994,4.63426
bra,1995,4.3
bra,1996,4.22635
bra,1997,4.22635
bra,1998,4.73848
bra,1999,3.81
bra,2000,3.88
bra,2001,3.82
bra,2002,3.71
bra,2003,3.805
bra,2004,3.9
bra,2005,4.39
bra,2006,4.79
bra,2007,4.85
bra,2008,5.16
bra,2009,5.4
bra,2010,5.39
bra,2011,5.49
bra,2012,5.54
bra,2013,5.55178
bra,2014,5.66344
bra,2015,6.10957
bra,2016,6.23364
bra,2017,6.28342
bra,2018,6.28342
bra,2019,6.28342
brb,1970,5.47124
brb,1971,5.3
brb,1972,5.7
brb,1973,5.6
brb,1974,5.8
brb,1975,5.21808
brb,1976,5.2
brb,1977,5.3
brb,1978,6
brb,1979,5.28408
brb,1980,5.35009
brb,1981,5.3
brb,1982,5.1
brb,1983,4.9
brb,1984,5.2
brb,1985,5.3
brb,1986,5.87965
brb,1987,5.87965
brb,1988,5.87965
brb,1989,5.87965
brb,1990,6.37508
brb,1991,5.5
brb,1992,6.7538
brb,1993,6.7538
brb,1994,6.7538
brb,1995,6.7538
brb,1996,6.7538
brb,1997,6.7538
brb,1998,4.85172
brb,1999,3.99
brb,2000,4.35
brb,2001,5.24
brb,2002,5.39
brb,2003,5.72
brb,2004,5.64
brb,2005,5.55
brb,2006,5.38
brb,2007,5.21
brb,2008,5.02
brb,2009,5.6
brb,2010,5.78
brb,2011,5.585
brb,2012,5.39
brb,2013,5.78582
brb,2014,6.18164
brb,2015,5.57637
brb,2016,4.9711
brb,2017,4.36857
brb,2018,4.36857
brb,2019,4.36857
brn,1970,2.29498
brn,1971,2.29498
brn,1972,2.29498
brn,1973,2.29498
brn,1974,2.29498
brn,1975,2.29498
brn,1976,2.29498
brn,1977,2.29498
