geo,time,sp_dyn_le00_fe_in
bol,1960,43.128
bol,1961,43.446
bol,1962,43.774
bol,1963,44.113
bol,1964,44.463
bol,1965,44.825
bol,1966,45.199
bol,1967,45.583
bol,1968,45.979
bol,1969,46.385
bol,1970,46.804
bol,1971,47.233
bol,1972,47.675
bol,1973,48.129
bol,1974,48.594
bol,1975,49.072
bol,1976,49.562
bol,1977,50.065
bol,1978,50.579
bol,1979,51.105
bol,1980,51.644
bol,1981,52.194
bol,1982,52.756
bol,1983,53.329
bol,1984,53.913
bol,1985,54.509
bol,1986,55.114
bol,1987,55.731
bol,1988,56.357
bol,1989,56.992
bol,1990,57.637
bol,1991,58.293
bol,1992,58.958
bol,1993,59.631
bol,1994,60.311
bol,1995,60.995
bol,1996,61.682
bol,1997,62.369
bol,1998,63.053
bol,1999,63.731
bol,2000,64.399
bol,2001,65.054
bol,2002,65.695
bol,2003,66.321
bol,2004,66.934
bol,2005,67.538
bol,2006,68.137
bol,2007,68.736
bol,2008,69.334
bol,2009,69.93
bol,2010,70.518
bol,2011,71.091
bol,2012,71.643
bol,2013,72.166
bol,2014,72.655
bol,2015,73.105
bol,2016,73.512
bol,2017,73.878
bol,2018,74.209
bol,2019,74.508
bol,2020,74.78
bra,1960,56.066
bra,1961,56.637
bra,1962,57.217
bra,1963,57.799
bra,1964,58.376
bra,1965,58.942
bra,1966,59.492
bra,1967,60.027
bra,1968,60.544
bra,1969,61.043
bra,1970,61.518
bra,1971,61.968
bra,1972,62.395
bra,1973,62.801
bra,1974,63.192
bra,1975,63.572
bra,1976,63.947
bra,1977,64.321
bra,1978,64.7
bra,1979,65.087
bra,1980,65.486
bra,1981,65.898
bra,1982,66.32
bra,1983,66.749
bra,1984,67.185
bra,1985,67.625
bra,1986,68.067
bra,1987,68.509
bra,1988,68.949
bra,1989,69.387
bra,1990,69.823
bra,1991,70.26
bra,1992,70.7
bra,1993,71.141
bra,1994,71.583
bra,1995,72.019
bra,1996,72.446
bra,1997,72.859
bra,1998,73.256
bra,1999,73.636
bra,2000,74.003
bra,2001,74.36
bra,2002,74.715
bra,2003,75.069
bra,2004,75.423
bra,2005,75.775
bra,2006,76.122
bra,2007,76.457
bra,2008,76.779
bra,2009,77.085
bra,2010,77.378
bra,2011,77.658
bra,2012,77.929
bra,2013,78.193
bra,2014,78.45
bra,2015,78.698
bra,2016,78.934
bra,2017,79.156
bra,2018,79.362
bra,2019,79.555
bra,2020,79.736
brb,1960,66.663
brb,1961,67.355
brb,1962,67.968
brb,1963,68.511
brb,1964,68.996
brb,1965,69.428
brb,1966,69.807
brb,1967,70.14
brb,1968,70.434
brb,1969,70.704
brb,1970,70.969
brb,1971,71.248
brb,1972,71.549
brb,1973,71.878
brb,1974,72.236
brb,1975,72.617
brb,1976,73.013
brb,1977,73.404
brb,1978,73.777
brb,1979,74.125
brb,1980,74.443
brb,1981,74.728
brb,1982,74.988
brb,1983,75.227
brb,1984,75.451
brb,1985,75.66
brb,1986,75.86
brb,1987,76.053
brb,1988,76.243
brb,1989,76.437
brb,1990,76.638
brb,1991,76.854
brb,1992,77.083
brb,1993,77.326
brb,1994,77.577
brb,1995,77.833
brb,1996,78.086
brb,1997,78.329
brb,1998,78.555
brb,1999,78.76
brb,2000,78.94
brb,2001,79.093
brb,2002,79.222
brb,2003,79.332
brb,2004,79.425
brb,2005,79.504
brb,2006,79.573
brb,2007,79.636
brb,2008,79.695
brb,2009,79.755
brb,2010,79.816
brb,2011,79.88
brb,2012,79.945
brb,2013,80.012
brb,2014,80.08
brb,2015,80.152
brb,2016,80.227
brb,2017,80.307
brb,2018,80.392
brb,2019,80.482
brb,2020,80.579
brn,1960,55.992
brn,1961,56.888
brn,1962,57.779
brn,1963,58.629
brn,1964,59.417
brn,1965,60.133
brn,1966,60.784
brn,1967,61.399
brn,1968,62
brn,1969,62.592
brn,1970,63.18
brn,1971,63.765
brn,1972,64.342
brn,1973,64.908
brn,1974,65.462
brn,1975,66.004
brn,1976,66.532
brn,1977,67.045
brn,1978,67.542
brn,1979,68.02
brn,1980,68.477
brn,1981,68.909
brn,1982,69.317
brn,1983,69.7
brn,1984,70.059
brn,1985,70.396
brn,1986,70.713
brn,1987,71.013
brn,1988,71.3
brn,1989,71.577
brn,1990,71.844
brn,1991,72.105
brn,1992,72.357
brn,1993,72.602
brn,1994,72.84
brn,1995,73.072
brn,1996,73.298
brn,1997,73.517
brn,1998,73.729
brn,1999,73.935
brn,2000,74.135
brn,2001,74.332
brn,2002,74.525
brn,2003,74.715
brn,2004,74.901
brn,2005,75.082
brn,2006,75.257
brn,2007,75.425
brn,2008,75.586
brn,2009,75.738
brn,2010,75.883
brn,2011,76.022
brn,2012,76.156
brn,2013,76.286
brn,2014,76.416
brn,2015,76.547
brn,2016,76.681
brn,2017,76.819
brn,2018,76.96
brn,2019,77.106
brn,2020,77.256
btn,1960,35.053
btn,1961,35.444
btn,1962,35.869
btn,1963,36.332
btn,1964,36.831
btn,1965,37.364
btn,1966,37.927
btn,1967,38.511
btn,1968,39.105
btn,1969,39.7
btn,1970,40.285
btn,1971,40.846
btn,1972,41.383
btn,1973,41.898
btn,1974,42.399
btn,1975,42.9
btn,1976,43.42
btn,1977,43.976
btn,1978,44.577
btn,1979,45.227
btn,1980,45.92
btn,1981,46.643
btn,1982,47.379
btn,1983,48.113
btn,1984,48.839
btn,1985,49.557
btn,1986,50.27
btn,1987,50.986
btn,1988,51.711
btn,1989,52.444
btn,1990,53.183
btn,1991,53.92
btn,1992,54.652
btn,1993,55.379
btn,1994,56.107
btn,1995,56.848
btn,1996,57.621
btn,1997,58.436
btn,1998,59.294
btn,1999,60.19
btn,2000,61.116
btn,2001,62.056
btn,2002,62.99
btn,2003,63.895
btn,2004,64.758
btn,2005,65.56
btn,2006,66.293
btn,2007,66.957
btn,2008,67.558
btn,2009,68.101
btn,2010,68.593
btn,2011,69.043
btn,2012,69.466
btn,2013,69.873
btn,2014,70.272
btn,2015,70.668
btn,2016,71.06
btn,2017,71.444
btn,2018,71.816
btn,2019,72.176
btn,2020,72.524
bwa,1960,52.076
bwa,1961,52.61
bwa,1962,53.131
bwa,1963,53.641
bwa,1964,54.141
bwa,1965,54.634
bwa,1966,55.117
bwa,1967,55.592
bwa,1968,56.063
bwa,1969,56.533
bwa,1970,57.011
bwa,1971,57.507
bwa,1972,58.025
bwa,1973,58.564
bwa,1974,59.12
bwa,1975,59.688
bwa,1976,60.26
bwa,1977,60.823
bwa,1978,61.366
bwa,1979,61.88
bwa,1980,62.375
bwa,1981,62.868
bwa,1982,63.36
bwa,1983,63.835
bwa,1984,64.259
bwa,1985,64.579
bwa,1986,64.729
bwa,1987,64.669
bwa,1988,64.379
bwa,1989,63.861
bwa,1990,63.131
bwa,1991,62.219
bwa,1992,61.194
bwa,1993,60.119
bwa,1994,59.041
bwa,1995,57.977
bwa,1996,56.922
bwa,1997,55.878
bwa,1998,54.875
bwa,1999,53.972
bwa,2000,53.254
bwa,2001,52.806
bwa,2002,52.679
bwa,2003,52.901
bwa,2004,53.481
bwa,2005,54.422
bwa,2006,55.707
bwa,2007,57.255
bwa,2008,58.97
bwa,2009,60.775
bwa,2010,62.59
bwa,2011,64.35
bwa,2012,66.015
bwa,2013,67.544
bwa,2014,68.89
bwa,2015,70.013
bwa,2016,70.893
bwa,2017,71.559
bwa,2018,72.049
bwa,2019,72.386
bwa,2020,72.604
caf,1960,37.746
caf,1961,38.235
caf,1962,38.734
caf,1963,39.251
caf,1964,39.792
caf,1965,40.37
caf,1966,40.998
caf,1967,41.677
caf,1968,42.406
caf,1969,43.181
caf,1970,43.998
caf,1971,44.854
caf,1972,45.733
caf,1973,46.614
caf,1974,47.476
caf,1975,48.296
caf,1976,49.053
caf,1977,49.735
caf,1978,50.331
caf,1979,50.832
caf,1980,51.232
caf,1981,51.532
caf,1982,51.746
caf,1983,51.884
caf,1984,51.952
caf,1985,51.955
caf,1986,51.899
caf,1987,51.785
caf,1988,51.614
caf,1989,51.387
caf,1990,51.094
caf,1991,50.72
caf,1992,50.262
caf,1993,49.728
caf,1994,49.137
caf,1995,48.506
caf,1996,47.854
caf,1997,47.211
caf,1998,46.612
caf,1999,46.092
caf,2000,45.689
caf,2001,45.438
caf,2002,45.345
caf,2003,45.407
caf,2004,45.622
caf,2005,45.972
caf,2006,46.432
caf,2007,46.966
caf,2008,47.545
caf,2009,48.152
caf,2010,48.792
caf,2011,49.484
caf,2012,50.242
caf,2013,51.065
caf,2014,51.928
caf,2015,52.793
caf,2016,53.614
caf,2017,54.354
caf,2018,54.991
caf,2019,55.514
caf,2020,55.932
can,1960,74.15
can,1961,74.45
can,1962,74.43
can,1963,74.5
can,1964,75.08
can,1965,75.14
can,1966,75.39
can,1967,75.66
can,1968,75.78
can,1969,76.01
can,1970,76.25
can,1971,76.63
can,1972,76.55
can,1973,76.83
can,1974,76.91
can,1975,77.23
can,1976,77.59
can,1977,77.97
can,1978,78.32
can,1979,78.59
can,1980,78.73
can,1981,79.1
can,1982,79.4
can,1983,79.6
can,1984,79.7
can,1985,79.8
can,1986,79.9
can,1987,80.1
can,1988,80.3
can,1989,80.5
can,1990,80.7
can,1991,80.9
can,1992,80.9
can,1993,81
can,1994,80.9
can,1995,81
can,1996,81.1
can,1997,81.3
can,1998,81.4
can,1999,81.6
can,2000,81.8
can,2001,81.9
can,2002,82
can,2003,82.2
can,2004,82.3
can,2005,82.6
can,2006,82.7
can,2007,82.9
can,2008,83
can,2009,83.3
can,2010,83.5
can,2011,83.6
can,2012,83.8
can,2013,83.9
can,2014,83.9
can,2015,84
can,2016,84
can,2017,84
can,2018,84.2
can,2019,84.2
can,2020,83.9
chanisl,1960,73.61
chanisl,1961,73.741
chanisl,1962,73.871
chanisl,1963,74.007
chanisl,1964,74.152
chanisl,1965,74.304
chanisl,1966,74.456
chanisl,1967,74.599
chanisl,1968,74.729
chanisl,1969,74.845
chanisl,1970,74.95
chanisl,1971,75.049
chanisl,1972,75.149
chanisl,1973,75.256
chanisl,1974,75.375
chanisl,1975,75.512
chanisl,1976,75.669
chanisl,1977,75.846
chanisl,1978,76.038
chanisl,1979,76.244
chanisl,1980,76.455
chanisl,1981,76.664
chanisl,1982,76.865
chanisl,1983,77.053
chanisl,1984,77.229
chanisl,1985,77.392
chanisl,1986,77.544
chanisl,1987,77.691
chanisl,1988,77.844
chanisl,1989,78.009
chanisl,1990,78.198
chanisl,1991,78.425
chanisl,1992,78.691
chanisl,1993,78.996
chanisl,1994,79.334
chanisl,1995,79.694
chanisl,1996,80.061
chanisl,1997,80.419
chanisl,1998,80.756
chanisl,1999,81.068
chanisl,2000,81.356
chanisl,2001,81.63
chanisl,2002,81.9
chanisl,2003,82.175
chanisl,2004,82.453
chanisl,2005,82.729
chanisl,2006,82.992
chanisl,2007,83.234
chanisl,2008,83.448
chanisl,2009,83.633
chanisl,2010,83.793
chanisl,2011,83.931
chanisl,2012,84.058
chanisl,2013,84.181
chanisl,2014,84.304
chanisl,2015,84.428
chanisl,2016,84.553
chanisl,2017,84.677
chanisl,2018,84.798
chanisl,2019,84.915
chanisl,2020,85.031
che,1960,74.11
che,1961,74.59
che,1962,74.09
che,1963,74.23
che,1964,75.11
che,1965,75.07
che,1966,75.25
che,1967,75.72
che,1968,75.52
che,1969,75.65
che,1970,76.16
che,1971,76.25
che,1972,76.82
che,1973,77.05
che,1974,77.56
che,1975,78
che,1976,78.13
che,1977,78.68
che,1978,78.66
che,1979,78.78
che,1980,78.85
che,1981,79.13
che,1982,79.44
che,1983,79.55
che,1984,80.03
che,1985,80.15
che,1986,80.3
che,1987,80.66
che,1988,80.73
che,1989,80.94
che,1990,80.71
che,1991,81.1
che,1992,81.33
che,1993,81.43
che,1994,81.71
che,1995,81.69
che,1996,82
che,1997,82.04
che,1998,82.5
che,1999,82.5
che,2000,82.6
che,2001,83.1
che,2002,83.1
che,2003,83.2
che,2004,83.7
che,2005,83.9
che,2006,84
che,2007,84.2
che,2008,84.4
che,2009,84.4
che,2010,84.5
che,2011,85
che,2012,84.9
che,2013,85
che,2014,85.4
che,2015,85.1
che,2016,85.6
che,2017,85.6
che,2018,85.7
che,2019,85.8
che,2020,85.2
chl,1960,60.056
chl,1961,60.519
chl,1962,60.991
chl,1963,61.477
chl,1964,61.979
chl,1965,62.502
chl,1966,63.047
chl,1967,63.617
chl,1968,64.209
chl,1969,64.825
chl,1970,65.463
chl,1971,66.125
chl,1972,66.808
chl,1973,67.505
chl,1974,68.212
chl,1975,68.925
chl,1976,69.643
chl,1977,70.36
chl,1978,71.07
chl,1979,71.762
chl,1980,72.422
chl,1981,73.038
chl,1982,73.604
chl,1983,74.117
chl,1984,74.577
chl,1985,74.983
chl,1986,75.343
chl,1987,75.668
chl,1988,75.97
chl,1989,76.258
chl,1990,76.538
chl,1991,76.818
chl,1992,77.097
chl,1993,77.376
chl,1994,77.657
chl,1995,77.943
chl,1996,78.232
chl,1997,78.521
chl,1998,78.808
chl,1999,79.089
chl,2000,79.364
chl,2001,79.628
chl,2002,79.881
chl,2003,80.123
chl,2004,80.355
chl,2005,80.579
chl,2006,80.8
chl,2007,81.021
chl,2008,81.242
chl,2009,81.458
chl,2010,81.661
chl,2011,81.841
chl,2012,81.99
chl,2013,82.106
chl,2014,82.191
chl,2015,82.25
chl,2016,82.293
chl,2017,82.333
chl,2018,82.381
chl,2019,82.442
chl,2020,82.522
chn,1960,45.191
chn,1961,45.497
chn,1962,46.243
chn,1963,47.486
chn,1964,49.194
chn,1965,51.258
chn,1966,53.506
chn,1967,55.727
chn,1968,57.748
chn,1969,59.484
chn,1970,60.898
chn,1971,62.018
chn,1972,62.955
chn,1973,63.799
chn,1974,64.58
chn,1975,65.316
chn,1976,66.015
chn,1977,66.664
chn,1978,67.259
chn,1979,67.804
chn,1980,68.299
chn,1981,68.742
chn,1982,69.132
chn,1983,69.471
chn,1984,69.766
chn,1985,70.023
chn,1986,70.248
chn,1987,70.45
chn,1988,70.637
chn,1989,70.819
chn,1990,71.004
chn,1991,71.2
chn,1992,71.407
chn,1993,71.626
chn,1994,71.858
chn,1995,72.103
chn,1996,72.358
chn,1997,72.617
chn,1998,72.878
chn,1999,73.141
chn,2000,73.405
chn,2001,73.674
chn,2002,73.951
chn,2003,74.237
chn,2004,74.535
chn,2005,74.845
chn,2006,75.17
chn,2007,75.508
chn,2008,75.855
chn,2009,76.208
chn,2010,76.566
chn,2011,76.926
chn,2012,77.284
chn,2013,77.635
chn,2014,77.972
chn,2015,78.288
chn,2016,78.574
chn,2017,78.828
chn,2018,79.051
chn,2019,79.244
chn,2020,79.411
civ,1960,36.568
civ,1961,37.533
civ,1962,38.473
civ,1963,39.378
civ,1964,40.247
civ,1965,41.096
civ,1966,41.948
civ,1967,42.828
civ,1968,43.745
civ,1969,44.695
civ,1970,45.666
civ,1971,46.636
civ,1972,47.575
civ,1973,48.461
civ,1974,49.282
civ,1975,50.033
civ,1976,50.717
civ,1977,51.349
civ,1978,51.937
civ,1979,52.485
civ,1980,52.995
civ,1981,53.471
civ,1982,53.909
civ,1983,54.304
civ,1984,54.65
civ,1985,54.94
civ,1986,55.162
civ,1987,55.312
civ,1988,55.382
civ,1989,55.372
civ,1990,55.271
civ,1991,55.071
civ,1992,54.78
civ,1993,54.414
civ,1994,53.994
civ,1995,53.536
civ,1996,53.059
civ,1997,52.586
civ,1998,52.145
civ,1999,51.765
civ,2000,51.476
civ,2001,51.305
civ,2002,51.255
civ,2003,51.325
civ,2004,51.514
civ,2005,51.818
civ,2006,52.226
civ,2007,52.713
civ,2008,53.251
civ,2009,53.822
civ,2010,54.41
civ,2011,55.007
civ,2012,55.609
civ,2013,56.208
civ,2014,56.791
civ,2015,57.344
civ,2016,57.854
civ,2017,58.32
civ,2018,58.741
civ,2019,59.119
civ,2020,59.455
cmr,1960,43.011
cmr,1961,43.477
cmr,1962,43.939
cmr,1963,44.395
cmr,1964,44.847
cmr,1965,45.301
cmr,1966,45.766
cmr,1967,46.251
cmr,1968,46.759
cmr,1969,47.289
cmr,1970,47.84
cmr,1971,48.406
cmr,1972,48.978
cmr,1973,49.546
cmr,1974,50.102
cmr,1975,50.64
cmr,1976,51.154
cmr,1977,51.645
cmr,1978,52.112
cmr,1979,52.552
cmr,1980,52.969
cmr,1981,53.372
cmr,1982,53.763
cmr,1983,54.136
cmr,1984,54.481
cmr,1985,54.774
cmr,1986,54.992
cmr,1987,55.117
cmr,1988,55.141
cmr,1989,55.065
cmr,1990,54.891
cmr,1991,54.624
cmr,1992,54.293
cmr,1993,53.928
cmr,1994,53.558
cmr,1995,53.214
cmr,1996,52.922
cmr,1997,52.697
cmr,1998,52.551
cmr,1999,52.495
cmr,2000,52.538
cmr,2001,52.676
cmr,2002,52.894
cmr,2003,53.174
cmr,2004,53.508
cmr,2005,53.889
cmr,2006,54.313
cmr,2007,54.777
cmr,2008,55.271
cmr,2009,55.786
cmr,2010,56.312
cmr,2011,56.844
cmr,2012,57.377
cmr,2013,57.904
cmr,2014,58.418
cmr,2015,58.908
cmr,2016,59.367
cmr,2017,59.795
cmr,2018,60.192
cmr,2019,60.561
cmr,2020,60.904
cod,1960,42.465
cod,1961,42.681
cod,1962,42.9
cod,1963,43.127
cod,1964,43.367
cod,1965,43.63
cod,1966,43.922
cod,1967,44.242
cod,1968,44.584
cod,1969,44.94
cod,1970,45.295
cod,1971,45.63
cod,1972,45.93
cod,1973,46.192
cod,1974,46.415
cod,1975,46.612
cod,1976,46.8
cod,1977,47
cod,1978,47.225
cod,1979,47.479
cod,1980,47.757
cod,1981,48.047
cod,1982,48.335
cod,1983,48.608
cod,1984,48.864
cod,1985,49.112
cod,1986,49.365
cod,1987,49.634
cod,1988,49.918
cod,1989,50.206
cod,1990,50.464
cod,1991,50.648
cod,1992,50.735
cod,1993,50.727
cod,1994,50.646
cod,1995,50.539
cod,1996,50.469
cod,1997,50.496
cod,1998,50.665
cod,1999,50.991
cod,2000,51.478
cod,2001,52.106
cod,2002,52.825
cod,2003,53.586
cod,2004,54.359
cod,2005,55.116
cod,2006,55.84
cod,2007,56.527
cod,2008,57.175
cod,2009,57.778
cod,2010,58.335
cod,2011,58.853
cod,2012,59.346
cod,2013,59.821
cod,2014,60.282
cod,2015,60.726
cod,2016,61.147
cod,2017,61.539
cod,2018,61.901
cod,2019,62.233
cod,2020,62.54
cog,1960,48.351
cog,1961,49.006
cog,1962,49.634
cog,1963,50.233
cog,1964,50.802
cog,1965,51.339
cog,1966,51.846
cog,1967,52.323
cog,1968,52.775
cog,1969,53.205
cog,1970,53.617
cog,1971,54.013
cog,1972,54.397
cog,1973,54.77
cog,1974,55.135
cog,1975,55.494
cog,1976,55.85
cog,1977,56.202
cog,1978,56.544
cog,1979,56.874
cog,1980,57.192
cog,1981,57.499
cog,1982,57.788
cog,1983,58.049
cog,1984,58.269
cog,1985,58.427
cog,1986,58.503
cog,1987,58.486
cog,1988,58.368
cog,1989,58.15
cog,1990,57.821
cog,1991,57.373
cog,1992,56.826
cog,1993,56.215
cog,1994,55.578
cog,1995,54.957
cog,1996,54.391
cog,1997,53.918
cog,1998,53.574
cog,1999,53.393
cog,2000,53.416
cog,2001,53.673
cog,2002,54.149
cog,2003,54.813
cog,2004,55.633
cog,2005,56.562
cog,2006,57.548
cog,2007,58.537
cog,2008,59.482
cog,2009,60.354
cog,2010,61.141
cog,2011,61.851
cog,2012,62.515
cog,2013,63.153
cog,2014,63.765
cog,2015,64.339
cog,2016,64.86
cog,2017,65.316
cog,2018,65.703
cog,2019,66.023
cog,2020,66.287
col,1960,59.375
col,1961,59.908
col,1962,60.414
col,1963,60.899
col,1964,61.373
col,1965,61.843
col,1966,62.317
col,1967,62.796
col,1968,63.282
col,1969,63.778
col,1970,64.284
col,1971,64.797
col,1972,65.313
col,1973,65.828
col,1974,66.343
col,1975,66.863
col,1976,67.395
col,1977,67.942
col,1978,68.503
col,1979,69.071
col,1980,69.638
col,1981,70.191
col,1982,70.72
col,1983,71.215
col,1984,71.671
col,1985,72.081
col,1986,72.443
col,1987,72.766
col,1988,73.058
col,1989,73.325
col,1990,73.579
col,1991,73.828
col,1992,74.079
col,1993,74.339
col,1994,74.609
col,1995,74.89
col,1996,75.18
col,1997,75.47
col,1998,75.754
col,1999,76.03
col,2000,76.294
col,2001,76.544
col,2002,76.781
col,2003,77.007
col,2004,77.223
col,2005,77.43
col,2006,77.63
col,2007,77.825
col,2008,78.019
col,2009,78.212
col,2010,78.405
col,2011,78.598
col,2012,78.789
col,2013,78.978
col,2014,79.164
col,2015,79.346
col,2016,79.523
col,2017,79.694
col,2018,79.859
col,2019,80.019
col,2020,80.173
com,1960,42.999
com,1961,43.392
com,1962,43.781
com,1963,44.168
com,1964,44.557
com,1965,44.956
com,1966,45.374
com,1967,45.817
com,1968,46.285
com,1969,46.776
com,1970,47.279
com,1971,47.779
com,1972,48.266
com,1973,48.733
com,1974,49.185
com,1975,49.631
com,1976,50.089
com,1977,50.576
com,1978,51.103
com,1979,51.67
com,1980,52.276
com,1981,52.91
com,1982,53.557
com,1983,54.201
com,1984,54.833
com,1985,55.449
com,1986,56.048
com,1987,56.632
com,1988,57.201
com,1989,57.747
com,1990,58.266
com,1991,58.753
com,1992,59.202
com,1993,59.611
com,1994,59.975
com,1995,60.286
com,1996,60.536
com,1997,60.728
com,1998,60.87
com,1999,60.975
com,2000,61.06
com,2001,61.142
com,2002,61.24
com,2003,61.367
com,2004,61.537
com,2005,61.758
com,2006,62.037
com,2007,62.363
com,2008,62.724
com,2009,63.109
com,2010,63.503
com,2011,63.892
com,2012,64.263
com,2013,64.606
com,2014,64.917
com,2015,65.195
com,2016,65.444
com,2017,65.675
com,2018,65.9
com,2019,66.121
com,2020,66.341
cpv,1960,49.595
cpv,1961,49.81
cpv,1962,50.111
cpv,1963,50.51
cpv,1964,51.006
cpv,1965,51.578
cpv,1966,52.192
cpv,1967,52.816
cpv,1968,53.429
cpv,1969,54.034
cpv,1970,54.66
cpv,1971,55.358
cpv,1972,56.159
cpv,1973,57.072
cpv,1974,58.076
cpv,1975,59.12
cpv,1976,60.136
cpv,1977,61.06
cpv,1978,61.847
cpv,1979,62.481
cpv,1980,62.968
cpv,1981,63.336
cpv,1982,63.643
cpv,1983,63.937
cpv,1984,64.237
cpv,1985,64.556
cpv,1986,64.891
cpv,1987,65.226
cpv,1988,65.555
cpv,1989,65.881
cpv,1990,66.209
cpv,1991,66.541
cpv,1992,66.884
cpv,1993,67.247
cpv,1994,67.642
cpv,1995,68.092
cpv,1996,68.625
cpv,1997,69.244
cpv,1998,69.938
cpv,1999,70.683
cpv,2000,71.439
cpv,2001,72.153
cpv,2002,72.784
cpv,2003,73.301
cpv,2004,73.695
cpv,2005,73.968
cpv,2006,74.143
cpv,2007,74.262
cpv,2008,74.363
cpv,2009,74.467
cpv,2010,74.588
cpv,2011,74.732
cpv,2012,74.89
cpv,2013,75.058
cpv,2014,75.236
cpv,2015,75.423
cpv,2016,75.616
cpv,2017,75.812
cpv,2018,76.007
cpv,2019,76.197
cpv,2020,76.384
cri,1960,61.996
cri,1961,62.714
cri,1962,63.421
cri,1963,64.109
cri,1964,64.771
cri,1965,65.405
cri,1966,66.013
cri,1967,66.604
cri,1968,67.186
cri,1969,67.766
cri,1970,68.348
cri,1971,68.937
cri,1972,69.534
cri,1973,70.14
cri,1974,70.757
cri,1975,71.391
cri,1976,72.047
cri,1977,72.721
cri,1978,73.405
cri,1979,74.086
cri,1980,74.747
cri,1981,75.369
cri,1982,75.939
cri,1983,76.445
cri,1984,76.882
cri,1985,77.248
cri,1986,77.546
cri,1987,77.791
cri,1988,77.998
cri,1989,78.178
cri,1990,78.339
cri,1991,78.491
cri,1992,78.636
cri,1993,78.779
cri,1994,78.924
cri,1995,79.074
cri,1996,79.228
cri,1997,79.383
cri,1998,79.536
cri,1999,79.685
cri,2000,79.83
cri,2001,79.97
cri,2002,80.105
cri,2003,80.236
cri,2004,80.365
cri,2005,80.494
cri,2006,80.627
cri,2007,80.766
cri,2008,80.914
cri,2009,81.07
cri,2010,81.236
cri,2011,81.414
cri,2012,81.601
cri,2013,81.794
cri,2014,81.989
cri,2015,82.184
cri,2016,82.374
cri,2017,82.557
cri,2018,82.73
cri,2019,82.893
cri,2020,83.045
cub,1960,65.62
cub,1961,66.22
cub,1962,66.83
cub,1963,67.447
cub,1964,68.069
cub,1965,68.688
cub,1966,69.298
cub,1967,69.892
cub,1968,70.464
cub,1969,71.012
cub,1970,71.538
cub,1971,72.046
cub,1972,72.541
cub,1973,73.024
cub,1974,73.492
cub,1975,73.936
cub,1976,74.348
cub,1977,74.719
cub,1978,75.046
cub,1979,75.326
cub,1980,75.564
cub,1981,75.764
cub,1982,75.935
cub,1983,76.087
cub,1984,76.222
cub,1985,76.338
cub,1986,76.428
cub,1987,76.489
cub,1988,76.527
cub,1989,76.551
cub,1990,76.584
cub,1991,76.651
cub,1992,76.765
cub,1993,76.936
cub,1994,77.16
cub,1995,77.427
cub,1996,77.715
cub,1997,77.999
cub,1998,78.259
cub,1999,78.49
cub,2000,78.693
cub,2001,78.879
cub,2002,79.064
cub,2003,79.257
cub,2004,79.459
cub,2005,79.661
cub,2006,79.853
cub,2007,80.022
cub,2008,80.161
cub,2009,80.269
cub,2010,80.346
cub,2011,80.398
cub,2012,80.435
cub,2013,80.467
cub,2014,80.5
cub,2015,80.539
cub,2016,80.587
cub,2017,80.643
cub,2018,80.706
cub,2019,80.779
cub,2020,80.862
cym,2010,84.7
cyp,1960,71.655
cyp,1961,71.993
cyp,1962,72.32
cyp,1963,72.636
cyp,1964,72.943
cyp,1965,73.241
cyp,1966,73.53
cyp,1967,73.81
cyp,1968,74.082
cyp,1969,74.346
cyp,1970,74.603
cyp,1971,74.853
cyp,1972,75.097
cyp,1973,75.335
cyp,1974,75.566
cyp,1975,75.792
cyp,1976,76.013
cyp,1977,76.229
cyp,1978,76.439
cyp,1979,76.644
cyp,1980,76.844
cyp,1981,77.039
cyp,1982,77.23
cyp,1983,77.415
cyp,1984,77.597
cyp,1985,77.774
cyp,1986,77.949
cyp,1987,78.12
cyp,1988,78.288
cyp,1989,78.453
cyp,1990,78.616
cyp,1991,78.776
cyp,1992,78.934
cyp,1993,79.088
cyp,1994,79.24
cyp,1995,79.389
cyp,1996,79.536
cyp,1997,79.681
cyp,1998,79.825
cyp,1999,79.967
cyp,2000,80.106
cyp,2001,80.24
cyp,2002,80.368
cyp,2003,80.494
cyp,2004,80.618
cyp,2005,80.748
cyp,2006,80.892
cyp,2007,81.053
cyp,2008,81.232
cyp,2009,81.428
cyp,2010,81.634
cyp,2011,81.841
cyp,2012,82.04
cyp,2013,82.225
cyp,2014,82.391
cyp,2015,82.539
cyp,2016,82.671
cyp,2017,82.794
cyp,2018,82.913
cyp,2019,83.032
cyp,2020,83.151
cze,1960,73.34
cze,1961,73.55
cze,1962,72.86
cze,1963,73.48
cze,1964,73.63
cze,1965,73.39
cze,1966,73.75
cze,1967,73.66
cze,1968,73.38
cze,1969,73.06
cze,1970,73
cze,1971,73.37
cze,1972,73.68
cze,1973,73.69
cze,1974,73.59
cze,1975,74
cze,1976,74.2
cze,1977,74.21
cze,1978,74.26
cze,1979,74.34
cze,1980,73.93
cze,1981,74.41
cze,1982,74.47
cze,1983,74.31
cze,1984,74.51
cze,1985,74.77
cze,1986,74.68
cze,1987,75.2
cze,1988,75.36
cze,1989,75.43
cze,1990,75.42
cze,1991,75.75
cze,1992,76.19
cze,1993,76.43
cze,1994,76.64
cze,1995,76.65
cze,1996,77.3
cze,1997,77.4
cze,1998,78.1
cze,1999,78.1
cze,2000,78.4
cze,2001,78.4
cze,2002,78.5
cze,2003,78.5
cze,2004,79
cze,2005,79.1
