geo,time,se_prm_enrr_ma
syr,1973,110.56544
syr,1974,111.28827
syr,1975,112.14063
syr,1976,113.39213
syr,1977,112.15634
syr,1978,110.42466
syr,1979,109.06058
syr,1980,107.80701
syr,1981,107.34093
syr,1982,107.2547
syr,1983,106.60989
syr,1984,107.5968
syr,1985,108.22095
syr,1986,109.15315
syr,1987,111.21201
syr,1988,110.40311
syr,1989,111.15203
syr,1990,110.46349
syr,1991,111.87321
syr,1992,113.1645
syr,1993,111.98202
syr,1994,112.05891
syr,1995,111.43239
syr,1996,111.03472
syr,1997,110.2041
syr,1998,108.87602
syr,1999,110.45673
syr,2000,111.38281
syr,2001,113.20884
syr,2002,115.12185
syr,2003,124.08109
syr,2004,123.20741
syr,2005,122.12797
syr,2006,119.5004
syr,2007,117.70672
syr,2008,117.02352
syr,2009,116.64243
syr,2010,118.82916
syr,2011,123.585
syr,2012,130.7886
syr,2013,83.06492
tca,1972,155.65218
tca,1978,139.0625
tca,1994,93.09967
tca,1997,83.76963
tca,1999,92.13373
tca,2000,98.04833
tca,2001,95.7539
tca,2002,89.42623
tca,2003,71.95027
tca,2004,77.26597
tca,2005,77.6824
tca,2018,116.71827
tcd,1971,48.74075
tcd,1972,47.79111
tcd,1973,47.03185
tcd,1974,48.62724
tcd,1975,47.5916
tcd,1976,49.41419
tcd,1977,49.64468
tcd,1985,49.87739
tcd,1986,56.03718
tcd,1987,54.57829
tcd,1988,64.34974
tcd,1989,61.95336
tcd,1990,68.44333
tcd,1991,70.1912
tcd,1992,72.20206
tcd,1993,67.67509
tcd,1994,63.79218
tcd,1995,62.05035
tcd,1996,64.41004
tcd,1997,69.90687
tcd,1998,76.31201
tcd,1999,76.62496
tcd,2000,78.81507
tcd,2001,80.54735
tcd,2002,84.53043
tcd,2003,86.0007
tcd,2004,90.43164
tcd,2005,85.31177
tcd,2006,84.33763
tcd,2007,82.08517
tcd,2008,91.11907
tcd,2009,95.98816
tcd,2010,94.63835
tcd,2011,101.4874
tcd,2012,105.93336
tcd,2013,113.89026
tcd,2014,115.8003
tcd,2015,103.66971
tcd,2016,98.17932
tcd,2017,89.40789
tcd,2018,100.91683
tcd,2019,100.27995
tgo,1971,92.28333
tgo,1972,99.23239
tgo,1973,107.06933
tgo,1974,110.28965
tgo,1975,112.30866
tgo,1976,118.89664
tgo,1977,124.08672
tgo,1978,126.23996
tgo,1979,131.11218
tgo,1980,133.1776
tgo,1981,133.92776
tgo,1982,126.2969
tgo,1983,119.2912
tgo,1984,106.99047
tgo,1985,102.99572
tgo,1986,101.80876
tgo,1987,108.38129
tgo,1988,107.39307
tgo,1989,111.76325
tgo,1990,112.92619
tgo,1991,118.94225
tgo,1992,115.88438
tgo,1994,112.30844
tgo,1995,125.42107
tgo,1996,132.3055
tgo,1997,134.21158
tgo,1998,134.59959
tgo,1999,139.9381
tgo,2000,130.53795
tgo,2001,132.15015
tgo,2002,132.78659
tgo,2003,128.95404
tgo,2004,126.40612
tgo,2005,123.9594
tgo,2006,126.58177
tgo,2007,119.06742
tgo,2008,118.4928
tgo,2009,135.01936
tgo,2010,133.85869
tgo,2011,130.55962
tgo,2012,132.25188
tgo,2013,131.65344
tgo,2014,127.61031
tgo,2015,131.2149
tgo,2016,128.19759
tgo,2017,127.27387
tgo,2018,125.99821
tgo,2019,126.43891
tgo,2020,128.11314
tha,1971,87.20902
tha,1972,88.34958
tha,1973,88.52953
tha,1974,88.79655
tha,1975,87.86673
tha,1976,87.00652
tha,1977,85.72091
tha,1978,85.13495
tha,1981,99.14578
tha,1991,100.99104
tha,1992,101.49347
tha,1993,100.89178
tha,1998,94.54344
tha,1999,98.78239
tha,2000,99.01487
tha,2001,98.18897
tha,2002,99.8525
tha,2004,102.42985
tha,2005,103.32853
tha,2006,102.59268
tha,2007,102.14172
tha,2008,101.50247
tha,2009,99.67275
tha,2010,97.43343
tha,2011,97.3642
tha,2012,97.68221
tha,2013,97.50268
tha,2014,101.34702
tha,2015,103.51568
tha,2016,100.54448
tha,2017,99.62841
tha,2018,99.77342
tha,2019,101.09525
tha,2020,102.16403
tjk,1991,89.95277
tjk,1992,91.80049
tjk,1993,86.12442
tjk,1994,90.94643
tjk,1995,91.01777
tjk,1996,91.95737
tjk,1997,89.80272
tjk,1998,97.88819
tjk,1999,98.49185
tjk,2000,100.0187
tjk,2001,99.28455
tjk,2002,99.15115
tjk,2003,101.1726
tjk,2004,101.06968
tjk,2005,101.85413
tjk,2006,102.64494
tjk,2007,101.20825
tjk,2008,103.08193
tjk,2009,102.50366
tjk,2010,102.70499
tjk,2011,102.09911
tjk,2012,101.75302
tjk,2013,101.64781
tjk,2014,98.71293
tjk,2015,98.12337
tjk,2016,98.57106
tjk,2017,101.41683
tkm,2019,118.96705
tkm,2020,118.04112
tls,2004,114.81578
tls,2005,110.07291
tls,2008,122.01235
tls,2009,126.06445
tls,2010,126.09665
tls,2011,130.24879
tls,2012,130.45888
tls,2013,130.33566
tls,2014,129.40845
tls,2015,129.78828
tls,2016,127.56879
tls,2017,121.88012
tls,2018,117.33488
tls,2019,113.6843
ton,1970,111.71463
ton,1971,100.64028
ton,1972,98.27665
ton,1973,99.46857
ton,1974,100.48714
ton,1975,115.66873
ton,1976,118.46742
ton,1977,119.70872
ton,1978,123.60695
ton,1979,128.03716
ton,1981,122.12401
ton,1982,120.38251
ton,1983,118.46958
ton,1984,120.25763
ton,1985,118.98173
ton,1986,119.29351
ton,1990,107.50687
ton,1991,107.00037
ton,1992,106.11199
ton,1993,108.77844
ton,1994,111.54236
ton,1995,115.35756
ton,1996,119.73737
ton,1997,118.9813
ton,1998,115.52106
ton,1999,114.23126
ton,2000,110.64332
ton,2001,110.93018
ton,2002,111.72618
ton,2003,118.31547
ton,2004,114.2947
ton,2005,113.43359
ton,2006,113.29202
ton,2007,112.511
ton,2008,110.59776
ton,2009,108.58517
ton,2010,109.35888
ton,2011,110.97229
ton,2012,114.31646
ton,2013,115.32248
ton,2014,115.97303
ton,2015,116.65578
ton,2018,118.48335
ton,2019,116.9474
ton,2020,117.42395
tto,1971,115.25726
tto,1972,114.84859
tto,1973,113.90417
tto,1974,112.26672
tto,1975,111.92559
tto,1976,114.48401
tto,1977,114.70476
tto,1978,111.83952
tto,1979,106.19252
tto,1980,102.75237
tto,1981,100.21359
tto,1982,99.91749
tto,1983,98.5369
tto,1984,96.12627
tto,1985,95.71762
tto,1986,93.91443
tto,1987,97.13791
tto,1988,97.80275
tto,1989,96.70236
tto,1990,94.64774
tto,1991,95.29621
tto,1992,94.71214
tto,1993,94.90002
tto,1994,95.14962
tto,1995,96.49929
tto,1996,97.53913
tto,1997,99.08896
tto,1998,100.9546
tto,1999,102.91081
tto,2000,105.41918
tto,2001,102.0965
tto,2002,97.00644
tto,2003,102.00974
tto,2004,103.41242
tto,2005,100.7071
tto,2007,106.31511
tto,2008,108.20435
tto,2009,108.58814
tto,2010,108.01953
tun,1971,124.13828
tun,1972,123.27131
tun,1973,114.65785
tun,1974,111.44778
tun,1975,114.42941
tun,1976,115.83492
tun,1977,119.05405
tun,1978,119.77557
tun,1979,118.4592
tun,1980,119.61983
tun,1981,118.73039
tun,1982,119.51779
tun,1983,122.90956
tun,1984,123.87456
tun,1985,124.93187
tun,1986,125.69329
tun,1987,126.01113
tun,1988,124.94084
tun,1989,120.69918
tun,1990,121.8033
tun,1991,121.77344
tun,1992,121.04244
tun,1993,119.75297
tun,1994,120.58659
tun,1995,119.40473
tun,1996,117.4021
tun,1997,115.36704
tun,1998,115.867
tun,1999,116.6829
tun,2000,116.70925
tun,2001,116.35532
tun,2002,115.53464
tun,2003,114.54066
tun,2004,113.39136
tun,2005,112.36272
tun,2006,110.41584
tun,2007,106.60256
tun,2008,105.40575
tun,2009,105.64756
tun,2010,107.39459
tun,2011,107.88327
tun,2012,109.64325
tun,2013,111.47084
tun,2014,113.29509
tun,2015,114.53112
tun,2016,114.77375
tun,2017,115.8871
tun,2018,115.92863
tun,2020,114.30111
tur,1971,125.21479
tur,1972,123.23064
tur,1973,122.68356
tur,1974,120.95631
tur,1975,118.90493
tur,1976,118.23329
tur,1977,116.22761
tur,1978,112.38473
tur,1979,112.11258
tur,1981,108.6578
tur,1982,109.13159
tur,1984,115.16069
tur,1985,112.98867
tur,1986,112.99255
tur,1987,112.53809
tur,1988,113.86484
tur,1989,110.79313
tur,1990,111.06859
tur,1991,110.64163
tur,1992,110.27118
tur,1993,107.12838
tur,1994,103.98275
tur,1995,103.49883
tur,1997,103.84255
tur,1999,108.22113
tur,2000,108.16085
tur,2001,109.98397
tur,2002,110.50301
tur,2003,106.84023
tur,2004,106.17076
tur,2005,105.76774
tur,2006,104.70424
tur,2007,104.54729
tur,2008,103.85665
tur,2009,101.05412
tur,2010,101.99269
tur,2011,101.52012
tur,2012,99.32805
tur,2013,107.50483
tur,2014,106.55164
tur,2015,103.37397
tur,2016,101.25475
tur,2017,93.61905
tur,2018,95.43778
tur,2019,97.63671
tuv,1984,105.82524
tuv,1986,95.43058
tuv,1987,90.63492
tuv,1990,69.80306
tuv,1993,85.04028
tuv,1994,86.38985
tuv,1998,102.67738
tuv,1999,100.84866
tuv,2000,117.1131
tuv,2001,108.89571
tuv,2002,97.66355
tuv,2003,103.90625
tuv,2004,108.32049
tuv,2005,113.14199
tuv,2006,112.59259
tuv,2014,98.0315
tuv,2015,101.69271
tuv,2016,90.93264
tuv,2018,89.39394
tuv,2019,86.79245
tuv,2020,85.05604
tza,1970,40.98094
tza,1971,42.69445
tza,1972,45.43074
tza,1973,48.08028
tza,1974,51.39731
tza,1975,61.63631
tza,1976,71.55112
tza,1977,79.00511
tza,1978,98.14634
tza,1979,100.45618
tza,1980,100.89906
tza,1981,101.44894
tza,1982,96.26203
tza,1983,93.03287
tza,1984,87.80362
tza,1985,76.60733
tza,1986,73.68505
tza,1987,71.7623
tza,1988,69.86395
tza,1989,70.09719
tza,1990,70.66644
tza,1991,71.37812
tza,1992,71.20858
tza,1993,71.34866
tza,1994,70.00689
tza,1995,69.41436
tza,1996,68.63004
tza,1997,68.59106
tza,1998,66.52882
tza,1999,67.0453
tza,2000,69.0263
tza,2001,75.23174
tza,2002,90.52391
tza,2003,97.51104
tza,2004,102.76588
tza,2005,106.99522
tza,2006,110.19988
tza,2007,112.04149
tza,2008,113.06177
tza,2009,106.57514
tza,2010,101.90998
tza,2011,95.55952
tza,2012,93.08114
tza,2013,88.16886
tza,2014,84.6494
tza,2015,82.451
tza,2016,83.37702
tza,2017,87.71034
tza,2018,92.97081
tza,2019,95.16883
tza,2020,95.49225
uga,1970,48.42413
uga,1971,50.81721
uga,1972,47.87542
uga,1974,49.67669
uga,1975,54.31872
uga,1976,55.10783
uga,1977,58.55446
uga,1978,60.15951
uga,1979,58.67106
uga,1980,60.22775
uga,1981,63.56905
uga,1982,70.95107
uga,1983,72.41384
uga,1984,78.06851
uga,1985,82.161
uga,1986,80.48202
uga,1987,81.33385
uga,1988,83.37763
uga,1989,77.94097
uga,1990,78.85729
uga,1991,78.62417
uga,1992,71.83366
uga,1993,76.51476
uga,1994,71.66528
uga,1995,75.70496
uga,1996,75.98621
uga,1997,126.08203
uga,1998,131.60953
uga,1999,137.15805
uga,2000,136.466
uga,2001,136.97452
uga,2002,139.51624
uga,2003,140.29564
uga,2004,130.87267
uga,2005,123.86072
uga,2006,121.91485
uga,2007,121.00259
uga,2008,123.6937
uga,2009,124.67426
uga,2010,121.54994
uga,2011,113.69816
uga,2012,113.19737
uga,2013,111.09983
uga,2015,101.58996
uga,2016,102.36505
uga,2017,101.30361
ukr,1993,117.89116
ukr,1994,118.06065
ukr,1998,115.60663
ukr,1999,113.83968
ukr,2000,113.34858
ukr,2001,119.02944
ukr,2002,124.99283
ukr,2003,97.30791
ukr,2004,96.91245
ukr,2005,106.64027
ukr,2006,100.2995
ukr,2007,98.18819
ukr,2008,96.8615
ukr,2009,96.77308
ukr,2010,98.54598
ukr,2011,100.03592
ukr,2012,100.08139
ukr,2013,100.24066
ukr,2014,98.03207
ury,1970,114.91129
ury,1971,113.46684
ury,1972,111.37487
ury,1973,112.16965
ury,1974,107.87269
ury,1975,107.32983
ury,1976,109.35096
ury,1977,110.46942
ury,1978,106.11251
ury,1979,108.7449
ury,1980,107.38843
ury,1981,123.52508
ury,1983,107.88383
ury,1984,106.73175
ury,1985,107.47727
ury,1986,106.51288
ury,1987,106.70159
ury,1988,107.20539
ury,1989,108.53894
ury,1990,109.28235
ury,1991,109.46529
ury,1992,109.79993
ury,1993,109.97956
ury,1994,109.15271
ury,1995,108.83907
ury,1996,108.78321
ury,1997,113.39048
ury,1998,112.51447
ury,1999,112.06098
ury,2000,109.94365
ury,2001,109.53829
ury,2002,111.51415
ury,2003,112.64537
ury,2004,114.33361
ury,2005,115.61105
ury,2006,117.308
ury,2007,116.83084
ury,2008,116.29336
ury,2009,115.94599
ury,2010,114.64472
ury,2011,114.92095
ury,2012,113.57553
ury,2013,113.1138
ury,2014,112.55458
ury,2015,112.22581
ury,2016,110.85447
ury,2017,109.31879
ury,2018,106.5153
ury,2019,104.58132
usa,1981,97.59748
usa,1982,99.85345
usa,1983,99.26839
usa,1984,97.47129
usa,1985,97.47335
usa,1986,99.27895
usa,1987,101.39042
usa,1990,106.3277
usa,1991,106.2572
usa,1993,104.90173
usa,1994,103.60595
usa,1995,104.63593
usa,1996,104.18811
usa,1998,101.29729
usa,1999,100.57808
usa,2005,102.41138
usa,2013,99.85975
usa,2014,99.83744
usa,2015,100.31204
usa,2016,101.44578
usa,2017,102.20446
usa,2018,101.31424
usa,2019,100.63408
uzb,1981,114.14049
uzb,1986,118.55808
uzb,1989,110.72034
uzb,1990,111.04823
uzb,1991,112.38828
uzb,1992,105.04994
uzb,1993,104.42144
uzb,1994,106.62937
uzb,1995,107.27871
uzb,1996,102.19163
uzb,1997,100.1108
uzb,1998,99.33143
uzb,1999,99.09267
uzb,2000,99.49674
uzb,2001,99.29918
uzb,2002,98.47961
uzb,2003,96.67537
uzb,2004,96.67431
uzb,2005,97.10597
uzb,2006,96.44006
uzb,2007,95.17135
uzb,2008,94.02812
uzb,2009,93.41861
uzb,2010,94.73593
uzb,2011,95.48142
uzb,2012,97.2065
uzb,2013,98.4654
uzb,2014,99.23404
uzb,2015,100.63643
uzb,2016,102.2681
uzb,2017,104.40027
uzb,2018,104.997
uzb,2019,102.83721
uzb,2020,100.96193
vct,1971,135.18555
vct,1972,163.84377
vct,1974,103.55776
vct,1975,98.55018
vct,1976,105.52533
vct,1982,106.1924
vct,1984,114.86407
vct,1986,128.66884
vct,1987,117.08594
vct,1991,114.09773
vct,1994,119.39716
vct,1998,125.32021
vct,1999,125.35228
vct,2000,121.20732
vct,2001,121.35372
vct,2002,117.06493
vct,2003,121.40137
vct,2004,116.64519
vct,2005,123.96803
vct,2007,111.48384
vct,2008,112.84176
vct,2009,110.70819
vct,2010,111.89277
vct,2011,106.72688
vct,2012,113.73301
vct,2013,113.94898
vct,2014,111.39486
vct,2015,110.72412
vct,2016,110.54963
vct,2017,111.50487
vct,2018,114.05903
ven,1971,89.95102
ven,1972,91.08276
ven,1973,91.50736
ven,1974,90.68604
ven,1975,91.7173
ven,1976,95.25636
ven,1977,97.5926
ven,1978,100.27201
ven,1979,101.65388
ven,1980,103.72418
ven,1983,105.92993
ven,1984,106.78362
ven,1985,107.78278
ven,1986,107.67603
ven,1987,106.78771
ven,1988,106.16207
ven,1989,105.64637
ven,1991,110.71691
ven,1992,112.931
ven,1993,111.41447
ven,1996,101.4149
ven,1997,102.66804
ven,1999,100.61069
ven,2000,102.27408
ven,2001,105.17474
ven,2002,107.66654
ven,2003,105.76933
ven,2004,105.64765
ven,2005,105.14342
ven,2006,105.09818
ven,2007,107.0852
ven,2008,104.32189
ven,2009,104.68115
ven,2010,104.15924
ven,2011,103.66811
ven,2012,103.28846
ven,2013,103.23389
ven,2014,102.21326
ven,2015,102.04667
ven,2016,100.10257
ven,2017,98.25067
vgb,1971,132.43547
vgb,1972,110.92077
vgb,1973,113.1063
vgb,1974,95.8711
vgb,1975,103.9604
vgb,1976,104.45986
vgb,1979,109.53878
vgb,1981,104.86258
vgb,1983,111.34133
vgb,1984,120.88889
vgb,1985,121.43659
vgb,1990,123.96694
vgb,1991,126.45557
vgb,1992,127.72277
vgb,1994,119.85226
vgb,1995,121.77419
vgb,1999,112.56
vgb,2000,108.79377
vgb,2001,105.67322
vgb,2002,110.46959
vgb,2003,112.1517
vgb,2004,113.23529
vgb,2005,114.76664
vgb,2006,112.93942
vgb,2007,113.47414
vgb,2009,109.55326
vgb,2010,109.95324
vgb,2011,105.63472
vgb,2012,105.14139
vgb,2013,108.03109
vgb,2014,113.89808
vgb,2015,122.28298
vgb,2016,125.53343
vgb,2017,131.50073
vgb,2018,102.64386
vgb,2019,117.29508
vgb,2020,121.31716
vir,1991,125.61193
vir,1993,132.63876
vnm,1976,109.25513
vnm,1977,111.50347
vnm,1978,116.99588
vnm,1979,105.91494
vnm,1980,112.6824
vnm,1981,111.06291
vnm,1985,106.57721
vnm,1986,107.97412
vnm,1991,106.6098
vnm,1995,113.88317
vnm,1998,117.0136
vnm,1999,115.2198
vnm,2000,111.78113
vnm,2001,108.89468
vnm,2002,105.61804
vnm,2003,102.72969
vnm,2004,101.72162
vnm,2005,100.13518
vnm,2006,99.65517
vnm,2007,101.42787
vnm,2009,103.44451
vnm,2010,108.09772
vnm,2011,109.29035
vnm,2012,107.16552
vnm,2013,109.25322
vnm,2014,110.41607
vnm,2015,109.66804
vnm,2016,110.41134
vnm,2017,108.24641
vnm,2018,109.46457
vnm,2019,114.28067
vnm,2020,115.89739
vut,1970,133.25114
vut,1971,129.40955
vut,1972,122.66683
vut,1973,123.032
vut,1974,124.04805
vut,1975,122.31679
vut,1976,123.21988
vut,1977,123.03571
vut,1978,122.48701
vut,1979,124.10626
vut,1980,121.63771
vut,1981,117.83289
vut,1989,104.87234
vut,1990,98.30007
vut,1991,98.62089
vut,1992,101.11392
vut,1993,112.82613
vut,1994,111.75245
vut,1997,113.14325
vut,1998,120.92554
vut,1999,119.30861
vut,2000,121.81759
vut,2001,121.74358
vut,2002,122.13582
vut,2003,125.54915
vut,2004,122.3632
vut,2005,119.16277
vut,2006,112.61204
vut,2007,113.85267
vut,2008,113.97656
vut,2009,114.32724
vut,2010,123.03396
vut,2013,120.20536
vut,2015,110.68912
vut,2019,121.08605
vut,2020,123.29007
wsm,1970,83.99386
wsm,1971,87.13523
wsm,1972,84.29155
wsm,1973,89.66864
wsm,1975,87.19184
wsm,1976,93.73778
wsm,1977,96.54557
wsm,1978,97.84461
wsm,1979,99.20915
wsm,1980,98.30161
wsm,1981,96.4897
wsm,1982,94.48947
wsm,1983,95.31686
wsm,1986,96.81688
wsm,1994,98.51197
wsm,1995,98.80829
wsm,1996,98.25085
wsm,1997,98.01604
wsm,1998,96.25299
wsm,1999,96.08661
wsm,2000,95.8998
wsm,2001,99.42253
wsm,2002,104.36211
wsm,2003,107.17168
wsm,2004,108.47208
wsm,2005,108.99696
wsm,2006,108.46384
wsm,2007,107.66701
wsm,2009,107.81109
wsm,2010,111.50794
wsm,2011,107.76304
wsm,2012,107.48428
wsm,2014,107.71227
wsm,2015,106.35582
wsm,2016,106.63375
wsm,2017,108.41151
wsm,2018,110.61015
wsm,2019,114.54212
wsm,2020,118.56856
yem,1999,92.55766
yem,2001,95.62248
yem,2002,95.99071
yem,2003,98.10312
yem,2004,101.05045
yem,2005,102.22472
yem,2008,99.85379
yem,2010,100.88751
yem,2011,105.31166
yem,2012,103.96808
yem,2013,106.59678
yem,2016,99.92056
zaf,1970,100.54051
zaf,1986,80.47964
zaf,1987,81.61101
zaf,1988,81.54957
zaf,1989,105.08572
zaf,1990,104.68135
zaf,1991,105.56148
zaf,1994,110.6321
zaf,1995,111.35536
zaf,1997,109.8023
zaf,1998,108.39942
zaf,1999,108.21582
zaf,2000,103.5992
zaf,2001,103.46011
zaf,2002,105.35385
zaf,2003,106.99348
zaf,2004,108.25962
zaf,2005,107.75295
zaf,2006,108.12821
zaf,2007,109.67697
zaf,2008,109.18785
zaf,2009,108.18517
zaf,2010,106.75737
zaf,2011,105.53553
zaf,2012,105.41124
zaf,2013,104.86168
zaf,2014,104.71603
zaf,2015,109.17408
zaf,2016,104.84414
zaf,2017,102.5566
zaf,2018,100.44826
zaf,2019,100.09591
zmb,1970,94.62259
zmb,1971,94.88536
zmb,1972,97.32649
zmb,1973,97.45868
zmb,1974,99.55662
zmb,1975,97.70179
zmb,1976,98.11825
zmb,1977,97.25766
zmb,1978,96.10898
zmb,1979,95.32894
zmb,1980,95.81857
zmb,1981,94.42315
zmb,1982,94.86529
zmb,1983,97.30329
zmb,1984,99.74901
zmb,1985,102.43915
zmb,1986,100.70328
zmb,1988,97.57346
zmb,1994,89.35233
zmb,1995,87.27814
zmb,1996,86.22248
zmb,1998,84.24729
zmb,1999,82.55541
zmb,2000,82.23484
zmb,2001,82.04737
zmb,2002,85.43069
zmb,2004,103.95385
zmb,2005,115.37391
zmb,2006,115.15685
zmb,2007,116.78494
zmb,2008,117.12034
zmb,2009,109.6616
zmb,2010,106.64461
zmb,2011,108.65226
zmb,2012,107.88694
zmb,2013,102.53697
zmb,2014,104.15067
zmb,2015,101.30844
zmb,2016,97.63321
zmb,2017,97.5433
zwe,1970,76.94667
zwe,1971,69.6499
zwe,1972,72.71306
zwe,1973,73.07466
zwe,1974,74.12878
zwe,1975,73.69743
zwe,1976,72.54921
zwe,1977,70.23773
zwe,1978,62.89984
zwe,1979,61.16569
zwe,1981,114.15603
zwe,1982,122.01502
zwe,1983,125.47358
zwe,1984,125.1754
zwe,1985,124.86871
zwe,1986,121.64018
zwe,1987,112.37985
zwe,1988,107.33989
zwe,1989,105.91519
zwe,1990,98.92687
zwe,1991,106.63445
zwe,1992,104.46039
zwe,1995,108.69277
zwe,1996,107.56879
zwe,1998,106.06246
zwe,1999,105.88203
zwe,2000,107.30574
zwe,2001,111.75213
zwe,2002,106.54364
zwe,2003,105.41623
zwe,2012,113.65097
zwe,2013,111.07573
zwe,2015,104.89504
zwe,2016,102.15542
zwe,2017,99.31843
zwe,2018,97.91461
zwe,2019,97.18021
zwe,2020,97.05782
