geo,time,ny_gnp_mktp_kd
tgo,2010,3088063077.67302
tgo,2011,3491775956.03298
tgo,2012,3528654415.94187
tgo,2013,3759727453.62622
tgo,2014,3997970854.57886
tgo,2015,4321508266.66658
tgo,2016,4452564973.53175
tgo,2017,4616433724.1544
tgo,2018,4855557481.10243
tgo,2019,5122441575.4284
tgo,2020,5207735390.06301
tha,2015,380595105656.72998
tjk,2015,9798023721.8283
tkm,2015,33705628571.4286
tls,2000,1105599595.60657
tls,2001,1243448355.89427
tls,2002,1388736394.92966
tls,2003,1170846736.04979
tls,2004,1301668261.85513
tls,2005,1577792740.04327
tls,2006,2237967579.61202
tls,2007,3031715333.45576
tls,2008,4486575723.05907
tls,2009,3557690894.88234
tls,2010,4308114402.07391
tls,2011,5273238994.73932
tls,2012,4652081362.89471
tls,2013,4152214513.551
tls,2014,3404559376.97268
tls,2015,2792587886.38864
tls,2016,2237502520.18591
tls,2017,2273693473.41805
tls,2018,2263449999.42975
tls,2019,2556338568.09718
tls,2020,2563985944.36793
ton,2015,441521434.82065
tto,2015,24530655439.5208
tun,1965,4746561533.98636
tun,1966,4905727286.49008
tun,1967,4873097308.53166
tun,1968,5354982743.16835
tun,1969,5601587211.27213
tun,1970,5896471013.8748
tun,1971,6562635846.90249
tun,1972,7723635876.36044
tun,1973,7607991263.99325
tun,1974,8264709630.26943
tun,1975,8893981394.64027
tun,1976,9519449921.79859
tun,1977,9872711071.49784
tun,1978,10528331910.7296
tun,1979,11199539014.6689
tun,1980,12070049730.5703
tun,1981,12707511802.4818
tun,1982,12638801407.6013
tun,1983,13277381030.2357
tun,1984,14061667084.8035
tun,1985,14736220875.11
tun,1986,14485514325.0918
tun,1987,15415874167.6876
tun,1988,15440040637.739
tun,1989,15727482001.5565
tun,1990,17167330005.3928
tun,1991,17713529321.538
tun,1992,19033149671.6364
tun,1993,19215584426.296
tun,1994,19924984459.8034
tun,1995,20536491649.20729
tun,1996,21903013717.9564
tun,1997,23277070710.1587
tun,1998,24470843714.9137
tun,1999,25965748520.706
tun,2000,27087535345.3068
tun,2001,28091807003.7771
tun,2002,28461194654.3611
tun,2003,29887198537.3451
tun,2004,31713731690.1018
tun,2005,32513641155.2361
tun,2006,34384057760.3777
tun,2007,36525695366.6945
tun,2008,37980215436.3902
tun,2009,39325513598.691
tun,2010,40377587154.2253
tun,2011,39760177337.9565
tun,2012,41513587423.2444
tun,2013,42274392234.1524
tun,2014,43802527567.4312
tun,2015,44440550286.4632
tun,2016,45050403605.0159
tun,2017,45924964758.1644
tun,2018,46966946083.4863
tur,2015,854632642426.47083
tuv,2015,55661783.48734
tza,1990,13251733421.1042
tza,1991,13584513493.4203
tza,1992,13640392184.6237
tza,1993,13842252147.6344
tza,1994,14107523511.7918
tza,1995,14709448600.5729
tza,1996,15554231898.481
tza,1997,16025439146.8362
tza,1998,16717931789.8691
tza,1999,17530322773.856
tza,2000,18296717921.9679
tza,2001,19137906381.081
tza,2002,20839231913.8103
tza,2003,22102541037.2225
tza,2004,23740486347.3945
tza,2005,25367428016.3771
tza,2006,27518406509.1216
tza,2007,29040863016.312
tza,2008,30752705689.8009
tza,2009,32400837999.3316
tza,2010,34185964950.6406
tza,2011,36791544744.7335
tza,2012,38605760246.6507
tza,2013,41173020052.8011
tza,2014,43896819847.9031
tza,2015,46478404057.9675
tza,2016,49487466936.0268
tza,2017,52822377046.2902
tza,2018,56231066337.1897
tza,2019,61047636110.1359
tza,2020,61047959184.2708
uga,1982,4918707186.51123
uga,1983,5150203569.07384
uga,1984,5173939709.01535
uga,1985,4991360039.30995
uga,1986,5033617928.11672
uga,1987,5255198854.86181
uga,1988,5681347763.86084
uga,1989,6020021226.55033
uga,1990,6376997368.23873
uga,1991,6738124312.28762
uga,1992,6882103765.86637
uga,1993,7562758383.64225
uga,1994,8043873529.1486
uga,1995,9013984747.29032
uga,1996,9862103456.54311
uga,1997,10419206158.7191
uga,1998,10946893182.4194
uga,1999,11816005435.4104
uga,2000,12007275417.5331
uga,2001,12465817958.4508
uga,2002,13686288347.441
uga,2003,14586208554.9526
uga,2004,15481416636.7818
uga,2005,16424036875.4407
uga,2006,18276204286.0969
uga,2007,19920922128.3331
uga,2008,21682762731.0378
uga,2009,23195128803.5453
uga,2010,24486818550.4313
uga,2011,26822667197.9108
uga,2012,27688745776.591
uga,2013,28653385968.6642
uga,2014,30066847498.9132
uga,2015,31759208216.1898
uga,2016,33324361800.8696
uga,2017,34162311900.5768
uga,2018,36128584105.7264
uga,2019,38534800281.1576
uga,2020,40060542799.7466
ukr,1991,150390355545.62601
ukr,1992,132801395086.741
ukr,1993,111842833752.814
ukr,1994,87292759753.92
ukr,1995,76506162628.0217
ukr,1996,68809454194.3764
ukr,1997,66728262911.7058
ukr,1998,65018335358.88689
ukr,1999,64457211722.2933
ukr,2000,66217861877.3961
ukr,2001,72930336141.54329
ukr,2002,76861379015.08499
ukr,2003,84265492879.28081
ukr,2004,94375660885.64728
ukr,2005,96991808084.96248
ukr,2006,103583157968.556
ukr,2007,112623813310.82401
ukr,2008,114178910683.005
ukr,2009,96937282184.2368
ukr,2010,102608108675.304
ukr,2011,106788373056.55499
ukr,2012,111014501915.645
ukr,2013,110635752479.134
ukr,2014,99792803076.6608
ukr,2015,94833346303.6801
ukr,2016,94273184598.8307
ukr,2017,96947974182.6707
ukr,2018,99845961697.8929
ukr,2019,103329326611.83701
ukr,2020,100687656597.88499
ury,1965,16084028927.417
ury,1966,16553826903.3635
ury,1967,15862656820.8326
ury,1968,16204564051.5722
ury,1969,17219590745.0237
ury,1970,19795618773.0453
ury,1971,17644297018.4365
ury,1972,17241522822.8006
ury,1973,16273542606.7812
ury,1974,17829019318.261
ury,1975,18763486350.8498
ury,1976,19566397508.4309
ury,1977,19924822256.47409
ury,1978,21007506170.2197
ury,1979,22474433944.35469
ury,1980,23096133868.4879
ury,1981,24190502683.9541
ury,1982,21532952447.414
ury,1983,18718056224.8494
ury,1984,18162694773.3289
ury,1985,18453705924.5666
ury,1986,20527837567.2886
ury,1987,22336593796.2341
ury,1988,22687033734.9044
ury,1989,22850811873.8145
ury,1990,23117604670.3073
ury,1991,24218353607.18349
ury,1992,26266998225.8158
ury,1993,27003403934.127
ury,1994,28900228909.1519
ury,1995,28555683795.447
ury,1996,30204331494.1222
ury,1997,32992437783.477
ury,1998,34471764693.7612
ury,1999,34011858350.4686
ury,2000,33324407946.1372
ury,2001,32032148587.2616
ury,2002,29804956028.756
ury,2003,28743154430.2668
ury,2004,30113244568.108
ury,2005,32833948268.6745
ury,2006,34392077749.1927
ury,2007,36642669325.241
ury,2008,38980064229.6359
ury,2009,40507006916.2268
ury,2010,43446869597.3718
ury,2011,45828998490.5543
ury,2012,45502492607.7583
ury,2013,48669450733.4871
ury,2014,49625541604.3994
ury,2015,50826382337.8733
ury,2016,51564378407.1192
ury,2017,51895287783.90369
ury,2018,52079892128.55289
ury,2019,52715213447.61649
ury,2020,49338245305.4104
usa,1970,5272401773074.88965
usa,1971,5449076279043.40039
usa,1972,5736521038137.82031
usa,1973,6073405308743.62988
usa,1974,6047332484869.64941
usa,1975,6021387254546.0498
usa,1976,6353682003515.58008
usa,1977,6652015307234.75977
usa,1978,7015928215531.08984
usa,1979,7258928640804.7998
usa,1980,7238347224399.29883
usa,1981,7409662154586.17969
usa,1982,7281597510559.80957
usa,1983,7610182394786.23047
usa,1984,8150544421732.1709
usa,1985,8464296874565.46094
usa,1986,8738815462190.78125
usa,1987,9040086941040.57031
usa,1988,9424487027402.17969
usa,1989,9771248248077.71289
usa,1990,9969511342750.01953
usa,1991,9952164841978.16016
usa,1992,10298956427263.59961
usa,1993,10580038515038.69922
usa,1994,10991056016617.5
usa,1995,11291729700291.59961
usa,1996,11719618112094.30078
usa,1997,12219789102356.90039
usa,1998,12757409188721.5
usa,1999,13380901107576.09961
usa,2000,13940552719734.19922
usa,2001,14094021738049.59961
usa,2002,14331454858500.90039
usa,2003,14754763624941.30078
usa,2004,15332932441427.09961
usa,2005,15862730047864
usa,2006,16277342400466.90039
usa,2007,16635996418902.90039
usa,2008,16665006743715.30078
usa,2009,16252802195432.59961
usa,2010,16723108353377.5
usa,2011,17008048598134
usa,2012,17375182948977.30078
usa,2013,17684726182385.39844
usa,2014,18126504376016.10156
usa,2015,18660910000000
usa,2016,18986505149823.10156
usa,2017,19481421896359.5
usa,2018,20049490092206
usa,2019,20446007187714.89453
usa,2020,19714336247701.69531
uzb,2015,87622913322.01151
vct,2015,737180407.40741
vnm,1994,48846510268.1982
vnm,1995,54708238998.50729
vnm,1996,59405223126.6015
vnm,1997,63823989160.5724
vnm,1998,67083393457.8496
vnm,1999,70562871977.0728
vnm,2000,75630744481.89868
vnm,2001,80383043983.54489
vnm,2002,85237543572.73511
vnm,2003,91164812019.62808
vnm,2004,97758892441.4942
vnm,2005,105121420157.51199
vnm,2006,112094553985.72
vnm,2007,119345348880.48199
vnm,2008,125833912936.03799
vnm,2009,130931832792.017
vnm,2010,139732353260.17899
vnm,2011,147647515901.45599
vnm,2012,155655697516.672
vnm,2013,163658328191.90701
vnm,2014,172550092905.80099
vnm,2015,181099655525.90201
vnm,2016,190762655988.53101
vnm,2017,201829081864.43201
vnm,2018,218829116607.76401
vnm,2019,234373808112.10199
vnm,2020,243160074293.34296
vut,2002,459038489.80754
vut,2003,477748644.5971
vut,2004,493882238.22801
vut,2005,512232238.94486
vut,2006,567484782.02599
vut,2007,582271813.8107
vut,2008,643564434.90986
vut,2009,641092132.46301
vut,2010,652897017.67908
vut,2011,678194181.53224
vut,2012,660659656.44809
vut,2013,694781816.26059
vut,2014,739261356.36622
vut,2015,744028766.15298
vut,2016,782743894.29183
vut,2017,815149983.31721
vut,2018,865616502.77009
vut,2019,947046311.26422
vut,2020,900912421.57564
wsm,2015,771638508.34018
yem,2015,41100102386.6049
zaf,1960,63409073013.65569
zaf,1961,65663545953.5527
zaf,1962,70233319006.4763
zaf,1963,75650671969.52278
zaf,1964,81557314042.06329
zaf,1965,86542134186.97791
zaf,1966,90476448378.98441
zaf,1967,97197010198.9243
zaf,1968,101036623350.246
zaf,1969,105650297438.442
zaf,1970,111193544639.737
zaf,1971,116363107657.96001
zaf,1972,118111750287.022
zaf,1973,123386798949.455
zaf,1974,130629180068.978
zaf,1975,132300729069.20399
zaf,1976,135279234508.162
zaf,1977,134931638048.49001
zaf,1978,139027203685.97198
zaf,1979,144370835445.073
zaf,1980,153676836761.34799
zaf,1981,161992326019.94901
zaf,1982,161549702529.98499
zaf,1983,158597302165.07401
zaf,1984,166668476080.423
zaf,1985,163886454310.76001
zaf,1986,164015014627.63699
zaf,1987,168647045874.23499
zaf,1988,176113905682.69101
zaf,1989,180226919065.94601
zaf,1990,179165146076.08301
zaf,1991,179074821551.95999
zaf,1992,175807546428.08499
zaf,1993,178525084894.54901
zaf,1994,184668598028.55096
zaf,1995,190180618987.07001
zaf,1996,197925251544.66199
zaf,1997,203078672361.33096
zaf,1998,203757150359.68097
zaf,1999,208592606952.36096
zaf,2000,217368025538.54401
zaf,2001,221756858415.362
zaf,2002,231165810165.58096
zaf,2003,237465009348.17401
zaf,2004,249937474018.14496
zaf,2005,263014356147.98801
zaf,2006,277746228531.29102
zaf,2007,288867063127.32001
zaf,2008,298594666104.73401
zaf,2009,296364133356.89502
zaf,2010,305492666382.98798
zaf,2011,313886551439.763
zaf,2012,320964968305.18597
zaf,2013,329273082101.20203
zaf,2014,333764214929.71802
zaf,2015,338766618711.13
zaf,2016,340040172078.28998
zaf,2017,343126347171.42499
zaf,2018,348230826906.65198
zaf,2019,349582267033.16803
zaf,2020,329777110244.69293
zmb,2015,20839208733.1386
zwe,2009,11631493788.0352
zwe,2010,13948068633.4687
zwe,2011,15857535592.5625
zwe,2012,18502953393.01649
zwe,2013,18904989869.6696
zwe,2014,19307159743.3824
zwe,2015,19597002300
zwe,2016,19729131083.9463
zwe,2017,20697261205.33369
zwe,2018,21751723738.3195
