geo,time,dt_dod_dstc_zs
uzb,2003,4.6411
uzb,2004,3.2071
uzb,2005,1.9106
uzb,2006,4.0542
uzb,2007,4.2621
uzb,2008,3.3678
uzb,2009,6.7532
uzb,2010,5.2941
uzb,2011,1.7354
uzb,2012,0.8746
uzb,2013,1.0804
uzb,2014,1.2635
uzb,2015,1.1975
uzb,2016,2.5107
uzb,2017,4.4331
uzb,2018,5.0576
uzb,2019,3.0094
uzb,2020,7.4236
vct,1970,0
vct,1971,0
vct,1972,0
vct,1973,0
vct,1974,0
vct,1975,0
vct,1976,0
vct,1977,0
vct,1978,0
vct,1979,0
vct,1980,0
vct,1981,0
vct,1982,0
vct,1983,5.5304
vct,1984,4.7011
vct,1985,7.5859
vct,1986,9.5781
vct,1987,7.3418
vct,1988,6.3743
vct,1989,3.3166
vct,1990,3.3709
vct,1991,3.032
vct,1992,2.0454
vct,1993,23.3345
vct,1994,19.9166
vct,1995,22.7985
vct,1996,24.0177
vct,1997,21.7132
vct,1998,20.8337
vct,1999,16.445
vct,2000,16.0768
vct,2001,16.5269
vct,2002,1.3454
vct,2003,1.615
vct,2004,1.5553
vct,2005,1.6938
vct,2006,0.2021
vct,2007,0.7761
vct,2008,0.0748
vct,2009,0.2099
vct,2010,0.0029
vct,2011,0.0072
vct,2012,0.0077
vct,2013,0.0024
vct,2014,0.002
vct,2015,0.0362
vct,2016,1.2289
vct,2017,0.1022
vct,2018,0
vct,2019,0
vct,2020,0
ven,1970,31.3263
ven,1971,31.7744
ven,1972,31.9841
ven,1973,32.0696
ven,1974,32.0613
ven,1975,31.9584
ven,1976,32.4881
ven,1977,50.2846
ven,1978,48.1142
ven,1979,48.8505
ven,1980,52.9217
ven,1981,52.8152
ven,1982,45.704
ven,1983,37.8785
ven,1984,25.4879
ven,1985,25.3254
ven,1986,4.5917
ven,1987,11.8154
ven,1988,15.1792
ven,1989,7.071
ven,1990,6.029
ven,1991,6.6934
ven,1992,13.9354
ven,1993,12.4729
ven,1994,10.101
ven,1995,8.5703
ven,1996,7.6435
ven,1997,19.1438
ven,1998,17.4567
ven,1999,15.287
ven,2000,16.5512
ven,2001,16.7697
ven,2002,16.18
ven,2003,15.1019
ven,2004,16.9319
ven,2005,20.0217
ven,2006,25.8561
ven,2007,30.1658
ven,2008,27.715
ven,2009,22.081
ven,2010,20.643
ven,2011,18.0393
ven,2012,18.495
ven,2013,19.3911
ven,2014,19.0091
ven,2015,24.5794
ven,2016,24.8818
ven,2017,25.0962
ven,2018,27.9234
ven,2019,29.3386
ven,2020,30.9402
vnm,1981,0
vnm,1982,0
vnm,1983,0
vnm,1984,0
vnm,1985,0
vnm,1986,0
vnm,1987,0.024
vnm,1988,0.729
vnm,1989,6.8204
vnm,1990,7.6505
vnm,1991,8.2591
vnm,1992,10.5989
vnm,1993,10.1924
vnm,1994,10.7153
vnm,1995,12.8404
vnm,1996,14.2689
vnm,1997,10.7267
vnm,1998,9.7414
vnm,1999,10.1839
vnm,2000,6.4102
vnm,2001,5.6925
vnm,2002,5.0874
vnm,2003,5.2741
vnm,2004,9.574
vnm,2005,10.9738
vnm,2006,13.0281
vnm,2007,18.9951
vnm,2008,15.8672
vnm,2009,14.6078
vnm,2010,15.426
vnm,2011,19.9933
vnm,2012,20.0452
vnm,2013,18.5835
vnm,2014,18.7764
vnm,2015,15.4058
vnm,2016,14.8486
vnm,2017,21.0376
vnm,2018,18.3286
vnm,2019,20.7924
vnm,2020,21.2752
vut,1981,0
vut,1982,0
vut,1983,65.9186
vut,1984,61.8251
vut,1985,57.0962
vut,1986,54.8324
vut,1987,42.2838
vut,1988,42.9451
vut,1989,31.3375
vut,1990,25.1192
vut,1991,3.5561
vut,1992,2.2911
vut,1993,7.4646
vut,1994,10.9694
vut,1995,10.2154
vut,1996,10.4428
vut,1997,18.4673
vut,1998,14.0258
vut,1999,1.2957
vut,2000,16.0336
vut,2001,26.0875
vut,2002,38.609
vut,2003,34.1304
vut,2004,29.3053
vut,2005,5.1919
vut,2006,12.7565
vut,2007,18.858
vut,2008,22.9127
vut,2009,18.916
vut,2010,28.1442
vut,2011,26.3387
vut,2012,28.5381
vut,2013,14.9458
vut,2014,39.7351
vut,2015,15.0763
vut,2016,12.8961
vut,2017,16.5527
vut,2018,11.2172
vut,2019,9.5334
vut,2020,8.428
wsm,1970,0
wsm,1971,0
wsm,1972,0
wsm,1973,0
wsm,1974,1.4493
wsm,1975,0
wsm,1976,0
wsm,1977,0
wsm,1978,0
wsm,1979,0
wsm,1980,0
wsm,1981,0.6676
wsm,1982,1.4979
wsm,1983,1.639
wsm,1984,1.0049
wsm,1985,0.5856
wsm,1986,0
wsm,1987,0
wsm,1988,0.0123
wsm,1989,0.0786
wsm,1990,0
wsm,1991,0.0058
wsm,1992,0
wsm,1993,0.0537
wsm,1994,0
wsm,1995,0
wsm,1996,0.0016
wsm,1997,0.0119
wsm,1998,0
wsm,1999,0
wsm,2000,0
wsm,2001,0.0032
wsm,2002,0.0063
wsm,2003,0
wsm,2004,0
wsm,2005,0
wsm,2006,0
wsm,2007,0
wsm,2008,0
wsm,2009,0.0037
wsm,2010,0
wsm,2011,0
wsm,2012,0
wsm,2013,0
wsm,2014,0
wsm,2015,0
wsm,2016,0
wsm,2017,0
wsm,2018,0
wsm,2019,0
wsm,2020,0.0006
yem,1971,14.3397
yem,1972,14.1187
yem,1973,13.9501
yem,1974,13.852
yem,1975,13.8554
yem,1976,13.8278
yem,1977,18.2587
yem,1978,14.2582
yem,1979,14.9904
yem,1980,10.8232
yem,1981,9.3034
yem,1982,8.7093
yem,1983,8.9455
yem,1984,12.2866
yem,1985,9.7137
yem,1986,10.5615
yem,1987,11.1516
yem,1988,16.1284
yem,1989,16.9499
yem,1990,18.7527
yem,1991,18.8047
yem,1992,20.0471
yem,1993,9.7847
yem,1994,10.8169
yem,1995,11.0208
yem,1996,9.6761
yem,1997,4.8491
yem,1998,2.8578
yem,1999,8.0435
yem,2000,13.3657
yem,2001,8.2097
yem,2002,6.1404
yem,2003,4.0184
yem,2004,5.3514
yem,2005,6.028
yem,2006,5.6978
yem,2007,6.7653
yem,2008,6.3175
yem,2009,7.4597
yem,2010,1.9093
yem,2011,2.042
yem,2012,1.8424
yem,2013,3.3739
yem,2014,4.0861
yem,2015,4.1138
yem,2016,3.4468
yem,2017,5.1198
yem,2018,5.1437
yem,2019,6.0507
yem,2020,6.4538
zaf,1994,35.7113
zaf,1995,38.1457
zaf,1996,41.5815
zaf,1997,35.6728
zaf,1998,43.9905
zaf,1999,42.0492
zaf,2000,35.8201
zaf,2001,32.5308
zaf,2002,22.9471
zaf,2003,21.664
zaf,2004,26.2715
zaf,2005,33.7079
zaf,2006,36.3258
zaf,2007,33.8857
zaf,2008,35.2716
zaf,2009,26.6014
zaf,2010,20.0407
zaf,2011,17.2456
zaf,2012,18.844
zaf,2013,19.251
zaf,2014,19.6882
zaf,2015,23.309
zaf,2016,20.6929
zaf,2017,18.8073
zaf,2018,21.1115
zaf,2019,18.6343
zaf,2020,16.2724
zmb,1970,19.6675
zmb,1971,19.5931
zmb,1972,19.6075
zmb,1973,19.5022
zmb,1974,19.5597
zmb,1975,19.7018
zmb,1976,19.715
zmb,1977,27.685
zmb,1978,25.2067
zmb,1979,21.4354
zmb,1980,18.0252
zmb,1981,16.9176
zmb,1982,17.6733
zmb,1983,13.6139
zmb,1984,11.8688
zmb,1985,14.9305
zmb,1986,18.4566
zmb,1987,17.7043
zmb,1988,21.4902
zmb,1989,23.6484
zmb,1990,20.4664
zmb,1991,19.2857
zmb,1992,19.8986
zmb,1993,20.0108
zmb,1994,11.8955
zmb,1995,5.9602
zmb,1996,6.749
zmb,1997,3.8727
zmb,1998,4.7754
zmb,1999,1.8438
zmb,2000,1.3123
zmb,2001,2.2783
zmb,2002,1.3741
zmb,2003,1.2968
zmb,2004,1.8152
zmb,2005,4.3639
zmb,2006,18.7716
zmb,2007,20.2036
zmb,2008,21.9354
zmb,2009,12.2359
zmb,2010,27.0428
zmb,2011,10.6296
zmb,2012,14.3682
zmb,2013,11.9145
zmb,2014,8.9108
zmb,2015,6.2794
zmb,2016,5.0051
zmb,2017,3.9243
zmb,2018,2.6461
zmb,2019,3.0124
zmb,2020,2.2548
zwe,1970,1.3768
zwe,1971,2.0097
zwe,1972,2.307
zwe,1973,0
zwe,1974,0
zwe,1975,0
zwe,1976,0
zwe,1977,23.0619
zwe,1978,6.2769
zwe,1979,6.2585
zwe,1980,11.4559
zwe,1981,31.591
zwe,1982,31.0517
zwe,1983,21.8652
zwe,1984,15.7033
zwe,1985,12.6692
zwe,1986,10.963
zwe,1987,8.9683
zwe,1988,11.0062
zwe,1989,14.3757
zwe,1990,17.8035
zwe,1991,15.9438
zwe,1992,16.9286
zwe,1993,13.9143
zwe,1994,10.8822
zwe,1995,13.4899
zwe,1996,15.7803
zwe,1997,19.6849
zwe,1998,16.4109
zwe,1999,16.9201
zwe,2000,14.518
zwe,2001,15.3553
zwe,2002,14.4303
zwe,2003,18.473
zwe,2004,21.0882
zwe,2005,24.5657
zwe,2006,27.7943
zwe,2007,31.1972
zwe,2008,31.7779
zwe,2009,26.7392
zwe,2010,27.0511
zwe,2011,28.0173
zwe,2012,27.4292
zwe,2013,32.6457
zwe,2014,31.5783
zwe,2015,31.8575
zwe,2016,27.3989
zwe,2017,29.7817
zwe,2018,26.8123
zwe,2019,28.7585
zwe,2020,30.2304
