geo,time,bn_cab_xoka_gd_zs
lby,2016,-17.96074
lby,2017,11.68432
lby,2018,21.43405
lby,2019,7.91843
lca,1980,-19.54565
lca,1981,-20.46857
lca,1982,-16.8
lca,1983,-2.49248
lca,1984,-5.32842
lca,1985,-4.39453
lca,1986,-1.96514
lca,1987,-3.81164
lca,1988,-4.16983
lca,1989,-12.99848
lca,1990,-9.84153
lca,1991,-11.7073
lca,1992,-8.31319
lca,1993,-7.32612
lca,1994,-6.77841
lca,1995,-4.74709
lca,1996,-7.33239
lca,1997,-9.76425
lca,1998,-6.85648
lca,1999,-12.03978
lca,2000,-10.16561
lca,2001,-12.05207
lca,2002,-11.77815
lca,2003,-14.9431
lca,2004,-8.54476
lca,2005,-11.40156
lca,2006,-24.36223
lca,2007,-25.79651
lca,2008,-23.63866
lca,2009,-9.75684
lca,2010,-13.6374
lca,2011,-15.38903
lca,2012,-11.39649
lca,2013,-6.02631
lca,2014,-2.48015
lca,2015,0.01194
lca,2016,-6.5178
lca,2017,-1.97541
lca,2018,1.49019
lca,2019,5.65338
lca,2020,-14.68658
lka,1975,-2.90218
lka,1976,-0.16551
lka,1977,3.46431
lka,1978,-2.39906
lka,1979,-6.72615
lka,1980,-16.28235
lka,1981,-10.06436
lka,1982,-11.49812
lka,1983,-9.01719
lka,1984,0.01454
lka,1985,-6.9993
lka,1986,-6.51148
lka,1987,-4.87948
lka,1988,-5.65273
lka,1989,-5.92088
lka,1990,-3.71365
lka,1991,-6.60834
lka,1992,-4.64457
lka,1993,-3.69703
lka,1994,-6.46388
lka,1995,-5.90911
lka,1996,-4.912
lka,1997,-2.61517
lka,1998,-1.44135
lka,1999,-3.58544
lka,2000,-6.3903
lka,2001,-1.36821
lka,2002,-1.42926
lka,2003,-0.37454
lka,2004,-3.13403
lka,2005,-2.66382
lka,2006,-5.2971
lka,2007,-4.33041
lka,2008,-9.5432
lka,2009,-0.51039
lka,2010,-1.89514
lka,2011,-7.06881
lka,2012,-5.85838
lka,2013,-3.41853
lka,2014,-2.50475
lka,2015,-2.33583
lka,2016,-2.11454
lka,2017,-2.64102
lka,2018,-3.18208
lka,2019,-2.19476
lka,2020,-1.34239
lso,1975,-0.72332
lso,1976,-23.13177
lso,1977,-4.75926
lso,1978,3.19253
lso,1979,0
lso,1980,13.0521
lso,1981,0.98416
lso,1982,38.00507
lso,1983,43.8193
lso,1984,47.85781
lso,1985,52.91779
lso,1986,43.1701
lso,1987,62.30149
lso,1988,23.32729
lso,1989,14.31841
lso,1990,17.04964
lso,1991,-16.90625
lso,1992,-19.67151
lso,1993,-13.39222
lso,1994,-3.10018
lso,1995,-16.45905
lso,1996,-26.46684
lso,1997,-25.34642
lso,1998,-25.94995
lso,1999,-22.09853
lso,2000,-8.58521
lso,2001,2.52301
lso,2002,6.6051
lso,2003,3.83957
lso,2004,6.66638
lso,2005,9.85147
lso,2006,15.73799
lso,2007,22.18877
lso,2008,19.51155
lso,2009,3.1702
lso,2010,-7.08448
lso,2011,-8.17385
lso,2012,-15.21951
lso,2013,-7.08395
lso,2014,-5.01884
lso,2015,-3.29013
lso,2016,-8.08299
lso,2017,-6.20775
lso,2018,-2.21192
lso,2019,-3.5432
lso,2020,-2.20206
ltu,1995,-7.80925
ltu,1996,-8.62044
ltu,1997,-9.69832
ltu,1998,-11.5504
ltu,1999,-10.88339
ltu,2000,-5.85606
ltu,2001,-4.68707
ltu,2002,-5.05405
ltu,2003,-6.80637
ltu,2004,-7.82054
ltu,2005,-7.3394
ltu,2006,-10.65995
ltu,2007,-15.35689
ltu,2008,-13.59614
ltu,2009,2.25097
ltu,2010,0.19534
ltu,2011,-3.65739
ltu,2012,-1.59868
ltu,2013,1.69941
ltu,2014,3.4052
ltu,2015,-2.44734
ltu,2016,-1.10143
ltu,2017,0.63708
ltu,2018,0.23341
ltu,2019,3.4642
ltu,2020,7.36028
lux,1999,7.53221
lux,2000,11.79804
lux,2001,7.73705
lux,2002,7.14278
lux,2003,7.23971
lux,2004,7.20484
lux,2005,6.92584
lux,2006,6.64664
lux,2007,6.54715
lux,2008,6.21865
lux,2009,5.5162
lux,2010,5.8143
lux,2011,5.62954
lux,2012,5.25542
lux,2013,5.20355
lux,2014,4.92857
lux,2015,4.86241
lux,2016,4.7193
lux,2017,4.54067
lux,2018,4.567
lux,2019,4.70902
lux,2020,4.21348
lva,1995,-0.27921
lva,1996,-4.68237
lva,1997,-5.28561
lva,1998,-9.06333
lva,1999,-8.68487
lva,2000,-3.65262
lva,2001,-5.98941
lva,2002,-5.47039
lva,2003,-7.21428
lva,2004,-11.63637
lva,2005,-11.67772
lva,2006,-20.95755
lva,2007,-20.6953
lva,2008,-12.50512
lva,2009,7.7961
lva,2010,1.72269
lva,2011,-3.4341
lva,2012,-3.72499
lva,2013,-2.78497
lva,2014,-1.68958
lva,2015,-0.60861
lva,2016,1.56294
lva,2017,1.30503
lva,2018,-0.20459
lva,2019,-0.66521
lva,2020,2.91332
mac,2002,31.52847
mac,2003,30.61697
mac,2004,32.95525
mac,2005,23.6538
mac,2006,14.89261
mac,2007,21.68496
mac,2008,15.56179
mac,2009,27.54673
mac,2010,38.91978
mac,2011,40.38048
mac,2012,38.83393
mac,2013,39.33522
mac,2014,32.70562
mac,2015,23.34257
mac,2016,26.52354
mac,2017,30.75021
mac,2018,32.98936
mac,2019,33.83884
mac,2020,15.15884
mar,1975,-5.60821
mar,1976,-14.27421
mar,1977,-16.51477
mar,1978,-9.90688
mar,1979,-9.44176
mar,1980,-6.47371
mar,1981,-10.27472
mar,1982,-10.55327
mar,1983,-5.45025
mar,1984,-6.63889
mar,1985,-5.94057
mar,1986,-1.07197
mar,1987,0.83487
mar,1988,1.83922
mar,1989,-2.99204
mar,1990,-0.64803
mar,1991,-1.28
mar,1992,-1.28344
mar,1993,-1.64699
mar,1994,-2.03049
mar,1995,-3.03845
mar,1996,0.08108
mar,1997,-0.22281
mar,1998,-0.34394
mar,1999,-0.40081
mar,2000,-1.22207
mar,2001,4.08282
mar,2002,3.49671
mar,2003,3.03815
mar,2004,1.62607
mar,2005,1.6691
mar,2006,2.05597
mar,2007,-0.1544
mar,2008,-4.89527
mar,2009,-5.35143
mar,2010,-4.2108
mar,2011,-7.89145
mar,2012,-9.74013
mar,2013,-7.34283
mar,2014,-5.99309
mar,2015,-2.1355
mar,2016,-4.04569
mar,2017,-3.35263
mar,2018,-5.25437
mar,2019,-3.67627
mar,2020,-1.42371
mda,1995,-4.82664
mda,1996,-11.31659
mda,1997,-14.24241
mda,1998,-19.70369
mda,1999,-5.79783
mda,2000,-7.62091
mda,2001,-1.80864
mda,2002,-1.19147
mda,2003,-6.56921
mda,2004,-1.77543
mda,2005,-7.55635
mda,2006,-11.3378
mda,2007,-15.24815
mda,2008,-16.11221
mda,2009,-8.91988
mda,2010,-6.90282
mda,2011,-10.125
mda,2012,-7.39015
mda,2013,-5.16296
mda,2014,-5.97568
mda,2015,-5.97581
mda,2016,-3.57332
mda,2017,-5.74358
mda,2018,-10.5778
mda,2019,-9.28603
mda,2020,-7.49029
mdg,1974,-2.06694
mdg,1975,-2.43621
mdg,1976,-1.28896
mdg,1977,-0.64189
mdg,1978,-2.97289
mdg,1979,-12.3023
mdg,1980,-10.69485
mdg,1981,-7.62349
mdg,1982,-6.25574
mdg,1983,-5.27244
mdg,1984,-4.94886
mdg,1985,-4.82703
mdg,1986,-3.28096
mdg,1987,-4.38305
mdg,1988,-4.70286
mdg,1989,-2.64045
mdg,1990,-6.74022
mdg,1991,-7.0591
mdg,1992,-5.32047
mdg,1993,-6.35407
mdg,1994,-7.86534
mdg,1995,-7.19054
mdg,1996,-3.09508
mdg,1997,-4.73439
mdg,1998,-6.57345
mdg,1999,-5.24791
mdg,2000,-5.62676
mdg,2001,-2.57549
mdg,2002,-8.9136
mdg,2003,-5.14633
mdg,2004,-7.87799
mdg,2005,-12.53082
mdg,2006,-9.15517
mdg,2007,-9.8857
mdg,2008,-15.63646
mdg,2009,-18.17186
mdg,2010,-8.94854
mdg,2011,-6.72775
mdg,2012,-7.46271
mdg,2013,-6.5055
mdg,2014,-0.64912
mdg,2015,-2.25942
mdg,2016,0.37814
mdg,2017,-0.22859
mdg,2018,0.71256
mdg,2019,-2.31345
mdg,2020,-5.49719
mdv,1980,-52.2801
mdv,1981,-45.10796
mdv,1982,-39.86548
mdv,1983,-41.84695
mdv,1984,-14.88536
mdv,1985,-4.32421
mdv,1986,-0.20804
mdv,1987,5.70441
mdv,1988,5.36592
mdv,1989,5.60359
mdv,1990,4.58228
mdv,1991,-3.676
mdv,1992,-6.89377
mdv,1993,-16.68822
mdv,1994,-3.12053
mdv,1995,-4.55206
mdv,1996,-1.65325
mdv,1997,-6.82898
mdv,1998,-4.04792
mdv,1999,-13.39531
mdv,2000,-8.24543
mdv,2001,-6.7496
mdv,2002,-3.96704
mdv,2003,-2.9746
mdv,2004,-9.97085
mdv,2005,-23.46727
mdv,2006,-19.17058
mdv,2007,-14.39487
mdv,2008,-26.92775
mdv,2009,-9.41593
mdv,2010,-7.57605
mdv,2011,-13.82085
mdv,2012,-6.39228
mdv,2013,-3.86626
mdv,2014,-3.18666
mdv,2015,-7.34158
mdv,2016,-23.57565
mdv,2017,-21.59557
mdv,2018,-28.34443
mdv,2019,-26.56409
mdv,2020,-35.46634
mex,1979,-4.01973
mex,1980,-5.08046
mex,1981,-6.15246
mex,1982,-3.18998
mex,1983,3.75642
mex,1984,2.27014
mex,1985,0.40979
mex,1986,-1.02341
mex,1987,2.87853
mex,1988,-1.30719
mex,1989,-2.63098
mex,1990,-2.85202
mex,1991,-4.75438
mex,1992,-6.73041
mex,1993,-4.67312
mex,1994,-5.61981
mex,1995,-0.43781
mex,1996,-0.61019
mex,1997,-1.53172
mex,1998,-3.03753
mex,1999,-2.33238
mex,2000,-2.649
mex,2001,-2.34602
mex,2002,-1.92673
mex,2003,-1.14419
mex,2004,-0.89699
mex,2005,-1.03173
mex,2006,-0.3639
mex,2007,-0.94014
mex,2008,-1.51425
mex,2009,-0.86177
mex,2010,-0.4566
mex,2011,-1.00733
mex,2012,-1.55132
mex,2013,-2.47269
mex,2014,-1.93354
mex,2015,-2.65206
mex,2016,-2.26107
mex,2017,-1.76172
mex,2018,-2.05533
mex,2019,-0.31281
mex,2020,2.43771
mhl,2005,-1.86095
mhl,2006,-4.36908
mhl,2007,-5.54278
mhl,2008,-3.63141
mhl,2009,-17.62738
mhl,2010,-8.94003
mhl,2011,-3.35635
mhl,2012,-10.86895
mhl,2013,-15.64457
mhl,2014,-2.67887
mhl,2015,-3.82573
mhl,2016,-8.04572
mhl,2017,6.06015
mhl,2018,23.93227
mkd,1996,-6.20721
mkd,1997,-7.0404
mkd,1998,-7.43809
mkd,1999,-1.69696
mkd,2000,-2.73307
mkd,2001,-6.34434
mkd,2002,-9.42564
mkd,2003,-3.75036
mkd,2004,-7.94691
mkd,2005,-2.54534
mkd,2006,-0.41608
mkd,2007,-7.26623
mkd,2008,-12.47076
mkd,2009,-6.48354
mkd,2010,-2.10791
mkd,2011,-2.49367
mkd,2012,-3.27479
mkd,2013,-1.63764
mkd,2014,-0.62988
mkd,2015,-1.91338
mkd,2016,-2.90235
mkd,2017,-0.8555
mkd,2018,-0.1306
mkd,2019,-3.28425
mkd,2020,-3.38856
mli,1975,-7.36104
mli,1976,-4.49681
mli,1977,0.51465
mli,1978,-11.94354
mli,1979,-7.10381
mli,1980,-7.06494
mli,1981,-9.0986
mli,1982,-8.63647
mli,1983,-7.91415
mli,1984,-9.65226
mli,1985,-15.06076
mli,1986,-13.71983
mli,1987,-10.21437
mli,1988,-11.11694
mli,1989,-6.88059
mli,1990,-8.24565
mli,1991,-6.33322
mli,1992,-8.4977
mli,1993,-6.6914
mli,1994,-7.81149
mli,1995,-10.48705
mli,1996,-9.37976
mli,1997,-6.61485
mli,1998,-7.12884
mli,1999,-7.35496
mli,2000,-8.61585
mli,2001,-8.94703
mli,2002,-3.82571
mli,2003,-5.76113
mli,2004,-7.51166
mli,2005,-7.00901
mli,2006,-3.16758
mli,2007,-7.13424
mli,2008,-10.85273
mli,2009,-6.42594
mli,2010,-11.14307
mli,2011,-5.05796
mli,2012,-2.19137
mli,2013,-2.83017
mli,2014,-4.71102
mli,2015,-5.32406
mli,2016,-7.24251
mli,2017,-7.89367
mli,2018,-4.89873
mli,2019,-7.45796
mli,2020,-2.17392
mlt,1971,0.4642
mlt,1972,7.63696
mlt,1973,8.78729
mlt,1974,1.37953
mlt,1975,12.48453
mlt,1976,10.42572
mlt,1977,6.39702
mlt,1978,9.15424
mlt,1979,4.65264
mlt,1980,3.10281
mlt,1981,6.94602
mlt,1982,1.00236
mlt,1983,-0.41655
mlt,1984,0.74806
mlt,1985,-2.30723
mlt,1986,0.47874
mlt,1987,1.28917
mlt,1988,3.02324
mlt,1989,-0.44697
mlt,1990,-2.18898
mlt,1991,-0.26796
mlt,1992,1.00067
mlt,1993,-3.113
mlt,1994,-4.3866
mlt,1995,-10.21064
mlt,1996,-11.04743
mlt,1997,-5.97615
mlt,1998,-5.80815
mlt,1999,-3.26138
mlt,2000,-11.80546
mlt,2001,-3.66075
mlt,2002,2.37644
mlt,2003,-2.86835
mlt,2004,-3.79893
mlt,2005,-6.51277
mlt,2006,-7.82937
mlt,2007,-2.00923
mlt,2008,-0.84663
mlt,2009,-6.41411
mlt,2010,-4.64482
mlt,2011,-0.13497
mlt,2012,1.59809
mlt,2013,2.56182
mlt,2014,8.53005
mlt,2015,2.70968
mlt,2016,-0.56614
mlt,2017,6.07093
mlt,2018,6.62291
mlt,2019,5.53822
mlt,2020,-3.07392
mmr,1976,-2.95403
mmr,1977,-10.16126
mmr,1978,-23.77066
mmr,1979,-39.39816
mmr,1980,-34.67899
mmr,1981,-29.75047
mmr,1982,-38.68452
mmr,1983,-24.75749
mmr,1984,-16.23782
mmr,1985,-15.675
mmr,1986,-18.49145
mmr,1987,-12.42838
mmr,1988,-12.63224
mmr,1989,-4.0599
mmr,1990,-21.1804
mmr,1991,-12.51287
mmr,1992,-5.16252
mmr,1993,-8.10812
mmr,1994,-3.39891
mmr,1995,-5.29709
mmr,1996,-4.85864
mmr,1997,-7.3145
mmr,1998,-10.71341
mmr,1999,-4.99463
mmr,2000,-3.06777
mmr,2001,-2.4435
mmr,2002,1.56418
mmr,2003,-0.2462
mmr,2004,1.17412
mmr,2005,5.49489
mmr,2006,6.6921
mmr,2007,8.85591
mmr,2008,5.4188
mmr,2009,3.34749
mmr,2010,4.16487
mmr,2011,-2.88463
mmr,2012,-2.15994
mmr,2013,-0.64152
mmr,2014,-3.92239
mmr,2015,-4.93157
mmr,2016,-3.18294
mmr,2017,-8.00136
mmr,2018,-3.81439
mmr,2019,0.09858
mne,2007,-39.7768
mne,2008,-49.64724
mne,2009,-27.68575
mne,2010,-20.56604
mne,2011,-14.62713
mne,2012,-15.6239
mne,2013,-11.45617
mne,2014,-12.43346
mne,2015,-10.93382
mne,2016,-16.17436
mne,2017,-15.71671
mne,2018,-17.13305
mne,2019,-14.36372
mne,2020,-25.9342
mng,1981,-34.95521
mng,1982,-33.12566
mng,1983,-30.23403
mng,1984,-35.25934
mng,1985,-37.20549
mng,1986,-36.62067
mng,1987,-32.79468
mng,1988,-32.24567
mng,1989,-33.28015
mng,1990,-24.17383
mng,1991,-3.97012
mng,1992,-3.66117
mng,1993,5.00389
mng,1994,4.99451
mng,1995,2.67876
mng,1996,-2.74203
mng,1997,5.75646
mng,1998,-6.72335
mng,1999,-5.46521
mng,2000,-6.14548
mng,2001,-4.86594
mng,2002,-7.52988
mng,2003,-6.185
mng,2004,3.16276
mng,2005,3.46785
mng,2006,10.90069
mng,2007,4.05637
mng,2008,-12.28376
mng,2009,-7.45625
mng,2010,-12.31622
mng,2011,-43.34552
mng,2012,-43.77123
mng,2013,-37.60767
mng,2014,-15.82088
mng,2015,-8.16234
mng,2016,-6.25748
mng,2017,-10.0641
mng,2018,-14.43689
mng,2019,-15.21633
mng,2020,-5.06732
moz,2005,-8.90408
moz,2006,-8.23186
moz,2007,-7.52281
moz,2008,-9.13655
moz,2009,-10.29158
moz,2010,-15.12376
moz,2011,-23.14675
moz,2012,-41.52687
moz,2013,-36.84063
moz,2014,-32.7225
moz,2015,-37.41372
moz,2016,-32.21915
moz,2017,-19.55919
moz,2018,-27.74973
moz,2019,-19.64515
moz,2020,-25.79338
mrt,1975,-8.98458
mrt,1976,-11.08885
mrt,1977,-15.29711
mrt,1978,-9.72025
mrt,1979,-10.18386
mrt,1980,-12.71583
mrt,1981,-13.30896
mrt,1982,-24.94341
mrt,1983,-18.28241
mrt,1984,-10.30315
mrt,1985,-11.4916
mrt,1986,-16.3712
mrt,1987,-10.94845
mrt,1988,-6.77608
mrt,1989,-1.2812
mrt,1990,-0.63884
mrt,1991,-1.40008
mrt,1992,-5.46479
mrt,1993,-9.41969
mrt,1994,-3.59161
mrt,1995,1.05695
mrt,1996,4.2814
mrt,1997,2.30835
mrt,1998,3.80083
mrt,2012,-18.22316
mrt,2013,-17.46847
mrt,2014,-22.34524
mrt,2015,-15.50136
mrt,2016,-11.04569
mrt,2017,-10.4279
mrt,2018,-13.22858
mrt,2019,-10.53412
mrt,2020,-7.28075
mus,1976,-4.99573
mus,1977,-9.46342
mus,1978,-11.53728
mus,1979,-12.02878
mus,1980,-10.34841
mus,1981,-12.85135
mus,1982,-3.81235
mus,1983,-1.75507
mus,1984,-4.90946
mus,1985,-2.74402
mus,1986,6.43149
mus,1987,3.45966
mus,1988,-2.63222
mus,1989,-4.74546
mus,1990,-4.49545
mus,1991,-0.58144
mus,1992,-0.00399
mus,1993,-2.81984
mus,1994,-6.52214
mus,1995,-0.54095
mus,1996,0.7686
mus,1997,-2.1242
mus,1998,0.07897
mus,1999,-2.85924
mus,2000,-0.79215
mus,2001,5.98403
mus,2002,5.15123
mus,2003,1.60192
mus,2004,-1.69921
mus,2005,-4.99251
mus,2006,-8.59905
mus,2007,-5.32426
mus,2008,-9.76705
mus,2009,-7.17475
mus,2010,-10.05404
mus,2011,-13.54615
mus,2012,-7.09173
mus,2013,-6.18547
mus,2014,-5.38941
mus,2015,-3.56632
mus,2016,-4.01678
mus,2017,-4.61733
mus,2018,-3.9162
mus,2019,-5.11537
mus,2020,-12.49552
mwi,1977,-7.6646
mwi,1978,-18.44537
mwi,1979,-25.10189
mwi,1980,-20.97727
mwi,1981,-11.76129
mwi,1982,-9.46504
mwi,1983,-10.69609
mwi,1984,-3.45579
mwi,1985,-11.17201
mwi,1986,-7.16879
mwi,1987,-5.12242
mwi,1988,-6.29446
mwi,1989,-3.22209
mwi,1990,-4.58265
mwi,1991,-10.33311
mwi,1992,-15.83244
mwi,1993,-7.99534
mwi,1994,-15.28871
mwi,1995,-5.58436
mwi,1996,-6.46312
mwi,1997,-10.37122
mwi,1998,-0.24997
mwi,1999,-8.87119
mwi,2000,-4.21543
mwi,2001,-3.49262
mwi,2002,-5.74104
mwi,2003,-7.75924
mwi,2004,-10.90275
mwi,2005,-13.86003
mwi,2006,-7.66809
mwi,2007,-9.43004
mwi,2008,-13.03109
mwi,2009,-8.78085
mwi,2010,-13.92725
mwi,2011,-14.20177
mwi,2012,-12.35248
mwi,2013,-22.39923
mwi,2014,-18.66025
mwi,2015,-16.70151
mwi,2016,-18.50922
mwi,2017,-17.1904
mwi,2018,-17.25389
mwi,2019,-15.12897
mwi,2020,-11.5941
mys,1974,-5.66987
mys,1975,-5.28318
mys,1976,5.30181
mys,1977,3.40138
mys,1978,0.776
mys,1979,4.43728
mys,1980,-1.08615
mys,1981,-9.8744
mys,1982,-13.37566
mys,1983,-11.47461
mys,1984,-4.88112
mys,1985,-1.92329
mys,1986,-0.36595
mys,1987,8.00259
mys,1988,5.29396
mys,1989,0.80962
mys,1990,-1.97598
mys,1991,-8.51148
mys,1992,-3.66302
mys,1993,-4.47113
mys,1994,-6.06906
mys,1995,-9.74414
mys,1996,-4.4241
mys,1997,-5.93494
mys,1998,13.20352
mys,1999,15.92408
mys,2000,9.04992
mys,2001,7.85356
mys,2002,7.12946
mys,2003,12.14235
mys,2004,12.08777
mys,2005,13.92
mys,2006,16.10382
mys,2007,15.38126
mys,2008,16.85963
mys,2009,15.723
mys,2010,10.05572
mys,2011,10.90499
mys,2012,5.18878
mys,2013,3.46613
mys,2014,4.39165
mys,2015,3.00892
mys,2016,2.36769
mys,2017,2.80784
mys,2018,2.23706
mys,2019,3.50294
mys,2020,4.25557
nam,1990,0.98774
nam,1991,3.5068
nam,1992,1.45076
nam,1993,3.38944
nam,1994,2.32737
nam,1995,4.42193
nam,1996,2.90187
nam,1997,2.17488
nam,1998,4.17858
nam,1999,-0.71355
nam,2000,4.883
nam,2001,0.29628
nam,2002,2.56343
nam,2003,5.39317
nam,2004,6.75264
nam,2005,4.54505
nam,2006,13.53276
nam,2007,8.46
nam,2008,-0.10705
nam,2009,-3.54487
nam,2010,-3.92247
nam,2011,-6.84777
nam,2012,-8.58338
nam,2013,-8.23767
nam,2014,-9.42888
nam,2015,-13.75787
nam,2016,-16.49713
nam,2017,-4.40175
nam,2018,-3.43847
nam,2019,-1.75946
nam,2020,3.02426
ncl,2002,-2.86679
ncl,2003,-0.756
ncl,2004,4.35183
ncl,2005,-1.80253
ncl,2006,-5.92906
ncl,2007,-3.33329
ncl,2008,-15.6459
ncl,2009,-9.46214
ncl,2010,-14.52185
ncl,2011,-13.44374
ncl,2012,-20.01999
ncl,2013,-17.767
ncl,2014,-12.22819
ncl,2015,-12.81019
ncl,2016,-7.49879
ner,1974,-2.70936
ner,1975,1.14929
ner,1976,-1.87642
ner,1977,-7.4047
ner,1978,-11.32579
ner,1979,-6.52189
ner,1980,-10.99019
ner,1981,-8.3604
ner,1982,-11.53907
ner,1983,-3.42934
ner,1984,0.08191
ner,1985,-4.44144
ner,1986,-8.19017
ner,1987,-7.91626
ner,1988,-10.10792
ner,1989,-11.78556
ner,1990,-6.71584
ner,1991,-5.36191
ner,1992,-4.7005
ner,1993,-3.18347
ner,1994,-6.50899
ner,1995,-6.58675
ner,1996,-4.52189
ner,1997,-5.80368
ner,1998,-5.7647
ner,1999,-5.40711
ner,2000,-4.65677
ner,2001,-3.77104
ner,2002,-5.95095
ner,2003,-6.45751
ner,2004,-6.1502
ner,2005,-7.10957
ner,2006,-6.60182
ner,2007,-6.13681
ner,2008,-8.96292
ner,2009,-18.02702
ner,2010,-14.48291
ner,2011,-16.33354
ner,2012,-10.83738
ner,2013,-11.25293
ner,2014,-12.03109
ner,2015,-15.34734
ner,2016,-11.36336
ner,2017,-11.39345
ner,2018,-12.68691
ner,2019,-12.17393
ner,2020,-13.21362
nga,1977,-2.81938
nga,1978,-10.2779
nga,1979,3.53473
nga,1980,8.06454
nga,1981,-3.93611
nga,1982,-5.10038
nga,1983,-4.46141
nga,1984,0.16688
nga,1985,3.53046
nga,1986,0.38478
nga,1987,-0.13897
nga,1988,-0.59711
nga,1989,2.476
nga,1990,9.23137
nga,1991,2.44829
nga,1992,4.7448
nga,1993,-2.812
nga,1994,-6.28951
nga,1995,-1.82088
nga,1996,2.15132
nga,1997,0.30893
nga,1998,-2.21441
nga,1999,0.85182
nga,2000,10.6943
nga,2001,3.34695
nga,2002,1.13551
nga,2003,3.23186
nga,2004,12.3477
nga,2005,20.73932
nga,2006,15.46673
nga,2007,10.03109
nga,2008,8.58535
nga,2009,4.70138
nga,2010,3.62734
nga,2011,2.63421
nga,2012,3.81432
nga,2013,3.74469
nga,2014,0.16583
nga,2015,-3.17143
nga,2016,1.25472
nga,2017,3.3771
nga,2018,1.57621
nga,2019,-3.26408
nga,2020,-3.92694
nic,1977,-8.12105
nic,1978,-1.1624
nic,1979,11.79433
nic,1980,-18.7919
nic,1981,-24.1638
nic,1982,-20.84647
nic,1983,-18.49569
nic,1984,-19.22707
nic,1985,-28.72402
nic,1986,-23.92825
nic,1987,-17.92682
nic,1988,-27.19217
nic,1989,-35.69931
nic,1990,-30.23412
nic,1991,-17.74579
nic,1992,-42.8938
nic,1993,-34.40454
nic,1994,-23.5792
nic,1995,-17.44921
nic,1996,-19.14356
nic,1997,-19.152
nic,1998,-14.8133
nic,1999,-19.11927
nic,2000,-18.32073
nic,2001,-15.41006
nic,2002,-15.00896
nic,2003,-13.25516
nic,2004,-11.86079
nic,2005,-12.39564
nic,2006,-13.08066
nic,2007,-16.25935
nic,2008,-17.06848
nic,2009,-8.45315
nic,2010,-8.87471
nic,2011,-11.9078
nic,2012,-11.72426
nic,2013,-12.56854
nic,2014,-8.02833
nic,2015,-9.87324
nic,2016,-8.48331
nic,2017,-7.16023
nic,2018,-1.79728
nic,2019,5.9796
nic,2020,7.58864
nld,1967,2.42025
nld,1968,2.71004
nld,1969,2.23358
nld,1970,0.50595
nld,1971,1.17648
nld,1972,3.84006
nld,1973,4.48762
nld,1974,3.48449
nld,1975,2.38789
nld,1976,3.28575
nld,1977,1.11269
nld,1978,-0.58032
nld,1979,0.19465
nld,1980,-0.4381
nld,1981,2.33101
nld,1982,3.17091
nld,1983,3.31634
nld,1984,4.43338
nld,1985,2.95297
nld,1986,2.14985
nld,1987,1.70845
nld,1988,2.72305
nld,1989,3.88595
nld,1990,2.54101
nld,1991,2.27984
nld,1992,1.88628
nld,1993,3.73451
nld,1994,4.56155
nld,1995,5.69813
nld,1996,4.7731
nld,1997,6.0163
nld,1998,2.97507
nld,1999,3.50782
nld,2000,1.73837
nld,2001,2.27393
nld,2002,2.32819
nld,2003,5.15318
nld,2004,6.73082
nld,2005,6.06557
nld,2006,7.7927
nld,2007,5.89865
nld,2008,4.09328
nld,2009,5.74433
nld,2010,7.29346
nld,2011,8.98884
nld,2012,10.67011
nld,2013,9.74685
nld,2014,8.5133
nld,2015,6.34593
nld,2016,8.031
nld,2017,10.82079
nld,2018,10.83753
nld,2019,9.36952
nld,2020,6.96548
nld_curacao,2011,-28.94321
nld_curacao,2012,-28.58574
nld_curacao,2013,-24.2766
nld_curacao,2014,-16.0149
nld_curacao,2015,-16.47701
nld_curacao,2016,-18.74395
nld_curacao,2017,-21.81003
nld_curacao,2018,-25.98336
nld_curacao,2019,-17.38245
nld_curacao,2020,-26.53037
nor,1975,-7.5377
nor,1976,-10.42305
nor,1977,-12.17381
nor,1978,-4.55282
nor,1979,-1.97136
nor,1980,1.67396
nor,1981,3.35987
nor,1982,1.01963
nor,1983,3.17455
nor,1984,4.64376
nor,1985,4.63242
nor,1986,-5.74516
nor,1987,-4.35027
nor,1988,-3.81611
nor,1989,0.21821
nor,1990,3.32682
nor,1991,4.12462
nor,1992,3.4172
nor,1993,2.92108
nor,1994,2.95773
nor,1995,3.44178
nor,1996,6.70799
nor,1997,6.21973
nor,1998,0.00396
nor,1999,5.4587
nor,2000,14.64482
nor,2001,15.83341
nor,2002,12.41229
nor,2003,12.10255
nor,2004,12.47582
nor,2005,16.17677
nor,2006,16.17942
nor,2007,12.40403
nor,2008,15.77395
nor,2009,11.69605
nor,2010,11.72182
nor,2011,13.3365
nor,2012,12.48176
nor,2013,10.22451
nor,2014,11.028
nor,2015,8.06259
nor,2016,4.00348
nor,2017,5.4343
nor,2018,8.00033
nor,2019,2.94338
nor,2020,0.71696
npl,1976,1.27589
npl,1977,-0.114
npl,1978,-1.60463
npl,1979,-0.61445
npl,1980,-1.99649
npl,1981,-0.8396
npl,1982,-3.56574
npl,1983,-5.94854
npl,1984,-3.68701
npl,1985,-4.64183
npl,1986,-4.18162
npl,1987,-4.17053
npl,1988,-7.78462
npl,1989,-6.90133
npl,1990,-7.9722
npl,1991,-7.76258
npl,1992,-5.33099
npl,1993,-6.07919
npl,1994,-8.65264
npl,1995,-8.09774
npl,1996,-7.22315
npl,1997,-7.89002
