geo,time,sp_dyn_cbrt_in
pry,2004,24.444
pry,2005,24.038
pry,2006,23.701
pry,2007,23.397
pry,2008,23.1
pry,2009,22.799
pry,2010,22.492
pry,2011,22.189
pry,2012,21.904
pry,2013,21.646
pry,2014,21.413
pry,2015,21.198
pry,2016,20.993
pry,2017,20.787
pry,2018,20.571
pry,2019,20.341
pry,2020,20.093
pse,1990,45.22
pse,1991,44.86
pse,1992,44.5
pse,1993,44.14
pse,1994,43.78
pse,1995,43.42
pse,1996,43.06
pse,1997,42.7
pse,1998,42.1
pse,1999,41.4
pse,2000,40.9
pse,2001,40.2
pse,2002,39.6
pse,2003,38.8
pse,2004,38.1
pse,2005,37.3
pse,2006,36.7
pse,2007,35.855
pse,2008,33.903
pse,2009,33.754
pse,2010,33.564
pse,2011,33.291
pse,2012,32.921
pse,2013,32.45
pse,2014,31.885
pse,2015,31.246
pse,2016,30.572
pse,2017,29.905
pse,2018,29.282
pse,2019,28.717
pse,2020,28.214
pyf,1960,41.275
pyf,1961,40.343
pyf,1962,39.448
pyf,1963,38.622
pyf,1964,37.886
pyf,1965,37.253
pyf,1966,36.722
pyf,1967,36.266
pyf,1968,35.856
pyf,1969,35.477
pyf,1970,35.104
pyf,1971,34.714
pyf,1972,34.296
pyf,1973,33.847
pyf,1974,33.369
pyf,1975,32.871
pyf,1976,32.371
pyf,1977,31.894
pyf,1978,31.462
pyf,1979,31.085
pyf,1980,30.789
pyf,1981,30.598
pyf,1982,30.5
pyf,1983,30.47
pyf,1984,30.474
pyf,1985,30.456
pyf,1986,30.353
pyf,1987,30.116
pyf,1988,29.718
pyf,1989,29.148
pyf,1990,28.411
pyf,1991,27.528
pyf,1992,26.558
pyf,1993,25.558
pyf,1994,24.568
pyf,1995,23.626
pyf,1996,22.763
pyf,1997,21.984
pyf,1998,21.29
pyf,1999,20.687
pyf,2000,20.172
pyf,2001,19.732
pyf,2002,19.342
pyf,2003,18.98
pyf,2004,18.636
pyf,2005,18.301
pyf,2006,17.975
pyf,2007,17.662
pyf,2008,17.365
pyf,2009,17.079
pyf,2010,16.801
pyf,2011,16.53
pyf,2012,16.263
pyf,2013,15.998
pyf,2014,15.736
pyf,2015,15.473
pyf,2016,15.209
pyf,2017,14.946
pyf,2018,14.684
pyf,2019,14.427
pyf,2020,14.175
qat,1960,42.381
qat,1961,41.741
qat,1962,41.145
qat,1963,40.595
qat,1964,40.081
qat,1965,39.567
qat,1966,39.003
qat,1967,38.367
qat,1968,37.656
qat,1969,36.897
qat,1970,36.16
qat,1971,35.536
qat,1972,35.093
qat,1973,34.858
qat,1974,34.82
qat,1975,34.943
qat,1976,35.163
qat,1977,35.379
qat,1978,35.49
qat,1979,35.429
qat,1980,35.107
qat,1981,34.454
qat,1982,33.485
qat,1983,32.245
qat,1984,30.785
qat,1985,29.188
qat,1986,27.559
qat,1987,26.005
qat,1988,24.613
qat,1989,23.437
qat,1990,22.509
qat,1991,21.826
qat,1992,21.324
qat,1993,20.938
qat,1994,20.635
qat,1995,20.391
qat,1996,20.191
qat,1997,20.013
qat,1998,19.829
qat,1999,19.599
qat,2000,19.267
qat,2001,18.774
qat,2002,18.11
qat,2003,17.287
qat,2004,16.331
qat,2005,15.297
qat,2006,14.258
qat,2007,13.289
qat,2008,12.449
qat,2009,11.767
qat,2010,11.25
qat,2011,10.884
qat,2012,10.614
qat,2013,10.396
qat,2014,10.208
qat,2015,10.033
qat,2016,9.862
qat,2017,9.698
qat,2018,9.541
qat,2019,9.385
qat,2020,9.226
rou,1960,19.1
rou,1961,17.5
rou,1962,16.2
rou,1963,15.7
rou,1964,15.2
rou,1965,14.6
rou,1966,14.2
rou,1967,27
rou,1968,26.6
rou,1969,23.3
rou,1970,21.1
rou,1971,19.6
rou,1972,18.8
rou,1973,18.2
rou,1974,20.3
rou,1975,19.6
rou,1976,19.4
rou,1977,19.5
rou,1978,19
rou,1979,18.6
rou,1980,18
rou,1981,17
rou,1982,15.3
rou,1983,14.3
rou,1984,15.5
rou,1985,15.8
rou,1986,16.5
rou,1987,16.7
rou,1988,16.5
rou,1989,16
rou,1990,13.6
rou,1991,12
rou,1992,11.4
rou,1993,11
rou,1994,10.9
rou,1995,10.4
rou,1996,10.2
rou,1997,10.5
rou,1998,10.5
rou,1999,10.4
rou,2000,10.4
rou,2001,10
rou,2002,9.7
rou,2003,9.8
rou,2004,10.1
rou,2005,10.4
rou,2006,10.4
rou,2007,10.3
rou,2008,10.8
rou,2009,10.9
rou,2010,10.5
rou,2011,9.7
rou,2012,10
rou,2013,9.4
rou,2014,10
rou,2015,10.2
rou,2016,10.4
rou,2017,10.8
rou,2018,10.4
rou,2019,10.3
rou,2020,9.2
rus,1960,23.788
rus,1961,22.734
rus,1962,21.543
rus,1963,20.257
rus,1964,18.936
rus,1965,17.676
rus,1966,16.579
rus,1967,15.707
rus,1968,15.098
rus,1969,14.762
rus,1970,14.672
rus,1971,14.77
rus,1972,14.962
rus,1973,15.171
rus,1974,15.358
rus,1975,15.511
rus,1976,15.641
rus,1977,15.782
rus,1978,15.951
rus,1979,15.8
rus,1980,15.9
rus,1981,16
rus,1982,16.6
rus,1983,17.5
rus,1984,16.9
rus,1985,16.6
rus,1986,17.2
rus,1987,17.2
rus,1988,16
rus,1989,14.6
rus,1990,13.4
rus,1991,12.1
rus,1992,10.7
rus,1993,9.4
rus,1994,9.5
rus,1995,9.3
rus,1996,8.9
rus,1997,8.6
rus,1998,8.8
rus,1999,8.3
rus,2000,8.7
rus,2001,9
rus,2002,9.7
rus,2003,10.2
rus,2004,10.4
rus,2005,10.2
rus,2006,10.3
rus,2007,11.3
rus,2008,12
rus,2009,12.3
rus,2010,12.5
rus,2011,12.6
rus,2012,13.3
rus,2013,13.2
rus,2014,13.3
rus,2015,13.3
rus,2016,12.9
rus,2017,11.5
rus,2018,10.9
rus,2019,10.1
rus,2020,9.8
rwa,1960,51.999
rwa,1961,51.382
rwa,1962,50.769
rwa,1963,50.201
rwa,1964,49.716
rwa,1965,49.355
rwa,1966,49.147
rwa,1967,49.09
rwa,1968,49.174
rwa,1969,49.393
rwa,1970,49.736
rwa,1971,50.19
rwa,1972,50.719
rwa,1973,51.281
rwa,1974,51.839
rwa,1975,52.36
rwa,1976,52.82
rwa,1977,53.204
rwa,1978,53.497
rwa,1979,53.676
rwa,1980,53.717
rwa,1981,53.608
rwa,1982,53.355
rwa,1983,52.968
rwa,1984,52.454
rwa,1985,51.815
rwa,1986,51.054
rwa,1987,50.191
rwa,1988,49.253
rwa,1989,48.271
rwa,1990,47.283
rwa,1991,46.326
rwa,1992,45.419
rwa,1993,44.576
rwa,1994,43.802
rwa,1995,43.089
rwa,1996,42.41
rwa,1997,41.736
rwa,1998,41.049
rwa,1999,40.35
rwa,2000,39.657
rwa,2001,39
rwa,2002,38.406
rwa,2003,37.885
rwa,2004,37.432
rwa,2005,37.02
rwa,2006,36.611
rwa,2007,36.169
rwa,2008,35.678
rwa,2009,35.137
rwa,2010,34.576
rwa,2011,34.038
rwa,2012,33.563
rwa,2013,33.173
rwa,2014,32.863
rwa,2015,32.604
rwa,2016,32.353
rwa,2017,32.062
rwa,2018,31.696
rwa,2019,31.249
rwa,2020,30.725
sau,1960,47.577
sau,1961,47.576
sau,1962,47.556
sau,1963,47.511
sau,1964,47.438
sau,1965,47.343
sau,1966,47.235
sau,1967,47.124
sau,1968,47.014
sau,1969,46.901
sau,1970,46.772
sau,1971,46.61
sau,1972,46.402
sau,1973,46.143
sau,1974,45.836
sau,1975,45.505
sau,1976,45.184
sau,1977,44.892
sau,1978,44.631
sau,1979,44.386
sau,1980,44.116
sau,1981,43.766
sau,1982,43.292
sau,1983,42.668
sau,1984,41.892
sau,1985,40.981
sau,1986,39.972
sau,1987,38.917
sau,1988,37.859
sau,1989,36.82
sau,1990,35.799
sau,1991,34.779
sau,1992,33.738
sau,1993,32.671
sau,1994,31.593
sau,1995,30.529
sau,1996,29.514
sau,1997,28.577
sau,1998,27.736
sau,1999,27.002
sau,2000,26.375
sau,2001,25.85
sau,2002,25.398
sau,2003,24.991
sau,2004,24.61
sau,2005,24.236
sau,2006,23.854
sau,2007,23.458
sau,2008,23.043
sau,2009,22.599
sau,2010,22.123
sau,2011,21.613
sau,2012,21.078
sau,2013,20.528
sau,2014,19.969
sau,2015,19.41
sau,2016,18.858
sau,2017,18.319
sau,2018,17.798
sau,2019,17.297
sau,2020,16.814
sdn,1960,46.7
sdn,1961,46.76
sdn,1962,46.831
sdn,1963,46.906
sdn,1964,46.98
sdn,1965,47.047
sdn,1966,47.105
sdn,1967,47.151
sdn,1968,47.182
sdn,1969,47.193
sdn,1970,47.184
sdn,1971,47.152
sdn,1972,47.097
sdn,1973,47.018
sdn,1974,46.909
sdn,1975,46.762
sdn,1976,46.569
sdn,1977,46.326
sdn,1978,46.035
sdn,1979,45.698
sdn,1980,45.318
sdn,1981,44.895
sdn,1982,44.442
sdn,1983,43.976
sdn,1984,43.512
sdn,1985,43.077
sdn,1986,42.697
sdn,1987,42.383
sdn,1988,42.134
sdn,1989,41.949
sdn,1990,41.809
sdn,1991,41.693
sdn,1992,41.57
sdn,1993,41.418
sdn,1994,41.227
sdn,1995,40.993
sdn,1996,40.725
sdn,1997,40.438
sdn,1998,40.145
sdn,1999,39.847
sdn,2000,39.54
sdn,2001,39.22
sdn,2002,38.88
sdn,2003,38.515
sdn,2004,38.126
sdn,2005,37.713
sdn,2006,37.281
sdn,2007,36.835
sdn,2008,36.382
sdn,2009,35.927
sdn,2010,35.475
sdn,2011,35.027
sdn,2012,34.586
sdn,2013,34.152
sdn,2014,33.728
sdn,2015,33.318
sdn,2016,32.923
sdn,2017,32.542
sdn,2018,32.177
sdn,2019,31.826
sdn,2020,31.491
sen,1960,50.326
sen,1961,50.292
sen,1962,50.268
sen,1963,50.251
sen,1964,50.235
sen,1965,50.214
sen,1966,50.185
sen,1967,50.143
sen,1968,50.085
sen,1969,50.009
sen,1970,49.912
sen,1971,49.793
sen,1972,49.656
sen,1973,49.502
sen,1974,49.333
sen,1975,49.162
sen,1976,49
sen,1977,48.849
sen,1978,48.702
sen,1979,48.545
sen,1980,48.345
sen,1981,48.062
sen,1982,47.675
sen,1983,47.176
sen,1984,46.574
sen,1985,45.895
sen,1986,45.176
sen,1987,44.465
sen,1988,43.8
sen,1989,43.201
sen,1990,42.678
sen,1991,42.228
sen,1992,41.827
sen,1993,41.457
sen,1994,41.109
sen,1995,40.776
sen,1996,40.449
sen,1997,40.129
sen,1998,39.818
sen,1999,39.519
sen,2000,39.246
sen,2001,39.014
sen,2002,38.834
sen,2003,38.707
sen,2004,38.626
sen,2005,38.583
sen,2006,38.566
sen,2007,38.553
sen,2008,38.519
sen,2009,38.446
sen,2010,38.306
sen,2011,38.077
sen,2012,37.757
sen,2013,37.352
sen,2014,36.867
sen,2015,36.318
sen,2016,35.727
sen,2017,35.12
sen,2018,34.523
sen,2019,33.952
sen,2020,33.418
sgp,1960,37.5
sgp,1961,35.2
sgp,1962,33.7
sgp,1963,33.2
sgp,1964,31.6
sgp,1965,29.5
sgp,1966,28.3
sgp,1967,25.6
sgp,1968,23.5
sgp,1969,21.8
sgp,1970,22.1
sgp,1971,22.3
sgp,1972,23.1
sgp,1973,22
sgp,1974,19.4
sgp,1975,17.7
sgp,1976,18.7
sgp,1977,16.5
sgp,1978,16.8
sgp,1979,17.1
sgp,1980,17.6
sgp,1981,17.6
sgp,1982,17.5
sgp,1983,16.3
sgp,1984,16.5
sgp,1985,16.6
sgp,1986,14.8
sgp,1987,16.6
sgp,1988,19.8
sgp,1989,17.5
sgp,1990,18.2
sgp,1991,17.1
sgp,1992,16.8
sgp,1993,16.8
sgp,1994,16.2
sgp,1995,15.6
sgp,1996,15.2
sgp,1997,14.5
sgp,1998,13.1
sgp,1999,12.8
sgp,2000,13.7
sgp,2001,11.8
sgp,2002,11.4
sgp,2003,10.5
sgp,2004,10.3
sgp,2005,10.2
sgp,2006,10.3
sgp,2007,10.3
sgp,2008,10.2
sgp,2009,9.9
sgp,2010,9.3
sgp,2011,9.5
sgp,2012,10.1
sgp,2013,9.3
sgp,2014,9.8
sgp,2015,9.7
sgp,2016,9.4
sgp,2017,8.9
sgp,2018,8.8
sgp,2019,8.8
sgp,2020,8.5
slb,1960,40.776
slb,1961,40.854
slb,1962,40.924
slb,1963,41.006
slb,1964,41.129
slb,1965,41.366
slb,1966,41.798
slb,1967,42.45
slb,1968,43.304
slb,1969,44.31
slb,1970,45.365
slb,1971,46.343
slb,1972,47.124
slb,1973,47.623
slb,1974,47.8
slb,1975,47.646
slb,1976,47.19
slb,1977,46.534
slb,1978,45.776
slb,1979,44.978
slb,1980,44.204
slb,1981,43.506
slb,1982,42.896
slb,1983,42.377
slb,1984,41.954
slb,1985,41.616
slb,1986,41.331
slb,1987,41.054
slb,1988,40.748
slb,1989,40.397
slb,1990,39.989
slb,1991,39.523
slb,1992,39.018
slb,1993,38.495
slb,1994,37.969
slb,1995,37.458
slb,1996,36.982
slb,1997,36.552
slb,1998,36.173
slb,1999,35.848
slb,2000,35.569
slb,2001,35.318
slb,2002,35.079
slb,2003,34.841
slb,2004,34.604
slb,2005,34.382
slb,2006,34.197
slb,2007,34.065
slb,2008,33.99
slb,2009,33.962
slb,2010,33.965
slb,2011,33.974
slb,2012,33.959
slb,2013,33.895
slb,2014,33.766
slb,2015,33.556
slb,2016,33.255
slb,2017,32.877
slb,2018,32.439
slb,2019,31.956
slb,2020,31.447
sle,1960,46.929
sle,1961,47.138
sle,1962,47.333
sle,1963,47.496
sle,1964,47.618
sle,1965,47.695
sle,1966,47.731
sle,1967,47.742
sle,1968,47.74
sle,1969,47.729
sle,1970,47.711
sle,1971,47.683
sle,1972,47.644
sle,1973,47.594
sle,1974,47.539
sle,1975,47.488
sle,1976,47.454
sle,1977,47.442
sle,1978,47.451
sle,1979,47.478
sle,1980,47.511
sle,1981,47.533
sle,1982,47.53
sle,1983,47.492
sle,1984,47.415
sle,1985,47.302
sle,1986,47.165
sle,1987,47.015
sle,1988,46.864
sle,1989,46.712
sle,1990,46.558
sle,1991,46.394
sle,1992,46.212
sle,1993,46.006
sle,1994,45.774
sle,1995,45.52
sle,1996,45.25
sle,1997,44.97
sle,1998,44.682
sle,1999,44.383
sle,2000,44.073
sle,2001,43.749
sle,2002,43.402
sle,2003,43.023
sle,2004,42.604
sle,2005,42.126
sle,2006,41.573
sle,2007,40.941
sle,2008,40.236
sle,2009,39.473
sle,2010,38.675
sle,2011,37.872
sle,2012,37.092
sle,2013,36.356
sle,2014,35.677
sle,2015,35.055
sle,2016,34.483
sle,2017,33.939
sle,2018,33.406
sle,2019,32.879
sle,2020,32.354
slv,1960,47.301
slv,1961,47.093
slv,1962,46.794
slv,1963,46.409
slv,1964,45.952
slv,1965,45.443
slv,1966,44.907
slv,1967,44.368
slv,1968,43.842
slv,1969,43.343
slv,1970,42.878
slv,1971,42.448
slv,1972,42.039
slv,1973,41.629
slv,1974,41.207
slv,1975,40.75
slv,1976,40.232
slv,1977,39.644
slv,1978,38.986
slv,1979,38.262
slv,1980,37.486
slv,1981,36.677
slv,1982,35.865
slv,1983,35.077
slv,1984,34.331
slv,1985,33.648
slv,1986,33.044
slv,1987,32.511
slv,1988,32.037
slv,1989,31.61
slv,1990,31.215
slv,1991,30.833
slv,1992,30.441
slv,1993,30.016
slv,1994,29.538
slv,1995,28.982
slv,1996,28.323
slv,1997,27.568
slv,1998,26.734
slv,1999,25.843
slv,2000,24.931
slv,2001,24.04
slv,2002,23.21
slv,2003,22.47
slv,2004,21.835
slv,2005,21.311
slv,2006,20.884
slv,2007,20.525
slv,2008,20.207
slv,2009,19.918
slv,2010,19.654
slv,2011,19.418
slv,2012,19.213
slv,2013,19.036
slv,2014,18.881
slv,2015,18.734
slv,2016,18.587
slv,2017,18.429
slv,2018,18.253
slv,2019,18.054
slv,2020,17.827
smr,2004,10.4
smr,2005,9.5
smr,2006,10
smr,2007,9.4
smr,2008,11
smr,2009,10.7
smr,2010,10.3
smr,2011,10
smr,2012,8.7
smr,2013,9.7
smr,2014,9.1
smr,2015,8.2
smr,2016,7.9
smr,2017,6.7
smr,2018,6.8
smr,2019,6.7
smr,2020,6.4
som,1960,47.63
som,1961,47.52
som,1962,47.424
som,1963,47.339
som,1964,47.261
som,1965,47.185
som,1966,47.105
som,1967,47.014
som,1968,46.906
som,1969,46.774
som,1970,46.601
som,1971,46.372
som,1972,46.086
som,1973,45.756
som,1974,45.395
som,1975,45.027
som,1976,44.677
som,1977,44.373
som,1978,44.141
som,1979,44.004
som,1980,43.982
som,1981,44.092
som,1982,44.322
som,1983,44.656
som,1984,45.082
som,1985,45.584
som,1986,46.149
som,1987,46.751
som,1988,47.362
som,1989,47.953
som,1990,48.505
som,1991,49.005
som,1992,49.446
som,1993,49.817
som,1994,50.1
som,1995,50.264
som,1996,50.283
som,1997,50.154
som,1998,49.888
som,1999,49.501
som,2000,49.024
som,2001,48.496
som,2002,47.955
som,2003,47.434
som,2004,46.949
som,2005,46.497
som,2006,46.062
som,2007,45.616
som,2008,45.146
som,2009,44.656
som,2010,44.162
som,2011,43.688
som,2012,43.254
som,2013,42.877
som,2014,42.561
som,2015,42.303
som,2016,42.096
som,2017,41.919
som,2018,41.753
som,2019,41.585
som,2020,41.406
srb,1991,11.9
srb,1995,11.3
srb,1996,10.8
srb,1997,10.49
srb,1998,10.09
srb,1999,9.6
srb,2000,9.8
srb,2001,10.5
srb,2002,10.4
srb,2003,10.6
srb,2004,10.5
srb,2005,9.7
srb,2006,9.58
srb,2007,9.22
srb,2008,9.4
srb,2009,9.6
srb,2010,9.4
srb,2011,9.1
srb,2012,9.3
srb,2013,9.2
srb,2014,9.3
srb,2015,9.3
srb,2016,9.2
srb,2017,9.2
srb,2018,9.2
srb,2019,9.3
srb,2020,8.9
ssd,1960,50.657
ssd,1961,50.8
ssd,1962,50.914
ssd,1963,50.999
ssd,1964,51.056
ssd,1965,51.078
ssd,1966,51.058
ssd,1967,50.99
ssd,1968,50.873
ssd,1969,50.712
ssd,1970,50.515
ssd,1971,50.293
ssd,1972,50.057
ssd,1973,49.819
ssd,1974,49.584
ssd,1975,49.35
ssd,1976,49.107
ssd,1977,48.85
ssd,1978,48.58
ssd,1979,48.309
ssd,1980,48.06
ssd,1981,47.865
ssd,1982,47.74
ssd,1983,47.686
ssd,1984,47.694
ssd,1985,47.74
ssd,1986,47.787
ssd,1987,47.799
ssd,1988,47.747
ssd,1989,47.616
ssd,1990,47.406
ssd,1991,47.128
ssd,1992,46.807
ssd,1993,46.462
ssd,1994,46.096
ssd,1995,45.703
ssd,1996,45.27
ssd,1997,44.786
ssd,1998,44.253
ssd,1999,43.679
ssd,2000,43.081
ssd,2001,42.483
ssd,2002,41.904
ssd,2003,41.359
ssd,2004,40.855
ssd,2005,40.389
ssd,2006,39.952
ssd,2007,39.525
ssd,2008,39.096
ssd,2009,38.66
ssd,2010,38.219
ssd,2011,37.776
ssd,2012,37.34
ssd,2013,36.918
ssd,2014,36.509
ssd,2015,36.116
ssd,2016,35.738
ssd,2017,35.37
ssd,2018,35.01
ssd,2019,34.653
ssd,2020,34.297
stp,1960,47.671
stp,1961,47.44
stp,1962,47.059
stp,1963,46.519
stp,1964,45.837
stp,1965,45.051
stp,1966,44.212
stp,1967,43.388
stp,1968,42.638
stp,1969,42.003
stp,1970,41.514
stp,1971,41.191
stp,1972,41.007
stp,1973,40.933
stp,1974,40.947
stp,1975,41.022
stp,1976,41.125
stp,1977,41.225
stp,1978,41.297
stp,1979,41.324
stp,1980,41.299
stp,1981,41.228
stp,1982,41.131
stp,1983,41.023
stp,1984,40.91
stp,1985,40.79
stp,1986,40.662
stp,1987,40.522
stp,1988,40.371
stp,1989,40.213
stp,1990,40.053
stp,1991,39.897
stp,1992,39.75
stp,1993,39.618
stp,1994,39.508
stp,1995,39.431
stp,1996,39.402
stp,1997,39.418
stp,1998,39.468
stp,1999,39.534
stp,2000,39.589
stp,2001,39.602
stp,2002,39.545
stp,2003,39.401
stp,2004,39.157
stp,2005,38.808
stp,2006,38.358
stp,2007,37.831
stp,2008,37.251
stp,2009,36.636
stp,2010,36.003
stp,2011,35.363
stp,2012,34.726
stp,2013,34.103
stp,2014,33.508
stp,2015,32.95
stp,2016,32.437
stp,2017,31.967
stp,2018,31.538
stp,2019,31.152
stp,2020,30.811
sur,1960,45.082
sur,1961,44.807
sur,1962,44.403
sur,1963,43.844
sur,1964,43.124
sur,1965,42.262
sur,1966,41.296
sur,1967,40.28
sur,1968,39.263
sur,1969,38.268
sur,1970,37.291
sur,1971,36.31
sur,1972,35.304
sur,1973,34.274
sur,1974,33.248
sur,1975,32.28
sur,1976,31.436
sur,1977,30.758
sur,1978,30.266
sur,1979,29.956
sur,1980,29.799
sur,1981,29.746
sur,1982,29.728
sur,1983,29.686
sur,1984,29.589
sur,1985,29.421
sur,1986,29.185
sur,1987,28.908
sur,1988,28.611
sur,1989,28.295
sur,1990,27.954
sur,1991,27.578
sur,1992,27.166
sur,1993,26.718
sur,1994,26.246
sur,1995,25.764
sur,1996,25.294
sur,1997,24.85
sur,1998,24.442
sur,1999,24.073
sur,2000,23.735
sur,2001,23.414
sur,2002,23.091
sur,2003,22.755
sur,2004,22.404
sur,2005,22.044
sur,2006,21.687
sur,2007,21.346
sur,2008,21.032
sur,2009,20.746
sur,2010,20.485
sur,2011,20.243
sur,2012,20.009
sur,2013,19.775
sur,2014,19.537
sur,2015,19.292
sur,2016,19.042
sur,2017,18.791
sur,2018,18.542
sur,2019,18.295
sur,2020,18.053
svk,1960,21.7
svk,1961,20.8
svk,1962,19.8
svk,1963,20.4
svk,1964,20.1
svk,1965,19.3
svk,1966,18.5
svk,1967,17.4
svk,1968,17
svk,1969,17.7
svk,1970,17.8
svk,1971,18.2
svk,1972,19.1
svk,1973,20
svk,1974,20.8
svk,1975,20.6
svk,1976,20.8
svk,1977,20.6
svk,1978,20.5
svk,1979,20.3
svk,1980,19.1
svk,1981,18.6
svk,1982,18.3
svk,1983,18.1
svk,1984,17.7
svk,1985,17.5
svk,1986,16.8
svk,1987,16.1
svk,1988,15.9
svk,1989,15.2
svk,1990,15.1
svk,1991,14.8
svk,1992,14.1
svk,1993,13.8
svk,1994,12.4
svk,1995,11.5
svk,1996,11.2
svk,1997,11
svk,1998,10.7
svk,1999,10.4
svk,2000,10.2
svk,2001,9.5
svk,2002,9.5
svk,2003,9.6
svk,2004,10
svk,2005,10.1
svk,2006,10
svk,2007,10.1
svk,2008,10.7
svk,2009,11.4
svk,2010,11.2
svk,2011,11.3
svk,2012,10.3
svk,2013,10.1
svk,2014,10.2
svk,2015,10.3
svk,2016,10.6
svk,2017,10.7
svk,2018,10.6
svk,2019,10.5
svk,2020,10.4
svn,1960,17.6
svn,1961,18.2
svn,1962,18.1
svn,1963,18
svn,1964,17.9
svn,1965,18.5
svn,1966,18.5
svn,1967,17.7
svn,1968,16.8
svn,1969,16.3
svn,1970,15.9
svn,1971,16.3
svn,1972,16.4
svn,1973,16.7
svn,1974,16.1
svn,1975,16.6
svn,1976,16.7
svn,1977,16.2
svn,1978,16.3
svn,1979,16.3
svn,1980,15.7
svn,1981,15.3
svn,1982,15.1
svn,1983,14.1
svn,1984,13.6
svn,1985,13.4
svn,1986,13
svn,1987,12.9
svn,1988,12.6
svn,1989,11.7
svn,1990,11.2
svn,1991,10.8
svn,1992,10
svn,1993,9.9
svn,1994,9.8
svn,1995,9.5
svn,1996,9.4
svn,1997,9.1
svn,1998,9
svn,1999,8.8
svn,2000,9.1
svn,2001,8.8
svn,2002,8.8
svn,2003,8.7
svn,2004,9
svn,2005,9.1
svn,2006,9.4
svn,2007,9.8
svn,2008,10.8
svn,2009,10.7
svn,2010,10.9
svn,2011,10.7
svn,2012,10.7
svn,2013,10.2
svn,2014,10.3
svn,2015,10
svn,2016,9.9
svn,2017,9.8
svn,2018,9.4
svn,2019,9.3
svn,2020,8.9
swe,1960,13.7
swe,1961,13.9
swe,1962,14.2
swe,1963,14.8
swe,1964,16
swe,1965,15.9
swe,1966,15.8
swe,1967,15.4
swe,1968,14.3
swe,1969,13.5
swe,1970,13.7
swe,1971,14.1
swe,1972,13.8
swe,1973,13.5
swe,1974,13.5
swe,1975,12.6
swe,1976,12
swe,1977,11.6
swe,1978,11.3
swe,1979,11.6
swe,1980,11.7
swe,1981,11.3
swe,1982,11.1
swe,1983,11
swe,1984,11.3
swe,1985,11.8
swe,1986,12.2
swe,1987,12.5
swe,1988,13.3
swe,1989,13.7
swe,1990,14.5
swe,1991,14.4
swe,1992,14.2
swe,1993,13.5
swe,1994,12.8
swe,1995,11.7
swe,1996,10.8
swe,1997,10.2
swe,1998,10.1
swe,1999,10
swe,2000,10.2
swe,2001,10.3
swe,2002,10.7
swe,2003,11.1
swe,2004,11.2
swe,2005,11.2
swe,2006,11.7
swe,2007,11.7
swe,2008,11.9
swe,2009,12
swe,2010,12.3
swe,2011,11.8
swe,2012,11.9
swe,2013,11.8
swe,2014,11.9
swe,2015,11.7
swe,2016,11.8
swe,2017,11.5
swe,2018,11.4
swe,2019,11.1
swe,2020,10.9
swz,1960,47.524
swz,1961,47.607
swz,1962,47.727
swz,1963,47.882
swz,1964,48.07
swz,1965,48.299
swz,1966,48.577
swz,1967,48.901
swz,1968,49.256
swz,1969,49.62
swz,1970,49.959
swz,1971,50.234
swz,1972,50.419
swz,1973,50.499
swz,1974,50.468
swz,1975,50.347
swz,1976,50.178
swz,1977,49.992
swz,1978,49.799
swz,1979,49.582
swz,1980,49.28
swz,1981,48.813
swz,1982,48.129
swz,1983,47.211
swz,1984,46.082
swz,1985,44.801
swz,1986,43.455
swz,1987,42.142
swz,1988,40.935
swz,1989,39.87
swz,1990,38.946
swz,1991,38.132
swz,1992,37.364
swz,1993,36.601
swz,1994,35.837
swz,1995,35.083
swz,1996,34.361
swz,1997,33.704
swz,1998,33.137
swz,1999,32.669
swz,2000,32.318
swz,2001,32.1
swz,2002,31.998
swz,2003,31.979
swz,2004,32.008
swz,2005,32.022
swz,2006,31.957
swz,2007,31.77
swz,2008,31.442
swz,2009,30.972
swz,2010,30.39
swz,2011,29.747
swz,2012,29.111
swz,2013,28.53
swz,2014,28.021
swz,2015,27.579
swz,2016,27.176
swz,2017,26.773
swz,2018,26.342
swz,2019,25.881
swz,2020,25.4
sxm,2005,12.8
sxm,2006,13.7
sxm,2007,11.7
sxm,2008,13
sxm,2009,12.5
sxm,2010,13.1
sxm,2011,12.9
sxm,2012,12
sxm,2013,14
sxm,2014,14.1
sxm,2017,9
syc,1971,33.6
syc,1972,30.8
syc,1973,28.8
syc,1974,32.1
syc,1975,30.5
syc,1976,27.1
syc,1977,25.9
syc,1978,28.9
syc,1979,27.6
syc,1980,28.9
syc,1981,28.1
syc,1982,24.1
syc,1983,25.8
syc,1984,26.9
syc,1985,26.5
syc,1986,26.2
syc,1987,24.5
syc,1988,23.8
syc,1989,23
syc,1990,23.1
syc,1991,24.2
syc,1992,22.6
syc,1993,23.4
syc,1994,22.9
syc,1995,21
syc,1996,21.1
syc,1997,19.1
syc,1998,17.9
syc,1999,18.2
syc,2000,18.6
syc,2001,17.7
syc,2002,17.7
syc,2003,18.1
syc,2004,17.4
syc,2005,18.5
syc,2006,17.3
syc,2007,17.6
syc,2008,17.8
syc,2009,18.1
syc,2010,16.8
syc,2011,18.6
syc,2012,18.6
syc,2013,17.4
syc,2014,17
syc,2015,17
syc,2016,17.4
syc,2017,17.2
syc,2018,17.1
syc,2019,16.4
syc,2020,15.8
syr,1960,48.441
syr,1961,48.087
syr,1962,47.729
syr,1963,47.374
syr,1964,47.034
syr,1965,46.729
syr,1966,46.482
syr,1967,46.303
