geo,time,ag_lnd_trac_zs
sle,1995,2.06186
sle,1996,1.85567
sle,1997,1.67355
slv,1961,32.78689
slv,1962,33.81148
slv,1963,34.83607
slv,1964,36.08247
slv,1965,37.5
slv,1966,39.3617
slv,1967,47.82609
slv,1968,50.21834
slv,1969,52.74725
slv,1970,55.55556
slv,1971,54.13934
som,1961,8.41751
som,1962,8.37054
som,1963,8.32408
som,1964,8.60927
som,1965,8.56202
som,1966,8.73362
som,1967,9.01194
som,1968,9.17927
som,1969,9.4522
som,1970,9.72222
som,1971,9.98937
som,1972,10.88795
som,1973,11.88223
som,1974,12.77487
som,1975,13.4375
som,1976,14.09326
som,1977,14.86068
som,1978,15.50308
som,1979,16.13892
som,1980,16.76829
som,1981,17.3913
som,1982,18.10865
som,1983,18.21822
som,1984,19.07371
som,1985,18.58276
som,1986,17.94872
som,1987,17.19057
som,1988,16.65034
som,1989,16.35651
som,1990,15.94912
som,1991,15.65558
som,1992,14.95601
som,1993,14.16016
som,1994,13.39806
som,1995,12.56039
som,1996,12.0308
som,1997,11.02589
som,1998,9.58773
som,1999,9.58773
som,2000,9.58773
som,2001,9.56938
som,2002,8.75
som,2003,9.44
som,2004,9.55556
som,2005,10.15556
som,2006,12.02632
srb,2006,26.1702
srb,2007,23.99496
srb,2008,21.9658
stp,1961,100
stp,1962,200
stp,1963,200
stp,1964,300
stp,1965,400
stp,1966,600
stp,1967,800
stp,1968,1000
stp,1969,1100
stp,1970,1140
stp,1971,1170
sur,1961,207.14286
sur,1962,203.44828
sur,1963,206.89655
sur,1964,228.125
sur,1965,237.5
sur,1966,254.83871
sur,1967,273.33333
sur,1968,283.33333
sur,1969,300.33333
sur,1970,306.66667
sur,1971,284.84848
sur,1972,290.90909
sur,1973,280
sur,1974,282.85714
sur,1975,288.57143
sur,1976,294.28571
sur,1977,291.66667
sur,1978,297.22222
sur,1979,294.59459
sur,1980,275
sur,1981,260.46512
sur,1982,247.82609
sur,1983,241.66667
sur,1984,236
sur,1985,231.15385
sur,1986,219.07407
sur,1987,204.21053
sur,1988,200.87719
sur,1989,197.54386
sur,1990,194.21053
sur,1991,190.87719
sur,1992,187.54386
sur,1993,184.21053
sur,1994,181.05263
sur,1995,177.7193
sur,1996,174.38596
sur,1997,171.05263
sur,1998,167.7193
sur,1999,164.38596
sur,2000,161.05263
sur,2001,157.7193
sur,2002,195.55556
sur,2003,156.54545
sur,2004,186.41509
sur,2005,177.34694
sur,2006,154.69388
sur,2007,192.3913
sur,2008,215.53191
svk,1993,197.5096
svk,1994,210.18578
svk,1995,178.20167
svk,1996,171.60335
svk,1997,165.97419
svk,1998,162.0362
svk,1999,155.38012
svk,2000,153.65838
svk,2001,160.20804
svk,2002,156.35461
svk,2003,160.04954
svk,2004,158.31299
svk,2005,156.98778
svk,2006,165.07983
svk,2007,153.82716
svk,2008,154.64544
svn,1992,4000
svn,1993,4250
svn,1994,4438.77551
svn,1995,4555.2551
svn,1996,4674.50262
svn,1997,6054.9711
svn,1998,6220.93023
svn,1999,6491.22807
svn,2000,6600.46243
svn,2001,6252.36994
svn,2002,6438.45238
svn,2003,6167.63006
svn,2004,5980.11364
svn,2005,5895.22727
swe,1961,417.70921
swe,1962,439.1504
swe,1963,505.71515
swe,1964,522.27343
swe,1965,537.80449
swe,1966,559.88099
swe,1967,549.09561
swe,1968,551.70135
swe,1969,573.58243
swe,1970,590.35749
swe,1971,595.73023
swe,1972,601.25537
swe,1973,605.55408
swe,1974,614.26202
swe,1975,622.91805
swe,1976,629.54318
swe,1977,635.45151
swe,1978,624.16555
swe,1979,620.59712
swe,1980,608.40336
swe,1981,641.58999
swe,1982,639.85064
swe,1983,637.72557
swe,1984,635.71185
swe,1985,633.99589
swe,1986,633.01653
swe,1987,623.70062
swe,1988,617.15481
swe,1989,610.74061
swe,1990,601.90074
swe,1991,600.38751
swe,1992,610.84991
swe,1993,612.17141
swe,1994,617.57292
swe,1995,623.98698
swe,1996,614.09754
swe,1997,616.59514
swe,1998,619.56131
swe,1999,626.82216
swe,2000,610.43285
swe,2001,609.06726
swe,2002,608.14344
swe,2003,606.52663
swe,2004,604.66867
swe,2005,591.51223
swz,1961,50.24194
swz,1962,50
swz,1963,54.26357
swz,1964,55.30303
swz,1965,54.28571
swz,1966,53.69128
swz,1967,54.90196
swz,1968,57.51634
swz,1969,67.11409
swz,1970,77.38255
swz,1971,99.26174
swz,1972,107.85714
swz,1973,110.05952
swz,1974,125.54839
swz,1975,115.86826
swz,1976,143.47826
swz,1977,192.81879
swz,1978,152.81915
swz,1979,156.1413
swz,1980,156.99454
swz,1981,214.40299
swz,1982,239.09774
swz,1983,261.65414
swz,1984,224.08284
swz,1985,227.27273
swz,1986,217.79221
swz,1987,204.87805
swz,1988,190.56497
swz,1989,182.5
swz,1990,228.88889
swz,1991,286.66667
swz,1992,238.77095
swz,1993,225.89888
swz,1994,175.16854
swz,1995,169.88764
swz,1996,167.69663
swz,1997,175.22472
swz,1998,164.04494
swz,1999,213.76404
swz,2000,219.83146
swz,2001,78.20225
swz,2002,81.17978
swz,2003,84.21348
swz,2004,84.21348
swz,2005,85.50562
swz,2006,85.50562
swz,2007,87.07865
syc,1961,30
syc,1962,50
syc,1963,60
syc,1964,70
syc,1965,90
syc,1966,90
syc,1967,120
syc,1968,140
syc,1969,120
syc,1970,190
syc,1971,240
syc,1972,260
syc,1973,280
syc,1974,300
syr,1961,7.0192
syr,1962,9.01774
syr,1963,10.63175
syr,1964,11.34789
syr,1965,12.10186
syr,1966,12.6409
syr,1967,12.26004
syr,1968,14.55083
syr,1969,15.56622
syr,1970,15.98124
syr,1971,17.0108
syr,1972,18.16494
syr,1973,20.85405
syr,1974,22.63992
syr,1975,29.85951
syr,1976,35.29848
syr,1977,40.6689
syr,1978,45.30783
syr,1979,48.45124
syr,1980,52.66539
syr,1981,59.50142
syr,1982,67.19554
syr,1983,73.23101
syr,1984,74.29467
syr,1985,87.25486
syr,1986,94.89926
syr,1987,105.22088
syr,1988,114.08978
syr,1989,122.79908
syr,1990,128.05937
syr,1991,136.54038
syr,1992,145.51406
syr,1993,152.55083
syr,1994,162.40648
syr,1995,179.49781
syr,1996,182.8487
syr,1997,183.27814
syr,1998,198.18858
syr,1999,203.46522
syr,2000,215.01541
syr,2001,216.49838
syr,2002,225.63902
syr,2003,224.05622
syr,2004,219.85075
syr,2005,227.01818
syr,2006,231.14775
syr,2007,228.93792
syr,2008,233.85827
tcd,1961,0.06213
tcd,1962,0.06213
tcd,1963,0.09665
tcd,1964,0.09665
tcd,1965,0.0932
tgo,1961,0.16667
tgo,1962,0.18333
tgo,1963,0.19444
tgo,1964,0.22222
tgo,1965,0.26111
tgo,1966,0.26667
tgo,1967,0.27778
tgo,1968,0.30556
tgo,1969,0.31667
tgo,1970,0.33333
tgo,1971,0.36111
tgo,1972,0.36111
tgo,1973,0.37778
tgo,1974,0.38889
tgo,1975,0.4
tgo,1976,0.41111
tgo,1977,0.42222
tgo,1978,0.41053
tgo,1979,0.41026
tgo,1980,0.42051
tgo,1981,0.42564
tgo,1982,0.4359
tgo,1983,0.44615
tgo,1984,0.45
tgo,1985,0.46
tgo,1986,0.475
tgo,1987,0.48515
tgo,1988,0.4878
tgo,1989,0.4878
tgo,1990,0.47619
tgo,1991,0.4619
tgo,1992,0.45238
tgo,1993,0.40909
tgo,1994,0.4
tgo,1995,0.38636
tgo,1996,0.36087
tgo,1997,0.34335
tgo,1998,0.33195
tgo,1999,0.31873
tgo,2000,0.32
tgo,2001,0.34043
tgo,2002,0.37053
tgo,2003,0.4
tgo,2004,0.4129
tgo,2005,0.51429
tgo,2006,0.59524
tgo,2007,0.55844
tgo,2008,0.55128
tha,1961,4.80769
tha,1962,4.71698
tha,1963,4.62963
tha,1964,4.54545
tha,1965,4.46429
tha,1966,4.38596
tha,1967,4.31034
tha,1968,4.23729
tha,1969,4.16667
tha,1970,5.69106
tha,1971,5.63108
tha,1972,5.32319
tha,1973,5.03597
tha,1974,4.78665
tha,1975,4.69799
tha,1976,4.6162
tha,1977,6.33995
tha,1978,8.24621
tha,1979,9.80693
tha,1980,10.89918
tha,1981,12.35479
tha,1982,12.79144
tha,1983,14.45672
tha,1984,17.24039
tha,1985,17.75561
tha,1986,19.5525
tha,1987,22.55996
tha,1988,25.69043
tha,1989,29.16728
tha,1990,33.00503
tha,1991,37.12736
tha,1992,46.29365
tha,1993,57.41645
tha,1994,71.61981
tha,1995,88.39064
tha,1996,110.91227
tha,1997,134.36584
tha,1998,177.03804
tha,1999,221.32161
tha,2000,280.5283
tha,2001,355.38773
tha,2002,453.54214
tjk,1992,415.43023
tjk,1993,394.71807
tjk,1994,386.76471
tjk,1995,372.61848
tjk,1996,370.19729
tjk,1997,352.61406
tjk,1998,346.56888
tjk,1999,328.3801
tjk,2000,310.19133
tjk,2001,292.37548
tjk,2002,256.53009
tjk,2003,283.40153
tjk,2004,271.8509
tjk,2005,263.50066
tjk,2006,255.61737
tjk,2007,231.83646
tjk,2008,215.26316
tkm,1992,421.92334
tkm,1993,329.78562
tls,1961,1
tls,1962,1.14286
tls,1963,1.14286
tls,1964,1.14286
tls,1965,1.14286
tls,1966,1.42857
tls,1967,2.77778
tls,1968,5.55556
tls,1969,8.21918
tls,1970,12.5641
tls,1971,12.94872
tls,1972,12.5
tls,1973,11.76471
tls,1974,11.76471
tls,1975,11.76471
tls,1976,11.13636
tls,1977,10.88889
tls,1978,10.20833
tls,1979,9.8
tls,1980,9.8
tls,1981,9.8
tls,1982,9.5
tls,1983,9.5
tls,1984,9.5
tls,1985,9.5
tls,1986,9.5
tls,1987,9.5
tls,1988,9.5
tls,1989,9.3
tls,1990,8.45455
tls,1991,7.75
tls,1992,7.75
tls,1993,7.44
tls,1994,6.92308
tls,1995,6.92308
tls,1996,6.92308
tls,1997,7.08661
ton,1961,79.16667
ton,1962,67.85714
ton,1963,67.85714
ton,1964,67.85714
ton,1965,66.66667
ton,1966,66.66667
ton,1967,66.66667
ton,1968,70
ton,1969,61.76471
ton,1970,61.76471
ton,1971,61.76471
ton,1972,61.76471
ton,1973,61.76471
ton,1974,64.70588
ton,1975,64.70588
ton,1976,68.75
ton,1977,68.75
ton,1978,68.75
ton,1979,71.875
ton,1980,71.875
ton,1981,71.875
ton,1982,71.875
ton,1983,71.875
ton,1984,71.875
ton,1985,71.875
ton,1986,71.875
ton,1987,75
ton,1988,75
ton,1989,78.125
ton,1990,81.25
ton,1991,84.375
ton,1992,84.375
ton,1993,87.5
ton,1994,87.5
ton,1995,91.25
ton,1996,91.25
ton,1997,93.33333
ton,1998,90
ton,1999,85.33333
ton,2000,80
ton,2002,114.66667
ton,2003,143.33333
ton,2004,162
tto,1961,315.78947
tto,1962,315.78947
tto,1963,315.78947
tto,1964,315.78947
tto,1965,315.78947
tto,1966,333.33333
tto,1967,350.87719
tto,1968,377.81053
tto,1969,447.91579
tto,1970,448.54737
tto,1971,421.68
tto,1972,448.68
tto,1973,420.41739
tto,1974,396.72
tto,1975,471.76615
tto,1976,535.12615
tto,1977,590.51077
tto,1978,600
tto,1979,607.69231
tto,1980,516.66667
tto,1981,775
tto,1982,911.11111
tto,1983,1085.52632
tto,1984,1098.68421
tto,1985,1205.71429
tto,1986,1220
tto,1987,1228.57143
tto,1988,1208.33333
tto,1989,1226.38889
tto,1990,1238.88889
tto,1991,1125
tto,1992,1137.5
tto,1993,1150
tto,1994,1162.5
tto,1995,1175
tto,1996,1187.5
tto,1997,1371.42857
tto,1998,1385.71429
tto,1999,1400
tto,2000,1414.28571
tto,2001,1666.66667
tto,2002,1700
tto,2003,1700
tto,2004,1972.69231
tun,1961,33.22581
tun,1962,34.36774
tun,1963,37.4
tun,1964,39.08491
tun,1965,44.02516
tun,1966,50.31447
tun,1967,57.01572
tun,1968,59.74843
tun,1969,62.77464
tun,1970,65.76887
tun,1971,68.75
tun,1972,72.75542
tun,1973,71.42857
tun,1974,71.25749
tun,1975,70.96774
tun,1976,70.4023
tun,1977,70.31472
tun,1978,73.83534
tun,1979,74.86788
tun,1980,80.8524
tun,1981,82.64984
tun,1982,84.17722
tun,1983,82.80255
tun,1984,83.33333
tun,1985,85.01629
tun,1986,86.13861
tun,1987,87.24832
tun,1988,88.55586
tun,1989,86.36082
tun,1990,82.4407
tun,1991,87.87483
tun,1992,94.4773
tun,1993,95.24607
tun,1994,111.13074
tun,1995,118.01548
tun,1996,117.39895
tun,1997,116.8717
tun,1998,114.97048
tun,1999,113.09728
tun,2000,114.17598
tun,2001,117.33958
tun,2002,116.53916
tun,2003,119.52688
tun,2004,125.33859
tun,2005,136.15751
tun,2006,140.73109
tun,2007,148.72667
tun,2008,142.63845
tur,1961,18.46261
tur,1962,18.73806
tur,1963,20.93911
tur,1964,21.56901
tur,1965,22.21551
tur,1966,26.66625
tur,1967,30.99262
tur,1968,35.00955
tur,1969,37.9331
tur,1970,42.20546
tur,1971,47.09705
tur,1972,52.72475
tur,1973,60.95995
tur,1974,79.52069
tur,1975,97.34061
tur,1976,113.21656
tur,1977,127.68703
tur,1978,147.04454
tur,1979,155.92172
tur,1980,171.68218
tur,1981,179.50202
tur,1982,202.41043
tur,1983,216.18923
tur,1984,226.60477
tur,1985,236.75178
tur,1986,248.81994
tur,1987,254.57699
tur,1988,263.33495
tur,1989,269.43328
tur,1990,279.81093
tur,1991,284.22687
tur,1992,296.12997
tur,1993,304.84171
tur,1994,309.05849
tur,1995,315.10627
tur,1996,329.32324
tur,1997,360.12471
tur,1998,369.29212
tur,1999,380.7698
tur,2000,395.29715
tur,2001,393.95025
tur,2002,396.5158
tur,2003,420.85658
tur,2004,416.4304
tur,2005,422.23919
tur,2006,444.95279
tur,2007,472.77856
tur,2008,488.50615
tza,1961,31.82692
tza,1962,32.87129
tza,1963,27.29508
tza,1964,27.83333
tza,1965,27.91667
tza,1966,28
tza,1967,28.08333
tza,1968,28.16667
tza,1969,28.25
tza,1970,24.28571
tza,1971,24.14
tza,1972,22.57143
tza,1973,21.57143
tza,1974,20.42857
tza,1975,19.42857
tza,1976,18.14286
tza,1977,16.85714
tza,1978,14
tza,1979,13
tza,1980,12.5
tza,1981,11.875
tza,1982,11.625
tza,1983,10.875
tza,1984,10.625
tza,1985,8.88889
tza,1986,8.33333
tza,1987,8.06889
tza,1988,8.10556
tza,1989,8.14444
tza,1990,8.18333
tza,1991,8.21948
tza,1992,8.44886
tza,1993,8.39326
tza,1994,8.42697
tza,1995,8.45506
tza,1996,9.42222
tza,1997,11.71419
tza,1998,14.20057
tza,1999,16.48851
tza,2000,18.95349
tza,2001,21.40094
tza,2002,24.6593
uga,1961,1.66667
uga,1962,1.65625
uga,1963,1.65188
uga,1964,1.42668
uga,1965,1.53662
uga,1966,2.1822
uga,1967,2.49205
uga,1968,2.77778
uga,1969,3.09524
uga,1970,3.38624
uga,1971,3.68421
uga,1972,3.92208
uga,1973,4.17949
uga,1974,4.41266
uga,1975,4.30062
uga,1976,4.0668
uga,1977,5.16033
ukr,1992,153.31815
ukr,1993,153.44063
ukr,1994,149.81316
ukr,1995,140.99051
ukr,1996,133.07331
ukr,1997,122.66376
ukr,1998,113.87364
ukr,1999,106.28926
ukr,2000,97.93023
ukr,2001,127.1245
ukr,2002,124.21921
ukr,2003,120.3319
ukr,2004,114.03362
ukr,2005,108.54554
ukr,2006,106.10337
ukr,2007,103.85645
ukr,2008,103.30511
ukr,2009,102.69382
ury,1961,100.63162
ury,1962,105.71786
ury,1963,111.03507
ury,1964,116.57168
ury,1965,122.44714
ury,1966,128.60572
ury,1967,135.16484
ury,1968,143.66337
ury,1969,151.33607
ury,1970,163.95233
ury,1971,169.55782
ury,1972,175.50784
ury,1973,181.53207
ury,1974,187.9562
ury,1975,194.70075
ury,1976,201.79028
ury,1977,209.25197
ury,1978,217.1159
ury,1979,225.57173
ury,1980,234.3407
ury,1981,239.07714
ury,1982,244.16058
ury,1983,249.26145
ury,1984,254.11061
ury,1985,261.72466
ury,1986,269.6789
ury,1987,268.78389
ury,1988,267.45098
ury,1989,266.50756
ury,1990,264.33521
ury,1991,261.563
ury,1992,260.45777
ury,1993,257.8125
ury,1994,255.22042
ury,1995,252.67994
ury,1996,250.18954
ury,1997,254.05851
ury,1998,257.84707
ury,1999,261.56503
ury,2000,265.58631
ury,2001,264.81481
ury,2002,264.04779
ury,2003,263.2852
ury,2004,262.527
ury,2005,261.96121
ury,2006,261.2106
ury,2007,247.05285
ury,2008,199.6988
usa,1961,259.64679
usa,1962,267.08829
usa,1963,264.79334
usa,1964,268.7592
usa,1965,271.18644
usa,1966,311.31726
usa,1967,312.34419
usa,1968,297.79006
usa,1969,280.32593
usa,1970,279.22749
usa,1971,278.25024
usa,1972,277.53339
usa,1973,276.9313
usa,1974,276.44901
usa,1975,274.57205
usa,1976,272.96323
usa,1977,270.702
usa,1978,264.31088
usa,1979,258.5362
usa,1980,250.37747
usa,1981,248.84109
usa,1982,248.66189
usa,1983,248.76841
usa,1984,249.0347
usa,1985,248.71515
usa,1986,251.91063
usa,1987,257.83075
usa,1988,244.88226
usa,1989,241.62449
usa,1990,238.40986
usa,1991,235.13012
usa,1992,233.8606
usa,1993,236.28023
usa,1994,238.04913
usa,1995,238.89864
usa,1996,243.40955
usa,1997,246.08344
usa,1998,249.72593
usa,1999,254.27473
usa,2000,256.80997
usa,2001,259.29789
usa,2002,265.50033
usa,2003,266.61766
usa,2004,267.7167
usa,2005,268.8933
usa,2006,270.10217
usa,2007,271.34454
vct,1961,45
vct,1962,50
vct,1963,56.66667
vct,1964,61.66667
vct,1965,66.66667
vct,1966,71.66667
vct,1967,76.66667
vct,1968,81.66667
vct,1969,86.66667
vct,1970,91.66667
vct,1971,105
vct,1972,120
vct,1973,154
vct,1974,162
vct,1975,142
vct,1976,144
vct,1977,146
vct,1978,148
vct,1979,148
vct,1980,150
vct,1981,150
vct,1982,192.5
vct,1983,195
vct,1984,200
vct,1985,202.5
vct,1986,207.5
vct,1987,246.33431
vct,1988,260.60606
vct,1989,272.72727
vct,1990,288.96104
vct,1991,306.39731
vct,1992,321.67832
vct,1993,341.81818
vct,1994,359.84848
vct,1995,383.39921
vct,1996,404.95868
vct,1997,432.90043
vct,1998,459.09091
vct,1999,492.82297
vct,2000,520
vct,2001,530
vct,2002,565
vct,2003,560
ven,1961,39.31034
ven,1962,41.03448
ven,1963,41.50878
ven,1964,48.77881
ven,1965,54.62041
ven,1966,55.61277
ven,1967,56.8104
ven,1968,58.23912
ven,1969,60.53352
ven,1970,65.50665
ven,1971,70.48008
ven,1972,72.6584
ven,1973,87.39655
ven,1974,80.72953
ven,1975,98.53457
ven,1976,107.01923
ven,1977,114.33198
vgb,1961,10
vgb,1962,10
vgb,1963,10
vgb,1964,10
vgb,1965,10
vgb,1966,10
vgb,1967,10
vgb,1968,10
vgb,1969,10
vgb,1970,15
vgb,1971,15
vgb,1972,15
vgb,1973,15
vgb,1974,20
vgb,1975,20
vgb,1976,20
vgb,1977,20
vgb,1978,20
vgb,1979,20
vgb,1980,20
vgb,1981,20
vgb,1982,13.33333
vgb,1983,13.33333
vgb,1984,13.33333
vgb,1985,10
vgb,1986,10
vgb,1987,10
vir,1961,142.5
vir,1962,145
vir,1963,96.66667
vir,1964,98.33333
vir,1965,98.33333
vir,1966,100
vir,1967,120
vir,1968,122
vir,1969,122
vir,1970,124
vir,1971,124
vir,1972,126
vir,1973,126
vir,1974,128
vir,1975,128
vir,1976,130
vir,1977,132
vir,1978,134
vir,1979,136
vir,1980,138
vir,1981,140
vir,1982,142
vir,1983,144
vir,1984,146
vir,1985,185
vir,1986,187.5
vir,1987,190
vir,1988,195
vir,1989,200
vir,1990,205
vir,1991,212.5
vir,1992,220
vir,1993,225
vir,1994,316.66667
vir,1995,326.66667
vir,1996,333.33333
vir,1997,340
vir,1998,346.66667
vir,1999,505
vir,2000,490
vir,2001,475
vir,2002,460
vir,2003,485
vir,2004,510
vir,2005,535
vir,2006,1120
vir,2007,1190
vnm,1961,20.9009
vnm,1962,21.8018
vnm,1963,22.7027
vnm,1964,23.6036
vnm,1965,24.5045
vnm,1966,25.40541
vnm,1967,26.21185
vnm,1968,27.01252
vnm,1969,27.85714
vnm,1970,28.68561
vnm,1971,29.30728
vnm,1972,30.35398
vnm,1973,30.72183
vnm,1974,31.14035
vnm,1975,31.68772
vnm,1976,31.18136
vnm,1977,35.39632
vnm,1978,37.95299
vnm,1979,40.78224
vnm,1980,40.58081
vnm,1981,41.51269
vnm,1982,41.85374
vnm,1983,40.55043
vnm,1984,50.96048
vnm,1985,56.30342
vnm,1986,55.23878
vnm,1987,40.85037
vnm,1988,41.0348
vnm,1989,40.97593
vnm,1990,46.98633
vnm,1991,65.89978
vnm,1992,68.33818
vnm,1993,82.98767
vnm,1994,163.07833
vnm,1995,181.04201
vnm,1996,197.157
vnm,1997,203.75265
vnm,1998,213.35763
vnm,1999,243.08333
vnm,2000,262.49355
vut,1961,3
vut,1962,3
vut,1963,3
vut,1964,3
vut,1965,2.30769
vut,1966,6.15385
vut,1967,9.23077
vut,1968,11.53846
vut,1969,13.07692
vut,1970,16.66667
vut,1971,23.33333
wsm,1961,10
wsm,1962,9.09091
wsm,1963,7.27273
wsm,1964,8.18182
wsm,1965,10
wsm,1966,13.63636
wsm,1967,13.63636
wsm,1968,13.33333
wsm,1969,12.5
wsm,1970,12
wsm,1971,13.84615
wsm,1972,15.38462
wsm,1973,17.69231
wsm,1974,15.38462
wsm,1975,14.28571
wsm,1976,13.33333
wsm,1977,16.66667
wsm,1978,20
wsm,1979,19.35484
wsm,1980,18.75
wsm,1981,21.875
wsm,1982,25
wsm,1983,24.09639
wsm,1984,23.52941
wsm,1985,29.41176
wsm,1986,34.48276
wsm,1987,33.89831
wsm,1988,38.88889
wsm,1989,41.08108
wsm,1990,40
wsm,1991,40
wsm,1992,44.70588
wsm,1993,44.70588
wsm,1994,44.70588
wsm,1995,44.70588
wsm,1996,44.70588
wsm,1997,44.70588
wsm,1998,44.70588
wsm,1999,49.07975
wsm,2000,60
wsm,2002,72.30769
yem,1961,3.01109
yem,1962,3.4564
yem,1963,3.96887
yem,1964,5.40541
yem,1965,6.97318
yem,1966,8.54962
yem,1967,9.33941
yem,1968,10.59002
yem,1969,11.79352
yem,1970,12.98799
yem,1971,14.1791
yem,1972,15.61338
yem,1973,17.77778
yem,1974,19.9262
yem,1975,22.01027
yem,1976,24.94497
yem,1977,27.146
yem,1978,29.30403
yem,1979,31.47877
yem,1980,32.9429
yem,1981,35.08772
yem,1982,36.9152
yem,1983,38.74269
yem,1984,40.20468
yem,1985,40.81633
yem,1986,41.54519
yem,1987,42.25291
yem,1988,43.11773
yem,1989,43.08418
yem,1990,38.98227
yem,1991,38.93979
yem,1992,43.17852
yem,1993,36.68311
yem,1994,36.57037
yem,1995,36.43601
yem,1996,36.12629
yem,1997,37.02551
yem,1998,38.04348
yem,1999,38.48739
yem,2000,41.0356
zaf,1961,101.84833
zaf,1962,105.33029
zaf,1963,107.43802
zaf,1964,109.91934
zaf,1965,113.46066
zaf,1966,116.10793
zaf,1967,119.13143
zaf,1968,120.32872
zaf,1969,123.27656
zaf,1970,126.11156
zaf,1971,126.61322
zaf,1972,129.35904
zaf,1973,131.42434
zaf,1974,132.72546
zaf,1975,133.63644
zaf,1976,137.6229
zaf,1977,137.94749
zaf,1978,138.17478
zaf,1979,139.39103
zaf,1980,138.84646
zaf,1981,141.57823
zaf,1982,140.02428
zaf,1983,138.1376
zaf,1984,137.59611
zaf,1985,137.19142
zaf,1986,134.12698
zaf,1987,127.49004
zaf,1988,123.01587
zaf,1989,118.11024
zaf,1990,113.28125
zaf,1991,108.52713
zaf,1992,99.52139
zaf,1993,90.12364
zaf,1994,93.5948
zaf,1995,96.43926
zaf,1996,84.24908
zaf,1997,72.9927
zaf,1998,64.23358
zaf,1999,54.86919
zaf,2000,52.34579
zaf,2001,51.16916
zaf,2002,49.45255
zaf,2003,48.14338
zaf,2004,47.5188
zmb,1961,9.55277
zmb,1962,10.81505
zmb,1963,7.76398
zmb,1964,6.15148
zmb,1965,6.14439
zmb,1966,6.77201
zmb,1967,7.70958
zmb,1968,8.31423
zmb,1969,9.87564
zmb,1970,11.50923
zmb,1971,11.75657
zmb,1972,11.76471
zmb,1973,12.70604
zmb,1974,13.60544
zmb,1975,14.01709
zmb,1976,13.77953
zmb,1977,14.92537
zmb,1978,16.16458
zmb,1979,19.51431
zmb,1980,19.89708
zmb,1981,21.048
zmb,1982,22.23226
zmb,1983,21.76344
zmb,1984,22.4525
zmb,1985,22.17608
zmb,1986,22.20421
zmb,1987,21.91589
zwe,1961,66.66844
zwe,1962,66.45995
zwe,1963,65.49118
zwe,1964,65.35627
zwe,1965,65.85956
zwe,1966,65.10539
zwe,1967,64.98856
zwe,1968,63.9821
zwe,1969,64.3326
zwe,1970,64.23983
zwe,1971,64.15094
zwe,1972,64.18219
zwe,1973,65.01035
zwe,1974,64.09736
zwe,1975,64.90872
zwe,1976,66.53144
zwe,1977,66.93712
zwe,1978,67.3428
zwe,1979,67.3428
zwe,1980,66.73453
zwe,1981,64.33399
zwe,1982,62.82398
zwe,1983,60.04952
zwe,1984,59.57223
zwe,1985,58.78004
zwe,1986,58.56102
zwe,1987,57.07885
zwe,1988,57.03887
zwe,1989,58.39721
zwe,1990,59.72509
zwe,1991,61.01695
zwe,1992,62.25753
zwe,1993,63.48185
zwe,1994,64.03226
zwe,1995,65.9164
zwe,1996,61.96765
zwe,1997,64.27429
