geo,time,bx_gsr_cmcp_zs
phl,1984,68.3313
phl,1985,68.23266
phl,1986,71.57343
phl,1987,72.96375
phl,1988,73.55988
phl,1989,77.64341
phl,1990,77.62022
phl,1991,77.23043
phl,1992,73.8507
phl,1993,69.67687
phl,1994,82.0331
phl,1995,84.25332
phl,1996,85.07762
phl,1997,82.01757
phl,1998,76.3809
phl,1999,42.7357
phl,2000,51.73518
phl,2001,51.57424
phl,2002,51.89238
phl,2003,55.08295
phl,2004,54.42681
phl,2005,61.31413
phl,2006,57.88077
phl,2007,54.04896
phl,2008,69.54017
phl,2009,74.4337
phl,2010,76.52021
phl,2011,74.5741
phl,2012,71.47918
phl,2013,72.09436
phl,2014,71.66974
phl,2015,73.37405
phl,2016,75.9312
phl,2017,71.87754
phl,2018,70.54927
phl,2019,68.52557
phl,2020,88.60819
phl,2021,92.68252
plw,2005,10.99732
plw,2006,14.18146
plw,2007,12.0403
plw,2008,10.80729
plw,2009,9.00969
plw,2010,8.84365
plw,2011,6.91926
plw,2012,6.61343
plw,2013,6.06529
plw,2014,5.70965
plw,2015,5.1112
plw,2016,5.36365
plw,2017,6.90967
png,1976,73.25008
png,1977,46.49685
png,1978,39.65716
png,1979,44.59705
png,1980,36.91344
png,1981,60.32975
png,1982,60.51696
png,1983,49.91778
png,1984,59.04198
png,1985,53.5591
png,1986,51.38838
png,1987,57.14835
png,1988,67.76164
png,1989,69.12129
png,1990,77.18287
png,1991,84.56084
png,1992,85.76192
png,1993,83.71914
png,1994,69.61102
png,1995,80.16304
png,1996,85.90791
png,1997,88.61236
png,1998,89.43175
png,1999,89.49892
png,2000,90.31136
png,2001,88.86647
png,2002,93.7976
png,2003,85.91972
png,2004,79.56311
png,2005,83.34995
png,2006,90.23126
png,2007,85.12993
png,2008,88.18652
png,2009,85.11134
png,2010,90.11932
png,2011,85.40992
png,2012,82.17926
png,2013,80.70145
png,2014,81.39467
png,2015,82.36391
png,2016,77.41995
png,2017,80.39636
png,2018,65.37331
pol,1976,25.08475
pol,1977,23.82671
pol,1978,24.52711
pol,1979,25.77375
pol,1980,24.08325
pol,1981,22.8437
pol,1982,27.36156
pol,1983,31.05528
pol,1984,29.99504
pol,1985,32.22433
pol,1986,33.99504
pol,1987,37.40975
pol,1988,34.54693
pol,1989,27.58513
pol,1990,27.59375
pol,1991,38.59506
pol,1992,51.2466
pol,1993,44.06094
pol,1994,25.60084
pol,1995,41.63934
pol,1996,32.25313
pol,1997,29.06079
pol,1998,20.14534
pol,1999,24.94059
pol,2000,18.7241
pol,2001,21.40885
pol,2002,20.95456
pol,2003,24.48578
pol,2004,32.11533
pol,2005,33.34442
pol,2006,35.47155
pol,2007,35.7757
pol,2008,38.62938
pol,2009,41.51083
pol,2010,46.26323
pol,2011,45.13301
pol,2012,44.68824
pol,2013,45.87049
pol,2014,47.35813
pol,2015,48.39939
pol,2016,49.43751
pol,2017,49.65957
pol,2018,50.71711
pol,2019,50.8561
pol,2020,57.05153
prt,1975,41.68967
prt,1976,34.39033
prt,1977,22.46592
prt,1978,21.43473
prt,1979,17.16259
prt,1980,18.053
prt,1981,19.18067
prt,1982,19.66824
prt,1983,22.77916
prt,1984,21.26701
prt,1985,22.61193
prt,1986,15.54431
prt,1987,14.45634
prt,1988,13.75272
prt,1989,14.22588
prt,1990,14.01524
prt,1991,13.796
prt,1992,17.36592
prt,1993,22.17634
prt,1994,22.25397
prt,1995,20.11891
prt,1996,19.79765
prt,1997,20.64202
prt,1998,19.31464
prt,1999,21.76475
prt,2000,21.41265
prt,2001,23.18346
prt,2002,24.18839
prt,2003,25.08049
prt,2004,26.32232
prt,2005,26.29931
prt,2006,28.89518
prt,2007,30.22435
prt,2008,30.40806
prt,2009,31.76307
prt,2010,28.88822
prt,2011,29.88228
prt,2012,28.32438
prt,2013,30.92742
prt,2014,29.06733
prt,2015,28.71187
prt,2016,28.43909
prt,2017,26.28669
prt,2018,25.6398
prt,2019,26.03825
prt,2020,41.58343
prt,2021,40.51738
pry,1975,61.29032
pry,1976,58.64662
pry,1977,39.42766
pry,1978,45.14066
pry,1979,43.6096
pry,1980,42.56098
pry,1981,45.71063
pry,1982,49.33555
pry,1983,63.33333
pry,1984,53.17837
pry,1985,26.39162
pry,1986,16.10446
pry,1987,24.81116
pry,1988,53.66678
pry,1989,60.26842
pry,1990,61.90818
pry,1991,62.33556
pry,1992,62.56171
pry,1993,59.62152
pry,1994,63.49132
pry,1995,12.2724
pry,1996,11.33455
pry,1997,12.55274
pry,1998,11.73509
pry,1999,17.93987
pry,2000,18.4435
pry,2001,20.30105
pry,2002,27.58298
pry,2003,19.97856
pry,2004,21.07658
pry,2005,31.84219
pry,2006,36.93037
pry,2007,48.32393
pry,2008,30.06152
pry,2009,34.90968
pry,2010,33.36763
pry,2011,30.76431
pry,2012,29.72902
pry,2013,27.04235
pry,2014,28.50868
pry,2015,29.39342
pry,2016,31.64513
pry,2017,33.80898
pry,2018,36.82597
pry,2019,38.28947
pry,2020,50.28334
pse,1995,6.53285
pse,1996,16.47902
pse,1997,13.07282
pse,1998,24.4066
pse,1999,22.59602
pse,2000,68.12989
pse,2001,88.37854
pse,2002,87.85282
pse,2003,63.64359
pse,2004,61.31437
pse,2005,75.35817
pse,2006,82.93283
pse,2007,56.05224
pse,2008,56.72655
pse,2009,38.85033
pse,2010,22.12449
pse,2011,16.47453
pse,2012,34.85363
pse,2013,42.03442
pse,2014,45.84664
pse,2015,44.221
pse,2016,49.94201
pse,2017,58.11831
pse,2018,58.30596
pse,2019,20.25394
pse,2020,29.57997
pyf,2002,35.79456
pyf,2003,29.58756
pyf,2004,25.9169
pyf,2005,25.86999
pyf,2006,29.97035
pyf,2007,25.98359
pyf,2008,41.70148
pyf,2009,43.15313
pyf,2010,30.9892
pyf,2011,31.81889
pyf,2012,23.71246
pyf,2013,22.15821
pyf,2014,19.2688
pyf,2015,21.13879
pyf,2016,21.05833
qat,2011,26.06919
qat,2012,17.914
qat,2013,12.16595
qat,2014,12.14762
qat,2015,13.30488
qat,2016,10.80034
qat,2017,6.13964
qat,2018,10.59508
qat,2019,10.89341
qat,2020,18.75062
rou,1971,36.07143
rou,1972,20.75472
rou,1973,15.97633
rou,1974,18.61575
rou,1975,22.29299
rou,1976,27.16535
rou,1977,18.4739
rou,1978,17.4221
rou,1979,19.27711
rou,1980,27.75165
rou,1981,24.56621
rou,1982,21.21212
rou,1983,26.1348
rou,1984,20
rou,1985,26.9437
rou,1986,23.78855
rou,1987,24.28571
rou,1988,24.23529
rou,1989,24.46043
rou,1990,26.55738
rou,1991,42.20588
rou,1992,37.32929
rou,1993,35.29412
rou,1994,17.63584
rou,1995,24.08516
rou,1996,25.25445
rou,1997,22.94232
rou,1998,36.86186
rou,1999,38.98551
rou,2000,36.32236
rou,2001,35.86006
rou,2002,41.82573
rou,2003,43.08442
rou,2004,42.22341
rou,2005,70.63596
rou,2006,69.98679
rou,2007,62.4534
rou,2008,59.19179
rou,2009,61.84495
rou,2010,62.61467
rou,2011,59.64883
rou,2012,59.31608
rou,2013,58.98665
rou,2014,59.30711
rou,2015,57.13366
rou,2016,58.02576
rou,2017,56.46282
rou,2018,57.30267
rou,2019,57.20221
rou,2020,64.62038
rus,1994,24.42971
rus,1995,22.77536
rus,1996,18.55994
rus,1997,22.20027
rus,1998,21.75341
rus,1999,38.2425
rus,2000,37.00592
rus,2001,35.35327
rus,2002,35.96256
rus,2003,40.33797
rus,2004,39.62662
rus,2005,45.54666
rus,2006,47.6138
rus,2007,47.85734
rus,2008,49.8309
rus,2009,49.48027
rus,2010,48.76864
rus,2011,48.11355
rus,2012,49.20371
rus,2013,50.14571
rus,2014,47.83866
rus,2015,47.92492
rus,2016,47.70348
rus,2017,47.55961
rus,2018,45.03241
rus,2019,46.63216
rus,2020,56.38072
rwa,2010,38.44469
rwa,2011,35.09891
rwa,2012,33.00918
rwa,2013,35.17452
rwa,2014,34.28737
rwa,2015,40.94658
rwa,2016,40.36671
rwa,2017,38.04955
rwa,2018,35.44903
rwa,2019,32.4462
rwa,2020,53.89227
sau,1971,5.7971
sau,1972,4.44444
sau,1973,3.0303
sau,1974,1.74672
sau,1975,2.02703
sau,1976,2.63852
sau,1977,4.03226
sau,1978,4.15913
sau,1979,51.64114
sau,1980,58.83034
sau,1981,65.26316
sau,1982,100
sau,1983,100
sau,1984,100
sau,1985,100
sau,1986,100
sau,1987,100
sau,1988,100
sau,1989,100
sau,1990,100
sau,1991,100
sau,1992,100
sau,1993,100
sau,1994,100
sau,1995,100
sau,1996,100
sau,1997,100
sau,1998,100
sau,1999,100
sau,2000,100
sau,2001,100
sau,2002,100
sau,2003,100
sau,2004,100
sau,2005,43.5047
sau,2006,50.22499
sau,2007,49.86861
sau,2008,5.30965
sau,2009,5.98057
sau,2010,6.54211
sau,2011,6.15605
sau,2012,7.89054
sau,2013,7.79198
sau,2014,8.0273
sau,2015,6.45942
sau,2016,5.67718
sau,2017,5.75495
sau,2018,9.05713
sau,2019,9.8564
sau,2020,20.30904
sdn,1977,82.18532
sdn,1978,80.77367
sdn,1979,71.568
sdn,1980,72.36662
sdn,1981,80.87537
sdn,1982,86.35593
sdn,1983,87.17143
sdn,1984,75.95238
sdn,1985,79.92208
sdn,1986,84.4912
sdn,1987,82.79588
sdn,1988,66.59338
sdn,1989,66.30532
sdn,1990,76.46377
sdn,1991,70.12987
sdn,1992,87.71704
sdn,1993,89.19308
sdn,1994,92.51969
sdn,1995,90.74222
sdn,1996,81.85404
sdn,1997,82.85714
sdn,1998,51.26582
sdn,1999,93.75
sdn,2000,24.81752
sdn,2001,30.13699
sdn,2002,5.26595
sdn,2003,25
sdn,2004,28.4387
sdn,2005,11.66425
sdn,2006,13.13043
sdn,2007,16.31215
sdn,2008,17.76514
sdn,2009,22.29953
sdn,2010,58.2044
sdn,2011,74.51695
sdn,2012,23.7246
sdn,2013,28.66894
sdn,2014,11.58188
sdn,2015,13.55575
sdn,2016,17.05918
sdn,2017,19.20349
sdn,2018,3.67259
sdn,2019,11.46936
sdn,2020,11.95682
sen,1974,65.46997
sen,1975,58.49359
sen,1976,51.58751
sen,1977,50.27545
sen,1978,52.73733
sen,1979,53.92003
sen,1980,51.27917
sen,1981,63.25739
sen,1982,58.79497
sen,1983,59.25735
sen,1984,56.55325
sen,1985,55.5466
sen,1986,50.57412
sen,1987,47.31789
sen,1988,48.74758
sen,1989,50.00788
sen,1990,56.77488
sen,1991,48.93331
sen,1992,48.70507
sen,1993,56.27986
sen,1994,58.00026
sen,1995,55.86959
sen,1996,38.99282
sen,1997,40.86801
sen,1998,44.89963
sen,1999,47.11804
sen,2000,52.59361
sen,2001,46.25964
sen,2002,48.57053
sen,2003,47.98552
sen,2004,52.02119
sen,2005,49.63042
sen,2006,52.35901
sen,2007,42.37668
sen,2008,45.27263
sen,2009,48.14383
sen,2010,51.03625
sen,2011,49.6952
sen,2012,54.05389
sen,2013,54.59311
sen,2014,54.53974
sen,2015,56.61422
sen,2016,55.28996
sen,2017,55.08645
sen,2018,51.25693
sgp,1972,55.25537
sgp,1973,53.11669
sgp,1974,56.54484
sgp,1975,63.51894
sgp,1976,58.49315
sgp,1977,53.20796
sgp,1978,48.29138
sgp,1979,38.3474
sgp,1980,42.45455
sgp,1981,53.81169
sgp,1982,57.27262
sgp,1983,55.84149
sgp,1984,45.34857
sgp,1985,42.06903
sgp,1986,40.49689
sgp,1987,39.96411
sgp,1988,42.32457
sgp,1989,45.20498
sgp,1990,45.64556
sgp,1991,47.57081
sgp,1992,46.52345
sgp,1993,47.13603
sgp,1994,51.59979
sgp,1995,23.22394
sgp,1996,25.05606
sgp,1997,25.72597
sgp,1998,26.82882
sgp,1999,23.04794
sgp,2000,25.64765
sgp,2001,27.73208
sgp,2002,29.79496
sgp,2003,30.92274
sgp,2004,32.71793
sgp,2005,32.05924
sgp,2006,35.45408
sgp,2007,32.57907
sgp,2008,33.58289
sgp,2009,36.6829
sgp,2010,32.85077
sgp,2011,34.51354
sgp,2012,36.22717
sgp,2013,38.58866
sgp,2014,38.8728
sgp,2015,42.48721
sgp,2016,42.92727
sgp,2017,42.2698
sgp,2018,42.51146
sgp,2019,43.98921
sgp,2020,48.21938
sgp,2021,49.95434
slb,1975,100
slb,1976,100
slb,1977,100
slb,1978,100
slb,1979,100
slb,1980,100
slb,1981,100
slb,1982,66.91729
slb,1983,66.66667
slb,1984,52.06612
slb,1985,55.39568
slb,1986,71.72414
slb,1987,65.33713
slb,1988,67.68559
slb,1989,68.42105
slb,1990,62.24649
slb,1991,58.39161
slb,1992,59.90521
slb,1993,61.71471
slb,1994,60.7056
slb,1995,58.91854
slb,1996,69.34037
slb,1997,86.19503
slb,1998,63.98944
slb,1999,47.04587
slb,2000,48.83371
slb,2001,47.02643
slb,2002,71.5084
slb,2003,81.95892
slb,2004,80.68286
slb,2005,75.2816
slb,2006,16.91898
slb,2007,24.24572
slb,2008,26.39543
slb,2009,11.21118
slb,2010,8.82358
slb,2011,25.85888
slb,2012,24.39769
slb,2013,27.8804
slb,2014,31.23058
slb,2015,25.26288
slb,2016,23.86406
slb,2017,20.23748
slb,2018,17.58958
slb,2019,20.5514
slb,2020,51.6663
sle,1977,31.70732
sle,1978,55.13514
sle,1979,38.48485
sle,1980,43.07992
sle,1981,53.13225
sle,1982,40.89457
sle,1983,58.73016
sle,1984,65.70439
sle,1985,51.06383
sle,1986,41.33811
sle,1987,40.77188
sle,1988,70.38703
sle,1989,64.25669
sle,1990,36.47624
sle,1991,25.75663
sle,1992,24.60704
sle,1993,24.59081
sle,1994,18.46106
sle,1995,22.74151
sle,1996,32.05876
sle,1997,56.08232
sle,1998,50.00604
sle,1999,52.80583
sle,2000,32.75902
sle,2001,35.98348
sle,2002,0
sle,2003,4.50408
sle,2004,2.04871
sle,2005,0.22141
sle,2006,2.44678
sle,2007,9.58008
sle,2008,6.84825
sle,2009,49.5274
sle,2010,8.45823
sle,2011,50.43547
sle,2012,58.88644
sle,2013,47.27216
sle,2014,63.21711
sle,2015,57.5782
sle,2016,14.08759
sle,2017,22.90187
sle,2018,21.2586
sle,2019,22.53061
sle,2020,6.60921
slv,1976,52.6352
slv,1977,42.59915
slv,1978,40.70767
slv,1979,39.78947
slv,1980,50.47537
slv,1981,50.56144
slv,1982,48.44974
slv,1983,44.6702
slv,1984,43.36155
slv,1985,45.53412
slv,1986,43.21621
slv,1987,47.80914
slv,1988,43.39024
slv,1989,47.02296
slv,1990,46.10369
slv,1991,46.91274
slv,1992,53.85347
slv,1993,55.35411
slv,1994,58.34104
slv,1995,54.81957
slv,1996,65.14462
slv,1997,52.4209
slv,1998,51.38249
slv,1999,50.42267
slv,2000,54.20784
slv,2001,56.2654
slv,2002,52.80881
slv,2003,48.01256
slv,2004,50.26082
slv,2005,48.23244
slv,2006,47.89475
slv,2007,42.15395
slv,2008,46.14698
slv,2009,49.41091
slv,2010,51.49259
slv,2011,49.25806
slv,2012,43.73407
slv,2013,42.74111
slv,2014,37.24812
slv,2015,43.99691
slv,2016,46.17898
slv,2017,43.16408
slv,2018,43.94559
slv,2019,40.85059
slv,2020,54.24204
srb,2007,47.77558
srb,2008,51.04886
srb,2009,52.73704
srb,2010,53.19361
srb,2011,52.24108
srb,2012,51.60487
srb,2013,51.72929
srb,2014,52.562
srb,2015,52.51931
srb,2016,53.52664
srb,2017,53.72578
srb,2018,57.41563
srb,2019,59.11166
srb,2020,64.51107
ssd,2014,45.29467
ssd,2015,34.40362
ssd,2016,34.00056
ssd,2017,75.37904
ssd,2018,90.54656
ssd,2019,94.43069
ssd,2020,80.25656
stp,1974,55.60824
stp,1975,37.05833
stp,1976,27.831
stp,1977,47.31554
stp,1978,49.34608
stp,1979,52.01271
stp,1980,65.18804
stp,1981,62.31721
stp,1982,55.58282
stp,1983,46.01504
stp,1984,53.66972
stp,1985,50.47219
stp,1986,19.29329
stp,1987,6.79287
stp,1988,15.35581
stp,1989,52.46869
stp,1990,42.0765
stp,1997,36.34264
stp,1998,30.98396
stp,1999,21.85201
stp,2000,22.62875
stp,2001,16.64767
stp,2002,16.646
stp,2003,16.646
stp,2004,16.646
stp,2005,16.64767
stp,2006,16.64767
stp,2007,18.93295
stp,2008,14.9237
stp,2009,14.96742
stp,2010,12.54388
stp,2011,10.00475
stp,2012,12.09759
stp,2013,14.46607
stp,2014,19.65681
stp,2015,20.58679
stp,2016,16.64502
stp,2017,12.44544
stp,2018,12.43542
stp,2019,24.761
stp,2020,49.66551
sur,2005,43.45909
sur,2006,49.19696
sur,2007,65.23283
sur,2008,65.69317
sur,2009,70.77084
sur,2010,61.01906
sur,2011,53.04053
sur,2012,33.33811
sur,2013,28.49745
sur,2014,31.1162
sur,2015,23.99894
sur,2016,30.67311
sur,2017,42.50269
sur,2018,39.49107
sur,2019,39.09297
sur,2020,53.9453
svk,1993,56.51527
svk,1994,47.48813
svk,1995,43.03041
svk,1996,30.89395
svk,1997,35.91164
svk,1998,42.41656
svk,1999,36.58655
svk,2000,34.10665
svk,2001,28.23595
svk,2002,59.90025
svk,2003,66.69056
svk,2008,33.24157
svk,2009,30.90699
svk,2010,32.67131
svk,2011,35.67215
svk,2012,41.32383
svk,2013,41.34055
svk,2014,39.12065
svk,2015,38.06412
svk,2016,38.69083
svk,2017,42.05869
svk,2018,43.36923
svk,2019,43.49451
svk,2020,52.60896
svn,1992,32.38564
svn,1993,29.94747
svn,1994,32.18186
svn,1995,31.03433
svn,1996,29.3979
svn,1997,27.92824
svn,1998,28.38609
svn,1999,29.23841
svn,2000,22.15635
svn,2001,22.34346
svn,2002,24.60163
svn,2003,23.14941
svn,2004,23.06136
svn,2005,25.04527
svn,2006,23.21759
svn,2007,24.96059
svn,2008,32.08294
svn,2009,30.13115
svn,2010,28.46073
svn,2011,29.1357
svn,2012,31.1009
svn,2013,32.55402
svn,2014,33.35407
svn,2015,33.49798
svn,2016,34.74245
svn,2017,34.57361
svn,2018,34.59256
svn,2019,35.88508
svn,2020,45.64031
svn,2021,45.47847
swe,1970,11.93548
swe,1971,11.20944
swe,1972,12.98701
swe,1973,13.35013
swe,1974,13.33333
swe,1975,18.15911
swe,1976,18.35855
swe,1977,20.10785
swe,1978,20.78716
swe,1979,17.69923
swe,1980,15.09632
swe,1981,14.60035
swe,1982,34.15167
swe,1983,35.01814
swe,1984,37.07771
swe,1985,34.41274
swe,1986,35.97122
swe,1987,33.23425
swe,1988,32.55054
swe,1989,32.95993
swe,1990,33.736
swe,1991,36.24262
swe,1992,35.52256
swe,1993,39.7895
swe,1994,42.41946
swe,1995,41.65252
swe,1996,43.94139
swe,1997,43.34423
swe,1998,48.11517
swe,1999,49.40142
swe,2000,49.95181
swe,2001,51.67873
swe,2002,50.65448
swe,2003,53.76593
swe,2004,52.95278
swe,2005,52.83821
swe,2006,52.87706
swe,2007,55.42932
swe,2008,56.37991
swe,2009,59.83406
swe,2010,61.85417
swe,2011,62.43689
swe,2012,62.56369
swe,2013,64.39749
swe,2014,66.1969
swe,2015,65.48374
swe,2016,66.76585
swe,2017,66.31019
swe,2018,64.61296
swe,2019,69.47538
swe,2020,75.57283
swz,1974,12.82051
swz,1975,17.2973
swz,1976,16.51786
swz,1977,22.04724
swz,1978,47.42857
swz,1979,35.98485
swz,1980,27.75801
swz,1981,29.47658
swz,1982,23.52941
swz,1983,30.28322
swz,1984,35.09317
swz,1985,28.75606
swz,1986,26.4216
swz,1987,37.47731
swz,1988,31.33826
swz,1989,39.43662
swz,1990,49.13793
swz,1991,45.08327
swz,1992,37.77619
swz,1993,39.05784
swz,1994,49.28627
swz,1995,50.22906
swz,1996,41.79574
swz,1997,34.82058
swz,1998,27.13341
swz,1999,45.67724
swz,2000,85.66184
swz,2001,71.68228
swz,2002,45.42389
swz,2003,13.72461
swz,2004,-2.98547
swz,2005,-17.84917
swz,2006,55.56876
swz,2007,85.50796
swz,2008,77.85929
swz,2009,67.48282
swz,2010,56.56325
swz,2011,73.42828
swz,2012,59.42753
swz,2013,55.09744
swz,2014,66.0734
swz,2015,64.50449
swz,2016,68.28987
swz,2017,42.48168
swz,2018,58.93917
swz,2019,70.47952
swz,2020,75.53097
sxm,2011,16.12292
sxm,2012,15.67306
sxm,2013,16.01186
sxm,2014,15.88351
sxm,2015,14.27734
sxm,2016,13.27994
sxm,2017,19.33791
sxm,2018,23.76355
sxm,2019,18.65281
sxm,2020,32.39969
syc,1976,12.4105
syc,1977,27.50203
syc,1978,23.7376
syc,1979,18.90241
syc,1980,19.10006
syc,1981,25.61115
syc,1982,31.62442
syc,1983,28.21579
syc,1984,22.61914
syc,1985,20.6852
syc,1986,23.16472
syc,1987,22.66648
syc,1988,21.51688
syc,1989,6.95901
syc,1990,5.79597
syc,1991,6.70703
syc,1992,6.13315
syc,1993,4.91114
syc,1994,4.84317
syc,1995,8.00964
syc,1996,7.59966
syc,1997,6.63818
syc,1998,7.48264
syc,1999,9.17266
syc,2000,8.131
syc,2001,10.35275
syc,2002,10.09087
syc,2003,10.19979
syc,2004,10.9911
syc,2005,10.93216
syc,2006,9.73535
syc,2007,3.07743
syc,2008,2.94538
syc,2009,6.37241
syc,2010,7.89691
syc,2011,8.38884
syc,2012,22.46591
syc,2013,29.76051
syc,2014,29.22394
syc,2015,29.22159
syc,2016,30.96779
syc,2017,28.16257
syc,2018,33.03952
syc,2019,33.28482
syc,2020,51.49766
syr,1977,52.83763
syr,1978,41.51235
syr,1979,42.12065
syr,1980,39.88487
syr,1981,30.21099
syr,1982,29.73085
syr,1983,43.07417
syr,1984,33.24219
syr,1985,34.2892
syr,1986,34.89933
syr,1987,29.96667
syr,1988,32.08396
syr,1989,34.10566
syr,1990,38.18681
syr,1991,38.47454
syr,1992,32.84398
syr,1993,19.62382
syr,1994,19.96779
syr,1995,21.27435
syr,1996,21.31696
syr,1997,22.43995
syr,1998,23.52941
syr,1999,23.01635
syr,2000,21.89523
syr,2001,21.11173
syr,2002,21.74471
syr,2003,26.45972
syr,2004,20.05281
syr,2005,24.74227
syr,2006,21.13543
syr,2007,16.8076
syr,2008,12.47896
syr,2009,9.87879
syr,2010,7.28594
tca,2014,0
tca,2015,0
tca,2016,0
tca,2017,0
tca,2018,0
tcd,1977,39.07775
tcd,1978,42.14378
tcd,1979,39.53013
tcd,1980,0
tcd,1981,22.09302
tcd,1982,1.03226
tcd,1983,82.16064
tcd,1984,50.07143
tcd,1985,73.7302
tcd,1986,82.18574
tcd,1987,87.9444
tcd,1988,87.51546
tcd,1989,76.26528
tcd,1990,69.74865
tcd,1991,61.49616
tcd,1992,62.5106
tcd,1993,76.08337
tcd,1994,76.0568
tgo,1974,55.53326
tgo,1975,50.80187
tgo,1976,36.35563
tgo,1977,32.6071
tgo,1978,31.35155
tgo,1979,32.09312
tgo,1980,25.03844
tgo,1981,23.82379
tgo,1982,24.01599
tgo,1983,29.95839
tgo,1984,31.77305
tgo,1985,37.89767
tgo,1986,42.19703
tgo,1987,49.28445
tgo,1988,41.73319
tgo,1989,39.45455
tgo,1990,30.00641
tgo,1991,31.81929
tgo,1992,47.95322
tgo,1993,64.4565
tgo,1994,61.9384
tgo,1995,59.41357
tgo,1996,80.49154
tgo,1997,73.49969
tgo,1998,68.07391
tgo,1999,66.61286
tgo,2000,63.4458
tgo,2001,65.62482
tgo,2002,57.847
tgo,2003,60.9772
tgo,2004,55.03288
tgo,2005,42.48677
tgo,2006,46.02687
tgo,2007,36.71131
tgo,2008,43.18248
tgo,2009,41.1909
tgo,2010,34.7232
tgo,2011,30.63761
tgo,2012,26.32506
tgo,2013,23.78703
tgo,2014,26.67857
tgo,2015,34.07227
tgo,2016,35.79339
tgo,2017,36.59357
tgo,2018,36.28009
tgo,2019,35.64722
tgo,2020,43.35381
tha,1975,43.20586
tha,1976,35.0994
tha,1977,27.88248
tha,1978,25.37026
tha,1979,24.12562
tha,1980,21.17679
tha,1981,19.44361
tha,1982,18.40146
tha,1983,18.48441
tha,1984,17.24223
tha,1985,19.58268
tha,1986,18.57533
tha,1987,13.21946
tha,1988,11.48721
tha,1989,11.45582
tha,1990,11.79597
tha,1991,17.04159
tha,1992,28.26776
tha,1993,30.76163
tha,1994,31.61615
tha,1995,28.67464
tha,1996,30.51799
tha,1997,35.61846
tha,1998,32.3817
tha,1999,30.982
tha,2000,22.017
tha,2001,21.53296
tha,2002,26.85391
tha,2003,27.24732
tha,2004,23.6956
tha,2005,28.16066
tha,2006,23.24498
tha,2007,23.02555
tha,2008,22.43749
tha,2009,27.07565
tha,2010,23.08807
tha,2011,19.06757
tha,2012,19.25052
tha,2013,18.03021
tha,2014,20.7458
tha,2015,18.00024
tha,2016,19.57196
tha,2017,15.33244
tha,2018,16.14237
tha,2019,16.34396
tha,2020,41.70339
tjk,2002,28.92569
tjk,2003,40.25055
tjk,2004,52.43486
tjk,2005,55.03875
tjk,2006,45.77889
tjk,2007,47.20076
tjk,2008,62.12112
tjk,2009,55.95816
tjk,2010,55.09201
tjk,2011,39.13919
tjk,2012,32.72917
tjk,2013,24.08989
tjk,2014,18.91435
tjk,2015,33.1338
tjk,2016,28.57646
tjk,2017,23.17019
tjk,2018,21.2923
tjk,2019,14.64711
tjk,2020,19.62961
tls,2006,39.68535
tls,2007,57.64115
tls,2008,67.26807
tls,2009,67.10007
tls,2010,63.58006
tls,2011,74.0104
tls,2012,67.04714
tls,2013,56.35009
tls,2014,49.88766
tls,2015,27.78133
tls,2016,22.60023
tls,2017,19.209
tls,2018,17.31129
tls,2019,18.71259
tls,2020,34.1296
ton,1971,8.2131
ton,1972,6.44068
ton,1973,7.354
ton,1974,7.51661
ton,1975,0.34435
ton,1976,7.49869
ton,1977,6.54959
ton,1978,17.90855
ton,1979,24.94638
ton,1980,15.93776
ton,1981,6.60038
ton,1982,19.28359
ton,1983,47.78452
ton,1984,32.7503
ton,1985,44.90217
ton,1986,35.41807
ton,1987,36.94716
ton,1988,36.73126
ton,1989,52.60698
ton,1990,67.0109
ton,1991,48.17331
ton,1992,33.89822
ton,1993,23.42759
ton,1994,27.19685
ton,2001,47.27475
ton,2002,42.34553
ton,2003,53.48831
ton,2004,41.63621
ton,2005,32.3182
ton,2006,41.86179
ton,2007,27.13825
ton,2008,28.91572
ton,2009,32.85701
ton,2010,33.00282
ton,2011,26.81576
ton,2012,24.74576
ton,2013,24.39445
ton,2014,17.42643
ton,2015,11.81888
ton,2016,18.61506
ton,2017,22.01461
ton,2018,27.56877
ton,2019,22.75454
ton,2020,22.72022
tto,1975,37.0017
tto,1976,41.48366
tto,1977,34.86021
tto,1978,33.27014
tto,1979,32.19881
tto,1980,35.0279
tto,1981,33.33666
tto,1982,27.06402
tto,1983,10.60034
tto,1984,12.9224
tto,1985,13.55487
tto,1986,6.38994
tto,1987,9.89915
tto,1988,23.42956
tto,1989,23.97788
tto,1990,21.52832
tto,1991,32.06967
tto,1992,29.63983
tto,1993,21.20235
tto,1994,19.4977
tto,1995,11.95524
tto,1996,27.46408
tto,1997,21.95358
tto,1998,35.57956
tto,1999,28.26299
tto,2000,15.81798
tto,2001,15.67642
tto,2002,14.64639
tto,2003,11.90893
tto,2004,11.91819
tto,2005,10.4248
tto,2006,11.90476
tto,2007,9.89392
tto,2008,10.29365
tto,2009,9.80649
tto,2010,7.0922
tto,2011,28.20956
tto,2012,17.51965
tto,2013,17.99328
tto,2014,22.90584
tto,2015,13.94117
tto,2016,10.5316
tto,2017,11.30285
tto,2018,12.50465
tto,2019,13.0053
tto,2020,18.46078
tun,1976,16.74208
tun,1977,14.71861
tun,1978,15.87838
tun,1979,16.25616
tun,1980,14.81481
tun,1981,13.84929
tun,1982,12.73345
tun,1983,14.97797
tun,1984,16.59634
tun,1985,15.15528
tun,1986,17.32283
tun,1987,13.71595
