geo,time,fs_ast_cgov_gd_zs
jpn,1964,1.57664
jpn,1965,2.02186
jpn,1966,3.15047
jpn,1967,3.92716
jpn,1968,4.1079
jpn,1969,4.35691
jpn,1970,7.07872
jpn,1971,7.2516
jpn,1972,9.11549
jpn,1973,7.01292
jpn,1974,7.37024
jpn,1975,11.69025
jpn,1976,14.69788
jpn,1977,17.77898
jpn,1978,22.22579
jpn,1979,23.27901
jpn,1980,24.98842
jpn,1981,26.40323
jpn,1982,28.92647
jpn,1983,31.09475
jpn,1984,32.92337
jpn,1985,34.15696
jpn,1986,37.11686
jpn,1987,37.3288
jpn,1988,37.42772
jpn,1989,37.2651
jpn,1990,34.89617
jpn,1991,32.83225
jpn,1992,35.39924
jpn,1993,39.33506
jpn,1994,40.00618
jpn,1995,43.98276
jpn,1996,45.18057
jpn,1997,30.28695
jpn,1998,40.14804
jpn,1999,46.40132
jpn,2000,52.95688
jpn,2001,53.07905
jpn,2002,62.03932
jpn,2003,72.12341
jpn,2004,76.79722
jpn,2005,75.43462
jpn,2006,73.42606
jpn,2007,72.58874
jpn,2008,81.49013
jpn,2009,98.29082
jpn,2010,105.09922
jpn,2011,113.77685
jpn,2012,121.13989
jpn,2013,127.68709
jpn,2014,135.98738
jpn,2015,135.2351
jpn,2016,139.85586
jpn,2017,140.81593
jpn,2018,140.13069
jpn,2019,143.27028
jpn,2020,153.55813
kaz,1993,0.28209
kaz,1994,2.55769
kaz,1995,2.4171
kaz,1996,1.59308
kaz,1997,1.33064
kaz,1998,2.21332
kaz,1999,1.73468
kaz,2000,1.01277
kaz,2001,-5.42937
kaz,2002,-6.5535
kaz,2003,1.10278
kaz,2004,0.83608
kaz,2005,1.0825
kaz,2006,-1.23461
kaz,2007,-1.0432
kaz,2008,1.38853
kaz,2009,-0.42531
kaz,2010,0.07873
kaz,2011,-0.69792
kaz,2012,-0.60742
kaz,2013,-1.33727
kaz,2014,-1.93679
kaz,2015,3.69589
kaz,2016,5.84119
kaz,2017,7.52731
kaz,2018,6.94359
kaz,2019,7.39695
kaz,2020,10.39146
ken,1966,-0.94975
ken,1967,-0.52238
ken,1968,0.34097
ken,1969,0.67394
ken,1970,0.33886
ken,1971,1.04713
ken,1972,2.30182
ken,1973,2.73494
ken,1974,4.38122
ken,1975,7.37459
ken,1976,6.53014
ken,1977,4.83638
ken,1978,7.86747
ken,1979,7.82325
ken,1980,7.3438
ken,1981,10.92152
ken,1982,15.23636
ken,1983,10.94339
ken,1984,10.7223
ken,1985,10.27916
ken,1986,13.24003
ken,1987,15.18221
ken,1988,12.39192
ken,1989,10.26498
ken,1990,13.95508
ken,1991,13.88672
ken,1992,11.7241
ken,1993,8.19277
ken,1994,13.4966
ken,1995,13.76642
ken,1996,9.98443
ken,1997,10.1389
ken,1998,10.26905
ken,1999,8.79528
ken,2000,7.5464
ken,2001,8.92376
ken,2002,10.25997
ken,2003,11.01032
ken,2004,8.9973
ken,2005,7.87427
ken,2006,6.65932
ken,2007,6.00548
ken,2008,6.21686
ken,2009,6.9643
ken,2010,10.05731
ken,2011,7.55936
ken,2012,8.80713
ken,2013,8.43339
ken,2014,7.06209
ken,2015,7.34887
ken,2016,7.51958
ken,2017,8.73924
ken,2018,8.97182
ken,2019,8.71204
ken,2020,12.70591
kgz,1995,13.1142
kgz,1996,16.47968
kgz,1997,14.70789
kgz,1998,14.69583
kgz,1999,9.68551
kgz,2000,8.01379
kgz,2001,6.18135
kgz,2002,7.4317
kgz,2003,6.82697
kgz,2004,1.30752
kgz,2005,5.77286
kgz,2006,1.02298
kgz,2007,-0.88407
kgz,2008,-0.68585
kgz,2009,-2.98033
kgz,2010,-1.90568
kgz,2011,-1.06287
kgz,2012,-1.19469
kgz,2013,-2.33826
kgz,2014,-5.19848
kgz,2015,-4.05451
kgz,2016,-2.19534
kgz,2017,-1.59052
kgz,2018,-1.81105
kgz,2019,-2.26475
kgz,2020,-3.36565
khm,1993,2.56533
khm,1994,2.00722
khm,1995,1.75391
khm,1996,1.38712
khm,1997,0.53064
khm,1998,1.52339
khm,1999,0.76964
khm,2000,0.02372
khm,2001,-0.46352
khm,2002,-0.68794
khm,2003,-0.63901
khm,2004,-1.10412
khm,2005,-1.84062
khm,2006,-3.212
khm,2007,-5.35072
khm,2008,-7.29414
khm,2009,-5.52362
khm,2010,-4.91773
khm,2011,-4.32812
khm,2012,-4.95834
khm,2013,-5.38496
khm,2014,-7.45588
khm,2015,-9.89822
khm,2016,-11.43175
khm,2017,-13.90077
khm,2018,-16.29431
khm,2019,-21.71027
khm,2020,-23.66264
kna,1979,-3.34613
kna,1980,-7.31498
kna,1981,-3.69231
kna,1982,-0.59761
kna,1983,1.74028
kna,1984,5.84044
kna,1985,10.50414
kna,1986,12.4543
kna,1987,10.85481
kna,1988,11.56412
kna,1989,10.99154
kna,1990,10.66025
kna,1991,12.82975
kna,1992,10.57635
kna,1993,7.87261
kna,1994,5.77416
kna,1995,8.71016
kna,1996,11.85027
kna,1997,7.35162
kna,1998,10.45733
kna,1999,12.91973
kna,2000,21.45274
kna,2001,20.14584
kna,2002,17.22042
kna,2003,10.42108
kna,2004,15.79554
kna,2005,20.06942
kna,2006,22.83854
kna,2007,22.14203
kna,2008,12.96385
kna,2009,32.38935
kna,2010,33.23773
kna,2011,23.84764
kna,2012,17.7272
kna,2013,-17.41855
kna,2014,11.63397
kna,2015,-18.54292
kna,2016,-20.11174
kna,2017,-19.33658
kna,2018,-25.73235
kna,2019,-41.2419
kna,2020,-39.99012
kor,1960,2.73353
kor,1961,0.84922
kor,1962,2.23719
kor,1963,1.6099
kor,1964,0.5378
kor,1965,0.31441
kor,1966,-0.63851
kor,1967,-0.6575
kor,1968,-1.6965
kor,1969,-2.35951
kor,1970,-2.87149
kor,1971,-2.78392
kor,1972,-0.31408
kor,1973,0.06882
kor,1974,1.52233
kor,1975,3.11279
kor,1976,2.0875
kor,1977,1.03133
kor,1978,1.04653
kor,1979,0.42
kor,1980,1.31177
kor,1981,2.90311
kor,1982,3.08856
kor,1983,2.25884
kor,1984,1.91291
kor,1985,1.76666
kor,1986,1.55319
kor,1987,0.10645
kor,1988,-1.42887
kor,1989,-2.5244
kor,1990,-2.8225
kor,1991,-2.02304
kor,1992,-1.93799
kor,1993,-2.26717
kor,1994,-2.67685
kor,1995,-3.2115
kor,1996,-3.26203
kor,1997,-3.68805
kor,1998,-3.27522
kor,1999,-2.84239
kor,2000,-3.16073
kor,2001,-3.70368
kor,2002,-4.23378
kor,2003,-4.46576
kor,2004,-2.37475
kor,2005,-2.66332
kor,2006,-3.29342
kor,2007,-6.72159
kor,2008,-6.5852
kor,2009,-4.73679
kor,2010,-3.87252
kor,2011,-4.48457
kor,2012,-2.574
kor,2013,-1.5497
kor,2014,-0.50152
kor,2015,-0.4698
kor,2016,-0.25214
kor,2017,-1.26776
kor,2018,-2.37292
kor,2019,-2.07626
kor,2020,-1.30367
kos,2008,-24.64478
kos,2009,-23.44108
kos,2010,-19.91252
kos,2011,-17.07522
kos,2012,-13.5854
kos,2013,-10.15609
kos,2014,-7.16628
kos,2015,-4.82782
kos,2016,-2.56585
kos,2017,-1.84239
kos,2018,0.78669
kos,2019,2.7461
kos,2020,7.82418
kwt,1965,-6.26168
kwt,1966,-5.80796
kwt,1967,-5.58486
kwt,1968,-6.03575
kwt,1969,-6.19818
kwt,1970,-9.31502
kwt,1971,-8.25011
kwt,1972,-7.35656
kwt,1973,-5.39867
kwt,1974,-7.7839
kwt,1975,-10.28965
kwt,1976,-8.90174
kwt,1977,-10.86071
kwt,1978,-8.77049
kwt,1979,-8.5675
kwt,1980,-10.76863
kwt,1981,-14.04134
kwt,1982,-20.96808
kwt,1983,-18.92186
kwt,1984,-20.56324
kwt,1985,-21.94284
kwt,1986,-19.60287
kwt,1987,-7.35562
kwt,1988,2.53932
kwt,1989,4.54017
kwt,1991,158.02288
kwt,1992,88.9419
kwt,1993,66.50485
kwt,1994,66.44309
kwt,1995,58.79294
kwt,1996,42.15461
kwt,1997,40.83439
kwt,1998,46.22146
kwt,1999,37.74933
kwt,2000,25.01888
kwt,2001,24.00449
kwt,2002,22.14986
kwt,2003,16.08291
kwt,2004,7.17469
kwt,2005,3.91582
kwt,2006,5.11226
kwt,2007,2.84495
kwt,2008,2.00908
kwt,2009,1.89306
kwt,2010,-7.93187
kwt,2011,-7.01338
kwt,2012,-8.16543
kwt,2013,-8.71478
kwt,2014,-9.54834
kwt,2015,-15.35783
kwt,2016,-13.91159
kwt,2017,-10.64405
kwt,2018,-11.55021
lao,1989,-3.51621
lao,1990,-2.45054
lao,1991,-1.32419
lao,1992,-1.93314
lao,1993,-2.91903
lao,1994,0.0631
lao,1995,-1.08456
lao,1996,-3.53667
lao,1997,-3.39315
lao,1998,-2.51536
lao,1999,-3.48072
lao,2000,-4.62377
lao,2001,-2.95953
lao,2002,-4.56419
lao,2003,-2.13622
lao,2004,-2.05088
lao,2005,-1.82315
lao,2006,-1.04179
lao,2007,-1.22193
lao,2008,-1.73645
lao,2009,-1.58878
lao,2010,-0.94693
lbn,1988,15.33931
lbn,1989,43.96551
lbn,1990,53.25393
lbn,1991,28.30887
lbn,1992,22.98753
lbn,1993,22.1467
lbn,1994,26.67041
lbn,1995,27.91777
lbn,1996,38.36459
lbn,1997,50.23927
lbn,1998,60.85569
lbn,1999,68.5742
lbn,2000,87.24445
lbn,2001,105.14281
lbn,2002,95.04779
lbn,2003,99.26205
lbn,2004,104.82487
lbn,2005,109.92709
lbn,2006,122.11275
lbn,2007,109.20415
lbn,2008,97.50339
lbn,2009,88.91225
lbn,2010,84.26377
lbn,2011,84.44717
lbn,2012,82.12191
lbn,2013,84.12213
lbn,2014,87.03005
lbn,2015,93.56221
lbn,2016,98.77625
lbn,2017,93.29626
lbn,2018,36.80417
lbr,2000,103.2913
lbr,2001,95.64371
lbr,2002,105.3151
lbr,2003,114.35242
lbr,2004,116.59804
lbr,2005,105.00494
lbr,2006,95.17336
lbr,2007,16.01181
lbr,2008,13.04586
lbr,2009,11.3555
lbr,2010,9.10098
lbr,2011,6.95748
lbr,2012,5.67081
lbr,2013,7.46634
lbr,2014,6.81417
lbr,2015,5.47484
lbr,2016,3.89184
lbr,2017,10.80872
lbr,2018,11.56222
lby,1990,58.19475
lby,1991,56.014
lby,1992,55.50225
lby,1993,57.13738
lby,1994,54.34323
lby,1995,53.30618
lby,1996,44.84975
lby,1997,21.48986
lby,1998,25.61136
lby,1999,11.82069
lby,2000,5.18416
lby,2001,4.36725
lby,2002,1.05836
lby,2003,-12.06217
lby,2004,-43.42994
lby,2005,-56.73529
lby,2006,-74.33392
lby,2007,-71.51186
lby,2008,-66.25275
lby,2009,-88.54125
lby,2010,-83.22224
lby,2011,-162.592
lby,2012,-80.34337
lby,2013,-88.87575
lby,2014,-95.06838
lby,2015,-70.50919
lby,2016,-18.10704
lby,2017,5.90334
lby,2018,-12.86635
lby,2019,-29.15319
lby,2020,-6.17891
lca,1980,4.47
lca,1981,3.5739
lca,1982,4.46404
lca,1983,5.40244
lca,1984,7.72371
lca,1985,8.25586
lca,1986,7.81776
lca,1987,7.14941
lca,1988,3.91181
lca,1989,3.16438
lca,1990,1.63776
lca,1991,1.34037
lca,1992,-0.90901
lca,1993,-0.77972
lca,1994,-0.98649
lca,1995,-1.05557
lca,1996,-0.75814
lca,1997,-1.15968
lca,1998,-1.69946
lca,1999,-2.54968
lca,2000,-3.36956
lca,2001,-4.5487
lca,2002,-3.91512
lca,2003,-3.852
lca,2004,-4.51434
lca,2005,-2.57612
lca,2006,-0.78665
lca,2007,1.20243
lca,2008,2.47515
lca,2009,1.46141
lca,2010,-1.13926
lca,2011,-0.01829
lca,2012,3.8293
lca,2013,6.92731
lca,2014,5.57298
lca,2015,4.87831
lca,2016,4.13188
lca,2017,3.64524
lca,2018,3.83246
lca,2019,-3.15061
lca,2020,-3.09167
lka,1960,14.11116
lka,1961,16.32
lka,1962,18.57963
lka,1963,19.3308
lka,1964,19.95784
lka,1965,20.24075
lka,1966,20.07523
lka,1967,22.13251
lka,1968,19.79861
lka,1969,19.70513
lka,1970,18.49362
lka,1971,19.48304
lka,1972,16.91438
lka,1973,12.96314
lka,1974,9.45283
lka,1975,9.2551
lka,1976,12.33305
lka,1977,13.27633
lka,1978,10.58911
lka,1979,12.79563
lka,1980,24.35697
lka,1981,23.80398
lka,1982,24.44623
lka,1983,21.24793
lka,1984,13.76037
lka,1985,17.0212
lka,1986,16.98885
lka,1987,18.26164
lka,1988,20.93538
lka,1989,14.52688
lka,1990,12.40164
lka,1991,11.78023
lka,1992,10.0538
lka,1993,7.45451
lka,1994,6.60883
lka,1995,7.26429
lka,1996,6.62931
lka,1997,5.50444
lka,1998,6.65806
lka,1999,8.51859
lka,2000,11.73632
lka,2001,12.53805
lka,2002,12.2809
lka,2003,10.30967
lka,2004,10.585
lka,2005,10.44264
lka,2006,11.90417
lka,2007,10.23246
lka,2008,13.22251
lka,2009,13.25968
lka,2010,10.00574
lka,2011,15.70833
lka,2012,15.64487
lka,2013,18.71602
lka,2014,20.26174
lka,2015,21.42579
lka,2016,21.38742
lka,2017,20.94072
lka,2018,19.48859
lka,2019,22.43049
lso,1980,6.62541
lso,1981,13.1105
lso,1982,17.13606
lso,1983,14.8558
lso,1984,10.5638
lso,1985,12.54375
lso,1986,17.88288
lso,1987,20.97837
lso,1988,22.69144
lso,1989,23.09985
lso,1990,13.27557
lso,1991,5.25096
lso,1992,-6.10225
lso,1993,-17.57425
lso,1994,-26.6541
lso,1995,-28.19796
lso,1996,-32.17857
lso,1997,-40.57188
lso,1998,-39.05793
lso,1999,-17.62818
lso,2000,-11.91382
lso,2001,-8.83061
lso,2002,-3.88281
lso,2003,-1.90718
lso,2004,-7.2944
lso,2005,-8.50656
lso,2006,-12.29557
lso,2007,-28.05216
lso,2008,-27.21757
lso,2009,-27.0892
lso,2010,-19.54805
lso,2011,-13.73568
lso,2012,-15.47629
lso,2013,-18.29113
lso,2014,-18.73229
lso,2015,-15.90981
lso,2016,-8.30966
lso,2017,-2.50744
lso,2018,-1.90683
lso,2019,-6.19322
ltu,2010,-1.77999
ltu,2011,0.85257
ltu,2012,-1.76892
ltu,2013,2.15756
ltu,2014,-1.13719
ltu,2015,0.61319
ltu,2016,3.24763
ltu,2017,0.35481
ltu,2018,2.62113
ltu,2019,0.44822
ltu,2020,3.76309
lux,2001,-9.15833
lux,2002,-7.97646
lux,2003,-11.14488
lux,2004,-10.06762
lux,2005,-4.10158
lux,2006,-5.36064
lux,2007,-4.18682
lux,2008,-2.22697
lux,2009,-0.274
lux,2010,-2.32296
lux,2011,-0.92953
lux,2012,-0.14615
lux,2013,-0.61514
lux,2014,0.11585
lux,2015,2.00583
lux,2016,0.13699
lux,2017,-2.26926
lux,2018,-1.51751
lux,2019,-3.62017
lux,2020,0.0981
lva,2010,-10.15039
lva,2011,-3.86565
lva,2012,-5.21792
lva,2013,-2.70341
lva,2014,-2.38722
lva,2015,3.93128
lva,2016,3.03492
lva,2017,4.67677
lva,2018,2.48683
lva,2019,2.98559
lva,2020,5.3946
mac,1984,-2.51121
mac,1985,-1.41992
mac,1986,-3.34854
mac,1987,-3.83075
mac,1988,-2.87725
mac,1989,-3.52855
mac,1990,-3.58295
mac,1991,-3.08979
mac,1992,-8.00454
mac,1993,-10.23991
mac,1994,-10.34535
mac,1995,-7.94236
mac,1996,-10.75261
mac,1997,-13.63831
mac,1998,-14.62812
mac,1999,-11.55175
mac,2000,-34.17333
mac,2001,-35.57209
mac,2002,-37.25945
mac,2003,-38.29197
mac,2004,-39.07971
mac,2005,-43.54593
mac,2006,-45.46429
mac,2007,-53.21578
mac,2008,-62.56001
mac,2009,-74.99797
mac,2010,-79.07223
mac,2011,-84.61679
mac,2012,-72.42719
mac,2013,-75.2997
mac,2014,-81.54457
mac,2015,-93.02215
mac,2016,-89.0814
mac,2017,-85.88522
mac,2018,-94.93242
mac,2019,-96.76281
mac,2020,-190.70274
mar,1960,3.99651
mar,1961,5.65798
mar,1962,8.1714
mar,1963,10.00223
mar,1964,10.91025
mar,1965,10.36193
mar,1966,10.84089
mar,1967,12.31746
mar,1968,13.62392
mar,1969,15.03328
mar,1970,14.79477
mar,1971,13.75578
mar,1972,15.34804
mar,1973,15.58999
mar,1974,15.98426
mar,1975,18.01019
mar,1976,18.44249
mar,1977,20.45392
mar,1978,25.01641
mar,1979,25.01869
mar,1980,21.93927
mar,1981,24.44001
mar,1982,23.29863
mar,1983,27.09366
mar,1984,25.19544
mar,1985,24.87829
mar,1986,23.81276
mar,1987,24.57842
mar,1988,22.98545
mar,1989,23.82795
mar,1990,19.51972
mar,1991,18.22865
mar,1992,19.27177
mar,1993,20.18316
mar,1994,19.90723
mar,1995,22.25438
mar,1996,20.32027
mar,1997,22.97556
mar,1998,21.23088
mar,1999,18.50031
mar,2000,20.64267
mar,2001,18.31214
mar,2002,18.59825
mar,2003,17.21505
mar,2004,15.0128
mar,2005,15.7717
mar,2006,14.85001
mar,2007,14.63888
mar,2008,13.50236
mar,2009,11.73005
mar,2010,22.45835
mar,2011,25.70256
mar,2012,29.31349
mar,2013,32.20125
mar,2014,33.88879
mar,2015,34.87822
mar,2016,37.18065
mar,2017,39.15622
mar,2018,43.11036
mar,2019,44.1951
mar,2020,51.74193
mda,1995,6.26634
mda,1996,4.56025
mda,1997,6.15541
mda,1998,16.66454
mda,1999,15.21591
mda,2000,10.80601
mda,2001,11.01899
mda,2002,9.9855
mda,2003,7.29953
mda,2004,8.6401
mda,2005,4.37259
mda,2006,3.32873
mda,2007,0.92242
mda,2008,-0.25571
mda,2009,1.81174
mda,2010,0.04109
mda,2011,1.75164
mda,2012,1.16662
mda,2013,1.22449
mda,2014,0.09998
mda,2015,0.42777
mda,2016,0.01847
mda,2017,-0.46861
mda,2018,0.50691
mda,2019,1.23043
mda,2020,1.62873
mdg,1962,-6.4714
mdg,1963,-5.35085
mdg,1964,-5.61851
mdg,1965,-4.84527
mdg,1966,-4.58528
mdg,1967,-4.60527
mdg,1968,-3.30937
mdg,1969,-1.49332
mdg,1970,-2.59607
mdg,1971,-2.64243
mdg,1972,-0.99966
mdg,1973,-0.96784
mdg,1974,1.3017
mdg,1975,2.70783
mdg,1976,4.01074
mdg,1977,4.28271
mdg,1978,7.55589
mdg,1979,12.00533
mdg,1980,15.01674
mdg,1981,17.24879
mdg,1982,15.10292
mdg,1983,14.30237
mdg,1984,14.28725
mdg,1985,13.58957
mdg,1986,12.25389
mdg,1987,10.17962
mdg,1988,7.31007
mdg,1989,5.87533
mdg,1990,4.11002
mdg,1991,4.89193
mdg,1992,9.64095
mdg,1993,10.36361
mdg,1994,9.31937
mdg,1995,4.73461
mdg,1996,3.59418
mdg,1997,2.66785
mdg,1998,5.53372
mdg,1999,5.80584
mdg,2000,4.99008
mdg,2001,5.71539
mdg,2002,7.40321
mdg,2003,7.80214
mdg,2004,4.28691
mdg,2005,2.50614
mdg,2006,0.59627
mdg,2007,1.07185
mdg,2008,-0.29672
mdg,2009,1.09382
mdg,2010,-0.0525
mdg,2011,1.97725
mdg,2012,2.98287
mdg,2013,4.3362
mdg,2014,4.42679
mdg,2015,5.12024
mdg,2016,5.26062
mdg,2017,5.3873
mdg,2018,5.43391
mdg,2019,4.83381
mdg,2020,6.14437
mdv,1980,29.47068
mdv,1981,38.39219
mdv,1982,47.49374
mdv,1983,38.90336
mdv,1984,18.25155
mdv,1985,24.05505
mdv,1986,22.1848
mdv,1987,15.1977
mdv,1988,9.07957
mdv,1989,9.67929
mdv,1990,12.7966
mdv,1991,13.44102
mdv,1992,15.85606
mdv,1993,21.8408
mdv,1994,21.42653
mdv,1995,17.35227
mdv,1996,13.63818
mdv,1997,10.63862
mdv,1998,10.13586
mdv,1999,10.51165
mdv,2000,13.12835
mdv,2001,9.54839
mdv,2002,9.35546
mdv,2003,5.91674
mdv,2004,2.75439
mdv,2005,4.90019
mdv,2006,2.74213
mdv,2007,0.27273
mdv,2008,2.19247
mdv,2009,13.19671
mdv,2010,24.64332
mdv,2011,24.02927
mdv,2012,25.77341
mdv,2013,26.19546
mdv,2014,26.77635
mdv,2015,29.536
mdv,2016,32.74637
mdv,2017,29.71394
mdv,2018,29.85611
mdv,2019,30.53751
mdv,2020,68.10816
mex,1960,3.30061
mex,1961,3.12994
mex,1962,2.99474
mex,1963,3.90094
mex,1964,5.16335
mex,1965,7.88645
mex,1966,9.05592
mex,1967,9.09639
mex,1968,9.60218
mex,1969,10.48768
mex,1970,10.64189
mex,1971,10.59388
mex,1972,11.56106
mex,1973,12.3589
mex,1974,13.18778
mex,1975,14.58182
mex,1976,16.50328
mex,1977,19.50243
mex,1978,17.47112
mex,1979,17.50326
mex,1980,14.92095
mex,1981,18.66243
mex,1982,32.52991
mex,1983,27.57706
mex,1984,22.23546
mex,1985,25.5324
mex,1986,38.15095
mex,1987,34.42548
mex,1988,23.16136
mex,1989,20.4023
mex,1990,16.18409
mex,1991,12.9082
mex,1992,7.55514
mex,1993,2.70445
mex,1994,1.59912
mex,1995,6.64961
mex,1996,4.59732
mex,1997,11.67593
mex,1998,11.38067
mex,1999,12.04282
mex,2000,12.1913
mex,2001,13.58891
mex,2002,14.90881
mex,2003,15.36983
mex,2004,14.40082
mex,2005,13.41399
mex,2006,13.48434
mex,2007,13.91646
mex,2008,14.61291
mex,2009,17.19149
mex,2010,17.24611
mex,2011,16.2212
mex,2012,15.8916
mex,2013,15.44824
mex,2014,15.30708
mex,2015,15.99407
mex,2016,16.25704
mex,2017,15.5337
mex,2018,16.05182
mex,2019,17.97036
mex,2020,21.72584
mkd,1993,84.8312
mkd,1994,31.76104
mkd,1995,2.18999
mkd,1996,2.32767
mkd,1997,1.91145
mkd,1998,0.79478
mkd,1999,-1.34821
mkd,2000,-3.5259
mkd,2001,-4.96686
mkd,2002,-1.34503
mkd,2003,-1.63442
mkd,2004,-1.4716
mkd,2005,-4.95108
mkd,2006,-6.35029
mkd,2007,-2.39279
mkd,2008,-1.33291
mkd,2009,-0.55054
mkd,2010,2.661
mkd,2011,0.13983
mkd,2012,4.80795
mkd,2013,6.83325
mkd,2014,4.73533
mkd,2015,8.50418
mkd,2016,7.3428
mkd,2017,10.07846
mkd,2018,8.10069
mkd,2019,10.74538
mkd,2020,15.35637
mli,1967,28.8025
mli,1968,21.54965
mli,1969,22.9267
mli,1970,21.08562
mli,1971,20.53048
mli,1972,19.12737
mli,1973,20.81917
mli,1974,22.86261
mli,1975,18.48713
mli,1976,16.04628
mli,1977,18.30093
mli,1978,18.44649
mli,1979,16.21938
mli,1980,15.04746
mli,1981,14.49026
mli,1982,17.32589
mli,1983,18.47447
mli,1984,7.574
mli,1985,6.97385
mli,1986,6.95556
mli,1987,6.48994
mli,1988,4.70562
mli,1989,3.5516
mli,1990,0.78751
mli,1991,0.15053
mli,1992,-0.42269
mli,1993,0.55236
mli,1994,2.81925
mli,1995,0.37721
mli,1996,-2.50462
mli,1997,-1.42272
mli,1998,-1.51414
mli,1999,-1.04803
mli,2000,-1.78053
mli,2001,0.61778
mli,2002,-0.10979
mli,2003,-2.10701
mli,2004,-1.72514
mli,2005,-0.84095
mli,2006,-3.76981
mli,2007,-3.36411
mli,2008,-3.1554
mli,2009,-5.96134
mli,2010,-4.42416
mli,2011,-2.07136
mli,2012,-0.15089
mli,2013,-1.36324
mli,2014,-0.93968
mli,2015,-0.36071
mli,2016,2.49783
mli,2017,3.62362
mli,2018,5.59383
mli,2019,3.32382
mli,2020,5.70125
mlt,2005,19.97921
mlt,2006,15.72734
mlt,2007,17.68447
mlt,2008,18.42435
mlt,2009,22.10077
mlt,2010,20.73356
mlt,2011,23.46893
mlt,2012,24.17616
mlt,2013,24.97443
mlt,2014,22.75669
mlt,2015,23.78783
mlt,2016,18.88713
mlt,2017,15.88415
mlt,2018,16.85808
mlt,2019,11.35946
mlt,2020,23.95549
mmr,1961,14.90291
mmr,1962,12.21421
mmr,1963,20.61678
mmr,1964,28.35485
mmr,1965,25.72758
mmr,1966,23.28225
mmr,1967,23.93532
mmr,1968,24.5524
mmr,1969,24.92729
mmr,1970,27.07311
mmr,1971,29.54051
mmr,1972,36.59767
mmr,1973,34.7714
mmr,1974,33.38695
mmr,1975,31.28006
mmr,1976,23.99969
mmr,1977,26.94377
mmr,1978,24.26899
mmr,1979,16.15165
mmr,1980,11.01046
mmr,1981,7.27837
mmr,1982,1.19448
mmr,1983,0.47325
mmr,1984,-4.15697
mmr,1985,-5.89405
mmr,1986,2.37488
mmr,1987,-4.50632
mmr,1988,-2.26225
mmr,1989,42.5449
mmr,1990,37.47116
mmr,1991,39.34655
mmr,1992,35.81546
mmr,1993,30.86096
mmr,1994,27.17122
mmr,1995,26.30712
mmr,1996,25.79239
mmr,1997,22.58198
mmr,1998,18.24163
mmr,1999,17.97834
mmr,2000,20.35719
mmr,2001,23.35903
mmr,2002,20.26954
mmr,2003,19.41038
mmr,2004,21.03964
mmr,2005,21.08688
mmr,2006,20.15603
mmr,2007,19.44054
mmr,2008,17.06309
mmr,2009,18.97223
mmr,2010,22.06317
mmr,2011,22.40152
mmr,2012,8.7761
mmr,2013,12.02819
mmr,2014,10.26315
mmr,2015,12.97313
mmr,2016,16.2343
mmr,2017,17.49615
mmr,2018,19.56794
mmr,2019,21.06375
mmr,2020,24.67961
mne,2002,-1.92135
mne,2003,0.75628
mne,2004,0.42917
mne,2005,-2.80517
mne,2006,-3.6391
mne,2007,-5.40593
mne,2008,-2.41332
mne,2009,-4.69292
mne,2010,-3.03463
mne,2011,1.581
mne,2012,6.80909
mne,2013,2.85156
mne,2014,1.89687
mne,2015,4.76803
mne,2016,7.46301
mne,2017,7.20712
mne,2018,3.4111
mne,2019,-1.61148
mne,2020,-10.88851
mng,1991,-0.37497
mng,1992,1.04447
mng,1993,-0.03826
mng,1994,0.91141
mng,1995,-3.22234
mng,1996,2.61107
mng,1997,1.26006
mng,1998,4.3032
mng,1999,3.18786
mng,2000,1.53531
mng,2001,-0.15277
mng,2002,-1.9291
mng,2003,-3.27966
mng,2004,0.959
mng,2005,-2.04489
mng,2006,-11.0825
mng,2007,-14.11144
mng,2008,-9.08121
mng,2009,-11.24448
mng,2010,-8.77132
mng,2011,-10.55788
mng,2012,-18.33732
mng,2013,-5.09063
mng,2014,0.37073
mng,2015,2.8496
mng,2016,7.6747
mng,2017,-0.32397
mng,2018,-2.39923
mng,2019,-6.59594
mng,2020,-4.08486
moz,1991,-3.12541
moz,1992,-6.54303
moz,1993,-7.48949
moz,1994,-5.60024
moz,1995,-5.43932
moz,1996,-6.60223
moz,1997,-7.68705
moz,1998,-8.21035
moz,1999,-6.76908
moz,2000,-4.95936
moz,2001,-3.84893
moz,2002,-1.7265
moz,2003,-1.90539
moz,2004,-1.81236
moz,2005,-3.747
moz,2006,-5.11877
moz,2007,-3.6968
moz,2008,-3.77646
moz,2009,-3.45579
moz,2010,-3.23565
moz,2011,-1.35162
moz,2012,-0.01346
moz,2013,-2.74484
moz,2014,-1.60147
moz,2015,3.65181
moz,2016,5.50986
moz,2017,3.84135
moz,2018,5.91493
moz,2019,3.11342
moz,2020,6.51894
mrt,1962,-4.25397
mrt,1963,-3.73344
mrt,1964,-2.05714
mrt,1965,-2.41152
mrt,1966,-1.21592
mrt,1967,-1.60542
mrt,1968,-1.15458
mrt,1969,-0.55592
mrt,1970,-0.67966
mrt,1971,-1.20488
mrt,1972,-1.09212
mrt,1973,-1.26663
mrt,1974,-2.55237
mrt,1975,-2.37049
mrt,1976,-0.6918
mrt,1977,3.82645
mrt,1978,2.83116
mrt,1979,3.3025
mrt,1980,3.38791
mrt,1981,4.56169
mrt,1982,6.4168
mrt,1983,6.6019
mrt,1984,6.87773
