geo,time,ag_prd_crel_mt
pry,1980,484479
pry,1981,467375
pry,1982,556650
pry,1983,447531
pry,1984,448828
pry,1985,570883
pry,1986,572018
pry,1987,679330
pry,1988,895295
pry,1989,843403
pry,1990,779265
pry,1991,689192
pry,1992,778097
pry,1993,951832
pry,1994,931695
pry,1995,1130558
pry,1996,1296764
pry,1997,1560599
pry,1998,1204789
pry,1999,1147634
pry,2000,1013677
pry,2001,1628020
pry,2002,1548965
pry,2003,1908170
pry,2004,1979103
pry,2005,1749200
pry,2006,2423773
pry,2007,2963943
pry,2008,3442536
pry,2009,3166135
pry,2010,4975564
pry,2011,5367547
pry,2012,5160750
pry,2013,6272395
pry,2014,4931500
pry,2015,7090736
pry,2016,7262200
pry,2017,7207780
pry,2018,7069529
pse,1994,32334
pse,1995,65775
pse,1996,51502
pse,1997,42863
pse,1998,52522
pse,1999,13966
pse,2000,67842
pse,2001,40182
pse,2002,77439
pse,2003,68061
pse,2004,62406
pse,2005,68387
pse,2006,55400
pse,2007,55347
pse,2008,42147
pse,2009,40406
pse,2010,26936
pse,2011,24638
pse,2012,35898
pse,2013,59051
pse,2014,47262
pse,2015,44208
pse,2016,44287
qat,1971,161
qat,1972,218
qat,1973,207
qat,1974,236
qat,1975,261
qat,1976,446
qat,1977,370
qat,1978,465
qat,1979,530
qat,1980,640
qat,1981,735
qat,1982,1368
qat,1983,871
qat,1984,1127
qat,1985,1539
qat,1986,1977
qat,1987,3020
qat,1988,3224
qat,1989,3297
qat,1990,3135
qat,1991,3749
qat,1992,3872
qat,1993,5368
qat,1994,3940
qat,1995,4256
qat,1996,5195
qat,1997,5768
qat,1998,5750
qat,1999,7102
qat,2000,7215
qat,2001,6584
qat,2002,6467
qat,2003,7083
qat,2004,5490
qat,2005,7094
qat,2006,6740
qat,2007,5002
qat,2008,3150
qat,2009,2220
qat,2010,2665
qat,2011,1700
qat,2012,1908
qat,2013,2259
qat,2014,2455
qat,2015,1801
qat,2016,1377
qat,2017,1374
qat,2018,2308
rou,1961,10612300
rou,1962,9677400
rou,1963,10436000
rou,1964,11106700
rou,1965,12601312
rou,1966,13899300
rou,1967,13511667
rou,1968,12770349
rou,1969,12823540
rou,1970,10631666
rou,1971,14529700
rou,1972,16912500
rou,1973,13810300
rou,1974,13550200
rou,1975,15265815
rou,1976,19791000
rou,1977,18614036
rou,1978,18313459
rou,1979,18586967
rou,1980,19366677
rou,1981,16372668
rou,1982,19954166
rou,1983,17665584
rou,1984,20044700
rou,1985,19502800
rou,1986,19725200
rou,1987,16889500
rou,1988,19286400
rou,1989,18379030
rou,1990,17173554
rou,1991,19306621
rou,1992,12288452
rou,1993,15493054
rou,1994,18183777
rou,1995,19882827
rou,1996,14199688
rou,1997,22107324
rou,1998,15452719
rou,1999,17037346
rou,2000,10477506
rou,2001,18870926
rou,2002,14356504
rou,2003,12964404
rou,2004,24399681
rou,2005,19347775
rou,2006,15759324
rou,2007,7814825
rou,2008,16826441
rou,2009,14872952
rou,2010,16712883
rou,2011,20842160
rou,2012,12824138
rou,2013,20897076
rou,2014,22070736
rou,2015,19332821
rou,2016,21764816
rou,2017,27138884
rou,2018,31553279
rus,1992,103793990
rus,1993,96225194
rus,1994,78650928
rus,1995,61901840
rus,1996,67441814
rus,1997,86710503
rus,1998,46853327
rus,1999,53778631
rus,2000,64242691
rus,2001,83303483
rus,2002,84730327
rus,2003,65335462
rus,2004,75986000
rus,2005,76192100
rus,2006,76494549
rus,2007,80207513
rus,2008,106417890
rus,2009,95615476
rus,2010,59619074
rus,2011,91780915
rus,2012,68753479
rus,2013,90364971
rus,2014,103138503
rus,2015,102447609
rus,2016,117755457
rus,2017,131295318
rus,2018,109837875
rwa,1961,133290
rwa,1962,241286
rwa,1963,138927
rwa,1964,171009
rwa,1965,177702
rwa,1966,195570
rwa,1967,202304
rwa,1968,167606
rwa,1969,170692
rwa,1970,224801
rwa,1971,202435
rwa,1972,200886
rwa,1973,204248
rwa,1974,191488
rwa,1975,219392
rwa,1976,234042
rwa,1977,251013
rwa,1978,268321
rwa,1979,254496
rwa,1980,272570
rwa,1981,286273
rwa,1982,315917
rwa,1983,310385
rwa,1984,296475
rwa,1985,336601
rwa,1986,297331
rwa,1987,292285
rwa,1988,291592
rwa,1989,261500
rwa,1990,264908
rwa,1991,340705
rwa,1992,239687
rwa,1993,233498
rwa,1994,130073
rwa,1995,142396
rwa,1996,183429
rwa,1997,223433
rwa,1998,194226
rwa,1999,179004
rwa,2000,239705
rwa,2001,284708
rwa,2002,308447
rwa,2003,297669
rwa,2004,318944
rwa,2005,413314
rwa,2006,370523
rwa,2007,356306
rwa,2008,403986
rwa,2009,554209
rwa,2010,673106
rwa,2011,771584
rwa,2012,808012
rwa,2013,930862
rwa,2014,809140
rwa,2015,613821
rwa,2016,663575
rwa,2017,634813
rwa,2018,706175
sau,1961,360800
sau,1962,360320
sau,1963,393748
sau,1964,397300
sau,1965,419300
sau,1966,424450
sau,1967,424174
sau,1968,431700
sau,1969,430000
sau,1970,433000
sau,1971,314678
sau,1972,109952
sau,1973,113102
sau,1974,300236
sau,1975,289186
sau,1976,282106
sau,1977,294271
sau,1978,301519
sau,1979,349887
sau,1980,266238
sau,1981,294042
sau,1982,488520
sau,1983,874586
sau,1984,1443643
sau,1985,2187821
sau,1986,2460924
sau,1987,2929420
sau,1988,3692086
sau,1989,3931967
sau,1990,4136772
sau,1991,4574269
sau,1992,4702572
sau,1993,5042521
sau,1994,4859501
sau,1995,2668863
sau,1996,1931516
sau,1997,2338534
sau,1998,2201566
sau,1999,2454119
sau,2000,2167394
sau,2001,2591615
sau,2002,2852747
sau,2003,2948817
sau,2004,3189319
sau,2005,3006637
sau,2006,3042777
sau,2007,2960073
sau,2008,2431704
sau,2009,1585994
sau,2010,1565155
sau,2011,1414016
sau,2012,1084597
sau,2013,881553
sau,2014,1502341
sau,2015,1549853
sau,2016,1441921
sau,2017,1429022
sau,2018,1378867
sdn,2012,3026000
sdn,2013,5947000
sdn,2014,8063900
sdn,2015,4088600
sdn,2016,8509000
sdn,2017,5164789
sdn,2018,8270000
sen,1961,528113
sen,1962,537800
sen,1963,620300
sen,1964,686000
sen,1965,723168
sen,1966,595250
sen,1967,855300
sen,1968,537200
sen,1969,843910
sen,1970,533538
sen,1971,733603
sen,1972,383900
sen,1973,611468
sen,1974,959176
sen,1975,789550
sen,1976,730300
sen,1977,542029
sen,1978,1007066
sen,1979,664187
sen,1980,675935
sen,1981,1209357
sen,1982,781530
sen,1983,523134
sen,1984,709278
sen,1985,1248822
sen,1986,887042
sen,1987,1053882
sen,1988,866900
sen,1989,1066787
sen,1990,977080
sen,1991,1021134
sen,1992,973178
sen,1993,1185204
sen,1994,1066462
sen,1995,1186701
sen,1996,976079
sen,1997,801217
sen,1998,730335
sen,1999,1255629
sen,2000,1025921
sen,2001,1022611
sen,2002,785396
sen,2003,1451891
sen,2004,1053583
sen,2005,1432831
sen,2006,988315
sen,2007,772239
sen,2008,1739656
sen,2009,1831567
sen,2010,1767822
sen,2011,1099275
sen,2012,1499757
sen,2013,1270937
sen,2014,1251248
sen,2015,2152246
sen,2016,1707611
sen,2017,1691500
sen,2018,1746643
slb,1961,200
slb,1962,220
slb,1963,240
slb,1964,260
slb,1965,280
slb,1966,305
slb,1967,152
slb,1968,2032
slb,1969,1422
slb,1970,1930
slb,1971,2997
slb,1972,1321
slb,1973,1219
slb,1974,1220
slb,1975,1237
slb,1976,3829
slb,1977,6269
slb,1978,7658
slb,1979,10224
slb,1980,14256
slb,1981,13866
slb,1982,10538
slb,1983,9481
slb,1984,7137
slb,1985,5954
slb,1986,6500
slb,1987,0
slb,1988,0
slb,1989,0
slb,1990,925
slb,1991,2589
slb,1992,2596
slb,1993,2604
slb,1994,2611
slb,1995,2619
slb,1996,2570
slb,1997,1932
slb,1998,1300
slb,1999,3240
slb,2000,4524
slb,2001,2083
slb,2002,2267
slb,2003,1947
slb,2004,2500
slb,2005,3000
slb,2006,3250
slb,2007,2800
slb,2008,2800
slb,2009,2500
slb,2010,2617
slb,2011,2777
slb,2012,2751
slb,2013,2759
slb,2014,2743
slb,2015,2728
slb,2016,2726
slb,2017,2732
slb,2018,2737
sle,1961,297619
sle,1962,348855
sle,1963,364887
sle,1964,406627
sle,1965,433450
sle,1966,465000
sle,1967,496450
sle,1968,453550
sle,1969,532110
sle,1970,473923
sle,1971,487650
sle,1972,502800
sle,1973,503200
sle,1974,543450
sle,1975,595650
sle,1976,613350
sle,1977,634900
sle,1978,654900
sle,1979,533000
sle,1980,551100
sle,1981,542100
sle,1982,567650
sle,1983,514350
sle,1984,561237
sle,1985,488150
sle,1986,577406
sle,1987,517225
sle,1988,547000
sle,1989,574100
sle,1990,563100
sle,1991,559700
sle,1992,534215
sle,1993,542425
sle,1994,466400
sle,1995,407600
sle,1996,444300
sle,1997,466800
sle,1998,373010
sle,1999,279832
sle,2000,222472
sle,2001,334600
sle,2002,466479
sle,2003,496093
sle,2004,614202
sle,2005,824691
sle,2006,1158933
sle,2007,656252
sle,2008,758302
sle,2009,976873
sle,2010,1144650
sle,2011,1257899
sle,2012,1258511
sle,2013,1374084
sle,2014,1304469
sle,2015,975465
sle,2016,970491
sle,2017,1004473
sle,2018,1028954
slv,1961,278612
slv,1962,327834
slv,1963,319014
slv,1964,312431
slv,1965,343492
slv,1966,431021
slv,1967,394787
slv,1968,461375
slv,1969,442718
slv,1970,554495
slv,1971,588446
slv,1972,418234
slv,1973,599157
slv,1974,515945
slv,1975,674765
slv,1976,534493
slv,1977,563638
slv,1978,719568
slv,1979,741322
slv,1980,729969
slv,1981,685762
slv,1982,573620
slv,1983,609505
slv,1984,731047
slv,1985,696878
slv,1986,631450
slv,1987,646518
slv,1988,806559
slv,1989,801743
slv,1990,824923
slv,1991,728608
slv,1992,991700
slv,1993,909194
slv,1994,727310
slv,1995,899378
slv,1996,867270
slv,1997,773383
slv,1998,783085
slv,1999,856578
slv,2000,778822
slv,2001,759720
slv,2002,814224
slv,2003,791458
slv,2004,822195
slv,2005,894975
slv,2006,937085
slv,2007,860076
slv,2008,1037707
slv,2009,989851
slv,2010,968601
slv,2011,923938
slv,2012,1090739
slv,2013,1043725
slv,2014,1001957
slv,2015,854471
slv,2016,1072962
slv,2017,1030124
slv,2018,817563
som,1961,255000
som,1962,250000
som,1963,243000
som,1964,237000
som,1965,235000
som,1966,235000
som,1967,250000
som,1968,243000
som,1969,247000
som,1970,235800
som,1971,222000
som,1972,319100
som,1973,185300
som,1974,185100
som,1975,241800
som,1976,251100
som,1977,264400
som,1978,260200
som,1979,260600
som,1980,266100
som,1981,383700
som,1982,404000
som,1983,359600
som,1984,495500
som,1985,513500
som,1986,586100
som,1987,543170
som,1988,601370
som,1989,653760
som,1990,580925
som,1991,255660
som,1992,208863
som,1993,164925
som,1994,405209
som,1995,284920
som,1996,282030
som,1997,305334
som,1998,201114
som,1999,298553
som,2000,392408
som,2001,429062
som,2002,441850
som,2003,402824
som,2004,366470
som,2005,355709
som,2006,260299
som,2007,196970
som,2008,230589
som,2009,229641
som,2010,355815
som,2011,118873
som,2012,385345
som,2013,383243
som,2014,244367
som,2015,240537
som,2016,142362
som,2017,189677
som,2018,274037
srb,2006,8416678
srb,2007,6261226
srb,2008,8853133
srb,2009,9004417
srb,2010,9295194
srb,2011,9082266
srb,2012,6379255
srb,2013,9123503
srb,2014,10867927
srb,2015,8458226
srb,2016,10888988
srb,2017,6814547
srb,2018,10550204
ssd,2012,790000
ssd,2013,898000
ssd,2014,1270551
ssd,2015,920000
ssd,2016,825000
ssd,2017,764000
ssd,2018,745000
stp,1961,400
stp,1962,400
stp,1963,400
stp,1964,400
stp,1965,400
stp,1966,420
stp,1967,430
stp,1968,440
stp,1969,460
stp,1970,470
stp,1971,480
stp,1972,500
stp,1973,520
stp,1974,530
stp,1975,550
stp,1976,500
stp,1977,500
stp,1978,500
stp,1979,450
stp,1980,450
stp,1981,500
stp,1982,500
stp,1983,600
stp,1984,700
stp,1985,728
stp,1986,900
stp,1987,1200
stp,1988,1500
stp,1989,2000
stp,1990,2700
stp,1991,3600
stp,1992,4000
stp,1993,4000
stp,1994,4300
stp,1995,4000
stp,1996,4500
stp,1997,4000
stp,1998,1352
stp,1999,1487
stp,2000,2230
stp,2001,2500
stp,2002,2550
stp,2003,2600
stp,2004,2650
stp,2005,2758
stp,2006,2700
stp,2007,3000
stp,2008,2800
stp,2009,2000
stp,2010,1561
stp,2011,1085
stp,2012,917
stp,2013,776
stp,2014,859
stp,2015,849
stp,2016,768
stp,2017,576
stp,2018,941
sur,1961,72787
sur,1962,80334
sur,1963,75608
sur,1964,89345
sur,1965,101325
sur,1966,98674
sur,1967,120005
sur,1968,116251
sur,1969,113733
sur,1970,145591
sur,1971,136609
sur,1972,123318
sur,1973,164314
sur,1974,162610
sur,1975,175115
sur,1976,172632
sur,1977,203096
sur,1978,224219
sur,1979,236036
sur,1980,257919
sur,1981,281137
sur,1982,301340
sur,1983,268123
sur,1984,302346
sur,1985,299434
sur,1986,300158
sur,1987,271825
sur,1988,265486
sur,1989,261081
sur,1990,196284
sur,1991,229445
sur,1992,261239
sur,1993,217239
sur,1994,218321
sur,1995,216323
sur,1996,228817
sur,1997,213192
sur,1998,188520
sur,1999,180328
sur,2000,163695
sur,2001,191385
sur,2002,157166
sur,2003,193750
sur,2004,174563
sur,2005,163990
sur,2006,182705
sur,2007,179061
sur,2008,182904
sur,2009,229394
sur,2010,226721
sur,2011,235330
sur,2012,224156
sur,2013,262076
sur,2014,275938
sur,2015,268529
sur,2016,278166
sur,2017,289517
sur,2018,274001
svk,1993,3150687
svk,1994,3701137
svk,1995,3490485
svk,1996,3322455
svk,1997,3741302
svk,1998,3485708
svk,1999,2829922
svk,2000,2202543
svk,2001,3212188
svk,2002,3197881
svk,2003,2490571
svk,2004,3797352
svk,2005,3585251
svk,2006,2928803
svk,2007,2793485
svk,2008,4137019
svk,2009,3332824
svk,2010,2554376
svk,2011,3714041
svk,2012,3035810
svk,2013,3411961
svk,2014,4707655
svk,2015,3805712
svk,2016,4847544
svk,2017,3484061
svk,2018,4037761
svn,1992,368753
svn,1993,421684
svn,1994,528787
svn,1995,510937
svn,1996,489042
svn,1997,545220
svn,1998,558625
svn,1999,479997
svn,2000,496964
svn,2001,499565
svn,2002,614326
svn,2003,402240
svn,2004,586833
svn,2005,579486
svn,2006,496875
svn,2007,535319
svn,2008,583181
svn,2009,536505
svn,2010,572622
svn,2011,611690
svn,2012,580413
svn,2013,461462
svn,2014,653111
svn,2015,628408
svn,2016,642479
svn,2017,551216
svn,2018,600948
swe,1961,3891020
swe,1962,3633020
swe,1963,3514080
swe,1964,4464870
swe,1965,4396560
swe,1966,3505090
swe,1967,4546460
swe,1968,4907600
swe,1969,3982330
swe,1970,4988300
swe,1971,5397150
swe,1972,5135790
swe,1973,4719450
swe,1974,6490010
swe,1975,5167950
swe,1976,5433500
swe,1977,5395310
swe,1978,5741150
swe,1979,5212450
swe,1980,5312200
swe,1981,5695490
swe,1982,5924400
swe,1983,5407140
swe,1984,6897160
swe,1985,5629000
swe,1986,5810730
swe,1987,5170430
swe,1988,4743200
swe,1989,5492500
swe,1990,6379500
swe,1991,5160200
swe,1992,3759700
swe,1993,5241500
swe,1994,4471600
swe,1995,4791000
swe,1996,5954200
swe,1997,5986000
swe,1998,5618400
swe,1999,4931300
swe,2000,5604200
swe,2001,5382000
swe,2002,5398400
swe,2003,5290000
swe,2004,5507800
swe,2005,5050600
swe,2006,4128400
swe,2007,5057600
swe,2008,5195000
swe,2009,5241900
swe,2010,4279500
swe,2011,4656800
swe,2012,5055900
swe,2013,4985200
swe,2014,5775400
swe,2015,6162400
swe,2016,5447300
swe,2017,5949600
swe,2018,3255500
swz,1961,50164
swz,1962,50627
swz,1963,45460
swz,1964,39795
swz,1965,40324
swz,1966,44125
swz,1967,70768
swz,1968,59334
swz,1969,68499
swz,1970,72771
swz,1971,116330
swz,1972,129898
swz,1973,96285
swz,1974,124372
swz,1975,101091
swz,1976,105946
swz,1977,75660
swz,1978,103167
swz,1979,73240
swz,1980,104617
swz,1981,99138
swz,1982,55901
swz,1983,33220
swz,1984,154327
swz,1985,178426
swz,1986,108162
swz,1987,104200
swz,1988,140385
swz,1989,99607
swz,1990,109975
swz,1991,63079
swz,1992,95608
swz,1993,85555
swz,1994,85873
swz,1995,152068
swz,1996,120593
swz,1997,139182
swz,1998,119176
swz,1999,125057
swz,2000,113870
swz,2001,83530
swz,2002,68591
swz,2003,70301
swz,2004,69104
swz,2005,75527
swz,2006,68109
swz,2007,27101
swz,2008,60877
swz,2009,75955
swz,2010,85836
swz,2011,76769
swz,2012,83523
swz,2013,120708
swz,2014,89030
swz,2015,85002
swz,2016,88620
swz,2017,91368
swz,2018,92676
syr,1961,1142799
syr,1962,2238756
syr,1963,2033301
syr,1964,1791141
syr,1965,1788800
syr,1966,788948
syr,1967,1691715
syr,1968,1167475
syr,1969,1664463
syr,1970,884104
syr,1971,1138861
syr,1972,2563189
syr,1973,725842
syr,1974,2323962
syr,1975,2196641
syr,1976,2919131
syr,1977,1639217
syr,1978,2456051
syr,1979,1763198
syr,1980,3884236
syr,1981,3559272
syr,1982,2283042
syr,1983,2695630
syr,1984,1444371
syr,1985,2542958
syr,1986,3166999
syr,1987,2300477
syr,1988,5001600
syr,1989,1404498
syr,1990,3100767
syr,1991,3288792
syr,1992,4361036
syr,1993,5387319
syr,1994,5393352
syr,1995,6094151
syr,1996,5989768
syr,1997,4322487
syr,1998,5271231
syr,1999,3301339
syr,2000,3512791
syr,2001,5161232
syr,2002,5932429
syr,2003,6227315
syr,2004,5281248
syr,2005,5631256
syr,2006,6302288
syr,2007,5010856
syr,2008,2684688
syr,2009,4738674
syr,2010,3900866
syr,2011,4829179
syr,2012,4600764
syr,2013,4207811
syr,2014,2696860
syr,2015,3551357
syr,2016,2458207
syr,2017,2695135
syr,2018,1713213
tcd,1961,755600
tcd,1962,695100
tcd,1963,950000
tcd,1964,770100
tcd,1965,664000
tcd,1966,703855
tcd,1967,725205
tcd,1968,721400
tcd,1969,715350
tcd,1970,676354
tcd,1971,663885
tcd,1972,485010
tcd,1973,468000
tcd,1974,593830
tcd,1975,590950
tcd,1976,590000
tcd,1977,619500
tcd,1978,640700
tcd,1979,549700
tcd,1980,572800
tcd,1981,401400
tcd,1982,392900
tcd,1983,449729
tcd,1984,354966
tcd,1985,704919
tcd,1986,634644
tcd,1987,548556
tcd,1988,808086
tcd,1989,616841
tcd,1990,601390
tcd,1991,812000
tcd,1992,976310
tcd,1993,617078
tcd,1994,1174869
tcd,1995,907316
tcd,1996,877738
tcd,1997,985833
tcd,1998,1291715
tcd,1999,1249798
tcd,2000,930038
tcd,2001,1321294
tcd,2002,1212390
tcd,2003,1618139
tcd,2004,1212903
tcd,2005,1824463
tcd,2006,1998148
tcd,2007,1972035
tcd,2008,1927679
tcd,2009,1581067
tcd,2010,3247583
tcd,2011,1657180
tcd,2012,3172411
tcd,2013,2622545
tcd,2014,2748668
tcd,2015,2452528
tcd,2016,2873660
tcd,2017,2716901
tcd,2018,3021973
tgo,1961,173900
tgo,1962,185530
tgo,1963,219642
tgo,1964,227500
tgo,1965,237487
tgo,1966,302968
tgo,1967,247238
tgo,1968,245000
tgo,1969,234000
tgo,1970,322580
tgo,1971,347790
tgo,1972,283040
tgo,1973,279204
tgo,1974,245207
tgo,1975,265210
tgo,1976,233970
tgo,1977,258250
tgo,1978,270183
tgo,1979,315228
tgo,1980,295620
tgo,1981,290838
tgo,1982,308260
tgo,1983,291452
tgo,1984,439756
tgo,1985,370644
tgo,1986,366002
tgo,1987,368225
tgo,1988,503770
tgo,1989,565807
tgo,1990,483958
tgo,1991,464877
tgo,1992,494785
tgo,1993,633126
tgo,1994,572507
tgo,1995,591264
tgo,1996,686596
tgo,1997,748221
tgo,1998,624267
tgo,1999,759376
tgo,2000,740520
tgo,2001,814714
tgo,2002,801479
tgo,2003,807299
tgo,2004,799023
tgo,2005,833289
tgo,2006,885517
tgo,2007,877647
tgo,2008,935210
tgo,2009,1061456
tgo,2010,1045866
tgo,2011,1057893
tgo,2012,1268350
tgo,2013,1306625
tgo,2014,1310851
tgo,2015,1249728
tgo,2016,1263762
tgo,2017,1301069
tgo,2018,1338743
tha,1961,10768676
tha,1962,11935829
tha,1963,13049143
tha,1964,12555500
tha,1965,12258668
tha,1966,14757800
tha,1967,12465400
tha,1968,13804400
tha,1969,15193700
tha,1970,15857700
tha,1971,16191500
tha,1972,13832200
tha,1973,17381000
tha,1974,16140400
tha,1975,18398868
tha,1976,17897789
tha,1977,15733592
tha,1978,20485617
tha,1979,18828814
tha,1980,20612202
tha,1981,21509964
tha,1982,20132738
tha,1983,23439992
tha,1984,24517269
tha,1985,25614834
tha,1986,23401196
tha,1987,21413971
tha,1988,26168704
tha,1989,25241350
tha,1990,21169497
tha,1991,24462238
tha,1992,23864310
tha,1993,22017634
tha,1994,25347074
tha,1995,26413004
tha,1996,27143793
tha,1997,27617214
tha,1998,27814014
tha,1999,28660817
tha,2000,30529251
tha,2001,33822931
tha,2002,32806558
tha,2003,34288531
tha,2004,33403954
tha,2005,34962737
tha,2006,34125561
tha,2007,36666662
tha,2008,36569651
tha,2009,37326770
tha,2010,40889315
tha,2011,43393530
tha,2012,43376227
tha,2013,41971848
tha,2014,37762326
tha,2015,32797879
tha,2016,30483516
tha,2017,38015496
tha,2018,37564640
tjk,1992,271733
tjk,1993,266735
tjk,1994,215435
tjk,1995,242350
tjk,1996,387377
tjk,1997,559463
tjk,1998,490619
tjk,1999,474338
tjk,2000,544994
tjk,2001,477651
tjk,2002,687559
tjk,2003,866197
tjk,2004,860340
tjk,2005,902912
tjk,2006,892884
tjk,2007,906552
tjk,2008,909500
tjk,2009,1399868
tjk,2010,1382559
tjk,2011,1034798
tjk,2012,1175450
tjk,2013,1328800
tjk,2014,1257965
tjk,2015,1324044
tjk,2016,1367078
tjk,2017,1365515
tjk,2018,1218840
tkm,1992,731705
tkm,1993,1008800
tkm,1994,1120000
tkm,1995,1102050
tkm,1996,544800
tkm,1997,759300
tkm,1998,1278400
tkm,1999,1566800
tkm,2000,1751000
tkm,2001,1832000
tkm,2002,2461000
tkm,2003,2667000
tkm,2004,2785000
tkm,2005,3035000
tkm,2006,3489000
tkm,2007,1121770
tkm,2008,1032020
tkm,2009,1447360
tkm,2010,1535230
tkm,2011,1203130
tkm,2012,1394235
tkm,2013,1814000
tkm,2014,1410000
tkm,2015,1617000
tkm,2016,1800000
tkm,2017,1207000
tkm,2018,1188969
tls,1961,34257
tls,1962,35300
tls,1963,32372
tls,1964,28058
tls,1965,24833
tls,1966,27404
tls,1967,31619
tls,1968,34722
tls,1969,28474
tls,1970,29494
tls,1971,21953
tls,1972,24875
tls,1973,30849
tls,1974,38000
tls,1975,45000
tls,1976,49000
tls,1977,58000
tls,1978,66000
tls,1979,73000
tls,1980,80000
tls,1981,77000
tls,1982,81000
tls,1983,84000
tls,1984,92000
tls,1985,93000
tls,1986,94213
tls,1987,99054
tls,1988,97022
tls,1989,99344
tls,1990,132765
tls,1991,157966
tls,1992,134932
tls,1993,156289
tls,1994,158200
tls,1995,149735
tls,1996,159223
tls,1997,136968
tls,1998,95779
tls,1999,104035
tls,2000,139449
tls,2001,122845
tls,2002,147370
tls,2003,135608
tls,2004,117203
tls,2005,151106
tls,2006,174394
tls,2007,131946
tls,2008,180430
tls,2009,255490
tls,2010,261816
tls,2011,148080
tls,2012,182005
tls,2013,188121
tls,2014,191297
tls,2015,213902
tls,2016,200672
tls,2017,188068
tls,2018,188212
tto,1961,12560
tto,1962,13300
tto,1963,13200
tto,1964,13100
tto,1965,12200
tto,1966,12000
tto,1967,12500
tto,1968,12179
tto,1969,11547
tto,1970,11885
tto,1971,14166
tto,1972,16022
tto,1973,15561
tto,1974,22025
tto,1975,24886
tto,1976,25432
tto,1977,24937
tto,1978,17705
tto,1979,20317
tto,1980,12723
tto,1981,6141
tto,1982,6403
tto,1983,6216
tto,1984,6946
tto,1985,6960
tto,1986,7421
tto,1987,9609
tto,1988,10479
tto,1989,15008
tto,1990,16913
tto,1991,19100
tto,1992,25522
tto,1993,21204
tto,1994,22313
tto,1995,14604
tto,1996,22245
tto,1997,11627
tto,1998,11577
tto,1999,4110
tto,2000,7231
tto,2001,5073
tto,2002,7178
tto,2003,4675
tto,2004,4720
tto,2005,5132
tto,2006,4555
tto,2007,6163
tto,2008,6177
tto,2009,5226
tto,2010,5461
tto,2011,6124
tto,2012,5622
tto,2013,6292
tto,2014,6136
tto,2015,4324
tto,2016,4850
tto,2017,4512
tto,2018,3367
tun,1961,561618
tun,1962,814367
tun,1963,1193300
tun,1964,922000
tun,1965,1141500
tun,1966,813000
tun,1967,683000
tun,1968,812600
tun,1969,632400
tun,1970,704400
tun,1971,835800
tun,1972,1231300
tun,1973,1128200
tun,1974,1108600
tun,1975,1271100
tun,1976,1078300
tun,1977,880300
tun,1978,959000
tun,1979,979500
tun,1980,1196800
tun,1981,1262000
tun,1982,1285000
tun,1983,951000
tun,1984,1053420
tun,1985,2098000
tun,1986,782000
tun,1987,1919500
tun,1988,450000
tun,1989,655600
tun,1990,1654847
tun,1991,2575808
tun,1992,2219391
tun,1993,1939795
tun,1994,679200
tun,1995,647471
tun,1996,2896345
tun,1997,1084468
tun,1998,1697420
tun,1999,1838970
tun,2000,1121989
tun,2001,1391500
tun,2002,550526
tun,2003,2318390
tun,2004,2164100
tun,2005,2135246
tun,2006,1647565
tun,2007,2024804
tun,2008,1223940
tun,2009,2567679
tun,2010,1113434
tun,2011,2343806
tun,2012,2305900
tun,2013,1328220
tun,2014,2350018
tun,2015,1339739
tun,2016,1324414
tun,2017,1637529
tun,2018,2262377
tur,1961,12729100
tur,1962,14728000
tur,1963,17487100
tur,1964,14454700
tur,1965,14756700
tur,1966,16511200
tur,1967,16962300
tur,1968,15963700
tur,1969,17185300
tur,1970,15989280
tur,1971,20915700
tur,1972,18719180
tur,1973,15708780
tur,1974,17066800
tur,1975,22211050
tur,1976,24459800
tur,1977,24322000
tur,1978,24363200
tur,1979,25750608
tur,1980,24418700
tur,1981,25526400
tur,1982,26558000
tur,1983,24491750
tur,1984,26314243
tur,1985,26493152
tur,1986,29358150
tur,1987,29282150
tur,1988,30893702
tur,1989,23498600
tur,1990,30201369
tur,1991,31129155
tur,1992,29139250
tur,1993,31733450
tur,1994,27000400
tur,1995,28168560
tur,1996,29329100
tur,1997,29747175
tur,1998,33175972
tur,1999,28876920
tur,2000,32240094
tur,2001,29563560
tur,2002,30822650
tur,2003,30798600
tur,2004,34145410
tur,2005,36464200
tur,2006,34636645
tur,2007,29250013
tur,2008,29279920
tur,2009,33569627
tur,2010,32764875
tur,2011,35195055
tur,2012,33370865
tur,2013,37475610
tur,2014,32708005
tur,2015,38632438
tur,2016,35276615
tur,2017,36126157
tur,2018,34395628
tza,1961,1015200
tza,1962,1031678
tza,1963,1377714
tza,1964,1132828
tza,1965,1122892
tza,1966,1346427
tza,1967,1160095
tza,1968,985114
tza,1969,1086208
tza,1970,1003094
tza,1971,1229561
tza,1972,1200069
tza,1973,1572340
tza,1974,1376313
tza,1975,2138000
tza,1976,2386000
tza,1977,2639000
tza,1978,2750909
tza,1979,3227050
tza,1980,2960500
tza,1981,2843000
tza,1982,3006500
tza,1983,2873831
tza,1984,3142085
tza,1985,3622492
tza,1986,3778232
tza,1987,4034615
tza,1988,3664265
tza,1989,4785811
tza,1990,3960300
tza,1991,3857815
tza,1992,3538050
tza,1993,3916590
tza,1994,2952900
tza,1995,4654287
tza,1996,4873811
tza,1997,3364446
tza,1998,4466774
tza,1999,4009929
tza,2000,3622945
tza,2001,4537267
