geo,time,en_atm_co2e_lf_zs
hnd,1964,94.92386
hnd,1965,93.65854
hnd,1966,93.63636
hnd,1967,93.72385
hnd,1968,94.61078
hnd,1969,94.39252
hnd,1970,94.4591
hnd,1971,93.93939
hnd,1972,93.79475
hnd,1973,92.23301
hnd,1974,93.17647
hnd,1975,91.20879
hnd,1976,92.78351
hnd,1977,93.77289
hnd,1978,93.38104
hnd,1979,94.11765
hnd,1980,89.12656
hnd,1981,91.5493
hnd,1982,92.09979
hnd,1983,87.91209
hnd,1984,86.53137
hnd,1985,90.96154
hnd,1986,90.27778
hnd,1987,89.71332
hnd,1988,88.87262
hnd,1989,88.17204
hnd,1990,92.1222
hnd,1991,95.69976
hnd,1992,100.50792
hnd,1993,85.56333
hnd,1994,92.6282
hnd,1995,90.7299
hnd,1996,88.7358
hnd,1997,89.37749
hnd,1998,89.14469
hnd,1999,85.84462
hnd,2000,79.96097
hnd,2001,80.79937
hnd,2002,83.33003
hnd,2003,84.01059
hnd,2004,81.62809
hnd,2005,90.76216
hnd,2006,80.46394
hnd,2007,87.86319
hnd,2008,84.78613
hnd,2009,80.22406
hnd,2010,82.18368
hnd,2011,83.32192
hnd,2012,83.08925
hnd,2013,84.37241
hnd,2014,85.55041
hnd,2015,89.91023
hnd,2016,90.77776
hrv,1992,60.54472
hrv,1993,60.98252
hrv,1994,66.1692
hrv,1995,71.67318
hrv,1996,68.58294
hrv,1997,69.03853
hrv,1998,71.33476
hrv,1999,69.35801
hrv,2000,62.30853
hrv,2001,60.62009
hrv,2002,59.8871
hrv,2003,61.56352
hrv,2004,58.2273
hrv,2005,59.60796
hrv,2006,60.38168
hrv,2007,57.81653
hrv,2008,56.84356
hrv,2009,60.20232
hrv,2010,53.04525
hrv,2011,52.57831
hrv,2012,51.49762
hrv,2013,50.44277
hrv,2014,52.58128
hrv,2015,54.10364
hrv,2016,52.5156
hti,1960,91.02564
hti,1961,92.59259
hti,1962,90.36145
hti,1963,89.70588
hti,1964,90.2439
hti,1965,92.77108
hti,1966,93.9759
hti,1967,92.95775
hti,1968,91.66667
hti,1969,91.86047
hti,1970,92.38095
hti,1971,90.90909
hti,1972,89.71963
hti,1973,86.95652
hti,1974,85.27132
hti,1975,84.09091
hti,1976,82.06522
hti,1977,82.90155
hti,1978,83.49515
hti,1979,84.46602
hti,1980,83.90244
hti,1981,84.689
hti,1982,75.11111
hti,1983,71.31148
hti,1984,70.68273
hti,1985,68.8716
hti,1986,79.56522
hti,1987,81.1245
hti,1988,79.92832
hti,1989,86.21908
hti,1990,85.92284
hti,1991,80.3073
hti,1992,81.48889
hti,1993,91.675
hti,1994,96.5
hti,1995,97.37922
hti,1996,96.17226
hti,1997,106.25638
hti,1998,94.05435
hti,1999,95.12942
hti,2000,91.30082
hti,2001,91.675
hti,2002,91.97557
hti,2003,87.92696
hti,2004,110.01
hti,2005,112.58333
hti,2006,114.48715
hti,2007,110.18975
hti,2008,110.73256
hti,2009,106.50884
hti,2010,80.34606
hti,2011,73.86386
hti,2012,86.5412
hti,2013,82.60824
hti,2014,88.55925
hti,2015,85.37925
hti,2016,84.66456
hun,1960,15.54191
hun,1961,16.73405
hun,1962,17.49347
hun,1963,17.10972
hun,1964,17.60005
hun,1965,18.71373
hun,1966,20.67122
hun,1967,23.87334
hun,1968,25.61612
hun,1969,27.49971
hun,1970,22.7187
hun,1971,26.54952
hun,1972,28.30886
hun,1973,30.12145
hun,1974,32.06651
hun,1975,33.27496
hun,1976,33.1714
hun,1977,35.60599
hun,1978,36.20941
hun,1979,33.79545
hun,1980,34.01022
hun,1981,32.18746
hun,1982,31.00042
hun,1983,35.21474
hun,1984,36.05505
hun,1985,34.30007
hun,1986,32.09692
hun,1987,32.44593
hun,1988,31.15776
hun,1989,31.46024
hun,1990,34.38016
hun,1991,33.12514
hun,1992,36.10731
hun,1993,38.30941
hun,1994,33.60465
hun,1995,34.31387
hun,1996,31.78987
hun,1997,33.63937
hun,1998,32.31564
hun,1999,31.69286
hun,2000,30.95101
hun,2001,29.57048
hun,2002,27.59973
hun,2003,26.31071
hun,2004,27.39683
hun,2005,29.67151
hun,2006,30.82502
hun,2007,32.06753
hun,2008,31.44921
hun,2009,33.56562
hun,2010,33.0704
hun,2011,32.59729
hun,2012,33.27572
hun,2013,35.11359
hun,2014,38.75486
hun,2015,39.40884
hun,2016,38.8547
idn,1960,68.7682
idn,1961,74.31309
idn,1962,70.64264
idn,1963,68.67858
idn,1964,70.19813
idn,1965,71.61741
idn,1966,69.46708
idn,1967,71.81248
idn,1968,74.65107
idn,1969,82.528
idn,1970,81.61531
idn,1971,81.05719
idn,1972,79.81217
idn,1973,78.85663
idn,1974,76.84384
idn,1975,75.5844
idn,1976,74.17537
idn,1977,68.42527
idn,1978,66.72783
idn,1979,66.73736
idn,1980,69.83132
idn,1981,70.28264
idn,1982,71.2924
idn,1983,74.11432
idn,1984,66.18834
idn,1985,64.81974
idn,1986,64.34531
idn,1987,60.85781
idn,1988,66.06642
idn,1989,64.7627
idn,1990,55.77438
idn,1991,63.97991
idn,1992,68.57468
idn,1993,63.35796
idn,1994,57.66685
idn,1995,51.1379
idn,1996,53.19558
idn,1997,55.87952
idn,1998,43.37378
idn,1999,38.04485
idn,2000,55.36035
idn,2001,49.69032
idn,2002,51.2872
idn,2003,48.47783
idn,2004,50.71565
idn,2005,50.78327
idn,2006,41.91821
idn,2007,43.78146
idn,2008,42.00454
idn,2009,45.986
idn,2010,46.96986
idn,2011,44.02064
idn,2012,44.98337
idn,2013,50.53667
idn,2014,45.05161
idn,2015,44.73704
idn,2016,42.79006
ind,1960,16.13904
ind,1961,16.355
ind,1962,17.36019
ind,1963,17.60632
ind,1964,18.68215
ind,1965,18.58112
ind,1966,20.78734
ind,1967,18.99936
ind,1968,22.5713
ind,1969,23.79689
ind,1970,25.30066
ind,1971,26.95356
ind,1972,27.04855
ind,1973,27.54703
ind,1974,26.15506
ind,1975,24.53908
ind,1976,24.06895
ind,1977,24.58803
ind,1978,26.6266
ind,1979,27.86582
ind,1980,26.50964
ind,1981,26.49834
ind,1982,27.0234
ind,1983,26.21049
ind,1984,27.36085
ind,1985,27.38774
ind,1986,26.6531
ind,1987,26.15795
ind,1988,25.34754
ind,1989,26.05116
ind,1990,28.1427
ind,1991,27.42431
ind,1992,29.86208
ind,1993,28.66518
ind,1994,28.94369
ind,1995,29.20785
ind,1996,31.33181
ind,1997,29.75141
ind,1998,31.32863
ind,1999,31.57687
ind,2000,32.30823
ind,2001,31.248
ind,2002,28.8431
ind,2003,28.92551
ind,2004,27.3051
ind,2005,26.36911
ind,2006,26.09859
ind,2007,25.12832
ind,2008,28.33125
ind,2009,28.99762
ind,2010,24.87569
ind,2011,23.42732
ind,2012,22.81065
ind,2013,23.44776
ind,2014,23.90954
ind,2015,27.87232
ind,2016,29.72392
irl,1960,28.73073
irl,1961,30.36773
irl,1962,34.3488
irl,1963,38.49087
irl,1964,41.17495
irl,1965,47.63685
irl,1966,47.22155
irl,1967,49.46381
irl,1968,46.41975
irl,1969,51.13884
irl,1970,55.78013
irl,1971,60.0978
irl,1972,61.67276
irl,1973,65.51171
irl,1974,64.73643
irl,1975,65.69671
irl,1976,65.37829
irl,1977,65.17815
irl,1978,69.97511
irl,1979,64.19869
irl,1980,61.80168
irl,1981,55.99211
irl,1982,49.33257
irl,1983,45.41435
irl,1984,46.13617
irl,1985,42.60428
irl,1986,47.53824
irl,1987,40.2793
irl,1988,36.01622
irl,1989,34.77889
irl,1990,41.721
irl,1991,41.81381
irl,1992,41.64988
irl,1993,42.68148
irl,1994,46.77626
irl,1995,46.28603
irl,1996,46.87009
irl,1997,49.33966
irl,1998,51.64335
irl,1999,56.10656
irl,2000,51.47738
irl,2001,52.32273
irl,2002,52.22394
irl,2003,50.01284
irl,2004,52.2993
irl,2005,47.83248
irl,2006,46.34947
irl,2007,49.24948
irl,2008,46.08474
irl,2009,51.31297
irl,2010,49.35964
irl,2011,48.3689
irl,2012,45.22963
irl,2013,48.30133
irl,2014,47.24293
irl,2015,47.70371
irl,2016,48.27443
irn,1960,58.44856
irn,1961,52.92524
irn,1962,49.98042
irn,1963,49.07752
irn,1964,49.59907
irn,1965,45.83959
irn,1966,41.03561
irn,1967,40.66818
irn,1968,44.33072
irn,1969,34.54955
irn,1970,35.64301
irn,1971,38.72026
irn,1972,35.87325
irn,1973,39.49237
irn,1974,41.83463
irn,1975,46.91982
irn,1976,47.39565
irn,1977,52.649
irn,1978,52.40599
irn,1979,62.59417
irn,1980,68.61086
irn,1981,70.87177
irn,1982,65.35937
irn,1983,67.61084
irn,1984,68.92053
irn,1985,70.4872
irn,1986,67.34043
irn,1987,68.74943
irn,1988,68.25119
irn,1989,71.33213
irn,1990,77.77338
irn,1991,66.19536
irn,1992,61.2942
irn,1993,63.40828
irn,1994,60.26303
irn,1995,57.53851
irn,1996,56.52158
irn,1997,49.18443
irn,1998,59.76673
irn,1999,69.82141
irn,2000,61.71322
irn,2001,64.85495
irn,2002,59.15116
irn,2003,53.9988
irn,2004,52.83954
irn,2005,49.42485
irn,2006,47.58873
irn,2007,43.02952
irn,2008,43.83867
irn,2009,42.27328
irn,2010,41.33687
irn,2011,39.85503
irn,2012,42.9546
irn,2013,42.35543
irn,2014,40.21828
irn,2015,37.3337
irn,2016,35.51861
irq,1960,82.16504
irq,1961,80.57191
irq,1962,81.32359
irq,1963,80.13271
irq,1964,77.85859
irq,1965,41.69356
irq,1966,54.54666
irq,1967,36.90191
irq,1968,47.38702
irq,1969,44.53809
irq,1970,47.79141
irq,1971,43.36171
irq,1972,48.44273
irq,1973,42.21611
irq,1974,41.68049
irq,1975,37.82349
irq,1976,46.07755
irq,1977,51.99664
irq,1978,46.70711
irq,1979,44.59207
irq,1980,47.96362
irq,1981,69.00685
irq,1982,66.56688
irq,1983,74.40144
irq,1984,68.11383
irq,1985,64.37659
irq,1986,64.7366
irq,1987,68.43492
irq,1988,74.94602
irq,1989,75.26532
irq,1990,51.25318
irq,1991,84.49703
irq,1992,79.59768
irq,1993,64.62793
irq,1994,64.32417
irq,1995,69.83326
irq,1996,63.50981
irq,1997,52.37169
irq,1998,78.95349
irq,1999,95.97994
irq,2000,82.78165
irq,2001,89.39128
irq,2002,97.8744
irq,2003,118.37369
irq,2004,126.93012
irq,2005,99.03352
irq,2006,85.6799
irq,2007,45.19967
irq,2008,73.45507
irq,2009,65.82661
irq,2010,66.08713
irq,2011,75.87553
irq,2012,74.56909
irq,2013,75.44026
irq,2014,73.86994
irq,2015,74.70786
irq,2016,82.76973
isl,1960,92.44713
isl,1961,92.61745
isl,1962,92.35474
isl,1963,93.82022
isl,1964,92.9972
isl,1965,94.75066
isl,1966,95.09804
isl,1967,94.92386
isl,1968,96.32184
isl,1969,95.94203
isl,1970,96.83377
isl,1971,95.77114
isl,1972,95.55556
isl,1973,96.23431
isl,1974,95.57895
isl,1975,95.01134
isl,1976,95.69892
isl,1977,96.34615
isl,1978,96.57143
isl,1979,94.28044
isl,1980,93.12377
isl,1981,90.16736
isl,1982,88.99083
isl,1983,85.78199
isl,1984,84.0404
isl,1985,81.30631
isl,1986,81.72485
isl,1987,84.55446
isl,1988,84.12698
isl,1989,84.77842
isl,1990,86.87969
isl,1991,76.9878
isl,1992,81.80231
isl,1993,89.08217
isl,1994,81.93727
isl,1995,84.89105
isl,1996,84.80947
isl,1997,85.62019
isl,1998,83.40293
isl,1999,84.06425
isl,2000,77.12211
isl,2001,78.09352
isl,2002,78.74228
isl,2003,79.75314
isl,2004,77.60763
isl,2005,77.9838
isl,2006,81.2091
isl,2007,77.34597
isl,2008,77.71349
isl,2009,78.72754
isl,2010,79.13985
isl,2011,77.60847
isl,2012,77.87446
isl,2013,75.32704
isl,2014,80.674
isl,2015,79.39233
isl,2016,81.48889
isr,1960,91.89342
isr,1961,92.32365
isr,1962,92.24377
isr,1963,92.94328
isr,1964,92.66533
isr,1965,93.93768
isr,1966,94.22869
isr,1967,95.36962
isr,1968,93.89272
isr,1969,93.61544
isr,1970,94.2933
isr,1971,94.22252
isr,1972,94.0667
isr,1973,96.18306
isr,1974,94.73883
isr,1975,93.84099
isr,1976,94.31563
isr,1977,94.48848
isr,1978,94.75325
isr,1979,94.73133
isr,1980,94.29513
isr,1981,93.77701
isr,1982,84.87894
isr,1983,76.5625
isr,1984,65.26641
isr,1985,64.25833
isr,1986,63.80664
isr,1987,64.00643
isr,1988,67.17511
isr,1989,67.194
isr,1990,73.50274
isr,1991,69.70699
isr,1992,74.29505
isr,1993,68.24242
isr,1994,69.02688
isr,1995,64.98987
isr,1996,60.23121
isr,1997,59.04467
isr,1998,56.37211
isr,1999,53.37845
isr,2000,51.17717
isr,2001,52.85036
isr,2002,46.22173
isr,2003,48.99634
isr,2004,38.8414
isr,2005,38.63006
isr,2006,39.99327
isr,2007,37.77137
isr,2008,43.82257
isr,2009,41.3235
isr,2010,39.90482
isr,2011,40.13637
isr,2012,46.24489
isr,2013,34.27824
isr,2014,31.36019
isr,2015,33.08284
isr,2016,34.91685
ita,1960,56.123
ita,1961,58.25114
ita,1962,62.19485
ita,1963,65.15711
ita,1964,69.58778
ita,1965,70.80773
ita,1966,72.58755
ita,1967,72.00957
ita,1968,72.86075
ita,1969,73.73017
ita,1970,75.90766
ita,1971,76.99921
ita,1972,77.26031
ita,1973,77.34517
ita,1974,75.82006
ita,1975,73.73405
ita,1976,72.73353
ita,1977,71.77494
ita,1978,71.43012
ita,1979,71.43655
ita,1980,69.64638
ita,1981,68.51397
ita,1982,66.8515
ita,1983,68.00244
ita,1984,63.40977
ita,1985,62.3007
ita,1986,64.27106
ita,1987,63.40177
ita,1988,63.54357
ita,1989,61.78997
ita,1990,62.36144
ita,1991,63.41268
ita,1992,64.50864
ita,1993,65.14369
ita,1994,64.98037
ita,1995,63.6393
ita,1996,63.34039
ita,1997,63.00494
ita,1998,61.10061
ita,1999,58.07953
ita,2000,57.49029
ita,2001,56.49046
ita,2002,55.86868
ita,2003,52.93428
ita,2004,50.21138
ita,2005,48.31806
ita,2006,47.96293
ita,2007,47.02752
ita,2008,46.0019
ita,2009,47.56867
ita,2010,44.06698
ita,2011,44.13083
ita,2012,40.9244
ita,2013,43.58485
ita,2014,43.96615
jam,1960,92.76808
jam,1961,94.83649
jam,1962,95.15571
jam,1963,95.71865
jam,1964,96.57349
jam,1965,94.85294
jam,1966,95
jam,1967,95.54502
jam,1968,94.61756
jam,1969,95.19313
jam,1970,95.44787
jam,1971,96.23964
jam,1972,96.61808
jam,1973,97.52541
jam,1974,97.34684
jam,1975,97.49216
jam,1976,97.48238
jam,1977,97.78434
jam,1978,98.39164
jam,1979,98.66838
jam,1980,99.08894
jam,1981,98.86251
jam,1982,98.29009
jam,1983,97.83968
jam,1984,97.43407
jam,1985,97.60174
jam,1986,97.34085
jam,1987,97.13896
jam,1988,95.95142
jam,1989,96.78474
jam,1990,96.06853
jam,1991,100.39651
jam,1992,89.58279
jam,1993,91.76315
jam,1994,93.46912
jam,1995,101.05373
jam,1996,102.34337
jam,1997,105.02766
jam,1998,95.18355
jam,1999,95.53307
jam,2000,97.98107
jam,2001,100.95164
jam,2002,94.66226
jam,2003,95.74367
jam,2004,95.47383
jam,2005,93.96688
jam,2006,91.58378
jam,2007,77.03141
jam,2008,98.91752
jam,2009,90.13933
jam,2010,89.41989
jam,2011,93.8945
jam,2012,95.62051
jam,2013,96.9965
jam,2014,89.24685
jam,2015,94.76856
jam,2016,97.75512
jor,1960,89.16256
jor,1961,88.76404
jor,1962,88.81119
jor,1963,88.28829
jor,1964,87.61062
jor,1965,89.43299
jor,1966,88.19444
jor,1967,88.60104
jor,1968,84.18491
jor,1969,86.45833
jor,1970,88
jor,1971,87.38938
jor,1972,82.79159
jor,1973,86.02329
jor,1974,86.67763
jor,1975,88.52941
jor,1976,90.93168
jor,1977,91.07764
jor,1978,92.24572
jor,1979,91.78744
jor,1980,90.38014
jor,1981,91.80738
jor,1982,93.70629
jor,1983,91.38446
jor,1984,88.1475
jor,1985,88.19236
jor,1986,90.35954
jor,1987,88.3112
jor,1988,90.19685
jor,1989,89.59492
jor,1990,95.60789
jor,1991,93.24979
jor,1992,87.76805
jor,1993,82.47744
jor,1994,85.90209
jor,1995,83.63996
jor,1996,86.63849
jor,1997,85.84404
jor,1998,87.29518
jor,1999,87.25104
jor,2000,84.49652
jor,2001,85.84165
jor,2002,87.03419
jor,2003,87.97834
jor,2004,78.33328
jor,2005,79.89151
jor,2006,72.15827
jor,2007,68.29766
jor,2008,64.59858
jor,2009,62.40645
jor,2010,69.21916
jor,2011,87.98327
jor,2012,86.70357
jor,2013,82.63076
jor,2014,87.69848
jor,2015,75.87046
jor,2016,59.82845
jpn,1960,34.65974
jpn,1961,38.07168
jpn,1962,41.55974
jpn,1963,46.47476
jpn,1964,49.68516
jpn,1965,51.97983
jpn,1966,53.92915
jpn,1967,57.74747
jpn,1968,59.42
jpn,1969,61.53385
jpn,1970,65.44119
jpn,1971,69.36439
jpn,1972,71.69953
jpn,1973,71.1501
jpn,1974,69.41997
jpn,1975,69.70932
jpn,1976,70.99653
jpn,1977,71.56077
jpn,1978,72.13743
jpn,1979,71.12817
jpn,1980,66.60978
jpn,1981,63.57877
jpn,1982,63.01393
jpn,1983,63.36355
jpn,1984,60.47719
jpn,1985,57.88904
jpn,1986,59.08202
jpn,1987,59.25319
jpn,1988,59.1851
jpn,1989,60.03218
jpn,1990,60.3399
jpn,1991,58.77262
jpn,1992,60.74848
jpn,1993,59.39551
jpn,1994,59.77834
jpn,1995,58.93515
jpn,1996,58.48226
jpn,1997,57.52366
jpn,1998,57.98739
jpn,1999,56.79385
jpn,2000,55.89978
jpn,2001,54.37755
jpn,2002,52.99326
jpn,2003,52.69582
jpn,2004,51.79351
jpn,2005,51.47401
jpn,2006,50.1724
jpn,2007,47.61066
jpn,2008,47.86181
jpn,2009,45.95563
jpn,2010,44.23314
jpn,2011,43.44423
jpn,2012,42.88787
jpn,2013,40.61706
jpn,2014,39.86467
jpn,2015,38.88882
jpn,2016,37.78664
kaz,1992,26.88464
kaz,1993,22.29758
kaz,1994,23.77022
kaz,1995,19.65102
kaz,1996,16.4856
kaz,1997,24.03893
kaz,1998,21.45274
kaz,1999,18.65596
kaz,2000,19.50532
kaz,2001,26.11185
kaz,2002,22.34739
kaz,2003,17.35032
kaz,2004,22.54343
kaz,2005,17.30586
kaz,2006,17.68487
kaz,2007,22.54378
kaz,2008,15.07515
kaz,2009,13.56944
kaz,2010,21.19305
kaz,2011,15.53467
kaz,2012,13.41434
kaz,2013,18.54529
kaz,2014,15.75758
kaz,2015,21.66767
kaz,2016,19.14233
ken,1960,88.21752
ken,1961,89.16031
ken,1962,88.82682
ken,1963,89.98716
ken,1964,89.36446
ken,1965,84.39822
ken,1966,86.06557
ken,1967,86.29579
ken,1968,86.60598
ken,1969,87.00234
ken,1970,80.02378
ken,1971,83.38308
ken,1972,86.93182
ken,1973,85.03274
ken,1974,87.85185
ken,1975,88.57775
ken,1976,85.68019
ken,1977,85.3517
ken,1978,86.9146
ken,1979,90.75691
ken,1980,89.05325
ken,1981,86.40449
ken,1982,84.29688
ken,1983,81.11723
ken,1984,79.28693
ken,1985,82.68482
ken,1986,78.85463
ken,1987,82.56556
ken,1988,80.78101
ken,1989,81.5678
ken,1990,76.02754
ken,1991,64.12581
ken,1992,73.40163
ken,1993,90.29831
ken,1994,94.39245
ken,1995,100.56906
ken,1996,115.79723
ken,1997,109.51297
ken,1998,127.52556
ken,1999,123.62049
ken,2000,117.49549
ken,2001,112.1784
ken,2002,93.94834
ken,2003,87.04211
ken,2004,86.76428
ken,2005,86.10627
ken,2006,86.50966
ken,2007,87.07657
ken,2008,84.95895
ken,2009,88.21468
ken,2010,76.70528
ken,2011,78.34941
ken,2012,76.60493
ken,2013,69.51696
ken,2014,68.21645
ken,2015,73.31854
ken,2016,70.6635
kgz,1992,26.7319
kgz,1993,24.04769
kgz,1994,12.59656
kgz,1995,30.37233
kgz,1996,26.75575
kgz,1997,29.452
kgz,1998,28.33867
kgz,1999,29.4738
kgz,2000,25.8339
kgz,2001,27.34086
kgz,2002,20.21646
kgz,2003,22.30376
kgz,2004,27.76631
kgz,2005,25.87657
kgz,2006,23.91821
kgz,2007,34.57295
kgz,2008,32.27546
kgz,2009,46.21722
kgz,2010,43.42652
kgz,2011,47.7865
kgz,2012,46.4754
kgz,2013,51.17381
kgz,2014,45.35599
kgz,2015,47.09613
kgz,2016,52.73675
khm,1960,100
khm,1961,100
khm,1962,100
khm,1963,100
khm,1964,90.32258
khm,1965,75.45455
khm,1966,72.65625
khm,1967,84.21053
khm,1968,74.62687
khm,1969,95.09537
khm,1970,95.625
khm,1971,77.94118
khm,1972,65.625
khm,1973,68.57143
khm,1974,65
khm,1975,65
khm,1976,65
khm,1977,65
khm,1978,92.85714
khm,1979,100
khm,1980,100
khm,1981,100
khm,1982,100
khm,1983,100
khm,1984,100
khm,1985,100
khm,1986,100
khm,1987,100
khm,1988,100
khm,1989,100
khm,1990,100.11492
khm,1991,100.41938
khm,1992,99.9597
khm,1993,100.44391
khm,1994,97.0383
khm,1995,99.3247
khm,1996,94.29429
khm,1997,86.28235
khm,1998,96.77856
khm,1999,99.25859
khm,2000,100.8425
khm,2001,104.7227
khm,2002,99.88842
khm,2003,99.99508
khm,2004,102.76845
khm,2005,105.14845
khm,2006,101.68156
khm,2007,95.03642
khm,2008,89.16208
khm,2009,88.38013
khm,2010,95.17803
khm,2011,90.72116
khm,2012,90.52483
khm,2013,87.27197
khm,2014,75.88422
khm,2015,64.79221
khm,2016,65.00591
kir,1961,100
kir,1962,100
kir,1963,100
kir,1964,100
kir,1965,100
kir,1966,100
kir,1967,100
kir,1968,100
kir,1969,100
kir,1970,100
kir,1971,100
kir,1972,100
kir,1973,100
kir,1974,100
kir,1975,100
kir,1976,100
kir,1977,100
kir,1978,100
kir,1979,100
kir,1980,100
kir,1981,100
kir,1982,100
kir,1983,100
kir,1984,100
kir,1985,100
kir,1986,100
kir,1987,100
kir,1988,100
kir,1989,100
kir,1990,110.01
kir,1991,110.01
kir,1992,128.345
kir,1993,97.78667
kir,1994,97.78667
kir,1995,97.78667
kir,1996,97.78667
kir,1997,97.78667
kir,1998,97.78667
kir,1999,97.78667
kir,2000,82.5075
kir,2001,97.78667
kir,2002,100.8425
kir,2003,88.008
kir,2004,95.342
kir,2005,83.81714
kir,2006,94.29429
kir,2007,97.78667
kir,2008,110.01
kir,2009,91.675
kir,2010,117.344
kir,2011,110.01
kir,2012,85.56333
kir,2013,85.56333
kir,2014,97.78667
kir,2015,103.89833
kir,2016,82.5075
kna,1960,100
kna,1961,100
kna,1962,100
kna,1963,100
kna,1964,100
kna,1965,100
kna,1966,100
kna,1967,100
kna,1968,100
kna,1969,100
kna,1970,100
kna,1971,100
kna,1972,100
kna,1973,100
kna,1974,100
kna,1975,100
kna,1976,100
kna,1977,100
kna,1978,100
kna,1979,100
kna,1980,100
kna,1981,100
kna,1982,100
kna,1983,100
kna,1984,100
kna,1985,100
kna,1986,100
kna,1987,100
kna,1988,100
kna,1989,100
kna,1990,96.67545
kna,1991,96.67545
kna,1992,73.34
kna,1993,81.19786
kna,1994,80.674
kna,1995,85.56333
kna,1996,88.008
kna,1997,89.38313
kna,1998,83.52611
kna,1999,89.63778
kna,2000,90.71
kna,2001,83.81714
kna,2002,86.09478
kna,2003,86.09478
kna,2004,88.61917
kna,2005,90.00818
kna,2006,87.68913
kna,2007,86.5412
kna,2008,86.5412
kna,2009,31.95529
kna,2010,91.675
kna,2011,88.85423
kna,2012,62.86286
kna,2013,97.25522
kna,2014,100.44391
kna,2015,97.78667
kna,2016,95.342
kor,1960,16.62285
kor,1961,15.84686
kor,1962,17.10526
kor,1963,18.62728
kor,1964,14.63938
kor,1965,18.19915
kor,1966,21.75932
kor,1967,29.8769
kor,1968,41.34502
kor,1969,47.18869
kor,1970,51.27156
kor,1971,53.95683
kor,1972,53.97472
kor,1973,55.03938
kor,1974,55.11628
kor,1975,56.30294
kor,1976,57.40224
kor,1977,58.21424
kor,1978,61.2656
kor,1979,59.29474
kor,1980,57.55186
kor,1981,54.97796
kor,1982,53.29216
kor,1983,52.24047
kor,1984,47.8825
kor,1985,44.15817
kor,1986,45.23364
kor,1987,44.52502
kor,1988,46.52646
kor,1989,49.76522
kor,1990,51.79261
kor,1991,51.19402
kor,1992,55.996
kor,1993,57.96157
kor,1994,57.33405
kor,1995,58.0722
kor,1996,58.36994
kor,1997,57.33393
kor,1998,51.53074
kor,1999,52.45509
kor,2000,48.8928
kor,2001,44.79863
kor,2002,45.7474
kor,2003,43.3677
kor,2004,41.97804
kor,2005,39.05163
kor,2006,36.64891
kor,2007,36.8316
kor,2008,33.11083
kor,2009,31.49813
kor,2010,30.45999
kor,2011,27.65614
kor,2012,27.56066
kor,2013,27.40924
kor,2014,26.66773
kor,2015,28.52595
kor,2016,30.63011
kwt,1960,76.83271
kwt,1961,81.11683
kwt,1962,82.16577
kwt,1963,82.85591
kwt,1964,17.15154
kwt,1965,37.18811
kwt,1966,32.22408
kwt,1967,7.9706
kwt,1968,-3.23529
kwt,1969,5.83573
kwt,1970,1.1129
kwt,1971,1.2701
kwt,1972,3.7155
kwt,1973,6.82196
kwt,1974,9.06849
kwt,1975,12.1813
kwt,1976,23.75943
kwt,1977,24.55281
kwt,1978,25.16152
kwt,1979,24.57451
kwt,1980,26.3635
kwt,1981,43.71728
kwt,1982,49.10792
kwt,1983,45.69829
kwt,1984,55.50672
kwt,1985,55.69668
kwt,1986,56.63414
kwt,1987,48.17059
kwt,1988,49.93316
kwt,1989,44.16513
kwt,1990,75.68437
kwt,1991,37.5829
kwt,1992,91.42798
kwt,1993,114.09558
kwt,1994,116.47479
kwt,1995,103.73921
kwt,1996,92.06463
kwt,1997,103.18216
kwt,1998,80.51037
kwt,1999,82.22029
kwt,2000,66.36671
kwt,2001,71.44228
kwt,2002,72.72872
kwt,2003,67.0976
kwt,2004,65.48699
kwt,2005,66.80211
kwt,2006,65.9081
kwt,2007,69.96854
kwt,2008,74.62252
kwt,2009,82.35601
kwt,2010,76.74691
kwt,2011,64.36227
kwt,2012,76.71352
kwt,2013,68.39389
kwt,2014,61.90201
kwt,2015,58.35795
kwt,2016,60.84331
lao,1960,100
lao,1961,100
lao,1962,100
lao,1963,100
lao,1964,100
lao,1965,100
lao,1966,100
lao,1967,100
lao,1968,100
lao,1969,100
lao,1970,100
lao,1971,100
lao,1972,100
lao,1973,100
lao,1974,100
lao,1975,100
lao,1976,100
lao,1977,100
lao,1978,100
lao,1979,100
lao,1980,100
lao,1981,100
lao,1982,100
lao,1983,100
lao,1984,100
lao,1985,98.21429
lao,1986,100
lao,1987,98.27586
lao,1988,98.27586
lao,1989,100
lao,1990,99.94373
lao,1991,98.00891
lao,1992,98.20102
lao,1993,97.3859
lao,1994,97.2046
lao,1995,96.32716
lao,1996,89.4748
lao,1997,84.01608
lao,1998,87.65024
lao,1999,94.47918
lao,2000,97.78667
lao,2001,97.1755
lao,2002,88.86694
lao,2003,88.64574
lao,2004,87.58372
lao,2005,87.60056
lao,2006,86.08506
lao,2007,84.57416
lao,2008,81.92615
lao,2009,76.08303
lao,2010,66.20972
lao,2011,63.32812
lao,2012,62.5745
lao,2013,58.8033
lao,2014,54.67314
lao,2015,33.45185
lao,2016,19.00346
lbn,1960,82.95455
lbn,1961,83.60656
lbn,1962,84.72401
lbn,1963,84.50363
lbn,1964,85.63412
lbn,1965,84.64088
lbn,1966,84.64646
lbn,1967,85.72895
lbn,1968,87.41328
lbn,1969,85.08846
lbn,1970,82.91551
lbn,1971,85.78297
lbn,1972,85.08323
lbn,1973,87.93456
