geo,time,ne_exp_gnfs_cd
rus,2016,330106672194.39301
rus,2017,410722488464.72894
rus,2018,510345774006.23297
rus,2019,481537033289.72095
rus,2020,378635848603.90894
rwa,1960,14800000
rwa,1961,14000000
rwa,1962,11600000
rwa,1963,7600000
rwa,1964,15600000
rwa,1965,18000000
rwa,1966,14045713.14286
rwa,1967,16773000
rwa,1968,15049999
rwa,1969,14489999
rwa,1970,25299999
rwa,1971,22766638.95221
rwa,1972,20411486.88996
rwa,1973,33721790.4721
rwa,1974,37535558.22045
rwa,1975,52450624.36807
rwa,1976,92977882.18607
rwa,1977,106530355.41736
rwa,1978,133872850.96644
rwa,1979,233473705.94539
rwa,1980,181144470.56199
rwa,1981,138251014.51005
rwa,1982,162572532.77455
rwa,1983,171374038.31044
rwa,1984,200513014.18995
rwa,1985,184987470.9491
rwa,1986,244728622.49389
rwa,1987,160729968.05964
rwa,1988,158571149.94957
rwa,1989,147651245.80469
rwa,1990,143182955.19574
rwa,1991,139864281.47985
rwa,1992,112984489.16145
rwa,1993,102031319.98031
rwa,1994,47498580
rwa,1995,66627296.73208
rwa,1996,83373731.50381
rwa,1997,144372284.2651
rwa,1998,111106098.95615
rwa,1999,116759831.57549
rwa,2000,111245631.85374
rwa,2001,142952952.4129
rwa,2002,121512891.56211
rwa,2003,166283211.353
rwa,2004,247001899.73487
rwa,2005,313565638.96838
rwa,2006,361305561.99513
rwa,2007,556349242.62508
rwa,2008,583912881.20462
rwa,2009,588300195.69534
rwa,2010,657968905.43787
rwa,2011,871553114.95045
rwa,2012,918133646.19057
rwa,2013,1055111376.41579
rwa,2014,1143599941.16109
rwa,2015,1130492668.29254
rwa,2016,1340967911.77915
rwa,2017,1899511803.83642
rwa,2018,2034156699.86399
rwa,2019,2258510232.37984
rwa,2020,1966588343.01962
sau,1968,1998980666.66667
sau,1969,2161704511.11111
sau,1970,2731714666.66667
sau,1971,3878685923.15236
sau,1972,5951640127.38853
sau,1973,14903186208.385
sau,1974,28581089014.0845
sau,1975,34300631680.6914
sau,1976,38230222662.8895
sau,1977,42599358883.4359
sau,1978,39584362866.2196
sau,1979,61362175672.45889
sau,1980,104411278444.104
sau,1981,115769696969.69701
sau,1982,77740796919.66631
sau,1983,49690593342.9812
sau,1984,41296821793.4166
sau,1985,31243235781.3363
sau,1986,23221442073.99409
sau,1987,26447263017.35649
sau,1988,27645126835.781
sau,1989,32174632843.79169
sau,1990,47445927903.8718
sau,1991,50652603471.2951
sau,1992,53610680907.8772
sau,1993,45678237650.2003
sau,1994,45960747663.5514
sau,1995,53521228304.4059
sau,1996,63501201602.1362
sau,1997,64989052069.4259
sau,1998,43493066666.6667
sau,1999,56061600000
sau,2000,82259466666.6667
sau,2001,72980533333.3333
sau,2002,77641333333.3333
sau,2003,98956800000
sau,2004,131920533333.33299
sau,2005,187388647220.51697
sau,2006,225506542056.07501
sau,2007,249318478985.99097
sau,2008,322853600000
sau,2009,202056266666.66696
sau,2010,261831200000
sau,2011,376224266666.66693
sau,2012,399419733333.33295
sau,2013,387643939066.66693
sau,2014,354541430160
sau,2015,218010394720
sau,2016,200860075466.66696
sau,2017,239993341466.66696
sau,2018,314916582186.66693
sau,2019,285859922586.66693
sau,2020,184429491040
sdn,1960,190333333.33333
sdn,1961,189000000
sdn,1962,225333333.33333
sdn,1963,262000000
sdn,1964,250333333.33333
sdn,1965,239000000
sdn,1966,246666666.66667
sdn,1967,282000000
sdn,1968,294333333.33333
sdn,1969,336666666.66667
sdn,1970,398333333.33333
sdn,1971,415333333.33333
sdn,1972,461666666.66667
sdn,1973,530333333.33333
sdn,1974,584000000
sdn,1975,677000000
sdn,1976,783333333.33333
sdn,1977,816000000
sdn,1978,607500000
sdn,1979,899250000
sdn,1980,789333333.33333
sdn,1981,963500000
sdn,1982,918000000
sdn,1983,872230769.23077
sdn,1984,820571428.57143
sdn,1985,712800000
sdn,1986,747500000
sdn,1987,1113055555.55556
sdn,1988,584476190.47619
sdn,1989,816777777.77778
sdn,1990,499000000
sdn,1991,379500000
sdn,1992,369020533.8809
sdn,1993,375733207.78405
sdn,1994,600118784.53039
sdn,1995,687264417.28353
sdn,1996,555550847.45763
sdn,1997,624215840.57879
sdn,1998,754007519.92032
sdn,1999,831000039.59612
sdn,2000,1959294026.13566
sdn,2001,1714427328.95245
sdn,2002,2162447267.4794
sdn,2003,2728718905.66327
sdn,2004,3851321623.82226
sdn,2005,5141535692.29506
sdn,2006,6922222749.25167
sdn,2007,10177402212.1919
sdn,2008,13310719548.3686
sdn,2009,11235834346.1538
sdn,2010,12001575827.5862
sdn,2011,8660589973.68421
sdn,2012,4542326433.33333
sdn,2013,5027795356.16438
sdn,2014,331769528.08989
sdn,2015,377795080.80808
sdn,2016,303951260
sdn,2017,274272585.71429
sdn,2018,189244214.11765
sdn,2019,164931708.55615
sdn,2020,92944832.89543
sen,1960,115539820.20196
sen,1961,153701752.61772
sen,1962,151058815.94975
sen,1963,135516409.37755
sen,1964,142348116.3533
sen,1965,145436148.67448
sen,1966,158693983.97823
sen,1967,145983569.50143
sen,1968,177216105.17217
sen,1969,183032571.59366
sen,1970,208798770.49386
sen,1971,205321700.48968
sen,1972,293958461.56682
sen,1973,314124711.81754
sen,1974,531016186.56003
sen,1975,609915544.57247
sen,1976,616306325.36694
sen,1977,752595793.19612
sen,1978,586873570.44036
sen,1979,769692317.86353
sen,1980,726560470.32972
sen,1981,874415648.64197
sen,1982,787460312.28514
sen,1983,847007115.16635
sen,1984,797845258.44538
sen,1985,715458832.89208
sen,1986,892982446.96606
sen,1987,929471688.36814
sen,1988,964374998.62427
sen,1989,1043007671.74435
sen,1990,1260610850.01824
sen,1991,1125698856.35552
sen,1992,1164623536.88327
sen,1993,998657267.59113
sen,1994,1068412059.37198
sen,1995,1306823772.24889
sen,1996,1186269267.03892
sen,1997,1107580170.55545
sen,1998,1209064960.56118
sen,1999,1252919421.19991
sen,2000,1068191145.12931
sen,2001,1151929243.77015
sen,2002,1374437592.50941
sen,2003,1597488105.827
sen,2004,1924839665.0725
sen,2005,2180519200.07344
sen,2006,2252093229.54312
sen,2007,2876426090.13949
sen,2008,3513433775.33632
sen,2009,3131308148.913
sen,2010,3221238386.5376
sen,2011,3795074833.11356
sen,2012,3969170437.8146
sen,2013,4228273690.44235
sen,2014,4311504862.81418
sen,2015,4030818402.27452
sen,2016,4105254827.15654
sen,2017,4604564108.18992
sen,2018,5305072585.74858
sen,2019,5665802485.3604
sen,2020,5076607748.27741
sgp,1960,1147523846.85744
sgp,1961,1089017378.8057
sgp,1962,1141219129.75304
sgp,1963,1295243695.2829
sgp,1964,1091630733.04586
sgp,1965,1201130275.70887
sgp,1966,1351659479.94251
sgp,1967,1415000653.33856
sgp,1968,1791552332.41866
sgp,1969,2193159545.27636
sgp,1970,2420456030.31491
sgp,1971,2704396968.50908
sgp,1972,2904841511.78418
sgp,1973,4373973333.33333
sgp,1974,7804712297.55026
sgp,1975,7724978456.23538
sgp,1976,9457765782.48218
sgp,1977,10772340942.205
sgp,1978,12436295810.4452
sgp,1979,17169305189.0941
sgp,1980,24031178147.7053
sgp,1981,28092845133.57
sgp,1982,29812562124.29589
sgp,1983,29675560747.6636
sgp,1984,30900662565.0734
sgp,1985,29160517556.6077
sgp,1986,27644243443.4798
sgp,1987,34308211628.5478
sgp,1988,46864672364.6724
sgp,1989,54623086861.459
sgp,1990,64045069989.2324
sgp,1991,76631490593.343
sgp,1992,84308164518.10931
sgp,1993,97965837356.10841
sgp,1994,122469294225.481
sgp,1995,159044094821.504
sgp,1996,169137092198.582
sgp,1997,169507139008.621
sgp,1998,142984165869.98099
sgp,1999,152503834808.26001
sgp,2000,180957134570.76599
sgp,2001,164229725958.58701
sgp,2002,170349156707.24899
sgp,2003,197816209390.42599
sgp,2004,246120399952.668
sgp,2005,287771208844.02802
sgp,2006,338933161306.56403
sgp,2007,385007166080.552
sgp,2008,443359389356.138
sgp,2009,370529804056.37695
sgp,2010,474820095342.86798
sgp,2011,567998330418.18994
sgp,2012,580494438665.28003
sgp,2013,600013186286.26196
sgp,2014,604367926761.89697
sgp,2015,549431990107.65198
sgp,2016,525145855953.67401
sgp,2017,587413860525.74402
sgp,2018,665717971530.2489
sgp,2019,658516566485.85205
sgp,2020,599216278901.20996
slb,1980,86765047.92928
slb,1981,91936450.63576
slb,1982,91648232.35843
slb,1983,86195014.19674
slb,1984,101278532.45255
slb,1985,79013123.84114
slb,1986,86706861.91062
slb,1987,88853761.51602
slb,1988,109963105.53561
slb,1989,107271729.60973
slb,1990,99652665.64421
slb,1991,120082510.68219
slb,1992,144120760.90297
slb,1993,177243780.78238
slb,1994,199914929.8171
slb,1995,211397868.40483
slb,1996,230484522.20727
slb,1997,238639726.65393
slb,1998,185438989.94933
slb,1999,177962423.26533
slb,2000,113777044.15493
slb,2001,71807502.84199
slb,2002,74531768.61072
slb,2003,95391625.2548
slb,2004,127192806.65892
slb,2005,138780063.48026
slb,2006,166239568.95985
slb,2007,223340303.18871
slb,2008,268330773.49992
slb,2009,232278088.14401
slb,2010,315828631.65726
slb,2011,537212254.45932
slb,2012,618881879.48662
slb,2013,573533641.00738
slb,2014,566214255.69129
slb,2015,524972519.48905
slb,2016,553710274.02431
slb,2017,608945913.73583
slb,2018,684313109.08519
slb,2019,588127339.9075
slb,2020,424428373.14632
sle,1964,108122255.12873
sle,1965,103739958.50402
sle,1966,104299958.28002
sle,1967,94448134.30414
sle,1968,78120031.24801
sle,1969,112920045.16802
sle,1970,134760053.90402
sle,1971,131184001.8101
sle,1972,129248659.4354
sle,1973,141729814.22002
sle,1974,156290000.36238
sle,1975,170571070.17307
sle,1976,128140613.20585
sle,1977,136415176.62451
sle,1978,190441625.91687
sle,1979,220819890.81999
sle,1980,251666984.18746
sle,1981,256578379.77741
sle,1982,204093165.9468
sle,1983,110166389.96887
sle,1984,115540150.2022
sle,1985,127012171.18178
sle,1986,58414118.8168
sle,1987,224167528.00924
sle,1988,303069450.08304
sle,1989,223145475.06395
sle,1990,225361107.6647
sle,1991,243739338.71056
sle,1992,214817781.3376
sle,1993,186687224.6696
sle,1994,269120504.51679
sle,1995,161860434.32203
sle,1996,164289127.83751
sle,1997,112226184.41161
sle,1998,94546559.22231
sle,1999,92561800.24388
sle,2000,115314755.50882
sle,2001,85492032.32384
sle,2002,107153406.38399
sle,2003,192923463.52059
sle,2004,238584015.10384
sle,2005,290042436.85301
sle,2006,317931420.72012
sle,2007,336802821.45252
sle,2008,338717766.50975
sle,2009,331270804.71992
sle,2010,432978661.22854
sle,2011,478655062.61539
sle,2012,1251015326.47876
sle,2013,1408534692.48268
sle,2014,1542664519.09205
sle,2015,816852288.77069
sle,2016,915541736.27186
sle,2017,974210447.75792
sle,2018,713559228.9289
sle,2019,743850680.86731
sle,2020,613193854.91912
slv,1965,231600000
slv,1966,229240000
slv,1967,250280000
slv,1968,255960000
slv,1969,243320000
slv,1970,281360000
slv,1971,292160000
slv,1972,367680000
slv,1973,432120000
slv,1974,540040000
slv,1975,622640000
slv,1976,827560000
slv,1977,1122680000
slv,1978,946719900
slv,1979,1280560000
slv,1980,1220920000
slv,1981,917000000
slv,1982,774247000
slv,1983,858652600
slv,1984,796567700
slv,1985,848385400
slv,1986,930400000
slv,1987,751724100
slv,1988,662448600
slv,1989,578784600
slv,1990,891100175.39537
slv,1991,904756600
slv,1992,937870800
slv,1993,1294122000
slv,1994,1529942400
slv,1995,1923081200
slv,1996,2026644400
slv,1997,2659875600
slv,1998,2667080400
slv,1999,2752938000
slv,2000,3161574400
slv,2001,3071774700
slv,2002,3231026200
slv,2003,3433269900
slv,2004,3555578400
slv,2005,3713680000
slv,2006,4150320000
slv,2007,4349400000
slv,2008,4809800000
slv,2009,4215800000
slv,2010,4971100000
slv,2011,5878600000
slv,2012,6110250000
slv,2013,6536790000
slv,2014,6677020000
slv,2015,6911040000
slv,2016,6884540000
slv,2017,7251400000
slv,2018,7528970000
slv,2019,7981810000
slv,2020,6290370000
smr,2015,2476172231.70798
smr,2016,2541293662.14114
smr,2017,2580002750.61004
smr,2018,2757689832.53493
smr,2019,2650801594.1225
som,1960,22945943.78162
som,1961,30659933.97603
som,1962,26039938.06402
som,1963,34299919.08003
som,1964,36679918.12803
som,1965,41803776.05734
som,1966,38499782.44131
som,1967,37099777.40134
som,1968,42699730.36162
som,1969,48985714.28571
som,1970,37142857.14286
som,1971,43907626.18186
som,1972,65615119.55416
som,1973,70524571.51954
som,1974,81652120.09531
som,1975,88594086.7355
som,1976,81000763.78078
som,1977,101014492.75362
som,1978,145994475.13812
som,1979,143504008.39895
som,1980,200271074.38935
som,1981,173525712.1116
som,1982,201101592.52854
som,1983,173400620.3316
som,1984,115004196.81753
som,1985,55477537.07865
som,1986,64782760.64511
som,1987,67562031.21658
som,1988,50072045.81794
som,1989,83929436.05123
som,1990,89748800.17721
som,2013,943000000
som,2014,1050999998.26833
som,2015,1038000000
som,2016,1067000000
som,2017,994000000
som,2018,1119000001.18893
som,2019,1131000000
som,2020,1178000000
srb,1995,869519774.0113
srb,1996,2447299813.78026
srb,1997,3472726350.15138
srb,1998,3643557841.84711
srb,1999,2082768083.00819
srb,2000,603908121.31229
srb,2001,2681201308.55116
srb,2002,3440308206.89366
srb,2003,5203770400.13615
srb,2004,6571202472.0202
srb,2005,7741608183.01461
srb,2006,9563353180.69038
srb,2007,11781287690.2153
srb,2008,14845675522.8943
srb,2009,11899419359.9938
srb,2010,13489125666.258
srb,2011,16256083858.1056
srb,2012,15524118113.1093
srb,2013,19285832719.7744
srb,2014,19802613644.2046
srb,2015,17915468415.9932
srb,2016,19742887851.0468
srb,2017,22297844539.987
srb,2018,25540389777.4996
srb,2019,26277880390.9944
srb,2020,25727947826.4073
ssd,2008,9630874288.71993
ssd,2009,7377203307.64568
ssd,2010,8970707666.27619
ssd,2011,9850171395.11542
ssd,2012,5110494406.77966
ssd,2013,1794877728.81356
ssd,2014,5360319322.0339
ssd,2015,4397355862.60474
sur,2006,1385355541.78664
sur,2007,1589435336.97632
sur,2008,2010564663.02368
sur,2009,1710018214.93625
sur,2010,2295476069.06097
svk,1990,3035595479.93906
svk,1991,5934465323.27853
svk,1992,9799241816.53513
svk,1993,8665771843.52307
svk,1994,11155008897.8527
svk,1995,13934637908.4967
svk,1996,13765020278.834
svk,1997,14852919451.6823
svk,1998,13589532386.1729
svk,1999,14119212410.1537
svk,2000,15558640381.8934
svk,2001,17580281545.0528
svk,2002,20109328250.8287
svk,2003,29247254820.598
svk,2004,39658444438.3684
svk,2005,45411896334.3938
svk,2006,57491282340.2364
svk,2007,72177797873.6053
svk,2008,80853219952.22339
svk,2009,60823815515.7144
svk,2010,69795562151.00011
svk,2011,84273009073.862
svk,2012,85948047828.07739
svk,2013,92447046804.9622
svk,2014,92713512373.2448
svk,2015,81433587327.24718
svk,2016,84074972047.0088
svk,2017,90938033313.16721
svk,2018,101693276536.76801
svk,2019,97140403445.70959
svk,2020,89856047049.62518
svn,1990,14747182203.3898
svn,1991,9892826086.95652
svn,1992,7386170400.9434
svn,1993,6955369312.16931
svn,1994,8058963720.93023
svn,1995,9701955115.24464
svn,1996,9921480169.97167
svn,1997,9875306122.44898
svn,1998,10518606462.7813
svn,1999,10017114040.8701
svn,2000,10172240637.1072
svn,2001,10802787759.1313
svn,2002,12290189526.1845
svn,2003,15114769177.369
svn,2004,18946986796.21329
svn,2005,21655505534.1375
svn,2006,25611438966.2527
svn,2007,32637319159.2821
svn,2008,36989152940.7719
svn,2009,28957253603.132
svn,2010,30985760883.9001
svn,2011,36236196221.7024
svn,2012,33951293540.4586
svn,2013,35932394253.2632
svn,2014,38073728494.2795
svn,2015,33256871127.948
svn,2016,34738156236.3795
svn,2017,40389935067.0554
svn,2018,45938960373.9231
svn,2019,45490464655.8117
svn,2020,41737201607.7931
swe,1960,3310997354.29576
swe,1961,3497752265.29054
swe,1962,3718924258.72426
swe,1963,4032439320.91076
swe,1964,4573144651.28367
swe,1965,4928599649.01515
swe,1966,5255843904.10567
swe,1967,5621078612.80804
swe,1968,6093514012.09964
swe,1969,7011678685.05595
swe,1970,8362522809.86623
swe,1971,9215370569.0708
swe,1972,10790841802.4525
swe,1973,14835409291.7821
swe,1974,19375137405.9558
swe,1975,21260077549.251
swe,1976,22510340228.1962
swe,1977,23577357416.9939
swe,1978,26861948655.5273
swe,1979,34178610016.0948
swe,1980,38589321212.4078
swe,1981,36094521072.7969
swe,1982,34439813930.5383
swe,1983,34711176585.6712
swe,1984,36779614956.84129
swe,1985,37268758121.3171
swe,1986,45859726683.1377
swe,1987,55059451611.8857
swe,1988,61701442257.4749
swe,1989,64474150677.0696
swe,1990,73113159931.06709
swe,1991,71559304836.7094
swe,1992,73802924035.85289
swe,1993,64759616619.9861
swe,1994,76951399688.95798
swe,1995,99234716050.07501
swe,1996,105111989263.34599
swe,1997,104930909376.67799
swe,1998,108380482773.368
swe,1999,109934280596.437
swe,2000,113698565846.631
swe,2001,104038105933.72099
swe,2002,110067473888.52901
swe,2003,134823837849.202
swe,2004,164409367388.31699
swe,2005,176558857769.86801
swe,2006,200916212626.38599
swe,2007,233886636681.06799
swe,2008,254126018418.77701
swe,2009,189692701664.53296
swe,2010,221523364067.80496
swe,2011,259899243504.95901
swe,2012,248769750722.60001
swe,2013,249565101475.46896
swe,2014,251793490103.53799
swe,2015,221067597699.186
swe,2016,220140602021.142
swe,2017,236613045812.24399
swe,2018,253749019031.884
swe,2019,255243590341.12601
swe,2020,241149671867.28696
swz,1960,16939661.20678
swz,1961,18059638.80722
swz,1962,21979560.40879
swz,1963,32059358.81282
swz,1964,34999300.014
swz,1965,46339073.21854
swz,1966,56278874.42251
swz,1967,55018899.62201
swz,1968,60338793.22414
swz,1969,68458630.82738
swz,1970,78398432.03136
swz,1971,92561521.2528
swz,1972,98347860.02342
swz,1973,156195965.41787
swz,1974,215452538.63135
swz,1975,210277214.33401
swz,1976,206301747.93008
swz,1977,198827046.91812
swz,1978,214351425.94296
swz,1979,259206462.3426
swz,1980,404340010.27221
swz,1981,429124886.05287
swz,1982,356879720.0221
swz,1983,345031864.28507
swz,1984,274452653.69755
swz,1985,204065150.08749
swz,1986,308884026.25821
swz,1987,478094302.55403
swz,1988,531955179.23906
swz,1989,586189842.52869
swz,1990,657911722.64523
swz,1991,685120414.29761
swz,1992,736802699.85975
swz,1993,777483857.14723
swz,1994,903787315.53453
swz,1995,1019656474.86973
swz,1996,951315562.99863
swz,1997,1053208550.34722
swz,1998,1059266139.68128
swz,1999,1006123414.35469
swz,2000,1238728118.96596
swz,2001,1141012626.17463
swz,2002,1160646199.96774
swz,2003,1840996073.86942
swz,2004,1981737785.6214
swz,2005,1804665324.7999
swz,2006,1837879805.06535
swz,2007,2118881695.85829
swz,2008,1744257989.15412
swz,2009,1775447608.48272
swz,2010,2062831284.48888
swz,2011,1678871396.89579
swz,2012,1793016565.16443
swz,2013,1863608072.41769
swz,2014,1939667087.45289
swz,2015,1751537858.04508
swz,2016,1681302489.53065
swz,2017,1915868748.78089
swz,2018,1886791240.24743
swz,2019,2052248996.53979
swz,2020,1788677595.42935
sxm,2011,1029217877.09497
sxm,2012,1116927374.30168
sxm,2013,1241284916.20112
sxm,2014,1251843575.41899
sxm,2015,1220502793.29609
sxm,2016,1168882681.56425
sxm,2017,932737430.1676
sxm,2018,800000000
syc,1976,8673003.35065
syc,1977,11089068.32421
syc,1978,15164545.91867
syc,1979,21890203.94651
syc,1980,21153012.77719
syc,1981,17156023.2334
syc,1982,15274073.04007
syc,1983,20279885.7829
syc,1984,25707951.23052
syc,1985,27990001.4018
syc,1986,18399843.5001
syc,1987,22156074.17264
syc,1988,31823883.79431
syc,1989,34277207.20408
syc,1990,56494406.86541
syc,1991,48828767.51177
syc,1992,47962865.34294
syc,1993,51147737.14175
syc,1994,50570631.74967
syc,1995,53235893.23589
syc,1996,139524537.71706
syc,1997,113250303.40409
syc,1998,122321126.54644
syc,1999,145086382.7796
syc,2000,464069445.9029
syc,2001,521402304.73752
syc,2002,543132354.0146
syc,2003,627255559.46451
syc,2004,621180909.09091
syc,2005,719670181.81818
syc,2006,857524992.30031
syc,2007,936671039.08314
syc,2008,980668675.71797
syc,2009,915141837.9268
syc,2010,909788635.87398
syc,2011,1020732566.02859
syc,2012,1053115826.67621
syc,2013,1206117252.87576
syc,2014,1182012881.56336
syc,2015,1117028068.40971
syc,2016,1151761314.15358
syc,2017,1351236868.13549
syc,2018,1333887194.04809
syc,2019,1321765774.75327
syc,2020,790909090.90909
syr,1960,183179972.06704
syr,1961,166354553.07263
syr,1962,232483197.83198
syr,1963,233218638.74345
syr,1964,223808507.8534
syr,1965,226606099.47644
syr,1966,233294554.97382
syr,1967,227408717.27749
syr,1968,271285183.24607
syr,1969,307403010.4712
syr,1970,311518324.60733
syr,1971,363874345.54974
syr,1972,438219895.28796
syr,1973,568887726.41078
syr,1974,1022256947.40729
syr,1975,1191621621.62162
syr,1976,1253157984.72646
syr,1977,1250445859.87261
syr,1978,1224968152.86624
syr,1979,1900127388.53503
syr,1980,2380891719.74522
syr,1981,2621656050.95541
syr,1982,2438726114.64968
syr,1983,2474904458.59873
syr,1984,2384713375.79618
syr,1985,2534777070.06369
syr,1986,2867770700.63694
syr,1987,5096305732.48408
syr,1988,2780579064.58797
syr,1989,5595634743.87528
syr,1990,6774342984.4098
syr,1991,6773986636.97105
syr,1992,8692828507.7951
syr,1993,10271180400.8909
syr,1994,14906636971.0468
syr,1995,15788775055.6793
syr,1996,19587706013.363
syr,1997,21533986636.971
syr,1998,21498084632.5167
syr,1999,23581648106.9042
syr,2000,29106013363.029
syr,2001,32006948775.05569
syr,2002,36000178173.7194
syr,2003,30820846325.167
syr,2004,45652115812.9176
syr,2005,55080445434.2984
syr,2006,59999554565.7016
syr,2007,69481514476.6147
syr,2008,81919109131.40311
syr,2009,65256302895.3229
syr,2010,81226993318.4855
syr,2011,12457468015.9113
syr,2012,3302420827.0947
syr,2013,1582473416.39419
syr,2014,1490081451.11404
syr,2015,1168237993.7658
syr,2016,1149162721.59167
syr,2017,1447562382.05379
syr,2018,3203232549.268
syr,2019,2891395417.98708
tcd,1960,41987616.39201
tcd,1961,46459419.61208
tcd,1962,50177660.42839
tcd,1963,48137413.95826
tcd,1964,53846256.48616
tcd,1965,56286114.08259
tcd,1966,60213093.61651
tcd,1967,64603586.24113
tcd,1968,67829222.51623
tcd,1969,62287914.77482
tcd,1970,76302006.29002
tcd,1971,79858965.59212
tcd,1972,85268097.45566
tcd,1973,101796566.29898
tcd,1974,120007833.18198
tcd,1975,124525763.29988
tcd,1976,139294049.59839
tcd,1977,143615634.21498
tcd,1978,182936219.1489
tcd,1979,178553422.86254
tcd,1980,175041293.64249
tcd,1981,132421607.29752
tcd,1982,54751112.16609
tcd,1983,136673323.98167
tcd,1984,165602339.46656
tcd,1985,123003840.70492
tcd,1986,143026030.43036
tcd,1987,179740702.65645
tcd,1988,222673412.86407
tcd,1989,197582396.44919
tcd,1990,234367649.88753
tcd,1991,224348650.81287
tcd,1992,208710953.26716
tcd,1993,194955465.87014
tcd,1994,190020005.23411
tcd,1995,317076043.918
tcd,1996,281984797.64732
tcd,1997,286444689.40808
tcd,1998,322640866.59283
tcd,1999,281123360.4207
tcd,2000,234520125.09011
tcd,2001,250908652.4985
tcd,2002,253418848.01961
tcd,2003,675636759.19223
tcd,2004,2256048302.98594
tcd,2005,3190156278.40163
tcd,2006,3534906245.59746
tcd,2007,3849613664.06085
tcd,2008,4437596327.13004
tcd,2009,3264609061.49225
tcd,2010,3930727091.03561
tcd,2011,4732260047.66911
tcd,2012,4757484164.62592
tcd,2013,4347930831.08389
tcd,2014,4762356368.19952
tcd,2015,3285310490.30322
tcd,2016,2655214530.54105
tcd,2017,3387430128.68017
tcd,2018,4067531256.38563
tcd,2019,4157368098.56787
tcd,2020,2862741202.70472
tgo,1960,37708626.31431
tgo,1961,49603527.43883
tgo,1962,46343063.39355
tgo,1963,36412064.25366
tgo,1964,58256753.94405
tgo,1965,59902254.90888
tgo,1966,84046497.77921
tgo,1967,87870816.73278
tgo,1968,101651405.47097
tgo,1969,122866733.2665
tgo,1970,126062944.66307
tgo,1971,134158081.25103
tgo,1972,131854604.81312
tgo,1973,134617106.16755
tgo,1974,369940092.9853
tgo,1975,267965252.67494
tgo,1976,292993680.69956
tgo,1977,322394939.83426
tgo,1978,527351593.73187
tgo,1979,445904897.76309
tgo,1980,580273710.28722
tgo,1981,444924500.10396
tgo,1982,412043218.28279
tgo,1983,348233629.34505
tgo,1984,367999845.2936
tgo,1985,369048867.81239
tgo,1986,466639453.44275
tgo,1987,516742399.42822
tgo,1988,601984527.35319
tgo,1989,536694494.46927
tgo,1990,545098033.23823
tgo,1991,535853578.20032
tgo,1992,455990718.26177
tgo,1993,300774173.21355
tgo,1994,300177570.00256
tgo,1995,424723384.86911
tgo,1996,487731055.70417
tgo,1997,434321206.83387
tgo,1998,471224952.95378
tgo,1999,455259370.63395
tgo,2000,420973855.54654
tgo,2001,429265411.40148
tgo,2002,516664523.61004
tgo,2003,694055534.65147
tgo,2004,752312558.54879
tgo,2005,811251181.58383
tgo,2006,831772026.48569
tgo,2007,910767461.63089
tgo,2008,1140286995.5157
tgo,2009,1201392577.48461
tgo,2010,1297652377.96798
tgo,2011,1689772659.27156
tgo,2012,1750943039.97424
tgo,2013,2008533718.18888
tgo,2014,1817014148.44905
tgo,2015,1498688202.5508
tgo,2016,1622914127.03491
tgo,2017,1616151161.26276
tgo,2018,1702908020.84449
tgo,2019,1665137367.27933
tgo,2020,1653507729.51392
tha,1960,445712828.93805
tha,1961,525965885.34741
tha,1962,519061302.68199
tha,1963,535813730.19683
tha,1964,674951923.07692
tha,1965,739759615.38461
tha,1966,929903846.15385
tha,1967,1024038461.53846
tha,1968,1030048076.92308
tha,1969,1075384615.38462
tha,1970,1064423076.92308
tha,1971,1179182692.30769
tha,1972,1487500000
tha,1973,2016289601.59285
tha,1974,2958365848.51117
tha,1975,2732920168.99501
tha,1976,3436992955.91688
tha,1977,3947627707.70732
tha,1978,4773875030.11885
tha,1979,6178099701.74691
tha,1980,7800882967.70917
tha,1981,8309884328.42661
tha,1982,8385615714.71428
tha,1983,8053095421.32425
tha,1984,9154250953.91592
tha,1985,9030262639.50307
tha,1986,11033541326.8236
tha,1987,14601715209.8527
tha,1988,20357556565.0216
tha,1989,25231110419.4226
tha,1990,29129233354.8299
tha,1991,35329430022.5734
tha,1992,41206885012.26369
tha,1993,47453553768.6219
tha,1994,56094870775.3479
tha,1995,70305436039.0444
tha,1996,71417410141.77649
tha,1997,72442713530.98911
tha,1998,65860554069.9333
tha,1999,71490174196.12469
tha,2000,81953041249.70711
tha,2001,76088350937.052
tha,2002,81447761993.10518
tha,2003,93686958534.01021
tha,2004,114062537292.653
tha,2005,129499031578.73801
tha,2006,152293199936.64499
tha,2007,181094466107.73401
tha,2008,208095295272.45901
tha,2009,181530283674.29095
tha,2010,226787541383.02097
tha,2011,262743566281.97198
tha,2012,274121307076.836
tha,2013,282342608865.45599
tha,2014,278596296775.22699
tha,2015,271423628448.04199
tha,2016,277248331274.578
tha,2017,304266112351.87
tha,2018,328570049086.66602
tha,2019,323768954766.22998
tha,2020,258155155830.08701
tjk,1993,469534883.72093
tjk,1994,578075187.96992
tjk,1995,807354497.3545
tjk,1996,799500169.20474
tjk,1997,805619775.92033
tjk,1998,645119752.76848
tjk,1999,718209726.93488
tjk,2000,746520252.37201
tjk,2001,736447179.83307
tjk,2002,766976592.74266
tjk,2003,994316325.86398
tjk,2004,1219659989.90069
tjk,2005,1254251427.83803
tjk,2006,1645949551.2976
tjk,2007,1705737109.65868
tjk,2008,1755618386.91812
